DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_1,NEE,FC,SC_1_1_1,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,CO2_1_2_1,VPD,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
3,7.75,0.3605,-7.78,3.176,0.474,0.479,-0.02,0.1535,15.996,1.354,1.953,-2.466,-0.144,-0.088,78.705,97.6515,397.528,397.404,0.57,32.768,152.5365,82.424,12.055,12.945,226.854,274.4855,2.5205,116.8765
3,8.25,0.4265,-7.363,3.049,0.488,0.5775,-0.148,11.858,20.7825,4.068,2.539,-2.367,-0.152,-0.092,77.3685,97.658,397.5405,397.213,0.59,77.5545,276.6115,141.4785,20.667,20.159,229.5045,275.288,2.532,166.1805
3,8.75,0.467,-6.695,3.085,0.41,0.629,-0.272,41.362,24.8315,6.942,2.441,-2.09,-0.159,-0.0975,74.052,97.65,397.277,397.266,0.68,135.948,404.9165,211.484,29.883,27.5575,229.813,278.0835,2.5805,214.9195
3,9.25,0.522,-6.312,3.171,0.3875,0.573,-0.294,79.513,25.798,10.6025,1.8745,-1.6875,-0.16,-0.101,71.286,97.633,397.048,396.861,0.79,203.0915,566.234,296.5835,38.93,34.247,230.8995,281.239,2.588,261.5925
3,9.75,0.5525,-5.527,3.313,0.304,0.5685,-0.2365,110.046,26.169,13.726,1.6855,-1.382,-0.153,-0.094,68.5935,97.6175,397.044,396.3795,0.92,268.21,706.22,374.129,47.936,41.3495,233.441,285.386,2.606,303.482
3,10.25,0.609,-4.91,3.531,0.394,0.542,-0.1605,152.261,25.9405,16.52,1.468,-1.208,-0.146,-0.085,66.635,97.608,396.7785,396.248,1.05,312.944,812.3,428.008,56.537,47.22,235.9,289.738,2.5395,332.686
3,10.75,0.61,-4.3785,3.451,0.364,0.506,-0.202,172.3775,23.385,19.733,1.169,-1.08,-0.136,-0.08,63.935,97.61,396.737,396.031,1.16,353.521,913.559,471.191,62.45,52.434,237.421,293.158,2.625,365.581
3,11.25,0.623,-3.793,3.689,0.446,0.5175,-0.081,194.436,19.497,21.43,0.665,-1.115,-0.121,-0.0705,59.0825,97.5885,396.558,396.121,1.29,399.688,1032.23,537.428,68.598,59.427,245.305,297.253,2.639,396.53
3,11.75,0.644,-3.322,3.786,0.37,0.4745,-0.18,210.84,18.3215,20.8245,0.808,-1.16,-0.115,-0.067,58.6,97.5465,396.6975,395.511,1.43,420.818,1082.104,550.471,74.3115,63.495,246.724,299.164,2.557,403.584
3,12.25,0.663,-2.81,3.837,0.385,0.466,-0.093,224.3865,19.2695,22.7975,0.86,-1.2315,-0.1115,-0.059,56.2875,97.54,396.212,395.688,1.56,425.502,1083.309,558.548,75.0745,65.2185,246.443,301.79,2.58,386.195
3,12.75,0.656,-2.414,3.7825,0.397,0.467,-0.0505,237.7015,18.892,25.487,0.919,-1.262,-0.106,-0.055,54.6885,97.5105,395.768,395.58,1.74,436.11,1147.014,568.84,74.366,62.969,249.487,303.676,2.629,413.79
3,13.25,0.659,-2.059,3.8445,0.338,0.516,-0.1145,225.311,14.2905,24.914,0.786,-1.2205,-0.1,-0.052,52.419,97.496,395.707,395.4085,1.9,433.868,1113.101,563.901,71.2205,60.6615,249.778,305.274,2.681,374.902
3,13.75,0.675,-1.685,3.835,0.418,0.4995,-0.023,218.689,10.365,24.903,0.588,-1.302,-0.0925,-0.037,50.981,97.466,395.605,395.66,1.915,412.866,1069.586,538.89,67.71,57.091,252.306,306.8,2.7165,370.282
3,14.25,0.672,-1.3835,3.976,0.4105,0.46,-0.073,201.346,9.25,24.755,0.704,-1.3905,-0.087,-0.03,49.9095,97.455,395.333,395.384,2.02,369.152,985.414,493.803,60.8415,52.4505,253.923,307.171,2.696,376.298
3,14.75,0.684,-1.1655,3.897,0.438,0.4675,-0.019,182.8125,6.7075,23.787,0.55,-1.536,-0.0805,-0.032,49.695,97.445,395.257,395.305,2.145,320.608,872.252,432.159,54.833,46.533,253.404,307.04,2.788,337.6
3,15.25,0.642,-1.228,3.9675,0.453,0.447,-0.0485,150.761,3.633,20.695,0.433,-1.702,-0.076,-0.028,48.043,97.4305,395.2665,395.159,2.26,256.108,698.61,358.773,45.5575,38.938,251.55,307.071,2.77,289.35
3,15.75,0.635,-1.069,3.888,0.4795,0.4495,0.004,125.228,2.009,17.2275,0.432,-1.927,-0.073,-0.027,47.422,97.408,395.291,394.91,2.32,196.325,595.35,302.211,37.883,32.377,253.555,306.416,2.837,258.301
3,16.25,0.627,-1.0565,3.791,0.434,0.4335,-0.0085,93.185,-0.0545,15.875,0.265,-2.1265,-0.0685,-0.022,47.101,97.4235,395.168,394.9015,2.365,141.434,459.424,237.886,30.1335,26.193,254.031,305.652,2.831,222.528
3,16.75,0.59,-1.0705,3.913,0.415,0.418,-0.023,62.06,-4.1695,12.9115,0.106,-2.2805,-0.0665,-0.0195,46.4695,97.434,394.9615,395.036,2.38,93.12,348.572,175.778,22.549,20.278,252.746,304.247,2.818,184.437
3,17.25,0.5735,-1.2455,3.6755,0.426,0.367,0.039,28.377,-9.2255,9.264,0.248,-2.338,-0.065,-0.02,47.2425,97.4415,394.959,395.1835,2.34,36.464,214.003,107.035,14.594,13.223,249.69,302.8,2.777,141.464
3,17.75,0.498,-1.381,3.5595,0.438,0.301,0.107,5.307,-13.549,5.5345,0.142,-2.406,-0.065,-0.016,49.386,97.448,395.0625,395.21,2.28,-1.418,101.52,53.389,7.772,7.848,249.544,301.06,2.901,88.104
3,18.25,0.4475,-1.7245,3.415,0.475,0.278,0.166,-4.362,-19.0525,3.258,-0.2465,-2.454,-0.0655,-0.0145,51.616,97.452,395.1145,395.2155,2.17,-44.296,30.098,15.203,2.253,2.075,247.277,300.175,2.8815,28.549
3,18.75,0.36,-2.0385,3.2255,0.47,0.2065,0.201,-7.868,-19.878,1.268,-0.57,-2.538,-0.066,-0.0155,54.96,97.473,395.192,395.4285,1.97,-64.542,0,0,0,0,244.87,298.017,2.894,0
3,19.25,0.34,-2.4385,3.3355,0.5745,0.2505,0.1695,-9.022,-16.9395,1.27,-0.713,-2.6195,-0.0695,-0.021,56.3625,97.4585,395.485,395.5575,1.8,-68.178,0,0,0,0,244.099,296.471,2.8685,0
3,19.75,0.317,-2.709,3.449,0.451,0.2275,0.182,-8.043,-14.7345,0.74,-0.432,-2.687,-0.071,-0.021,57.975,97.488,395.554,395.5755,1.7,-62.429,0,0,0,0,240.539,294.533,2.844,0
3,20.25,0.319,-2.903,3.528,0.422,0.238,0.159,-9.173,-13.639,0.678,-0.481,-2.71,-0.074,-0.0235,60.049,97.4805,395.702,396.113,1.7,-62.857,0,0,0,0,240.565,292.475,2.878,0
3,20.75,0.344,-3.3215,3.5245,0.5,0.287,0.2145,-9.634,-12.781,0.7105,-0.589,-2.7075,-0.078,-0.026,61.5435,97.4845,396.018,395.459,1.605,-60.181,0,0,0,0,240.538,290.936,2.8745,0
3,21.25,0.34,-3.6195,3.594,0.492,0.2885,0.1305,-9.98,-12.504,0.671,-0.626,-2.6555,-0.082,-0.0275,62.1005,97.4925,395.952,395.841,1.47,-61.836,0,0,0,0,237.429,289.667,2.7915,0
3,21.75,0.353,-4.092,3.647,0.498,0.302,0.083,-10.056,-11.663,0.828,-0.721,-2.593,-0.085,-0.03,63.87,97.511,396.314,395.899,1.41,-57.818,0,0,0,0,240.284,288.081,2.727,0
3,22.25,0.345,-4.542,3.6935,0.489,0.3215,0.092,-9.599,-10.6435,0.652,-0.6285,-2.552,-0.091,-0.0345,65.387,97.504,396.3905,395.829,1.38,-52.383,0,0,0,0,241.638,285.142,2.712,0
3,22.75,0.347,-4.595,3.579,0.4585,0.311,0.0635,-10.525,-10.3595,0.462,-0.603,-2.5275,-0.094,-0.036,65.9875,97.494,396.417,395.798,1.255,-55.377,0,0,0,0,240.625,283.745,2.639,0
3,23.25,0.348,-4.9025,3.4825,0.462,0.2825,0.134,-9.99,-9.9755,0.295,-0.466,-2.5175,-0.098,-0.039,67.86,97.5095,396.653,396.022,1.17,-60.545,0,0,0,0,237.944,283.265,2.643,0
3,23.75,0.3265,-5.24,3.5555,0.461,0.289,0.0465,-9.234,-9.942,0.234,-0.6245,-2.48,-0.1,-0.039,69.4035,97.506,396.691,395.9955,1.045,-58.912,0,0,0,0,236.582,281.533,2.6715,0
4,0.25,0.318,0.804,3.4585,0.724,0.432,0.177,-8.1925,-7.7315,0.592,-0.456,-2.3665,0.054,0.2585,67.762,97.3755,395.3645,395.52,1.89,-54.8765,0,0,0,0,258.7865,308.058,4.291,0
4,0.75,0.2955,0.6825,3.4625,0.6845,0.439,0.1185,-8.045,-7.201,0.8245,-0.647,-2.34,0.052,0.2585,68.81,97.373,395.6265,395.721,1.675,-52.678,0,0,0,0,259.835,307.0905,4.3,0
4,1.25,0.29,0.3245,3.48,0.618,0.442,0.095,-7.542,-7.934,0.593,-0.852,-2.29,0.0355,0.2585,69.8395,97.392,395.622,395.773,1.655,-52.1835,0,0,0,0,256.712,306.581,4.257,0
4,1.75,0.285,0.2435,3.479,0.729,0.4315,0.157,-8.818,-7.199,0.86,-0.617,-2.2535,0.03,0.2615,71.8715,97.3995,395.656,382.9165,1.66,-55.128,0,0,0,0,256.7525,305.8905,4.2295,0
4,2.25,0.29,0.063,3.4605,0.7025,0.506,0.161,-6.508,-6.5485,0.9775,-0.531,-2.24,0.0325,0.2515,72.9555,97.3765,395.6755,396.202,1.605,-49.866,0,0,0,0,258.235,304.514,4.1955,0
4,2.75,0.315,-0.2075,3.452,0.68,0.471,0.141,-6.2245,-6.2225,0.7515,-0.48,-2.22,0.015,0.2505,73.78,97.372,395.7595,396.178,1.53,-48.1985,0,0,0,0,257.9025,303.94,4.1955,0
4,3.25,0.287,-0.3095,3.4475,0.715,0.47,0.099,-6.1385,-4.8855,0.41,-0.633,-2.18,0.0045,0.245,74.561,97.366,396.04,396.126,1.43,-52.981,0,0,0,0,255.387,303.4615,4.215,0
4,3.75,0.281,-0.4465,3.4055,0.6765,0.49,0.035,-6.6125,-5.0795,0.5805,-0.708,-2.1935,-5e-04,0.2485,75.2615,97.374,396.0855,396.206,1.295,-46.1815,0,0,0,0,256.6965,303.0875,4.167,0
4,4.25,0.2915,-0.49,3.4245,0.712,0.461,0.127,-6.509,-5.2305,0.646,-0.745,-2.186,-0.0105,0.2435,76.39,97.368,396.382,396.315,1.21,-52.8675,0,0,0,0,253.6645,302.247,4.1035,0
4,4.75,0.2865,-0.7265,3.312,0.672,0.416,0.1125,-5.762,-4.8835,0.622,-0.723,-2.213,-0.011,0.2315,77.221,97.357,396.461,396.481,1.145,-51.556,0,0,0,0,252.402,301.0535,4.13,0
4,5.25,0.2905,-0.9465,3.279,0.706,0.47,0.053,-6.246,-4.2635,0.559,-0.426,-2.2175,-0.0145,0.236,77.974,97.354,396.276,396.311,1.13,-47.1055,0,0,0,0,251.752,301.1085,4.11,0
4,5.75,0.281,-0.9525,3.278,0.538,0.437,0.067,-5.4575,-0.969,0.691,0.013,-2.274,-0.018,0.22,79.098,97.356,396.613,396.846,1.04,-34.068,11.201,5.8275,0.718,0.775,251.181,300.9895,4.155,11.151
4,6.25,0.3025,-1.052,3.2245,0.566,0.4555,0.005,-4.3595,3.5545,1.37,1.118,-2.2565,-0.02,0.2105,78.992,97.368,396.823,397.024,1.01,-6.7835,45.236,26.268,3.4685,4.329,249.947,302.153,4.181,47.566
4,6.75,0.35,-1.241,3.158,0.3985,0.487,-0.114,-1.9835,10.6265,2.713,1.927,-2.16,-0.019,0.2065,79.2975,97.357,397.156,397.195,1.07,22.149,124.401,73.4,8.8985,10.2675,248.9895,302.934,4.193,114.025
4,7.25,0.419,-0.7905,3.1555,0.375,0.62,-0.393,7.2345,16.52,6.588,2.069,-1.9955,-0.0185,0.209,77.187,97.376,397.0915,397.132,1.18,67.513,268.197,140.471,15.9575,17.739,252.6865,306.667,4.231,173.025
4,7.75,0.4795,-0.3425,3.161,0.072,0.541,-0.434,28.795,19.5935,11.165,1.311,-1.843,0.0025,0.2175,75.403,97.346,397.115,396.7965,1.34,129.1005,413.963,212.2565,24.6135,22.675,254.965,309.345,4.307,206.279
4,8.25,0.521,0.157,3.167,-0.106,0.336,-0.473,52.55,18.879,15.0735,1.344,-1.6205,0.0065,0.2275,73.3255,97.3585,396.599,396.586,1.585,195.081,544.9295,276.101,32.872,28.9625,259.404,313.0375,4.347,229.798
4,8.75,0.542,0.55,3.337,-0.3685,0.0885,-0.523,88.364,21.598,18.64,0.896,-1.341,0.0155,0.2215,68.896,97.345,395.943,396.05,1.86,252.133,681.978,337.5135,40.245,35.719,264.0405,315.239,4.3235,262.959
4,9.25,0.589,1.202,3.5235,-0.414,-0.055,-0.3985,114.545,21.957,23.449,0.5115,-0.8615,0.022,0.246,65.658,97.3615,395.3525,395.99,2.13,315.403,805.1365,408.868,45.845,41.6315,267.3735,318.5595,4.412,299.551
4,9.75,0.604,1.591,3.7045,-0.638,-0.29,-0.268,145.264,19.6365,27.61,0.3975,-0.105,0.031,0.253,61.872,97.361,394.821,395.4155,2.45,385.3075,992.5705,493.9165,51.325,47.344,269.106,321.86,4.3055,344.658
4,10.25,0.618,1.8935,3.7025,-0.734,-0.475,-0.235,174.56,18.467,29.707,0.555,0.1125,0.061,0.258,59.625,97.358,394.441,394.992,2.705,407.232,1061.3025,524.2485,55.773,52.556,272.041,325.147,4.2425,362.66
4,10.75,0.669,2.374,3.817,-0.8225,-0.4895,-0.218,202.85,16.41,34.313,0.255,-0.26,0.08,0.271,56.298,97.3145,394.121,394.9685,2.9,459.391,1162.7695,574.508,60.4825,56.8255,274.5995,328.416,4.175,383.433
4,11.25,0.667,2.929,3.872,-0.7095,-0.685,-0.178,226.168,14.1825,36.621,0.6345,-0.4835,0.088,0.284,54.07,97.3005,393.996,394.8085,3.29,487.9175,1255.5785,614.94,65.097,61.795,276.689,331.206,4.272,405.717
4,11.75,0.66,3.5375,3.8705,-0.8465,-0.72,-0.136,243.809,13.673,40.285,0.357,-0.841,0.097,0.289,52.019,97.3125,393.852,394.634,3.61,495.445,1261.5075,622.749,66.707,64.4935,279.1315,335.328,4.316,386.33
4,12.25,0.651,3.896,3.947,-0.8015,-0.825,-0.143,241.0025,15.698,40.626,0.074,-0.8375,0.1015,0.311,50.979,97.286,393.806,394.53,4.05,482.7115,1240.6165,608.5055,66.001,65.223,282.4965,336.715,4.3245,404.147
4,12.75,0.673,4.449,3.966,-0.762,-0.697,-0.136,245.121,13.8475,41.3465,0.057,-0.466,0.128,0.3185,48.347,97.2825,393.681,394.191,4.29,514.5425,1274.147,634.317,62.366,63.395,282.9315,338.493,4.2675,427.297
4,13.25,0.678,4.779,4.0195,-0.849,-0.972,-0.0985,242.252,9.4245,39.672,-0.071,-0.004,0.147,0.341,47.253,97.236,393.43,394.141,4.43,489.6035,1245.332,614.6525,61.089,61.24,284.6705,340.367,4.256,424.14
4,13.75,0.6905,5.084,4.112,-0.792,-0.666,-0.133,235.9115,8.461,38.9395,-0.05,0.0045,0.1455,0.346,46.79,97.2485,393.4885,394.023,4.62,432.861,1116.985,539.5425,57.579,55.5865,286.0515,341.3655,4.285,412.758
4,14.25,0.688,5.516,4.125,-0.855,-0.724,-0.079,221.946,7.308,37.617,0.2965,-0.453,0.1575,0.3545,44.54,97.243,393.505,394.002,4.86,400.217,1024.6205,512.8465,53.888,49.894,285.926,340.9715,4.274,393.853
4,14.75,0.7,5.759,4.13,-0.76,-0.68,-0.094,194.898,5.457,35.7225,0.206,-0.9515,0.159,0.356,43.8905,97.221,393.2995,393.766,5.01,362.207,960.463,459.7155,50.2665,46.912,284.986,341.6115,4.271,388.957
4,15.25,0.6745,5.889,4.163,-0.56,-0.715,-0.073,174.059,4.468,31.935,0.323,-1.411,0.1755,0.3735,44.382,97.2185,393.3225,393.799,5.12,318.3025,863.74,431.895,46.655,44.4955,283.8425,341.6245,4.239,341.327
4,15.75,0.682,6.254,4.146,-0.555,-0.527,-0.009,145.939,1.707,29.373,0.183,-1.6515,0.172,0.375,45.0205,97.21,393.295,393.7275,4.935,257.854,739.691,363.9605,41.6225,37.251,283.4165,341.5335,4.206,321.703
4,16.25,0.646,6.319,4.102,-0.336,-0.356,-0.04,112.9315,-1.695,26.494,0.281,-1.8275,0.176,0.3695,45.4895,97.226,393.236,393.864,5.04,200.839,586.082,285.681,36.051,29.264,283.17,340.6295,4.2905,282.125
4,16.75,0.6535,6.1325,4.2615,-0.225,-0.3165,0.019,80.3355,-4.24,19.7465,0.32,-2.011,0.1675,0.368,44.428,97.226,393.143,393.6385,4.92,141.7605,452.9975,221.904,29.386,24.061,279.8315,338.2335,4.3485,241.174
4,17.25,0.6035,5.656,4.028,-0.098,-0.1,0.05,52.171,-5.893,18.331,0.263,-2.105,0.1605,0.3635,44.1,97.241,393.145,393.6335,5.1,98.444,354.116,174.47,22.977,19.294,280.2315,336.1845,4.381,200.032
4,17.75,0.5765,5.549,4.013,0.134,0.03,0.081,24.61,-8.287,13.745,0.3085,-2.217,0.1645,0.3595,45.515,97.253,393.226,393.6855,4.89,45.494,245.8765,122.645,13.797,12.684,277.529,334.844,4.383,155.2775
4,18.25,0.52,5.201,3.691,0.24,0.127,0.09,2.9115,-12.973,9.241,0.4765,-2.376,0.171,0.3485,48.849,97.2715,393.321,393.669,4.6,6.7475,146.2235,73.9405,8.132,7.952,273.3515,332.647,4.375,102.4375
4,18.75,0.445,5.089,3.484,0.4815,0.176,0.2595,-4.6235,-18.784,5.0695,0.447,-2.5175,0.1665,0.3475,49.645,97.277,393.361,393.613,4.19,-29.19,49.684,27.551,3.014,2.911,271.906,329.475,4.431,45.2625
4,19.25,0.346,4.803,3.4715,0.672,0.2495,0.2895,-8.425,-20.038,2.833,-0.026,-2.6445,0.168,0.3455,53.4375,97.29,393.663,393.533,3.78,-53.257,7.9955,3.31,0.4795,0.2375,270.8885,326.571,4.438,8.2075
4,19.75,0.3295,4.38,3.4985,0.717,0.3195,0.293,-10.415,-17.987,1.7455,-0.258,-2.803,0.169,0.3405,56.681,97.298,393.803,394.1465,3.5,-62.973,0,0,0,0,268.714,322.8275,4.51,0
4,20.25,0.3025,3.899,3.551,0.762,0.374,0.3295,-10.357,-14.792,0.935,0.066,-2.8815,0.163,0.3385,57.723,97.316,394.043,395.775,3.33,-67.3705,0,0,0,0,265.504,319.571,4.496,0
4,20.75,0.313,3.675,3.582,0.737,0.402,0.289,-11.0665,-12.18,1.121,-0.201,-2.9605,0.151,0.3335,59.37,97.335,394.209,394.31,3.09,-62.9265,0,0,0,0,266.1435,317.434,4.438,0
4,21.25,0.349,3.045,3.714,0.741,0.4325,0.2475,-11.2315,-11.484,1.01,-0.2345,-2.8885,0.135,0.322,60.0525,97.337,394.4855,394.741,2.815,-59.2195,0,0,0,0,267.205,315.4935,4.3725,0
4,21.75,0.35,2.627,3.6895,0.795,0.4335,0.2285,-11.746,-10.79,1.008,-0.337,-2.7985,0.124,0.315,61.206,97.356,394.586,394.5415,2.62,-59.479,0,0,0,0,262.641,314.3555,4.3405,0
4,22.25,0.344,2.137,3.595,0.7345,0.482,0.235,-10.0315,-10.5,1.18,-0.4905,-2.6745,0.114,0.3005,62.677,97.3615,394.6035,394.583,2.45,-54.902,0,0,0,0,262.657,312.988,4.361,0
4,22.75,0.314,1.789,3.634,0.7265,0.485,0.175,-10.253,-9.6905,0.881,-0.296,-2.6015,0.094,0.2955,65,97.3555,394.6615,394.763,2.32,-61.654,0,0,0,0,259.3,311.711,4.318,0
4,23.25,0.3085,1.557,3.561,0.708,0.508,0.223,-9.81,-8.9065,0.8575,-0.335,-2.5015,0.09,0.29,67.19,97.36,394.981,395.0785,2.16,-58.796,0,0,0,0,259.2645,310.9945,4.318,0
4,23.75,0.319,1.324,3.54,0.758,0.513,0.12,-9.238,-8.554,0.983,-0.415,-2.4,0.086,0.287,67.006,97.368,395.071,395.017,2.07,-55.2455,0,0,0,0,258.362,309.6595,4.317,0
5,0.25,0.277,8.17,3.389,1.624,0.91,0.368,-9.978,-10.181,1.643,-0.539,-11.655,5.322,5.749,65.234,97.4,395.635,394.986,3.885,-59.725,0,0,0,0,298.125,340.182,6.8245,0
5,0.75,0.279,7.872,3.37,1.516,0.795,0.34,-9.8805,-9.855,1.36,-0.95,-11.3465,5.121,5.518,67.014,97.4,396.2685,395.383,3.63,-59.348,0,0,0,0,294.223,339.207,6.802,0
5,1.25,0.2715,7.528,3.327,1.331,0.804,0.3295,-8.854,-8.7,1.141,-0.7755,-11.532,4.895,5.3135,68.267,97.393,396.249,395.666,3.455,-52.156,0,0,0,0,294.291,337.249,6.7585,0
5,1.75,0.252,7.216,3.3465,1.5665,0.874,0.3685,-8.624,-7.617,1.2005,-0.79,-10.8075,4.765,5.116,69.742,97.36,396.823,384.07,3.16,-52.478,0,0,0,0,293.292,335.199,6.866,0
5,2.25,0.241,6.927,3.261,1.453,0.869,0.358,-8.548,-7.858,1.053,-0.6315,-10.214,4.527,4.927,71.299,97.4,396.9135,396.396,2.95,-52.78,0,0,0,0,293.803,333.811,6.7305,0
5,2.75,0.236,6.603,3.326,1.4485,0.854,0.326,-8.0055,-7.876,0.617,-0.216,-9.836,4.403,4.781,72.182,97.4,397.281,396.6905,2.77,-48.696,0,0,0,0,293.552,332.665,6.706,0
5,3.25,0.2505,6.1575,3.352,1.532,0.918,0.332,-6.454,-7.005,0.909,-0.571,-9.368,4.063,4.716,73.4795,97.415,398.434,396.9775,2.56,-47.504,0,0,0,0,292.931,331.639,6.5845,0
5,3.75,0.24,5.892,3.258,1.28,0.804,0.1645,-7.0675,-6.417,0.85,-0.522,-9.139,3.837,4.596,74.591,97.438,398.711,397.054,2.385,-46.745,0,0,0,0,291.693,330.926,6.571,0
5,4.25,0.2275,5.5055,3.229,1.3685,0.76,0.2775,-5.361,-5.741,0.589,-0.615,-9.163,3.69,4.438,75.503,97.468,399.086,397.939,2.22,-41.08,0,0,0,0,295.379,330.042,6.5075,0
5,4.75,0.231,5.362,3.273,1.4505,0.947,0.283,-5.77,-3.35,0.999,-0.106,-8.059,3.461,4.362,76.192,97.486,399.391,398.266,2.04,-33.234,2.6845,1.691,0.129,0,295.671,328.986,6.5275,2.899
5,5.25,0.2405,5.383,3.212,1.08,0.753,0.079,-7.1995,1.781,1.1485,1.1605,-6.016,3.269,4.239,76.287,97.4925,399.216,398.501,1.94,-20.471,26.731,14.721,1.093,1.703,294.737,328.197,6.4715,25.808
5,5.75,0.271,5.2485,3.1,0.8205,0.691,-0.252,-6.653,7.208,1.861,2.9305,-3.872,3.248,4.116,76.782,97.5,399.135,399.013,1.88,5.288,74.727,43.423,3.465,4.602,299.201,329.856,6.627,75.334
5,6.25,0.337,5.116,2.939,0.185,0.769,-0.63,-3.635,12.311,5.828,3.8775,-0.753,3.328,4.063,77.0495,97.518,399.2885,399.279,1.895,34.398,147.8005,81.76,6.668,8.322,296.634,332.717,6.746,129.796
5,6.75,0.4045,5.3515,2.95,-0.594,0.65,-0.998,7.561,17.196,11.6825,3.2715,4.037,3.452,4.074,75.658,97.53,398.921,398.952,2.12,83.835,278.8065,141.767,12.105,12.857,300.471,337.515,6.835,172.79
5,7.25,0.441,5.8555,2.894,-1.511,0.04,-1.411,22.312,21.046,19.406,2.574,11.731,3.486,4.054,73.8755,97.535,397.624,397.24,2.335,134.989,387.694,195.721,20.04,18.827,300.47,339.796,6.914,210.213
5,7.75,0.4835,6.621,2.972,-2.704,-1.082,-1.1065,51.404,22.151,25.807,1.031,17.075,3.917,4.164,71.2855,97.527,396.3125,396.069,2.745,196.244,532.954,264.975,28.218,26.424,302.521,344.813,6.8345,260.424
5,8.25,0.521,7.814,3.149,-3.153,-1.935,-1.058,76.522,25.99,36.327,-0.901,21.269,4.462,4.353,67.724,97.5225,395.192,394.523,3.24,272.249,705.9955,365.654,34.202,33.194,303.068,350.483,6.793,303.249
5,8.75,0.5705,8.793,3.329,-3.6405,-2.808,-0.87,121.46,22.639,47.135,-0.9675,27.684,4.935,4.541,64.215,97.501,393.7655,392.849,3.835,334.45,836.151,422.313,37.354,36.934,301.476,355.745,6.743,318.274
5,9.25,0.595,9.37,3.47,-3.778,-3.054,-0.7425,147.1125,19.817,50.009,-0.5745,35.68,5.346,4.733,61.206,97.5045,392.834,391.808,4.43,374.655,965.1545,472.941,40.943,41.271,306.542,360.627,6.807,368.177
5,9.75,0.61,9.91,3.681,-4.4315,-3.79,-0.588,165.333,18.72,59.383,-0.003,42.301,6.075,5.007,58.631,97.499,391.849,391.419,5.06,442.346,1117.8005,556.123,43.894,46.204,309.283,363.735,6.688,414.541
5,10.25,0.623,10.514,3.606,-4.4215,-3.976,-0.3645,193.52,17.8715,67.738,-0.273,48.875,6.962,5.463,55.721,97.47,391.28,391.313,5.55,460.322,1113.7255,557.758,46.434,46.863,310.829,366.792,6.726,436.52
5,10.75,0.648,10.9075,3.736,-4.323,-3.787,-0.3185,200.834,16.443,78.22,0.025,50.892,7.422,5.84,53.051,97.463,391.104,390.988,6.06,514.612,1260.7655,625.936,50.084,52.191,311.652,371.248,6.658,471.768
5,11.25,0.648,11.736,3.706,-4.6165,-4.378,-0.332,234.025,14.4425,82.04,-0.735,50.954,7.848,6.15,50.305,97.4495,390.756,390.62,6.695,561.709,1373.118,698.149,53.491,58.6565,311.96,375.335,6.563,494.447
5,11.75,0.6805,11.9575,3.886,-4.096,-3.8005,-0.1735,255.6,14.786,81.8545,-0.391,49.344,8.268,6.368,47.608,97.428,390.4945,390.314,7.31,547,1377.701,674.074,53.611,57.702,315.418,379.878,6.554,489.536
5,12.25,0.672,12.49,3.898,-4.3455,-4.158,-0.1415,254.6755,15.2285,86.713,-0.532,48.513,8.739,6.6185,45.203,97.4,390.2125,390.429,7.845,559.051,1394.56,672.409,53.268,58.927,316.472,382.042,6.442,473.564
5,12.75,0.707,12.77,3.9455,-4.0275,-3.962,-0.1545,262.732,14.26,88.1325,-1.9285,52.279,9.4945,7.0555,42.59,97.389,390.087,389.523,8.29,566.468,1406.4,696.2875,53.116,58.286,317.544,383.458,6.497,519.259
5,13.25,0.6945,12.879,4.007,-4.2315,-4.019,-0.1235,258.541,11.118,93.812,-1.5725,48.246,10.208,7.5065,41.574,97.3665,390.169,388.948,8.78,551.5185,1363.312,670.5455,50.641,56.8585,319.3445,384.797,6.462,547.3125
5,13.75,0.6685,13.225,4.114,-3.979,-3.907,-0.105,250.368,9.756,89.7265,-1.274,38.366,10.6785,7.7785,39.519,97.3655,390.259,389.1555,9.17,490.172,1241.389,599.0415,45.128,49.91,319.3335,387.1685,6.421,534.546
5,14.25,0.705,13.727,4.142,-3.7735,-3.573,-0.129,239.17,8.4155,82.8735,-0.127,31.043,10.79,8.0495,38.9535,97.348,390.215,389.0515,9.45,481.573,1226.908,596.8135,45.916,50.4675,319.485,387.3845,6.37,493.365
5,14.75,0.689,14.0085,4.1945,-3.555,-3.43,-0.08,211.7015,6.812,80.084,-0.025,31.368,10.9665,8.158,38.15,97.329,390.166,388.7635,9.55,435.3995,1122.737,543.1185,42.4995,46.829,318.6665,387.99,6.316,459.506
5,15.25,0.695,14.247,4.11,-3.092,-2.9945,-0.063,189.2085,4.178,71.7665,-0.005,30.804,11.2335,8.3935,37.741,97.328,389.98,388.687,9.865,387.9275,1045.721,506.9865,40.037,42.55,320.169,388.566,6.327,416.9875
5,15.75,0.66,14.398,4.101,-2.75,-2.598,-0.0095,158.878,1.879,65.7015,0.445,22.792,11.57,8.5775,37.221,97.315,390.041,388.176,10.24,338.6185,925.956,448.722,36.042,37.61,317.9955,388.018,6.326,379.162
