DOY2,HR2,CO2,H2O,VPD,NETRAD,LW_IN,LW_OUT,SW_IN,SW_OUT,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_1_1_1,SH,TS_1_1_1,TS_1_2_1,USTAR,PA,WS
3,22.25,374.027,2.735,0.16,-86.6025,185.75,261.17575,-1.8875,0,-12.05,77.275,0,0,-0.575,-35.37,-3.5,-3.5,-4.0725,-3.9825,0.107,93.4,1.7125
3,22.75,374.1665,2.6855,0.15,-84.435,190.75,259.625,-1.98,0,-12.3,77.875,0,0,-0.4,-34.76,-3.6,-3.3,-4.09,-4.005,0.11,93.4,1.665
3,23.25,375.0395,2.73625,0.15,-81.0075,194.125,257.92525,-1.9325,0,-12.7,79.025,0,0,-0.5,-30.51,-3.8,-4.55,-4.1325,-4.0175,0.105,93.4,1.605
3,23.75,375.092,2.716,0.1425,-77.7625,195.25,255.25,-1.7975,0,-13.275,79.825,0,0,-0.45,-29.44,-4.1,-3.3,-4.1475,-4.0325,0.11,93.325,1.7175
4,0.25,373.977,4.42525,0.2425,-92.9625,217.3,300.25,-2.4475,0,-3.4,78.5,0,0,0.15,-37.33,0.3,-5.2,-0.1,-0.11,0.074,93.525,1.6125
4,0.75,374.768,4.4685,0.22,-92.6175,217.25,299.325,-2.2375,0,-3.6,80.725,0,0,0.025,-38.02,0.3,-4.1,-0.11,-0.1175,0.07,93.5,1.5325
4,1.25,374.884,4.4875,0.18,-92.3025,215.425,297.225,-2.37,0,-3.875,82.775,0,0,0.05,-33.85,0.3,-3.9,-0.12,-0.12,0.067,93.525,1.3875
4,1.75,375.55975,4.4175,0.16,-91.695,216.55,295.3,-2.125,0,-4.325,84.15,0,0,-0.15,-30.71,0.2,-4.1,-0.12,-0.12,0.06,93.5,1.4975
4,2.25,375.303,4.343,0.15,-88.045,216.225,295.425,-1.955,0,-4.4,84.675,0,0,-0.45,-32.7325,0.225,-3.125,-0.12,-0.13,0.05,93.4,1.475
4,2.75,375.379,4.346,0.12,-87.925,217.3,295.375,-1.98,0,-4.575,84.875,0,0,-0.2,-35.54,0.2,-3.625,-0.13,-0.13,0.06,93.4,1.465
4,3.25,375.364,4.333,0.11,-89.7325,213.875,295.8,-1.9575,0,-4.375,84.475,0,0,-0.2,-40.0125,0.2,-3.7,-0.13,-0.13,0.06,93.4,1.52
4,3.75,375.479,4.225,0.1125,-86.8725,214.85,295.175,-2.0275,0,-4.475,86.225,0,0,-0.5,-35.1425,0.3,-3.4,-0.1375,-0.14,0.0795,93.4,1.67
4,4.25,376.286,4.294,0.11,-87.77,212.45,295.3,-1.9675,0,-4.675,87.025,0,0,-0.7,-32.2675,0.3,-3.3,-0.14,-0.14,0.0945,93.4,1.665
4,4.75,376.079,4.321,0.08,-86.42,212.925,294.1,-1.8375,0,-4.85,87.825,0,0,-0.45,-34.055,0.25,-4,-0.14,-0.14,0.086,93.4,1.6025
4,5.25,376.01675,4.2165,0.08,-87.8975,211.875,293.275,-1.6425,0,-4.975,88.825,0,0,-0.775,-33.545,0.3,-3.4,-0.14,-0.15,0.095,93.4,1.495
4,5.75,376.0735,4.27275,0.07,-83.7,214.7,293.05,-0.3925,0.2125,-5.2,88.15,0,0,-0.675,-36.24,0.1,-2.5,-0.14,-0.1475,0.07,93.325,1.48
4,6.25,375.86,4.431,0.05,-73.9925,212.025,293.275,2.36,1.725,-5.2,86.825,3.9775,0.1925,-0.275,-30.55,0.3,-2.1,-0.1475,-0.15,0.096,93.4,1.4625
4,6.75,375.44,4.4085,0.06,-52.68,214.65,293.275,21.86,5.3325,-5.1,85.825,31.1425,3.915,0,-24.41,0.3,-1.4,-0.1575,-0.15,0.09,93.4,1.4725
4,7.25,375.691,4.40475,0.09,-9.3625,220.175,295.9,66.0125,9.78,-4.6,84.35,88.895,9.585,1.25,-12.32,0.225,1.1,-0.165,-0.16,0.13325,93.4,1.3
4,7.75,375.479,4.748,0.19,29.405,218.175,301,111.025,16.19,-3.725,79.75,168.0375,17.85,4.1,-0.63,0.3,1.9,-0.1775,-0.16,0.18,93.425,1.2675
4,8.25,375.858,4.789,0.54,77.85,220.725,307.75,145.775,21.37,-1.75,65.95,274.2975,30.605,10.6,16.6575,0.2,3.6,-0.19,-0.16,0.266,93.6,1.55
4,8.75,375.57425,4.7655,1.4225,118.3125,223.975,311.8,199.775,26.7925,-0.25,54.825,362.42,44.7,15.8,38.655,0.2,4.3,-0.1975,-0.1675,0.34525,93.625,1.765
4,9.25,375.179,4.61525,2.0525,148.875,225.225,314.725,236.425,35.52,1.35,45.475,416.5425,53.14,16.225,77.0375,0.2,2.8,-0.13,-0.14,0.38075,93.7,1.895
4,9.75,373.131,4.344,2.275,217.5275,226.975,317.9,313.2,40.3275,1.625,42.725,558.2125,59.17,22.625,106.8725,0.2,3.45,-0.12,-0.11,0.4305,93.8,2.175
4,10.25,371.9305,4.525,2.5275,233.11,229.325,321.225,342.8,46.335,2.275,41.9,626.2025,66.805,21.65,136.3525,0.3,3.5,-0.1075,-0.09,0.46475,93.825,2.3175
4,10.75,372.991,4.39675,3.035,324.41,230.925,324.75,411.125,53.405,2.75,39.6,748.5975,75.57,24.075,185.6,0.3,3.3,-0.09,-0.08,0.49,93.825,2.44
4,11.25,372.912,4.29,3.63,363.675,231.425,327.5,480.65,54.7125,3.65,36.675,967.1075,71.8425,28.8,208.69,0.3,3,-0.08,-0.07,0.51,93.9,2.5175
4,11.75,371.243,4.18075,4.0325,372.525,235.05,331.2,498.3,53.3025,4.4,33.85,948.445,79.8825,29.6,214.81,0.3,1.9,-0.0675,-0.07,0.509,93.9,2.5525
4,12.25,370.349,4.1965,4.4975,371.48,236.175,333.825,485.15,57.9675,5.075,32.326,958.1375,82.7725,32,224.9,0.375,2.4,-0.0475,-0.0675,0.49,93.9,2.59
4,12.75,373.168,4.1425,4.985,387.425,233.8,336.325,542.95,63.01,6.05,30.125,1126.7325,78.865,35,232.525,0.4,2.2,-0.04,-0.06,0.53,93.825,2.77
4,13.25,373.70525,4.159,5.2725,397.425,237.95,337.725,553.5,57.295,6.525,30.05,1086.55,80.2375,35.025,230.44,0.4,0.825,-0.03,-0.0375,0.54575,93.825,2.895
4,13.75,372.2605,4.297,5.51,326.47,242.85,338.7,443.525,53.9575,6.1,30.1,881.5575,76.0975,33.275,200.4025,0.4,0.925,-0.01,-0.01,0.54,93.9,2.7525
4,14.25,373.546,4.35,5.4225,298.5375,242.25,339.675,395.475,51.5675,6.35,29.725,757.765,58.315,33.45,177.15,0.325,0.175,0.0025,0,0.55,93.9,2.7675
4,14.75,373.578,4.312,4.9475,349.5025,245.85,339.525,446.325,53.51,6.75,29.45,888.9725,66.645,34.5,211.68,0.325,0.05,0.01,0.01,0.545,93.825,2.78
4,15.25,373.6625,4.241,5.115,282.7425,244.5,337.15,417.65,45.2,6.025,30.7,701.2,52.415,32.475,180.42,0.35,-0.05,0.0225,0.02,0.5475,93.8,2.775
4,15.75,373.807,4.211,5.2325,246.78,243.375,338.5,369.575,42.29,5.55,30.625,619.0925,49.91,25.9,138.38,0.35,0,0.03,0.03,0.57,93.8,2.875
4,16.25,373.464,4.1305,5.2925,207.1975,242.475,335.45,295,35.765,5.475,30.575,560.79,48.265,24,114.03,0.35,-1.25,0.03,0.02,0.5605,93.8,2.7625
4,16.75,373.61775,4.294,5.01,152.15,242.8,334.375,248.325,32.131,5.125,31.55,493.7825,46.35,22.5,82.57,0.3,-2.3,0.01,-0.0075,0.52175,93.8,2.7725
4,17.25,373.4165,4.2085,4.815,120.16,236.925,332.525,196.1,26.5825,4.925,32.075,388.565,40.355,18.2,57.115,0.4,-1.75,-0.01,-0.02,0.5,93.8,2.605
4,17.75,373.2495,4.211,4.3025,77.185,237.25,329.925,157.35,21.575,4.35,33.075,335.4125,30.965,16.3,23.075,0.4,-2.65,-0.01,-0.02,0.4665,93.7,2.5125
4,18.25,372.92925,4.133,3.4775,29.4575,233.225,327.8,114.95,15.585,3.625,35.5,220.875,20.2975,11.575,6.355,0.4,-3.55,-0.0175,-0.0275,0.432,93.7,2.3525
4,18.75,372.7725,4.283,3.0725,-19.2975,232.4,326.85,66.26,8.91,3.475,39.075,121.79,12.5825,9.075,-13.88,0.4,-5.025,-0.02,-0.03,0.37625,93.725,2.215
4,19.25,372.8855,4.14325,2.7575,-61.4975,227.975,322.7,30.9375,5.725,2.45,42.05,63.44,6.1575,4.7,-29.225,0.4,-7.05,-0.02,-0.03,0.29625,93.725,1.8475
4,19.75,373.0065,4.16075,2.165,-93.7425,224.625,318.325,3.2625,1.8775,1.375,47.4,14.34,1.64,1.85,-42.2075,0.4,-8.425,-0.02,-0.03,0.18,93.7,1.63
4,20.25,371.706,4.261,1.8125,-104.2075,222.925,314.625,-0.855,0,0.225,57.175,0.6325,0,0.25,-41.75,0.4,-9,-0.0375,-0.0375,0.1095,93.725,1.5975
4,20.75,371.201,4.2345,1.1625,-101.8025,222.075,309.65,-2.79,0,-1,63.025,0,0,0.075,-36.7,0.4,-7.9,-0.0475,-0.05,0.074,93.625,1.5825
4,21.25,371.65025,4.349,0.8725,-99.7225,221.5,307.3,-2.6975,0,-1.975,67.8,0,0,0,-39.085,0.4,-6.275,-0.05,-0.0575,0.08125,93.6,1.685
4,21.75,372.451,4.29325,0.6725,-99.565,220.625,306.2,-2.41,0,-2.275,72.7,0,0,0.2,-40.7225,0.35,-6.85,-0.06,-0.0675,0.08,93.6,1.6925
4,22.25,373.64175,4.493,0.51,-98.745,219.775,304.275,-2.33,0,-2.6,73.525,0,0,-0.1,-45.99,0.3,-5.2,-0.07,-0.0775,0.0625,93.625,1.64
4,22.75,374.27,4.448,0.415,-96.75,219.4,303.6,-2.485,0,-2.875,74.6,0,0,0.4,-42.2475,0.3,-5.325,-0.08,-0.08,0.06,93.625,1.605
4,23.25,374.101,4.453,0.3,-95.145,218.725,302.6,-2.3425,0,-2.975,74.725,0,0,0.25,-38.895,0.3,-5.275,-0.0875,-0.0875,0.08,93.6,1.6275
4,23.75,373.776,4.505,0.235,-92.4175,219.25,301.65,-2.215,0,-3.2,77.35,0,0,0.2,-36.58,0.3,-4.2,-0.09,-0.09,0.07,93.6,1.6325
5,0.25,375.67625,4.793,0.0725,-84.55,236.4,306.675,-1.765,0,-1.975,77.9,0,0,-0.45,-36.03,0.1,-4.5,0.01,0,0.063,93.7,1.675
5,0.75,376.507,4.8195,0.0725,-83.49,231.675,306.425,-1.76,0,-2.15,77.8,0,0,-0.6,-40.23,0.1,-4.475,0,-0.01,0.082,93.7,1.72
5,1.25,376.7435,4.818,0.0825,-82.58,233.8,305.225,-2.1575,0,-2.325,77.8,0,0,-1.1,-36.8925,0,-4.25,-0.02,-0.02,0.08,93.7,1.5575
5,1.75,376.39375,4.88025,0.065,-79.6575,235.225,304,-1.9525,0,-2.55,80.15,0,0,-0.35,-37.41,0,-4.5,-0.0275,-0.0275,0.085,93.7,1.62
5,2.25,377.015,4.9615,0.0625,-78.55,231.1,303.325,-1.78,0,-2.7,80.05,0,0,-0.1,-30.875,0,-3.5,-0.0375,-0.03,0.06,93.7,1.5675
5,2.75,376.8145,4.857,0.0525,-80.87,235.075,303.55,-1.8475,0,-3.025,81.975,0,0,-1.175,-32.845,0,-4.05,-0.04,-0.04,0.064,93.7,1.5625
5,3.25,377.168,4.678,0.01,-76.0975,243.2,302.15,-1.7,0,-3.275,83.775,0,0,-2.175,-32.65,0,-3.375,-0.04,-0.04,0.0345,93.625,1.45
5,3.75,377.9195,4.689,0,-76.7025,238.85,301.45,-1.8075,0,-3.45,84.525,0,0,-0.9,-29.335,0,-4.05,-0.05,-0.0475,0.0625,93.6,1.5075
5,4.25,378.06,4.79825,0,-76.365,242.4,301.2,-1.4725,0,-3.625,85.925,0,0,-1.125,-28.67,0,-3.6,-0.0575,-0.05,0.05,93.625,1.4325
5,4.75,378.55575,4.7595,0,-77.35,235.25,300.65,-0.305,0.2475,-3.7,87.375,0.715,0,-1.9,-25.095,-0.025,-4.45,-0.05,-0.05,0.07,93.7,1.6525
5,5.25,378.9055,5.008,0,-68.8775,232.125,299.65,3.9275,1.265,-3.8,87.325,7.8725,0,-0.725,-26.93,-0.05,-3.7,-0.0575,-0.06,0.06,93.625,1.5
5,5.75,377.66075,4.82325,0,-44.7925,232.125,301.45,16.77,2.82,-3.975,87.05,36.6175,1.8325,-0.175,-24.42,-0.1,-2.3,-0.07,-0.06,0.07,93.625,1.4025
5,6.25,377.44575,5.063,0,-4.5525,230.85,303.075,35.5425,4.6575,-3.15,86.8,84.6675,4.105,1.75,-17.26,-0.1,0.6,-0.07,-0.07,0.088,93.7,1.3225
5,6.75,376.68575,5.066,0,23.43,234.675,310.925,57.6175,7.23,-2.275,83.2,146.2775,8.3225,7.1,-8.63,-0.075,1.5,-0.0875,-0.07,0.174,93.8,1.45
5,7.25,375.332,4.801,0.05,52.965,234.9,316.375,101.075,14.2075,-0.675,72.95,211.8275,15.935,13.05,11.2425,0,1.925,-0.09,-0.07,0.235,93.8,1.335
5,7.75,374.533,4.852,0.195,90.955,237.75,322.225,134.95,23.585,1.55,63.125,171.2075,22,20.85,26.4425,0,3.05,-0.1,-0.07,0.2935,93.8,1.3825
5,8.25,373.861,4.776,0.7475,128.2225,242.1,326.9,161.325,19.065,2.65,53.2,333.19,25.105,30,55.97,0,3.1,-0.11,-0.06,0.34,93.9,1.755
5,8.75,373.126,4.54925,1.1225,157.94,244.75,330.525,201.35,23.29,3.5,45.825,395.695,22.58,35.9,62.67,0,2.625,-0.0775,-0.05,0.375,93.9,2.07
5,9.25,372.7375,4.5415,1.22,168.3475,247.325,334.425,214.55,26.555,4.425,42.175,484.1925,28.04,39.2,87.76,0,2.6,-0.03,-0.02,0.4185,93.9,2.105
5,9.75,371.66375,4.57025,1.4525,214.78,250.3,337.3,267.1,29.39,4.825,39.05,592.16,30.9975,51.3,82.645,0,2.175,0,0,0.44975,93.9,2.22
5,10.25,372.492,4.734,1.53,212.095,251.6,338.925,267.175,29.4175,5.025,36.15,590.3325,33.5375,57.05,129.59,0,2.1,0.01,0.03,0.479,93.925,2.395
5,10.75,372.3055,4.49,1.46,234.0675,255.475,342.65,291.825,29.8375,5.5,33.825,647.8375,32.405,60.5,117.4175,0.1,1.55,0.01,0.03,0.43,94,2.2525
5,11.25,370.552,4.327,1.785,247.2975,261.70075,345.1,316.2,36.1175,6.025,31.95025,782.9075,46.96,75.05,134.23,0.725,1.25,0.0525,0.05,0.4675,93.925,2.4075
5,11.75,370.7745,4.228,1.855,248.53,267.875,346.075,297.225,41.33,6.225,31.25,905.55,60.465,80.4,133.68,3.775,0.9,0.06,0.05,0.462,93.9,2.3925
5,12.25,370.4505,4.2565,2.01,250.3375,259.975,347.525,309.075,36.4075,6.65,30.075,835.59,50.7,78.65,152.45,12.5,1.2,0.07,0.06,0.504,93.9,2.635
5,12.75,370.41525,4.25275,2.365,289.65,259.975,350.575,364.325,37.2825,7.125,28.95,915.82,50.42,88.5,149.52,14.875,2,0.1,0.0525,0.4715,93.9,2.4325
5,13.25,370.53225,4.1885,2.775,280.96,261.375,350.75,361.95,36.44,7.4,28.25,836.385,45.075,86.3,151.425,16.7,1.2,0.12,0.0725,0.49,93.9,2.4925
5,13.75,371.854,4.284,3.2925,293.085,275.425,351.85,384.725,36.52,7.375,27.225,798.515,41.7875,86.175,144.405,15.85,0.6,0.13,0.1,0.49375,93.9,2.62
5,14.25,370.779,4.3725,3.075,246.055,272.7,350.975,320.8,32.1805,7.525,27.9,712.2225,38.2,75.7,121.345,16.5,0.3,0.1525,0.12,0.4925,93.925,2.66
5,14.75,371.22275,4.38675,3.3975,223.0875,267.025,350.475,279,30.855,7.45,28,583.145,31.1175,86.2,112.98,18.4,-0.8,0.1525,0.1225,0.55175,93.925,2.7475
5,15.25,371.70125,4.3335,3.43,229.035,278.475,351.65,302.85,29.025,7.55,28.625,671.3975,35.4675,77.275,101.17,19.35,-0.75,0.145,0.13,0.53,94,2.625
5,15.75,371.38,4.26975,3.72,222.5225,271.15,349.725,298.225,33.9625,7.2,28.05,777.8725,41.6325,72.8,108.5,17.85,-1.4,0.1525,0.12,0.53,94,2.64
5,16.25,371.4505,4.23825,3.675,161.605,275.925,350.15,217.975,23.025,7.15,27.3,511.905,30.81,69.9,70.135,17.925,-1.2,0.16,0.1125,0.51,93.925,2.5525
5,16.75,371.545,4.194,3.605,153.9075,266.05,347.625,221.2,23.66,6.825,28.325,562.3175,29.92,64.575,59.23,17.3,-1.75,0.1475,0.0925,0.4685,93.925,2.2675
5,17.25,371.731,4.319,3.75,129.5375,265.3,346.95,181,18.645,6.875,28.975,431.5775,25.4375,57.35,46.805,15.825,-1.8,0.1825,0.0825,0.461,93.9,2.4725
5,17.75,372.0905,4.32475,3.5075,91.925,267.05,345.275,135.975,16.0925,6.75,29.425,371.82,23.6825,54.7,24.36,14.125,-2.5,0.1825,0.0925,0.46,93.9,2.1425
5,18.25,371.796,4.2295,2.9025,72.25,257.4,342.025,124.2,14.16,6.575,30.125,309.83,18.035,41.75,20.4225,12.825,-2.9,0.16,0.08,0.41,93.9,2.2725
5,18.75,371.7805,4.089,2.61,21.8675,253.325,338.35,84.575,7.7425,5.9,32.025,216.7475,10.2525,32.45075,-1.6425,11.75,-3.9,0.13,0.0825,0.4,93.9,2.07
5,19.25,371.74625,4.175,1.7975,5.11,250.65,335.975,56.7525,5.885,5.025,35.2,154.325,7.1575,28.125,-15.4,10.575,-4.325,0.125,0.09,0.32375,93.9,1.865
5,19.75,371.73025,4.299,1.7725,-37.5475,246.275,334.725,35.6725,4.2625,4.525,39.625,91.85,4.125,17.6,-29.81,9.475,-5.5,0.125,0.08,0.31,93.9,1.7725
5,20.25,371.548,4.28725,1.2475,-71.315,247.275,331.8,13.99,2.2625,3.7,45.25,41.8,2.1625,5.9,-31.14,8,-6.85,0.1275,0.0825,0.1845,93.9,1.56
5,20.75,371.25,4.1405,0.765,-89.0425,244.15,329.025,0.8825,0.86,3.225,51.925,8.4375,0,2.5,-34.1725,6.275,-7.975,0.125,0.0825,0.1195,93.825,1.4925
5,21.25,372.034,4.6295,0.595,-91.215,247.175,325.225,-1.3425,0,2.475,58.8,0.385,0,0.7,-35.89,5.45,-7.275,0.11,0.0725,0.11225,93.8,1.5725
5,21.75,372.21575,4.70325,0.485,-88.3375,248.475,319.125,-2.41,0,1.275,64,0,0,1.05,-36.96,4,-7.2,0.0825,0.0625,0.0925,93.8,1.55
5,22.25,372.82825,4.72475,0.34,-87.84,240.325,317.625,-2.7075,0,0.7,66.775,0,0,0.325,-39.365,2.5,-6.3,0.0625,0.0525,0.07,93.8,1.4925
5,22.75,374.5905,4.684,0.2675,-88.5725,239.9,313.525,-2.475,0,-0.25,70.125,0,0,0.3,-32.7575,0.5,-6.4,0.045,0.035,0.053,93.725,1.3025
5,23.25,375.53,4.6615,0.15,-83.45,243.4,311.475,-2.335,0,-0.95,72.625,0,0,-0.275,-43.535,0.1,-6.25,0.035,0.025,0.0385,93.7,1.2675
5,23.75,376.142,4.65725,0.1225,-83.46,242.425,309.525,-2.21,0,-1.075,76.05,0,0,-0.475,-35.7775,0.1,-6.1,0.025,0.0225,0.05025,93.7,1.5875
6,0.25,374.019,8.8915,0.1125,-77.1075,276.1,341.9,-2.23,0,5.35,87.825,0,0,-0.5,-32.6125,2.85,-6.675,3.715,3.3975,0.0425,93.9,1.4425
6,0.75,374.8305,8.64725,0.0875,-77.98,274.725,341.025,-1.715,0,4.9,88.775,0,0,-1.3,-33.3525,2.2,-4.575,3.5925,3.3525,0.06,93.9,1.38
6,1.25,374.24,8.469,0.0525,-75.2725,277.775,338.625,-1.485,0,4.475,89.95,0,0,-1.425,-30.6625,1.5,-5.15,3.5025,3.25,0.05,93.825,1.4
6,1.75,375.832,8.07875,0.0425,-70.7725,277,336.85,-1.52,0,4.125,90.85,0,0,-2.65,-30.98,0.6,-3.6,3.395,3.155,0.06,93.825,1.3625
6,2.25,375.717,8.3045,0.02,-67.2675,279.875,334.8,-1.475,0,3.7,91.875,0,0,-2.3,-30.09,-0.15,-4.475,3.335,3.0925,0.0295,93.8,1.495
6,2.75,375.815,8.3335,0,-65.5725,278.425,333.975,-1.375,0,3.175,92.45,0,0,-2.75,-33.7445,-0.8,-3.75,3.1825,3.02,0.07,93.8,1.5425
6,3.25,375.2705,8.84125,0,-65.9925,274.575,332.45,-1.265,0,2.825,92.775,0,0,-2,-28.33,-1.2,-3.6,3.05,2.9375,0.07,93.8,1.5925
6,3.75,375.858,8.4955,0,-64.92975,279.125,331.6,-1.06,0,2.5,93.525,0,0,-2.825,-34.675,-1.375,-4.625,2.875,2.8675,0.07,93.8,1.63
6,4.25,376.156,8.637,0,-61.285,284.475,331.875,0,0.0075,2.25,94.125,0.825,0,-3.35,-31.185,-2.225,-3.35,2.745,2.795,0.0815,93.8,1.495
6,4.75,376.14,8.41525,0,-53.955,273.45,329.65,3.7275,1,2.125,94.525,6.305,0,-3.45,-28.7125,-3.075,-3.25,2.63,2.7175,0.06575,93.8,1.35
6,5.25,376.0205,8.53075,0,-33.7775,273.275,331.25,14.3175,1.61,2.05,94.9,23.8275,1.145,-1.15,-28.815,-3.325,-2.4,2.57,2.64,0.0715,93.8,1.255
6,5.75,375.972,8.54425,0,-10.4225,277.15,335.9,27.3975,3.015,2.75,94.9,46.4225,2.1625,0.325,-22.33,-3.3,0.5,2.5275,2.5975,0.117,93.825,1.3625
6,6.25,373.231,9.542,0,16.34775,280.3,340.8,42.4,4.32,3.825,94.475,86.0725,3.61,5,-13.87,-2.525,0.925,2.5525,2.565,0.13375,93.9,1.39
6,6.75,371.687,9.54075,0,41.8375,278.8,348.975,67.8825,6.9125,5.7,92.55,138.3125,5.0875,14.7,-8.57,-1.15,3.05,2.59,2.5325,0.169,93.925,1.275
6,7.25,369.195,9.65775,0,65.8875,283.025,353.6,97.75,13.79,7.725,82.975,196.535,16.36275,30.15,2.8225,0.825,3.9,2.72,2.515,0.23,94,1.2425
6,7.75,366.39,9.608,0.0375,93.485,280.85,358.775,128.07525,14.03,9.3,69.575,196.2475,16.96,51.825,15.195,3.55,4.05,3.0375,2.525,0.273,94.1,1.4425
6,8.25,366.33725,9.4865,0.3125,115.065,286.325,362.525,141.3,17.295,10.625,60.575,256.295,23.585,71.7,27.8625,6.725,3.075,3.24,2.5925,0.35525,94.2,1.7075
6,8.75,365.888,9.022,0.3975,128.435,288.7,369.225,158.775,16.55,11.225,56.75,306.025,26.665,78.7,42.49,9.225,2.6,3.545,2.725,0.36,94.2,1.6725
6,9.25,366.1475,8.927,0.665,163.67,295.725,370.325,190.5,17.245,11.45,53.625,444.665,25.6275,95.075,49.53,10.775,2.5,3.7375,2.8175,0.37,94.2,1.76
6,9.75,364.236,8.421,1.4825,164.345,295.75,370.775,190.2,21.76,11.7,49.475,404.22,26.51,116,71.25,12.65,1.6,4.095,2.9625,0.415,94.225,1.78
6,10.25,362.49,8.401,1.2725,218.065,300.725,373.6,252.875,24.96,11.85,47.275,507.605,29.685,131.95,94.71,14.2,2.5,4.3275,3.0875,0.436,94.2,2.1025
6,10.75,361.729,8.6065,1.7975,210.47,304.025,375.55,255.475,23.13,12.075,44.8,556.22,26.79,131.95,90.28,16.15075,0.9,4.5025,3.1225,0.43,94.2,2.1875
6,11.25,361.4155,8.6605,2.535,203.945,309.5,376.625,245.325,23.45,13.3,43.275,626.395,31.515,142.225,110.1525,18.775,1.575,4.58,3.305,0.4675,94.2,2.285
6,11.75,362.4435,8.6315,2.66,246.4725,316.375,381.7,287,25.06,13.075,43.375,622.1625,27.7825,143.4,104.46,21.625,1,4.86,3.545,0.49,94.2,2.255
6,12.25,361.42,8.51525,4.4025,221.8775,317.1,378.25,277.225,27.2625,12.95,40.525,596.0475,26.94,155.825,115.565,23.1,0.375,5.2875,3.735,0.4675,94.2,2.1675
6,12.75,361.6595,8.4785,4.125,221.175,318.075,381.425,287.45,27.8525,13.375,38.55,681.92,30.5075,150.575,95.035,24.2,0.3,5.7375,3.825,0.489,94.2,2.1675
6,13.25,361.006,8.6605,2.71,236.985,317.875,383.125,313.275,30.165,13.425,36.925,654.0225,31.6,144.25,111.725,25.05,0.025,5.915,3.9225,0.50475,94.225,2.22
6,13.75,362.0595,8.22225,3.7175,234.1525,316.325,387.325,286.3,27.875,13.825,35.8,570.9425,23.79,152.475,109.25,25.15,0.275,6.0175,4.125,0.46675,94.2,2.3725
6,14.25,362.309,8.318,3.6375,225.41,314.8,385.825,268.1,25.19,13.55,35.625,537.635,31.5875,147.825,94.33,25.125,-1.025,6.1525,4.2925,0.4775,94.2,2.3725
6,14.75,362.053,8.39475,3.1325,209.865,318.125,383.65,256.95,24.1275,13.5,35.6,466.89,29.035,140.35,78.26,25.1,-0.9,6.2925,4.3225,0.467,94.2,2.2925
6,15.25,362.09,8.2255,3.2775,193.1,317.675,386.4,229.525,21.155,14.15,34.25,532.52,27.825,137.975,92.215,24.825,-0.15,6.36,4.375,0.46,94.2,2.2875
6,15.75,362.20325,7.7595,2.91,174.5025,313.725,384.35,212.575,20.68,13.825,34.2,483.175,27.0375,131.1,82.41,24.8,-1.425,6.3875,4.4375,0.46,94.2,2.2375
6,16.25,362.6545,7.7145,3.285,145.055,311.9,384.625,187.525,17.41,14.15,33.6,374.105,19.77,122.9,48.9,23.15,-1.9,6.255,4.45,0.426,94.2,2.1375
6,16.75,363.213,7.657,2.64,139.39,309.825,382.35,163.25,19.56,13.725,33.7,333.655,19.73,106.075,47.795,22.175,-1.25,6.11,4.4375,0.48,94.2,2.245
6,17.25,362.42775,7.7885,2.28,126.1325,308.25,382.85,172.4,17.2325,13.65,35.625,353.92,26.715,97.7,48.24,20.275,-1.45,6.045,4.4075,0.4425,94.125,2.2325
6,17.75,362.568,7.9285,1.945,97.7,306.575,377.825,135.9,16.6475,13.225,37.55,284.2225,23.0525,88,28.14,19.15,-1.75,5.99,4.37,0.415,94.1,2.18
6,18.25,362.186,7.9865,2.0925,68.545,304.325,376.525,112.875,17.35,13.1,38.225,259.2125,19.9,80.8,3.7725,17.475,-3.4,5.885,4.33,0.37,94.1,1.9775
6,18.75,362.03975,8.03725,2.315,44.7875,302.9,376.175,71.375,7.14,13.025,41.05,180.2275,8.0075,62.9,-4.26,16.425,-2.95,5.765,4.2825,0.318,94.1,1.8125
6,19.25,362.378,7.9965,1.375,29.765,299.275,373.3,62.815,5.5475,12.55,45.125,125.1225,4.7825,47.95,-14.9775,15.25,-3.3,5.645,4.25,0.3125,94.1,1.7825
6,19.75,362.1145,8.165,1.5275,10.505,293.575,371.025,44.23,4.94,12.05,49.65,95.7125,4.2675,40.75,-18.59,14.225,-4.2,5.5025,4.1925,0.295,94.025,1.67
6,20.25,361.508,8.216,1.24,-26.9625,293.95,367.9,28.9825,3.535,11.25,55.05,65.375,3.17,23.275,-32.865,13.025,-5.625,5.3275,4.1375,0.21225,94,1.4825
6,20.75,363.834,8.3475,1.015,-63.4625,293.35,363.5,12.995,2.0625,10.5,60.8,26.945,1.3925,10.1,-35.87,11.525,-7.4,5.105,4.085,0.11725,94,1.415
6,21.25,365.4325,8.64,0.565,-82.64,292.1,357.2,3.725,1.23,9.3,66.175,10.6575,0.0825,3.8,-39.45,10.025,-7.3,4.935,4.025,0.08,94,1.51
6,21.75,367.771,8.759,0.43,-87.275,288.275,353.65,-0.13,0,8.3,71.8,2.19,0,1.7,-36.125,8.7,-8.9,4.7725,3.9675,0.07,94,1.52
6,22.25,368.73675,8.56,0.2525,-87.0875,283.3,351.025,-2.33,0,7.5,77.05,0,0,0.5,-30.6,7.2,-7.25,4.58,3.8975,0.0645,94,1.42
