DOY2,HR2,FC,H,LE,TAU,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
2,18.75,4.78054225,-29.00982,3.12921575,-0.7211104,0.1853635,-8.76707499999995,97.6356525,39.67793,0,1.343798,0.404245677413889,0.51940958682099,0.305188978578656
2,19.25,6.44993475,-38.6415775,3.2620985,-0.71617515,0.1666256,-9.03449999999998,97.6954575,42.09326,0,1.63203,0.583555149891518,0.492408612845832,0.289761571058538
2,19.75,1.7558,-44.70774,-1.48192875,-0.95067625,0.14548585,-9.35539999999999,97.7331975,43.87512,0,1.517683,0.52910486547376,0.414981070505372,0.273318294964331
2,20.25,3.538299,-57.633995,-0.48388275,-0.843814275,0.12426,-9.5369,97.767565,39.21367,0,1.07982375,0.349215272542187,0.279398382890926,0.188337772399025
2,20.75,3.25009025,-33.939745,-8.13382825,-0.6803406,0.18532195,-9.64867499999996,97.81884,46.6487575,0,1.90007625,0.516498211224249,0.393267217027006,0.281676113344442
2,21.25,2.200142,-57.294175,1.655959,-0.67500765,0.165401,-9.77532499999996,97.8410675,47.2435,0,1.387140625,0.499521366365985,0.389169170528439,0.270956810049851
2,21.75,2.251989,-24.83868,1.27670375,-0.7852316,0.144679925,-9.77304999999999,97.76794,48.0586975,0,1.650671,0.413146694160791,0.324081293696632,0.291988512479934
2,22.25,1.4882325,-50.0256,-5.4177075,-0.6692152,0.2013968,-10.22315,97.744765,48.17466,0,1.568176,0.4499399173585,0.391307337632198,0.258673207590948
2,22.75,-3.28781,-42.63145,0.27825795,-0.712984375,0.1653609,-10.7049,97.727285,49.115275,0,1.3539795,0.509821140606825,0.374229824243743,0.247798921667094
2,23.25,-3.016176,-46.0878475,0.29306775,-0.8766812,0.137492575,-10.9343,97.68516,50.6975,0,1.371305,0.379049602632252,0.321704123056088,0.21705122556519
2,23.75,1.2724585,-52.3098,0.6714968,-0.5333119,0.19903035,-11.05595,97.5954425,51.4367125,0,1.17400025,0.503664245927325,0.30430822060308,0.229483995424491
3,0.25,1.420306,-53.632975,-9.267462,-0.4971344,0.142304275,-5.6272,97.1636125,38.6727025,0.0206892225,1.00594715,0.451659137156366,0.377882311097037,0.278747146045394
3,0.75,-2.180194,-43.198435,-2.840566,-0.4976738,0.188524,-4.88004999999995,97.1433725,40.34465,0,0.841103,0.399841472739832,0.286718042820418,0.234204146017876
3,1.25,-2.02567875,-63.3608,-25.308065,-0.481617625,0.1502752,-5.30054999999998,97.1032125,41.3626,0,1.34168825,0.494301846118582,0.307012369834397,0.259093895543817
3,1.75,-1.57372525,-62.01074,-15.863495,-0.42709015,0.1646275,-5.51889999999996,97.10409,42.82461,0,1.0183645,0.422201105715293,0.289564529815036,0.1780244931637
