DOY2,HR2,CO2_1_3_1,CO2_1_4_1,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NEE,NETRAD_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_DIF,TA_1_1_1,RH_1_1_1,WS,PA,TS_1_1_1,TS_1_2_1,VPD
5,22.75,389.95,387.7,-0.453,0.24,0.4765,0.1105,-0.68,-8.762,-10.3575,1.188,-71.23,-0.22,-0.03,283.67,343.81,-0.01,0,3.6515,8.4,58.148,2.9305,95.263,4.9745,4.9225,4.45
5,23.25,390.319,388.392,-0.8925,0.238,0.533,0.002,-0.49,-9.385,-8.828,1.1745,-69.19,-0.16,-0.01,282.205,341.63,-0.01,0,3.653,8.109,60.16,2.974,95.272,4.8445,4.8435,4.12
5,23.75,390.789,388.55,-1.18,0.2325,0.503,-0.003,-0.643,-9.012,-8.2155,1.069,-67.13,-0.08,-0.01,283.41,339.485,-0.01,0,3.6585,7.68,62.385,2.9465,95.283,4.7085,4.7535,3.88
6,0.25,390.471,388.1345,-1.647,0.159,1.116,0.075,-1.3935,-10.2545,-7.6165,2.2295,-61.14,-0.09,-0.02,312.47,366.61,-0.03,0,3.626,12.6845,67.768,2.841,95.142,10.372,10.421,4.335
6,0.75,390.471,388.1345,-2.293,0.18,1.116,0.075,-1.289,-9.9885,-7.356,2.0215,-62.005,-0.06,-0.01,312.82,364.77,-0.03,0,3.629,12.1835,69.932,2.906,95.128,10.3255,10.3575,3.85
6,1.25,391.183,388.594,-2.632,0.176,0.995,-0.1625,-1.506,-11.013,-6.7125,2.12,-60.79,-0.01,0,311.8,363.65,-0.03,0,3.631,11.931,71.504,2.842,95.134,10.27,10.286,3.765
6,1.75,391.937,389.993,-3.417,0.182,1.08,-0.263,-1.16,-12.174,-6.4205,2.2085,-60.145,0.03,0,307.29,361.86,-0.03,0,3.634,11.665,72.802,2.836,95.137,10.1835,10.203,3.385
6,2.25,392.909,389.91,-3.3225,0.1815,1.116,-0.264,-1.59,-11.0735,-5.408,2.213,-59.275,0.06,0.01,306.63,360.47,-0.03,0,3.638,11.37,74.224,2.859,95.124,10.126,10.131,3.185
6,2.75,393.12,390.9,-3.583,0.174,1.2295,-0.235,-1.2975,-12.602,-5.614,2.2105,-57.48,0.09,0.01,307.325,358.67,-0.03,0,3.639,11.0345,75.992,2.841,95.121,10.0195,10.0475,2.895
6,3.25,393.406,392.23,-3.814,0.182,1.244,-0.2865,-1.03,-10.8065,-5.384,2.101,-55.635,0.115,0.01,308.705,357.39,-0.02,0,3.641,10.725,76.878,2.82,95.13,9.933,9.972,2.69
6,3.75,394.129,392.695,-3.9835,0.179,1.1895,-0.455,-1.3725,-11.4785,-4.8485,2.122,-55.245,0.22,0.01,305.13,355.73,0.13,0.01,3.678,10.389,78.244,2.833,95.124,9.8565,9.9045,2.52
6,4.25,395.3275,393.954,-4.1735,0.184,1.3145,-0.4475,-1.4625,-10.96,-3.1835,2.104,-51.18,1.615,0.17,302.81,354.305,2.76,0.11,6.9855,10.348,79.116,2.8375,95.127,9.782,9.859,2.52
6,4.75,395.34,393.459,-4.152,0.1885,1.185,-0.3695,-0.239,-10.5945,-1.169,1.733,-42.37,9.7,1.23,304.08,354.055,18.84,0.75,25.54,10.129,79.405,2.819,95.127,9.698,9.817,2.42
6,5.25,394.945,393.345,-4.1025,0.2,1.146,-0.025,2.4995,-10.521,2.154,1.277,-20.35,30.41,3.535,303.53,354.73,59.27,2.425,65.455,10.097,80.174,2.7625,95.13,9.618,9.748,2.38
6,5.75,394.792,392.881,-3.9985,0.233,1.024,0.627,5.796,-8.991,8.0665,0.6435,7.29,63.27,6.905,307.16,357.56,120.92,5.07,108.9,10.187,80.403,2.626,95.142,9.563,9.676,2.39
6,6.25,394.608,392.32,-3.078,0.297,0.83,5.5195,9.056,-4.2235,14,0.028,41.33,110.54,12.63,306.24,361.18,214.86,9.155,145.95,10.347,79.43,2.467,95.1585,9.575,9.619,2.58
6,6.75,392.773,390.7465,-1.927,0.34,0.49,12.48,8.2295,6.126,18.7785,-1.106,82.8,159.09,17.275,309.5,366.455,319.2,13.495,177.25,10.886,76.663,2.3625,95.162,9.605,9.601,3.01
6,7.25,390.5705,387.9895,-0.499,0.386,-0.4875,26.516,5.2675,23.29,18.9325,-2.121,123.83,203.89,21.385,313.71,372.34,415.41,17.16,218.75,11.795,73.5265,2.305,95.157,9.682,9.572,3.62
6,7.75,388.085,385.4035,1.1315,0.443,-1.421,37.67,2.1625,42.765,17.999,-2.938,175.52,279.72,32.3305,317.25,378.115,562.37,28.71,256.8005,12.6,70.678,2.409,95.1565,9.725,9.59,4.1
6,8.25,386.055,383.885,3.4235,0.477,-2.879,50.1635,0.0895,67.9125,15.305,-4.2805,217.55,333.94,37,317.86,383.82,670.69,33.57,315.05,13.468,66.5355,2.5125,95.164,9.826,9.622,4.72
6,8.75,384.523,382.659,5.334,0.493,-3.665,59.15,-0.567,104.646,14.428,-4.623,280.86,397.75,41.46,318.19,388.5,788.75,37.75,347.8,14.084,63.8315,2.6955,95.1655,9.876,9.624,5.63
6,9.25,383.575,381.3765,7.1705,0.5475,-4.204,65.6795,-1.7,137.135,11.8775,-4.8,340.18,460.28,46.455,322.535,393.07,937.18,43.23,349,14.5995,59.042,2.804,95.168,9.995,9.6925,6.45
6,9.75,382.69,380.095,10.127,0.598,-4.585,76.65,-2.112,161.424,9.9695,-4.9735,369.45,493.52,49.26,323.12,397.575,1000.4,46.64,399.75,15.078,56.5065,3.0445,95.1525,10.212,9.757,7.35
6,10.25,382.13,379.58,11.8345,0.625,-4.556,81.744,-1.9865,181.955,9.112,-5.0995,420.79,557.075,54.78,327.35,401.47,1111.91,49.29,414.4,15.788,54.098,3.1635,95.141,10.377,9.774,7.8
6,10.75,381.87,379.489,13.428,0.6195,-4.765,84.86,-2.3255,201.43,8.3185,-4.987,449.22,582.795,54.785,330.595,405.39,1169.45,52.135,448.45,16.089,51.6305,3.292,95.1325,10.582,9.865,8.45
6,11.25,381.61,379.1275,15.112,0.637,-4.612,89.258,-1.623,194.87,7.8385,-4.737,429.3,563.395,52.99,333.86,408.005,1149.135,49.58,451.55,16.329,49.92,3.3755,95.1235,10.904,10.078,9.07
6,11.75,381,378.745,17.2015,0.6445,-4.392,85.45,-1.5555,226.493,7.138,-4.587,447.92,570.915,52.555,337.89,411.21,1153.13,49.765,503.6,16.66,47.94,3.3375,95.12,11.089,10.236,9.82
6,12.25,380.785,378.728,18.5165,0.664,-4.476,90.52,-1.1125,230.3,6.7195,-4.745,476.97,613.185,57.28,338.04,414.32,1244.02,54.34,528.25,17.122,46.06,3.421,95.112,11.352,10.366,10.48
6,12.75,380.68,378.2905,19.5635,0.6545,-4.174,88.689,-1.188,246.4,5.127,-4.174,465.2,600.59,55.49,341.01,416.41,1226.95,52.69,528.65,17.001,44.974,3.484,95.115,11.52,10.5035,10.9
6,13.25,380.011,378.23,20.21,0.654,-4.161,92.823,-0.389,237.8,5.254,-4.204,446.42,566.92,52.58,342.235,417,1154.6,50.73,565.45,17.212,44.2675,3.639,95.112,11.606,10.644,10.99
6,13.75,379.987,378.34,20.6405,0.676,-4.025,90.649,-0.455,233.34,5.5985,-4.109,458.26,588.7,55.26,343.495,417.655,1176.59,51.98,555.45,17.8,43.1295,3.595,95.0975,11.719,10.809,11.4
6,14.25,379.774,378.08,20.001,0.658,-3.747,82.34,-0.2885,204.3595,4.1185,-3.827,426.23,552.395,50.79,344.125,418.23,1121.06,48.49,541,17.889,42.11,3.53,95.085,11.882,10.955,11.56
6,14.75,379.972,377.735,19.642,0.674,-3.823,84.3495,-0.152,197.95,2.489,-3.8,407.07,532.535,49.68,344.49,419.245,1062.26,48.04,533.6,18.0385,41.8135,3.69,95.0855,12.068,11.071,11.845
6,15.25,379.829,377.79,19.6965,0.686,-3.525,77.94,0.482,201.715,1.723,-3.542,389.21,513.0005,47.52,342.9,417.72,1022.47,45.2,469.65,18.1095,41.092,3.633,95.088,12.076,11.156,11.86
6,15.75,379.78,377.64,19.031,0.672,-3.189,71.8185,1.0035,173.65,1.71,-3.293,346.495,463.48,43.185,341.85,418.37,924.18,42.255,431.8,18.223,41.4485,3.6145,95.089,12.1685,11.2255,11.89
6,16.25,379.3455,377.29,18.013,0.664,-2.68,62.785,-0.0785,158.884,0.481,-2.765,313.68,434.05,40.86,341.98,414.82,881.32,39.515,413.7,18.156,41.355,3.526,95.097,12.264,11.252,11.82
6,16.75,379.1,377.15,16.63,0.635,-2.525,60.75,0.256,141.27,-0.2,-2.552,272.45,374.765,36.59,340.45,414.59,753.77,36.36,389.6,18.048,40.984,3.502,95.081,12.259,11.307,12.04
6,17.25,378.9,377.38,15.355,0.647,-2.088,53.39,-0.0185,108.9,-1.6085,-2.1335,220.16,331.24,32.11,341.555,411.71,668.57,31.42,371.9,18.091,41.6595,3.422,95.082,12.3,11.301,11.95
6,17.75,378.943,377.31,13.83,0.6215,-1.833,49.025,0.43,83.18,-2.6665,-1.859,187.12,281.415,28.395,339.73,410.345,566.03,27.71,336.1,18.109,42.778,3.4225,95.091,12.167,11.289,11.665
6,18.25,379.0485,377.47,12.052,0.595,-1.431,42.62,0.7775,61.4,-4.306,-1.386,147.135,237.33,25.375,338.025,407.405,479,24.68,271.05,17.941,43.0845,3.2805,95.084,12.087,11.278,11.57
6,18.75,379.385,377.2815,10.458,0.565,-0.9395,34.8085,1.044,45.41,-4.8145,-0.876,101.1,187.015,21.48,335.405,403.99,382.91,20.57,229.85,17.563,44.428,3.247,95.098,11.963,11.275,10.98
6,19.25,379.455,377.47,9.0075,0.5245,-0.351,28.646,1.771,22.53,-5.964,-0.3605,55.06,144.21,15.275,332.515,400.555,295.08,12.345,189.2,17.467,46.1265,3.0745,95.102,11.876,11.283,10.78
6,19.75,379.67,377.843,7.5735,0.483,-0.029,20.435,1.4555,6.566,-7.993,0.14,18.96,102.155,11.025,329.765,397.475,199.64,8.56,152.15,17.14,46.964,2.8695,95.11,11.722,11.245,10.21
6,20.25,380.674,378.0585,5.933,0.381,0.269,12.45,2.281,-3.623,-11.6525,0.6755,-13.47,60.005,6.095,327.38,393.815,121.46,5.035,106.75,16.732,49.6855,2.555,95.113,11.588,11.169,9.6
6,20.75,381.02,379.18,4.635,0.287,0.475,5.182,1.656,-7.562,-14.4495,1.146,-41.975,27.74,3.065,323.27,389.63,56,2.385,61.05,16.06,52.276,2.5185,95.106,11.417,11.128,8.36
6,21.25,381.538,380.23,3.3685,0.2095,0.595,1.7925,0.352,-8.476,-16.1655,1.588,-61.46,7.895,0.77,322.03,385.145,17.17,0.69,22.395,15.411,55.3185,2.5675,95.108,11.294,11.077,7.49
6,21.75,382.125,380.88,1.534,0.175,0.657,0.933,-0.9365,-8.509,-15.2755,2.719,-67.975,0.92,0.04,320.93,380.57,2.69,0.1,6.38,15.01,57.859,2.6765,95.117,11.175,11.007,6.95
6,22.25,383.09,382.06,1.0655,0.1705,0.79,0.862,-1.613,-8.609,-12.2545,2.41,-64.695,-0.19,-0.05,320.565,376.875,0.11,0,3.6125,14.425,60.123,2.7205,95.132,11.081,10.929,6.14
6,22.75,385.233,383.448,0.2775,0.175,0.84,0.301,-1.7255,-9.604,-10.3485,2.413,-66.9,-0.225,-0.05,318.99,374.365,-0.02,0,3.611,13.891,62.4855,2.7905,95.139,10.921,10.865,5.69
6,23.25,386.07,384.1955,-0.6205,0.172,0.871,0.298,-1.4075,-9.265,-8.8475,2.56,-64.49,-0.175,-0.02,319.23,372.325,-0.03,0,3.615,13.462,64.6545,2.7745,95.145,10.861,10.801,5.18
6,23.75,386.67,385.25,-1.205,0.1845,0.988,0.285,-1.5175,-9.659,-7.6605,2.317,-62.405,-0.145,-0.03,316.535,369.625,-0.03,0,3.62,13.1435,65.573,2.8475,95.152,10.778,10.715,4.805
7,0.25,383.5,382.7035,-2.807,0.16,1.747,-0.332,-1.949,-8.4945,-6.754,3.9105,-62.95,-0.03,-0.02,326.58,384.61,-0.02,0,3.595,15.972,72.841,2.699,95.247,14.8345,14.8305,4.935
7,0.75,383.5,382.7035,-3.411,0.174,1.747,-0.332,-2.7525,-10.2935,-6.467,3.677,-61.89,-0.02,-0.01,324.54,383.37,-0.02,0,3.6,15.669,73.696,2.715,95.235,14.721,14.7495,4.625
7,1.25,385.937,383.76,-3.883,0.176,1.7365,-0.425,-2.7515,-11.918,-6.8385,4.006,-60.98,0.02,-0.01,323.94,381.46,-0.02,0,3.6045,15.303,75.695,2.726,95.2505,14.6265,14.647,4.27
7,1.75,387.655,386.016,-4.599,0.1785,1.9725,-0.48,-2.6985,-11.627,-6.5705,3.5375,-60.07,0.05,-0.01,321.395,379.205,-0.02,0,3.609,14.825,77.2285,2.703,95.2425,14.5315,14.5735,3.76
7,2.25,389.009,387.23,-4.721,0.173,1.752,-0.37,-2.8815,-10.1525,-5.9175,4.035,-59.14,0.06,-0.005,321.82,378.17,-0.01,0,3.612,14.558,78.2785,2.692,95.2335,14.442,14.513,3.48
7,2.75,390.655,388.35,-5.017,0.1705,1.8385,-0.709,-2.2175,-11.354,-5.6475,4.22,-58.6,0.12,0,319.56,377.09,-0.01,0,3.6115,14.302,79.7735,2.7135,95.2435,14.345,14.4345,3.185
7,3.25,391.635,390.02,-5.178,0.173,1.913,-0.6985,-1.9545,-9.9975,-4.7555,3.761,-58.07,0.13,0.005,318.835,375.745,-0.01,0,3.617,14.0485,80.305,2.666,95.234,14.2535,14.3725,2.935
7,3.75,392.795,390.021,-5.49,0.176,1.999,-0.917,-2.1205,-11.0475,-4.4275,4.003,-57.54,0.17,0,317.73,373.865,0.01,0,3.619,13.8585,81.4465,2.707,95.2235,14.1935,14.3075,2.745
7,4.25,394.739,392.973,-5.54,0.17,2.012,-0.794,-2.0045,-11.03,-4.42,3.409,-55.895,0.53,0.05,318,372.24,0.37,0.02,3.898,13.631,82.56,2.671,95.225,14.121,14.249,2.57
7,4.75,395.44,393.56,-5.52,0.175,2.126,-0.952,-1.136,-11.009,-2.4275,2.8575,-51.55,3.43,0.38,319.05,371.15,6.07,0.2,10.245,13.315,83.349,2.695,95.241,14.042,14.187,2.44
7,5.25,395.69,394.18,-5.352,0.1935,2.144,-0.733,1.25,-10.935,0.7585,2.5065,-36.06,15.4,2.195,316.34,371.1,30.65,1.14,35.155,13.304,83.635,2.684,95.25,13.968,14.126,2.36
7,5.75,396.831,393.02,-5.122,0.223,2.129,-0.11,4.598,-10.985,5.274,1.809,-9.25,46.065,7.49,318.66,372.82,93.1,3.69,83.3,13.239,84.069,2.567,95.261,13.884,14.047,2.42
7,6.25,396.949,393.25,-4.139,0.25,2.195,2.6,8.165,-7.603,10.9535,1.207,24.19,94.355,14.125,319.86,376.31,190.93,7.67,125.6,13.585,82.875,2.372,95.266,13.829,13.975,2.45
7,6.75,395.228,392.327,-3.229,0.309,1.725,12.339,10.016,0.08,16.4655,0.428,67.835,154.13,19.175,320.56,382.36,313.36,12.32,174.8,13.98,80.912,2.25,95.274,13.779,13.937,2.895
7,7.25,393.827,388.76,-2.057,0.349,1.3845,24.455,9.4355,15.466,20.731,-0.872,123.45,222.14,25.28,322.56,387.765,456.93,17.57,225.8,14.69,77.771,2.116,95.278,13.793,13.896,3.5
7,7.75,389.389,384.53,-0.592,0.404,0.072,45.863,6.2825,37.48,20.394,-2.992,186.77,297.88,32.47,324.82,394.05,617.01,24.825,248.2,15.599,74.962,2.128,95.27,13.83,13.867,4.26
7,8.25,383.676,380.769,1.528,0.466,-1.519,60.808,1.5645,65.83,17.5125,-4.0875,245.89,372.37,38.44,326.22,400.33,764.89,30.63,277.05,16.5915,70.467,2.381,95.276,13.873,13.86,5.275
7,8.75,380.0885,377.39,3.51,0.497,-3.2075,81.6875,-2.295,95.922,16.133,-5.111,310.78,448.1,44.15,329.55,406.05,920.34,35.56,292.8,17.388,66.206,2.523,95.2725,13.9275,13.858,6.515
7,9.25,377.71,375.392,5.442,0.537,-4.308,95.734,-3.143,130.5955,13.78,-5.476,367.46,518.8605,49.91,331.87,411.93,1051.51,41.46,293.3,18.1105,62.4215,2.689,95.2675,14.076,13.8685,7.735
7,9.75,376.538,374.12,7.98,0.567,-4.517,104.0545,-4.4155,154.231,12.075,-5.1705,414.34,568.065,54.08,335.035,416.44,1154.475,46.24,354.9,18.6735,59.441,2.87,95.271,14.327,13.929,8.715
7,10.25,375.8845,373.72,10.02,0.592,-5.214,108.5,-4.056,174.525,10.5,-5.571,454.11,599.74,57.3,338.255,421.64,1253.305,50.82,355.5,19.245,56.279,3.007,95.265,14.44,14.033,9.605
7,10.75,375.5525,372.959,11.915,0.615,-4.898,119.5,-4.199,188.476,9.483,-5.241,488.02,635.895,58.67,342.065,425.685,1308.67,53.39,401.8,19.6315,53.341,3.179,95.254,14.625,14.121,10.46
7,11.25,375.144,372.5985,13.926,0.6295,-4.724,115.2,-1.69,200,8.452,-4.857,518.93,669.76,61.44,345.41,429.295,1342.81,55.54,447.9,19.9935,51.078,3.29,95.244,14.913,14.251,11.195
7,11.75,375.1205,372.192,16.101,0.659,-4.871,121.25,-1.192,211.375,7.093,-5.017,521.105,679.02,60.77,349.05,432.26,1369.32,55.225,487.9,20.3115,49.6325,3.2535,95.238,15.165,14.406,11.975
7,12.25,374.52,372.123,17.534,0.646,-4.545,122.6095,-3.222,221.6,6.159,-4.7965,508.78,661.86,60.3,352.43,436.46,1343.23,55.295,506.2,20.793,48.075,3.326,95.227,15.416,14.575,12.51
7,12.75,374.131,371.181,18.828,0.679,-4.627,124.356,-1.142,232.41,6.201,-4.659,519.16,677.46,60.28,353.085,439.955,1339.58,55.6,546.1,21.0945,46.647,3.438,95.2105,15.531,14.683,13.05
7,13.25,373.983,370.136,19.444,0.691,-4.161,120.495,-1.641,246.15,5.257,-4.191,501.065,656.92,59.61,355.42,441.09,1318.6,55.09,492.3,21.5315,45.4815,3.511,95.21,15.6835,14.8095,13.465
7,13.75,373.484,370.129,21.044,0.6785,-4.1465,115.9,-1.7815,231.018,4.75,-4.178,491.49,641.08,59.09,355.32,441.02,1294.48,53.91,519.7505,21.738,44.781,3.423,95.2025,15.819,14.994,14.26
7,14.25,373.6,370.227,20.564,0.6905,-3.6935,112.49,-0.758,224.025,4.463,-3.707,479.3,621.46,55.62,358.28,442.42,1243,52.655,486.9,22.138,43.821,3.448,95.199,16.046,15.122,14.7
7,14.75,373.599,369.695,20.368,0.71,-3.583,110.9,-1.31,223.9,3.278,-3.606,455.08,600.45,53.365,357.825,443.005,1191.24,49.475,496.7,22.341,43.033,3.5465,95.193,16.188,15.245,15.09
7,15.25,373.1005,370.042,20.042,0.692,-3.168,105.549,0.469,189.8935,2.33,-3.156,392.505,530.475,46.97,357.65,439.87,1053.195,44.53,452.4,22.2025,42.579,3.6195,95.187,16.243,15.324,15.005
7,15.75,373.154,369.8085,18.696,0.703,-3.008,102.401,0.242,190.6,1.495,-3.16,395.465,528.465,47.01,357,441.49,1065.395,44.39,417.4,22.334,41.5485,3.5565,95.182,16.36,15.371,15.365
7,16.25,372.9175,369.685,17.63,0.694,-2.682,95.116,0.526,168.7,1.097,-2.77,343.17,467.56,43.24,356.905,438.9,944.78,39.43,384.6,22.248,41.4675,3.551,95.168,16.396,15.441,15.29
7,16.75,372.79,370.086,15.877,0.664,-2.341,86.9625,0.203,146.52,-0.127,-2.4495,305.99,429.17,38.86,356.39,437.38,874.675,36.17,369.1,22.223,41.075,3.4935,95.176,16.36,15.485,15.5
7,17.25,372.598,369.6805,14.275,0.6635,-1.7285,73.044,0.923,120.505,-1.882,-1.76,262.19,383.24,35.64,354.965,433.585,765.44,32.6105,353,22.045,42.7535,3.472,95.18,16.348,15.533,15.18
7,17.75,372.623,370.014,12.805,0.637,-1.242,63.604,2.83,89.838,-3.912,-1.3695,215.5,330.425,31.98,355.11,431.065,663.35,28.01,320.4,21.935,43.6095,3.327,95.167,16.339,15.559,15.015
7,18.25,372.294,369.4655,10.964,0.6005,-0.738,57.593,3.375,66.061,-5.1,-0.756,163.67,260.671,27.405,352.965,428.355,522.86,23.885,288.9,21.849,45.266,3.2925,95.16,16.238,15.59,14.445
7,18.75,373.0125,369.32,9.592,0.5615,-0.218,47.52,3.237,40.6125,-5.931,-0.1325,113.75,218.08,23.35,351.815,424.96,427.72,19.97,225.8,21.5485,46.854,3.2,95.168,16.133,15.576,13.51
7,19.25,372.55,369.17,7.99,0.533,0.316,37.348,2.976,22.858,-6.963,0.402,64.2905,161.875,18.125,351.345,422.45,313.525,13.185,190,21.2585,47.051,3.05,95.167,16.043,15.566,13.305
7,19.75,372.3,369.44,6.581,0.47,0.8035,24.66,4.874,1.7045,-9.451,1.147,17.84,109.49,12.83,348.22,418.33,213.24,8.74,143.2,20.821,49.4215,2.8,95.151,15.935,15.538,12.575
7,20.25,373.0545,370.258,5.227,0.3745,1.059,13.27,5.331,-6.609,-13.465,1.6295,-18.92,56.43,6.91,346.95,413.15,110.395,4.47,96.9,20.283,52.7865,2.5825,95.157,15.816,15.496,11.23
7,20.75,374.064,370.933,3.751,0.288,1.194,5.474,3,-9.508,-16.225,2.358,-48.545,24.34,2.78,342.555,406.745,48.085,1.93,51.09,19.557,56.7455,2.4395,95.165,15.653,15.461,9.815
7,21.25,375.22,373.06,2.352,0.213,1.153,2.282,0.901,-10.459,-16.59,2.897,-66.48,5.795,0.43,338.71,401.59,12.555,0.45,16.191,18.742,59.062,2.503,95.182,15.554,15.384,8.74
7,21.75,376.512,374.326,0.7,0.191,1.1775,0.641,-1.303,-9.241,-14.531,4.005,-69.735,0.45,-0.03,336.185,397.805,1.405,0.05,4.752,18.222,61.7725,2.631,95.201,15.44,15.332,7.93
7,22.25,378.087,375.365,-0.011,0.1985,1.5915,0.109,-1.535,-12.384,-12.184,4.02,-68.39,-0.24,-0.06,333.27,395.05,0.04,0,3.566,17.594,64.0855,2.6955,95.211,15.317,15.271,7.01
7,22.75,379.373,376.745,-0.988,0.204,1.913,0.047,-1.532,-12.4515,-9.688,4.5625,-67.095,-0.24,-0.04,331.39,391.58,-0.01,0,3.572,17.226,66.8765,2.6935,95.212,15.22,15.174,6.18
7,23.25,380.4665,377.1,-1.765,0.197,1.785,-0.144,-1.166,-10.761,-8.18,3.951,-65.05,-0.17,-0.02,328.8,388.87,-0.01,0,3.577,16.772,69.2815,2.7295,95.216,15.135,15.09,5.69
7,23.75,381.031,378.94,-2.386,0.1955,1.8325,0.0535,-2.005,-12.37,-7.172,4.03,-64.8,-0.11,-0.02,328.9,386.155,-0.015,0,3.59,16.31,71.661,2.7095,95.216,15.022,14.995,5.29
8,0.25,375.504,383.7,-4.4055,0.203,2.15,-0.023,-2.6195,-8.993,-5.988,3.776,-63.4,-0.06,-0.01,324.05,378.83,0,0,3.607,14.6365,75.5415,2.751,95.2215,14.863,14.9885,3.915
8,0.75,383.36,383.7,-4.6815,0.197,1.884,-0.454,-2.6375,-11.922,-5.78,3.9865,-62.21,-0.02,-0.01,324.175,377.49,0,0,3.606,14.293,76.042,2.7615,95.2245,14.763,14.91,3.755
8,1.25,384.69,384.41,-4.9375,0.184,2.0265,-0.209,-2.289,-12.862,-5.371,3.794,-61.33,-0.015,0,321.775,376.33,-0.01,0,3.612,13.883,77.5485,2.7695,95.2195,14.656,14.825,3.475
8,1.75,385.3765,385.398,-5.636,0.1835,1.8875,-0.637,-2.1665,-12.262,-4.8575,3.948,-59.58,0.035,0,323.295,375.165,0,0,3.617,13.7235,78.4625,2.7745,95.207,14.518,14.747,3.215
8,2.25,386.24,386.09,-5.387,0.194,2.093,-0.441,-2.0705,-13.065,-4.7775,3.813,-58.25,0.06,0,323.08,373.875,0,0,3.618,13.4885,79.8875,2.7915,95.2075,14.43,14.6795,2.96
8,2.75,387.335,386.7535,-5.516,0.195,2.109,-0.716,-1.609,-13.788,-4.031,3.716,-56.68,0.08,0,322.65,372.835,0,0,3.621,13.25,80.716,2.786,95.2085,14.342,14.601,2.835
8,3.25,388.48,387.711,-5.838,0.195,2.033,-0.534,-1.7205,-12.995,-4.074,3.5215,-56.63,0.11,0,321.215,371.675,0,0,3.625,13.0565,81.5615,2.771,95.21,14.262,14.5335,2.575
8,3.75,389.2945,387.839,-6.155,0.193,2.07,-1.01,-1.498,-13.38,-4.035,3.941,-56.01,0.13,0,320.37,369.945,0,0,3.626,12.9005,82.778,2.781,95.1985,14.182,14.4485,2.345
8,4.25,390.241,388.8695,-6.21,0.202,2.2245,-1.052,-1.3465,-14.8,-3.713,3.7505,-54.41,0.16,0.02,321.445,369,0,0,3.626,12.665,84.11,2.7595,95.2035,14.1075,14.3875,2.185
8,4.75,390.46,389.7675,-6.188,0.203,2.146,-0.773,-1.1545,-13.4375,-3.3015,3.221,-54.05,0.25,0.03,319.52,368.205,0.02,0,3.644,12.378,85.03,2.751,95.215,14.024,14.3075,2.05
8,5.25,392.51,390.788,-6.1745,0.1925,2.108,-0.682,-1.056,-12.925,-2.052,3.166,-51,0.935,0.15,319.06,367.425,1.13,0.04,4.916,12.2325,85.1665,2.708,95.212,13.946,14.2545,1.97
8,5.75,393.4645,391.497,-6.3455,0.209,2.25,-0.8,0.535,-12.324,0.1615,3.158,-39.36,7.185,0.915,318.715,367.41,13.845,0.455,20.48,12.1465,85.818,2.6765,95.2085,13.881,14.1725,1.915
8,6.25,393.97,391,-5.799,0.228,2.16,-0.596,3.7575,-12.32,3.4425,2.164,-14.18,28.38,5.15,319.685,368.975,55.76,2.235,64.4905,12.07,85.801,2.6365,95.2215,13.836,14.093,1.87
8,6.75,392.41,390.24,-5.12,0.273,1.937,1.3055,7.7155,-8.683,9.757,1.378,12.56,70.73,11.24,320.09,372.045,142.985,6.09,116.1,12.2455,84.753,2.5545,95.228,13.797,14.047,1.965
8,7.25,392.245,388.9835,-4.398,0.313,1.599,7.402,9.676,-1.579,14.7015,-0.078,50.83,129.23,16.595,322.32,374.955,264.905,10.735,156.1,12.6025,83.5995,2.3345,95.239,13.764,14.0025,2.255
8,7.75,389.093,386.888,-3.3305,0.35,1.08,19.06,8.743,7.5195,16.2565,-0.84,101.23,198.47,23.615,321.525,380.29,405.175,16.34,194.95,13.435,79.9765,2.2165,95.247,13.781,13.972,2.8
8,8.25,385.4635,383.436,-2.0175,0.4045,-0.095,36.96,5.9465,33.03,16.95,-2.586,160.71,272.73,30.5,325.68,386.295,557.435,23.26,237.55,14.307,76.902,2.3075,95.2575,13.82,13.957,3.655
8,8.75,381.8595,379.5735,-0.602,0.4445,-1.8825,57.693,1.916,52.415,16.079,-4.718,223.16,349.43,38.05,330.045,392.495,708.2,29.845,261.85,15.109,73.394,2.49,95.2705,13.9265,13.9665,4.54
8,9.25,377.5605,376.131,0.915,0.484,-3.816,78.28,-1.016,86.023,14.295,-5.678,282.88,416.33,43.79,331.15,397.4,845.93,35.68,294.95,15.725,69.049,2.533,95.2695,14.0465,13.9855,5.435
8,9.75,375.653,374.627,2.8565,0.527,-4.922,85.9105,-2.038,112.29,12.6585,-6.2805,341.01,483.21,48.9,333.96,403.84,988.905,40.97,313.15,16.555,64.781,2.7415,95.2735,14.19,14.048,6.635
8,10.25,373.35,373.203,4.422,0.54,-5.2575,103.645,-1.9815,140.871,11.183,-6.007,383.41,533.72,52.89,336.91,408.475,1084.87,44.925,337.25,17.3675,61.606,2.848,95.264,14.2865,14.1285,7.365
8,10.75,373.25,372.287,6.3935,0.588,-5.7205,104.085,-1.226,167.679,10.062,-6.349,426.34,576.67,55.58,338.19,412.92,1176.06,47.63,390.15,18.0055,58.881,3.0495,95.2545,14.546,14.2115,8.3
