DOY2,HR2,CO2_1_1_2,H2O_1_1_2,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,432.35215,3.60255,3.849,2024.134625,432.414425,3.5969,3.8626,2024.414625,432.50375,3.6084,3.961,2023.5155,432.6335,4.14965,3.7148,2022.253125,11.601375,-1.088125,1.4395,428.492325,4.313675,0.25725,0.0754,0.1905,12.1287,1.349,0.4705,22.108225,13.784925,1.57575,9.15,8.641,-1.093,-2.2538,-1.680275,-2.15795,93.32655,87.576,3.024,-3.811,-1.511,-3.04175,3.695,0.398,5.2,-0.29,0.4295,284.985,296.015,17.826,299.8175,304.16,0.46,0.3685,0.09,0.13,0.47,0.11,0.3,0.457,-1.5949,-1.3111,-0.68305,-2.3102,-2.117,-1.2132,-1.0197,-0.90175,-0.6326,-0.0288000000000007,-2.008175,-1.64495,-0.992525,-0.7205,-0.636525,0.1098,0.09795,-2.0686,-1.7006,-1.2082,-0.463700000000002,-0.441300000000001,-0.25115,-3.6606,-3.3775,-1.528875,-2.3042,-0.802875
1,5.75,423.5829,3.6215,4.04665,2021.9564,423.4162,3.66425,3.93625,2020.82,423.66415,3.68395,4.0382,2022.8555,423.9093,4.0995,3.637,2023.91765,10.8104,-1.2984,1.2244,428.607775,4.26655,0.329849999999998,0.11135,0.186275,11.6815,1.53945,0.455799999999999,24.7418,4.677775,1.4556,8.925,8.2725,-1.3582,-2.12115,-1.5032,-2.3765,93.310275,88.5995,2.84995,-4.0115,-1.4955,-3.04,3.3975,0.0897499999999999,5.6975,-0.27025,0.29975,284.865,296.08,16.9615,299.75,304.1,0.46,0.3495,0.09,0.13,0.4725,0.1,0.3,0.46,-1.5973,-1.3122,-0.68305,-2.306025,-2.115875,-1.211925,-1.01995,-0.90175,-0.63205,-0.0281500000000004,-2.0035,-1.6425,-0.9905,-0.71835,-0.6365,0.11,0.0985,-2.068475,-1.70775,-1.208575,-0.462775000000001,-0.441575000000001,-0.251,-3.665825,-3.38175,-1.5119,-2.229,-0.842225
1,6.25,423.4197,3.613525,4.00965,2021.425875,422.75565,3.619675,4.00125,2022.17615,423.55005,3.619175,4.0539,2020.2224,423.791075,4.10745,3.58925,2020.7437,11.02835,-1.2961,1.1434,428.7336,4.1541,0.253775,0.129875,0.18205,14.2251,1.620725,0.5189,15.201125,16.9365,1.57525,9.14125,8.28224999999999,-1.4641,-2.408975,-1.61535,-2.37700000000001,93.31775,88.74125,2.918725,-3.9225,-1.48525,-3.02,3.4975,0.216499999999999,5.3975,-0.32,0.544499999999999,285.0725,294.3925,19.36825,299.7,304,0.45,0.3595,0.09,0.14,0.47,0.11,0.3,0.46,-1.599025,-1.31375,-0.68405,-2.304675,-2.1165,-1.213925,-1.019125,-0.90165,-0.633825,-0.0294250000000004,-2,-1.641,-0.991475,-0.72,-0.6365,0.109675,0.098,-2.069375,-1.715275,-1.211475,-0.464950000000001,-0.442025000000001,-0.252,-3.678025,-3.388475,-1.47385,-2.2178,-0.84725
1,6.75,423.044,3.60665,3.9875,2021.31725,423.15,3.64295,3.97725,2022.9091,423.556,3.666875,4.026875,2022.674625,423.8745,4.11015,3.641,2023.4483,11.2065,-1.522625,1.1255,428.968375,4.117725,0.2659,0.07325,0.3241,14.169925,0.81055,0.525375,11.3345,7.888,1.583125,9.31199999999999,8.363,-1.29815,-2.6256,-1.676,-2.41715,93.2967,87.663,2.9115,-3.887,-1.4805,-3.011,3.995,0.198,6.17499999999999,-0.2905,0.40925,286.105,294.555,20.6185,299.5625,303.86,0.45,0.349,0.09,0.13,0.47,0.11,0.3,0.46,-1.60075,-1.31475,-0.6846,-2.3066,-2.1168,-1.2195,-1.0196,-0.9022,-0.6372,-0.0321000000000008,-1.997925,-1.641475,-0.992575,-0.72225,-0.6365,0.109325,0.09795,-2.0696,-1.7183,-1.2203,-0.472200000000002,-0.448100000000001,-0.255300000000001,-3.6928,-3.396,-1.5095,-2.376175,-0.8658
1,7.25,432.3351,3.678625,3.9149,2021.3078,432.4081,3.6565,3.9315,2021.7495,432.36225,3.69525,4.007,2020.26,433.2934,3.5874,3.641625,2023.21105,11.80725,-1.046825,1.13505,428.766975,4.0204,0.3506,0.109375,0.46615,8.596,0.882725,0.56165,10.902325,8.80425,1.5148,10.03,8.941,-0.99925,-2.30740000000001,-1.449,-2.12105,93.2718,87.4585,3.1872,-3.935,-1.48,-2.99075,3.395,0.405499999999999,5.295,-0.3105,0.374999999999999,284.225,295.44,21.2395,299.39,303.8575,0.45,0.3685,0.09,0.13,0.47,0.11,0.3,0.45,-1.603,-1.3153,-0.6856,-2.3061,-2.1173,-1.2229,-1.019,-0.9019,-0.6382,-0.0334000000000008,-1.9954,-1.63995,-0.992575,-0.7225,-0.637,0.1095,0.09795,-2.0693,-1.7164,-1.2247,-0.474900000000002,-0.449100000000001,-0.255750000000001,-3.7029,-3.4028,-1.52075,-2.34085,-0.8781
1,7.75,422.811375,3.79545,3.83245,2020.787,422.984275,3.861875,3.875975,2020.76625,423.117625,3.67445,3.795,2019.791625,423.64715,4.15325,3.61055,2020.85075,11.633725,-1.290775,1.22855,428.7802,4.1872,0.42445,0.04025,0.475075,14.612,0.979949999999998,0.627175,19.4844,13.7835,1.4091,10.1565,9.527,-1.245,-2.695975,-2.174,-2.6401,93.26075,88.161,2.89075,-4.1225,-1.4845,-2.98,3.9,0.12975,5.795,-0.23025,0.47,283.795,294.4775,19.3415,299.175,303.8,0.44,0.32,0.09,0.13,0.48,0.11725,0.3,0.45,-1.60345,-1.316675,-0.68505,-2.304525,-2.1182,-1.22555,-1.017925,-0.902275,-0.64,-0.0327000000000004,-1.99235,-1.638425,-0.992575,-0.7235,-0.637,0.1088,0.09795,-2.0691,-1.7257,-1.222825,-0.472225000000001,-0.447850000000001,-0.256750000000001,-3.714875,-3.41125,-1.523425,-2.2144,-0.8786
1,8.25,422.845275,3.62545,3.754525,2018.4076,422.8446,3.8366,3.644,2019.493875,422.730525,3.801625,3.8553,2019.187,423.389625,4.1506,3.77675,2020.1588,11.11805,-1.1764,1.1364,429.0858,4.191,0.274075,0.0848000000000001,0.484,15.78035,1.0426,0.607875,28.50505,11.0315,1.455175,10.1,9.222,-1.381625,-2.538625,-1.7508,-2.6109,93.277275,88.077,3.017,-4.3415,-1.494,-2.96,3.4,0.0597499999999999,5.3975,-0.25075,0.45,286.6,293.6675,20.31,298.95,303.7,0.44,0.35,0.09,0.13,0.47275,0.1,0.3,0.45,-1.6059,-1.317675,-0.685325,-2.308125,-2.119825,-1.23,-1.017375,-0.902,-0.642,-0.0347000000000004,-1.990625,-1.6359,-0.992575,-0.72375,-0.636525,0.1088,0.09795,-2.070375,-1.728725,-1.227825,-0.475775000000001,-0.449950000000001,-0.257750000000001,-3.709725,-3.4213,-1.5917,-2.40795,-0.87575
1,8.75,423.6214,3.6385,3.7525,2017.88045,423.51295,3.716125,3.655075,2016.5522,423.4156,3.8201,3.67845,2017.3826,423.533725,4.068975,3.690625,2017.8461,11.1613,-1.0753,1.254,428.840025,4.12385,0.3219,0.0635,0.647,11.11125,2.695925,0.633,13.0459499999999,15.434,1.5065,10.1525,8.772,-0.849375,-2.4075,-1.1646,-2.0137,93.3172,87.86725,2.730875,-3.90425,-1.5035,-3.06,3.6975,0.246499999999999,5.295,-0.28025,0.33975,285.5875,294.865,20.66575,298.55,302.8,0.45,0.35975,0.0997499999999999,0.13,0.47,0.11,0.3,0.46,-1.60775,-1.318675,-0.685325,-2.317075,-2.121,-1.23345,-1.01755,-0.90155,-0.643,-0.0357000000000004,-1.988275,-1.6328,-0.9921,-0.72475,-0.636525,0.1088,0.09795,-2.073825,-1.7313,-1.231175,-0.477950000000001,-0.450675,-0.258750000000001,-3.723075,-3.432375,-1.611025,-2.3662,-0.842499999999999
1,9.25,432.7128,2.7122,3.66175,2018.5189,432.7392,2.7397,3.6638,2017.9134,432.7082,2.7443,3.6481,2017.1124,433.4428,3.35425,3.910825,2019.4802,12.4238,-0.7105,1.2164,429.1063,3.9641,0.4052,0.0783000000000001,0.56036,9.846,1.2905,0.5983,9.50392500000001,10.5249,1.4753,9.918,9.20425,-1.1054,-1.763325,-1.394075,-2.23550000000001,93.370625,87.6865,2.822875,-3.52575,-1.5075,-3.063,3.2,0.19175,5.6,-0.27925,0.253000000000001,290.3125,295.71,20.929,298.38,303.015,0.48325,0.3705,0.11,0.13,0.49,0.135,0.30025,0.46,-1.6094,-1.3185,-0.6844,-2.32425,-2.1209,-1.235875,-1.017,-0.900675,-0.64315,-0.0332999999999996,-1.9875,-1.6295,-0.9915,-0.725025,-0.6365,0.109,0.098,-2.07745,-1.732175,-1.227425,-0.473824999999999,-0.447824999999999,-0.25915,-3.725625,-3.44075,-1.625,-2.19985,-0.86
1,9.75,424.091575,3.74375,3.727175,2017.299175,422.937,3.8343,3.767075,2016.2871,424.1725,3.882,3.6821,2015.89,424.14715,4.1302,3.9078,2016.28725,10.818525,-1.201425,1.270875,428.605575,3.928,0.255,0.0571,0.47372,8.220075,1.4193,0.5286,14.436375,9.2811,1.463275,9.92225,8.94849999999999,-1.3454,-2.29885,-2.0202,-2.243775,93.3408,87.366,2.9226,-4.421,-1.52,-3.0075,3.6,0.38,5.4,-0.10025,0.51,286,294,19.93975,298.175,303.005,1.095,0.86925,0.72,0.13975,1.06825,0.139,0.31,0.46725,-1.603,-1.3191,-0.686,-2.335,-2.12175,-1.23975,-1.014825,-0.90025,-0.64415,-0.03625,-1.99,-1.627,-0.99105,-0.72525,-0.636525,0.1085,0.09795,-2.08625,-1.73725,-1.235,-0.479,-0.454400000000001,-0.26015,-3.72725,-3.45165,-1.479975,-2.221,-0.84395
1,10.25,422.908825,3.6381,3.783,2014.08775,422.985625,3.82025,3.80055,2014.1717,422.959125,3.85355,3.6133,2013.19865,423.10985,4.10755,3.874,2017.93265,10.7344,-1.60325,1.18295,428.731,4.196625,0.190275,0.369,0.38708,9.9106,1.021,0.4572,42.1482,7.787,1.4086,10.666,9.168,-1.742125,-2.488,-2.344575,-2.5815,92.99505,86.964,2.8694,-4.41,-1.51675,-2.947,5.4,1.4505,6.9,2.09,2.152,281.0225,291.9025,21.781,298.14,302.825,5.1785,4.54,3.88,0.14,4.75199999999999,0.149,0.32,0.5045,-1.6035,-1.318525,-0.68675,-2.345125,-2.1225,-1.242725,-1.013,-0.898125,-0.64425,-0.03825,-1.992275,-1.628025,-0.990425,-0.72575,-0.63695,0.108675,0.098,-2.081925,-1.738225,-1.2354,-0.478149999999999,-0.450599999999999,-0.260675,-3.72245,-3.5291,-1.49895,-2.318,-0.821
1,10.75,425.2981,3.66775,3.904375,2015.98475,425.34855,3.7324,3.8776,2021.386,423.41895,3.8334,3.646,2019.8292,426.061475,4.130625,3.8098,2016.517975,10.81955,-1.47915,1.30855,428.72075,3.883125,0.3462,0.0622,0.30044,13.68645,1.0332,0.50835,12.60455,8.03114999999999,1.67505,10.3875,8.76000000000001,-1.258675,-2.364,-1.78495,-2.4715,93.35115,87.36775,2.9419,-4.39,-1.54,-2.909,9.7,5.06,10.9,7.16,5.8085,276.9,292.5,22.342,298.0075,302.81,15.8875,12.67,11.79,0.19,14.6,0.17,0.36,0.76175,-1.6035,-1.317525,-0.687,-2.3465,-2.12325,-1.2465,-1.01175,-0.898,-0.6477,-0.03925,-2,-1.63,-0.9905,-0.726,-0.637,0.108,0.098,-2.081,-1.74325,-1.243,-0.48425,-0.455,-0.259325,-3.7211,-3.4704,-1.4886,-2.21805,-0.799500000000001
1,11.25,432.70495,2.9186,3.85045,2026.659975,432.877325,2.96745,3.8885,2025.012425,432.995625,2.883375,3.9146,2022.3736,433.717375,3.4594,3.84495,2020.51,11.388,-1.0766,1.0656,428.718225,3.778475,0.44745,0.0416,0.2138,15.5693,1.4698,0.497799999999999,15.1935,7.438425,1.7072,10.278,8.88699999999998,-1.220725,-2.232875,-2.065075,-2.586,93.3326,87.291,3.1205,-4.33575,-1.55075,-2.88,15.595,14.1975,17.09,18.8305,13.51375,278.44,293.335,23.352,298.05,303.1,29.42,26.2335,24.69475,0.57975,29.39625,0.23,0.44,1.40875,-1.604125,-1.316,-0.6876,-2.347275,-2.1254,-1.249925,-1.010475,-0.89775,-0.6504,-0.0419750000000004,-2.0076,-1.63105,-0.99005,-0.7265,-0.637,0.1078,0.09795,-2.08425,-1.747925,-1.250675,-0.490300000000001,-0.458675000000001,-0.2615,-3.723775,-3.484725,-1.5591,-2.38645,-0.87735
1,11.75,428.256175,3.612575,3.908575,2019.53215,428.1518,3.6865,3.89525,2020.5971,428.109,2.98525,3.78655,2020.540175,428.558125,4.0036,3.809,2021.18,11.2697,-1.281,1.13945,428.71,4.331925,0.177875,0.090625,0.207970833333333,9.7425,1.0966,0.48325,8.08820000000001,13.4132,1.28855,9.8775,8.5265,-1.20595,-1.780775,-1.6454,-2.33795,93.3132,87.08775,3.26125,-4.4,-1.56025,-2.85,23.1875,41.7344999999999,27.26,39.53775,26.35875,276.295,293.4925,22.65975,297.675,302.9,49.035,42.4645,39.8165,1.27825,44.0925,0.29,0.59,2.303,-1.605575,-1.31505,-0.6874,-2.34575,-2.127675,-1.253,-1.009025,-0.897025,-0.6524,-0.0437000000000004,-2.0138,-1.632825,-0.98905,-0.7265,-0.63705,0.1078,0.09795,-2.0915,-1.748,-1.25485,-0.493750000000001,-0.460675000000001,-0.263675,-3.72665,-3.497825,-1.5871,-2.35905,-0.8818
1,12.25,425.992375,3.69795,3.952325,2020.8897,426.31585,3.7889,3.815225,2019.0625,426.20355,3.7643,3.849625,2020.148325,426.732225,3.9887,3.8275,2021.20295,10.86335,-0.856900000000001,1.17475,428.490325,3.9462,0.2776,0.028,0.202141666666667,19.29275,0.88415,0.4683,11.2453,11.09475,1.5956,9.44,8.2085,-0.692800000000003,-1.367625,-1.13,-1.62055000000001,93.3018,87.049,3.0477,-4.57,-1.56,-2.8385,30.6,64.64,39.5,56.06,39.48,274.4,293.5,25.77,297.62,302.81,69.21525,60.29,55.43,1.98,60.903,0.3375,0.871,2.855,-1.6055,-1.3135,-0.6862,-2.34335,-2.1285,-1.252025,-1.006925,-0.8957,-0.65,-0.0415249999999996,-2.018,-1.633925,-0.989475,-0.726575,-0.637425,0.1088,0.09805,-2.0941,-1.7446,-1.252025,-0.490249999999999,-0.46025,-0.26285,-3.73015,-3.50955,-1.47405,-2.2577,-0.96255
