DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,G_1_1_1,G_3_1_1,G_2_1_1,NETRAD,PPFD_BC_IN_2_1_1,T_CANOPY_2_4_1,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,H2O_1_6_2,H2O_1_6_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3
1,5.25,0.739131262353448,8.03144682761833,0.188885227855316,-0.0711352921311165,-1.37542092580164,-0.488865123761617,-83.7566298638577,-66.5479237925033,0.0748802371763975,-126.458975751624,-17.1561413590353,0.242122118310639,0.558,0.44025,0.2335,0.208,0.1525,7.712465,7.578,7.2608,6.772035,5.687845,5.117145,4.7963675,83.23351825,41.1765,0.532775,7.16,6.8235,6.727,7.5565,0,-7.39375,0.245,-2.142,-1.23775,251.995,356.93,346.79,354.815,-0.8255,-0.17,-0.03,-0.03,0.01,0.02,0.076,0.08,0.3645,-8.4638,-13.2553,-11.4232,-118.459,-0.15,8.1285,6.07802903256588,9.05601052862317,8.78242716323027,9.30779562347976,8.52183091604382,9.41566835119551,8.05864303283946,10.5252690946913,8.65090813363134,10.5182767161126,9.24876587241438,10.6223072521791,10.3981261350718,402.496367186935,405.667801766264,408.136874754939,405.9566962342,408.386317734754,407.049530909686,408.707319183675,408.539201846167,409.986911183405,410.952472880128,413.183657922529,414.336282489825,415.421923403036
1,5.75,0.862336434588241,9.47594472961259,0.087791652389803,-0.134419056517057,-1.84843883319382,-0.645024330421361,-54.1274764624304,-118.225189086216,0.0727107835142044,-96.6817084649526,-14.3254857385079,0.21984417800989,0.591,0.38,0.1925,0.1935,0.148,7.94815,7.806375,7.629105,7.1394,5.130355,4.60538,4.799525,83.25264475,35.70125,0.49035,6.728,6.4395,6.3785,7.386,0,-6.518,0.1,-2.396,-1.402,246.725,356.76,344.315,354.97,-0.8255,-0.17,-0.03,-0.03,0.01,0.02,0.096,0.08,0.36,-8.947,-13.83275,-11.6915,-113.62775,-0.16,7.86,5.9677337876135,7.19439069395658,6.6331879477546,5.2724342385481,6.16970998077173,6.89430022220426,8.0386328632805,8.59625197338912,7.64943396369041,9.87994144384928,8.97872952690458,10.7713241712629,9.82663074350609,402.57272187862,406.009370128698,406.996115002619,406.455732485012,407.532622173707,407.368099289283,407.981121840938,408.278843263551,409.675080324604,410.004481754461,414.016722288391,413.217089892987,416.870485821181
1,6.25,0.876919066739837,9.59480319988601,0.154117913909149,0.0708754925331572,-1.54231766159162,-0.400635872033189,-15.0090100544272,-53.4237264328794,0.0747757840756881,-93.4261340761613,-25.7522541298383,0.183086727003709,0.5615,0.37,0.258,0.2325,0.2,8.068145,8.1475,7.996215,7.043895,4.817815,4.20252,4.4413025,83.280438,25.40775,0.686275,6.54,6.147,6.011,6.535,0,-6.594,0.145,-2.118,-1.186,244.805,355.43,343.235,350.115,-0.8255,-0.17,-0.03,-0.03,0.01,0.02,0.096,0.08,0.35425,-9.0565,-13.78025,-11.6915,-114.422,-0.153,7.0925,3.5135909630882,4.0851384486254,4.37334535423266,5.19619265657111,4.37842072462562,6.18340874331564,8.86457071773749,7.21068354558043,10.9457330125349,8.9632260482521,9.78253920054644,9.83038273425723,9.95634411994881,403.453916738491,406.242991629274,408.035944803807,406.601860989505,408.644545611882,406.935775137429,408.589719599894,407.796011028299,409.363249465804,410.452871056725,413.524823358701,411.855939622135,416.531991687654
1,6.75,1.03768404037794,9.53304258018753,0.126626423996867,0.0748713948315673,-1.73484988417939,-2.13594877799327,-34.2729657199572,-26.2724285747394,0.0628698479445732,-119.552734635573,-10.4881234509906,0.132929987548947,0.6745,0.4625,0.2745,0.1785,0.167,8.15209,8.04625,8.070495,7.92452,4.60496,3.9608775,4.3097775,83.301013,24.942,0.6156975,6.1275,5.9315,5.87725,6.548,0,-4.579,0.49,-0.386,-0.8785,246.345,354.42,342.58,349.79,-0.274,0.464,0.4005,0.2235,0.1285,0.108,0.268,0.10025,0.4185,-6.69,-12.07425,-9.2205,-116.777,-0.13,7.0685,3.5898110078325,4.67668788272002,8.5827028541562,5.2565028453162,7.49305768432553,4.80290720268223,10.5147482535987,7.43379365017987,11.4106267051242,8.8083203856044,9.01139321528391,9.35661833811538,9.39264884091213,402.707941248781,406.404137494932,406.982144716113,406.507449522616,407.221604902815,407.281660574804,407.489549784698,408.028909838834,412.740658947719,409.863125202009,410.98427686691,411.010573285017,410.82213483033
1,7.25,1.37480147994907,9.23883681623529,0.0926136456560331,-0.805966953661214,-2.06462880013021,-1.72665413753182,-104.047547254291,-15.9885128806403,0.0662695452456906,-103.964162062102,-8.27320356215149,0.275762293888142,0.67525,0.46,0.27425,0.209,0.19,8.407615,8.061,8.3053125,7.8198575,4.928015,4.03338,4.5406,83.32980925,22.6075,1.85616,6.28925,6.01175,5.9975,6.6625,4.48,4.75125,5.28,4.362,0.0357499999999999,246.0425,358.125,343.625,350.99,10.74225,11.47175,7.2845,3.737,2.4975,1.5265,1.911,0.36075,1.0095,-8.8983,-13.1543,-11.106,-98.3165,0.101,7.299,2.66138672867793,4.02993895616137,4.04145312074101,4.66435626532986,4.29440924474206,5.09627465788145,9.54071075501817,6.46087452255865,8.07208518676163,8.85494785911021,8.07786648695407,9.71116420548553,9.0883018727592,397.259465668865,406.08303969899,408.238568854643,406.840168328431,407.897622990438,406.520477832694,407.946994818087,408.204779918822,409.314993558362,409.970760364049,414.421655216893,411.709140156931,416.3236946088
1,7.75,0.567356030379395,9.03589523571022,0.0841506146553826,-3.53935092370885,-3.63320854638588,-5.30439680319756,-25.6181781519266,-0.661255482238707,0.0988301412800678,-57.5644928583779,-1.88224370207904,0.371902661048405,0.40825,0.3505,0.179,0.1945,0.1835,8.3224,8.665125,8.297345,8.264025,6.919545,4.93979,4.9491725,83.349222,20.144,0.2489925,7.945,6.854,6.574,7.212,18.28,20.43925,18.77,19.576,1.4885,248.355,364.2775,347.59,353.57,46.132,46.9285,29.8055,14.96,10.4155,5.3875,6.228,1.18775,2.4825,-7.818,-12.8028,-10.2642,-5.376,0.873,7.7725,3.35282009430191,5.07843999491573,5.21636266033942,5.33054926329262,5.85724577712823,5.77964844402009,6.15966849414614,6.81077419412851,8.31400852771561,9.08759502863484,8.42250188256404,10.4707473645087,9.80102300458057,402.066855493095,405.427834154909,407.295699009503,405.032163516961,406.582875311968,405.088453999523,405.486092603516,404.974874976339,407.750632147158,408.203875544121,410.802980667075,411.923998034836,412.844553676328
1,8.25,0.908942362296549,9.94021260947117,0.120923008797415,-6.02133722763919,-2.63200364097647,-7.18499980080595,8.77331506590879,-5.8602346799651,0.142368697565289,-26.356165807401,-0.838190009912412,0.302491325116727,0.5935,0.4,0.189,0.21425,0.1745,9.22753,9.68775,9.280005,9.190995,8.86311,6.61373,6.3321375,83.36286825,32.83,0.48621,9.744,8.248,7.6695,8.0775,25.58,29.1735,25.59,28.1935,1.9615,248.43,370.7,354.78,357.755,71.5245,71.783,41.83225,19.118,15.16625,7.7265,9.106,1.73375,3.597,-7.95145,-12.8072,-10.3495,29.0465,1.714,8.591,6.36315951468405,7.62169399385606,7.3652248345653,8.62029418109215,7.73825204330486,9.1990971776444,8.71361139163545,8.66722199556687,9.07009427255163,10.368503576806,8.95143731126478,11.8638241988734,10.9144233822958,401.117288579607,403.357948844425,406.407221268308,403.338916862624,405.95620726664,402.329369306969,404.705367218007,402.104603606143,406.186270735953,405.369818538577,407.827469894818,409.121934471527,412.538730032472
1,8.75,0.885095211371042,11.3339042678227,0.197165358141956,-8.71330034839334,-1.98968846039021,-8.58536304498395,28.0221824213446,-36.4219468335511,0.153487732995966,-1.36826789450136,-1.46533152171858,0.396214605994847,0.5925,0.391,0.23,0.2,0.159,10.45614,10.289,10.533635,10.45944,10.132845,8.5487625,7.5222325,83.37442225,38.96675,0.6118,11.154,9.4805,8.8105,8.901,28.79,44.0365,38.045,42.2445,3.14,250.45,376.77,362.835,362.81,105.2555,105.2965,55.37675,34.387,17.4355,9.06,15.187,1.883,4.2925,-9.67735,-13.471925,-11.539225,43.564,3.183,9.53,7.73205839480002,9.26104937581476,9.60023320405993,9.83208067912912,9.21192504681884,9.55355782296247,12.3715500494948,10.3786436435925,13.8997822188771,11.7938332870089,9.99162028582486,13.5428509447262,11.6404034640367,400.264937644972,403.100797564333,404.83655292035,402.9727839007,403.828422523247,402.072101362962,402.519489407364,401.140825557335,404.621909324749,402.280528206215,407.456484025017,408.772286754023,408.533364332759
1,9.25,1.08913348276482,11.3159674929987,0.126032578359653,-11.8447543863846,-1.23566092311142,-9.72044074428005,62.9555667057585,-19.8636836202908,0.185025601866122,13.2602154244933,-8.26437249249305,0.374528644337262,0.538,0.3025,0.2345,0.1945,0.139,10.424565,10.5495,10.533105,10.525505,10.48541,9.70672,8.6669725,83.3878045,44.3615,1.06035,11.301,10.481,9.9395,9.699,40.695,62.518,53.805,60.5375,5.006,257.24,377.99,372.005,372.025,149.281,149.5745,82.575,40.2665,19.119,10.108,27.354,3.28,5.1715,-7.556225,-12.81775,-10.76175,60.118,4.526,10.906,9.93332707218548,11.0833010137894,10.6719156962704,10.461942955105,11.7295325030767,10.2831257391241,11.4730208815735,11.2425124431543,12.8464261378632,11.8928086242258,10.5924466220276,14.1727685130634,12.7656035695648,400.086918082223,401.673950789419,405.551063808606,401.257458082474,404.296109165663,399.943666412587,403.465306078287,400.521709203333,403.057547913544,401.997555111329,404.958164503112,406.41790340292,408.412222628964
1,9.75,1.40773539756821,10.55733350237,0.24787375957654,-11.7199729684528,-2.77898181220609,-11.8162376931938,67.3340047666133,-34.3262195551153,0.220443792021104,34.854082188394,-9.72891161347216,0.495354236731611,0.733,0.4905,0.279,0.2345,0.1545,9.9907,10.696375,10.1317,10.190275,10.33119,10.29087,9.6405975,83.3963635,49.4525,1.1465,11.6805,11.1485,11.215,10.7355,48.86,78.4845,67.425,75.21325,5.935,262.595,377.54,376.28,376.815,188.766,189.362,116.741,45.673,21.5835,11.2365,28.12175,5.3,5.715,-7.323625,-11.79275,-8.774025,72.7645,4.705,12.0745,11.5946168912608,12.2991624083995,10.7226318542347,12.6094817359124,11.4411634763315,12.5540190736813,13.9491788204498,13.5864956997091,14.0433374028338,14.2954909367669,12.1434603582238,15.6470288974292,13.6943057114801,399.713620070855,402.172248131307,404.313134059159,402.320170362397,402.732412780649,401.558220306607,401.286783581207,400.788875189459,401.49318650234,401.64771266889,402.093016118106,406.111635380087,405.722610593033
1,10.25,1.42660998514579,11.7259957292949,0.218364936622662,-11.9681613607161,-1.75595968296745,-11.2733233232718,64.3397313177693,-26.0745179695121,0.215786255467706,12.8874167791552,-6.50605955641745,0.410746463306033,0.859,0.5445,0.329,0.24,0.189,10.528755,10.85675,10.653185,10.72395,10.8223,10.774045,10.4214275,83.39440025,51.2475,2.06646,12.1115,11.818,12.1925,11.638,48.19,105.252,94.92,103.8735,8.5035,264.835,379.645,378.8125,379.1075,253.802,255.7615,170.7695,62.751,24.857,12.5085,33.68325,5.4,6.8865,-7.134125,-9.692575,-7.7214,89.6855,5.21575,12.32275,11.191892338137,12.9905194810923,12.0668330653706,13.0284484483918,13.2439370075469,12.7711640179562,14.4944601731832,13.5898232101859,13.9865830136198,14.4636674102432,13.0306332403881,16.0498531218045,14.6223828592769,398.022414459098,401.704599713517,403.634433104218,401.036703764815,403.397180665005,401.175749501222,404.090048320303,400.042850537156,403.480825471721,400.452311881643,404.811307618032,404.368430845698,406.813384432052
1,10.75,1.48592095050139,12.5687177835772,0.229872676181536,-13.6773332364866,-0.985017884477151,-14.7158055275992,94.268721805466,-27.9895189957925,0.189206865900296,50.8174007626496,-4.0352277756658,0.352889647659585,0.8885,0.683,0.3235,0.2525,0.2045,11.232465,11.248,11.35734,11.41364,11.499425,11.261335,10.8774575,83.382553,50.27825,1.131025,12.5485,12.2665,12.59,12.538,45.035,133.229,125.63,131.9175,11.3345,266.48,383.47,381.335,381.565,308.705,310.96,202.7705,63.7185,28.6695,29.99,34.989,5.62,7.474,-6.68655,-8.0628,-5.835775,116.1785,6.176,12.74225,12.4694902653817,12.2244178947321,11.0454112688753,12.0504885090474,11.6906291752865,12.2524003466997,14.7816322386658,13.3124955324336,14.2558121945711,14.5730585939243,13.8108932461881,16.1352286674138,14.8631637560409,398.331707274618,400.880236962831,402.839753901764,400.593003557597,400.985480980575,400.76267008771,400.12397607877,398.460719298526,403.036823867451,399.20985095174,403.556922318398,403.452857926024,405.323080967778
1,11.25,1.3611478368625,12.5458811598854,0.18296196816584,-15.0550288030086,-0.935821531842555,-12.8752379858225,68.4196709212141,-19.7266896984385,0.262264792706116,31.2525758806284,-16.9355558274912,0.499460321796534,1.039,0.64,0.3545,0.27,0.188,11.107375,11.237125,11.2179,11.256,11.446885,11.493695,10.9499125,83.36116825,53.366,1.52429,12.6525,12.6005,12.5295,12.5975,45.245,81.609,75.005,78.525,3.882,270.59,383.815,383.885,382.27,195.3045,189.551,88.2155,55.3805,27.9435,18.424,23.91625,4.44975,7.4885,-5.480825,-5.180525,-3.9712,81.512,5.258,12.6975,11.6756364482326,12.6890158323404,13.6502960094934,13.2314283808185,14.3240204232958,13.2631005817631,14.4766258561291,14.2698664467596,14.5250413755223,15.7594313317369,13.7998421691995,16.8451590210451,14.7401851470434,397.339323060875,399.879021786314,402.957804011176,399.704895461039,401.991051993512,398.986833040011,401.270878522522,398.746410364146,402.592822263181,399.052814833391,403.346376304417,401.215955199776,405.592141992955
1,11.75,1.4205596232883,13.1891685200185,0.210643085784115,-14.5570588993946,-1.07833960026977,-14.9903058117544,37.8714914805921,-28.1580043065201,0.215599637654433,19.0683886083288,-12.4093101795107,0.493360514651578,1.0645,0.8015,0.4045,0.2435,0.1985,11.235435,11.31425,11.352105,11.40241,11.577145,11.597375,11.18755,83.331084,57.4525,1.002875,12.8915,12.8895,12.6975,12.75675,50.495,102.639,93.505,101.534,6.143,272.245,384.24,384.905,381.48,242.824,232.7235,91.3435,59.0935,26.268,21.4575,30.04325,4.7545,8.108,-5.4524,-3.537,-2.633125,93.136,6.614,12.6875,11.6660769960301,13.0108424647188,11.4332747598789,12.9994793720866,12.210517792139,13.2420229402553,14.9415136925051,13.6637975100871,15.0745525938873,15.5806356324483,12.1992494967854,16.4692553058794,13.9051961538146,396.59856961198,399.754849600389,401.616608525237,399.63749854088,400.604200670205,399.351642734265,400.520177777639,398.160665802662,402.148820658911,399.154071624686,401.36391570147,400.524848776494,404.439344115146
