DOY2,HR2,G,PPFD_IN,TS_1_2_1,TS_1_1_1
12,16.25,-4.542,5.7225,1.6625,1.194
12,16.75,-4.528,0.29,1.662,1.2
12,17.25,-4.4755,0,1.66275,1.2005
12,17.75,-4.472,0,1.661,1.196
12,18.25,-4.47025,0,1.661,1.1985
12,18.75,-4.4275,0,1.658,1.1815
12,19.25,-4.43725,0,1.65825,1.185
12,19.75,-4.4545,-0.289,1.662,1.19425
12,20.25,-4.468,-0.289,1.6575,1.179
12,20.75,-4.481,-0.07225,1.656,1.175
12,21.25,-4.52,-0.07225,1.662,1.177
12,21.75,-4.5305,0,1.6605,1.17625
12,22.25,-4.54175,-0.289,1.65625,1.172
12,22.75,-4.4875,-0.289,1.6615,1.17725
12,23.25,-4.5465,-0.289,1.6575,1.173
12,23.75,-4.5435,-0.289,1.66275,1.177
