DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,TA,PA,RH,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
2,15.75,-0.099597,1.126549,31.04745,0.491276,-0.0419,0.05865,-0.002735,2.677375,0.2891585,5.30149,4.6809,98.12375,51.5946,395.0535,5.202325,1.114675,0.910406,0.448709,0.1717655,4.32622,52.4309,119.7755,169.9295,52.8496,334.832,336.1365,266.819,2.67967,2.562675,1.0024445,3.704
2,16.25,-0.08845,-1.614875,28.74565,0.429441,-0.211053,-0.003935,-0.0134,2.598725,0.271459,5.44332,4.64717,98.1132,52.68995,394.634,5.333665,0.985068,0.884694,0.436476,0.1527905,4.39307,53.0235,68.68585,114.1185,42.2014,334.7155,335.241,179.545,2.285605,0.922783,0.6503985,2.8825
2,16.75,-0.0638,-7.25043,19.87655,0.557612,-0.4197515,-0.0978,-0.00633,2.21702,0.23505,5.18782,4.42022,98.1096,53.909,394.096,5.32299,0.85346,0.79977,0.3857405,0.150549,4.30851,53.93,33.62735,61.54135,21.14015,333.85,333.8985,98.83185,1.991935,0.0873095,-0.2595125,1.86
2,17.25,-0.06065,-9.799765,15.6572,0.6780565,-0.720844,-0.07695,-0.00838,2.08418,0.2370495,4.79005,4.331035,98.1103,54.8766,393.9,5.46235,0.7785135,0.713684,0.346716,0.188042,4.230275,55.3147,11.95405,21.35875,8.499635,331.6025,332.719,38.1485,1.7082,-0.0596825,-1.769226,0.6035
2,17.75,-0.044,-12.81525,8.25541,0.77451,-1.00949,-0.1291425,-8.08e-05,1.885035,0.194505,4.774445,4.090625,98.16335,57.0731,393.587,5.10837,0.728924,0.6459435,0.320051,0.2227925,3.7408,57.3795,-0.4111595,1.73234,1.579295,328.5905,330.3445,5.220225,1.599545,-0.5090745,-2.761385,0.0355
2,18.25,-0.03005,-9.32528,4.03967,0.898562,-0.7967525,-0.00915,-0.0015,1.66425,0.1571115,4.650255,4.067705,98.24705,59.7647,393.9665,4.78857,0.586528,0.5744045,0.258705,0.240246,3.671825,60.10955,-3.57822,-1.491625,0.6222125,327.146,328.2485,0.2448945,1.5065,-2.02704,-4.14284,-0.181
2,18.75,-0.0275,-8.237085,4.53887,0.681927,-0.6324305,0.01178,-0.0003115,1.56817,0.1671025,3.90791,3.348885,98.18295,61.49735,394.142,4.91193,0.5903525,0.5918275,0.237229,0.2299915,3.234115,62.1111,-3.726355,-1.8743,0.762307,324.019,324.9955,0.0099,1.35208,-3.7459,-4.59771,-0.09
2,19.25,-0.0195,-8.254945,3.48472,0.587466,-0.5401855,0.0533,-0.00034,1.4289,0.1793015,3.682095,3.274895,98.17725,61.95785,394.012,5.074025,0.5330165,0.5462525,0.220284,0.2436205,3.0776,62.4894,-3.73865,-1.47779,0.724817,322.4945,322.6365,0.00896,1.312425,-4.45827,-5.09976,-0.4935
2,19.75,-0.01755,-9.438935,4.3483,0.98768,-0.482025,0.0244,0.017,1.39577,0.1709515,3.41542,3.01258,98.15445,62.44825,393.885,4.83808,0.5517105,0.5099665,0.234095,0.256387,2.773495,63.0168,-3.790835,-1.31395,0.788321,321.661,321.885,0.0191,1.218655,-4.54956,-5.107805,-0.693
2,20.25,-0.0137,-6.14825,3.442355,0.871998,-0.43962,0.004675,0.00817,1.50285,0.180945,2.804805,2.92345,98.16375,64.7724,394.173,4.83045,0.60659,0.4918945,0.2187155,0.2544555,2.833355,65.66475,-3.39007,-1.53474,0.7732355,321.7895,321.986,0.01935,1.11688,-4.770785,-5.32386,-0.9015
2,20.75,-0.0191,-7.15149,3.83402,0.883816,-0.349405,-0.05735,-0.01243,1.608175,0.184389,2.61979,2.539725,98.18295,64.83605,394.04,4.766215,0.6638225,0.5092875,0.245666,0.2361425,2.539725,65.77405,-3.439035,-1.52627,0.795646,321.0465,321.6305,0.03055,1.032085,-4.76695,-5.812255,-0.9535
2,21.25,-0.01865,-7.55942,3.4877,0.837316,-0.4232715,-0.0139,0.00808,1.69628,0.170089,2.303695,2.53457,98.1566,66.31075,394.3055,4.76814,0.6265785,0.5249025,0.2482275,0.2337365,2.53457,66.4706,-3.897135,-1.664525,0.7980325,319.9305,320.772,0.02425,1.001299,-4.832945,-5.958215,-0.8975
2,21.75,-0.0149,-7.3016,3.87473,0.996126,-0.390787,-0.008215,-0.00719,1.481355,0.1693365,2.202035,2.028315,98.13355,65.9164,393.952,4.701365,0.580719,0.526672,0.207816,0.2355695,2.028315,66.3501,-3.778755,-1.35774,0.7140485,320.443,320.73,0.0246,0.990925,-5.090835,-6.532235,-1.0825
2,22.25,-0.02045,-5.04045,3.63782,0.7090135,-0.3973015,0.067,-0.00598,1.45967,0.1723325,2.045325,1.92515,98.10855,65.4715,394.002,4.76139,0.5926215,0.591049,0.205576,0.252217,1.92515,66.0692,-3.17429,-1.23279,0.663528,318.4825,319.512,0.0272,0.921182,-5.34191,-7.210215,-1.072
2,22.75,-0.0192,-7.15401,3.13353,1.15179,-0.320731,0.0165,-0.000721,1.353145,0.171703,1.838375,1.662065,98.11245,67.3487,394.418,4.7434,0.5225805,0.532554,0.2218745,0.229661,1.662065,67.8694,-3.802645,-1.2805,0.7624615,316.9535,318.1245,0.02475,0.864433,-5.665825,-7.712595,-0.962
2,23.25,-0.008985,-7.212755,2.23997,0.9156815,-0.280789,0.0438,-0.00577,1.36006,0.1634985,1.817755,1.41506,98.1311,66.96815,394.084,4.658485,0.564738,0.5238465,0.220075,0.2640555,1.41506,67.11095,-3.156945,-1.14838,0.8539535,315.669,316.6495,0.02275,0.825754,-5.97844,-7.76173,-1.0335
2,23.75,-0.0174,-5.123055,1.0864435,0.887355,-0.3508925,0.03775,0.00304,1.23789,0.201372,1.67217,1.11373,98.1523,67.37265,393.743,4.66163,0.6024285,0.6050885,0.210795,0.26493,1.11373,67.37265,-2.605435,-1.19101,0.793486,315.469,316.1625,0.01975,0.788531,-6.11172,-8.067055,-0.8235
3,0.25,-0.02905,-8.88165,3.507845,0.916498,-0.497994,0.0603,-0.008975,1.762655,0.1817505,1.126705,0.6195095,98.21565,67.57835,393.5165,4.734215,0.6706845,0.683926,0.241091,0.243959,0.6195095,67.57835,-5.053695,-2.18587,0.8338525,314.522,314.8365,0.01865,2.42365,-10.54035,-13.25785,-1.1225
3,0.75,-0.02505,-6.571995,4.46268,1.06887,-0.428571,0.0587,0.0018295,1.629055,0.1929755,1.030761,0.7126625,98.2187,70.42355,393.911,4.64523,0.6649375,0.6505065,0.223168,0.2222975,0.7126625,70.42355,-5.173875,-2.021145,1.109255,313.6335,314.8165,0.0111,2.271575,-10.84045,-13.63575,-1.2225
3,1.25,-0.02205,-8.91233,4.79411,0.9853395,-0.4493525,0.05385,0.01355,1.54137,0.176128,0.9449335,0.715155,98.21355,71.18375,394.485,4.648655,0.614338,0.5501015,0.2055325,0.236892,0.715155,71.18375,-4.928955,-2.096475,1.02688,311.1655,313.782,0.0205,2.05513,-10.9884,-13.8352,-1.256
3,1.75,-0.0178,-5.90106,4.75417,0.982298,-0.502859,-0.04395,0.00712,1.27485,0.181594,0.644307,0.366171,98.2046,71.3613,393.9255,4.73626,0.560098,0.580003,0.229643,0.222346,0.4587915,71.71005,-4.992175,-2.004355,0.972903,310.686,311.2635,0.0133,1.8772,-10.99235,-14.12125,-1.5725
3,2.25,-0.0102,-5.37196,4.29985,1.01355,-0.402437,0.00562,0.00843,1.21747,0.147045,0.637767,0.175459,98.1874,71.4869,393.745,4.56807,0.54668,0.478056,0.195447,0.246447,0.2711835,72.00235,-4.868265,-1.86507,1.029075,310.456,311.0365,0.010445,1.84264,-11.5633,-14.02465,-1.638
3,2.75,-0.0144,-2.7855,3.18355,0.9499,-0.293351,0.0249,0.00286,1.21019,0.176984,0.256177,0.0931,98.2008,72.0308,394.295,4.57561,0.563993,0.55923,0.204017,0.219329,0.1900905,72.51095,-4.49711,-1.884965,1.07825,309.846,310.7325,0.01085,1.71349,-11.56205,-14.4095,-2.031
3,3.25,-0.0179,-2.34703,3.39874,0.79044,-0.313666,0.00701,0.0172,1.13018,0.160287,0.16914,-0.0142,98.1833,73.8443,394.227,4.438505,0.531495,0.553266,0.188507,0.246756,0.0842685,74.36875,-4.14407,-1.84518,0.9258055,309.9885,310.4,0.0156,1.6722,-11.374,-14.41245,-1.912
3,3.75,-0.0154,-4.96693,3.11209,0.903548,-0.292008,-0.06275,0.00834,1.26662,0.154535,-0.0616,-0.131992,98.1915,74.6784,394.969,4.32268,0.550504,0.541378,0.201219,0.234971,-0.127405,75.1609,-4.46142,-1.877035,0.905931,309.145,309.7305,0.0126,1.618965,-11.4499,-14.3707,-1.998
3,4.25,-0.0146,-5.15138,3.10655,1.13204,-0.386932,-0.09325,0.0199,1.17694,0.16014,-0.000944,-0.219957,98.1984,76.2411,394.959,4.346055,0.495023,0.515391,0.191224,0.215746,-0.3197905,76.4693,-4.1781,-1.772115,1.025575,308.5155,309.8965,0.01235,1.56124,-11.73245,-14.5816,-2.2585
3,4.75,-0.0119,-3.85749,3.37979,0.925935,-0.299338,-0.0571,0.0121,1.25669,0.14868,-0.15523,-0.327267,98.2257,77.4038,394.731,4.3061,0.592372,0.536941,0.213948,0.243419,-0.4310595,77.45585,-4.31633,-1.63765,0.8520145,306.0965,307.831,0.0167,1.56865,-11.8355,-14.7132,-2.267
3,5.25,-0.0209,-2.5191,2.80716,0.9235705,-0.352459,-0.0337,0.008595,1.34262,0.146989,-0.756741,-0.713716,98.2295,76.7057,395.0145,4.29042,0.508005,0.514739,0.217435,0.213051,-0.7393445,77.0528,-4.342275,-1.83915,0.756293,305.3415,306.769,0.01675,1.58717,-12.16605,-14.663,-2.566
3,5.75,-0.0199,-3.29963,2.64865,0.773282,-0.276302,-0.04555,-0.00529,1.20736,0.132458,-0.899548,-1.08898,98.2368,78.9013,395.067,4.26204,0.533472,0.521723,0.190664,0.212704,-1.121505,79.22705,-4.489605,-1.46189,0.8684625,303.3265,305.1115,0.0826,1.6018,-12.1909,-14.63265,-2.3705
3,6.25,-0.00817,-2.78099,2.32067,0.757793,-0.224418,0.00316,0.02325,1.06484,0.142471,-1.02189,-1.09745,98.2289,77.0669,395.323,4.30554,0.50252,0.447584,0.14743,0.223342,-1.184365,78.6793,-1.412595,0.2743835,1.520685,302.491,303.762,2.261345,1.504995,-12.21575,-14.53985,-2.5895
3,6.75,-0.00391,-1.51527,4.17725,0.704805,0.149627,0.0252,-0.0105,1.35589,0.122307,-1.09559,-0.764368,98.261,80.1977,395.636,4.29957,0.524318,0.516099,0.182477,0.179025,-0.932994,80.45225,8.11155,14.7155,4.600995,303.3965,305.722,23.51875,1.4234,-12.055,-14.46535,-2.6485
3,7.25,-0.0262,-0.216794,7.17131,0.781172,0.533292,0.15263,-0.00574,1.43261,0.16722,-0.620282,-0.665906,98.2791,76.6796,395.56,4.29179,0.591542,0.509885,0.204482,0.18783,-0.723962,76.87315,41.1041,59.0424,16.17615,305.734,308.2945,87.2931,1.439805,-11.79215,-14.2229,-1.7325
3,7.75,-0.0431,5.31842,13.8022,0.270469,1.05967,0.0978,-0.0367,1.73743,0.194435,-0.0342,-0.127901,98.2739,72.4638,394.371,4.32544,0.614289,0.679568,0.248446,0.212256,-0.142964,73.4726,91.2072,125.0955,30.2629,311.924,314.4275,176.5615,1.509065,-10.9667,-13.36455,-0.443
3,8.25,-0.0495,14.3718,20.1336,0.176919,1.1061,0.157541,-0.0439,2.04338,0.207755,0.241478,0.605881,98.2968,69.7693,394.131,4.39306,0.761885,0.739021,0.272536,0.232808,0.40181,69.7868,113.2075,154.261,48.74105,315.7495,317.9255,241.304,1.519315,-9.96707,-12.098,0.9575
3,8.75,-0.0616,21.6272,27.03475,-0.11294,1.16306,0.08905,-0.00822,2.15491,0.226646,0.703975,1.08477,98.3069,65.8121,393.99,4.43263,0.809806,0.77979,0.322563,0.25456,1.045405,66.0346,167.7565,236.4385,63.99815,321.165,322.455,341.5265,1.58041,-8.67553,-9.77729,2.813
3,9.25,-0.0751,31.1689,33.52365,-0.461039,1.28924,-0.003212,-0.0152,2.3454,0.254673,1.25528,1.61868,98.2918,62.4649,393.143,4.289025,0.88449,0.927145,0.371416,0.279793,1.582575,62.63855,217.706,311.2715,79.65895,325.3225,327.5385,471.98,1.8705,-6.562435,-7.52134,3.979
3,9.75,-0.0834,39.9547,39.7075,-0.95675,1.0609,0.0652,-0.0103,2.50577,0.282678,1.74739,2.34625,98.293,59.68,393.351,4.23197,0.954138,1.03657,0.380516,0.319789,2.15951,59.9537,248.621,380.306,84.1904,329.667,332.087,531.2895,2.48306,-5.24567,-6.563675,5.893
3,10.25,-0.109873,51.0177,48.90345,-1.27763,1.3645,0.104533,-0.000175,2.61927,0.321522,2.57872,3.46785,98.2886,57.4069,392.728,4.25194,1.07227,1.12715,0.43278,0.400586,3.44455,57.7132,303.211,444.4105,104.8155,331.9605,336.54,645.518,3.28893,-1.89177,-4.30579,6.646
3,10.75,-0.157424,69.97615,58.7778,-1.598135,1.43,0.093,0.0144,2.856465,0.364077,3.12202,3.705805,98.2884,55.1749,393.047,4.39581,1.17578,1.26166,0.4649635,0.4020895,3.705805,55.1749,334.906,474.9565,103.208,337.033,340.6105,772.8675,3.64164,2.731625,1.548565,7.734
3,11.25,-0.152904,62.91395,60.088,-1.142935,1.088355,0.091052,0.00588,2.768375,0.3728145,3.28733,4.17054,98.2821,52.62595,393.042,4.33216,1.194435,1.287465,0.4683275,0.4166205,4.17054,52.62595,347.027,507.195,102.9855,338.4085,341.2355,763.3295,4.34034,6.536945,7.60531,7.4885
3,11.75,-0.1756945,74.9353,63.0869,-1.61013,0.998849,0.136485,0.0227,2.8845,0.399933,3.837585,4.399915,98.2532,51.63855,393.4055,4.34409,1.277025,1.42379,0.4930905,0.4131225,4.399915,51.63855,362.4465,520.3115,97.3454,341.25,344.7075,776.757,5.20938,10.7846,11.9246,9
3,12.25,-0.183945,64.9757,68.5139,-1.461345,0.8417045,0.165536,0.00901,2.876435,0.391591,4.205595,4.746935,98.2224,51.024,393.5015,4.35201,1.27337,1.374135,0.4994255,0.3858805,4.746935,51.024,325.416,425.7105,90.50515,341.98,345.284,663.9495,5.89899,12.9714,17.02835,8.875
3,12.75,-0.139296,61.4591,71.2996,-1.418975,0.870477,0.07605,-0.000954,3.062425,0.386233,4.396445,5.035335,98.1775,49.80925,394.1625,4.39493,1.31429,1.34922,0.5024835,0.369433,5.035335,49.80925,333.0255,430.2775,94.3922,345.3725,346.156,682.88,6.566455,14.37225,19.26305,9.37
3,13.25,-0.1761245,56.43665,69.3827,-1.41204,0.6670435,0.0766,-0.003995,2.963095,0.385969,4.786035,5.54767,98.1222,47.7547,393.4945,4.27415,1.25654,1.36573,0.5127965,0.3873625,5.54767,47.7547,289.435,404.8945,76.36545,345.49,347.263,638.232,7.0916,15.54545,20.63985,9.445
3,13.75,-0.1465985,64.43085,65.52285,-1.35211,0.7295295,0.07845,-0.0043,3.179055,0.3636195,5.27853,5.939415,98.08335,45.41955,393.3245,4.284115,1.27647,1.30826,0.527038,0.3820895,5.939415,45.41955,331.0895,464.2245,90.4512,345.105,347.8455,716.434,7.475595,16.9125,20.1852,9.36
3,14.25,-0.201334,54.9056,69.399,-1.222615,0.5148345,0.048,0.006615,3.18829,0.4124,5.46931,6.44306,98.04835,45.27945,392.8555,4.308875,1.26654,1.41543,0.524016,0.345253,6.44306,45.27945,298.3935,400.2305,89.56585,347.2355,348.983,614.2835,7.761175,17.35245,21.4691,9.02
3,14.75,-0.157391,53.5341,65.1523,-0.8497535,0.2635785,0.0379,0.004675,3.247775,0.3623535,5.67311,6.47441,98.04235,43.67325,393.567,4.31922,1.31527,1.405055,0.5112135,0.3416275,6.47441,43.67325,281.613,413.6535,81.48475,345.8615,348.818,652.523,8.104785,17.7022,21.43955,8.755
3,15.25,-0.187427,45.79035,62.34305,-0.612521,0.2748005,0.06715,0.00296,3.28946,0.4302055,6.099375,6.41389,98.0629,43.39735,393.378,4.403965,1.294395,1.400095,0.5486665,0.3236185,6.41389,43.39735,249.5935,353.407,70.07875,345.253,347.2515,547.239,8.086175,17.4237,18.295,8.17
3,15.75,-0.1853225,31.8812,57.98315,-0.5973455,0.116039,0.003995,-0.00326,3.145,0.394015,6.163445,6.12537,98.08795,43.6011,393.0025,4.39481,1.23297,1.30831,0.536174,0.2561205,6.12537,43.6011,196.742,275.2325,59.08035,343.446,346.2895,404.97,7.86708,16.41735,14.7383,7.8025
3,16.25,-0.1360315,14.914,50.2664,0.0208,-0.1393415,-0.0267,-0.00953,3.0838,0.3510205,6.19002,6.05462,98.0906,43.83945,392.623,4.39658,1.194635,1.23123,0.502485,0.1884635,6.05462,43.83945,154.4945,208.0065,45.19635,342.368,344.1875,307.8335,7.72988,14.5637,13.4756,6.3365
3,16.75,-0.131939,5.51653,40.6314,0.14149,-0.431846,-0.0378,-0.0153,2.91997,0.331942,6.133015,5.924885,98.08475,44.16505,392.78,4.33338,1.17536,1.116745,0.477039,0.1664705,5.924885,44.16505,95.01265,129.5155,31.4756,341.479,342.5555,191.702,7.572405,11.21755,9.232405,5.819
3,17.25,-0.102848,-1.719655,37.2879,0.5324655,-0.42923,-0.035,-0.009195,2.850075,0.29353,5.92717,5.91295,98.1173,45.334,392.2595,4.36175,1.063235,1.04807,0.4472265,0.1449635,5.91295,45.334,58.9601,77.3655,20.7823,340.432,341.511,120.4285,7.110635,7.394735,5.408705,4.57
3,17.75,-0.07325,-6.32566,24.7126,1.033135,-0.8490055,0.0679,-0.004955,2.340395,0.2471475,5.754205,5.491595,98.13855,47.6541,393.0555,4.279645,0.932561,0.8572155,0.382825,0.1866965,5.491595,47.6541,20.66165,30.6433,7.622735,336.889,339.1285,48.1553,6.717685,3.383525,1.5684315,2.8985
3,18.25,-0.06565,-11.6657,14.9929,1.22573,-1.249425,0.0671,-0.00575,2.18209,0.244259,5.12691,4.700395,98.18475,50.2643,392.61,4.30434,0.921478,0.836131,0.365436,0.2324555,4.700395,50.2643,-0.1722355,2.56891,1.815615,331.183,334.3985,8.13511,6.067495,-0.382029,-1.224315,1.3295
3,18.75,-0.04465,-10.3661,11.8849,1.21833,-1.015888,0.010445,-0.00545,1.95092,0.198794,4.70435,4.30754,98.2077,51.25515,393.0785,4.37692,0.8237065,0.770848,0.331696,0.196905,4.30754,51.25515,-4.68775,-2.105805,0.7349995,326.8185,329.791,0.322621,5.31523,-2.830305,-4.619045,0.2565
3,19.25,-0.0594,-11.6361,13.1364,1.259585,-0.634037,-0.0274,0.002265,1.95618,0.22959,4.178445,3.855545,98.2253,51.85985,393.009,4.329855,0.819165,0.7699155,0.312027,0.2233775,3.855545,51.85985,-4.847,-2.27849,0.790594,326.745,328.763,0.003265,4.846205,-4.36337,-6.33295,0.0995
3,19.75,-0.05645,-11.79695,11.5962,1.2685,-0.7705035,0.0299,-0.00122,1.9291,0.22201,3.802905,3.36451,98.24165,55.20735,393.094,4.257155,0.815595,0.7466225,0.322929,0.223501,3.36451,55.20735,-5.74716,-2.64114,0.813511,324.876,326.073,0.004875,4.60104,-5.95637,-8.3548,0.0075
3,20.25,-0.0274,-7.896475,11.6575,1.06149,-0.5435445,0.01509,0.00347,2.041395,0.2014955,3.64768,3.195385,98.25625,54.4624,393.0515,4.23507,0.7748715,0.671255,0.3013475,0.2605085,3.195385,54.4624,-4.640675,-2.09016,0.846292,323.1575,324.6165,0.008675,4.33614,-6.81162,-8.81457,-0.009
3,20.75,-0.03915,-9.04963,11.41785,1.11454,-0.530908,-0.00522,-0.00111515,1.873495,0.1993735,3.176865,2.73025,98.2541,56.1567,392.9035,4.432925,0.826986,0.6663375,0.2849745,0.2433405,2.73025,56.1567,-4.61898,-1.855755,0.8655715,322.447,323.7535,0.00894,3.91465,-7.8057,-9.77451,-0.084
3,21.25,-0.0511,-11.54005,10.09525,1.23553,-0.4294675,0.03125,0.0049,1.837405,0.2183985,2.57051,2.55273,98.2532,59.91375,392.936,4.296835,0.768127,0.736375,0.30594,0.241077,2.55273,59.91375,-4.20699,-1.52782,0.872772,319.7835,320.9865,0.01475,3.579645,-8.624915,-10.7388,-0.4485
3,21.75,-0.0386,-12.4884,10.152185,1.28361,-0.418443,0.0604,0.003835,1.64894,0.18944,1.86267,2.1619,98.2243,58.9384,393.038,4.26259,0.72992,0.738343,0.294983,0.231692,2.162395,59.0733,-4.937255,-2.03613,0.665272,318.273,319.798,0.0128,3.31661,-9.062495,-11.24875,-0.5525
3,22.25,-0.0297,-11.142,8.61959,0.921724,-0.477567,0.00769,-0.01217,1.74757,0.179674,2.444175,2.22661,98.23265,62.4698,393.033,4.317435,0.7267265,0.6927565,0.2835105,0.222811,2.22661,62.4698,-5.175675,-1.91029,0.746021,317.7925,319.9695,0.01795,3.179735,-9.162005,-11.8015,-0.5025
3,22.75,-0.0294,-10.46875,7.516005,1.16884,-0.352501,0.1128325,-0.00634,1.71908,0.172896,1.923935,1.706705,98.2384,63.83865,393.541,4.567575,0.655956,0.624253,0.2679045,0.2264325,1.706705,63.83865,-4.416785,-1.614475,0.8253995,317.089,318.7665,0.01024,3.055095,-9.719375,-11.964,-0.705
3,23.25,-0.03085,-9.06194,7.4593,1.11359,-0.451458,0.01515,-0.0052,1.74733,0.1826985,1.744415,1.3888,98.24045,63.7956,394.029,4.593655,0.700937,0.6488445,0.265956,0.217241,1.3888,63.7956,-4.458535,-1.643475,0.8145465,316.471,317.6025,0.0207,2.80557,-10.2006,-12.4887,-0.5845
3,23.75,-0.02325,-6.0848,5.71465,1.066775,-0.6062555,0.0853,0.00282,1.76175,0.16783,1.238515,0.7973835,98.23075,66.74135,394.0175,4.67421,0.6183375,0.5834945,0.2535765,0.230285,0.7973835,66.74135,-4.97893,-1.825045,0.775842,315.1,316.412,0.009855,2.655985,-10.4331,-12.7151,-0.849
4,0.25,9e-05,-2.837535,4.2512,1.36574,-0.6096995,-0.00214,0.00144,1.0017855,0.1653115,8.42877,7.797445,98.1894,69.56105,402.72,6.87226,0.4964805,0.4732125,0.1472615,0.2983905,7.797445,69.46155,-4.457395,-1.48301,1.078515,345.7265,347.403,0.02245,8.449125,-9.710155,-11.80435,4.453
4,0.75,0.002295,-4.549665,5.002445,1.60227,-0.357748,0.00056,-0.0139,0.934202,0.1529985,8.27286,7.500475,98.16845,70.81475,400.292,7.033905,0.4522205,0.4550255,0.124081,0.2879355,7.500475,70.10005,-4.252675,-1.42697,1.234785,345.0985,346.1555,0.02565,8.344725,-10.38475,-12.6797,4.3115
4,1.25,0.00288,-6.545395,2.73128,1.82872,-0.463302,-0.02135,-0.0185,0.9051405,0.1490615,8.040095,7.473175,98.16,68.90825,399.4195,7.11923,0.494959,0.4644645,0.152148,0.2821045,7.473175,68.1638,-4.16999,-1.37807,1.085415,342.473,343.561,0.02575,8.132715,-10.6796,-12.95505,3.9375
4,1.75,0.00248,-5.09888,2.62043,1.1646,-0.27033,-0.0173,-0.0205,1.006121,0.1490295,7.44955,6.98496,98.13535,70.1085,399.4585,6.79943,0.447162,0.523409,0.1588385,0.288017,6.98496,69.33835,-3.810395,-1.327215,1.08529,341.297,342.2185,0.02795,7.96854,-11.25825,-13.28345,3.818
4,2.25,0.00217,-4.96772,2.41255,1.413135,-0.4902475,-0.06125,0.0186,0.9732575,0.129489,7.16581,6.644215,98.1026,71.1728,399.9415,6.89634,0.440732,0.418177,0.134472,0.2979,6.644215,70.4536,-3.656295,-1.245155,0.876828,339.7845,341.281,0.0213,7.93969,-11.5268,-13.718,3.5035
4,2.75,0.00109,-5.03651,2.450115,1.40912,-0.326042,-0.1384645,0.005415,0.861174,0.150669,7.24085,6.27713,98.1027,71.155,400.169,6.91397,0.440242,0.500347,0.152275,0.241971,6.25085,70.89905,-3.6126,-1.2323,0.870513,339.666,341.0005,0.0293,7.665765,-11.2006,-14.024,3.289
4,3.25,0.0005215,-3.83505,2.54894,1.1376,-0.0918,-0.147799,-0.00495,1.042,0.140479,7.38103,6.461875,98.0911,72.353,400.5425,6.64242,0.4568855,0.4225395,0.122271,0.245183,6.461875,72.353,-3.7491,-1.076445,1.0130005,339.525,341.332,0.0283,7.425925,-11.39965,-14.0296,3.157
4,3.75,0.00442,-3.3089,1.85034,1.36541,-0.3714295,0.013805,0.0268,0.787281,0.145548,7.18673,6.55109,98.0858,74.6306,402.519,6.97975,0.421324,0.432045,0.137131,0.282633,6.482925,74.5966,-3.697345,-1.44108,0.97757,336.602,339.14,0.02265,7.24324,-11.26895,-13.8054,2.923
4,4.25,0.00326,-3.58969,3.43202,1.43011,-0.471718,-0.0503,0.0315,0.827748,0.151303,7.15064,6.2536,98.085,75.4137,401.8175,6.88103,0.442911,0.421171,0.145394,0.272767,6.197915,75.384,-3.37644,-1.242335,1.087985,334.8995,336.163,0.0218,7.034095,-12.0945,-14.19825,2.9115
4,4.75,0.0034,-2.46287,2.152265,1.09745,-0.152994,-0.02395,0.0114,0.917667,0.12571,7.04009,6.37386,98.0863,75.9906,402.113,6.834015,0.463261,0.401516,0.123136,0.232292,6.17152,75.87755,-3.434785,-1.0318065,1.0007725,334.506,335.751,0.0535,6.83704,-12.17055,-14.33105,2.9
4,5.25,0.00315,-3.67382,2.57332,1.725155,-0.274751,-0.0783,0.0217,0.90978,0.135989,6.35872,5.7006,98.1202,76.517,403.2075,6.86556,0.402538,0.400598,0.139236,0.237828,5.609365,76.35205,-2.222665,-0.2208365,1.226055,333.1385,334.6845,0.5592865,6.712905,-11.81525,-14.2697,2.695
4,5.75,0.00071,-2.88217,3.58922,1.459565,-0.215939,-0.0162,0.02145,1.03066,0.156485,6.21873,5.86524,98.1385,75.5718,405.6255,6.84881,0.448113,0.438169,0.146196,0.257224,5.689915,75.53865,3.010655,5.85388,2.622195,334.0165,334.8695,10.1253,6.73866,-12.0427,-14.7026,2.823
4,6.25,-0.00907,-3.70622,7.06292,0.939232,0.253833,0.150953,0.0168,1.06366,0.158527,6.51737,6.35719,98.1619,77.6413,405.604,6.97228,0.493509,0.485236,0.14861,0.240633,6.200555,77.43515,18.9805,28.80515,7.81085,337.0605,339.6015,43.3551,6.490195,-11.8483,-14.12355,4.441
4,6.75,-0.0188,0.7539,18.2213,0.47588,0.774349,0.465394,-0.0104,1.19233,0.172155,6.84815,6.49957,98.1882,76.49,402.168,7.26746,0.567287,0.502409,0.193127,0.222199,6.495865,75.50895,50.24165,65.1331,14.8884,341.1655,342.912,95.57585,6.657145,-10.7666,-12.7168,5.4015
4,7.25,-0.0298,4.32224,28.0255,0.4076705,1.14567,0.456056,-0.0961,1.56485,0.181616,7.31613,7.10142,98.1893,74.192,399.384,7.70389,0.62898,0.602283,0.226276,0.205837,7.07607,74.04105,87.12795,109.4195,23.83125,346.617,348.0505,163.3315,6.98022,-9.501125,-10.65925,6.841
4,7.75,-0.0374,10.6311,35.9007,-0.782275,1.19467,0.187072,-0.0416,1.84197,0.220698,7.94922,7.72085,98.1895,72.4254,399.12,7.80443,0.647976,0.667692,0.27143,0.250227,7.854785,71.0481,151.939,190.9885,38.91815,351.8255,354.1405,278.079,7.381195,-6.92972,-6.609155,8.395
4,8.25,-0.0577,18.8384,42.8979,-1.70807,1.24825,0.064,-0.0447,2.22118,0.239914,8.28455,8.66898,98.1824,67.0571,399.7485,7.712835,0.750001,0.770613,0.299116,0.306003,8.6941,66.3154,226.9865,301.86,61.4456,356.249,359.323,443.555,7.82853,-4.91754,-3.19989,9.72
