DOY2,HR2,VPD,CO2,H2O,LW_IN,SW_IN,NETRAD_1_1_1,LW_OUT,SW_OUT,USTAR,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_3_1_1,SH,TS_1_1_1,TS_1_2_1,PA,WS
4,1.25,1.375,372.9,5.775,241.35,-1.05,-76.56,310.4,0.93,0.24,-0.2,74.9,0,0,0.1,-8.175,1.1,-1.9,-0.01,0.01,95,2.09
4,1.75,1.245,373.306,5.776,237.85,-1.07,-72.28,309.4,0.76,0.22,-0.55,76.8,0,0,0,-8.36,0.86,-2,-0.01,0,95,2.08
4,2.25,1.11,373.452,5.835,240.2,-1.03,-69.36,308.25,0.71,0.23,-0.75,78.45,0,0,0,-7.02,0.69,-2,-0.01,-0.01,95,2.125
4,2.75,1.09,373.744,5.903,238.55,-0.99,-72.065,307.3,0.635,0.2335,-0.95,79.25,0,0,0,-9.065,0.37,-1.5,-0.01,-0.01,95,2.03
4,3.25,1.05,373.5245,5.76,241.15,-0.905,-70.805,307,0.615,0.24,-1.4,80.6,0,0,-0.2,-7.21,0.32,-1.8,-0.015,-0.015,95,2.135
4,3.75,0.965,373.5615,5.76,236.35,-0.8,-66.485,307.35,0.72,0.242,-1.7,82.55,0,0,0,-6.59,0.2,-1.5,-0.02,-0.02,94.95,2.145
4,4.25,0.925,373.758,5.9,240.5,-0.76,-59.35,306.8,0.69,0.243,-1.75,83.65,0,0,0,-6.43,0.1,-1.6,-0.02,-0.03,94.9,2.035
4,4.75,0.89,373.5915,5.87,239.75,-0.745,-64.12,306.2,0.69,0.239,-1.7,83.45,0,0,0.1,-7,0.12,-1.95,-0.02,-0.03,94.95,2.095
4,5.25,0.9,374.0785,5.76,236.5,-0.6,-60.72,305.25,0.645,0.23,-1.75,83.9,0,0,0,-6.64,0.12,-1.65,-0.03,-0.03,95,2.08
4,5.75,0.795,373.745,5.85,236.9,0,-62.54,304.4,0.85,0.25,-2.1,84.55,0.055,0,0,-5.89,0,-1.4,-0.03,-0.025,95,2.195
4,6.25,0.82,374.0325,5.91,238.6,5.77,-43.82,303.95,1.945,0.24,-2.25,84.8,13.635,0.87,0,-5.77,-0.005,-0.9,-0.03,-0.03,95,2.14
4,6.75,0.805,374.824,5.968,239.1,40.45,-10.49,306.95,7.305,0.249,-1.55,84,62.945,6.22,0.4,-3.365,0.06,0.1,-0.04,-0.04,95,2.1
4,7.25,1,376.088,6.038,238,79.8,16.13,310.25,12.935,0.28,-0.85,81.35,141.515,15.97,2.6,1.44,0.08,1.55,-0.04,-0.05,95,2.06
4,7.75,1.27,377.234,6.104,239.1,143.1,56.94,314.15,18.4,0.35,-0.3,77.55,255.39,29.08,8.4,13.655,0.09,3.65,-0.04,-0.05,95,2.195
4,8.25,1.77,376.989,6.07,240.3,210.05,105.52,318.6,25.83,0.43,1.4,71.55,396.845,42.86,14.05,32.83,0.12,5.6,-0.05,-0.04,95,2.3
4,8.75,2.38,376.475,5.984,245.1,288.4,165.58,325.85,31.17,0.47,2.4,65.95,557.515,52.145,21.6,62.44,0.12,6.4,-0.05,-0.045,95,2.57
4,9.25,3.1,375.981,5.925,245.95,366.15,218.465,328.7,37.005,0.486,3.3,60.75,707.22,58.99,28.2,81.32,0.12,5.7,-0.04,-0.04,95,2.75
4,9.75,3.865,375.586,5.855,248.95,441.5,279,335.35,45.37,0.53,4.7,56.55,871.445,65.62,35.2,119.73,0.14,5.8,-0.03,-0.03,95,2.8
4,10.25,4.63,375.3,5.79,254,519.8505,329.705,341.2,49.61,0.556,5.65,52,999.425,73.015,40.4,131.355,0.18,5.1,-0.02,-0.02,95,3
4,10.75,5.175,375.161,5.7255,252.15,559.55,359.56,347.6,55.42,0.595,6.55,48.45,1109.35,77.2,43.8,150.48,0.31,4.6,-0.02,-0.005,95.05,3.155
4,11.25,6.04,374.904,5.588,255.3,612.3,409.1,353.4,62.26,0.63,7.35,44.8,1234.05,82.96,56.55,169.95,0.37,3.75,-0.02,0.01,95.05,3.185
4,11.75,6.755,374.6,5.407,258.85,635.7,415.2,357.2,65.885,0.66,8.15,42.3,1300.75,83.27,53.45,172.23,0.58,3.6,-0.01,0.02,95.05,3.48
4,12.25,7.085,374.479,5.472,255.8,666.85,427.975,362.5,70.15,0.673,8.95,38.85,1370.4,84.4,66.45,193.25,0.57,3.1,-0.005,0.03,95,3.545
4,12.75,7.83,374.8235,5.4,259.601,673.8,460.2,366.35,69.84,0.69,9.85,35.95,1385.2,86.13,61.9,201.105,0.73,2.9,0.01,0.03,95,3.64
4,13.25,8.265,374.722,5.32,260.0505,680.8,443.13,369.65,66.17,0.66,10.45,35,1411.05,88.17,69.9,192.365,1.16,2.6,0.02,0.045,95,3.53
4,13.75,8.47,374.43,5.277,262.4,652.7,431.1,370.95,63.255,0.7025,10.85,33.75,1364.8,86.535,63.2,197.51,1.69,2.1,0.01,0.055,95,3.73
4,14.25,8.965,374.429,5.219,261.3005,630.3,414.1,372.8,62.49,0.71,11.25,32.7,1315.45,86.945,58,186.87,2.12,1.9,0.01,0.045,95,3.71
4,14.75,9.05,374.827,5.154,266.7,597.4,387.7,371.3,58.34,0.67,11.45,32.6505,1267.1,82.76,63.65,176.44,2.925,1.4,0.015,0.03,95,3.74
4,15.25,8.98,375.2725,5.141,262.75,552.45,353.955,368.5,52.73,0.69,11.85,32.05,1190,77.05,58.1,161.24,3.06,1,0.025,0.04,94.95,3.81
4,15.75,8.7,374.69,5.157,264.45,499.05,309.9,367.1,48.18,0.687,11.45,32.65,1062.65,68.58,51.25,152.33,3.425,0.8,0.03,0.06,95,3.755
4,16.25,8.645,374.874,5.225,262.05,441.85,258.1,365.65,41.51,0.661,11.55,32.5005,945.545,60.92,49.15,128.65,3.74,0.8,0.035,0.075,95,3.74
4,16.75,8.54,374.726,5.08,264.35,367.25,206.13,360.2,35.85,0.66,10.8,33.6,799.25,53.88,41.4,103.29,3.385,0.1,0.055,0.075,94.95,3.695
4,17.25,8.285,374.353,5.22,262.95,298.5,150.43,357.75,30.51,0.615,10.25,34.95,661.235,45.21,34.8,81.17,4.475,0,0.06,0.085,94.95,3.645
4,17.75,8.05,373.92,5.238,263.55,224.8,101.87,354.85,26,0.6,9.85,35.3,504.97,35.92,27.65,58.85,3.435,-0.4,0.07,0.08,94.95,3.505
4,18.25,7.685,374.09,5.288,256.6505,161.5,38.2,350.7,20.66,0.575,9.55,35.95,352.89,28.52,22.3,34.665,4.415,-1,0.085,0.09,94.9,3.52
4,18.75,6.96,373.863,5.3065,259.0505,92,-4.44,345.85,14.175,0.53,8.9,38.35,190.02,18.93,13,12.43,4,-1.7,0.08,0.085,94.95,3.265
4,19.25,6.25,373.666,5.46,257.1505,47.99,-49.96,338.85,9.22,0.45,8,41.5,87.79,10.205,8.5,0.44,3.77,-2.45,0.09,0.085,94.95,2.915
4,19.75,5.355,373.231,5.44,255.4005,8.48,-80.19,331.75,2.375,0.37,6.7,45.1,32.225,2.4,3.55,-6.36,2.98,-3.7,0.1,0.09,94.95,2.575
4,20.25,4.925,372.683,5.617,251,0,-83.355,327.4,0.8,0.335,5.4,48.95,3.56,0.15,1.1,-9.67,2.57,-4.6,0.09,0.09,94.95,2.31
4,20.75,4.195,372.633,5.65,254.65,-1.43,-76.28,322.9,0.65,0.29,4.3,51.7,0,0,0.7,-10.715,2.24,-4.6,0.08,0.09,95,2.285
4,21.25,3.425,371.912,5.476,251.25,-1.25,-81.135,319.75,0.685,0.28,3.4,56.45,0,0,0.6,-10.12,1.785,-3.7,0.07,0.075,95,2.145
4,21.75,2.92,371.998,5.54,250.65,-1.355,-84.315,317.75,0.78,0.28,2.7,59.2,0,0,0.6,-10.35,1.59,-3.3,0.06,0.065,95,2.23
4,22.25,2.655,372.146,5.558,249.95,-1.265,-79.365,316.5,0.765,0.264,2,61.8,0,0,0.05,-9.17,1.55,-2.6,0.05,0.05,95,2.235
4,22.75,2.31,372.63,5.7935,246.9,-1.29,-76.23,315.3,0.905,0.24,1.4,65.3505,0,0,0.25,-8.89,1.39,-3.1,0.035,0.04,95,2.325
4,23.25,2.105,372.058,5.8,245.3,-1.44,-79.035,314.15,0.895,0.25,1.05,68.35,0,0,0.3,-10.865,1.35,-3,0.03,0.04,95,2.315
4,23.75,2.01,372.454,5.88,242.8,-1.34,-75.71,313.45,0.825,0.27,0.9,69.6,0,0,0.2,-9.1,1.31,-2.8,0.025,0.03,95,2.325
5,0.25,1.99,375.64,7.69,273.55,-1.15,-47.56,331.25,0.97,0.235,5.1,72.5,0,0,0.2,-9.93,1.35,-2.3,4.94,4.655,94.9,2.03
5,0.75,1.88,375.408,7.58,272.05,-1.085,-47.43,329.1,0.865,0.244,4.8,74.9,0,0,0.15,-10.72,0.68,-2.1,4.735,4.515,94.9,1.98
5,1.25,1.64,375.902,7.478,276.7,-1.085,-46.815,326.95,0.77,0.25,4.6,76.9,0,0,0.9,-11.13,0.37,-2,4.57,4.415,94.9,1.94
5,1.75,1.51,376.022,7.537,280.1,-1.015,-44.635,325.55,0.87,0.25,4.1,79.3,0,0,0.6,-10.595,-0.41,-1.8,4.405,4.25,94.9,1.98
5,2.25,1.32,376.107,7.475,278.8,-0.965,-44.195,322.7,0.7,0.251,3.8,79.8,0,0,0.2,-11.74,-1.43,-2.1,4.26,4.085,94.9,1.94
5,2.75,1.27,376.45,7.4105,280.4,-0.96,-44.23,322.9,0.73,0.2345,3.7,81.6,0,0,0.3,-11.57,-2.51,-1.95,4.15,3.855,94.9,1.89
5,3.25,1.19,376.5985,7.3895,279.95,-0.99,-42.785,322.7,0.74,0.238,3.7,82.1,0,0,0.5,-9.82,-3.335,-2.1,3.925,3.695,94.9,1.91
5,3.75,1.13,376.86,7.43,274.85,-0.975,-42.18,322.65,0.81,0.213,3.2,81.7,0,0,0.2,-9.83,-3.47,-2.1,3.77,3.555,94.9,1.95
5,4.25,1.05,376.955,7.235,275.95,-0.775,-40.605,321.5,0.625,0.2,3,83.6,0,0,-0.05,-9.53,-3.55,-1.7,3.56,3.385,94.9,1.99
5,4.75,1.04,377.166,7.43,271.3,0,-38.725,320,1.05,0.22,3,84.8,0,0,0.1,-9.22,-3.8,-1.6,3.43,3.25,94.9,1.95
5,5.25,0.98,377.576,7.494,267.6,6.585,-35.31,320.75,2.375,0.21,2.8,86.4,16.3855,0.41,0,-8.16,-4.02,-1,3.275,3.15,94.9,1.99
5,5.75,0.97,378.075,7.539,265.15,40.03,-21.63,320.6,6.85,0.23,2.9,86.7,60.79,4.54,0.4,-6.155,-4.04,-0.2,3.19,3.065,94.9,1.94
5,6.25,1.07,378.327,7.46,263.35,92.7,8.755,325.6,13.165,0.28,3.5,85.1,141.3,12.35,2.9,-0.05,-4,1.05,3.1,3.03,94.9,1.98
5,6.75,1.35,378.56,7.565,262.85,153,49.91,331.6,16.1755,0.34,4.7,81.2,255.13,20.255,8.7,6.73,-3.55,3.4,3.125,2.975,94.9,2.08
5,7.25,2.01,378.409,7.62,264.9,227.5,90.35,338.7,20.22,0.41,5.7,75.4,391.47,31.13,19.4,23.16,-2.715,4.4,3.165,2.935,94.9,2.28
5,7.75,2.76,377.092,7.7665,266.75,297.2,153,345.15,24.35,0.43,6.8,69.8,510.47,39.8,26.7,46.325,-0.86,5.15,3.205,2.96,94.9,2.46
5,8.25,3.38,376.2095,7.41,269.35,368.7,226.56,353.2,30.145,0.5,8.4,65,638.41,48.27,37.95,70.93,-0.12,5,3.38,3.055,94.95,2.61
5,8.75,4.2,375.14,7.3295,271.05,468.4,293.43,362.85,37.87,0.54,9.8,58.7,819.36,56.33,45.85,105.47,2.15,4.8,3.62,3.165,95,2.6
5,9.25,4.71,374.33,7.12,270.5,514.95,330.09,368.6,43.895,0.551,10.5,54.7,1020,63.88,57.2,129.75,4.695,4.45,3.945,3.42,94.95,2.73
5,9.75,5.65,373.56,7.3965,277.65,564.6,350.25,375.45,49.58,0.565,11.29,50.395,1081,69.5,61.35,155.17,7.65,4.5,4.385,3.69,94.95,2.97
5,10.25,6.39,373.3695,7.0715,282.05,612,394.2,381.4,53.3,0.609,11.8,47.53,1104.9,76.33,69.45,196.02,11.65,4,4.855,4.06,94.95,3.035
5,10.75,6.88,373.63,6.94,284.5,643.2,433.15,389,58.47,0.61,12.2,45.29,1186,77.455,74.6,208.575,14.22,3.3,5.655,4.695,94.95,3.07
5,11.25,7.92,373.13,6.95,287.7,684.8,463.8,396.6,66.12,0.61,13.2,42.9,1423.5,82.56,89.8,219.73,17.19,3.2,6.15,4.88,94.9,3.11
5,11.75,8.37,372.6775,6.864,287.65,696.05,410.16,401.75,67.68,0.6165,13.45,40.7,1484,82.66,86.7,234.52,19.48,3,6.405,5.58,94.9,3.33
5,12.25,8.955,372.489,6.98,291.55,738,529.24,404.05,71.35,0.66,13.95,40.2,1564.8,84.7,87.5,252.48,22.835,2.55,6.735,5.93,94.9,3.43
5,12.75,9.725,372.52,6.76,294.55,736.5,466.73,409.45,70.3,0.68,14.65,37.25,1443.6,87.815,97,273.94,26.405,2.5,7.135,6,94.9,3.4
5,13.25,10.42,372.5295,6.77,295.4,726,492.865,411.4,68.735,0.6755,14.8,33.2,1312.6,87.66,90.9,269.89,31.6,2.2,7.42,6.22,94.9,3.4
5,13.75,10.505,372.89,6.5,293.2,693.55,450.49,407.3,64.11,0.6945,14.795,32.89,1398.4,89.35,87.1,255.81,38.765,2.3,7.355,6.3,94.9,3.345
5,14.25,10.965,372.6335,6.527,296.9,670.2,434.07,405.95,62.59,0.66,14.7,32.221,1282,81.64,89.1,233.605,39.02,1.7,7.52,6.42,94.9,3.435
5,14.75,11.635,372.6725,6.557,299.3,591.95,373.25,407.05,53.135,0.68,15.28,32.05,1276,75.31,87.65,230.85,35.89,1.7,7.645,6.645,94.9,3.38
5,15.25,12.2,372.51,6.47,300.55,544.1,351.395,409.7,49.45,0.66,14.8,31.46,1028.3,65.92,79.5,210.205,33.32,0.9,8,6.835,94.85,3.29
5,15.75,11.84,372.749,6.3055,298.5,519.5,341.9,402.25,46.05,0.661,14.91,30.96,1071.5,61.94,74.5,192.17,32.7255,1,7.965,6.825,94.8,3.445
5,16.25,12.085,372.99,6.27,299.05,428.8,284.4,397.75,38.175,0.65,14.68,30.61,889.45,52.605,64.5505,169.67,31.36,0.7,7.895,6.855,94.8,3.365
5,16.75,11.45,372.995,6.5,302.95,361.7,235.11,392.5,31.85,0.663,14.33,31.85,730.62,46.74,56,130.44,28.68,0.35,7.91,6.855,94.8,3.385
5,17.25,11.16,373.293,6.256,305.65,281.65,166.16,387.2,26.4,0.59,14.2,31.825,575.1,37.04,50.9,99.89,30.67,0.25,7.825,6.84,94.8,3.13
5,17.75,10.775,373.07,6.42,302.4,267.4,137.53,382.3,25.065,0.6135,13.95,32.43,474.81,38.37,44.35,73.23,27.75,-0.1,7.785,6.8,94.8,3.2
5,18.25,10.525,373.13,6.52,301.3,213.5,84.62,378.4,22.77,0.57,13.6,35.15,408.52,31.02,35.3,53.16,25.21,-0.5,7.685,6.675,94.8,3.14
5,18.75,9.525,372.751,6.613,295.65,180.4,57.915,371.1,15.395,0.545,13,37.15,318.08,21.94,24.5,33.165,23.38,-1.1,7.455,6.56,94.85,2.985
5,19.25,9.06,373.138,7.05,285.55,127.7,14.17,366.15,13,0.5,12.865,38.55,227.11,17.35,22.4,19.06,21.06,-1.4,7.225,6.485,94.85,2.97
5,19.75,8.38,372.845,7.0255,280.8,56.74,-30.475,361.45,7.57,0.46,12.04,42.715,121.05,9.745,14.1,1.94,18.46,-2.4,7.03,6.39,94.9,2.715
5,20.25,7.395,372.99,6.842,280.45,27.56,-58.075,355.25,5.285,0.39,10.82,45.15,57.56,4.235,5.5,-4.91,15.7655,-3.7,6.79,6.18,94.9,2.36
5,20.75,6.17,373.4,7.04,283.3,4,-55.335,349.05,1.835,0.347,9.725,50.8,18.97,0.71,3.25,-9.135,13.215,-4,6.545,6.015,94.9,2.105
5,21.25,4.91,373.3045,7.12,278.55,0,-63.26,344.6,1.255,0.2795,8.7,54.6,0,0,1,-10.465,10.25,-4.4,6.315,5.845,94.9,2.115
5,21.75,3.84,373.58,7.075,284.2,-1.23,-54.99,341.6,1.125,0.2685,7.35,61,0,0,1.4,-11.33,8.42,-3.95,6.095,5.695,94.9,2.075
5,22.25,3.305,373.622,7.12,286.8,-1.205,-52.69,338.5,1.08,0.275,6.6,65.8,0,0,0.8,-11.11,6.66,-3.3,5.835,5.485,94.9,2.11
5,22.75,2.83,374.0235,7.32,281.95,-1.17,-55.29,338.5,1.11,0.254,6.2,67.45,0,0,0.7,-12.21,4.94,-2.9,5.695,5.29,94.9,1.96
5,23.25,2.465,374.529,7.67,284.9,-1.28,-48.83,337.3,0.945,0.242,6.025,70.65,0,0,0.5,-9.92,3.64,-2.35,5.52,5.105,94.9,2.045
5,23.75,2.24,375.18,7.774,275.6,-1.39,-49.86,335.6,0.985,0.2405,5.55,72.1,0,0,0.3,-10.96,2.315,-2.8,5.33,4.96,94.9,1.945
6,0.25,1.535,369.342,11.759,305.7,-0.82,-41.25,358.8,1.02,0.21,9.3,85.45,0,0,0.2,-8.73,1.64,-2.2,9.9,9.735,94.8,1.81
6,0.75,1.31,371.17,11.925,300.3,-0.87,-41.92,356.8,1.135,0.202,8.825,87.35,0,0,0.45,-9.83,0.35,-1.8,9.7,9.63,94.8,1.805
6,1.25,1.185,372.454,11.869,301.3,-0.78,-37.46,355.9,0.95,0.2,8.62,88.7,0,0,0.1,-9.63,-0.89,-1.9,9.56,9.51,94.8,1.69
6,1.75,1.07,373.2665,12.5075,311,-0.68,-36.57,354.1,0.87,0.2045,8.43,90,0,0,-0.1,-8.965,-1.91,-1.9,9.425,9.405,94.8,1.775
6,2.25,0.935,373.7355,12.365,310.3,-0.67,-37.01,353.7,0.8,0.2,8.25,90.65,0,0,0.05,-9.135,-2.74,-1.7,9.245,9.25,94.85,1.74
6,2.75,0.82,374.555,12.448,309.4,-0.63,-33.77,352.3,0.935,0.19,7.935,91.05,0,0,0.15,-8.65,-3.185,-1.5,9.155,9.07,94.85,1.775
6,3.25,0.81,374.936,12.47,312.6,-0.48,-31.64,351.9,0.75,0.1915,7.85,92,0,0,0.4,-7.35,-3.42,-1.5,9.04,8.88,94.85,1.8
6,3.75,0.745,375.623,12.15,314.4,-0.5,-31.49,351.4,0.76,0.19,7.55,92.4,0,0,0.1,-9.22,-3.55,-1.4,8.885,8.72,94.8,1.795
6,4.25,0.635,376.3,11.935,320.7,0,-27.11,351.7,0.7,0.2,7.55,93.75,0,0,0.1,-9.79,-3.93,-1.9,8.725,8.6,94.8,1.82
6,4.75,0.615,376.56,11.98,320.8,5.37,-25.1,350.5,0.98,0.2,7.485,94.1,13.87,0.31,0.1,-8.5,-4.04,-1.4,8.52,8.495,94.8,1.93
6,5.25,0.64,377.55,12.002,323.6,20.92,-9.48,351.6,3.81,0.211,7.55,93.4,42.465,1.68,0.15,-7.47,-3.96,-0.5,8.435,8.44,94.85,1.84
6,5.75,0.77,377.888,12.005,324.7,50.14,0.205,354.4,6.55,0.215,8.195,92.95,94.15,5.36,0.6,-5.35,-3.6,0.5,8.35,8.33,94.9,1.83
6,6.25,1.125,377.923,12.396,313.5,92.1,25.1,358.6,10.36,0.26,9.01,90.05,182.75,11.48,5.4,-0.55,-3.14,2.1,8.36,8.25,94.9,1.79
6,6.75,1.765,377.486,12.619,314.8,144.65,63.805,365,15.25,0.31,10.3,85.7,277.765,18.015,15,5.89,-2.17,2.95,8.35,8.21,94.9,1.855
6,7.25,2.695,375.14,12.9,319.6,205.55,89.635,372.4,20.71,0.35,11.385,78.9,387.815,30.77,34.2,19.54,-0.9,4.3,8.375,8.23,94.9,1.97
6,7.75,3.65,373.076,12.627,317.6,254.6,157.6,376,27.385,0.375,12.4,74.1,538.505,39.08,55.1,36.17,1.865,4.3,8.62,8.295,94.9,2.125
6,8.25,4.38,371.282,12.428,321.8,315.05,219.52,382.3,31.37,0.43,12.9,70.9,578.9,45.31,69.3,66.61,5.49,4.3,8.9,8.4,94.9,2.215
6,8.75,5.38,369.1605,12.19,323.1,363.2,249.01,386.6,35.45,0.46,13.8,67.7,709.41,50.01,83.2,77.97,7.16,4.2,9.17,8.53,94.9,2.27
6,9.25,5.96,368.49,11.93,326.7,396,266.9,392.2,39.71,0.48,14.2,65.2,796.37,50.82,99.1,89.21,9.07,3.7,9.545,8.72,94.9,2.375
6,9.75,6.65,367.561,11.805,327.4,433.9,280.415,397.8,43.81,0.5265,15.2,61.1,900.93,54.19,123.05,122.26,12.02,3.3,9.895,9.105,94.8,2.5
6,10.25,7.74,366.52,11.63,325.9,483.9,283.99,402.6,47.825,0.5305,16.4,58.5,970.515,56.23,130.45,137.22,15.37,3.1,10.285,9.5,94.85,2.625
6,10.75,8.86,365.49,11.5785,328.7,534.1,320.6,408.1,50.9,0.56,17,55.6,1025.45,62.25,147.4,160.25,18.24,2.9,10.865,9.99,94.85,2.645
6,11.25,9.835,364.95,11.3255,330.6,549.25,411.7,411.3,55.58,0.56,17.3,50.55,1181.95,65.005,151.6,178.78,20.07,2.6,11.485,10.345,94.85,2.86
6,11.75,9.875,364.83,11.075,335.2,610.6,377.7,416.8,56.88,0.59,17.4,49.45,1244.9,66.84,159.65,201.225,22.295,2.35,12.04,10.785,94.85,2.935
6,12.25,10.7,364.58,10.65,337.9,582.75,446.91,417.3,58.42,0.583,17.8,47.39,1245.55,63.935,160.1,184.2,24.97,2.25,12.26,11.23,94.9,2.88
6,12.75,10.925,364.19,10.31,343.4,555.5,411.67,421,57.93,0.61,18.1,45.75,1121.9,64.7,167.45,197.55,27.865,1.8,12.485,11.555,94.8,3.05
6,13.25,10.85,364.04,10.15,343.5,565.5,398.53,422.3,59.7,0.62,18.4,45.9,1094.95,65.92,158.15,196.495,35.675,2,12.74,11.82,94.8,3.07
6,13.75,10.52,364.56,10.0905,340.25,589,411.385,419.7,57.09,0.622,18.3,47.1,1229.25,69.8,166.7,193.44,34.92,1.5,12.855,12.03,94.85,2.96
6,14.25,10.87,364.32,9.9885,340.75,552.55,352.4,423.8,53.675,0.63,18.1,45.44,979.5,66.28,143,174.5,35.715,2,12.75,12.025,94.85,2.965
6,14.75,11.5,363.522,9.9265,341.25,536.4,360.3,425.2,51.07,0.6165,18.4,45.11,1135.2,65.06,150.8,168.15,34.26,1.4,12.875,12.16,94.85,3.015
6,15.25,11.46,364.16,9.93,341.8,486.6,317.73,422.25,46.545,0.625,18.7,44,1033.75,60.01,141.25,159.465,33.035,1.1,12.99,12.215,94.8,2.995
6,15.75,11.26,364.195,9.97,343.45,388.5,272.46,417.35,37.87,0.6,18.075,43.65,873.13,49.345,125,125.45,31.13,0.9,12.9,12.27,94.85,2.93
6,16.25,10.545,364.264,9.86,339.3,393.45,260.975,413.8,38.86,0.593,17.8,45.585,766.68,49.035,114.15,118.295,29.37,0.5,12.835,12.31,94.8,2.82
6,16.75,10.64,364.153,10.036,338.35,344.5,227.985,411.6,34.87,0.54,17.8,45.2,738.68,43.58,110.6,99.2,26.91,0.7,12.82,12.165,94.9,2.905
6,17.25,10.59,364.28,10.022,337.3,313.9,186.195,409.1,30.72,0.52,17.86,45.8,643.155,45.31,100.25,82.68,27.19,0.3,12.725,12.065,94.9,2.71
6,17.75,10.81,364.54,10.167,336.2,287.2,158.7,407.6,28.825,0.52,17.95,47.5,477.11,38.17,87.35,63.32,26.355,0,12.645,12,94.85,2.615
6,18.25,10.485,364.0755,10.485,335,231,86.545,403.3,24.28,0.485,18.035,46.705,465.205,34.9,75.7,43.06,23.925,-0.3,12.6,11.875,94.85,2.56
6,18.75,10.37,364.2625,10.73,328.35,173.6,81.05,401.5,16.3905,0.48,17.6,49.6,353.275,22.095,59.25,30.88,21.95,-0.5,12.5,11.78,94.8,2.57
6,19.25,9.605,363.27,10.42,326.1,145.5,47.845,399.25,15.05,0.45,17.265,51.05,288.685,18.88,49.5,19.63,19.825,-0.95,12.365,11.705,94.8,2.45
6,19.75,9.19,364.66,10.6425,323.15,86.2,5.49,395.15,10.81,0.402,16.88,51.5,189.385,13.625,33,4.61,17.725,-1.4,12.17,11.595,94.85,2.2
6,20.25,8.375,364.928,11.1515,324.95,53.11,-22.06,388.7,7.665,0.32,16.1855,55.095,119.535,8.47,18.7,-0.78,14.38,-2.2,11.98,11.455,94.85,1.99
6,20.75,7.27,365.29,10.823,319.1,30.86,-33.13,384.35,4.73,0.275,15.1,61.3,63.965,4.39,8.8,-4.715,12.86,-2.7,11.78,11.33,94.85,1.84
6,21.25,5.5,365.648,11.174,319.4,7.535,-44.255,378.9,1.93,0.23,14.16,66.2,23.9,0.87,2.9,-6.065,10.395,-3.5,11.505,11.13,94.85,1.615
6,21.75,3.86,365.924,11.528,314.45,0,-45.74,374.7,1.215,0.2115,13.1,72.1,0.97,0,1.5,-7.23,8.41,-3.65,11.33,10.865,94.85,1.635
6,22.25,3.185,365.9415,11.3795,309.05,-1.09,-45.09,370.45,1.13,0.22,11.85,75.95,0,0,1.2,-8.4,7.1,-3.7,11.095,10.655,94.9,1.72
6,22.75,2.72,366.765,11.45,308.2,-1.07,-42.82,366.85,1.055,0.2,11.15,78.8,0,0,0.4,-8.14,5.335,-3.4,10.78,10.38,94.85,1.82
6,23.25,2.34,367.76,11.732,316.85,-0.97,-41.71,363.85,1.04,0.201,10.35,80.3,0,0,0.7,-8.99,3.77,-3,10.5,10.165,94.85,1.7
6,23.75,1.94,368.1835,11.48,310.6,-1.075,-41.69,362.7,1.095,0.21,9.9,83.4,0,0,0.3,-9.045,3.21,-2.5,10.2,9.985,94.9,1.75
7,0.25,1.69,363.54,14.85,314.25,-1.37,-48.945,375.7,1.45,0.21,12.4,87.5,0,0,0.7,-11.77,-2.85,-2,14.23,14.335,94.9,1.745
7,0.75,1.455,365.116,14.941,313.55,-1.32,-47.365,373.6,1.38,0.1955,11.55,89.55,0,0,0.1,-11.13,-3.825,-2.2,14.055,14.135,94.9,1.605
7,1.25,1.275,365.61,14.745,309.45,-1.235,-46.325,372.15,1.47,0.187,11.4,90,0,0,0.5,-10.58,-4.81,-1.8,13.89,13.965,94.85,1.645
7,1.75,0.995,368.3,14.91,311,-1.34,-46.11,370.6,1.455,0.184,11,91.7,0,0,0.35,-10.18,-5.385,-1.95,13.735,13.835,94.8,1.635
7,2.25,1.11,368.1885,14.88,313.25,-1.14,-44.745,369.2,1.46,0.18,10.8,91.3,0,0,-0.1,-11.12,-5.895,-1.9,13.57,13.675,94.85,1.58
7,2.75,0.99,369.7995,14.959,315.6,-1,-40.895,368.25,1.335,0.19,10.685,92.05,0,0,-0.1,-10.29,-6.425,-1.5,13.4,13.555,94.85,1.615
7,3.25,0.825,371.416,15.05,315,-1.18,-41.85,367.15,1.395,0.19,10.495,92.95,0,0,0,-10.94,-6.925,-2,13.215,13.38,94.9,1.73
7,3.75,0.84,371.882,14.77,316.05,-1.115,-40.545,365.7,1.36,0.203,10.4,93.7,0,0,0,-11.03,-7.27,-1.6,13.05,13.22,94.9,1.83
7,4.25,0.75,372.5545,14.9205,316.5,-0.605,-39.12,366,1.31,0.2,10.4,94.2,0,0,-0.1,-11.01,-7.65,-1.3,12.9,13.045,94.9,1.755
7,4.75,0.705,372.933,14.63,315.3,0.95,-32.96,366.5,1.64,0.2,10.1,94.3,1.345,0.2,0.45,-10.23,-8.21,-1.1,12.775,12.89,94.9,1.79
7,5.25,0.725,374.554,14.875,318.9,11.775,-25.58,366.3,3.38,0.21,10.05,94.5,24.845,1.02,0.1,-8.78,-8.11,-0.6,12.64,12.76,94.9,1.815
7,5.75,0.765,375.62,14.816,325.9,41.63,-12.165,369.1,7.7,0.2,10.415,93.6,77.23,5.41,1.8,-7.54,-7.465,0,12.495,12.61,94.9,1.8
