DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,CH4,PPFD_IN,FC,SC,NEE,TS_1_1_1,FCH4
4,11.25,0.575255,13.305,2.3883,150.52,82.3055,49.8775,98.917,399.125,7.7708,2047.8,1075.7,-1.8946,-0.35999,-2.3325,11.976,29.475
4,11.75,0.57451,13.99,2.32125,172.925,82.247,47.6995,98.88733,398.52,7.7415,2048.45,1045.5,-1.6632,-0.3009,-1.9474,11.994,29.801
4,12.25,0.578865,14.291,2.4855,171.965,93.104,45.699,98.90248,397.83,7.6905,2043.8,1156.4,-1.8991,-0.346445,-2.3979,12.052,35.059
4,12.75,0.57965,15.086,2.43835,169.24,96.0625,43.665,98.89562,397.93,7.736,2041.3,1117.7,-1.8105,-0.26598,-2.1695,12.146,33.569
4,13.25,0.6024,15.478,2.56815,162.71,93.732,42.319,98.87261,398.12,7.77555,2041.5,1135.5,-1.6875,-0.20014,-1.9528,12.241,31.76
4,13.75,0.62747,16.0135,2.60435,154.75,100.56,40.9885,98.85896,397.35,7.9103,2039.6,1049.55,-1.64255,-0.28271,-2.2562,12.3245,29.143
4,14.25,0.616,16.1315,2.57205,151.57,95.4015,39.088,98.83673,397.595,7.7439,2039.15,1041.1,-1.31715,-0.21332,-1.6016,12.3725,34.188
4,14.75,0.60327,16.0865,2.5203,146.91,96.9205,38.818,98.817965,397.27,7.4512,2037.9,945.875,-1.319,-0.17516,-1.4391,12.4405,34.359
4,15.25,0.60351,16.322,2.5699,116.325,84.805,38.266,98.781125,397.05,7.4399,2039.25,836.37,-0.82999,-0.100035,-1.04365,12.5265,29.697
4,15.75,0.60535,16.733,2.50135,110.02,75.573,38.934,98.760395,397.37,7.5839,2037.6,703.275,-0.74948,-0.0117385,-1.0928,12.5775,26.6245
4,16.25,0.62377,16.605,2.6295,79.2915,70.312,38.72,98.73525,397.9,7.8023,2034.9,603.55,-0.45818,0.0304145,-0.46111,12.5745,25.0195
4,16.75,0.58636,16.583,2.5116,62.249,64.2445,38.71,98.725495,398.25,7.7597,2030.15,512.205,0.0157185,-0.0077154,-0.034257,12.5965,21.8195
4,17.25,0.54396,16.353,2.4248,40.659,54.22,39.2395,98.731255,398.49,7.8476,2030.7,357.03,0.51602,0.040587,0.50609,12.6645,23.0195
4,17.75,0.52695,16.157,2.3651,20.53,46.6025,38.977,98.75458,398.87,7.8637,2025,227.005,0.79422,0.12055,0.89044,12.732,18.6085
4,18.25,0.508695,15.938,2.2004,5.1254,37.845,40.3735,98.75999,399.3,7.66905,2032.4,117.77,1.67285,0.23292,1.7442,12.833,18.035
4,18.75,0.45895,15.593,2.01805,-13.0295,28.3075,41.085,98.75828,400.04,7.7833,2044.6,31.7365,1.7588,0.50516,2.2578,12.8455,12.4165
4,19.25,0.38853,15.062,1.7316,-20.307,21.3195,43.352,98.766235,402.065,7.7625,2038.15,1.75575,2.34805,0.69041,2.71735,12.863,10.778
4,19.75,0.34286,14.598,1.4993,-19.6475,16.906,45.7815,98.778175,403.435,7.6689,2042.15,-3.76615,2.2859,0.722025,3.03095,12.887,7.2585
4,20.25,0.313645,13.753,1.4193,-17.006,16.3715,47.8945,98.81164,405.19,7.802,2056.4,-3.02264,2.215,0.74102,3.37745,12.901,10.652
4,20.75,0.2841,13.186,1.3497,-18.744,15.18,50.926,98.848945,406.44,7.9757,2073.9,-3.037,2.1853,0.54489,2.9158,12.902,7.4332
4,21.25,0.29954,12.7745,1.327,-19.279,15.904,52.358,98.89442,407.75,7.9673,2084.7,-2.459525,2.1461,0.59339,2.853,12.897,10.734
4,21.75,0.28538,12.235,1.4271,-19.599,16.823,54.023,98.918965,408.69,8.048,2091.1,-3.00527,2.02165,0.31859,2.6957,12.889,10.698
4,22.25,0.30281,11.908,1.42415,-18.911,16.494,57.56,98.923445,409.125,8.1454,2098.5,-3.5452,2.2252,0.32901,2.67105,12.885,11.1515
4,22.75,0.275275,11.6185,1.2989,-20.272,16.348,58.705,98.930005,408.46,8.2507,2109.1,-4.04525,2.235,0.27021,2.83885,12.8635,14.486
4,23.25,0.27101,11.669,1.2486,-19.008,16.191,59.437,98.944905,409.16,8.18295,2126.05,-5.58565,1.7728,0.196715,2.2958,12.8385,10.5835
4,23.75,0.2885,11.4855,1.2535,-14.827,14.409,61.526,98.9361,409.21,8.145,2139.2,-3.230355,1.90175,0.237365,2.0958,12.812,13.4375
5,0.25,0.18516,16.789,0.76336,-23.838,17.291,69.955,98.97724,412.27,13.587,2113.85,-29.864,2.353,0.43171,3.2503,17.354,15.123
5,0.75,0.15731,15.996,0.73109,-28.627,16.404,72.917,98.96734,411.23,13.309,2119,-29.945,2.236,0.34182,2.95085,17.329,23.222
5,1.25,0.15129,15.807,0.64454,-26.466,14.463,74.217,98.97417,412.23,13.2205,2129.55,-29.998,2.4155,0.45118,2.962,17.285,19.697
5,1.75,0.17851,15.67,0.712195,-24.4555,15.115,75.172,98.96834,413.48,13.474,2170.1,-30.105,2.3168,0.49648,3.1223,17.284,15.635
5,2.25,0.16923,15.39,0.68045,-23.87,16.4545,75.391,98.95762,417.32,13.457,2164.4,-30.155,2.2569,0.392175,2.6367,17.279,22.274
5,2.75,0.15699,15.363,0.68494,-22.475,13.9855,76.86,98.92654,414.86,13.666,2173,-30.198,2.2521,0.35301,2.5242,17.252,16.844
5,3.25,0.16758,15.3,0.674885,-26.23,13.887,77.8345,98.91594,416.33,13.577,2175.85,-30.215,1.9326,0.513665,2.5667,17.269,17.4635
5,3.75,0.17136,14.967,0.61663,-24.3835,15.571,79.885,98.93868,416.79,13.927,2162,-30.306,2.14525,0.30239,2.736,17.182,14.533
5,4.25,0.15158,14.551,0.696985,-22.206,13.8755,80.492,98.96819,419.315,13.791,2174.45,-30.336,1.88245,0.55242,2.5188,17.151,17.443
5,4.75,0.136715,14.495,0.633095,-22.595,13.676,80.883,99.0001,421.08,13.6185,2169.45,-30.38,1.88505,0.704715,2.36685,17.15,17.8895
5,5.25,0.15233,14.324,0.599865,-24.026,16.044,81.462,99.01977,422.695,13.636,2168.15,-25.406,2.0041,0.52259,2.4181,17.052,24.431
5,5.75,0.171525,14.378,0.682995,-20.96,19.676,81.349,99.03197,422.36,13.603,2152.5,11.416,1.5613,0.517045,1.86205,16.997,23.753
5,6.25,0.22299,14.8225,0.75559,-9.2875,25.339,78.8015,99.04912,424,13.7575,2159.4,63.1745,0.54238,-0.016364,0.0506465,16.9555,23.122
5,6.75,0.25661,15.5315,0.83459,2.1993,42.1695,75.0155,99.04762,422.02,13.981,2153.35,167.115,-1.5069,-0.63016,-1.9531,16.9705,25.5225
5,7.25,0.29525,16.4305,1.012,13.598,54.626,71.96,99.0344,418.34,14.139,2119.5,292.495,-3.78175,-1.42965,-6.36935,16.9385,31.012
5,7.75,0.35232,16.9795,0.98503,30.186,71.612,67.854,99.05112,411.13,14.1815,2097.4,440.155,-5.6267,-1.45135,-8.7076,16.9035,45.182
5,8.25,0.39178,17.384,1.151,48.592,98.524,65.7,99.05727,407.845,14.0565,2085.5,585.09,-7.9637,-1.2671,-9.2878,16.8615,40.376
5,8.75,0.4208,18.104,1.2455,67.414,115.82,62.87,99.05805,403.55,14.0345,2090.5,712.815,-9.6371,-1.39385,-12.028,16.8665,39.227
5,9.25,0.43641,18.599,1.27045,83.358,136.42,60.15,99.03283,400.59,14.4935,2065.2,880.45,-11.5375,-1.0176,-12.982,16.879,43.195
5,9.75,0.47467,19.383,1.3362,104.56,169.3,55.666,99.04515,398,13.765,2043.4,987.79,-13.2135,-0.834555,-15.089,16.8665,46.757
5,10.25,0.454055,19.8005,1.3567,109.45,169.56,53.264,99.02129,396.835,13.223,2029.1,1007.3,-13.332,-0.598605,-14.374,16.893,48.727
5,10.75,0.46559,20.704,1.3479,112.62,187.19,51.05,99.00587,395.67,13.418,2033,1079.55,-13.8575,-0.584535,-14.815,16.892,42.12
5,11.25,0.47886,21.241,1.3926,116.79,211.93,49.542,98.98923,395.29,13.46,2019,1191.85,-14.0745,-0.355505,-15.091,16.9025,47.6475
5,11.75,0.52657,21.5835,1.4737,116.325,211.75,48.285,98.9783,394.3,13.645,2010.3,1217.5,-13.111,-0.411055,-13.7595,16.9055,52.909
5,12.25,0.49986,22.161,1.4679,118.81,217.66,47.792,98.95815,393.68,13.323,2008,1234.55,-13.129,-0.31723,-13.598,16.968,51.877
5,12.75,0.5258,22.591,1.5119,116.35,209.455,45.7575,98.9503,393.375,13.486,2006.9,1259.6,-13.283,-0.25894,-13.727,17.01,55.256
5,13.25,0.52773,22.9885,1.5146,95.997,228.42,44.585,98.9299,392.3,13.558,2005.5,1126.4,-12.9165,-0.261365,-13.557,17.054,53.836
5,13.75,0.5045,23.1665,1.5445,85.95,198.94,43.975,98.900985,392.01,13.78,2005.1,1028.5,-11.749,-0.115525,-11.6245,17.11,46.8245
5,14.25,0.53288,23.567,1.53145,71.973,208.17,43.5225,98.87643,392.26,13.792,2005.3,999.9,-11.6805,-0.146825,-11.472,17.149,42.5495
5,14.75,0.552725,23.532,1.6915,56.469,200.86,42.0575,98.853155,392.4,13.965,2007.1,879.3,-11.058,-0.08459,-11.148,17.191,44.441
5,15.25,0.56097,23.853,1.66545,62.9265,191.38,42.055,98.825815,392.375,14.2135,2006.45,913.61,-10.3675,-0.0638095,-10.63,17.231,45.8475
5,15.75,0.53936,23.71,1.5604,41.865,174.935,40.775,98.798425,391.995,13.8815,2008.7,789.23,-9.2845,-0.095399,-9.3943,17.329,41.024
5,16.25,0.52706,23.749,1.611,31.229,165.735,40.898,98.8024,393.1,14.287,2005.9,714.145,-8.1485,-0.022719,-8.184,17.391,45.9955
5,16.75,0.5055,23.687,1.4674,16.4135,135.105,41.377,98.80469,391.645,13.9175,2006.85,539.22,-5.7346,-0.049448,-6.2957,17.457,40.919
5,17.25,0.48683,23.7465,1.4594,-2.7015,113.715,41.903,98.79797,391.86,13.921,2001.4,396.815,-4.3278,0.033033,-4.4293,17.515,39.929
5,17.75,0.46805,23.4795,1.4211,-8.1265,83.768,42.983,98.80281,392.82,13.9655,2005,298.67,-2.92225,0.17735,-2.6211,17.574,36.991
5,18.25,0.40724,23.0705,1.3026,-21.03,63.899,44.522,98.802295,393.2,13.9345,2006.9,170.62,-0.87325,0.21415,-0.76015,17.625,30.4535
5,18.75,0.38438,22.5435,1.24,-26.265,47.125,46.18,98.83687,393.32,14.1355,2006.45,70.5065,0.71397,0.41652,1.143,17.67,24.616
5,19.25,0.34211,21.6035,1.1404,-32.8455,32.2325,47.497,98.85227,395.34,14.266,2008.95,7.81685,2.0428,0.724525,2.8323,17.694,19.053
5,19.75,0.25107,21.1085,1.0206,-31.531,21.277,50.138,98.862225,398.595,14.395,2029.7,-26.2485,2.5575,1.1438,3.7462,17.717,15.558
5,20.25,0.25342,20.447,0.92514,-31.546,22.0405,53.093,98.879175,401.15,14.552,2069.7,-29.72,2.6088,1.1682,4.0858,17.736,16.841
5,20.75,0.23271,19.895,0.92651,-29.513,17.272,55.315,98.90804,402.7,14.634,2068.3,-29.7335,2.78815,0.93441,4.19025,17.755,21.764
5,21.25,0.18783,19.0925,0.85505,-31.787,16.9865,57.843,98.9324,406.17,14.576,2085.2,-29.732,2.924,0.92571,3.9637,17.796,19.924
5,21.75,0.18951,18.503,0.79758,-29.1565,18.352,59.725,98.957705,408.54,14.795,2094,-29.7605,2.60485,0.75651,3.27365,17.803,26.411
5,22.25,0.19955,18.286,0.77553,-28.92,18.724,62.168,98.953435,410.96,14.808,2107.1,-29.7895,3.0043,0.79441,3.6365,17.778,29.976
5,22.75,0.18307,18.3135,0.73726,-26.731,19.0675,64.642,98.96919,411.07,14.7275,2102.7,-29.847,2.3761,0.78231,3.41065,17.776,22.6785
5,23.25,0.21184,18.0665,0.72707,-25.059,17.177,67.507,98.97938,413.11,14.7445,2106.8,-29.8335,2.8176,0.46225,3.50775,17.775,20.612
5,23.75,0.18596,17.6315,0.67209,-24.698,12.033,68.988,98.995505,412.21,14.786,2116.2,-29.8555,2.53565,0.541945,3.0047,17.774,27.6505
6,0.25,0.153405,20.597,0.65272,-29.374,11.2985,68.3725,98.908195,408.66,18.15,2085.1,-10.446,1.8347,0.493065,2.5045,21.382,26.749
6,0.75,0.13567,20.459,0.587575,-27.601,15.225,70.875,98.916435,408.72,18.1765,2100.1,-10.486,2.11855,0.57999,2.5737,21.38,20.8525
6,1.25,0.10986,20.107,0.57548,-22.622,10.579,73.088,98.90717,410.63,18.114,2111.95,-10.552,1.5046,0.68932,2.4184,21.362,23.748
6,1.75,0.100335,19.598,0.547215,-24.1455,14.7055,74.168,98.918245,411.88,18.069,2133.8,-10.625,1.1814,0.7768,2.13545,21.3565,24.9375
6,2.25,0.11188,19.198,0.52593,-18.274,11.367,76.321,98.91723,415.53,17.955,2146.2,-10.413,1.3933,0.67684,2.2423,21.343,34.568
6,2.75,0.11198,19.079,0.55587,-22.706,11.517,77.184,98.91582,419.86,17.6605,2163.2,-10.485,2.02275,0.657185,2.797,21.317,24.5055
6,3.25,0.1126,18.971,0.60043,-21.546,11.578,79.19,98.898415,419.605,17.5945,2157.55,-10.406,1.72205,0.62952,2.48465,21.238,29.964
6,3.75,0.11422,18.832,0.54183,-21.172,13.873,79.51,98.904095,418.93,17.425,2203.5,-10.286,1.7815,0.34013,2.57665,21.186,33.069
6,4.25,0.11792,18.787,0.55799,-21.361,15.399,80.724,98.906565,422.83,17.19,2173.1,-10.488,1.44455,0.65272,2.5249,21.173,31.133
6,4.75,0.11926,18.732,0.5639,-20.288,12.0645,81.409,98.93403,423.18,17.296,2158.7,-10.3,1.4884,0.579565,2.3663,21.158,31.21
6,5.25,0.11818,18.656,0.555245,-18.948,12.3555,82.012,98.94168,428.65,17.075,2171.2,-1.9571,1.2197,0.74856,2.21465,21.134,28.202
6,5.75,0.15106,18.817,0.5855,-15.026,16.1695,81.896,98.976785,428.96,17.266,2166.6,43.077,0.7796,0.008028,0.84096,21.087,35.151
6,6.25,0.17533,19.339,0.60862,-6.8571,33.4415,78.802,98.985005,426.09,17.362,2154.55,129.645,-0.6013,-0.94727,-2.1533,21.11,46.0965
6,6.75,0.22895,19.818,0.725,4.1071,50.945,74.1,98.977565,420.745,17.4485,2146.4,150.05,-4.3591,-1.5345,-6.5631,21.101,41.8055
6,7.25,0.2588,20.576,0.76446,16.9085,73.624,70.1,98.95989,413.56,17.708,2117.45,374.11,-6.9359,-1.8494,-9.548,21.097,43.364
6,7.75,0.29415,21.524,0.84322,29.0425,104.07,65.615,98.955405,406.21,17.954,2081.3,481.905,-9.6794,-1.78785,-12.734,21.097,50.6105
6,8.25,0.35169,22.232,0.93448,38.929,151.87,62.265,98.95587,400.325,18.0765,2068.5,652.65,-13.392,-1.6778,-15.3445,21.0875,47.542
6,8.75,0.37748,22.783,0.92224,48.594,189.715,60.488,98.95167,396.86,18.189,2040.6,816.05,-14.617,-1.40495,-16.794,21.105,53.341
6,9.25,0.40956,23.529,1.05385,59.8715,217.37,57.862,98.9479,392.865,18.0295,2020.4,806.68,-16.2695,-1.1766,-17.977,21.07,49.462
6,9.75,0.4396,24.093,1.05095,70.389,263.17,55.963,98.92765,390.4,18.014,2003.9,1060.4,-19.355,-1.0321,-20.518,21.072,44.2
6,10.25,0.45155,24.72,1.1238,69.2805,276.6,53.56,98.92792,387.795,18.097,1984.8,1044.6,-19.611,-0.754195,-20.848,21.062,47.7645
6,10.75,0.45439,24.884,1.1932,72.6455,307.9,52.425,98.93195,386.45,17.452,1978,1129.55,-20.264,-0.511045,-20.531,20.986,51.589
6,11.25,0.46231,24.995,1.1708,76.737,342.16,49.701,98.9246,385.17,17.769,1975.2,1254,-21.699,-0.390265,-21.987,20.979,50.048
6,11.75,0.48207,25.203,1.1576,74.884,343.975,48.141,98.89692,383.5,17.528,1970.45,1271.8,-21.238,-0.37283,-21.694,21.0265,52.352
6,12.25,0.48566,25.62,1.1629,66.352,354.58,47.348,98.84684,383.3,17.433,1968.1,1290.8,-21.559,-0.303275,-21.869,21.051,57.133
6,12.75,0.50623,26.128,1.2499,59.912,382.79,45.383,98.83209,382.83,17.271,1961.75,1369.7,-20.5705,-0.246615,-21.278,21.0715,48.983
6,13.25,0.50412,26.621,1.21555,54.495,362.11,44.309,98.79532,382.92,17.42,1959.05,1408.25,-19.941,-0.22545,-20.115,21.069,45.6755
6,13.75,0.502485,26.7,1.27365,42.064,362.055,42.6885,98.74717,382.855,17.3865,1957,1266.35,-18.7415,-0.14558,-19.23,21.081,44.55
6,14.25,0.49538,26.965,1.2412,32.77,346.745,41.689,98.72266,382.99,17.134,1957.2,1152.2,-18.364,-0.13036,-18.388,21.101,47.8365
6,14.75,0.488025,26.852,1.3233,20.6335,299.18,42.007,98.71333,383.24,17.013,1958.65,1022.35,-15.842,-0.04883,-15.99,21.129,43.493
6,15.25,0.47019,26.8555,1.2272,10.5802,296.91,41.3655,98.69962,383.11,16.629,1956.45,996.99,-15.074,-0.10408,-15.123,21.121,39.996
6,15.75,0.48326,26.777,1.26605,-0.417335,262.175,41.102,98.69183,382.91,16.5545,1955,878.95,-13.168,-0.0090469,-13.171,21.144,42.367
6,16.25,0.4454,26.7155,1.2628,-10.666,244.73,41.709,98.702025,382.755,16.293,1957.55,730.99,-11.5165,0.0145895,-11.615,21.191,41.984
6,16.75,0.46615,26.569,1.2912,-23.0875,199.755,41.124,98.68115,383,16.2105,1955.85,641.6,-9.6627,0.085908,-9.6868,21.193,35.93
6,17.25,0.43996,26.68,1.2447,-26.474,157.675,41.429,98.68298,383.3,16.302,1961,459.85,-7.1418,0.13474,-6.9772,21.206,32.611
6,17.75,0.42768,26.367,1.3466,-32.8345,135.43,41.63,98.67763,384.3,16.1625,1970.4,360.53,-5.4228,0.14968,-5.3343,21.279,30.429
6,18.25,0.38748,26.153,1.234,-40.379,100.57,42.726,98.69533,384.81,16.241,1966.45,264.13,-3.3145,0.22131,-3.1747,21.321,28.9745
6,18.75,0.35819,25.263,1.1998,-41.415,80.8515,44.6055,98.71527,385.06,16.214,1972.9,149.24,-1.127,0.37125,-0.898005,21.3635,21.398
6,19.25,0.32549,24.74,1.1098,-40.48,49.158,46.107,98.7191,386.4,16.7885,1974.7,58.956,0.41364,0.54492,0.94597,21.476,27.928
6,19.75,0.30474,24.436,0.99662,-41.375,32.96,48.537,98.75583,388.575,16.6155,1984.6,6.6557,2.3139,0.88915,2.87185,21.514,27.791
6,20.25,0.226525,23.775,0.816145,-40.652,28.8505,51.004,98.76338,392.17,16.6525,1999.45,-7.8431,2.987,1.0957,3.701,21.534,31.568
6,20.75,0.199905,23.0935,0.82107,-37.204,24.62,52.058,98.81161,395.15,16.9,2019.95,-8.217,3.34445,1.0259,4.4806,21.552,27.3975
6,21.25,0.172095,22.549,0.692775,-36.269,23.533,54.332,98.83141,397.405,16.935,2037.05,-8.5271,2.3864,0.90063,3.8868,21.565,26.921
6,21.75,0.20433,22.172,0.74375,-35.52,20.445,56.713,98.866485,399.015,17.5125,2032.4,-8.2852,3.0106,0.67834,3.9105,21.4885,26.631
6,22.25,0.19358,21.686,0.73545,-33.349,22.954,61.058,98.878565,401,17.625,2069.55,-8.9298,2.63705,0.6152,3.52,21.4945,33.659
6,22.75,0.17929,21.295,0.73608,-34.642,17.753,62.32,98.88585,403.375,17.5595,2067,-8.65955,2.7293,0.59011,3.6017,21.428,23.446
6,23.25,0.184735,20.9375,0.67508,-31.701,14.8845,64.35,98.90037,403.46,17.629,2074.6,-8.5866,2.1742,0.66812,3.0651,21.441,27.805
6,23.75,0.156015,20.728,0.653865,-28.887,15.815,67.663,98.90828,405.43,18.2295,2072.4,-8.64615,2.3021,0.661515,3.239,21.451,24.7525
7,0.25,0.11202,22.428,0.45462,-22.301,10.27,75.4235,98.98019,406.38,21.715,2021.7,-10.807,1.25545,0.91045,2.4638,23.7675,24.373
7,0.75,0.11199,22.375,0.44453,-27.5605,12.486,77.881,98.973535,407.665,22.133,2029.2,-10.798,1.844,0.680115,2.96895,23.8105,31.9535
7,1.25,0.12487,22.249,0.50546,-23.109,11.701,79.4785,98.95797,413.065,22.0395,2027.95,-10.817,1.9363,0.91227,3.1869,23.753,30.547
7,1.75,0.119655,22.0155,0.46637,-23.695,13.0475,80.7035,98.94749,415.195,22.309,2030.15,-10.684,1.6906,0.98293,2.6814,23.743,22.285
7,2.25,0.10775,21.675,0.44613,-19.533,10.656,81.498,98.945865,417.26,22.2855,2024.5,-10.734,1.4323,1.2658,2.722,23.604,15.5215
7,2.75,0.093782,21.478,0.454965,-23.1705,13.818,81.6985,98.95241,418.9,22.283,2059.45,-10.739,1.62245,0.831025,2.68475,23.72,29.983
7,3.25,0.11636,21.358,0.44532,-22.725,12.0125,82.9535,98.9458,422.205,22.2015,2069.8,-10.627,1.65055,0.92206,2.5688,23.627,34.424
7,3.75,0.101835,21.048,0.440155,-21.681,11.403,84.072,98.9575,423.165,21.7355,2074.5,-10.514,1.53915,0.821755,2.62965,23.609,29.597
7,4.25,0.098174,20.8135,0.42079,-20.221,15.075,84.733,98.96106,427.575,21.658,2088.55,-10.624,1.09265,0.78259,2.0914,23.566,41.171
7,4.75,0.0945715,20.6075,0.40135,-20.91,13.4835,86.12,98.976415,431.11,21.648,2061.85,-10.557,1.02273,0.88983,2.0151,23.824,22.07
7,5.25,0.10318,20.5375,0.425915,-20.188,12.996,86.622,98.98166,435.33,21.511,2041.6,-5.7546,0.913295,0.96659,2.6035,23.779,36.1375
7,5.75,0.10375,20.446,0.43135,-18.882,13.096,87.8785,99.012525,438.12,21.3255,2082.8,26.576,0.82283,0.609455,1.5769,23.758,25.769
7,6.25,0.12017,20.91,0.440775,-16.84,26.033,85.093,99.02167,435.87,21.084,2059,89.211,0.68932,-0.57349,-0.0038158,23.737,40.27
7,6.75,0.1552,21.825,0.52695,-3.4379,42.393,80.4745,99.024165,430.29,21.168,2025.4,145.81,-2.12235,-2.154,-4.054,23.756,29.2115
7,7.25,0.203065,22.627,0.592225,8.3568,74.144,75.684,99.019945,419.02,21.113,2012.5,348.23,-4.6224,-3.1265,-7.9408,23.7,40.143
7,7.75,0.23365,22.896,0.6318,11.5955,110.485,71.3545,99.01515,410.45,21.674,1992.75,509.9,-8.8177,-2.4022,-11.584,23.58,37.021
7,8.25,0.245435,23.706,0.61217,29.78,160.91,68.26,99.01314,401.58,21.979,1976.25,627.97,-9.6278,-2.29865,-12.05,23.5935,41.958
7,8.75,0.291865,24.4985,0.693375,44.9875,186.495,65.259,98.975295,394.335,21.5655,1980.2,750.84,-12.487,-1.65465,-15.496,23.506,48.4545
7,9.25,0.333775,24.988,0.79088,51.846,246.245,62.999,98.96442,388.13,21.454,1973.5,862.6,-14.645,-1.5546,-16.4795,23.291,60.294
7,9.75,0.33521,25.349,0.75506,62.861,258.265,60.337,98.96413,382.79,21.857,1956.1,973.07,-16.149,-1.53455,-17.895,22.86,48.618
7,10.25,0.32769,25.872,0.80991,54.002,305,57.5055,98.977425,379.36,21.686,1937.9,1086.4,-17.493,-1.0315,-18.334,22.775,45.992
7,10.75,0.34756,26.582,0.7584,52.505,322.25,55.54,98.970605,377.57,21.829,1949.3,1096.4,-19.733,-0.857915,-20.6385,22.738,46.813
7,11.25,0.37025,27.1245,0.88451,59.254,338.15,54.0175,98.96665,376.36,21.446,1946.8,1167.8,-20.1545,-0.44286,-20.723,22.748,49.611
7,11.75,0.36723,27.4045,0.82121,45.149,339.89,53.291,98.97185,375.67,21.255,1929.25,1170.45,-19.769,-0.43614,-20.56,22.756,51.0155
7,12.25,0.386485,27.932,0.816215,50.9935,395.43,51.742,98.94862,373.605,21.2715,1930.8,1230.4,-19.9805,-0.3818,-20.464,22.82,46.139
7,12.75,0.39647,28.241,0.932775,42.026,358.12,50.219,98.919225,373.12,21.1175,1925.7,1199.3,-20.1815,-0.31588,-20.74,22.8415,47.872
7,13.25,0.42179,28.171,0.94634,29.175,377.37,49.446,98.898525,373.26,20.806,1933.9,1138.2,-17.828,-0.24426,-18.1105,22.9075,46.787
7,13.75,0.43575,28.089,0.94817,23.124,353.675,48.7135,98.866115,372.77,21.136,1928.9,1054.1,-17.2695,-0.179525,-17.833,22.962,47.836
7,14.25,0.413215,28.303,0.96005,13.224,338.77,49.018,98.849255,372.11,21.047,1926.2,1017.2,-16.846,-0.21404,-16.6655,23.032,41.8435
7,14.75,0.4141,28.435,0.93687,2.02355,331.11,48.893,98.83513,371.915,21.0065,1932.6,893.16,-14.9565,-0.14673,-15.37,23.09,41.71
7,15.25,0.407805,28.534,0.984365,-9.371,288.66,50.281,98.83131,372.135,20.6435,1931.5,832.415,-13.442,-0.00547915,-13.605,23.1645,42.571
7,15.75,0.3731,28.622,1.03935,-15.0085,265.935,48.8135,98.826505,371.77,20.931,1927.85,857.335,-11.3665,-0.10906,-11.616,23.234,41.996
7,16.25,0.401445,28.3665,0.99293,-19.993,227.87,49.642,98.81332,371.99,21.109,1929,666.93,-9.4495,-0.096182,-9.8599,23.234,40.1645
7,16.75,0.389995,28.194,1.04205,-28.083,194.54,49.4525,98.809545,372.185,21.1765,1928.55,569.37,-8.50605,-0.034932,-8.7422,23.473,32.973
7,17.25,0.34794,28.072,0.93379,-33.762,161.62,49.569,98.818275,371.94,21.239,1930.4,446.35,-6.3579,0.0906205,-6.45515,23.503,33.896
7,17.75,0.31792,27.58,0.88764,-38.844,124.485,50.681,98.817555,372.595,20.992,1938.2,333.28,-5.1458,0.0903105,-5.1492,23.598,35.6815
7,18.25,0.30932,27.4885,0.94295,-39.141,91.869,50.986,98.81506,373.08,20.896,1936.9,215.66,-2.2022,0.21464,-2.06385,23.504,27.631
7,18.75,0.30482,27.083,0.95623,-41.0315,62.844,52.757,98.835945,373.385,20.8605,1940.85,132.21,-1.1346,0.29765,-0.80087,23.591,26.4835
7,19.25,0.22849,26.75,0.83022,-42.754,50.64,54.101,98.84693,375.4,20.9655,1948.55,51.09,0.77985,0.48875,1.4248,23.618,22.7695
7,19.75,0.203805,26.118,0.766355,-36.954,31.6335,56.107,98.847305,377.39,21.254,1939.45,4.8599,1.7141,0.82396,2.5885,23.675,23.7945
7,20.25,0.15078,25.732,0.657025,-35.3755,23.257,58.618,98.87358,380.605,21.3475,1957.2,-9.9632,1.8983,1.161,3.4015,23.829,33.9945
7,20.75,0.13314,25.489,0.57745,-35.082,20.6905,61.6665,98.88651,383.81,21.2315,1953.5,-10.715,2.2976,1.1788,3.87775,23.839,26.2515
7,21.25,0.14334,24.705,0.58125,-30.128,17.321,64.7515,98.914915,385.96,21.7485,1945.45,-10.683,1.9562,0.81996,3.1312,23.726,36.2365
7,21.75,0.1286,24.188,0.50915,-29.353,18.15,67,98.94063,389.51,21.595,1973.55,-10.814,2.26625,1.0637,3.7518,23.777,21.4665
7,22.25,0.11763,23.689,0.49341,-27.996,17.648,68.763,98.965365,392.75,21.6755,1965.8,-10.789,1.8149,1.0728,3.7255,23.744,37.539
7,22.75,0.11599,23.2005,0.51525,-24.888,16.698,70.51,98.978605,394.82,21.738,1984.2,-10.757,1.5196,1.0173,2.9206,23.832,25.929
7,23.25,0.11057,23.101,0.473655,-25.8595,14.3045,72.599,98.973165,399.35,21.78,2002,-10.797,1.65975,1.0424,3.0746,23.851,16.686
7,23.75,0.11265,22.742,0.432,-22.585,13.9395,74.919,98.988705,402.56,21.93,2011.35,-10.692,1.53515,1.1002,3.0839,23.803,22.9175
8,0.25,0.10385,21.118,0.46577,-26.48,15.413,76.247,99.06136,405.305,18.866,2101.55,-10.876,1.0188,0.86215,2.33675,22.993,22.058
8,0.75,0.10396,20.991,0.46128,-25.981,17.117,77.43,99.053265,407.71,19.0335,2115.1,-10.9905,1.2136,0.792495,1.89015,22.985,29.9095
