DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,LE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1
1,5.25,1.81881337090171,-25.5832194231128,0.220198546505726,-0.0131479117686385,-0.62639581210883,0.0827503033354152,-17.7302830152411,-4.14557574440199,0.405943047110407,1.25,1.23,-17.35795,-28.267,-22.04355,-18.5695,90.088725,55.0725,0.45125,-28.985,-11.595,-14.6875,0.35,-3.935,1,-1.165,-1.085,165.7,193,241.925,252.275,-0.21,-0.08,-0.11,-0.2,-0.22,0.04,-0.09,-0.21,-3.297,-2.677,-2.076,-4.406,-3.736,-2.785,-2.57,-2.363,-2.2085,-1.454,-6.139,-5.28625,-3.856,-3.389,-3.1195,-1.8605,-1.44575,-5.388,-4.597,-4.097,-3.415,-3.385,-3.10625,-8.508,-8.218,-4.6285,-7.557,-3.755,-47.765,0.170685557804493,0.402431714869198,0.388615718238054,0.390203198313223,0.393357263115239,0.382748273656323,0.394745787473421,0.391648687338933,0.31775874675496,418.791123647746
1,5.75,1.82526724126727,-25.9153301670687,0.237501399803242,-0.00893927250281773,-1.53163105918164,0.0720614419447398,-18.5648663984232,-4.86091866791743,0.370750166810641,1.295,1.285,-17.53925,-28.935,-21.87725,-19.1314,90.05988,55.9,0.42025,-28.16,-11.61,-14.7025,0.4,-3.8,0.9,-1.175,-1.115,168.7,194.7,242.05,252.25,-0.21,-0.09,-0.11,-0.21,-0.22,0.05,-0.09,-0.21,-3.303,-2.678,-2.077,-4.401,-3.736,-2.788,-2.57,-2.364,-2.2095,-1.456,-6.13,-5.2745,-3.8595,-3.385,-3.12225,-1.86275,-1.44725,-5.408,-4.6,-4.094,-3.42,-3.382,-3.11125,-8.504,-8.219,-4.7395,-7.638,-3.835,-52.59,0.203423845824691,0.389898193921101,0.42864421905925,0.36812366435276,0.396737564702136,0.381008368803598,0.40909712252247,0.347123953555196,0.344976801122493,418.985126603038
1,6.25,1.5216283099653,-25.6086068735519,0.235985912060103,0.0133247832590996,-0.590403775183835,0.0868456456947031,-14.7497064460063,-1.89660063625686,0.384585556354631,1.175,1.14,-17.343,-28.4545,-22.119625,-18.2316,90.03318,55.14,0.3927,-28.5,-11.63,-14.7725,0.3,-3.795,0.9,-1.18,-1.05,166.8,193.65,241.625,252.225,-0.21,-0.09,-0.1,-0.21,-0.22,0.04,-0.09,-0.21,-3.311,-2.682,-2.076,-4.41,-3.738,-2.79,-2.566,-2.363,-2.2105,-1.457,-6.13225,-5.265,-3.87,-3.38925,-3.125,-1.866,-1.4485,-5.426,-4.602,-4.097,-3.425,-3.379,-3.11325,-8.503,-8.221,-4.641,-7.653,-3.829,-50.465,0.196060426417826,0.372368645785566,0.410168711244944,0.363768371047725,0.405974038534164,0.36550595034016,0.433949594319411,0.344660052480324,0.359655997926892,418.597122354529
1,6.75,1.52930621179884,-25.4597143026743,0.219314545027421,0.0112170622023284,-0.872008462783598,0.0849630879860769,-18.6278520687921,-2.29096295184379,0.383415513468611,1.28,1.175,-17.18575,-27.7915,-21.13405,-18.6277,90.0342,53.405,0.418925,-28.44,-11.65,-14.7725,0.3,-3.9,1,-1.19,-1.0475,169.85,196.05,240.9,252.125,-0.21,-0.08,-0.11,-0.2,-0.22,0.04,-0.09,-0.21,-3.319,-2.687,-2.073,-4.418,-3.739,-2.793,-2.565,-2.36,-2.211,-1.458,-6.14425,-5.26175,-3.873,-3.381,-3.1315,-1.86825,-1.44975,-5.439,-4.603,-4.102,-3.43,-3.376,-3.114,-8.501,-8.223,-4.679,-7.67075,-3.799,-50.1375,0.213142687437127,0.369045879620695,0.40370804325435,0.353778257344314,0.410406908259113,0.363004997310854,0.427612554585052,0.349692829651713,0.318233572862355,418.54675135907
1,7.25,1.70103522238633,-25.697656952299,0.232078412582151,-0.00919130784985568,-1.43821071665248,0.0807901524916616,-18.5901827551024,-3.71993095231073,0.404902168412636,1.24,1.195,-17.9194,-28.0155,-21.374025,-18.1888,90.04679,52.195,0.429975,-28.105,-11.62,-14.7675,0.2,-3.91,0.9,-1.18,-1.09,170.45,193.65,240.8,252.125,-0.21,-0.085,-0.11,-0.205,-0.22,0.04,-0.09,-0.21,-3.327,-2.691,-2.071,-4.423,-3.739,-2.795,-2.569,-2.357,-2.212,-1.459,-6.1515,-5.25675,-3.88,-3.39,-3.12975,-1.8715,-1.45125,-5.448,-4.603,-4.108,-3.435,-3.373,-3.115,-8.497,-8.224,-4.827,-7.747,-3.86775,-49.115,0.212331242728831,0.393169837212903,0.403903692638182,0.370419215272662,0.404182205520362,0.372985982759207,0.41803104559954,0.304389391045597,0.305710852222585,418.454794546268
1,7.75,1.70952378003285,-25.9263184304139,0.268043866885171,-0.00518303986893913,-2.00676245307955,0.0933911798948306,-18.619902532456,-3.36061601154639,0.428395576160947,1.2275,1.1575,-17.9051,-27.9525,-21.9232,-18.2488,90.006255,54.075,0.38535,-28.87,-11.585,-14.7575,0.25,-3.885,1,-1.15,-1.105,172.35,193.6,241.275,252.225,-0.21,-0.08,-0.11,-0.21,-0.22,0.04,-0.09,-0.21,-3.324,-2.692,-2.068,-4.427,-3.739,-2.798,-2.575,-2.353,-2.2125,-1.46,-6.15275,-5.2515,-3.887,-3.399,-3.137,-1.87375,-1.454,-5.458,-4.604,-4.114,-3.44,-3.37,-3.115,-8.499,-8.224,-4.78975,-7.6915,-3.85425,-51.39,0.216114568415059,0.343698419225351,0.395519398298888,0.320096803259854,0.394160760212112,0.326014083401142,0.407131472165065,0.331467502697504,0.304643285738111,418.320161697739
1,8.25,1.89724251919351,-25.7818496610422,0.23866766982287,0.0180214981779845,-1.02744192833956,0.086562751483543,-27.9980666798507,-2.4445640171026,0.415530457389145,1.17,1.1625,-17.2294,-27.9125,-21.8014,-18.4224,90.00048,53.665,0.396,-28.785,-11.555,-14.7775,0.45,-3.955,1.1,-1.175,-1.045,171.55,194.95,241.375,252.15,-0.205,-0.08,-0.11,-0.205,-0.22,0.03,-0.09,-0.21,-3.318,-2.699,-2.065,-4.43,-3.738,-2.8,-2.58,-2.35,-2.214,-1.459,-6.122,-5.24725,-3.892,-3.407,-3.135,-1.877,-1.45775,-5.467,-4.605,-4.119,-3.446,-3.367,-3.116,-8.498,-8.225,-4.749,-7.623,-3.86375,-52.335,0.194349221791908,0.392906188812202,0.366403544673146,0.351074916422945,0.374590196418815,0.34102438468905,0.391253822973057,0.291988518081369,0.3112844367677,418.422581808233
1,8.75,1.98333550989986,-25.4139501037504,0.259363689550668,-0.000180136711065112,-1.24494890359151,0.0914905612824689,-24.1565210521201,-2.86657198223345,0.412539565920867,1.2875,1.255,-17.1853,-28.1525,-21.4026,-18.212,90.029725,52.0625,0.5069,-29.13,-11.535,-14.83,0.3,-4.055,0.9,-1.21,-1.08,171.35,193.6,241.525,252.1,-0.21,-0.09,-0.11,-0.2,-0.22,0.04,-0.09,-0.21,-3.312,-2.703,-2.063,-4.433,-3.737,-2.8,-2.582,-2.353,-2.2145,-1.458,-6.0915,-5.24125,-3.89775,-3.416,-3.138,-1.8795,-1.4605,-5.476,-4.611,-4.125,-3.447,-3.363,-3.116,-8.497,-8.225,-4.738,-7.66075,-3.88475,-52.49,0.184912688975697,0.387719907185679,0.378491565704911,0.370404659829493,0.374383175026917,0.366125678235473,0.403208373403332,0.340578528394658,0.308182332072439,418.538878899897
1,9.25,1.77325648636995,-26.4685129216862,0.235391420068824,0.0124237389476298,-0.706714004625327,0.083726568306176,-14.9199666469179,-1.8619924035062,0.403148003963486,1.18,1.17,-17.28165,-28.0625,-21.544,-17.90965,90.020915,52.69,0.4195,-29.435,-11.545,-14.9425,0.2,-3.925,0.8,-1.21,-1.085,170.7,195.65,241.125,252.025,-0.205,-0.08,-0.105,-0.205,-0.21,0.04,-0.09,-0.21,-3.306,-2.708,-2.06,-4.436,-3.735,-2.8,-2.583,-2.356,-2.214,-1.457,-6.09,-5.23075,-3.9015,-3.424,-3.13925,-1.882,-1.464,-5.485,-4.617,-4.13,-3.444,-3.36,-3.116,-8.493,-8.225,-4.547,-7.6505,-3.84375,-53.22,0.197020417167044,0.417317817964199,0.379250040631259,0.386967289497627,0.387586256244424,0.383401488672722,0.403448326509004,0.328989637347679,0.31082749871366,419.026249509147
1,9.75,1.85953692695195,-26.3709034856714,0.205001749851939,0.00399495591158225,-1.55323162566349,0.0864794177966596,-13.816990673576,-1.69475902115268,0.320482019905489,1.135,1.0475,-17.158625,-28.288,-21.53155,-17.86425,90.07926,53.2125,0.4612,-29.07,-11.56,-14.88,0.3,-3.98,1,-1.145,-1.16,169.25,195.3,240.65,251.975,-0.1525,-0.055,-0.095,-0.205,-0.17,0.05,-0.09,-0.21,-3.299,-2.714,-2.061,-4.436,-3.736,-2.8,-2.585,-2.36,-2.2155,-1.456,-6.0945,-5.222,-3.8995,-3.431,-3.1395,-1.885,-1.467,-5.494,-4.623,-4.136,-3.448,-3.36,-3.116,-8.492,-8.225,-4.5335,-7.52,-3.79225,-54.06,0.193069235230611,0.410807047222166,0.395893257124952,0.389466083285333,0.382877373248231,0.388868140610444,0.42487072551447,0.344322373345726,0.297115864090579,418.764143712007
1,10.25,1.79856602138318,-26.1754906051069,0.219517164505662,-0.022838713396014,-0.497762355095493,0.0858767984635467,-23.2444435188199,-3.14303230818966,0.381585659778386,1.21,1.155,-17.57755,-27.873,-21.3751,-18.2017,90.08576,54.515,0.394425,-29.52,-11.56,-14.93,0.4,-3.68,1.05,-1.015,-0.805,169.65,191.75,240,252,0.0875,0.075,-0.005,-0.17,0.12,0.05,-0.08,-0.2,-3.299,-2.72,-2.061,-4.427,-3.735,-2.8,-2.587,-2.362,-2.218,-1.455,-6.09775,-5.2205,-3.89475,-3.435,-3.13625,-1.8875,-1.47,-5.503,-4.621,-4.141,-3.454,-3.367,-3.116,-8.49,-8.226,-4.74825,-7.69125,-3.82475,-53.93,0.200338825181537,0.400727887602382,0.384174933309003,0.406101444650551,0.376542017565723,0.391450925206927,0.41022326325637,0.351766389817373,0.299615853161508,418.759521161455
1,10.75,1.635012777863,-26.8346195540674,0.237320051899932,0.0080550952820593,-0.981365209806098,0.0817730199204151,-33.6758806754777,-2.96722466549849,0.359889562384399,1.16,1.1475,-18.0191,-28.367,-21.3212,-18.08205,90.0790675,54.955,0.399275,-28.96,-11.57,-14.8925,1.05,-2.94,2.05,-0.645,-0.495,170.9,192.2,239.7,251.85,0.63,0.585,0.41,-0.065,0.56,0.07,-0.02,-0.16,-3.293,-2.726,-2.062,-4.435,-3.736,-2.8,-2.588,-2.365,-2.2205,-1.456,-6.1005,-5.21925,-3.88925,-3.4395,-3.13475,-1.89075,-1.4735,-5.512,-4.609,-4.147,-3.461,-3.374,-3.124,-8.487,-8.227,-4.70825,-7.704,-3.815,-52.4175,0.191168341529196,0.410584788412575,0.359811659897464,0.395758799528555,0.383393147812965,0.388888095203443,0.450847498531775,0.349138201200291,0.291312221680915,418.881154679305
1,11.25,1.57289279379868,-25.559449231336,0.246233106357378,0.00777884995334576,-0.438540089605574,0.0796826933544365,-10.1627482142429,-3.62665397226304,0.388255295325816,1.07,1.06,-17.718425,-28.501,-20.9566,-17.6841,90.1468025,55.665,0.344425,-29.68,-11.48,-14.8175,1.9,-1.535,2.9,0.295,0.21,167.8,191.65,239.65,251.25,1.8,1.875,1.72,-0.03,1.77,0.08,0.05,-0.08,-3.29,-2.732,-2.062,-4.443,-3.736,-2.801,-2.59,-2.368,-2.2235,-1.457,-6.103,-5.2165,-3.883,-3.438,-3.139,-1.89325,-1.4765,-5.521,-4.603,-4.152,-3.469,-3.38,-3.125,-8.488,-8.229,-4.44825,-7.683,-3.82025,-51.17,0.182248921690851,0.401763356876853,0.386483145206312,0.390857755269081,0.405937981828684,0.375387408508688,0.452328457453217,0.344891680916607,0.302727708079528,418.823614520961
1,11.75,1.43414624864918,-25.7329437975332,0.23505036794652,-0.011646302306741,-0.567035998016749,0.0874303573258211,-28.9933497394284,-2.68740650030314,0.385168369584156,1.125,0.995,-17.42215,-28.369,-21.2148,-17.84635,90.1290925,58.085,0.44605,-29.425,-11.5,-14.7975,2.4,-0.155,4,1.845,1.36,169.35,191.4,239.775,251.15,3.975,4.3,4.045,0.01,3.97,0.09,0.11,0.06,-3.297,-2.739,-2.062,-4.444,-3.744,-2.801,-2.592,-2.372,-2.226,-1.458,-6.1065,-5.2145,-3.8765,-3.441,-3.13925,-1.8965,-1.48,-5.529,-4.6,-4.158,-3.476,-3.387,-3.12575,-8.49,-8.232,-4.5205,-7.638,-3.81,-50.125,0.185208595809934,0.413180250093775,0.410000608754005,0.411261799516217,0.393036291747664,0.386787518439168,0.442745991470815,0.342130862358431,0.323140734399292,418.495348956557
1,12.25,1.58824097139857,-25.6611884171122,0.205924183783561,0.014114485240708,-0.750506917433774,0.0846051493370874,-12.0320696619396,-1.00441345404036,0.383350485169438,1.14,1.095,-16.545475,-28.2685,-20.7462,-17.637,90.106065,56.375,0.4457,-29.18,-11.545,-14.81,4.3,1.065,5.3,3.24,2.695,169.4,191.7,239.85,250.9,6.8075,7.01,6.51,0.07,6.73,0.1,0.12,0.15,-3.2835,-2.7345,-2.061,-4.4525,-3.7525,-2.798,-2.56325,-2.375,-2.178,-1.456,-6.1435,-5.187,-3.864,-3.43,-3.1395,-1.899,-1.4665,-5.538,-4.6115,-4.0715,-3.44025,-3.37075,-3.09725,-8.49,-8.237,-4.591,-7.668,-3.8725,-47.51,0.190371613107312,0.394057681369887,0.393753556334653,0.386746439038289,0.394000489524651,0.376299291761434,0.44965521555019,0.323226178319007,0.331045786223348,418.841169966664
1,12.75,1.65432173319582,-26.1802830814549,0.221028261411879,0.00383769096859361,-0.615620886713611,0.090768065657415,-23.8569539741763,-2.12334470166816,0.371268139627975,1.18,1.17,-16.95885,-28.236,-21.5298,-17.370625,90.12481,54.125,0.4638,-29.03,-11.505,-14.83,5.3,1.95,6.45,4.335,3.59,168.25,191.15,240,250.8,8.45,8.43,8.055,0.11,8.505,0.11,0.13,0.23,-3.2855,-2.7385,-2.05875,-4.453,-3.753,-2.801,-2.585,-2.378,-2.25575,-1.46,-6.10975,-5.21,-3.876,-3.445,-3.14825,-1.90225,-1.4865,-5.539,-4.61,-4.168,-3.49,-3.4,-3.116,-8.499,-8.244,-4.53225,-7.6075,-3.801,-47.805,0.181546274584328,0.407078135090948,0.392719744121827,0.402577575734992,0.400175856344905,0.38740900746277,0.453355225507207,0.389933048950385,0.299727434313989,418.856718097515
1,13.25,1.79591121983583,-25.7824054980825,0.247866362862672,0.00340853566091742,-0.727160061041697,0.090660082191631,-14.2493889296989,-2.60849186313994,0.356246735171851,1.45,1.33,-16.63725,-27.817,-21.54165,-17.56815,90.11071,52.57,0.4834,-29.665,-11.43,-14.8,5.4,2.09,6.6,4.36,3.635,167.05,192.75,237.95,250.6,8.71,9.055,8.485,0.1,8.86,0.1,0.13,0.24,-3.289,-2.74325,-2.05675,-4.46025,-3.76525,-2.8015,-2.56825,-2.37875,-2.184,-1.46025,-6.1315,-5.1955,-3.858,-3.43425,-3.1495,-1.8995,-1.4715,-5.53075,-4.6325,-4.072,-3.439,-3.383,-3.101,-8.521,-8.254,-4.58675,-7.607,-3.803,-50.335,0.221159335982321,0.432693976850196,0.409474076393696,0.42963096560057,0.408616436398457,0.406457280121463,0.372686883284687,0.355562747465303,0.30169862967834,418.671266208151
