DOY2,HR2,USTAR,TA_1_3_1,WS,NEE,FC,SC,H,LE,G_1_1_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,H2O
4,13.25,0.6,28.502,3.778,-7.08625,-6.2385,0.046,339.76,229.302,33.32,60.815,102.2,380.69325,19.5475,680.5,1933,905.25,20.215
4,13.75,0.6,28.28,3.896,-6.07325,-5.60525,0.034,332.14325,220.02,28.8575,60.9575,102.1,380.58825,18.8525,649.65,1860.5,871.25,20.21775
4,14.25,0.6,28.005,3.851,-5.915,-5.51725,0.025,298.2175,203.59025,29.425,61.2425,102.1,380.118,18.49,605,1744.5,822,20.41475
4,14.75,0.60625,27.765,3.79975,-5.665,-4.69825,0.031,271.9145,186.431,25.4,61.135,102.1,379.942,17.71,548.5,1597.945,752,20.4125
4,15.25,0.59025,27.50125,3.766,-4.84525,-3.93725,0.0425,241.882,164.03,19.83,62.9475,102,380.396,17.585,481.27,1425,675.6,20.26075
4,15.75,0.5835,27.265,3.687,-4.139,-3.7315,0.041,195.6875,152.603,12.9,63.45,102,380.9605,16.92,402.4,1225,583.3,20.34
4,16.25,0.571,26.952,3.633,-3.358,-2.928,0.0305,146.7455,123.2395,9.7575,65.585,102,380.5975,16.08,321,1011.9985,485.2,20.3785
4,16.75,0.55225,26.25,3.5615,-2.04675,-1.947,0.035,101.48,98.996,7.8375,67.61,102,380.99525,15.3,232.7,766.85,374.6,20.194
4,17.25,0.5305,25.795,3.47225,-0.6925,-0.874,0.052,53.787,71.045,6.04625,69.7025,102,381.15675,14.25,144.8,528.8,263.9,20.5645
4,17.75,0.511,25.0625,3.379,1.208,0.601,0.068,10.906,47.935,4.84075,72.7,102,382.207,12.795,61.775,291.4,157.225,20.58
4,18.25,0.4615,24.5175,3.0275,3.2135,2.094,0.118,-16.525,21.6,3.39425,75.15,102,382.8675,11.21,2.5975,104.8505,57.6875,20.6215
4,18.75,0.4105,23.7675,2.8465,4.6285,3.686,0.239,-26.53625,10.33725,1.994,78.6,102.05,385.0105,9.815,-26.69,14.26,6.7485,20.7235
4,19.25,0.394,23.215,2.68,5.1675,4.221,0.263,-26.89,6.77125,1.007,81.575,102.1,388.757,8.75,-31.0975,0.213,0.3355,21.0525
4,19.75,0.3795,22.97,2.5715,4.92825,4.246,0.279,-25.791,4.955,0.39,82.85,102.1,390.2225,8.545,-32.154,0.213,0.31975,20.929
4,20.25,0.377,22.9425,2.597,5.06,4.27025,0.18425,-24.705,5.15425,-0.502,83.5,102.1,391.1905,7.775,-30.9,0.213,0.33275,20.9705
4,20.75,0.3695,22.6125,2.469,5.236,4.3985,0.151,-23.74625,5.2915,-1.287,84.65,102.1,393.018,7.59,-29.4375,0.213,0.39625,20.811
4,21.25,0.382,22.505,2.5865,4.8175,4.6845,0.1545,-24.27725,5.5345,-1.481,85.65,102.1,394.1505,7.485,-26.74,0.213,0.34625,20.856
4,21.75,0.361,22.3025,2.439,4.9895,4.28225,0.17075,-23.797,6.49625,-2.235,86.35,102.1,395.294,7.6,-24.1775,0.213,0.3185,20.90675
4,22.25,0.334,22.215,2.316,4.682,4.5035,0.185,-19.98875,7.34925,-2.698,87.1,102.1,396.862,7.4,-25.07,0.213,0.33425,21.3215
4,22.75,0.326,21.996,2.158,4.96,4.363,0.171,-19.322,5.66725,-2.927,87.5,102.1,400.60675,7.32,-23.5975,0.2055,0.35875,21.00525
4,23.25,0.3105,21.8125,2.1475,4.643,4.09625,0.246,-19.061,4.367,-3.265,88.225,102.1,403.504,6.875,-21.1075,0.213,0.33575,20.7525
4,23.75,0.328,21.67,2.1415,4.931,4.52,0.3325,-18.49675,5.977,-3.537,89.475,102.1,407.026,6.64,-18.88,0.213,0.37475,20.7305
5,0.25,0.286,23.354,1.902,5.205,5.162,0.285,-13.09675,5.16,-2.383,88.1,101.9,403.717,6.42,-23.9175,0.142,0.0625,24.41675
5,0.75,0.253,23.3,1.727,5.214,5.36,0.454,-12.88575,3.72175,-2.6115,88.3,101.9,404.76,6.11,-22.0675,0.142,0.061,24.586
5,1.25,0.25,23.1125,1.714,5.218,5.193,0.341,-13.1,4.2335,-2.77275,89,101.85,407.799,5.93,-19.86,0.213,0.0665,24.284
5,1.75,0.26275,22.88,1.77825,5.3885,5.74175,0.469,-12.32725,3.6375,-3.353,89.9,101.8,409.415,5.28,-20,0.213,0.06,24.273
5,2.25,0.24775,22.705,1.7575,5.468,5.54675,0.428,-10.4385,2.44925,-3.4385,90.6,101.8,411.553,4.93,-16.48,0.213,0.062,24.084
5,2.75,0.237,22.6225,1.619,5.452,5.78,0.48975,-7.97025,4.8695,-3.79475,91.4,101.8,418.029,4.83,-15.1325,0.213,0.0685,24.03525
5,3.25,0.22025,22.51625,1.5495,5.281,5.24,0.48775,-7.98975,2.501,-3.991,92.3,101.8,414.433,4.62,-12.2375,0.213,0.064,24.265
5,3.75,0.21375,22.4125,1.4915,5.39,5.26325,0.538,-3.23525,5.1715,-4.13425,92.6,101.8,419.37,4.37,-11.8825,0.213,0.059,24.098
5,4.25,0.213,22.2925,1.4845,5.156,5.166,0.349,-4.3675,3.24325,-4.42275,93,101.8,423.8035,4.14,-10.8475,0.213,0.061,23.9595
5,4.75,0.1955,22.24,1.40125,5.247,5.03075,0.63825,-2.43475,4.8495,-4.42475,93.4,101.8,429.303,4.14,-10.375,0.213,0.0505,23.83
5,5.25,0.211,22.25,1.4155,5.28875,5.193,0.42175,-2.257,7.6505,-4.69775,93.8,101.8,434.6685,4.06,-6.142,1.9335,1.062,24.015
5,5.75,0.194,22.27,1.422,4.617,4.78,0.9955,-2.72075,11.5475,-4.7015,94.4,101.9,438.52175,3.9,8.15,52.535,23.23,24.587
5,6.25,0.23225,22.964,1.5705,2.68125,4.099,0.32425,0.38475,21.028,-4.433,93.8,101.9,435.791,4.54,53.42,215.41225,98.725,25.587
5,6.75,0.2945,24.12,1.9945,-0.49075,0.96625,-0.32475,14.719,48.8925,-3.15175,91.925,101.9,411.308,6.1275,112.4,425.575,186.45,26.596
5,7.25,0.3725,25.25,2.4385,-4.37,-2.7875,-0.27925,45.63425,89.254,-1.4845,86.725,102,397.0375,7.97,187.8,664.675,291.6,26.446
5,7.75,0.42775,26.1575,2.64,-6.49925,-5.446,-0.1125,77.51725,124.466,1.6255,80.025,102,388.4615,10.01,269.6,886.424,396.675,26.085
5,8.25,0.44975,27.0785,2.8375,-8.009,-7.225,-0.026,117.29375,162.66,9.01,75.925,102,384.07025,11.8,350.475,1089,497.55,25.54875
5,8.75,0.47075,27.876,2.8545,-9.42075,-9.13825,0.041,154.8135,198.65625,16.62,72.6,102,382.14925,13.7075,442.1,1316.229,600.6,25.22225
5,9.25,0.485,28.612,2.84075,-9.8195,-9.797,0.033,186.446,227.5265,23.61,69.5325,102,380.71925,15.035,514.5,1493,685.1,24.88
5,9.75,0.4905,28.915,2.931,-9.61075,-9.802,0.087,224.12675,257.18475,27.8025,67.6625,102,379.993,16.5225,573.1,1657.6815,761.5,24.9875
5,10.25,0.50275,29.685,3.0205,-9.7975,-9.9985,0.044,265.5245,279.77525,30.845,65.9675,102,379.17725,17.455,634.15,1806,835,24.69125
5,10.75,0.5295,30.185,3.165,-9.503,-9.7445,0.05525,287.16925,288.29475,33.105,64.8525,102,378.661,18.6775,678,1910.5,880,24.51
5,11.25,0.51725,30.34,3.22,-9.353,-9.304,0.0505,307.89825,289.2715,34.215,63.2025,102,378.98825,19.5975,703.75,1992.5,912.75,24.6095
5,11.75,0.54375,30.64775,3.195,-9.36675,-9.39575,0.04,332.293,292.42,34.935,64.27,102,378.64675,20.13,726,2043.5085,941.5,24.327
5,12.25,0.547,30.8075,3.319,-8.51025,-8.533,0.045,347.16975,294.9415,30.98,63.83,102,378.701,20.66,728.5,2048.24875,943.5,24.0745
5,12.75,0.551,30.61,3.435,-8.589,-8.238,0.028,350.7655,281.15,28.815,64.0225,101.9,379.21,20.9225,717,2033.25,928.75,24.112
5,13.25,0.56425,30.60375,3.455,-8.447,-8.172,0.038,334.857,266.399,29.655,64.125,101.9,378.5495,20,702,1985.75,920.75,24.73775
5,13.75,0.55925,30.55,3.384,-7.746,-7.973,0.02275,319.996,256.0775,28.4025,64.11275,101.9,378.34125,19.425,672.8,1907.17125,888,24.7665
5,14.25,0.573,30.5835,3.552,-7.74775,-7.57325,0.036,298.12575,232.003,26.205,64.50275,101.9,377.943,19.145,624.1,1792.34725,832.5,24.67
5,14.75,0.58,30.075,3.58,-6.917,-7.0615,0.039,264.336,210.2245,23.595,65.36,101.9,378.199,18.64,567.85,1650,770.5,25.125
5,15.25,0.57675,29.68,3.553,-6.683,-6.64,0.034,240.076,195.8715,18.285,66.74,101.9,377.901,18.46,504.75,1477.25,691.25,24.944
5,15.75,0.5725,29.34,3.5345,-5.851,-5.882,0.04,189.771,177.482,13.86,67.87,101.8,377.57825,17.4,431.5,1290.269,596.9,25.215
5,16.25,0.559,28.96,3.483,-4.7765,-4.71575,0.06575,152.60175,145.39125,10.98,69.15,101.8,377.948,16.74,353.6,1074,500.85,24.972
5,16.75,0.56325,28.45,3.59925,-3.5125,-3.73175,0.05975,107.3025,120.73375,8.43,70.9,101.8,378.476,15.72,270.55,848.71025,401.55,24.9995
5,17.25,0.55,28.005,3.38775,-1.9765,-2.705,0.07,63.34,94.46525,6.2585,72.5,101.8,379.4155,14.96,187.7,622.35325,297.75,25.28025
5,17.75,0.5205,27.5675,3.26175,-0.01675,-0.662,0.077,28.1365,66.791,4.8435,73.8,101.8,379.779,13.88,107.95,393.2,195.85,25.256
5,18.25,0.47975,26.85525,2.93825,2.847,1.737,0.11925,-4.727,35.648,3.882,76,101.8,380.7165,12.4,35.595,194.08675,103.4,25.3645
5,18.75,0.4325,26.211,2.813,4.31,3.602,0.185,-20.993,16.1165,2.98,78.6,101.85,383.2735,11.06,-13.075,59.05,25.37,25.3555
5,19.25,0.4085,25.715,2.637,5.006,4.605,0.2465,-22.81925,7.073,2.191,80.5,101.9,385.0435,9.67,-30.525,5.2365,1.3965,25.4715
5,19.75,0.382,25.3675,2.483,5.365,4.8615,0.2155,-21.9805,4.8875,1.5205,81.9,101.9,387.036,8.92,-33.475,0.213,0.0825,25.715
5,20.25,0.3595,25.2275,2.3585,5.3935,5.18725,0.202,-21.81,4.734,0.8365,82.4,101.9,388.44,8.4,-31.365,0.142,0.0615,25.5775
5,20.75,0.364,24.92525,2.35325,5.4215,5.17425,0.13925,-21.74,4.7135,0.3005,83.4,101.9,390.1505,8.1,-27.4,0.213,0.0685,25.53175
5,21.25,0.3585,24.726,2.345,5.446,5.37475,0.21225,-20.83,4.6965,-0.125,84,101.9,391.91,7.7,-27.905,0.213,0.0635,25.5185
5,21.75,0.363,24.465,2.3775,5.54625,5.2395,0.2765,-17.5945,5.168,-0.5015,85.1,101.9,394.0165,7.56,-29.325,0.142,0.061,25.455
5,22.25,0.329,24.3575,2.0845,5.425,5.1325,0.19475,-18.719,5.50225,-0.804,85.6,102,395.5755,7.42,-26.655,0.107,0.0635,25.04075
5,22.75,0.319,24.26,2.07075,5.326,5.15225,0.199,-18.35325,4.61725,-1.0815,86.1,101.9,397.55975,6.98,-26.42,0.213,0.061,25.27475
5,23.25,0.29925,23.81,2.02925,5.375,4.9875,0.2235,-16.55,3.96375,-1.6715,86.7,101.9,398.98525,6.82,-25.3225,0.213,0.062,24.91425
5,23.75,0.284,23.72,1.9085,5.411,5.179,0.17025,-14.5355,3.84025,-2.0205,86.9,101.9,399.7955,6.75,-23.6475,0.142,0.0615,24.96
6,0.25,0.223,24.87,1.5135,6.3185,6.31125,0.6115,-4.05,2.3265,-2.085,92.525,101.8,424.03325,4.895,-13.405,0.213,0.07775,28.88925
6,0.75,0.1925,24.7225,1.38525,6.879,6.9045,0.5365,-4.6265,3.387,-2.395,92.325,101.8,425.581,4.4625,-12.585,0.213,0.0735,28.9435
6,1.25,0.218,24.56,1.4715,6.782,7.01,0.687,-3.108,4.358,-2.555,92.825,101.8,426.575,4.235,-10.36,0.213,0.071,28.846
6,1.75,0.195,24.29,1.365,6.7315,6.264,1.128,-2.665,2.3575,-2.593,93.1,101.8,444.337,4.0175,-10.025,0.213,0.081,28.4475
6,2.25,0.1735,24.08,1.267,6.331,7.096,0.47575,-2.94525,1.16025,-2.8175,93.4,101.8,456.946,3.9475,-8.25,0.237,0.07325,28.507
6,2.75,0.17625,24.045,1.289,6.338,7.18325,0.37225,-1.6705,2.14425,-3.2495,93.6,101.8,461.52175,3.5175,-7.585,0.213,0.07425,28.31525
6,3.25,0.178,23.91,1.255,7.073,7.507,0.45325,-1.9195,4.1735,-3.406,93.625,101.75,469.20975,3.615,-7.0605,0.213,0.075,28.48
6,3.75,0.174,23.915,1.252,7.28325,7.332,0.57475,-1.61675,4.658,-3.5515,94.025,101.8,465.536,3.305,-6.157,0.284,0.07125,28.0905
6,4.25,0.1715,23.74,1.222,7.14,7.643,0.79075,-0.976,3.52575,-3.9505,94.2,101.8,467.29325,3.0875,-5.9835,0.284,0.07025,28.2575
6,4.75,0.18,23.825,1.342,7.268,7.93775,1.08,-1.8925,2.84625,-4.2375,94.4,101.8,485.7225,2.9275,-5.9285,0.355,0.08,28.448
6,5.25,0.1855,23.72,1.33125,7.23075,6.97,0.65075,-0.783,9.948,-4.1855,94.425,101.8,477.59,3.0525,-2.4915,6.391,2.21,28.805
6,5.75,0.1715,23.99,1.213,5.6775,6.67775,1.13025,0.8665,12.512,-4.1445,94.75,101.8,474.459,2.7525,15.605,79.9,32.3725,29.42575
6,6.25,0.21,24.815,1.439,4.3035,7.399,0.253,3.086,25.322,-3.431,94.25,101.85,467.282,3.455,63.64,243.3235,113.5,30.4265
6,6.75,0.266,26.131,1.666,1.65975,4.027,-0.48,17.636,66.645,-2.156,92.4,101.9,423.533,5.1625,128.45,462.401,203.25,31.49
6,7.25,0.31925,27.22425,2.00525,-1.466,0.68,-0.27125,45.241,111.74825,-0.598,88.6,101.9,401.37025,7.3625,196.875,691.803,292.5,30.958
6,7.75,0.3475,28.15,2.12,-4.2345,-2.71575,-0.104,73.58,149.8815,1.83,84.55,101.9,392.492,9.1925,275.5,895.344,392.4,30.6595
6,8.25,0.371,29.043,2.343,-5.795,-4.5305,-0.0735,108.15975,201.91175,9.59,81.3,101.9,388.20775,10.97,360.9,1107,491.05,29.857
6,8.75,0.394,29.625,2.444,-7.177,-6.583,0.006,138.303,234.262,16.29,78.1,101.9,384.863,12.61,441.6,1298.289,581.525,29.7615
6,9.25,0.411,30.22125,2.468,-7.77775,-7.2175,0.0125,168.709,262.012,21.9675,76.65,101.95,381.5585,13.7425,510.6,1458.5,662.425,29.6865
6,9.75,0.419,30.545,2.55725,-7.85075,-7.5425,0.01125,181.353,292.27675,26.615,74.6,101.9,380.004,14.595,571,1606.115,734,29.29175
6,10.25,0.424,30.8525,2.58025,-7.9225,-8.227,0.022,207.75075,326.9235,29.1225,73.55,101.95,379.404,15.915,620.05,1745.2785,797,29.266
6,10.75,0.436,31.36,2.69,-7.76725,-8.391,0.042,219.69075,345.701,29.1625,71.2,101.95,378.203,16.935,669.7,1865.3215,854.5,29.17025
6,11.25,0.4655,31.3975,2.863,-7.519,-8.411,0.0645,237.078,346.5475,29.495,71.1,101.9,378.34,17.145,702,1914.5,887.25,28.928
6,11.75,0.47775,31.5975,2.84725,-7.151,-8.44,0.04425,258.2065,352.17625,28.3725,71.05,101.9,378.29625,18.125,727.75,1991,921.694,29.3445
6,12.25,0.5,31.935,3.0605,-6.96275,-8.29625,0.062,274.327,346.93675,27.1125,70.575,101.9,378.0685,18.45,733.25,2007.37875,922.332,28.89
6,12.75,0.53,31.802,3.227,-7.16025,-8.4735,0.047,282.8605,313.251,24.0675,73.4,101.9,378.089,17.52,722.5,1977.031,913.118,29.17775
6,13.25,0.5215,31.56,3.3185,-6.715,-6.901,0.049,280.7625,305.401,22.605,72.875,101.9,378.02175,16.815,706.75,1957.5,894,29.16525
6,13.75,0.55,31.505,3.36,-6.58525,-7.79825,0.06,271.108,317.4415,20.38,74.825,101.8,379.15675,16.7075,672.9,1870.907,859,29.115
6,14.25,0.55725,31.08,3.35,-6.012,-6.6925,0.06525,238.3,290.0415,19.06,76.675,101.8,378.935,16.1925,626.575,1726,808.5,28.954
6,14.75,0.55,30.76,3.438,-5.48,-6.16,0.0625,227.586,266.8535,16.97,79.15,101.8,379.0485,15.9175,583.225,1621.41825,762.75,29.2215
6,15.25,0.54925,30.41,3.39225,-4.6495,-4.977,0.079,195.0205,230.455,14.8825,79.5,101.8,378.883,15.355,517.2,1446.75,681.475,29.1165
6,15.75,0.552,29.885,3.372,-4.1125,-4.56525,0.0535,153.1395,209.76,12.99,78.95,101.8,379.24975,14.705,437.525,1217,601.215,29.096
6,16.25,0.529,29.55025,3.368,-2.716,-2.136,0.10075,110.364,172.935,9.84,79,101.8,379.39325,14.185,360.275,1012.6245,496.9,29.2855
6,16.75,0.5185,29.0525,3.2425,-1.124,-1.829,0.0735,87.6585,143.0015,7.22,80.55,101.8,379.4225,13.04,282.8,848.5,400.687,29.515
6,17.25,0.5085,28.64,3.08,-0.024,-0.0345,0.0885,54.246,115.1035,5.531,82.3,101.8,380.4745,12.1125,200.9,633.6,306.1475,29.352
6,17.75,0.47975,28.12,2.968,1.7605,1.49975,0.09,25.14525,81.22,4.188,82.375,101.8,380.909,11.0175,116.025,394.3835,184.525,29.42475
6,18.25,0.46,27.68,2.79275,3.68625,3.321,0.23725,2.222,49.3835,3.453,84.325,101.85,383.2515,10.2775,53.805,217.1505,104.4,29.18925
6,18.75,0.414,27.2025,2.568,5.337,4.82,0.21375,-14.0195,26.136,2.58275,85.125,101.85,385.23525,9.0825,4.4295,74.75,32.61,29.367
6,19.25,0.37,26.74,2.34,6.2395,6.2695,0.2975,-17.00075,13.2315,1.9045,87.55,101.9,388.51,7.9,-14.395,12.486,4.83425,29.3955
6,19.75,0.3305,26.4835,2.09,6.52775,6.318,0.383,-15.15425,6.855,1.2475,88.5,101.9,394.175,7.2375,-17.5025,0.425,0.12075,29.5145
6,20.25,0.312,26.26,1.99,6.644,6.816,0.224,-16.87825,8.948,0.47575,90.025,101.9,397.762,6.7025,-16.7125,0.213,0.081,29.2945
6,20.75,0.28,26.0335,1.876,6.72875,6.4925,0.27,-14.805,7.578,-0.03525,89.825,101.9,401.36425,6.4,-16.31,0.213,0.08725,29.332
6,21.25,0.29075,25.91,1.8975,6.759,6.5695,0.326,-13.564,6.5595,-0.509,90.125,101.9,400.224,6.2225,-17.235,0.213,0.07875,29.366
6,21.75,0.278,25.7675,1.817,6.9535,6.7725,0.4355,-11.82,5.759,-0.9505,91.05,101.9,404.72575,5.985,-16.26975,0.213,0.085,29.41175
6,22.25,0.272,25.605,1.76275,6.79775,6.673,0.7335,-8.698,4.133,-1.137,91.5,101.9,411.64725,5.7225,-16.1525,0.213,0.074,29.447
6,22.75,0.257,25.41875,1.6715,6.9515,6.6595,0.498,-6.977,4.5655,-1.41125,92.1,101.9,416.394,5.48,-14.795,0.213,0.08025,29.3835
6,23.25,0.246,25.25,1.646,6.25275,6.51075,0.60225,-6.562,2.58325,-1.51625,92.15,101.9,418.998,5.3075,-14.155,0.213,0.0745,29.061
6,23.75,0.2325,25.1175,1.54225,6.86075,6.862,0.335,-5.469,2.396,-1.87,92.375,101.9,423.491,5.005,-13.555,0.213,0.08175,29.2505
7,0.25,0.2115,25.81625,1.358,7.001,6.666,0.559,-4.939,2.8835,-2.45,92.925,102,421.142,4.59,-9.35,0.265,0.1295,30.526
7,0.75,0.1885,25.72,1.35225,7.443,6.6265,0.5885,-4.6175,2.3985,-2.6745,93.125,102,428.2995,4.5,-8.485,0.284,0.119,30.596
7,1.25,0.1915,25.6025,1.34425,7.6075,6.48575,0.68475,-2.6975,2.208,-2.9585,93.325,102,436.2765,4.06,-7.835,0.28325,0.107,30.464
7,1.75,0.19025,25.49675,1.3355,7.78575,7.194,1.166,-3.53,2.3565,-3.225,93.5,101.9,444.6145,3.995,-7.49,0.284,0.1205,30.252
7,2.25,0.19125,25.2825,1.33425,7.964,6.8645,0.652,-2.558,2.2905,-3.5175,94,101.9,451.312,3.7875,-6.4875,0.319,0.107,30.149
7,2.75,0.1895,25.1125,1.3225,7.313,7.12125,0.9865,-2.8185,3.451,-3.8645,94.2,101.9,447.41625,3.5475,-5.8015,0.284,0.1195,30.082
7,3.25,0.18925,25.065,1.3345,7.39375,6.5645,0.633,-1.80475,1.511,-3.926,94.5,101.9,453.605,3.49,-5.1565,0.355,0.1405,30.1325
7,3.75,0.1985,25.035,1.3125,7.677,7.0075,1.193,-1.6145,1.79,-4.1295,94.825,101.9,461.54775,3.38,-4.552,0.319,0.1085,30.21575
7,4.25,0.17,24.9235,1.2615,7.51,6.911,1.023,-0.92625,2.38475,-4.4425,95.025,101.9,456.5,3.3,-4.4505,0.319,0.117,30.08525
7,4.75,0.1545,24.7125,1.155,7.596,6.965,2.0435,-1.5345,1.995,-4.5525,94.925,101.9,479.097,3.1175,-4.4025,0.284,0.111,29.89925
7,5.25,0.17,24.798,1.2175,7.39625,8.151,0.48975,-1.68025,2.5665,-4.542,95.1,101.9,479.125,2.875,-3.4705,2.347,1.3455,29.61075
7,5.75,0.17,24.8275,1.215,7.05325,7.01,0.972,-1.101,6.43675,-4.94,95.4,101.9,483.68325,2.73,6.122,39.32,19.146,29.879
7,6.25,0.1895,25.37,1.301,5.468,6.03,0.394,-0.482,15.0685,-4.48,95.25,102,497.4475,3.2625,44.78,172.8,85.779,30.7395
7,6.75,0.2165,26.43,1.525,3.327,4.198,-0.118,9.1855,46.73,-2.787,94.1,102,453.025,4.7525,103.625,367.7,172.325,32.6475
7,7.25,0.27775,27.585,1.77975,-0.28325,0.864,-0.50475,30.6085,94.988,-1.16525,90.5,102,409.738,6.6425,174.625,594.009,268.744,32.926
7,7.75,0.32,28.5975,2.07025,-3.473,-2.949,-0.34225,56.036,131.458,0.5045,84.7,102,395.8435,9.085,245.6,806,360.2,32.2025
7,8.25,0.36,29.30525,2.263,-5.458,-5.369,-0.151,84.114,172.3635,6.07075,80.45,102.1,389.83825,10.75,319.25,1002,440.75,32.06775
7,8.75,0.39,29.91,2.347,-7.2445,-6.743,-0.01925,110.6015,221.3765,18.97,77.175,102.1,385.099,12.54,406.275,1209.32875,537.5,31.92075
7,9.25,0.389,30.7125,2.35975,-8.401,-7.9235,-0.01,139.634,261.766,28.95,75.275,102.1,382.301,14.05,484.725,1396.25,632.6,31.703
7,9.75,0.408,31.3405,2.468,-8.91375,-8.3695,0.026,164.81,309.406,37.01,72.6,102.1,380.4465,16.19,556.7,1575.5,708,31.2595
7,10.25,0.4135,32.12575,2.5225,-9.359,-8.95,0.01675,184.802,322.1555,39.48,70.6,102.1,378.9405,17.8225,615.1,1718,772.75,30.901
7,10.75,0.44,32.44,2.627,-10.2495,-10.453,0.023,209.24275,358.79,45.42,68.5725,102.1,377.85775,19.3,664.286,1847.25,833.546,30.7455
7,11.25,0.44,32.02425,2.66125,-9.501,-9.375,0.0295,220.2265,378.25125,45.89,69.5575,102.1,376.16225,19.4875,696.5,1918.42,875.25,30.57325
7,11.75,0.456,32.444,2.84275,-9.495,-8.694,0.03525,230.322,383.305,42.025,69.435,102.1,376.104,20.535,717,1967,894,30.351
7,12.25,0.4645,32.703,2.8435,-9.35925,-8.8315,0.033,250.1645,382.885,41.53,69.52,102.1,376.40825,21.105,726.5,1990,907,30.29575
7,12.75,0.48375,32.4595,2.922,-8.34675,-8.477,0.061,258.431,354.96,34.03,68.95,102.1,376.048,20.2425,724,1968.5,900.11,30.56025
7,13.25,0.50975,32.23425,3.002,-8.586,-8.607,0.0325,254.44175,358.78,31.7,70.3,102,376.645,19.16,713,1945.5,888,31.1185
7,13.75,0.5,32.12,3.025,-8.336,-9.085,0.05125,235.614,329.62625,28.415,70.2,102,377.13725,18.89,690,1884.5,861.5,30.6405
7,14.25,0.51425,31.81,3.06025,-6.8155,-6.593,0.0555,221.49825,309.49025,25.4175,70.525,102,377.172,18.0175,648.8,1759,811.164,30.74875
7,14.75,0.521,31.79,3.06,-6.279,-6.67425,0.038,208.44225,290.5345,21.105,72.525,102,376.19,17.81,597.839,1638,752,30.3965
7,15.25,0.5085,31.42,3.087,-5.5205,-5.641,0.047,178.346,272.66225,17.235,72.95,101.9,376.85,17.13,545.05,1495,683.422,30.2055
7,15.75,0.5185,30.8625,3.08675,-4.53875,-5.44575,0.0445,148.398,234.7625,10.95,73.825,101.9,377.008,16.7,465.45,1299,603.4,30.2245
7,16.25,0.51,30.505,3.068,-3.074,-4.4135,0.0645,121.902,216.999,9.35,76,101.9,377.881,15.43,396.15,1083,505.048,30.597
7,16.75,0.4925,30.1675,3.03075,-2.231,-2.93775,0.06625,89.792,172.20875,7.895,77.225,101.9,377.913,14.7,310.7,880.5,412.358,30.369
7,17.25,0.47925,29.7,2.98975,-0.207,-0.4785,0.0895,55.83725,127.86,5.85875,78.825,101.9,378.50675,13.4,221.25,618.7,306.5,30.46025
7,17.75,0.43925,29.22625,2.69775,1.819,1.55675,0.116,21.3685,88.744,4.341,80.225,101.9,379.25125,12.52,141.3,423.9,204.9375,30.53425
7,18.25,0.4205,28.733,2.5725,4.00275,3.345,0.199,0.303,54.9355,3.34225,81.225,101.9,379.95025,11.37,63.29,225.3,110.6715,30.7235
7,18.75,0.38,28.0875,2.383,5.283,4.33675,0.2485,-12.16025,27.73475,2.454,82.725,101.9,383.6425,9.4375,12.235,76.5,37.495,31.02875
7,19.25,0.3195,27.54775,1.983,6.39925,5.158,0.331,-13.753,11.4385,1.7,85.5,101.9,386.1225,8.605,-10.895,12.754,5.889,30.9755
7,19.75,0.29,27.11875,1.88475,6.97,6.4895,0.41775,-12.8245,6.933,1.08575,86.3,101.9,390.46575,7.67,-15.115,0.49625,0.214,30.861
7,20.25,0.2705,26.9205,1.8035,7.0055,6.0315,0.5715,-13.2275,5.4855,0.387,87.925,102,395.0085,7.0225,-15.38,0.213,0.1245,30.662
7,20.75,0.27,26.7,1.789,7.245,6.604,0.339,-10.01,4.615,-0.101,89.025,102,398.79475,6.625,-14.805,0.213,0.134,30.7565
7,21.25,0.2625,26.50175,1.6435,6.98375,6.4575,0.387,-10.4435,5.569,-0.4025,89.575,102,403.13525,6.2,-14.55,0.213,0.1555,30.54
7,21.75,0.26,26.4025,1.64875,6.827,6.494,0.4235,-6.258,4.489,-0.687,89.825,102,411.24,5.88,-13.46,0.213,0.1205,30.5205
7,22.25,0.2385,26.24,1.54425,7.1515,6.109,0.519,-6.07575,3.359,-1.1595,90.975,102,417.779,5.82,-12.495,0.24925,0.1335,30.54475
7,22.75,0.24,26.255,1.6085,7.077,6.367,0.49175,-6.4645,3.2745,-1.54825,91.2,102,417.3345,5.535,-12.035,0.213,0.1155,30.62
7,23.25,0.2385,26.13,1.618,7.255,7.03525,0.678,-7.031,4.551,-1.8585,91.7,102,419.239,5.05,-11.16,0.222,0.117,30.8495
7,23.75,0.235,25.95,1.529,7.259,6.54425,0.595,-6.548,3.3195,-1.9135,92.3,102,424.181,4.705,-9.7525,0.213,0.104,30.724
8,0.25,0.14925,25.625,1.143,7.00275,7.2435,1.09,-1.72875,4.371,-3.4435,94,101.9,439.35375,4.65,-8.53,0.142,0.08675,30.8085
8,0.75,0.1555,25.2735,1.1425,7.023,8.00075,0.854,-1.4,4.072,-3.6085,93.9,101.9,447.595,4.43,-8.24,0.142,0.079,30.5895
8,1.25,0.16,25.1325,1.20925,7.16,7.87375,0.734,-1.992,3.571,-3.68375,94,101.9,448.219,4.2,-8.05,0.107,0.075,30.348
