DOY2,HR2,CO2,H2O,FC,SC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_2_1_1,TS_3_1_1,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
3,4.75,439.77,14.1315,2.694,0.908,2.165,-10.363,7.208,2.562,0.516,1.03,0.7775,0.58,101.20625,98.15,14.6475,2.4405,16.42025,0.2605,14.3775,12.51,12.6425,0.228,-5.756,-0.52375,1.70875,372.83725,391.8225
3,5.25,439.9405,13.9735,2.7105,0.683,2.034,-10.169,6.81425,2.485,0.489,1.0285,0.752,0.527,101.22725,98.425,14.2125,2.185,16.27275,0.2695,14.315,12.485,12.6275,0.204,-6.755,-0.52075,1.714,373.012,391.591
3,5.75,440.036,13.9565,3.40225,0.683,1.86,-11.439,7.078,2.44375,0.50175,0.991,0.723,0.5235,101.26475,98.425,14.2125,2.185,16.26875,0.2815,14.315,12.485,12.6275,0.202,-5.31275,-0.3655,1.66925,375.2435,390.0515
3,6.25,441.679,13.7555,3.07325,0.29,1.857,-8.18725,7.18525,2.397,0.4945,0.9975,0.724,0.5315,101.28525,98.375,14.185,1.887,16.15875,0.25,14.3,12.5025,12.5875,0.201,-5.79825,-0.4805,1.70225,380.31575,390.29625
3,6.75,442.1025,13.6535,2.85875,0.29,1.753,-8.6825,7.3175,2.33775,0.47925,0.9845,0.7055,0.4965,101.31,98.375,14.185,1.887,16.072,0.23925,14.3,12.5025,12.5875,0.825,-5.509,-0.3625,1.65,378.719,390.214
3,7.25,440.9275,13.583,2.8245,-2.033,1.647,-8.15375,6.94675,2.48475,0.48,1.0335,0.74,0.5275,101.33525,98.125,13.6975,2.09625,16.0625,0.2315,14.24,12.4725,12.505,18.718,-4.38,7.867,3.436,374.748,388.291
3,7.75,440.6215,13.48,2.6435,-2.033,1.572,-4.8155,8.277,2.486,0.523,1.0465,0.7665,0.5405,101.3635,98.125,13.6975,2.09625,16.042,0.2265,14.24,12.4725,12.505,101.14,7.938,52.13375,14.798,374.198,389.183
3,8.25,439.1655,13.752,2.57125,-3.268,1.45,15.10375,14.81975,2.6535,0.5635,1.10325,0.82725,0.6295,101.389,96.1,14.505,2.62975,16.05075,0.274,14.2,12.47,12.52,279.743,55.867,139.6585,27.784,374.732,391.668
3,8.75,437.772,13.852,1.96175,-2.398,1.351,48.17725,31.30575,2.7545,0.6185,1.221,0.87925,0.637,101.399,96.1,14.505,2.62975,16.30675,0.366,14.2,12.47,12.52,482.869,135.251,238.9115,38.053,373.904,393.839
3,9.25,435.508,14.055,0.9295,-1.626,1.263,92.659,47.86675,2.936,0.70975,1.399,0.996,0.73,101.40575,92.975,15.75,4.55775,16.76525,0.45525,14.125,12.4425,12.465,700.487,232.389,354.37775,49.771,376.718,398
3,9.75,432.014,14.29625,-0.04625,-1.319,1.395,148.74575,92.193,3.0225,0.7415,1.505,1.082,0.782,101.425,92.975,15.75,4.55775,17.229,0.5185,14.125,12.4425,12.465,902.247,327.181,454.8695,57.674,378.7,400.413
3,10.25,427.465,14.65225,-1.0515,-0.684,1.531,188.14425,119.73825,3.1715,0.769,1.585,1.098,0.794,101.4645,87.775,17.045,6.4965,17.86775,0.533,14.125,12.4225,12.4775,1149.267,430.494,589.65125,67.131,382.199,404.504
3,10.75,425.7075,14.643,-1.8965,-0.483,1.655,229.229,134.0235,3.29375,0.846,1.654,1.226,0.857,101.45875,87.775,17.045,6.4965,18.4805,0.55925,14.125,12.4225,12.4775,1295.027,508.418,664.71625,74.357,381.521,409.132
3,11.25,425.14675,14.6385,-3.452,-0.624,1.681,251.1285,142.0405,3.30225,0.84,1.718,1.301,0.864,101.46575,83.525,18.4375,8.3055,18.89575,0.6065,14.2225,12.4025,12.52,1459.831,590.275,764.04725,86.522,382.675,412.366
3,11.75,422.47225,14.72525,-4.12875,-0.624,1.9765,320.05025,169.3975,3.41125,0.89125,1.751,1.306,0.88,101.4515,83.525,18.4375,8.3055,19.646,0.652,14.2225,12.4025,12.52,1569.585,613.42125,820.281,117.23525,384.0535,417.3775
3,12.25,420.6985,15.15225,-4.38,-0.328,2.4025,325.463,194.159,3.4275,0.876,1.767,1.4,0.856,101.419,80.3,19.92,9.98175,20.43475,0.696,14.225,12.375,12.5925,1672.486,634.2515,859.8755,142.6845,385.72,422.7075
3,12.75,419.61,15.02325,-4.153,-0.328,2.724,364.829,219.072,3.37,0.904,1.756,1.445,0.886,101.369,80.3,19.92,9.98175,21.041,0.722,14.225,12.375,12.5925,1713.416,672.236,893.9155,139.206,387.134,427.8915
3,13.25,418.506,15.166,-3.542,-0.221,3.276,358.058,190.869,3.47,0.922,1.799,1.442,0.931,101.311,76.5275,21.27,11.90925,21.527,0.69,14.3,12.405,12.6675,1713.129,703.094,932.34675,124.043,389.7795,430.4275
3,13.75,417.937,15.04975,-4.422,-0.221,3.7865,339.87,213.979,3.7,0.926,1.91,1.517,0.927,101.274,76.5275,21.27,11.90925,21.626,0.709,14.3,12.405,12.6675,1732.197,698.122,931.947,120.4815,390.392,432.1465
3,14.25,416.905,15.27625,-4.511,0.101,4.867,334.922,212.689,3.68,0.921,1.834,1.528,0.903,101.231,76.445,22,12.89775,22.14,0.67,14.385,12.475,12.7325,1668.944,677.313,902.0005,111.2525,391.7695,433.954
3,14.75,415.808,15.4045,-3.968,0.101,5.6255,285.558,193.333,3.68,0.896,1.782,1.495,0.901,101.206,76.445,22,12.89775,22.526,0.623,14.385,12.475,12.7325,1609.587,658.3805,873.915,97.3555,389.083,434.349
3,15.25,416.741,15.0385,-1.942,-0.227,6.298,284.686,192.959,3.632,0.893,1.787,1.467,0.931,101.158,77.455,22.54,13.4325,22.845,0.606,14.455,12.5075,12.81,1470.248,626.5325,798.61225,84.6345,390.661,434.962
3,15.75,415.658,15.02375,-2.7,-0.227,6.8295,246.608,184.705,3.597,0.938,1.838,1.441,0.896,101.152,77.455,22.54,13.4325,23.012,0.558,14.455,12.5075,12.81,1332.504,563.1075,748.11425,75.3845,393.0265,436.004
3,16.25,415.595,15.13775,-2.116,0.05,7.2035,192.977,155.258,3.556,0.915,1.779,1.452,0.881,101.138,78.005,22.6875,13.21325,23.361,0.469,14.4825,12.5575,12.915,1135.118,478.5105,622.99125,67.2535,389.474,436.4255
3,16.75,415.488,15.00075,-1.091,0.05,7.365,155.291,155.411,3.362,0.849,1.746,1.389,0.849,101.119,78.005,22.6875,13.21325,23.292,0.378,14.4825,12.5575,12.915,977.374,386.1685,558.5445,60.333,388.3895,433.5955
3,17.25,416.243,15.002,-0.903,0.225,7.4405,109.413,138.019,3.428,0.832,1.638,1.341,0.824,101.119,82.825,22.3425,12.99225,23.331,0.315,14.5075,12.6175,13.01,735.251,285.002,416.577,50.4275,388.006,433.0175
3,17.75,416.778,14.85575,-0.152,0.225,7.423,54.114,112.855,3.087,0.748,1.475,1.206,0.766,101.087,82.825,22.3425,12.99225,23.161,0.246,14.5075,12.6175,13.01,542.303,184.746,322.1095,40.1475,385.283,430.993
3,18.25,418.612,15.47075,0.759,0.914,7.3785,14.721,68.14,2.89,0.681,1.369,0.982,0.678,101.061,88.975,21.375,10.3945,22.761,0.209,14.6,12.655,13.0525,318.386,80.775,179.50025,27.7345,381.536,426.357
3,18.75,420.005,15.68725,1.202,1.074,7.064,-5.34,41.677,2.489,0.546,1.025,0.8,0.555,101.085,88.975,21.375,10.3945,22.193,0.262,14.6,12.655,13.0525,138.694,1.675,86.30275,13.6755,381.647,421.11
3,19.25,420.598,15.6855,1.679,1.476,6.6905,-8.283,24.987,2.383,0.455,0.898,0.694,0.476,101.097,91.275,19.19,7.72,21.501,0.323,14.6325,12.75,13.0475,19.982,-14.92,8.5655,3.6085,381.0135,414.8905
3,19.75,422.102,15.464,2.167,1.584,6.4315,-11.596,18.686,2.451,0.457,0.917,0.676,0.492,101.118,91.275,19.19,7.72,21.008,0.292,14.6325,12.75,13.0475,0.698,-17.0965,-0.55825,2.072,380.4765,413.555
3,20.25,423.554,15.02525,2.744,1.982,6.0905,-9.446,19.521,2.509,0.483,0.949,0.72025,0.519,101.144,92.9,18.2725,6.863,20.545,0.293,14.61,12.805,13.0225,0.187,-15.956,-1.68875,2.1625,381.2305,411.919
3,20.75,425.204,14.776,2.623,1.982,6.0295,-12.572,16.55,2.579,0.487,1.008,0.776,0.539,101.153,92.9,18.2725,6.863,19.9,0.31,14.61,12.805,13.0225,0.186,-15.079,-1.13875,2.11,380.317,406.9395
3,21.25,427.696,14.624,2.994,1.819,5.6785,-12.24,14.196,2.706,0.5,0.99,0.747,0.55,101.17,94.75,17.5675,5.97225,19.604,0.303,14.67,12.76,12.9725,0.19,-14.838,-1.124,1.996,378.859,406.201
3,21.75,428.456,14.651,2.913,1.819,5.2915,-14.942,13.443,2.763,0.517,1.08,0.799,0.566,101.186,94.75,17.5675,5.97225,19.173,0.308,14.67,12.76,12.9725,0.199,-14.16,-0.98125,2.09,379.557,404.0645
3,22.25,430.135,14.7955,3.213,1.697,4.886,-14.575,14.225,2.66,0.531,1.085,0.778,0.57,101.175,95.45,16.6925,5.6545,18.963,0.303,14.64,12.755,12.9525,0.205,-14.0835,-0.9085,1.875,376.77,402.9605
3,22.75,431.732,14.511,2.945,1.697,4.6535,-13.277,14.029,2.607,0.52,1.037,0.793,0.588,101.168,95.45,16.6925,5.6545,18.411,0.291,14.64,12.755,12.9525,0.224,-14.685,-1.13275,1.935,375.5735,401.657
3,23.25,431.458,11.754,3.31975,0.779,4.23275,-10.777,12.816,2.579,0.508,1.042,0.838,0.559,101.2105,96.15,16.275,5.0675,18.28575,0.2845,14.545,12.7325,12.905,0.2235,-16.11925,-1.304,2.023,369.50675,399.71825
3,23.75,433.2875,11.754,3.2055,0.779,3.9505,-12.00525,11.817,2.71525,0.5295,1.129,0.804,0.617,101.21225,96.15,16.275,5.0675,17.99,0.28825,14.545,12.7325,12.905,0.2235,-16.014,-1.285,1.93525,370.561,399.8475
4,0.25,425.9435,17.88525,3.93125,1.211,4.549,-14.033,8.8045,2.622,0.508,1.0875,0.831,0.5845,100.917,93.35,19.2,5.24025,21.25125,0.3075,17.5725,16.4475,17.0525,0.592,-34.15725,-2.365,1.99075,378.1455,419.001
4,0.75,426.8645,17.72525,4.74925,1.211,4.13675,-15.013,9.75375,2.57125,0.486,0.9875,0.76,0.555,100.93,93.35,19.2,5.24025,20.8655,0.31,17.5725,16.4475,17.0525,0.5725,-30.95725,-2.2985,2.01925,375.4725,416.56625
4,1.25,427.19775,17.842,4.6175,0.995,3.672,-14.141,9.0595,2.58525,0.49675,1.0815,0.804,0.585,100.9225,93.9,18.75,4.711,20.57975,0.30525,17.51,16.4275,17,0.54075,-25.06075,-2.0505,1.96225,379.7525,413.77475
4,1.75,430.00525,17.67925,4.747,0.995,3.3925,-13.3935,7.2235,2.62725,0.48975,1.09825,0.809,0.603,100.91525,93.9,18.75,4.711,20.31575,0.31425,17.51,16.4275,17,0.55375,-20.03275,-2.07075,1.949,381.786,413.7115
4,2.25,429.99775,17.275,4.6825,1.35,3.135,-15.90275,7.88825,2.614,0.504,1.053,0.8,0.59375,100.90825,95.375,18.3025,3.9355,20.06125,0.30125,17.4925,16.3875,16.91,0.5115,-25.3215,-1.77975,2.0115,380.3175,412.7885
4,2.75,430.95175,17.075,4.279,1.35,2.867,-13.87425,6.53,2.57175,0.489,0.97525,0.75925,0.55925,100.91475,95.375,18.3025,3.9355,19.8305,0.30475,17.4925,16.3875,16.91,0.51,-30.5245,-1.91925,1.86625,379.39475,411.52125
4,3.25,431.2225,17,4.2515,0.694,2.6345,-13.471,6.278,2.40225,0.45825,0.99875,0.744,0.55125,100.901,96.3,17.82,3.258,19.6585,0.28325,17.41,16.405,16.805,0.51825,-25.48475,-1.6885,1.9295,379.20025,409.66675
4,3.75,432.163,17.049,4.401,0.694,2.4125,-11.995,5.1475,2.451,0.491,0.997,0.756,0.558,100.91,96.3,17.82,3.258,19.4065,0.2975,17.41,16.405,16.805,0.5235,-21.257,-1.766,1.862,382.06,408.054
4,4.25,433.074,17.1,4.238,0.908,2.1665,-12.8415,5.1245,2.5525,0.4595,0.965,0.77,0.568,100.9225,97.4,17.34,2.91,19.1945,0.286,17.38,16.4,16.725,0.5415,-21.3445,-1.484,1.8615,384.435,408.0555
4,4.75,433.1945,17.1,4.053,0.908,2.0335,-13.3525,5.6445,2.4925,0.457,0.899,0.678,0.497,100.9405,97.4,17.34,2.91,19.051,0.284,17.38,16.4,16.725,0.527,-21.9155,-1.797,1.893,377.4825,407.4675
4,5.25,435.372,16.94625,4.8305,0.683,1.9225,-13.842,4.238,2.508,0.468,0.907,0.703,0.528,100.9495,98.075,17.3,2.71975,18.8005,0.2655,17.315,16.3525,16.6525,0.58175,-18.1385,-1.53525,1.7885,379.4845,405.895
4,5.75,435.27075,16.9285,4.77875,0.683,1.881,-12.10875,5.297,2.56625,0.46425,0.999,0.7415,0.529,100.97275,98.075,17.3,2.71975,18.6895,0.27125,17.315,16.3525,16.6525,0.50975,-15.397,-1.4245,1.76125,389.13,405.11475
4,6.25,435.2355,16.7725,4.27675,0.29,1.74475,-11.071,4.43525,2.52925,0.48325,1.008,0.77025,0.5615,100.98425,97.775,16.865,1.98,18.5355,0.2835,17.2525,16.265,16.6425,3.7085,-12.53025,-0.146,1.9185,391.28275,403.74525
4,6.75,435.75075,16.893,4.49875,0.29,1.56575,-10.70525,4.443,2.54575,0.49175,0.9955,0.772,0.5125,100.99425,97.775,16.865,1.98,18.56575,0.247,17.2525,16.265,16.6425,23.83725,-9.0005,10.511,5.1015,386.066,404.6115
4,7.25,435.2615,17.078,4.0335,-2.033,1.44025,-6.243,5.99,2.57525,0.5065,1.00775,0.76075,0.55525,101.03625,97.3,17.4375,2.68625,18.729,0.222,17.2,16.2525,16.5925,148.72825,10.775,71.233,19.18325,388.792,404.7125
4,7.75,435.05025,17.35525,3.17525,-2.033,1.33925,7.67025,12.2215,2.52225,0.527,1.03,0.819,0.546,101.05925,97.3,17.4375,2.68625,18.994,0.27625,17.2,16.2525,16.5925,297.4755,66.18125,142.30775,31.02625,393.00225,406.44375
4,8.25,433.73125,17.732,2.32725,-3.0505,1.30325,52.26525,33.2345,2.656,0.60525,1.161,0.828,0.616,101.09425,93.15,18.1925,4.234,19.37825,0.35175,17.2,16.1575,16.57,534.08975,155.648,266.772,43.455,392.89,411.187
4,8.75,428.40775,18.075,1.9235,-2.398,1.2955,81.294,53.57325,2.89625,0.641,1.297,0.941,0.673,101.1125,93.15,18.1925,4.234,20.11675,0.45575,17.2,16.1575,16.57,739.05975,250.253,368.7275,51.419,394.75725,416.61575
4,9.25,424.6115,18.298,0.34675,-1.54925,1.29375,124.2475,94.09925,3.05375,0.72125,1.394,0.991,0.71,101.14375,89.4,19.9775,7.26975,20.716,0.49225,17.1,16.115,16.5325,958.82275,343.8495,487.70275,59.44675,393.31325,423.41525
4,9.75,419.7555,18.2,-0.98725,-1.319,1.3805,165.7945,142.773,3.20275,0.7675,1.562,1.099,0.781,101.1585,89.4,19.9775,7.26975,21.225,0.52625,17.1,16.115,16.5325,1151.80775,442.4735,592.82725,70.3105,398.26575,427.10775
4,10.25,418.10225,18.2,-4.016,-0.684,1.545,193.855,165.346,3.2035,0.7895,1.6355,1.22775,0.813,101.1705,85.825,21.7825,9.62375,22.0795,0.5415,17.1225,16.1075,16.5575,1383.68475,528.254,714.1535,76.609,399.8105,432.052
4,10.75,415.679,18.264,-6.21425,-0.483,1.7335,243.55075,177.2435,3.39825,0.8295,1.66775,1.25075,0.81325,101.1515,85.825,21.7825,9.62375,22.98425,0.59175,17.1225,16.1075,16.5575,1513.0965,616.1295,792.47725,85.543,399.0455,437.547
4,11.25,414.61175,18.199,-7.0775,-0.624,2.122,256.551,229.589,3.532,0.8555,1.73,1.329,0.865,101.1475,80.375,23.18,12.17825,23.6075,0.608,17.095,16.1425,16.605,1642.44975,671.8495,865.831,93.2705,403.447,442.6345
4,11.75,413.24275,18.2,-7.4555,-0.624,2.5425,285.041,215.8265,3.4025,0.861,1.71775,1.3815,0.8665,101.1315,80.375,23.18,12.17825,24.103,0.6365,17.095,16.1425,16.605,1737.59475,721.8825,926.7985,108.57,405.078,442.6775
4,12.25,412.40425,18.4,-8.6135,-0.328,3.152,274.063,238.641,3.596,0.8645,1.81025,1.45975,0.89075,101.1075,75.595,24.11,13.58375,24.478,0.6105,17.175,16.1625,16.67,1797.12075,718.9495,971.169,128.7995,401.59,447.1295
4,12.75,410.45875,18.7,-7.987,-0.328,3.7005,300.33,259.403,3.635,0.8745,1.918,1.4855,0.9295,101.082,75.595,24.11,13.58375,24.8905,0.647,17.175,16.1625,16.67,1841.1025,749.8235,1000.97775,139.33,404.703,450.9735
4,13.25,408.872,18.585,-7.539,-0.221,4.342,290.467,267.2745,3.6295,0.9135,1.90225,1.495,0.9415,101.0575,71.705,24.945,14.83125,25.3505,0.6455,17.215,16.235,16.7525,1851.04725,763.816,1005.8155,130.994,404.309,453.3945
4,13.75,407.39125,18.861,-6.6115,-0.221,5.0885,282.312,268.7135,3.656,0.9095,1.919,1.55275,0.933,101.0285,71.705,24.945,14.83125,25.6005,0.614,17.215,16.235,16.7525,1824.381,771.1915,1000.95975,122.991,403.896,454.9855
4,14.25,406.726,18.6145,-6.7815,0.101,5.812,283.517,269.927,3.606,0.8995,1.99925,1.564,0.97,100.999,68.24,25.63,16.071,25.7985,0.628,17.29,16.275,16.74,1774.97075,769.453,979.74825,110.64,401.914,455.3595
4,14.75,407.15025,18.382,-6.133,0.101,6.45075,272.255,231.187,3.805,0.92125,1.958,1.59625,0.9745,100.981,68.24,25.63,16.071,25.98375,0.61775,17.29,16.275,16.74,1711.0865,746.55575,938.564,96.9095,401.20125,457.88125
4,15.25,405.87725,18.4,-5.805,-0.227,6.90175,243.989,246.108,3.6145,0.9145,1.8585,1.4705,0.93725,100.94,68.8,25.925,17.28675,26.32975,0.557,17.355,16.3025,16.8325,1623.90975,698.19875,874.93275,88.93425,402.117,458.99675
4,15.75,407.33925,18.1815,-4.574,-0.227,7.177,216.98425,211.1285,3.5205,0.869,1.9305,1.513,0.968,100.90325,68.8,25.925,17.28675,26.548,0.5175,17.355,16.3025,16.8325,1453.99,624.4,806.162,81.074,400.7475,457.9735
4,16.25,406.461,18.27675,-4.2455,0.05,7.5925,181.876,215.481,3.4455,0.8475,1.84125,1.459,0.9145,100.8775,70.5,25.89,17.607,26.5035,0.444,17.54,16.3375,16.9625,1296.68775,544.791,694.3085,75.262,403.5865,456.473
4,16.75,406.217,18.2625,-3.275,0.05,7.96975,158.72625,190.29725,3.48175,0.85275,1.769,1.403,0.911,100.85825,70.5,25.89,17.607,26.475,0.408,17.54,16.3375,16.9625,1122.394,461.88175,621.921,68.218,402.00725,454.912
4,17.25,406.371,18.49975,-2.0305,0.225,8.24125,113.04575,169.13,3.41775,0.807,1.741,1.347,0.875,100.844,70.8475,25.8325,17.064,26.471,0.34325,17.5875,16.3725,17.1,901.865,366.7115,499.24525,61.2615,399.66225,453.25125
4,17.75,405.31725,18.1,-1.33625,0.225,8.355,61.078,143.51175,3.3645,0.7685,1.70775,1.218,0.85025,100.851,70.8475,25.8325,17.064,26.36025,0.27675,17.5875,16.3725,17.1,695.37025,247.41,392.0765,49.069,400.0925,451.957
4,18.25,406.815,19,-0.361,0.914,8.31325,23.421,102.14,2.9135,0.7055,1.514,1.137,0.777,100.8505,77.0825,24.54,14.08575,25.61,0.1915,17.6625,16.39,17.135,447.087,136.26925,251.819,37.8545,397.0685,446.79725
4,18.75,407.38925,18.486,0.723,1.074,8.23275,-3.696,61.024,2.622,0.577,1.147,0.861,0.616,100.847,77.0825,24.54,14.08575,25.1075,0.2165,17.6625,16.39,17.135,276.45875,43.1165,157.51075,24.821,395.8285,442.765
4,19.25,408.34125,18.916,1.784,1.584,8.10875,-8.9455,32.1115,2.458,0.4885,0.999,0.715,0.523,100.85,85.55,22.8,10.5155,24.6315,0.3095,17.73,16.3525,17.155,86.0505,-11.37325,43.38175,10.336,393.151,437.85125
4,19.75,409.51225,18.716,2.41,1.584,7.8915,-10.9685,22.1465,2.3405,0.445,0.879,0.673,0.464,100.8595,85.55,22.8,10.5155,23.899,0.3305,17.73,16.3525,17.155,15.481,-30.5525,7.15225,2.44025,388.4095,433.79475
4,20.25,412.25325,18.131,2.7655,2.302,7.602,-14.7325,19.085,2.5235,0.4735,0.943,0.741,0.525,100.8635,87.4,21.42,8.8185,23.3295,0.3225,17.73,16.3725,17.1875,0.64175,-33.793,-2.094,2.225,390.277,428.374
4,20.75,413.06575,17.987,3.0835,2.302,7.208,-13.1925,18.4655,2.5055,0.471,0.928,0.739,0.527,100.8885,87.4,21.42,8.8185,22.998,0.328,17.73,16.3725,17.1875,0.5615,-32.761,-2.14675,2.2125,382.265,426.761
4,21.25,415.779,18.054,3.3455,1.819,6.6675,-13.2815,12.3825,2.615,0.461,0.986,0.716,0.521,100.9115,89.475,20.7225,7.67625,22.706,0.298,17.76,16.415,17.15,0.5945,-32.529,-2.33425,2.16,391.578,424.8885
4,21.75,417.76425,18.102,3.2625,1.819,6.193,-13.232,13.5815,2.6695,0.4905,1.098,0.753,0.605,100.9355,89.475,20.7225,7.67625,22.474,0.323,17.76,16.415,17.15,0.5705,-32.6975,-1.998,2.269,387.3805,425.004
4,22.25,419.1815,17.606,3.4485,2.049,5.67,-13.4305,10.728,2.67,0.4705,1.031,0.847,0.569,100.932,91.05,20.1075,7.167,22.1895,0.3155,17.7375,16.4125,17.1125,0.57375,-27.241,-2.14875,2.038,390.81,424.271
4,22.75,423.1125,17.626,4.501,1.697,5.373,-13.128,14.3065,2.694,0.504,1.021,0.847,0.596,100.946,91.05,20.1075,7.167,22.0245,0.297,17.7375,16.4125,17.1125,0.587,-26.424,-1.907,2.0605,389.9565,421.051
4,23.25,424.2205,15.617,4.73725,0.779,5.17975,-13.7035,15.81,2.77325,0.51675,1.1275,0.8555,0.624,100.958,92.6,19.7675,6.2255,21.55075,0.337,17.675,16.43,17.0775,0.564,-32.477,-2.219,1.96525,381.53925,420.152
4,23.75,426.94125,15.617,4.68075,0.779,4.8455,-14.8925,15.29975,2.68975,0.53025,1.147,0.8595,0.64,100.9535,92.6,19.7675,6.2255,21.276,0.30575,17.675,16.43,17.0775,0.586,-29.41575,-2.26975,1.9945,381.76275,420.049
5,0.25,422.2045,21.59,5.563,1.211,4.687,-13.455,8.09,2.595,0.473,0.95275,0.71525,0.54275,100.853,95.9,21.1,5.27,23.496,0.309,19.67,19.2525,19.775,0.189,-25.693,-1.683,1.872,397.591,428.729
5,0.75,426.837,21.59,5.665,1.211,4.443,-15.654,5.945,2.716,0.486,0.96125,0.72025,0.54425,100.851,95.9,21.1,5.27,23.123,0.279,19.67,19.2525,19.775,0.189,-24.182,-1.348,1.746,395.478,428.373
5,1.25,428.7395,21.642,5.376,0.995,4.248,-13.351,5.549,2.688,0.47,0.93125,0.719,0.54025,100.853,96.2,20.7,4.742,22.858,0.276,19.6,19.225,19.7325,0.185,-28.329,-1.368,1.777,394.996,428.081
5,1.75,426.1565,21.462,5.112,0.995,4.071,-14.891,6.695,2.619,0.463,0.9115,0.71,0.5125,100.835,96.2,20.7,4.742,22.765,0.262,19.6,19.225,19.7325,0.195,-23.883,-1.277,1.605,395.17,426.619
5,2.25,428.3495,21.5,5.055,1.35,3.778,-14.58,4.884,2.584,0.462,0.9185,0.726,0.538,100.832,96,20.3,3.978,22.859,0.257,19.6,19.1975,19.7,0.191,-23.45,-1.122,1.719,395.599,424.684
5,2.75,432.7895,21.314,5.224,1.35,3.6175,-15.87,4.933,2.564,0.469,0.94025,0.71725,0.5345,100.8195,96,20.3,3.978,22.379,0.268,19.6,19.1975,19.7,0.182,-24.25,-1.311,1.747,394.538,426.103
5,3.25,434.4245,21.386,4.737,0.694,3.42125,-13.546,4.546,2.541,0.487,0.96325,0.735,0.535,100.7935,97,19.9,3.131,22.293,0.259,19.53,19.1325,19.64,0.182,-24.062,-1.354,1.716,394.461,424.769
5,3.75,435.464,21.334,4.742,0.694,3.27875,-11.334,3.008,2.402,0.431,0.85725,0.694,0.5,100.8145,97,19.9,3.131,22.158,0.254,19.53,19.1325,19.64,0.175,-19.323,-1.04,1.779,395.878,423.921
5,4.25,436.1665,21.436,4.566,1.313,3.17925,-12.134,3.295,2.421,0.455,0.92025,0.6615,0.50075,100.817,97.1,19.85,2.551,21.998,0.252,19.5,19.1025,19.61,0.185,-19.657,-1.065,1.64,396.611,422.83
5,4.75,438.2675,21.418,5.495,0.908,3.075,-11.479,1.854,2.391,0.439,0.889,0.6925,0.50075,100.8225,97.1,19.85,2.551,22.003,0.259,19.5,19.1025,19.61,0.196,-17.332,-1.014,1.689,399.608,423.784
5,5.25,438.5635,21.395,5.368,0.683,2.9685,-10.091,2.544,2.375,0.433,0.94175,0.682,0.51025,100.8365,97.3,19.71,1.997,21.787,0.252,19.48,19.095,19.585,0.197,-16.984,-0.997,1.644,397.192,422.585
5,5.75,439.4605,21.2,5.442,0.683,2.9155,-11.06,1.882,2.35,0.413,0.85625,0.6475,0.48125,100.8485,97.3,19.71,1.997,21.718,0.259,19.48,19.095,19.585,1.536,-15.836,-0.643,1.706,397.104,421.501
5,6.25,442.109,21.229,4.595,0.29,2.80475,-10.559,2.269,2.302,0.384,0.77525,0.645,0.4525,100.8795,97.2,19.64,1.968,21.557,0.248,19.41,19.045,19.5425,29.9,-10.423,13.344,3.686,397.75,420.9
5,6.75,442.3355,21.245,4.6365,0.29,2.67175,-6.16175,3.486,2.281,0.42175,0.887,0.681,0.48,100.909,97.2,19.64,1.968,21.639,0.221,19.41,19.045,19.5425,103.89,8.971,54.412,16.513,397.469,420.597
5,7.25,442.369,21.4005,4.1845,-2.396,2.6185,9.013,12.219,2.40225,0.46925,0.9575,0.69775,0.5125,100.95525,95.15,19.975,2.933,21.61225,0.27725,19.385,19.04,19.57,288.9885,64.209,149.78125,30.497,396.245,422.619
5,7.75,439.2315,21.4605,3.0155,-2.033,2.4955,44.116,34.63575,2.44025,0.539,1.067,0.818,0.56875,100.9785,95.15,19.975,2.933,21.64975,0.34225,19.385,19.04,19.57,472.8985,138.245,238.336,39.84625,400.57225,425.00575
5,8.25,432.89875,21.83975,3.00425,-2.398,2.4965,76.66025,61.38225,2.62125,0.62125,1.21675,0.895,0.63,100.99475,90.525,21.185,5.064,22.441,0.4075,19.3375,18.985,19.4725,716.97425,230.58025,366.57975,49.6485,403.87175,429.7075
5,8.75,425.36825,21.95275,0.26925,-2.398,2.545,120.256,103.37425,2.69225,0.6675,1.316,0.98975,0.7135,101.00775,90.525,21.185,5.064,22.997,0.48275,19.3375,18.985,19.4725,872.62525,330.902,458.3255,57.46975,407.92425,433.17475
5,9.25,419.527,22.2535,-3.438,-1.319,2.7015,152.647,152.268,3.005,0.707,1.458,1.092,0.734,101.0035,86.1,23.17,7.892,23.903,0.513,19.315,18.97,19.43,1131.3925,427.68975,587.7505,65.16275,408.931,440.47375
5,9.75,414.159,22.16225,-6.76075,-1.319,2.804,180.88725,213.40475,3.09125,0.742,1.485,1.15825,0.7825,101.01175,86.1,23.17,7.892,24.93725,0.51775,19.315,18.97,19.43,1274.6595,524.472,675.15875,75.267,411.339,446.966
5,10.25,411.284,21.85,-8.22825,-0.684,3.03,209.492,238.7655,3.102,0.7655,1.54175,1.18225,0.78925,101.011,78.7625,24.74,10.93475,25.3285,0.53,19.3525,18.99,19.4625,1505.5165,609.5025,786.16225,83.962,413.952,451.0935
