DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
3,9.75,369.6275,4.0175,-2.4545,1.595,71.6655,19.9,1.876,0.442,0.8254325,0.89297,0.6075,99.512,39.725,5.90875,2.9125,6.215775,0.307315,7.185,8.11875,496.75,319.8525,42.1,248,353.385
3,10.25,365.735,3.9395,-2.823,1.91875,101.44,27.1685,1.97275,0.44975,0.87841,0.97101,0.65081,99.51,37.55,6.41475,3.445,6.6393,0.3633,7.63975,8.07625,576.525,438.265,57.533,252.04,361.915
3,10.75,369.53,3.98725,-2.892,4.1475,136.8025,20,1.998,0.448,0.9204575,1.003725,0.667515,99.495,35.6125,7.0565,3.9125,7.054675,0.355075,7.83375,8.11875,558.425,451.75,57.25,254.25,366.0275
3,11.25,365.79,3.875,-2.305,6.43,145.36,30.829,2.0025,0.4565,0.96043,1.0567,0.679265,99.448,33.8,7.31175,4.315,7.53485,0.40631,8.253,8.2175,764.75,522.52,61.97325,255.625,372.46
3,11.75,366.59,3.9395,-3.08,9.495,137.7325,36.075,2.184,0.46075,0.992545,1.05835,0.721975,99.44,32.985,8.0275,4.6275,8.1552,0.3918025,8.53875,8.30625,779.25,547,73.575,256.5,377.8425
3,12.25,365.2125,3.883,-3.29475,8.79625,136.475,38.55,2.09575,0.47875,1.01025,1.1197,0.7025575,99.4195,31.3,8.4425,4.96,8.684625,0.3910325,8.5975,8.415,770,566.42,70.24725,258.185,382.6325
3,12.75,366.265,3.651,-2.30475,10.56875,160.535,31.16125,2.15225,0.49025,1.0178,1.1772,0.73185,99.401,29.7345,8.7175,5.185,9.1512,0.39314,8.80625,8.4625,833,525,68.921,261.6225,384.25
3,13.25,365.9225,3.8105,-2.31675,13.25,147.655,32.175,2.26,0.497,1.0678,1.194,0.755595,99.36425,28.8475,9.1975,5.83,9.6011,0.41868,9.25125,8.59625,712.355,453.035,60.55,263.25,383.495
3,13.75,366.08,3.81725,-2.192,11.875,134.965,34.124,2.287,0.531,1.0813,1.218,0.73756,99.299,27.74825,9.49,5.7575,9.9021,0.37253,9.5035,8.69875,667.45,446.73,57.19775,263,380.325
3,14.25,365.5575,3.679,-2.7525,10.81375,130.79,32.68,2.2875,0.536,1.1157,1.232,0.75109,99.2775,26.84225,9.73,5.9625,10.193,0.35202,9.81375,8.79125,577.3525,389.54,47.50325,261.25,381.5
3,14.75,364.99,3.62975,-2.756,9.6825,119.9225,28.201,2.15,0.519,1.05955,1.14195,0.72333,99.239,26.075,9.85225,6.1425,10.5505,0.31629,9.957,8.86875,589.2925,343.0725,44.1045,261.025,379.2025
3,15.25,365.825,3.661,-1.72975,7.7,82.768,23.2495,2.2595,0.4845,1.027025,1.114625,0.6843,99.247,25.495,10.055,6.4575,10.66325,0.2632475,10.1095,8.91875,461.0475,258.6725,33.074,261.025,376.1125
3,15.75,366.29,3.7,-1.9705,5.89625,59.3295,22.4785,2.245,0.4915,0.993065,1.1197,0.68589,99.235,25.32225,10.25,6.575,10.7,0.2391325,10.20125,9.04375,367.48,207,27.3,263.5175,374.36
3,16.25,366.41,3.706,-1.59,3.5575,42.625,19.8,2.2,0.464,0.94493,1.0787,0.61419,99.224,25.125,10.375,6.57,10.985,0.18472,10.2365,9.1425,268.025,172.7675,22.00325,264.545,370.5675
3,16.75,366.12,3.591,-1.92325,1.57375,21.2545,15.71,2.066,0.469,0.85135,0.96099,0.57659,99.203,25.1,10.4,6.3075,10.851,0.13635,10.225,9.225,178.885,112.37,15.78875,258.12,366.02
3,17.25,365.8225,3.6745,-0.71025,-0.18375,3.093,9.32825,1.7625,0.3905,0.71772,0.864145,0.492365,99.193,26.075,10.2025,5.575,10.7655,0.08759325,10.136,9.26375,112.5,72.5405,11.17575,254.4975,359.6675
3,17.75,365.8875,3.917,-0.15,-2.19875,-8.7115,5.8225,1.688,0.2775,0.63072,0.66154,0.416975,99.2415,27.32,9.965,5.2475,10.5005,0.099699,10.088,9.3175,45.71775,34.218,5.6515,251.165,354.25
3,18.25,367.07,4.11775,-0.072,-4.17125,-23.25,1.54,1.371,0.186,0.4474225,0.475205,0.28279,99.277,29.6,9.2775,5,10.28925,0.1334575,9.9145,9.33,0,3.32775,2.26025,249.9475,346.775
3,18.75,366.85,4.16,-0.0235,-5.61875,-26.553,0.3065,1.436,0.145,0.37938,0.413515,0.19936,99.321,33.294,8.445,4.12,9.5836,0.144295,9.6805,9.32125,0,-2.9735,1.25775,252.25,341.9175
3,19.25,366.32,4.26325,0.0305,-6.425,-27.697,0.1845,1.55,0.139,0.34056,0.37185,0.184895,99.34225,36.473,7.6475,3.41,9.528825,0.1449725,9.4255,9.315,0,-3.11075,1.146,251.265,337.7175
3,19.75,367.6025,4.297,0.01175,-6.855,-30.43225,0.2255,1.55,0.12875,0.36677,0.38175,0.18921,99.3425,38.7,6.83575,2.81,8.9112,0.14498,9.15,9.33,0,-2.972,1.19825,250.1725,334.84
3,20.25,368.86,4.37375,-0.058,-6.93375,-30.0295,0.0685,1.613,0.12575,0.379885,0.3982,0.2114,99.3585,41.35,6.479,2.34,8.41315,0.149635,9.051,9.33625,0,-2.91675,1.23075,249.12,334
3,20.75,369.405,4.37725,-0.014,-7.11125,-35.687,-0.049,1.683,0.1305,0.399555,0.40965,0.2165375,99.393,43.131,6.30575,2.14,7.78015,0.140945,8.991,9.3175,0,-2.85125,1.1625,249.0075,332.24
3,21.25,369.4625,4.472,0.01125,-7.25875,-35.27325,0.13075,1.703,0.15175,0.382255,0.410015,0.222495,99.39275,43.672,6.3105,2.18,7.77515,0.148425,8.769,9.28625,0,-2.6955,1.05075,249.6325,330.1425
3,21.75,369.285,4.4235,0.0655,-7.1475,-36.259,-0.02325,1.7215,0.142,0.3840425,0.4153825,0.2127125,99.395,43.99,6.08275,2.04,7.410525,0.1396475,8.56625,9.2675,0,-2.729,0.95225,249.6275,329.3875
3,22.25,369.6525,4.53075,0.0985,-7.66875,-35.144,-0.06225,1.5755,0.16275,0.40705,0.42934,0.22302,99.3975,45.304,6.00125,1.6,7.4032,0.135165,8.52725,9.24125,0,-2.79825,1.085,247.2475,328.1025
3,22.75,370.6175,4.455,0.09125,-8.1375,-35.59825,-0.712,1.628,0.157,0.3912875,0.43298,0.23385,99.388,46.946,5.7165,1.51,7.21955,0.1341425,8.44525,9.21125,0,-2.716,1.17075,246.2225,327.46
3,23.25,371.15,4.53,0.05775,-8.23,-33.9615,-0.8735,1.711,0.168,0.4144375,0.4753525,0.229185,99.3785,48.1,5.622,1.53,6.8185,0.1431575,8.3495,9.18625,0,-2.62825,1.2245,244.6975,327.0325
3,23.75,371.615,4.611,0.087,-8.42875,-33.7325,-0.9355,1.70275,0.16625,0.432915,0.477245,0.260795,99.3805,49.3,5.4575,1.51,6.685225,0.1360775,8.25625,9.1925,0,-2.67875,1.0625,244.41,327.0225
4,0.25,368,7.4205,0.238,-6.51,-37.822,0.685,1.582,0.1745,0.44261,0.51285,0.25481,99.188,54.5,8.9675,1.84,10.582,0.16098,12.4135,13.39625,0,-2.6125,0.8615,269,350.8825
4,0.75,369.0925,7.2805,0.5745,-6.765,-36.1,0.8235,1.557,0.17,0.4476475,0.51241,0.2704175,99.19725,55.956,8.87,1.7,10.214,0.151165,12.3375,13.37,0,-2.62925,0.72825,264,350
4,1.25,369.085,7.384,0.34925,-6.92,-37.38375,0.564,1.63,0.184,0.448735,0.52168,0.281015,99.16975,56.8,8.605,1.66,10.157,0.14968,12.2445,13.3425,0,-2.6105,0.77675,261.75,348.87
4,1.75,369.765,7.3315,0.221,-6.7075,-39.085,-0.881,1.606,0.16825,0.4217825,0.456805,0.2533275,99.14525,58.103,8.2575,1.29,9.9475,0.1517325,12.1925,13.32125,0,-2.5165,0.7105,260.81,347.65
4,2.25,370.65,7.35825,0.37,-6.6925,-37.81825,-0.637,1.662,0.167,0.43724,0.45996,0.26416,99.12375,60.2,8.005,1.18,9.5004,0.15434,12.05325,13.2825,0,-2.44725,0.82225,260.8025,346.02
4,2.75,370.615,7.3125,0.41525,-7.11,-35.928,-1.076,1.61525,0.16675,0.3962,0.427305,0.24475,99.12075,60.069,7.641,0.98,9.11025,0.15274,11.929,13.18125,0,-2.39525,0.994,259.555,344.01
4,3.25,372.545,7.4515,0.20125,-7.03375,-37.28375,-0.092,1.62375,0.161,0.407065,0.451435,0.2430425,99.11725,60.82625,7.635,0.91,8.9915,0.1529125,11.8665,13.15375,0,-2.43125,0.99275,257.5,342.52
4,3.75,372.1775,7.43,0.183,-7.2975,-33.96675,-0.5625,1.447,0.144,0.3935125,0.448175,0.229555,99.122,61.22925,7.39,0.76,8.6764,0.14303,11.76425,13.12375,0,-2.41375,0.9995,256.0825,341.81
4,4.25,372.4425,7.43,0.379,-6.68625,-33.0625,-0.955,1.52025,0.1355,0.3852925,0.441465,0.23453,99.11675,63.981,7.235,0.65,8.26545,0.141595,11.68075,13.0975,0,-2.43475,1.0225,257.7525,341
4,4.75,373.385,7.358,0.11625,-6.655,-34.079,-0.43675,1.4285,0.1325,0.3744125,0.4201475,0.2173675,99.12825,66.894,7.0825,0.59,8.042975,0.13816,11.58875,13.05125,0,-2.4045,0.93,255.435,341.49
4,5.25,373.0225,7.234,0.1155,-6.8975,-31.513,-0.499,1.3315,0.124,0.359785,0.39643,0.2119375,99.151,68.785,6.91475,0.545,7.86595,0.1363125,11.55325,12.9625,0,-2.081,0.70325,255.2775,339.78
4,5.75,373.76,7.2435,-0.038,-6.93875,-29.423,-0.69975,1.4005,0.134,0.3723175,0.42822,0.212035,99.19925,71.25,6.62825,0.4775,8.0237,0.12564,11.51025,12.9225,1.611,0.41875,1.287,258.1275,340.55
4,6.25,374.68,7.46075,-0.42925,-6.6425,-26.61225,-0.8105,1.3005,0.1245,0.35152,0.42187,0.20002,99.2205,69.99425,6.7585,0.45,7.8968,0.121815,11.45075,12.85625,29,17.34175,3.66575,257.5775,341
4,6.75,374.85,7.364,-1.383,-5.7125,-16.3365,3.56,1.229,0.16,0.39912,0.4566,0.25871,99.247,66.9615,7.105,0.64,8.2285,0.12903,11.43175,12.78375,97,48.1265,7.675,259.575,344.83
4,7.25,374.055,7.2185,-3.3965,-4.97375,-6.196,8.1885,1.28,0.199,0.436795,0.510685,0.314,99.26425,61.435,8.1775,1.245,9.080275,0.159355,11.398,12.7435,197.35,100.925,15.87125,258.7125,351
4,7.75,372.43,7.253,-5.1475,-4.2125,6.2165,21.346,1.454,0.279,0.57551,0.65357,0.41108,99.26625,56.215,9.0125,2.14,10.0406,0.19212,11.401,12.7095,306,160.665,23.2995,258.4275,357.78
4,8.25,367.5975,7.0605,-7.366,-2.815,23.2825,27.607,1.516,0.3315,0.68269,0.74402,0.4910775,99.2785,49.984,10.1,2.87,10.77875,0.2353375,11.464,12.655,373.75,192.9875,27.5655,264.85,365
4,8.75,364.59,6.711,-9.364,-1.2445,36.248,37.31925,1.724,0.38,0.722945,0.83761,0.529085,99.28075,44.87,10.9325,3.66,11.6615,0.292,11.6055,12.615,499.4,251.9475,35.182,265.98,370.39
4,9.25,364.83,6.7265,-9.86375,0.5085,61.83825,42.4235,1.807,0.41275,0.82598,0.925925,0.584665,99.28,41.219,11.325,4.83,12.3195,0.33738,11.816,12.58,567.75,300.9325,42.7735,270.0875,375
4,9.75,363.995,6.768,-9.76,1.295,92.828,58.85575,1.83525,0.43525,0.8868125,0.967015,0.61743,99.276,38.474,11.725,5.65,12.684,0.3361475,11.96175,12.5575,714.75,357.5625,46.89025,275.2125,381.88
4,10.25,361.6225,6.25,-12.51975,2.00775,100.087,51.96725,1.834,0.46,0.8841725,0.99151,0.64746,99.268,35.775,12.305,6.1725,13.24725,0.3781975,12.29575,12.55625,763.3975,379.3025,52.91525,279.1225,386.3525
4,10.75,362.01,6.26575,-11.135,2.8125,101.33925,55.3815,1.9,0.469,0.94565,1.0446,0.66313,99.2425,33.8375,13.0065,6.735,13.465,0.36454,12.60275,12.636,874.25,423.135,59.368,282.74,391.19
4,11.25,360.79,6.412,-12.161,3.485,123.135,60.0655,1.927,0.442,0.9677,1.065375,0.67873,99.2205,32.023,13.5325,7.415,14.36825,0.4086075,12.8675,12.68125,834.75,411.87,59.252,287.24,396
4,11.75,359.73,6.491,-11.1085,4.59,135.5,67.0775,1.8245,0.4565,0.9817525,1.0801,0.6831375,99.188,31.225,14.19925,7.6425,14.62025,0.3924475,12.97175,12.75,773.545,397.8275,57.6,289,400
4,12.25,359.96,6.5065,-10.41225,5.06,133,71.735,1.9095,0.434,1.002,1.0872,0.68454,99.148,29.926,14.64575,8.4325,15.186,0.39528,13.22925,12.89875,912.795,478.18,65.874,296,401.83
4,12.75,360.5975,6.36625,-11.1245,6.2975,129.065,74.76825,1.98525,0.47175,1.0157,1.14715,0.692595,99.1245,28.414,15.3275,8.83,15.63775,0.3950275,13.36425,12.955,945.75,462.91,67.028,297,403
4,13.25,360.54,6.451,-10.175,6.3125,112,73.9045,2.043,0.478,1.0016475,1.15125,0.696655,99.08725,27.925,15.715,9.435,16.0325,0.38313,13.47075,13.0075,871.4575,439.2625,60.854,294.84,406.8
4,13.75,360.22,6.32525,-11,8.4725,101.34,67.612,2.04425,0.475,1.043125,1.12145,0.674625,99.04125,26.71,15.51175,9.4125,16.334,0.3808225,13.59325,13.065,847.0875,387.445,60.4,292.61,403.88
4,14.25,360.08,6.274,-9.313,7.3625,86.264,59.598,1.96,0.458,1.020375,1.0689,0.65766,99.00875,25.83925,15.806,9.82,16.5215,0.3378925,13.64825,13.117,798,326.33,52.396,294.14,404.4
4,14.75,360.175,6.224,-9.163,5.35,77.795,57.35275,2.044,0.506,1.0207,1.147725,0.6531425,99.0045,25.82925,15.906,9.3975,16.49775,0.32161,13.69525,13.2475,775.815,315.0425,49.1065,295.01,401.685
4,15.25,359.93,6.2305,-7.537,5.51,71.4215,57.58,2.0585,0.4705,0.9993825,1.0819,0.6588375,99.00025,25.15,15.76,9.78,16.70225,0.2868675,13.81225,13.31,604.1,281.5075,40.2175,296.4,400
4,15.75,359.74,6.3635,-7.74025,3.7375,45.978,55.775,1.95025,0.46225,0.996275,1.0727,0.60977,98.99525,25.859,15.66,9.945,16.928,0.244725,13.97175,13.36125,583.3275,250.5,37.8225,296.9925,397.1775
4,16.25,359.3875,6.5645,-6.48,2.4575,28.127,51.708,1.8645,0.4395,0.897745,0.9796575,0.57951,98.9875,25.8655,15.596,10.2975,16.77075,0.1758875,14.06975,13.41625,479.825,212.81,33.945,294.84,392.7475
4,16.75,359.52,6.4435,-4.864,1.395,11.08,37.46525,1.863,0.4095,0.8058,0.8953,0.52948,98.9985,26.31725,15.545,10.22,16.659,0.14132,14.06575,13.495,323.8,152,25.764,291.92,389.88
4,17.25,359.6125,6.548,-3.76,0.20825,-2.649,27.449,1.605,0.33,0.6894225,0.7502475,0.451655,99.00875,27.1325,15.36,10.11,16.4315,0.112575,14.06525,13.574,222.625,117.1,18.4,290.34,383.21
4,17.75,359.65,6.69225,-2.36,-0.8905,-11.8165,16.9895,1.556,0.27625,0.6064075,0.6723325,0.381795,99.0325,27.89,15.095,8.8775,15.9995,0.11066,14.11675,13.635,125.34,57.159,11.064,288.38,380.92
4,18.25,359.365,6.787,-0.8375,-2.21625,-25.72575,6.108,1.444,0.195,0.42912,0.4726,0.28029,99.045,31.15,14.72,7.585,15.8495,0.15796,14.1275,13.66125,52.7735,26.5,5.53,281.75,377
4,18.75,360.255,6.938,-0.00475,-3.5025,-33.925,1.969,1.55,0.146,0.32601,0.35013,0.17779,99.072,36.01325,14.05,6.23,15.172,0.18147,14.01825,13.705,0,0.857,2.16,282,371
4,19.25,361.3675,7.11775,0.13075,-4.27375,-34.7,0.197,1.6405,0.118,0.3303825,0.3278125,0.1523625,99.095,40.0925,13.24,5.4975,14.5075,0.18814,13.82325,13.745,0,-3.193,1.33425,284,366
4,19.75,362.65,7.0805,0.323,-4.68375,-36.2705,1.89825,1.71525,0.124,0.317505,0.3453575,0.1633175,99.11775,42.26,12.4,4.56,14.13375,0.17971,13.58825,13.77625,0,-3.13875,1.19225,282,363
4,20.25,363.295,7.17,0.188,-4.78375,-39.39675,1.65975,1.69,0.1475,0.36618,0.39414,0.19217,99.116,45.711,11.515,4.18,13.82,0.18631,13.50025,13.79625,0,-2.98075,1.1665,281.57,362
4,20.75,364.67,7.061,0.60525,-4.87375,-40.607,0.98425,1.73725,0.1635,0.37756,0.4032,0.2195,99.141,46.40525,10.805,3.5125,13.114,0.16523,13.45175,13.80375,0,-2.88025,1.16675,278,359.83
4,21.25,366.12,7.164,0.638,-4.97,-42.476,1.15975,1.7255,0.17275,0.39594,0.43755,0.21364,99.149,47.88,10.248,3.125,12.758,0.18061,13.37475,13.80375,0,-2.897,1.1995,275.67,357
4,21.75,365.5,7.104,0.2455,-5.08875,-40.428,1.162,1.70875,0.163,0.40994,0.45528,0.22819,99.14175,49.69775,9.975,2.8325,12.273,0.16837,13.2945,13.78875,0,-2.8135,1.132,274.9,356.75
4,22.25,366.18,7.2025,0.3935,-5.13,-43.373,0.473,1.68825,0.182,0.4127975,0.438025,0.2349825,99.1465,49.508,9.805,2.42,11.8365,0.16835,13.1575,13.75525,0,-2.78825,1.02275,273.5775,355.765
4,22.75,366.38,7.26725,0.286,-5.43125,-43.84575,1.25,1.65,0.17525,0.440475,0.493945,0.25207,99.15975,49.161,9.45,2.2,11.6485,0.164375,12.96075,13.7145,0,-2.6925,1.02425,270.79,354.0825
4,23.25,366.975,7.373,0.40125,-5.66,-43.1265,1.527,1.721,0.168,0.41345,0.4636075,0.23961,99.1505,50.6,9.375,2.09,11.32725,0.1626175,12.7935,13.6665,0,-2.7315,1.0905,270.26,353.405
4,23.75,367.635,7.419,0.435,-6.00125,-39.91225,0.7665,1.70225,0.162,0.428685,0.47902,0.259355,99.1735,52.45,9.03,2.21,11.016,0.165845,12.59725,13.615,0,-2.75,0.9275,271.11,352
5,0.25,367.09,11.54675,0.953,-2.755,-36.53375,0.04775,1.41,0.116,0.35059,0.4060925,0.181335,99.16625,71.825,12.95,0.6525,15.081,0.165445,16.83775,17.22625,0,-2.27,1.11,294.305,369.965
5,0.75,367.4825,11.2925,1.1655,-2.8325,-32.6265,0.45925,1.50575,0.127,0.3460625,0.39921,0.1975675,99.167,74.525,12.74,0.6225,14.4765,0.158805,16.78575,17.21625,0,-2.33025,1.07975,293.4125,368.6225
5,1.25,369.3425,11.57075,0.838,-2.9675,-36.425,0.0425,1.40725,0.13375,0.3608075,0.406835,0.1971475,99.16,74.15,12.70175,0.5725,14.2105,0.1663325,16.768,17.2075,0,-2.3545,1.0345,294.7875,367.6525
5,1.75,370.035,11.5395,0.4,-3.15,-35.252,-0.769,1.3595,0.118,0.34806,0.381935,0.175325,99.1535,74.825,12.3985,0.64,14.1895,0.15287,16.729,17.19125,0,-2.287,1.04075,296.9525,366.155
5,2.25,370.4575,11.557,0.79675,-3.26,-31.689,-0.512,1.34,0.119,0.33394,0.390665,0.183205,99.1495,77.75,12.155,0.515,13.8265,0.15055,16.6095,17.11,0,-2.24125,1.0595,296.56,364
5,2.75,371.31,11.666,0.7325,-3.3275,-30.603,-0.936,1.309,0.125,0.3612025,0.40895,0.193755,99.1275,78.425,12.07,0.4425,13.7375,0.1498525,16.48175,17.07,0,-2.2125,1.051,296.985,364.5175
5,3.25,371.685,11.543,0.694,-3.575,-31.607,-0.804,1.4455,0.1115,0.35255,0.39026,0.1842,99.1315,79.64475,11.93,0.3725,13.557,0.15353,16.37675,17.05625,0,-2.2525,1.035,295.5225,364.75
5,3.75,373.335,11.24725,0.475,-3.805,-30.53625,-1.05,1.39825,0.12175,0.3616,0.3961375,0.18824,99.128,81.025,11.5725,0.365,13.1255,0.1472425,16.32075,17.04125,0,-2.1975,0.957,294.5,363.905
5,4.25,374.9925,11.29875,0.6735,-4.0275,-30.36375,-0.75175,1.3395,0.12075,0.3309775,0.39784,0.192465,99.13475,81.55,11.38125,0.34,12.91175,0.139935,16.253,17.00375,0,-2.23,0.89775,286.4775,361.75
5,4.75,374.4,11.23575,0.607,-4.2425,-31.579,-1.3875,1.373,0.118,0.3516525,0.41262,0.19366,99.1365,83.10725,11.39025,0.29,12.8665,0.14408,16.15475,16.96125,0,-1.935,1.08725,287.725,360.75
5,5.25,376.185,11.34,0.475,-4.2825,-31.9,-0.347,1.3685,0.13525,0.33941,0.40094,0.190305,99.15025,82.53125,11.36525,0.265,12.654,0.13806,16.0795,16.90625,3.101,1.75825,1.8305,293.8775,359.75
5,5.75,376.1075,11.74375,-0.102,-4.07,-25.369,0.093,1.2735,0.12275,0.34269,0.4268725,0.1952975,99.16125,81.8,11.2425,0.2725,12.697,0.1230975,16.05175,16.87,36.585,23.5585,6.15975,288.3275,362.9
5,6.25,374.17,11.878,-2.5,-3.5725,-21.3,3.507,1.23775,0.141,0.38135,0.42402,0.22302,99.206,81.0925,11.50275,0.2975,12.786,0.11857,16.0235,16.855,93.025,67.2285,13.4,284.9825,367
5,6.75,372.0275,12.035,-5.905,-3.1875,-10.69575,12.45,1.19,0.164,0.41913,0.4666,0.26946,99.236,78.38725,12.0325,0.46,13.175,0.14916,16.00425,16.82125,177.025,108.01,20.2895,288.6375,373.09
5,7.25,368.1175,12.12675,-9.09,-2.545,-0.7025,27.05725,1.206,0.201,0.4749525,0.529435,0.3277125,99.2445,73.25,13.31775,0.9475,13.92675,0.170685,16.0615,16.7825,260.755,166.5175,31.31925,289.4,380.75
5,7.75,365.005,12.238,-13.312,-2.0575,9.868,47.17025,1.3555,0.265,0.56954,0.61602,0.4008,99.2465,69.27625,14.2,1.7,14.905,0.2281,16.1365,16.76125,371.02,228.5925,41.38275,293.3675,388.73
5,8.25,360.76,12.3375,-16.197,-1.16575,22.04125,70.385,1.55825,0.3155,0.641415,0.7319225,0.4512675,99.25,64.63225,15.08,2.5575,15.6665,0.23592,16.35,16.76,532.9575,357.8775,62.11125,297.1,396
5,8.75,354.35,11.79425,-18.56,0.2095,39.666,87.50675,1.7485,0.34325,0.720155,0.794585,0.4806,99.2545,60.5425,15.4325,3.59,16.30425,0.2489875,16.498,16.74875,605.4,437.48,72.301,307,400
5,9.25,354.81,11.6325,-20.91125,1.21,48.03825,107.97,1.58225,0.348,0.7466525,0.8461625,0.4994075,99.25775,56.12625,16.11625,4.3725,16.64225,0.28921,16.5825,16.76,664.575,441.03,75.48725,308,403.315
5,9.75,353.305,11.504,-23.21575,1.7275,64.11725,123.8325,1.527,0.339,0.7549375,0.86006,0.5159175,99.262,52.7775,16.835,5.125,17.378,0.3166225,16.6665,16.77875,912.75,580.2875,93.9665,311.65,410
5,10.25,352.06,11.181,-24.5355,2.25,89.13125,155.935,1.53,0.373,0.805455,0.901795,0.5422,99.262,49.63075,16.975,5.9525,17.773,0.3374275,16.7835,16.80125,984.705,634.355,106.36,314,415
5,10.75,354.9075,11.4235,-24.517,3.03,92.5185,152.3975,1.682,0.37175,0.87624,0.94069,0.574505,99.25425,47.86925,17.82725,7.0475,18.233,0.32278,17.01075,16.83125,1095.4,645.225,107.2525,318.54,417
5,11.25,351.94,11.1005,-24.80475,3.205,86.96,165.74,1.7,0.39,0.87889,0.98291,0.58112,99.233,45.401,18.3,7.6,18.6785,0.30723,17.2355,16.8525,1075.5,643.67,103.865,322.06,420.335
5,11.75,347.575,11.058,-27.189,4.1375,105,178.495,1.67,0.397,0.8908575,1.00579,0.5811275,99.187,43.685,18.81425,8.6325,19.2265,0.3698275,17.37575,16.91625,1139,722.005,110.5175,323.4125,423
5,12.25,350.9975,10.9805,-24.36875,4.9575,89.2075,186.985,1.738,0.4015,0.9178825,1.010325,0.59011,99.153,41.346,19.0475,8.705,19.65425,0.3375725,17.5005,16.96,1205.35,643.8375,103.1075,327.3625,424.75
5,12.75,350.255,10.86675,-23.8315,4.8425,85.67525,175.13,1.7875,0.4185,0.93561,1.0159,0.59895,99.142,39.54325,19.3625,9.4425,19.719,0.32992,17.76975,16.95375,1127.25,634.21,99.575,329,426.75
5,13.25,350.125,10.67325,-23.04275,5.75,71.86175,173,1.79825,0.39875,0.9481,1.0057,0.57587,99.125,39.04575,19.7275,9.49,20.395,0.28279,17.73975,16.99875,960.01,564.1875,92.19225,330.46,426.4425
5,13.75,351.27,11.0185,-22.386,6.035,61.60425,157.355,1.808,0.4115,0.91275,0.953565,0.571205,99.124,38.0925,19.825,10.0025,20.65175,0.2789275,17.96075,17.03125,960.5,508.97,89.723,333.75,424.315
5,14.25,350.7925,11.10575,-20.68475,5.88,42.59,151.245,1.7085,0.3875,0.88344,0.98769,0.534215,99.1085,37.62775,19.9,9.655,20.347,0.255105,18.1825,17.0975,876.5,529.75,90.155,335.11,422.775
5,14.75,349.4625,10.91125,-19.9,5.195,43.5155,152.49,1.7545,0.3835,0.85197,0.966815,0.545805,99.085,37.6905,19.56,9.565,20.196,0.23642,18.31775,17.1525,851,473.03,82.2205,334.005,423.5
5,15.25,349.38,10.649,-17.983,4.9675,26.282,142.4375,1.72,0.375,0.88018,0.93164,0.5262,99.055,37.0965,19.71,9.59,20.248,0.20608,18.31175,17.21625,738.075,379.27,67.128,329.99,422.885
5,15.75,348.825,10.864,-17.0985,4.705,18.623,128.35,1.696,0.35225,0.7826275,0.9055025,0.4832575,99.03275,35.69,19.61,8.785,20.17325,0.15914,18.32425,17.28375,633.26,346.545,61.65,327.405,420.5
5,16.25,348.415,10.98575,-14.9,4.1175,5.9155,103.835,1.573,0.3285,0.728515,0.7937875,0.4634125,99.05375,36.3885,19.5,8.945,20.153,0.148965,18.34825,17.30625,507.335,257.615,44.9605,325.5,417.155
5,16.75,347.28,10.745,-11.756,3.2925,-6.268,73.753,1.575,0.29,0.6860225,0.7509275,0.4263,99.0625,37.403,19.3,8.42,20.16,0.1214825,18.35125,17.375,384.78,184.955,32.973,320.5,414.845
5,17.25,348.6,10.9335,-9.4915,2.675,-6.816,53.495,1.3425,0.25325,0.5873475,0.62179,0.3586975,99.0605,39.51,19.075,7.87,19.99375,0.1047625,18.288,17.385,306.8,155.175,29.179,316.75,413
5,17.75,349.6075,11.4035,-6.533,2,-15.0175,33.08725,1.276,0.191,0.47804,0.51187,0.28304,99.084,40.754,18.77,7.555,19.81,0.11167,18.194,17.40125,188.635,104.585,19.933,313.96,410.41
5,18.25,349.5075,11.65825,-3.293,1.3875,-18.75675,17.056,1.205,0.133,0.36138,0.371845,0.208025,99.0955,44.3015,18.275,6.405,19.576,0.13676,18.096,17.41875,108.025,57.141,13.5105,310,405.39
5,18.75,350.0175,11.95,-0.83425,0.873,-21.6365,3.19475,1.2,0.091,0.2634725,0.295425,0.1232875,99.111,53.003,17.8,4.985,18.9605,0.14943,18.04425,17.42875,32,16.602,5.0135,307.245,397.565
5,19.25,350.62,11.724,0.0145,-0.2175,-26.78,1.75975,1.23,0.077,0.2638,0.253345,0.1017175,99.121,59.12,17.025,3.4525,18.426,0.17762,17.90125,17.44125,0,-0.19225,1.803,304.3875,389.1775
5,19.75,352.905,11.834,0.019,-1.20225,-25.907,0.70875,1.265,0.0865,0.25803,0.26612,0.10858,99.12675,63.57225,16.305,2.5825,18.032,0.1936,17.78075,17.44875,0,-2.85075,1.37875,303.19,385
5,20.25,355.675,11.913,0.099,-1.705,-24.229,-0.171,1.252,0.07625,0.25729,0.27523,0.10826,99.155,67.264,15.745,1.86,17.609,0.19473,17.7135,17.43625,0,-2.82725,1.27875,303.7725,382.54
