DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,PA_1_1_2,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_IN,LW_OUT,PPFD_IN,RH,G_1_1_1,G_2_1_1,G_3_1_1,SW_IN,SW_OUT,TA
1,20.75,-0.0403125,-22.0508575,-3.332470125,-0.6522829,0.16049365,0.0507823375,-19.95362025,97.4790975,0.0138914658,425.293275,1.13634995,0.212973175,0.194102275,0.0217725,0.0463475,200.02605,228.65455,0.05991733,68.052385,-0.556440175,-1.56570725,-8.61110525,0,-0.479049725,-30.13415
1,21.25,-0.451716875,-144.5597425,-6.47877675,-0.648959375,0.2549746,0.04593072,-13.813095,96.7749575,0.013539334475,426.251575,1.2033715,0.238287,0.2350409,0.0798723625,0.02574046,185.504,241.611725,0.0359099775,35.175225,-13.54998525,-15.08629975,-14.24743025,0,-0.15042655,-30.60251667
1,21.75,-0.5444405,-157.7538,-6.053141,-0.5932247,0.1802231,0.04026185,-12.23663,96.76635,0.01322992235,426.4525,1.241543,0.1969606,0.319639,0.0612955,0.03186,185.3342,245.3112,0.04553,33.3142,-14.062769,-15.49687,-14.60319,0,-0.320903,-30.96450833075
1,22.25,-0.4214788,-135.24612,-3.979938,-0.5608717,0.150998,0.05795341,-12.2335,96.7828,0.0131396942,426.438,1.259462,0.1890857,0.1798763,0.06353,0.02264,186.616,247.6442,0.03588668,35.43729,-14.232531,-15.657999,-14.741501,0,-0.2564969,-30.73094166925
1,22.75,-0.42666025,-145.2517,-1.61793,-0.92034175,0.19176675,0.06278365,-14.2196,97.338725,0.0130421644,426.56775,1.15858,0.287321,0.24971425,0.061744925,0.04188875,175.27775,238.5945,0.0369833,36.236525,-14.9789825,-16.3776925,-14.741501,0,-0.585092,-31.150225
1,23.25,-0.35156,-142.65615,-6.28891225,-0.11716375,0.63580125,0.05770445,-14.36525,97.2734,0.01286948255,427.13275,1.138585,0.3649875,0.36266925,0.07768145,0.055425,173.52775,233.8025,0.049475025,35.890025,-15.2619575,-16.5831675,-14.741501,0,-0.0858,-31.17328333075
1,23.75,-0.3829054,-160.5048,-4.75013,-1.923412,0.6421958,0.0941406,-8.09242,97.5454,0.012555698175,427.491,2.910262,0.4637862,0.304693,0.1089694,0.02104,240.9594,280.1278,0.0614133,33.44994,-2.1382934,-1.102562,-14.741501,0,-0.1596398,-31.85880833075
2,0.25,-0.3786962,-144.46332,-5.7346286,-1.601696,0.8266774,0.05241444,-8.116606,97.49326,0.011707059775,427.4532,3.021132,0.3327012,0.2857298,0.0787498,0.03724,240.7322,280.3114,0.0588,34.86254,-2.1697626,-1.102164,-6.296062,0,-0.3070934,-24.89975
2,0.75,-0.350609,-139.61614,-3.9847702,-0.4521752,0.6220466,0.06835548,-8.06222,97.45118,0.0121834914,427.2712,3.029312,0.292157,0.2470862,0.07818944,0.02844,242.304,280.1766,0.04144002,35.9065,-2.2016906,-1.102198,-6.294446,0,-0.2149998,-25.95525
2,1.25,-0.3132582,-136.58392,-3.5434212,-0.5703352,0.4038626,0.04619536,-8.242934,97.42134,0.013153272075,427.3948,3.015014,0.3042884,0.2265266,0.06662742,0.02134,238.853,279.031,0.03789336,35.26478,-2.2299066,-1.10352,-6.292082,0,-0.1790866,-26.80775
2,1.75,-0.2835832,-122.05778,-5.075574,-0.3027856,1.0171164,0.05695592,-8.644514,97.38168,0.01227356415,427.333,2.933112,0.2736296,0.272561,0.1039508,0.02798,236.329,278.212,0.02520002,36.24776,-2.261624,-1.103118,-6.2865,0,-0.230033,-26.937
2,2.25,-0.2511946,-116.79522,-3.5022952,-0.06546,1.112232,0.06178,-9.022078,97.35688,0.01388684105,427.1774,2.813384,0.3846926,0.3259994,0.1401416,0.02672,236.6606,276.9646,0.0300533,37.26664,-2.290636,-1.104082,-6.28053,0,-0.183747,-27.7275
2,2.75,-0.2329366,-119.8371,-3.6665068,-0.1151936,0.8677126,0.06598,-9.28675,97.33792,0.0140392464,427.051,2.775482,0.3734368,0.3361874,0.135872,0.0294,235.5294,276.1544,0.04732002,37.7598,-2.3206294,-1.105224,-6.272626,0,-0.1628936,-27.67175
2,3.25,-0.2500148,-95.40782,-4.3765146,-0.0995672,0.2416578,0.02676058,-9.39346,97.29348,0.013902411625,426.9946,2.755022,0.2192786,0.3510506,0.0889,0.02692,241.7216,274.1406,0.04376664,37.09144,-2.3479306,-1.105842,-6.262344,0,-0.830984,-27.7665
2,3.75,-0.237872,-107.65494,-5.974836,-0.5622536,0.2577888,0.06014,-9.42574,97.24728,0.013120255125,427.1288,2.75522,0.259407,0.1739988,0.04402,0.02878,239.9882,268.4894,0.05189334,36.5248,-2.3786974,-1.105034,-6.250954,0,-1.29796,-28.43875
2,4.25,-0.245759775,-108.1439565,-5.43156787,-0.591672105,0.271626155,0.0564765,-9.8838495,97.2240195,0.01364034395,427.01109,2.6061928,0.25645315,0.184910445,0.047066177,0.0295765,235.867385,266.81001,0.283948506,36.063224,-3.77259371,-2.48044365,-7.1239706,0,-1.074043145,-28.97475
2,4.75,-0.25364755,-108.632973,-4.88829974,-0.62109061,0.28546351,0.052813,-10.341959,97.200759,0.012289635725,426.89338,2.4571656,0.2534993,0.19582209,0.050112354,0.030373,231.74657,265.13062,0.516003672,35.601648,-5.16649002,-3.8558533,-7.9969872,0,-0.85012629,-29.658
2,5.25,-0.261535325,-109.1219895,-4.34503161,-0.650509115,0.299300865,0.0491495,-10.8000685,97.1774985,0.01283091945,426.77567,2.3081384,0.25054545,0.206733735,0.053158531,0.0311695,227.625755,263.45123,0.748058838,35.140072,-6.56038633,-5.23126295,-8.8700038,0,-0.626209435,-29.94825
2,5.75,-0.2694231,-109.611006,-3.80176348,-0.67992762,0.31313822,0.045486,-11.258178,97.154238,0.011574283675,426.65796,2.1591112,0.2475916,0.21764538,0.056204708,0.031966,223.50494,261.77184,0.980114004,34.678496,-7.95428264,-6.6066726,-9.7430204,0,-0.40229258,-29.59675
2,6.25,-0.277310875,-110.1000225,-3.25849535,-0.709346125,0.326975575,0.0418225,-11.7162875,97.1309775,0.01223743975,426.54025,2.010084,0.24463775,0.228557025,0.059250885,0.0327625,219.384125,260.09245,1.21216917,34.21692,-9.34817895,-7.98208225,-10.616037,0,-0.178375725,-29.887
2,6.75,-0.28519865,-110.589039,-2.71522722,-0.73876463,0.34081293,0.038159,-12.174397,97.107717,0.011510218575,426.42254,1.8610568,0.2416839,0.23946867,0.062297062,0.033559,215.26331,258.41306,1.444224336,33.755344,-10.74207526,-9.3574919,-11.4890536,0,0.0455411299999999,-29.71275
2,7.25,-0.293086425,-111.0780555,-2.17195909,-0.768183135,0.354650285,0.0344955,-12.6325065,97.0844565,0.01228745105,426.30483,1.7120296,0.23873005,0.250380315,0.065343239,0.0343555,211.142495,256.73367,1.676279502,33.293768,-12.13597157,-10.73290155,-12.3620702,0,0.269457985,-29.198
2,7.75,-0.3009742,-111.567072,-1.62869096,-0.79760164,0.36848764,0.030832,-13.090616,97.061196,0.01237898295,426.18712,1.5630024,0.2357762,0.26129196,0.068389416,0.035152,207.02168,255.05428,1.908334668,32.832192,-13.52986788,-12.1083112,-13.2350868,0,0.49337484,-29.06625
2,8.25,-0.308861975,-112.0560885,-1.08542283,-0.827020145,0.382324995,0.0271685,-13.5487255,97.0379355,0.011634998125,426.06941,1.4139752,0.23282235,0.272203605,0.071435593,0.0359485,202.900865,253.37489,2.140389834,32.370616,-14.92376419,-13.48372085,-14.1081034,0,0.717291695,-28.178
2,8.75,-0.31674975,-112.545105,-0.5421547,-0.85643865,0.39616235,0.023505,-14.006835,97.014675,0.0121989306,425.9517,1.264948,0.2298685,0.28311525,0.07448177,0.036745,198.78005,251.6955,2.372445,31.90904,-16.3176605,-14.8591305,-14.98112,0,0.94120855,-29.00975
2,9.25,-0.21492955,-82.43459,-0.20935175,-0.76660945,0.2647534,0.04934,-13.967995,97.01189,0.01278275405,426.0429,1.277777,0.2973235,0.31946885,0.069850895,0.032985,199.4629,252.94045,9.2324045,31.73521,-16.3946345,-15.0464545,-15.0349005,0,6.739606,-27.16675
2,9.75,-0.20800695,-79.59131,-0.24947985,-1.5520742,0.2527508,0.07107,-13.806895,97.07378,0.013046948875,426.3397,1.2979685,0.29523425,0.2796796,0.056285,0.063735,200.60045,254.6925,17.81895,29.400545,-16.4591455,-15.2223245,-15.0787095,0.00135,10.5272645,-24.92275
2,10.25,-0.16627025,-110.4145,-0.36211325,-1.139462,0.683717875,0.0557965875,-13.3829625,96.820025,0.013834302675,426.6895,1.3506575,0.3228075,0.265944375,0.1070795,0.069642,204.331375,257.57325,25.7707,29.0550625,-15.9859625,-16.53332625,-15.00792375,2.234125,14.627875,-24.338
2,10.75,-0.159328875,-112.9120375,-0.056540525875,-1.777131,0.669170625,0.039225,-12.7839375,96.8255375,0.0172267224,426.793625,1.384615,0.312770125,0.329609375,0.102619375,0.084575,206.917,262.59825,29.1980125,29.233575,-15.97720125,-16.64001375,-14.98921375,6.5821,21.3517625,-23.74575
2,11.25,-0.279644875,-105.3381375,-0.500005375,-1.179969,0.669304375,0.0651909375,-12.4662125,96.8296375,0.019396764175,426.937,1.400355,0.427975875,0.349694125,0.117130875,0.102326625,192.363125,262.42925,39.7725,28.3518625,-15.89493875,-16.69557375,-14.86425,15.164,27.6297625,-22.33275
2,11.75,-0.30075325,-120.667125,-2.35157375,-1.353284,0.300421875,0.067472375,-12.1609625,96.8144625,0.02065052235,427.082,1.4298,0.42072375,0.338294875,0.0801238125,0.100316125,191.95425,262.57625,43.010325,27.7843125,-15.73807375,-16.6835125,-14.76160125,20.9305,29.816675,-21.653
2,12.25,-0.376719375,-128.123875,-0.07365225,-2.4409475,0.58323225,0.0578,-11.8185375,96.8024375,0.023163880175,427.119375,1.46480375,0.360034,0.509083875,0.0949570625,0.1049715,197.770125,264.217,41.2991375,27.11305,-15.536475,-16.61750125,-14.65802375,22.151,32.1238625,-21.557
2,12.75,-0.245771625,-101.1262125,-2.25930625,-1.924119875,1.17996375,0.0492966625,-11.4827625,96.79275,0.023830872475,426.836375,1.4926975,0.475945125,0.456317875,0.14804925,0.086791,195.778875,265.878625,37.8256375,26.43055,-15.29073875,-16.51391125,-14.51692625,23.90625,33.012925,-21.27775
2,13.25,-0.27889075,-119.3433125,-2.840415375,-2.181936375,0.93261125,0.0599356875,-11.359025,96.77965,0.023009500625,426.41275,1.50172625,0.441740625,0.40386725,0.124940375,0.06401775,201.219375,266.756125,40.3970125,25.70455,-15.01375,-16.37145125,-14.31302625,27.488,34.0567,-20.15425
2,13.75,-0.319116125,-126.828925,-2.67891675,-2.3545575,1.1573075,0.109667625,-11.20185125,96.7662,0.0245607163,426.389875,1.52588125,0.515888375,0.5058715,0.16405975,0.102442125,206.89075,267.943125,42.559675,25.3314375,-14.7074125,-16.18581125,-14.10597625,24.0025,34.9775125,-20.04275
2,14.25,-0.24361725,-101.428925,-1.591616125,-1.423968125,1.2967525,0.098146,-10.93905875,96.741325,0.024912332225,426.354,1.55322875,0.581342875,0.559036375,0.175090375,0.0677185,210.4655,269.376875,45.5976875,26.0504375,-14.38587625,-15.95425125,-13.908075,29.8425,30.4001375,-19.9315
2,14.75,-0.2221605,-91.0653375,-0.681603,-1.3680025,1.1818525,0.0752215,-10.60585625,96.725775,0.025610495025,426.326125,1.55001625,0.522230125,0.499100875,0.172636375,0.08355,210.22925,270.792625,49.2166875,26.7420125,-14.07204875,-15.7000625,-13.73438625,26.0305,21.491825,-19.921
2,15.25,-0.19765215,-90.83027,-0.28442195,-0.9269559,1.111064,0.04814743,-10.3830255,96.682735,0.024647000575,426.34225,1.5341795,0.44539025,0.4595794,0.1564967,0.0872443,209.2514,271.30005,55.268705,26.606005,-14.17596,-15.7227145,-13.8343005,22.605,17.2539345,-19.669
2,15.75,-0.20286875,-113.8445,-1.128132,-0.799767375,0.80887125,0.0670036375,-10.0512325,96.6952,0.024859937625,426.258125,1.56297,0.445926875,0.540160375,0.134668875,0.089202125,209.995625,271.3055,47.0711875,27.4159875,-13.4788125,-15.15211125,-13.47547375,18.4035,13.58265625,-19.59375
2,16.25,-0.301596625,-109.1307,-1.96228875,-0.501838875,0.749923,0.0569882375,-9.76983125,96.6756875,0.02490193975,426.139875,1.5466325,0.35519425,0.352052875,0.12308,0.0772875,208.364375,269.28175,41.45295,29.2740625,-13.2158,-14.89214875,-13.36773875,12.966,10.60405625,-19.618
2,16.75,-0.33025,-126.594,-2.3082,-0.330146375,0.71368175,0.054378675,-9.6170025,96.662125,0.022464001825,426.06225,1.5942675,0.4891485,0.436268125,0.138610375,0.0652125,209.94825,269.295125,32.5301875,29.3262375,-13.009825,-14.6559375,-13.2963,6.220275,6.5605625,-19.67125
2,17.25,-0.407528375,-120.087125,-3.53911625,-0.314438,0.554040875,0.05085,-9.49878875,96.6683875,0.019920867675,425.919875,1.5933925,0.269433375,0.310709625,0.096556625,0.0668875,209.290625,266.638625,18.8146125,29.412175,-12.7995125,-14.45317625,-13.25467625,1.604725,3.4705875,-19.64075
2,17.75,-0.3807351,-118.05107,-3.377433,-0.1885585,0.2925899,0.062222555,-9.5510745,96.62819,0.01858326655,425.7465,1.5404235,0.3848643,0.31870945,0.0770512,0.06925,208.98095,263.26945,5.901414,29.4218,-13.0226,-14.5668845,-13.4893555,0,1.293159,-19.57275
2,18.25,-0.5090298,-130.541,-5.1172504,-1.4444614,0.31366315,0.03356057,-9.567484,96.6495,0.01814649235,426.08845,1.526973,0.32782145,0.2483655,0.052074665,0.050755,207.2744,254.43,0.507693,31.69835,-12.92704,-14.4592845,-13.5253605,0,-0.07641645,-19.3855
2,18.75,-0.45895445,-127.58735,-6.6396515,-1.396747,0.18550265,0.056645615,-10.606445,96.6853,0.01545280595,426.06105,1.460089,0.2551768,0.21413515,0.03995047,0.0696,210.8335,250.63105,0.043715,33.1422,-12.8856795,-14.4129455,-13.5877445,0,-0.25994155,-19.2325
2,19.25,-0.33932305,-111.695495,-6.8093395,-0.9677842,0.2477966,0.040799455,-11.550765,96.712285,0.0137655339,425.9716,1.3937495,0.1607787,0.1571115,0.03262585,0.03881,210.012,248.7715,0.02681,32.3535,-12.8883755,-14.429435,-13.6603795,0,-0.78390155,-19.82925
2,19.75,-0.39269045,-128.283305,-5.9988095,-1.03286935,0.186844,0.038790635,-12.838855,96.73129,0.013247255675,426.2467,1.310559,0.11893478,0.17090885,0.032777435,0.058469785,194.57655,244.1789,0.026086655,32.73536,-12.9290345,-14.4907995,-13.7358895,0,-0.426232,-20.96375
2,20.25,-0.35964225,-129.5141575,-5.2107975,-0.985747675,0.1356825375,0.03571157,-13.37569,96.70293,0.0128316494,426.1222,1.2448085,0.33448805,0.217018475,0.0538273175,0.03403,188.38225,241.230975,0.0327249775,30.2716975,-13.35525725,-14.85144775,-14.05614025,0,-0.39998405,-22.6185
