DOY2,HR2,CO2,FC,G_1_1_1,H,H2O,LE,PA,RH,TA,TS_1_2_1,WS,PPFD_IN,TS_1_1_1,USTAR,VPD
4,19.25,385.0155,-0.006,-0.3255,-12.003,5.765,4.8545,77.5075,54.796,4.212,6.439,2.82,0.363,7.183,0.176,3.7
4,19.75,385.8215,-0.0095,-2.6675,-10.7765,5.8385,3.1045,77.53,55.5665,4.012,6.468,2.6765,-0.2065,6.8835,0.161,3.27
4,20.25,385.503,0.032,-5.1275,-13.559,5.67,3.476,77.554,56.107,3.5095,6.461,2.587,-0.214,6.524,0.16,3.18
4,20.75,385.423,0.077,-8.506,-13.981,5.6505,4.291,77.5255,60.0185,2.9035,6.4205,2.706,-0.214,6.2325,0.163,2.67
4,21.25,385.424,0.093,-10.7205,-13.091,5.643,3.467,77.538,61.2595,2.446,6.367,2.8785,-0.22,5.948,0.19,2.495
4,21.75,385.381,0.031,-12.656,-11.958,5.6725,4.127,77.5325,65.303,1.6415,6.2665,2.6815,-0.2205,5.688,0.183,2.155
4,22.25,385.665,0.036,-13.909,-12.39,5.658,3.541,77.5205,67.5815,1.4545,6.1465,2.5685,-0.2065,5.365,0.164,2.145
4,22.75,386.008,0.107,-14.6965,-13.083,5.667,3.415,77.503,68.799,0.708,6.0255,2.635,-0.218,5.0515,0.179,1.975
4,23.25,385.779,0.04,-16.1765,-14.8265,5.4455,3.137,77.4995,67.529,0.851,5.9325,2.752,-0.2125,4.7505,0.184,1.99
4,23.75,385.4085,-0.026,-17.1565,-12.103,5.3915,3.697,77.498,67.4375,0.4875,5.822,2.9675,-0.2135,4.459,0.178,1.88
5,0.25,391.356,0.305,-21.8935,-21.425,7.46,6.549,77.861,64.8955,5.6695,10.6995,2.696,-0.2195,9.6935,0.216,3.15
5,0.75,392.051,0.417,-22.182,-20.5285,7.447,4.969,77.844,66.272,5.088,10.5635,2.675,-0.2135,9.435,0.193,2.925
5,1.25,392.676,0.3515,-22.4575,-19.505,7.6325,5.92,77.8185,66.2535,4.933,10.423,2.739,-0.2175,9.1865,0.214,2.79
5,1.75,392.925,0.345,-22.7145,-19.4605,7.594,4.356,77.8005,67.387,4.971,10.275,2.763,-0.2185,8.981,0.187,2.715
5,2.25,392.7315,0.308,-23.1595,-21.642,7.5705,4.9235,77.7895,68.634,4.822,10.124,2.731,-0.2105,8.742,0.2015,2.695
5,2.75,393.481,0.2805,-23.624,-21.863,7.4375,5.6135,77.7985,70.1125,4.701,9.9695,2.617,-0.21,8.4945,0.208,2.5
5,3.25,393.411,0.24,-23.834,-20.045,7.532,5.102,77.7925,70.521,4.6465,9.815,2.699,-0.2095,8.2325,0.2,2.42
5,3.75,393.094,0.2995,-24.065,-23.604,7.4525,5.409,77.795,71.602,4.108,9.662,2.731,-0.205,7.9585,0.1945,2.25
5,4.25,393.9495,0.3865,-23.75,-20.404,7.376,5.345,77.7895,71.228,3.8675,9.51,2.828,-0.1505,7.6905,0.201,2.27
5,4.75,394.026,0.2615,-23.719,-19.192,7.415,4.765,77.81,71.4475,3.6505,9.364,2.858,2.881,7.446,0.191,2.24
5,5.25,394.724,0.011,-23.366,-20.719,7.489,8.075,77.8245,72.375,3.7745,9.2305,2.77,37.6305,7.226,0.216,2.385
5,5.75,393.355,-0.4615,-23.2115,-15.162,7.6765,14.945,77.841,69.2735,4.6595,9.104,3.126,132.0555,7.0215,0.237,2.625
5,6.25,390.771,-1.266,-22.2735,-8.732,7.786,24.393,77.8365,64.9315,6.0655,8.857,3.528,211.8745,6.8405,0.273,3.36
5,6.75,390.016,-1.9545,-20.5555,2.911,7.949,35.598,77.868,60.0565,7.032,8.769,3.92,392.087,6.7215,0.2855,4.21
5,7.25,387.238,-2.6525,-16.6625,12.896,7.9295,49.333,77.886,55.229,8.163,8.689,3.979,731.5885,6.8005,0.2995,5.095
5,7.75,386.807,-3.21,-9.5365,18.237,7.9925,59.517,77.8945,50.3175,9.094,8.616,3.807,922.819,6.964,0.3135,5.94
5,8.25,385.564,-3.505,-1.827,26.62,7.904,73.302,77.8935,46.15,9.711,8.558,3.81,1098.2485,7.2035,0.286,6.975
5,8.75,384.862,-4.333,7.349,28.0235,7.726,84.8435,77.92,42.196,10.591,8.513,3.426,1290.026,7.4545,0.2575,7.86
5,9.25,384.3,-4.92,17.131,42.671,7.646,109.049,77.939,38.576,11.199,8.479,3.58,1251.258,7.8155,0.249,8.5
5,9.75,384.005,-4.816,26.717,44.171,7.247,111.964,77.944,35.302,12.168,8.46,3.324,1491.221,8.3565,0.242,9
5,10.25,384.204,-5.288,34.62,58.411,6.931,114.0905,77.945,32.506,12.762,8.46,3.996,1534.377,8.9675,0.304,9.22
5,10.75,384.026,-5.351,41.817,79.4855,6.805,115.842,77.928,30.915,13.032,8.475,4.563,1665.354,9.644,0.3275,9.95
5,11.25,384.023,-5.1335,47.945,96.848,6.579,122.8515,77.929,30.43,13.7,8.519,4.504,1703.276,10.1835,0.342,10.27
5,11.75,384.203,-5.111,53.696,97.6,6.6905,121.624,77.906,29.3755,14.5735,8.8745,4.4705,1626.1035,11.148,0.3255,10.785
5,12.25,384.307,-5.348,57.226,68.3505,6.65,138.9995,77.888,27.805,14.723,9.0445,4.871,1621.52,11.732,0.339,11.56
5,12.75,383.199,-5.202,54.676,87.302,6.343,133.617,77.878,27.756,15.155,9.244,4.679,1510.292,12.289,0.343,11.78
5,13.25,383.455,-5.1575,58.389,77.144,6.275,134.625,77.875,27.728,15.642,9.403,4.848,1472.484,12.907,0.392,12.34
5,13.75,383.611,-4.676,55.794,72.334,6.425,128.698,77.88,29.578,15.574,9.6215,5.257,1475.766,13.362,0.3785,11.86
5,14.25,383.798,-4.681,54.893,72.8505,6.474,124.393,77.87,25.76,15.681,9.8545,5.105,1312.216,13.735,0.3885,12.85
5,14.75,384.428,-4.883,52.873,73.937,6.507,115.6745,77.856,25.579,15.645,10.079,5.119,1213.905,14.059,0.4055,13
5,15.25,383.8775,-4.3385,49.2,49.1975,6.46,108.5195,77.828,27.797,15.232,10.3315,5.284,1099.807,14.372,0.3875,12.84
5,15.75,383.921,-4.53,47.658,59.916,6.35,93.132,77.828,26.746,15.447,10.6185,5.269,907.719,14.555,0.4005,12.16
5,16.25,383.633,-2.54,41.456,29.8665,6.61,90.076,77.832,27.68,15.428,10.8975,4.755,756.174,14.471,0.3735,11.55
5,16.75,383.956,-2.207,37.617,6.1565,6.369,72.1795,77.837,29.919,15.084,11.156,4.89,641.058,14.501,0.3315,11.42
5,17.25,384.245,-2.1805,32.024,0.82,6.515,53.9585,77.826,29.332,14.641,11.3855,4.865,500.346,14.508,0.3045,11.07
5,17.75,383.833,-1.6255,26.572,-3.532,6.445,50.101,77.818,30.743,13.959,11.585,4.491,346.85,14.413,0.301,10.86
5,18.25,383.907,-1.019,19.119,-15.242,6.48,31.889,77.832,31.87,13.482,11.756,4.004,210.895,14.243,0.254,10.16
5,18.75,384.598,-0.303,12.7855,-17.8375,6.997,21.9445,77.846,36.709,12.411,11.776,3.337,83.9795,13.705,0.214,8.71
5,19.25,385.5805,0.1405,5.6555,-12.799,7.0745,7.4935,77.837,41.675,11.0375,11.874,2.66,16.067,13.3625,0.186,7.245
5,19.75,387.461,0.252,-1.9345,-12.274,7.1375,5.654,77.833,46.0215,9.978,11.937,2.51,0.434,13.019,0.1405,6.465
5,20.25,387.848,0.262,-7.4875,-14.168,7.193,8.972,77.847,49.5485,9.306,11.879,2.617,-0.2445,12.6495,0.166,5.615
5,20.75,389.686,0.268,-10.6415,-12.833,7.3265,8.964,77.868,52.908,7.9315,11.785,2.5505,-0.2495,12.2685,0.157,4.94
5,21.25,388.392,0.244,-13.582,-14.933,7.4055,5.298,77.879,55.631,7.3635,11.679,2.528,-0.228,11.9065,0.162,4.69
5,21.75,389.426,0.1975,-16.308,-20.566,7.4145,7.2345,77.886,57.5895,6.932,11.569,2.674,-0.2235,11.571,0.1955,4.18
5,22.25,390.175,0.287,-18.0745,-19.182,7.332,8.581,77.877,60.0375,6.539,11.451,2.728,-0.224,11.255,0.187,3.66
5,22.75,390.5305,0.359,-19.214,-18.132,7.327,7.7305,77.872,61.4725,6.2185,11.335,2.7255,-0.244,10.9455,0.195,3.625
5,23.25,390.931,0.38,-20.277,-21.223,7.332,8.0015,77.8625,62.9145,6.0865,11.212,2.6915,-0.2265,10.623,0.203,3.3
5,23.75,390.315,0.437,-21.237,-21.016,7.176,8.071,77.874,65.5735,5.6485,11.076,2.725,-0.2295,10.286,0.195,3.225
6,0.25,387.357,0.559,-20.331,-17.223,9.06,6.4645,78.059,61.5725,9.748,15.3765,2.7015,-0.183,14.74,0.181,4.325
6,0.75,389.3275,0.692,-20.8455,-17.5695,9.346,3.3325,78.049,62.768,9.399,15.2245,2.815,-0.1925,14.453,0.165,4.11
6,1.25,388.0365,0.478,-21.6065,-17.747,9.2395,5.125,78.024,64.5435,8.9905,15.068,2.944,-0.1895,14.1495,0.1715,3.75
6,1.75,389.5285,0.375,-22.567,-16.496,9.172,3.364,78.014,66.3295,8.644,14.909,2.9555,-0.1895,13.841,0.179,3.95
6,2.25,388.8105,0.382,-23.107,-19.1065,9.206,4.3765,78.0035,66.0625,8.2425,14.7465,3.0275,-0.189,13.5485,0.1885,3.735
6,2.75,388.8195,0.5955,-23.11,-18.5225,9.1345,3.449,77.9875,64.989,8.2865,14.579,2.6835,-0.197,13.234,0.195,3.745
6,3.25,390.419,0.5775,-23.3335,-18.1715,9.1275,3.4035,77.985,68.0605,7.6615,14.4095,2.5215,-0.199,12.9505,0.1615,3.22
6,3.75,389.939,0.347,-23.3905,-16.707,8.9895,3.344,77.9845,65.837,7.587,14.2385,2.472,-0.188,12.6745,0.169,3.27
6,4.25,390.87,0.448,-23.756,-18.682,8.9525,3.56,77.99,67.258,7.4345,14.067,2.829,0.5735,12.4065,0.17,3.12
6,4.75,389.849,0.4875,-24.131,-17.209,8.831,4.6425,77.998,65.28,7.2565,13.901,2.674,16.309,12.164,0.176,3.365
6,5.25,388.391,-0.39,-24.919,-17.848,8.961,14.935,78.013,64.4715,7.8235,13.7395,2.7945,97.871,11.94,0.189,3.47
6,5.75,387.068,-1.452,-24.313,-14.33,9.278,28.693,78.059,60.788,8.76,13.58,3.002,240.623,11.7315,0.199,4
6,6.25,383.65,-2.237,-22.284,-15.939,9.665,49.563,78.089,56.708,10.453,13.426,3.168,426.648,11.5575,0.225,4.87
6,6.75,381.283,-3.27,-19.689,-14.947,9.589,73.494,78.108,53.138,11.835,13.2785,3.748,369.769,11.486,0.258,6.12
6,7.25,380.049,-4.77,-15.3575,-16.425,9.8375,100.838,78.1245,48.083,13.5305,13.1495,3.7505,665.0275,11.48,0.244,7.26
6,7.75,378.026,-4.999,-8.671,-11.878,9.616,124.926,78.154,43.798,14.592,13.038,4.012,1012.328,11.5425,0.264,8.7
6,8.25,376.146,-6.063,-1.569,-9.841,9.532,161.278,78.167,37.78,15.872,12.9505,3.665,1199.671,11.7355,0.265,10.52
6,8.75,374.915,-6.302,7.858,-12.79,8.844,190.827,78.156,35.204,16.506,12.888,3.278,1367.376,12.139,0.244,11.34
6,9.25,373.795,-7.361,17.072,-6.964,8.781,235.485,78.1765,34.5125,17.4025,12.887,2.8595,1464.802,12.6745,0.236,12.155
6,9.75,372.889,-7.619,25.316,-5.44,8.649,203.199,78.176,31.7205,17.998,12.947,3.532,1534.234,13.496,0.249,12.8
6,10.25,372.492,-8.029,33.6085,9.376,8.6905,250.502,78.1825,29.868,18.7835,12.9715,4.455,1713.251,14.337,0.34,13.76
6,10.75,372.597,-8.244,40.7515,5.111,8.1705,227.559,78.1785,28.422,18.966,13.035,4.4205,1698.021,15.14,0.332,14.85
6,11.25,372.389,-8.24,46.949,11.261,7.9215,233.697,78.186,26.6095,19.8915,13.252,4.711,1624.363,15.694,0.394,16.81
6,11.75,372.281,-8.491,51.555,15.547,7.8765,231.22,78.1845,26.354,19.8735,13.425,5.095,1673.0405,16.209,0.421,16.895
6,12.25,372.666,-8.571,54.217,30.4945,7.788,257.635,78.162,25.182,19.987,13.621,5.546,1641.906,16.7135,0.462,16.95
6,12.75,372.876,-8.924,56.455,31.817,7.784,241.433,78.141,24.419,20.728,13.8235,5.526,1796.505,17.3115,0.446,18.41
6,13.25,372.727,-8.698,60.585,33.025,7.249,274.7685,78.125,22.429,21.251,14.0185,5.549,1652.41,17.873,0.428,18.57
6,13.75,372.855,-7.813,60.784,32.452,7.027,257.622,78.096,21.724,21.202,14.268,5.952,1681.922,18.2405,0.482,19.86
6,14.25,372.87,-7.342,58.307,10.911,6.913,238.021,78.095,20.759,21.425,14.543,5.74,1409.007,18.7345,0.468,20.18
6,14.75,372.536,-6.634,57.328,6.678,6.625,187.287,78.112,20.869,21.213,14.869,5.7,1295.083,18.9885,0.425,19.91
6,15.25,372.643,-5.673,51.84,-6.5395,6.806,185.976,78.109,21.657,20.674,15.115,5.752,1121.296,19.1425,0.441,19.49
6,15.75,373.025,-6.0235,47.251,-15.276,7.091,195.276,78.103,23.068,20.994,15.366,5.79,971.52,19.2875,0.465,19.38
6,16.25,372.717,-5.429,42.696,-15.477,7.314,169.681,78.078,23.092,21.394,15.598,5.525,1076.269,19.402,0.398,19.31
6,16.75,372.705,-4.2085,37.279,-18.369,7.831,159.695,78.071,23.841,20.486,15.784,5.311,864.185,19.491,0.411,19
6,17.25,372.871,-3.839,34.107,-24.024,7.72,114.647,78.049,25.467,19.613,16.0055,4.982,669.137,19.4435,0.395,16.98
6,17.75,372.5525,-3.141,30.339,-29.851,8.093,103.178,78.022,24.543,18.903,16.1905,4.467,476.605,19.1515,0.3645,16.97
6,18.25,372.344,-2.524,25.185,-31.261,8.191,81.542,78.027,26.78,18.693,16.261,3.917,332.52,18.625,0.323,16.6
6,18.75,373.366,-1.0745,19.368,-25.3115,8.839,50.0355,78.023,30.631,17.514,16.274,3.707,141.78,18.5165,0.278,14.26
6,19.25,374.7685,-0.323,12.51,-25.131,9.125,32.9385,78.028,34.687,16.31,16.248,3.001,59.817,18.367,0.23,12.49
6,19.75,377.388,0.235,5.196,-20.867,9.144,17.523,78.053,41.165,14.848,16.2225,2.63,9.772,18.059,0.174,10.21
6,20.25,378.015,0.442,-0.34,-14.644,9.118,7.938,78.053,43.02,14.284,16.243,2.326,0.44,17.6875,0.175,9.56
6,20.75,380.827,0.518,-6.74,-14.078,8.949,8.1305,78.083,45.773,13.648,16.226,2.545,-0.186,17.2325,0.158,8.45
6,21.25,383.193,0.5615,-11.396,-25.1575,8.975,6.8465,78.096,47.013,12.784,16.175,2.608,-0.188,16.8665,0.184,7.18
6,21.75,384.613,0.5965,-15.267,-19.1215,8.977,7.9135,78.116,49.095,12.428,16.0965,2.525,-0.183,16.5115,0.174,6.51
6,22.25,385.031,0.713,-17.327,-15.91,9.014,6.7535,78.104,53.602,11.571,15.997,2.481,-0.185,16.2145,0.177,6.33
6,22.75,387.6585,0.6725,-18.67,-19.866,8.966,8.589,78.09,54,10.777,15.8795,2.543,-0.192,15.9145,0.165,5.75
6,23.25,389.272,0.636,-19.297,-17.663,9.108,6.634,78.081,56.73,10.736,15.7515,2.568,-0.186,15.621,0.173,5.17
6,23.75,389.467,0.5075,-20.032,-15.95,9.12,3.631,78.093,57.298,10.106,15.625,2.634,-0.187,15.264,0.185,5.05
7,0.25,381.753,0.485,-15.695,-14.838,11.9035,0.628,78.3175,53.842,14.126,22.1285,2.549,0.369,21.529,0.163,8.235
7,0.75,382.299,0.395,-16.755,-15.791,11.942,-0.079,78.312,55.26,13.694,21.9425,2.6175,0.375,21.21,0.156,7.65
7,1.25,384.328,0.554,-17.9285,-14.654,11.9345,0.357,78.3015,54.827,13.816,21.812,2.4335,0.364,20.8995,0.166,7.135
7,1.75,385.628,0.361,-18.758,-15.006,11.7085,1.1475,78.299,56.5595,13.3155,21.6735,2.5895,0.353,20.5785,0.184,6.915
7,2.25,384.555,0.393,-19.2875,-16.486,11.8045,-0.649,78.292,58.614,13.0775,21.5275,2.4295,0.3525,20.269,0.183,6.335
7,2.75,387.604,0.423,-19.4285,-17.35,11.703,-0.093,78.273,59.261,12.739,21.385,2.6785,0.3565,19.9655,0.182,5.87
7,3.25,387.433,0.455,-19.7855,-14.522,11.7335,-0.0465,78.2665,59.9375,12.4255,21.238,2.3165,0.3565,19.656,0.176,5.62
7,3.75,389.194,0.349,-20.1685,-14.305,11.507,0.25,78.2645,60.0565,11.8815,21.0925,2.598,0.3555,19.3495,0.165,5.53
7,4.25,390.1765,0.319,-20.537,-12.8915,11.503,0.7855,78.2765,61.801,11.588,20.9275,2.5575,0.37,19.0655,0.182,5.25
7,4.75,391.76,0.301,-20.886,-14.207,11.551,0.531,78.2825,61.904,11.3845,20.7555,2.582,4.8795,18.8215,0.145,5.07
7,5.25,391.551,-0.026,-21.1345,-15.764,11.6625,4.869,78.298,59.6065,11.3795,20.587,2.726,45.434,18.5505,0.1835,5.45
7,5.75,391.26,-0.654,-21.4665,-7.828,12.011,12.913,78.3255,57.1615,12.731,20.416,2.5805,156.3555,18.3245,0.1785,6.295
7,6.25,389.8335,-1.106,-21.1225,-0.41,12.173,23.114,78.366,55.57,14.259,20.2395,3.0395,322.5165,18.139,0.222,7.59
7,6.75,387.2345,-1.46,-19.8045,10.23,12.0815,41.084,78.401,50.467,16.001,20.07,3.664,338.2,17.947,0.2585,8.895
7,7.25,383.458,-1.8875,-16.7005,21.688,11.8715,58.74,78.427,46.186,17.258,19.926,3.33,684.32,17.8585,0.2545,10.84
7,7.75,380.27,-2.051,-12.5595,30.816,11.6835,74.247,78.4545,41.758,18.65,19.792,3.215,925.462,17.8955,0.246,12.815
7,8.25,377.993,-2.551,-6.6305,36.128,11.4075,95.0135,78.4765,36.428,20.3655,19.67,2.562,1121.938,18.019,0.2095,14.75
7,8.75,375.1235,-3.2885,-0.5855,54.4895,11.3035,110.2445,78.488,32.9765,21.894,19.5715,1.895,1292.0455,18.291,0.184,17.025
7,9.25,373.478,-3.243,6.7125,61.557,11.039,126.3595,78.504,30.6555,23.138,19.5005,1.537,1351.8195,18.718,0.187,18.695
7,9.75,371.8915,-3.179,15.074,82.655,10.6645,132.96,78.523,28.2105,23.7665,19.467,1.6375,1459.9765,19.2495,0.1715,20.095
7,10.25,370.857,-3.31,23.1895,105.087,10.5535,135.564,78.518,26.585,24.454,19.4715,1.853,1641.7535,19.8335,0.172,21.94
7,10.75,369.433,-2.597,30.3365,132.747,10.4595,132.077,78.5195,24.833,24.9665,19.527,2.41,1713.1265,20.495,0.213,23.57
7,11.25,369.9825,-2.7345,37.1795,146.5725,9.72,131.891,78.511,23.046,25.7425,19.626,2.9535,1841.3735,21.211,0.24,24.39
7,11.75,369.7945,-2.6275,43.506,143.0065,9.2215,127.941,78.484,20.758,26.266,19.792,3.356,1883.799,21.995,0.2795,26.245
7,12.25,369.7085,-2.641,47.961,157.914,8.8435,130.25,78.4765,20.2195,26.711,19.992,3.593,1816.077,22.6155,0.2875,27.255
7,12.75,369.5325,-2.6605,51.88,162.1605,9.026,129.414,78.4615,20.2715,26.736,20.223,3.846,1822.007,23.255,0.2925,27.545
7,13.25,370.67,-2.479,53.1585,142.2475,8.767,124.757,78.443,19.786,26.9385,20.38,3.5745,1567.9075,23.98,0.2905,27.65
7,13.75,370.957,-2.552,53.582,133.777,8.122,118.578,78.423,18.975,27.157,20.601,3.718,1505.5415,24.575,0.276,28.55
7,14.25,370.452,-2.439,54.3515,130.776,8.224,118.3485,78.414,18.257,26.881,20.8795,4.1875,1420.532,25.232,0.304,28.94
7,14.75,370.318,-2.027,52.796,101.896,7.9455,101.376,78.3995,17.9835,26.695,21.135,4.294,1226.086,25.568,0.2945,28.305
7,15.25,371.276,-1.991,51.353,84.6425,8.254,101.032,78.392,18.144,27.0055,21.4345,4.3695,1204.6945,25.923,0.3005,28.61
7,15.75,371.306,-2.013,45.8565,74.435,8.649,97.055,78.364,19.602,26.5255,21.717,4.4135,1006.9735,25.905,0.28,27.82
7,16.25,370.674,-1.782,42.369,47.068,9.006,96.249,78.36,19.976,26.349,21.912,4.0185,823.523,26.057,0.287,27.33
7,16.75,370.881,-1.895,37.1655,47.8555,8.992,78.6685,78.344,19.716,26.3475,22.18,4.2025,820.6395,26.264,0.308,27.6
7,17.25,370.728,-1.269,33.0715,27.093,8.912,64.939,78.337,20.607,26.1625,22.383,3.987,663.024,26.385,0.263,27.81
7,17.75,370.6705,-0.9005,28.92,13.151,9.107,47.883,78.3175,22.306,25.451,22.5,4.299,490.346,26.198,0.286,26.165
7,18.25,371.005,-0.621,24.0255,-2.5315,9.642,35.125,78.337,23.801,24.9665,22.628,3.8255,267.4115,25.948,0.2285,24.35
7,18.75,371.805,-0.165,19.3955,-8.7985,10.167,20.5605,78.325,25.893,23.6535,22.6525,3.382,145.753,25.762,0.227,22.89
7,19.25,372.245,0.07,13.8005,-10.468,10.393,7.347,78.321,28.085,22.564,22.6995,2.7025,49.1145,25.541,0.186,20.24
7,19.75,373.098,0.226,6.6565,-6.735,10.915,0.328,78.31,32.146,21.0145,22.759,2.308,7.9135,25.176,0.137,17.14
7,20.25,374.375,0.2075,1.5255,-11.088,11.37,2.5815,78.319,36.634,19.409,22.812,2.335,0.534,24.796,0.143,14.55
7,20.75,376.226,0.481,-1.9435,-15.08,11.187,2.891,78.344,39.979,18.399,22.829,2.705,0.3755,24.353,0.174,13
7,21.25,376.78,0.441,-5.623,-12.933,11.79,0.0855,78.341,43.703,17.6605,22.8055,2.661,0.3785,23.92,0.167,11.75
7,21.75,377.879,0.503,-8.118,-9.041,11.917,-0.417,78.339,45.461,17.1905,22.76,2.743,0.364,23.483,0.183,10.6
7,22.25,379.308,0.332,-10.533,-14.08,11.919,0.055,78.317,47.843,16.4825,22.692,2.6705,0.371,23.063,0.161,9.57
7,22.75,380.846,0.622,-12.2125,-16.694,11.93,-0.239,78.309,49.264,16.09,22.593,2.648,0.36,22.675,0.163,9.6
7,23.25,381.712,0.5305,-13.5325,-11.717,12.048,-0.85,78.311,50.015,15.3955,22.4755,2.5025,0.353,22.303,0.182,8.82
7,23.75,382.5075,0.4895,-14.582,-11.708,11.967,-0.045,78.319,52.553,14.7415,22.34,2.4995,0.348,21.96,0.171,8.8
8,0.25,389.258,0.2755,-20.6295,-13.011,10.429,2.423,78.278,51.128,14.0885,21.3265,2.5595,0.027,20.4145,0.15,7.05
8,0.75,389.997,0.256,-20.876,-11.911,10.52,1.618,78.279,53.126,13.679,21.191,2.6475,0.0245,20.0795,0.166,6.93
8,1.25,391.2815,0.358,-21.395,-15.339,10.467,0.641,78.256,54.073,13.3385,21.0435,2.802,0.027,19.7965,0.176,6.38
8,1.75,391.41,0.248,-22.2785,-14.409,10.488,2.653,78.242,54.563,13.127,20.8805,2.715,0.021,19.4825,0.175,6
8,2.25,390.669,0.256,-22.8355,-14.7055,10.554,2.5645,78.24,56.196,12.6835,20.7145,2.6655,0.015,19.1525,0.162,5.84
8,2.75,391.85,0.274,-23.1705,-12.814,10.612,1.497,78.249,58.186,12.6435,20.5505,2.5075,0.024,18.833,0.17,5.73
8,3.25,392.6155,0.2805,-23.3765,-14.924,10.698,0.781,78.249,62.696,12.246,20.388,2.617,0.0235,18.5495,0.16,5.2
8,3.75,394.598,0.2015,-23.6955,-14.017,10.743,1.583,78.249,63.391,12.037,20.2365,2.5815,0.022,18.3315,0.168,4.75
8,4.25,396.08,0.257,-23.918,-13.714,10.771,0.5695,78.25,63.913,11.49,20.084,2.4155,0.0125,18.062,0.169,4.55
8,4.75,394.911,0.242,-23.836,-15.526,10.604,0.127,78.245,66.407,11.391,19.941,2.3255,0.342,17.801,0.165,4.16
8,5.25,395.294,0.345,-24.053,-14.439,10.582,1.29,78.251,66.98,11.1705,19.8225,2.4425,6.64,17.545,0.183,4.33
8,5.75,397.62,0.129,-24.052,-13.1315,10.715,4.877,78.27,67.224,11.911,19.719,2.5405,58.111,17.2955,0.207,4.31
8,6.25,393.761,-0.4855,-23.946,-6.4475,10.923,15.247,78.315,62.442,13.207,19.6065,2.81,176.004,17.0585,0.197,5.5
8,6.75,392.3395,-0.75,-22.712,2.451,10.937,31.6545,78.349,56.552,14.672,19.4725,3.2325,362.8245,16.8825,0.22,6.72
8,7.25,391.8985,-0.9885,-20.4295,9.462,11.141,36.5735,78.385,51.873,16.2095,19.3445,3.2245,587.9595,16.825,0.2445,8.37
8,7.75,388.827,-1.184,-16.022,23.098,11.223,50.9745,78.401,45.993,17.6195,19.246,3.3215,783.731,16.8635,0.267,10.5
8,8.25,384.725,-1.541,-9.663,37.468,11.297,65.9165,78.4265,42.0285,18.969,19.105,3.094,960.652,16.9985,0.273,12.335
8,8.75,384.21,-1.54,-2.132,44.079,10.928,79.359,78.447,37.24,20.3795,19.017,2.6035,1045.207,17.184,0.25,14.76
8,9.25,381.17,-2.038,5.88,64.88,10.766,102.057,78.464,32.306,21.461,18.9185,2.3985,1253.054,17.4965,0.214,16.88
8,9.75,379.54,-2.256,14.444,96.676,10.0955,117.709,78.4625,29.996,22.5825,18.8495,2.032,1418.714,17.887,0.211,18.63
8,10.25,378.347,-2.035,22.002,109.61,9.7465,111.825,78.474,27.3265,23.516,18.833,1.979,1551.263,18.399,0.204,19.8
8,10.75,377.098,-2.08,28.851,138.2755,9.4215,119.4095,78.4765,25.939,24.087,18.781,2.512,1612.396,19.187,0.248,21.14
8,11.25,376.7355,-1.8985,36.66,132.693,8.9835,123.574,78.4645,25.1115,24.456,18.848,2.887,1654.399,19.891,0.246,21.845
8,11.75,377.2415,-2.2535,41.52,149.743,8.6715,126.395,78.448,23.73,24.978,18.936,3.643,1713.907,20.589,0.3125,23.37
8,12.25,375.768,-1.954,45.23,156.7875,8.678,115.899,78.433,22.93,25.365,19.032,4.268,1723.64,21.29,0.355,24.22
8,12.75,376.499,-2.172,48.452,151.4,8.405,113.03,78.416,21.146,25.561,19.226,4.465,1684.737,22.05,0.357,24.58
8,13.25,375.8985,-2.2495,49.618,135.396,8.158,131.025,78.417,20.186,25.583,19.417,4.335,1660.38,22.587,0.3695,25.45
8,13.75,376.493,-2.0675,50.6995,131.996,8.074,106.1545,78.3875,20.5105,25.984,19.63,4.3615,1527.8165,23.0485,0.393,25.795
8,14.25,375.46,-1.74,49.979,109.886,8.026,92.49,78.3795,20.987,25.7715,19.8555,4.2405,1392.2425,23.6305,0.367,26.4
8,14.75,376.371,-2.167,50.0305,95.524,7.7865,108.58,78.3645,19.13,25.715,20.0765,4.2835,1274.698,24.0915,0.375,25.855
8,15.25,376.118,-1.815,46.2425,74.534,7.881,88.385,78.3595,18.82,25.74,20.292,4.178,1149.2645,24.5395,0.374,26.375
8,15.75,375.871,-1.679,43.411,61.369,7.627,76.572,78.323,18.3775,25.5935,20.5255,4.534,972.624,24.686,0.377,25.99
8,16.25,375.71,-1.914,41.0695,52.059,7.631,84.764,78.308,18.51,25.6885,20.703,4.551,868.382,24.8175,0.37,25.8
8,16.75,375.85,-1.367,37.1785,27.743,7.859,67.775,78.305,18.784,25.431,20.8935,4.535,662.7485,24.978,0.361,25.52
8,17.25,377.192,-1.168,33.095,17.002,8.2025,55.493,78.2955,20.3475,24.861,21.0705,4.542,481.008,25.025,0.392,24.735
8,17.75,375.559,-1.014,25.067,-4.034,8.4155,50.139,78.2885,21.5235,24.1185,21.2815,4.165,330.9315,24.9245,0.327,22.945
8,18.25,375.553,-0.418,18.0545,-8.17,8.617,29.28,78.2985,23.3895,23.061,21.411,3.885,178.7955,24.784,0.296,21.465
8,18.75,376.408,-0.2285,11.6815,-14.57,9.1765,16.858,78.2765,26.7825,21.804,21.5505,2.878,57.792,24.598,0.24,18.45
