DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_9_1,TS_3_1_1,TS_3_3_1,TS_3_4_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,-0.340054034821185,-0.276942940825887,-0.479216748631131,-5.86252387899147,-1.94006630492925,0.0264524608662697,-47.0146948140214,-12.2137581156617,0.160347195063082,402.749820661358,1.31005457494302,386.176631314401,1.07744004439308,405.543975414848,386.055490135441,1.03984208334157,404.89391292222,385.825612040988,1.0072193798492,404.403964153846,387.246998594,0.887610371150679,403.071865459091,0.473662785307337,-9.27816856958581,0.099037661482256,0.348,0.3895,0.13,-9.1477,-9.559675,-10.14394,-11.36506,-12.42633,86.03333525,26.31175,0.2880275,-10.85325,-9.383,-9.14475,0,-4.298,0.7975,-1.25075,197.87,263.3875,198.47,262.2425,-0.17025,-0.69,-0.1,-0.86,-0.12,-0.33025,-0.214,-0.52025,-6.54055,-3.49385,1.711175,5.037525,6.89245,12.695825,12.080325,-5.541675,-1.954575,13.90685,-4.572725,2.26635,3.939725,9.64115,16.05775,-5.15035,-2.059375,2.1029,4.6877,8.956175,13.935325,-4.039125,-1.7641,4.9306,-57.36305,-36.52375,-32.4078,-84.101
1,5.75,-0.373022940287982,-0.192808664496969,-0.172440514278745,-6.22376165729947,-1.84100759770545,0.0322661935853247,-31.2521276245099,-8.95630247523574,0.133980586257315,403.404737273324,1.32867328944441,386.054118936365,1.12312449841679,406.173322074763,386.058140154339,1.09623907612806,405.177568337191,385.9550957013,1.05245022722671,404.565014201461,386.785375186442,0.937265855776647,403.88565043456,0.483528420594702,-9.39453041531385,0.0957763110886156,0.478,0.3595,0.13,-9.498435,-9.95905,-10.50008,-12.34444,-13.20353,86.06981875,26.3615,0.4135,-11.18175,-9.7215,-9.51175,0,-4.28,0.6975,-0.778,196.795,261.5575,197.09,260.5175,-0.17,-0.69,-0.1,-0.86,-0.12,-0.311,-0.21375,-0.53,-6.5596,-3.762025,1.61995,4.919725,6.8956,12.693375,12.0791,-5.5992,-2.198725,13.90585,-4.800025,2.15745,3.86425,9.64115,16.05575,-5.25015,-2.309175,2.013775,4.57745,8.957925,13.933325,-4.2299,-2.012525,4.825125,-57.74265,-36.848,-33.3205,-91.39
1,6.25,-0.171645560867171,-0.356380868844112,-0.474733563196803,-1.66290948836834,-1.81279588007693,0.0317013449782715,-40.7496018684425,-12.8719369553902,0.187986174449541,403.834947582171,1.34959850846816,386.449885773702,1.10713193347681,406.688598126642,386.203953704169,1.08121128459438,405.97477697712,386.313179923658,1.07438495254095,404.80078543732,387.661777091537,0.975149973755737,403.652693579447,0.606503573576,-9.31016220675038,0.077520829526264,0.44,0.3195,0.13,-9.49266,-9.9773,-10.65908,-12.34098,-12.995275,86.09883125,28.321,0.3592,-11.46375,-10.0045,-9.74325,0,-4.20825,0.7,-0.696,196.0975,261.02,196.3,259.125,-0.17025,-0.7,-0.11025,-0.87025,-0.12,-0.3405,-0.214,-0.53,-6.8995,-4.027725,1.527775,4.80725,6.841275,12.691375,12.0791,-5.804175,-2.436775,13.905325,-4.966625,2.024325,3.787775,9.64305,16.05375,-5.444575,-2.521,1.920525,4.466025,8.9584,13.93185,-4.5286,-2.298125,4.713575,-55.5126,-36.8055,-32.8705,-83.5105
1,6.75,-0.260716957686009,-0.323641650811776,-0.474538641456286,-2.13540735195255,-1.45129346966543,0.0297373537564816,-38.5730063947446,-11.0496994468888,0.196102670824041,403.985369845442,1.28848569792462,386.718666504464,1.13340277695617,405.952056922159,386.609786975862,1.1068449878574,405.739554174521,385.854297067338,1.09642883031812,404.10072299336,386.649467409467,1.05653024250847,402.660670612091,0.505292288486666,-9.31679359580847,0.0926052851476512,0.426,0.3795,0.1395,-9.32754,-10.2465,-10.3638,-11.93598,-13.90926,86.1171265,29.4475,0.30912,-11.76225,-10.30075,-9.9905,0,-3.972,0.9,-1.22,195.875,258.695,196.0925,258.825,0.12,-0.357,0.15,-0.5105,-0.07,-0.1905,0.0475,-0.4105,-7.18025,-4.28525,1.43655,4.696675,6.8392,12.68965,12.0781,-6.09265,-2.6396,13.90385,-5.160325,1.8963,3.712825,9.6439,16.052025,-5.722875,-2.73975,1.789975,4.353875,8.95615,13.9319,-4.84235,-2.5918,4.598725,-54.124825,-37.05575,-32.6552,-83.312
1,7.25,-0.169013809759074,-0.235999797283845,-0.36806253750034,-2.07767466981204,-1.28154702537011,0.0288024338332469,-31.615102794514,-8.57235060913536,0.195621422850933,404.24788941516,1.26309151717028,386.877293381735,1.11341185236177,406.187066113941,386.731104301188,1.08836369662724,405.556083878968,386.69884403783,1.04692606292758,405.193802800138,387.774457753832,1.0223561183516,402.667328151389,0.64221744981692,-10.2109614058355,0.0768035047488931,0.478,0.3695,0.12,-10.30786,-10.7211,-11.528,-12.80238,-13.30353,86.1527855,30.28475,0.30182,-11.5445,-10.084,-9.7015,4.0925,1.0475,5.595,0.46,196.48,259.9975,196.7925,259.54,5.91125,5.618,5.539,4.83425,0.757,4.12325,5.04475,3.20625,-7.3727,-4.55705,1.34875,4.58755,6.85805,12.68765,12.078325,-6.29555,-2.831075,13.903325,-5.410675,1.7734,3.637825,9.646825,16.05075,-5.847975,-2.945,1.6618,4.242725,8.954175,13.92985,-5.136575,-2.88215,4.485425,-52.4271,-36.60325,-33.133125,-78.2425
1,7.75,-0.525984720453812,-0.13909429344805,-0.507564507117725,-6.83132665753456,-1.03308668014521,0.0365738415908328,-31.6756348886926,-0.416774865060544,0.196837460720393,403.558634718937,1.20642613519349,387.62224201803,1.09779856418938,405.364702979519,387.686556254569,1.08578185933934,405.317227228898,387.482012925875,1.07381060038626,405.105775757123,389.325590634399,1.04944888483085,403.699527904469,0.379923788639544,-9.57021934315704,0.0977976267658377,0.362,0.319,0.15,-9.81588,-9.649975,-9.73242,-10.5893,-9.98806,86.154091,28.5015,0.26202,-9.57325,-8.509,-7.70675,15.9475,13.545,17.1375,3.37025,197.6825,271.4675,198.0825,269.9925,37.713,35.2645,35.62275,32.06425,3.9555,25.0745,31.511,22.958,-7.3805,-4.673225,1.2671,4.48115,6.872025,12.685925,12.0781,-6.361375,-2.98365,13.902325,-5.1726,1.659875,3.56435,9.64875,16.049025,-5.811125,-3.092475,1.543575,4.139325,8.952975,13.92785,-4.886225,-3.032775,4.372225,-50.1078,-36.0797,-33.22025,-35.7425
1,8.25,-0.4891702593292,-0.0890499105575299,-0.351849729257755,-4.92158303086666,-2.18020603069996,0.0687961584908222,-12.4322458135405,-0.0712180319615066,0.23251361482857,403.901516996243,1.2404952081686,387.900598827326,1.15541191669481,407.061879399936,387.738508480301,1.18282459275571,406.194239895455,387.905704770083,1.14743205595569,406.839242353119,389.555516730213,1.12181026561718,406.466702425608,0.436624550645689,-6.88068745092888,0.0877615660005873,0.46,0.34,0.1895,-7.66898,-7.216675,-6.93058,-7.4973,-6.736305,86.17979975,28.41775,0.3259,-6.79975,-6.788,-5.3825,26.995,31.645,32.975,5.96725,198.4825,288.83,200.88,290.3275,73.13425,70.93975,70.01575,63.1615,10.0555,52.744,66.75275,43.49025,-6.55455,-4.450575,1.2057,4.38175,6.8633,12.685925,12.0776,-5.74115,-2.918275,13.9008,-3.7142,1.6077,3.500975,9.650675,16.04775,-5.24255,-2.924875,1.464375,4.04165,8.952225,13.926375,-3.7879,-2.65335,4.2688,-40.0565,-33.87995,-30.76285,6.6275
1,8.75,-0.72258036740912,-0.0306683993339597,-0.486876341018892,-3.29751821456041,-2.05314134000199,0.0683486927852736,-11.8635187040475,1.77915317331937,0.256532652050653,404.97916183213,1.42577913216701,387.688169439009,1.26006858502982,408.441903535613,387.669016678007,1.24211742608232,408.520964538824,387.704166895498,1.23950225802237,408.661649834993,389.460933841905,1.2116949812715,408.290074470086,0.538696373475625,-4.83081767427095,0.144872251465341,0.53,0.508,0.2485,-4.670825,-4.91875,-4.5107675,-4.48948,-4.2833925,86.1977225,21.893,0.7523075,-3.2125,-3.8895,-1.1705,33.94,40.69975,41.825,7.6505,201.46,305,206.475,311.15,100.24,95.238,95.9,86.3215,13.1615,72.521,87.794,58.1385,-5.1358,-3.73335,1.179825,4.295275,6.8004,12.6842,12.0764,-4.819625,-2.562675,13.8998,-1.0496,1.64035,3.453025,9.65015,16.046025,-3.6951,-2.2341,1.448825,3.95625,8.945025,13.9269,-2.38455,-1.91495,4.18305,-26.3386,-28.905,-27.8846,19.73325
1,9.25,-1.24598965388178,-0.0790729248696655,-0.638267134940555,2.31839247645106,-3.95977968936659,0.0987472827632727,1.52313897654926,1.13410181090028,0.331677993091799,405.857400888272,1.47338230455492,395.778737192675,1.30690668969423,408.891336622135,395.617551615903,1.31316389818326,408.887171393487,399.453023636365,1.31314825707425,409.057787729412,400.492469873276,1.25009126109143,408.837566651623,0.741668113827678,-2.65913713038575,0.176845105568941,0.7055,0.60925,0.2685,-2.37638,-2.69725,-2.1221,-1.67033,-1.19618,86.242211,19.2075,1.3339525,0.6585,-0.0342499999999999,4.5735,36.685,55.87425,56.41,9.234,205.22,321.495,209.235,333.275,135.618,129.242,126.662,114.155,15.343,99.3515,113.0515,77.304,-3.417,-2.60975,1.194,4.232525,6.7686,12.683925,12.07655,-3.929525,-2.038475,13.899325,1.1866,1.7195,3.41465,9.652,16.04575,-1.8266,-1.2922,1.487725,3.888675,8.941,13.92585,-1.01115,-1.0869,4.117625,-10.9585,-24.3017,-23.862325,30.50925
1,9.75,-0.934565704309086,-0.0766378656047268,-0.551183011747932,3.09208187502508,-2.00588232567604,0.0927814116784628,6.18456020995726,0.594293147346392,0.397364096651011,405.946478633368,1.52156355187427,399.368510277363,1.3037392487416,409.335031174719,399.38326618332,1.31971489212651,409.069412590728,399.307382650785,1.32431194666289,409.140629558442,400.206547730684,1.25898626522477,409.217810492618,0.791450844894067,-1.28365062531839,0.158890262284521,0.788,0.7075,0.3995,-1.12658,-0.9122,-0.6618525,-0.47084,0.1911,86.266249,17.2875,1.68838,3.09775,3.1645,7.029,42.96,90.28625,87.415,14.3255,209.945,333.405,213.79,342.68,209.9545,198.673,197.006,177.627,23.8075,154.999,175.451,109.475,-0.9065,-1.09955,1.244175,4.195225,6.7636,12.68465,12.076325,-2.818225,-1.27565,13.898325,2.6744,1.8222,3.38685,9.65135,16.044025,-0.7251,-0.2651,1.567,3.84055,8.93915,13.925375,-0.1259,-0.25035,4.070875,-2.279275,-21.18665,-20.1359,54.59625
1,10.25,-0.431790027067655,-0.407085722484482,-1.23411175891701,3.3838323157492,-2.68869641402125,0.110880582819243,19.0839340126913,-0.495804272388973,0.47035672429671,405.88366086766,2.11607058429411,397.405405007443,1.37553094674008,409.449904889002,398.960401223219,1.39488494121599,409.63733677604,397.362136520431,1.40781292220582,409.751907498382,394.35921467797,1.40485929943883,409.520711473997,0.841288241850698,-0.224293443995961,0.217734634508296,0.91,0.749,0.419,0.179225,0.169125,0.424625,0.7707825,1.58464,86.278622,15.6375,1.84882,5.656,5.784,7.8405,44.67,112.691,103.8825,20.041,211.69,343.8125,219.195,348.275,249.11675,242.5,237.78,217.901,36.488,179.826,229.8795,152.524,1.9325,0.3126,1.3425,4.2889,6.773,12.6835,12.07565,-1.616375,-0.14895,13.8966,4.6446,1.93525,3.369175,9.6474,16.042,0.051625,-0.020375,1.6378,3.9802,8.9345,13.923125,0.5108,0.002875,4.03875,1.727825,-18.7425,-16.6919,76.306
1,10.75,-0.305451214329716,-0.111004558185995,-0.0716388391465974,4.45339444132644,-1.40486524941631,0.13209508262564,39.4684597873321,-0.280554956157629,0.536053605205491,406.244497455121,2.02531489800605,396.274243273311,1.59063597206463,410.086048829177,396.137759484013,1.53439262670857,409.935145858947,396.16206350197,1.50069543346223,410.237656292208,393.842584395002,1.36948263096718,410.078392409091,0.905367912443401,0.410107948695779,0.245872921372388,0.906,0.8285,0.437,0.89646,1.8172,1.30588,1.5365825,2.69022,86.23285275,15.47175,1.948905,8.1595,7.7925,9.72875,47.29,149.95875,138.73,26.6175,214.495,353.675,223.175,357.075,328.7005,316.692,311.68925,276.901,47.937,235.488,301.09625,191.31,4.0922,1.8014,1.492275,4.3029,6.78415,12.6852,12.076875,0.108225,0.14135,13.8956,6.2737,2.15295,3.373525,9.6474,16.03925,0.880075,0.364325,1.70145,3.9721,8.9309,13.92425,1.5048,0.9368,4.046675,13.21,-16.7369,-15.743625,106.9025
1,11.25,-0.343586650693152,-0.290670469091453,0.0251600070891973,5.53555391439789,-2.59726262012523,0.122754037020173,28.0640604045834,-0.597046360061349,0.543401321579452,406.237112559455,1.80303709979763,395.392571058582,1.57031140783319,410.176409070459,396.050890695395,1.57218631680481,410.13378252537,396.074889454329,1.57956416076584,410.360779708197,393.286209507683,1.37274203370205,410.118628181374,0.969696782823131,1.25741421764985,0.31469646125972,0.94425,0.828,0.506,1.9390875,2.087625,2.4690225,2.8354375,3.95336,86.219684,13.428,2.203665,8.99,8.797,11.06,47.29,173.62075,166.97,30.981,216.67,355.24,225.9,361.0625,401.365,384.36825,377.826,348.602,54.762,269.502,355.19375,252.2155,5.7706,3.0229,1.663425,4.343375,6.8162,12.684625,12.077,3.0638,0.80595,13.8934,7.5032,2.41665,3.39575,9.64825,16.03825,1.98895,1.20965,1.7696,3.982675,8.92505,13.921,2.9783,1.8261,4.0735,23.90735,-10.368,-15.4776,105.0325
1,11.75,-0.364381273715055,-0.144537673004917,-0.0133364066421985,6.49554862470453,-1.72085345862985,0.134980684463383,39.8245008960917,-1.74172865858649,0.523929458864366,406.276930976968,1.73116724874896,391.375016260434,1.52837895111719,409.956943273129,391.337201830662,1.5139876918365,409.964714840735,391.340832976279,1.54013684492719,410.103139587814,393.070021009369,1.34619149846977,409.980599651976,1.03634604627572,2.18186247376824,0.327121344692571,1.094,0.92,0.429,2.9870725,2.9555,3.35868,3.7565475,5.43712,86.138673,12.405,2.5964,9.526,9.418,11.636,47.99,201.7235,209.26,40.895,218.87,360.74,226.29,367.64,486.259,455.218,459.825,427.037,70.811,324.9025,420.225,296.3565,6.593025,4.51675,1.861725,4.3258,6.75185,12.6875,12.0781,5.468775,2.1915,13.892825,8.2635,2.6495,3.445725,9.6492,16.0397,3.24895,1.965175,1.87825,3.851,8.9255,13.9227,5.02,3.2617,4.1488,24.9872,-1.2376,-14.8254,125.09825
