DOY2,HR2,G_1_1_1,G_1_2_1,H,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TAU,RH,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT
1,10.25,-8.54475,-7.1959,-77.21137814975,2.00196230675,0.11564006435,0.5240327389175,0.4430204353775,0.1916345286775,-10.236878055,0.08456999347,-0.202046820025,11.75925,-20.912,-2.76215,-4.068475,-1.19555,-7.798025,-36.352,64.163,58.73,175.4675,229.755,141.15,145.165
1,10.75,-8.44225,-7.04825,-65.86293728325,2.317843026525,0.159882394,0.5476844637175,0.5353693064875,0.21518148969,-9.949001555,0.12577390478,-0.1696858549,11.599,-20.49275,-2.7693,-4.0772,-1.18125,-7.6435,-17.298,79.1335,70.314,176.9025,231.235,168.7325,170.3925
1,11.25,-8.28975,-6.9659,-62.63309675075,2.69113197975,0.1209980344,0.530272226705,0.5355855149375,0.20487450997,-9.7006892125,0.0840857298,-0.171904377925,12.94475,-20.25375,-2.80955,-4.077475,-1.1788,-7.421,-17.495,81.45275,70.235,171.5725,231.6775,170.885,173.0775
1,11.75,-8.0825,-6.87205,-51.37902871975,2.77593176265,0.136307751825,0.6250861337,0.6313798722175,0.22974868394,-9.34767366,0.10650377192,-0.1920201313,13.931,-19.91075,-2.846,-4.1162,-1.176525,-7.1969,-14.84,90.1035,73.485,165.275,232.0325,198.2525,180.1275
1,12.25,-7.944025,-6.790925,-51.837081232,2.581626262,0.150437399,0.58267761598,0.63816697736,0.21487220198,-9.01797266,0.0545698699,-0.2891005282,16.00625,-19.84675,-2.827225,-4.109625,-1.164625,-7.011475,-4.9864,96.7675,82.752,163.0675,231.75,213.58,204.435
1,12.75,-7.765125,-6.6887,-52.478059604,2.0115906896,0.1345237952,0.57075143386,0.49157531722,0.1689104802,-8.87829032,0.06886870544,-0.2179549428,13.2565,-19.67125,-2.8356,-4.0769,-1.19555,-6.862975,-10.5173,87.25325,70.2745,169.245,232.06,187.6025,170.0325
1,13.25,-7.56365,-6.579125,-63.96043715,1.5428399148,0.1024755022,0.49155679168,0.52470546896,0.14190940806,-8.59419878,0.07101659258,-0.2214588408,14.1225,-19.1595,-2.833425,-4.06545,-1.16995,-6.706175,-10.6485,69.31,59.50325,164.705,232.64,150.55,138.53
1,13.75,-7.344525,-6.457275,-58.1119847295,1.570877382625,0.14065785235,0.52392908566,0.6625463624625,0.164400849875,-8.5179923025,0.085058745255,-0.196866250275,13.68875,-18.7765,-2.8232,-4.054475,-1.18205,-6.6252,-17.338,99.025,82.492,159.6725,232.0175,194.115,185.255
1,14.25,-7.21605,-6.3137,-63.079619348,2.285593612,0.1378315418,0.58083417292,0.55007084828,0.18895094586,-8.79998074,0.08113103428,-0.222337097,14.6585,-18.743,-2.82155,-4.0328,-1.19095,-6.612,-20.3945,89.39,75.906,158.145,230.69,180.9,169.115
1,14.75,-7.1004,-6.1918,-65.8058540475,1.905655106875,0.130603293375,0.498010462475,0.50629217575,0.1829084978375,-8.909436425,0.0819591726,-0.250827677,14.7095,-18.6795,-2.86895,-4.02495,-1.1799,-6.55115,-33.4795,70.264,59.904,158.465,229.36,145.11,140.99
1,15.25,-6.99335,-6.0643,-71.075137664,2.3270546496,0.1346514714,0.55604125052,0.5727119928,0.18644308112,-8.57703522,0.08662184558,-0.237725339,16.419,-18.42,-2.85615,-4.00485,-1.1629,-6.62985,-41.29,41.843,36.963,158.88,228.03,90.179,84.8575
1,15.75,-6.8923,-5.9803,-67.943861494,2.9782549596,0.1705430192,0.64083325,0.60222245216,0.22435361284,-8.5914115,0.09644267598,-0.2637714364,16.902,-18.441,-2.8252,-3.96885,-1.1675,-6.6463,-43.7595,27.7165,24.8685,159.35,225.64,62.359,59.3935
1,16.25,-6.825,-5.902,-65.88612337,2.2064236708,0.148126102,0.61466898252,0.53276280134,0.20164982128,-8.3488052,0.07961199208,-0.1949560884,18.288,-18.5085,-2.85125,-3.96485,-1.1694,-6.8082,-54.7555,15.8365,13.8385,161.52,222.81,31.1725,33.3175
1,16.75,-6.78815,-5.88675,-65.386036,1.314245057925,0.08018,0.457338570735,0.3164585668175,0.1106365213525,-8.5921049075,0.0866056738475,-0.167136300475,18.4875,-19.1675,-2.8754,-3.96745,-1.17745,-6.94735,-68.4165,2.64555,3.5024,160.935,219.165,8.188,8.959
1,17.25,-6.7678,-5.84985,-69.38084523325,1.345123816525,0.093012648125,0.3288152683775,0.4230025871475,0.095974690695,-9.2354984425,0.08063589336,-0.20295445415,15.21,-19.972,-2.85495,-3.9004,-1.18885,-7.2438,-80.1135,-3.52595,-0.1024,167.03,217.055,0.282,0.48715
1,17.75,-6.75845,-5.8733,-74.4370611895,1.532213694575,0.0926875,0.369986264545,0.24443768644,0.123976788265,-9.7467675775,0.0631863841925,-0.228753668625,16.278,-19.486,-2.83955,-3.9009,-1.19935,-7.4196,-82.095,-5.01995,-0.2808,161.795,217.18,0,0
1,18.25,-6.8511,-5.92465,-71.71097002,1.07863714575,0.09005,0.360421803775,0.3338351520125,0.135222048925,-9.9854522875,0.0508266422875,-0.23198676525,15.936,-19.475,-2.8635,-3.88295,-1.1964,-7.4642,-83.405,-4.90115,-0.296,159.265,215,0,0
1,18.75,-7.00515,-6.0151,-78.66789983375,1.57032474025,0.10258913625,0.34731303865,0.3155750520125,0.14001461035,-9.7924072875,0.081839589875,-0.230424489375,17.5895,-19.5755,-2.84935,-3.87385,-1.1715,-7.59205,-84.195,-5.048,-0.5256,160.975,215.68,0,0
1,19.25,-7.1824,-6.09255,-81.97688938625,1.389331851375,0.087625,0.352248389075,0.3020724484375,0.1076529723625,-9.8162889875,0.117728147825,-0.291314458375,16.6025,-19.741,-2.8252,-3.8595,-1.1682,-7.7851,-83.98,-4.8745,-0.36395,169.4,214.145,0,0
1,19.75,-7.3495,-6.1913,-91.17472613125,0.78899024975,0.0937125,0.44638985975,0.3510941740625,0.129178880925,-10.4518196625,0.1169262745875,-0.279181197625,17.1125,-19.9195,-2.80965,-3.87245,-1.19425,-7.8944,-83.84,-4.8864,-0.2608,168.945,220.43,0,0
1,20.25,-7.5238,-6.31105,-97.143170066,1.1262481214,0.08082,0.3491219288,0.32132797622,0.10344193998,-10.5095943,0.12754639756,-0.2092319576,17.5015,-20.0255,-2.81405,-3.8162,-1.1673,-7.99475,-84.445,-4.90815,-0.42535,170.81,218.955,0,0
1,20.75,-7.6893,-6.40995,-79.495575752,1.6200603796,0.08414,0.24760419574,0.35875048974,0.10077030672,-10.49201072,0.13786507742,-0.183318038,16.6845,-20.54,-2.803,-3.80415,-1.20535,-8.0455,-85.08,-4.9737,-0.4444,171.83,220.305,0,0
1,21.25,-7.8543,-6.5104,-117.0585763675,1.4715328455,0.0785325,0.2750549964775,0.332277972435,0.101377445635,-10.9892946575,0.131782871875,-0.22283892355,16.1605,-21.3925,-2.79075,-3.80555,-1.19345,-8.0255,-86.215,-5.0921,-0.5472,167.64,222.52,0,0
1,21.75,-7.97855,-6.58385,-114.53258688,1.9166489768,0.06374,0.26844834306,0.259507452,0.10035150454,-11.04917406,0.12748003274,-0.222925659,15.645,-22.6525,-2.8105,-3.819,-1.1999,-7.9881,-85.875,-5.05195,-0.4258,168.25,225.195,0,0
1,22.25,-8.06955,-6.68465,-114.673230385,2.05498557335,0.0888706657,0.34422269581,0.396401928255,0.11155788075,-10.98837541,0.13865121138,-0.2838760888,14.161,-23.6305,-2.8303,-3.79425,-1.19535,-7.91795,-85.825,-5.1498,-0.4622,167.445,223.23,0,0
1,22.75,-8.1105,-6.74615,-114.080078776,1.9973028758,0.0940001302,0.32811136808,0.34075189388,0.1184580419,-10.41960146,0.08595764146,-0.300485308,13.868,-24.1945,-2.8233,-3.79685,-1.20145,-7.88065,-85.13,-5.0189,-0.326,167.355,221.305,0,0
1,23.25,-8.1131,-6.7793,-111.591910882,1.5427816528,0.0562,0.2615374394,0.3210028516,0.09344886062,-10.43010408,0.14255734738,-0.2951556208,13.693,-23.953,-2.78235,-3.7724,-1.18325,-7.84745,-83.195,-5.0403,-0.37795,167.815,220.08,0,0
1,23.75,-8.1131,-6.8004,-109.310702546,1.714288009,0.08436,0.3511305739,0.36667605802,0.12005929082,-10.9560829,0.11385794374,-0.337936975,12.4895,-23.7235,-2.7927,-3.7986,-1.21585,-7.84745,-85.08,-5.22065,-0.36135,166.985,217.965,0,0
2,0.25,-2.941525,-2.7164,-69.128775037,0.94514885095,0.060805,0.29602402931,0.336227287165,0.11653013349,-22.537813275,0.080448414465,-0.2281048203,32.73175,-24.23175,-1.64325,-2.09705,-1.0166,-3.2093,-75.58975,-4.53345,-0.657925,171.5675,207.5225,0,0
2,0.75,-2.941525,-2.7164,-65.5923965735,0.8934938021,0.049975,0.25864261035,0.331407412215,0.09489881369,-22.802997315,0.117643778145,-0.23741391645,32.28975,-24.233,-1.6299,-2.050125,-1.02135,-3.1869,-75.141,-4.357875,-0.41935,171.1175,204.53,0,0
2,1.25,-2.941525,-2.72025,-61.937694924,1.0543531626,0.08058,0.39691310734,0.51506174868,0.13499341278,-23.47196724,0.13006821622,-0.2041628192,31.91875,-22.58575,-1.641675,-2.076725,-1.013275,-3.2091,-76.7385,-4.64975,-0.48605,172.4,208.78,0,0
2,1.75,-2.94205,-2.740675,-62.724809219,1.0612782891,0.080645,0.425284927745,0.469333766575,0.10791623103,-22.819597995,0.129510957995,-0.16660910835,32.62075,-22.8495,-1.628875,-2.09405,-1.0336,-3.2042,-75.73875,-4.434925,-0.347925,171.7875,208.28,0,0
2,2.25,-2.94205,-2.763,-76.5993310875,1.53318783975,0.0658125,0.2357588310875,0.425690709075,0.0778901728125,-22.742301875,0.127085997225,-0.1975384615,33.16375,-23.0005,-1.6448,-2.078675,-1.00435,-3.215425,-76.98375,-4.60685,-0.763825,175.11,209.45,0,0
2,2.75,-2.94205,-2.7649,-70.848429284,1.151284972,0.0624,0.28029435936,0.3197529351,0.0821443024,-22.62272034,0.12670908414,-0.2388402774,33.87425,-23.44325,-1.65165,-2.081625,-1.02435,-3.247425,-76.9815,-4.38405,-0.43955,176.8175,211.5825,0,0
2,3.25,-2.94205,-2.768225,-73.334012254,1.2892149482,0.05998,0.28988256036,0.31120508544,0.08117228484,-17.91385798,0.10118888208,-0.2472943412,33.70425,-23.7885,-1.63815,-2.088125,-1.008175,-3.20575,-77.184,-4.6293,-0.65855,174.8925,213.3575,0,0
2,3.75,-2.94205,-2.768225,-56.206808518,1.05060827475,0.0647775,0.37721326399,0.38066629991,0.0785924160975,-17.89676218,0.10698409164,-0.238683646425,35.05,-24.05475,-1.63255,-2.073575,-1.010675,-3.21675,-76.59875,-4.603275,-1.601725,174.94,211.115,0,0
2,4.25,-2.943525,-2.76875,-72.39936621125,0.97706858475,0.081258533125,0.3432194543375,0.44867657125,0.1398608297,-18.015970325,0.121469744675,-0.1825220535,32.98225,-24.0835,-1.630275,-2.051,-1.001675,-3.220725,-77.64975,-4.473275,-0.4717,184.2025,213.58,0,0
2,4.75,-2.943525,-2.76875,-68.30886577575,1.13847493825,0.120335135075,0.461975899545,0.54673571151,0.150207911035,-17.72326119,0.1238848634575,-0.29316874415,34.67325,-24.11225,-1.672825,-2.08985,-1.0145,-3.2216,-74.306,-4.32465,-0.266525,179.1875,212.8875,0,0
2,5.25,-2.943525,-2.76875,-73.572051196,1.3595536139,0.12658062995,0.51359632584,0.470850537175,0.138244695335,-17.61304741,0.111061015115,-0.2902358322,39.23325,-24.63275,-1.64655,-2.1105,-1.00225,-3.232825,-73.07975,-4.2446,-0.237025,174.0175,213.3425,0,0
2,5.75,-2.986575,-2.769225,-77.64377398825,1.513989794775,0.0631405713,0.4388580697625,0.489386499085,0.1318239051375,-17.5685112,0.1143052732375,-0.24755746525,40.24125,-24.5945,-1.648325,-2.0638,-1.023275,-3.233125,-74.35325,-4.1426,-0.777475,171.905,211.4675,0,0
2,6.25,-2.9976,-2.80125,-103.2248238155,0.8337441687,0.10207094055,0.520195116755,0.6156129705675,0.14667953852,-17.762592985,0.079558296875,-0.225612894725,39.7725,-24.6665,-1.621025,-2.117,-1.007675,-3.223,-74.18525,-4.27415,-0.2723,169.4575,211.325,0,0
2,6.75,-2.997075,-2.823825,-87.750296992,1.52168615,0.08094,0.51857706118,0.40197194288,0.14779058544,-17.89432518,0.06389818666,-0.2204088392,37.6435,-24.64925,-1.6576,-2.089675,-0.998575,-3.22945,-75.03225,-3.894575,-0.4606,176.9025,214.445,0,0
2,7.25,-3.0013,-2.8254,-70.78993366125,1.2916583875,0.121742345375,0.49417666765,0.610956123,0.121497866725,-17.94648815,0.0637503883625,-0.153830316,39.1005,-24.55375,-1.62645,-2.060125,-0.995575,-3.225925,-74.021,-2.536375,-0.170425,180.71,214.7225,0,0.1316
2,7.75,-3.069175,-2.8254,-70.708005784,0.5554743372,0.104756983,0.5194277087,0.54029299924,0.15932385332,-17.77361654,0.0984721948,-0.2408610536,35.528,-24.4695,-1.6583,-2.087775,-1.015575,-3.227725,-65.21175,1.59655,1.1641,177.6925,214.3375,3.269875,3.77265
2,8.25,-3.10155,-2.8254,-64.11595605475,1.31682155805,0.114239622975,0.6676356131975,0.5474020529175,0.1483442566975,-17.8253109075,0.07513102665,-0.2131703731,36.738,-24.2305,-1.643225,-2.071325,-1.0103,-3.207275,-52.972,7.84315,7.08875,180.5075,214.4275,18.3435,18.43175
2,8.75,-3.101075,-2.8254,-53.675658886,0.874748264225,0.1031925395,0.52745955289,0.5912897917625,0.1374772708,-17.2270981,0.08073530152,-0.145949423275,34.457,-23.8795,-1.6413,-2.073075,-0.997,-3.214275,-46.91,27.045,24.8795,177.2225,214.6275,62.51625,59.4405
2,9.25,-3.101075,-2.8254,-49.188018255,1.4085972715,0.120152778,0.46511956975,0.5142949826,0.14655378025,-20.82842495,0.105711192,-0.2464782635,31.44425,-23.57575,-1.6653,-2.04945,-0.977025,-3.190525,-57.1885,41.17725,37.005,180.4925,215.9375,91.865,86.34425
2,9.75,-3.10055,-2.824925,-40.425746445,1.940847892,0.1059110355,0.3890352028,0.49063110855,0.14030869235,-20.1892706,0.0833927145,-0.2159910315,29.80475,-23.29425,-1.630275,-2.0547,-1.00225,-3.2161,-31.327,63.46675,54.956,177.05,218.84,141.4325,130.6675
2,10.25,-3.10055,-2.8244,-40.00553487625,1.963896843225,0.12230391515,0.4638039789175,0.5630309175,0.1717008170425,-19.482723755,0.0828309079825,-0.20697227805,28.29375,-23.32125,-1.64835,-2.04945,-1.017825,-3.17675,-15.29,98.18,83.16,180.475,221.965,200.8425,201.18
2,10.75,-3.10055,-2.823925,-38.936754152,1.492719015,0.09557530165,0.422485547145,0.5120893704,0.151898357345,-22.699382125,0.09951620371,-0.22888591045,28.236,-23.1935,-1.646925,-2.03595,-0.987,-3.20995,-8.2134,118.5425,102.66,175.955,224.355,233.095,245.8
2,11.25,-3.100025,-2.823925,-71.45942295625,0.77369499325,0.085550835625,0.55995725885,0.5628102649125,0.1309950987375,-22.0692400375,0.1033269787875,-0.283340309625,27.4595,-22.545,-1.6317,-2.0293,-0.990675,-3.214675,-7.24125,132.9,116.025,163.98,225.4225,242.48,274.8875
2,11.75,-3.100025,-2.823925,-36.74725176125,1.139218516375,0.09877283625,0.566451606575,0.474549712975,0.1190061284,-21.53338415,0.1039539729,-0.20338638425,26.597,-22.94325,-1.652025,-2.0797,-0.973,-3.187225,-7.17174999999999,170.38,146.3875,161.715,226.535,312.0225,339.09
2,12.25,-3.09955,-2.823925,-48.2180762825,1.16116054875,0.0690125,0.4274006069875,0.5466215885625,0.1318052830875,-23.5450896875,0.110677122975,-0.259225617875,25.7605,-22.7975,-1.665675,-2.0496,-1.003675,-3.17675,-9.75175,149.63,123.5475,161.7,228.765,292.985,304.455
2,12.75,-3.09955,-2.82345,-35.5953200175,0.854757351375,0.103010559375,0.6300551779875,0.658180508575,0.168164024125,-23.399545125,0.14798837015,-0.209152062625,24.516,-23.0775,-1.63885,-2.07095,-1.005575,-3.162225,-10.73975,125.37,102.95125,160.7225,226.825,283.7575,261.645
2,13.25,-3.09955,-2.84235,-25.71850779,0.9874010554,0.08074,0.54785633118,0.6139070061,0.165278781,-23.40580942,0.11973271198,-0.2040039378,24.295,-23.54675,-1.6385,-2.02705,-0.99295,-3.132,-7.866425,134.1325,101.4425,160.5875,224.81,289.835,261.5575
2,13.75,-3.09955,-2.88015,-43.3554884,1.582100727,0.10404876375,0.4712662848625,0.4851034921625,0.1655838715875,-22.97186985,0.1298597338875,-0.27956152975,24.798,-23.59175,-1.610675,-2.01005,-1.02435,-3.1584,-33.44615,104.615,85.74,162.26,224.49,236.6525,218.2775
2,14.25,-3.06805,-2.88015,-44.67578974375,1.268428737875,0.0872125,0.55968212035,0.4568932200625,0.16344437,-23.1282542875,0.1218883039125,-0.277380143875,25.35925,-23.593,-1.61225,-2.047325,-1.00435,-3.186875,-4.657875,100.5225,80.1505,164.3775,224.7525,226.6575,207.6925
2,14.75,-3.0441,-2.88015,-39.07705227325,1.6665874441,0.082729229,0.4895791944125,0.46666810264,0.1644284774,-23.21735515,0.1258320138325,-0.25702980385,25.74575,-23.58275,-1.6457,-2.03035,-1.013425,-3.13935,-14.382,69.4905,61.714,164.4,224.5275,161.4975,149.085
2,15.25,-3.044625,-2.884,-47.610142678,1.9272974197,0.082405,0.616953318995,0.36592940885,0.153726947445,-23.670416355,0.121813118215,-0.24142784485,26.26525,-23.93975,-1.635,-2.055725,-1.006275,-3.15425,-23.716,50.63725,44.954,173.83,222.925,117.9375,108.88
2,15.75,-3.0432,-2.9201,-56.395754122,1.4559549248,0.09386,0.5124698788,0.53263389016,0.15311767908,-23.88223936,0.10482835976,-0.2113032206,27.87875,-24.73325,-1.642175,-2.0286,-0.9921,-3.141825,-41.21,52.19125,45.68925,165.685,221.1925,113.525,105.4525
2,16.25,-3.01135,-2.93245,-65.8066655495,1.746498022025,0.078075,0.525058599695,0.57735295314,0.1599456795875,-23.6128093925,0.1152698504775,-0.240984493075,28.46925,-25.27425,-1.63695,-2.058025,-1.02435,-3.157025,-42.98775,40.153,34.1885,167.68,217.28,85.75725,80.10375
2,16.75,-3.042325,-2.931925,-60.27994472,1.84544366975,0.105094053125,0.4808272365,0.517733421125,0.157113372175,-23.673047075,0.0938258323125,-0.311718646125,29.315,-25.5685,-1.635375,-2.0274,-1.010675,-3.1289,-56.52325,16.976,15.2985,170.275,214.18,37.23325,36.053
2,17.25,-3.049675,-2.93245,-73.856983325,1.334725516625,0.104833217625,0.3826889423375,0.359021292875,0.1311487705,-24.0591039875,0.07643631895,-0.25775180775,30.75525,-25.59,-1.597725,-2.067475,-0.988775,-3.1296,-62.27975,5.010075,5.368625,176.955,211.595,11.66775,12.61225
2,17.75,-3.049675,-2.93245,-221.88506071875,1.682057672375,0.0798625,0.2787106985625,0.3092505766625,0.10890743375,-22.355098975,0.1369544117625,-0.35153337325,32.14225,-25.578,-1.602275,-2.051,-1.0196,-3.16005,-75.76075,-3.297475,0.33135,176.3125,207.9875,1.06915,1.30755
2,18.25,-3.048575,-2.932925,-81.5505903045,1.363896620675,0.0836775,0.2095623004075,0.2863906629775,0.0722187693125,-22.96645837,0.099608604125,-0.237670051,32.12625,-25.65675,-1.6315,-2.044025,-0.987175,-3.13205,-79.96325,-4.770325,-0.4676,176.8725,204.9775,0,0
2,18.75,-3.0449,-2.932925,-85.83726679475,1.1740166218,0.074715,0.25604003332,0.28975403692,0.082987946625,-23.2237223525,0.0762643495525,-0.256764712475,33.327,-25.75175,-1.611175,-2.024775,-0.99485,-3.182625,-79.62725,-4.6674,-0.4433,178.5725,204.415,0,0
2,19.25,-3.041225,-2.932925,-61.8510675995,0.823233345725,0.0481575,0.2737258579925,0.3126755530275,0.0828692625925,-23.369512465,0.091870442755,-0.20059387475,32.8355,-25.8875,-1.61945,-2.0172,-1.020675,-3.127175,-73.86975,-4.3715,-0.374625,181.7425,207.5225,0,0
2,19.75,-3.02285,-2.932925,-52.870066735,1.5547947705,0.06535,0.25769589595,0.24864878895,0.09425861505,-23.9080218,0.0765558612,-0.2372491465,32.90875,-26.18075,-1.624125,-2.0477,-1.0191,-3.1373,-80.71,-4.3321,-0.545875,178.4325,206.7825,0,0
2,20.25,-3.019175,-2.932925,-66.59266537,1.4380273728,0.067945,0.225951278045,0.28531400799,0.067448023965,-23.51511707,0.08536499218,-0.2273932318,31.646,-26.5925,-1.65725,-2.053475,-1.00925,-3.144625,-78.01,-4.2346,-0.366175,182.75,209.5,0,0
2,20.75,-3.011825,-2.932925,-65.939217384,0.7593090024,0.08194,0.38393755496,0.2676676846,0.0996407463,-22.98134914,0.081337367,-0.2479770934,32.42875,-26.68625,-1.598925,-2.024775,-1.005575,-3.123475,-78.717,-4.74445,-0.559725,188.3325,210.165,0,0
2,21.25,-3.0029,-2.932925,-64.100130214,1.151467269375,0.079601122825,0.3231140721875,0.2934373936125,0.0928753941825,-22.87428647,0.079065420085,-0.18609537295,32.271,-25.3865,-1.62955,-2.018625,-0.9856,-3.10825,-75.52575,-4.56665,-0.407125,184.94,207.69,0,0
2,21.75,-2.99765,-2.93345,-66.27201631025,1.35537612195,0.0605275,0.279745462315,0.2922178041425,0.095581393175,-22.9073505125,0.0705040896075,-0.2273472568,34.109,-24.88725,-1.610675,-2.036675,-0.988575,-3.1089,-73.72225,-5.020075,-0.71515,177.4775,207.94,0,0
