DOY2,HR2,T_SONIC_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,LE_1_1_1,H_1_1_1,USTAR_1_1_1
3,8.25,4.0891,99.8205,1.9655,85.11,47.045,16.01,312.725,320.8,103.4165,1.7366,-15.12125,6.87795,4.08335,1.01099,0.5422975,0.628434,0.228768,430.329,4.29797,0.328199,12.755,0.9146125,0.1673185
3,8.75,5.10765,99.8215,2.8045,78.0785,122.45,25.1575,309.675,330.05,178.385,1.518,-14.258,6.65375,3.8601,1.35901,0.678204,0.740289,0.280353,424.808,4.23688,-0.458835,24.3599,10.34599,0.1857405
3,9.25,5.808575,99.823,3.8226,72.149,180.225,45.87,310,335.95,289.5575,1.03021,-11.25925,6.6617,4.02975,1.506475,0.7617725,0.89377,0.324063,420.48,4.246765,-1.2817,36.2695,25.01905,0.217843
3,9.75,6.57455,99.818,4.8484,69.5435,251.7,50.115,312.15,346.05,370.85,0.0192045,-8.024525,6.61605,4.12675,1.5284,0.815886,0.956691,0.348321,417.782,4.35432,-2.17112,53.66895,35.5755,0.244126
3,10.25,7.29905,99.83175,5.53145,66.31025,294.3,60.49,311.2,352.2,419.83,-0.8344525,-4.3658,6.650975,4.470375,1.68873,0.891201,1.0264,0.365616,416.094,4.34316,-2.773435,53.5164,57.5834,0.25447
3,10.75,7.981175,99.814,6.26145,62.8375,402.525,73.1675,315.05,358,555.2425,-1.20825,-0.2288325,6.81675,4.712,1.774375,0.899169,1.03974,0.373406,415.775,4.207735,-3.541175,57.06685,75.5054,0.253025
3,11.25,8.7115,99.7895,6.90895,58.2965,397.95,78,317.8,366.45,639.3375,-1.14295,5.859,6.9708,5.25785,1.75107,0.962523,1.11228,0.3775875,416.204,4.26406,-3.79436,62.1495,72.04315,0.2625
3,11.75,9.252775,99.75575,7.399175,58.268,461.825,85.575,319.85,371.45,722.4925,-1.71455,8.47675,7.13685,5.41245,1.7777,0.981365,1.16176,0.3797,415.2905,4.35921,-4.1448,60.1386,93.7753,0.2680745
3,12.25,10.063925,99.72825,8.261125,54.63575,514.6,96.165,314.525,376.5,852.89,-2.056475,12.703,7.473125,5.6659,1.79975,0.9820435,1.172685,0.385049,415.323,4.629285,-4.63877,72.30965,102.44155,0.268511
3,12.75,10.61975,99.733,8.9657,52.998,560.55,110.85,314.65,381.9,900.2825,-2.11775,16.675,7.62655,5.87865,1.71733,1.00489,1.24486,0.41464,414.8015,4.489115,-4.76801,74.975,119.055,0.27526
3,13.25,10.85325,99.7125,9.12165,52.25625,511.875,96.06,315.3,384.225,866.13,-2.215125,18.4305,7.802275,6.091,1.69575,0.9970285,1.19622,0.4059335,414.928,4.36974,-4.80083,75.35085,104.78,0.270829
3,13.75,10.902,99.6845,9.087,51.2065,514.15,101.3,314.45,387.55,846.88,-2.32665,20.294,8.0336,6.3151,1.78032,1.03123,1.1801,0.414855,414.211,4.4668,-4.693615,69.118,110.197,0.283179
3,14.25,11.012,99.65875,9.416275,49.695,490.7,102.2,315.9,387.575,762.0375,-2.3458,23.8865,8.221775,6.5781,1.73889,1.012565,1.246275,0.412941,414.612,4.56607,-3.933665,69.4776,114.842,0.2812
3,14.75,11.5915,99.62925,9.808225,50.4825,477.8,101.625,318.1,387.975,829.48,-2.209975,23.84675,8.402675,6.818075,1.729245,1.018515,1.22024,0.40024,415.2995,4.64881,-3.94545,67.75745,86.93,0.276801
3,15.25,11.587,99.61275,10.010125,49.179,389.525,83.3525,325.05,383.6,721.3525,-2.40225,23.63725,8.535275,6.957275,1.70142,1.03935,1.15879,0.383148,415.1915,4.36229,-2.90106,60.4054,75.5388,0.2714025
3,15.75,11.6605,99.631,9.8459,46.5285,350.1,73.905,326.65,381.35,623.915,-2.3984,22.607,8.6278,7.0351,1.758975,0.978431,1.165785,0.390918,414.74,4.2948,-2.714845,54.9718,49.5261,0.266881
3,16.25,11.4925,99.6245,9.8125,46.288,259.25,55.0725,319.8,377.275,471.3875,-2.35305,20.914,8.67205,7.0697,1.70834,0.962667,1.12646,0.372459,414.851,4.29529,-2.008885,49.732,42.419,0.275877
3,16.75,11.5825,99.594,9.85065,47.0445,216.3,41.6475,319.525,374.25,366.285,-2.46445,17.7075,8.74045,7.08615,1.744295,0.922578,1.06266,0.364298,415.01,4.19155,-1.37026,36.94935,22.36725,0.256994
3,17.25,11.6015,99.6,9.88065,48.789,157.125,31.93,320.425,366.9,275.265,-2.3223,15.522,8.69175,7.0547,1.72611,0.8745195,0.971438,0.346824,414.047,4.165275,-0.362903,26.5566,2.11047,0.253809
3,17.75,11.24375,99.60875,9.580925,50.0115,81.85,16.56,318.4,358.3,155.093,-1.940925,10.8046,8.672275,6.8951,1.567075,0.789387,0.898436,0.325847,414.556,4.13547,0.163029,18.3534,-7.758835,0.226874
3,18.25,10.989,99.62225,9.32915,50.96125,36.995,7.981,317.45,349.75,71.9195,-1.558725,9.245775,8.6243,6.726275,1.486315,0.674989,0.723322,0.278763,414.726,4.12216,0.963425,12.1571,-14.9644,0.198639
3,18.75,10.8485,99.64525,8.9582,52.6985,12.466,3.3285,317.475,342.975,25.7315,-1.133155,4.018245,8.520525,6.577075,1.120795,0.55871,0.639589,0.229174,416.687,4.201715,1.280635,9.81318,-16.72645,0.167058
3,19.25,9.909,99.68125,8.468175,58.386,0.79325,1.05325,316.85,335.1,4.10265,-1.266725,0.44875,7.818525,6.3196,0.836652,0.457504,0.5124775,0.1989295,423.8215,4.52078,1.22759,4.19116,-11.9742,0.1463925
3,19.75,8.47635,99.752,6.4948,61.96725,-1.03025,0.83275,313.975,329.55,0.122725,-1.02066,-1.43532,6.407775,5.79775,0.708587,0.410414,0.4881965,0.1641765,427.5425,4.518755,1.102255,2.970495,-8.48785,0.132358
3,20.25,7.57785,99.7715,5.93355,67.87675,-1.04,1.20925,312.95,327.225,0.0873215,-0.56633,-0.760445,5.90905,5.431125,0.610376,0.369853,0.440343,0.142647,430.236,4.529885,1.17982,2.21881,-6.660555,0.122514
3,20.75,7.155675,99.70125,5.61555,72.303,-0.9915,1.311,314.225,323.85,0.08709025,0.0622875,-1.351548,5.805275,5.38245,0.558687,0.343895,0.4166285,0.1121725,431.533,4.37165,0.842063,1.48037,-6.33664,0.104921
3,21.25,6.61105,99.6605,5.19015,77.0455,-0.8805,1.564,313.7,321.85,0.09603425,0.259595,-3.57855,5.69445,5.26665,0.597914,0.3444325,0.405441,0.1048825,427.6115,4.416655,0.801711,0.9912175,-3.56172,0.1040855
3,21.75,6.006525,99.652,4.48215,80.202,-0.6485,1.4605,313.9,322,0.1040405,0.4695825,-9.0976,5.5751,5.07075,0.562944,0.365345,0.4206195,0.1072675,429.9375,4.542725,1.09874,1.95558,-4.06592,0.11362
3,22.25,5.76915,99.673,4.03575,80.7225,-0.7415,1.7305,310.35,322.05,0.0983725,0.6781575,-9.80015,5.40295,4.88045,0.632278,0.3628705,0.44484,0.111922,429.991,4.26476,1.04031,1.718455,-3.2427,0.1122075
3,22.75,5.485225,99.7625,3.76475,81.1515,-0.6885,1.63775,310.35,320.375,0.103922,0.8986075,-9.573275,5.346725,4.865525,0.5420705,0.363165,0.41994,0.115062,430.22,4.19425,0.842206,0.798827,-2.546405,0.126613
3,23.25,5.054025,99.715,3.3422,82.90425,-0.79125,1.55675,309.4,319.025,0.097296,0.935945,-12.446,5.215175,4.6512,0.5068095,0.375521,0.407814,0.10367,430.642,4.196155,1.07336,1.31754,-4.06735,0.116356
3,23.75,4.7569,99.7205,3.044675,84.65175,-0.623,1.572,306.45,318.825,0.102318,1.16445,-11.3905,5.043175,4.3591,0.589885,0.354954,0.407267,0.122022,432.015,4.22228,0.940635,0.6690495,-3.4454,0.109277
4,0.25,10.29,99.3465,8.3759,88.3355,-0.881,1.4115,324.65,343.7,0.13445,1.14915,-14.4205,10.9045,10.0835,0.526149,0.3363175,0.418739,0.0645773,437.2,8.19269,2.51634,1.640965,-3.67563,0.1013975
4,0.75,10.0914,99.33775,8.40795,89.8625,-0.826,1.5135,323.05,344,0.132,1.2147,-16.0085,10.8905,9.9446,0.6461415,0.348308,0.385194,0.07477385,438.7,7.23483,2.5542,0.869162,-4.69902,0.101119
4,1.25,9.739025,99.32775,8.03825,90.7125,-0.8585,1.4935,321.35,342.6,0.136235,1.3628,-16.033,10.848,9.73775,0.579204,0.3408485,0.360092,0.0790164,438.921,7.02082,2.45426,2.39939,-4.65667,0.104633
4,1.75,9.47545,99.30775,7.8093,91.3585,-0.857,1.6005,323.1,341.15,0.14984,1.50165,-17.625,10.7205,9.56655,0.4764505,0.35823,0.407276,0.0942665,440.198,6.79114,2.434,1.46508,-3.598745,0.1154165
4,2.25,9.3428,99.29325,7.76805,90.765,-0.7505,1.6825,322.7,340.85,0.160995,1.48175,-19.5545,10.5945,9.4926,0.483474,0.312318,0.37555,0.089402,438.846,7.017365,2.2196,0.629285,-3.76987,0.1063945
4,2.75,9.2447,99.31525,7.51735,92.96,-0.722,1.4875,322.45,340.25,0.162105,1.74905,-21.456,10.56475,9.323575,0.406847,0.320423,0.4350785,0.07068145,443.654,6.77911,1.962165,1.697375,-1.67098,0.1038925
4,3.25,8.7831,99.34275,7.136775,94.15275,-0.7755,1.50875,321.75,340.4,0.1645425,1.7569,-23.09625,10.501,9.25945,0.4600465,0.3122335,0.4217945,0.07026695,444.5475,7.253085,2.71226,2.480285,-2.924965,0.11663
4,3.75,8.7914,99.35925,7.22375,93.3945,-0.7925,1.5505,322.45,339.9,0.162485,1.70725,-22.866,10.4555,9.27905,0.4721235,0.2696405,0.355296,0.0611209,443.752,6.54205,1.647525,2.55044,-3.10214,0.0949522
4,4.25,8.30295,99.342,6.66705,94.81475,-0.7905,1.394,324.175,339.075,0.18806,1.770475,-24.782,10.33675,8.9625,0.5212725,0.3176005,0.415934,0.06912875,443.9145,6.66549,2.12645,0.71427,-1.31468,0.116723
4,4.75,8.42585,99.363,6.608475,94.2285,-0.7215,1.48775,322.875,339.2,0.21001,1.87945,-25.04,10.24875,8.869975,0.56333,0.3644405,0.3876595,0.09091645,446.396,6.457765,1.61473,1.587105,-2.449565,0.108526
4,5.25,8.24905,99.33775,6.48135,95.13475,-0.6775,1.4085,323.15,339.5,0.21951,1.7949,-24.73675,10.13475,8.794675,0.502338,0.325831,0.41938,0.091927,445.626,6.375915,2.49601,1.38266,-3.31276,0.110785
4,5.75,7.7705,99.36725,6.3577,95.529,-0.627,1.50625,324.25,338.6,0.259205,1.82865,-25.7595,10.059,8.7947,0.460406,0.349994,0.377617,0.096063,444.322,6.39292,2.344955,2.29335,-1.99406,0.097506
4,6.25,8.1944,99.39075,6.88045,94.811,0.328,1.6675,326,338.9,2.417905,2.30135,-27.4405,11,8.9289,0.6370545,0.3749015,0.4113475,0.123856,444.417,6.45865,2.37934,2.99182,-2.327295,0.1201765
4,6.75,8.34215,99.406,6.98345,95.504,9.0205,3.9685,326.75,340.35,20.344,2.496275,-27.0175,11.515,8.89475,0.6232035,0.363282,0.442802,0.128396,441.038,6.487775,0.91747,5.737015,-2.98085,0.124325
4,7.25,8.6852,99.45,7.152675,93.81475,41.9625,10.38375,331.325,342.4,70.9775,2.54205,-24.99675,11.43325,8.8046,0.678736,0.394802,0.475486,0.1562965,441.538,6.781715,0.193213,13.94725,-2.01336,0.124013
4,7.75,9.4662,99.49025,8.23785,89.7115,104.1,22.43,334.75,352.6,180.805,1.9371,-23.7445,11.2335,8.94265,0.9202385,0.5235705,0.6009,0.195024,434.5455,6.903635,-1.54768,28.3448,3.10714,0.151153
4,8.25,11.44375,99.5,9.5952,83.3725,157.15,35.115,333.15,361.2,289.335,1.03869,-19.6785,11.112,9.0947,1.079255,0.5995275,0.701592,0.245431,424.957,6.62679,-3.39262,42.95635,10.37575,0.16813
4,8.75,12.24775,99.49225,10.617,75.0885,250.05,50,328.75,369.6,424.64,0.54631,-15.1645,11.182,9.4886,1.42441,0.7135835,0.799879,0.30695,418.595,6.75101,-5.18859,63.7936,25.0291,0.198235
4,9.25,12.907,99.505,11.30425,70.142,327.15,63.5125,330.1,376.7,552.305,-0.874465,-6.38965,11.22475,9.5194,1.59404,0.786848,0.919251,0.323152,414.901,6.63914,-7.0789,76.1941,37.1437,0.232424
4,9.75,13.3755,99.523,11.74175,67.24875,400.4,74.9925,331.475,381.6,674.89,-1.554525,2.79095,11.37375,9.6692,1.67812,0.844837,0.9681,0.352267,413.694,6.85156,-8.40918,87.1696,53.072,0.267083
4,10.25,13.93,99.539,12.25425,64.779,471.75,87.3675,332.575,390.725,827.905,-2.11265,9.00125,11.6315,9.92225,1.73344,0.896282,1.065785,0.353653,412.644,6.837545,-10.3206,92.4399,65.9498,0.265162
4,10.75,14.704,99.503,13.0345,62.476,476.7,87.45,337.1,396.95,869.045,-2.24305,16.5845,11.886,10.3545,1.73213,0.94981,1.07941,0.373173,411.938,6.831785,-10.71635,119.1585,81.6571,0.266308
4,11.25,15.25675,99.514,13.629,60.574,581.1,104.98,340.7,403.55,898.5975,-2.74785,26.2585,12.03,10.603,1.592205,0.969994,1.142355,0.374732,411.71,7.11333,-12.0956,136.4305,95.96,0.27784
4,11.75,16.554,99.498,14.5455,55.8155,633,108.75,340.65,410.1,1032.7,-3.08085,38.015,12.412,11.0095,1.58525,1.03544,1.16778,0.387213,409.936,6.794655,-13.13705,135.082,104.226,0.280436
4,12.25,16.875,99.475,15.23525,54.24475,673.6,120.325,344.175,413.525,1188.01,-2.926475,48.5315,12.748,11.509,1.57581,1.0254,1.22381,0.394764,410.1345,6.6247,-13.3743,166.427,116.001,0.297312
4,12.75,17.196,99.4755,15.695,51.95325,704.65,123.45,343.875,417.85,1230.45,-3.036625,57.444,13.103,11.862,1.76267,1.05218,1.23691,0.394199,411.6665,6.41993,-12.2829,144.351,101.994,0.303704
4,13.25,17.4485,99.474,16.1865,51.40375,665.15,124.3,349.35,417.75,1073.14,-3.321225,65.429,13.4815,12.367,1.7225,1.03086,1.26828,0.396828,410.463,6.78582,-11.8504,147.6895,92.5879,0.303659
4,13.75,18.1145,99.4475,16.8995,50.48225,643.525,115.625,352.3,418,1111.83,-3.364725,60.189,13.79325,12.5525,1.68234,1.04164,1.268055,0.398411,409.2955,6.501605,-11.93955,146.6365,87.7197,0.314935
4,14.25,18.51125,99.4345,17.12775,49.36925,615.25,110.6,350.55,420.825,1049.7,-3.642325,67.0855,14.01175,12.7885,1.72479,1.04477,1.23501,0.397772,410.278,6.65313,-11.7248,155.043,81.29795,0.299333
4,14.75,18.6125,99.41,17.2495,48.446,595.25,113.45,351,417.95,1023.97,-3.71005,63.648,14.1365,13.217,1.85686,1.11359,1.31082,0.412072,410.158,6.86037,-10.4782,147.29,77.9149,0.31388
4,15.25,18.74,99.41625,17.166,48.544,545.35,103.4,349.9,416.1,965.485,-3.5135,65.9175,14.247,13.375,1.80983,1.02966,1.279665,0.410328,410.38,7.179675,-9.19284,139.3705,64.0279,0.319135
4,15.75,19.0425,99.36875,17.502,47.478,516,98.6,353,416.5,813.355,-3.41895,62.57075,14.377,13.412,1.750935,1.01271,1.200395,0.3973195,409.7295,7.05764,-9.17218,131.468,51.7204,0.3191825
4,16.25,18.75575,99.3115,17.66925,46.7905,442.4,84.9475,349.275,411.95,718.8975,-3.2082,59.66,14.45175,13.44675,1.798145,0.986778,1.156885,0.3692995,410.18,6.92339,-7.969785,104.926,36.2566,0.299313
4,16.75,18.944,99.331,17.67825,46.33175,333.7,65.6225,350.425,406.725,618.2475,-3.09735,57.4915,14.54675,13.4185,1.65179,0.907552,1.085625,0.361108,409.8015,6.52648,-6.85567,91.51135,15.91925,0.277275
4,17.25,18.83375,99.3115,17.5355,46.9775,282.225,55.9675,347.6,404.825,484.6325,-3.20515,45.82125,14.61075,13.43025,1.65201,0.8743985,1.03553,0.338993,410.357,6.52418,-4.3631,72.05845,1.814845,0.2724805
4,17.75,18.589,99.316,17.36075,47.85475,180.65,34.035,343.575,395.175,349.8425,-3.316375,39.75,14.5875,13.399,1.591105,0.834857,0.974538,0.3347885,411.345,6.566675,-1.8376,45.6095,-14.55945,0.260325
4,18.25,18.05975,99.3355,16.801,49.254,71.68,13.285,340.3,385.45,146.215,-2.91885,31.2285,14.492,13.194,1.43666,0.723717,0.84583,0.3022305,412.32,6.98659,0.885367,35.47835,-23.88085,0.2479515
4,18.75,17.997,99.329,16.24925,50.552,40.1475,7.83525,337.425,379.275,85.70275,-2.25495,24.7305,14.3545,13.013,1.300435,0.640732,0.7715335,0.265572,413.643,7.47052,2.15179,26.1786,-23.65465,0.215777
4,19.25,17.18025,99.3315,15.37475,54.7015,14.3785,3.64575,334.25,372.525,31.767,-1.72135,15.94175,14.27425,12.7325,0.964823,0.5361455,0.559341,0.2027625,417.2505,7.89896,3.91883,11.7627,-22.52245,0.17227
4,19.75,15.681,99.324,14.1155,58.6925,0.286,1.042,329,363.35,3.299785,-1.6226,9.35565,13.581,12.6075,0.7435795,0.4158735,0.476615,0.148557,425.652,7.74632,3.2616,8.50571,-10.102125,0.147737
4,20.25,14.492,99.352,12.806,69.2,-1.855,0.6995,323.65,355.9,0.109055,-0.83563,0.78505,12.406,12.133,0.657183,0.337529,0.4228495,0.1159365,433.151,8.085435,3.20846,3.65246,-7.831815,0.1176275
4,20.75,13.32575,99.3745,11.5085,73.631,-1.3375,1.1125,322.25,352.8,0.09234725,-0.6184125,-2.4693,11.8975,11.7425,0.639402,0.327827,0.394091,0.113255,435.899,8.417,3.152235,5.82267,-6.81008,0.121366
4,21.25,12.777,99.379,11.00675,76.91,-0.932,1.48225,325.2,353.275,0.096137,-0.5520225,-6.13295,11.8385,11.599,0.6023745,0.359822,0.420673,0.09951415,441.287,8.4489,1.91166,3.56994,-5.23959,0.1167835
4,21.75,12.6125,99.39975,10.63675,79.45175,-0.945,1.6555,326.075,353.625,0.0984825,-0.018684,-10.2775,11.666,11.3485,0.665353,0.3089715,0.40051,0.0929377,433.05,8.25081,2.71865,3.89444,-4.733465,0.102845
4,22.25,12.0145,99.3965,10.0778,82.4355,-0.821,1.6205,325.1,351.45,0.107265,0.316805,-11.2365,11.4675,11.026,0.57728,0.300449,0.366443,0.080812,432.768,8.26976,2.87316,4.478945,-4.64751,0.111621
4,22.75,11.702,99.389,9.936975,84.41075,-0.849,1.611,324.85,349.975,0.1150025,0.614135,-11.9635,11.419,10.88125,0.627895,0.286028,0.407322,0.0697919,436.067,8.39406,2.55731,2.00632,-3.79864,0.116037
4,23.25,11.409,99.3545,9.674925,83.95475,-0.741,1.57925,326.25,350.7,0.120305,0.734845,-13.143,11.2625,10.68825,0.547283,0.305591,0.428701,0.0810769,436.885,8.41796,2.64463,1.02171,-4.34303,0.106974
4,23.75,10.649,99.34925,8.853425,86.10225,-0.832,1.5525,326.85,345.325,0.1270275,0.9683225,-14.66975,11.0975,10.4945,0.5614855,0.331353,0.4275475,0.08103825,437.796,8.24556,3.09552,1.54722,-4.914665,0.1149915
5,0.25,17.68,99.4325,16.4365,98.3005,-0.4965,1.2615,368.1,382.65,0.225645,1.064,-12.413,17.0875,16.263,0.322067,0.198177,0.282621,0.0390897,499.299,14.8843,4.97333,0.3648815,-4.0865,0.0953063
5,0.75,17.36925,99.433,15.992,99.598,-0.387,1.26875,368.45,382.35,0.2671125,1.15035,-12.6545,16.9935,16.263,0.295927,0.202579,0.273856,0.0358892,502.094,15.45625,3.19562,-0.439005,-3.14266,0.0988851
5,1.25,17.1595,99.4115,15.927,99.887,-0.4805,1.236,367.5,382.3,0.308185,1.2242,-12.3325,16.9185,16.319,0.30115,0.208396,0.302137,0.0428263,505.4335,15.5845,2.68347,-0.2156985,-3.10128,0.100724
5,1.75,17.019,99.403,15.959,99.9965,-0.448,1.201,371.8,382.25,0.371575,1.334325,-12.62,16.7525,16.041,0.335145,0.207596,0.299657,0.0457158,498.147,14.9857,3.34221,-0.3404685,-3.56466,0.104512
5,2.25,16.8615,99.397,15.996,99.997,-0.506,1.158,371.05,381.2,0.363505,1.2655,-14.168,16.654,15.9055,0.319482,0.218514,0.321296,0.0441877,500.345,15.0399,5.10696,0.335111,-2.66142,0.108542
5,2.75,16.7505,99.3925,15.903,99.9975,-0.517,1.158,369.05,381.2,0.39414,1.121915,-15.2555,16.652,15.9195,0.364685,0.227495,0.295035,0.0399588,500.111,15.0592,4.49405,0.08116645,-3.88805,0.106112
5,3.25,16.46,99.3965,15.944,99.998,-0.559,1.1725,370.65,381.7,0.464955,1.1094375,-14.306,16.6195,15.9135,0.2967275,0.2384645,0.333217,0.0403463,491.775,15.0258,4.57218,-0.12279665,-3.971325,0.119514
5,3.75,16.54,99.377,15.9335,99.9975,-0.523,1.178,371.65,380.7,0.44989,1.0919775,-14.606,16.5695,15.6985,0.365722,0.218814,0.3145135,0.03965465,493.138,15.0491,3.89416,-0.0114898,-3.317755,0.10103055
5,4.25,16.414,99.3765,15.5475,99.9975,-0.51375,1.22,372.4,379.4,0.48537,1.1805,-14.9455,16.5565,15.7265,0.37264,0.236223,0.326024,0.0484404,495.333,15.00095,3.68966,-0.298105,-2.914345,0.110461
5,4.75,15.96025,99.3835,15.07225,99.9975,-0.49275,1.15225,371.075,378.5,0.475565,1.205,-15.521,16.52775,15.71525,0.291907,0.229629,0.328702,0.0528775,493.4895,14.4696,3.42416,0.7768895,-3.36526,0.119862
5,5.25,16.117,99.386,14.608,99.998,-0.4625,1.0935,370.75,376.05,0.57174,1.18025,-16.39925,16.475,15.7215,0.344157,0.258934,0.350369,0.0612507,494.26,14.5841,4.01166,-0.2171375,-3.43016,0.118397
5,5.75,15.7595,99.412,14.3335,99.9985,1.444,1.646,368.5,374.8,5.0242,1.36775,-17.01725,16.5635,15.797,0.261037,0.218637,0.315467,0.0480363,496.28,14.64705,5.0414,-0.162779,-3.19236,0.111951
5,6.25,15.71525,99.4275,14.329,99.998,15.36,4.88475,368.65,375.9,25.893,1.39905,-16.1565,16.984,15.6765,0.368143,0.266829,0.320401,0.0647961,485.124,14.76315,3.134565,1.76478,-2.62905,0.117592
5,6.75,15.81225,99.46075,14.862,99.998,58.615,16,369.5,379.45,81.172,1.21215,-14.65025,16.709,15.3165,0.430637,0.314783,0.380043,0.108205,466.224,15.2751,0.6701975,10.36215,-1.45815,0.127814
5,7.25,17.06,99.476,15.944,98.96075,113.4,26.67,372.1,391.05,164.27,0.88946,-9.8336,16.64125,15.201,0.607114,0.356576,0.434405,0.153108,447.0735,16.2884,-0.893594,29.0461,2.10706,0.150872
5,7.75,18.477,99.4675,17.3895,93.72925,196.85,44.7325,374.225,401.075,260.695,-0.351025,-4.87115,16.5275,15.42575,0.7804515,0.4472665,0.4932705,0.188256,429.598,16.4934,-4.42897,60.1923,9.78261,0.171387
5,8.25,20.256,99.49,19.4205,84.467,301.8,64.395,373.875,407.825,440.99,-1.44573,-0.533761,16.749,15.719,0.9574395,0.565486,0.7201175,0.242074,418.9445,17.274,-9.327165,96.54125,21.6146,0.2150965
5,8.75,21.10675,99.5095,20.4895,78.495,365.975,74.8625,369.875,414.2,465.395,-2.8707,5.94565,16.91025,16.0305,1.01044,0.6778285,0.782974,0.285139,410.7,17.599,-10.43645,122.962,33.5678,0.244087
5,9.25,21.9415,99.5075,21.1985,73.143,460.6,91.865,369.75,420.6,660.985,-4.09075,13.84175,17.0945,16.117,1.065015,0.7255295,0.868991,0.299005,404.5235,17.3863,-12.9278,147.346,43.2725,0.2396865
5,9.75,23.0075,99.4935,21.986,70.8475,520.25,103.4,373.1,425.15,808.72,-4.35355,19.73775,17.2445,16.715,1.24462,0.786748,0.911475,0.31969,401.52,17.4198,-14.9611,161.865,56.683,0.260621
5,10.25,23.57075,99.4795,22.91625,67.86875,540.275,105.5325,376.275,432.7,857.54,-4.729675,26.49125,17.3905,17.2,1.200525,0.8429085,0.988767,0.3415235,398.333,17.3451,-15.46575,189.102,58.45615,0.2688575
5,10.75,23.8345,99.486,22.985,66.5115,596.325,113.45,380.275,435.05,996.4525,-4.64655,31.101,17.62175,17.5015,1.357955,0.8450855,1.02195,0.3462585,396.724,17.2732,-16.5642,213.97,57.7057,0.288537
5,11.25,23.8455,99.4955,23.874,64.092,718.4,133.25,380.05,440.4,1108.85,-5.09045,37.731,17.7295,17.7475,1.36271,0.926683,1.08118,0.369483,396.8785,17.19115,-18.0979,227.556,67.791,0.316745
5,11.75,24.16275,99.48425,24.137,61.9015,706.175,134.075,383.025,438.95,1041.05,-5.386,46.45675,18.11425,18.33,1.44901,0.947178,1.128625,0.374096,396.58,16.8493,-17.2719,260.62,56.6244,0.306217
5,12.25,24.571,99.48,24.379,59.6875,727.55,136.05,387.2,443.4,1078.095,-5.3315,54.95325,18.46,18.6055,1.46485,0.945553,1.16334,0.391201,395.829,17.0578,-17.8019,265.9325,66.8829,0.323448
5,12.75,24.9755,99.4415,24.7855,59.0965,734.75,137.15,388.1,445.75,1127.475,-5.24175,63.9365,18.861,19.1025,1.36133,0.969584,1.15185,0.392487,394.1205,17.1059,-17.13565,279.306,63.5747,0.306234
5,13.25,25.418,99.442,24.99,57.547,708.2,135,389.5,446.8,1070.675,-5.25255,66.454,19.3075,19.543,1.39207,0.9832695,1.14484,0.382572,393.78,17.0466,-16.7613,284.718,55.799,0.310286
5,13.75,25.563,99.421,25.401,56.669,688.2,129.25,389.25,447,1091.575,-5.0642,70.70675,19.4465,19.7465,1.29193,0.950364,1.162755,0.384772,394.025,17.082,-15.2291,273.4385,47.7675,0.305392
5,14.25,25.92,99.402,25.3955,54.7435,657.7,124.6,391.45,446.4,1072.31,-4.89635,72.573,19.713,19.935,1.37327,0.962551,1.14519,0.392237,393.186,17.4484,-15.3548,264.642,49.7849,0.310406
5,14.75,26.3615,99.379,25.8005,54.2645,638.2,124.65,394,448,1080.965,-5.2405,71.4025,19.936,20.028,1.525395,0.9523005,1.145225,0.3780205,393.37,17.301,-14.9754,244.6345,44.6307,0.3119045
5,15.25,26.3645,99.386,25.75025,53.915,604.675,120.925,389.975,447.125,1006.23,-5.1763,73.09925,20.069,20.1315,1.350965,0.9325525,1.15732,0.371492,393.009,17.1728,-14.2806,236.2855,39.02865,0.306296
5,15.75,26.43075,99.35425,25.06625,52.9095,539.05,105.76,388.075,444.65,908.21,-4.633925,70.70975,20.151,20.22225,1.402505,0.9259215,1.07536,0.3726195,393.021,16.8233,-12.6668,202.7895,22.48025,0.313598
5,16.25,26.4395,99.3265,25.53075,53.6305,463.125,95.525,389.2,441.575,689.5125,-4.6472,63.52775,20.3335,20.24375,1.414355,0.8766245,1.03123,0.3589,391.736,16.1343,-11.3741,193.5375,14.1789,0.3083465
5,16.75,26.35625,99.3135,25.44675,53.52825,408.475,85.9125,387.425,439.225,679.105,-4.630525,57.51125,20.408,20.18225,1.295975,0.799715,1.00088,0.3368655,392.814,15.79425,-10.3255,163.8315,6.9406,0.2813095
5,17.25,26.34225,99.338,25.445,53.664,342.1,74.56,386.5,436.775,522.3675,-4.21205,51.86325,20.5115,20.00325,1.38666,0.793928,0.9275925,0.3388925,395.6615,16.35195,-7.6251,141.9505,-3.91648,0.2766505
5,17.75,26.02775,99.339,25.364,54.28175,274.875,57.9575,385.3,433.325,444.9175,-4.0275,45.95925,20.50725,20.01275,1.18982,0.711164,0.8375305,0.2996585,397.167,16.2828,-3.549455,92.4747,-14.6836,0.262044
