DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,T_SONIC,CO2,H2O,FC,NEE,H,LE,USTAR,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A,T_SONIC_SIGMA
3,22.25,6.684625,0.6388,0.3308,0.1262,-15.873085,68.1064,102.783,-17.347025,556.66,3.65675,0.05875,0.05875,-4.435425,0.02925,0.34185,0.56845,221.102,233.36,0,0.020175,-3.8115,-4.0676,-1.8458,-3.4131,-10.151,-10.1515,-10.508,-10.2702,-12.523925,-10.490325,-12.07825,-10.614075,-10.416975,-10.9175,-10.3716,-12.16225,-8.941925,-6.914475,-10.11725,-10.184175,-10.9052,-9.8213,0.0659
3,22.75,6.83075,0.63965,0.3604,0.1301,-15.873085,64.6424,102.783275,-17.2313,558.47305,3.704375,0.19435,0.19435,-3.31955,0.026475,0.35345,0.5306,219.789,234.535,0.0025,0.0152,-3.835,-4.0726,-1.8185,-3.5125,-10.1415,-10.1517,-10.5175,-10.2692,-12.5214,-10.489425,-12.08535,-10.6202,-10.417925,-10.918575,-10.366725,-12.16805,-8.940425,-6.908775,-10.1218,-10.182625,-10.904975,-9.81625,0.066525
3,23.25,6.9694,0.623925,0.382,0.1275,-15.873085,69.822725,102.797,-16.6523,558.069675,3.701825,0.0721,0.0721,-2.69975,0.1103,0.3372,0.5716,222.833,234.014,0.0013,0.0152,-3.8483,-4.0155,-1.8314,-3.4695,-10.1445,-10.1555,-10.5042,-10.263,-12.523475,-10.49305,-12.085925,-10.611675,-10.415925,-10.923,-10.36485,-12.17135,-8.947325,-6.911025,-10.128725,-10.1768,-10.89815,-9.816275,0.0667
3,23.75,6.74475,0.6118,0.380975,0.13175,-15.873085,69.5342,102.8157,-16.5289,556.71435,3.8084,0.0436,0.0436,-1.64505,0.29455,0.352725,0.5693,224.813,234.151,0.0025,0.013075,-3.8418,-4.0939,-1.7731,-3.4277,-10.1503,-10.1545,-10.5042,-10.2583,-12.53195,-10.49065,-12.08545,-10.61325,-10.411225,-10.91505,-10.365175,-12.176725,-8.9431,-6.91035,-10.137225,-10.1784,-10.902175,-9.8089,0.071525
4,0.25,6.3072,0.5678,0.302425,0.10195,-9.49516825,68.182025,102.895,2.1909,545.079775,3.659475,0.2725,0.2725,-0.30355,0.198275,0.3163,0.911675,245.622,258.74025,0.1991,0.2596,-0.720725,-0.54845,-0.265575,-0.5257,-8.754,-8.73425,-9.16365,-8.863625,-10.964275,-9.294325,-10.73785,-10.026225,-9.47295,-9.5829,-9.82425,-10.842875,-8.790475,0,-9.79935,-9.34885,-9.52975,-9.3024,0.0676
4,0.75,6.27085,0.52185,0.313,0.0993,-9.4420205,64.197425,102.902075,1.657275,546.3755,3.78115,0.1236,0.1236,-0.770675,0.0663,0.3162,0.7163,246.7805,257.44625,0.0771,0.1319,-0.74045,-0.57885,-0.2409,-0.493175,-8.750725,-8.73835,-9.14385,-8.859775,-10.95695,-9.28625,-10.72345,-10.0153,-9.46695,-9.57175,-9.8172,-10.8361,-8.78675,0,-9.78945,-9.3481,-9.507,-9.2937,0.087975
4,1.25,6.318225,0.544475,0.336675,0.1076,-9.5043345,64.067125,102.92735,1.47565,547.213375,3.838425,0.1686,0.1686,-1.3506,0.0379,0.2912,0.6973,246.4235,257.119475,0.070925,0.0719,-0.732575,-0.4981,-0.234025,-0.42325,-8.754275,-8.72885,-9.1556,-8.8555,-10.961625,-9.290275,-10.728325,-10.018975,-9.463825,-9.58715,-9.821075,-10.83935,-8.7954,0,-9.792925,-9.3441,-9.52215,-9.2933,0.082025
4,1.75,6.2936,0.51615,0.341,0.11685,-9.5591665,65.179425,102.9363,1.39005,547.353725,3.7344,0.2288,0.2288,-1.4678,0.666975,0.3046,0.6893,246.236,256.50015,0.0647,0.110625,-0.629175,-0.50585,-0.2597,-0.480275,-8.7515,-8.727675,-9.16935,-8.84925,-10.95595,-9.28915,-10.72375,-10.017775,-9.467275,-9.5888,-9.8149,-10.83555,-8.791025,0,-9.7983,-9.343275,-9.5169,-9.290075,0.12015
4,2.25,6.266625,0.542075,0.3131,0.1156,-9.6271665,65.090775,102.939975,0.852725,547.0586,3.7872,0.259225,0.259225,-2.5982,0.0508,0.304475,0.902,246.2124,254.9725,0.1237,0.1515,-0.615275,-0.506525,-0.184625,-0.469775,-8.73925,-8.72495,-9.157925,-8.845125,-10.95775,-9.2959,-10.72125,-10.015775,-9.466625,-9.584675,-9.816325,-10.838275,-8.79765,0,-9.7938,-9.344775,-9.504575,-9.28605,0.124775
4,2.75,6.381925,0.5432,0.3886,0.107275,-9.6711685,60.12845,102.951575,0.897675,545.756475,3.8494,0.243425,0.243425,-1.1833,0.3905,0.305125,0.8939,244.984,254.996,0.2645,0.3569,-0.66795,-0.51065,-0.1951,-0.427475,-8.73765,-8.7223,-9.157775,-8.84305,-10.952375,-9.2926,-10.721425,-10.016125,-9.46215,-9.58505,-9.8127,-10.840775,-8.794625,0,-9.79165,-9.348375,-9.5027,-9.2846,0.0671
4,3.25,6.3624,0.5352,0.3416,0.110475,-9.6473345,64.02605,102.9416,0.5201,548.7961,3.6176,0.301,0.301,-1.419,0.2996,0.3156,0.9738,245.794,254.98215,0.698775,0.74345,-0.6367,-0.478425,-0.204575,-0.431225,-8.7371,-8.71855,-9.155825,-8.841275,-10.957325,-9.285225,-10.720875,-10.020525,-9.457275,-9.5792,-9.81285,-10.844075,-8.8015,0,-9.788275,-9.33895,-9.494425,-9.282875,0.0723
4,3.75,6.37,0.532025,0.352675,0.1057,-9.823666,64.275725,102.93635,0.349,546.76825,3.55125,0.2376,0.2376,-1.1395,0.6482,0.307325,2.240825,244.8345,255.110725,2.317425,2.3474,-0.605225,-0.5117,-0.2155,-0.445075,-8.7339,-8.714575,-9.155025,-8.83835,-10.9486,-9.2736,-10.713625,-10.01055,-9.459375,-9.57555,-9.808675,-10.843675,-8.802225,0,-9.780525,-9.347125,-9.493525,-9.2814,0.0969
4,4.25,6.6252,0.5306,0.3423,0.108725,-10.1585,62.872375,102.95075,-2.12825,548.0864,3.5798,0.3363,0.3363,-0.7105,1.266225,0.308825,4.876375,244.956,255.6335,7.0754,7.46065,-0.6822,-0.38835,-0.2256,-0.47575,-8.7286,-8.70855,-9.152025,-8.834125,-10.94905,-9.277175,-10.7172,-10.0156,-9.4534,-9.571875,-9.803475,-10.845425,-8.79785,0,-9.7836,-9.3356,-9.49585,-9.2792,0.0727
4,4.75,6.5285,0.506,0.347575,0.101225,-10.59,66.829225,102.96555,-0.260225,548.7614,3.5249,0.31075,0.31075,-0.943225,0.197625,0.30545,10.26485,246.6328,255.253,18.964075,18.332175,-0.57175,-0.49125,-0.11915,-0.41555,-8.725925,-8.706525,-9.14805,-8.830525,-10.947075,-9.2817,-10.71385,-10.0135,-9.45605,-9.56335,-9.802675,-10.8357,-8.796625,0,-9.78565,-9.346175,-9.495525,-9.282225,0.070075
4,5.25,6.60145,0.55065,0.332575,0.1022,-10.926665,66.7739,102.9675,0.136,548.04155,3.4788,0.19695,0.19695,-0.97265,0.340475,0.30355,18.188,245.04775,255.08025,40.775175,39.0414,-0.6017,-0.453325,-0.146625,-0.478875,-8.730475,-8.698375,-9.147375,-8.8256,-10.945475,-9.27905,-10.714025,-10.012025,-9.4568,-9.56115,-9.7994,-10.845925,-8.79345,0,-9.7822,-9.33945,-9.501475,-9.283275,0.11245
4,5.75,6.7544,0.5681,0.3317,0.100325,-11.186005,65.0492,102.96235,-0.1889,549.9346,3.3726,0.37695,0.37695,0,0.5404,0.31725,30.7428,247.1275,256.142,75.49905,73.991075,-0.618675,-0.469425,-0.181275,-0.4492,-8.717,-8.698775,-9.14515,-8.823175,-10.944175,-9.2738,-10.718225,-10.01085,-9.452275,-9.559,-9.796325,-10.8405,-8.79585,0,-9.7749,-9.34665,-9.490125,-9.283975,0.13235
4,6.25,6.7415,0.537,0.3683,0.108025,-11.29,63.274775,102.947175,-0.794875,551.9155,3.216875,0.4169,0.4169,0,0.4974,0.3141,49.0267,248.95925,257.286,126.4356,121.701175,-0.60055,-0.492225,-0.108625,-0.4243,-8.71175,-8.6915,-9.122175,-8.820125,-10.94225,-9.276675,-10.708225,-10.013,-9.4459,-9.5559,-9.795175,-10.840275,-8.79415,0,-9.78495,-9.3474,-9.490175,-9.28095,0.1406
4,6.75,6.67135,0.5279,0.2956,0.107775,-11.475835,64.3549,102.95225,-1.579,551.63365,3.5308,0.201025,0.201025,0,0.455925,0.312,72.087275,248.272,258.19215,186.7712,182.523275,-0.610825,-0.446,-0.22385,-0.459825,-8.6966,-8.690575,-9.1302,-8.81495,-10.939425,-9.274975,-10.714675,-10.0117,-9.444725,-9.5495,-9.793825,-10.843825,-8.7916,0,-9.780375,-9.337425,-9.49285,-9.276925,0.12725
4,7.25,6.6189,0.6139,0.3702,0.116925,-11.2645,67.8446,102.93315,-1.906625,548.90825,3.5841,0.30565,0.30565,0,0.72045,0.331475,99.1125,247.124,258.89085,265.666775,253.354,-0.606125,-0.508775,-0.266675,-0.417125,-8.691475,-8.684275,-9.11625,-8.8062,-10.935775,-9.26875,-10.725875,-10.000325,-9.440975,-9.542375,-9.7889,-10.8423,-8.794175,0,-9.778875,-9.335075,-9.50395,-9.274675,0.06265
4,7.75,6.8037,0.59355,0.356475,0.1137,-11.41667,66.88875,102.976175,-1.3049,548.8715,3.5928,0.29335,0.29335,0,0.5361,0.323275,129.10945,246.84525,260.33475,348.572575,330.9239,-0.64935,-0.489275,-0.122625,-0.4459,-8.69155,-8.676325,-9.112075,-8.805625,-10.934875,-9.275375,-10.726875,-10.009325,-9.442875,-9.54025,-9.78365,-10.841575,-8.792975,0,-9.7729,-9.33575,-9.488825,-9.2715,0.108275
4,8.25,6.7244,0.5414,0.347875,0.1111,-11.5927525,65.85125,102.9397,-1.060725,548.16,3.6043,0.3052,0.3052,1.83985,0.9229,0.3135,163.968375,245.3306,260.95025,438.79685,413.717525,-0.61475,-0.415075,-0.29575,-0.37885,-8.69255,-8.674075,-9.1038,-8.801625,-10.934975,-9.27505,-10.731175,-10.006775,-9.44015,-9.540425,-9.782375,-10.835725,-8.792875,0,-9.766925,-9.341575,-9.48985,-9.27,0.11235
4,8.75,7.185,0.6649,0.357975,0.12165,-11.8903325,67.756,102.9287,-0.6336,547.5499,3.7704,0.1945,0.1945,1.6894,1.556175,0.326,198.2715,244.49975,262.6035,537.1205,503.903075,-0.74155,-0.523675,-0.199425,-0.4891,-8.68035,-8.66755,-9.11185,-8.800575,-10.932225,-9.273675,-10.7296,-10.001725,-9.444125,-9.5225,-9.78095,-10.842725,-8.7855,0,-9.7723,-9.339525,-9.488925,-9.26585,0.0662
4,9.25,7.1271,0.6463,0.3953,0.112,-12.012665,68.5314,102.91235,0.22375,547.166425,3.960225,0.2801,0.2801,3.155025,2.16455,0.3219,237.62345,245.3345,265.3255,639.383875,599.499625,-0.592525,-0.513275,-0.214675,-0.466525,-8.678325,-8.6653,-9.11245,-8.801175,-10.934175,-9.27315,-10.736275,-9.9983,-9.444725,-9.529375,-9.7797,-10.83465,-8.7895,0,-9.767875,-9.33935,-9.49435,-9.264425,0.07935
4,9.75,7.087,0.61815,0.35215,0.1163,-12.001335,67.5272,102.88675,-0.1565,546.886775,4.1031,0.31745,0.31745,6.6653,2.93845,0.3219,272.3867,245.74325,266.603225,737.21925,690.364625,-0.66555,-0.5607,-0.21835,-0.525775,-8.67915,-8.65765,-9.0985,-8.79635,-10.93605,-9.2691,-10.7345,-9.995625,-9.440575,-9.5281,-9.781475,-10.839375,-8.78435,0,-9.7654,-9.33545,-9.490925,-9.263775,0.053375
4,10.25,7.0642,0.6512,0.39755,0.12675,-12.03683,69.048,102.8797,0.5014,547.54405,4.1608,0.3261,0.3261,9.019825,3.8329,0.3391,300.3491,244.2153,268.29905,810.7795,775.07135,-0.62535,-0.525875,-0.25975,-0.51925,-8.6815,-8.66135,-9.09075,-8.789525,-10.941075,-9.27375,-10.728075,-9.99895,-9.439675,-9.5208,-9.782975,-10.841525,-8.7891,0,-9.7633,-9.3308,-9.4892,-9.258725,0.031575
4,10.75,7.1778,0.6607,0.379525,0.119575,-12.31567,67.342275,102.84445,0.6504,547.1057,4.2401,0.4947,0.4947,9.737275,3.6595,0.3291,327.607575,242.47175,269.71975,889.38385,847.3186,-0.69085,-0.523,-0.227775,-0.45795,-8.670225,-8.654775,-9.0858,-8.782275,-10.937175,-9.27425,-10.729925,-9.99405,-9.444625,-9.516825,-9.7819,-10.838375,-8.7829,0,-9.76735,-9.334125,-9.488525,-9.257425,0.03125
4,11.25,7.251325,0.7157,0.40845,0.1267,-12.6125,69.3761,102.830325,0.6853,546.49595,4.292,0.442175,0.442175,11.728,4.70995,0.333175,351.735,243.823575,271.116,951.71345,894.108625,-0.736275,-0.522375,-0.214225,-0.48215,-8.662175,-8.646125,-9.084475,-8.7775,-10.94025,-9.2704,-10.727725,-9.989175,-9.435775,-9.515,-9.78675,-10.839875,-8.775975,0,-9.77425,-9.3353,-9.490375,-9.2581,0.0277
4,11.75,7.21505,0.70355,0.40605,0.1285,-11.053834125,68.53355,102.7898,0.856025,545.4318,4.417825,0.50585,0.50585,12.7336,4.425275,0.33835,368.6365,241.702675,272.37915,992.886775,921.3334,-0.71505,-0.519475,-0.310275,-0.49025,-8.66785,-8.63925,-9.081325,-8.772175,-10.943125,-9.2717,-10.716575,-9.995875,-9.4354,-9.5116,-9.79145,-10.83945,-8.776375,0,-9.773975,-9.3362,-9.48655,-9.2561,0.0388
4,12.25,7.354775,0.74215,0.434025,0.1268,-9.49516825,68.576575,102.783,0.9317,546.32335,4.51425,0.3928,0.3928,13.804225,5.76285,0.341075,387.717525,243.740875,273.975025,935.036575,894.6233,-0.747575,-0.526825,-0.242175,-0.4971,-8.676175,-8.629575,-9.0762,-8.765875,-10.94235,-9.27235,-10.7161,-9.992275,-9.43035,-9.501475,-9.791125,-10.83325,-8.77505,0,-9.77155,-9.331325,-9.4793,-9.262025,0.0272
4,12.75,7.30205,0.757525,0.4771,0.1328,-9.49516825,67.8521,102.780275,1.0188,546.83165,4.60855,0.385775,0.385775,15.240325,6.716925,0.3458,396.01875,242.381225,274.93,1087.32905,1000.075,-0.707975,-0.599775,-0.32795,-0.50065,-8.6823,-8.62595,-9.0605,-8.76405,-10.94595,-9.25885,-10.7449,-9.9998,-9.4409,-9.5448,-9.79495,-10.8311,-8.77755,0,-9.7669,-9.3422,-9.5006,-9.25945,0.025975
4,13.25,7.409,0.7022,0.445525,0.1253,-9.49516825,67.849075,102.7818,1.22315,547.13495,4.6496,0.5003,0.5003,19.0778,6.661525,0.344025,380.5565,241.40225,276.348,1098.50405,1031.44175,-0.7354,-0.6152,-0.264025,-0.5312,-8.686925,-8.627475,-9.069425,-8.7583,-10.9541,-9.2543,-10.7431,-9.99775,-9.4362,-9.539,-9.7967,-10.8295,-8.7727,0,-9.7718,-9.3303,-9.5044,-9.25835,0.032525
4,13.75,7.60735,0.759925,0.447825,0.136075,-9.49516825,67.5608,102.7822,1.7276,548.1172,4.62345,0.4948,0.4948,17.59585,7.17235,0.348,368.70475,241.18325,277.735,1091.31725,1022.584,-0.7372,-0.51885,-0.21645,-0.483825,-8.670175,-8.63795,-9.082775,-8.774825,-10.9539,-9.25215,-10.74525,-9.9901,-9.4361,-9.53625,-9.8068,-10.82555,-8.7757,0,-9.772,-9.3435,-9.5051,-9.25385,0.046025
4,14.25,7.46805,0.675225,0.43935,0.1318,-9.49516825,64.8916,102.777575,2.0054,546.57845,4.6879,0.387425,0.387425,16.0287,6.8759,0.339325,384.829225,241.277225,277.846,1077.50375,1004.994,-0.7609,-0.53445,-0.2468,-0.51365,-8.6632,-8.614575,-9.0798,-8.754225,-10.9497,-9.25935,-10.75405,-9.99345,-9.43655,-9.53635,-9.80455,-10.8218,-8.7732,0,-9.77485,-9.3416,-9.4975,-9.2503,0.0101
4,14.75,7.3626,0.7065,0.4156,0.1191,-9.49516825,64.36305,102.752025,1.9345,547.331325,4.7915,0.438925,0.438925,16.3711,6.8973,0.33015,386.7305,241.21005,278.5435,1060.642,977.8326,-0.7442,-0.5128,-0.264975,-0.500375,-8.668475,-8.601875,-9.0718,-8.7435,-10.9437,-9.25285,-10.73965,-9.98155,-9.42555,-9.488,-9.7947,-10.78725,-8.74955,0,-9.75945,-9.3305,-9.448,-9.24095,0.01405
4,15.25,7.3362,0.6608,0.42125,0.112675,-9.49516825,64.5573,102.738725,2.5277,546.81905,4.85,0.4835,0.4835,15.24445,6.73145,0.33345,368.9362,244.4635,278.4699,999.3873,928.5245,-0.8364,-0.4963,-0.221925,-0.526025,-8.68015,-8.595,-9.05875,-8.73395,-10.93595,-9.2537,-10.72095,-9.9791,-9.4191,-9.48825,-9.794,-10.78775,-8.7482,0,-9.7572,-9.3331,-9.4536,-9.24075,0.031725
4,15.75,7.3801,0.7311,0.4583,0.1237,-9.49516825,65.039375,102.734375,2.6398,546.728525,4.941725,0.3138,0.3138,14.1724,6.2772,0.3384,351.73975,246.45625,278.10575,949.7659,881.1082,-0.6933,-0.506725,-0.2549,-0.455525,-8.6856,-8.589525,-9.044575,-8.72685,-10.9302,-9.241325,-10.711875,-9.9856,-9.430325,-9.480125,-9.7872,-10.78615,-8.743375,0,-9.7574,-9.330975,-9.4471,-9.23585,0.02025
4,16.25,7.20345,0.71375,0.4141,0.12935,-9.49516825,64.045475,102.7655,2.827425,546.5868,4.79285,0.4575,0.4575,13.4036,6.1959,0.349575,327.08575,247.7635,277.970075,885.5543,813.8015,-0.7057,-0.4652,-0.239775,-0.4572,-8.68325,-8.5896,-9.039825,-8.725325,-10.92345,-9.24815,-10.71165,-9.98555,-9.4231,-9.4856,-9.78855,-10.7814,-8.7543,0,-9.7515,-9.336,-9.4471,-9.2336,0.014325
4,16.75,7.1761,0.73625,0.4605,0.127625,-9.49516825,63.2821,102.7691,3.2382,546.7371,4.8452,0.211,0.211,10.273475,5.5859,0.345425,299.418825,248.489,277.45975,808.3524,736.96115,-0.7212,-0.4458,-0.238825,-0.4681,-8.679,-8.5847,-9.030325,-8.727775,-10.92485,-9.2503,-10.70275,-9.98135,-9.4258,-9.4884,-9.78315,-10.77535,-8.75135,0,-9.7536,-9.331,-9.4613,-9.2308,0.013975
4,17.25,7.0809,0.7196,0.444575,0.129325,-9.49516825,63.3678,102.768725,3.5234,546.2869,4.9196,0.3209,0.3209,8.146975,4.37385,0.344525,269.86235,247.84275,276.29625,727.96495,660.69155,-0.6192,-0.503925,-0.251675,-0.464,-8.669075,-8.6021,-9.041525,-8.744975,-10.92425,-9.25005,-10.7034,-9.97985,-9.42335,-9.4876,-9.78025,-10.77725,-8.75405,0,-9.75465,-9.331,-9.4549,-9.2255,0.0144
4,17.75,7.1557,0.689725,0.406575,0.13755,-9.49516825,62.2943,102.7714,3.740125,545.6283,4.97665,0.4022,0.4022,5.93635,4.261475,0.3405,234.382075,249.8214,274.855,632.52845,565.5866,-0.7301,-0.4919,-0.2318,-0.500925,-8.6663,-8.630975,-9.057825,-8.770025,-10.9284,-9.2514,-10.68395,-9.97595,-9.4232,-9.4918,-9.7759,-10.78325,-8.7497,0,-9.74855,-9.3313,-9.4562,-9.22115,0.024175
4,18.25,7.05245,0.68575,0.421,0.133975,-9.49516825,61.434275,102.77015,3.6954,546.4262,4.920525,0.3187,0.3187,2.96475,3.45075,0.3454,197.603,249.444175,273.54075,530.28035,470.78725,-0.6977,-0.509275,-0.242325,-0.494675,-8.661275,-8.61155,-9.0317,-8.74895,-10.9339,-9.2501,-10.6714,-9.9748,-9.4164,-9.48895,-9.77505,-10.78275,-8.7484,0,-9.7469,-9.3303,-9.4621,-9.2176,0.022
4,18.75,6.8592,0.602025,0.426975,0.131175,-9.49516825,62.52905,102.774775,3.82425,546.036475,4.73325,0.2292,0.2292,1.64155,2.3906,0.32515,160.83425,250.49,271.87075,432.30845,382.55795,-0.744,-0.51885,-0.326575,-0.483425,-8.662775,-8.6086,-9.0363,-8.747,-10.9379,-9.25305,-10.6551,-9.9745,-9.42295,-9.49155,-9.7766,-10.78325,-8.7518,0,-9.75145,-9.3242,-9.4601,-9.21485,0.024825
4,19.25,6.79035,0.63405,0.4072,0.111325,-9.49516825,63.8436,102.76735,3.93685,544.213525,4.60735,0.37015,0.37015,1.3654,1.85105,0.31235,123.992,251.181775,270.3795,336.9201,300.1338,-0.6803,-0.550875,-0.24815,-0.493775,-8.661925,-8.6318,-9.054425,-8.77185,-10.936,-9.25885,-10.6476,-9.9646,-9.4188,-9.4862,-9.7723,-10.7823,-8.74305,0,-9.75015,-9.3242,-9.4584,-9.2102,0.01835
4,19.75,6.7184,0.6065,0.362,0.1174,-9.49516825,64.2013,102.772775,3.99985,544.0901,4.52905,0.234925,0.234925,0,1.193025,0.327125,91.742125,251.570025,269.2005,245.4291,220.59355,-0.6643,-0.45935,-0.221775,-0.4615,-8.671775,-8.638575,-9.05565,-8.778175,-10.94275,-9.2522,-10.6441,-9.9661,-9.41175,-9.49115,-9.77155,-10.7759,-8.7441,0,-9.7508,-9.3346,-9.4584,-9.20905,0.03155
4,20.25,6.56155,0.5599,0.33805,0.0998,-9.49516825,65.886575,102.77045,3.6874,545.0144,4.3629,0.20315,0.20315,0,1.01015,0.321525,67.1335,250.835,267.9272,170.03225,156.3889,-0.606,-0.47265,-0.305425,-0.4287,-8.6638,-8.6133,-9.031975,-8.755325,-10.92965,-9.25425,-10.645,-9.9506,-9.41895,-9.48725,-9.76815,-10.7823,-8.74555,0,-9.74615,-9.3137,-9.4613,-9.2083,0.024
4,20.75,6.487375,0.531475,0.30135,0.090925,-9.49516825,67.8639,102.7796,4.03735,544.957,4.3423,0.3261,0.3261,-1.0913,0.514975,0.3017,41.776475,247.56325,266.8673,114.70145,103.48995,-0.6265,-0.418225,-0.25375,-0.432475,-8.658625,-8.614675,-9.033,-8.757725,-10.93115,-9.25475,-10.65065,-9.9575,-9.4131,-9.49145,-9.7657,-10.7728,-8.75135,0,-9.74505,-9.3191,-9.4604,-9.20855,0.037825
4,21.25,6.1991,0.5379,0.2996,0.088475,-9.49516825,68.4223,102.79285,4.01215,543.60945,4.3611,0.2011,0.2011,-0.89365,0.6124,0.2918,25.35455,247.92575,264.99,68.99035,60.82815,-0.6792,-0.5132,-0.2019,-0.468225,-8.666725,-8.636675,-9.052175,-8.773475,-10.9269,-9.25205,-10.64625,-9.95165,-9.4139,-9.49265,-9.7619,-10.7658,-8.74835,0,-9.74515,-9.3186,-9.4594,-9.20855,0.0315
4,21.75,6.32955,0.5079,0.29545,0.089225,-9.49516825,70.0782,102.802825,3.87145,545.2348,4.364,0.1875,0.1875,-0.7515,0.2438,0.294625,14.164825,250.29625,264.24525,35.87585,31.66555,-0.7011,-0.39195,-0.234025,-0.4399,-8.679975,-8.640875,-9.052825,-8.777625,-10.9267,-9.2805,-10.64695,-9.939525,-9.41075,-9.487225,-9.7558,-10.7717,-8.74435,0,-9.740975,-9.322225,-9.459175,-9.218225,0.04265
4,22.25,6.185475,0.4866,0.2817,0.095,-9.49516825,70.3793,102.8258,2.95345,545.2368,4.2538,0.23045,0.23045,-2.1531,0.0324,0.2966,7.60295,248.35225,263.757,14.96485,14.7567,-0.61195,-0.511225,-0.215125,-0.4394,-8.670525,-8.626725,-9.039325,-8.767975,-10.92345,-9.2492,-10.64875,-9.9474,-9.41165,-9.4932,-9.754,-10.7778,-8.7466,0,-9.7467,-9.3245,-9.4553,-9.2075,0.048325
4,22.75,6.156,0.5146,0.2759,0.089575,-9.49516825,69.1147,102.840725,2.2059,545.35165,4.081125,0.1872,0.1872,-1.34805,0.0474,0.3004,3.6342,248.904325,263.02,5.786,5.804,-0.6239,-0.505525,-0.173125,-0.358075,-8.673575,-8.6204,-9.029725,-8.76315,-10.9198,-9.25155,-10.64475,-9.94445,-9.41345,-9.4907,-9.75045,-10.76665,-8.74235,0,-9.7472,-9.3289,-9.455,-9.20435,0.0513
4,23.25,6.435,0.5287,0.3021,0.093025,-9.49516825,65.1572,102.852375,3.3154,544.128725,4.0543,0.1541,0.1541,-0.4633,0.0271,0.3011,1.6877,247.205,262.357325,1.7439,2.1891,-0.5895,-0.484125,-0.22685,-0.42695,-8.68425,-8.612725,-9.02385,-8.759525,-10.9174,-9.25085,-10.6385,-9.94135,-9.4117,-9.4935,-9.74865,-10.7665,-8.74055,0,-9.74955,-9.3276,-9.4539,-9.20415,0.0524
4,23.75,6.2504,0.5095,0.29585,0.09935,-9.49516825,67.28015,102.87155,2.80265,544.103,4.08295,0.1942,0.1942,-0.6195,0.0469,0.3058,0.78185,247.7385,261.30985,0.675,0.74415,-0.546,-0.376375,-0.1477,-0.30795,-8.687475,-8.6247,-9.026925,-8.77115,-10.91285,-9.25335,-10.63205,-9.9395,-9.4044,-9.49065,-9.75065,-10.76715,-8.74555,0,-9.74705,-9.321,-9.4485,-9.2041,0.057975
5,0.25,5.7072,0.6327,0.460525,0.1147,-0.215975,65.8721,102.296975,10.7513,492.980025,6.252375,0.593375,0.593375,6.8318,3.42255,0.31145,13.45165,296.6785,307.7647,42.6615,39.0817,7.51365,5.9902,5.395,7.14545,-2.7949,-2.6338,-3.92315,-2.951,-4.779,-5.7801,-2.367,-3.1897,-5.5436,-5.22,-4.6685,-5.6193,-3.6512,-2.39935,-4.0573,-5.53675,-5.2942,-4.1836,0.11935
5,0.75,5.742075,0.57645,0.4385,0.109475,-0.274858375,65.87715,102.29975,10.7957,491.216675,6.237225,0.556025,0.556025,6.2702,3.308075,0.300025,11.16165,297.139,307.2745,36.7702,32.8993,7.42615,6.0873,5.51545,7.3557,-2.78475,-2.4413,-3.92235,-2.9592,-4.7471,-5.7832,-2.3211,-3.1929,-5.5303,-5.2138,-4.6639,-5.6022,-3.6233,-2.40385,-4.0578,-5.5296,-5.29035,-4.1843,0.12065
5,1.25,5.6514,0.5896,0.43495,0.1162,-0.22899165,68.1956,102.297675,10.7736,492.2792,6.098,0.626225,0.626225,6.909475,3.44825,0.306425,10.623075,295.89935,306.75445,34.4349,30.4698,7.1971,6.156825,5.4786,6.8612,-2.78665,-2.643825,-3.9537,-2.9296,-4.7092,-5.7836,-2.2379,-3.1933,-5.5117,-5.206,-4.656,-5.5875,-3.5961,-2.39585,-4.0637,-5.5172,-5.2894,-4.1652,0.1049
5,1.75,5.69125,0.59975,0.4268,0.1211,-0.276291675,68.6597,102.28915,10.7321,493.0882,6.3159,0.56675,0.56675,7.09005,3.5904,0.304,10.793075,297.0415,306.06335,36.1709,32.0352,7.4145,6.0474,5.26925,7.18285,-2.77905,-2.50565,-3.95945,-3.0132,-4.6954,-5.7743,-2.2402,-3.196,-5.4981,-5.1895,-4.6494,-5.5869,-3.5705,-2.3957,-4.0606,-5.49975,-5.2851,-4.131,0.1118
5,2.25,5.76735,0.6082,0.4419,0.1045,-0.20939995,68.8838,102.28925,10.79965,492.575875,6.292575,0.5193,0.5193,5.9527,2.742275,0.3026,12.305125,296.4385,305.88,39.9486,35.5957,7.13725,5.6161,5.3625,7.05345,-2.77095,-2.53025,-3.95655,-3.01305,-4.6864,-5.7444,-2.2454,-3.2031,-5.4903,-5.1897,-4.6453,-5.5749,-3.5526,-2.4007,-4.0637,-5.4926,-5.28255,-4.1057,0.1091
