DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_3_1_1,G_5_1_1
4,5.75,434.4855,13.046,430.7705,12.7055,2211.64225,436.4335,12.9405,430.9865,12.717,2206.101,436.856,12.91,432.7225,12.5415,2230.6,438.51175,12.7,432.5225,12.592,2222.921,6.3065,14.053,0.3075,430.8445,12.62425,1.6265,0.199,1.28625,6.341,0.6805,0.4245,-9.777,0.3985,0.9415,5.325,4.305,1.865,13.201,13.599,13.13925,12.957,13.158,95.879,87.57,4.5315,12.275,13.04,12.42,2.6,-0.4525,4.2,0.6275,335,381.25,-34.715,339.45,381.925,3.415,2.9625,3.055,2.945,1.0525,1.34,1.8325,1.1275,14.014,14.957,15.853,16.327,15.867,13.95025,14.498,15.41475,15.305,14.626,14.53775,15.58025,16.53725,16.6745,16.41275,14.08125,14.755,16.22,16.55,16.5075,14.16025,15.129,15.77375,16.0245,15.93725,-10.908,-11.414,-9.2295
4,6.25,434.885,12.5595,431.8955,12.8855,2206.88225,435.45,12.955,435.526,12.851,2200.16375,435.683,12.82825,432.125,12.906,2202.475,438.298,12.286,432.51175,13.06975,2260.123,6.215,13.743,0.314,430.5945,12.38125,1.3805,0.139,1.192,8.11,1.49925,0.434,-6.76475,2.1625,0.897,5.3725,4.275,1.87,13.579,13.82125,13.3665,12.84225,12.83475,95.9085,87.65,4.3715,12.23,13.07,12.5225,17.975,24.67,22.825,5.24,334.775,381.775,-21.05,338.475,382.15,50.16,44.345,45.52,44.89,7.8925,18.32,22.7375,16.5625,13.76,14.762,15.769,16.277,15.843,13.782,14.336,15.31775,15.27275,14.633,14.41825,15.4955,16.42175,16.62925,16.40075,13.98225,14.5325,16.148,16.498,16.485,13.9855,14.97325,15.6975,15.97975,15.91725,-11.097,-11.726,-9.792
4,6.75,435.67675,12.47,431.663,13.083,2210.9,434.88975,13.094,431.853,12.9405,2204.625,435.5195,12.912,432.3075,13.039,2196.16675,436.56075,12.19,432.278,13.289,2215.36475,6.6475,13.96175,0.3435,431.134,12.3505,1.219,0.048,1.15725,14.1445,2.525,0.44425,-3.00825,6.21225,0.92925,5.685,4.56,2.0225,13.3415,13.6675,13.282,13.12,13.43175,95.9455,86.13,4.863,13.31,14.0975,13.33,43.4,102.87,86.1,19.3375,336.275,386.825,9.92,339.5,386.025,200.99,166.455,170.26,175.2525,28.5725,56.4775,67.295,48.825,13.681,14.645,15.747,16.222,15.841,13.77375,14.2815,15.2485,15.25325,14.6445,14.3075,15.42675,16.31725,16.59325,16.38675,13.90575,14.513,16.085,16.44575,16.46425,13.931,14.867,15.633,15.94,15.8955,-10.627,-11.3485,-9.268
4,7.25,434.18175,12.573,429.658,13.144,2172.5625,436.03,12.719,429.416,13.288,2188.08475,434.418,12.77,428.38925,13.368,2169.2285,435.8455,12.9435,429.598,13.192,2180.841,7.23525,14.7395,0.46275,430.7555,12.495,0.94725,-0.036,0.998,28.4025,2.68225,0.49275,27.26975,8.60725,1.0365,6.1475,4.98,2.26,14.25975,14.2995,14.2865,14.253,14.90825,95.9675,84.5675,5.33075,14.7925,15.885,14.8425,74.95,205.865,182.175,37.455,339.2,394.35,77.8275,342.5,393.275,425.6225,380.795,381.305,389.4125,61.1275,122.87,158.9475,104.485,13.92,14.629,15.692,16.162,15.839,13.879,14.214,15.218,15.2355,14.652,14.283,15.417,16.239,16.5575,16.36,14.12925,14.617,15.978,16.3795,16.44325,14.04775,14.817,15.582,15.92075,15.86925,-8.365,-9.785,-7.5965
4,7.75,433.273,12.99,427.525,13.42225,2163.50275,433.6405,13.1385,427.54825,13.23925,2147.472,434.065,13.226,427.1665,13.4715,2137.822,432.99125,13.5055,427.531,13.578,2175.5635,7.832,15.932,0.485,427.467,12.83475,0.0615,-0.1045,0.278,44.662,2.528,0.541,64.82425,8.7955,1.217,7.0775,5.55,2.51,15.06225,15.12425,15.273,15.50425,16.2175,95.959,81.5475,6.208,16.82,18.36,15.9775,107.875,319.8625,295.225,55.83,341.6,403.575,157.9275,345.425,404.8,661.9125,614.2875,613.65,629.83,86.1225,227.61,305.245,196.765,14.24325,14.61375,15.64975,16.116,15.77925,14.25975,14.34225,15.1875,15.21675,14.657,14.568,15.382,16.215,16.525,16.342,14.672,14.854,15.93375,16.3445,16.431,14.29975,14.944,15.54625,15.8875,15.83825,-3.302,-5.838,-2.699
4,8.25,428.93275,13.117,425.61275,13.2885,2106.393,428.754,13.4475,425.4105,13.6855,2115.6805,428.151,13.47625,425.1345,13.69775,2107.54125,428.735,13.499,424.875,13.499,2099.93325,8.3845,16.7795,0.537,426.099,13.2,-0.7495,-0.1025,-0.4515,56.277,2.971,0.584,109.5975,8.2765,1.305,7.455,6.0625,2.595,16.26225,16.3455,16.485,16.895,17.745,95.9705,78.345,7.207,19.1175,20.7475,18.01,141.55,435.7,403.2,72.27,342.3,413.875,245.1025,345.8,415.2,894.01,832.12,835.3075,849.5825,95.575,375.05,479.8275,330.4375,14.8625,14.869,15.6385,16.054,15.799,14.79125,14.66,15.17425,15.184,14.661,15.1605,15.506,16.2185,16.53,16.335,15.377,15.1645,15.96025,16.327,16.435,14.567,15.18325,15.5375,15.83925,15.84,2.577,-0.308,2.181
4,8.75,426.485,13.4585,424.2725,13.576,2096.231,425.575,14.002,424.337,13.2125,2113.18475,426.042,13.74125,423.57575,14.01925,2080.028,426.383,14.13325,423.75175,13.6925,2087.281,9.055,17.933,0.627,424.25975,12.889,-1.122,-0.14375,-1.21225,67.08825,2.35,0.609,151.7505,8.1235,1.395,7.9575,6.4925,2.9275,17.3935,17.4305,17.645,17.996,19.309,95.9725,75.22,8.428,22.085,23.2625,19.5325,183.35,547.305,509.8,87.035,342.75,427.45,331.07,344.225,426.225,1110.605,1051.44,1046.6825,1061.5175,108.32,581.94,689.55,492.8725,15.69725,15.275,15.6415,16.03225,15.851,15.45425,14.8875,15.198,15.161,14.65725,15.889,15.7115,16.214,16.4515,16.3125,16.27125,15.635,15.937,16.27225,16.411,15.048,15.3255,15.541,15.8025,15.76875,8.4545,6.32275,7.9385
4,9.25,424.6565,13.2715,423.33125,13.498,2078.8205,424.685,13.899,422.775,13.62925,2068.447,424.3475,13.94675,422.762,13.254,2075.39775,424.1725,13.7475,422.5265,13.7525,2081.73325,9.4695,18.895,0.6865,423.157,12.792,-1.282,-0.0475,-1.175,79.73325,1.737,0.6205,201.774,7.4005,1.52,8.3125,6.6,3.11,18.3985,18.4395,18.684,19.1735,20.48,95.974,70.97,9.59225,24.4,25.25,21.475,224.9,650.4975,609.7,99.5375,347.7,438.525,414.1775,349.3,438.6,1311.625,1240.97,1243.45,1255.26,123.275,740.02,871.89,673.39,16.424,15.661,15.681,15.99,15.829,16.09275,15.264,15.23375,15.1345,14.6475,16.609,16.158,16.255,16.4095,16.3,17.242,16.25375,15.9805,16.229,16.40825,15.835,15.736,15.5705,15.758,15.73575,16.66475,19.287,14.4315
4,9.75,424.192,13.59025,422.463,13.772,2061.91,424.1265,14.236,422.13175,13.3985,2060.6465,423.99625,14.513,422.22275,14.367,2054.2,423.749,14.1095,421.74575,14.2995,2060.442,9.48,19.744,0.74325,422.715,13.05,-1.524,-0.052,-1.1405,96.988,1.256,0.62,223.918,6.735,1.5785,8.225,6.77,3.145,19.16625,19.12875,19.55375,19.949,21.726,95.97025,67.805,10.93025,27.03,27.34,22.45,239.525,735.635,701.9,109.935,349.4,448.6,484.745,349.2,448.8,1490.455,1424.815,1419.505,1436.745,136.645,940.34,1087.16,842.24,17.31,16.147,15.74,15.954,15.827,16.9465,15.6875,15.29675,15.12,14.6345,17.459,16.634,16.301,16.39775,16.278,18.2945,17.018,16.02325,16.209,16.399,16.645,16.16725,15.634,15.74225,15.70175,24.301,32.861,21.141
4,10.25,423.73925,12.53,421.6855,13.096,2058.25,423.875,13.4505,421.72575,13.053,2054.147,423.84825,13.4425,421.49875,13.599,2050.04275,423.4895,12.83275,421.17625,14.0315,2053.315,9.5005,20.489,0.7935,421.9895,12.678,-1.535,-0.034,-1.04875,107.96725,1.393,0.6425,257.4675,6.1775,1.6245,8.31,6.84,3.21,19.9335,19.95675,20.37275,20.983,23.007,95.9725,64.2525,12.0265,29.77,29.3925,23.8,277.05,823.315,787.425,119.6175,349.9,459.9,552.7025,353.4,458.3,1650.7,1588.1825,1579.9575,1592.185,145.6575,1108.39,1250.315,984.16,18.261,16.751,15.817,15.94525,15.83325,17.818,16.1855,15.3505,15.1,14.62575,18.327,17.12,16.36125,16.39475,16.306,19.201,17.54475,16.195,16.222,16.39625,17.531,16.719,15.699,15.742,15.692,33.181,43.0805,29.8295
4,10.75,423.613,12.6405,421.422,13.1235,2054.57325,423.717,12.5865,421.16775,13.83925,2054.88125,423.49425,12.793,420.8505,14.238,2049.05575,423.079,12.89525,420.525,13.3845,2048.26675,9.5815,21.286,0.85575,421.3055,12.762,-1.6485,0.001,-1.136,115.40175,1.1665,0.63625,294.226,6.13475,1.70275,8.3175,6.765,3.165,21.00175,20.9355,21.394,21.905,24.0445,95.9575,63.09,13.639,32.205,31.19,25.53,295.6,887.915,861,127.0275,350.575,471.35,601.105,353.4,470.3,1779.54,1729.5375,1723.215,1730.965,156.095,1279.4925,1406.795,1139.42,19.354,17.316,15.922,15.934,15.822,18.659,16.75,15.434,15.085,14.6205,19.061,17.642,16.451,16.398,16.299,20.141,18.151,16.36875,16.235,16.384,18.4885,17.31175,15.79525,15.732,15.629,42.792,54.44725,41.7355
4,11.25,423.189,12.3295,420.557,13.517,2048.7375,423.2015,12.589,420.84075,13.44325,2043.179,422.841,12.94625,420.3675,13.758,2041.9615,422.366,12.731,419.9075,14.064,2048.296,9.41225,22.133,0.89275,420.918,12.62675,-1.76575,-0.00125,-1.1655,129.446,0.933,0.64075,300.917,5.59825,1.7315,8.3975,6.735,3.175,21.547,21.57975,22.1675,22.764,24.561,95.9405,60.66,14.921,34.025,32.6025,27.4775,326.05,942.19,906.05,132.1425,352.25,480.025,638.1125,354.925,477.825,1872.4625,1825.1925,1816.75,1822.5875,157.955,1396.5925,1527.77,1252.3075,20.35,17.966,16.053,15.939,15.786,19.59925,17.30475,15.54175,15.0775,14.60225,19.7425,18.2775,16.5565,16.394,16.26925,21.157,18.989,16.5185,16.235,16.379,19.46275,17.9435,15.884,15.734,15.592,50.23025,62.384,53.555
4,11.75,422.866,12.109,420.407,13.148,2041.714,422.95775,12.261,420.41575,13.03375,2038.17125,422.712,12.7345,420.15975,13.7195,2041.34975,422.227,12.73625,419.7545,14.312,2041.29075,9.4555,22.774,0.9265,420.833,12.702,-1.691,-0.00275,-0.88775,142.10425,1.256,0.6295,316.915,4.8865,1.8235,8.3025,6.73,3.23,22.31025,22.3965,22.83875,23.4155,25.4475,95.89925,58.36,15.977,35.545,33.96,29.1575,309.6,979.77,940.7,137.25,352.125,487.825,666.1025,354.875,487.5,1943.175,1905.8325,1896.9,1906.1375,168.2425,1481.0825,1626.7325,1336.6825,21.267,18.474,16.217,15.917,15.766,20.53,17.877,15.663,15.097,14.605,20.63475,18.7775,16.682,16.40425,16.25525,22.22625,19.788,16.761,16.22975,16.3805,20.529,18.54775,15.9765,15.71775,15.55475,57.054,72.9525,66.7545
4,12.25,423.06675,12.19,420.2275,12.7455,2036.055,423.1195,12.48,420.3045,12.733,2045.661,422.827,12.399,419.736,13.5055,2033.253,422.123,12.44175,419.554,13.2635,2036.876,9.644,23.636,0.927,420.75,12.63875,-1.55125,-0.003,-0.95975,151.083,0.637,0.619,324.8125,4.896,1.8015,8.52,6.895,3.2375,22.99375,23.27875,23.55975,24.06675,26.149,95.8825,56.22,16.662,36.7225,34.4825,30.4,330.35,1000.9125,964.85,138.86,355.9,493.475,681.75,358.1,493.575,1975.585,1943.6525,1933.6175,1933.07,168.3825,1548.18,1704.6525,1377.76,22.337,19.244,16.413,15.905,15.766,21.299,18.359,15.809,15.142,14.5965,21.3195,19.33675,16.936,16.42675,16.2435,23.089,20.61,17.0135,16.236,16.374,21.50275,19.21575,16.0765,15.7195,15.518,65.199,83.7045,75.263
4,12.75,423.05525,12.403,420.08275,13.24975,2039.67975,423.101,12.685,419.449,13.322,2035.453,422.928,13.17775,420.017,13.8855,2032.4925,422.34025,12.99325,418.977,13.224,2036.4715,9.259,24.253,0.937,420.553,12.482,-1.41175,-0.00325,-0.95225,156.862,1.877,0.626,308.1225,3.7085,1.84,8.3,6.76,3.2125,23.54775,23.699,24.115,24.58375,26.741,95.838,55.16,17.646,37.805,34.505,31.66,320.05,1002.6825,975.15,138.4475,357.65,497.925,688.3325,360.975,499.75,1976.3675,1963.715,1940.455,1940.24,164.915,1577.6425,1717.085,1374.12,23.066,19.782,16.631,15.888,15.7475,21.95675,18.77775,16.01225,15.17825,14.577,22.007,19.81075,17.16225,16.44725,16.235,24.004,21.276,17.283,16.284,16.347,22.7255,20.05025,16.1505,15.7425,15.48275,70.743,90.647,83.83
4,13.25,422.07,12.3305,419.8275,12.9435,2037.279,422.5785,12.75,419.94,13.358,2037.9405,422.53575,12.541,419.244,13.06125,2039.068,421.625,12.92475,418.67925,13.864,2037.9585,9.43775,24.69075,0.91525,420.457,12.53725,-1.482,0.012,-1.09825,141.3115,1.089,0.625,303.919,4.1525,1.8865,8.205,6.7125,3.25,24.02725,24.05175,24.46225,24.96875,26.8815,95.80975,54.56,18.589,37.77,34.765,32.62,320.025,984.7475,955.225,137.655,358.4,498.175,681.5725,361.7,503.3,1938.1625,1924.835,1911.7775,1916.2275,162.825,1558.015,1669.625,1390.8325,23.663,20.2555,16.8545,15.9105,15.657,22.49,19.3,16.219,15.254,14.57275,22.426,20.146,17.376,16.47625,16.229,25.01075,21.969,17.5715,16.366,16.323,23.66225,20.8095,16.32375,15.78025,15.457,76.3345,91.874,86.5975
4,13.75,422.262,12.036,419.866,12.53025,2031.773,422.4375,12.5605,419.7465,12.312,2030.09875,422.237,12.317,419.04175,13.31375,2037.10625,421.9355,12.77,418.8975,13.90575,2030.913,9.57025,25.1295,0.89025,420.2415,12.229,-1.4275,0.025,-0.88675,148.9625,0.7875,0.62775,298.48925,3.9305,1.85325,8.205,6.78,3.2,24.36475,24.5275,24.82475,25.4045,27.16875,95.787,53.7375,19.604,38.27,34.29,33.0025,309.325,958.8575,913.925,134.11,360.6,498.575,650.5825,363.125,505.95,1872.19,1874.0175,1854.2,1849.19,158.3525,1485.98,1636.645,1287.6875,24.162,20.7185,17.07125,15.9765,15.6,23.0365,19.65725,16.40175,15.26475,14.568,22.821,20.504,17.503,16.461,16.199,25.67175,22.655,17.846,16.4125,16.2995,24.356,21.288,16.4375,15.823,15.425,78.79375,94.0775,86.8555
4,14.25,422.5335,11.6405,419.475,12.36375,2030.942,422.3335,12.87575,419.024,12.5,2030.542,422.546,12.4525,418.59975,12.314,2034.27325,421.99925,12.439,418.941,12.714,2035.8065,9.667,25.4425,0.8485,419.847,12.611,-1.417,0.018,-0.9295,148.797,0.98025,0.6305,279.06175,2.904,1.917,8.2925,6.7825,3.21,24.72925,24.8155,25.1485,25.68475,27.1005,95.762,52.6225,20.332,37.95,33.47,32.38,281.625,916.6275,884.4,129.52,361.3,498.875,614.8475,362.7,507.2,1774.5625,1784.38,1761.48,1760.98,152.77,1373.07,1523.5625,1202.0675,24.498,20.97,17.281,16.092,15.616,23.327,19.981,16.5305,15.30125,14.55375,23.29,20.927,17.756,16.4995,16.213,26.325,23.17675,18.068,16.47625,16.289,24.85425,21.7675,16.5415,15.934,15.429,78.18825,91.103,83.949
4,14.75,422.14,12.1935,418.8685,13.002,2027.94125,422.1325,12.5025,418.52075,13.30925,2025.36675,422.17075,12.256,418.929,13.21325,2025.5,421.753,12.69275,418.316,13.2445,2028.5845,9.742,25.66475,0.82175,419.618,12.345,-1.5005,0.0045,-0.801,151.007,1.80775,0.63375,266.6075,3.036,1.8225,8.245,6.87,3.4,24.73725,25.2275,25.095,25.551,27.551,95.703,52.075,20.59075,36.79,32.79,32.0575,249.725,851.32,820.2,122.8675,360.975,495.825,558.35,362.225,505.075,1648.0425,1644.765,1640.15,1630.46,145.48,1222.38,1379.26,1079.5,24.577,21.205,17.434,16.185,15.595,23.35975,20.086,16.68475,15.3415,14.54325,23.36775,21.14725,17.93925,16.56825,16.22475,26.7775,23.673,18.205,16.5555,16.2785,25.276,22.21,16.7655,15.977,15.43,75.714,85.637,81.648
4,15.25,422.2695,12.422,418.947,12.942,2023.92,422.1625,12.72,419.29375,12.91325,2024.196,421.974,13.307,418.942,12.615,2021.08,421.68025,12.82225,417.82,13.863,2023.0025,9.73,26.071,0.754,419.28875,12.33275,-1.17875,0.01525,-0.5945,141.135,1.31975,0.632,237.178,2.01,1.828,8.255,6.88,3.32,25.201,25.64225,25.697,25.708,27.92,95.677,50.4125,21.17275,35.71,31.4,31.14,243.275,776.4625,748.125,114.8325,361.625,492.4,495.1125,364.1,500.3,1485.02,1499.84,1492.73,1484.34,133.4275,1046.015,1217.2375,924.345,24.561,21.322,17.544,16.229,15.623,23.3575,20.1915,16.848,15.387,14.53825,23.43775,21.36875,18.113,16.65825,16.242,27.00375,23.908,18.448,16.647,16.3,25.41825,22.45275,16.95775,16.027,15.441,70.579,77.841,75.621
4,15.75,421.83,12.507,419.32025,12.1045,2026.23525,421.8695,12.611,419.2305,11.734,2021.288,421.783,13.5075,418.3145,12.966,2020.85825,421.46275,12.827,418.5835,13.2005,2024.196,9.91025,26.21575,0.683,419.383,12.665,-1.428,0.042,-0.688,113.825,1.37,0.62525,204.7135,1.834,1.80025,8.39,6.92,3.305,25.44,25.66,25.5705,25.85675,27.5965,95.6465,50.49,21.679,33.8425,30.3025,29.7375,229.8,687.35,669,104.83,362,486.9,422.94,363.15,494.2,1311.58,1329.76,1321.33,1316.6825,124.75,848.435,1062.69,738.5525,24.288,21.381,17.7,16.272,15.653,23.2385,20.299,16.92775,15.4245,14.541,23.29475,21.4905,18.30975,16.74825,16.24875,26.85225,23.8385,18.61,16.7845,16.2955,25.216,22.681,17.00625,16.061,15.45675,62.09075,69.733,68.74
4,16.25,421.8525,12.244,419.021,11.77425,2022.364,421.8405,12.355,418.4975,12.07175,2022.393,421.681,12.53925,418.8405,12.39825,2019.21275,421.412,12.599,418.71875,12.1905,2022.47675,9.96775,26.17175,0.5905,419.311,12.406,-1.1755,0.046,-0.49775,103.53,0.8565,0.63175,165.507,0.94125,1.65325,8.36,6.8625,3.315,25.2655,25.6015,25.5005,25.88925,27.1425,95.66125,50.8825,21.70125,32.3425,29.1225,28.715,194.85,587.58,572.025,93,361.425,479.7,350.045,363.575,486.5,1123.5225,1142.475,1128.4225,1126.4475,108.3925,630.85,868.2225,567.7525,23.836,21.32,17.807,16.315,15.686,23.08,20.27575,17.01425,15.4635,14.5395,23.30825,21.6015,18.49225,16.83,16.26425,26.35775,23.7115,18.774,16.8935,16.289,25.03325,22.773,17.0475,16.128,15.47525,53.69025,59.3585,62.1435
4,16.75,421.637,12.17825,418.765,12.80175,2023.1615,421.8895,12.402,418.684,13.157,2022.7035,421.761,12.196,418.754,12.544,2017.03825,421.501,12.3765,418.1375,12.619,2019.86875,9.841,26.00775,0.516,419.32,12.3545,-0.671,0.048,-0.3195,83.899,0.673,0.609,138.45,-0.1335,1.56675,8.3075,6.835,3.16,25.12575,25.47575,25.342,25.47675,26.5195,95.6495,51.56,21.52725,29.8475,27.435,27.175,164.575,479.615,466.225,79.8475,360.775,470.7,263.4775,362.525,476.825,918.7475,937.26,930.7825,928.51,92.425,412.9825,649.5475,385.82,23.32,21.144,17.895,16.369,15.713,22.56025,20.2165,17.05475,15.49875,14.553,22.97725,21.47975,18.58975,16.8815,16.2725,25.69675,23.4645,18.87575,16.9885,16.322,24.46725,22.5965,17.11,16.23,15.49,44.488,51.586,51.53525
4,17.25,421.966,12.24475,418.91325,12.37625,2024.31575,422.11425,12.5055,419.0375,12.167,2021.63825,422.09875,12.564,418.74775,12.66675,2020.333,421.698,12.2025,418.20375,13.1485,2021.564,9.858,25.758,0.38175,419.322,12.169,-0.535,0.05625,-0.249,68.959,2.08675,0.6185,84.17725,-0.85775,1.49725,8.2775,6.93,3.1075,24.831,25.059,24.77,24.87075,25.9145,95.63775,50.79,21.203,27.2075,25.88,25.6475,129.7,363.95,355.7,64.26,359.3,461.3,179.74,362.65,466.55,695.34,717.4525,708.2425,713.9525,72.67,243.345,402.385,216.835,22.754,20.901,17.951,16.463,15.683,22.053,20.123,17.094,15.5325,14.5755,22.426,21.26125,18.734,16.93,16.29375,24.99175,23.153,18.95425,17.075,16.3265,23.7645,22.302,17.1985,16.26875,15.49175,36.0285,40.57675,38.97975
4,17.75,422.378,12.40725,419.0295,12.32175,2024.773,422.266,12.63,419.2525,12.218,2029.111,422.254,12.45475,418.904,12.62475,2021.38375,421.864,12.509,418.832,12.382,2023.278,9.297,25.348,0.264,419.28975,12.434,0.195,0.170666666666667,0.313333333333333,52.977,2.26441666666667,0.588,41.555,-1.48,1.344,7.82,6.36,2.945,24.477,24.597,24.308,24.3665,24.874,95.628,53.14,20.4015,24.7975,24.1875,23.76,94,246.56,232.3,46.98,360.1,451.6,86.645,362.325,455.975,465.32,486.87,484.375,484.7025,52.3,128.13,198.0775,117.025,22.172,20.619,17.999,16.489,15.72,21.519,19.7815,17.11075,15.58675,14.5995,22.05675,21.00375,18.83225,16.98675,16.317,24.089,22.676,18.9455,17.144,16.334,23.02125,21.80025,17.261,16.35875,15.5045,28.45525,31.973,27.8025
4,18.25,421.9955,13.51,418.71,12.805,2034.7605,422.09625,13.8125,418.585,13.0785,2037.077,422.3985,13.96675,418.61,13.793,2037.5805,422.0325,13.739,418.811,12.154,2033.591,8.478,24.5385,0.333,419.086,12.406,0.579,0.285083333333333,0.875666666666666,31.30975,2.44208333333333,0.5405,11.4945,-2.5255,1.178,7.075,5.82,2.66,23.561,23.911,23.45175,23.271,23.6175,95.6355,55.36,18.505,22.38,22.32,21.93,59.1,136.52,127.1,27.75,359,440.5,9.86,359.625,444.425,239.53,265.6875,258.03,255.77,31.6,71.8925,98.4425,69.0575,21.409,20.252,18.046,16.557,15.743,20.7625,19.3655,17.09975,15.61425,14.621,21.47525,20.73725,18.8525,17.0555,16.33725,23.292,22.08,18.948,17.2255,16.3605,22.2305,21.36575,17.2725,16.4495,15.5485,20.678,21.743,19.077
4,18.75,421.73275,13.768,418.9325,13.6605,2040.702,422.378,14.0595,419.0505,14.0115,2046.4435,421.95825,14.0135,420.318,12.756,2045.436,422.769,14.144,419.27625,13.3,2051.05725,7.501,23.619,0.441,419.6475,13.2085,1.2165,0.3995,1.438,18.6475,2.61975,0.483,-9.627,-3.6705,0.997,6.15,5.04,2.29,22.54525,22.75575,22.315,22.105,21.917,95.6405,60.755,16.7845,20.21,20.38,19.77,29.975,45.12,45.8,9.465,354.875,428.125,-33.8075,356.65,431.05,81.1625,88.025,85.67,80.87,12.03,30.8475,37.8025,27.965,20.61,19.853,18.051,16.586,15.782,20.11025,18.976,17.09925,15.657,14.64,20.81775,20.49175,18.91575,17.14375,16.3565,22.03775,21.489,18.9415,17.26275,16.36175,21.26375,20.86325,17.26125,16.5185,15.60125,13.3725,13.7235,12.713
4,19.25,423.78875,13.555,420.529,14.2285,2077.17,423.9845,14.55375,421.04225,13.49275,2072.625,424.193,14.4305,420.573,14.585,2070.97825,424.88825,13.796,421.7825,14.323,2068.6455,6.616,22.568,0.432,420.7365,13.46875,1.617,0.585,1.9315,10.59275,2.247,0.435,-8.00925,-3.21225,0.95,5.2875,4.26,1.87,21.46825,21.74375,21.124,20.677,20.1395,95.677,64.2025,15.117,17.95,18.93,18.3125,6.875,1.2875,8.475,0.86,353.975,419.1,-59.6575,353,417.775,12.2175,11.685,11.52,11.06,2.125,4.925,6.225,4.1075,19.774,19.439,18.013,16.608,15.802,19.368,18.48225,17.08025,15.688,14.6655,20.1075,20.05925,18.87925,17.22,16.37975,21.0725,20.69725,18.8145,17.30475,16.393,20.41825,20.307,17.2225,16.55575,15.655,7.0015,7.8095,6.964
4,19.75,423.67575,13.394,421.75,13.253,2092.7,424.01,14.6205,422.0395,12.726,2093.532,424.628,14.47775,422.648,13.667,2124.3,426.3335,14.059,423.2505,13.84,2104.08325,6.4355,21.586,0.409,421.65025,13.4075,1.78575,0.524,1.88525,9.126,1.273,0.4115,-10.40175,-1.754,0.826,5.36,4.17,1.795,20.569,20.825,20.207,19.548,19.00975,95.6915,67.53,13.29225,17.37,17.73,17.3,1.7,-3.2,3.1,0.11,351.5,414.5,-59.31,350.5,414.8,0.45,0.195,0.14,0.19,0.66,0.05,0.035,0.03,18.82425,18.99075,17.97875,16.65875,15.839,18.57175,18.052,17.044,15.711,14.687,19.403,19.7235,18.79775,17.2785,16.39625,19.995,19.91225,18.7645,17.32775,16.458,19.47975,19.722,17.20325,16.591,15.697,3.29175,3.6595,3.70075
4,20.25,424.5345,14.4585,422.0445,14.11125,2100.5,425.058,14.776,422.8335,14.2465,2098.0125,425.057,14.654,422.822,14.53,2116.406,428.076,14.3785,424.0735,13.6775,2098.7525,5.889,20.929,0.389,422.785,13.58175,1.7885,0.56825,1.8595,7.641,1.968,0.384,-8.75425,-1.34225,0.825,5.015,3.82,1.7675,19.906,20.146,19.514,18.989,18.43175,95.751,69.46,12.1735,16.78,17.43,17.09,1.5,-3.13,2.9,0.16,347.7,410.1,-61.24,349.1,410.3,0.25,0.04,0.03,0.13,0.65,0.02,-0.015,-0.03,18.29375,18.52175,17.90125,16.69925,15.841,17.9175,17.677,16.943,15.733,14.69075,18.896,19.3075,18.717,17.31825,16.41,19.269,19.27,18.676,17.334,16.51575,18.703,19.172,17.18,16.618,15.755,-0.104,0.2475,1.095
