DOY2,HR2,CO2,CO2_SIGMA,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,G_1_1_1,TS_5_1_1
2,13.75,402.41,0.084088406,4.141455,2055.25,0.41858,2.03671,-8.84828,7.724,5.44583,0.28455,-0.0703864,0.900035555,0.616671712,0.327162039,100.68,67.7481,-6.9015,1.34143,-1.955,0.172830842,-2.767,266.95,272.85,126.35,113.4,248.95,278.7,-0.352,-1.077,-0.243,0.0275,-15.33167,-7.362
2,14.25,401.65,0.0674364635,4.13056,2054.78,1.166269,2.74643,-10.7915,9.713335,5.73176,0.289438,-0.0944323,1.05499763,0.66893049,0.324776846,100.659,63.4087,-6.9725,1.4929,-1.746,0.209914506,-4.873,259.2,278.35,124.35,117.1,247.3,278.55,-0.338,-1.078,-0.245,0.203,-15.282305,-7.562
2,14.75,401.9235,0.0940268255,4.11198,2046.76,0.996905,3.28526,-13.11365,7.28067,5.50258,0.360209,-0.100889,1.065110323,0.692894653,0.364090648,100.631,63.1148,-6.821,1.45311,-1.275,0.223445072,-3.036,249.95,267.65,116.75,109.15,244.8,279.6,-0.343,-1.0785,-0.2395,0.125,-15.226505,-7.224
2,15.25,402.3,0.1081701,4.11134,2050.025,0.816597,2.2235,-15.6839,4.2896,5.362435,0.2895975,-0.0884389,1.005036691,0.659237169,0.3480091875,100.6315,63.698,-6.3325,1.48611,-1.125,0.2343161985,0.234,212.7,230.35,102.05,93.3,241.05,280.1,-0.34,-1.078,-0.2295,0.177,-15.170705,-7.064
2,15.75,402.052,0.108389575,4.11504,2035.85,0.777323,6.268995,-20.1602,9.44441,5.53352,0.3331125,-0.1027479,1.022382528,0.703147022,0.312512698,100.649,64.5395,-5.8625,1.6003,-1.337,0.2193107305,-1.1315,184.7,199.8,87.9,78.18,239.5,280.85,-0.3435,-1.074,-0.232,0.1015,-15.12176,-6.5155
2,16.25,404.15,0.156721261,4.32117,2049.65,0.757781,1.2072215,-15.8462,8.33873,4.95883,0.291008,-0.1033725,1.060481023,0.671970237,0.326516462,100.722,64.83105,-5.6575,1.82004,-1.743,0.211328654,-5.775,165,172.3,76.335,68.64,239.5,280.8,-0.345,-1.074,-0.232,0.1775,-15.073645,-6.386
2,16.75,408.169,0.256080847,3.805415,2051.87,0.34005675,1.7843455,-13.3644,7.85763,5.44434,0.319873,-0.10766,1.055589882,0.685095614,0.329651331,100.694,66.3771,-5.8185,1.65069,-1.401,0.210426234,-7.799,119.3,131.2,60.795,55.24,240.4,279.3,-0.3395,-1.078,-0.2375,0.262,-15.0307,-6.7495
2,17.25,405.152,0.27610632,4.70102,2052.61,0.0836648,2.06404,-13.0201,7.37653,5.161045,0.2447885,-0.06735895,0.944409654,0.657599914,0.303955265,100.7685,64.31375,-6.59,1.53976,-1.4365,0.2203172215,-9.65,75.335,84.65,39.09,38.92,238.35,275.05,-0.3425,-1.071,-0.24,0.281,-14.99738,-8.4775
2,17.75,401.4045,0.063248162,4.1959,2053.785,0.00921103,6.493545,-13.1406,8.123125,4.46768,0.296263,-0.0851252,0.970318504,0.663854653,0.306278795,100.772,62.593,-6.643,1.616085,-2.011,0.19402371,-9.06,43.2,45.245,17.71,29.055,236.3,275.65,-0.343,-1.075,-0.234,0.2855,-14.954335,-7.5355
2,18.25,402.916,0.069701489,3.31472,2054.31,0.2122313,6.68191,-8.965605,-1.81268,4.71529,0.212293,-0.0463359,0.823017011,0.667671326,0.272557333,100.826,59.6755,-5.989,1.483055,-2.674,0.176217479,-13.585,14.21,14.175,5.5555,17,250.55,271.5,-0.345,-1.071,-0.2285,0.2795,-14.902135,-8.395
2,18.75,402.688,0.1140902325,2.959945,2045.61,0.335254,10.106735,-7.761615,4.80618,3.97359,0.208543,-0.0499034,0.938356262,0.644264748,0.255802259,100.8205,54.4427,-6.9205,1.71828,-1.9265,0.174585027,-10.335,1.919,1.974,0.3915,8.24,240.7,270.65,-0.3385,-1.0705,-0.227,0.259,-14.870165,-9.905
2,19.25,400.125,0.086597517,3.17719,2044.08,0.05031025,7.77894,-17.72865,4.94458,4.084095,0.2597055,-0.05375745,1.0336906255,0.7182774505,0.260835936,100.842,56.7671,-7.6215,1.617205,-1.9395,0.1921849585,-16.925,-0.002,0.0465,-0.849,8.24,239.55,269.7,-0.3445,-1.0665,-0.231,0.2625,-14.881435,-10.13
2,19.75,402.547,0.046925411,2.70817,2042.69,0.34579625,3.0651,-9.91697,4.372625,3.81108,0.26221,-0.0518385,0.908266481,0.541144158,0.263861138,100.868,62.0802,-7.7855,1.444525,-2.209,0.156023396,-14.11,-0.0705,-0.063,-1.0095,8.24,251.15,272.65,-0.3485,-1.0645,-0.2335,0.23,-14.89344,-9.595
2,20.25,402.429,0.053545495,3.138835,2044.735,0.4182335,1.709165,-11.3178,3.80067,4.28202,0.261078,-0.07841865,1.029461024,0.680074996,0.261373679,100.915,69.5295,-7.705,1.214095,-2.496,0.192442459,-13.485,-0.082,-0.074,-0.924,8.24,256.15,273.5,-0.341,-1.067,-0.231,0.254,-14.90382,-8.82
2,20.75,401.094,0.028589876,2.8998,2045.065,0.45639325,1.7939,-10.32229,1.241159,4.6341,0.240558,-0.0739978,1.027321761,0.611260992,0.275064538,100.949,69.6998,-7.605,1.21024,-2.774,0.177263363,-14.82,-0.083,-0.073,-0.75,8.24,258.85,272.7,-0.3415,-1.069,-0.2275,0.232,-14.916945,-8.7
2,21.25,400.7575,0.0250126555,3.51133,2048.55,0.27069175,7.12858,-12.4249,0.31202,4.42446,0.228914,-0.07348405,0.903011074,0.66251717,0.27660911,100.98,65.8906,-8.24,1.34424,-2.905,0.177812823,-13.005,-0.081,-0.076,-1.141,8.24,244.95,271.55,-0.3385,-1.0685,-0.235,0.272,-14.931555,-9
2,21.75,401.497,0.024335201,3.53092,2051.97,0.4415365,6.77017,-10.6898,4.513205,5.26483,0.23771,-0.0676185,0.95180006,0.7378373535,0.283440729,100.9655,66.5601,-8.56,1.33743,-2.602,0.1795923055,-14.445,-0.0835,-0.0745,-0.7995,8.24,245.9,270.2,-0.3395,-1.064,-0.2325,0.2105,-14.94437,-9.49
2,22.25,400.407,0.019717099,3.41034,2049.23,0.4030365,4.807885,-11.8049,2.84355,4.09433,0.228838,-0.0514429,0.936850041,0.675632296,0.270826513,100.938,67.2491,-8.78,1.48173,-2.867,0.155443237,-13.69,-0.083,-0.0785,-1.165,8.24,257.05,270.45,-0.341,-1.068,-0.237,0.177,-14.9577,-9.815
2,22.75,402.0435,0.022036508,3.286895,2043.71,0.4286725,5.38095,-12.80285,3.45076,4.37017,0.194901,-0.04792535,0.94569604,0.492213368,0.259165198,100.906,67.5558,-18.295,1.46955,-2.837,0.187882144,-52.915,-0.1005,-0.093,-1.458,8.24,182.5,229.85,-0.3395,-4.624,-2.4585,-1.2965,-46.394305,-19.98
2,23.25,400.905,0.044630654,3.16345,2042.75,0.259036,5.500495,-10.0751,4.05797,4.485025,0.239277,-0.05824145,0.933291137,0.5634541065,0.2312447975,100.969,65.4354,-7.9685,1.43634,-2.267,0.1721140245,-17.515,-0.0835,-0.0775,-1.2775,8.24,255.2,273.85,-0.338,-1.0685,-0.2365,0.2465,-14.979575,-9.265
2,23.75,400.429,0.0304327515,3.25498,2045.7,0.103672,3.98511,-11.4165,4.798405,4.262585,0.223982,-0.0400408,0.9308386765,0.6156705655,0.248908014,100.989,67.1432,-3.552,1.60467,-2.5265,0.2207278765,-4.3555,-0.08,-0.063,-0.609,8.24,288.6,293.85,-0.346,-0.5475,-0.12,0.5455,-10.8846825,-4.485
3,0.25,401.413,0.0341598655,3.25177,2008.59,0.307296,2.18676,-3.84233,1.29531,3.11979,0.1713395,-0.0316845,0.6108958215,0.5694672105,0.182655222,100.057,67.4242,-7.9965,1.220955,-2.338,0.193336377,-20.815,-0.0815,-0.081,-0.919,1.519,257.3,275.75,-0.1965,-1.0565,-0.344,0.7235,-11.039245,-8.92
3,0.75,401.6065,0.040186702,3.400905,2011.15,0.220705,3.94883,-6.21543,1.86467,2.664865,0.1885425,-0.0325568,0.525861775,0.58818378,0.173067002,100.0725,66.7287,-7.495,1.250235,-2.3105,0.197566158,-16.585,-0.084,-0.0805,-0.789,1.519,257.55,275.25,-0.2015,-1.055,-0.354,0.784,-11.11364,-9.005
3,1.25,402.179,0.043489172,3.364485,2017.26,0.290832,3.291725,-4.831875,1.131022,2.37846,0.2064675,-0.03832625,0.641744404,0.610887427,0.1928538205,100.072,68.0011,-7.2025,1.2355,-2.3845,0.180744307,-30.25,-0.078,-0.0805,-1.1745,1.519,256.55,270.1,-0.197,-1.059,-0.354,0.786,-11.19236,-9.87
3,1.75,402.067,0.037565676,3.44148,2010.92,0.3361465,3.7776,-6.762465,0.883812,2.4451,0.1982105,-0.0355339,0.654767688,0.66981167,0.1878247925,100.04885,67.8742,-7.509,1.22848,-2.3695,0.147393434,-22.025,-0.0785,-0.076,-1.3555,1.519,248.4,268.35,-0.1975,-1.0725,-0.352,0.8045,-11.268915,-10.04
3,2.25,401.471,0.0276207785,3.40345,2010.44,0.304879,4.319315,-5.86859,1.629295,3.46002,0.1795525,-0.0404323,0.635063992,0.5379524855,0.1968601895,100.0378,69.22,-7.037,1.24223,-2.326,0.1400096635,-24.855,-0.081,-0.0785,-1.1635,1.519,243.75,268.45,-0.2005,-1.066,-0.35,0.7785,-11.357015,-10.105
3,2.75,400.8215,0.028044572,3.40991,2016.87,0.3548775,3.303945,-6.00243,1.04345,3.31428,0.1744725,-0.0392205,0.6108614285,0.5135140305,0.168926061,100.0351,68.45115,-6.5485,1.419115,-2.305,0.1616096075,-19.99,-0.0885,-0.084,-0.8095,1.519,251.7,269.9,-0.193,-1.076,-0.36,0.706,-11.44943,-9.565
3,3.25,401.883,0.031624516,3.352265,2010.96,0.20402,4.98414,-6.59042,0.687393,3.19162,0.184101,-0.0283968,0.6680042755,0.537392672,0.201875774,100.01975,69.0331,-6.7565,1.406315,-2.3355,0.16532294,-13.09,-0.083,-0.083,-0.616,1.519,257.1,270.05,-0.1945,-1.078,-0.3655,0.704,-11.54986,-9.465
3,3.75,401.708,0.033424243,3.35591,2010.28,0.371323,4.241,-7.11971,-0.191643,3.33924,0.1690395,-0.028696,0.6570153855,0.580310316,0.2035396885,100.009,66.23585,-6.78,1.52125,-2.072,0.1515108255,-11.14,-0.081,-0.0795,-0.8695,1.519,256.35,274.7,-0.1945,-1.088,-0.3625,0.703,-11.650365,-8.705
3,4.25,401.239,0.034019112,3.35778,2006.68,0.37203,5.87304,-7.01376,0.225526,3.46334,0.197184,-0.04542365,0.738324454,0.64869176,0.214706777,99.9819,65.2839,-6.5495,1.43097,-1.855,0.170115843,-16.775,-0.079,-0.078,-1.165,1.519,254.65,270.3,-0.1965,-1.082,-0.363,0.6915,-11.757765,-9.645
3,4.75,401.094,0.03039688,3.4365,2010.05,0.346414,4.793135,-6.036035,-0.301231,3.553755,0.212124,-0.04988045,0.721565924,0.5929202155,0.19172834,99.9614,66.8158,-6.265,1.41245,-2.01,0.1242201105,-14.03,-0.0775,-0.077,-0.9455,1.519,257.2,265.7,-0.2005,-1.083,-0.3665,0.678,-11.86923,-10.205
3,5.25,401.782,0.055202025,3.37752,2009.39,0.3016295,4.75665,-6.011235,-0.469644,3.07572,0.2071505,-0.037193,0.666393863,0.624882032,0.1888029245,99.9572,71.5047,-6.6095,1.3167,-2.2545,0.1643177315,-14.995,-0.079,-0.0775,-0.957,1.519,257.5,270.2,-0.1935,-1.079,-0.3655,0.65,-11.98539,-9.83
3,5.75,402.0525,0.0587411075,3.24729,2014.68,0.3321455,4.68361,-7.876795,-1.4916625,3.023665,0.1960805,-0.0386944,0.703016314,0.613179661,0.182876209,99.9468,64.11185,-6.586,1.578415,-2.2585,0.1624113445,-22.85,-0.08,-0.0795,-1.232,1.519,257.75,270.9,-0.1995,-1.075,-0.374,0.701,-11.99398,-9.8
3,6.25,401.983,0.094838638,3.352645,2009.34,0.241789,3.96311,-5.09139,0.515236,2.670825,0.177153,-0.0271597,0.668321802,0.599150655,0.200517873,99.94505,65.5471,-6.463,1.49056,-2.316,0.182621723,-23.85,-0.078,-0.0765,-1.076,1.519,254.45,269.85,-0.1995,-1.07,-0.3785,0.708,-11.8976,-10.1
3,6.75,401.709,0.05503944,3.28183,2004.85,0.231058,1.832255,-6.280525,1.0568,3.321755,0.184912,-0.031984,0.7137060725,0.517218158,0.2010902615,99.988,67.1021,-6.7235,1.50648,-2.7115,0.2259925295,-19.885,-0.0685,-0.066,-1.1085,1.519,254.35,267.75,-0.197,-1.069,-0.3755,0.71,-11.8066,-10.025
3,7.25,401.874,0.0449862025,3.13326,1999.715,0.241607,1.6736615,-6.44654,1.303505,3.134035,0.17046,-0.02651835,0.701119615,0.5809127225,0.205464116,99.92985,67.4082,-7.244,1.43102,-2.641,0.202143669,-14.91,0.0105,0.001,-0.5005,1.519,252.65,266.85,-0.1985,-1.0685,-0.379,0.7085,-11.71871,-10.735
3,7.75,401.883,0.05106956,3.12929,1999.28,0.321455,2.30488,-10.7651,-1.41813,3.45001,0.1957145,-0.0311512,0.6263765215,0.5326083865,0.222627512,99.9287,66.76625,-7.2925,1.518265,-2.463,0.2195702085,-12.325,2.4525,2.1715,0.3875,8.775,252,267,-0.1935,-1.072,-0.382,0.7675,-11.633825,-10.59
3,8.25,402.511,0.072329178,3.15726,2007.76,0.482844,3.19687,-8.53153,-1.51396,3.06273,0.182558,-0.03101745,0.654077951,0.5027637285,0.185896037,99.9172,65.97705,-7.382,1.51702,-2.497,0.175221413,-10.38,21.67,19.525,11.275,17.63,250.05,267.1,-0.194,-1.0655,-0.3895,0.759,-11.548015,-10.31
3,8.75,403.164,0.079030564,3.07998,2007.92,0.242096,3.66194,-9.04027,-0.717032,3.337695,0.1699845,-0.0248356,0.653896533,0.528116647,0.179553698,99.9197,66.83635,-7.6395,1.47668,-2.726,0.184048574,-4.415,70.555,60.61,36.36,34.44,251.55,271.2,-0.197,-1.066,-0.391,0.6845,-11.46817,-9.81
3,9.25,403.143,0.072662026,2.95165,2006.765,0.3545605,2.798595,-7.87773,1.67373,3.12248,0.173535,-0.02489555,0.690692696,0.5434791365,0.213521108,99.91875,63.5566,-7.51,1.604645,-2.971,0.2087742405,-2.143,143.35,128.95,70.49,59.08,251.3,272.65,-0.194,-1.062,-0.398,0.618,-11.39369,-9.29
3,9.75,403.26,0.071409392,3.015455,2007.04,0.290356,3.011365,-10.3154,0.220275,3.56904,0.1886615,-0.0287608,0.6454974255,0.5459710295,0.2060956785,99.91555,62.3472,-7.312,1.742755,-2.2385,0.2015884285,0.4995,221.05,209.7,113.35,96.4,250.2,274.45,-0.1975,-1.072,-0.3915,0.442,-11.32669,-8.99
3,10.25,403.252,0.0758201345,3.14449,2013.33,0.367796,3.52475,-13.2647,-2.41949,3.41436,0.2389275,-0.04956025,0.660855841,0.578965836,0.201129747,99.91615,60.629,-7.259,1.80857,-2.385,0.198966721,3.0465,306.2,304.5,152.4,132.85,251.45,274.9,-0.1915,-1.0655,-0.404,0.3955,-11.262355,-9.1
3,10.75,403.2375,0.048438208,3.054425,2015.91,0.329804,2.02291,-8.25685,1.023199,3.62985,0.201897,-0.0393758,0.626291466,0.594636023,0.207204971,100.013,60.2621,-7.079,1.52404,-1.705,0.176016761,6.1585,385.8,370.65,181.45,169.1,245.25,277.25,-0.196,-1.066,-0.3945,0.3945,-11.20246,-8.355
3,11.25,403.234,0.035065653,3.190145,2020.23,0.401504,2.17742,-6.362995,1.97439,3.75591,0.209671,-0.0399179,0.727596729,0.592296379,0.227540766,100.015,60.119,-6.855,1.49091,-1.591,0.151049661,8.5,467.95,466.05,223.85,193.7,237.3,278.35,-0.199,-0.37,-0.227,0.469,-11.1408,-7.6015
3,11.75,403.399,0.0505061755,3.647755,2021.46,0.426606,2.17789,-8.4312,0.8164825,3.86278,0.189577,-0.0449909,0.7699098785,0.601789872,0.2334902015,99.8899,61.72285,-6.4905,1.60832,-1.555,0.202777231,9.715,562.45,560.1,266.7,241.5,242.85,281.65,-0.198,-1.066,-0.401,0.447,-11.07613,-7.275
3,12.25,404.483,0.056459912,3.7143,2020.615,0.4102875,3.125305,-4.4594,3.89464,4.132455,0.2159305,-0.0550312,0.7619420815,0.62396586,0.247295059,99.8862,62.25775,-5.846,1.629435,-1.656,0.1810858735,11.775,639.8,665.35,316.35,282.1,241.85,284.05,-0.2015,-1.0645,-0.4115,0.4325,-11.018675,-7.1395
3,12.75,403.998,0.043154838,3.78133,2012.32,0.234564,2.645375,-4.65651,1.97745,4.00074,0.220091,-0.0538579,0.7219206575,0.592050996,0.237103937,99.8867,62.8313,-5.266,1.685465,-1.421,0.1840528975,9.54,695.1,702.7,330.85,297.95,251.15,287.2,-0.197,-1.064,-0.413,0.389,-10.953785,-6.541
3,13.25,404.242,0.026245266,3.83263,2013.13,0.264561,1.504955,-6.14757,3.79634,3.80979,0.229864,-0.0540506,0.750625073,0.583792771,0.238549995,99.8332,61.8708,-4.7845,1.74136,-1.215,0.159232534,8.22,747.85,753.1,345.8,305.75,250.55,289.45,-0.195,-1.0605,-0.4115,0.416,-10.891215,-5.799
3,13.75,405.4725,0.0243470115,3.91253,2013.015,0.277978,2.53701,-5.936925,4.559025,4.070195,0.214176,-0.05705525,0.751216589,0.629670523,0.249930775,99.9007,64.4665,-4.887,1.619375,-0.965,0.1597336555,8.1245,766.15,800.3,366.7,325.55,249.4,289.2,-0.1965,-1.065,-0.4195,0.4625,-10.834945,-5.4375
3,14.25,405.617,0.026136641,3.94197,2014.43,0.33455,2.3502,-5.03557,5.71973,3.603285,0.2147485,-0.05979245,0.7304569775,0.6080011565,0.2421888625,99.8872,64.10085,-4.8145,1.67414,-1.1095,0.1443734715,1.298,729.15,789.35,354.2,322,251.4,291.75,-0.2025,-1.0655,-0.425,0.599,-10.785025,-5.188
3,14.75,404.996,0.02673997,3.89354,2013.78,0.3854685,2.42912,-9.64785,3.986795,3.922725,0.207294,-0.05672895,0.735700731,0.563383752,0.2232355585,99.87965,62.7764,-4.899,1.69184,-1.1085,0.163079138,-0.933,714.5,776.25,353.5,319.8,245.85,290.4,-0.1965,-1.065,-0.4205,0.586,-10.73372,-5.345
3,15.25,405.119,0.027050071,3.7684,2016.27,0.4210245,2.76727,-6.82742,5.03708,3.7452,0.2117435,-0.0578681,0.780518463,0.627772533,0.2305906275,99.8742,63.28035,-4.868,1.831855,-0.9855,0.1732339495,-9.79,653,712.6,320.5,294.35,248.8,288.95,-0.193,-1.0605,-0.425,0.5095,-10.68734,-5.5145
3,15.75,404.832,0.0231030555,3.74963,2013.73,0.435823,2.40617,-5.06709,6.82178,3.60418,0.215078,-0.05970955,0.7586333845,0.588894359,0.2517505685,99.8717,64.10495,-4.635,1.756965,-0.864,0.1541819165,-12.995,592.35,664.4,297.25,280.9,253.8,288,-0.1985,-1.056,-0.432,0.5665,-10.65007,-5.9625
3,16.25,404.8985,0.0252521775,3.838345,2009.64,0.492965,2.03273,-5.73191,5.62201,3.494995,0.210957,-0.0524388,0.7439629115,0.5810368515,0.246443667,99.8983,64.83105,-4.4135,1.82004,-0.796,0.137065622,-12.28,536.9,586.05,256.95,244.9,255.6,287.2,-0.1985,-1.0605,-0.4315,0.6475,-10.620265,-5.6865
3,16.75,404.63,0.025076623,3.9352,2011.79,0.4513705,1.76311,-5.11231,6.25946,3.85817,0.2065435,-0.05444955,0.7061758115,0.6078054915,0.2473198705,99.89535,66.3771,-4.77,1.65069,-0.732,0.143762413,-27.865,482.2,520.2,233.65,222.8,251,285.8,-0.196,-1.0555,-0.428,0.684,-10.58879,-5.7285
3,17.25,404.2715,0.026984504,3.83326,2009.625,0.417788,3.420585,-7.102845,5.51625,3.92533,0.185364,-0.04482005,0.679045326,0.5697594575,0.2401936895,99.90675,64.31375,-4.8465,1.53976,-0.825,0.1712282645,-28.765,382.8,414.15,182.05,173,249.45,284,-0.201,-1.061,-0.4335,0.7295,-10.5705,-6.0975
3,17.75,403.346,0.024806491,3.538805,2008.755,0.438318,2.35784,-10.46956,4.33559,4.025495,0.195665,-0.0498045,0.712085586,0.585131334,0.2467224325,99.9089,62.593,-4.9295,1.616085,-0.9275,0.186968661,-24.775,313.55,335.4,149.55,146,251.35,281.85,-0.1995,-1.054,-0.4385,0.748,-10.553495,-6.498
3,18.25,402.553,0.0301686675,3.648265,2006.49,0.3898725,2.59649,-9.2371,4.983915,3.89904,0.1884185,-0.0455088,0.641445192,0.563100599,0.2276969405,99.91155,61.2255,-5.0185,1.618935,-0.9395,0.1783334165,-33.2,204.4,235.85,105.1,105.2,247.65,279.85,-0.2,-1.054,-0.442,0.862,-10.544115,-7.0895
3,18.75,403.1715,0.0232336845,3.647455,2008.31,0.304501,4.17853,-8.45456,2.015865,3.668825,0.185045,-0.0437307,0.6573522025,0.535314359,0.2261362925,99.9256,61.76495,-5.7675,1.49594,-1.068,0.142753433,-32.31,127.4,153.7,69.035,79.38,242.4,278.45,-0.198,-1.0555,-0.4325,0.8755,-10.553365,-7.6105
3,19.25,402.643,0.030143756,3.628745,2011.635,0.16386,2.971555,-9.1103,2.19107,3.721715,0.2111425,-0.04859445,0.60020032,0.578131798,0.199324491,99.9476,62.2385,-6.2025,1.45802,-1.179,0.184667027,-38.05,69.455,84.05,35.165,38.32,240.1,277.7,-0.2025,-1.054,-0.448,0.913,-10.561005,-8.28
3,19.75,402.53,0.036207596,3.588755,2016.165,0.325795,4.73018,-12.83875,1.53328,3.272745,0.2129025,-0.0453153,0.6740146085,0.5416152055,0.195779982,99.98245,60.46675,-6.216,1.36918,-1.412,0.247649839,-32.43,28.11,28.74,8.82,23.15,243.1,277.5,-0.199,-1.052,-0.449,0.905,-10.58632,-8.39
3,20.25,402.531,0.035353808,3.520415,2013.925,0.349922,4.64572,-10.3593,0.65102,3.54719,0.1844715,-0.0325851,0.5903853395,0.574668727,0.18508769,99.9887,60.7374,-6.8405,1.52438,-1.377,0.204571693,-32.07,3.6055,3.6015,0.562,7.762,237.2,275.1,-0.197,-1.0615,-0.4585,0.898,-10.618565,-9.255
3,20.75,402.395,0.035343775,3.30971,2016.25,0.498771,3.30517,-9.66076,-0.0725933,3.063595,0.1657495,-0.0366805,0.684611843,0.532817488,0.1976310185,100.0083,62.2113,-7.2055,1.44167,-1.5365,0.193543353,-38.785,0.083,0.081,-1.01,7.762,240.2,276.35,-0.19,-1.058,-0.4565,0.8325,-10.655465,-8.78
3,21.25,402.232,0.031664965,3.50196,2009.07,0.305138,0.841768,-7.83906,-1.3730435,2.785125,0.1926775,-0.0214197,0.6232743325,0.6161239325,0.1681455505,100.0355,64.664,-7.3565,1.38364,-1.901,0.2147114305,-42.315,-0.067,-0.0655,-1.723,7.762,243.25,277.5,-0.195,-1.0645,-0.4575,0.8015,-10.696395,-8.35
3,21.75,401.568,0.0373857925,3.663135,2009.225,0.5152255,2.23386,-9.065495,1.124199,2.98199,0.1776045,-0.0273625,0.638969013,0.58945333,0.202131351,100.056,66.5601,-7.1645,1.33743,-1.886,0.1852503605,-34.225,-0.0805,-0.08,-1.1495,7.762,243.1,274.55,-0.1945,-1.061,-0.4575,0.762,-10.743335,-9.26
3,22.25,401.621,0.028545518,3.52249,2011.32,0.31257,1.47038,-8.65226,-0.167509,2.925635,0.1910095,-0.025757,0.6036379735,0.5221373735,0.2035974905,100.048,67.2491,-7.038,1.48173,-1.955,0.186676311,-17.87,-0.0825,-0.08,-0.917,7.762,252.7,276.2,-0.1935,-1.059,-0.4615,0.7025,-10.79332,-8.795
3,22.75,401.538,0.0333127165,3.49453,2011.375,0.55087,2.59915,-10.3475,0.73657075,3.31112,0.170178,-0.0277555,0.662191524,0.497704985,0.1657364155,100.031,67.5558,-10.75,1.46955,-2.416,0.225936548,-54.47,-0.0905,-0.093,-2.1215,7.762,200.8,251.5,-0.195,-3.6975,-2.546,0.117,-26.028165,-14.245
3,23.25,401.7515,0.030702463,3.43023,2010.67,0.4163465,3.674325,-10.01999,-0.4389975,2.887525,0.1543675,-0.0209882,0.589438625,0.4847618785,0.1629680575,100.0385,67.977,-7.415,1.43802,-2.7575,0.202997574,-25.13,-0.08,-0.08,-0.953,7.762,252.05,276.1,-0.1965,-1.068,-0.471,0.7305,-10.89959,-8.545
3,23.75,401.357,0.0354936835,3.37069,2006.85,0.259038,1.26304,-7.09851,0.0625195,2.94315,0.178245,-0.0308145,0.509896726,0.528053385,0.190457259,100.045,70.25,-3.5505,1.30846,-2.418,0.2089646835,-5.0415,-0.073,-0.0755,-0.5385,7.762,286.55,295.25,-0.1975,-0.1855,-0.131,0.8625,-3.143885,-4.468
4,0.25,402.8135,0.040941383,3.30868,2014.53,0.377755,3.71416,-17.5156,0.474905,2.284845,0.182,-0.04122645,0.5512155505,0.5819764195,0.1573781305,100.941,59.5632,-3.3465,2.09066,-2.385,0.3807934445,-46.66,-0.083,-0.0805,-1.634,4.855,235.65,289.6,-0.0395,-0.1445,-0.075,0.7945,-2.4838345,-5.7795
4,0.75,402.4615,0.036456845,3.255205,2009.48,0.151322,4.54787,-14.2711,0.271002,2.682725,0.156239,-0.02284625,0.525745566,0.534212874,0.168018407,100.9655,60.54735,-4.0455,1.87181,-2.7535,0.3278665865,-45.135,-0.0835,-0.079,-1.467,4.855,238.25,288.5,-0.039,-0.1435,-0.077,0.8065,-2.5003715,-6.0925
4,1.25,402.329,0.038874389,3.202045,2008.72,0.354138,3.76091,-16.838,0.38317,2.625975,0.174313,-0.0299012,0.65432158,0.5745171955,0.161770793,100.9825,59.7344,-4.2365,1.91229,-2.8655,0.380487809,-49.86,-0.0845,-0.08,-1.662,4.855,235.75,287.95,-0.039,-0.1435,-0.074,0.7665,-2.505173,-6.1765
4,1.75,401.8515,0.0393574705,3.152155,2013.57,0.204537,4.34172,-18.36345,0.650291,2.44449,0.183282,-0.0293111,0.613561924,0.6000722065,0.186527093,100.9905,58.45765,-4.21,1.94185,-2.894,0.3669482515,-51.55,-0.0845,-0.085,-1.6555,4.855,239.3,287.05,-0.0395,-0.1435,-0.084,0.813,-2.5133135,-6.182
4,2.25,402.6625,0.04478339,3.14886,2011.21,0.1121954,1.30576,-16.6795,0.526432,3.208195,0.1472935,-0.0283634,0.576516021,0.5661249865,0.197773882,101.0065,58.7489,-4.522,1.924145,-3.173,0.3248729395,-51.48,-0.085,-0.08,-1.7115,4.855,237.55,286.45,-0.0415,-0.139,-0.0795,0.804,-2.521793,-6.305
4,2.75,402.306,0.048038838,3.00145,2005.81,0.257948,6.5377,-16.98335,-0.193887,2.622025,0.1708135,-0.0319069,0.5908047405,0.5401253085,0.2049874285,101.147,57.9546,-4.6635,1.82068,-3.1085,0.3281690965,-52.11,-0.084,-0.0785,-1.8675,4.855,234.75,283.1,-0.042,-0.1445,-0.0805,0.8065,-2.528903,-6.9265
4,3.25,402.497,0.056042127,2.65395,2008.44,0.4225415,4.00357,-14.7739,0.123304,2.83868,0.187678,-0.03568885,0.560192824,0.57285513,0.200716716,100.91,58.6491,-4.7705,1.74081,-3.498,0.343144285,-54.34,-0.085,-0.081,-1.589,4.855,234.35,282,-0.0415,-0.147,-0.0805,0.798,-2.536514,-7.37
