DOY2,HR2,RH,TA,PPFD_IN,PPFD_OUT
11,21.25,72.025,-23.6225,-0.2404108,0.15317885
11,21.75,71.6,-23.4625,-0.241972,0.14063375
11,22.25,72.5,-23.5425,-0.2433411,0.151662625
11,22.75,71.25,-23.3625,-0.2455124,0.1185437
11,23.25,71.05,-22.9725,-0.2463338,0.114911
11,23.75,71.625,-23.4,-0.2493695,0.131718525
12,0.25,66.975,-29.1775,-0.03398437,0.113410225
12,0.75,66.45,-28.985,-0.03644993,0.1619837
12,1.25,66.2,-29.3775,-0.033356625,0.10714195
12,1.75,67.575,-29.4125,-0.034295895,0.11027567
12,2.25,67.425,-29.36,-0.03900751,0.1071415775
12,2.75,67.75,-29.9775,-0.03495906,0.08735108
12,3.25,67.3,-29.97,-0.035812515,0.109584315
12,3.75,67.1,-30.195,-0.0336008725,0.1063325375
12,4.25,67.2,-30.5725,-0.0338624075,0.1094286975
12,4.75,66.775,-30.6675,-0.0357394775,0.11007628
12,5.25,66.475,-30.1375,-0.0337436725,0.107288935
12,5.75,66.075,-30.1575,-0.0344884775,0.0947751575
12,6.25,66.55,-30.35,-0.0350501125,0.0938469925
12,6.75,65.8,-30.4425,-0.03550657,0.104343485
12,7.25,66.1,-30.3725,-0.0340226,0.1196689
12,7.75,66.55,-30.8075,-0.0371333475,0.112700115
12,8.25,66.525,-30.9325,-0.03517752,0.0964092275
12,8.75,66.475,-31.1975,-0.035346,0.0934093525
12,9.25,67.025,-31.1325,-0.0339708175,0.10500154
12,9.75,66.55,-30.865,-0.0317783675,0.1256413
12,10.25,67.075,-30.7625,-0.0270115475,0.11774035
12,10.75,67.35,-30.92,-0.0134648175,0.1494401
12,11.25,67.575,-30.8775,0.093922645,0.29748785
12,11.75,66.9,-30.9225,0.5163505,0.81307
12,12.25,67.875,-31.005,1.43025625,1.87646
12,12.75,67.65,-30.7825,2.627725,3.177839
12,13.25,67.25,-30.775,3.51498525,4.1686805
12,13.75,67.475,-30.2,3.54318925,4.11956025
12,14.25,67.85,-29.97,2.546492,3.17218825
12,14.75,67.425,-29.7475,1.36257375,1.78260725
12,15.25,67.775,-29.72,0.4788355,0.732803575
12,15.75,68.25,-29.5125,0.0730742825,0.2851585
12,16.25,68.5,-29.6,-0.006164395,0.129463725
12,16.75,67.925,-29.5225,-0.03068744,0.119337225
12,17.25,67.5,-29.3575,-0.034890025,0.10916405
12,17.75,67.4,-29.49,-0.03663395,0.0991749075
12,18.25,68.5,-29.575,-0.03326148,0.12256015
12,18.75,68.45,-29.4175,-0.0324694225,0.1210221
12,19.25,68.475,-29.28,-0.033376825,0.114186025
12,19.75,68.55,-29.1525,-0.03478934,0.130201725
12,20.25,67.975,-29.0775,-0.0345613225,0.122092375
12,20.75,69.65,-29.0275,-0.03558086,0.11670505
12,21.25,69.775,-28.795,-0.03595065,0.12978565
12,21.75,69.425,-28.7425,-0.033421495,0.123115375
12,22.25,68.55,-29.075,-0.034226615,0.12096805
12,22.75,68.675,-29.08,-0.0355321625,0.12285015
12,23.25,69.075,-29.2125,-0.037382555,0.1168765
12,23.75,67.75,-29.285,-0.0334617825,0.1265162
