DOY2,HR2,USTAR,TA,WS,NEE,FC,H,SH,LE,SLE,TS,RH,PA,CO2,VPD,NETRAD,T_CANOPY,H2O,SW_IN,SW_OUT,LW_IN,LW_OUT
3,5.25,0.146989494,-0.7137159,1.342621404,0.983063277,0.925958244,-2.508161957,-0.35245933,2.792994182,-0.0337,1.610696,76.70571,98.22948,395.01443535,1.11353592,-4.340714,-2.68,4.290426209,-1.846216,0.7564322,304.4616,306.1704
3,5.75,0.132505611,-1.088976,1.20735928,0.742139199,0.7914670705,-3.299630596,-0.276301875,2.63653515,-0.04555,1.596016,78.90134,98.23682,395.06756785,1.107225,-4.225724,-2.581,4.315513385,-1.492946,0.8756115,302.872,304.4944
3,6.25,0.143094494,-1.097446,1.064842554,0.7716426965,0.760365915,-2.78558455,-0.224417915,2.326184531,0.00317,1.498853,77.06686,98.22895,395.3235729,1.103752,-0.4465919,-2.667,4.305534174,0.2984465,1.528975,302.4799,303.3183
3,6.75,0.122305525,-0.7643676,1.355893744,0.696138348,0.701077598,-1.557185066,0.149627147,4.186280702,0.0252,1.419562,80.19775,98.26098,395.6362357,1.05126963,13.99325,-2.63,4.299573584,14.73896,4.621579,303.2271,305.6435
3,7.25,0.1672385,-0.6659057,1.432614577,0.7032176895,0.77760232,-0.216145531,0.533292453,7.125413693,0.152634516,1.415671,76.67957,98.27907,395.5599887,1.23512874,48.11182,-1.543,4.291790739,61.97461,16.61826,305.7092,308.5786
3,7.75,0.19439989,-0.1279006,1.737426826,0.275359474,0.269516398,5.316651791,1.059668757,13.80219766,0.0978,1.453524,72.46375,98.2739,394.3711642,1.44318772,97.95197,-0.065,4.325438647,127.8208,31.26631,312.2848,314.7408
3,8.25,0.207756627,0.6058809,2.043383248,0.0199,0.176592448,14.37181823,1.1060996,20.1601333,0.157536257,1.515311,69.76929,98.29678,394.1309892,1.6397353,120.2508,1.602,4.393052937,156.8896,47.59203,315.8279,318.162
3,8.75,0.22655871,1.084771,2.154907048,-0.101147416,-0.116473011,21.55684453,1.163055626,27.064957625,0.08905,1.562424,65.81213,98.30692,393.990155,1.85720413,176.6394,2.896,4.365081716,237.3011,63.81724,321.8302,323.0735
3,9.25,0.254673405,1.61868,2.345396851,-0.458613729,-0.461134084,31.16889628,1.289236668,33.38819875,-0.003212,1.664675,62.46487,98.29186,393.1433714,2.25767575,248.4273,4.69,4.279867726,312.8254,77.29653,325.3706,329.3384
3,9.75,0.282677932,2.346251,2.505767279,-0.932567685,-0.95674742,39.80408123,1.060901532,39.73860401,0.0652,2.419449,59.68002,98.29297,393.3511836,2.475437,273.9751,6.292,4.231968993,382.7955,82.23054,330.1223,332.2637
3,10.25,0.321394913,3.467855,2.619270239,-1.26675641,-1.269080174,50.83940705,1.364495408,48.863995845,0.104533225,3.298188,57.40688,98.2886,392.7278185,2.71573291,301.4979,6.8795,4.251942877,444.4105,100.16102,331.9603,336.54
3,10.75,0.363977352,3.705805,2.8565243305,-1.9736362125,-1.578193453,69.97609497,1.430001614,58.94812692,0.093,3.783416,55.17493,98.288405,393.0471162,2.98802869,359.881,8.007,4.344960964,474.9569,103.20815,337.033,340.6104
3,11.25,0.372632269,4.1705395,2.768321051,-1.224580185,-1.129931034,62.925748365,1.088352794,59.902647215,0.091050033,4.496524,52.62594,98.28213,393.0422212,3.1846035,353.92895,7.6945,4.3321579525,507.1947,102.98555,338.40835,341.2353
3,11.75,0.399932912,4.3999145,2.884500122,-1.6889969935,-1.608329162,74.96389827,0.9988485515,62.23892847,0.13648245,5.37086,51.63857,98.253265,393.4057777,3.44990134,345.32565,9,4.3684472725,520.3116,97.345405,341.24975,344.70765
3,12.25,0.391459288,4.7469345,2.87643097,-1.3928539745,-1.4285398975,65.099289675,0.841704916,68.74113885,0.165555072,6.3569565,51.02398,98.22241,393.5013776,3.59821377,325.4162,8.95,4.439153507,425.7108,90.50515,341.9796,345.2841
3,12.75,0.3861094215,5.0353345,3.062424521,-1.377224971,-1.3882586805,61.44137875,0.8704768105,71.428992805,0.07605,6.66692,49.809235,98.177535,394.1627445,4.06602139,328.7122,9.37,4.394929544,430.27715,94.3922,345.3729,346.15585
3,13.25,0.385793441,5.5476735,2.9630931105,-1.465185751,-1.40235094,56.35591825,0.667043886,68.95316415,0.0765,7.091602,47.754695,98.122245,393.4948349,4.15228523,274.47955,9.51,4.300549913,404.8944,76.36544,345.4898,347.26315
3,13.75,0.363496647,5.939415,3.1790514875,-1.381096476,-1.3428242675,64.30505823,0.729529714,65.30296602,0.07845,7.539253,45.419545,98.083345,393.3244869,4.22060561,335.17005,9.39,4.284111591,464.2244,90.451185,345.10475,347.8453
3,14.25,0.412222418,6.4430585,3.1882891185,-1.3023551785,-1.216219581,54.928480995,0.514834277,69.657102955,0.048,7.922969,45.27948,98.04837,392.8554418,4.56033748,286.6263,8.805,4.3088717345,400.23035,89.565825,347.2356,348.98325
3,14.75,0.3623457965,6.4744095,3.247776043,-0.7557688315,-0.8417232215,53.42876771,0.263578309,64.50388826,0.0379,8.086175,43.673285,98.042375,393.5676569,4.810749375,255.69705,8.4,4.300821333,413.6536,81.484755,345.8613,348.81785
3,15.25,0.4301611585,6.413888,3.2894618075,-0.586186376,-0.6165435675,45.69746955,0.2748006215,61.71470646,0.06715,7.86708,43.397315,98.062885,393.3777763,4.80961304,249.59345,7.9225,4.4039651205,353.40715,70.07872,345.2526,347.25175
3,15.75,0.393752613,6.1253685,3.1449984875,-0.6346741685,-0.5976044585,31.85387736,0.11603911,57.44818092,0.003995,7.8036185,43.601095,98.087895,393.00231625,4.54831462,186.6584,7.203,4.3948104505,275.23265,59.08032,343.44565,346.2894
3,16.25,0.350962436,6.0546195,3.0838032455,-0.0337,0.0206,14.923095695,-0.1393412465,49.58394469,-0.0267,7.6787655,43.839455,98.090615,392.6213259,4.102300785,147.7719,6.29,4.381050921,208.0066,45.196325,342.3683,344.1874
3,16.75,0.3317684595,5.9248825,2.9199669275,0.04338,0.141113913,5.505406842,-0.4318461785,40.63144939,-0.0378,7.532919,44.16506,98.084685,392.780867,3.98303033,85.18971,5.819,4.3147464145,129.51575,31.475605,341.47905,342.55535
3,17.25,0.2934067955,5.912947,2.85007454,0.505833216,0.532091579,-1.71886618,-0.429229977,37.37243277,-0.035,7.110636,45.33397,98.117235,392.2599619,3.833993375,46.235555,4.133,4.3277546235,77.365475,20.78231,340.4324,341.5111
3,17.75,0.2470657785,5.4915935,2.340394539,1.0079390985,1.023340833,-6.3285551585,-0.8490053535,24.568844985,0.0679,6.6782835,47.65412,98.138515,393.05537755,3.642963325,11.39996,2.6425,4.279646024,30.64327,7.622731,336.88895,339.12805
3,18.25,0.244154071,4.7003985,2.1820869735,1.224048159,1.227629407,-11.67445241,-1.2494285315,15.02977164,0.0671,6.0296885,50.26429,98.184705,392.61036935,3.39873198,-1.189635,1.0675,4.315593779,2.5689095,1.8156125,331.1827,334.3984
3,18.75,0.1987218325,4.307539,1.95092396,1.1522365505,1.220618464,-10.34286437,-1.0158857955,11.92304664,0.010445,5.215954,51.255155,98.207705,393.0789157,3.101597185,-4.804116,0.144,4.369787796,-2.1058055,0.7349991,326.81815,329.79075
3,19.25,0.2295206105,3.8555425,1.9561810885,1.247345252,1.2633114595,-11.527003895,-0.634036678,13.149661545,-0.02745,4.794596,51.859845,98.22531,393.00942165,2.96029597,-5.2290205,0.0995,4.3297985315,-2.2784905,0.7905941,326.74525,328.76285
3,19.75,0.2219886545,3.3645095,1.9290996095,1.229245395,1.254547608,-11.801638485,-0.770503215,10.891894815,0.0299,4.3805625,55.207345,98.24162,393.0845831,2.831576915,-5.417191,0,4.287001556,-2.64114,0.81351095,324.876,326.07325
3,20.25,0.2014208195,3.1953835,2.0413961545,1.123140445,1.047558835,-7.901114173,-0.5435442,11.45705141,0.015145,4.1169065,54.462425,98.256235,393.0516713,2.77898245,-4.4252695,-0.009,4.3956191835,-2.090163,0.8462923,323.15735,324.6165
3,20.75,0.1993058785,2.7302485,1.8734925155,1.1112732135,1.115568917,-9.013745794,-0.530907672,11.33363141,-0.00517,3.823691,56.156675,98.254055,392.9032845,2.57618358,-4.3472315,-0.076,4.43292663,-1.8557535,0.8655717,322.44725,323.75365
3,21.25,0.2182649245,2.552731,1.8374035785,1.1809442315,1.242892185,-11.548050395,-0.429467285,10.049572373,0.03125,3.5768595,59.91375,98.2532,392.930708,2.49646412,-4.3400885,-0.4485,4.2968027505,-1.527818,0.87277155,319.78345,320.9869
3,21.75,0.189440493,2.1619,1.648942694,1.2949330565,1.287730192,-12.50358587,-0.418443489,10.168816983,0.0604,3.399522,58.93841,98.22435,393.0380742,2.566838,-5.545483,-0.515,4.37747333,-2.06682,0.6668403,318.1567,318.9252
3,22.25,0.179733259,2.2266115,1.7475678945,0.9632780895,0.902472491,-11.14201938,-0.477567363,8.591014031,0.00769,3.179733,62.469775,98.232645,393.0335106,2.446992845,-5.023856,-0.468,4.5422668745,-1.910292,0.7460211,317.7925,319.96975
3,22.75,0.172895787,1.706706,1.719083966,1.1568840185,1.168985773,-10.4461266,-0.352500832,7.483314305,0.112830452,3.055093,63.838665,98.238365,393.54065595,2.282761405,-4.2895485,-0.705,4.5675792355,-1.614476,0.8253996,317.0889,318.76645
3,23.25,0.182710906,1.3887965,1.74732934,1.059898621,1.113587753,-9.066280335,-0.451457928,7.3778946185,0.01515,2.805571,63.79557,98.24041,394.02932935,2.29549414,-4.4759745,-0.5845,4.5936537315,-1.643476,0.8145463,316.47065,317.60225
3,23.75,0.1677903745,0.79738375,1.7617470425,1.0666812715,1.0708337345,-6.06266634,-0.6062554445,5.730997663,0.0853,2.6559815,66.741355,98.230775,394.01790215,2.0816675,-4.867345,-0.886,4.6979617585,-1.8250465,0.7758421,315.1001,316.41165
4,0.25,0.1653329005,7.7974445,1.001785052,0.993620659,1.365738619,-2.8327606375,-0.6096994395,4.2512018135,-0.00214,8.3123505,69.561015,98.189405,402.7197345,2.685999395,-4.2350345,4.339,6.8722615945,-1.472353,1.069339,345.72655,347.403
4,0.75,0.1529986235,7.500475,0.934201643,1.279864546,1.570464322,-4.55097261,-0.357748299,5.0024442165,0.000555,8.1757495,70.814735,98.16847,400.2920674,2.595907865,-4.368386,4.3345,7.033903223,-1.4166845,1.175634,345.09825,346.15535
4,1.25,0.148876954,7.473173,0.905140648,1.710727273,1.834639725,-6.536961915,-0.46330203,2.723768278,-0.02135,8.026221,68.90822,98.159985,399.41983195,2.58923746,-3.9832025,4.0375,7.1192280445,-1.329546,0.99000255,342.47285,343.56115
4,1.75,0.14904157,6.9849595,1.0061194235,1.139862662,1.163579252,-5.0755246315,-0.2703298905,2.6125642335,-0.0173,7.8317395,70.10849,98.135355,399.4581858,2.501066055,-3.844499,3.671,6.9027336205,-1.28386,1.069158,341.29745,342.21815
4,2.25,0.129501898,6.6442145,0.973257366,1.4703543135,1.407463366,-4.977342128,-0.4902474755,2.403319772,-0.06125,7.7494415,71.172805,98.102605,399.941455,2.18164419,-3.589867,3.6915,6.9719884325,-1.235881,0.85355795,339.78435,341.28095
4,2.75,0.150669027,6.277135,0.861174289,1.5519467965,1.409122671,-5.019398389,-0.326042395,2.443870412,-0.138469173,7.5599455,71.15501,98.10272,400.1692031,2.23039907,-3.551252,3.386,6.932501584,-1.2322975,0.87051325,340.4965,341.073
4,3.25,0.140478876,6.4618755,1.0419976935,0.9823377625,1.131250748,-3.8193881795,-0.0918,2.53327592,-0.147812529,7.423763,72.353,98.091095,400.54260655,2.275473905,-4.011972,3.582,6.7364651975,-1.06172,0.9386358,340.6565,341.9541
4,3.75,0.145378154,6.551086,0.787281299,1.2066276895,1.369832626,-3.296857167,-0.371429701,1.853429583,0.01381,7.29304,74.63062,98.08583,402.519042,1.97082234,-3.62361,3.012,6.979750134,-1.440279,0.957179,339.4626,339.8477
4,4.25,0.151152099,6.253599,0.827747976,1.5428146335,1.430112436,-3.574254657,-0.471717584,3.409224832,-0.0503,7.063711,75.41365,98.08504,401.8171729,2.05777211,-3.382456,3.184,7.00179826,-1.236846,1.081093,336.5038,339.505
4,4.75,0.125736509,6.373857,0.917666763,1.120997083,1.100542925,-2.453614025,-0.152993578,2.1441879435,-0.02395,6.844832,75.99056,98.08628,402.1126387,1.87882985,-3.378743,3.352,6.885448451,-0.9984227,1.011719,335.3984,337.9323
4,5.25,0.135989347,5.700603,0.909779775,1.290485323,1.7274560025,-3.673820134,-0.27475074,2.578635043,-0.0783,6.724386,76.51697,98.12016,403.20797065,1.81045,-1.202214,3.188,6.865562752,-0.4865115,1.2229,334.9566,335.4149
4,5.75,0.156379044,5.865239,1.030660901,1.407967431,1.466188855,-2.88450701,-0.215938969,3.592714521,-0.0162,6.892679,75.57181,98.13844,405.62567945,1.71140729,7.583175,4.12,6.848810313,5.834698,2.598135,334.7162,335.8896
4,6.25,0.158550291,6.357191,1.063663971,0.911915707,0.935437777,-3.706224222,0.253833173,7.062920294,0.150952333,6.522164,77.6413,98.16187,405.6044674,1.82121313,34.92475,5.198,6.995908228,26.94302,6.70344,338.3491,339.7294
4,6.75,0.172030369,6.499572,1.192328201,0.45338137,0.467905659,0.75140582,0.774348386,18.01819386,0.465386905,6.689429,76.49004,98.18816,402.1677511,1.86989508,62.81221,6.011,7.445375522,64.74843,14.63241,341.2396,343.3745
4,7.25,0.181616769,7.101421,1.564849499,0.300876738,0.4099541055,4.316406553,1.145665414,27.75868192,0.4560574565,7.02865,74.19197,98.18929,399.3840405,1.992887,117.0545,7.623,7.780825228,108.8119,22.30262,346.4413,348.0363
4,7.75,0.22056934,7.720848,1.841974813,-0.863334857,-0.734581926,10.63109904,1.194667727,35.74207554,0.187070677,7.60278,72.42545,98.18948,399.11993955,2.343975,169.2689,8.85,7.820763608,186.203,37.44649,351.7134,353.7638
4,8.25,0.23991356,8.668984,2.221180777,-1.4922419065,-1.709490398,18.7628767,1.248245276,42.675943495,0.064,7.872871,67.0571,98.18242,399.74835705,2.910672,243.2525,10.08,7.756298235,280.9742,60.87467,355.9828,359.0081
4,8.75,0.2555493325,8.9498285,2.2373726425,-2.9868213645,-2.420966707,29.845576105,1.311519639,57.7893179,-0.000699999999999999,8.39342,64.760535,98.21202,399.2730525,3.22403578,272.1576,11.06,7.894236177,346.2388,61.18541,360.03615,362.9233
4,9.25,0.264596555,9.6356705,2.1254852385,-3.751480717,-3.675876754,44.577658495,1.349555831,73.83223358,0.0952,9.412729,61.546705,98.211665,399.0913913,3.67191123,392.8704,12.115,7.885470665,461.3457,90.201175,365.01025,368.7104
4,9.75,0.2864784625,9.8525465,2.283234814,-4.429751416,-3.947193163,54.171718855,1.25901604,82.53629977,-0.0654,9.936546,56.1799,98.188145,398.5890128,4.18651026,441.8515,13.36,7.7744881365,484.98955,88.74154,370.17515,374.76965
4,10.25,0.3158540905,11.013905,2.2827309755,-5.045111258,-5.060039535,73.154778495,1.592914559,95.28501421,-0.043,11.03839,54.084945,98.181855,397.1904427,4.75149531,462.8597,14.475,7.6763713975,577.114,105.039,377.25305,380.84415
4,10.75,0.367118071,11.72668,2.4406398285,-4.55949869,-4.55722831,77.031053255,1.421339056,105.1547137,-0.132592895,11.83561,53.85056,98.183475,395.7889971,5.21228955,491.5362,15.42,7.6123993275,582.39605,107.3768,381.66265,385.2111
4,11.25,0.3683915035,12.74877,2.465329313,-6.000767049,-6.001783925,75.403347525,1.397849886,112.7548725,0.066,12.5753,50.34333,98.171365,396.8226477,5.94605527,519.73615,16.59,7.548351279,647.1831,119.4041,385.00015,389.58485
4,11.75,0.399856991,13.658125,2.6835420785,-6.150373491,-6.16676528,89.7175664,1.253049201,142.493934,-0.00105,13.496405,47.46377,98.152915,397.5630289,6.51971318,520.2649,16.295,7.77842271,670.6382,119.0754,388.6088,391.72435
4,12.25,0.3713437775,14.113435,2.770715236,-6.6323825325,-6.666244543,91.52996688,1.091371209,136.3239673,0.0902,14.226595,46.347675,98.144345,396.4845378,7.04468709,504.7254,17.23,7.672116956,635.8667,118.0493,391.54595,393.28815
4,12.75,0.4061419235,14.69682,2.7852688975,-5.720050075,-5.652147415,95.9930469,1.012108782,142.8587752,-0.07135,14.579325,46.280785,98.14163,396.4675252,7.645353,463.684,16.485,7.365748136,647.5558,120.94725,390.85355,395.64325
4,13.25,0.406576263,15.247725,2.774209145,-4.858084254,-4.945289841,92.69907723,0.7088646495,137.2250207,0.119707815,14.943575,44.04769,98.11518,395.940005,8.45312199,465.20785,17.8,7.6100431235,596.195,109.2612,393.7264,397.0371
4,13.75,0.3936556875,15.441025,2.812852877,-6.537019166,-5.958369507,72.6815088,0.6045321685,133.00335325,-0.1684437045,15.00259,41.858095,98.06259,395.5258787,8.977614685,425.2245,17.305,7.5000549505,535.1165,98.910025,395.6007,399.9847
4,14.25,0.40266238,15.72657,2.8615119025,-5.9064769525,-5.3961264455,80.576852365,0.588043367,124.0609899,0.01645,15.53083,41.480905,98.052815,395.12802135,10.05453294,436.5739,17.88,7.5021337845,548.4682,108.8951,400.1721,402.51
4,14.75,0.382047163,15.74245,2.953518033,-3.8023824865,-3.943014733,59.32022572,0.223442875,115.8785879,-0.111945028,14.93131,41.18783,98.02749,395.9577924,10.59651654,295.1838,16.42,7.41665127,459.3011,83.18675,398.1899,401.3474
4,15.25,0.361249295,16.33124,2.81058664,-3.722990342,-3.71442214,42.40992366,0.316747058,103.4110043,-0.138592798,14.50349,40.41942,98.01389,396.2105222,10.75161664,300.7144,15.72,7.149789376,384.7128,73.30908,398.3801,402.3902
4,15.75,0.35497577,16.52809,2.844428922,-2.763469773,-2.77178088,30.40361649,0.254918575,95.59857736,-0.0331,14.34528,39.39151,98.01194,397.273529,10.18261609,267.1165,15.56,7.018586757,356.5905,66.02929,395.7839,399.6505
4,16.25,0.318911871,16.25849,2.517639176,-2.322423002,-2.4116519365,23.57064064,0.0205,78.53615356,-0.1177504845,14.16254,40.65742,98.00776,396.9494891,10.19707099,201.9921,14.85,6.87425277,272.7777,53.3233,395.0095,396.6864
4,16.75,0.312374817,16.37011,2.545154007,-1.2496045115,-0.680041982,9.087199233,-0.0988,69.49225989,0.0872,13.9815,40.88815,98.03331,396.4917024,10.478792,146.3671,13.93,7.027102996,195.4238,38.27906,394.1856,396.1329
4,17.25,0.311898414,15.9074,2.431692502,-0.4737024555,-0.5647455365,0.82158999,-0.569384143,53.255824225,-0.01095,13.5042,42.13829,98.05585,396.130381,10.19305,87.65269,13.04,6.894176636,161.1306,33.23611,390.016,392.563
4,17.75,0.274942866,15.47519,2.363688218,0.514883801,0.515063066,-6.0561706485,-0.866859459,39.701857235,0.0613,12.87442,42.14346,98.07758,397.04205175,9.63816586,43.57967,11.52,7.105782673,101.9512,21.35063,386.6664,389.2371
4,18.25,0.231940959,14.81254,1.974531763,1.0154144915,1.1051810385,-11.25156919,-1.266792371,26.86276755,0.0285,12.42196,45.29951,98.10796,398.00808225,8.42161501,11.7704,10.18,6.962852985,39.77205,9.731477,381.2528,384.9937
4,18.75,0.190163229,13.71599,1.721140094,2.015305271,1.9754702065,-15.02295147,-1.747357561,18.79384416,0.13431355,11.95305,48.12802,98.13017,399.1381296,7.462384,-2.088868,8.55,7.22009305,3.258478,2.543145,373.9301,375.0168
4,19.25,0.181435289,13.07518,1.563410829,2.082421355,2.063338395,-14.64398129,-1.321453519,11.03685462,-0.12746775,11.64606,49.37018,98.13779,398.7185979,6.51245333,-5.996955,7.9,6.754348608,-2.316561,1.185121,370.1375,371.3405
4,19.75,0.174327795,12.63501,1.184323162,2.583108195,2.518111466,-13.02460124,-1.52637099,12.828613065,0.086157807,11.40494,51.92816,98.17913,399.33498255,5.75289596,-5.669007,7.02,6.890176839,-2.412509,1.215857,367.0856,369.4052
4,20.25,0.181307003,11.58068,1.486255493,1.933984331,1.964795448,-5.765785364,-1.202332149,7.043965147,0.00277,11.12989,55.25322,98.21021,399.2309603,5.04383992,-5.757396,6.504,7.113660106,-2.025949,1.131783,363.0015,364.87
4,20.75,0.166336707,10.94545,1.296763581,1.742744353,1.871726922,-8.58193696,-1.097881022,6.894079045,0.0101,10.58203,58.44669,98.23108,399.98103075,4.72213,-5.234168,5.85,6.969879347,-2.112606,1.069254,358.3398,361.2267
4,21.25,0.166136256,10.09377,1.235250157,2.01743521,1.8564726815,-7.483208948,-0.999683639,5.972707751,0.0092,10.11104,58.90353,98.24427,401.0985242,3.98231446,-5.16843,5.514,6.901124556,-1.81533,1.122232,354.7475,357.3534
4,21.75,0.155294468,9.812644,1.110760818,1.091906806,1.140633372,-8.162561589,-0.575447357,4.316055991,-0.106437444,9.886923,60.15007,98.28099,400.8298255,3.79645902,-4.629694,5.311,6.813654358,-1.736423,1.29623,351.3356,354.1256
4,22.25,0.154885395,9.316043,0.970338236,1.815893201,1.95692545,-8.224639923,-0.775339869,5.253370391,0.0657,9.509501,60.86791,98.26472,400.9112,3.49107593,-5.131887,5.134,6.984433557,-1.565733,1.34573,352.3454,353.2575
4,22.75,0.171456294,9.035241,1.131755486,1.5316223835,1.6615952895,-7.47369459,-0.62981086,4.270937176,-0.0541,9.352623,62.50924,98.25483,400.84146705,3.2340726,-4.829873,4.681,6.83592465,-1.475073,1.37582,350.0848,352.0861
4,23.25,0.175702658,8.4067,1.151690317,1.4630083515,1.4141577765,-6.034681303,-0.541629894,1.547125189,-0.0484,9.092244,67.23702,98.27631,400.450539,3.154694,-4.25607,4.714,6.950993811,-1.578211,1.277273,347.4165,349.2181
4,23.75,0.17538557,8.367173,1.125434066,1.656952261,1.661000575,-4.872702263,-0.566652774,3.878884313,0.0985,8.824311,68.94279,98.2698,401.2557014,2.8166585,-4.21219,4.453,7.113027068,-1.406447,1.0131801,347.35325,348.5429
5,0.25,0.1228396915,13.39534,0.6497234645,3.113243206,2.8642227345,-2.331893262,-0.298280133,3.447787882,-0.101438332,13.49481,88.787815,98.113415,416.531567,1.966767,-3.346982,10.615,13.05601168,-0.8681687,1.049282,373.8206,375.1544
5,0.75,0.1289670465,13.206205,0.626812291,1.999807186,1.82412948,-3.325605739,-0.350149745,1.1827610835,-0.064,13.32838,89.549545,98.088865,415.2561479,1.75134562,-2.9645395,10.37,13.154363365,-0.8563611,0.98152335,374.16435,375.16565
5,1.25,0.1266681805,13.3433,0.7906806805,2.022818077,2.467849882,-2.337587088,-0.3262660005,2.0577412705,-0.120833718,13.146825,90.054615,98.07395,416.5551799,1.582270565,-2.956417,10.255,13.27977605,-0.78502335,0.95672535,373.4346,374.6756
5,1.75,0.135079839,13.09186,0.6614442745,2.691344146,2.6942716275,-2.3322671385,-0.250694885,3.2117019945,-0.245011466,12.958445,92.60376,98.075635,417.1948268,1.1734267,-2.907789,9.98,13.143946455,-1.0447105,1.0794985,370.9147,371.95215
5,2.25,0.133439146,12.942535,0.6322823625,3.127360561,3.3972732505,-1.8728851595,-0.361035424,1.286706724,0.0926,12.812375,94.63825,98.073465,418.3853038,0.8645,-2.928281,9.625,13.118178225,-1.054735,0.9626968,369.69915,370.3771
5,2.75,0.139545531,12.51258,0.6789242275,2.7032100965,2.956709045,-1.914423593,-0.3931897155,1.392988328,-0.2007144905,12.59184,94.793165,98.05521,422.0789773,0.796,-2.969847,9.425,12.851082915,-1.1221045,0.867721,367.94545,368.3862
5,3.25,0.1185947195,12.48659,0.565962734,2.8156714305,2.7922327785,-0.723720919,-0.17141638,1.494743559,-0.089,12.38292,95.51152,98.053585,417.1577167,0.7535,-2.804084,9.32,12.808875765,-0.817084,1.020409,366.508,368.1319
5,3.75,0.119899952,11.969515,0.7190461385,2.4016618325,2.4819479815,-1.765364555,-0.245057021,1.988881799,-0.148403546,12.282865,96.201175,98.052145,419.9888913,0.581,-2.7843275,9.11,12.71284127,-0.8744268,0.9066085,366.62865,367.1556
5,4.25,0.1340164245,11.732725,0.685006827,1.926747049,1.9764229425,-1.8312312015,-0.232990331,2.159409438,-0.0684,12.217745,96.688025,98.04656,417.9456158,0.451,-2.014912,9.115,12.613645865,-0.8782174,0.8298705,366.1401,367.46975
5,4.75,0.1358864305,11.5503,0.470808272,2.7130588825,2.6907306805,-0.6679063015,-0.207776845,1.4645697085,-0.01289,12.118205,95.923285,98.073265,425.122888,0.502,-0.21060925,9.12,12.47512576,0.061686435,1.1644125,363.7172,365.59125
5,5.25,0.1276489185,11.349015,0.61419962,2.342575909,2.492048584,-2.0873896295,-0.0737,2.575202953,0.0607,12.060065,96.53746,98.100085,427.16643645,0.3525,8.7909955,9.185,12.459852855,9.9912095,3.1009125,363.26675,365.1223
5,5.75,0.1314298685,11.40669,0.745977597,2.963741503,2.8561132415,-3.0198858405,0.271858896,5.921979446,0.532186708,12.072245,96.867365,98.1359,429.1401711,0.4475,34.82718,10.025,12.647592185,37.487215,8.2466095,366.81955,367.10975
5,6.25,0.137385573,11.77412,0.8186648795,0.391946815,0.430901469,1.4998818595,0.6862067985,13.79340691,0.585368516,12.198055,96.057945,98.163135,419.38678895,0.6555,67.54248,10.84,12.966229715,74.039685,15.586985,367.3767,367.9629
5,6.75,0.138864228,12.37509,0.81973306,-2.057830342,-1.2777515575,5.700747002,0.943774891,25.312230515,0.6896443235,12.39124,93.219345,98.183515,414.97335365,1.336061185,107.8235,11.76,13.369783745,113.6423,23.29421,371.7332,373.30935
5,7.25,0.1642146355,13.290685,1.1398458095,-5.7256551545,-6.519774676,11.719818185,1.0527171125,43.441053535,0.5268014375,12.596355,90.235535,98.207275,408.6947521,1.490325085,156.3908,13.38,13.44589792,158.40515,31.598455,380.2186,381.09555
5,7.75,0.183755741,13.69145,1.179754109,-7.1192396955,-7.6161691025,11.90153208,1.0586701755,56.132095535,0.140815716,12.7883,84.984915,98.22419,405.04826215,2.10085919,185.2721,14.495,13.751669855,206.2517,41.412285,383.91395,385.39815
5,8.25,0.209267879,14.908795,1.523400377,-10.59586053,-11.11105749,21.78756915,1.3291440725,66.9093224,0.14641645,13.19547,81.69921,98.231835,401.9982015,2.882094795,243.13545,15.525,13.24453096,288.10805,60.128295,389.9414,391.76915
5,8.75,0.227020358,15.57759,1.4275863265,-13.64682547,-14.061759455,26.679174725,1.242674825,77.70393576,0.272340093,13.641115,79.13461,98.243075,399.0340945,3.53559951,255.6005,16.43,13.583658785,327.7596,67.34572,396.15475,397.6243
5,9.25,0.2381955965,15.85231,1.598206041,-14.8795026,-13.72725144,27.154495855,1.148633001,97.48327964,0.0566,14.06323,74.50196,98.222745,396.2174096,4.61257364,317.9916,17.27,13.65626427,374.17195,78.636585,399.65765,401.05205
5,9.75,0.2435443745,16.533805,1.7858373445,-16.184674745,-15.72363435,32.154557935,1.228816875,111.7073507,0.027,14.71146,72.56357,98.21618,394.5928468,5.754991375,316.0041,17.925,13.54061463,391.50265,84.9824,400.8677,402.1617
5,10.25,0.295151136,17.36376,1.9986258245,-18.55442717,-17.81004652,38.48377204,1.574994507,128.02489635,0.00605,15.29276,68.74724,98.223585,394.5192128,6.358836555,417.02305,18.715,13.552671765,511.17405,102.3165,408.1162,411.24595
5,10.75,0.2748092025,17.804685,1.8176941545,-18.31839005,-18.07714741,41.68191255,0.94550308,137.3795391,-0.0966,15.810475,66.337865,98.208585,393.8077506,6.12430742,489.4711,18.66,13.78444618,563.62775,112.6339,412.3893,414.3915
5,11.25,0.288564535,18.62273,1.841697405,-19.28243071,-18.963076795,40.818653495,1.1705296435,163.5283628,0.112974287,16.27417,63.857695,98.191915,393.4452267,7.2588105,499.0738,20.095,13.90467985,626.69795,130.3166,416.2634,418.97775
5,11.75,0.3105295155,19.511535,1.738631438,-17.39572215,-16.8516101,39.24345241,0.7960447465,150.36280075,-0.10607485,17.139655,60.344665,98.16507,393.2860016,8.493825,533.46105,20.855,13.772698405,627.86145,123.1099,423.46095,425.1512
