DOY2,HR2,USTAR,TA_1_1_1,WS,NEE,FC_1_1_1,SC,H_1_1_1,SH,LE_1_1_1,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,VPD,NETRAD,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
5,17.75,0.5625,11.13,3.054,-0.619,-0.712,0.1185,22.913,-5.955,23.979,1.087,3.103,3.903,2.951,43.365,96.9,385.8815,7.3,27.547,216.981,104.5,8.885,9.545,304.11,363.49,156.16
5,18.25,0.514,10.74,2.846,-0.049,-0.35,0.2205,6.312,-8.348,18.091,1.917,2.8075,3.848,2.984,45.62,96.9,386.0025,6.98,0.164,145.402,72.1,4.958,5.9165,301.97,361.61,115.27
5,18.75,0.444,10.275,2.556,0.668,0.0465,0.3315,-8.793,-10.88,11.948,2.249,2.494,3.849,3.037,48.725,96.9,386.335,6.41,-23.797,77.251,35.38,2.758,3.498,296.68,358.08,66.123
5,19.25,0.364,9.84,2.349,1.1515,0.374,0.55,-10.8245,-13.929,6.0205,1.812,2.5215,3.944,3.024,51.065,96.9,386.744,5.5,-46.21,24.63,9.15,0.853,1.566,295.21,353.25,17.998
5,19.75,0.291,9.17,2.112,1.353,0.565,0.5965,-15.345,-14.67,3.293,0.999,2.241,3.921,3.077,54.3,96.9,387.2585,4.59,-59.17,4.715,-0.537,0.157,0.865,297.77,347.85,2.146
5,20.25,0.276,8.52,2.081,1.505,0.643,0.6065,-13.947,-12.8825,2.372,-0.37,1.492,3.965,3.043,58.59,96.9,387.7215,4.01,-60.464,2.038,-2.2835,0.023,0.814,295.39,342.97,0.7
5,20.75,0.2295,8.12,2.0735,1.285,0.6895,0.402,-13.56,-10.1705,1.2135,-0.6355,1.206,3.989,3.1035,62,97,388.2815,3.45,-57.9705,1.933,-2.3255,0.0055,0.787,293.36,340.43,0.693
5,21.25,0.2335,7.742,2.0575,1.267,0.738,0.3555,-13.21,-7.9445,1.223,-0.499,0.99,4.037,3.0625,63.94,97,388.7015,3.23,-48.438,1.899,-2.182,0.0075,0.836,294.455,337.59,0.7165
5,21.75,0.2355,7.6135,1.9905,1.219,0.702,0.266,-13.036,-7.0695,0.8775,-0.305,0.674,3.9965,3.0695,66.355,96.9,388.962,3.135,-43.79,1.885,-2.026,0.023,0.7005,294.03,333.6,0.732
5,22.25,0.239,7.2685,2.08,1.12,0.735,0.203,-12.3115,-5.8665,0.83,-0.482,0.508,4.01,3.092,67.965,97,389.534,2.64,-52.115,1.895,-1.775,0.019,0.7355,290.01,331.17,0.84
5,22.75,0.251,6.7915,2.079,1.102,0.678,0.126,-15.226,-5.146,0.352,-0.471,0.2865,3.997,3.101,69.03,97,389.806,2.485,-52.411,1.884,-1.718,0.016,0.836,291.13,329.59,0.8555
5,23.25,0.246,6.504,2.081,1.132,0.7395,0.123,-15.235,-5.4345,0.757,-0.4045,0.165,3.975,3.087,70.585,97,389.7975,2.3,-55.763,1.869,-1.749,0.014,0.854,288.98,328.59,0.785
5,23.75,0.2605,6.355,1.9425,1.109,0.841,0.119,-13.049,-4.7875,0.537,-0.2665,0.015,3.8885,3.096,73.005,97,390.256,2.15,-54.806,1.8255,-1.7385,0.023,0.9115,284.735,327.475,0.982
6,0.25,0.184,11.68,1.819,2.284,1.1745,0.424,-8.698,-4.57,0.073,-0.726,2.0255,10.68,9.42,76.065,96.7,389.923,3.03,-56.63,1.913,-1.7175,0.05,0.861,319.46,360.06,0.636
6,0.75,0.17,11.43,1.751,2.1,1.26,0.322,-10.325,-4.6325,0.182,-0.905,1.93,10.615,9.435,79.41,96.7,390.254,2.575,-54.587,1.8975,-1.739,0.057,0.845,318.45,358.4,0.676
6,1.25,0.178,11.16,1.818,1.882,1.245,0.236,-11.393,-4.3865,0.197,-0.9285,1.647,10.505,9.485,81.5,96.7,390.713,2.29,-54.95,1.908,-1.654,0.063,0.942,320.21,357.405,0.656
6,1.75,0.188,10.86,1.858,2.101,1.242,0.214,-12.089,-4.543,0.107,-1.198,1.474,10.42,9.495,82.95,96.7,391.728,2.21,-53.3955,1.909,-1.5535,0.058,0.8395,319.81,356.31,0.658
6,2.25,0.1875,10.475,1.74,2.064,1.199,0.1775,-10.5455,-3.9365,0.02,-1.365,1.424,10.305,9.405,84,96.7,392.007,2,-48.8925,1.9285,-2.266,0.065,-0.8845,317.06,355.01,0.666
6,2.75,0.192,10.36,1.7675,1.843,1.197,0.2345,-9.614,-4.029,0.052,-1.264,1.124,10.195,9.385,84.3,96.7,392.353,1.87,-45.612,1.938,-1.9,0.069,-1.655,313.56,354.92,0.6755
6,3.25,0.182,10.15,1.726,1.705,1.12,0.215,-7.716,-3.2175,-0.002,-0.663,1.175,10.075,9.38,85.7,96.7,392.677,1.72,-44.725,2.165,-1.617,0.082,0.108,317.39,354.05,0.679
6,3.75,0.181,10.06,1.714,1.524,1.1685,0.186,-9.621,-1.8835,0.379,-0.011,1.05,10,9.35,85.9,96.7,392.9665,1.575,-39.101,6.014,0.725,0.273,0.7385,316.97,352.71,1.2075
6,4.25,0.198,9.6,1.808,1.253,1.156,-0.16,-9.2795,0.916,0.163,1.677,0.9465,9.92,9.29,87.1,96.7,393.572,1.52,-22.5135,27.733,12.13,1.09,1.478,319.71,353.02,16.42
6,4.75,0.21,9.73,1.767,0.414,1.173,-0.8735,-8.233,6.574,0.936,5.299,1.0115,9.84,9.23,86.7,96.7,393.526,1.505,1.7735,81.615,40.145,2.545,3.3885,318.875,353.055,62.065
6,5.25,0.259,10.03,1.82,-0.351,0.83,-1.554,-4.453,10.815,4.428,7.387,1.133,9.76,9.19,85.3,96.7,392.857,1.78,34.7105,175.247,90.5,5.512,5.806,317.81,356.11,112.02
6,5.75,0.313,10.67,1.914,-1.3495,0.549,-1.843,0.423,12.787,11.183,5.633,1.2345,9.75,9.2,81.9,96.8,391.106,2.17,72.804,273.791,135.3,7.797,8.355,318.905,361.53,147.92
6,6.25,0.37,11.84,2.0685,-2.7345,-0.3515,-1.704,17.164,13.613,25.1185,3.1175,1.427,9.695,9.165,78.31,96.8,389.213,2.74,132.845,393.229,193.8,11.37,10.81,320.26,368.735,199.81
6,6.75,0.4445,12.53,2.362,-3.182,-1.526,-1.001,42.631,13.073,38.942,0.026,1.998,9.69,9.18,72.75,96.8,387.1865,3.08,197.03,591.207,291.3,21.101,17.265,319.86,374.115,246.385
6,7.25,0.465,13.03,2.4465,-3.8595,-2.948,-0.6545,76.993,12.364,46.36,-0.938,2.588,9.655,9.15,69.75,96.8,385.019,3.78,246.785,669.326,332.25,24.7825,21.93,322.14,380.13,290.05
6,7.75,0.505,13.58,2.6655,-4.6555,-3.645,-0.5195,95.5475,10.7685,60.415,-1.1025,2.961,9.63,9.125,66.27,96.8,383.373,4.43,311.575,818.4285,403.25,28.1025,25.23,325.86,386.055,308.95
6,8.25,0.547,13.98,2.7655,-4.62,-4.007,-0.4065,119.257,10.306,66.617,-1.931,3.99,9.68,9.09,64.05,96.8,382.268,5.09,340.38,849.5845,414.85,30.607,28.74,333.42,387.75,357.33
6,8.75,0.563,14.41,2.9,-5.189,-4.537,-0.315,152.952,9.062,79.374,-1.9115,4.684,9.63,9,61.96,96.8,381.542,5.92,400.55,1003.414,487.9,32.675,33,331.83,392.51,431.28
6,9.25,0.599,14.73,3.011,-5.416,-4.882,-0.26,185.9955,8.1395,92.4845,-1.7805,5.256,9.66,8.97,60.38,96.8,380.7675,6.605,465.73,1158.561,571.9,34.4705,36.08,334.09,396.15,482.96
6,9.75,0.6135,15.36,3.055,-5.6805,-5.099,-0.1935,203.622,9.507,92.4125,-1.993,5.817,9.7,8.94,57.075,96.7,380.246,7.06,498.58,1240.54,603.7,36.648,38.78,337.45,402.02,517.6055
6,10.25,0.649,16.125,3.198,-5.7,-5.379,-0.154,242.756,9.044,109.88,-1.475,6.2305,9.77,8.95,54.67,96.75,379.754,7.855,530.22,1339.197,655.1,38.227,40.36,339.04,406.6,527.89
6,10.75,0.649,16.43,3.29,-5.757,-5.537,-0.148,248.8265,7.416,112.7705,-1.937,6.861,9.815,8.92,52.41,96.7,379.4745,8.64,544.02,1384.534,671.1,39.41,43.215,340.18,410.56,575.42
6,11.25,0.6325,16.675,3.247,-5.54,-5.023,-0.114,249.3425,7.058,115.473,-1.363,7.9255,9.83,8.93,50.185,96.7,379.42,9.18,575.85,1401.318,690.9,39.441,42.84,343.24,411.47,631.66
6,11.75,0.662,16.985,3.306,-5.329,-4.94,-0.077,264.496,6.189,119.347,-0.5965,8.707,9.92,8.94,47.95,96.7,379.1845,9.695,543.755,1327.28,680.4,39.086,41.35,345.65,414.47,575.09
6,12.25,0.655,17.36,3.378,-5.24,-4.9055,-0.0565,253.4635,5.065,116.194,-0.6355,9.4255,10.1,8.97,46.745,96.7,379.0745,9.99,551.98,1359.925,665.3,37.767,43.46,345.77,417.27,604.09
6,12.75,0.658,17.8,3.376,-4.654,-4.578,-0.056,231.879,4.839,124.32,-0.681,9.7175,10.27,8.99,45.63,96.7,379.024,10.49,522.695,1337.406,656.3,36.92,41.28,345.3,418.01,573.715
6,13.25,0.6565,18.16,3.397,-4.405,-4.196,-0.082,217.863,4.2835,112.343,-1.198,9.523,10.32,9,45.29,96.65,378.989,11.07,486.175,1256.812,616.6,36.636,41.21,345.28,417.23,573.29
6,13.75,0.659,18.51,3.427,-4.248,-4.1075,-0.06,206.869,2.9925,105.2435,-0.37,9.243,10.405,9.03,45.055,96.65,379.142,11.38,460.64,1210.661,577.9,35.419,37.62,345.56,418.96,516.61
6,14.25,0.646,18.54,3.397,-3.91,-3.8755,-0.046,220.822,2.53,104.259,-1.088,9.3975,10.45,8.995,43.285,96.65,378.8395,11.62,420.43,1108.095,537.9,32.521,36.63,346.35,420.125,534.94
6,14.75,0.639,18.855,3.3295,-3.705,-3.568,-0.038,190.992,2.074,91.685,-0.681,9.84,10.56,9.04,42.54,96.6,378.657,11.885,394.155,1073.774,521.201,31.3925,34.97,346.2,422.35,490.51
6,15.25,0.649,18.855,3.3545,-3.122,-2.925,-0.007,169.5485,0.4085,83.075,-0.1755,9.877,10.74,9.145,42.25,96.6,378.927,11.64,326.67,902.5895,448.3,29.979,32.9,341.9,420.74,420.72
6,15.75,0.631,19.14,3.3295,-2.711,-2.7355,0.023,142.033,-0.167,76.4245,-0.057,9.5725,10.87,9.22,42.24,96.6,378.821,11.54,283.17,756.422,397.05,26.9455,29.67,339.565,418,391.83
6,16.25,0.63,19.25,3.163,-2.184,-2.159,0.047,118.372,-0.6365,66.238,0.0825,9.043,10.935,9.27,41.765,96.6,378.706,11.81,212.9,712.446,328.45,25.278,28.255,339.25,417.09,326.035
6,16.75,0.59,19.11,3.077,-1.6655,-1.706,0.057,88.63,-2.974,59.177,-0.091,8.413,10.94,9.33,42.065,96.6,378.851,11.38,168.64,570.592,285.6,21.286,23.885,339.36,415.57,300.48
6,17.25,0.551,18.705,3.045,-1.09,-1.149,0.101,68.0465,-3.584,47.645,0.294,7.82,10.98,9.37,42.64,96.6,378.7225,11.485,70.7105,417.876,190.6,19.8435,23.205,337.12,411.29,238.45
6,17.75,0.559,18.3,2.964,-0.391,-0.593,0.1835,49.217,-4.759,40.972,1.602,7.457,11.03,9.42,44.51,96.6,378.828,10.91,78.74,341.602,183.15,16.849,19.55,337.565,407.965,191.375
6,18.25,0.508,18.07,2.8225,0.333,-0.056,0.35,13.854,-6.3465,32.1515,2.7015,7.063,11.07,9.52,46.28,96.6,378.9045,10.475,10.184,214.791,103.6,7.808,9.14,334.64,404.315,146.545
6,18.75,0.443,17.485,2.414,1.1755,0.2215,0.588,1.175,-9.1395,20.6765,3.057,6.544,11.095,9.54,49.285,96.6,379.1445,9.98,-14.136,151.405,68.63,5.172,6.565,333.59,400.29,108.6
6,19.25,0.3785,17,2.151,1.9415,0.776,0.788,-8.8575,-11.9,12.209,3.5235,6.2435,11.085,9.58,52.11,96.6,379.642,9.22,-39.2195,74.154,32.895,2.562,3.856,331.19,395.31,60.457
6,19.75,0.304,16.1955,1.966,2.563,0.849,1.181,-11.14,-15.028,6.028,1.963,5.7875,11.1,9.64,55.92,96.6,380.4175,7.955,-56.417,26.376,9.16,0.967,2.1935,329.01,389.005,17.616
6,20.25,0.247,15.635,1.95,3.3505,1.257,1.174,-12.015,-14.115,2.7725,0.336,5.2125,11.09,9.74,59.43,96.6,382.01,6.86,-67.887,4.613,-0.8185,0.2005,1.124,323.895,383.14,0.981
6,20.75,0.246,14.97,1.9015,3.184,1.3025,1.1595,-12.7865,-11.417,1.6915,-0.259,4.7365,11.085,9.73,63.22,96.6,383.162,5.8,-72.149,2.034,-2.402,0.04,1.003,319.68,378.495,0.639
6,21.25,0.21,14.31,1.8645,2.883,1.398,0.869,-11.4555,-9.466,0.646,-0.965,4.1515,11.075,9.79,65.36,96.7,384.68,5.16,-64.402,1.909,-2.13,0.038,0.9045,322.75,374.12,0.6505
6,21.75,0.209,13.82,1.8165,2.6465,1.407,0.627,-10.791,-8.012,1.05,-1.181,3.6245,11.02,9.79,67.23,96.7,385.735,4.63,-64.055,1.896,-2.006,0.038,0.909,323.255,369.785,0.64
6,22.25,0.192,13.36,1.929,2.604,1.298,0.466,-12.61,-7.544,0.928,-1.242,3.1405,10.98,9.79,70.22,96.6,386.576,4.25,-58.5105,1.884,-1.945,0.048,0.8115,321.16,369.01,0.632
6,22.75,0.186,12.9,1.889,2.3865,1.567,0.582,-12.129,-5.965,0.843,-1.4,2.9135,10.92,9.77,72.42,96.6,387.107,3.74,-51.068,1.9025,-1.62,0.0515,0.766,320.84,365.65,0.6305
6,23.25,0.1955,12.51,1.961,2.355,1.318,0.446,-11.598,-5.449,1.212,-1.288,2.571,10.875,9.725,74.97,96.7,388.104,3.55,-44.994,1.896,-1.507,0.065,0.813,320.33,364,0.636
6,23.75,0.18,12.16,1.876,2.296,1.4065,0.534,-11.169,-4.654,0.523,-0.961,2.2645,10.785,9.57,75.22,96.6,388.7365,3.27,-57.658,1.922,-1.6965,0.053,0.69,318.91,361.44,0.647
7,0.25,0.181,13.97,1.697,3.538,2.359,0.5635,-10.069,-3.323,0.136,-1.329,2.5555,13.34,12.425,85.4,96.7,384.858,2.3,-34.052,2.2135,-1.3145,0.181,1.0765,345.445,376.1,0.6865
7,0.75,0.179,13.67,1.6595,3.342,2.141,0.445,-10.541,-3.336,0.1935,-1.336,2.363,13.29,12.4,85.6,96.7,385.8605,2.17,-32.57,2.218,-1.257,0.202,1.032,344.785,375.745,0.6895
7,1.25,0.188,13.52,1.7965,3.099,2.118,0.55,-9.189,-3.017,0.187,-1.2245,2.294,13.195,12.335,86.4,96.7,385.426,2.05,-28.6315,2.172,-1.3095,0.192,1.004,345.11,374.61,0.69
7,1.75,0.189,13.35,1.8035,3.154,2.3235,0.3475,-11.274,-2.793,0.287,-0.778,2.099,13.155,12.315,86.6,96.7,385.762,1.93,-29.9305,2.178,-1.191,0.201,0.994,345.9,373.41,0.6805
7,2.25,0.189,13.25,1.886,3.38,2.1455,0.2455,-10.939,-2.676,0.0345,-0.811,1.8185,13.105,12.27,87.6,96.7,387.0145,1.73,-27.2625,2.24,-1.838,0.193,-0.591,345.18,371.42,0.6565
7,2.75,0.199,13.18,1.8225,3.144,2.541,0.0475,-10.45,-2.347,0.191,-0.721,1.6475,13.075,12.22,88.5,96.7,388.658,1.59,-24.7005,2.2625,-1.47,0.234,-1.516,346.83,370.1,0.6595
7,3.25,0.2045,13.055,1.7305,3.305,2.5805,0.176,-11.297,-2.212,0.31,-0.995,1.546,13.01,12.21,89.6,96.7,388.6695,1.475,-21.5335,2.309,-1.624,0.2245,0.177,346.68,369.63,0.687
7,3.75,0.192,12.8,1.8545,3.298,2.79,0.2655,-11.127,-1.582,-0.063,-0.584,1.5255,12.94,12.175,90.2,96.7,388.8655,1.39,-21.0935,3.309,-0.43,0.2815,0.748,346.67,369.58,0.695
7,4.25,0.203,12.58,1.809,2.637,2.627,-0.16,-11.384,-0.45,0.123,0.152,1.4505,12.925,12.155,90.7,96.7,389.496,1.28,-14.6235,11.3405,3.585,0.541,1.2215,348.63,369.52,2.4475
7,4.75,0.2075,12.73,1.825,1.4055,2.0555,-0.793,-9.0865,2.484,0.6525,3.287,1.3735,12.83,12.075,90.9,96.7,389.6345,1.27,-1.7015,41.766,18.165,1.3985,2.086,348.81,369.99,31.814
7,5.25,0.266,12.78,1.834,0.121,2.053,-2.023,-8.419,5.636,2.719,6.098,1.2035,12.775,12.045,90.8,96.7,389.186,1.35,17.6995,95.1185,47.42,2.899,3.428,350.13,371.56,85.55
7,5.75,0.3,12.97,1.783,-0.8395,2.172,-3.282,-3.237,7.881,8.03,7.749,1.202,12.735,12.025,90.1,96.7,387.3395,1.56,47.776,165.033,86.55,4.506,5.6415,350.62,374.98,134.88
7,6.25,0.3445,13.49,1.91,-2.2545,1.394,-2.399,7.072,9.895,20.756,6.293,1.407,12.68,11.995,88.2,96.7,384.677,1.84,93.368,265.082,133.6,7.316,8.07,353.03,379.47,171.96
7,6.75,0.4035,14.21,2.087,-3.368,-0.108,-1.758,18.645,9.671,38.104,3.127,1.5725,12.595,11.94,85.6,96.7,381.498,2.32,136.35,377.443,183.2,15.336,13.845,353.42,384.325,207.8
7,7.25,0.467,14.85,2.203,-4.182,-1.71,-1.2765,35.013,8.299,50.727,1.521,2.036,12.555,11.875,82.4,96.75,378.67,2.66,168.8,435.908,225.7,21.373,17.23,354.785,389.56,238.06
7,7.75,0.466,15.29,2.3015,-5.2185,-3.68,-1.039,63.8605,9.858,63.437,0.751,2.538,12.555,11.82,80.5,96.75,377.34,3.25,226.295,580.096,299,24.491,20.51,353.67,393.335,254.82
7,8.25,0.5145,15.95,2.392,-5.455,-4.498,-0.8325,87.405,9.258,80.8755,-0.147,3.116,12.5,11.785,77.56,96.75,375.459,4,296.055,722.671,365.1,28.802,24.96,351.635,398.535,321.05
7,8.75,0.5285,16.38,2.512,-5.475,-4.712,-0.6695,114.834,8.104,85.8945,-1.001,3.755,12.49,11.77,74.19,96.7,374.147,4.94,330.665,763.628,385.5,29.1075,26.31,352.94,403.165,333.11
7,9.25,0.558,16.84,2.7545,-6.251,-5.67,-0.485,107.652,7.1,102.862,-0.905,4.413,12.52,11.74,71.43,96.7,373.204,5.38,356.075,870.369,428.5,28.735,27.645,353.655,406.84,430.275
7,9.75,0.583,17.18,2.804,-6.6155,-6.1845,-0.337,149.942,8.204,110.561,-0.831,4.8865,12.5,11.73,68.41,96.7,372.552,6.03,409.07,963.45,476.4,30.933,30,355.64,411.47,463.33
7,10.25,0.599,17.57,2.931,-7.0865,-6.504,-0.294,180.73,7.522,129.169,-1.687,5.446,12.555,11.73,66.85,96.7,371.925,6.65,433.395,1029.086,511.3,30.235,31.67,356.74,413.28,446.67
7,10.75,0.647,18.12,3.1005,-7.271,-6.836,-0.24,168.137,6.369,141.887,-1.286,5.871,12.64,11.71,64.805,96.7,371.551,7.335,474.11,1132.249,558.1,32.062,34.66,356.93,416.31,506.19
7,11.25,0.627,18.45,3.2045,-6.916,-6.3495,-0.228,172.4245,5.736,141.0765,-1.505,6.4535,12.64,11.68,63.505,96.7,371.076,7.69,468.93,1124.28,555.7,32.544,35.36,360.34,419.67,524.52
7,11.75,0.656,18.845,3.12,-6.9025,-6.6055,-0.112,199.857,5.736,151.613,-1.129,7.329,12.725,11.68,62.34,96.7,370.89,8.415,511.74,1223.244,612.2,34.651,37.46,359.1,421.315,603.72
7,12.25,0.658,18.89,3.249,-6.478,-6.188,-0.0375,203.8705,5.104,143.517,-1.946,8.096,12.765,11.705,59.19,96.7,370.252,8.93,497.48,1199.7055,600.65,34.284,38.785,361.79,421.14,579.02
7,12.75,0.64,19.3,3.2845,-5.984,-5.911,-0.0995,195.645,4.886,140.664,-1.242,8.407,12.88,11.75,56.35,96.6,369.954,9.355,505.735,1200.5525,590.5,34.544,37.7,361.6,422.115,554.87
7,13.25,0.617,19.37,3.283,-6.133,-5.848,-0.116,184.4545,4.3435,150.947,-2.165,8.3285,12.95,11.79,56.24,96.6,369.738,9.56,451.87,1094.601,538.8,32.025,35.57,361.945,423.965,559.865
7,13.75,0.6155,19.68,3.252,-5.951,-5.632,-0.084,166.5495,3.406,137.934,-1.895,8.2155,13.05,11.82,53.43,96.6,369.814,9.805,455.9,1101.9695,554.8,33.481,35.63,360.24,424.13,565.38
7,14.25,0.637,19.95,3.106,-5.3165,-4.957,-0.0435,179.155,1.9205,131.449,-1.3895,8.4675,13.15,11.86,53.78,96.6,369.543,10.23,422.535,1047.933,515.2,30.835,33.465,361.43,425.36,500.93
7,14.75,0.6125,19.91,3.078,-4.659,-4.528,-0.0475,146.955,1.406,120.143,-0.8205,8.89,13.24,11.935,54.435,96.6,369.4475,10.08,347.4,926.776,442.6,28.506,30.84,357.26,425.66,462.25
7,15.25,0.61,20.09,3.227,-4.466,-4.075,-0.046,128.807,0.609,107.776,-1.05,9.3965,13.265,11.98,52.93,96.6,369.3625,10.52,320.17,851.693,406.9,26.071,29.05,358.12,426.86,448.2
7,15.75,0.598,20.095,3.002,-3.461,-3.486,-0.004,123.024,-0.394,110.4645,0.1615,9.097,13.405,12.045,53.75,96.6,369.357,10.81,251.46,672.7745,338,25.8165,26.3,354.9,424.31,393.76
7,16.25,0.577,20,2.9975,-3.239,-3.184,0.074,91.107,-0.8115,85.726,0.043,8.801,13.455,12.11,53.16,96.6,369.493,10.39,201.8,636.256,293.4,24.0655,27.29,352.59,421.33,349.04
7,16.75,0.5575,19.815,2.7685,-1.942,-2.081,0.1905,63.2075,-2.4695,80.037,0.6215,8.431,13.545,12.13,53.81,96.6,369.469,10.32,162.8,500.175,240.35,21.8135,23.46,354.03,417.95,278.24
7,17.25,0.515,19.53,2.606,-0.976,-1.364,0.2605,36.3845,-4.117,62.175,0.406,7.874,13.625,12.21,55.63,96.6,369.877,10.25,63.306,381.501,165.4,19.3745,21.26,352.77,415.225,226.605
7,17.75,0.485,19.155,2.564,-0.119,-0.557,0.35,22.047,-4.686,48.66,1.613,7.331,13.685,12.265,57.87,96.6,370.034,9.82,55.923,274.139,145.3,15.841,16.85,351.79,411.71,183.135
7,18.25,0.4435,18.89,2.499,1.11,0.1595,0.641,4.08,-5.544,37.8505,2.7,6.836,13.74,12.3,61.49,96.6,370.172,9.05,11.0345,204.148,94.45,6.585,9.05,351.22,406.81,143.075
7,18.75,0.38,18.235,2.177,2.4365,0.895,1.2055,-5.992,-8.65,24.534,4.169,6.479,13.765,12.335,62.73,96.6,370.722,8.23,-10.445,128.384,59.81,3.998,5.274,349.94,404.4,98.915
7,19.25,0.299,17.57,1.876,3.43,1.308,1.629,-10.186,-11.591,12.52,3.93,6.241,13.8,12.365,64.791,96.6,371.71,7.275,-33.613,66.336,29.64,2.259,3.4635,349.03,399.97,58.93
7,19.75,0.236,17.23,1.737,4.283,1.415,2.334,-10.0345,-12.561,5.086,1.302,5.8105,13.81,12.44,70.24,96.6,372.709,6.06,-51.025,19.553,6.1915,0.838,2.108,349.04,394.68,11.3235
7,20.25,0.187,16.725,1.6885,4.962,1.71,2.655,-11.1675,-10.981,2.222,-0.407,5.409,13.79,12.455,72.15,96.7,374.277,5.305,-52.924,4.2775,-1.134,0.263,1.3455,345.575,390.475,0.8035
7,20.75,0.192,16.18,1.717,4.6525,2.196,2.263,-10.734,-9.53,1.644,-1.5935,4.8525,13.79,12.475,74.22,96.7,376.603,4.71,-54.379,2.241,-1.99,0.157,1.2565,347.245,388.045,0.6875
7,21.25,0.1875,15.725,1.7435,4.363,2.4175,1.775,-13.193,-7.2895,1.2425,-1.841,4.3795,13.8,12.53,76.59,96.7,378.298,4.26,-53.0225,2.198,-1.696,0.164,1.3285,346.095,384.42,0.685
7,21.75,0.198,15.335,1.723,4.3845,2.365,1.04,-13.435,-6.2175,1.3025,-1.862,3.9285,13.7,12.55,78.9,96.7,379.79,3.76,-49.733,2.1555,-1.663,0.1485,1.344,345.145,382.575,0.684
7,22.25,0.209,14.845,1.7705,4.0025,2.429,0.867,-13.179,-5.2535,0.491,-1.836,3.5415,13.65,12.54,81.1,96.7,380.563,3.31,-46.969,2.126,-1.587,0.158,1.2645,343.64,381.385,0.6845
7,22.75,0.205,14.635,1.776,4.164,2.3615,0.647,-11.73,-4.6925,0.2295,-1.923,3.15,13.55,12.51,81.3,96.7,382.042,3.09,-45.37,2.1945,-1.512,0.1305,1.264,341.835,379.18,0.691
7,23.25,0.197,14.445,1.8055,3.985,2.4155,0.581,-12.288,-4.8345,0.04,-1.906,3.103,13.525,12.495,82.6,96.7,382.443,2.935,-47.127,2.182,-1.486,0.152,1.24,339.42,377.65,0.694
7,23.75,0.185,14.26,1.7195,3.351,2.231,0.609,-11.788,-4.111,0.1695,-1.483,2.795,13.44,12.47,84.4,96.7,383.174,2.4,-38.086,2.214,-1.335,0.177,1.125,340.21,376.89,0.689
8,0.25,0.1955,13.27,1.884,3.635,2.251,0.467,-12.1415,-3.11,0.072,-1.716,1.3865,13.36,12.4,84.15,96.8,381.9145,2.07,-38.241,2.069,-1.351,0.198,1.112,334.26,370.08,0.6545
8,0.75,0.189,12.99,1.874,3.183,2.418,0.291,-11.303,-3.118,-0.137,-1.7035,1.241,13.285,12.385,86.4,96.8,382.128,1.89,-38.862,2.071,-1.367,0.188,1.074,336.9,368.2,0.667
8,1.25,0.1845,12.99,1.825,3.1785,1.9835,0.408,-10.102,-2.796,-0.0095,-1.5275,0.903,13.22,12.35,86.6,96.8,383.06,1.84,-35.635,2.076,-1.212,0.178,1.0065,336.29,367.09,0.6565
8,1.75,0.186,12.52,1.895,3.229,2.378,0.3685,-11.456,-2.3495,0.258,-1.007,0.715,13.155,12.34,87.25,96.8,383.461,1.71,-35.68,2.097,-1.2565,0.197,1.034,332.04,365.33,0.6655
8,2.25,0.193,12.34,1.911,2.936,2.38,0.216,-11.671,-2.337,-0.381,-0.704,0.674,13.12,12.305,87.8,96.8,383.33,1.55,-34.501,2.063,-1.8735,0.208,-0.683,332.89,364.03,0.651
8,2.75,0.207,12.28,1.955,3.329,2.657,0.122,-12.92,-1.9025,-0.07,-0.819,0.525,13.08,12.28,89.1,96.8,384.808,1.34,-32.5,2.0855,-1.799,0.174,-1.6925,332.74,363.08,0.6495
8,3.25,0.211,11.935,1.942,3.4215,2.5455,0.284,-11.249,-1.7085,0.1085,-0.8985,0.385,13.01,12.26,89.7,96.8,384.8335,1.265,-31.827,2.059,-1.65,0.235,0.177,335.51,362.86,0.664
8,3.75,0.202,11.81,1.845,3.255,2.571,0.268,-12.009,-1.977,-0.072,-1.318,0.12,12.955,12.225,90.2,96.9,384.668,1.22,-29.126,2.074,-1.351,0.23,0.785,334.61,362.76,0.6785
8,4.25,0.2115,11.59,1.872,3.063,2.5515,0.103,-12.722,-1.5275,0.068,-0.862,0.122,12.9,12.195,91.3,96.9,385.2095,1.18,-25.031,2.599,-0.789,0.233,0.809,337.19,361.5,0.6895
8,4.75,0.218,11.63,1.883,2.714,2.415,0.0055,-11.245,-0.514,0.094,0.5005,-0.015,12.88,12.17,91.75,96.9,385.576,1.13,-18.227,7.466,1.27,0.538,1.1245,336.91,361.79,1.123
8,5.25,0.225,11.58,1.882,1.7465,2.271,-0.7045,-9.383,1.9135,0.625,2.8055,-0.307,12.81,12.12,91.9,96.9,384.6895,1.03,-2.828,34.643,15.77,1.355,1.8945,340.45,363.35,22.1805
8,5.75,0.247,11.64,1.856,-0.244,1.8435,-1.87,-7.7945,6.163,1.7355,6.507,-0.424,12.75,12.125,91.3,96.9,384.647,1.07,15.12,93.434,44.57,2.981,3.718,341.59,365.4,75.755
