DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2,TS_1,TS_2
3,8.25,0.0041822845,-1.0486,-37.503401735,17.2,-25.1925,-10.3125,56.69,0.067325,89.2,15.7225,-34.2775,39.316,35.222,-10.305,0.8965,-5.32625,-4.415125,-4.4115,-5.47125,-5.6885,-3.138,389.7,-14.0525,-13.855
3,8.75,0,-0.691899658,-34.27225,40.48,-25.065,-10.365,55.2725,0.06998,89.2,34.14,-31.3925,82.893025,73.1267,-10.475,0.86175,-5.293,-4.394,-4.4475,-5.493,-5.694625,-3.15575,389.675,-14.1875,-14.0175
3,9.25,0,-0.792892,-35.49619345,76.88,-24.6025,-10.43,54.4125,0.069575,89.2,66.74,-27.8275,144.47425,145.3655,-10.5525,0.799,-5.33775,-4.39925,-4.485,-5.46525,-5.718625,-3.1655,389.125,-14.43,-14.0875
3,9.75,0,-0.728875,-29.5272,111.8,-24.115,-10.4925,53.2025,0.065519,89.2,92.5,-23.5175,194.01825,213.3135,-10.585,0.8775,-5.3205,-4.39425,-4.47375,-5.442,-5.733,-3.156,388.9,-14.3575,-14.14
3,10.25,0,-0.46314,-27.76425,144.95,-23.3675,-10.4925,53.4125,0.06296,89.2,121,-22.805,279.24075,278.875,-10.6325,0.79325,-5.35125,-4.388875,-4.492,-5.40725,-5.70475,-3.167,388.95,-14.3425,-14.1475
3,10.75,0,-0.35021,-25.16575,171.525,-22.9925,-10.5325,54.3175,0.064595,89.2,145.25,-19.66,338.6765,341.7555,-10.6125,0.817,-5.34875,-4.38875,-4.51,-5.41025,-5.70775,-3.164,389.15,-14.215,-14.0725
3,11.25,0,-0.37542,-23.8374,196.15,-23.02,-10.49,53.92,0.0694,89.2,168.45,-17.165,394.216,399.5125,-10.5525,0.73,-5.369875,-4.393875,-4.51525,-5.387,-5.71,-3.1725,389.475,-14.185,-14.0675
3,11.75,0,-0.4739672925,-21.349925,214.9,-22.3925,-10.3425,54.235,0.06824,89.2,187.875,-16.48,441.11075,455.2195,-10.4875,0.67925,-5.3515,-4.3915,-4.50925,-5.339,-5.71025,-3.174,390.1,-14.1425,-14.0075
3,12.25,0,-0.32652,-20.3969,237.2,-22.17,-10.41,53.09,0.06455,89.2,204.9,-17.33,476.7435,498.1875,-10.39,0.619,-5.35025,-4.4045,-4.50175,-5.33425,-5.718,-3.1695,390.25,-14.18,-14.05
3,12.75,0,-0.26927,-19.3379804,241.7,-21.825,-10.38,52.83,0.064435,89.2,211.35,-19.7275,496.275,513.1905,-10.37,0.634,-5.328,-4.37525,-4.4945,-5.3425,-5.692,-3.1445,390.25,-13.9825,-13.67
3,13.25,0,-0.284419,-20.344550225,249.5,-21.8825,-10.4025,52.5475,0.06535625,89.2,219.875,-19.905,503.3745,523.514,-10.32,0.7625,-5.347875,-4.39275,-4.494,-5.32,-5.677,-3.1365,390,-14.065,-13.7725
3,13.75,0,-0.241576642,-19.7984986775,240.325,-21.93,-10.23,52.04,0.0686,89.2,215.45,-21.475,492.15,519.07875,-10.21,0.6925,-5.317,-4.3805,-4.50425,-5.2985,-5.66275,-3.1325,389.85,-14.0375,-13.835
3,14.25,0,-0.1749868675,-18.453725,223.6,-22,-10.1775,51.96,0.0685625,89.2,206.775,-21.91,464.9625,492.29125,-10.1625,0.67925,-5.319375,-4.369375,-4.5305,-5.2595,-5.6435,-3.124,390.275,-14.015,-13.885
3,14.75,0,-0.120588,-20.521325,211.375,-21.3425,-10.0675,51.2,0.0682775,89.2,194.475,-26.655,434.0175,463.304,-10.09,0.67175,-5.29875,-4.365,-4.572,-5.32,-5.659,-3.131,390.05,-13.94,-13.7475
3,15.25,0,-0.27900749175,-21.324275,185.3,-21.61,-9.995,51.785,0.0676525,89.2,172.425,-33.3925,377.198,408.073,-9.9525,0.68675,-5.335,-4.368375,-4.54,-5.24475,-5.63525,-3.10325,389.7,-13.8175,-13.64
3,15.75,0,-0.22199374125,-21.836,163.55,-21.8325,-9.9275,53.89,0.0676,89.2,151.925,-37.52,318.93125,350.96625,-9.8925,0.71425,-5.298,-4.301,-4.537,-5.247,-5.599,-3.098,389.4,-13.8275,-13.5275
3,16.25,0,-0.35067,-21.5443,128.525,-22.5625,-9.8725,54.045,0.0665675,89.2,121.65,-41.66,254.964,275.94575,-9.7925,0.67825,-5.302875,-4.3005,-4.521,-5.241,-5.6395,-3.081,389.175,-13.7375,-13.465
3,16.75,0,-0.5220235,-25.747425,98.975,-22.69,-9.83,55.745,0.063775,89.2,94.7,-44.115,198.827,209.25775,-9.765,0.743,-5.308125,-4.3,-4.52275,-5.22475,-5.65775,-3.09275,388.55,-13.6275,-13.4525
3,17.25,0,-0.5749975,-26.493,67.3325,-23.47,-9.8,56.3925,0.0693377,89.2,65.52,-46.4775,131.6845,136.676,-9.7525,0.82575,-5.31375,-4.30875,-4.49525,-5.15775,-5.69775,-3.078,388.4,-13.5975,-13.4075
3,17.75,0,-0.484752406,-27.6124,35.45,-24.2475,-9.82,56.5925,0.065025,89.2,37.0725,-49.53,66.53245,73.109025,-9.6825,0.90075,-5.3355,-4.3165,-4.5085,-5.1655,-5.71,-3.08725,388.35,-13.59,-13.3975
3,18.25,0,-0.91365,-28.041925,12.8225,-24.22,-9.815,58.07,0.06282,89.175,13.32,-50.335,27.765175,27.855,-9.68,0.876,-5.3295,-4.32225,-4.477,-5.195,-5.723875,-3.096,388.05,-13.56,-13.335
3,18.75,0,-0.94718829175,-31.26557256,1.79225,-24.57,-9.83,58.77,0.062677925,89.2,2.9945,-49.9225,6.85997,6.552785,-9.67,0.8825,-5.320375,-4.29975,-4.4455,-5.1255,-5.6355,-3.05625,388,-13.56,-13.37
3,19.25,0.02,-0.84603075,-33.46475,0,-24.88,-9.895,58.82,0.0601,89.2,0.493,-48.52,1.8715525,1.9167,-9.715,0.943,-5.359,-4.333,-4.4285,-5.1425,-5.6305,-3.07225,387.9,-13.5975,-13.45
3,19.75,0,-1.23027838975,-33.986825,0,-25.04,-9.93,59.395,0.066625,89.2,0.185,-48.8575,0.8242645,0.893749,-9.73,0.9515,-5.35225,-4.288,-4.42,-5.196,-5.6615,-3.088,387.9,-13.62,-13.51
3,20.25,0.01,-1.2771,-35.701775,0,-25.1925,-9.9575,58.9875,0.066535,89.2,0,-48.05,0,0.318532,-9.7875,0.8975,-5.35925,-4.2865,-4.4025,-5.1695,-5.61475,-3.0965,387.4,-13.7575,-13.5425
3,20.75,0,-0.79006791025,-34.806069285,0,-24.875,-9.9475,59.365,0.068655,89.2,0,-47.895,0,0.0853489,-9.8175,0.89325,-5.362875,-4.28875,-4.35775,-5.1535,-5.5785,-3.089,388.15,-13.7675,-13.5575
3,21.25,0,-1.0637475,-29.842,0,-25.4925,-9.995,58.39,0.058745,89.2,0,-47.8775,0,0,-9.83,0.91975,-5.362375,-4.3625,-4.327,-5.158,-5.55925,-3.11175,387.325,-13.765,-13.5975
3,21.75,0,-1.093400595,-33.654875,0,-25.535,-10.0075,58.52,0.0632,89.2,0,-47.62,0,0,-9.8575,0.9245,-5.361375,-4.3535,-4.36625,-5.21175,-5.515625,-3.094,388.8,-13.72,-13.61
3,22.25,0,-1.09184567,-33.29645,0,-25.49,-10.07,58.695,0.066425,89.2,0,-47.1925,0,0,-9.87,0.941,-5.369125,-4.3545,-4.3425,-5.2475,-5.53225,-3.1165,388.05,-13.6775,-13.545
3,22.75,0.00381325,-0.99345375,-34.433675,0,-25.54,-10.0875,58.63,0.0634,89.2,0,-47.465,0,0,-9.89,0.83925,-5.3685,-4.349375,-4.31925,-5.22025,-5.4445,-3.11075,387.6,-13.63,-13.46
3,23.25,0.0066925,-0.90611,-28.992340535,0,-25.4675,-10.05,58.405,0.0620325,89.2,0,-46.96,0,0,-9.9275,0.86525,-5.358625,-4.3515,-4.31625,-5.21725,-5.41675,-3.1105,388.85,-13.62,-13.5
3,23.75,0.00522,-0.619782,-33.7264,0,-25.7675,-10.0575,57.9,0.0625825,89.2,0,-46.2875,0,0,-9.9675,0.82625,-5.34875,-4.352125,-4.30875,-5.2225,-5.38575,-3.106,388.8,-13.6275,-13.5125
4,0.25,0,-1.66216465425,-37.81529647,0,-17.2575,-8.96,61.3675,0.0654,89.5,0,-50.75,0,0.197896,-8.97,0.9305,-2.541,-1.979,-2.13125,-2.464,-2.27525,-1.485,384.275,-11.92,-12
4,0.75,0.00887,-1.6519154345,-36.73795,0,-17.5675,-9.02,60.8725,0.060725,89.5,0,-49.05,0,0,-9,0.87575,-2.446,-1.97825,-2.05975,-2.40975,-2.245,-1.4525,384.225,-11.96,-12.0325
4,1.25,0.02,-1.53397,-40.173,0,-17.5925,-9.04,59.715,0.06109,89.5,0,-49.6,0,0,-9.01,0.9975,-2.45175,-1.92425,-2.05775,-2.52475,-2.296,-1.4835,384.3,-11.8475,-11.92
4,1.75,0,-1.636618252,-34.820481745,0,-17.335,-9.0325,59.095,0.06226,89.55,0,-49.8875,0,0,-9.02,0.965,-2.500125,-1.98525,-2.115,-2.644,-2.32,-1.478,384.425,-11.8275,-11.92
4,2.25,0,-1.5948175,-39.8012,0,-17.455,-8.98,59.7075,0.0657,89.6,0,-50.51,0,0,-9.02,0.919,-2.523875,-1.996,-2.1265,-2.6595,-2.3145,-1.485,384.875,-11.9475,-12.0475
4,2.75,0,-1.77748,-34.918226875,0,-17.8025,-8.98,59.18,0.072541,89.5,0,-50.125,0,0,-9,0.94125,-2.529875,-2.00975,-2.125,-2.65975,-2.3285,-1.4875,384.3,-11.9975,-12.0975
4,3.25,0,-1.69532132,-40.236146175,0,-17.6775,-8.97,59.5,0.06624,89.5,0,-49.7,0,0,-9.02,0.94325,-2.528625,-1.99875,-2.128,-2.63725,-2.29975,-1.5005,384.325,-12.0175,-12.125
4,3.75,0,-1.88231929075,-40.915228645,0,-17.3025,-8.97,59.7775,0.06465,89.5,0,-49.1225,0,0,-9.02,0.91675,-2.54225,-2.0185,-2.13,-2.63125,-2.31,-1.496,383.725,-12.01,-12.12
4,4.25,0,-2.018470471,-38.336950215,0,-17.4575,-9.05,60.785,0.0641,89.5,0.14875,-48.025,0,0.118656,-9.05,0.96875,-2.556,-1.99725,-2.124,-2.642,-2.31675,-1.4925,384,-11.9625,-12.065
4,4.75,0,-2.1602725,-38.336633055,0,-17.5425,-9.05,61.6625,0.0659,89.5,0.4745,-47.67,0.345548,0.501127,-9.02,0.92375,-2.5755,-1.998875,-2.1315,-2.676,-2.321,-1.49175,384.05,-11.9675,-12.07
4,5.25,0,-2.3608951005,-38.878825,1.601,-17.38,-9.03,61.09,0.0679,89.5,2.201,-46.8,4.613095,3.95677,-9.01,0.9505,-2.5715,-2.003,-2.13,-2.661,-2.321,-1.50025,384.75,-12.02,-12.13
4,5.75,0.0014225,-1.65334,-35.62455,10.21,-17.55,-9.1,60.05,0.063025,89.5,8.8875,-42.945,21.98255,18.5683,-9.05,0.9865,-2.586,-1.988,-2.133,-2.656,-2.331,-1.49675,385.3,-11.9875,-12.0975
4,6.25,0,-1.3751363975,-34.1352,23.9525,-16.93,-9.13,60.035,0.061295,89.5,19.9675,-42.755,55.00935,46.41,-9.2,0.99725,-2.598,-1.9965,-2.135,-2.655,-2.309,-1.499,385.05,-11.98,-12.08
4,6.75,0.0090254245,-1.70039,-33.86214799,58.435,-16.7625,-9.17,58.19,0.0684025,89.5,44.4,-48.08,113.416,98.7568,-9.31,0.96475,-2.5865,-1.9985,-2.134,-2.649,-2.312,-1.497,385.725,-11.9425,-12.0925
4,7.25,0,-0.88454,-32.1442,99.35,-16.2825,-9.25,57.0925,0.062,89.5,72.915,-41.7,195.4215,173,-9.41,0.9705,-2.5915,-1.991,-2.134,-2.651,-2.317,-1.491,386,-12.1725,-12.295
4,7.75,0,-0.886763141,-31.29523396,143.975,-15.87,-9.31,56.01,0.0643025,89.5,106.8,-31.8,285.9225,259.02,-9.44,0.90375,-2.58,-1.9865,-2.1435,-2.649,-2.31,-1.481,386.6,-12.425,-12.5425
4,8.25,0,-0.59168,-29.967261675,191.875,-15.325,-9.3125,54.975,0.05778,89.45,143.8,-23.7175,367.8715,350.81675,-9.5325,0.7975,-2.57125,-1.983625,-2.141,-2.651,-2.288,-1.4645,387,-12.6525,-12.7975
4,8.75,0,-0.74096976525,-22.5664338825,241.9,-14.69,-9.4,54.245,0.0581555,89.5,181.2,-7.058,477.2575,457.43575,-9.55,0.8535,-2.5745,-1.9825,-2.14125,-2.6395,-2.2905,-1.4675,387.5,-12.665,-12.85
4,9.25,0,-0.37445858525,-23.852384885,292.5,-14.355,-9.4125,53.255,0.060007275,89.5,219.25,-2.176,561.5605,548.5355,-9.5925,0.823,-2.56725,-1.978375,-2.134,-2.6325,-2.27975,-1.448,387.8,-12.5575,-12.7775
4,9.75,0,-0.18223,-19.3419,333.6,-13.265,-9.4075,53.705,0.06,89.425,254.65,3.843,671.7755,638.0335,-9.6525,0.799,-2.5605,-1.981625,-2.1285,-2.63875,-2.2825,-1.4405,388.3,-12.58,-12.78
4,10.25,0,-0.13230575,-17.065661525,386.425,-12.945,-9.48,52.8825,0.0584975,89.5,288.625,10.04,764.796,719.92625,-9.665,0.719,-2.5525,-1.96775,-2.11025,-2.63125,-2.26825,-1.434,388.8,-12.67,-12.84
4,10.75,0,0.1075855,-16.862775,424.05,-12.785,-9.485,51.51,0.06011,89.5,321.5,15.7,849.6725,796.65975,-9.6425,0.662,-2.553,-1.95975,-2.073,-2.6305,-2.2675,-1.43,389.175,-12.645,-12.8925
4,11.25,0,0.203433,-16.14395,453.825,-12.6425,-9.47,52.54,0.06843,89.5,346.75,19.86,923.39925,859.18575,-9.5675,0.699,-2.5345,-1.9645,-2.091,-2.6245,-2.26,-1.4265,389.65,-12.74,-12.8725
4,11.75,0,0.27640325,-13.636275,470.225,-11.9425,-9.405,52.205,0.06965,89.5,365.55,23.74,969.42375,906.361,-9.545,0.6455,-2.521375,-1.955625,-2.0685,-2.60775,-2.26425,-1.42125,389.575,-12.59,-12.7975
4,12.25,0,0.84873185675,-12.3408,485.725,-11.86,-9.335,52.37,0.0714525,89.5,385.1,25.435,985.765,937.719,-9.48,0.646,-2.50125,-1.96025,-2.084,-2.6065,-2.267,-1.4165,389.7,-12.59,-12.74
4,12.75,0,1.0806125,-10.4979,488,-11.6875,-9.26,52.3825,0.0771,89.5,390.925,23.8825,1002.825,958.764,-9.4075,0.64125,-2.495625,-1.97025,-2.078,-2.62,-2.254,-1.4125,389.6,-12.63,-12.79
4,13.25,0,0.89018925,-10.906775,491.1,-11.2625,-9.115,51.875,0.0733075,89.5,393,20.5475,1003.58,957.9395,-9.32,0.64525,-2.476125,-1.95375,-2.081,-2.609,-2.2675,-1.4065,389.225,-12.56,-12.75
4,13.75,0,0.958595813,-7.951582237,479.4,-11.5675,-9.19,51.94,0.07189,89.5,386.675,19.6425,988.47,940.22975,-9.27,0.654,-2.47175,-1.926,-2.07725,-2.5995,-2.26625,-1.40325,389.425,-12.36,-12.65
4,14.25,0,0.82962,-10.08241,460.65,-11.36,-9.0725,52.575,0.0768,89.5,379.4,16.53,952.06975,924.203,-9.2225,0.669,-2.4755,-1.926375,-2.077,-2.59,-2.254,-1.4055,389.2,-12.305,-12.5025
4,14.75,0,0.83735,-8.9266,441.025,-11.57,-9.04,52.61,0.07521675,89.5,361,10.8,905.206,880.81575,-9.16,0.6205,-2.444375,-1.89275,-2.059,-2.63,-2.253,-1.39525,388.65,-12.2175,-12.445
4,15.25,0,0.49395272275,-10.9984,410.3,-11.765,-8.94,52.7625,0.0706232,89.5,340.85,4.1235,841.56,819.734,-9.04,0.579,-2.452875,-1.88925,-2.04825,-2.56975,-2.18425,-1.35775,388.7,-12.0125,-12.2375
4,15.75,0,0.248144,-11.9126,370.275,-11.96,-8.8975,52.2,0.0742975,89.5,309.35,-1.0985,761.081,734.96975,-8.9075,0.58,-2.455,-1.86425,-2.03025,-2.5655,-2.179,-1.32,388.175,-11.845,-12.0725
4,16.25,0,0.0919625,-12.58928407,316.175,-12.59,-8.765,54.12,0.067385,89.5,270.3,-11.56,669.37025,654.775,-8.7875,0.65625,-2.453,-1.85125,-2.033,-2.5735,-2.1675,-1.3205,387.775,-11.79,-12.0175
4,16.75,0,0.06898,-13.26662844,268.55,-12.74,-8.6325,54.72,0.07005,89.5,233.8,-21.71,568.981,570.41,-8.685,0.58225,-2.4555,-1.85475,-1.996,-2.574,-2.163,-1.33,388,-11.875,-12.1025
4,17.25,0,-0.042765,-16.322467605,222.325,-13.335,-8.5475,56.08,0.07182465,89.5,199.3,-31.7125,477.11175,467.871,-8.6225,0.65075,-2.4445,-1.842,-1.995,-2.582,-2.168,-1.319,387.1,-11.8275,-11.95
4,17.75,0.0044875,-0.335952,-18.34301768,178.5,-13.815,-8.405,56.5,0.0644525,89.5,163.85,-41.985,381.367,374.31,-8.555,0.73725,-2.45,-1.8585,-1.9965,-2.591,-2.162,-1.301,386.65,-11.77,-11.915
4,18.25,0,-0.4505725,-21.2702719675,130.4,-14.55,-8.335,58.74,0.0620725,89.5,122.05,-48.03,284.693,281.635,-8.5,0.78025,-2.4465,-1.8345,-1.997,-2.605,-2.147,-1.291,385.9,-11.69,-11.9175
4,18.75,0.008305,-0.5052,-22.971625,90.7,-14.9525,-8.295,59.085,0.0625325,89.5,82.3,-52.135,192.685,188.5605,-8.455,0.7925,-2.4545,-1.8475,-1.9925,-2.618,-2.15625,-1.312,385.6,-11.685,-11.895
4,19.25,0,-0.974473181,-25.2079,56.25,-15.1,-8.25,59.38,0.0619525,89.5,48.78,-54.09,111.14675,108.993,-8.39,0.92475,-2.4515,-1.85875,-2.00625,-2.62775,-2.183,-1.324,384.9,-11.7225,-11.9425
4,19.75,0.00245269575,-0.93884,-27.42488808,25.91,-15.77,-8.3,60.435,0.05998,89.5,24.345,-55.2075,53.01575,53.526,-8.405,0.924,-2.463,-1.84275,-2.019,-2.61275,-2.18275,-1.324,384.3,-11.7925,-12.02
4,20.25,0.00183,-1.591695,-30.997706955,6.972,-16.1925,-8.315,60.5375,0.0641525,89.5,7.444,-54.3,19.8809,18.859175,-8.4425,0.9275,-2.483,-1.861,-2.03775,-2.61825,-2.20975,-1.33375,384.4,-11.8325,-12.0525
4,20.75,0.01305,-1.2404975,-32.08939723,0.67075,-16.52,-8.415,61.025,0.05560785,89.5,1.6715,-53.15,4.760225,4.3076,-8.505,1.02,-2.498875,-1.907,-2.043,-2.601,-2.186,-1.377,383.9,-11.8625,-12.09
4,21.25,0.009125,-1.107590037,-31.82025,0,-16.945,-8.5675,59.6825,0.06067,89.5,0.373,-53.12,0.3974175,0.498354,-8.69,1.09875,-2.526,-1.901,-2.08575,-2.619,-2.2495,-1.40275,384,-11.825,-12.045
4,21.75,0,-1.50796725375,-33.4132,0,-16.72,-8.64,59.435,0.060585,89.5,0.1235,-52.78,0,0.079859,-8.75,0.98575,-2.551875,-1.92825,-2.121,-2.6395,-2.2795,-1.4415,384.4,-11.815,-11.9675
4,22.25,0.005635,-1.8129692865,-33.929,0,-16.5975,-8.8075,60.8675,0.060925,89.5,0,-51.55,0,0,-8.8675,1.053,-2.527,-1.929625,-2.096,-2.625,-2.2665,-1.4455,384.5,-11.8875,-11.9875
4,22.75,0,-1.767113671,-35.01775,0,-16.845,-8.8325,61.17,0.059465,89.5,0,-53.02,0,0,-8.93,0.99,-2.525375,-1.9235,-2.103,-2.623,-2.2775,-1.4535,384.625,-12.01,-12.09
4,23.25,0,-1.811529087,-38.289125,0,-16.825,-8.8675,61.16,0.0620935,89.5,0,-51.185,0,0,-8.9275,0.9805,-2.528625,-1.92,-2.093,-2.62,-2.2755,-1.44725,384.75,-11.9475,-12.02
4,23.75,0,-1.08068,-37.1606,0,-16.9025,-8.855,61.355,0.0613,89.5,0,-51.175,0,0,-8.9325,1.035,-2.5015,-1.9355,-2.107,-2.662,-2.266,-1.4815,385.2,-11.915,-12.005
5,0.25,0.02,-0.769928,-23.54211916,0,-7.35275,-4.7765,68.5325,0.0643,89.8,0.5275,-55.465,0.9800505,0.894333,-4.359,0.942,1.259,0.549,0.997,1.538,1.416,0.616,387.075,-7.1065,-7.12725
5,0.75,0.07605,-1.20575558,-27.789,0,-7.3545,-4.7765,68.5475,0.0701525,89.8,0.397,-55.345,0.4158385,0.44987725,-4.416,0.85925,1.573,0.6325,1.094,1.663,1.488,0.647,386.35,-7.19825,-7.228
5,1.25,0.055367,-0.98877,-27.339,0,-7.2485,-4.796,68.335,0.068385,89.8,0.4065,-55.46,0.451346,0.454874,-4.448,0.832,1.557,0.6915,1.033,1.555,1.403,0.634,387.3,-7.12425,-7.1575
5,1.75,0.0358611075,-1.1461845275,-28.0518,0,-7.41475,-4.721,68.4875,0.06543,89.8,0.451,-54.13,0.7633865,0.6617615,-4.4725,0.901,1.158,0.592,0.925,1.495,1.359,0.628,385.75,-7.2045,-7.2355
5,2.25,0.09385,-0.8147,-29.1903,0,-7.63975,-4.7535,68.39,0.069595,89.8,0.892,-53.42,1.66168,1.1684975,-4.514,0.81175,1.1455,0.562,0.868,1.428,1.326,0.625,385.1,-7.16175,-7.1985
5,2.75,0.0269,-0.9041274835,-30.76418028,1.25825,-7.524,-4.7175,68.12,0.0698375,89.8,1.588,-52.26,4.4751,2.6263875,-4.4805,0.79475,1.2225,0.6535,0.87,1.325,1.333,0.624,384.7,-7.198,-7.23425
5,3.25,0.0225,-0.916409369,-26.134921025,4.282,-7.28,-4.737,67.1,0.0654125,89.8,3.5925,-51.78,11.036175,6.71938,-4.496,0.844,1.274,0.6595,0.8635,1.299,1.302,0.617,385.475,-7.175,-7.214
5,3.75,0.0495,-1.17399,-25.046512355,10.5575,-7.76925,-4.758,66.2325,0.0668,89.8,7.6045,-51.22,25.03535,15.0006,-4.5225,0.811,1.247358298,0.6725,0.858,1.216,1.319,0.621,385.05,-7.20925,-7.24325
5,4.25,0.0447,-0.99977,-25.5453774225,19.9,-7.71825,-4.8035,65.5125,0.0668075,89.8,14.26,-47.87,45.03,31.330525,-4.499,0.7745,1.162,0.685,0.849,1.166,1.209,0.619,385.3,-7.2215,-7.256
5,4.75,0.04,-0.6414005,-24.1104,38.31,-7.47225,-4.9465,63.6275,0.0714,89.8,25.645,-41.2,81.65145,57.12375,-4.614,0.891,1.1915,0.7895,0.8625,1.116,1.113,0.614,386,-7.19225,-7.2325
5,5.25,0.0605,-0.362297651,-25.4501,63.345,-7.2825,-5.0465,63.6725,0.069635,89.8,38.365,-34.85,137.781,97.578425,-4.7025,0.856,1.26,0.794,0.762,1.107,1.092,0.613,385.8,-7.26775,-7.3025
5,5.75,0.02,-0.28357,-22.1436938325,91.4,-6.93925,-5.178,62.9275,0.07001845,89.8,53.89,-37.67,202.5595,141.51875,-4.8295,0.85675,1.252,0.7995,0.686,1.09,1.108,0.612,386.8,-7.3515,-7.38975
5,6.25,0.001185,-0.276448,-20.16264714,118.7,-6.6595,-5.17825,62.25,0.0692,89.8,70.5425,-29.865,265.3335,191.814,-4.8195,0.87825,1.102,0.775,0.7425,1.049,1.147,0.618,386.3,-7.479,-7.51775
5,6.75,0,-0.25663472925,-21.08520624,146.475,-6.3125,-5.1755,61.42,0.0738875,89.8,96.2,-32.73,339.84675,246.7215,-4.94,0.91875,1.1155,0.8395,0.7375,1.04475,1.160375,0.60875,387,-7.593,-7.632
5,7.25,0,0.044455,-19.5092,195.1,-5.97025,-5.144,59.795,0.073675,89.8,122.7,-14.745,434.79,329.74275,-4.95,0.8615,1.338,0.8515,0.735,1.0675,1.117,0.6065,387.3,-7.6795,-7.70225
5,7.75,0,0.18688225,-16.9506,232.15,-5.2765,-5.2915,59.325,0.0801,89.8,144.6,7.669,531.66,394.7275,-5.0345,0.842,1.3,0.8415,0.752,1.05975,1.1665,0.611,387.6,-7.749,-7.7725
5,8.25,0,0.24098105175,-14.70596714,269.9,-4.843,-5.2785,58.125,0.0780825,89.8,175.025,19.8725,575.7235,476.195,-5.152,0.9095,1.288625,0.850625,0.77225,1.0855,1.165,0.623,387.225,-7.8205,-7.848
5,8.75,0,0.3391490945,-13.7022,311.85,-4.62725,-5.324,57.6275,0.080075,89.8,197.5,29.35,658.832,540.40375,-5.142,0.866,1.2685,0.86725,0.83225,1.1235,1.235,0.623,387.775,-7.71025,-7.75025
5,9.25,0,0.501616106,-12.95586954,344.475,-3.954,-5.3285,56.57,0.07599,89.8,225.3,35.78,754.835,593.1,-5.0365,0.99,1.25275,0.8655,0.834,1.152,1.22225,0.623,387.85,-7.94925,-7.97725
5,9.75,-0.000272,0.675676326,-13.1138,378.6,-4.13,-5.305,56.67,0.08275,89.8,245.1,44.815,858.82,653.11,-5.01,1.039,1.26075,0.88675,0.83525,1.12875,1.184625,0.625,388.3,-7.8965,-7.939
5,10.25,0,1.094889496,-10.28625,428.15,-3.39275,-5.25825,55.9775,0.0838125,89.8,268.2,50.5975,999.455,725.96175,-5.03375,1.13475,1.22625,0.83875,0.84225,1.1925,1.214625,0.624,388.175,-7.7695,-7.82
5,10.75,0,1.3352522995,-10.324682125,455.8,-3.26575,-5.285,54.9075,0.083475,89.8,286.825,58.6,1045.835,753.0945,-5.00625,1.08075,1.24075,0.93275,0.8405,1.224,1.262,0.6335,387.7,-7.5685,-7.6195
5,11.25,0.001114984,1.7058525,-8.5241075,485.6,-3.234,-5.097,54.95,0.08016,89.8,304.475,61.64,1088.05,800.252,-5.039,1.1315,1.222875,0.920625,0.8735,1.232,1.284,0.633,387.9,-7.57275,-7.60275
5,11.75,0,2.40318,-7.936021098,497.6,-2.81825,-5.10525,55.13,0.08041425,89.8,305.4,64.11,1123.75,806.1945,-4.95,1.11175,1.24825,0.993,0.904,1.251,1.3785,0.636,388.225,-7.6175,-7.6545
5,12.25,-0.02,2.4209675,-8.25886,506.45,-2.738,-5.011,54.79,0.0848,89.8,303.175,64.8,1143.2775,821.401,-4.837,1.21325,1.2395,0.90925,0.89575,1.25525,1.3465,0.63425,387.575,-7.69975,-7.7365
5,12.75,0,2.24987,-7.139032312,498.6,-2.74775,-4.977,54.5275,0.0824,89.8,299.4,62.945,1121.36,809.82875,-4.772,1.2285,1.265,0.9945,0.789,1.2245,1.292,0.637,387.525,-7.51425,-7.5635
5,13.25,0,2.684020026,-6.22009,510.175,-2.67825,-4.955,54.775,0.0909165,89.8,284,55.3475,1136.27,806.49975,-4.70325,1.2405,1.19575,0.868375,0.818,1.29325,1.297,0.63875,387.65,-7.494,-7.53275
5,13.75,0,2.954395977,-6.1108285775,478.2,-2.513,-4.855,55.2125,0.0929285,89.8,283.3,55.525,1105.225,761.99975,-4.64275,1.154,1.272375,0.99225,0.82225,1.302,1.292875,0.649,387.7,-7.50425,-7.5475
5,14.25,0,2.89951,-7.918516921,470.15,-2.3945,-4.922,55.18,0.0934,89.8,279.7,54,1088.315,755.522,-4.672,1.212,1.2695,0.98925,0.802,1.295,1.304,0.645,387.75,-7.4765,-7.50975
5,14.75,0,2.87401121575,-9.5994375,443.4,-2.64,-4.773,56.6275,0.09379,89.8,256.225,46.73,984.179,694.35575,-4.638,1.182,1.30275,1.00225,0.8055,1.341,1.309,0.642,387.7,-7.364,-7.4005
5,15.25,0,2.227715,-7.20948762075,417.85,-2.7145,-4.586,57.525,0.09783,89.8,262.25,43.07,970.572,702.35325,-4.4645,1.069,1.26975,0.98075,0.853,1.347,1.35,0.6565,387.6,-7.3245,-7.35925
