DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1
2,15.25,411.269,16.506,403.811,15.7765,1894.1105,409.879,16.732,403.3095,15.647,1887.336,409.9345,16.775,403.302,15.9085,1889.467,412.346,16.104,409.314,16.825,1946.7645,410.272,17.29,402.645,16.692,1920.467,415.107,17.394,406.16,16.758,1921.278,2.7645,13.6735,0.498,409.907,16.7565,-5.801,0.216,-5.2285,89.577,-2.497,0.463,117.3565,-4.698,0.8715,2.035,1.46,0.62,0.47,0.33,11.803,11.848,12.0875,11.902,12.061,12.525,12.434,83.4055,93.665,1.582,13.87,13.45,13.6,13.65,13.61,216.8,301.58,286,295.56,24.325,373.65,385.85,262.235,387.9,384.8,644.56,612.21,291.44,179.31,120.535,41.51,26.61,14.63,15.04,21.885,0.8655,3.187,4.692
2,15.75,410.547,16.8365,404.272,15.7915,1893.2735,409.2275,16.97,403.389,15.9095,1903.105,409.643,16.977,402.583,16.3585,1901.651,412.4595,15.835,405.424,16.6355,1942.391,411.5275,17.0965,403.743,16.265,1925.92,415.683,17.28,406.7375,16.374,1910.569,2.65,13.759,0.4455,409.9135,16.3715,-5.293,0.233,-4.502,74.4935,-1.35,0.4415,104.2375,-3.559,0.843,1.92,1.35,0.59,0.45,0.31,11.73,11.726,12.003,11.814,11.95,12.347,12.268,83.401,95.07,1.663,13.565,13.235,13.37,13.37,13.54,186.25,229.08,218.1,225.37,18.52,372.1,383.9,205.34,387.3,383.9,512.25,494.85,224.59,145.96,90.96,35.41,19.48,11.21,11.97,18.32,0.927,2.9065,4.695
2,16.25,410.2275,16.962,404.135,15.4525,1890.6385,409.8685,17.062,404.311,15.6045,1884.952,410.793,16.9775,406.2745,16.079,1885.333,412.858,15.988,406.46725,16.6675,1940.091,410.9425,17.246,404.646,16.289,1922.142,415.538,17.42,409.89,16.484,1930.1915,2.444,13.4,0.385,410.488,16.247,-3.642,0.46,-3.651,40.265,-4.49,0.425,80.384,-5.038,0.783,1.79,1.27,0.61,0.42,0.29,11.59,11.647,11.801,11.658,11.811,12.104,11.937,83.412,95.94,1.2575,13.25,13.05,13.09,13.15,13.25,138.6,176.05,165.9,173.16,14.67,371,382.9,157.33,385.6,382.6,404.62,374.74,187.425,105.26,67.34,26.13,16.275,8.045,8.545,14.19,1.034,2.8935,4.615
2,16.75,410.561,16.597,404.607,15.671,1877.66,410.405,16.776,404.49,15.532,1885.8435,410.536,16.707,404.011,15.7225,1903.824,414.48,15.555,407.481,16.731,1940.875,410.848,16.9525,405.787,16.799,1916.388,417.46,17.113,408.955,16.131,1893.607,2.234,13.364,0.304,411.281,16.183,-2.1505,0.3905,-1.9035,43.881,-4.571,0.418,56.3385,-4.326,0.796,1.67,1.205,0.54,0.39,0.26,11.549,11.3415,11.66,11.325,11.524,11.797,11.629,83.427,95.545,0.816,12.99,12.775,12.835,12.945,13.08,105.5,126.54,122.1,123.2,10.54,369,381.25,106.085,384.5,381.8,282.63,264.59,138.33,85.07,51.02,19.395,11.66,6.145,6.065,10.97,0.9955,2.719,4.304
2,17.25,412.2855,16.227,405.669,15.633,1904,411.281,16.497,406.1715,15.286,1898.88,411.548,16.5865,405.715,15.716,1886.737,415.4225,15.3315,408.4685,16.519,1936.698,412.106,16.783,405.938,16.5805,1911.422,417.7775,16.902,413.798,16.3435,1903.036,1.963,12.959,0.25,411.809,16.0285,-1.071,0.734,0.0795,16.519,-3.69,0.345,35.597,-6.325,0.701,1.61,1.04,0.5,0.34,0.25,11.2455,11.015,11.342,11.067,11.247,11.428,11.394,83.447,97.08,0.418,12.745,12.39,12.42,12.66,12.83,63.8,72.54,68.55,71.325,5.74,368.5,379,63.45,382.8,380.3,164.715,153.2,85.56,48.895,31.62,12.08,7.14,4.21,3.425,7.05,0.885,2.548,3.8515
2,17.75,411.448,16.291,406.444,15.374,1888.904,411.152,16.338,406.397,15.175,1887.364,411.597,16.2945,406.094,15.312,1895.6645,416.497,15.083,408.79,15.99,1940.636,413.4835,16.47,407.0825,16.434,1906.517,419.432,16.572,411.796,16.14,1896.275,1.712,12.412,0.178,412.3965,15.697,0.8425,0.635,1.273,7.4,-5.53,0.283,11.792,-5.752,0.613,1.55,1.04,0.52,0.34,0.245,10.9495,10.7335,10.899,10.681,10.819,11.1815,10.997,83.4665,97.13,0.54,12.26,12.075,12.1,12.315,12.6,30.4,32.495,32.5,31.91,2.485,367.3,376.1,18.62,381.3,379.15,77.61,70.7,40.19,23.27,14.83,5.695,3.115,2.04,1.415,3.79,0.835,2.232,3.358
2,18.25,412.818,15.897,407.089,15.246,1893.88,412.2,16.0765,407.718,15.185,1887.1225,412.433,16.128,408.6225,15.0675,1885.5535,417.596,14.917,415.559,15.817,1940.684,417.378,16.202,408.567,15.373,1906.7905,421.43,16.26,417.954,15.458,1895.896,1.933,12.06,0.166,413.48,15.516,1.602,0.8925,2.665,5.582,-6.7475,0.237,-7.217,-4.131,0.594,1.7,0.9,0.47,0.33,0.24,10.689,10.46,10.639,10.3865,10.5225,10.733,10.6925,83.48,96.99,0.4475,11.92,11.665,11.85,12.115,12.305,5.8,4.16,6.65,4.92,0.41,366.9,374.3,1.29,379.6,377.6,15.55,14.575,7.885,5.19,3.41,1.36,0.62,0.535,0.22,1.37,0.842,1.893,2.904
2,18.75,414.607,15.641,408.626,15.197,1883,414.21,15.73,409.5,15.112,1886.645,416.428,15.5815,409.2245,15.3415,1893.4245,417.838,14.835,409.9375,15.578,1946.0755,419.447,16,412.594,15.5635,1903.113,422.867,15.9855,415.819,15.669,1886.862,2.085,11.921,0.223,414.474,15.241,1.611,0.567,1.989,7.108,-5.634,0.218,-14.8905,-4.16,0.686,1.745,0.99,0.47,0.34,0.27,10.503,10.419,10.429,10.286,10.249,10.39,10.338,83.484,95.71,0.745,11.67,11.45,11.515,11.88,12.07,0.5,-0.92,1.2,-0.81,0.08,363.1,373,-4.87,377.5,376.1,0.08,0.31,0.22,0.17,0.17,0.14,0.05,0.09,0.05,0.81,0.687,1.337,2.3105
2,19.25,414.918,15.455,409.0375,14.524,1890.679,415.1495,15.484,410.564,14.1605,1885.185,416.709,15.561,412.049,14.614,1887.222,418.963,14.6755,411.0685,15.6565,1918.248,420.408,15.667,415.888,14.9995,1899.269,423.535,15.826,419.471,14.5965,1911.3945,1.809,11.921,0.195,415.685,15.063,1.9105,0.459,2.2055,13.238,-4.172,0.192,-12.946,-2.854,0.623,1.66,0.945,0.495,0.35,0.285,10.365,10.219,10.307,10.0515,9.965,10.176,10.0685,83.514,94.2,0.934,11.49,11.22,11.15,11.655,11.815,0.4,-1.09,1.1,-1.04,0.14,364.1,372.1,-5.86,374.9,374.4,-0.11,-0.03,-0.01,0.12,0.11,0.115,0.03,0.09,0.04,0.78,0.4675,1.004,1.7835
2,19.75,416.8135,15.153,410.942,14.797,1888.362,417.525,15.0615,410.883,14.764,1883.13,418.526,15.071,411.881,14.8125,1890.879,420.326,14.353,411.672,14.9945,1944.887,422.1435,15.364,417.154,14.8795,1893.133,424.2305,15.53,421.941,14.963,1891.28,1.7,11.8275,0.1925,415.323,14.6725,1.8275,0.175,2.6535,6.252,-3.9,0.167,-15.933,-2.657,0.557,1.68,0.925,0.495,0.375,0.3,10.2465,10.023,10.066,9.868,9.7265,9.821,9.683,83.545,92.725,1.132,11.11,11.045,11.07,11.45,11.63,0.3,-1.22,1,-1.01,0.175,364,371.1,-3.49,373.4,372.4,-0.11,-0.03,-0.01,0.12,0.11,0.12,0.03,0.09,0.04,0.77,0.313,0.647,1.256
2,20.25,417.0715,14.882,410.962,13.87,1887.955,417.149,14.945,412.259,13.7395,1882,417.676,15.016,414.938,13.798,1882.442,421.036,14.251,413.13275,15.0115,1929.25,422.3875,15.181,418.78,14.617,1890.627,426.146,15.195,421.3995,14.437,1901.902,2.45,11.849,0.2755,415.652,14.365,1.422,0.424,1.793,-1.295,-3.887,0.1975,-16.26,-2.9765,0.646,1.77,0.91,0.47,0.39,0.3,10.021,10.0395,9.929,9.716,9.453,9.5535,9.426,83.583,93.145,1.0525,10.95,10.87,10.8,11.21,11.455,0.4,-1.42,1.1,-1.1,0.145,362.45,369.3,-3.15,372.6,372,-0.11,-0.03,-0.01,0.115,0.11,0.1,0.035,0.09,0.04,0.76,0.024,0.2075,0.456
2,20.75,417.665,14.623,411.484,14.166,1882.419,418.004,14.741,413.254,13.9725,1884.9355,418.8025,14.578,411.9735,13.7785,1883.261,421.031,13.831,414.31575,14.4845,1937.104,423.321,14.8945,419.966,13.8395,1890.0815,426.9055,14.968,422.709,14.408,1874.131,2.67,11.315,0.275,416.504,14.265,1.91,0.0875,1.83,-6.0075,-2.148,0.2235,-18.364,-1.493,0.6325,1.72,0.95,0.48,0.38,0.325,9.9335,9.879,9.769,9.5835,9.3595,9.371,9.338,83.604,93.36,0.821,10.79,10.535,10.49,10.955,11.3,0.4,-1.105,1.05,-1.08,0.24,362.7,368.1,-3.45,371.6,370.8,-0.11,-0.03,-0.01,0.115,0.11,0.1,0.03,0.09,0.04,0.75,-0.1875,-0.053,-0.125
2,21.25,417.017,14.531,411.018,13.7305,1891.697,417.291,14.534,411.885,13.747,1886.375,418.2205,14.618,411.213,13.877,1884.923,421.8655,13.9855,413.51025,14.5035,1913.4475,424.218,14.9165,419.453,13.8195,1891.976,426.564,14.9305,422.952,13.979,1872.6295,2.456,11.187,0.416,416.5915,13.8155,2.1445,-0.06,2.0445,5.5945,-2.731,0.225,-40.135,-1.947,0.634,1.66,0.93,0.49,0.43,0.35,9.879,9.693,9.736,9.407,9.149,9.139,9.081,83.61,92.86,1.152,10.51,10.425,10.32,10.81,11.03,0.3,-1.5,0.9,-1.13,0.33,362.3,367.7,-3.22,371.4,369.3,-0.11,-0.03,-0.01,0.115,0.11,0.1,0.03,0.09,0.04,0.74,-0.401,-0.474,-0.5135
2,21.75,415.8895,14.33,410.409,13.8075,1887.794,416.154,14.469,410.827,13.629,1891,417.1455,14.505,412.8085,13.8325,1890,421.1245,13.986,413.4865,15.256,1928.446,424.192,14.6705,419.238,14.233,1884.6465,428.062,14.702,424.48,14.126,1880.434,3.2045,11.2625,0.391,416.104,13.69,2.4005,0.0125,2.224,18.943,-1.404,0.31,-49.983,-1.1555,0.6785,1.76,0.98,0.5,0.42,0.36,9.876,9.681,9.7995,9.456,9.2085,9.042,9.0555,83.633,91.425,1.431,10.43,10.4,10.27,10.805,10.995,0.25,-1.55,0.9,-1.08,0.29,358.1,367.8,-5,370.8,368.8,-0.11,-0.03,-0.01,0.115,0.11,0.095,0.04,0.09,0.04,0.74,-0.661,-0.891,-1.086
2,22.25,416.556,14.115,411.2545,13.766,1887.302,418.074,14.1235,411.895,13.889,1884.143,418.2665,14.213,413.6485,13.7485,1891.574,421.5065,14.0535,412.84375,15.082,1925.0495,424.546,14.354,422.11,13.8275,1886.765,428.098,14.556,426.2675,13.9615,1877.374,2.906,10.517,0.367,415.886,13.553,2.141,0.04,2.044,12.449,-1.624,0.258,-44.8285,-0.436,0.705,1.725,0.925,0.49,0.41,0.345,9.842,9.619,9.578,9.335,9.206,9.025,9.0585,83.631,93.03,1.267,10.285,10.4,10.23,10.76,10.925,0.2,-1.16,0.9,-1.01,0.32,359.35,367.55,-3.82,370.5,368.1,-0.12,-0.04,-0.01,0.1,0.11,0.1,0.03,0.09,0.04,0.74,-0.92,-1.2485,-1.506
2,22.75,417.9155,14.1,410.648,13.605,1884.125,418.005,14.152,411.1165,13.6285,1884.923,418.6165,14.291,413.038,13.47,1887.049,420.644,13.8255,412.91575,14.6515,1933,423.644,14.191,423.506,13.73,1882.602,426.681,14.4275,422.853,13.964,1881.25,2.809,10.6675,0.4,415.744,13.694,2.403,0.003,2.594,5.342,-3.782,0.288,-49.318,-1.157,0.6925,1.785,0.965,0.49,0.43,0.355,9.722,9.605,9.605,9.331,9.099,9.028,8.944,83.625,91.95,1.54,10.295,10.31,10.17,10.69,10.835,0.4,-1.49,1.1,-1.06,0.255,358,366.9,-6.06,369.4,367.5,-0.11,-0.03,-0.01,0.11,0.11,0.1,0.04,0.09,0.04,0.74,-1.124,-1.449,-1.942
2,23.25,417.531,13.833,412.39,13.7625,1896.638,418.261,13.8505,414.073,13.628,1887.9475,418.627,14.009,414.981,14.006,1882.654,421.879,13.703,412.2685,14.847,1917.7835,423.9045,14.262,420.763,13.5595,1875.267,427.3445,14.33,422.785,13.929,1873.151,2.9355,10.5675,0.406,415.2155,13.787,1.6155,0.085,1.692,3.924,-2.3925,0.2625,-36.522,-1.3465,0.6705,1.68,0.89,0.495,0.44,0.38,9.622,9.462,9.551,9.184,9.046,9.017,9.0025,83.615,91.66,1.6265,10.23,10.31,10.11,10.62,10.795,0.3,-1.49,0.9,-1.14,0.32,356.25,366.9,-11.64,368.8,367.4,-0.11,-0.03,-0.01,0.115,0.11,0.095,0.03,0.09,0.04,0.73,-1.181,-1.701,-2.209
2,23.75,416.965,13.8915,411.183,13.589,1883.812,417.567,13.85,412.62,13.6845,1884.215,418.423,13.7695,412.664,13.89,1889.278,421.9,13.709,413.66175,15.302,1933.463,424.909,14.1095,421.8165,13.6205,1882.9405,428.7485,14.139,425.555,13.849,1872.581,2.8665,10.3995,0.399,415.621,13.312,1.998,0.0875,2.19,11.241,-1.462,0.23,-45.945,-1.693,0.6665,1.81,0.93,0.5,0.44,0.37,9.7535,9.6815,9.509,9.257,9.085,8.9885,8.882,83.606,90.13,1.458,10.185,10.25,9.99,10.65,10.71,0.2,-1.53,0.9,-1.16,0.405,356.8,365.75,-5.62,368.4,367.05,-0.105,-0.03,-0.01,0.12,0.115,0.12,0.03,0.09,0.04,0.73,-1.247,-1.8775,-2.8515
3,0.25,423.627,13.591,412.195,14.2305,1901.861,421.644,13.6025,413.513,14.0935,1909.3325,422.774,13.956,415.054,14.667,1903.892,427.2575,13.94,412.4785,14.9925,1899.5,431.117,13.9075,420.086,14.057,1883.361,436.58,14.1255,424.3785,13.549,1872.69,3.382,12.569,0.394,416.217,14.142,1.829,0.074,2.324,17.0915,-3.234,0.322,-39.5575,-0.736,0.754,1.7,0.89,0.455,0.41,0.36,10.782,10.891,10.659,10.4175,9.877,9.737,9.691,83.5755,88.59,1.156,10.985,10.85,10.97,11.37,11.49,0.4,-2.32,1,-1.14,0.405,361.85,370.75,-12.06,371.35,372.4,-0.08,0.35,-0.01,0.14,0.12,0.04,0.01,0.09,-0.16,0.98,-0.786,-1.46,-1.375
3,0.75,423.779,13.604,412.234,13.764,1900.333,421.1835,13.857,413.103,13.5865,1903.522,424.4565,13.818,413.6335,14.1705,1901.3175,427.313,13.904,412.9705,14.78,1896.357,431.568,14.027,421.761,13.5125,1872.218,439.037,14.046,428.419,14.007,1868.182,3.527,12.614,0.451,416.175,14.3125,2.085,0.1725,2.279,14.9,-2.366,0.289,-49.193,-1.142,0.748,1.64,0.89,0.49,0.415,0.36,10.655,10.991,10.539,10.36,9.714,9.625,9.647,83.554,87.91,1.263,10.965,10.72,10.945,11.27,11.355,0.3,-2.215,1,-1.07,0.47,360.9,369.85,-9.72,370.5,371.2,-0.08,0.35,-0.01,0.14,0.12,0.05,0.02,0.09,-0.16,0.92,-1.1625,-1.717,-1.92
3,1.25,423.982,13.529,412.5525,14.2325,1899.825,422.385,13.651,416.556,13.785,1903.667,423.014,13.845,416.438,14.6255,1906.2785,426.617,13.792,413.2935,14.484,1899.7,432.026,13.9,422.564,14.2195,1877.566,439.9665,14.02,427.147,14.281,1867.488,3.222,12.371,0.407,416.67,13.7165,1.8465,-0.049,2.03,14.894,-1.416,0.298,-38.102,-0.492,0.78,1.58,0.91,0.475,0.42,0.36,10.738,10.933,10.537,10.304,9.64,9.513,9.467,83.515,87.49,0.98,10.825,10.585,10.79,11.21,11.21,0.4,-2.345,1,-1.02,0.43,358.55,369.5,-8.495,370.1,370.6,-0.08,0.35,-0.01,0.14,0.12,0.05,0.02,0.09,-0.16,0.92,-1.226,-1.8385,-2.158
3,1.75,423.3165,13.29,412.117,13.59,1898.444,422.312,13.438,412.8115,13.759,1906.451,423.856,13.642,413.06,13.92,1903.593,427.272,13.715,414.777,14.548,1892.384,432.086,13.555,423.8,13.285,1873.66,439.6905,13.679,427.1345,13.729,1874.947,3.051,12.23,0.3925,416.429,13.5155,1.633,0.13,2.337,3.8545,-0.4625,0.3115,-31.801,-0.232,0.7675,1.6,0.82,0.44,0.42,0.38,10.6055,10.765,10.418,10.0965,9.4255,9.255,9.356,83.505,90.155,0.897,10.645,10.46,10.66,10.96,11.11,0.4,-2.26,1.05,-1.09,0.5,357.25,368.85,-12.225,368.4,370.3,-0.08,0.34,-0.01,0.14,0.12,0.05,0.02,0.085,-0.16,0.94,-1.4075,-2.08,-2.4515
3,2.25,423.0985,13.364,413.11,13.54,1901.73,422.491,13.39,414.392,13.468,1907.879,423.734,13.647,414.06,14.539,1903.154,426.865,13.683,414.723,13.998,1897.4,432.576,13.426,422.864,13.419,1873.052,438.449,13.78,429.323,13.8385,1866.4,3.0275,12.0665,0.425,416.37,13.441,1.8305,0.0635,1.994,10.928,-1.88,0.2975,-38.044,-0.579,0.714,1.72,0.87,0.46,0.43,0.385,10.62,10.7505,10.435,10.111,9.38,9.164,9.1705,83.469,88.89,1.242,10.61,10.375,10.71,10.73,11.05,0.4,-2.28,1,-1.14,0.54,357.6,369,-10.33,369,369.8,-0.08,0.35,-0.01,0.14,0.12,0.05,0.02,0.08,-0.16,0.925,-1.655,-2.279,-2.667
3,2.75,423.023,13.292,411.965,13.2085,1902,422.7815,13.3705,413.725,13.176,1906.8895,423.5275,13.497,414.283,13.627,1904.5435,426.8635,13.538,415.1845,13.616,1897.959,431.7515,13.4085,422.734,12.926,1873.872,440.018,13.615,427.28,13.37,1867.286,2.984,12.2635,0.5035,416.189,13.7555,1.81,-0.058,2.243,13.422,-0.0175,0.2625,-42.0555,-0.752,0.703,1.635,0.84,0.47,0.42,0.41,10.601,10.737,10.435,10.089,9.308,9.096,9.1335,83.446,86.635,1.534,10.55,10.35,10.67,10.645,10.94,0.3,-2.005,0.9,-1.04,0.53,355.5,368.4,-7.54,368.25,369.4,-0.08,0.35,-0.01,0.14,0.12,0.05,0.03,0.09,-0.17,0.94,-1.858,-2.6525,-2.889
3,3.25,423.4315,13.342,413.008,13.788,1898.86,423.679,13.19,414.937,13.864,1901.863,423.83,13.3465,414.552,14.3155,1901.544,426.4135,13.5005,416.2265,14.244,1894.855,431.692,13.38,421.4635,13.6465,1879,439.663,13.5045,430.112,13.8785,1857.273,3.136,12.1225,0.469,416.579,13.701,1.988,0.176,2.063,6.2275,-0.91,0.2545,-43.0025,-0.927,0.746,1.7,0.89,0.47,0.44,0.4,10.643,10.667,10.275,10.0265,9.38,9.036,9.076,83.425,87.4,1.545,10.525,10.24,10.55,10.605,10.85,0.4,-2.35,1.05,-1.11,0.49,355.15,368.55,-14.455,367.7,369.3,-0.075,0.35,-0.01,0.14,0.12,0.04,0.03,0.09,-0.16,0.94,-1.852,-2.7545,-2.852
3,3.75,423.8495,13.331,412.798,13.098,1902.275,422.194,13.4365,413.8455,13.117,1904.871,423.486,13.429,415.027,13.553,1902.905,426.222,13.579,417.746,14.271,1884.3345,433.669,13.442,424.377,13.5,1864.383,441.2765,13.675,429.5995,13.5755,1858.048,2.802,12.2215,0.3875,415.907,13.74,1.5865,-0.0185,1.342,5.518,-0.541,0.2705,-29.038,-0.2085,0.689,1.69,0.81,0.45,0.43,0.39,10.636,10.7385,10.4375,10.025,9.411,8.997,9.042,83.431,84.625,1.606,10.49,10.24,10.505,10.7,10.82,0.4,-2.22,1,-1.06,0.54,355.4,367.9,-13.07,367.7,368.95,-0.08,0.35,-0.01,0.14,0.12,0.05,0.02,0.09,-0.16,0.89,-2.042,-2.974,-3.0905
3,4.25,423.702,13.3,413.0825,13.29,1900.383,423.022,13.307,414.507,13.5455,1907.9015,424.469,13.354,413.766,13.832,1904.15,427.2215,13.519,416.8745,13.415,1893.158,435.211,13.3235,424.707,13.544,1864.3605,442.674,13.583,430.706,13.57,1851.4,2.8135,11.7535,0.424,415.802,13.547,1.2525,-0.1695,1.5865,7.585,-0.579,0.222,-31.3755,0.137,0.6775,1.56,0.82,0.45,0.44,0.4,10.5685,10.6645,10.213,10.012,9.3735,8.987,9.026,83.417,87.165,1.417,10.41,10.075,10.46,10.6,10.77,0.4,-2.23,1.1,-1.09,0.555,353.65,368.25,-13.88,367.5,368.8,-0.08,0.34,-0.01,0.14,0.12,0.05,0.02,0.09,-0.16,0.93,-2.219,-3.1135,-3.2
3,4.75,422.962,13.2035,412.383,12.899,1900.964,421.983,13.392,414.386,13.261,1906.0055,423.042,13.4305,413.5385,13.5855,1906.0855,426.489,13.4015,416.891,13.5475,1898.676,433.5775,13.191,423.7265,13.47,1857.867,442.314,13.503,430.038,13.476,1857.167,2.845,11.961,0.3825,415.6445,13.614,1.691,-0.182,1.63,9.5995,-1.106,0.241,-25.575,-0.946,0.7215,1.65,0.82,0.46,0.45,0.4,10.578,10.58,10.2445,9.9305,9.244,8.953,8.984,83.425,87.18,1.391,10.305,10.045,10.5,10.475,10.715,0.4,-2.4,1.05,-1.165,0.595,351,368,-18.75,366.8,368.6,-0.08,0.35,-0.01,0.14,0.12,0.04,0.02,0.09,-0.165,0.93,-2.354,-3.23,-3.494
3,5.25,422.2145,13.209,413.013,13.665,1902,420.8165,13.279,413.776,13.6645,1900.981,422.395,13.26,413.411,13.521,1901.9035,425.5045,13.4465,417.235,13.733,1890.5,432.967,13.124,421.736,13.107,1867.396,439.893,13.52,429.324,13.656,1857.105,2.7505,12.0385,0.412,415.361,13.497,1.689,-0.0455,1.8735,6.4135,-0.741,0.2235,-36.92,-0.026,0.6435,1.68,0.84,0.46,0.44,0.42,10.58,10.7115,10.308,9.963,9.206,8.903,8.841,83.438,86.74,1.433,10.31,10.09,10.39,10.47,10.66,0.4,-2.335,1,-1.105,0.53,351.2,367.9,-16.255,366.55,368.35,-0.08,0.35,-0.01,0.14,0.12,0.05,0.02,0.08,-0.16,0.955,-2.3945,-3.375,-3.59
3,5.75,422.465,13.1895,412.5145,13.3565,1900.103,421.867,13.238,413.33,12.956,1901.952,422.51,13.296,413.7605,13.55,1904.778,424.593,13.301,415.497,14.494,1893.8805,431.959,13.2235,422.4705,13.1545,1864.24,439.044,13.366,429.0345,13.2,1853.474,2.7385,12.149,0.3825,415.7275,13.427,1.773,0.036,1.834,3.787,-0.419,0.2565,-32.4325,-0.588,0.68,1.65,0.87,0.495,0.45,0.405,10.6485,10.842,10.325,9.968,9.0855,8.9165,8.881,83.458,86.58,1.535,10.21,10.06,10.355,10.51,10.65,0.45,-2.36,1.1,-1.13,0.48,351.4,367.25,-17.56,365.9,368,-0.07,0.35,-0.01,0.14,0.12,0.05,0.03,0.09,-0.16,0.92,-2.5345,-3.591,-3.628
3,6.25,422.188,13.281,412.497,13.58,1904,421.888,13.301,413.018,13.4935,1905.907,422.978,13.37,412.9555,13.323,1900.588,426.605,13.3695,417.823,14.065,1890.9405,431.505,13.226,421.65,13.536,1865.9845,440.333,13.4165,428.619,13.674,1846.164,2.7165,12.048,0.408,415.431,13.3745,1.392,-0.0265,1.446,2.3025,0.558,0.2505,-32.9615,0.477,0.6295,1.795,0.905,0.48,0.46,0.43,10.604,10.829,10.4135,9.945,8.99,8.762,8.837,83.481,87.13,1.7025,10.13,10,10.285,10.495,10.625,1.25,-0.565,1.9,-0.015,0.81,352.85,367.05,-10.91,366.1,367.7,2.795,2.925,1.805,1.21,0.62,0.26,0.21,0.15,0.045,1.24,-2.773,-3.628,-3.81
3,6.75,422.1205,13.282,412.1025,13.372,1904.783,421.576,13.3785,412.928,13.316,1905.481,422.495,13.47,412.359,13.662,1909.231,426.1635,13.2265,417.625,14.161,1891.2415,432.349,13.091,421.841,13.4225,1867.2115,439.792,13.542,428.521,13.1015,1857.843,2.6745,12.201,0.42,415.3015,13.489,0.948,-0.785,0.4405,2.503,4.998,0.2425,-32.642,4.4675,0.6775,1.7,0.85,0.47,0.44,0.41,10.6795,10.857,10.404,9.988,9.0155,8.652,8.699,83.501,87.42,1.5315,10.295,9.93,10.315,10.39,10.695,12.3,20.65,19.4,23.495,3.525,349.85,367.45,0.03,365.3,367.6,53.47,52.41,36.39,14.925,8.04,3.14,3.21,1.6,1.11,2.82,-2.745,-3.638,-3.99
3,7.25,420.8675,13.354,411.3265,13.382,1899.864,419.6975,13.441,410.674,13.928,1909.6035,420.4025,13.718,410.07,13.8525,1904.2645,422.08,13.8135,414.097,14.163,1898.859,431.765,13.4195,421.424,13.2795,1863.768,441.3285,13.633,428.696,13.775,1852.528,2.239,12.528,0.329,414.6145,13.9145,-0.503,-1.1895,-1.765,19.744,16.0065,0.241,-16.35,15.4105,0.644,1.52,0.81,0.435,0.41,0.365,11.028,11.309,10.855,10.7145,9.7445,9.0775,9.0655,83.5265,86.65,1.653,10.93,10.4,10.62,10.635,10.915,37.5,107.13,84.15,101.625,12.585,351.45,373.05,50.13,366.6,369.1,236.08,217.23,171.535,50.07,21.24,7.35,12.53,4.51,3.51,6.23,-2.8375,-3.636,-4.167
3,7.75,419.6535,14.1595,409.533,13.888,1900.429,418.395,14.301,408.666,14.2935,1909.28,418.492,14.27,408.222,14.5275,1903.066,419.342,14.67,407.185,15.278,1897.833,424.59,14.305,415.175,14.128,1864.1345,439.502,14.212,426.3215,13.918,1848.11,2.0485,12.9785,0.325,413.191,14.429,-2.311,-1.111,-3.5325,72.984,16.982,0.2775,21.24,14.473,0.666,1.55,0.85,0.42,0.37,0.32,11.509,12.016,11.621,11.5895,11.009,10.142,9.7465,83.5395,85.58,2.052,11.995,11.345,11.205,11.065,11.38,71.7,210.73,189.3,201.91,20.49,356,379.7,144.42,371.2,371.1,470.11,466.98,358.505,107.12,39.91,12.61,21.255,7.65,7.13,9.03,-2.8595,-3.537,-4.08
