DOY2,HR2,CO2_1_1_1,H2O_1_1_1,T_SONIC_1_1_1,WS_1_1_1,USTAR_1_1_1,H_1_1_1,FC_1_1_1,LE_1_1_1,CO2_2_1_1,H2O_2_1_1,T_SONIC_2_1_1,WS_2_1_1,USTAR_2_1_1,H_2_1_1,FC_2_1_1,LE_2_1_1,CO2_2_1_2,H2O_2_1_2,FC_2_1_2,LE_2_1_2,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_IN_2_2_1,PPFD_IN_2_3_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,NETRAD_2_1_1,PPFD_IN_3,PPFD_IN_4,PPFD_IN_5,PPFD_IN_6,PPFD_IN_7,PPFD_IN_8,PPFD_OUT_2_1_1,TA_1_1_1,TA_1_1_2,TA_2_1_1,TA_2_1_2,TA_2_2_1,TA_2_3_1,TA_2_4_1,TA_3_1_1,TA_3_2_1,TA_4_1_1,TA_4_2_1,TA_5_1_1,TA_5_2_1,TA_6_1_1,TA_6_2_1,RH_1_1_1,RH_2_1_1,RH_2_2_1,RH_2_3_1,VPD_2_1_1,VPD_1_1_1,WS_2_2_1,CO2_3_1_1,CO2_3_2_1,CO2_3_3_1,CO2_3_4_1,CO2_3_5_1,CO2_3_6_1,CO2_3_7_1,CO2_3_8_1,SC_2_1_1,TS_1,TS_10_1_1,TS_10_2_1,TS_10_3_1,TS_10_4_1,TS_10_5_1,TS_10_6_1,TS_10_7_1,TS_10_8_1,TS_10_9_1,TS_11_1_1,TS_11_2_1,TS_11_3_1,TS_11_4_1,TS_11_5_1,TS_11_6_1,TS_11_7_1,TS_11_8_1,TS_11_9_1,TS_12_1_1,TS_12_2_1,TS_12_3_1,TS_12_4_1,TS_12_5_1,TS_12_6_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,TS_8,TS_9
1,5.25,387.7,0.75625,-18.9075,0.5,0.00605320000000001,-88.66875,-0.53825,-6.0734,410.3,0.864,-18.11,0.5,0.0770485,-85.6335,-0.39183,-6.455,425.325,2.653125,-0.3431875,-5.662875,94.652,0,-0.4,-0.61,-0.3525,-4.29,-0.13,147.5,236.5,-103.965,0,0,0,0,0,0,-0.5,-20.18,-18.409,-18.5625,-11.415,-18.95,-18.8,-16.712,-19.25,-19.26,-19.41,-19.145,-19.297,-19.024,-19.30525,-18.812,55.505,54.98,58.325,63.4,0,0,0.78875,410.38,409.925,410.1,409.85,409.96,410.75,411.375,411.2875,-1.07554627876778,0.2025,-9.21,-5.9875,0.0225,2.1,2.9,3.4225,3.8,4.3,5,-1.1725,1.095,3.0375,4.2475,4.9475,5.4,5.8475,6.1475,6.6475,-3.1775,-0.8775,0.9225,1.7,2.3,2.9,0.425,-0.4,-0.393675,-0.47175,-1.4018,-0.95905,-0.6813,-1.08475
1,5.75,387.885,0.75625,-19.1,0.498,0,-84.79895,-0.2634,-4.6788,410.5325,0.874,-18.345,0.21775,0.090185,-84.50025,-0.32923,-6.51165,425.35,2.6585,-0.51635,-6.032375,94.63125,0,-0.4,-0.66,-0.4,-4.24,-0.17,147.775,236.5,-104.1275,0,0,0,0,0,0,-0.555,-20.164,-18.751,-18.8525,-12.13,-18.95,-19,-17.14,-19.255,-19.185,-19.23,-18.97,-19.3935,-19.097,-19.381,-18.904,55.98125,54.38,56.975,62.4,0,0,0.662,410.1,409.855,409.645,409.6625,410.1,410.94,411.275,411.4,-1.2750069498656,0.2,-8.955,-5.8775,0.0225,2.1,2.9,3.4225,3.8,4.3,5,-1.225,1.095,2.99,4.2475,4.9475,5.4,5.8475,6.1475,6.6475,-3.255,-0.8775,0.9225,1.7,2.3,2.9,0.4,-0.4,-0.4,-0.478,-1.4278,-1.01545,-0.70105,-1.1101
1,6.25,388,0.71125,-19.1,0.529,0.057903,-91.884,-0.489,-4.545175,410.14,0.86375,-18.53,0.4425,0.0802575,-86.2575,-0.59432,-6.950125,425.2,2.6192,-0.2343025,-5.631825,94.6755,0,-0.5,-0.65,-0.4,-4.2,-0.169,147.085,236.5,-103.9275,0,0,0,0,0,0,-0.623,-20.23,-18.89675,-19,-12.3525,-19.05,-18.8,-17.12,-19.445,-19.27,-19.42,-19.075,-19.4,-19.1335,-19.315,-18.8,57.27625,55.695,60.35,64,0,0,0.7055,410.1525,409.865,409.7,409.4125,410.0825,410.6775,410.9775,411.1125,-1.37187737403443,0.225,-8.8775,-5.8775,0.0225,2.1,2.9,3.4225,3.8,4.3,5,-1.225,1.095,2.99,4.2475,5,5.4,5.8475,6.1475,6.6475,-3.3325,-0.8775,0.9225,1.7,2.3,2.9,0.414,-0.4,-0.4,-0.475,-1.4323,-1.0535,-0.73225,-1.12115
1,6.75,388,0.7075,-18.91,0.59325,0.042394,-82.382,-0.509185,-4.301,409.7375,0.892,-18.6025,0.3265,0.0836245,-83.867,-0.424465,-5.300725,425.51,2.366,-0.5543125,-4.7981,94.3305,0,-0.4,-0.59,-0.3,-4.1,-0.2,146.5,236,-103.675,0,0,0,0,0,0,-0.76,-20.29125,-18.3325,-19.1,-12.21,-19.15,-19,-17.28,-19.281,-19.33,-19.595,-19.285,-19.565,-19.321,-19.401,-18.59,55.56125,55.7375,60.475,63.6,0,0,0.66,410.4725,409.7975,409.75,409.575,410.26,410.9,411.1775,411.56,-1.16379617015633,0.2,-8.8775,-5.9775,0.0225,2.1,2.9,3.4,3.8,4.3,5,-1.2775,1.095,3.0425,4.2475,5,5.4,5.8475,6.1475,6.6475,-3.3325,-0.8775,0.9225,1.7,2.3,2.9,0.464,-0.4,-0.4,-0.486,-1.4457,-1.07525,-0.7388,-1.13875
1,7.25,387.945,0.7625,-19.01,0.49925,0.031772,-77.012,-0.51468,-4.546,409.64,0.9115,-18.9875,0.60825,0.05798075,-83.766,-0.459885,-5.5398,425.525,2.15295,-0.27803,-6.42415,94.356,0,1,0.3,0,0.0596,0,147,234.5,-96.6375,0,0,0,0,0,0,-0.282,-20.1495,-19.53025,-19.4,-12.51,-19.55,-19.4,-17.44,-19.03525,-19.262,-19.4705,-19.195,-19.524,-19.287,-19.491,-18.94875,55.2505,55.88,58.85,63.5,0,0,0.80475,410.17,410.055,409.675,409.625,410.1475,411.0775,411.375,411.1725,-1.66478393770615,0.1525,-8.7775,-6,0.0225,2.1,2.9,3.4225,3.8,4.3,5,-1.2775,1.0475,2.995,4.2475,5,5.4,5.8475,6.1475,6.6475,-3.3325,-0.8775,0.9225,1.7,2.3,2.9,0.464,-0.4,-0.4,-0.505,-1.49975,-1.086,-0.7654,-1.1468
1,7.75,388.08,0.8,-19,0.46875,0.059,-74.133,-0.5932075,-4.317525,409.64,0.86825,-19.02,0.436,0.118075,-76.96175,-0.51912,-4.503,425.4675,2.1193,-0.3733,-4.1874,94.3475,4.0711,6.9,1.9,0.5,3.3,0.3,147,235,-64.03075,0.300325,0,0.23315,0,0,0.00325,0.2,-19.6,-19.25425,-19.5,-12.7575,-19.625,-19.4,-17.08,-19.10025,-19.36,-19.30575,-19.19,-19.3115,-19.145,-19.35375,-18.8,54.9755,55.9,58.65,63.7,0,0,0.818,410.05,409.6,409.49,409.5,409.86,410.55,411.05,411.345,-1.87716519655269,0.11,-8.7,-5.9775,0.0225,2.1,2.9,3.4,3.8,4.3,5,-1.2775,1,2.995,4.2475,5,5.4,5.8475,6.1475,6.6475,-3.255,-0.9,0.9225,1.7,2.3,2.9,0.45525,-0.4,-0.4,-0.50775,-1.56645,-1.068,-0.77475,-1.17185
1,8.25,387.785,0.8,-18.7075,0.5495,0.1,-50.1105,-0.6,-5.9544,410.125,0.92275,-18.045,0.406,0.097694,-60.8735,-0.460225,-3.800575,425.64,2.1114,-0.5564025,-2.030625,94.3355,13,15.4,4,1.195,7.72,0.782,149,239,-24.965,0.932,0.098425,0.7365,0.8929,0.12015,0.7504,0.545,-19.175,-18.2705,-18.6625,-12.5775,-18.975,-19.2,-16.66,-19.07325,-19,-18.86525,-18.6175,-18.796,-18.8125,-18.9665,-18.3035,52.7925,55.7475,58.325,62,0,0,0.7965,409.98,409.575,409.25,409.1,409.45,410.1625,410.4,410.42,-1.09634220404388,0.13,-8.5775,-5.8,0.0225,2.1,2.9,3.4,3.8,4.3,5,-1.2775,1.0475,3,4.2475,5,5.4,5.8475,6.1475,6.6475,-3.255,-0.9,0.9225,1.7,2.3,2.9,0.433,-0.46,-0.4,-0.5085,-1.5586,-1.04805,-0.7741,-1.15975
1,8.75,387.5,0.8,-18.225,0.577,0.1,-40.2125,-1.35,-2.07125,410.2125,0.946,-17.95,0.4665,0.1566525,-54.031,-0.82076,-3.4059,425.38,2.09,-0.87104,-0.604745,94.3455,29,26.2,6.8,2.195,12.3,1.31,151,241.5,2.78005,1.231375,0.367,0.986,1.426,0.9378,1.4365,1.053,-18.404,-17.46775,-18.3525,-12.315,-18.45,-18.6,-16.4,-19.30075,-18.30025,-18.415,-18.13,-18.416,-18.178,-18.383,-17.9725,49.29875,53.5075,54.075,58.1,0,0,0.869,409.91,409.37,409.24,409.015,409.2775,409.8725,410.1175,410.33,-1.70797024071792,0.125,-8.1,-5.6325,0.0225,2.1,2.9,3.4,3.8,4.3,5,-1.225,1.1,3,4.2475,5,5.4,5.8475,6.2,6.6475,-3.0775,-0.9,0.9225,1.7,2.3,2.9,0.42675,-0.4,-0.4,-0.4762,-1.5825,-1.0054,-0.79205,-1.1792
1,9.25,387.3125,0.8,-17.21,0.56,0.152255,-40.72,-1.54725,-3.23485,410.2,0.928,-17.7,0.68,0.17067,-60.42225,-0.7005225,-4.25325,425.2,2.2422,-1.341,-0.583,94.326,36.45,39.65,9.6,3.1,18.1,1.8,152.5,243.5,8.78925,1.6735,0.79975,1.328975,1.96535,1.34275,2.049,1.5835,-17.81075,-17.3875,-18.005,-11.215,-17.8,-17.9,-15.76,-18.94625,-17.2225,-17.3845,-17.2075,-17.377,-17.2275,-17.3655,-17.032,45.323,49.3175,51.15,54.5,0,0,0.9085,410.005,409.6625,409.4375,408.975,409.525,410.25,410.2175,410.515,-1.53752844157632,0.1175,-7.855,-5.3875,0.0225,2.1,2.9,3.4,3.8,4.3,5,-1.0725,1.1,3.0475,4.2475,5,5.4,5.8475,6.1475,6.6475,-2.8775,-0.8775,0.9225,1.7,2.3,2.9,0.4141,-0.3725,-0.4,-0.46805,-1.56045,-0.99365,-0.79325,-1.182
1,9.75,387.37,0.78125,-16.13,0.6,0.1856425,-24.139,-1.6575,-2.1629,410.775,0.8505,-17.13,0.577,0.1985725,-26.295,-1.04861,-5.7856,425.0725,2.214875,-1.2657,-0.25245,94.345,51.9,52.2,14.6,4.6,23.1,2.08,153.5,245.5,10.9915,2.462875,1.158,1.97475,2.863875,1.9985,2.693625,2.1425,-17.13625,-16.83925,-17.7675,-10.96,-17.55,-17.3,-14.94,-18.56075,-16.62975,-16.59775,-16.39,-16.6675,-16.54875,-16.606,-16.361,42.155,47.485,48,51.5,0,0,0.9565,410.08,409.795,409.4875,409.2,409.3025,410.2,410.525,410.5675,-1.85457286896002,0.085,-7.5325,-5.0325,0.0225,2.1,2.9,3.4,3.8,4.3,5,-0.915,1.1475,3.0475,4.2,5,5.4,5.8475,6.2,6.6475,-2.6775,-0.8775,0.9225,1.7,2.3,2.9,0.5,-0.385,-0.4,-0.459975,-1.56,-1.008625,-0.76925,-1.182
1,10.25,387.1125,0.8,-15.095,0.6315,0.22,-28.451825,-2.545,-2.48775,410.5125,0.86425,-16.66,0.62,0.2539925,-23.98775,-1.1895,-3.0331,425.035,2.197675,-1.37875,1.389325,94.4215,62.55,62.6,20.1,4.9425,25.8,2.54,154,247.5,15.855,2.78325,1.3354,2.2435,3.6152,2.57865,3.51025,2.402,-16.248,-16.34,-17.3675,-10.215,-16.95,-16.8,-14.57175,-18.063,-15.95525,-15.975,-15.7225,-15.937,-15.9145,-15.89125,-15.6185,40.12875,45.8475,44.925,48.6,0,0,0.92,409.795,409.335,409.1,409,409.14,410.0675,410.33,410.305,-1.57528008906289,0.07675,-6.9325,-4.8325,0.0225,2.1,2.9,3.4,3.8,4.3,5,-0.81,1.1475,3.095,4.2,4.9475,5.4,5.8475,6.2,6.6475,-2.4,-0.8,0.9225,1.7,2.3,2.9,0.5,-0.3,-0.4,-0.462,-1.5711,-0.9967,-0.764,-1.2081
1,10.75,386.475,0.8055,-14.59,0.6225,0.2110275,-10.7095,-3.1425,-0.4597,410.675,0.8775,-16.11,0.497,0.21865,-20.599,-2.21375,-1.6096,425.17,2.1921,-2.284825,2.173575,94.344,63,81.5,24.3,5.895,36.2,2.98,155,251,14.687,3.3604,1.34065,2.5375,3.65815,2.544,3.9496,2.75525,-15.80725,-15.284,-16.4525,-9.7925,-15.9,-16.3,-13.951,-17.535,-15.64,-15.315,-15.29,-15.1405,-15.1035,-15.0995,-15.0075,36.105,42.1425,43,44.9,0,0,0.873,409.4875,409.18,409.1525,408.8125,408.8,409.905,409.95,410,-1.56894588299323,0.0345,-6.2775,-4.61,0.1,2.1,2.9,3.4,3.8,4.3,5,-0.6525,1.195,3.095,4.2475,4.9,5.4,5.8475,6.2,6.6475,-2.2775,-0.7,0.9225,1.7,2.3,2.9,0.49175,-0.27,-0.4,-0.4435,-1.55805,-0.96765,-0.7402,-1.2219
1,11.25,386.775,0.8,-14.465,0.71125,0.19225,-21.1575,-3.08,-1.351,410.4,0.855,-15.6375,0.47725,0.238425,-13.3,-1.736,-9.644,425.4,2.217,-2.578,3.04925,94.3875,60.8,85.4,25,7.48525,39.27,3.41,157.5,253,15.214,4.094,1.98765,2.9254,4.0425,2.9096,5.00745,3.5275,-15.28,-14.46,-15.8525,-9.1125,-15.35,-15.7,-13.5425,-16.79825,-14.893,-14.557,-14.453,-14.649,-14.5545,-14.575,-14.4075,34.12675,39.3375,38,41.3,0,0,0.8225,409.38,408.945,408.655,408.4425,408.54,409.415,409.555,409.6425,-1.61879014428277,0.0520000000000002,-5.81,-4.2,0.1,2.1,2.9,3.4,3.8,4.3,5,-0.505,1.2475,3.095,4.2475,4.9,5.4,5.8475,6.2,6.6475,-2.255,-0.7,0.9225,1.7,2.3,2.9,0.51355,-0.275,-0.342275,-0.4366,-1.56,-0.952,-0.732,-1.21815
1,11.75,386.4375,0.785,-13.565,0.623,0.2269075,-16.0035,-4.1325,-2.3327,410.38,0.8635,-15.1225,0.577,0.2399375,-7.1886,-1.8781,-3.096205,425.47,2.1732,-2.5335,3.56475,94.435,59.6,88.9,24.8,8.89,43.9,4.34,159.525,255,18.39,3.6648,2.1983,2.91615,3.8993,3.5915,4.9045,4.0125,-14.768,-14.384,-15.405,-8.3075,-14.575,-15.1,-13,-15.93,-14.08,-13.795,-13.535,-13.9655,-13.904,-13.97,-13.7575,32.2515,37.2475,36.65,40.9,0,0,0.94925,409.0725,408.79,408.5375,408.365,408.45,409.2375,409.3025,409.52,-1.21860083107087,0.03225,-5.42,-4.06,0.2,2.1,2.9,3.4,3.8,4.3,5,-0.455,1.29,3.135,4.245,4.9,5.4,5.845,6.2,6.645,-2.24,-0.6,0.92,1.7,2.3,2.9,0.525,-0.26,-0.3,-0.42675,-1.52735,-0.91705,-0.6974,-1.206
1,12.25,386.385,0.774,-13.26,0.878,0.26,-17.555,-3.5959375,-2.17275,410.075,0.897,-14.3025,0.807,0.25925,-9.2136,-2.0912,-4.360725,425.24,2.144,-2.56815,2.9745,94.445,68.275,81,19,7.795,36.5,3.98,160.6675,258.525,24.1,3.9302,2.26595,3.061625,4.22565,2.71055,5.2629,3.7,-14.496,-14.062,-14.515,-8.045,-13.9,-14.2,-12.62,-15.455,-13.5,-13.405,-13.065,-13.512,-13.3975,-13.4625,-13.144,31.945,36.81,35.875,39,0,0,0.8695,409.1725,408.6325,408.3875,408.05,408.32,409.0675,409.125,409.265,-1.36379179583467,0.2,-4.98,-3.88,0.2,2.1,2.9,3.4,3.8,4.3,5,-0.455,1.39,3.135,4.19,4.9,5.4,5.845,6.2,6.645,-2.14,-0.58,0.92,1.7,2.3,2.9,0.525,-0.25,-0.3,-0.41475,-1.4946,-0.93795,-0.70695,-1.2103
