DOY2,HR2,CO2_1_1_1,FC_1_1_1,G_1_1_A,H_1_1_1,LE_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TAU_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,WS_1_1_1,T_CANOPY_1_1_1
3,5.75,414.9,1.70019,-2.22,-11.66,0.595,80.345,90.205,-4.37,0.33,-3.695,0.16,0,-0.515,236.07,286.76,-47.34,2.025,2.42,2.455,0.49,1.13,1.91,-0.0141748,0.1200545,0.143010985,1.56518,-6.23
3,6.25,415.4,1.194625,-2.22,-13.79,-0.25,80.36,90.13,-4.49,0.31,-4.22,12.065,2.695,1.605,235.82,286.175,-35.795,2.115,2.42,2.445,0.485,1.135,1.915,-0.0142253,0.130266,0.13649615,1.47375,-6.33
3,6.75,415.2,1.51516,-2.215,-10.53,1.625,80.345,89.775,-4.235,0.37,-3.69,73.395,40.445,11.77,232.635,290.21,-1.64,2.005,2.405,2.44,0.485,1.14,1.915,-0.016201,0.1413495,0.15088886,1.302835,-5.74
3,7.25,415.15,1.39551,-2.22,-11.975,0.81,80.355,86.56,-3.69,0.595,-3.015,227.285,134.69,34.635,235.735,292.185,42.62,1.79,2.13,2.13,0.48,1.14,1.915,-0.01299405,0.126722,0.165692035,1.01626,-4.56
3,7.75,412.3,1.39302,-2.225,-7.51,5.355,80.33,81.285,-2.18,1.03,-1.36,381.825,215.915,62.88,239.18,298.21,95.9,1.645,1.99,2.035,0.48,1.14,1.915,-0.0144218,0.14818,0.19840388,0.662338,-3.125
3,8.25,408.3,0.414028,-2.225,23.56,17.33,80.32,75.14,-0.31,1.43,0.59,572.335,330.5,94.215,242.63,306.09,165.83,1.505,1.565,1.64,0.48,1.135,1.915,-0.0534563,0.234881,0.30699104,0.940833,-1.535
3,8.75,406.6,-0.183593,-2.225,60.12,21.77,80.34,72.025,0.37,1.87,1.32,765.785,426.735,136.25,247.86,314.375,218.47,1.495,1.63,1.6,0.48,1.135,1.91,-0.127084,0.373486,0.43201389,1.62462,-0.455
3,9.25,404.45,-0.774621,-2.225,95.245,23.84,80.31,66.735,0.97,2.46,1.98,947.96,513.565,164.2,252.325,317.675,272.34,1.47,1.505,1.485,0.48,1.135,1.915,-0.198301,0.44643,0.55934158,1.95933,0.42
3,9.75,404.1,-1.29934,-2.225,121.895,31.825,80.31,62.865,1.555,2.865,2.595,1080.995,576.115,180.08,259.77,320.59,307.465,1.48,1.47,1.48,0.475,1.135,1.91,-0.269784,0.5122865,0.61059899,2.086935,1.04
3,10.25,403.85,-1.91099,-2.225,142.42,38.19,80.31,60.1,1.9,3,3.02,1181.56,650.72,199.71,261.555,323.135,340.85,1.595,1.515,1.48,0.475,1.14,1.915,-0.234683,0.513276,0.65897193,2.19458,1.69
3,10.75,402.65,-2.176765,-2.225,149.025,34.305,80.29,58.465,2.35,3.02,3.28,1315.47,699.635,220.02,262.29,325.02,371.215,1.735,1.625,1.63,0.475,1.14,1.915,-0.278836,0.536656,0.70530986,2.29347,2.18
3,11.25,402.4,-2.69773,-2.225,152.27,45.62,80.28,57.005,2.525,3.13,3.51,1215.78,651.955,211.79,260.895,325.725,359.185,1.88,1.745,1.735,0.475,1.145,1.915,-0.341005,0.598816,0.74501879,2.47903,2.215
3,11.75,401.75,-2.32365,-2.225,160.12,48.055,80.28,57.09,3.03,3.37,3.94,1325.045,720.295,212.48,264.36,325.765,394.32,1.965,1.74,1.635,0.48,1.145,1.91,-0.3712485,0.637903,0.77260598,2.66123,2.555
3,12.25,401.8,-2.98483,-2.225,181.27,42.69,80.28,56.92,2.96,3.27,4.055,1399.05,742.09,204.215,269.37,325.785,403,1.93,1.69,1.645,0.48,1.15,1.91,-0.3815075,0.615708,0.757701855,2.584045,2.35
3,12.75,401.6,-3.044745,-2.23,175.25,47.04,80.29,57.22,3.065,3.74,4.01,1376.24,746.97,211.57,264.005,326.01,411.19,2.035,1.62,1.64,0.48,1.15,1.91,-0.330034,0.5730625,0.74101217,2.37527,2.44
3,13.25,401.45,-3.15452,-2.23,193.62,43.33,80.27,57.46,3.275,4.08,4.275,1352.235,717.475,210.915,266.475,326.555,407.27,2.05,1.665,1.58,0.48,1.15,1.91,-0.371829,0.6261925,0.779720695,2.57996,2.505
3,13.75,400.9,-2.48726,-2.225,175.39,45.31,80.245,56.215,3.12,4.075,4.295,1239.63,647.585,182.195,265.63,326.335,374.225,1.925,1.645,1.695,0.48,1.155,1.91,-0.37746,0.6294605,0.784429485,2.65406,2.615
3,14.25,400.95,-1.92222,-2.225,149.92,49.36,80.22,55.185,3.16,3.86,4.09,1085.99,561.685,155.02,267.09,325.8,328.345,1.975,1.72,1.815,0.48,1.16,1.91,-0.394406,0.628406,0.76675094,2.64127,2.27
3,14.75,401,-1.855035,-2.225,141.25,37.625,80.22,54.295,3.125,3.965,4.315,894.01,493.325,126.695,267.515,325.025,278.585,2.065,1.835,1.82,0.48,1.16,1.91,-0.375975,0.6179175,0.7307121,2.49226,2.245
3,15.25,400.9,-1.18289,-2.225,114.95,35.96,80.205,54.04,3.19,3.815,4.2,742.27,380.445,98.815,266.495,324.775,219.955,2.135,1.855,1.905,0.485,1.165,1.915,-0.323658,0.5712225,0.693898035,2.31212,2.055
3,15.75,400.4,-0.748728,-2.225,84.67,23.16,80.2,56.49,3.24,3.725,4.12,544.415,285.445,72.745,263.875,323.37,156.8,2.235,1.97,1.975,0.485,1.165,1.915,-0.3015705,0.545522,0.687819905,2.27067,1.95
3,16.25,400.15,-0.335675,-2.225,59.06,25.705,80.18,59.495,3.145,3.44,4.28,450.96,232.915,57.475,263.135,322.65,130.84,2.4,2.12,2.195,0.485,1.175,1.915,-0.281976,0.529606,0.64866709,2.1167,1.8
3,16.75,399.9,0.075421,-2.225,26.185,22.95,80.2,61.245,2.79,3.24,3.97,298.9,155.425,33.52,258.185,321.075,62.1,2.385,2.305,2.21,0.485,1.175,1.915,-0.22721,0.481992,0.62366497,1.96933,1.18
3,17.25,400.8,0.696331,-2.225,9.8,16.575,80.22,63.215,2.365,2.925,3.6,159.64,83.475,19.325,257.77,318.125,9.65,2.435,2.25,2.2,0.485,1.175,1.915,-0.183046,0.417974,0.5080335,1.39637,0.58
3,17.75,401.3,0.999881,-2.225,-12.29,10.87,80.24,69.385,1.65,2.42,2.67,45.265,19.325,5.545,260.205,316.46,-28.265,2.49,2.475,2.415,0.485,1.18,1.915,-0.07617135,0.27055,0.38463359,1.2808,0.03
3,18.25,404.1,1.137245,-2.23,-17.39,6.38,80.26,76.94,1.02,1.85,1.815,4.63,0,0.195,249.645,312.955,-64.275,2.43,2.39,2.305,0.48,1.18,1.915,-0.03573625,0.192782,0.25164257,1.13558,-0.795
3,18.75,404.3,0.987823,-2.23,-11.42,1.8,80.26,80.44,0.045,1.56,0.77,0.045,0,-0.52,249.09,309.68,-63.075,2.435,2.485,2.42,0.48,1.18,1.915,-0.0182702,0.162437,0.2002009,1.24426,-1.57
3,19.25,405.7,1.0805,-2.225,-11.095,2.92,80.29,81.61,-0.41,1.29,0.57,0,0,-0.5,251.075,306.655,-54.59,2.36,2.435,2.365,0.48,1.185,1.915,-0.0265685,0.16138,0.19036596,1.24494,-2.155
3,19.75,406.1,0.777645,-2.225,-11.63,2,80.305,82.385,-1.01,1.125,0.045,0,0,-0.51,249.16,303.79,-50.77,2.33,2.44,2.43,0.48,1.19,1.915,-0.01987,0.1539245,0.182659515,1.069305,-2.725
3,20.25,406.85,1.27337,-2.22,-9.95,2.73,80.32,83.61,-1.35,0.97,-0.5,0,0,-0.51,248.88,302.605,-56.86,2.25,2.385,2.395,0.48,1.185,1.915,-0.0200419,0.140046,0.19151292,1.2447,-2.91
3,20.75,407.9,1.373,-2.215,-13.4,2.66,80.335,85.35,-1.645,0.92,-0.755,0,0,-0.51,244.92,301.61,-58.1,2.125,2.285,2.315,0.48,1.17,1.91,-0.0179769,0.1429565,0.18166244,1.258285,-3.255
3,21.25,407.25,1.45895,-2.21,-12.2,1.995,80.34,85.8,-1.7,0.825,-0.835,0,0,-0.47,244.09,300.405,-59.98,2.06,2.3,2.315,0.475,1.16,1.91,-0.02378565,0.151075,0.184751065,1.34077,-3.445
3,21.75,408.65,1.72564,-2.205,-13.93,1.78,80.355,86.835,-1.91,0.735,-1.21,0,0,-0.515,239.445,299.425,-54.98,1.915,2.235,2.24,0.475,1.155,1.91,-0.0274546,0.164627,0.18078847,1.45124,-3.605
3,22.25,409.55,1.617605,-2.205,-14.125,1.62,80.36,87.45,-2.095,0.745,-1.165,0,0,-0.49,241.445,298.475,-55.05,2.13,2.185,2.385,0.475,1.16,1.905,-0.0250439,0.156197,0.180041995,1.397675,-3.685
3,22.75,410,1.81318,-2.205,-13.255,3.215,80.33,87.59,-2.34,0.71,-1.49,0,0,-0.495,238.045,297.73,-57.37,2.11,2.325,2.26,0.475,1.16,1.9,-0.0237997,0.158399,0.18478055,1.435285,-3.875
3,23.25,410.3,1.83081,-2.195,-12.015,1.76,80.33,87.49,-2.44,0.6,-1.835,0,0,-0.515,238.675,296.885,-58.065,2.055,2.31,2.295,0.475,1.15,1.9,-0.02019705,0.1501495,0.16813702,1.40429,-3.985
3,23.75,411.7,1.435005,-2.195,-11.75,0.88,80.39,87.33,-2.55,0.59,-1.9,0,0,-0.495,240.815,297.21,-53.535,1.975,2.345,2.345,0.475,1.145,1.89,-0.0202638,0.141788,0.174992,1.40322,-4.08
4,0.25,415.35,2.31384,-2.04,-12.92,1.22,80.36,88.135,0.295,0.73,1.14,0,0,-0.375,242.465,308.82,-66.315,1.85,1.895,1.935,0.555,1.235,1.74,-0.0219676,0.148932,0.17786596,1.43893,-1.935
4,0.75,414.8,1.83664,-2.05,-13.14,-0.02,80.35,87.68,0.14,0.71,0.9,0,0,-0.37,241.005,307.49,-68.255,1.88,2.045,2.035,0.555,1.235,1.73,-0.0171237,0.138152,0.16649204,1.35695,-2.265
4,1.25,415.75,2.2548,-2.05,-10.75,1.41,80.34,88.495,-0.11,0.64,0.82,0,0,-0.4,240.935,307.1,-65.955,1.83,1.905,1.975,0.555,1.24,1.73,-0.01625175,0.125698,0.17180396,1.44582,-2.305
4,1.75,415.7,2.24404,-2.05,-11.23,0.81,80.33,89.36,-0.185,0.605,0.615,0,0,-0.355,244.1,307.305,-65.99,1.99,1.975,2.055,0.55,1.24,1.73,-0.017429,0.131288,0.16748852,1.453515,-2.3
4,2.25,415.4,2.49586,-2.06,-13.52,0.27,80.32,89.97,-0.455,0.53,0.52,0,0,-0.395,241.07,306.565,-66.395,1.945,2.045,2.02,0.56,1.24,1.735,-0.01878365,0.142924,0.159891055,1.43957,-2.375
4,2.75,415.6,2.15863,-2.06,-12.875,0.56,80.37,89.745,-0.45,0.55,0.61,0,0,-0.37,240.825,306.23,-65.47,1.965,2.09,2.02,0.56,1.25,1.735,-0.0187851,0.137164,0.15534993,1.51348,-2.47
4,3.25,415.6,1.97327,-2.06,-11.875,0.97,80.345,90.865,-0.58,0.495,0.54,0,0,-0.39,244.78,305.895,-65.055,1.925,2.125,2.16,0.56,1.25,1.73,-0.0205192,0.139184,0.16957543,1.43158,-2.5
4,3.75,416.55,2.05494,-2.065,-12.04,0.74,80.35,91.09,-0.635,0.47,0.44,0,0,-0.365,240.84,305.525,-65.385,1.995,2.04,2.035,0.565,1.255,1.73,-0.017421,0.131794,0.15888109,1.4051,-2.485
4,4.25,416.3,2.015695,-2.07,-11.74,-0.29,80.39,91.405,-0.585,0.43,0.3,0,0,-0.345,240.59,305.74,-67.195,1.945,2.1,2.11,0.57,1.255,1.735,-0.01566695,0.130937,0.15296699,1.3463,-2.465
4,4.75,416.25,2.457265,-2.07,-13.31,-0.06,80.42,91.49,-0.715,0.43,0.24,0.02,0,-0.33,242.865,305.235,-64.545,1.91,2.065,2.195,0.57,1.26,1.735,-0.0200826,0.151151,0.15726506,1.37759,-2.595
4,5.25,416.95,2.421185,-2.07,-11.78,-0.845,80.42,91.455,-0.865,0.4,0.05,3.955,0,0.03,243.08,304.93,-64.82,1.82,2.19,2.215,0.575,1.26,1.73,-0.0172355,0.138119,0.14774607,1.32518,-2.66
4,5.75,416,2.41091,-2.07,-10.8,1.14,80.405,91.29,-0.72,0.46,0.19,48.025,22.285,3.86,244.825,305.4,-24.245,1.91,2.165,2.26,0.58,1.265,1.735,-0.0188038,0.1355115,0.16602098,1.294325,-2.305
4,6.25,416.25,2.84924,-2.07,-11.62,1.525,80.415,88.91,-0.315,0.66,0.59,198.645,109.095,18.905,245.105,309.31,22.17,1.65,1.88,1.895,0.585,1.265,1.735,-0.0149723,0.137813,0.17258154,1.041625,-1.04
4,6.75,414.4,2.86852,-2.07,-13.49,4.61,80.425,83.575,1.13,1.235,2.015,395.55,231.245,37.365,245.085,317.425,107.485,1.6,1.705,1.715,0.585,1.27,1.735,-0.0160394,0.1469205,0.171380035,0.8985295,0.635
4,7.25,409.7,1.521385,-2.075,13.74,12.47,80.435,73.145,2.495,2.245,3.935,595.96,332.35,53.955,253.455,323.65,181.075,1.175,1.105,1.13,0.585,1.27,1.735,-0.0200978,0.161873,0.223955575,0.6804815,2.565
4,7.75,403.6,-0.3361845,-2.07,48.74,21.04,80.44,64.3,4.405,3.375,5.495,774.05,433.345,69.925,258.555,332.62,238.53,1.215,1.06,1,0.585,1.27,1.735,-0.0756484,0.2775715,0.336865925,1.299425,3.765
4,8.25,400.85,-1.9367,-2.06,81.27,32.83,80.43,58.52,5.66,3.97,6.7,974.645,529.835,92.96,261.23,338.65,312.5,1.41,0.91,0.945,0.59,1.27,1.735,-0.150173,0.38722,0.48021662,1.74621,5.19
4,8.75,400.5,-2.80618,-1.97,120.79,40.99,80.435,55.125,6.19,4.63,7.48,1182.6,645.15,112.13,263.945,342.72,388.755,1.425,0.915,0.96,0.595,1.27,1.745,-0.215289,0.462388,0.57143425,1.960165,5.7
4,9.25,399.75,-4.12488,-1.91,154.26,49.075,80.405,49.955,6.98,4.9,7.96,1311.03,717.17,124.94,270.935,346.995,460.62,1.55,1.035,1.07,0.6,1.27,1.745,-0.264909,0.5220725,0.692263465,2.18319,6.64
4,9.75,400.1,-5.04097,-1.905,179.365,52.385,80.41,45.52,7.45,5.76,8.355,1470.545,789.445,135.24,273.37,350.495,498.14,1.84,1.22,1.305,0.6,1.27,1.745,-0.241824,0.502049,0.682624565,2.224765,7.26
4,10.25,399.95,-5.45965,-1.88,198.17,65.61,80.395,41.615,8.21,6.23,8.915,1604.59,863.015,152.725,275.96,353.325,545.355,2.02,1.33,1.495,0.6,1.27,1.745,-0.320441,0.5749175,0.74595508,2.3418,7.895
4,10.75,400.25,-6.75617,-1.88,207.79,64.96,80.38,41.655,8.38,6.37,9.06,1674.99,909.215,152.15,278.98,356.205,575.54,1.96,1.18,1.24,0.595,1.265,1.745,-0.293594,0.561048,0.78583077,2.22628,8.18
4,11.25,400.1,-6.36408,-1.875,209.34,71.625,80.375,39.52,8.64,7.06,9.425,1737.96,938.385,173.64,277.935,359.98,600.92,2.045,1.185,1.215,0.575,1.265,1.745,-0.3324535,0.5995925,0.788165145,2.19472,8.935
4,11.75,399.8,-6.62442,-1.85,223.12,74.58,80.39,39.01,8.93,7.47,9.68,1769.505,942.27,164.25,281.325,363.075,621.595,2.25,1.2,1.235,0.57,1.265,1.745,-0.373278,0.627304,0.82725812,2.44525,8.825
4,12.25,399.8,-7.1481,-1.825,247.46,74.365,80.4,38.565,9.38,7.55,10.45,1785.445,947.1,158.435,280.875,364.59,618.455,2.265,1.37,1.385,0.58,1.265,1.75,-0.44283,0.7130715,0.849716105,2.608955,9.225
4,12.75,399.5,-6.25011,-1.825,239.99,68.22,80.37,38.225,9.65,7.33,10.49,1755.665,933.395,154.975,282.565,363.46,601.605,2.32,1.57,1.56,0.565,1.265,1.745,-0.456143,0.689536,0.82559009,2.78892,8.935
4,13.25,399.3,-6.32383,-1.825,204.1,74.01,80.37,39.225,10,7.44,10.76,1697.925,897.78,141.955,284.8,363.855,586.135,2.335,1.635,1.595,0.55,1.27,1.75,-0.428863,0.658818,0.85600818,2.68125,8.99
4,13.75,399.3,-5.99978,-1.825,205.6,74.58,80.35,38.46,10.055,7.53,10.86,1587.165,846.615,133.62,284.73,363.09,535.78,2.135,1.655,1.68,0.53,1.26,1.75,-0.476177,0.700634,0.845828,2.86554,9.205
4,14.25,399.1,-5.18595,-1.83,176.09,60.235,80.34,39.025,9.925,7.93,10.73,1471.73,775.415,122.555,286.06,361.59,523.365,2.455,1.665,1.715,0.52,1.26,1.755,-0.429788,0.661164,0.83049925,2.56909,9.09
4,14.75,398.5,-4.1759,-1.83,172.69,56.5,80.29,40.47,10.165,7.96,10.78,1361.225,725.535,102.92,289.125,359.125,473.16,2.48,1.915,1.935,0.515,1.26,1.755,-0.467495,0.69627,0.82207177,2.63178,9.06
4,15.25,398.6,-4.56001,-1.835,159.73,47.03,80.305,43.43,9.89,7.8,10.795,1184.065,628.095,87.46,286.135,358.41,419.67,2.48,1.79,1.8,0.505,1.255,1.755,-0.421878,0.6660295,0.802315045,2.613015,8.71
4,15.75,398.45,-3.663555,-1.835,135.44,47.52,80.29,42.47,9.345,7.68,10.9,993.93,533.14,71.43,284.73,355.685,335.515,2.185,1.57,1.61,0.495,1.255,1.755,-0.406969,0.644241,0.79942553,2.587485,8.435
4,16.25,398.7,-2.652585,-1.835,107.3,41.94,80.3,44.285,8.885,7.35,10.94,832.745,446.725,55.875,282.48,352.955,284.215,2.29,1.51,1.52,0.495,1.25,1.755,-0.4510805,0.678791,0.79729104,2.82618,7.745
4,16.75,399.65,-1.23006,-1.835,74.74,33.96,80.3,45.645,8.94,7.175,10.825,616.435,330.94,37.71,282.575,348.905,196.905,2.415,1.57,1.69,0.495,1.25,1.75,-0.3789,0.6132875,0.7315979,2.39407,7.18
4,17.25,399.6,-0.042114,-1.835,27,29.09,80.31,48.37,8.475,6.87,10.525,387.105,214.42,22.25,283.485,344.88,104.03,2.54,1.915,1.97,0.505,1.245,1.745,-0.259179,0.5164005,0.66346884,2.19192,6.69
4,17.75,400.45,1.53237,-1.83,-4.89,17.41,80.32,50.06,7.99,6.295,9.775,203.77,108.42,10.595,277.31,338.78,20.795,2.8,2.2,2.275,0.51,1.245,1.745,-0.151656,0.3986655,0.49402383,1.70383,5.385
4,18.25,404,1.16579,-1.83,-22.92,9.85,80.335,55.635,6.505,4.795,7.485,53.37,23.49,2.675,272.175,332.655,-35.05,2.845,2.395,2.355,0.52,1.245,1.745,-0.0466221,0.214445,0.294563055,1.49311,3.395
4,18.75,405.2,1.459015,-1.835,-22.61,2.15,80.365,65.24,4.92,3.33,6.46,5.43,0,-0.23,264.81,328.26,-70.035,2.79,2.47,2.475,0.53,1.245,1.745,-0.0284697,0.173603,0.23623603,1.49277,2.355
4,19.25,406.95,1.40485,-1.84,-12.265,1.92,80.37,71.305,4.155,2.38,5.66,0.03,0,-0.515,261.23,324.305,-69.925,2.79,2.445,2.505,0.53,1.245,1.745,-0.02329135,0.154386,0.20140407,1.28357,1.48
4,19.75,410.55,1.54277,-1.885,-14.94,1.62,80.36,75.315,3.1,1.98,4.66,0,0,-0.425,257.09,321.355,-69.785,2.625,2.33,2.275,0.54,1.245,1.745,-0.0216792,0.14808,0.19411904,1.36879,1.08
4,20.25,412.8,2.27309,-1.93,-13.81,1.32,80.37,78.62,2.825,1.69,3.98,0,0,-0.36,255.6,320,-70.335,2.555,2.225,2.27,0.54,1.245,1.745,-0.0252779,0.162695,0.20035194,1.50073,0.49
4,20.75,414.75,1.654255,-1.995,-13.48,0.29,80.42,80.67,2.145,1.465,3.305,0,0,-0.35,251.2,317.24,-70.285,2.495,2.26,2.1,0.55,1.245,1.745,-0.0211255,0.1568715,0.18265451,1.441285,-0.06
4,21.25,416,1.715165,-2.03,-12.92,1.075,80.415,82.93,1.805,1.265,2.775,0,0,-0.37,248.43,316.255,-69.27,2.36,2.105,2.095,0.55,1.245,1.745,-0.0227299,0.146326,0.18759206,1.48975,-0.315
4,21.75,416.3,2.298855,-2.05,-15.66,0.79,80.36,84.43,1.365,1.14,2.37,0,0,-0.33,246.595,314.235,-68.41,2.275,2.11,2.105,0.56,1.245,1.745,-0.0239853,0.154494,0.18867697,1.5203,-0.625
4,22.25,415.9,2.23796,-2.05,-12.76,0.39,80.36,86.135,1,0.97,2.015,0,0,-0.35,246.56,312.565,-66.93,2.115,2.145,2.145,0.555,1.245,1.745,-0.0215377,0.145779,0.17559751,1.459915,-1.08
4,22.75,415.6,1.40845,-2.06,-12.45,0.115,80.355,87.195,0.755,0.885,1.73,0,0,-0.33,249.345,312.485,-65.225,1.995,1.945,1.96,0.555,1.255,1.745,-0.0223544,0.1474665,0.189771495,1.45688,-1.175
4,23.25,416.2,1.931135,-2.075,-11.82,0.64,80.345,88.685,0.74,0.795,1.49,0,0,-0.36,245.27,311.585,-66.295,2.095,1.95,2.045,0.56,1.255,1.745,-0.0206588,0.1469565,0.17413147,1.47475,-1.34
4,23.75,416.4,2.21929,-2.075,-12.115,0.34,80.355,88.13,0.38,0.805,1.315,0,0,-0.375,244.115,310.445,-66.715,1.98,2.145,2.075,0.56,1.255,1.745,-0.0186696,0.1417005,0.182510465,1.454795,-1.65
5,0.25,428.25,3.00113,-12.68,-12.59,0.86,80.39,90.335,2.545,0.87,3.6,0,0,-0.33,259.83,322.205,-66.04,8.16,9.695,9.56,9.615,7.94,6.72,-0.0193923,0.138552,0.17521102,1.47004,0.86
5,0.75,429.1,2.96739,-13.38,-10.36,-0.41,80.36,90.8,2.39,0.655,3.295,0,0,-0.33,259.315,320.33,-66.325,8.06,9.625,9.405,9.485,7.95,6.725,-0.01416685,0.126622,0.162543585,1.390615,0.68
5,1.25,430.15,2.310875,-13.735,-10.055,-0.2,80.38,91.835,2.125,0.62,3.08,0,0,-0.35,257.53,318.415,-65.63,7.75,9.295,9.265,9.31,7.96,6.73,-0.01759695,0.131551,0.15701815,1.44985,0.195
5,1.75,430.6,3.22611,-14.365,-10.65,-0.89,80.39,92.56,1.805,0.55,2.6,0,0,-0.33,255,317.675,-65.79,7.55,9.06,9.255,9.11,7.975,6.73,-0.0193629,0.138052,0.1571881,1.44935,-0.115
5,2.25,431,3.01778,-14.815,-9.71,-1.865,80.37,93.165,1.57,0.49,2.69,0,0,-0.275,253.825,317.09,-65.29,7.305,9.015,9.09,8.985,7.99,6.74,-0.0177254,0.132613,0.16093291,1.39535,-0.15
5,2.75,431.7,2.84176,-15.06,-8.63,-1.22,80.39,93.745,1.405,0.41,2.245,0,0,-0.35,252.25,316.26,-64.705,7.19,8.725,9.09,8.875,8,6.74,-0.0177464,0.13323,0.149130395,1.36535,-0.45
5,3.25,433.05,2.422525,-15.415,-8.22,-1.585,80.37,94.255,1.03,0.39,1.9,0,0,-0.32,252.685,315.59,-65.14,7.035,8.665,8.79,8.705,8.01,6.745,-0.0168014,0.131482,0.14803209,1.36729,-0.51
5,3.75,433.2,2.775645,-15.63,-8.125,-1.135,80.38,94.48,0.9,0.34,1.61,0,0,-0.29,253.755,315.135,-64.6,6.925,8.515,8.615,8.525,8.005,6.75,-0.01694935,0.1259515,0.14375047,1.340245,-0.705
5,4.25,434.3,2.51022,-15.97,-8.66,-1.14,80.36,95.195,0.78,0.33,1.705,0.07,0,-0.275,252.605,314.305,-64.065,6.805,8.435,8.515,8.385,8,6.76,-0.01594595,0.120292,0.143429415,1.35178,-0.76
5,4.75,432.75,2.47762,-16.02,-6.12,-0.815,80.34,94.98,0.72,0.32,1.72,5.59,0,0.11,251.485,313.86,-62.42,6.875,8.325,8.305,8.23,7.985,6.765,-0.0150586,0.119379,0.13958904,1.35629,-0.905
5,5.25,431.6,3.15378,-16.11,-6.85,-0.67,80.34,94.76,0.75,0.335,1.66,44.95,26.925,2.725,250.415,314.195,-23.595,6.725,8.015,8.01,8.065,7.975,6.775,-0.01777135,0.1322495,0.145801155,1.272995,-0.66
5,5.75,429.3,3.88712,-15.93,-8.1,2.255,80.35,93.055,1.135,0.47,2.05,162.605,110.25,13.115,253.47,317.87,31.075,6.67,7.63,7.685,7.93,7.96,6.785,-0.0154772,0.126377,0.15039215,1.17807,0.495
5,6.25,422.65,3.93504,-15.245,-16.605,3.38,80.37,88.54,2.425,0.865,3.34,368.88,205.565,25.33,257.345,324,100.675,6.56,7.27,7.235,7.855,7.95,6.785,-0.0121036,0.1300235,0.169252095,0.8655365,2.58
5,6.75,415.8,1.24009,-13.655,2.04,17.865,80.35,82.44,4.105,1.6,5.39,555.105,315.06,37.65,263.83,335.085,186.84,6.57,7.135,6.99,7.765,7.935,6.795,-0.0135629,0.12883,0.17373111,0.557304,4.46
5,7.25,408.1,-2.514275,-11.305,36.5,29.41,80.36,73.115,6.135,2.92,7.91,752.81,421.67,49.975,267.465,345.62,274.505,6.985,6.715,6.59,7.695,7.93,6.805,-0.039992,0.204144,0.27207793,0.904106,6.675
5,7.75,403.4,-4.67521,-6.91,60.23,56.79,80.37,66.76,7.95,4.4,9.77,959.105,531.5,60.205,271.66,359.27,363.525,7.29,6.845,6.785,7.63,7.92,6.81,-0.0899148,0.300616,0.36854986,1.49394,8.295
5,8.25,400.8,-4.90534,-2.19,86.7,76.305,80.36,61.905,9.335,5.34,10.9,1152.49,631.63,71.85,274.285,368.575,443.45,7.645,7.125,6.885,7.7,7.91,6.815,-0.137415,0.377436,0.4613632,1.69036,9.875
5,8.75,400.05,-7.38957,3.345,120.79,97.35,80.36,54.9,10.315,6.285,11.515,1313.48,717.65,77.515,279.6,376.815,514.63,8.175,7.505,7.035,7.785,7.895,6.825,-0.200609,0.4554915,0.552326445,1.79744,10.925
5,9.25,399.35,-8.89417,10.075,166.56,116.61,80.36,49.405,11.035,7.64,12.46,1478.07,802.105,87.175,282.38,384.11,584.71,8.685,7.775,7.665,7.945,7.89,6.83,-0.252989,0.510326,0.65512365,1.88396,11.79
5,9.75,399.6,-10.4475,17.825,178.925,133.2,80.37,44.335,11.42,8.23,12.92,1623.23,866.685,90.635,287.45,393.075,647.085,9.01,8.565,8.205,8.14,7.875,6.835,-0.257116,0.509657,0.69542074,2.22705,12.67
5,10.25,401.6,-10.6968,25.17,207.455,128.28,80.365,42.375,12.155,8.41,13.485,1716.865,922.095,99.56,290.13,394.19,685.25,10.21,9.295,8.63,8.475,7.87,6.84,-0.264719,0.526421,0.68533143,2.07712,13.35
5,10.75,401.85,-11.9398,32.025,215.595,138.73,80.36,40.785,12.385,8.72,13.55,1744.345,964.555,99.705,292.365,400.335,715.87,10.905,10.23,9.285,8.82,7.86,6.85,-0.303752,0.558598,0.73693419,2.05307,13.88
5,11.25,401.6,-11.9101,38.66,211.14,163.14,80.35,38.945,12.69,9.02,13.99,1771.06,949.5,99.325,296.06,402.94,732.325,11.555,10.96,10.275,9.25,7.85,6.85,-0.333556,0.592754,0.7585473,1.94675,13.965
5,11.75,401.1,-11.3344,41.79,220.73,143.41,80.32,37.715,12.765,9.34,14.07,1722.365,920.125,98.335,301.29,404.82,709.325,12.46,11.36,10.815,9.535,7.835,6.855,-0.340907,0.603099,0.76195669,2.30737,14.32
5,12.25,400.8,-12.2857,45.35,235.59,150.6,80.335,38.225,12.93,10.045,14.385,1812.94,960.28,96.395,301.395,402.24,722.95,13.22,12.01,11.26,9.895,7.83,6.86,-0.328802,0.5819055,0.7609991,2.27078,14.475
