DOY2,HR2,TAU,H,LE,FC,SC,SH,SLE,WS,USTAR,T_SONIC,CO2,H2O,SW_IN,SW_OUT,LW_IN,LW_OUT,TA_1_1_1,TA_1_2_1,TA_1_3_1,RH_1_1_1,RH_1_2_1,TS_1_1_1,TS_1_2_1,VPD,PA
1,15.25,-0.3359837255,67.5544161425,74.11642252,-5.42374066575,-0.06561551,-0.8606185855,-0.766279888,2.366980268,0.36186130825,22.505444225,394.390889675,14.9711955375,345.325,38.9525,355.85,439.275,22.145,22.4975,21.77,55.0775,61.5375,19.0775,18.815,10.0902169395,101.477527
1,15.75,-0.328097549,71.61555322,74.497532665,-5.13976935625,-0.02381168225,-0.0808960625,-0.691877498,2.340565175,0.353439883,22.7879843,394.442213,14.81385522,261.9,31.15,352.475,437.6,21.9775,22.4625,21.3,56.1,62.155,19.285,18.955,10.7642897825,101.4653
1,16.25,-0.312994493,47.03058807,65.38132905,-4.40033874525,-0.112818251,-2.5440927435,-1.0204025875,2.38600547,0.351012058,22.7049525,394.0263717,14.6606141,195.575,24.915,349.55,435.025,21.9025,22.17,21.09,57.2025,63.7925,19.37,19.1275,9.525846116,101.4515718
1,16.75,-0.28422546225,29.7736015825,56.17457282,-3.83278379025,-0.09799282225,-2.6333548135,-0.92704749275,2.21808959025,0.34692008675,22.55767965,395.212699775,14.6560094125,123.65,15.595,349.4,429.475,21.7625,21.8425,20.7,58.8475,64.6825,19.5125,19.2675,8.50660485875,101.46549535
1,17.25,-0.28138826625,8.70007938875,47.479256925,-2.7109002915,-0.073234589,-2.456115043,-1.16279197675,2.13794426,0.309546746,22.452100475,395.00927735,14.78161442,75.4125,10.36,345.975,424.05,21.3825,21.5,20.32,61.1375,67.66,19.58,19.3825,7.51493483325,101.485569025
1,17.75,-0.254572732,-5.612988745,34.64795305,-1.583709421,-0.0655483725,-2.922716519,-1.1009525785,1.840753833,0.270722,21.9537766,395.3231113,15.00527446,19.76,3.558,344.625,417.7,20.62,20.7075,19.74,63.825,70.6525,19.6475,19.465,6.44978165,101.5064108
1,18.25,-0.248495406,-15.224913635,22.07237538,-0.397836052,-0.050462476,-3.416631046,-0.826799077,1.440227958,0.222361813,21.321399,396.1836094,14.91762043,-1.17,1.115,340.95,412.175,19.6925,19.67,19.12,67.2775,73.7,19.705,19.525,5.572708717,101.515716
1,18.75,-0.209239367,-16.259439095,15.72387544,0.2597305,-0.029957526,-2.678344692,-0.76688103625,1.220390266,0.166146786,21.1159672,396.4470935,15.39644107,-2.46325,1.438,338.4,408.3,19.145,19.2025,18.48,70.51,77.545,19.7375,19.57,4.645414189,101.5256152
1,19.25,-0.19843670775,-17.11670334,12.0537820225,0.17377103475,-0.00530554625,-1.69484951325,-0.99296750525,1.09796669375,0.1367690255,20.785968475,396.695256525,15.22699434,-2.09125,1.51225,339.75,405.775,18.755,18.9075,18.15,72.905,79.7525,19.7225,19.5625,4.09200177475,101.55583505
1,19.75,-0.196946973,-18.39675184,10.24995782,-0.069543454,-0.011044258,-1.49630607325,-1.27677861,1.0223952675,0.1455053905,20.48131725,397.43355175,15.25884351,-1.964,1.62025,336.425,401.3,18.3625,18.3425,17.56,76.7,81.825,19.6725,19.56,3.5281763935,101.57570985
1,20.25,-0.21562899,-20.3038829875,8.75770168825,0.1603348615,-0.03005958825,-1.17667123725,-1.26724156,1.00383132125,0.13781564025,20.083614675,397.369552275,15.3991662775,-1.87075,1.5715,337.75,399.4,18.1775,18.0875,17.18,77.71,83.625,19.6,19.54,3.174884876,101.5883042
1,20.75,-0.215062491,-18.83068767,7.553742996,-0.325551956,-0.017880805,-0.976547539,-1.185744119,1.017776212,0.144547049,19.7460462,397.6085767,15.22822104,-1.793,1.5875,338.775,397.95,17.8625,17.6,16.85,78.215,83.35,19.4975,19.52,3.117095137,101.6186953
1,21.25,-0.202089324,-18.61193467,6.3965683445,-0.199681781,-0.075475416,-1.131415245,-1.249101541,1.003088589,0.13359983,19.4868986,397.6804729,14.47971214,-1.794,1.72375,339.425,396.1,17.53,17.36,16.67,79.5975,84.3,19.44,19.4825,2.766177923,101.6271696
1,21.75,-0.2022556765,-18.72089384,4.3613089035,-0.278406434,-0.038733351,-1.220309557,-1.314226711,0.90828930225,0.13507612975,19.151346225,397.9349314,14.63592829,-1.81075,1.5775,340.55,394.3,17.17,17.05,16.37,80.65,86.025,19.39,19.4575,2.56254846025,101.6375123
1,22.25,-0.18273912825,-20.9263622825,3.938300401,0.24081552375,-0.052869853,-1.143759479,-1.1057817235,1.01771757725,0.1351728645,18.871166375,398.3573697,14.48258263,-1.761,1.5945,342.95,393.725,16.96,16.79,16.07,81.3,87.425,19.3325,19.425,2.540824553,101.652166175
1,22.75,-0.16827012,-18.95866484,3.3538676975,0.111751248,-0.0600214245,-0.96108042,-1.076982179,0.9229047295,0.1287238225,18.799271625,398.252549,14.35647991,-1.73625,1.59275,341.9,393.725,16.7,16.725,15.97,81.9,87.75,19.305,19.3975,2.4648093665,101.662415775
1,23.25,-0.1689206695,-19.4518836425,3.995298258,0.455061465,-0.051996089,-1.101558399,-1.512628391,0.9328794485,0.13453222975,18.587290225,398.4248722,14.05542349,-1.70125,1.54425,344.4,392.75,16.6975,16.73,15.69,81.725,88.95,19.24,19.3675,2.368429618,101.65167885
1,23.75,-0.159633938,-18.534363755,4.058653336,0.641457025,-0.050816874,-0.98598852575,-1.2813106065,0.986017973,0.123955257,18.19074,398.943689,13.91697967,-1.66875,1.5795,345.95,392.925,16.48,16.385,15.4,83.1,89.225,19.19,19.3525,2.423725992,101.6403438
2,0.25,-0.217427275,-19.3875660425,4.65907169225,0.657628814,-0.05202209125,-0.7798596335,-1.10183702175,1.0767731015,0.134834419,22.1084268,389.578900875,17.7811787775,-1.694,1.606,361.6,413.8,20.23,20.18,19.51,83.9,87.9,21.54,20.82,3.1777491825,101.69530295
2,0.75,-0.191946943,-19.99756393,3.489592262,0.65997165925,-0.054078218,-0.575016919,-1.240566444,1.031312777,0.132180004,21.77606,390.1768671,17.61082848,-1.685,1.58625,362.625,412.25,19.8425,19.895,19.39,84.125,87.95,21.5375,20.84,3.003400117,101.6771819
2,1.25,-0.2192299165,-21.95449813,4.831503053,0.7010026835,-0.03669930025,-0.528464498,-1.3233474275,1.027886925,0.130080273,21.48892365,390.0772413,17.48242935,-1.63275,1.51475,360.25,410.675,19.7825,19.7,19.2,83.55,88.425,21.4925,20.805,2.938025147,101.6639828
2,1.75,-0.2317346525,-21.055520885,3.28757149475,0.600030385,-0.04752457175,-0.575601743,-1.29816146575,1.0507496585,0.131724575,21.50815565,391.47091175,17.2171338875,-1.54775,1.47125,362.675,409.85,19.5475,19.57,18.8425,83.7,88.325,21.405,20.8175,2.893861755,101.64473765
2,2.25,-0.21363180425,-19.79509416,3.83028668575,0.728286886,-0.0428,-0.600775702,-1.219022548,1.05787923975,0.14502993675,21.181028975,391.70317295,17.2867392975,-1.596,1.46625,362.4,409.475,19.44,19.365,18.8,83.7,88.1,21.365,20.7475,2.967233493,101.625268525
2,2.75,-0.213101764,-19.56653581,3.91933602825,0.67543595175,-0.04257822125,-0.58124382,-1.449421769,1.0721016155,0.13815046725,21.038388425,391.503633075,17.2410221275,-1.594,1.43925,364.85,408.25,19.17,19.1825,18.71,84.025,88.725,21.3425,20.745,2.949439699,101.5911926
2,3.25,-0.214607636,-20.4211409875,3.95707748825,0.78672187375,-0.03786954125,-0.57557805075,-1.1694290185,1.082932184,0.141869998,20.9474828,391.43284085,16.8951851075,-1.6825,1.42275,363,408.525,19.215,19.3375,18.425,83.925,88.825,21.285,20.7575,2.98111984925,101.57490485
2,3.75,-0.2085090355,-18.7655195375,2.7092707475,0.71282544725,-0.037350524,-0.5279856825,-1.17258369025,1.0205100565,0.143806246,20.73475625,391.4408089,16.7914429475,-1.6495,1.33675,365.525,406.775,18.8275,18.98,18.3125,84.35,89.325,21.23,20.765,2.909065968,101.55816535
2,4.25,-0.1997728035,-19.8316861475,1.4415020035,0.68739420425,-0.0224170795,-0.535485228,-0.922606691,1.045984,0.1445517065,20.5575934,393.20336585,16.454776075,-1.6075,1.469,363.475,406.95,18.675,18.71,18.1425,85.15,89.9,21.25,20.745,2.762094529,101.56114995
2,4.75,-0.189245236,-19.3246901925,1.796721585,0.6581496365,-0.0345893255,-0.526960754,-1.17730591825,1.006317096,0.1388158045,20.17618165,392.35536325,16.57636742,-1.6605,1.38375,366.225,407.525,18.6225,18.68,18.21,85.5,90.4,21.215,20.71,2.68240746725,101.5644629
2,5.25,-0.178933354,-20.1922535875,1.4381152405,0.7033067705,-0.049673974,-0.544016479,-1.363735561,1.0415022095,0.138234605,20.06490555,392.8930803,16.3165802275,-1.63325,1.4535,365.125,406.375,18.555,18.5325,18.1175,85.5,90.575,21.175,20.66,2.54811305325,101.5658376
2,5.75,-0.181426778,-21.850818575,0.461944686,0.6208250405,-0.0388246975,-0.494797876,-1.36257720125,0.9953088145,0.1373676615,19.9701804,393.04799355,15.91475803,-1.56875,1.49325,365.05,405.475,18.6225,18.66,17.92,85.3,90.9,21.115,20.6475,2.597192907,101.5787744
2,6.25,-0.161174613,-21.0972516025,1.322756366,0.7271966365,-0.0412239035,-0.42293217,-1.130808298,1.051569227,0.12914121,19.81771955,392.21984435,15.92105394,-1.60825,1.48325,365.5,405.8,18.4725,18.57,17.9175,85.7,90.7,21.0825,20.6125,2.582780157,101.60170505
2,6.75,-0.167221899,-21.94489862,1.685949661,0.805,-0.028409815,-0.4882482395,-1.203488481,1.015895147,0.1376141725,19.66419565,394.9954272,15.74642259,-1.52625,1.561,363.6,405.45,18.4625,18.585,17.995,85.525,91.35,21.05,20.57,2.587131139,101.63248605
2,7.25,-0.171228439,-20.52000425,1.365573319,0.626341466,-0.071767756,-0.266298641,-1.287608169,1.087488655,0.147315554,19.4889947,392.556566275,15.09738344,2.4585,2.2095,364.9,404.775,18.44,18.4575,17.9925,85.2,91.65,21.015,20.4975,2.9048546735,101.6571656
2,7.75,-0.1689873835,-14.681960565,3.681560029,0.10026155725,-0.04889978925,0.7344411315,-0.345535558,1.1152400005,0.148311052,19.5069624,393.491791425,15.42286218,41.665,9.33,365.225,407.125,18.6525,18.7575,18.5025,84.45,90.775,20.97,20.4425,3.625565716,101.69319775
2,8.25,-0.194881596,-1.058687953,12.0549561425,-1.38,-0.107017941,2.76316975075,0.34673749625,1.256034151,0.186597411,19.5861942,395.3608165,15.9975261325,112.525,18.7575,364,414.825,19.14,19.3275,19.335,81.825,88.05,20.81,20.31,5.52588789525,101.7404315
2,8.75,-0.248716772,15.520405855,22.0525380925,-2.726636225,-0.387989901,1.773467459,0.02698134525,1.509315523,0.237004516,20.4854934,395.5276587,17.0816528825,186.075,29.9775,360.95,421.9,20.18,20.6475,20.3725,78.15,82.3,20.4225,20.06,7.587237576,101.7590059
2,9.25,-0.293329235,35.375535055,34.217311575,-4.235459281,-0.37512713075,0.776238076,-0.3219536375,1.8574572625,0.292203172,21.85943825,393.44027005,18.02622046,301.6,47.6325,359.125,431,21.3325,21.6525,21.535,73.995,79.1475,20.1825,19.8325,9.0734592665,101.8048755
2,9.75,-0.2970289565,63.12558046,50.79334147,-5.208781968,-0.254746506,0.417240938,-0.6818877045,2.0393377895,0.32051755,22.9465167,391.95340835,18.54142193,478.525,61.5475,361.025,439.65,22.3275,22.8625,22.6075,70.56,74.285,20.265,19.6975,9.629382933,101.80016495
2,10.25,-0.3250770905,72.01624689,58.913866305,-5.941804623,-0.19453312675,0.111327156,-0.9951270405,2.198527467,0.323881332,23.6204031,388.603227,18.59415208,583.75,62.59,365.725,444.825,23.1025,23.545,23.4925,67.7675,70.5375,20.0575,19.61,11.074495725,101.8096259
2,10.75,-0.34203108125,93.0732657,68.7122212675,-6.2529258425,-0.1212585035,-0.18807680625,-0.70276737025,2.0529292915,0.33195223175,24.4220112,387.357074875,19.018443145,609.925,63.4225,367.825,448.75,23.6475,24.0575,23.855,65.52,67.85,20.24,19.6475,11.5345819825,101.8281148
2,11.25,-0.354268961,109.57263375,80.624807325,-6.614218926,-0.162332926,-0.683005686,-0.6967599695,2.24879278325,0.35197977825,24.79756085,385.31981945,18.968038985,702,70.51,369.4,455.9,23.95,24.44,24.17,64.3,66.65,20.36,19.66,11.589176775,101.81611345
2,11.75,-0.3667511145,115.640155,93.645505665,-6.851761656,-0.13001676275,-1.52456416,-1.071268041,2.4440129805,0.374440395,25.148642625,384.40928475,18.90267014,712.525,71.21,371.175,458.575,24.4825,24.87,24.6475,63.245,65.005,20.39,19.73,11.20668967,101.800739225
2,12.25,-0.387703154,128.382818375,101.2212168,-7.278091815,-0.07577609525,-0.86449165375,-0.734232561,2.516173035,0.390926583,25.3510678,384.3165614,18.8936404175,798.3,74.8225,373.125,459.725,24.5775,25.03,24.77,62.21,64.34,20.54,19.84,11.059440565,101.7583783
2,12.75,-0.39221650775,134.97732835,105.73679335,-7.27205318,-0.0544795545,-0.28090121,-0.8490853635,2.597694278,0.39904202475,25.570993875,384.205336375,18.71118791,801,74.4175,371.8,464.225,24.76,25.3025,25.0475,61.7575,63.4525,20.5725,19.92,11.20486881,101.72431135
2,13.25,-0.399401336,142.599709275,110.16452035,-7.1484056555,-0.03959642875,-0.29736955875,-0.338697018,2.7569581485,0.4139756675,25.60291465,383.92251425,18.94856594,812.5,75.57,374.3,465.475,24.9125,25.33,25.2,61.7625,63.4025,20.65,20.0275,11.106338895,101.68281135
2,13.75,-0.40397262775,141.09198485,117.944280925,-7.1658251145,-0.043304533,-0.3582451595,-0.7211685835,2.71748507875,0.412278951,25.768298275,384.035912675,19.1659676425,707.2,71.6825,375.975,465.6,25.0825,25.455,25.215,60.3775,62.68,20.83,20.1075,11.2504960275,101.6479483
2,14.25,-0.39155381125,133.1574808,117.511469275,-7.0943470555,-0.038533162,-0.4643975695,-0.8017142135,2.783347643,0.42372450325,25.7500101,384.1721702,19.2624181025,682.975,67.3125,373.225,463.9,25.13,25.59,25.1025,60.4925,62.185,21.06,20.3,11.3321298175,101.604781175
2,14.75,-0.371247976,122.0993135,108.4384511,-6.74,-0.03740036975,-0.67800203125,-0.7075955215,2.829407236,0.418181375,25.7251598,384.346178,19.30599867,540.125,56.5325,373.9,463.35,25.01,25.4775,24.9525,60.93,61.665,21.23,20.4325,11.21776743,101.5771264
2,15.25,-0.36668447825,109.4421818,101.497181,-6.4675898165,-0.0399,-0.817423379,-0.474972756,2.781691623,0.41010440375,25.70246405,383.867027075,19.41214008,445.45,50.1125,374.075,459.675,24.9325,25.215,24.6825,62.33,62.9725,21.4575,20.605,10.85065121,101.55025725
2,15.75,-0.36259741375,101.518552,100.007486685,-5.960996933,-0.020935516,-0.64912208025,-1.09610808475,2.805444458,0.406990055,25.6880868,384.820234575,19.2969437,367.3,39.875,371.625,455.65,24.74,25.1725,24.5875,61.9925,62.9,21.77,20.81,11.1174020575,101.53972985
2,16.25,-0.33909266375,90.0896325875,93.6818712775,-5.2175,-0.05283881025,-1.1366746075,-0.9516735165,2.700931761,0.3981661045,25.62640535,383.697376375,19.31440064,324.275,39.505,368.95,453.4,24.6525,24.97,24.52,61.1,64.3125,21.9375,20.91,10.478973465,101.5216352
2,16.75,-0.3179750555,66.2442034225,80.6174443925,-4.33978487075,-0.0611557515,-1.916650671,-0.89051036925,2.591341899,0.3817782285,25.482190875,383.469487275,19.2143047625,235.45,29.405,369.775,449.2,24.4,24.6425,24.15,62.6225,65.995,21.96,20.98,9.8516299855,101.52286515
2,17.25,-0.30381400675,45.546385115,71.2744228625,-3.6025,-0.04328609525,-1.983295123,-1.09751838825,2.44967657525,0.35983848425,25.238736,383.530055775,19.5177968575,133.5,16.92,367.15,444.7,24.2525,24.4625,23.7025,63.3775,67.595,22.015,21.04,8.98118668925,101.522822125
2,17.75,-0.263233011,20.68808125,54.95711657,-2.215900012,-0.03276569775,-1.796682715,-1.18032666275,2.321129281,0.344461064,24.9948683,383.2485305,19.40284804,68.265,9.8525,364.725,437.7,23.6525,23.8625,23.13,65.6775,69.8975,22.045,21.0875,7.983060873,101.5377693
2,18.25,-0.242573498,0.481975128,41.45470312,-0.555999354,-0.03651352,-2.451705549,-1.245946569,2.090408378,0.29399266,24.6097107000001,383.2946148,19.563356,10.545,2.15675,361.85,432.1,23.09,23.1375,22.4625,68.2325,73.215,22.085,21.165,6.859149834,101.5416473
2,18.75,-0.233808343,-11.312903945,31.315373035,0.093408101,-0.046895989,-3.161874399,-1.336773236,1.7147173995,0.248894227,24.2552848,387.60363305,19.48737518,-1.84625,1.53775,359.025,428.225,22.4775,22.5325,21.8825,71.9375,75.6325,22.1,21.245,5.6907316935,101.56268715
2,19.25,-0.19370609425,-15.591314975,25.5957463325,0.60689015625,-0.0194270385,-1.5100175595,-0.8981897225,1.584726719,0.2295013875,23.984615525,387.67937755,19.3154718075,-2.03875,1.71275,357.8,424.1,22.035,22.1025,21.6625,74.2575,77.47,22.0775,21.305,5.198301107,101.5881282
2,19.75,-0.188796987,-16.7265532175,21.1486658,0.68,-0.01921958625,-1.08084691125,-0.70679025925,1.419320777,0.208265706,23.8021541,386.8459169,19.20752738,-1.93475,1.77475,355.675,422.275,21.7225,21.8325,21.37,76.905,79.7125,22.0325,21.2825,4.682924449,101.6022994
2,20.25,-0.1781505845,-17.9406509325,16.633481265,0.681339839,-0.016639369,-0.948048935,-0.658266958,1.28368280775,0.1782509775,23.5649117,389.0198232,19.1276448225,-1.8445,1.874,355.45,421.05,21.5525,21.5725,21.18,78.3,81.4,21.975,21.2675,4.30703054575,101.6317639
2,20.75,-0.170566254,-18.244282275,14.59024559,0.705471159,-0.013537769,-0.828302365,-0.827941678,1.217823681,0.169206345,23.2935724,389.2335192,19.24208631,-1.85075,1.898,355.5,419.15,21.3225,21.2275,20.7875,79.615,82.85,21.935,21.2225,4.092800217,101.655774
2,21.25,-0.179557493,-18.2235854825,13.2886006,0.61,-0.032,-0.755004459,-0.865478397,1.159531624,0.160142535,23.1143831,386.9542421,19.19634403,-1.80575,1.8465,356.175,417.95,21.1,21.0975,20.655,80.325,83.875,21.89,21.155,3.862655724,101.6717097
2,21.75,-0.170112475,-17.821393345,10.84022819,0.59348092,-0.021367313,-0.929585557,-1.001584799,1.102586444,0.156025205,22.855739,388.9140388,18.91736929,-1.811,1.77825,355.8,417.35,20.88,21.0525,20.42,80.625,84.525,21.87,21.1025,3.790110427,101.6919241
2,22.25,-0.1742090485,-19.280296665,7.5556654915,0.63088235025,-0.03382831,-0.8075545125,-1.03860400225,1.0805947085,0.15647382025,22.834237375,389.53223135,18.71444217,-1.728,1.753,356.45,416.75,20.755,20.9025,20.23,81.9,86.025,21.8525,21.06,3.56098284375,101.7039965
