DOY2,HR2,CO2,FC,SC,G,H,LE,SH,SLE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,PPFD_IN,NETRAD,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
8,7.75,364.994325,-0.137996,-0.266354275,-11.89625975,-151.245475,-8.167849,-17.288245,-30.186905,90.3621135,24.59637275,-1.07407499999996,0.0649695449196743,-0.595718181708378,-1.927051275,-86.5707725,2.949582335,-1.15827775,0.321981821506563,0.06157996,0.262647739178368,0.0884897258945328,0.925942125
8,8.25,369.829325,-4.781018,-1.317045275,-11.64111875,-115.163355,-1.2176916,-12.48239,-24.954805,90.24616725,24.6198746288981,-0.947924999999977,0.0701311172919939,-0.523896291139381,1.590864075,-67.574024,2.91967148625,-1.29347375,0.267919776390583,0.06093634,0.244091750060418,0.0791686686843769,0.968046575
8,8.75,374.69355,-3.0233475,-1.795208,-11.30824975,-82.43792,-131.3793,-8.899292,-25.60994,90.238316,28.1960371041507,-0.827649999999966,0.0546679975735007,-0.187793328684105,9.39879415,-15.6544885,2.89523091375,-1.1796,0.29173378468862,0.087370235,0.29421159036665,0.153494354110735,0.76438135
8,9.25,356.708525,-8.1962825,-2.666114,-11.040129,-139.9618,2.4097475,-14.73064,-13.50238,90.268146,22.4702743734408,-0.707149999999992,0.0638961311481935,0.09823191375,22.41390175,0.7705744,2.87660020375,-1.2327775,0.43297065200314,0.103335735,0.307262843154413,0.212640190239172,1.064273775
8,9.75,379.9574,-8.462248,-2.246803,-10.82193225,-71.88242,4.30459775,-2.933725,-47.20316,90.289501,21.6971842889372,-0.324724999999989,0.0778522948129829,0.10874989975,33.50941075,3.723004675,2.8657403375,-1.324,0.390934962626998,0.1331332425,0.232099106789801,0.200534699369824,0.9768326
8,10.25,383.2151,-18.47855,-2.0813675,-10.48673425,-104.78204,12.80908,-2.307436,-19.4190725,90.3478375,19.4438377244565,-0.14819999999998,0.0743019127957799,0.3721177775,39.77775175,7.808928025,2.85299104625,-1.036241,0.3945703047242,0.10546748,0.319641058611301,0.275293170715354,0.8770616
8,10.75,382.2239,-11.26696,-3.103337,-10.10752125,-64.322455,-0.648846999999996,-12.45778,-35.03088,90.363647,23.3941925208209,-0.175674999999968,0.093239557986925,0.65692177,61.83160775,11.10417025,2.856810225,-1.054836,0.466383747956201,0.136148325,0.346664320532539,0.302041391537413,0.994935225
8,11.25,383.229275,-14.066075,-1.785666,-9.6703256,-46.11681,-34.91679,-2.744169,-49.6139,90.38601525,26.7840001756772,-0.207149999999993,0.106737515487107,1.13475225647428,66.96952925,14.43121375,2.8727317875,-1.293063,0.466717808479597,0.20342195,0.454446486928122,0.353264696630277,1.13248925
8,11.75,382.717,-15.59989,-1.365416,-9.20826375,-53.6848,-0.4753175,-11.42341,-18.7130625,90.6008285,27.110520402304,-0.0849999999999795,0.11045179944211,1.4493301,84.06044475,15.8822465,2.9721570925,-1.05072,0.552560403937886,0.19892,0.502730544128761,0.37101886744477,0.408936
8,12.25,386.388,-17.34709,-1.662858,-8.497016875,-32.4012575,12.101582,-19.134705,-39.3268175,90.7002345,23.1208103882083,0.533000000000015,0.101969112970546,1.73956015,90.651149,17.99950075,2.88868045,-1.01344,0.491437686792537,0.249705,0.461879854507641,0.425225822357956,0.685127
8,12.75,387.19255,-22.85581,-2.5527205,-8.484140225,10.972288,25.12587,-12.650915,-38.273835,90.6742305,25.0164494135409,0.92500000000004,0.155159273965241,1.842159,77.6513015,17.0380315,3.03235464625,-0.96971285,0.600381168744997,0.2062662,0.422919556346535,0.36124997533617,0.66528475
8,13.25,386.1154,-19.368655,-1.99517075,-8.837532425,5.5814105,24.589275,-12.77081,-47.528305,90.63677525,30.5147652839879,0.887150000000028,0.108451473154946,1.94822249309775,91.132338,21.08798975,3.27145376625,-1.15082195,0.608480184419299,0.21968785,0.478636346597849,0.408892927116519,0.8643526
8,13.75,380.3726,-14.41413,-2.1548435,-8.715630025,3.54884975,2.1358525,-18.3324575,-53.6836,90.602332,31.9999167180628,1.25280000000003,0.0863651146383402,1.68857599169524,73.99968425,16.5511215,3.38956854375,-1.0190762,0.525377058840516,0.10293464,0.451654036772827,0.338413798599619,0.9676548
8,14.25,376.8755,-18.5732,-2.751014,-7.559544425,8.20514125,-47.95117725,-14.2618325,-28.6436025,90.594159,27.1447134071006,0.988600000000042,0.116111796179508,1.66756106276133,51.66674025,8.6964011,3.52791519,-1.341398,0.509233833914534,0.141121,0.434604991273246,0.324262902397217,1.179
8,14.75,381.341375,-14.5601625,-1.92918325,-6.44733135,-15.97896,7.26509550000001,-17.3582225,-36.356775,90.56772725,27.7517505716927,0.435375000000022,0.0930683638768548,1.82457254029871,76.35202925,15.88604675,3.593434935,-1.201975,0.547078947025542,0.141910625,0.494575622521128,0.384730146924959,0.728967125
8,15.25,381.55175,-15.58585,-1.14443875,-5.619887425,4.090579,13.798,-14.6765625,-52.423805,90.55493425,30.49250675,0.682700000000017,0.0698319533425672,1.94378850043061,52.700646,9.52574295,3.592805705,-1.269909,0.498299339449779,0.13257825,0.423790538979606,0.367051307611741,1.187074
8,15.75,385.9387,-11.84032,-1.847237,-5.3463342375,-19.39614,-34.06334,-22.7107375,-21.136325,90.5426695,35.0142792959982,0.704700000000011,0.0890350842464558,1.59830582081631,42.2289145,5.120515925,3.6198494975,-1.454795,0.525853480881344,0.110636,0.446128825237723,0.331160433998195,1.3907665
8,16.25,382.94995,-9.6279615,-1.739555,-5.227769375,-31.8243,2.09477000000002,-19.657725,-28.78359,90.53952075,39.478439300643,1.38077500000003,0.0829389785674528,1.75859039501112,43.598316,3.95497675,3.6321397175,-1.14805025,0.378454453590359,0.1535766,0.359646025950282,0.216068158494911,1.298946
8,16.75,379.360075,-9.19761125,-1.13411185,-5.945075475,-15.45846,5.01009300000001,-25.148555,-33.123795,90.53899525,41.11040075,0.569124999999998,0.0589134601179174,1.5962060280632,27.41468275,-3.2120824575,3.6282019925,-1.34303225,0.492242222046939,0.12823085,0.375831723029889,0.227478316004756,1.27172675
8,17.25,384.88915,-6.90141,-2.164357,-6.2524464625,-76.8303375,-24.5094525,-28.1914925,-21.9721,90.542497,43.8721763825066,0.303825000000021,0.0631831347090356,1.43931303505165,9.07476185,-25.359447,3.57869565625,-1.19792825,0.397953778851752,0.1280535,0.267745054022952,0.181458698256669,1.17896225
