DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_2_1_1,NEE_1_1_1,RH_1_1_1,RH_2_1_1,VPD_1_1_1,VPD_2_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4,PPFD_DIF_1_1_1
2,22.25,0.3375753,387.4626,-22.15021,-0.0307385,3.602204,3.76141,0.4670145,74.48895,67.615,1.76891,0.6069158,-4.7506,-0.1008794,0.271332,2.009431,100.6,-5.5455,-38.36,0,-2.298,0.28,239.5,285.7,-0.393,-0.0705,0.325,0.1105,0.338
2,22.75,0.2826247,387.4186,-19.24143,-0.08239753,3.4792955,3.74889,0.4678597,75.98,68.76,1.72735,0.5671215,-4.936,-0.092,0.2550976,1.945427,100.6,-5.575,-36.735,0,-2.2355,0.265,239.35,284.5,-0.3845,-0.065,0.319,0.102,0.339
2,23.25,0.3141431,387.4296,-20.02683,-0.03240204,3.577991,3.78516,0.47204185,76.27463,70.16,1.56269,0.5333286,-5.1933,-0.10215865,0.2730145,1.997392,100.6,-6.1035,-33.44,0,-2.263,0.208,239.1,283.35,-0.372,-0.057,0.3225,0.099,0.3375
2,23.75,0.32187315,387.3211,-19.11454,-0.0328,3.5894635,3.79096,0.4040697,73.75599,70.545,1.61465,0.5204147,-5.3635,-0.10576235,0.2716663,1.961487,100.6,-6.3025,-34.845,0,-2.184,0.2165,241.4,282.3,-0.3815,-0.063,0.3155,0.1115,0.338
3,0.25,0.48351955,392.1384,-21.06512,-0.03518312,4.4161785,5.85519,0.6617328,73.808555,71.23,1.344065,0.9670658,-0.7668,-0.0921597,0.257866,1.986289,100.7,-1.25,-40.37,0,-2.343,0.1915,259.8,304.1,0.102,0.138,0.443,0.202,0.341
3,0.75,0.5289536,392.56135,-22.25425,-0.0003105225,4.404312,5.791435,0.6636963,74.62,72.53,1.22628,0.90431455,-0.9115,-0.1077625,0.282896,2.004036,100.7,-1.3325,-41.24,0,-2.3755,0.248,254.15,303.4,0.099,0.141,0.4495,0.204,0.342
3,1.25,0.48870005,392.32215,-21.91574,0.04771395,4.4523275,5.691165,0.6839207,75.405,74.39,1.165095,0.8590075,-1.0351,-0.097360185,0.27187265,2.047412,100.66,-1.516,-41.02,0,-2.332,0.278,255.6,302.9,0.103,0.136,0.4365,0.202,0.343
3,1.75,0.49931905,392.767,-20.32367,-0.05830391,4.400729,5.557685,0.6644543,77.668295,75.11,1.08312,0.780749,-1.3582,-0.1007682,0.2738353,1.999501,100.6,-1.693,-40.4,0,-2.342,0.219,258.1,302.3,0.1,0.148,0.428,0.1995,0.34
3,2.25,0.5329613,392.6847,-19.3795,-0.00939911,4.402208,5.473205,0.621623,77.89831,74.79,1.050775,0.7589508,-1.63465,-0.095883795,0.2655913,2.000399,100.6,-1.7955,-37.765,0,-2.337,0.261,256.1,302.3,0.098,0.141,0.45,0.197,0.342
3,2.75,0.5133646,393.0647,-19.283935,0.03468481,4.321337,5.41801,0.622682,77.29746,75.54,1.08394,0.7031669,-1.7584,-0.1179558,0.2968898,2.0304,100.6,-1.9815,-41.665,0,-2.288,0.201,253.5,301.7,0.106,0.1455,0.463,0.197,0.342
3,3.25,0.485933,393.49575,-20.72268,-0.10234685,4.332178,5.39717,0.5982981,78.10135,76.56,0.972743,0.6702341,-1.7782,-0.1132101,0.286264,2.0041565,100.6,-2.0335,-40.45,0,-2.327,0.245,253,300.9,0.104,0.14,0.4395,0.195,0.342
3,3.75,0.499703,393.40655,-19.14411,-0.08414626,4.351407,5.3482,0.5951721,78.93,76.47,1.03791,0.64766235,-1.9502,-0.1055745,0.26624095,2.00049,100.6,-2.215,-41.67,0,-2.299,0.239,252.6,300.3,0.106,0.132,0.45,0.195,0.342
3,4.25,0.512175,393.10525,-18.84392,-0.0377147,4.261411,5.33806,0.676367,78.04484,77.86,0.908958,0.6240539,-2.0686,-0.10828495,0.27954165,2.0182015,100.6,-2.42,-39.915,0,-2.256,0.184,253.3,299.5,0.111,0.136,0.4465,0.195,0.342
3,4.75,0.5350076,393.6227,-19.863355,-0.071107045,4.230406,5.272675,0.6417925,78.1483,77.57,1.061136,0.6203885,-2.331,-0.10809,0.28120965,2.062168,100.6,-2.471,-37.565,0,-2.167,0.235,254.65,298.7,0.108,0.126,0.429,0.194,0.343
3,5.25,0.5414836,393.76325,-17.90881,0.07102808,4.338224,5.16299,0.6597311,78.783095,77.455,1.12042,0.5808339,-2.09395,-0.107465,0.27398565,2.008614,100.6,-2.557,-37.61,0,-1.7355,0.2675,252.55,298.05,0.1125,0.132,0.428,0.195,0.3435
3,5.75,0.5334343,393.66965,-17.989275,0.04463125,4.290853,5.08063,0.6098346,79.3342,78.41,0.970378,0.54983205,-2.2887,-0.1305964,0.3061228,2.043653,100.6,-2.626,-29.12,5.6,1.766,0.7795,252.05,297.55,0.114,0.127,0.401,0.196,0.765
3,6.25,0.5695666,393.4015,-11.94726,0.0358214,4.279308,5.13146,0.5417881,79.372335,78.105,1.0170255,0.5817114,-2.491,-0.1612664,0.33978665,2.065633,100.7,-2.53,-2.018,47.86659014,23.44,2.876,254.7,298.95,0.103,0.1275,0.3885,0.191,19.525
3,6.75,0.5257076,394.7113,0.09087735,0.384528,4.29336,5.31742,0.547289,77.75356,75.98,1.092695,0.634783,-2.3138,-0.1981191,0.37499,1.983965,100.7,-2.195,22.46,135,71.505,8.76,250.1,302.5,0.1,0.1175,0.395,0.19,71.925
3,7.25,0.5820689,393.90305,23.98486,1.052507,4.306137,5.54895,0.3895691,73.78,72.27,1.26123,0.8006631,-1.8689,-0.26432475,0.4302339,2.006078,100.7,-1.836,65.55,281.05,141.6,14.75,254.9,305.4,0.095,0.11,0.364,0.1835,117.85
3,7.75,0.5285965,392.5257,61.97535,2.47319,4.369191,5.54891,0.3360706,71.04,70.06,1.248565,1.00181105,-1.3982,-0.3496343,0.4939798,2.1512735,100.7,-1.186,126.5,435.5574674,213.4,21.96,257.55,307.95,0.0815,0.111,0.326,0.184,152.4
3,8.25,0.510613,391.6397,97.040745,4.403349,4.371988,5.62504,0.1434957,69.275405,66.835,1.280125,1.1621245,-0.68,-0.4202434,0.5472999,2.267829,100.7,-0.74,194.5,599.6339665,292.9,27.84,260.45,311,0.069,0.097,0.283,0.18,202.1
3,8.75,0.4575061,391.767,139.93795,6.650939,4.350403,5.70329,0.08892,66.753025,63.81,1.36597,1.361986,-0.0497,-0.452004,0.56875845,2.3717,100.7,-0.1455,247.2,751.4,347.8,32.88,261.05,313.5,0.0445,0.073,0.228,0.1705,240.8
3,9.25,0.3040425,391.10565,167.848,9.236698,4.3075815,5.28682,-0.060460625,64.245075,60.595,1.63987,1.6111,0.55325,-0.4764126,0.5942761,2.308086,100.7,0.227,300.7,877.4663372,402.75,36.505,260.8,315.2,0.035,0.07,0.227,0.172,285.3
3,9.75,0.2424965,390.3171,199.56925,11.950555,4.317803,5.27954,-0.18557655,61.6053,57.8,1.77684,1.89623,1.1862,-0.499973,0.6094525,2.407279,100.7,0.672,360.7,981.9753035,471.45,41.79,262.3,317.95,0.033,0.071,0.227,0.172,339.75
3,10.25,0.17043475,389.53785,225.8492,13.76696,4.3540045,5.30918,-0.28698705,59.88349,54.43,1.9648,2.035453,1.73815,-0.530904,0.62687945,2.3956785,100.63,1.2575,384.6,1052.5,503.2,43.86,266.7,319.95,0.0115,0.066,0.224,0.1735,394.5
3,10.75,-0.038024677,389.6927,239.3162,15.64806,4.357809,5.28325,-0.3351715,56.12356,51.99,2.86091,2.25466,2.2505,-0.543895,0.63797975,2.443188,100.6,1.6155,403.3,1139.8445315,529.95,46.555,264.65,321.9,0.013,0.063,0.216,0.1735,421.35
3,11.25,-0.135515,389.5997,267.526,16.77773,4.30855,5.22843,-0.41904115,54.35,50.41,3.06397,2.51432,2.49451,-0.58702235,0.6594547,2.488983,100.6,2.045,415,1173,552.7,47.52,265.8,323.2,0.0075,0.058,0.213,0.177,419.6
3,11.75,-0.274983,389.0183,279.9484,19.00875,4.359343,5.26531,-0.4884013,54.9107,49.35,3.19281,2.73847,2.72905,-0.5828174,0.6565504,2.536011,100.6,2.23,429.2,1169.45,559.4,48.21,266.1,325.2,0.015,0.0735,0.224,0.176,375.5
3,12.25,-0.4221367,388.95205,266.7241,17.62175,4.401366,5.27762,-0.56547305,52.4291,48.57,3.31953,2.883149,3.0311,-0.6173277,0.6833224,2.613825,100.52,2.499,428,1189.5,568.9,48.3,263.1,327.2,0.021,0.067,0.227,0.175,389.4
3,12.75,-0.3438853,388.886,255.99215,17.8341,4.37341,5.39027,-0.5237769,51.85025,46.645,3.42997,3.018127,3.3658,-0.6277965,0.6873271,2.6694185,100.5,2.789,417.3,1148,564.3,47.65,265.6,328.7,0.016,0.0705,0.23,0.18,372.3
3,13.25,-0.402694,388.94145,229.93175,16.905915,4.407241,5.43888,-0.58047585,50.956,46.01,3.24436,3.185062,3.77255,-0.5692474,0.65615415,2.671608,100.5,2.992,380.35,1062.35,514.8,44.21,261.85,328.9,0.018,0.073,0.228,0.182,325.25
3,13.75,-0.30016065,388.855,192.87595,15.06994,4.41579,5.51228,-0.3621309,50.6608,46.2,3.41067,3.227422,3.95615,-0.601077,0.67501,2.6742015,100.5,3.1335,335.85,941.2,463.65,41.14,263.7,329.75,0.027,0.069,0.228,0.1805,304.15
3,14.25,-0.4422819,388.4818,167.6465,13.549625,4.41108,5.63137,-0.4640708,49.03,46.04,3.61611,3.283815,4.0391,-0.58519185,0.6700341,2.633982,100.5,3.319,288.6,829.9231681,422.85,36.24,265.4,329.5,0.028,0.08,0.2325,0.184,293.2
3,14.75,-0.3490705,388.606,134.534,12.571,4.455369,5.75176,-0.35193375,48.582105,45.5,3.92124,3.205246,4.231,-0.561131,0.6612463,2.730265,100.5,3.4185,224.95,661.3,363.8,31.495,264.6,329.3,0.0405,0.086,0.234,0.186,238
3,15.25,-0.15938,388.61765,98.49728,11.50948,4.490939,6.02484,-0.2379688,48.31,44.4,3.7145,3.204505,4.10895,-0.5580113,0.6523456,2.7837345,100.5,3.394,170.05,549.2,280.25,26.01,264.65,329.25,0.049,0.093,0.242,0.187,185.3
3,15.75,-0.04942321,388.728,57.490305,8.298879,4.573672,6.12717,-0.006575,49.123865,44.86,4.07911,3.045267,3.9978,-0.5226125,0.6315897,2.7228115,100.5,3.097,107.5,392.4,206.6,19.89,263,327.7,0.055,0.104,0.248,0.189,149
3,16.25,-0.02290036,388.75855,25.71087,6.067798,4.5736845,6.3143,0.0573148,49.40143,45.935,3.28976,2.974934,3.793,-0.4640518,0.599349,2.589089,100.5,3.047,46.87,267.0926185,138.5,15.21,260.6,326.1,0.061,0.11,0.271,0.1895,119.4
3,16.75,0.1580945,388.85445,-2.379637,3.2841525,4.599124,6.44283,0.22454655,51.18967,47.71,2.95142,2.7112025,3.678,-0.40591135,0.56087605,2.540488,100.554,2.8895,6.991,139.1387887,70.21,8.37,257.2,324.7,0.0745,0.1185,0.2705,0.192,73.54
3,17.25,0.12579745,389.4564,-19.7125,1.5254715,4.788183,6.39059,0.2932631,53.045215,50.03,2.725965,2.4594525,3.14,-0.3021847,0.4792945,2.3726795,100.6,2.454,-31.35,41.99703814,19.5,3.492,255.2,321.8,0.0835,0.1235,0.2995,0.195,22.62
3,17.75,0.2630459,389.73395,-26.8865,0.3782962,4.820343,6.15279,0.4588091,55.305,52.75,2.471635,2.147423,2.733,-0.215131,0.4083844,2.31182,100.6,1.781,-59.77,4.2,0.154,0.755,253.1,318.6,0.0885,0.131,0.344,0.198,0.985
3,18.25,0.3662585,389.9504,-26.9935,0.2549759,4.771109,6.03671,0.5769016,57.58454,55.54,2.40378,2.031909,2.2236735,-0.2024617,0.3927435,2.21588,100.6,1.219,-59.64,0,-2.666,0.497,254.9,316.3,0.0955,0.135,0.364,0.199,0.348
3,18.75,0.43082435,389.9495,-27.855235,0.2788197,4.6980615,6.0423,0.6508435,59.53,56.98,2.25868,1.860411,1.9329,-0.17680935,0.37034935,2.2347815,100.6,0.932,-59.01,0,-2.732,0.49,252.9,314.6,0.1,0.137,0.374,0.199,0.346
3,19.25,0.42972835,390.3164,-28.61905,0.09746977,4.769618,6.16238,0.6751072,60.70033,59.15,2.245205,1.702838,1.6156,-0.1820807,0.3769199,2.2056065,100.645,0.726,-59.98,0,-2.638,0.464,252.1,313.6,0.1,0.139,0.387,0.2,0.346
3,19.75,0.4864645,390.09395,-27.66238,0.03685166,4.778439,6.159185,0.6988569,63.547645,60.94,2.152525,1.5821285,1.3509,-0.17431,0.3656031,2.217529,100.69,0.43,-53.72,0,-2.516,0.452,252.9,312.3,0.0995,0.1415,0.395,0.2,0.343
3,20.25,0.445888,390.5686,-29.25302,0.04485267,4.750059,6.123005,0.6245195,63.71979,63.39,1.990995,1.484917,1.1101,-0.1649279,0.3523151,2.221987,100.69,0.206,-51.55,0,-2.547,0.457,251.45,311.6,0.107,0.141,0.401,0.1995,0.344
3,20.75,0.4601268,390.45645,-28.4371,-0.006399165,4.718284,6.056025,0.6575686,66.6881,63.93,1.862505,1.419748,0.82935,-0.1628257,0.3541047,2.1610255,100.7,-0.018,-50.12,0,-2.558,0.393,253.2,310.2,0.1085,0.142,0.4145,0.2,0.346
3,21.25,0.501628,390.94005,-25.883295,-0.067665,4.630556,6.023815,0.6540138,68.09,65.23,1.684935,1.3084355,0.5315,-0.1502511,0.3385631,2.1223065,100.7,-0.1365,-47.885,0,-2.579,0.3895,255.35,309.2,0.1205,0.151,0.4155,0.201,0.347
3,21.75,0.4429333,390.8528,-25.1613,-0.0240271,4.66047,6.00809,0.5647558,69.94,67.11,1.631025,1.244814,0.275,-0.12527335,0.30789415,2.0433695,100.7,-0.346,-47.69,0,-2.542,0.362,255.15,308.5,0.102,0.153,0.442,0.202,0.344
3,22.25,0.4211206,391.56215,-23.10803,-0.0167799,4.62993,5.963575,0.6144441,71.81799,68.45,1.45795,1.173428,-6e-04,-0.1194155,0.2987357,2.06571,100.7,-0.4875,-45.74,0,-2.492,0.366,254.3,307.5,0.119,0.145,0.438,0.201,0.344
3,22.75,0.4381891,391.62345,-23.59331,0.038740805,4.5698715,5.837235,0.684193,72.433355,69.8,1.48306,1.1022695,-0.2718185,-0.11027905,0.28598785,2.0612145,100.7,-0.638,-42.44,0,-2.5015,0.356,255.75,306.8,0.123,0.149,0.451,0.2035,0.343
3,23.25,0.4638895,392.3979,-23.07167,-0.0980528,4.536226,5.79518,0.62559755,72.3884,70.14,1.38241,1.057189,-0.4962,-0.11064,0.2769271,2.032795,100.7,-0.812,-42.31,0,-2.488,0.343,254.7,306.6,0.124,0.142,0.444,0.2,0.343
3,23.75,0.46253905,392.74935,-21.12528,-0.0279496,4.547979,5.8477,0.63535015,71.135,70.83,1.49184,1.028058,-0.54405,-0.098400615,0.2732057,2.019151,100.69999845,-0.8925,-41.055,0,-2.434,0.275,257.1,305.35,0.126,0.1385,0.4435,0.202,0.344
4,0.25,0.7649494,397.2589,-23.099035,0.2363523,5.970169,5.385635,0.94096735,75.66715,76.47,3.212855,1.465417,2.839,-0.1010158,0.2716106,2.016371,100.55,3.345,-41.67,0,-2.457,0.255,282.25,323.25,0.4995,0.658,1.085,0.538,0.3765
4,0.75,0.72966425,397.77205,-24.06962,0.1172122,5.929285,5.309645,1.004048,76.155,77.71,3.05134,1.356212,2.5575,-0.08805478,0.2559368,1.988251,100.51,3.137,-38.245,0,-2.4095,0.2315,281.7,321.95,0.474,0.6505,1.076,0.509,0.3765
4,1.25,0.7901438,398.4982,-21.88385,0.06477875,5.913154,5.298845,0.9071392,77.6614,77.245,2.770265,1.26293,2.4135,-0.09764448,0.2630855,2.000506,100.5,2.915,-43.61,0,-2.452,0.2445,279.6,321.3,0.4635,0.652,1.075,0.518,0.3725
4,1.75,0.80804,397.79575,-22.98496,0.07029135,5.788815,5.261495,1.0387845,77.45119,78.06,2.842635,1.196935,2.1844,-0.0989685,0.2688956,1.969721,100.505,2.7485,-39.625,0,-2.353,0.1795,278.65,320.25,0.451,0.646,1.076,0.492,0.3745
4,2.25,0.8365392,397.78335,-24.02174,0.1182071,5.8513935,5.31973,0.9544345,79.22223,78.84,2.714005,1.131799,1.8764,-0.103737,0.2742369,2.067768,100.5,2.667,-37.46,0,-2.393,0.153,281.9,319.2,0.442,0.639,1.076,0.488,0.3775
4,2.75,0.80605395,398.418,-22.818585,0.0812133,5.75226,5.29954,0.9833375,80.4255,80.4,2.49973,1.062663,1.6999,-0.09581125,0.2668444,1.960108,100.5,2.465,-36.48,0,-2.386,0.2245,283.35,319.05,0.4495,0.6395,1.076,0.482,0.38
4,3.25,0.8364777,398.8343,-22.09408,0.008771754,5.740055,5.30917,1.108123,79.59245,79.83,2.20053,1.0054535,1.75915,-0.1056825,0.2806017,1.981139,100.505,2.3435,-35.345,0,-2.4245,0.219,282.5,318.5,0.443,0.625,1.075,0.464,0.3745
4,3.75,0.83678345,399.46425,-20.97776,0.0268663,5.732583,5.29414,1.014619,80.4,80.5,1.9252,0.9771171,1.508,-0.10369855,0.274035,1.9906615,100.5,2.271,-36.695,0,-2.4485,0.182,283.1,318,0.4455,0.623,1.0795,0.489,0.3745
4,4.25,0.8559953,399.3386,-22.855235,-0.01041217,5.678842,5.284835,1.045457,80.1531,82.1,1.96539,0.9805885,1.3916,-0.11291595,0.2884553,1.9870925,100.535,2.05,-34.285,0,-1.9455,0.26,282.1,317.75,0.446,0.619,1.077,0.465,0.4105
4,4.75,0.7103005,399.20905,-20.767625,-0.01783,5.6533315,5.2394,0.85748755,80.7,82.1,1.739825,0.9062454,1.3341,-0.1070119,0.277341,1.954142,100.59499925,1.884,-25.55,2.946,0.458,0.5625,285.8,317.7,0.449,0.63,1.078,0.493,0.653
4,5.25,0.5680671,399.6147,-18.87647,0.2180791,5.72516,5.25081,0.55822875,81.3682,80.6,1.93214,0.8804086,1.1738,-0.1262656,0.2979549,1.9138495,100.6,1.981,-6.974,31.94,15.4,1.9935,284.8,317.9,0.454,0.624,1.073,0.458,23.155
4,5.75,0.1766696,399.9153,-7.23059,0.2546013,5.7034455,5.223695,-0.02331537,80.26835,80.2,1.88697,0.925667,1.4569,-0.1443012,0.31704025,1.8817615,100.6,2.135,15.17,99.4,56.315,5.804,282.95,320.3,0.443,0.6275,1.089,0.49,76.585
4,6.25,-0.51382715,399.2001,13.275955,1.484602,5.7659475,5.32586,-1.090968,78.79855,77.82,2.190875,1.0626355,1.8597305,-0.2104221,0.38549065,1.9133125,100.6,2.7575,55.45,220.2185385,113.4,11.155,280.65,325.05,0.431,0.605,1.082,0.5,122.8
4,6.75,-1.576782,397.4542,43.13212,4.898257,5.845676,5.44507,-2.414869,75.6486,73.89,2.768725,1.39723,2.70615,-0.2851377,0.44448085,2.0616845,100.605,3.306,112.9,344.4,188.1,18.275,278.65,328.85,0.401,0.63,1.058,0.55,154.35
4,7.25,-2.4754,396.52285,78.60835,9.791753,5.918212,5.46676,-3.3419975,72.41,69.81,3.072455,1.779924,3.3026,-0.3505862,0.5125117,2.19646,100.6,4.06,167.55,489.35,252.55,23.94,280.1,333.85,0.402,0.626,1.06,0.655,170.55
4,7.75,-3.5378195,394.8945,129.3911,15.22544,5.9201605,5.576605,-4.557687,66.99,65.51,3.556965,2.06682,3.9368,-0.4155496,0.5524122,2.309455,100.6,4.737,243.65,676.3,327.4,30.57,280.15,337.05,0.404,0.626,1.0565,0.73,185.4
4,8.25,-4.345159,393.5879,162.2641,16.91383,5.962961,5.665545,-5.05942,66.10896,62.58,4.36917,2.431337,4.6638275,-0.4628649,0.59170355,2.389018,100.6,5.247,286.9,822.92308835,404.2,35.71,286.1,340.85,0.4015,0.609,1.044,0.835,199.3
4,8.75,-5.2247435,393.1205,198.5967,25.7002,5.923426,5.700375,-5.91772,63.02958,57.36,5.15618,2.82793,5.2985,-0.476026,0.602377,2.3843845,100.6,5.893,331,882,439.75,38.58,288.25,344.15,0.419,0.621,1.06,0.862,217.7
4,9.25,-5.757427,392.2058,237.9532,31.839935,5.941575,5.68497,-6.47542,60.3,54.15,5.394715,3.167225,6.1147,-0.5071338,0.6193088,2.35577,100.6,6.411,410.4,1086.7,514.6,43.94,291.15,347.7,0.422,0.63,1.0415,0.86,305.4
4,9.75,-6.7756785,391.1786,251.709,38.75642,5.984411,5.611755,-7.112883,56.13605,51.86,5.750465,3.573981,6.7351,-0.5501406,0.6433186,2.4476525,100.6,6.954,444.3,1177.95,556.6,48.07,293.3,350.05,0.4285,0.606,1.046,0.845,324.85
4,10.25,-7.187235,389.8187,266.2612,37.647675,6.038902,5.73604,-7.499795,53.85768,50.17,6.023235,3.904744,7.254043,-0.5583343,0.6557311,2.48355,100.6,7.6545,480.9,1252.45,607.3,50.685,296.05,353.3,0.416,0.651,1.034,0.857,332.85
4,10.75,-7.306762,389.14835,276.3901,45.094085,6.060184,5.730375,-7.5244395,52.27949,48.03,6.256515,4.240079,7.70685,-0.5945981,0.6758406,2.564146,100.57,8.005,497.7,1295.4042785,620.7,51.965,296.9,355.2,0.4245,0.65,1.052,0.8465,317.15
4,11.25,-7.5805715,389.2156,304.9235,49.96459,6.0291765,5.6487,-7.745206,50.37894,46.43,6.788555,4.53949,8.218,-0.59655275,0.675636,2.5746125,100.5,8.495,500.25,1305.4554875,637.8,51.56,297.5,357.7,0.411,0.627,1.039,0.867,333.35
4,11.75,-7.699028,389.0485,281.12465,54.8312,6.0343325,5.696175,-7.797231,47.8765,44.44,7.72284,4.8249165,8.59945,-0.62752155,0.69460835,2.572722,100.5,9.035,501.15,1323.9491465,630.35,53.74,300.6,359.4,0.411,0.632,1.046,0.839,337.9
4,12.25,-7.6091245,389.2501,295.3713,57.0931,6.056793,5.643145,-7.6791435,46.16125,43,8.16745,5.007477,9.02735,-0.616031,0.689426,2.688416,100.5,9.43,480.95,1279.8,616.3,50.64,301.75,361.6,0.419,0.628,1.053,0.833,344.9
4,12.75,-7.4453895,388.7426,258.5778,56.34846,6.0601815,5.86929,-7.483261,45.48894,41.95,8.54015,5.158332,9.1958,-0.618338,0.6897993,2.673543,100.5,9.7,467.35,1223.90185,595.2,49.53,302.75,363.1,0.434,0.626,1.05,0.839,352.2
4,13.25,-7.2013515,388.6031,236.289,53.396045,6.068886,5.58214,-6.979903,44.62495,41.18,8.73643,5.4587935,9.5867,-0.6268151,0.694481,2.725075,100.46,9.84,441.5,1159.8522455,600.9,49.27,301.2,363.25,0.415,0.648,1.0495,0.8605,308.5
4,13.75,-6.3815865,388.4142,215.99,50.346915,6.104969,5.29802,-6.329418,44.21,41.13,8.45404,5.582076,9.881,-0.63741065,0.7021468,2.724148,100.44,10.09,387.3,1065.219648,516.15,43.975,300.5,363.9,0.575,0.684,1.057,0.842,305.5
4,14.25,-5.9931225,388.1962,186.14405,46.850685,6.116394,5.499215,-5.96807,44.49,41.85,8.737535,5.450289,9.8982,-0.60764165,0.6915618,2.711439,100.44,10.01,343.05,924.6615641,472.95,38.725,301.35,363.4,0.438,0.661,1.0635,0.8425,273.5
4,14.75,-5.421038,388.5435,142.0748,42.66315,6.074171,5.42087,-5.345779,44.536785,42.41,8.846555,5.4384675,9.96893,-0.57131665,0.6684293,2.711889,100.46,10.08,293.05,809.5827173,406,34.4,299.15,362.1,0.4405,0.675,1.062,0.838,238.35
4,15.25,-4.478852,388.5403,105.8942,36.18948,6.1775745,5.340985,-4.4459914,44.9036,43.08,8.88754,5.445759,9.9746,-0.5955567,0.6810685,2.794806,100.47,9.97,231.9,660.82455715,338.2,28.02,300.1,361.5,0.432,0.675,1.066,0.834,202.45
4,15.75,-3.87382,389.2705,69.10538,33.47617,6.1932975,5.307315,-3.762797,45.42887,43.27,8.79475,5.333359,9.8516,-0.58515245,0.6759221,2.791117,100.47,9.875,161.2,507.9,254.5,22.585,298.55,359.5,0.4355,0.6485,1.071,0.8385,171.8
4,16.25,-2.9465445,389.69245,36.58517,25.153,6.211403,5.423955,-2.735972,46.72179,44.68,8.69205,5.179115,9.7235,-0.5100222,0.6305763,2.643839,100.49,9.54,102.3,378.9194713,182.3,16.845,297.85,357.4,0.445,0.6595,1.078,0.8435,163.6
4,16.75,-2.1549965,390.4099,9.5863,20.47303,6.194847,5.50732,-2.0404635,47.46184,47.01,8.20934,4.986602,9.384292,-0.46850855,0.609491,2.678503,100.4935,9.26,51.995,257.2,128.15,11.86,295.1,355.25,0.43,0.652,1.085,0.898,134.9
4,17.25,-1.1841805,390.9345,-13.0723,11.23851,6.2072005,5.60699,-1.002007,47.746115,47.92,7.768625,4.596489,8.8408265,-0.3715442,0.54072345,2.54265,100.5,8.82,10.07,148.55,74.23,7.8325,296.05,352.85,0.4355,0.65,1.084,0.8565,92.9
4,17.75,-0.07887314,390.8535,-27.82145,5.9338505,6.293006,5.72673,0.2723206,50.74351,49.79,7.263655,4.078747,8.1085,-0.2837706,0.47205775,2.361354,100.5,8.265,-22.85,57.69,27.405,3.5945,293.4,348.45,0.46,0.671,1.119,0.8645,41.32
4,18.25,0.5008576,391.7752,-33.39087,2.80594,6.424528,5.79113,1.008606,53.28,53.08,6.464715,3.60909,7.539,-0.1943561,0.3909802,2.20511,100.5,7.68,-45.96,8.23,2.1095,0.8145,292.15,343.8,0.512,0.661,1.107,0.858,4.9465
4,18.75,0.6933577,392.6801,-32.072545,1.692859,6.539371,5.382925,1.179685,57.175725,53.9,5.88593,3.132612,6.81965,-0.15002695,0.3415597,2.1766425,100.54,6.994,-51.46,0,-2.373,0.3905,289.1,340.4,0.56,0.682,1.115,0.862,0.4155
4,19.25,0.74601335,392.6815,-30.75108,0.9588882,6.457175,5.38972,1.164594,58.445315,57.86,5.55187,2.837708,6.4406,-0.1429019,0.33081675,2.2016395,100.6,6.4955,-54.12,0,-2.798,0.367,285.35,337.65,0.614,0.6685,1.1405,0.849,0.382
4,19.75,0.788626,394.0287,-29.670765,0.6816935,6.479053,5.29109,1.167897,62.00715,60.54,5.104285,2.5726345,6.02515,-0.1323277,0.32132,2.1682615,100.6,6.076,-51.04,0,-2.7695,0.386,285.6,335.45,0.6145,0.677,1.1505,0.8395,0.383
4,20.25,0.7693362,394.1681,-27.28328,0.6087105,6.445534,5.2064,1.071334,64.02599,61.08,4.77776,2.315707,5.549,-0.1063932,0.2902368,2.175961,100.6,5.789,-48.18,0,-2.715,0.351,285.35,333.6,0.661,0.707,1.169,0.836,0.381
4,20.75,0.7724163,395.0223,-27.85284,0.5944059,6.437787,5.124555,1.076597,65.7,64.16,4.400935,2.2316595,5.15125,-0.1081023,0.2881612,2.170788,100.6,5.278,-46.83,0,-2.654,0.328,284.95,331.75,0.649,0.692,1.139,0.822,0.3815
4,21.25,0.8088602,394.6725,-27.05009,0.4306183,6.423641,5.291755,1.089396,66.82365,66.48,4.11163,2.0930055,4.8529495,-0.1020447,0.27555275,2.107219,100.6,5.0395,-46.68,0,-2.5645,0.299,283.2,331.05,0.624,0.688,1.142,0.8095,0.3775
4,21.75,0.77221485,394.75585,-26.42425,0.2684491,6.30052,5.38949,1.060159,69.912035,68.13,3.79359,1.925988,4.3924,-0.09827413,0.274593,2.08365,100.6,4.776,-46.35,0,-2.569,0.304,282.1,329,0.658,0.693,1.152,0.809,0.383
4,22.25,0.8465657,395.92585,-25.64247,0.2850581,6.31817,5.38554,1.0531815,70.586835,70.65,3.62373,1.840747,4.116014,-0.1014136,0.2728719,2.0591,100.6,4.4185,-43.17,0,-2.524,0.31,281.3,327.8,0.656,0.697,1.1215,0.7805,0.378
