DOY2,HR2,FC,LE,H,G_1_1_1,G_1_1_2,G_1_1_3,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_2_1_1,G_3_1_1,NEE
2,15.75,-0.14675,31.84689,56.447,11.5136725,8.6015,5.7,413.84032,6.7,90.48525,9.145,0.31,7.364055,7.91,8.745,71.78625,502.941665,264.705,48.900025,306.685,356.781665,136.425,7.9395,7.0575,5.7035,3.9725,4.259,5.06325,0.66559660975,1.675,1.535244999,0.84965,3.55,1.9817,3.268455,0.6475
2,16.25,0.02,23.7625,26.4775,6.901995,6.5,5,414.34279,6.8,90.5075,8.75,0.27,6.73413,7.555,8.35,72.279,334.516665,172.616665,38.465,305.0558325,351.5083325,69.5975,6.9975,6.6175,5.6525,4.06575,4.252,5.0955,0.64657,1.6,1.397517296,0.8003,3.290555,0,3.00111,0.53825
2,16.75,0.11,15.0214,6.82,2.875,4.6,5,414.42314,7,90.5175,8.55,0.29,6.28604,7.085,7.92375,74.35667,175.6705,96.6535,26.18,304.5825025,345.565,18.3183325,6.11,6.023,5.587,4.327,4.31,5.093,0.600864324,1.564552242,1.29,0.7642,3.2694,0,2.485165,0.73575
2,17.25,0.35806725,9.51575,-3.897875,0.8,1.83655,4.84995,414.595235,6.925,90.53,7.92,0.35,5.069075,6.613665,7.203,74.1725,70.353315,33.546335,12.5377,300.985,340.88,-6.176,5.38,5.5,5.409,4.401,4.316,5.082,0.53995,1.3423276275,1.194693354,0.662155,2.973,0,1.701355,0.94425
2,17.75,0.6679,7.235,-2.4555125,-1.064,-1,4,415.2849625,6.9,90.55,7.12,0.4497375,4.552015,5.81,6.4385,77.854175,13.258665,0,0,304.7,335.95,-8.28,4.56,5.02,5.18325,4.454,4.292,5.06,0.508,1.26975721575,1.1693675,0.62,2.7812075,0,1.00085,1.11175
2,18.25,0.69225,4.4475,-2.07,-1.87925,-1,3.2,415.56548,6.957582729,90.565,6.53,0.52,4.31492,5.105,5.515,80.12,0,0,0,306.801665,332.765,-9.45,3.99,4.51,5.0175,4.485,4.263,5.027,0.49,1.2505,1.1,0.58,2.7363944505,0,0.133445,1.09425
2,18.75,0.69205,3.91,-1.039,-2.075,-1.625,2.7,416.675,6.9,90.5875,6.0260675,0.54,4.21263,4.587665,4.8565,81.9725,0,0,0,310.03,329.551665,-6.332,3.6445,4.22125,4.83,4.52475,4.25775,5.0045,0.4942,1.24,1.1701825345,0.611865,2.58962,0,0,1.18775
2,19.25,0.674575,3.46,-0.6425,-2.1,-2,2,418.95478,6.7,90.59,5.46,0.53,3.9761075,3.9925,4.275,84.36775,0,0,0,309.49835,328.318335,-3.785,3.297,3.972,4.7455,4.523,4.215,4.986,0.4645,1.22,1.1057194535,0.56426,2.42,0,-0.80077,1.18425
2,19.75,0.75403,3.934275,-0.63,-2.1,-2,1.2,420.954835,6.6,90.6,4.763765,0.55,3.230855,3.56,3.946,85.8,0,0,0,310.87,327.23,-2.89433,2.836,3.6495,4.565,4.531,4.253,4.9955,0.424495793,1.18,1.037497573,0.54666,2.36,0,-1.0008925,1.0245
2,20.25,0.85615475,2.59583,0.04,-2.1,-2,0.9,421.75,6.55,90.6155,4.321375,0.487225,2.494395,3.41,3.59325,86.76667,0,0,0,310.4325,324.55075,-2.85304410025,2.46,3.41325,4.4395,4.52275,4.23925,4.99975,0.420629678,1.1217875,1.0625,0.5310425,2.34,-1.025475,-1.001,1.0235
2,20.75,0.7975,2.535,-0.27,-2.1,-2,0.075,422.63821455,6.5,90.6265,4.09,0.4915571735,1.92257,2.89,3.305,87.53,0,0,0,310.2125,323.1499975,-4.0534175,2.1895,3.15675,4.2355,4.495,4.25625,4.9965,0.467625,1.172105,1.05031407,0.55,2.3215196,-1.008315,-1.0013,1.041
2,21.25,0.93475,3.57468,-0.29515,-2.1,-2,-0.125,423.12192,6.416395,90.63325,4.151154714,0.5,2.02074,2.67,2.93,88.77,0,0,0,307.1308325,322.6475,-3.474823301,1.784,2.87575,4.0445,4.46,4.25275,4.9855,0.450805,1.2380025,1.065283964,0.53587,2.252795,-1.02564,-1.001325,1.02175
2,21.75,0.952245,3.02,0,-2.1,-2.0127,-1,423.4746575,6.4,90.65,4.30649,0.52,1.888125,2.317,2.5775,90.323,0,0,0,306.45,321.7999975,-3.87,1.4815,2.644,3.9175,4.4525,4.2575,4.9855,0.425480894,1.14872,1.135,0.50426,2.2685,-0.922965,-1.001625,1.11575
2,22.25,1.1263225,2.806175,-0.502,-2.1,-2,-1,424.0681825,6.375795,90.647,4.0825,0.5024003385,1.9203875,2.15575,2.2725,90.8,0,0,0,305.37,321.49875,-3.1495,1.3025,2.333,3.865,4.44075,4.26375,4.98625,0.4324375,1.175,1.0592275,0.55,2.2825,-1.02558,-1.0017,1.013
2,22.75,1.0236995,3.726817873,-0.13,-2.1,-2.1,-1,424.848125,6.318525,90.63,3.888914257,0.5,1.9035,2.035,2.197075,90.7,0,0,0,303.7,320.93,-2.5408461035,1.11125,2.16,3.71,4.39425,4.269,4.98625,0.43,1.242,1.107065,0.5575,2.304322987,-1.02558,-1.0017,1.0785
2,23.25,1.0275,3.27313,-0.11,-2.1,-2.0381,-1,424.9,6.3,90.64,3.760895,0.5,1.76444,1.959,2.279,91.38,0,0,0,306.425,320.37,-2.6943634215,1.0905,2.02,3.57725,4.355,4.2905,4.976,0.46,1.260125,1.1397167625,0.530875,2.13,-1.0257,-1.2028,1.00225
2,23.75,1.0025,5.255165,-0.2975,-2.1,-2.0877,-1,424.9382275,6.4,90.64,3.86,0.47942,1.8589,2.01,2.261,92.0725,0,0,0,305.1075,319.9,-3.1,1.0955,1.956,3.3865,4.2985,4.3095,4.9895,0.47,1.25,1.146315,0.5791328475,2.4067,-1.06054,-1.9047,0.998
3,0.25,1.02,1.8441875,-0.22253,-3.16835,-5.1201,-1,424.5,6.490196858,90.33,3.91,0.4792775,1.42559,2.987,3.51,90.866925,0,0,0,310.4667,324.6,-6.53,2.64,3.65,4.9645,5.873,5.3985,5.3935,0.36892,1.0126225,1.06144,0.439114919,1.85,-2.0514,-1.0013,1.2545
3,0.75,1.00775,1.744,0.0556425,-2.1315,-5.12685,-1,424.05769,6.5,90.331,3.9525,0.488315,1.3153875,2.8725,3.2775,91.508975,0,0,0,309.63,324.4,-7.6,2.42,3.533,4.81,5.762,5.41,5.3805,0.38063780425,1.05,1.03,0.46,1.981185,-2.0514,-1.0013,1.02875
3,1.25,1.08,3.30491033025,-0.379125,-2.3773,-5.12705,-1,424.47533,6.440466991,90.32825,3.715289207,0.4994975,0.9603925,2.707,3.425,91.52825,0,0,0,308.06667,324,-8.4367,2.31,3.341,4.73,5.6635,5.425,5.388,0.38,1.03,1.020669071,0.43,1.84,-2.051575,-1.0013,1.02775
3,1.75,1.066,2.2,0.302,-2.492575,-4.61545,-1,424.8883775,6.3,90.31275,3.48,0.49,1.037855,2.73965,3.325,92.6025,0,0,0,305.73,323.13333,-8.6,2.17175,3.205,4.6105,5.5825,5.4325,5.3935,0.406095,1.06934551125,0.995,0.45,1.9705,-2.0518,-1.0013,1.06175
3,2.25,1.225,3.125,0.1545,-2.95405,-4.1,-1.000675,425.7,6.28296758425,90.2995225,3.205,0.489735,0.994475,2.385,3.14315,92.3225,0,0,0,304.13,321.96667,-10.57,2.08975,3.1075,4.5225,5.507,5.445,5.394,0.39,1.132035,1.0025,0.429289314,1.89,-2.0521,-1.0013,0.97975
3,2.75,1.44275,3.182025,0.19257,-2.344325,-4.101275,-1.000675,424.82604,6.247325,90.2836525,3.25930466675,0.474165,0.8926325,2.26685,2.98,92.2335,0,0,0,304.83333,321.33,-10.36,1.8925,2.928,4.4275,5.4225,5.45075,5.38875,0.3675,1.0399186645,0.97255,0.435,1.83125,-2.0521,-1.0013,1.065
3,3.25,1.18157,3.67675,0.14,-2.6706,-4.275,-1.00075,425.9448475,6.252244816,90.26407,3.17,0.4848728945,1.01631,2.14635,2.93,93.09525,0,0,0,304.4,321.77,-8.8833,1.899,2.86825,4.37,5.355,5.434,5.3805,0.395085,1.0491425,0.946512203,0.4556,1.975,-2.0521,-1.001375,1.20025
3,3.75,1.2075,3.6879325,-0.244100935,-3.08715,-4.10135,-1.00075,425.91212,6.16911262025,90.255545,3.035,0.48495054475,1.179825,2.18,3.005,93.1833325,0,0,0,304.558,322.83,-7.84,1.86575,2.777,4.3025,5.26875,5.4075,5.38475,0.36401,1.05,0.9466,0.4170725,1.874082578,-2.0521,-1.0014,1.20025
3,4.25,1.33,3.067115,0.01825,-2.7328,-4.10085,-1.0011,425.70878,6.1,90.255565,3.11,0.50883,1.17113,2.185835,2.81,93.26667,0,0,0,305.9,322.1,-6.661,1.8645,2.74375,4.205,5.1995,5.425,5.37,0.35,0.98576,0.9910125,0.41513,1.7856,-2.0521,-1.001375,1.20475
3,4.75,1.2525875,3.39775,0.274,-3.0159,-4.35075,-1.0011,425.90321,6.1,90.2275,2.77517044975,0.5,1.2086325,2.04825,2.5345,93.3,0,0,0,306.98825,321.515,-5.65825,1.871,2.6775,4.095,5.13,5.415,5.375,0.3615,1.02,0.94357286075,0.399405,1.89325,-2.05215,-1.00155,1.17525
3,5.25,1.027,2.459425,-0.52,-3.1933,-3.8509,-1.3846,426.2,5.9811,90.255,2.535,0.51,0.8421225,1.91225,2.522475,94,0,0,0,306.4250025,319.9,-4.4477525,1.563,2.49,3.975,5.0765,5.415,5.386,0.35,0.98,0.930515,0.363055,1.7643,-2.0525,-1.001575,0.9965
3,5.75,1.03,1.96,0.122,-3.1933,-4.2011,-1.6013,426.1,6,90.29,2.33,0.5,0.7018075,1.685,2.4325,93.946,0.06775,0,0,306.0916775,319.68,-5.011,1.43675,2.4225,3.876,5.0205,5.42,5.3885,0.31,0.94525,0.92035,0.334115,1.76,-2.052725,-1.0016,1.24875
3,6.25,1.103,2.277,0.2771375075,-3.193675,-4.850625,-2,426.1,6.155575601,90.28,2.31,0.5,0.6176325,1.475,2.169975,93.9,16.049,3.77,0.8349175,306.2475,319.1824975,-6.396675,1.39,2.303,3.72875,4.9525,5.4025,5.38,0.348745,0.98,0.9597,0.376925,1.79809481775,-2.052175,-1.0016,0.94425
3,6.75,0.71,4.64573599275,-0.0491,-2.9814,-4.75,-2,426.021465,6.354339157,90.308,2.5252,0.5369,0.7197225,1.58,2.33,93.039,91.82375,43.0175,17.3433325,305.09665,320.5,1.951146,1.46575,2.317,3.645,4.85,5.375,5.373,0.35,1.05637,0.98032,0.38361,1.787,-2.0521,-1.0016,0.38375
3,7.25,0.92577,10.497,5.7865801255,-2.1294,-4.6014,-2,424.775,6.6,90.3025,2.95,0.668575,0.93685,1.9775,2.824575,90.5275,238.16,116.535,35.04175,306.6667,327,35.84,2.04,2.41,3.595,4.766,5.348,5.357,0.349345,0.97,0.99,0.395,1.7125,-2.0508,-1.0016,0.36825
3,7.75,0.92189,19.479249055,30.17,-2.1,-3.3393,-2,421.6791991,6.725,90.305,4.1572825,0.797077255,2.067055,3.0717,3.832,87.841675,426.535,210.8641675,42.93975,309.478335,333.13,101.93835,2.73,2.82,3.64125,4.69,5.3165,5.35,0.4405,1.08842,1.07497,0.458978258,1.97475,1.8375275,-1.001475,0.0395
3,8.25,0.53,32.4895,63.6375457625,0.61845,-1.25,-1.85,418.33501,6.8442225,90.305,5.26,0.67371179575,3.5332,4.242,4.92,84.5275,623.89975,312.25,47.1890825,310.2,340.52,179.9595,3.50925,3.27,3.71,4.63825,5.285,5.3375,0.4682,1.1788225,1.045,0.515,1.97821,26.928895,-1.0013,-0.213
3,8.75,0.058992375,44.5525,115.155,10.7,2,-1.0007,414.04665105,6.8,90.31,6.37665,0.6,5.1656,5.25633,5.891,79.87,795.6575025,415.8833225,54.641335,313.518335,351.085,259.55,4.13,3.69,3.8,4.585,5.21,5.276,0.4826425,1.2723466785,1.12389792425,0.538855,2.40814,61.4962275,-1.0009,-0.219
3,9.25,-0.357,51.119,138.61,25.2,10.85,-0.25,411.6770988,6.77909,90.31,7.4333125,0.58,6.5434975,6.15735,6.76,75.7655,1002.225,505.294175,63.7200025,312.1675,358.4825,328.9641675,4.81,4.21,3.82,4.535,5.195,5.325,0.547,1.33,1.22,0.62703,2.87,88.601325,-1.0004,-0.415
3,9.75,-0.5788105,67.13,182.3405,40.9543,17.7955,1,411.137772125,6.8,90.310978925,8.252355,0.610837277,7.7093525,6.93,7.4,71.53,1144.025,583.46375,71.98667,314.97,367.8,394.87,5.86,4.59,4.04,4.46,5.251,5.331,0.593,1.42468,1.39756928275,0.695,3.0637625,91.22404,0.5833725,-0.31925
3,10.25,-0.731,79.13525,202.7569875,56.53675,31.4,2.525,410.6103448,6.9,90.32775,9.085,0.65025,8.8023575,7.685165,8.242,68.91,1293,653.03,81.245,314.4641675,378.7975,450.487,6.99,5.3775,4.41,4.55125,5.27,5.36225,0.631,1.51,1.45,0.75,3.135,106.302925,2.3841425,-0.1755
3,10.75,-0.95,80.3047,224.43031,63.225,45.925,3.25,410.3,7.157045,90.315,9.66,0.68,10.04172,8.29165,8.83165,66.573,1417.66667,706.83,87.405,314.7925,385.765,499.7175025,8.325,6.2235,4.6,4.5625,5.2625,5.392,0.656,1.61,1.582755,0.79,3.3136975,111.318675,2.6997275,-0.0415
3,11.25,-1.11,96.26057,253.93424,68.07275,55.85,4,410.3,7.1057744775,90.3025,10.075827405,0.73,10.566275,8.98975,9.5,64.7634175,1472.8,743,90.966665,315.9,390.16667,526.93333,9.4275,7.0375,4.8985,4.59875,5.27,5.404,0.70795,1.72329037175,1.65075,0.9,3.70146,103.747725,4.0241425,-0.326
3,11.75,-0.94624425,97.7016475,248.558855,70.257235,59.135,4.55,409.3,7.177695,90.28,10.30136,0.701225,11.2021125,9.325,9.905,63.33625,1502.8916675,764.22675,92.935,318.73,394.33,543.7,10.815,7.91975,5.33125,4.6985,5.27925,5.441,0.73,1.73045347075,1.624075,0.89114,3.83263439125,100.26724,5.60016,-0.1085
3,12.25,-1.03,97.36,265.52,74.96825,57.77725,5.015775,408.999,7.021235,90.240325,10.82,0.72,11.809875,9.65,10.191675,62.7285,1533.7,780.633335,93.6,319.78665,399.085,547.0255,12.72,9.3275,5.7745,4.7225,5.2525,5.42675,0.74,1.77,1.72,0.89233,4.033015,99.0311475,5.997925,0.22025
3,12.75,-1.13,105.416,262.61125,75.238965,59.55,5.99405,408.70872,6.9,90.211325,11.3508691675,0.711365,12.5215625,10.19,10.515,62.2275,1512.85,770.71665,92.325025,317.8450025,401.5083325,548.385,14.335,10.6175,6.28325,4.7895,5.2825,5.4585,0.77,1.735,1.677525,0.9047140905,3.9626025,77.9136125,5.998685,0.1315
3,13.25,-1,103.539,258.841,66.283855,55.7,6,408.17033,6.89745,90.200575,11.7325,0.6900625,12.652115,10.4875,10.77,62.384,1481.348637,748.8858325,90.0465,318.765,402.925,528.650069025,15.17,11.42,6.9525,4.92475,5.3025,5.4515,0.766,1.8132325,1.715,0.94,4.08195292975,56.2434925,5.9980525,-0.1975
3,13.75,-0.98125,100.2425,249.784,60.34025,50.875,6,408.5,6.8641525,90.17875,11.89,0.68,13.54421,10.5424975,11.0967,62.1925,1394.953197,702.614175,85.4315,318.235,402.41,484.8975,15.48275,12.03,7.6495,5.0845,5.2855,5.48075,0.7735,1.794135,1.7125,0.96,4.1075,13.29481,6.647435,-0.1285
3,14.25,-1.0425,92.94304,238.05,52.6942675,38.925,6,408.2,6.994235,90.17,12.00157,0.63034716425,13.60435,10.92,11.1985,60.895,1300.25,660.24,80.505,318.9275,399.3275,444.3466675,15.14,12.3625,8.12,5.2775,5.331,5.5,0.7795425,1.76,1.779867795,0.95,4.0735,-0.196225,7.1553825,0.23025
3,14.75,-1.0614725,79.08013,202.5015,42.075,26.5985,6.6,408.222875,6.9,90.1605,12.005,0.57122,13.5326875,10.900825,11.182,62.23333,1163,593.7,73.706665,317.33333,395.63,400.9704047,13.85,11.8125,8.5,5.505,5.307,5.51425,0.7595,1.7673075,1.7344425,0.9304348985,4.0963,3.2184525,6.889655,-0.2405
3,15.25,-0.971475,68.68711,173.007105,34.9371775,19.2105,7,408.0662075,7.025,90.165,11.86,0.53835,13.21985,10.6525,10.98,63.45,1001.835506,507.1,66.50675,317.07,389.9,330.54,12.5175,11.135,8.67,5.7125,5.2935,5.5105,0.7695,1.74,1.68,0.93142,4.05130255,11.920785,6.14199,0.332
3,15.75,-0.805,61.5411375,136.420675,28.85,16.425,6.84945,408.825,7.01521,90.15,11.67,0.4476,12.7405425,10.482975,10.91,64.57,834.3604582,426.13333,56.60667,315.87,384.3,258.52,11.2475,10.415,8.545,5.937,5.3,5.5245,0.748055,1.715533422,1.6,0.9,4.00125,13.4312375,5.9995,0.2665
3,16.25,-0.5185,49.3775,92.72617,22.16455,14.365,6.000325,408.9,6.946273057,90.14,11.6659,0.3730325,12.27776,10.469,10.861,66.91,636.27,332.33,46.22,314.4,378.03,186.32,10.57075,9.81,8.455,6.12275,5.30575,5.5315,0.681,1.6039595385,1.4947725,0.84,3.692428236,-0.153875,5.9971325,0.28925
3,16.75,-0.176145,37.855955,50.67971409,15.2795,12.59925,6,408.5896054,7,90.14175,11.59579,0.30883,11.719515,10.33,10.64,68.799,441.07,228.5,38.03,314.3,370.4,103.3,9.73,9.37,8.31,6.275,5.328,5.5305,0.6505,1.53,1.38,0.79754,3.534,-2.0488,5.4653925,0.5305
3,17.25,0.0906,25.886155,14.724715,8.37755,6.538725,6,409.6,6.943225,90.159,11.00545,0.29322,10.779,9.990825,10.16,71.967,254.8,132.3,27.82,313.77,364.66667,34.7667,9.14,8.8875,8.18,6.39225,5.3325,5.53075,0.60921,1.3897,1.297723278,0.71281,3.363,-2.049625,4.874995,0.78725
3,17.75,0.347251,16.7410825,-3.98257,0.917075,2.423125,5.9978,410.1312916,6.9,90.17,10.41,0.337735,9.281825,9.4450025,9.66,73.34,105.04,53.03,14.03,313.2,356.4333,-5.758,8.355,8.3025,7.9885,6.49,5.33625,5.524,0.5339,1.27784,1.150125,0.66402,2.971632385,-2.050325,4.0433675,1.098
3,18.25,0.86773,9.47155,-7.13601,-1.1,-1,5.4748,411.7256683,6.9,90.19,9.4927616325,0.43,8.1081425,8.66,8.962,76,24.89,7.75333,1.72,316.5,349.66667,-15.681,7.572,7.77275,7.7885,6.51,5.32775,5.52,0.49,1.231605,1.073865,0.604695,2.83,-2.0507,3.1514375,1.5295
3,18.75,0.985,8.0485,-4.46,-2.1279,-2.04975,4.8,412.771186,7.01915444975,90.195,8.62,0.5,6.6434225,7.715,8.04,78.53,0.98586206925,0,0,318.56667,343.5,-12.3867,6.6085,7.26175,7.597,6.521,5.33,5.49875,0.485,1.1773,1.03,0.58,2.695,-2.0507,2.826795,1.7175
3,19.25,1.07,6.388,-0.857155,-3.193025,-3.075575,4,413.9313035,7.0830748745,90.2025,7.82036,0.58,6.0007325,6.6775,7.06,79.64,0,0,0,316.32,339.77,-11.186,5.81725,6.63975,7.343,6.52075,5.33925,5.49225,0.4811825,1.22,1.09,0.585435305,2.70974565875,-2.0507,1.6762925,1.89575
3,19.75,1.18,4.2685,-1.4074325,-4.2568475,-4.075,3,416.1304872,7.1,90.20675,6.94173166675,0.598755,4.88681,5.9325,6.466,80.07,0,0,0,315.36,336.56667,-12.36,5.4025,6.13375,7.06,6.50475,5.3325,5.46375,0.4498225,1.1725,1.08179,0.54989,2.5965,-2.050725,1.0174075,2.1425
3,20.25,1.09,3.4225,-1.6341625,-3.83931,-5.075,2.375775,417.466330775,7.01219420625,90.2475,6.3580044585,0.606965,4.358655,5.4925,6.03,81.87,0,0,0,314.6,333.43,-9.7267,4.86275,5.778,6.77,6.4805,5.366,5.45175,0.45,1.16664,1.05,0.5,2.388,-2.051175,0.5753775,2.06775
3,20.75,1.1433,3.23055,-0.3437609305,-4.2143825,-5.1,1.70065,418.693064225,7,90.264,6.043115,0.632993885,3.3184,4.97925,5.507,83.77,0,0,0,312.84,332.3,-8.79,4.35675,5.4125,6.5695,6.42,5.36175,5.437,0.40075,1.085505,1.06,0.45,2.34087,-2.051325,0,2.14925
3,21.25,1.188475,3.5885,-0.55,-4.257885,-5.5567,1.00015,421.485972075,6.856259346,90.275,5.478945,0.61,2.952775,4.55975,4.9,85.86667,0,0,0,312.7,330.53,-8.28,4.076,5.058,6.305,6.366,5.38,5.43075,0.41,1.073785,1.01,0.464105,2.29,-2.0514,-0.4753775,1.57325
3,21.75,1.2619,2.4825,-0.0186459315,-4.3181475,-5.1201,1,422.375,6.89868307675,90.28,5.1478325,0.54942,2.5379675,4.00325,4.653,86.9333,0,0,0,312.69,329.17,-8.1893,3.8605,4.7375,6.0785,6.33925,5.41025,5.427,0.42,1.1092883385,1.00863868375,0.48552,2.16573,-2.0514,-1.0007775,1.4225
3,22.25,1.19,2.766,-0.0175,-4.55593,-5.1204,0.125,423.0172775,6.782743038,90.3,4.7665,0.54,2.366335,3.752275,4.13,87.53333,0,0,0,310.37,328,-9.14,3.4275,4.48,5.8935,6.2955,5.4155,5.42125,0.3833975465,1.09,1.030105,0.4349,2.049855,-2.0515,-1.0009,1.4165
3,22.75,1.3525,2.70559358125,0.157675,-4.55455,-5.118825,0,423.9,6.848941694,90.31241306,4.48475,0.556725,2.269875,3.4765,3.933,88.4,0,0,0,310.4,327.1,-8.0693,3.29975,4.25775,5.6805,6.23725,5.42325,5.42025,0.41,1.165,1.0218069135,0.491530101,2.17463,-2.0514,-1.000975,1.376
3,23.25,1.2572,2.504485,-0.1915,-5.31958,-5.118825,0,424.2314375,6.6,90.30926571,4.47155,0.54825,1.8207025,3.1595,3.7177,89.63,0,0,0,309.27,326.2,-6.6723,3.1075,4.0675,5.4895,6.14425,5.429,5.41175,0.4015,1.02285,0.977565,0.447581387,2.125,-2.051575,-1.0009,1.3115
3,23.75,1.225,2.80565,-0.2570425,-5.31958,-5.126375,-0.27504,424.05,6.6718526445,90.308883535,4.2975,0.5336686655,1.4507725,3.15633,3.5925,89.76,0,0,0,308.081665,324.9625,-6.107665,2.83,3.88,5.2715,6.014,5.452,5.417,0.409,1.155,1.0275,0.4958,2.20661,-2.051425,-1.0010675,1.3145
4,0.25,1.766325,4.763,-0.545605,-21.72225,-17.821,-1.175,429.41513,7.4,90.35667623,6.29475,0.551385,6.5004675,5.16425,5.41,83.6195,0,0,0,309.7825,335.5275,-24.48,5.41975,6.6,8.815,9.48,8.3075,7.28,0.437225,1.08533,1.05,0.532247044,2.308436005,-17.430445,-0.75024,2.05075
4,0.75,1.725753,5.0332,-0.3069671865,-22.15195,-17.41875,-2,432.25,7.39889,90.341,5.810825,0.56453471775,6.1271325,4.807525,5.09,85.380835,0,0,0,305.4749975,333.445,-25.794165,5.12,6.3805,8.635,9.365,8.335,7.2725,0.4255,1.134675,1.04,0.4928075,2.3055,-18.81277,-0.883665,2.0425
4,1.25,1.91,3.655825,-0.22982916875,-22.4115,-17.41875,-2,431.4,7.2949325,90.35,5.63029,0.559804393,5.93107,4.63925,4.74825,87.735,0,0,0,306.27,333.0325,-25.35,4.875,6.167,8.375,9.2225,8.35,7.2725,0.4187347615,1.059915,0.995,0.5,2.3723665105,-17.7021125,-1.00032,2.03875
4,1.75,1.680225,4.22125,-0.4389,-22.3,-17.483,-2.00125,432.12075,7.16313135275,90.3485,5.4793080695,0.54162,5.77371,4.4825,4.5565,89.3285,0,0,0,306.924975,331.5025,-22.91225,4.73,6.039,8.1125,9.095,8.365,7.28,0.43335,1.068225,1.0025,0.49,2.316985499,-16.42186,-1.00032,1.9135
4,2.25,1.75,4.115,0.0389077215,-21.96043,-17.51325,-2.625,431.2625,7.203160209,90.351,5.337775,0.551375,5.708615,4.1275,4.27975,89.77,0,0,0,307.6,330,-20.4425,4.5875,5.79825,7.9075,8.985,8.3625,7.2725,0.41,1.0337914955,0.9625,0.48404751475,2.185,-16.3373475,-1.000595,1.86525
4,2.75,1.795,3.08675,0.07006977825,-21.27953,-17.114,-2.9,432.1540689,7.153172461,90.355,5.4270575,0.55,5.377135,3.9373275,4.216025,90.223,0,0,0,310.3575,329.9083325,-18.742475,4.302,5.68,7.6225,8.9,8.365,7.268,0.40925,1.077165,1.03319566,0.4914074395,2.3868425,-15.10598,-1.0005975,1.8785
4,3.25,1.76,3.92132,-0.12,-21.27875,-16.4105,-3,432.3,7.09321,90.34,5.04,0.55236,5.29822,3.75375,3.948825,90.799985,0,0,0,307.9999975,328.8425,-18.98825,4.06575,5.4565,7.445,8.785,8.3525,7.2785,0.398,0.984855865,0.99,0.48,2.2595,-17.38565,-1.00075,2.028
4,3.75,1.7225,4.3593,-0.54812445,-20.738,-16.375,-3,434.2,6.99642913075,90.33,4.681845321,0.5299454445,5.26351,3.4797475,3.7063,91.869335,0,0,0,308.8725,328.885,-18.835,3.91875,5.27575,7.21,8.6725,8.3625,7.281,0.36,1.003372937,0.93,0.4044756715,2.12925017475,-15.9139975,-1.000675,1.77025
4,4.25,1.6,3.57,0.09546,-20.407175,-15.98775,-3,433.602465,7,90.34,4.69012,0.5625,4.8668,3.271425,3.460575,93.0515,0,0,0,307.5675,328.2391675,-18.5700025,3.87125,5.17,6.97,8.58,8.36,7.28,0.38105,0.9984,0.9580148125,0.4185975,2.08,-16.4033375,-1.0006825,1.66875
4,4.75,1.5725,2.87875,-0.01475,-20.125,-15.4,-3,434.334162775,6.88591710125,90.36,4.293668431,0.558857871,4.422475,2.9990025,3.32725,93.3,0,0,0,307.4675,327.2416675,-17.98,3.665,4.94225,6.8625,8.4625,8.3525,7.3,0.3385,0.899659407,0.8891475,0.36053257425,2.033375,-15.40945,-1.525555,1.86175
4,5.25,1.515,3.69,0.219025,-19.4503025,-15.3855,-3.002275,434.04916,6.875,90.39,4.22803518725,0.57,4.5197725,3.019425,3.2445,93.501665,10.5725,0,0,302.8835,326.3641675,-21.245825,3.5565,4.7575,6.715,8.355,8.345,7.284,0.35,0.96198732325,0.8825,0.34559,1.945,-13.776695,-2.0009025,1.69075
4,5.75,0.9275,6.61532676425,0.82086,-18.61855,-14.725,-3.002325,434.7,7,90.39,4.2751625,0.5797,4.8868625,2.9325,3.3235,92.0545,76.185,33.91,12.19625,299.04,328.8625,-13.51125,3.47675,4.74625,6.5705,8.24,8.31,7.265,0.360375,0.94263,0.908875,0.38,1.9843325,-11.88902,-2.0014525,1.63125
4,6.25,1.26,11.131,4.111435,-16.247875,-13.83425,-3.0027,430.9,7.29867822825,90.41,5.312175,0.74,5.981,3.1805,3.43675,88.4015,216.5,104.911665,27.65,299.8500025,334.76025,26.368225,4.02125,4.79075,6.418,8.0875,8.25,7.21,0.364,0.89,0.8975,0.411885,2.0675,-4.672475,-2.0014525,0.96275
4,6.75,1.285,25.013605,27.56825,-11.408675,-12.5,-3.225725,426.99266,7.7,90.417,6.135,0.9325,7.0990825,4.199,4.615825,85.5165,414.566665,197.181665,37.615,298.3083325,344.31,87.9508325,5.015,5.1535,6.363,7.895,8.1975,7.1825,0.4125,0.9661,0.9555408825,0.493827815,2.17939290425,7.67615,-1.5006225,0.34
4,7.25,0.832,39.992595,75.4629,3.222075,-7.325,-3,420.60675,7.8839175,90.4135,7.54,0.80007,7.98286,5.540925,6.12475,79.58165,610.21665,295.988,44.30667,297.9925,354.3725,173.9925,6.359,5.9095,6.40975,7.83525,8.2,7.16325,0.473,1.1621,1.0662,0.53,2.479,13.941685,-0.70028,-0.17725
