DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,NEE
2,12.25,-2.682,42.828,146.585,-1.374,-0.7845,-1.956,-2.043,-1.8895,-1.5672,-2.129895,-2.08655,390.665,5.232,86.73,2.3324,0.39752,2.51,1.412,1.99585,65.86,872.65,374.23,446.5,57.9915,267.55,322.655,305.135,0.2735,0.3855,0.5775,0.959,1.6415,2.843,0.6295,1.33479,1.2567,0.77107,2.999,-3.42045
2,12.75,-2.7304,42.7655,146.56,-1.375,-0.745,-1.946,-2.036,-1.877,-1.5672,-2.1297,-2.0778,391.04,5.22655,86.7,2.7626,0.3749,2.9,1.7803,2.425,64.986,835.03,372.56667,421.87,57.083,266.56,324.4,299.5,0.292,0.41,0.602,0.991,1.694,2.865,0.61342,1.3495,1.285,0.76307,3.0353,-3.54295
2,13.25,-2.4605,40.9545,139.28,-1.3725,-0.701,-1.948,-1.983,-1.8495,-1.5672,-2.1296,-2.0778,390.53,5.2426,86.6745,2.9637,0.38117,3.175,2.012,2.532335,64.38,820.55,351.65,411.2,53.9935,267.5,325,287.785,0.307,0.4335,0.6275,1.002,1.687,2.884,0.6353,1.4093,1.2947,0.7979,3.2185,-3.365
2,13.75,-2.491,41.751,126.411995,-1.3185,-0.649,-1.95,-1.926,-1.834,-1.5672,-2.128705,-2.077405,390.52,5.261,86.67,3.0506,0.34663,3.175,2.208,2.777,64.407,709.83333,337.6,364.06,49.8745,267.87,325.691665,249.45,0.2925,0.4445,0.662,1.053,1.752,2.9225,0.66,1.4132,1.3169,0.80213,3.2237,-3.01455
2,14.25,-2.39,35.052,108.38,-1.3135,-0.6415,-1.946,-1.921,-1.8295,-1.5672,-2.1121,-2.0775,390.25,5.2368,86.659,3.1379,0.32466,3.2,2.384665,2.731,64.783335,657.4,301.8,329.93,44.502,267.53,325.668335,215.15,0.319,0.444,0.6335,1.0285,1.7255,2.889,0.639,1.4038,1.2835,0.7865,3.3073,-3.01135
2,14.75,-2.191,30.230095,96.8045,-1.259,-0.6365,-1.947,-1.901,-1.8245,-1.5672,-2.12113,-2.07751,390.4,5.24345,86.6655,3.1309,0.2931,3.17,2.443,2.7897,65.4,565.9,276.93333,281.665,40.4525,267.85,325.138335,179.05,0.3115,0.457,0.663,1.0705,1.7745,2.9425,0.644,1.3757,1.24005,0.77953,3.28,-2.58045
2,15.25,-1.829,25.315,71.44,-1.2265,-0.623,-1.944,-1.894,-1.814,-1.5672,-2.1296,-2.0774,389.68,5.256,86.685,3.0706,0.2581,3.17605,2.3825,2.742,66.061,453.4,224.7,226.983335,32.6865,264.67,324.6,126.375,0.318,0.453,0.663,1.048,1.742,2.913,0.63,1.342555,1.2245,0.7562,3.26,-2.071
2,15.75,-1.24583,20.05985,45.407995,-1.2245,-0.67,-1.952,-1.89,-1.823,-1.5672,-2.10345,-2.07742,390.13,5.2885,86.6795,2.82108,0.21708,2.9,2.03415,2.41,66.13,321.66667,177.73,161.25,24.312,265.43,322.533335,72.028335,0.337,0.469,0.659,1.037,1.703,2.892,0.605025,1.30105,1.1752,0.73902,3.16,-1.472
2,16.25,-0.738,13.082,17.601,-1.237,-0.7,-1.957,-1.911,-1.831,-1.5672,-2.1036,-2.07755,390.12,5.3599,86.676,2.51342,0.17855,2.55,1.80415,2.055,68.19,209.8,128.93,101.105,16.1745,265.67,320.715,27.8275,0.343,0.471,0.668,1.035,1.708,2.881,0.58,1.28663,1.05,0.67587,3.0228,-0.6875
2,16.75,-0.29,7.17,-0.3145,-1.265,-0.761,-1.958,-1.919,-1.834,-1.56725,-2.1122,-2.0774,390.17,5.3659,86.698,2.23195,0.1559,2.26,1.339835,1.688,70.673,100,80.854,47.231,9.318,265.17,318.185,-6.924,0.336,0.465,0.67,1.034,1.704,2.864,0.514,1.1661,1.0015,0.6279,2.93,-0.0945
2,17.25,0.096,3.21,-10.43,-1.2945,-0.849,-1.962,-1.908,-1.829,-1.5673,-2.120815,-2.0777,389.8,5.3963,86.69,1.9797,0.162175,1.74,0.81883,1.223,72.655,30.4,27.47,11,2.1133,265.261665,315.915,-37.715,0.327,0.459,0.668,1.024,1.693,2.863,0.49,1.1349,0.994385,0.60244,3.039,0.875
2,17.75,0.4555,1.702,-17.53,-1.33,-0.91,-1.968,-1.908,-1.838,-1.5674,-2.12948,-2.07795,390.34,5.4046,86.698,1.6736,0.16637,1.290265,0.628835,0.80833,75.101835,2.5,3.018,0,0,264.24,313.525,-53,0.313,0.446,0.661,1.014,1.687,2.851,0.43833,1.077,0.9131,0.5471,2.95165,1.2195
2,18.25,0.711,1.7515,-21.353,-1.3745,-0.983,-1.979,-1.934,-1.84,-1.56755,-2.1302,-2.0781,390.085,5.38026,86.6995,1.62445,0.1607,1.125,0.4645,0.606,75.673335,0,0,0,0,264.06667,312.715,-54.05667,0.303,0.44,0.652,1.005,1.68,2.839,0.41,1.00915,0.889265,0.52913,2.94965,1.246
2,18.75,0.7,1.1442,-20.4445,-1.3695,-1.044,-1.977,-1.986,-1.851,-1.5678,-2.1304,-2.0788,390.56,5.36474,86.71,1.50415,0.16726,1.06888,0.446335,0.58567,76.975,0,0,0,0,263.5,312.035,-49.541665,0.291,0.432,0.641,0.997,1.666,2.836,0.42,1.04975,0.90067,0.524595,2.939,1.225
2,19.25,0.653,1.10475,-19.366565,-1.366,-1.052,-1.984,-2.013,-1.891,-1.568,-2.130445,-2.111765,390.7,5.416,86.718,1.33132,0.173965,0.94969,0.36867,0.476,78.1765,0,0,0,0,262.52,311.473335,-51.6465,0.28,0.42,0.627,0.991,1.654,2.825,0.40068,0.9847,0.8739,0.4998,2.978,1.1605
2,19.75,0.666,0.93255,-18.19834,-1.374,-1.072,-1.99,-2.019,-1.921,-1.56793,-2.13095,-2.12065,390.51,5.4952,86.708,1.24676,0.1736,0.85345,0.328165,0.429,78.77,0,0,0,0,264.5,310.66,-51.293,0.269,0.412,0.622,0.984,1.647,2.822,0.384015,0.93496,0.85773,0.50263,2.9243,1.137
2,20.25,0.74093,1.04651,-17.456,-1.374,-1.094,-1.989,-2.071,-1.931,-1.568,-2.131,-2.12895,390.635,5.47865,86.7065,1.00458,0.17004,0.72,0.0781665,0.19,78.9835,0,0,0,0,261.37,309.73333,-51.664,0.259,0.4,0.619,0.98,1.64,2.8,0.390275,0.94361,0.8411,0.47637,2.824,1.15
2,20.75,0.6578,0.923105,-20.737,-1.362,-1.109,-1.99,-2.061,-1.961,-1.568,-2.131,-2.19975,390.815,5.4599,86.7125,0.85265,0.1702,0.58,0.0491685,0.058,79.022,0,0,0,0,259.055,309.355,-51.85,0.25,0.401,0.613,0.972,1.63,2.795,0.37,0.96213,0.80837,0.4715,2.827,1.15
2,21.25,0.58914,0.9342,-21.45,-1.346,-1.119,-1.997,-2.076,-2.027,-1.5681,-2.130955,-2.36255,390.85,5.40345,86.715,0.85305,0.17461,0.45,-0.173,-0.06767,79.9265,0,0,0,0,259.755,309.32,-52.98,0.241,0.393,0.604,0.966,1.628,2.789,0.34108,0.9141,0.8492,0.4587,2.8195,1.123
2,21.75,0.51846,0.543995,-20.3884,-1.352,-1.134,-1.995,-2.08,-2.047,-1.5681,-2.131215,-2.3886,390.64,5.3813,86.71851,0.572425,0.17945,0.23,-0.245,-0.21167,79.88,0,0,0,0,258.45,308.265,-58.023335,0.237,0.392,0.599,0.962,1.628,2.785,0.366,0.95421,0.8678,0.482595,2.7533,1.113
2,22.25,0.58091,0.469,-20.833,-1.35,-1.141,-1.997,-2.088,-2.044,-1.5681,-2.13135,-2.3463,390.92,5.3505,86.71833,0.5532,0.17505,0.12,-0.256835,-0.201,79.9165,0,0,0,0,256.93,308.21,-57.072,0.229,0.389,0.595,0.959,1.623,2.781,0.35849,0.91429,0.8223,0.4663,2.791,1.0785
2,22.75,0.563,0.8145,-19.321,-1.3495,-1.159,-1.997,-2.099,-2.045,-1.5681,-2.13215,-2.44963,390.725,5.3272,86.71,0.46346,0.18032,0.0849035,-0.4015,-0.331,80.2155,0,0,0,0,258.71,307.166665,-55.82,0.222,0.384,0.587,0.955,1.621,2.775,0.34,0.9008,0.8247,0.45042,2.7073,1.057
2,23.25,0.538,0.57,-17.60036,-1.356,-1.168,-2.001,-2.119,-2.044,-1.5681,-2.13265,-2.5114,390.51,5.261,86.699,0.4057,0.1846,0.080192,-0.466,-0.383,80.309835,0,0,0,0,257.73333,307.285,-55.3365,0.22,0.377,0.588,0.955,1.61,2.769,0.35284,0.90065,0.8394,0.4579,2.7103,0.996
2,23.75,0.58065,0.7855,-21.75,-1.3645,-1.182,-1.998,-2.121,-2.05,-1.5681,-2.13209,-2.5799,390.58,5.3205,86.7025,0.29777,0.183095,-0.015,-0.594,-0.402,80.6,0,0,0,0,258.2,306.55,-52.7,0.216,0.371,0.583,0.953,1.611,2.7665,0.35255,0.89192,0.8746,0.4599,2.6707,1.058
3,0.25,0.6545,1.1492,-22.17,-1.706,-1.197,-1.58,-1.949,-1.734,-0.52257,-1.0658,-0.51961,393.55,5.61,86.5835,2.2507,0.167905,1.6307,0.96667,1.2147,76.731,0,0,0,0,254.935,310.73,-57.51,0.403,0.623,0.856,1.164,1.594,2.471,0.397,0.960795,0.935125,0.513275,2.918,1.243
3,0.75,0.7,0.77,-24.6895,-1.707,-1.161,-1.582,-1.949,-1.732,-1.21925,-1.5976,-1.43775,393.91,5.6,86.567,2.05241,0.1728,1.42,0.86267,1.129,76.642,0,0,0,0,256.23333,309.47,-58.87,0.385,0.598,0.83,1.138,1.582,2.465,0.393915,1.0226,0.9411,0.5394,2.8777,1.203
3,1.25,0.7,0.934,-24.7795,-1.7,-1.1605,-1.591,-1.954,-1.7345,-1.5673,-1.59925,-1.6975,394.16,5.556,86.548,1.9543,0.1743,1.35,0.629165,0.89067,76.35,0,0,0,0,258.03,309.63,-54.795,0.3795,0.588,0.823,1.117,1.5875,2.47,0.39,0.9644,0.9092,0.5096,2.88,1.238
3,1.75,0.68,1.25965,-24.38,-1.703,-1.18,-1.5885,-1.9525,-1.737,-1.5676,-1.599,-2.044,394.23,5.5502,86.546,1.86225,0.177405,1.28,0.637945,0.87833,76.7,0,0,0,0,257.67,309.76,-56,0.3745,0.5915,0.8145,1.131,1.591,2.4655,0.39,0.9094,0.921985,0.502285,2.85035,1.203
3,2.25,0.79694,1.619,-24.492,-1.698,-1.1705,-1.5855,-1.9535,-1.7435,-1.5677,-1.625045,-2.0523,394.285,5.528,86.51,1.803875,0.1742,1.25,0.631,0.777,77.42667,0,0,0,0,255.09,309.5,-56.36,0.377,0.586,0.8135,1.122,1.5935,2.469,0.41,0.963965,0.91555,0.502,2.9815,1.227
3,2.75,0.6255,1.3253,-24.0525,-1.704,-1.173,-1.5835,-1.946,-1.746,-1.5677,-1.828415,-2.043605,394.4,5.4836,86.488,1.7257,0.1757,1.0595,0.4975,0.745,77.965,0,0,0,0,252.91,308.87,-56.44,0.365,0.5805,0.803,1.1205,1.585,2.4665,0.418,0.96233,0.9435,0.5179,2.9103,1.1665
3,3.25,0.65,1.45592,-22.928,-1.698,-1.1875,-1.587,-1.9655,-1.747,-1.5677,-2.130225,-2.0611,394.455,5.4955,86.472,1.54175,0.179735,1.05,0.358835,0.661,77.576,0,0,0,0,252.355,308.93,-56.67667,0.361,0.57,0.7985,1.1125,1.58,2.4645,0.407,0.961055,0.89779,0.49121,2.95,1.16
3,3.75,0.74,1.736,-23.38,-1.693,-1.1795,-1.59,-1.9625,-1.7465,-1.567885,-2.1303,-2.03464,394.195,5.426,86.473,1.46575,0.17959,1.0153,0.293165,0.563,78.371,0,0,0,0,254.165,308.68,-55.3535,0.363,0.567,0.7995,1.1185,1.5655,2.4625,0.39778,0.976785,0.90376,0.49038,2.8967,1.2195
3,4.25,0.5775,1.6574,-23.01683,-1.681,-1.198,-1.602,-1.973,-1.749,-1.5679,-2.13045,-2.06105,394.68,5.4815,86.48,1.3453,0.17597,1.02,0.173665,0.44067,78.374,0,0,0,0,252.8,307.83,-54.847,0.361,0.575,0.805,1.124,1.57,2.46,0.429,0.98282,0.9202,0.5128,3.088,1.142
3,4.75,0.558,1.771,-22.258,-1.705,-1.217,-1.605,-1.987,-1.747,-1.5679,-2.13045,-2.06082,394.78,5.48,86.485,1.2626,0.18109,0.79919,0.056665,0.282,78.8,0,0,0,0,255.55,308.2,-54.1,0.361,0.583,0.797,1.127,1.574,2.466,0.41,0.98325,0.9211,0.50468,2.98,1.1475
3,5.25,0.72,2.14385,-23.59,-1.71,-1.212,-1.5955,-1.991,-1.746,-1.5679,-2.1306,-2.0774,394.35,5.407,86.48,1.11906,0.17567,0.72,0.0343335,0.21733,78.993,0,0,0,0,253.45,307.93,-53.007,0.3625,0.584,0.8075,1.13,1.5825,2.464,0.39305,0.98663,0.8798,0.48755,3.01,1.119
3,5.75,0.6,2.471495,-24.12526,-1.69,-1.214,-1.591,-2.005,-1.7535,-1.5679,-2.13045,-2.0615,394.275,5.3417,86.5,1.0901,0.18389,0.55,-0.0738335,0.279,78.6,0,0,0,0,254.255,307.4,-52.917,0.363,0.5785,0.807,1.125,1.574,2.4635,0.38202,0.9561,0.89809,0.51242,2.905,1.1365
3,6.25,0.39,1.7942,-21.2393,-1.711,-1.223,-1.598,-2.011,-1.771,-1.5679,-2.1307,-2.0696,393.97,5.3425,86.4975,1.2169,0.178095,0.71046,0.0876665,0.307,78,7,5.14967,0,0,252.655,306.7,-48.7,0.354,0.577,0.804,1.119,1.574,2.462,0.35941,0.87625,0.848795,0.4493,2.80721,0.883
3,6.75,0.1,2.69,-15.45,-1.708,-1.216,-1.597,-2.009,-1.77,-1.56793,-2.130225,-2.068945,394.25,5.3315,86.496,1.17485,0.177985,0.80473,0.0478335,0.32667,77.483,49.9,38.53,25.772,4.786,251.45,307.16667,-16.853,0.355,0.568,0.791,1.117,1.572,2.465,0.35,0.902585,0.86043,0.460885,2.7055,0.066
3,7.25,-0.12,6.874,-5.19,-1.656,-1.171,-1.593,-1.996,-1.759,-1.5679,-1.953,-2.0699,394.41,5.3778,86.501,1.391,0.173635,1.295,0.117835,0.659,75.9,146.05,103.665,79.61,14.805,255.17,309.6,18.955,0.359,0.562,0.784,1.102,1.568,2.46,0.39,0.9478,0.8934,0.507515,2.734,-0.7445
3,7.75,-0.905,18.02,7.487,-1.549,-1.121,-1.569,-1.959,-1.731,-1.5678,-2.10365,-2.04346,394.24,5.346,86.5025,1.6204,0.1956,1.58,0.2725,0.998,74.4,273.4,160.725,151.23,25.1,254.785,312.1,63.7,0.363,0.57,0.782,1.102,1.572,2.457,0.4605,1.02045,0.966,0.58686,2.764,-1.5425
3,8.25,-1.695,29.58,30.646,-1.374,-1.064,-1.511,-1.865,-1.686,-1.5676,-1.64219,-1.97372,393.9,5.35741,86.531,2.06555,0.236565,2.082705,0.6175,1.3723,72.1,432.2,208.93,229.65,37.643,257.07,315.72,120.89,0.38,0.584,0.791,1.11,1.572,2.458,0.50496,1.0939,0.9666,0.591135,2.883,-2.3555
3,8.75,-2.6985,36.47391,66.552545,-1.337,-0.937,-1.469,-1.816,-1.569,-1.567425,-1.59855,-1.9914,393.39,5.39925,86.521,2.37865,0.288315,2.61,1.17865,1.8293,69.45667,596,245.65,317.8,44.797,255.575,319.5,191.83,0.412,0.597,0.796,1.117,1.579,2.468,0.5511,1.1524,1.05635,0.66639,2.94,-3.22655
3,9.25,-3.348,43.63,102.62,-1.239,-0.843,-1.4535,-1.7455,-1.5325,-1.567225,-1.5982,-1.7576,393.09,5.39695,86.532,2.6539,0.33859,3.06495,1.67865,2.2707,67.973,762.5,306.6,396.82,52.147,258.9,322.7,263.56,0.4285,0.6045,0.771,1.103,1.563,2.4625,0.585,1.228,1.1608,0.7069,2.994995,-4.10055
3,9.75,-4.517,53.11379,137.18,-1.223,-0.67,-1.394,-1.6405,-1.513,-1.567,-1.5977,-1.6017,393.255,5.454,86.5075,3.1678,0.3941,3.37069,2.0085,2.6037,65.858,875.63,350.43,457.67,58.157,263.53,325.65,320.4,0.4465,0.6065,0.7875,1.0995,1.558,2.4485,0.63282,1.3557,1.2484,0.77823,3.25,-4.5484
3,10.25,-4.933275,62.29,165.93,-1.201,-0.497,-1.36,-1.5445,-1.4705,-1.5668,-1.5976,-1.5582,392.92,5.471,86.5505,3.5005,0.43303,4.115,2.22585,2.993,64.26,1003.4,387.97,513.72,62.773,264.93,328.47,373.5,0.488,0.6215,0.801,1.1265,1.584,2.435,0.67,1.3929,1.327,0.81119,3.29445,-5.1065
3,10.75,-5.3421,66.20809,194.49,-1.166,-0.313,-1.294,-1.482,-1.415,-1.56659,-1.5974,-1.5581,392.885,5.4785,86.515,3.8237,0.46867,4.1875,2.73215,3.335,62.193,1119.3,414.2,564.1,66.19,264.8,331.04,425,0.531,0.653,0.812,1.116,1.586,2.463,0.688475,1.460275,1.42183,0.85968,3.44,-5.2745
3,11.25,-6.14,78.25713,214.66,-1.095,-0.061,-1.231,-1.416,-1.334,-1.53205,-1.5972,-1.5578,392.685,5.3944,86.498,4.4167,0.5025,4.64,3.222,3.666,61.017,1202.25,438.81,607.82,70.21333,267.535,334.03,458.33333,0.625,0.702,0.832,1.133,1.597,2.506,0.73,1.5252,1.44085,0.88676,3.48335,-5.82645
3,11.75,-5.695,78.63388,219.38,-1.02,0.274,-1.21,-1.3835,-1.2205,-1.4973,-1.5968,-1.5575,392.74,5.40445,86.5,4.5722,0.4846,5.019405,3.5995,4.094,59.38,1205.15,466.43,604.55,70.31667,264.59,334.91,453.1,0.7275,0.79,0.8785,1.203,1.63,2.5465,0.74,1.5886,1.49755,0.908165,3.5985,-5.92695
3,12.25,-6.1425,78.701,216.09447,-0.961,0.545,-1.195,-1.343,-1.076,-1.44505,-1.5965,-1.5575,392.465,5.4241,86.526,4.8716,0.5152,5.29,3.92685,4.41,56.332,1232.5,444.23,611.77,72.76,268.54,335.56667,473.2,0.803,0.798,0.886,1.21,1.599,2.538,0.77,1.639,1.51713,0.925865,3.8376,-6.08695
3,12.75,-6,84.3285,222.81,-0.907,0.6095,-1.2055,-1.3295,-0.779,-1.42775,-1.5525,-1.5575,392.36,5.375,86.4845,5.0049,0.49714,5.43035,4.143835,4.5587,55.46,1202.6,454.93333,599.1,71.087,269.11,337.3,459.5,0.8015,0.873,0.891,1.2035,1.65,2.6285,0.7895,1.6433,1.5395,0.9487,3.83,-6.22895
3,13.25,-6.09,77.132,213.73,-0.938,0.569,-1.2065,-1.331,-0.6555,-1.41845,-1.21559,-1.5575,392.145,5.46125,86.46,5.19397,0.49442,5.70195,4.315,4.733,54.735,1147.35,456.25,571.83,69.647,270.43,336.94,432.73,0.8165,0.89,0.966,1.237,1.7095,2.682,0.8033,1.6612,1.5857,0.9553,3.96765,-6.1555
3,13.75,-6.04,74.09,211.37162,-0.969,0.493,-1.207,-1.306,-0.793,-1.45355,-0.98473,-1.5575,392.05,5.506,86.4735,5.423285,0.474395,5.782,4.484665,4.927,55.137,1070.7,417.38,534.8,66.7325,267.78,337.74,397.09,0.808,0.902,0.943,1.218,1.681,2.674,0.808375,1.71652,1.592575,0.975465,3.91186,-5.8145
3,14.25,-5.537,65.9855,182.46,-0.9945,0.279,-1.209,-1.321,-0.96,-1.4361,-0.550065,-1.5575,391.54,5.5899,86.4735,5.5534,0.45395,5.72,4.62515,4.95415,56.519335,959.33,400.51,473.2,60.3,268.931665,337.6,344.23,0.829,0.873,0.942,1.221,1.668,2.588,0.82,1.74025,1.57965,0.992065,4.01,-5.51945
3,14.75,-4.7545,57.41554,161.78,-1.0705,0.234,-1.2205,-1.2965,-0.851,-1.4617,-0.53236,-1.5573,391.735,5.5915,86.495,5.4116,0.4076,5.50542,4.524165,4.79815,57.3905,868.9,341.483335,426,54.97,267.6,336.14,307.3,0.862,0.9115,0.993,1.258,1.713,2.642,0.8044,1.71585,1.602,0.98023,3.998,-4.6065
3,15.25,-4.47,53.43329,133.04,-1.069,0.189,-1.218,-1.236,-0.914,-1.4274,-0.53222,-1.55735,391.81,5.61875,86.503,5.31165,0.3672,5.416085,4.4245,4.784835,57.784,734.53,308.8,363.27,47.81,270.38,335.585,242.865,0.823,0.9,1.016,1.258,1.696,2.643,0.8125,1.71815,1.54665,0.97495,3.9631,-4.27
3,15.75,-3.45445,44.323,99.43033,-1.163,0.053,-1.211,-1.26,-0.969,-1.4014,-0.53226,-1.5575,391.12,5.6831,86.5105,5.2653,0.29601,5.25,4.3537,4.692,58.6795,576.7,273.77,281.3,37.4265,268.401665,333.715,176.275,0.835,0.881,1.032,1.283,1.737,2.585,0.778255,1.6412,1.4651,0.9401,4.0015,-3.1585
3,16.25,-2.705,36.385,63.465355,-1.229,-0.099,-1.234,-1.256,-1.084,-1.46245,-0.53236,-1.5575,391.78,5.71642,86.5085,4.95775,0.23596,5.0058,3.9945,4.39665,59.842,428.7,212.45,205.97,28.9315,264.73,331.415,108.39,0.796,0.88,1.059,1.303,1.729,2.565,0.73818,1.605025,1.404,0.909745,3.873,-2.46305
3,16.75,-1.94,27.8695,29.744,-1.2575,-0.228,-1.255,-1.356,-1.269,-1.4452,-0.532445,-1.5575,391.84,5.776,86.499,4.7081,0.18891,4.80618,3.659,4.04665,61.908,286.4,158.185,136.28,20.744,263.93,329.19,45.4585,0.739,0.877,1.064,1.298,1.694,2.557,0.716935,1.5061,1.2919,0.85387,3.71133,-1.643
3,17.25,-0.914895,17.49531,2.88,-1.3065,-0.335,-1.3315,-1.4075,-1.372,-1.4539,-0.53252,-1.5576,391.8,5.834,86.496,4.2743,0.16855,4.29905,3.255,3.6435,64.455,150.5,104.14,72.143,12.5805,263.27,325.968335,3.79985,0.728,0.862,1.0645,1.3045,1.684,2.5475,0.66379,1.432,1.2216,0.81714,3.63221,-0.5695
3,17.75,-0.067,10.04655,-14.053,-1.5305,-0.527,-1.3825,-1.4755,-1.442,-1.5148,-0.949615,-1.5578,392.085,5.8863,86.502,3.7806,0.179,3.64,2.63085,3.0875,67.54,55.6,49.467,24.17667,4.9553,263.49,323.1,-34.7405,0.7075,0.8495,1.045,1.31,1.698,2.5375,0.632845,1.3686,1.1603,0.78029,3.53789,0.541
3,18.25,0.38,4.637,-23.914,-1.699,-0.626,-1.421,-1.505,-1.479,-1.54975,-1.51735,-1.5581,392.153285,5.8225,86.546,3.5093,0.1807,3.36,2.35385,2.5575,70.13,9,7.56265,0,0,258.03,320.16,-59.1655,0.704,0.833,1.027,1.306,1.708,2.528,0.58893,1.3107,1.11525,0.7382,3.49643,1.346
3,18.75,0.742,3.22,-27.627,-1.7025,-0.807,-1.455,-1.568,-1.509,-1.566905,-1.5976,-1.5581,392.73,5.7847,86.559,3.3166,0.17398,2.99,2.16855,2.31015,71.833,0,0,0,0,257.265,317.63,-64.065,0.685,0.825,1.018,1.288,1.715,2.516,0.57607,1.2905,1.0887,0.69285,3.467,1.521
3,19.25,0.8,2.39,-29.625,-1.702,-0.907,-1.492,-1.659,-1.54,-1.5672,-1.5976,-1.5583,392.57,5.79705,86.578,3.0358,0.18085,2.61,1.95365,2.11885,73,0,0,0,0,256.59,316.75,-60.7,0.648,0.797,0.993,1.266,1.68,2.501,0.5405,1.23105,1.0641,0.6574,3.3833,1.4945
3,19.75,0.821,1.74,-28.627,-1.716,-0.991,-1.504,-1.734,-1.581,-1.5672,-1.59775,-1.60134,392.6,5.77171,86.572,3.02405,0.1759,2.4193,1.91705,2.0485,73.733,0,0,0,0,257.45,316.275,-63.13,0.593,0.762,0.95,1.238,1.662,2.492,0.50129,1.19619,1.02205,0.6253,3.29,1.4415
3,20.25,0.837485,1.616205,-26.26208,-1.7185,-1.058,-1.51,-1.748,-1.629,-1.56721,-1.5979,-1.55925,393.16,5.75645,86.612,2.9617,0.1843,2.33,1.764485,1.884835,74.817,0,0,0,0,257.695,315.2,-63.7115,0.551,0.725,0.928,1.215,1.633,2.48,0.48492,1.1235,1.0161,0.6049,3.2935,1.39
3,20.75,0.795,1.6692,-27.13585,-1.7125,-1.088,-1.512,-1.789,-1.646,-1.5673,-1.5981,-1.64505,393.065,5.773,86.604,2.707305,0.17482,2.21,1.519,1.729,75.885,0,0,0,0,254.65,314.05,-61.5135,0.504,0.685,0.892,1.19,1.628,2.478,0.47896,1.11765,1.0012,0.59635,3.167,1.36065
3,21.25,0.711,1.320145,-27.56,-1.7035,-1.0925,-1.5395,-1.819,-1.686,-1.5674,-1.5984,-1.72335,393.13,5.739,86.596,2.69795,0.17939,2.2,1.56165,1.72135,75.31,0,0,0,0,253.615,313.435,-63.3915,0.476,0.6545,0.863,1.178,1.62,2.4745,0.446,1.1059,0.983635,0.5593,3.078895,1.2995
3,21.75,0.7245,1.23028,-26.66,-1.7155,-1.106,-1.566,-1.8645,-1.6995,-1.56745,-1.5991,-1.7403,393.175,5.7165,86.5935,2.5835,0.17685,2.05,1.4605,1.635,75.49,0,0,0,0,254.415,312.95,-62.645,0.4515,0.653,0.855,1.169,1.6225,2.475,0.442435,1.0626,0.97125,0.58071,3.1077,1.301
3,22.25,0.71,1.51,-24.403,-1.7165,-1.112,-1.562,-1.868,-1.714,-1.5675,-1.5989,-1.83605,393.25,5.737,86.607,2.5098,0.182685,1.9424,1.3745,1.513,75.583,0,0,0,0,254.485,312.635,-62.494,0.446,0.657,0.861,1.177,1.626,2.474,0.48475,1.08573,0.935605,0.573045,3.048615,1.3215
3,22.75,0.735,1.0232,-27.11,-1.714,-1.145,-1.567,-1.899,-1.726,-1.5676,-1.59895,-1.89582,393.26,5.78131,86.6035,2.3353,0.1804,1.8569,1.2892,1.49,76.16,0,0,0,0,256.56667,312.635,-62.7335,0.435,0.664,0.867,1.17,1.617,2.473,0.44962,1.0713,0.9405,0.56977,3.15505,1.3025
3,23.25,0.76,1.187,-27.347875,-1.713,-1.148,-1.572,-1.913,-1.731,-1.5677,-2.005935,-1.9051,393.525,5.75,86.598,2.33539,0.17475,1.77485,1.24485,1.36265,75.762,0,0,0,0,255.59,312.13,-60.666,0.415,0.64,0.848,1.159,1.61,2.474,0.458005,1.0183,0.9269,0.55467,3.1227,1.281
3,23.75,0.679,0.825,-25.7535,-1.7095,-1.148,-1.574,-1.951,-1.731,-1.5677,-1.90818,-1.9052,393.54,5.6665,86.6,2.3211,0.174405,1.675,1.13,1.2855,75.6915,0,0,0,0,254.55,311.26,-60.5,0.403,0.633,0.845,1.163,1.6,2.473,0.427,1.0354,0.9559,0.5301,3.0087,1.2795
4,0.25,0.865,1.6115,-25.71,-10.01,-3.239,-7.169,-6.1745,-7.13,-6.79125,-4.7921,-5.19395,392,6.4636,86.6855,2.9391,0.17433,2.55,2.1865,2.359,75.987,0,0,0,0,251.8,317.26,-71.8,3.095,4.152,4.969,5.117,4.565,3.961,0.403,0.97395,0.882875,0.515305,2.856185,1.528
4,0.75,0.83835,1.2244,-23.488,-9.74,-3.287,-7.271,-6.285,-7.1745,-7.009025,-4.84625,-5.90335,392.09,6.44193,86.669,2.9051,0.17863,2.515,2.02265,2.1767,76.2495,0,0,0,0,252.71,316.435,-71,2.9505,3.968,4.8475,5.093,4.577,3.962,0.372645,0.9532,0.8717,0.4967,2.8295,1.448
