DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA_1_1_1,CO2,VPD_1_1_1,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
3,21.75,0.228,9.571,3.509,0.601,-24.5085,3.508,-30.5455,10.685,11.2875,82.7,93.9545,378.492,2.85,-55.58,0,-2.824,0,2.803,298.9745,359.2335,10.012
3,22.25,0.238,8.951,3.478,0.5135,-20.585,2.716,-31.197,10.425,11.1005,85.1505,93.9545,378.1645,2.295,-54.3535,0,-2.824,0,2.786,298.539,356.372,9.977
3,22.75,0.248,8.325,3.5655,0.521,-22.677,2.046,-30.721,10.22,10.9155,85.05,93.959,378.652,1.98,-52.466,0,-2.814,0,2.798,296.97,354.5315,9.9625
3,23.25,0.238,7.765,3.586,0.4975,-21.0955,2.564,-30.608,9.988,10.77,85.4505,93.955,379.0565,1.955,-52.22,0,-2.821,0,2.7585,296.423,353.151,10.004
3,23.75,0.215,7.57,3.47,0.48,-21.0845,3.0605,-29.5255,9.795,10.6355,86.5505,93.95,379.4725,1.61,-51.237,0,-2.788,0,2.752,296.206,352.258,10.161
4,0.25,0.241,12.831,3.724,1.3705,-15.669,3.439,-31.9675,16.93,17.445,74.05,93.752,378.636,3.165,-49.792,0,-2.819,0,2.759,326.1,379.6275,14.399
4,0.75,0.2385,12.775,3.679,1.103,-14.899,2.816,-32.206,16.6075,17.32,76.0005,93.754,377.828,2.8,-51.04,0,-2.812,0,2.7535,325.9785,379.6545,14.532
4,1.25,0.245,12.215,3.709,1.06,-15.36,3.606,-32.7045,16.373,17.18,78.45,93.7135,378.873,2.535,-49.6805,0,-2.794,0,2.7475,327.1305,379.1995,13.802
4,1.75,0.261,12.055,3.74,0.908,-16.971,4.855,-32.532,16.2,17.025,80.35,93.6885,380.244,2.61,-50.338,0,-2.817,0,2.775,327.789,378.455,14.046
4,2.25,0.27,11.79,3.837,0.9975,-20.135,2.754,-33.147,15.988,16.8175,82.05,93.665,382.456,2.195,-49.4065,0,-2.8015,0,2.759,323.335,378.214,14.251
4,2.75,0.268,11.735,4.015,1.222,-14.787,2.916,-33.5895,15.7405,16.6825,84.5005,93.652,383.354,1.865,-46.9265,0,-2.7975,0,2.777,320.886,376.3055,13.959
4,3.25,0.2895,11.6605,3.946,1.099,-19.12,3.4905,-33.772,15.521,16.565,84.45,93.653,382.881,1.78,-48.169,0,-2.77,0,2.786,321.1155,374.805,13.912
4,3.75,0.272,11.3455,3.931,0.912,-16.707,4.159,-33.9015,15.37,16.4425,85.2505,93.647,382.6,1.625,-46.061,0,-2.6375,0,2.771,321.5365,375.184,13.8925
4,4.25,0.275,10.9755,3.807,1.0885,-16.101,2.392,-33.948,15.148,16.2955,86.4,93.6545,383.121,1.66,-43.7165,0,-2.7275,0,2.7005,317.3195,373.9905,13.552
4,4.75,0.252,10.7105,3.572,0.869,-15.106,4.549,-34.7095,14.8455,16.138,89.551,93.6755,383.351,1.31,-41.865,0,-2.782,0,2.6535,324.079,370.825,13.273
4,5.25,0.2575,10.3755,3.814,1.2025,-15.532,5.0445,-34.171,14.7235,16.0335,92.1,93.6895,384.06,0.965,-43.778,0,-2.7565,0,2.6815,322.0665,369.6725,13.568
4,5.75,0.234,10.355,3.7,1.107,-12.983,4.951,-34.6385,14.5675,15.9155,92.7005,93.732,381.776,0.77,-41.6905,0.851,-1.2515,0.344,2.7595,328.788,369.2445,13.318
4,6.25,0.246,10.5,3.639,0.6295,-8.48,5.336,-31.748,14.4975,15.765,91.85,93.758,381.949,0.995,-24.35,15.768,7.053,2.5125,3.0335,328.5295,370.3035,13.41
4,6.75,0.2995,10.7805,4.317,0.1015,-2.83,11.1525,-28.794,14.4025,15.62,88.8,93.787,382.6,1.445,-5.3325,69.2425,34.9285,9.44,11.0935,327.9665,373.0265,13.337
4,7.25,0.315,11.2705,4.634,-0.4415,6.197,19.601,-22.821,14.3075,15.5255,85.6,93.7875,381.238,2.06,19.6885,193.065,102.1105,21.9535,24.2025,321.5635,378.4495,13.618
4,7.75,0.3705,11.9605,5.106,-1.3525,28.646,28.767,-14.077,14.2505,15.4155,81.7,93.7725,379.429,2.86,73.0155,381.2455,203.985,41.186,40.2065,321.4275,382.5075,13.5095
4,8.25,0.416,12.84,5.802,-1.796,57.488,36.4475,-3.471,14.353,15.3355,77.7,93.7885,377.889,3.385,129.19,532.1455,298.3255,57.989,54.0665,325.2485,390.921,13.701
4,8.75,0.4445,13.555,6.2675,-1.99,83.7825,49.68,8.5985,14.61,15.293,71.9505,93.809,376.5075,4.5,170.23,692.77,366.085,73.758,68.6835,328.1395,400.6205,13.896
4,9.25,0.4435,13.97,6.0555,-2.579,117.078,55.121,20.324,14.9275,15.338,64.656,93.8135,375.7485,5.34,220.4805,878.27,468.5905,98.653,88.3245,327.1965,410.936,14.059
4,9.75,0.459,14.6655,6.5795,-2.391,144.403,57.647,30.7855,15.3775,15.4075,61.985,93.8175,375.303,6.215,265.19,1048.4505,554.85,124.5005,106.745,333.157,421.7675,14.185
4,10.25,0.428,15.656,6.08,-2.487,166.1975,67.69,44.6705,15.918,15.555,59.426,93.8155,374.554,7.71,334.24,1227.9005,676.9455,136.0455,129.325,337.061,433.9185,14.118
4,10.75,0.426,16.4005,6.1255,-2.6315,183.985,75.8785,53.3005,16.515,15.703,54.645,93.822,374.091,9.025,370.275,1379.8,772.425,163.75,144.016,339.4795,448.1195,14.13
4,11.25,0.429,17.5555,5.9865,-2.667,206.426,81.5535,72.2265,17.1005,15.9,49.6905,93.815,373.58,10.52,390.57,1467.6,801.5005,179.6805,150.7455,343.828,457.804,13.925
4,11.75,0.412,18.2,6.1485,-2.7275,222.0475,88.2525,78.514,17.766,16.263,46.3255,93.812,373.5335,11.745,418.7405,1568.6,867.465,199.235,160.356,347.831,467.0335,13.69
4,12.25,0.421,18.56,6.05,-2.9095,242.291,92.211,82.905,18.495,16.426,43.0205,93.7825,372.126,12.22,426.835,1612.9,888.0005,209.4105,165.7655,349.3315,476.202,13.4955
4,12.75,0.4255,19.4205,5.8935,-2.5765,239.197,99.8265,92.564,19.403,16.5825,39.61,93.746,371.49,12.675,434.856,1624.8005,900.1055,210.4605,169.065,350.006,480.605,13.508
4,13.25,0.41,19.81,5.934,-2.5995,235.88,95.6935,86.111,20.255,16.9425,38.57,93.674,371.304,13.255,416.64,1563.15,876.175,193.061,167.8555,351.1955,481.277,13.21
4,13.75,0.42,20.51,5.718,-2.983,223.66,96.624,91.1495,20.955,17.265,36.9655,93.645,371.78,13.685,391.2955,1524.851,846.921,178.6955,159.93,346.0365,481.947,13.064
4,14.25,0.4285,21.21,5.873,-2.187,219.849,98.288,94.133,21.361,17.635,37.39,93.637,370.979,14.08,374.76,1495.5,824.091,174.691,157.73,343.771,482.082,12.979
4,14.75,0.43,21.64,5.8075,-2.025,189.8625,94.2465,90.31,21.896,18.02,39.16,93.622,371.223,14.7,323.201,1381.401,754.43,163.1655,142.42,345.885,479.59,12.9965
4,15.25,0.42,21.58,6.14,-1.913,164.8355,82.399,78.37,22.39,18.41,35.78,93.611,369.658,13.94,284.4,1270,696.17,151.286,134.915,349.419,474.079,13.2125
4,15.75,0.407,21.47,5.697,-2.1405,135.0815,74.1465,71.78,22.62,18.68,35.21,93.59,371.154,14.85,241.851,1106.7,603.87,133.1655,117.82,349.029,470.65,13.4835
4,16.25,0.4185,20.94,6.379,-1.8395,107.5475,68.324,62.776,22.71,18.88,34.6,93.527,370.876,14.78,179.771,922.511,511.31,119.151,103.7355,351.728,468.154,13.7615
4,16.75,0.412,20.91,6.2595,-1.675,70.396,56.731,47.935,22.65,19.12,36.67,93.486,369.7675,14.35,116.3,747.031,420.72,99.8785,87.25,352.975,458.036,13.4525
4,17.25,0.3965,20.81,5.815,-1.1025,42.9605,47.568,28.26,22.515,19.335,39.54,93.476,368.9405,14.26,57.98,566.66,309.5,76.2815,67.378,354.219,447.728,13.644
4,17.75,0.378,20.64,5.4525,-0.737,13.9825,37.254,9.848,22.245,19.531,42.55,93.496,369.0975,13.57,12.659,370.78,199.04,54.078,48.863,354.308,437.946,13.686
4,18.25,0.36,20.08,5.079,-0.102,-8.695,24.401,-7.729,21.8975,19.6225,47.215,93.5605,368.411,12.45,-18.3555,191.981,103.5255,29.527,30.4425,351.372,424.646,13.811
4,18.75,0.316,19.2505,4.66,0.609,-20.899,16.404,-19.2095,21.398,19.6375,51.86,93.5715,369.651,10.525,-47.2085,56.0755,29.379,8.416,10.164,346.75,413.581,14.3485
4,19.25,0.292,17.7105,4.544,0.998,-19.75,8.659,-27.516,20.925,19.57,55.75,93.6205,368.836,8.915,-57.326,5.7375,0.6185,0.674,2.825,341.9395,402.1265,14.589
4,19.75,0.287,17.075,4.247,1.16,-23.223,6.769,-29.3085,20.38,19.455,57.825,93.6655,371.105,7.875,-58.421,-0.0545,-2.824,-0.198,2.8155,335.364,394.778,14.225
4,20.25,0.277,16.1605,4.293,1.138,-22.533,4.62,-30.9045,19.7755,19.325,61.4105,93.6765,373.777,7.43,-57.4375,-0.0665,-2.824,-0.0565,2.822,331.5435,392.2165,14.402
4,20.75,0.278,15.685,4.342,1.28,-25.715,5.436,-31.3055,19.333,19.175,64.17,93.709,373.192,5.975,-53.2635,-0.009,-2.824,-0.0075,2.8135,330.792,389.3645,14.652
4,21.25,0.273,14.9005,4.322,1.094,-27.103,4.844,-31.1485,18.86,19.0075,66.52,93.742,375.443,5.265,-54.548,0,-2.824,0,2.812,329.759,389.001,14.542
4,21.75,0.29,14.285,4.253,1.192,-23.7595,5.1885,-31.166,18.44,18.8305,65.775,93.776,376.06,5,-49.682,0,-2.824,0,2.818,332.3755,387.408,14.33
4,22.25,0.268,13.43,4.266,1.0455,-20.8825,4.5135,-30.94,18.1105,18.5555,67.0955,93.7905,376.028,5.015,-50.886,0,-2.8175,0,2.804,335.4895,385.4535,14.126
4,22.75,0.265,13.23,3.797,1.1075,-19.39,5.465,-29.926,17.7355,18.278,69.23,93.792,376.91,4.27,-50.985,0,-2.824,0,2.79,329.463,385.9375,13.937
4,23.25,0.26,13.3005,3.732,1.06,-18.826,4.594,-31.703,17.4205,18.015,70.5505,93.8005,378.903,3.9,-50.5325,0,-2.817,0,2.732,332.499,385.4925,14.195
4,23.75,0.2345,12.93,3.64,1.063,-16.194,4.356,-31.6025,17.273,17.7755,71.7,93.7875,380.765,3.335,-49.567,0,-2.809,0,2.7375,331.0045,381.304,14.0825
5,0.25,0.265,15.98,4.009,1.144,-16.689,1.34,-35.75,20.58,21.995,81,93.893,374.503,3.04,-51.124,0,-2.824,0,2.826,348.815,397.826,16.0875
5,0.75,0.275,15.601,3.431,1.277,-13.885,3.506,-37.142,20.22,21.725,83.301,93.859,374.745,2.89,-50.722,0,-2.824,0,2.826,342.165,394.413,16.033
5,1.25,0.244,15.221,3.335,1.153,-11.887,1.713,-36.197,19.9,21.45,85.6,93.849,375.459,2.59,-50.233,0,-2.824,0,2.825,345.604,393.587,16.044
5,1.75,0.246,14.72,3.345,0.98,-12.964,1.351,-38.477,19.595,21.205,86.1,93.816,375.593,2.1,-50.582,0,-2.817,0,2.823,342.575,392.525,15.4915
5,2.25,0.256,14.53,3.637,1.08,-14.157,1.383,-39.355,19.285,20.95,87.401,93.817,376.232,1.82,-49.98,0,-2.813,0,2.818,342.778,392.228,15.391
5,2.75,0.235,14.29,3.667,1.185,-15.214,2.499,-38.569,19.055,20.721,88.4,93.803,376.704,1.74,-46.798,0,-2.821,0,2.822,342.407,390.381,15.394
5,3.25,0.262,13.76,3.708,1.139,-13.954,2.187,-36.705,18.81,20.546,89.3,93.784,377.463,1.65,-46.61,0,-2.817,0,2.826,345.524,390.132,15.348
5,3.75,0.246,13.83,3.626,0.887,-12.298,3.311,-36.425,18.63,20.37,89.9,93.786,379.268,1.75,-45.745,0,-2.816,0,2.826,349.328,388.458,14.91
5,4.25,0.255,13.55,3.72,1.363,-12.733,1.26,-38.545,18.485,20.185,89.4,93.785,379.41,1.58,-46.542,0,-2.809,0,2.826,349.905,386.457,14.9045
5,4.75,0.235,13.31,3.31,1.3915,-13.118,3.3755,-36.467,18.35,20.026,89.9,93.783,379.543,1.68,-44.756,0,-2.806,0,2.825,349.843,386.323,14.926
5,5.25,0.259,13.29,3.454,1.224,-14.359,1.129,-37.474,18.18,19.87,90.4,93.856,378.4755,1.48,-43.851,2.3695,-0.796,0.4435,2.826,345.197,385.275,15.32
5,5.75,0.247,13.34,3.364,0.631,-13.56,3.6785,-36.527,17.995,19.716,90.401,93.9,379.801,1.25,-31.836,23.605,11.264,3.307,4.82,338.141,387.288,15.219
5,6.25,0.271,13.67,3.677,0.0615,-3.648,11.1805,-31.822,17.81,19.58,89.6,93.936,377.975,1.78,-4.415,114.94,49.645,11.45,17.437,337.587,389.638,15.384
5,6.75,0.277,14.07,3.913,-0.428,8.653,20.538,-24.88,17.695,19.42,85,94.015,375.803,2.54,36.677,282.61,125.76,25.774,34.875,340.839,392.334,15.448
5,7.25,0.307,14.99,4.25,-0.993,29.185,33.513,-14.54,17.691,19.26,81.1,94.037,374.47,3.06,52.95,347.94,236.111,41.654,52.795,336.601,398.825,16.255
5,7.75,0.331,16.171,4.664,-1.44,54.015,46.1235,-3.161,17.86,19.11,76.901,94.017,373.703,4.22,104.91,419.85,356.396,60.949,70.5355,346.875,408.937,15.8315
5,8.25,0.361,17.88,5.053,-1.702,76.399,53.224,8.676,18.315,19.075,74.2,93.999,371.324,5.42,215.021,792.91,447.2355,79.668,88.5395,348.853,421.934,15.8945
5,8.75,0.3625,18.46,5.33,-1.766,98.68,60.864,22.373,18.695,19.115,69.53,93.957,368.085,6.51,272.12,811.281,560.61,96.877,104.3705,353.295,431.931,16.418
5,9.25,0.385,19.31,5.388,-1.7015,129.361,76.2605,31.268,19.255,19.225,65.59,93.921,366.46,7.99,328.72,1151.5,662.72,112.27,120.7155,355.283,443.543,16.431
5,9.75,0.396,19.671,5.228,-2.028,147.735,84.126,40.791,19.855,19.355,62.78,93.91,365.613,8.61,367.791,1340.401,746.941,130.705,138.6955,358.319,454.983,17.378
5,10.25,0.402,20.44,5.356,-2.599,178.789,92.918,66.951,20.625,19.435,59.95,93.925,364.708,10.04,408.49,1518.3,810.56,144.26,152.941,362.857,468.03,17.025
5,10.75,0.404,21.73,5.323,-2.478,200.442,97.948,79.888,21.25,19.76,56.401,93.909,364.305,11.14,439.21,1580.1,872.16,158.881,170.911,366.835,477.769,15.998
5,11.25,0.3875,22.101,5.252,-2.0725,202.75,104.614,86.748,22.29,20.2,53.78,93.88,364.611,11.49,452.75,1688,923.62,179.18,187.061,365.342,486.018,15.6245
5,11.75,0.39,22.951,4.981,-2.162,212.256,102.502,98.08,23.12,20.44,51.771,93.857,363.724,12.02,478.24,1771.5,958.35,203.98,191.226,366.148,494.109,15.369
5,12.25,0.382,23.861,4.75,-2.022,224.4,121.649,106.423,24.1,20.69,50.46,93.85,363.301,13.38,481.5,1800.3,980.36,205.09,187.081,367.798,502.168,15.734
5,12.75,0.381,24.14,4.809,-1.8,233.14,115.283,109.175,24.69,21.125,50.3,93.82,364.285,15.03,483.61,1818.901,983.36,196.1355,186.7105,371.191,506.235,15.689
5,13.25,0.391,25.03,4.912,-1.557,232.203,118.629,99.538,25.425,21.58,49.98,93.816,364.171,15.85,477.14,1799.6,968.84,180.0705,181.6355,373.207,510.608,15.358
5,13.75,0.3965,25.08,4.934,-1.532,216.91,109.273,107.067,26.095,22.045,47.35,93.817,364.662,17.28,441.84,1728.401,934.631,174.8605,175.3755,374.808,510.987,15.028
5,14.25,0.392,25.14,5.237,-1.61,207.137,111.221,114.7,26.945,22.515,44.291,93.795,364.217,17.38,413.1,1629.7,865.15,169.0855,170.28,375.804,510.464,14.648
5,14.75,0.395,24.72,5.274,-1.725,189.321,109.137,101.225,27.61,22.925,45.48,93.746,363.72,17.62,372.69,1556.901,841.52,161.345,161.071,372.734,508.177,14.575
5,15.25,0.4075,24.56,5.267,-1.264,173.178,100.467,88.461,27.97,23.255,45.87,93.723,363.518,18.05,326.62,1393.901,758.451,146.421,148.375,375.91,501.942,14.769
5,15.75,0.411,24.72,5.382,-1.669,144.536,88.763,80.038,28.335,23.55,44.67,93.728,363.166,17.01,273.661,1252.801,678.031,133.76,135.26,375.83,495.691,14.9995
5,16.25,0.415,24.371,5.253,-1.45,120.676,83.152,63.05,28.205,23.81,45.02,93.728,363.227,16.58,213.81,1092.401,593.74,121.62,122.871,372.903,488.892,14.925
5,16.75,0.365,24.55,5.208,-1.134,97.341,72.71,46.758,28.135,24.05,44.38,93.728,362.78,16.13,157.94,919.93,490.141,106.63,106.96,374.029,480.307,15.43
5,17.25,0.379,24.13,5.055,-1.157,64.101,61.771,29.23,28.046,24.275,44.7,93.743,363.034,15.93,93.911,717.24,389.97,85.337,86.618,373.023,471.169,15.225
5,17.75,0.337,24.36,4.986,-0.548,34.212,48.1865,10.499,27.62,24.35,44.08,93.742,362.68,15.34,41.604,532.131,286.94,67.267,70.547,369.996,465.926,15.513
5,18.25,0.3205,23.8905,4.6165,-0.063,15.4225,33.5265,-4.087,27.4875,24.4525,46.6055,93.752,363.212,14.585,-0.084,342.6255,186.73,44.8515,51.031,369.5335,453.1155,15.451
5,18.75,0.3235,22.946,4.659,0.297,-0.6875,21.935,-16.244,26.9375,24.478,50.255,93.779,364.281,12.595,-26.818,176.1455,95.648,26.089,32.288,366.418,443.4535,15.659
5,19.25,0.268,21.955,4.006,0.843,-12.135,12.5165,-27.0535,26.1625,24.4375,55.805,93.8035,366.5905,10.45,-51.0535,49.5345,25.238,7.855,10.794,361.441,432.61,16.5745
5,19.75,0.2245,20.805,3.41,1.245,-15.167,6.3065,-34.827,25.36,24.318,62.1,93.821,368.397,8.515,-57.736,5.368,0.0515,0.6085,2.825,356.291,422.5035,16.9065
5,20.25,0.218,20.2005,3.4155,1.3035,-17.8005,5.018,-36.472,24.7375,24.1405,66.5855,93.834,371.123,7.225,-58.736,-0.083,-2.824,-0.196,2.825,360.537,416.9685,16.369
5,20.75,0.233,19.195,3.47,1.571,-19.5495,4.8705,-37.257,24.105,23.9025,70.2,93.8655,372.1755,6.385,-57.533,-0.16,-2.824,-0.1045,2.825,358.57,411.5105,16.3835
5,21.25,0.243,18.595,3.6055,1.488,-17.621,4.553,-38.5885,23.485,23.66,70.575,93.888,369.9,5.625,-56.2515,-0.062,-2.824,-0.033,2.825,352.9885,408.0725,16.1165
5,21.75,0.2685,18.2955,3.5575,1.6185,-20.2935,2.0025,-37.053,22.9225,23.403,71.65,93.914,371.378,5.185,-54.9755,-0.0275,-2.824,-0.0415,2.825,350.126,406.586,16.409
5,22.25,0.2405,17.8755,3.5755,1.4175,-17.8765,3.3885,-37.5315,22.3625,23.1255,76.35,93.922,370.699,4.505,-54.023,-0.0045,-2.8245,-0.0075,2.826,349.737,405.2915,16.358
5,22.75,0.282,17.3,3.71,1.4225,-17.4585,3.372,-36.052,21.9255,22.8325,78.3005,93.922,370.61,3.84,-51.8,-0.002,-2.824,0,2.8255,350.8635,402.4775,16.907
5,23.25,0.283,17.005,3.715,1.345,-18.488,3.8285,-34.932,21.533,22.5775,81.1,93.9,371.526,3.47,-51.691,0,-2.824,0,2.826,349.3355,400.399,16.399
5,23.75,0.29,16.61,3.7085,1.0965,-17.807,2.313,-35.4325,21.215,22.353,80.601,93.883,373.897,3.245,-50.423,0,-2.824,0,2.825,349.858,399.8935,16.976
6,0.25,0.3105,23.765,4.12,1.506,-25.027,7.9665,-31.1305,28.421,28.99,72.35,93.779,374.8015,8.005,-46.6145,-0.162,-2.824,-0.162,2.825,385.8765,441.893,22.706
6,0.75,0.3045,23.4455,3.95,1.787,-22.161,9.572,-31.113,28.12,28.8025,73.8005,93.7465,375.3645,7.44,-45.406,-0.153,-2.824,-0.149,2.825,385.0455,441.247,22.774
6,1.25,0.307,23.25,4.091,1.393,-19.801,6.573,-31.901,27.8525,28.63,75.1,93.7385,376.4435,6.965,-46.2575,-0.1655,-2.824,-0.165,2.825,382.682,440.0015,22.8925
6,1.75,0.308,23.145,3.772,1.56,-24.139,7.2535,-32.073,27.553,28.4625,76.5,93.7275,376.594,6.68,-46.737,-0.173,-2.824,-0.171,2.826,381.692,439.238,22.9545
6,2.25,0.2965,22.98,3.813,1.413,-21.361,6.22,-31.0185,27.2775,28.223,77.5505,93.719,377.985,6.405,-45.7025,-0.186,-2.824,-0.154,2.825,379.314,436.7395,22.8405
6,2.75,0.294,22.5505,3.823,1.778,-21.949,5.53,-31.905,27.025,27.9505,78.75,93.729,379.48,5.745,-45.244,-0.2105,-2.8245,-0.124,2.826,378.5355,434.5615,22.696
6,3.25,0.2685,21.905,3.414,1.444,-20.318,5.411,-31.8995,26.77,27.7975,79.8,93.7205,381.795,5.42,-46.828,-0.1705,-2.825,-0.166,2.826,376.4975,433.918,22.5805
6,3.75,0.263,21.69,3.621,1.289,-20.456,2.855,-33.346,26.558,27.6525,81.65,93.733,380.795,4.895,-46.3395,-0.161,-2.825,-0.167,2.826,375.828,428.5575,22.713
6,4.25,0.281,21.28,3.619,1.058,-17.847,5.755,-33.572,26.333,27.5025,82.5505,93.7425,380.4335,4.515,-44.0795,-0.1845,-2.825,-0.148,2.826,375.4795,427.34,22.498
6,4.75,0.247,20.9355,3.449,1.671,-18.079,3.868,-33.2735,26.0385,27.365,83.7505,93.765,380.0375,4.345,-43.4445,-0.0375,-2.824,-0.138,2.826,375.3975,426.7295,22.619
6,5.25,0.256,20.7505,3.41,1.393,-18.465,4.776,-34.0275,25.843,27.185,84.25,93.784,381.4475,4.04,-41.1885,5.0015,1.072,0.674,2.826,372.028,424.927,22.504
6,5.75,0.2545,20.69,3.496,1.025,-12.247,7.137,-31.558,25.6405,27.018,85.15,93.806,380.33,3.82,-26.0515,46.2245,23.733,4.7105,7.379,370.9865,424.8155,22.328
6,6.25,0.257,20.955,3.522,0.2745,-3.051,13.794,-26.386,25.4655,26.8875,85.2,93.8265,379.2795,3.885,2.903,149.826,82.1695,14.0855,20.5105,372.354,429.462,22.679
6,6.75,0.275,21.9455,3.877,-0.145,8.814,26.935,-19.3035,25.3755,26.753,83.4,93.8655,377.0195,4.5,43.704,283.54,154.145,26.7115,36.7115,374.7165,436.7105,23.0225
6,7.25,0.326,22.6705,4.2,-0.638,27.1805,37.464,-11.366,25.34,26.635,79.5,93.891,373.417,5.975,96.7595,460.905,183.081,42.617,53.8975,376.0395,445.298,22.843
6,7.75,0.3645,23.895,4.627,-0.7735,46.784,51.477,-4.538,25.418,26.5175,76.05,93.9155,371.3405,7.655,118.955,610.41,221.3755,59.342,74.391,383.09,455.1375,23.087
6,8.25,0.387,24.9955,5.043,-1.448,73.589,59.965,6.1305,25.6105,26.465,70.8,93.9195,368.554,8.985,181.6555,455.761,427.6955,74.323,91,386.556,462.765,22.9875
6,8.75,0.417,25.895,5.561,-2.222,93.272,71.766,20.1125,25.9085,26.443,67.3,93.9145,366.6525,10.335,279.655,680.2205,547.025,93.438,106.92,389.119,475.5335,23.1585
6,9.25,0.42,26.8755,5.655,-2.634,123.587,88.87,30.772,26.3275,26.46,62.6355,93.9065,365.752,12.135,329.77,919.6305,646.8705,105.691,121.4855,392.6425,487.9015,23.0355
6,9.75,0.42,27.715,5.621,-2.203,142.221,105.768,42.7965,26.845,26.5325,57.7655,93.911,364.977,15.08,379.355,1351.7,742.015,119.7755,133.39,397.6725,501.7775,23.2055
6,10.25,0.4295,28.471,5.6465,-2.805,151.67,108.165,58.7965,27.4405,26.65,55.425,93.9135,364.417,16.795,414.31,1496.0505,816.3855,128.7205,145.52,402.016,509.8445,22.8455
6,10.75,0.418,29.216,5.603,-2.5475,169.4635,112.57,77.7415,28.1455,26.763,52.9605,93.917,363.774,18.68,452.37,1631.6,876.085,142.316,161.5455,402.9795,520.4855,22.5725
6,11.25,0.427,29.795,5.466,-2.2955,179.92,125.607,88.019,28.685,26.9655,50.8,93.9165,363.4465,20.255,483.4555,1707.1,927.6905,152.505,175.26,407.863,528.7525,22.4365
6,11.75,0.4465,30.485,5.451,-2.314,193.451,126.1855,93.8355,29.643,27.195,47.32,93.8965,363.106,21.745,503.0905,1777.55,958.955,173.341,178.426,411.8845,537.9175,22.294
6,12.25,0.4605,31.0755,5.48,-2.276,194.737,128.053,98.198,30.3825,27.4255,45.67,93.869,362.5635,23.64,498.0355,1781.35,973.0355,173.0655,175.8805,414.065,545.574,22.001
6,12.75,0.443,31.7505,5.511,-2.649,198.417,138.217,99.667,31.0375,27.82,44.3755,93.8335,362.601,24.805,500.5955,1808.3005,983.68,166.716,176.075,415.0085,551.741,22.123
6,13.25,0.4575,32.2105,5.528,-2.067,202.557,140.8105,98.3245,31.7755,28.1225,41.95,93.8335,362.037,26.975,503.645,1804.2005,979.4955,162.3205,175.27,417.533,556.1075,21.811
6,13.75,0.455,32.5005,5.6385,-2.054,198.4085,147.23,111.939,32.5105,28.44,41.0805,93.796,362.102,29.225,477.2805,1758.4005,952.995,158.6105,170.0405,419.994,558.1955,21.931
6,14.25,0.474,32.7955,5.8635,-2.2295,176.531,131.4155,114.7045,33.1255,28.795,40.445,93.7625,362.07,30.585,451.0905,1686.05,907.2255,154.221,164.816,422.647,557.1475,21.461
6,14.75,0.461,32.8505,5.763,-2.1745,167.6425,145.0295,107.143,33.6955,29.0975,39.36,93.7315,361.718,30.855,413.5455,1597.35,862.0355,147.185,156.875,422.4325,555.059,21.968
6,15.25,0.479,32.9405,5.747,-1.464,144.838,122.437,96.127,34.19,29.4685,39.1055,93.706,361.846,31.79,374.5755,1482.8,794.03,140.3105,148.125,421.19,552.4635,21.549
6,15.75,0.475,32.7955,5.9675,-1.8575,134.147,123.4945,84.733,34.4005,29.843,37.845,93.6745,362.231,31.92,319.48,1343.4,718.065,129.841,137.5,421.8345,546.86,21.596
6,16.25,0.471,32.885,5.8445,-1.245,117.899,113.0965,72.0205,34.58,30.143,37.84,93.65,361.541,31.485,270.0255,1187.851,640.0305,119.56,125.371,422.0625,543.0275,21.776
6,16.75,0.46,33.121,5.8275,-1.082,85.729,99.793,51.9705,34.6525,30.3325,38.77,93.637,361.619,30.925,205.581,1023.7005,545.655,105.89,111.3105,419.76,534.404,21.686
6,17.25,0.469,32.68,5.775,-0.985,63.268,80.465,38.193,34.733,30.4955,39.62,93.6185,361.733,29.235,144.15,833.645,447.14,92.001,95.565,419.628,525.8955,21.421
6,17.75,0.443,32.2755,5.617,-0.632,34.335,67.0805,17.6625,34.485,30.6575,41.7155,93.6055,361.503,27.66,78.8835,635.0005,341.635,75.541,78.9765,417.728,514.28,21.928
6,18.25,0.429,31.9155,5.3865,-0.298,12.96,42.57,3.794,34.285,30.7205,43.29,93.6105,362.303,26.195,23.105,449.87,236.29,55.919,62.085,417.7375,504.792,21.925
6,18.75,0.384,31.255,4.7425,-0.0795,-6.657,32.884,-7.827,33.8325,30.793,46.245,93.598,362.925,24.575,-13.446,263.84,139.911,35.694,43.053,413.5595,495.06,22.1985
6,19.25,0.336,30.2755,4.1355,0.735,-19.322,19.146,-16.8935,33.28,30.8025,49.33,93.626,364.202,21.555,-38.242,118.0355,59.813,17.096,22.1235,409.394,483.463,22.938
6,19.75,0.2935,28.9255,3.513,1.502,-22.5085,11.3245,-24.1275,32.788,30.78,53.245,93.6485,367.051,18.645,-52.21,24.885,11.6555,3.4665,6.5615,404.4765,471.3935,22.916
6,20.25,0.268,27.775,3.215,1.939,-24.076,7.67,-28.8735,32.1875,30.705,56.89,93.6585,369.792,15.43,-55.06,1.3,-2.483,0,2.825,401.449,464.1075,23.116
