DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,T_SONIC,CO2,H2O,CH4,FC,NEE,H,LE,USTAR,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A
10,5.25,4.4222,0.775112895,0.6235768045,0.3270896495,-2.7050835,33.46485,101.21795,5.2229,418.3935,3.1377,2389.4028,-0.3471,-0.3471,-1.9969,0.43035,0.2743,285.906,300.337,0.0026,0,-6.2811,-6.4704,-6.1713,-5.7496,-0.2468,-0.2772,-0.2347,-0.2618,-0.0586,-0.1387,-0.0594,-0.0579,-0.0187,-0.0715,-0.0743,-0.0493,-0.0213,-0.0076,-0.0316,-0.1159,-0.061,-0.0483
10,5.75,4.3111,0.816884325,0.584380013,0.321869539,-2.751133,32.5465,101.2315,4.9022,417.83835,3.5716,2346.9839,-0.7791,-0.7791,-1.709,3.46045,0.2796,286.671,300.274,0.0026,0,-6.3581,-5.9037,-5.9974,-5.6057,-0.2524,-0.2666,-0.2335,-0.2548,-0.0577,-0.1355,-0.0587,-0.057,-0.01985,-0.0709,-0.0764,-0.0482,-0.0233,-0.0081,-0.0324,-0.1155,-0.0591,-0.0475
10,6.25,4.452,0.83695878,0.593969696,0.36460359,-2.7775835,32.5865,101.2474,5.2282,418.9973,3.2433,2340.5005,-0.34295,-0.34295,-0.2334,1.0282,0.29695,284.7425,299.9795,0.0077,0,-6.1396,-6.38095,-5.9388,-5.62385,-0.25405,-0.2781,-0.2321,-0.25185,-0.05965,-0.1385,-0.0601,-0.0573,-0.0191,-0.072,-0.0772,-0.0508,-0.0219,-0.00825,-0.0318,-0.1151,-0.0605,-0.0481
10,6.75,4.3488,0.874242529,0.5865131245,0.357071421,-2.7775165,31.4749,101.2269,5.2021,417.1936,3.3737,2375.2893,-0.005,-0.005,-3.24285,2.7674,0.29435,286.842,299.798,0.02565,0.0408,-6.1606,-6.4692,-5.8615,-5.7512,-0.2628,-0.2847,-0.2359,-0.2554,-0.0578,-0.1285,-0.0602,-0.0576,-0.0197,-0.0726,-0.0801,-0.0487,-0.0221,-0.007,-0.0318,-0.1152,-0.0598,-0.0484
10,7.25,4.3552,0.9053675695,0.618899941,0.366396788,-2.9608,33.48505,101.2358,5.24105,417.366,3.3359,2378.82495,0.6751,0.6751,-1.5729,2.4364,0.3091,287.01,299.745,0.2395,0.27715,-6.163,-6.7611,-5.6219,-5.8069,-0.2553,-0.29045,-0.23675,-0.2614,-0.059,-0.1387,-0.06,-0.058,-0.0188,-0.0718,-0.0793,-0.0502,-0.0225,-0.0071,-0.0317,-0.1154,-0.061,-0.0483
10,7.75,4.7539,0.931611507,0.5949755725,0.357211422,-2.9674335,32.22345,101.2284,4.862,417.4983,3.3754,2368.1519,-0.2546,-0.2546,-0.6333,5.4766,0.3075,286.8321,300.247,2.227,0.7309,-6.277,-6.5639,-5.5816,-5.90195,-0.258,-0.28635,-0.23575,-0.26565,-0.0575,-0.134,-0.06,-0.057,-0.0187,-0.0716,-0.0794,-0.0477,-0.0219,-0.0075,-0.0312,-0.1142,-0.0607,-0.0477
10,8.25,4.49525,0.94667838,0.623538291,0.3489267425,-3.0143165,32.826,101.2434,5.04565,421.875,3.4705,2350.24315,-0.5813,-0.5813,-0.27355,4.3177,0.2986,287.146,300.91,10.8407,2.5114,-6.30785,-6.7711,-5.9536,-5.9917,-0.2647,-0.2858,-0.2373,-0.2668,-0.0596,-0.1436,-0.0594,-0.0575,-0.01855,-0.0707,-0.0808,-0.0499,-0.0228,-0.0074,-0.0328,-0.1136,-0.0614,-0.0485
10,8.75,4.8036,0.947100839,0.6579123135,0.385356977,-3.062283,33.0788,101.2631,4.96085,420.64,3.3417,2366.1886,-0.5252,-0.5252,-1.1096,4.0332,0.33005,285.98,300.833,25.879,6.81875,-6.21315,-6.5918,-6.0007,-6.0325,-0.2653,-0.2832,-0.2381,-0.2642,-0.0565,-0.1615,-0.0604,-0.0576,-0.0201,-0.0718,-0.0805,-0.0506,-0.02205,-0.0082,-0.0312,-0.116,-0.0606,-0.0485
10,9.25,4.62485,1.0096777045,0.612494407,0.363921241,-3.171117,33.6619,101.2279,4.6459,420.20405,3.4876,2368.7953,-0.0654,-0.0654,1.3751,4.3342,0.3173,287.763,301.4885,46.407,14.7014,-5.9704,-6.4901,-6.0311,-6.0627,-0.25985,-0.2793,-0.23235,-0.2649,-0.0585,-0.1693,-0.0597,-0.0579,-0.0199,-0.072,-0.0809,-0.0499,-0.0226,-0.0081,-0.0314,-0.116,-0.0609,-0.0484
10,9.75,4.65925,1.0082895715,0.6341918065,0.399249296,-3.0874165,32.9261,101.26025,4.433,420.1007,3.46135,2371.80525,-0.4135,-0.4135,2.02025,5.5363,0.3219,287.7631,301.7309,73.13495,24.24515,-5.80895,-6.26745,-6.07795,-6.0499,-0.258,-0.2838,-0.22925,-0.2613,-0.0567,-0.1981,-0.0598,-0.0578,-0.0207,-0.0725,-0.083,-0.0509,-0.0226,-0.0075,-0.032,-0.116,-0.0604,-0.0489
10,10.25,4.3503,0.9098285625,0.652073615,0.352703842,-3.0595165,34.0444,101.2643,4.4645,421.4158,3.58155,2370.19815,-0.1361,-0.1361,2.1969,5.9447,0.298,286.206,302.427,99.66025,34.1107,-5.62415,-5.8104,-6.2197,-5.8357,-0.2516,-0.2874,-0.2312,-0.2619,-0.0576,-0.1984,-0.0592,-0.0582,-0.0187,-0.0738,-0.0821,-0.0492,-0.0224,-0.0086,-0.0319,-0.1159,-0.0602,-0.0485
10,10.75,4.5206,0.951525092,0.6107658135,0.336112065,-3.0674665,33.60295,101.23125,4.61295,422.1547,3.6008,2365.6069,-0.6591,-0.6591,7.3676,6.45835,0.3105,285.303,301.997,128.7128,43.2465,-5.6122,-5.2923,-6.0029,-5.707,-0.2514,-0.2866,-0.2321,-0.261,-0.0567,-0.2008,-0.0599,-0.058,-0.0198,-0.0709,-0.0829,-0.0492,-0.0231,-0.0077,-0.0307,-0.1157,-0.0614,-0.048
10,11.25,4.62765,0.958614887,0.646219777,0.384957868,-3.1485995,34.35575,101.2213,4.3248,421.7404,4.114,2353.92725,-0.8811,-0.8811,7.05385,7.41215,0.304,284.559,302.537,144.4137,46.891,-5.5342,-5.0595,-5.7504,-5.5286,-0.2569,-0.2799,-0.2402,-0.2669,-0.0589,-0.1979,-0.0596,-0.0583,-0.0198,-0.0714,-0.0849,-0.0509,-0.0219,-0.0072,-0.0319,-0.1154,-0.061,-0.0481
10,11.75,4.7882,0.94678403,0.640195272,0.388458492,-2.567408,34.7071,101.22255,4.34015,422.1154,4.2466,2362.57115,-0.72255,-0.72255,6.989,8.7867,0.3189,285.374,303.646,162.5907,52.8503,-5.1213,-4.6262,-5.5731,-5.2998,-0.2553,-0.2807,-0.2406,-0.2645,-0.0583,-0.2116,-0.0593,-0.0576,-0.0184,-0.0723,-0.0861,-0.05,-0.0222,-0.00895,-0.0318,-0.1155,-0.0602,-0.0482
10,12.25,4.99175,0.955561538,0.637965516,0.3852658,-1.9862165,34.8076,101.23535,4.2295,422.304,4.24715,2381.98265,-0.5089,-0.5089,8.4574,8.22595,0.3205,286.459,304.491,176.90415,57.2951,-5.3037,-4.5191,-5.1861,-5.1321,-0.2551,-0.2698,-0.2382,-0.2638,-0.059,-0.2043,-0.05995,-0.0584,-0.0204,-0.0715,-0.084,-0.0494,-0.0225,-0.00855,-0.0318,-0.1147,-0.061,-0.0481
10,12.75,4.9115,0.9315884955,0.657647322,0.392173431,-1.9862165,34.399,101.26155,4.6487,419.90525,4.2558,2357.9795,-0.4837,-0.4837,10.5131,8.9827,0.32265,287.205,304.794,181.1778,59.6487,-4.6989,-4.258,-5.0428,-4.8942,-0.2541,-0.2717,-0.2343,-0.263,-0.0588,-0.2014,-0.0597,-0.0588,-0.0204,-0.0706,-0.0843,-0.051,-0.0226,-0.0072,-0.0309,-0.1153,-0.0605,-0.0483
10,13.25,5.0153,0.954983121,0.703420216,0.393827373,-1.9862165,34.8289,101.2448,4.7229,419.8869,4.3307,2357.6956,-0.5908,-0.5908,12.7391,9.37075,0.3472,286.116,305.457,175.0217,55.5167,-4.5508,-4.1634,-5.0065,-4.5934,-0.254,-0.2678,-0.2361,-0.2559,-0.0578,-0.2053,-0.059,-0.0579,-0.0216,-0.0723,-0.0832,-0.0514,-0.0215,-0.00965,-0.0316,-0.1168,-0.061,-0.0493
10,13.75,4.7718,0.942814934,0.674610999,0.387722893,-1.9862165,35.91985,101.21385,4.8248,420.23535,4.4091,2374.32055,-0.3997,-0.3997,12.42525,10.3626,0.35565,284.741,305.602,164.8205,54.6325,-4.35825,-3.9052,-4.8858,-4.5286,-0.24525,-0.26575,-0.2331,-0.2571,-0.0584,-0.2009,-0.0598,-0.0578,-0.0198,-0.0721,-0.0825,-0.0505,-0.0231,-0.0076,-0.0321,-0.1155,-0.0609,-0.048
10,14.25,5.006,0.9080746045,0.664680374,0.393444649,-1.9862165,35.42555,101.2084,4.6133,418.7396,4.48525,2348.8606,-0.5524,-0.5524,9.08475,8.2982,0.35425,286.481,304.57,151.7567,49.3379,-4.2451,-3.94535,-4.6281,-4.47615,-0.24575,-0.26525,-0.23085,-0.25495,-0.0589,-0.2066,-0.0592,-0.0588,-0.0177,-0.072,-0.079,-0.0519,-0.0218,-0.0078,-0.0316,-0.1151,-0.0608,-0.0482
10,14.75,5.2902,0.9494288095,0.7008192685,0.388458492,-1.9862165,34.8657,101.2012,5.0448,418.0591,3.944,2322.9071,-0.26975,-0.26975,7.1312,7.1603,0.3525,286.813,304.7248,116.56765,43.3283,-4.1874,-3.85965,-4.5656,-4.36895,-0.25125,-0.2657,-0.2308,-0.2543,-0.0594,-0.2004,-0.0598,-0.0576,-0.0215,-0.0734,-0.0787,-0.0513,-0.0226,-0.0087,-0.0314,-0.115,-0.0622,-0.0485
10,15.25,5.1504,0.925580899,0.6677948525,0.401123422,-1.9862165,34.4854,101.2045,5.13015,417.7408,4.0954,2344.0276,-0.0663,-0.0663,5.7075,6.0484,0.3384,287.6135,304.12685,98.6152,32.2798,-4.2487,-3.86975,-4.57755,-4.49015,-0.2439,-0.26455,-0.2309,-0.25145,-0.0584,-0.1982,-0.0598,-0.0568,-0.01805,-0.0724,-0.077,-0.0525,-0.0226,-0.0071,-0.0313,-0.1159,-0.061,-0.0489
10,15.75,5.29045,0.954750673,0.706753139,0.39987498,-1.9862165,34.1494,101.2016,4.97275,417.6959,3.7279,2340.26135,-0.2156,-0.2156,4.8639,6.93105,0.3749,287.2224,303.29205,72.7459,21.8998,-4.41915,-3.8841,-4.67395,-4.3714,-0.24055,-0.26175,-0.22795,-0.25055,-0.0578,-0.1917,-0.0586,-0.0577,-0.0188,-0.0716,-0.0758,-0.0519,-0.0218,-0.008,-0.0308,-0.116,-0.0613,-0.0484
10,16.25,5.21955,0.939726491,0.673572565,0.384837628,-1.9862165,33.24225,101.20705,5.0563,417.54465,3.6141,2342.4805,-0.6051,-0.6051,1.5922,6.08085,0.3538,287.3745,303.5565,46.5142,12.2226,-4.3335,-4.04825,-4.47245,-4.4195,-0.2458,-0.26355,-0.23385,-0.25445,-0.0571,-0.1899,-0.0592,-0.0576,-0.0191,-0.0723,-0.0769,-0.0516,-0.0221,-0.0086,-0.0324,-0.1164,-0.0599,-0.0485
10,16.75,5.2485,0.962236977,0.642127563,0.393827373,-1.9862165,33.81885,101.2026,5.5792,418.5649,3.4175,2334.939,-0.2274,-0.2274,-0.3619,4.9071,0.3522,287.1578,302.675,25.8812,5.9236,-4.7395,-4.1691,-4.64405,-4.53795,-0.24925,-0.26415,-0.23165,-0.2505,-0.0576,-0.1808,-0.0606,-0.0593,-0.019,-0.0735,-0.078,-0.0499,-0.0214,-0.0076,-0.0316,-0.1153,-0.0613,-0.0482
10,17.25,5.5064,0.9174406395,0.621604066,0.405092582,-1.9862165,34.1318,101.21035,4.9879,418.0764,3.2063,2334.6306,0.14655,0.14655,-1.44195,4.00105,0.3493,287.6546,302.206,10.454,2.3303,-4.6621,-4.33195,-4.73475,-4.6521,-0.24645,-0.2643,-0.22765,-0.2517,-0.0573,-0.1785,-0.0602,-0.0574,-0.0186,-0.073,-0.0781,-0.0511,-0.0227,-0.0078,-0.0311,-0.116,-0.0614,-0.0487
10,17.75,5.3191,0.923255111,0.6380825365,0.3948222235,-1.9862165,34.516,101.2173,4.7637,418.386,3.2931,2337.3545,0.1242,0.1242,-3.7976,3.58025,0.37025,287.2735,301.3,2.2679,0.8336,-4.68895,-4.437,-4.9204,-4.72815,-0.24215,-0.26425,-0.23665,-0.2543,-0.0587,-0.1748,-0.06,-0.0577,-0.0196,-0.0721,-0.0746,-0.0504,-0.0225,-0.0076,-0.0325,-0.1159,-0.0604,-0.0494
10,18.25,5.3498,0.933488082,0.642005547,0.4043511625,-1.9862165,34.6314,101.2066,4.65385,418.73,3.15035,2357.4182,-0.61975,-0.61975,-3.4075,1.9571,0.36165,287.111,300.525,0.20905,0.2532,-4.794,-4.56595,-5.02775,-4.93055,-0.24745,-0.2647,-0.2383,-0.25235,-0.0579,-0.1688,-0.0592,-0.0584,-0.0208,-0.0718,-0.0725,-0.0521,-0.0216,-0.0074,-0.0317,-0.1165,-0.0603,-0.048
10,18.75,5.08975,0.9472945165,0.651536645,0.39427123,-1.9862165,33.5075,101.1907,4.3488,417.79965,3.47505,2325.5692,-0.6301,-0.6301,-2.5105,1.78995,0.3306,285.356,300.595,0.0231,0.0483,-4.7798,-4.85175,-5.1326,-5.13675,-0.2478,-0.2656,-0.237,-0.25495,-0.0585,-0.1692,-0.0589,-0.0575,-0.0197,-0.0725,-0.0745,-0.0516,-0.0219,-0.0078,-0.0308,-0.1165,-0.0607,-0.0486
10,19.25,5.1655,0.917905191,0.622816185,0.4079827275,-1.9862165,30.93835,101.1756,4.68155,417.0687,3.0386,2331.31055,-0.6172,-0.6172,-3.7694,1.7214,0.33625,284.7765,300.3655,0.0078,0,-4.8937,-4.88365,-5.12545,-5.18695,-0.24995,-0.2689,-0.2376,-0.25915,-0.0587,-0.167,-0.0615,-0.058,-0.0197,-0.0731,-0.0747,-0.052,-0.0227,-0.0076,-0.0318,-0.1163,-0.0604,-0.0488
10,19.75,4.97055,0.932871669,0.6326876045,0.409878031,-1.9862165,32.2849,101.1739,4.7053,418.6755,3.0567,2341.2898,-0.02275,-0.02275,-4.1058,4.13005,0.3329,285.9765,300.671,0.0026,0,-4.92075,-4.8881,-5.2669,-5.3072,-0.2507,-0.26855,-0.23855,-0.26,-0.0584,-0.1685,-0.0601,-0.0571,-0.0198,-0.0728,-0.074,-0.0516,-0.0226,-0.0076,-0.0311,-0.1169,-0.0608,-0.049
10,20.25,5.2428,0.9571560915,0.631981012,0.409999837,-1.9862165,32.38885,101.2164,4.68425,419.3619,2.8176,2335.8706,-0.22365,-0.22365,-3.56925,3.4516,0.3408,285.8455,300.4395,0.0013,0,-4.9159,-5.41585,-5.4302,-5.38375,-0.25695,-0.26715,-0.2388,-0.25955,-0.0594,-0.1722,-0.0605,-0.0581,-0.0192,-0.0726,-0.0738,-0.0501,-0.0219,-0.0079,-0.0311,-0.115,-0.0613,-0.0486
10,20.75,5.29455,0.936526541,0.639881932,0.407308237,-1.9862165,32.643,101.2162,4.3291,418.33655,3.08155,2318.4642,0.0353,0.0353,-2.0762,0.0596,0.339,286.765,300.4255,0.0013,0,-5.14315,-5.6527,-5.512,-5.62345,-0.2568,-0.2706,-0.23975,-0.2623,-0.0569,-0.1847,-0.0591,-0.0579,-0.02025,-0.0743,-0.0747,-0.0541,-0.0224,-0.0088,-0.0309,-0.1167,-0.0611,-0.0489
10,21.25,5.1078,0.890505474,0.68571117,0.4018613035,-1.9862165,32.62395,101.2064,4.79565,418.90255,2.8742,2291.1606,-0.046,-0.046,-2.0871,3.712,0.3325,287.684,300.345,0.0013,0,-5.19845,-5.7733,-5.5563,-5.7512,-0.25825,-0.27795,-0.238,-0.2612,-0.0579,-0.195,-0.0606,-0.0571,-0.0199,-0.0725,-0.0762,-0.052,-0.0227,-0.0086,-0.032,-0.115,-0.0602,-0.0481
10,21.75,4.9031,1.002995513,0.682628707,0.4108076995,-1.9862165,31.8059,101.2023,4.91315,420.6136,2.8972,2324.093,0.3761,0.3761,-0.9283,3.98785,0.3123,286.5755,300.2245,0.0026,0,-5.3182,-5.7578,-5.9241,-5.81255,-0.25905,-0.27625,-0.2383,-0.25755,-0.0582,-0.2013,-0.0594,-0.0579,-0.0201,-0.0736,-0.0775,-0.0539,-0.0218,-0.0083,-0.0308,-0.1167,-0.0609,-0.0481
10,22.25,4.9306,0.895432856,0.672978454,0.402616443,-1.9862165,33.4111,101.1987,4.98445,419.14405,2.86255,2385.7134,-0.3484,-0.3484,-2.7839,0.2842,0.3095,286.701,299.5205,0.0026,0,-5.7048,-5.78725,-6.1605,-5.9096,-0.25665,-0.2769,-0.24085,-0.26295,-0.0595,-0.2002,-0.0593,-0.0575,-0.0207,-0.0738,-0.0803,-0.0528,-0.0221,-0.0071,-0.0314,-0.1158,-0.0611,-0.0485
10,22.75,4.9272,0.902274411,0.6476474695,0.3981733505,-1.9862165,35.0292,101.224,4.87845,418.321,2.8999,2310.7244,-0.0909,-0.0909,-1.8535,3.3305,0.321,285.99,299.47,0.0026,0,-5.6271,-5.9934,-6.1944,-5.9407,-0.25905,-0.2823,-0.2434,-0.26765,-0.0593,-0.2043,-0.06,-0.0575,-0.0206,-0.0744,-0.0867,-0.0496,-0.0227,-0.00745,-0.0319,-0.1156,-0.061,-0.0478
10,23.25,4.6431,0.9131445175,0.683081254,0.3890349325,-1.9862165,34.4773,101.2199,4.8858,418.13145,2.98865,2395.62735,-0.5699,-0.5699,-2.9593,0.79665,0.3343,286.46015,298.944,0.0013,0,-5.67285,-6.03205,-6.2964,-6.1021,-0.26285,-0.2889,-0.2504,-0.26775,-0.0597,-0.2017,-0.0621,-0.0572,-0.0198,-0.0735,-0.085,-0.051,-0.0215,-0.0081,-0.0327,-0.1161,-0.0613,-0.0482
10,23.75,4.7436,0.826044034,0.6278092705,0.372424489,-1.9862165,33.97705,101.2341,5.18755,418.7641,3.0459,2394.0676,-0.02165,-0.02165,-3.547,0.4897,0.3206,286.0401,299.2392,0.0026,0,-6.26595,-5.94815,-6.3751,-6.19785,-0.26285,-0.2892,-0.24585,-0.27085,-0.0597,-0.2038,-0.0604,-0.0573,-0.0195,-0.0729,-0.082,-0.051,-0.0226,-0.0077,-0.0315,-0.1163,-0.0611,-0.0486
11,0.25,5.2437,0.878976678,0.644437739,0.347547193,-10.15,34.21315,101.6264,0.7518,445.431,1.6152,1834.5906,0.32135,0.32135,-0.0529,0.0441,0.2617,250.34,268.813,0.0051,0,-9.7812,-8.0501,-8.9652,-9.0308,-1.7988,-1.7595,-2.2757,-1.9876,-0.6242,-2.7599,-1.0061,-1.1693,-0.7841,-1.1304,-1.322,-0.2069,-0.816,-0.0211,-0.227,-0.1638,-0.0782,-0.2879
11,0.75,5.3266,0.837137981,0.630476011,0.3466982365,-9.9978325,34.2569,101.61795,0.5681,443.3914,1.73525,1844.8086,0.0809,0.0809,0.3954,0.03645,0.2772,249.0967,268.8464,0.0026,0,-9.7073,-8.0719,-8.9885,-8.9712,-1.7994,-1.7823,-2.3113,-1.9848,-0.6286,-2.7311,-0.9946,-1.1663,-0.7819,-1.1341,-1.3245,-0.2002,-0.8134,-0.0206,-0.235,-0.1603,-0.0786,-0.2869
11,1.25,5.4121,0.891627725,0.654087152,0.356230263,-10.07633,34.36135,101.61825,0.4236,443.43855,1.6854,1842.2411,0.1408,0.1408,0,0.0461,0.26335,249.213,269.061,0.0039,0,-9.8116,-8.1407,-8.7955,-8.9488,-1.7996,-1.7759,-2.2957,-1.9893,-0.6237,-2.7239,-0.9963,-1.174,-0.7837,-1.1354,-1.3234,-0.2038,-0.8181,-0.0216,-0.2309,-0.1611,-0.0784,-0.2861
11,1.75,5.027,0.792779919,0.600499792,0.338821487,-10.0073355,35.0805,101.6221,0.34315,442.9603,1.64485,1855.0659,-0.1211,-0.1211,-2.00925,0.0186,0.2563,248.5105,268.422,0.0051,0,-9.7882,-8.1185,-8.8878,-9.0803,-1.7996,-1.7737,-2.2908,-1.9871,-0.6299,-2.7105,-0.9929,-1.1728,-0.7805,-1.1365,-1.3232,-0.207,-0.8176,-0.0208,-0.2272,-0.1616,-0.0784,-0.2868
11,2.25,4.8866,0.790759129,0.61384037,0.31638584,-10.076665,34.8065,101.61265,0.20045,444.0972,1.73825,1865.2671,-0.1393,-0.1393,-2.3457,0.1505,0.25695,248.425,268.152,0.0051,0,-9.8542,-8.1348,-8.8532,-9.0823,-1.8029,-1.7724,-2.2933,-1.9953,-0.6235,-2.7272,-0.9833,-1.1774,-0.7862,-1.1349,-1.3231,-0.2005,-0.8276,-0.0213,-0.2423,-0.16,-0.0805,-0.2894
11,2.75,4.8114,0.8252235485,0.596322061,0.322591553,-10.18233,34.681,101.61885,-0.4687,443.0233,1.64075,1844.3961,-0.29155,-0.29155,-1.7334,1.2232,0.2786,250.657,267.05,0.0051,0,-9.6958,-8.2802,-8.8931,-9.0122,-1.7986,-1.7683,-2.311,-1.9973,-0.6231,-2.7675,-0.981,-1.1704,-0.7876,-1.1508,-1.3155,-0.2056,-0.8271,-0.0211,-0.235,-0.1624,-0.0801,-0.2926
11,3.25,4.8582,0.848822714,0.6312095445,0.3089449145,-10.23767,34.6954,101.58685,-0.66685,443.4006,1.62215,1838.60985,0.10475,0.10475,-1.3589,-0.0133,0.2465,250.722,267.08,0.0051,0,-9.5997,-8.1435,-8.9851,-8.9688,-1.7957,-1.7717,-2.3109,-2.0057,-0.6217,-2.7528,-0.9888,-1.1672,-0.7889,-1.1651,-1.3119,-0.2091,-0.8309,-0.0225,-0.2379,-0.1631,-0.0808,-0.2921
11,3.75,4.6941,0.8207923,0.561693867,0.330075323,-10.215165,35.05775,101.5231,0.1753,442.928,1.60285,1836.81015,0.15375,0.15375,-1.1502,0.0359,0.2748,250.302,268.825,0.0051,0,-9.5918,-8.273,-8.8891,-8.9986,-1.7911,-1.7771,-2.3138,-1.9969,-0.6257,-2.725,-0.9793,-1.171,-0.7883,-1.1677,-1.3161,-0.204,-0.843,-0.02335,-0.2396,-0.1646,-0.0799,-0.2958
11,4.25,4.8527,0.803430146,0.582064046,0.321558704,-10.2855,34.10235,101.5992,0.4625,443.8918,1.5401,1836.9167,0.00725,0.00725,-1.133,0.1517,0.2872,253.088,267.309,0.0026,0,-9.5085,-8.363,-8.8679,-8.9691,-1.81,-1.7809,-2.3148,-2.0041,-0.6264,-2.6917,-0.9768,-1.1694,-0.7831,-1.1816,-1.3208,-0.2065,-0.85,-0.0219,-0.2388,-0.1649,-0.0782,-0.2966
11,4.75,4.8411,0.829216498,0.63607872,0.3394839375,-10.093,33.6205,101.56825,0.7807,443.22115,1.5247,1843.0167,0.36065,0.36065,-2.62965,0.0306,0.3081,252.195,267.0264,0.0039,0,-9.5761,-8.0995,-8.7014,-9.0287,-1.8049,-1.7635,-2.3142,-2.0178,-0.6358,-2.6894,-0.9788,-1.1813,-0.7812,-1.1903,-1.3187,-0.2098,-0.8484,-0.0215,-0.2427,-0.1638,-0.0796,-0.3031
11,5.25,4.9567,0.837914077,0.655896333,0.3421257005,-10.0545,35.12645,101.5527,-0.321,442.9712,1.5491,1853.12075,0.1407,0.1407,0,0.0114,0.2774,251.638,267.106,0.0051,0,-9.6675,-8.1167,-8.7943,-9.0788,-1.8133,-1.7675,-2.3254,-2.029,-0.623,-2.6827,-0.9842,-1.1833,-0.7839,-1.1887,-1.329,-0.2082,-0.8498,-0.0226,-0.2298,-0.1651,-0.0797,-0.3076
11,5.75,4.8871,0.860174401,0.62960305,0.3432180675,-10.122,34.7499,101.51355,0.8943,444.2292,1.5513,1860.15685,0.2268,0.2268,-1.3186,0.0119,0.2627,248.186,267.576,0.0057,0,-9.5972,-8.0371,-8.89,-9.1145,-1.8212,-1.7807,-2.3432,-2.0386,-0.6234,-2.7039,-0.981,-1.1856,-0.7813,-1.1801,-1.3422,-0.2039,-0.8466,-0.0234,-0.2291,-0.1633,-0.0809,-0.31
11,6.25,5.0648,0.8387376485,0.606465162,0.349711121,-10.101835,34.2419,101.4929,0.4056,445.0657,1.567,1855.7172,0.3296,0.3296,0,0.0171,0.2891,250.7088,267.881,0.0051,0,-9.7711,-8.2314,-8.9872,-9.0889,-1.824,-1.7828,-2.3414,-2.0281,-0.6285,-2.6978,-0.9884,-1.1973,-0.7758,-1.1823,-1.343,-0.2066,-0.855,-0.02165,-0.2429,-0.1639,-0.0787,-0.3068
11,6.75,5.10925,0.840056148,0.607136993,0.340734469,-10.20867,34.0978,101.3969,1.5219,445.4338,1.6469,1850.7395,0.17545,0.17545,0,0.01345,0.2909,248.1479,266.442,0.0051,0,-9.7858,-8.2716,-9.0693,-9.1799,-1.8264,-1.7695,-2.3466,-2.0378,-0.6221,-2.7263,-0.9988,-1.2033,-0.7787,-1.1731,-1.3304,-0.2085,-0.8517,-0.0218,-0.2433,-0.1663,-0.0797,-0.3066
11,7.25,4.95425,0.8304102635,0.626019169,0.346987031,-10.08733,35.2608,101.45435,0.8268,443.1516,1.738,1843.8794,0.01375,0.01375,-0.8857,0.0685,0.27635,247.743,266.47,0.0051,0,-9.8733,-8.2414,-9.0911,-9.28,-1.8274,-1.7637,-2.3414,-2.0394,-0.6271,-2.7504,-0.9985,-1.2095,-0.7741,-1.1722,-1.3257,-0.2029,-0.8619,-0.02085,-0.232,-0.1675,-0.0786,-0.3064
11,7.75,4.6624,0.833546639,0.6304273455,0.3706571655,-9.9358335,34.9527,101.53,0.4949,444.233,1.68775,1845.4844,-0.2766,-0.2766,0,0.12665,0.2962,248.446,266.369,0.0052,0,-9.83995,-8.3126,-9.08875,-9.3216,-1.84315,-1.76765,-2.35925,-2.0451,-0.6296,-2.766,-1.0077,-1.2215,-0.7737,-1.1751,-1.3277,-0.2073,-0.8544,-0.0206,-0.235,-0.1636,-0.0777,-0.3035
11,8.25,4.8291,0.848233458,0.638948947,0.372424489,-9.854167,35.0797,101.508,0.3194,443.4201,1.8988,1840.3785,0.1659,0.1659,-0.3309,0.6285,0.2812,248.109,264.524,0.018,0,-9.8261,-8.3647,-9.0704,-9.4016,-1.8571,-1.7608,-2.326,-2.0397,-0.6329,-2.7925,-1.0163,-1.2147,-0.7667,-1.1834,-1.3326,-0.2086,-0.8654,-0.0218,-0.2532,-0.1678,-0.0789,-0.3051
11,8.75,4.873,0.851839896,0.620227172,0.336674844,-9.8621675,34.6704,101.5352,-0.4178,444.4091,1.66675,1840.3466,-0.18615,-0.18615,-1.88855,0.059,0.28135,246.594,264.608,0.0462,0.16695,-9.761,-8.3699,-9.137,-9.2576,-1.8649,-1.7551,-2.3598,-2.0332,-0.6378,-2.8154,-1.0137,-1.2169,-0.7622,-1.1909,-1.3364,-0.2075,-0.8645,-0.0199,-0.2361,-0.1647,-0.0794,-0.3018
