DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH
6,11.25,-0.186941,212.503,272.431,-11.9474,2.18233,0.762029,30.2322,409.877,18.5957,1.39834,1.18398,0.891463,0.5248045,900.938925,98.6850475,401.13955,455.9661,25.1275,79.73
6,11.75,-0.21008,231.399,281.688,-10.9388,2.18953,0.796605,30.533,409.544,18.1321,1.52074,1.2256,0.907164,0.508489,952.5238,107.7561,403.5839,460.31325,25.5075,76.02
6,12.25,-0.192606,219.137,289.731,-12.1006,2.41379,0.81763,30.46165,408.78875,18.1268,1.5836675,1.2146125,0.922967,0.5286095,966.379875,113.541575,406.313675,461.6127,25.72,72.1225
6,12.75,-0.221689,223.65875,292.919,-12.3338,2.333725,0.82764625,30.747775,409.1125,18.440775,1.5602175,1.202995,0.93048,0.514076,965.9476,115.88845,406.350625,464.76715,26.2,71.2375
6,13.25,-0.22570725,253.304,318.859,-11.5444,2.41418,0.8322355,31.2207,408.1345,18.505825,1.605105,1.2563275,0.92742925,0.555397,939.659925,115.42615,408.6301,466.2511,26.335,73.0175
6,13.75,-0.254869,237.228,304.1255,-10.852175,2.34713,0.816206,31.5112,407.61,18.7602,1.55182,1.25612,0.918021,0.53841575,960.2315,120.78035,410.655225,467.00595,26.77,73.76
6,14.25,-0.2535225,221.131,279.677,-10.731,2.2880175,0.8043215,31.69575,407.756,18.715675,1.59022,1.3101225,0.8962265,0.51512,945.589475,120.179525,407.7299,468.20695,27.03,71.1125
6,14.75,-0.245678,214.949,306.092,-10.0919,2.2064825,0.814964,31.962325,407.337,18.878225,1.5523875,1.230335,0.8969255,0.49166,877.205225,115.144325,405.360875,470.911875,27.4575,69.8275
6,15.25,-0.22622175,177.508,267.0175,-9.3882,2.3265075,0.8359585,32.34865,406.9615,19.055125,1.5182525,1.189695,0.894008,0.4602135,838.64495,111.6518,407.084475,471.14995,27.5,68.7175
6,15.75,-0.205899,167.658,257.669,-7.4920175,2.111165,0.775866,32.200825,407.1755,18.45725,1.437325,1.22142,0.840503,0.432476,775.729525,108.424925,409.005925,471.242925,27.65,65.99
6,16.25,-0.172151,144.64325,228.4335,-5.277105,2.14733,0.783976,32.1117,406.3605,19.70165,1.43293,1.116165,0.8335265,0.373024,692.061425,95.7208475,409.89565,469.754325,27.7425,68.525
6,16.75,-0.141667,118.2925,222.155,-3.66769,2.20697,0.756328,31.91925,407.1075,19.6586,1.379945,1.11962,0.8290615,0.332945,595.1963,83.6089675,410.286275,465.8571,27.62,71.29
6,17.25,-0.11823075,87.7556,195.3285,-2.4636875,1.97279,0.7495905,31.472725,408.78,19.5147,1.3597975,1.084985,0.7894735,0.2919155,513.6231,78.7053825,407.54555,464.683725,27.3875,68.765
6,17.75,-0.1027255,38.71295,150.3335,-1.1429225,1.76548,0.68983075,31.06965,408.90775,19.66325,1.196405,0.90861475,0.76039925,0.23368925,416.636675,64.22388,405.777,462.568575,27.22,71.66
6,18.25,-0.080375,9.5711525,108.42475,1.4321425,1.72536,0.62982375,30.9772,409.06,20.657,1.1786575,0.84283,0.68755575,0.244017,315.71425,51.9215725,402.6829,460.269425,27.0075,71.27
6,18.75,-0.04365,-1.6495425,73.4707,2.11256,1.4878575,0.48731525,30.81845,409.33525,20.997975,0.92374875,0.6664805,0.556968,0.2752715,216.830325,38.3262425,401.455925,456.206275,26.575,71.605
6,19.25,-0.023575,-3.9037725,53.0434,3.3657975,1.383425,0.44358325,30.105175,410.1025,21.066325,0.87351875,0.6416375,0.535068,0.39487175,131.17525,29.7845075,397.33755,451.01935,26.425,72.785
6,19.75,-0.009455,-6.41559,31.6906,4.27175,1.1253625,0.3368865,28.981675,412.27075,19.82515,0.6931765,0.526565,0.41291725,0.541313,58.196815,13.1696825,393.7648,444.949525,25.84,74.5575
6,20.25,-0.004245,-2.75477,24.2529,5.1050225,0.9808665,0.253066,28.19325,416.71925,19.587925,0.5746435,0.440136,0.35522025,0.492358,16.48594,4.998904,390.339125,437.797875,24.515,83.95
6,20.75,-0.00136,-2.0783825,20.48285,5.69372,0.9976095,0.2505295,27.0354,420.697,18.939925,0.54033575,0.451457,0.33204575,0.526156,1.404371,2.57113325,391.585725,432.939425,22.9925,87.025
6,21.25,-0.0010825,-2.9868375,19.67675,7.904495,0.9968855,0.2553195,26.53545,429.097,18.232,0.5916335,0.455651,0.330138,0.518248,-1.3851375,2.49823525,392.365575,427.446225,22.725,89.325
6,21.75,0.0009395,-2.09906,19.99375,7.42521,1.02068,0.257642,26.1863,434.3555,18.522575,0.549121,0.410207,0.318656,0.5127975,-1.39758025,2.79435,385.89635,423.7108,22.2575,90.7
6,22.25,-0.00302,-1.2144125,17.3911,7.0883175,1.02584,0.251458,25.8954,434.9425,18.2805,0.542022,0.419656,0.319356,0.4784135,-1.230502,2.9285695,388.1545,421.5524,21.4775,91.625
6,22.75,0.00081525,-1.8702525,17.1129,8.2055725,1.067795,0.2785245,25.71475,439.2355,18.3589,0.61123175,0.42618875,0.33839425,0.51081275,-1.30782625,2.84993275,390.592275,420.12215,21.425,92.625
6,23.25,-0.00194,-1.82794,14.81345,7.74816,0.996288,0.218925,25.4503,439.628,17.9755,0.537153,0.429434,0.30898,0.47743525,-1.214667,2.879424,387.107275,416.928925,21.0075,93.675
6,23.75,0.00203,-1.30467,17.21925,6.802325,1.01722,0.242933,24.9872,439.53575,17.39695,0.543487,0.466581,0.312903,0.47132325,-1.3859105,2.65696125,387.317675,415.5128,20.3975,95.425
7,0.25,-0.00204,-2.05996,10.8638,6.39688,0.999472,0.222234,27.5275,439.97275,21.776,0.483775,0.382098,0.276422,0.3796205,-1.19541625,2.572537,400.041425,427.468375,21.775,95.8
7,0.75,-0.00283,-1.564925,9.28262,9.684005,0.995718,0.23584325,27.1983,441.806,21.6544,0.5049345,0.39242525,0.297207,0.358981,-1.213268,2.660323,397.8549,426.527775,21.77,96.35
7,1.25,-0.00426,-3.23967,11.30185,7.2872625,0.959613,0.224885,26.6448,441.653,21.4593,0.494358,0.410921,0.272076,0.32143675,-1.2181615,2.56622575,399.40275,425.9178,21.63,96.85
7,1.75,-0.00208,-1.588235,7.709275,7.5998675,0.973047,0.2404145,26.7128,443.676,21.4432,0.526341,0.40078675,0.2789445,0.3411345,-1.2072925,2.63110025,396.2305,426.0782,21.4775,96.775
7,2.25,-0.00181,-1.67233,9.96903,7.3311075,0.924694,0.210383,26.5627,452.484,21.34775,0.506619,0.393515,0.28324,0.341555,-1.06148225,2.34095875,394.4113,425.763,21.2025,97.675
7,2.75,0.000342,-0.65038225,7.790475,5.84401,0.977294,0.199196,26.45115,449.013,20.9151,0.438135,0.365066,0.242457,0.3548965,-1.16045425,2.344106,396.53175,423.358325,20.8725,97.975
7,3.25,-0.00179,-2.2317,7.2977875,6.1333625,0.971702,0.208897,26.4651,454.92675,21.1017,0.453904,0.358116,0.265996,0.35313,-0.9590202,2.4452505,398.0684,421.793,20.9,98.175
7,3.75,-0.0026,-1.6287,11.7311,7.383285,0.94953,0.199456,26.3457,454.092,21.2735,0.474633,0.369281,0.263262,0.35151025,-0.7029644,2.45453825,401.24055,422.486625,20.85,98.175
7,4.25,-0.002475,-1.23916,8.2807325,7.20596,0.970594,0.199803,26.3885,456.396,20.5785,0.5201465,0.39880875,0.24173075,0.383637,-0.893636375,2.327486,402.797675,423.09235,20.855,98.55
7,4.75,-0.00202,-2.04589,12.84395,9.244295,0.952106,0.1884165,26.43105,460.939,21.00075,0.455186,0.38858875,0.2488275,0.3828195,-0.843433475,2.3459235,401.1682,421.900325,20.8325,98.55
7,5.25,-0.00309,-1.689195,12.237875,8.516635,0.97735,0.208209,26.1554,473.245,21.687075,0.488245,0.381732,0.275634,0.3213795,1.16236525,2.602841,399.36855,420.51355,20.6825,98.6
7,5.75,-0.004545,-2.0123075,16.9935,8.541895,0.9268385,0.23994625,26.241825,472.14,21.611275,0.50893075,0.39006125,0.301399,0.338191,16.3484525,3.60045925,398.270925,421.4918,20.5475,99.1
7,6.25,-0.006,-2.0463925,20.5385,5.9091525,0.9824365,0.2509655,26.779425,462.444,22.5035,0.54050375,0.424169,0.303951,0.3585775,69.043005,7.270707,400.255575,423.030825,20.61,99.4
7,6.75,-0.0183,2.45964,39.98045,7.5273075,1.1085025,0.31921025,28.01345,462.1675,22.722725,0.654971,0.50655225,0.40016975,0.41827125,134.563775,11.3696575,398.624575,424.20235,20.855,98.575
7,7.25,-0.0228,10.8436,65.8699,6.6968825,1.2500775,0.38208225,28.58145,445.4915,22.85845,0.74516825,0.61849475,0.4607535,0.398189,231.3125,19.65131,399.718975,427.63065,21.5475,96.95
7,7.75,-0.050775,24.95465,88.8991,2.9159575,1.3284525,0.451222,29.9056,432.24825,23.155925,0.82834975,0.656346,0.507469,0.40431675,328.5585,26.287845,402.387575,432.9261,22.395,94.575
7,8.25,-0.0821,43.85295,130.233,1.502445,1.42028,0.503491,30.3082,422.266,23.133775,0.945772,0.735025,0.5365,0.3913635,418.154125,35.5231925,403.93155,439.447125,23.4025,91.575
7,8.75,-0.097025,63.266525,161.975,0.28285,1.48953,0.531536,31.328825,412.654,23.58595,1.0024175,0.814684,0.59879975,0.374751,514.11405,45.0870525,405.516225,444.3836,24.265,89.375
7,9.25,-0.13187725,78.43725,195.9195,-5.3366825,1.66312,0.581183,32.18755,407.551,23.6372,1.07862,0.886559,0.609847,0.3537465,607.5417,55.1903825,407.972325,451.086,24.965,85.625
7,9.75,-0.141375,108.92,242.5215,-7.94013,1.6890225,0.578839,32.6116,403.04175,23.9267,1.09469,0.92113475,0.642575,0.39637525,683.662475,64.81556,409.06775,455.4312,25.535,84.05
7,10.25,-0.142251,122.2445,268.709,-9.94995,1.7500275,0.626923,33.0826,400.36125,23.9739,1.13748,1.0254825,0.703274,0.41492625,762.36445,75.465125,414.31785,458.833125,26.0525,81.25
7,10.75,-0.191482,139.809,322.3455,-12.1243,1.73967,0.643399,33.595575,398.445,23.8028,1.15432,1.07329,0.693397,0.4263875,823.204125,84.9581325,416.686675,463.5027,26.61,77.535
7,11.25,-0.18088325,143.91,347.66175,-10.92175,1.87799,0.677783,33.724975,396.731,23.3728,1.23375,1.07276,0.718695,0.4282495,876.33095,92.268225,418.579,467.589125,27.1725,77.205
7,11.75,-0.2157445,157.3815,345.653,-13.017975,1.848265,0.6579605,34.1336,395.8965,23.5937,1.213565,1.058265,0.729189,0.439354,910.438575,98.0792725,420.9359,470.98915,27.625,77.2
7,12.25,-0.209257,157.703,383.661,-13.519325,1.83892,0.690099,34.280275,394.672,23.625375,1.24978,1.12418,0.762948,0.459783,940.82115,105.629575,422.896475,473.32495,27.93,75.445
7,12.75,-0.22555625,167.62725,391.271,-13.97655,1.8757525,0.68727,34.50345,392.108,23.241775,1.250825,1.11888,0.76905025,0.46034,944.9342,105.3782,422.795,473.474325,27.99,73.32
7,13.25,-0.2135115,169.39525,434.00525,-14.4096,2.056615,0.7311595,34.541825,391.73125,23.2719,1.31304,1.128985,0.772438,0.46234875,957.553,111.89535,424.50805,474.873625,28.135,70.92
7,13.75,-0.17220825,157.59575,376.547,-12.878125,1.934375,0.7165925,35.0727,392.10325,23.2567,1.3229325,1.1044025,0.80090525,0.4570525,946.53755,111.08445,423.3608,476.968725,28.55,69.82
7,14.25,-0.18820275,155.88775,419.188,-11.5899,2.0692975,0.71861725,35.0724,392.05725,22.9187,1.33959,1.139075,0.84727925,0.42666,912.8628,110.11795,424.7438,478.03275,28.69,67.055
7,14.75,-0.1851955,147.602,397.64525,-10.3008,2.0793925,0.71286325,34.927425,391.447,22.825475,1.3330875,1.1485425,0.80264325,0.435963,880.61085,109.859,423.684575,478.91455,28.985,68.96
7,15.25,-0.156879,113.0815,347.75475,-8.1122875,1.94515,0.6577505,34.894325,391.17575,23.247025,1.20884,1.052325,0.77551625,0.395896,818.32545,103.55245,423.100625,479.007825,29.07,67.415
7,15.75,-0.17194675,109.76,336.3625,-7.08968,1.9287775,0.713474,34.2624,392.412,23.1839,1.3114125,1.03575,0.7757685,0.36719975,752.46105,97.273535,424.52585,475.2247,28.9,69.19
7,16.25,-0.126607,88.62455,300.14775,-6.3323325,1.96345,0.6619315,34.25565,392.14,22.928875,1.23079,0.979562,0.738199,0.3114015,682.6185,89.652865,421.121075,475.20865,28.885,71.345
7,16.75,-0.127419,59.733,270.693,-5.056295,1.865665,0.6473285,33.97355,390.7425,23.35565,1.21098,0.9065505,0.7123785,0.26549375,598.6745,85.84777,416.577125,474.862325,28.835,70.345
7,17.25,-0.099508,33.94835,216.5585,-1.777315,1.661115,0.622622,33.96735,391.1775,23.28215,1.11639,0.8622455,0.681179,0.2567195,503.48875,74.292815,417.33365,472.635325,28.795,71.055
7,17.75,-0.0709,15.0519,179.014,-1.81919,1.652205,0.5672585,34.0185,391.229,23.3303,1.0786,0.777977,0.597941,0.2454565,406.9609,61.66107,417.219075,469.17945,28.36,72.125
7,18.25,-0.04335,2.474585,141.14675,0.597282,1.585205,0.552088,33.7299,390.875,23.0893,1.01291,0.768796,0.625823,0.2630415,308.5835,48.66686,414.34975,467.36825,28.335,72.22
7,18.75,-0.0178,-3.64919,81.0223,2.58908,1.27754,0.481867,33.1613,391.414,23.2629,0.914384,0.67441,0.546162,0.30228325,211.87005,33.91716,410.352075,462.32725,27.99,74.405
7,19.25,-0.0106,-1.67909,54.1551,3.1634,1.17885,0.412698,32.6553,393.667,23.105525,0.832607,0.58212,0.438817,0.374959,124.04485,19.646405,407.3729,457.838875,27.455,76.95
7,19.75,-0.0051,-2.81681,33.1349,4.31256,1.02351,0.30171,31.838625,396.66375,23.1045,0.637083,0.5435485,0.3592275,0.44446825,55.408305,9.066661,406.228025,452.703925,26.705,80.4
7,20.25,-0.0039,-4.664255,18.88965,4.794455,0.986583,0.27221,30.84305,401.3135,22.8497,0.5704295,0.4292105,0.3060875,0.4276485,15.07575,3.5707745,405.730525,445.8824,25.73,82.1
7,20.75,-0.003045,-1.98361,15.8152,6.533815,0.956299,0.240644,30.23655,408.247,22.75845,0.518535,0.424852,0.300832,0.3853425,-0.070140715,2.417321,400.64435,440.5167,24.675,84
7,21.25,-0.003715,-2.2494825,12.371675,5.5105325,0.957041,0.240185,29.65365,412.92275,22.5267,0.518421,0.3814995,0.2865415,0.46165575,-1.683231,2.5521605,398.37115,436.757775,23.81,86.75
7,21.75,-0.00297,-1.66272,8.6807775,6.58791,0.982993,0.213721,29.5614,418.79475,22.3579,0.4596695,0.4049065,0.2704755,0.41070775,-1.4521995,2.794634,398.2408,434.55185,23.32,88.45
7,22.25,-0.00233,-1.68725,9.36335,5.47929,0.913012,0.207359,29.1131,423.92075,22.08905,0.460443,0.3666855,0.25166,0.388495,-1.5335045,3.038021,399.16135,431.86285,23.05,90.45
7,22.75,-0.002645,-1.79633,8.91522,6.00305,0.940439,0.2068255,28.3354,429.581,22.187,0.494734,0.385421,0.2563895,0.38102375,-1.5924955,2.7285705,397.433325,430.33955,22.855,92.3
7,23.25,-0.0026625,-0.78518275,10.335875,6.208615,0.89842375,0.21999975,27.84715,429.314,21.8312,0.4557905,0.41389225,0.28367775,0.360974,-1.4419835,2.7271405,397.822675,428.5832,22.36,93.7
7,23.75,-0.001965,-1.8189,12.7606,8.39278,0.9076855,0.2235225,27.78295,435.674,21.64445,0.5199825,0.3998985,0.2973815,0.381255,-1.0160514,2.7275965,399.527175,428.206225,22.07,95.3
8,0.25,-0.001505,0.51658875,7.7544,6.23791,0.81665425,0.1738415,25.398525,433.459,22.6587,0.447156,0.34481775,0.2227135,0.395819,-1.4617645,2.616213,392.0525,419.5873,20.76,97.225
8,0.75,0.00044525,-0.436183,14.460075,7.5896675,0.860464,0.18642075,25.7927,435.12075,22.0623,0.4366925,0.389028,0.24486525,0.360198,-1.2221655,2.6398155,392.0534,418.1342,20.54,97.75
8,1.25,0.0009065,0.0406,13.9449,8.89946,0.800291,0.1916775,25.48065,444.481,22.246325,0.4356735,0.3709345,0.228246,0.4374,-1.1628755,2.7021315,394.7154,419.4748,20.62,97.9
8,1.75,0.00178,-0.473751,9.519825,6.0924375,0.733638,0.167806,24.7316,446.415,21.8758,0.365675,0.350192,0.244,0.363486,-1.4029265,2.663813,394.5757,418.9052,20.5,98.25
8,2.25,-0.000225,0.0738,11.4709,8.064905,0.665427,0.165338,24.6292,454.137,22.5277,0.402866,0.327446,0.20462,0.3480655,-1.16858925,2.6188965,394.47195,418.896825,20.47,98.675
8,2.75,0.0028075,-0.375556,9.7690675,6.23272,0.796023,0.1838785,24.6176,461.4155,22.4884,0.41589075,0.3232855,0.22116075,0.3436005,-1.3197785,2.590129,391.837775,417.96165,20.2925,98.9
8,3.25,0.0020275,0.398044,8.24168,7.4539975,0.728248,0.170072,24.3507,464.246,22.777675,0.41158275,0.31954,0.20952625,0.33158325,-1.1476635,2.609852,393.114,416.7458,20.195,99
8,3.75,-3.99999999999999e-06,-0.44906575,8.338555,8.95207,0.7805435,0.170371,24.489525,472.962,22.23695,0.4326895,0.3347165,0.225443,0.3379105,-1.08499975,2.725037,393.7867,416.368725,20.095,99.2
8,4.25,0.000669,-0.622403,19.278175,7.8759325,0.857374,0.190462,24.4074,466.14475,22.4253,0.465278,0.367157,0.254871,0.349134,-0.817366025,2.50005175,395.977225,416.589375,20.0125,99.475
8,4.75,0.000836,0.416246,14.3858,10.9798,0.9017425,0.183749,24.2445,474.503,22.32915,0.443872,0.318373,0.2417435,0.35086825,-0.9203525,2.57655,394.42885,416.6124,19.93,99.6
8,5.25,-0.0010495,-0.1545,10.20235,7.725055,0.899036,0.2064115,24.00285,474.478,22.2758,0.455617,0.387675,0.2551795,0.3174655,-0.916836,2.449473,394.7896,415.74585,19.92,99.8
8,5.75,0.00115,-0.49576075,11.027975,7.7687875,0.917708,0.213196,23.75805,476.482,22.65135,0.480621,0.410116,0.268339,0.32845575,1.904649,2.680246,396.227625,414.67355,19.75,99.775
8,6.25,-0.002165,-0.553983,16.2557,8.88121,0.950049,0.22600375,23.952,490.114,22.8615,0.50335725,0.404231,0.28969625,0.347073,21.5233625,4.17347825,397.0137,413.869375,19.6725,99.9
8,6.75,-0.00217,1.1703475,27.4794,9.79948,0.911311,0.266225,24.5304,483.6255,22.8616,0.574898,0.457206,0.326928,0.37571025,82.6449,7.386793,396.8035,414.4884,19.66,99.9
8,7.25,-0.0093875,3.983125,48.168875,7.78882,1.13098,0.32642325,25.19885,458.387,23.13135,0.674684,0.52228625,0.40456975,0.442195,162.61185,12.12499,397.3402,417.4932,19.705,99.85
8,7.75,-0.030825,14.05165,82.6365,5.19318,1.31302,0.417016,25.7994,446.0955,23.793,0.819092,0.624167,0.470399,0.4404205,257.04625,18.7660325,399.897375,420.1622,20.1475,99.375
8,8.25,-0.035875,19.405625,120.627,2.99106,1.36513,0.447019,26.412,429.231,24.0798,0.89646225,0.65914425,0.486107,0.419626,351.299225,26.904675,390.78395,424.860975,20.93,97.25
8,8.75,-0.06035,40.195325,152.744,0.8689205,1.39097,0.4856675,27.39935,415.905,24.098075,0.958522,0.7562785,0.572217,0.417728,457.1998,36.268115,391.24595,430.802875,21.9575,93.825
8,9.25,-0.0889,66.7889,206.661,-3.7337275,1.49976,0.4942285,28.464375,411.161,24.43045,1.001323,0.8221675,0.5862745,0.372204,557.26515,45.461635,393.8687,435.9714,22.875,89.85
8,9.75,-0.1090655,80.506,234.896,-5.523535,1.6003225,0.546543,29.34405,405.60025,24.53945,1.08949,0.865641,0.6166645,0.3831985,651.80585,55.1151925,396.123275,442.294825,23.81,85.325
8,10.25,-0.10513425,95.6817,277.48,-8.468025,1.607255,0.5591235,29.8748,400.3605,24.514375,1.0554925,0.91638225,0.6225855,0.398485,710.519675,62.64118,397.590275,446.260825,24.3175,80.725
8,10.75,-0.12553125,113.92275,305.17875,-10.16445,1.6621025,0.5913845,30.398725,398.002,24.751375,1.134535,0.981029,0.69892875,0.4165115,779.5158,71.679375,400.2489,450.4252,24.99,78.9
8,11.25,-0.15689225,136.8285,311.47025,-11.99845,1.7670575,0.668607,30.8169,394.81375,24.644725,1.23853,1.0458675,0.71641025,0.43295,840.70215,81.08868,405.1429,453.8706,25.425,76.565
8,11.75,-0.170709,153.937,350.8895,-12.475625,1.71338,0.636118,31.1184,394.18375,24.447275,1.26139,1.08032,0.737595,0.45380925,875.6856,85.917185,403.4352,458.9604,25.885,74.44
8,12.25,-0.152132,150.422,361.16675,-12.8075,1.83994,0.657307,31.4663,392.928,23.95705,1.20838,1.06916,0.730745,0.462532,891.86565,90.057785,408.2531,462.3109,26.37,72.685
8,12.75,-0.159658,161.32375,392.502,-14.9521,1.81719,0.67358,31.8445,391.999,23.69025,1.21559,1.04205,0.74875,0.48174825,915.3628,94.58703,410.2615,464.6292,26.705,71.525
8,13.25,-0.167979,141.6895,361.29375,-13.04455,1.832635,0.6874425,31.894,392.1315,24.0276,1.23411,1.0814975,0.76552725,0.4455515,920.313575,97.6427275,412.1337,466.555,26.8925,70.01
8,13.75,-0.191319,138.969,391.6655,-11.791825,1.78627,0.689131,32.2963,391.20175,24.145825,1.28627,1.05134,0.751469,0.44692,871.938575,96.274715,415.2666,467.022275,27.22,68.32
8,14.25,-0.17148,126.375,373.44,-10.7538,1.9324,0.709055,32.5556,390.46625,23.78775,1.23619,1.04393,0.750642,0.421993,870.277875,96.2272125,416.1759,468.2619,27.46,67.8225
8,14.75,-0.15031,133.63,370.13575,-9.4236625,1.8695,0.689498,32.6315,389.96975,24.100975,1.27606,1.00052,0.790801,0.419546,794.5431,92.36632,413.475175,468.1864,27.45,67.91
8,15.25,-0.10457,112.443,360.8945,-9.062125,1.846385,0.6952085,32.59065,389.6275,24.08385,1.22758,1.019865,0.757849,0.393377,779.034725,94.2002375,415.964475,469.919825,27.8,66.9875
8,15.75,-0.110372,92.245,313.558,-7.75742,1.87492,0.678442,32.6843,389.833,24.8069,1.26801,1.02729,0.737582,0.352434,691.52195,85.03153,416.293375,469.60675,27.6,67.9175
8,16.25,-0.1204735,64.06835,309.253,-6.15443,1.8413825,0.693477,32.689375,389.801,24.67895,1.3027775,0.94433925,0.748792,0.298445,624.663925,77.815,416.149275,466.812625,27.755,68.9325
8,16.75,-0.10335225,42.76475,263.405,-4.62059,1.7426375,0.62244175,32.202375,389.71025,24.561825,1.20139,0.911691,0.684922,0.2582465,550.753625,71.1563825,414.66125,465.037675,27.6075,69.12
8,17.25,-0.075075,17.272025,204.468,-1.849185,1.5707725,0.53901425,32.10675,389.70125,24.525,1.02569,0.78490975,0.60544675,0.25570725,443.7246,59.14354,412.5986,461.420375,27.39,70.325
8,17.75,-0.049975,1.740752,142.86575,-0.71571075,1.36859,0.466641,31.732975,389.387,24.847025,0.9365075,0.67437025,0.52654225,0.26663775,346.583025,48.142765,409.286025,458.361025,27.03,71.5425
8,18.25,-0.0233,-4.47812,89.565025,1.2469175,1.28901,0.42894875,31.198675,389.32325,24.8686,0.871884,0.63348925,0.472085,0.315422,249.451725,35.493835,405.4175,455.663925,26.82,74.0425
8,18.75,-0.0095825,-4.289795,52.573325,3.7874875,0.97740375,0.3395175,30.5506,390.645,24.86885,0.68929225,0.54202775,0.40240875,0.45319925,157.290975,20.308375,405.498225,450.383275,26.415,76.795
8,19.25,-0.00317,-2.8038475,30.918825,2.4849125,0.8804215,0.255758,29.92265,392.166,24.870225,0.583766,0.434573,0.297598,0.51465625,70.890895,8.985521,402.9884,444.502,25.54,80.23
8,19.75,0.0018175,0.482949,19.7118,3.85267,0.75947375,0.2036895,29.004875,397.12225,24.5567,0.46393825,0.360486,0.24482225,0.49478125,18.87875,3.3651005,404.2729,438.6,24.39,83.25
8,20.25,0.00206,0.065025,18.639525,5.0324275,0.748759,0.173458,28.5747,404.46975,24.489,0.436321,0.347477,0.229231,0.5165615,-0.649826375,2.38517425,398.425475,432.322325,23.495,85.275
8,20.75,-0.00112,-0.18851225,15.116,5.84347,0.7494115,0.192145,28.1376,407.322,24.1154,0.448116,0.390513,0.235445,0.45733075,-1.6590705,2.6341745,397.7881,428.4244,23.015,87.35
8,21.25,0.0019075,1.799935,9.8924,4.848015,0.724146,0.17108175,27.53075,411.723,23.3218,0.4034025,0.334961,0.23195125,0.4344565,-1.548931,2.8370755,394.6986,426.9056,22.445,89.2
8,21.75,0.0010275,0.12949575,8.4301725,5.16337,0.775733,0.172178,27.2525,415.574,23.72435,0.4254435,0.37901425,0.222111,0.418764,-1.47865975,2.99562275,392.732475,424.798425,21.9475,91.875
8,22.25,-0.0014825,-0.9455375,9.745065,5.54498,0.74046375,0.16144025,26.495725,420.917,23.629,0.40828425,0.35423,0.220692,0.413468,-1.531432,2.8841755,391.6229,422.3409,21.415,93.85
8,22.75,0.00207,-0.788247,15.035775,7.0158825,0.785345,0.160036,26.1957,424.57,22.931825,0.423161,0.351752,0.222098,0.40345525,-1.240803,2.901889,391.3454,421.92165,21.2475,95
8,23.25,-0.0011,-0.977614,9.14,6.7502825,0.773648,0.163714,25.9601,426.648,23.003,0.401214,0.348601,0.223118,0.38356,-1.375432,2.8224065,394.6355,420.37,21.01,95.85
8,23.75,0.0015625,-0.16821675,9.290895,6.44284,0.837004,0.16819125,25.7011,428.405,22.952825,0.4072265,0.30384525,0.211477,0.3880255,-1.27047575,2.595285,394.49495,419.964,20.8975,96.7
9,0.25,-0.0088,-3.83008,18.8692,6.407055,1.1976825,0.335372,22.7187,437.242,17.9896,0.67797325,0.56243475,0.40189575,0.316412,-0.976973775,2.53870775,386.061125,409.226825,19.15,97.025
9,0.75,-0.0038,-3.347785,18.2825,6.426705,1.13646,0.3304665,22.8762,440.007,19.1869,0.6523535,0.486161,0.4057825,0.344337,-1.041333,2.554054,383.900025,409.699175,19.0575,97.05
9,1.25,-0.00577,-3.298445,21.609,6.01922,1.07896,0.340723,22.72595,443.055,19.8529,0.628442,0.457106,0.401318,0.340102,-1.125106,2.49353275,383.7673,408.5829,18.89,97.7
9,1.75,-0.00463,-2.81473,19.617475,5.8661,1.18348,0.331906,22.7352,448.06825,19.164475,0.682416,0.483078,0.393034,0.3299625,-1.07743075,2.37944375,383.865175,407.812325,18.73,97.525
9,2.25,-0.00463,-3.3035125,20.59555,6.83153,1.11686,0.347533,22.48125,443.435,18.1145,0.68839,0.585888,0.429191,0.33553125,-1.12795675,2.293719,381.15705,407.0965,18.55,97.625
9,2.75,-0.0051325,-2.941615,21.42655,6.90788,1.15152,0.3510205,22.3272,454.4005,17.705,0.71130375,0.5580185,0.41194575,0.3608275,-0.980587975,2.37141575,379.041025,405.697625,18.3725,97.925
9,3.25,-0.006425,-5.984595,22.1728,7.364665,1.0585225,0.32418375,22.4168,461.5495,18.23825,0.61140125,0.52336775,0.3964935,0.375994,-0.900595275,2.43331475,378.65325,405.86255,18.4925,98.125
9,3.75,-0.00673,-2.61863,17.3873,7.5470225,1.09001,0.308972,22.063,466.83025,18.18555,0.616905,0.524439,0.397668,0.343601,-0.8779736,2.400039,376.696725,405.268475,18.2925,98.1
9,4.25,-0.0070625,-4.8445175,19.41455,6.907335,1.13358,0.322091,22.043425,478.721,18.52085,0.65168725,0.471474,0.3825255,0.31837,-0.8658265,2.48431975,379.20555,404.438525,18.015,98.525
9,4.75,-0.0084225,-4.38395,20.195575,6.98661,1.15133,0.3258635,22.090275,489.484,18.338425,0.639783,0.49457325,0.3952405,0.3007345,-0.9180637,2.47448675,379.0554,403.93995,17.95,98.6
9,5.25,-0.0070175,-4.8695125,15.2524,8.1454975,1.2183275,0.32629175,22.0401,479.5605,18.52345,0.63975425,0.49727675,0.3833675,0.322654,-0.81952965,2.4399925,378.97185,403.374125,17.7525,98.8
