DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_2_1_1,NETRAD
1,5.25,0.115804843683336,-0.0949831678148764,0.368814840177766,-0.886284133983516,0.0734659624413994,-15.0698236932418,-2.13085658992586,0.351219542137425,406.170539505824,3.48167569421681,399.841073309809,2.78717991714064,413.796298983377,400.524893460433,2.80703028524955,414.76688323,400.476077863045,2.90456503941048,414.90546957911,401.314698944607,2.84118035061446,415.09448830897,0.980539661644799,-8.24507816599296,0.228730893912412,0.96,0.8825,0.455,-7.021825,-7.72025,-7.2083,-7.9094,-9.0492,81.79615,69.895,0.551875,-8.81,-6.5075,-7.7525,0.1,-3.53,0.875,0.04,204,272.475,208.475,271.05,-0.3225,-0.2275,-0.0225,0.01,0.0425,-0.2975,-0.1375,-0.295,-2.6725,-1.44,0.042,0.594,1.609,3.43475,5.03975,8.0335,9.6095,-3.02025,-2.01475,-0.1955,1.54925,2.4125,2.87275,4.985,7.987,8.86425,-3.31975,-1.90525,-0.50825,0.3635,1.27975,2.827,4.00425,7.0045,8.217,-3.428,-2.176,-0.5895,-0.10575,1.14425,2.40025,4.22775,7.5265,8.98675,-3.941,-3.5985,-1.3935,-0.6,0.133,2.392,3.94625,9.70975,-24.2405,-35.38,-69.29
1,5.75,0.116719839595055,-0.0508149175348436,0.363605259378989,-0.697794969461013,0.0884997940275299,-16.3206512093381,-3.07714810921017,0.35099588737781,406.209687532264,3.52214663274736,399.241915586386,2.75381675221627,414.195302395854,400.329666238936,2.75665859272342,414.601732702228,400.1977771039,2.71590215513749,414.674668996213,400.825959714291,2.68698881082898,414.990147529503,1.09910720587534,-7.41109115683102,0.255578272184719,0.975,0.905,0.475,-7.211225,-7.65975,-7.688425,-8.1508,-9.077875,81.81515,67.915,0.506525,-8.965,-6.7375,-7.805,0.1,-3.54,0.9,0.075,204.9,272.625,208.75,270.05,-0.32,-0.2325,-0.0225,0.01,0.0325,-0.285,-0.1425,-0.295,-2.803,-1.524,-0.02175,0.5845,1.60725,3.43575,5.03875,8.0325,9.62175,-3.10975,-2.092,-0.21325,1.534,2.40925,2.872,4.98475,7.985,8.86325,-3.4375,-2.014,-0.549,0.358,1.27975,2.828,4.003,7.0035,8.21575,-3.453,-2.26675,-0.6075,-0.12125,1.14475,2.40025,4.227,7.527,8.98675,-3.792,-3.75575,-1.401,-0.614,0.1175,2.392,3.946,9.70875,-32.9045,-36.41,-69.305
1,6.25,0.135645047904102,-0.0303546222800057,0.907462123494407,-0.831046369775264,0.0678266791076565,-10.8168310039721,-2.42777174456268,0.322038252743506,406.390712420269,3.43442427596414,399.91306309869,2.70439248736396,414.783371962457,399.967090729736,2.8136943594927,414.740220888889,399.878523264771,2.69455618142465,414.571791806383,399.717416940249,2.61226294165291,415.09887086711,1.01639563314317,-7.01620638152278,0.211805271575179,0.945,0.8675,0.43,-7.31815,-7.517,-7.467625,-8.1241,-9.2769,81.821905,67.54,0.49215,-9.3575,-6.9525,-8.035,0,-3.685,0.8,-0.04,206.725,271.475,211.1,268.35,-0.33,-0.2275,-0.0275,0,0.04,-0.2975,-0.1375,-0.3025,-2.87075,-1.61125,-0.03025,0.5475,1.6055,3.436,5.036,8.023,9.67,-3.098,-2.18025,-0.2195,1.516,2.40225,2.87225,4.98275,7.98325,8.86225,-3.559,-2.1175,-0.5875,0.3525,1.28,2.828,4.0005,7.0025,8.21525,-3.53225,-2.37425,-0.663,-0.1415,1.14525,2.3995,4.227,7.52675,8.98525,-3.752,-3.7425,-1.437,-0.6315,0.101,2.39675,3.946,9.70775,-27.085,-37.34425,-70.48
1,6.75,0.0321922050220912,-0.079002108866265,1.26669151674894,-0.587482161515176,0.0832153069268938,-24.7619783055513,-1.36017248351724,0.348836103031938,407.018440809086,3.54094296055459,399.880915621818,2.65979817535714,414.452927782609,400.182982610052,2.60401087007254,414.573648254015,400.051213107061,2.64608631714098,414.274248373159,400.142016119934,2.6109968350005,415.207272495921,0.984924824339492,-7.58273668738127,0.218559197240427,0.97,0.9125,0.455,-7.726875,-8.19225,-8.08925,-8.6887,-9.79815,81.826055,69.13,0.5299,-9.575,-6.805,-7.9975,0.1,-3.64,0.8,0.07,207.45,271.55,211.25,267.925,-0.32,-0.2225,-0.0075,0.01,0.04,-0.28,-0.135,-0.2925,-2.89975,-1.70975,-0.0395,0.48725,1.6025,3.4345,5.03425,8.0295,9.63,-3.13575,-2.24,-0.216,1.4985,2.3955,2.873,4.982,7.97975,8.86025,-3.72475,-2.1605,-0.63125,0.34575,1.278,2.828,4.004,7.00125,8.215,-3.59175,-2.44625,-0.71825,-0.14975,1.14475,2.399,4.226,7.52725,8.9845,-3.84825,-3.78725,-1.5315,-0.65,0.09125,2.39675,3.945,9.70675,-29.005,-39.311,-70.84
1,7.25,0.144401744960951,-0.0523957737158381,3.91407339762323,-0.738673404382276,0.0853794571261145,-20.510315763055,-2.57200050540028,0.324605108991088,406.741923827684,3.34261123910606,399.992079694916,2.62819464522431,414.260323998985,400.192080821149,2.63368908416687,414.241778380766,400.166997612911,2.6689705724958,414.286589789003,400.238202843117,2.58520351920649,414.779646774724,0.920695010172744,-8.07392634050178,0.220883630586122,0.975,0.94,0.49,-7.86305,-8.606,-7.995975,-8.7022,-9.885025,81.839115,68.5,0.494275,-9.18,-6.7425,-8.16,0.5,-2.595,1.4,0.4425,207.225,271.275,212.225,267.85,1.2275,1.1275,1.255,1.36,0.52,0.8025,0.9175,0.73,-2.9165,-1.73075,-0.0525,0.444,1.60125,3.43275,5.031,8.0285,9.605,-3.18175,-2.36725,-0.23175,1.4805,2.3885,2.873,4.98275,7.97875,8.85925,-3.84275,-2.2405,-0.695,0.33925,1.276,2.82925,4.004,7.00025,8.213,-3.746,-2.52325,-0.7745,-0.15725,1.14425,2.39875,4.226,7.52775,8.98375,-3.89575,-3.83575,-1.6345,-0.667,0.07375,2.39,3.945,9.7065,-33.86575,-38.5455,-70.93
1,7.75,0.0531740377843346,-0.0496254196727632,6.56145527849753,-0.390900687457572,0.0651836147203868,-14.4515355983473,-1.17347599164592,0.320258946095975,406.389131347928,3.33856786290355,399.922017618439,2.7353450765611,414.041858708661,400.045787862915,2.75293001691044,414.481217835826,400.141039660469,2.72369714723545,414.732405596774,400.259736633653,2.68303171194261,415.275722751004,1.03289244924663,-7.60447161901085,0.216443532779213,0.95,0.86,0.4525,-7.572525,-7.918,-8.0435,-8.5159,-9.4601,81.871315,68.235,0.511,-8.8425,-6.37,-7.555,9.05,9.745,11.325,4.5475,205.725,273.8,211.35,270.275,25.93,24.42,24.795,23.8225,6.3025,14.8825,17.6425,17.5625,-2.9105,-1.84025,-0.0895,0.4225,1.5985,3.42925,5.02975,8.03125,9.652,-3.178,-2.421,-0.265,1.4595,2.383,2.87375,4.98175,7.977,8.8575,-3.834,-2.241,-0.7375,0.33225,1.2725,2.83175,4.00525,6.99925,8.212,-3.7905,-2.54675,-0.833,-0.1645,1.14175,2.39825,4.226,7.528,8.983,-4.13425,-3.86675,-1.74375,-0.683,0.048,2.39,3.944,9.70325,-34.48375,-38.5405,-59.4375
1,8.25,0.164878379485994,-0.0901330045309097,0.0429680881857055,0.0207879781964444,0.0701905646471301,-7.64004077288805,0.280605809850639,0.375997021461528,406.676830858791,3.43657330243776,400.373400051118,2.72218930958753,414.841998496192,400.577133415657,2.71851810165678,414.806357776009,400.343239677515,2.74145118939565,415.151724397437,400.444430221763,2.88884820453118,415.493409074446,0.950060645491589,-7.86419454204869,0.217270269041353,0.8325,0.7775,0.455,-7.145825,-7.73675,-7.3898,-7.8055,-8.117175,81.90591,68.485,0.586125,-7.5,-5.63,-6.1525,25.075,41.93,43.925,16.305,205.35,279.15,212.675,275.025,89.7375,87.8375,88.115,85.49,27.7375,54.245,68.245,64.085,-2.926,-1.83975,-0.1495,0.35975,1.59075,3.428,5.032,8.02275,9.662,-3.06625,-2.4435,-0.281,1.43825,2.37675,2.873,4.98325,7.97375,8.85725,-3.6605,-2.3145,-0.762,0.3075,1.2655,2.8355,4.00575,6.99825,8.21025,-3.69025,-2.541,-0.88925,-0.17425,1.132,2.3985,4.223,7.524,8.9815,-3.82425,-3.81175,-1.84825,-0.6885,0.0355,2.389,3.94325,9.70225,-31.4225,-36.492,-20.7875
1,8.75,0.120449838232738,-0.135631194604973,5.59519513034127,0.268265145938856,0.0878605939751537,-9.53734587258736,0.845142986679678,0.333500598901568,407.090597762228,3.68565427062931,399.981585592365,2.69867754234964,414.468515624603,400.126051088149,2.84274863374526,414.520130372307,400.169939894902,2.8117216776092,414.865458846865,400.529553044888,3.07299912880384,414.99825811775,0.95022718960864,-6.98001683723387,0.195535607250181,0.9125,0.7925,0.48,-6.8626,-6.47,-6.955475,-6.8933,-6.412,81.9161925,66.105,0.7242,-5.9225,-4.3125,-4.72,34.15,85.7875,83.275,29.5875,207.075,287.125,213.375,285.075,187.5425,179,183.5675,172.785,51.7275,101.6,140.7775,121.32,-2.68975,-1.74025,-0.137,0.35625,1.59,3.42525,5.03,8.02175,9.699,-2.912,-2.433,-0.32125,1.41725,2.365,2.87375,4.9845,7.9765,8.85525,-3.08775,-2.17,-0.77875,0.29825,1.2595,2.8365,4.008,6.9965,8.209,-3.30825,-2.408,-0.931,-0.179,1.12025,2.39825,4.222,7.523,8.981,-3.4035,-3.6985,-1.87425,-0.68325,0.03175,2.388,3.94225,9.70025,-28.09175,-32.694,7.77
1,9.25,0.0760212969794831,-0.166229155523983,9.89671826221789,0.399239950294658,0.0959975436081723,0.546946604473173,1.66754994909915,0.342122812766309,408.853358716989,3.75665106928,399.282548247188,2.93103214153142,413.981188638693,399.25895964561,3.09721848928186,414.277032794442,399.15773270441,3.14281136184288,414.448610641881,399.319327344766,3.19834962149689,414.53903287103,0.764421372321161,-5.81432006479213,0.206578395045164,0.8725,0.79,0.5,-5.42705,-5.4865,-5.501225,-5.552425,-5.469975,81.939405,60.54,0.8411,-4.1625,-2.475,-2.6925,41.5,143.495,146.85,49.205,207.8,293.85,212.95,293.95,303.22,289.7025,288.975,272.415,80.325,173.6225,240.5325,212.215,-2.1825,-1.60475,-0.148,0.355,1.591,3.42225,5.028,8.02725,9.714,-2.42425,-2.35925,-0.34125,1.41,2.3435,2.8745,4.9855,7.974,8.85425,-2.46575,-1.82925,-0.76875,0.2945,1.2405,2.83525,4.007,6.9955,8.2085,-2.9015,-2.22325,-0.95225,-0.18225,1.09825,2.39775,4.225,7.52575,8.9805,-2.783,-3.57425,-1.8025,-0.6725,0.03,2.393,3.942,9.69925,-21.5765,-26.253,26.82
1,9.75,0.0315927557262278,-0.148986813386875,9.96695025716136,-0.645487104524044,0.0831450042845989,5.54543692177025,1.58641918012266,0.350601285671524,409.124612606008,3.86724264551276,399.652547682754,3.12656989920917,413.993638672241,399.217191747295,3.14416601951282,414.201614312474,399.344782745521,3.35811659416448,414.102382510827,399.453255390512,3.5574531264809,414.187673458128,0.823244025586386,-4.96629525014353,0.216855372836791,0.87,0.825,0.53,-4.825125,-4.2575,-4.804175,-4.88165,-4.48245,81.945015,58.27,1.1006,-2.9525,-1.69,-1.52,48.15,185.33,199.5,61.565,210.3,300.3,212.175,300.5,401.54,376.68,382.9375,367.28,100.775,241.0775,325.0825,275.5775,-1.707,-1.44525,-0.12,0.3575,1.591,3.42175,5.02425,8.02625,9.7295,-2.0225,-2.06075,-0.32225,1.41425,2.34025,2.87475,4.98775,7.97225,8.85325,-1.9125,-1.6245,-0.73125,0.29475,1.24,2.835,4.006,6.9935,8.2065,-2.2985,-2.015,-0.9505,-0.18525,1.095,2.398,4.22475,7.52475,8.97975,-2.325,-3.353,-1.6705,-0.663,0.02975,2.393,3.942,9.699,-13.455,-17.536,44.395
