DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,G_5_1_1
3,3.25,420.6215,4.883,419.042,5.235,1979.53475,420.4535,5.1015,419.30775,5.10625,1973.833,420.731,5.15875,421.4105,5.336,1975.562,422.125,5.779,422.972,7.911,1970.196,424.67575,5.9685,424.975,6.623,1969.9275,430.9855,6.5165,425.837,6.125,1972.931,1.334,4.812,0.2,420.4255,4.617,0.60825,-0.8475,0.484,-2.954,-4.88575,0.163,-47.589,-11.214,0.389,1.07,0.86,0.62,0.5775,0.32,3.47,3.6025,3.356,3.5405,3.32175,2.949,2.247,94.67925,48.6475,1.8865,3.89,3.62,3.785,2.9225,3.825,0.85,-4.74,2.2,0.04,257.8,329.85,-92.3675,298.45,329.15,0.08,-0.08,-0.08,-0.14,-0.18,-0.08,0.16,-0.1625,-0.15,-0.22,6.658,6.949,8.794,9.661,9.253,6.776,7.81,8.995,7.854,8.0395,9.509,9.628,10.7395,7.63475,7.83,9.037,9.385,7.5275,7.8245,9.408,9.81175,10.672,10.329,-13.84425,-10.944,-20.80825
3,3.75,420.1225,4.785,421.0905,5.5435,1977.178,420.78,4.8185,420.40625,5.4915,1969.4695,421.43175,5.0255,423.1385,5.91925,1970.707,423.377,5.5375,421.996,8.108,1960.63425,425.097,5.85475,427.43975,6.399,1963.91625,431.38725,6.022,429.149,6.356,1974.4,1.267,4.347,0.168,420.4565,4.6665,0.777,-0.606,0.993,-2.47225,-5.803,0.158,-46.71525,-11.60425,0.361,1.06,0.84,0.6,0.5575,0.31,3.453,3.2235,3.2445,3.5195,3.34675,2.7715,2.009,94.65875,49.195,1.8455,3.97,3.3,3.5,2.8225,3.645,0.9,-4.82,2.3,-0.09,255.025,329.25,-92.6725,297.8,328.4,0.09,-0.08,-0.0875,-0.14,-0.18,-0.08,0.16,-0.16,-0.15,-0.22,6.648,6.8535,8.753,9.64225,9.264,6.767,7.73,9.0105,7.7945,7.989,9.434,9.6065,10.7025,7.54225,7.811,8.986,9.374,7.50525,7.771,9.374,9.791,10.647,10.333,-13.932,-10.9715,-20.671
3,4.25,420.911,4.863,419.367,5.178,1976.4895,420.7265,4.833,418.42325,5.17925,1966.261,421.1245,5.2375,421.495,5.5,1973.8035,422.24,5.52225,420.919,8.0715,1965.7715,425.48675,5.945,426.13725,6.458,1965.115,430.50175,6.3565,427.0665,5.87525,1977.06925,1.206,4.126,0.198,420.342,4.814,1.41,-0.9215,1.685,5.0965,-6.0315,0.159,-50.0155,-7.874,0.359,0.97,0.755,0.5475,0.52,0.3,3.2475,3.152,3.243,3.36925,3.1605,2.58025,1.984,94.68,49.8725,1.95,3.66,3.2,3.48,2.73,3.4625,0.8,-4.73,2.3,-0.015,255.9,328.8,-92.165,296.85,328.05,0.09,-0.08,-0.08,-0.14,-0.18,-0.08,0.16,-0.16,-0.15,-0.2225,6.69175,6.778,8.7065,9.601,9.26675,6.69625,7.67825,9.0165,7.882,7.9395,9.34775,9.5845,10.6725,7.5425,7.721,8.93,9.36,7.5,7.678,9.3675,9.778,10.635,10.337,-13.3445,-11.1545,-20.9705
3,4.75,420.7895,5.007,420.9645,5.6345,1976.467,420.2965,5.15,420.652,5.474,1964.976,421.801,5.34025,423.486,5.797,1969.01625,422.434,5.70725,421.6155,7.96975,1960.63,424.39925,6.166,427.20475,6.2215,1962.79,430.472,6.59925,430.4775,6.272,1972.836,1.123,4.487,0.176,420.5995,4.622,1.19,-0.8375,1.02775,-5.024,-6.90475,0.165,-48.28025,-10.1055,0.357,0.97,0.745,0.55,0.535,0.3,3.331,3.01975,3.10825,3.175,3.1775,2.5585,1.97525,94.703,49.49,1.816,3.61,3.07,3.3,2.66,3.345,0.8,-4.78,2.1,-0.04,257.8,328.3,-92.1425,296.65,327.45,0.08,-0.0875,-0.1,-0.14,-0.18,-0.0825,0.16,-0.165,-0.15,-0.23,6.59075,6.759,8.6685,9.587,9.272,6.61325,7.62975,9.023,7.76025,7.87725,9.30575,9.57925,10.64,7.501,7.5915,8.88925,9.34875,7.4245,7.62075,9.35425,9.765,10.6295,10.34,-14.046,-11.175,-20.656
3,5.25,420.85625,4.916,419.84725,5.1045,1973.35025,420.164,4.993,418.05625,5.18825,1966.72,420.78025,5.118,422.819,5.1965,1965.71475,422.248,5.647,421.237,8.0625,1954.4645,424.29675,5.9145,424.462,6.03,1962.0885,430.2595,6.31375,427.7815,5.9975,1969.04975,1.1775,4.27775,0.18025,420.6565,4.716,2.06475,-0.69,0.2335,2.434,-7.092,0.1545,-60.2525,-9.0025,0.373,0.9175,0.69,0.5475,0.53,0.3,3.11725,2.926,2.969,2.95125,3.1105,2.51275,1.8885,94.724,50.67,1.9165,3.7475,3.18,3.16,2.68,3.2675,0.8,-4.7025,2.2,-0.08,262,328.3,-90.3275,296.15,327.425,0.08,-0.08,-0.1,-0.15,-0.18,-0.08,0.16,-0.17,-0.15,-0.23,6.51525,6.6965,8.632,9.573,9.275,6.5705,7.54725,9.012,7.602,7.7905,9.26,9.56475,10.607,7.451,7.50075,8.852,9.34,7.3365,7.576,9.3395,9.735,10.624,10.342,-14.04925,-11.42675,-21.158
3,5.75,420.287,4.962,421.15625,5.501,1974.6475,419.8925,5.101,420.26425,5.33925,1967.139,420.841,5.267,421.0325,5.5695,1971.552,422.087,5.54275,421.671,7.889,1961.865,424.46,6.05575,426.58075,6.238,1966.479,430.249,6.355,429.506,6.462,1966.17325,1.21525,4.0035,0.19425,420.7155,4.63625,0.948,-0.937,0.32625,-6.0725,-7.63,0.15125,-45.609,-9.7285,0.34375,0.8975,0.6725,0.53,0.515,0.3,2.975,2.899,2.8655,2.859,2.912,2.317,1.7355,94.75425,50.0475,1.908,3.645,3.05,3.23,2.55,3.39,0.8,-4.695,2.3,-0.14,256.825,326.375,-89.76,295.225,327.425,0.085,-0.0825,-0.1,-0.15,-0.18,-0.08,0.16,-0.16,-0.15,-0.22,6.37375,6.5825,8.5755,9.558,9.277,6.50675,7.45375,8.9785,7.51425,7.72225,9.21025,9.55475,10.574,7.321,7.479,8.81425,9.333,7.312,7.54,9.35175,9.717,10.622,10.343,-13.34025,-11.094,-20.529
3,6.25,420.848,4.9255,420.587,5.072,1971.0985,420.963,4.8925,418.35625,5.1295,1969.01225,421.64375,4.954,422.4325,5.115,1970,421.994,5.40225,422.06875,7.32125,1965.3515,424.84825,5.695,426.634,6.1725,1967.899,431.09,6.07025,428.253,5.82575,1964.288,1.2185,4.1645,0.19325,420.5285,4.512,1.0445,-0.97075,0.51125,1.4725,-6.66175,0.14575,-40.53,-6.7815,0.3465,0.93,0.735,0.52,0.5075,0.3,2.733,2.90575,2.67075,2.786,2.653,2.321,1.5145,94.754,50.66,1.771,3.1975,2.8125,3.0075,2.36,3.21,1,-4.315,2.3,0,255.55,325.825,-89.7525,296.05,326.6,0.13,-0.02,0.08,-0.09,-0.08,-0.05,0.175,-0.11,-0.12,-0.19,6.162,6.474,8.539,9.55,9.281,6.447,7.386,8.9515,7.3795,7.6535,9.163,9.556,10.54,7.1635,7.451,8.773,9.325,7.181,7.478,9.32025,9.7285,10.629,10.35175,-15.784,-12.104,-22.477
3,6.75,421.0805,4.81025,421.1985,5.567,1971.389,421.1365,4.8785,419.7165,5.33625,1965.7855,420.851,5.245,420.6165,5.95575,1969.451,421.9655,5.44775,421.838,8.005,1963.545,424.8615,5.5005,426.695,5.761,1965.41775,429.872,6.022,431.7545,5.9775,1970.50025,1.1995,3.80625,0.19675,420.494,4.47925,1.23925,-0.70675,1.036,-1.478,-3.0825,0.15075,-43.637,-9.952,0.35,0.91,0.68,0.555,0.52,0.2925,2.587,2.7205,2.5985,2.9155,2.597,2.067,1.67475,94.78,51.34,1.649,3.185,2.92,3.0875,2.5275,3.255,2.3,-1.18,3.7,0.2825,256.975,326.5,-80.68,296.05,327.4,2.86,2.41,2.5425,1.81,1.64,1.15,0.3675,0.985,1.1375,0.8275,6.063,6.4365,8.502,9.54175,9.273,6.354,7.34,8.92,7.305,7.5895,9.1055,9.54925,10.5045,7.04675,7.405,8.7375,9.317,7.08825,7.35225,9.293,9.719,10.623,10.346,-15.7955,-11.8545,-21.2845
3,7.25,421.006,4.84425,421.2955,5.2725,1972.661,421.36,4.7885,419.855,5.415,1966.606,421.342,4.936,422.52175,5.115,1970.138,421.9175,5.40675,423.125,7.96,1968.053,424.566,5.604,426.4435,6.2155,1969.636,429.83725,6.062,427.777,5.938,1970.107,1.07,3.831,0.171,420.854,4.4295,1.09775,-0.96375,1.2995,-1.613,-6.5895,0.149,-57.432,-3.8575,0.354,0.91,0.6825,0.5375,0.53,0.31,2.71025,2.692,2.664,2.986,2.992,2.142,1.849,94.789,51.12,1.493,3.66,3.09,3.15,2.59,3.4975,10.9,8.9,11.5,1.16,253.5,327.6,-64.68,296.1,329.025,28.3725,26.6575,25.54,19.07,16.08,12.21,1.79,10.875,10.88,8.8525,6.009,6.454,8.467,9.53325,9.275,6.302,7.263,8.8955,7.25275,7.474,9.04025,9.538,10.46,6.97575,7.4,8.7065,9.289,7.03575,7.3725,9.2585,9.714,10.6155,10.348,-15.765,-12.232,-21.5835
3,7.75,420.40675,4.8035,418.684,5.171,1986.423,420.80875,4.789,421.232,5.292,1967.45975,420.86875,4.849,422.001,5.338,1971.72275,422.1365,5.134,420.7065,7.8575,1967.2145,424.45875,5.479,426.212,5.869,1967.55825,430.4205,6.0305,427.661,6.105,1967.61075,0.9545,4.686,0.1725,420.892,4.4125,1.021,-1.8295,0.247,-2.874,-7.4595,0.148,-37.823,1.9065,0.332,0.81,0.62,0.53,0.52,0.3,2.9655,3.1305,2.9635,3.471,3.2735,2.28175,2.37575,94.8095,49.155,1.566,4.1875,3.53,3.75,3.2725,4.225,25.4,28.075,26,2.75,254,331.9,-20.9,297.05,332.85,75.105,68.5325,68.9225,51.63,40.69,32.13,4.29,26.745,29.265,21.6975,6.066,6.4855,8.434,9.531,9.279,6.335,7.242,8.8925,7.228,7.487,8.9905,9.541,10.4105,7.03475,7.382,8.671,9.277,7.01925,7.40025,9.2205,9.698,10.60725,10.347,-14.5315,-11.7065,-17.6295
3,8.25,419.98075,4.5825,419.0975,5.3055,1981.4505,421.04525,4.7195,418.18775,4.96775,1970.89575,421.2,4.933,419.9105,5.72,1976.3645,421.9975,5.191,419.97925,7.93575,1975.585,424.79575,5.614,425.473,6.655,1969.05675,428.72875,6.507,427.207,6.6135,1974.189,0.754,5.57,0.17,420.4965,4.338,0.6525,-2.1415,-0.654,-0.10975,-4.2415,0.142,-31.21175,3.04475,0.357,0.7025,0.56,0.48,0.4975,0.3,3.55925,4.1715,3.56125,3.76925,4.0785,2.974,3.069,94.83,45.06,1.763,5.53,5.03,5.2925,5.2775,5.4875,36.9,68.38,63.7,6.4,255.2,338.4,42.01,303.15,339.05,139.6875,124.3975,126.43,86.88,62.5975,51.74,8.07,43.6425,49.93,40.43,6.101,6.559,8.407,9.5735,9.2715,6.408,7.258,8.8825,7.2175,7.518,8.94075,9.541,10.361,6.995,7.36325,8.604,9.249,7.052,7.4595,9.1685,9.737,10.687,10.355,-14.99425,-11.92575,-19.081
3,8.75,420.0965,4.987,420.282,5.5375,1983.706,420.47925,4.9835,420.1385,5.2435,1971.644,420.756,5.236,421.33325,5.66675,1974.4525,421.43,5.195,420.26775,8.09125,1974.035,422.65325,5.715,422.37775,6.17225,1971.3405,426.59,6.1555,426.8585,6.69175,1976.269,0.9155,5.532,0.165,420.89825,4.44,0.74075,-1.8395,-0.106,6.521,-7.3935,0.163,4.634,3.892,0.3605,0.79,0.6125,0.49,0.525,0.31,4.16375,4.538,4.237,4.577,4.89125,3.913,4.481,94.83225,43.705,1.9325,6.9125,6.82,6.795,6.72,6.34,46.925,99.95,89.075,9.43,259.7,345.5,68.585,309,345.8,209.4825,187.66,188.59,138.8275,101.01,85.38,13.205,56.5825,79.9425,65.16,6.321,6.6945,8.387,9.562,9.26775,6.514,7.367,8.867,7.253,7.573,8.972,9.52,10.3125,7.0605,7.387,8.573,9.23,7.26,7.522,9.139,9.729,10.6835,10.354,-13.963,-11.14,-14.64325
3,9.25,419.71375,4.84375,419.165,5.611,1978.1795,419.85375,4.68,419.278,4.942,1978.364,420.342,4.892,419.50525,5.54125,1978.71375,420.17875,4.8875,420.0235,8.0035,1980.1185,421.391,5.3535,422.43975,6.00075,1970.97375,423.374,6.087,424.186,6.317,1981.826,1.047,6.2585,0.204,420.71575,4.465,1.27125,-1.976,-0.694,15.58925,-12.558,0.18325,19.3415,5.5745,0.41,0.97,0.78,0.62,0.59,0.3525,4.442,4.74325,4.64,5.08525,5.376,4.8805,5.3805,94.836,42.455,2.20625,7.945,8.3525,8.52,8.96,7.74,57.325,148.8,144.325,14.1325,262.475,349.85,92.8575,312.5,353.8,267.2875,283.6625,284.275,212.8725,178.01,134.36,18.375,100.0925,130.28,87.2975,6.4545,6.80375,8.3835,9.54675,9.2535,6.783,7.498,8.848,7.448,7.69575,8.9525,9.502,10.2685,7.1735,7.522,8.543,9.196,7.492,7.5915,9.1355,9.721,10.68,10.3485,-13.141,-10.316,-12.787
3,9.75,419.75575,4.8575,417.4125,5.407,1983.613,420.015,4.3665,417.488,5.124,1973.7175,419.75025,4.716,419.143,5.836,1985.166,419.691,4.836,416.676,7.9045,1981.05525,420.337,5.021,421.389,5.523,1981.4745,421.206,5.3145,420.721,5.873,1999.541,1.2235,6.8165,0.2235,420.78325,4.16425,1.43525,-1.385,0.60975,17.641,-11.934,0.2375,35.672,7.865,0.468,1.07,0.865,0.68,0.68,0.41,5.00375,5.1595,5.13,5.364,6.556,5.638,6.3665,94.8205,41.335,2.46375,9.1175,9.5475,10.42,11.84,9.7225,68,195.115,192.4,18.24,267,355.2,149.43,321.2,369.7,409.34,398.44,387.0975,284.0725,246.3225,195.7,23.915,135.9675,181.125,143.795,6.747,6.991,8.374,9.48925,9.2255,6.9365,7.565,8.821,7.65325,7.9025,8.96675,9.483,10.229,7.687,7.698,8.519,9.143,7.67625,7.801,9.14875,9.641,10.52625,10.327,-11.385,-8.518,-7.84525
3,10.25,419.4605,4.744,418.09425,5.177,1983.5965,419.456,4.5365,419.645,4.456,1985.2655,419.531,4.5605,418.514,5.223,1985.1525,419.725,4.767,415.18325,8.35825,1982.035,420.17825,4.77175,420.1735,5.54975,1982.02825,420.634,5.3005,420.77025,5.4055,1994.55025,1.513,7.675,0.225,420.61375,4.24875,1.1785,-1.60025,0.6485,22.989,-12.822,0.28575,68.3705,8.27,0.54525,1.27,1.005,0.815,0.76,0.45,5.487,5.789,5.7025,5.98225,7.3585,6.27125,7.22325,94.8435,39.045,2.77525,10.6275,11.065,11.89,13.325,11.63,80.65,222.4675,195.5,19.0025,267.225,358.3,166.8575,320.85,377.65,447.89,415.85,412.15,331.5,269.305,215.06,27.08,195.925,203.9725,163.28,7.2275,7.22375,8.453,9.4895,9.23125,7.19,7.799,8.807,8.31375,8.041,8.9365,9.482,10.2355,8.4315,7.87325,8.545,9.10525,8.219,7.997,9.19675,9.65275,10.5125,10.343,-10.518,-7.1125,-6.0015
3,10.75,418.884,4.5,416.99475,5.55225,1981.567,419.7195,4.14675,417.166,5.01475,1969.5,418.94525,4.347,417.6105,6.01225,1986.353,419.261,4.43375,413.95875,8.492,1984.93675,419.40525,4.54325,417.57175,5.3885,1985.80025,419.843,4.7825,418.44525,5.36225,1991.72725,1.623,8.139,0.243,419.698,4.106,1.1545,-1.0155,0.92975,16.27275,-12.1315,0.296,56.89,8.847,0.596,1.3875,1.08,0.86,0.825,0.49,6.00125,6.471,6.135,6.64,7.485,7.0685,8.072,94.8365,36.39,3.0875,11.78,12.6825,13.3225,14.09,12.945,81.925,259.395,231.475,24.21,267.9,367.5,199.485,324.95,382.55,553.0325,516.7425,514.435,417.91,314.285,260.4375,30.795,246.9375,251.0825,208.255,8.028,7.5425,8.4795,9.5285,9.2585,7.665,8.089,8.78975,9.066,8.216,8.934,9.46575,10.238,8.9835,8.1105,8.579,9.07625,8.6785,8.338,9.184,9.6675,10.556,10.341,-8.737,-5.4005,-4.454
3,11.25,418.227,4.49,417.8315,4.9695,1989.1405,418.39725,4.272,416.886,4.712,1978.575,418.206,4.372,417.6455,4.9145,1988.44525,418.3995,4.478,414.0535,7.916,1979.882,418.411,4.55,420.424,5.643,1985.5,419.1715,4.6905,420.162,5.273,1999.56675,1.702,8.817,0.27,419.905,4.04625,0.858,-1.0125,0.83275,23.38425,-10.6025,0.34,88.093,5.0945,0.649,1.54,1.24,0.95,0.91,0.5625,6.59725,7.187,6.82675,7.24425,8.263,7.741,8.594,94.807,34.6275,3.51,12.76,13.38,13.97,14.74,14.9725,82.6,340.02,242.8,25.62,272.5,370.3,263.03,328.325,391.85,573.975,542.175,539.9425,440.835,338.52,289.02,36.1425,255.86,266.74,202.3,8.713,7.958,8.5455,9.52375,9.263,8.343,8.36175,8.79575,9.624,8.70675,8.9685,9.488,10.2445,9.398,8.609,8.5875,9.1055,9.1355,8.489,9.2625,9.6825,10.548,10.33675,-6.827,-3.522,-2.874
3,11.75,417.6285,4.5675,417.2675,5.0715,1992.638,417.451,4.594,416.7175,5.16525,1974.679,418.336,4.85,417.7335,5.3835,1991.453,418.0625,4.72975,414.69,8.088,1990.648,418.014,4.6815,418.074,5.14,1991.19575,418.34,4.828,417.84775,4.974,2002.0455,1.8065,9.636,0.249,419.4655,3.90525,1.0305,-0.74075,0.42225,32.41575,-5.76025,0.35,102.9295,3.55175,0.681,1.64,1.31,1.0125,0.9,0.5425,6.8225,7.58875,7.306,7.542,9.06625,7.93925,9.504,94.78575,32.66,3.63825,13.59,13.84,14.455,15.6225,16.2275,83.5,299.26,250.1,24.775,274.9,374.325,253.675,332.7,396.675,556.465,558.0275,560.77,445.2625,363.835,297.13,31.44,264.63,279.82,229.64,9.269,8.2645,8.641,9.5225,9.26825,8.72075,8.694,8.8005,10.38175,9.2565,9.139,9.495,10.1935,9.8785,9.088,8.729,9.0825,9.5125,9.1295,9.39225,9.702,10.539,10.331,-4.00975,-2.186,-0.185
3,12.25,418.278,4.634,417.4045,4.8145,1998.0745,417.85475,4.187,417.8565,4.5555,1984.2585,417.5945,4.70175,418.406,4.817,1994.01575,418.31125,4.5585,415.0115,7.704,1983.28875,418.062,4.716,419.45275,4.87475,1984.9925,418.967,4.93875,419.00875,5.0755,1996.59225,1.9945,9.521,0.2645,419.28725,3.84075,0.93325,-0.7785,0.6585,28.59,-8.308,0.346,133.506,0.108,0.744,1.73,1.46,1.1,1.005,0.59,7.3595,7.9355,7.51375,7.9285,9.469,8.335,9.8235,94.7725,31.0775,3.493,14.36,14.91,15.6675,15.79,16.71,79.4,294.715,261.575,24.285,278.6,378.9,232.94,335.5,400.175,556.74,582.315,590.98,480.52,373.9825,305.5225,37.18,278.0525,299.85,245.095,9.81275,8.664,8.748,9.529,9.2625,8.858,8.895,8.8395,10.8745,9.6185,9.234,9.4545,10.218,10.502,9.333,8.885,9.0775,10.06775,9.3735,9.524,9.7105,10.538,10.335,-1.617,-0.2605,1.51
3,12.75,417.3235,4.41975,415.745,5.034,2000.5055,416.5685,4.27875,415.427,5.524,1993.576,417.392,4.494,417.77775,5.412,1995.86,417.228,4.372,414.76775,8.45425,1989.452,417.5205,4.43425,418.1385,4.7275,1986.589,418.0095,4.552,419.209,4.9725,1996.2915,2.081,10.18,0.27,419.187,3.863,0.70675,-0.685,0.6895,20.368,-8.786,0.391,89.2135,2.071,0.808,1.8,1.43,1.09,1.04,0.63,7.653,8.095,7.844,8.92675,9.948,8.7585,10.885,94.7415,29.27,3.866,14.9525,15.5725,16.02,15.59,15.595,82.375,299.955,259.25,23.86,283.15,381.7,241.915,337.45,398.275,588.97,594.215,577.6575,457.45,370.39,308.27,35.175,285.125,239.435,236.33,10.5095,9.03575,8.89475,9.503,9.2445,9.224,9.043,8.8765,11.2165,9.79125,9.26675,9.44375,10.2345,10.875,9.5855,8.925,9.099,10.409,9.3645,9.569,9.696,10.52225,10.335,0.081,0.213,2.42125
3,13.25,417.2205,4.78,415.816,4.902,1998.52925,416.927,4.35375,415.595,4.886,1990.8125,416.9485,4.7455,417.404,4.824,1995.873,417.287,4.775,414.615,8.493,1992.51775,417.314,4.764,417.373,4.75975,1997.0775,417.69525,4.64625,418.746,4.8575,1999.596,2.13675,10.9025,0.2715,418.8725,3.92,0.9975,-0.661,0.576,21.594,-11.67825,0.38375,74.24475,0.01525,0.78225,1.83,1.4725,1.14,0.99,0.6,7.80025,8.404,8.2455,8.93225,10.44475,9.056,11.167,94.7115,28.46,3.7655,15.485,16.1125,16.11,16.3,17.36,88.725,299.055,273.7,25.5875,285.325,383.475,238.95,339.2,396.5,606.995,591.46,591.4025,462.39,306.57,304.265,34.21,279.82,272.69,212.96,10.95475,9.275,8.984,9.551,9.22975,9.51,9.2315,8.9265,11.6145,10.19,9.34675,9.42525,10.254,11.2705,9.769,9.085,9.116,10.63425,9.615,9.596,9.67,10.51225,10.31625,3.4975,2.13375,3.2685
3,13.75,416.805,4.771,416.62475,5.2775,1997.85325,416.33625,4.65425,414.811,5.62,1988.55025,416.9785,4.833,418.07825,5.636,1995.72975,416.998,4.95525,413.6745,7.50325,1987.783,417.217,4.99825,417.197,4.936,1994.848,417.504,4.8175,417.71475,5.546,1998.951,1.94125,11.2835,0.27675,418.504,4.0165,0.893,-0.677,0.629,22.51825,-8.742,0.425,103.728,-0.937,0.837,1.67,1.35,1.09,1.0225,0.61,7.902,9.027,8.708,9.789,10.82825,9.2995,11.3195,94.66325,27.57,3.87525,15.41,15.47,15.7075,14.285,17.58,88.875,322.46,293.225,28.14,284.1,382.5,247.975,342.7,406.8,605.895,608.23,612.34,487.4775,389.6625,136.39,40.635,299.61,296.14,198.12,11.063,9.502,9.028,9.571,9.2155,9.87925,9.53175,8.979,12.088,10.704,9.4205,9.426,10.2965,11.484,9.983,9.132,9.14,10.837,9.8855,9.57275,9.621,10.482,10.305,5.874,4.1405,3.9055
3,14.25,417.368,4.7295,414.949,5.2,1984.329,416.61475,4.322,414.4915,5.0985,1969.75,417.116,4.80475,415.88225,4.8075,1995.4445,416.868,4.91925,412.564,8.463,1990.973,417.238,4.9495,416.5595,5.5285,1985.7465,417.845,5.12425,416.163,5.222,1999.5,2.1405,11.569,0.2735,418.467,4.2295,0.7705,-0.6115,0.6445,21.84825,-11.9715,0.421,88.9125,1.1935,0.821,1.79,1.3725,1.1,0.99,0.61,8.268,9.2735,8.937,9.523,10.51375,9.4805,11.255,94.6435,27.9675,3.879,15.7275,15.7825,15.98,15.17,18.29,84.375,298.96,284.75,26.63,282.975,382.575,229.26,342.75,409.05,614.7775,584.3225,595.5275,463.88,364.75,306.15,35.5925,313.195,300.91,265.2875,11.6445,9.791,9.1315,9.529,9.204,10.186,9.65975,8.868,12.438,11.038,9.46,9.43025,10.337,11.30675,10.1005,9.19,9.1035,11.04,10.2,9.528,9.625,10.4875,10.31525,7.409,5.59025,4.67
3,14.75,416.659,4.94225,415.691,5.662,1993.4525,416.694,4.75125,415.69,5.621,1970,416.864,4.952,417.13,5.89425,1988.462,416.225,4.983,412.901,8.944,1976.69775,417.043,5.03025,415.426,5.0905,1981.941,417.51,5.3645,416.53525,5.06925,1998.4,2.2645,11.60975,0.2555,418.7065,4.1135,0.8685,-0.51275,0.658,23.78425,-9.039,0.399,87.732,-3.73325,0.82225,1.895,1.4325,1.1125,0.99,0.57,8.8385,9.61925,9.0875,10.29975,10.972,9.975,11.5315,94.642,27.155,4.257,15.35,15.74,16.3775,17.16,17.025,80.9,271.22,239.15,25.79,281.65,384.575,200.385,344.15,406.05,559.2925,525.97,526.13,413.29,324.455,265.8,32.105,275.7425,266.74,229.205,12.2545,10.286,9.293,9.59,9.20175,10.51025,9.867,8.888,12.58825,11.2225,9.5345,9.4445,10.385,11.476,10.209,9.28975,9.158,11.3985,10.51475,9.556,9.6075,10.51475,10.3615,8.634,5.963,5.782
3,15.25,417.144,4.942,415.0065,5.2155,1983.2,416.824,4.861,414.277,4.7535,1977.0425,417.0855,4.933,415.804,4.873,1991.1945,416.927,4.776,413.304,8.814,1990.163,417.146,5.00575,415.8605,5.866,1989.285,417.60025,5.1775,416.808,5.484,1997.48475,2.00475,11.88475,0.22025,418.722,4.116,1.048,-0.4245,0.80825,28.49975,-5.8985,0.40475,88.314,-6.334,0.796,1.7425,1.365,1.0475,1,0.5675,9.14925,9.88725,9.2375,10.4845,11.26,10.3645,11.535,94.634,26.4625,4.1895,14.9,15.205,16.2,16.93,17.21,71.45,218.1775,194.5,20.4675,284.7,383.1,154.03,344.25,399.9,442.79,419.9,410.48,325.455,271.58,222.155,28.535,217.955,210.53,188.29,12.61225,10.65675,9.4865,9.699,9.19675,10.533,10.069,9.019,12.7995,11.3895,9.6295,9.489,10.4355,11.668,10.5105,9.368,9.24475,11.7905,10.883,9.68975,9.672,10.548,10.37675,9.769,7.0465,7.536
