DOY2,HR2,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_3,H2O_1_1_3,CO2_1_2_3,H2O_1_2_3,CO2_1_3_3,H2O_1_3_3,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
1,5.25,0.18122398077295,-7.45653005084066,0.5086626503652,420.112660053573,0.672689556215528,415.155881957695,0.944833220495549,415.111876711538,0.93750603662606,415.320514057878,0.947249512433438,415.081224876439,0.943893507298089,5.42621716398228,-20.7400271968854,0.195163917532772,3.29,2.84,-19.5191,-22.439,-19.50075,-22.819,101.70489,80.69,0.23745,-18.47,-18.86,-12.84,0.6,-1.03,1.3,-0.52,212.5,224.5,240,249.4,-0.06,0.56,0.74,-0.05,-0.11,-0.175,0.06,-0.29,-10.197,-9.616,-7.489,-7.531,-6.847,-6.001,-4.954,-4.533,-10.596,-10.112,-5.326,-4.573,-4.055,-2.763,-8.737,-8.766,-7.879,-7.577,-5.758,-6.012,-4.89,-4.015,-3.27,-10.981,-10.597,-9.366,-8.804,-7.924,-7.2,-5.841,-5.518,-12.842,-11.657,-10.595,-8.23,-8.651,-6.679,-5.494,-4.727,-5.492,-2.6205,-7.42
1,5.75,0.182735394500745,-7.83000048345713,0.495911457792035,420.49541734846,0.683732771949553,415.256767873787,0.79229401511037,415.062836490354,0.786500609936641,415.232701236561,0.780251269268162,414.426274783171,0.743178505085861,5.7436950907052,-20.6639264676045,0.219689639590364,3.28,2.8,-19.5732,-22.775,-19.9495,-23.2538,101.68039,80.47,0.2332,-18.765,-18.96,-12.88,0.7,-1.05,1.3,-0.49,210.2,224,239.9,249.3,-0.06,0.56,0.745,-0.05,-0.11,-0.17,0.06,-0.29,-10.208,-9.626,-7.496,-7.538,-6.852,-6.004,-4.957,-4.537,-10.598,-10.095,-5.329,-4.575,-4.06,-2.765,-8.732,-8.778,-7.89,-7.587,-5.763,-6.016,-4.895,-4.017,-3.272,-10.987,-10.604,-9.37,-8.813,-7.931,-7.202,-5.843,-5.519,-12.834,-11.654,-10.588,-8.232,-8.656,-6.682,-5.496,-4.729,-5.661,-2.3125,-6.74
1,6.25,0.185025268024151,-7.26315233490986,0.519523567101077,420.280251656196,0.702289033489833,415.219128365385,0.9326955549456,415.021096526053,0.909404625366606,415.287582316859,0.943995295300498,414.228310335484,0.961041830617608,5.68540174048994,-20.6603888031453,0.223936575915975,3.3,2.81,-19.50795,-22.869,-19.55,-23.56215,101.63382,80.31,0.23765,-18.915,-19.07,-12.9,0.8,-1.09,2.1,-0.55,211.7,224,240.2,249,-0.06,0.56,0.735,-0.05,-0.11,-0.17,0.07,-0.29,-10.219,-9.637,-7.503,-7.544,-6.857,-6.006,-4.959,-4.54,-10.602,-10.08,-5.332,-4.577,-4.066,-2.767,-8.742,-8.788,-7.902,-7.596,-5.769,-6.019,-4.899,-4.02,-3.275,-10.992,-10.611,-9.374,-8.822,-7.938,-7.205,-5.844,-5.521,-12.821,-11.637,-10.581,-8.235,-8.66,-6.686,-5.498,-4.731,-5.2715,-2.874,-7.45
1,6.75,0.199645050237669,-11.9697209134771,0.567500336798253,420.163621400671,0.653773384756852,415.251487882095,0.882307247408969,415.157887506746,0.800404932622201,415.44460807695,0.861585129544259,414.205306106452,0.878151482858227,5.47615130932884,-20.9310085702559,0.213506036537553,3.25,2.75,-19.445,-22.832,-19.5713,-23.645,101.64725,80.18,0.236,-19.065,-19.04,-12.93,0.8,-1.08,1.5,-0.57,211.5,224.5,240.1,248.9,-0.06,0.55,0.73,-0.05,-0.11,-0.175,0.07,-0.29,-10.23,-9.647,-7.511,-7.552,-6.862,-6.009,-4.961,-4.542,-10.607,-10.066,-5.335,-4.578,-4.07,-2.77,-8.752,-8.799,-7.913,-7.606,-5.776,-6.023,-4.904,-4.022,-3.277,-10.997,-10.617,-9.379,-8.831,-7.945,-7.207,-5.846,-5.523,-12.811,-11.624,-10.575,-8.236,-8.664,-6.689,-5.499,-4.733,-5.631,-2.861,-6.56
1,7.25,0.193570737031583,-7.68679490814475,0.531740868351144,420.474803686883,0.692093739241333,415.214835380645,0.893732687895778,415.172888044872,0.813518514623247,415.283292504694,0.936405529226752,414.141154653317,0.857647712248956,5.44133190541273,-20.9755740381066,0.214759860170239,3.21,2.42,-19.4662,-22.606,-19.4846,-23.63105,101.61607,80.715,0.24215,-19.01,-19.18,-12.96,1.2,-1.105,2.5,-0.54,210.5,223.6,240.2,249,-0.05,0.57,0.73,-0.05,-0.11,-0.17,0.06,-0.29,-10.24,-9.656,-7.518,-7.557,-6.867,-6.012,-4.963,-4.545,-10.613,-10.053,-5.338,-4.58,-4.076,-2.773,-8.762,-8.81,-7.924,-7.615,-5.78,-6.027,-4.908,-4.024,-3.2915,-11.004,-10.624,-9.383,-8.84,-7.952,-7.21,-5.847,-5.525,-12.807,-11.624,-10.569,-8.238,-8.669,-6.693,-5.501,-4.735,-5.351,-2.7755,-7.32
1,7.75,0.182495801288034,-11.662328577515,0.567521039020137,421.011166520743,0.672125758983444,415.217919167203,0.864274304642676,415.2148445,0.849033843156054,415.144682278846,0.88497014662682,414.341213195161,0.925173410454801,6.07805679212466,-20.7694466589999,0.190791154619079,3.61,2.455,-19.7213,-22.245,-19.4701,-23.5132,101.64628,81.015,0.23575,-18.405,-18.97,-12.97,1.2,-1.135,2.3,-0.55,210.8,222.8,240.3,248.7,-0.05,0.56,0.735,-0.05,-0.11,-0.17,0.07,-0.29,-10.251,-9.667,-7.518,-7.564,-6.872,-6.015,-4.965,-4.548,-10.618,-10.042,-5.341,-4.582,-4.081,-2.775,-8.771,-8.821,-7.935,-7.625,-5.786,-6.03,-4.912,-4.027,-3.2935,-11.004,-10.631,-9.387,-8.849,-7.958,-7.213,-5.848,-5.527,-12.781,-11.652,-10.563,-8.239,-8.673,-6.696,-5.502,-4.737,-5.352,-2.4375,-8.23
1,8.25,0.192736686180554,-8.4760864499986,0.531574644672052,420.494982984348,0.662521133321917,415.174541185897,0.9114059020162,414.989827160772,0.882864113056805,415.253552405751,0.901478677230722,414.189227780688,0.864624786977623,5.65188005717737,-20.8034861584089,0.205774727440517,3.465,2.585,-19.6338,-22.299,-19.589,-21.0848,101.67603,80.96,0.2357,-18.35,-19.17,-12.93,0.9,-1.045,2.2,-0.57,209.6,222.8,240.3,248.5,-0.055,0.56,0.73,-0.05,-0.11,-0.17,0.07,-0.28,-10.261,-9.677,-7.512,-7.571,-6.878,-6.018,-4.967,-4.551,-10.635,-10.031,-5.344,-4.583,-4.106,-2.778,-8.779,-8.826,-7.946,-7.634,-5.795,-6.033,-4.917,-4.029,-3.296,-10.998,-10.638,-9.391,-8.857,-7.965,-7.215,-5.85,-5.528,-12.765,-11.682,-10.559,-8.237,-8.677,-6.701,-5.504,-4.739,-5.439,-2.6345,-8.1
1,8.75,0.188240732076323,-8.89006725002848,0.535379797622936,420.351286395689,0.597584520097003,415.205320891026,0.869685613791468,415.07864986039,0.774835327393058,415.318805375705,0.859161331016009,414.588414176871,0.863992489159018,5.55121635845289,-21.0274588864699,0.189018859274297,3.315,2.57,-19.8295,-22.247,-19.6295,-22.9141,101.72305,80.92,0.235,-18.375,-19.32,-12.91,0.5,-1.1,1.3,-0.57,206.4,223.1,239.5,248.3,-0.06,0.55,0.72,-0.05,-0.11,-0.17,0.06,-0.29,-10.271,-9.686,-7.509,-7.578,-6.9,-6.021,-4.969,-4.554,-10.652,-10.023,-5.347,-4.585,-4.1095,-2.78,-8.781,-8.823,-7.957,-7.643,-5.801,-6.037,-4.921,-4.031,-3.287,-10.993,-10.645,-9.394,-8.862,-7.969,-7.218,-5.851,-5.53,-12.748,-11.712,-10.555,-8.234,-8.682,-6.704,-5.505,-4.741,-5.499,-2.761,-9.09
1,9.25,0.165779332259342,-6.73404248724317,0.541670484452094,420.231135302241,0.618233023655306,415.296922615385,0.759743439761662,415.054422773079,0.739824156815048,415.300621801282,0.838979201641353,414.934988309678,0.730533337532443,5.07768156649912,-21.2087182856965,0.200253169151312,3.565,2.62,-19.9755,-22.4625,-19.42835,-22.94275,101.755355,80.52,0.23665,-18.33,-19.565,-12.965,1.2,-1.02,2.1,-0.575,204.65,222,239.15,248.45,-0.06,0.56,0.71,-0.05,-0.11,-0.17,0.065,-0.29,-10.2935,-9.928,-7.523,-7.6745,-6.921,-6.0655,-4.9985,-4.581,-10.752,-10.072,-5.414,-4.586,-4.113,-2.782,-8.781,-8.837,-8.1775,-7.7885,-5.9215,-6.0665,-4.949,-4.0335,-3.3005,-11.009,-10.651,-9.429,-8.871,-7.976,-7.229,-5.8685,-5.5455,-12.772,-11.719,-10.636,-8.2325,-8.7805,-6.762,-5.544,-4.7435,-5.396,-2.723,-9.99
1,9.75,0.20173602766118,-5.18640099057719,0.539183011630004,420.006941517693,0.610829271398278,415.080685045016,0.873632803141917,415.056482881944,0.854972926666317,415.26899490266,0.871113823322484,414.887385206648,0.854177374335089,5.12657020578748,-21.4337103411198,0.196472381265991,3.565,2.61,-19.6956,-22.6375,-19.5191,-22.9175,101.762585,80.555,0.2353,-18.73,-19.545,-12.965,0.85,-1.075,1.65,-0.45,202.75,221.2,238.45,248.3,-0.06,0.56,0.7,-0.05,-0.11,-0.17,0.065,-0.28,-10.2935,-9.928,-7.5215,-7.6805,-6.922,-6.0655,-5,-4.5835,-10.7525,-10.0685,-5.419,-4.588,-4.101,-2.785,-8.78,-8.8415,-8.1905,-7.799,-5.9245,-6.0685,-4.9525,-4.035,-3.3025,-11.01,-10.6535,-9.4315,-8.878,-7.9815,-7.231,-5.8705,-5.548,-12.7615,-11.7085,-10.631,-8.231,-8.782,-6.765,-5.546,-4.745,-5.34,-2.733,-9.24
1,10.25,0.194981106748655,-7.64445605291812,0.492225882411158,420.537294431566,0.587498481550597,415.050237138264,0.721759441922631,415.076372810289,0.803403736731403,415.325351165563,0.839075593319401,414.717126420353,0.778532770776063,5.71915492155469,-21.3422010500776,0.190291751646423,3.5,2.9,-19.8237,-22.5885,-19.6399,-20.3158,101.756155,80.43,0.2317,-19.22,-19.525,-12.995,0.75,-1.07,1.6,-0.455,201.65,220.6,238.25,248.5,-0.05,0.565,0.73,-0.04,-0.09,-0.16,0.065,-0.28,-10.2995,-9.9335,-7.52,-7.6925,-6.916,-6.077,-5.0025,-4.586,-10.753,-10.0665,-5.425,-4.59,-4.106,-2.788,-8.7885,-8.846,-8.2035,-7.8095,-5.929,-6.0705,-4.9555,-4.037,-3.3045,-11.0115,-10.655,-9.4325,-8.885,-7.9865,-7.2325,-5.873,-5.549,-12.753,-11.697,-10.6255,-8.2285,-8.7835,-6.769,-5.5475,-4.747,-5.383,-2.651,-9.74
1,10.75,0.194964681277047,-6.18615795684376,0.51200951948245,420.709813528075,0.58419841745075,415.004515009677,0.875000258139906,415.036686777419,0.861891278685166,415.16893976377,0.86191894735491,414.752937167213,0.737941749968714,5.80042163476442,-21.435945233885,0.193595064185694,3.43,3.29,-20.00855,-22.82,-19.5244,-19.8089,101.71032,80.39,0.23595,-19.055,-19.51,-12.99,0.9,-0.9,1.7,-0.46,202.2,220.2,238.3,248.8,0.02,0.59,0.77,-0.04,-0.005,-0.17,0.07,-0.26,-10.293,-9.725,-7.485,-7.604,-6.905,-6.032,-4.978,-4.566,-10.723,-10.051,-5.36,-4.592,-4.111,-2.79,-8.784,-8.815,-8.002,-7.679,-5.819,-6.05,-4.9585,-4.037,-3.297,-10.974,-10.643,-9.409,-8.88,-7.985,-7.228,-5.856,-5.538,-12.685,-11.606,-10.542,-8.225,-8.7,-6.72,-5.512,-4.748,-5.321,-2.652,-9.94
1,11.25,0.184872092382782,-4.61390965491517,0.566381863551433,420.518990061545,0.602973600953042,415.017756974026,0.703326560317967,415.247722282363,0.709381145450546,415.205814480769,0.798311385616354,414.317276166667,0.663070998155902,5.40101162293619,-21.2943502324324,0.227032319078622,3.69,3.24,-19.9502,-22.884,-19.0024,-19.36995,101.752145,80.365,0.2419,-19.21,-19.625,-12.97,1.05,-0.67,2.25,-0.25,207.1,219.75,238.45,249.3,0.18,0.615,0.83,0.005,0.06,-0.165,0.07,-0.21,-10.3065,-9.938,-7.5165,-7.613,-6.927,-6.075,-5.0065,-4.591,-10.75,-10.065,-5.4355,-4.6535,-4.1275,-2.7935,-8.806,-8.856,-8.2295,-7.831,-5.939,-6.0745,-4.982,-4.041,-3.309,-11.016,-10.66,-9.4355,-8.897,-7.9935,-7.2355,-5.8765,-5.553,-12.737,-11.668,-10.615,-8.224,-8.787,-6.7775,-5.552,-4.751,-5.639,-2.451,-8.465
1,11.75,0.180616283009702,-8.03570148023388,0.539637594255956,420.304271754751,0.598456807076333,415.11716675284,0.783171087555537,415.129392364952,0.862116551443996,415.155033988095,0.824369527547146,414.770018891374,0.894847749590607,5.60926568747757,-21.2740068131907,0.215635589628456,3.78,3.17,-19.9885,-22.6855,-19.19765,-19.1922,101.76984,80.28,0.2463,-18.85,-19.615,-13.02,1.6,-0.355,2.9,0.155,205.8,220.5,238.6,249.9,0.26,0.755,1.15,0.195,0.21,-0.17,0.08,-0.19,-10.3095,-9.9415,-7.515,-7.618,-6.9325,-6.08,-5.0085,-4.5935,-10.735,-10.067,-5.4405,-4.6565,-4.131,-2.7955,-8.816,-8.8615,-8.2425,-7.842,-5.9455,-6.076,-4.984,-4.043,-3.311,-11.0185,-10.6625,-9.437,-8.9,-7.997,-7.2375,-5.879,-5.555,-12.75,-11.655,-10.6105,-8.2245,-8.788,-6.7815,-5.5535,-4.753,-5.4515,-2.538,-8.11
1,12.25,0.203485797227537,-8.19317933805945,0.51893895476709,420.261723910117,0.623394476245694,415.055209958064,0.827861345035618,414.92116280625,0.819207248143152,415.121872217252,0.797283345841478,414.61476226489,0.810656720927953,5.78849233335934,-21.2853101922085,0.185794439734059,3.805,3,-20.1984,-22.498,-19.4716,-19.4577,101.787835,80.235,0.2465,-19.33,-19.64,-13.03,2.1,-0.055,3.45,0.44,206.4,220.9,238.7,249.95,0.5,1.095,2.02,0.49,0.67,-0.17,0.09,-0.11,-10.313,-9.944,-7.5165,-7.625,-6.938,-6.084,-5.0105,-4.596,-10.725,-10.07,-5.446,-4.6585,-4.135,-2.7975,-8.826,-8.8695,-8.255,-7.853,-5.9515,-6.078,-4.9685,-4.0445,-3.3135,-11.02,-10.6645,-9.438,-8.903,-8.0005,-7.241,-5.902,-5.57,-12.763,-11.6475,-10.6065,-8.2275,-8.79,-6.7855,-5.5555,-4.7545,-5.2235,-2.373,-9.51
