DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,CO2_1_7_2,H2O_1_7_2,CO2_1_7_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_1_5_1,T_CANOPY_2_5_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_IN_1_7_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
4,9.75,-0.5121563639,389.1298166375,0.746650286875,330.962128315,35.4393056788298,1.70058335061048,420.01536413,11.0909861045,449.712305291031,8.94970326275,420.19638429246,432.544272562127,8.72091185679975,419.578207805347,423.37606933,9.064053037,423.10205612,464.978101988184,8.90568182684223,449.149819044905,9.377517774875,450.471804911336,10.2677442004,419.5196784325,472.4783568851,9.97918275202143,420.699605229237,4.07072051789097,18.5536701809893,0.705576826549998,2.9145,2.375,1.23,1.0605,0.94075,18.4106425,19.1198,18.975835,19.191465,19.420485,19.30394,18.274855,17.38318,79.392815,95.629,15.2282,20.3895,19.4045,17.2055,16.4245,11.9305,45.35225,475.835,913.464,882.125,115.841,347.955,421.385,380.2775,527.3175,1801.0325,1807.2915,1793.6315,940.047,387.4195,430.0645,191.113,208.7585,378.68175,72.50775,9.8646,7.694925,5.63445,5.154925,5.01345,4.88955,4.9277,5.082575,12.498225,9.58534999999999,7.564975,7.107675,6.852,6.528875,5.910175,5.83315,9.18319999999999,7.50079999999999,7.13205,6.92265,7.00005,4.5659,3.93985,4.073375,3.87705,3.84205,3.89965,3.7699,3.9975,3.828025,5.06765,4.00935,3.4247,3.7658,10.32265,28.33995,0.87565,764.5655
4,10.25,-0.573303322125,521.235341017499,0.89105484075,376.4027073275,21.6267958655919,1.70925810229092,420.819203,11.274399785,447.812446455939,9.7299389815,421.64597970625,460.655724613116,9.465167858,430.909416875,448.555843568792,9.830129111275,418.9887816875,464.9799446379,9.358015937,448.257157662527,10.2594623295,446.907637015635,10.522314915,421.545242776672,471.988141118653,9.44054723553391,442.14796546983,4.34861244066346,18.7739169198632,0.67604208865,3.01,2.4075,1.301,1.12,1,18.6031375,19.40955,19.166995,19.4714925,19.85944,19.979695,19.5147,18.19139,79.40679125,96.553,15.35639,21.966,20.758,19.338,17.5325,12.2865,49.7755,486.905,986.13,949.38,127.418,341.13,429.38,383.3925,541.5875,1952.9505,1970.37,1923.604,1727.1545,440.4875,434.5835,198.762,235.252,449.83725,150.22725,11.279575,8.44675,5.81305,5.19265,5.00495,4.8929,4.92475,5.08585,14.1919,11.0601,7.899275,7.157175,6.849775,6.5201,5.919075,5.8379,11.134325,8.32567499999999,7.24189999999999,6.9119,6.992075,5.089,4.26412499999999,4.1513,3.8642,3.83815,3.90235,3.77085,3.9975,3.828025,5.9305,4.353,3.40315,3.756,13.168925,47.09325,1.485075,800.721
4,10.75,-0.659983237,418.86519328,0.97740109848693,460.932800762984,24.4669635736612,1.777276053325,421.490636545,11.4156637205,446.861098779008,10.760971955,422.131210257394,461.600647014818,10.049398929,421.259149946328,447.455950050228,10.921608745,421.388537559936,463.969442284898,10.406612878,447.555380332391,10.998525916,446.370025776486,11.127293745,422.05340559,472.88951527756,8.52524781283262,419.347589287461,4.632686017875,18.7073203821119,0.7670556808,3.152,2.5025,1.3325,1.1235,1.05,18.56407,19.16045,19.18534,19.42393,19.82489,19.981155,19.79368,18.538045,79.395215,97.14,15.3642,22.2015,21.0215,19.704,18.064,12.435,52.86075,545.66,1097.084,1030.115,149.2465,348.13,429.465,385.7075,549.76,2065.253,2086.163,2070.25525,1954.1115,1835.7515,809.1515,197.5205,261.9535,194.54575,108.07725,11.725925,8.9884,5.9889,5.2354,4.9962,4.892125,4.92105,5.0876,16.0996,12.507075,8.275375,7.223625,6.84955,6.5113,5.927975,5.84265,14.1024,9.82224999999999,7.41359999999999,6.917175,6.985125,7.0192,4.65695,4.23945,3.8506,3.8314,3.90505,3.772775,3.996575,3.829,7.143375,4.93115,3.3929,3.744525,14.9959,79.83965,2.2924,941.538
4,11.25,-0.681865801425001,344.0825156125,0.872381373075,405.381327632495,25.1237271988448,1.92284069705,423.03447204,11.990335292,450.036310340987,11.344610962,422.00522786,462.262719921226,9.2921611438,429.429315844286,449.948422860549,11.18406670625,421.1470585375,465.846190129697,10.1345470025,449.851194031642,11.293336788,449.122504224093,11.631066402,423.02849119,473.022343445657,8.47160181738517,420.649452436972,4.992279441525,18.7069786190073,0.746433430161367,3.47,2.7125,1.5705,1.2825,1.18,18.5782775,19.20195,19.1324975,19.44088,20.01478,20.139855,19.89026,18.612605,79.3911175,98.53175,14.962735,22.587,20.7625,18.71,18.266,12.362,54.311,484.055,1061.6525,1037.9,146.55075,346.705,431.7625,385.7775,556.925,2107.52475,2179.7095,2101.588,1983.1695,1940.5845,655.1595,139.88,291.05525,612.9105,86.73725,11.911275,9.2526,6.11875,5.27415,4.9884,4.892125,4.9183,5.08935,17.44295,13.74745,8.677575,7.3041,6.853225,6.50055,5.936875,5.701725,16.3818,11.399125,7.63669999999999,6.9355,6.9782,9.557225,6.20565,4.334125,3.832075,3.825625,3.906825,3.774725,3.9955,3.828025,8.237825,5.81465,3.4372,3.7318,15.571,102.1033,3.5958,873.20575
4,11.75,-0.576968379075001,463.91826135,0.891081982446514,443.751014456636,16.6755845781634,1.8339366722,421.82244306,11.797613724,450.495922078218,12.1426936345,421.874215714243,464.379318456457,10.655502216,419.940259290913,451.071195078586,12.30579571125,420.454052408838,465.783390406306,10.55565407,449.805526723188,12.708935714,449.707409439584,12.500454488,420.627239025,472.788878809463,8.66937179846364,421.951315586483,4.621050531,18.5990977725,0.7674752638,3.252,2.6525,1.3535,1.21,1.093,18.412245,18.949975,19.000215,19.30014,19.75615,19.968485,19.899915,18.87164,79.38367375,98.63575,14.90237,21.882,20.5295,17.4995,18.302,12.8775,50.62425,480.33,1060.77425,1030.9,160.6795,345.89,431.245,385.96,556.6025,2139.30675,2193.588,2118.634,2010.1385,1676.5715,581.3355,196.041,284.85375,1900.97075,453.44575,13.418075,9.8835,6.299325,5.317875,4.980625,4.884425,4.9162,5.09205,18.510425,14.711975,9.099725,7.40055,6.859825,6.49075,5.944775,5.7038,18.2522,12.787675,7.88792499999999,6.963875,6.9704,10.22635,7.20495,4.41022499999999,3.8188,3.818875,3.9104,3.775675,3.9945,3.82805,8.41575,6.22945,3.5889,3.7214,19.085625,113.91935,5.04414999999999,833.8695
4,12.25,-1.09606401955,277.9914125025,0.8806222862,450.589245845478,36.2781570136272,2.0854720238,421.4365707,13.6247768275,449.395722159334,12.766883356,420.078047706913,463.530424900417,10.758770297,421.564820953334,426.467395750363,13.0919889815,419.621722,446.287707590673,11.2184946555,449.511272008651,13.04482418875,448.35346527915,12.898986872,419.626791182912,473.64665545431,9.37050945405009,447.809692540723,5.15280929310547,18.5436732378424,0.820536075825,3.364,2.735,1.451,1.265,1.114,18.3500175,19.135175,18.91833,19.169815,19.59926,19.71275,19.639885,18.740175,79.373495,98.053,14.87347,21.72375,20.53425,18.1115,18.734,14.2885,53.50125,516.0175,1057.86925,1008.2125,157.3095,346.3,429.42,382.835,560.9275,2117.98425,2170.074,2096.30825,1997.4385,1913.8635,617.371,377.328,288.15675,1794.18675,1154.7135,14.42935,10.740875,6.541075,5.3786,4.972825,4.88345,4.91625,5.0901,18.93545,15.418625,9.50895,7.508025,6.86935,6.48095,5.95265,5.7585,19.12145,13.9535,8.13562499999999,7.0012,6.964575,10.02785,7.5069,4.48742499999999,3.805475,3.812125,3.91315,3.7776,3.995475,3.8281,8.5028,6.4107,3.7309,3.71415,27.6606,127.23425,5.9554,839.65675
4,12.75,-0.554743682750001,419.95110639,0.96364565855,411.32082942,18.9782899909037,1.817626426075,421.491301115,14.293192387,471.882235991965,12.008942872,420.057918997886,481.154801569449,10.6027244695,419.855590264532,456.501303573894,12.08410146125,419.2334803,465.535482859945,11.189441441,458.868827962552,12.4100480865,449.003392004151,12.4357228545,420.000200412108,477.487328259422,10.105499803036,434.370352258938,4.99692167535,18.5393398375684,0.79072358245,3.204,2.605,1.4325,1.2405,1.1415,18.4395625,19.20665,19.01353,19.3341325,19.84439,19.8861775,19.973185,19.9228375,79.3538225,96.99875,14.716965,21.84725,20.5815,18.0735,22.28325,27.317,53.89725,489.6375,1065.0375,1005.405,150.45,345.5625,432.3225,378.9125,557.1675,2119.50225,2162.931,2079.218,1966.163,1926.194,1759.2445,1476.93375,290.24175,1059.6875,736.366499999999,14.4114,11.03765,6.702025,5.436375,4.964075,4.88345,4.916275,5.087225,19.167875,15.851875,9.87245,7.61465,6.8809,6.47015,5.95955,5.787875,18.422325,14.42225,8.38237499999999,7.040625,6.958825,9.7554,7.570025,4.60465,3.83825,3.80635,3.9159,3.779525,3.99645,3.8281,9.051975,6.7146,3.865075,3.70285,30.960825,130.4545,6.98464999999999,888.472
4,13.25,-0.289955456,319.15242432,0.884793160233422,355.0985710425,24.2134240112052,2.026911630775,421.2794916375,14.980505385,452.307307284238,13.565941952,420.757688410638,462.161702254777,10.829080221,420.592559693749,450.087172242976,13.47591937175,420.543754037619,466.059117692546,11.19493045175,452.035554963104,13.554902018,452.390233646679,13.3403553725,419.8652190425,472.878582418263,9.70125503257572,420.931011977152,4.628916697664,17.9885533186834,0.768175713525,3.387,2.53,1.433,1.2315,1.1005,17.8300025,18.41555,18.42401,18.6965625,19.14159,19.16872,19.04984,19.6416975,79.343291,97.6315,14.169655,21.178,20.4355,17.92875,20.6865,24.05325,40.841,479.645,1003.839,957.6025,150.06375,345.7475,425.2875,375.25,544.5,2013.58825,2051.9,1977.49325,1880.005,1856.6515,1860.24275,959.32625,286.78125,227.86675,1196.24725,14.01715,11.03155,6.8099,5.485175,4.9563,4.883475,4.920975,5.08435,19.90335,16.44515,10.27855,7.7392,6.909025,6.4584,5.96645,5.797725,16.91195,14.093275,8.60567499999999,7.08095,6.9531,9.609,7.6015,4.70475,3.87395,3.799575,3.9183,3.780475,3.997425,3.8271,9.362225,7.073,4.002,3.6938,30.03645,130.5338,8.22994999999999,790.88675
4,13.75,-0.5730224035,618.20850367,0.908400584649999,404.5587677375,28.2157936875735,1.8636018680921,422.50746692,14.915726038,447.829712136414,13.62472513,422.175085766777,459.481878556624,11.5472088085,421.036099121025,449.313375553225,13.479782075,419.870010872082,463.657137318579,11.796507644,446.666108347741,13.707067651,451.00616936131,13.7870270425,423.494580386329,471.305380423419,10.1914227909994,420.948093435898,4.718938206375,18.2048663515,0.803337726701173,3.40875,2.73525,1.5235,1.25,1.0815,18.1818025,18.987425,18.73271,18.98052,19.475805,19.573375,19.6287175,19.815825,79.312414,97.3475,14.567225,21.66825,20.4045,17.86075,22.119,33.837,20.986,463.1425,1024.89725,994.295,127.45975,346.0175,427.49,375.2875,440.12,2062.80875,2027.741,2020.83525,1887.7585,1749.7525,1724.737,1220.45675,214.46525,190.71875,583.9225,14.05365,11.05425,6.91645,5.53,4.948525,4.883475,4.92105,5.081475,19.390975,16.65885,10.639025,7.8718,6.920625,6.4476,5.97235,5.80075,15.7993,13.619375,8.79362499999999,7.124225,6.948325,9.717675,7.694875,4.8267,3.901675,3.7928,3.921175,3.782425,3.9984,3.8271,9.8489,7.34495,4.1128,3.681375,28.29205,116.902475,9.34924999999999,811.98975
4,14.25,-0.714543312000002,435.37818696,0.890286694663398,514.449143835,28.4419346634951,1.83970250407517,423.253756545,15.400922068,444.310703086282,13.4541087425,422.376513344597,460.059083765774,11.75946386,421.546929516549,444.149661822829,13.6408025075,420.649254560767,462.803613189777,12.380723356,444.285842766889,13.577023635,446.482908978374,13.67769634375,420.866602936775,471.510901350685,10.6658635654858,420.965174894645,4.58228376084415,18.0009691750767,0.7681018908,3.016,2.397,1.39,1.22,1.0815,17.93871,18.518675,18.4367775,18.6224825,19.0747525,19.2289675,19.2629175,20.0688575,79.293122,97.8045,14.460915,20.85075,20.2175,19.53025,23.12075,31.71975,24.89575,441.8675,880.73525,848.0775,124.7195,344.795,422.5975,376.655,423.405,1777.33375,1767.3685,1743.63625,1639.5105,1601.57875,1616.653,816.537,214.9065,762.9355,206.23625,14.9817,11.5655,7.10145,5.588825,4.962225,4.882375,4.921125,5.078575,18.2759,16.3631,10.86395,7.991525,6.945875,6.43585,5.97825,5.80085,15.227725,13.268475,8.95444999999999,7.173475,6.945575,9.842375,7.813625,4.92775,3.9274,3.78605,3.924025,3.783375,3.998375,3.8271,10.60805,7.8254,4.1624,3.673875,32.85155,87.774,11.0754,693.659
4,14.75,-0.973680974125001,302.047740245,0.80498784225917,365.6118789,24.2754768098919,2.011632729575,422.81699147,16.055479184,450.354339988472,13.831510775,420.539934110625,458.252054793558,11.97195890625,420.304605004729,450.647626820709,14.08288923475,421.877124175,444.396626608674,12.600548378,435.286975463744,14.33197486375,450.361100853268,13.875426653,423.4268697,467.372381404276,10.7559302359038,446.63906711077,4.4468688763,17.654482717,0.7799948077,2.906,2.264,1.28025,1.0815,0.9605,17.36016,17.888425,17.81349,17.9782975,18.277325,18.3930025,18.195575,19.3193175,79.2718275,98.72375,14.2212,19.779,20.362,19.827,20.9545,22.95125,28.756,392.3175,824.6315,780.1825,102.87875,345.5175,415.9525,375.2375,445.025,1665.399,1653.86475,1623.92325,1496.58225,1435.15775,1320.30275,859.83975,165.53825,362.437,371.596,14.84695,11.75775,7.2469,5.652625,4.98275,4.882275,4.91785,5.0764,17.3982,15.945,11.017825,8.1033,6.972125,6.424075,5.98415,5.799,14.92685,13.06715,9.09424999999999,7.229725,6.9429,9.84915,7.9074,5.04265,3.96225,3.7783,3.923075,3.7853,3.99935,3.827125,10.4315,8.0544,4.27615,3.665425,33.033,64.60625,12.2854,636.05275
4,15.25,-0.251431881800002,288.9217513975,0.7866325814,373.9070209,21.9226367339119,1.75040524213771,422.5336548625,16.6590784385,435.626580865685,13.7976845,421.107482427753,442.570510589864,12.58054987,420.554532502241,436.092366742087,13.918343753,420.369097522857,445.725238785911,12.5541487525,435.242741846706,14.11499287025,436.813767571566,14.3451137075,425.214139311698,456.207874116468,10.8746173738002,426.249524531629,4.24548987553878,17.160471782,0.79341626115,2.977,2.431,1.3105,1.13075,1.0305,16.7432025,17.35165,17.1427025,17.2890875,17.5311925,17.6238475,17.326195,18.2685625,79.2508605,98.647,13.79053,19.2395,20.2455,20.9535,17.62375,17.60725,22.094,344.2875,758.497,728.73,90.89525,345.075,412.2,376.4025,426.5425,1557.261,1509.76125,1501.7355,1351.477,1098.999,733.92375,322.28875,147.73975,354.68625,311.3395,14.423925,11.640325,7.327025,5.70885,5.003275,4.88315,4.91545,5.0736,16.8866,15.62185,11.1414,8.21605,7.00135,6.42695,5.990025,5.795175,14.570575,12.887125,9.21097499999999,7.290925,6.94125,9.59824999999999,7.9026,5.1218,3.9936,3.771575,3.927025,3.78625,4.000325,3.82615,10.03145,8.01625,4.384825,3.658,30.72795,52.7205,11.5059,585.33575
4,15.75,-0.220344209250001,261.36881588,0.736002089713946,323.93070838,10.1942204109438,1.596850509375,423.28066275,16.127853595,451.583262018108,13.89932328,420.99107257516,458.401307370239,12.3203562475,421.32012306116,451.377321428544,13.81460483,422.313873201429,458.383356628937,12.48404401325,451.343041135673,13.74547334125,451.917319545171,13.795760334,422.954667567563,462.098595709039,10.599258229547,426.040892350627,4.22050909855,16.7311809246246,0.63685897575,2.6925,2.301,1.25175,1.07125,0.882,16.2545475,17.2624,16.6718725,16.8356625,17.137275,17.211285,17.0513625,17.9030075,79.253107,98.80475,13.4863325,19.00025,19.4825,20.1595,17.5695,17.04775,18.317,315.5875,668.69825,646.1875,79.0805,343.005,409.84,371.935,412.7325,1360.174,1344.4655,1301.31775,1148.18525,344.4975,271.906,326.4005,118.5445,109.74475,61.6127499999999,14.044925,11.4859,7.394575,5.76045,5.02385,4.883025,4.915475,5.07085,16.38345,15.36465,11.247725,8.33075,7.0346,6.440575,5.994925,5.79235,14.25935,12.70155,9.30462499999999,7.352125,6.94165,9.41469999999999,7.8465,5.214825,4.0281,3.76485,3.931075,3.788175,4.001275,3.82615,9.72055,7.9137,4.4786,3.650575,30.08105,48.403,12.5774,525.40625
4,16.25,0.0446887914999982,216.14739187,0.822779128410172,230.282681910568,7.05927916760058,1.9453019626,423.483761425,17.3253064025,441.343648302598,13.6121207005,420.926167119778,447.963330015391,12.63399345325,419.659321742242,440.847179117079,13.7228533165,420.58344465,448.340044726233,12.774740648,440.987183440897,13.7976362575,428.697266029097,13.6641397,421.302587953249,455.216631860038,10.2466946064814,428.131451388498,4.3418922392,16.296182594,0.560923117227818,2.852,2.1335,1.1525,1.02,0.79675,15.7289,16.6874,16.17233,16.38466,16.75096,16.728945,16.569135,14.31303,79.2371325,99.1405,12.157525,18.302,17.8415,17.3705,17.0825,16.205,19.611,266.865,514.7415,495.91,56.611,346.8,405.43,367.74,407.46,1060.363,1053.754,1012.4125,925.8145,340.1235,462.948,205.503,82.7895,80.25,45.0505,12.345,10.12085,6.66065,5.3218,4.913925,4.8925,4.917,5.06815,14.88805,13.82525,10.1787,7.6773,6.917,6.3918,6.0043,5.79105,13.91895,12.53055,9.4004,7.4285,6.9472,9.0888,7.52565,5.0907,4.0409,3.69795,3.91495,3.78925,4.00155,3.8263,9.59425,7.6607,4.55575,3.667025,28.224775,43.55145,11.311925,376.612
4,16.75,0.5763117668,228.76917064,0.6233154346,161.860781028987,8.07301832124538,1.48443954484046,423.53075393,17.4483380245,439.626256010985,13.9102528175,421.814805535,435.309176813978,12.6944641295,421.327111207277,437.478182463782,14.048468193,422.627642783036,450.372406678947,12.8762472555,439.695829299057,14.06628368175,439.630657686072,14.161333588,424.739385295,473.580262735007,10.5650505342795,430.22201042637,3.7909454091,16.024690696,0.530513439423492,2.524,2.0045,1.074,0.961,0.7535,15.52714,16.34875,15.96568,16.15723,16.40388,16.215505,15.56417,13.162245,79.2319785,99.6115,11.1384225,16.987,16.4,15.7355,15.7045,13.701,17.447,196.855,403.024,380.565,43.3645,344.825,400.01,364.17,404.455,799.2075,787.882,756.789,703.018,285.542,332.488,131.784,60.957,78.5105,38.2195,12.30505,10.08415,6.72285,5.33565,4.9237,4.8989,4.91705,5.0667,14.43635,13.53995,10.22155,7.7656,6.9237,6.37945,6.00975,5.78645,13.5818,12.3258,9.4507,7.48775,6.95015,8.81375,7.4072,5.121425,4.0728,3.7071,3.91225,3.7911,4.0025,3.82635,9.37505,7.7328,4.62935,3.71185,27.399675,35.54525,11.15715,296.8815
4,17.25,0.665628703,114.43718995,0.6203280514,141.071151435493,-0.77039193135487,1.18801274465,424.32900255,17.9911271855,438.379858351006,14.47504963975,422.097917786979,447.210925081828,13.1064014505,421.624787338045,438.777199523005,14.314452082,422.455063872791,450.859585912092,13.166190223,428.17263171443,14.10084175875,438.908781142909,14.38712559625,425.9763416,470.069386465296,11.1539110650163,467.775745209129,3.05972213815821,15.863024244,0.4807177416,2.07,1.62175,0.9005,0.762,0.6115,15.28363,16.1844,15.63307,15.766245,15.78801,15.197415,13.91083,11.37402,79.224771,99.875,10.6835,16.126,15.275,14.9105,13.667,12.2055,14.7045,151.33,302.619,290.745,31.7925,344.7,396.665,360.39,393.535,578.6835,568.2065,535.148,427.553,172.524,110.554,66.101,49.906,56.4029999999999,25.5775,12.27665,9.98969999999999,6.77035,5.3515,4.937875,4.9062,4.9171,5.0641,13.97255,13.2393,10.2421,7.84675,6.9315,6.36615,6.0152,5.78185,13.36995,12.17455,9.49065,7.544,6.9533,8.49095,7.2421,5.14385,4.1027,3.7162,3.91045,3.792,4.0034,3.82635,8.8174,7.52415,4.687625,3.75675,26.9305,30.2446,10.6775,202.304
4,17.75,2.1952530612,68.160675012,0.4390206098,52.7178482926978,1.21605260183877,1.14900858575,423.620471375,17.4667342735,427.572329831175,13.997170042,421.26253678,431.50554177013,13.062046602,421.683088704602,428.868592302824,13.9294855625,420.963892014286,434.917841773172,13.221713597,428.783150083433,13.7506022525,442.754671645698,13.92665284375,430.555016409532,445.818746093934,10.8919847239374,438.091543019593,2.52704889596382,15.4275469475,0.490921571471022,1.6245,1.3445,0.7545,0.6405,0.49075,14.888235,15.666475,15.227935,15.288335,14.9892775,14.1276,12.709985,10.03832,79.2310365,100.0445,9.804995,14.71,13.541,12.5735,12.431,10.7685,13.0665,79.1025,174.1805,139.7925,17.0395,343.63,391.36,354,385.195,303.1055,308.9865,284.1245,140.0015,59.908,47.898,27.495,21.2135,25.577,12.6145,11.8602,9.8399,6.7846,5.37085,4.9454,4.9145,4.91715,5.0592,13.47885,12.9172,10.24065,7.91985,6.9393,6.3538,6.0206,5.77725,13.1678,12.05115,9.52235,7.59835,6.95835,8.1594,7.049375,5.15345,4.13065,3.72625,3.9077,3.791225,4.00435,3.8254,8.28925,7.2872,4.726275,3.8001,25.82325,27.288,10.1156,70.637
4,18.25,2.0063086684,22.67166055475,0.355819736,31.7658572247851,-7.08036639190263,0.964988453975,423.43083918,17.26224045,454.203475337292,13.778057233,423.145888032261,453.883977200381,12.78258281925,424.753575803667,441.73584405621,14.028698054,425.307303574014,465.719820094853,12.54940622425,461.910014676757,13.7609102275,449.534682644616,13.758212659,438.8168008625,450.180440577456,10.9497842420419,470.331727443854,2.0986682255,14.66351972925,0.531207135575,1.46175,1.07075,0.5915,0.462,0.46225,14.3908975,14.49745,14.4361825,14.071035,13.2975675,12.392645,11.23344,8.534585,79.236938,98.665,9.4370625,12.506,11.8975,11.112,11.1595,9.6155,11.796,34.8675,69.7145,52.85,5.112,342.375,383.055,345.33,377.025,103.413,99.3389999999999,75.6625,38.357,23.712,19.34,11.2165,8.037,10.671,5.65275,11.1685,9.4953,6.7647,5.399925,4.9595,4.9228,4.9172,5.055,12.96375,12.5741,10.21915,7.98385,6.94715,6.34055,6.027,5.77265,12.6314,11.7789,9.53125,7.64755,6.96355,7.8379,6.8406,5.1542,4.15655,3.72465,3.90495,3.790375,4.00435,3.8254,7.7238,7.00035,4.749475,3.84365,23.049825,20.29345,9.491425,15.1414999999999
4,18.75,1.51098322575,22.3980623555,0.301868835,8.68096587935,-2.20872393140153,0.959175958899999,426.00332237,17.2680406855,444.212391935044,14.007681304,424.674389453333,453.020689455897,12.510599488,424.756315544337,445.271245024842,13.3802949305,430.844433941954,461.961865313138,12.230306172,451.940628111578,13.3563162065,445.90444418,13.362356731,455.271421495,448.209137231799,10.5834772356301,455.891724167433,2.18593335851175,14.41566597625,0.525120309649874,1.29625,1.00925,0.465,0.4225,0.441,13.90307,13.7556,12.33013,11.46537,10.99651,10.63437,9.68155,7.329245,79.2398715,98.802,8.56742,10.621,10.366,9.854,9.908,8.633,10.4135,9.2,0.887999999999997,9.82,2.064,340.275,373.99,343.24,370.855,12.3085,11.904,11.2425,6.477,4.2015,3.2675,3.6545,0.862,1.98,1.0945,10.43125,9.08645,6.7312,5.406575,4.974925,4.93205,4.91725,5.05125,12.41925,12.20685,10.1816,8.03875,6.955,6.32635,6.03335,5.76705,11.96835,11.40135,9.5184,7.69065,6.97555,7.5006,6.63535,5.14205,4.17945,3.71755,3.90225,3.78935,4.00525,3.82545,7.1474,6.67585,4.75225,3.8885,20.3814,16.865875,8.91135,8.4675
4,19.25,1.24986390975,14.988617574,0.293058708513708,9.81640363087496,-0.720351583599858,0.83692797296858,424.920889265,17.394686286,450.36404260431,14.038152579,424.505521685937,470.346179912425,12.13277685625,435.603811454246,471.025828181831,13.363796371,443.250873797143,474.602810579638,10.4497304768767,462.804277054806,12.877776164,466.16337269,12.72395369675,471.9664038625,464.576227755794,10.118611963204,464.920930978311,1.74215376361963,14.04591281125,0.558843520744222,1.255,0.9245,0.4705,0.461,0.412,13.486915,13.41215,10.19363,9.68998499999999,9.369305,9.111615,8.25516,6.212505,79.25345625,99.275,9.25264,9.524,9.136,8.809,8.7715,7.82,9.493,2.8,-0.87975,3.6,2.118,334.855,366.605,339.975,365.25,0.3305,0.312,0.402,0.4515,0.5625,0.271,1.6695,0.16,0.0819999999999999,0.2705,9.7205,8.72085,6.68955,5.417325,4.99115,4.94125,4.9173,5.04845,11.86955,11.822,10.1281,8.08555,6.96185,6.31315,6.0406,5.76245,11.3148,10.98845,9.4873,7.72865,6.982275,7.1668,6.4291,5.1255,4.19945,3.7105,3.89945,3.7885,4.0062,3.82545,6.608,6.34805,4.74455,3.9276,17.18625,12.590675,8.10235,9.48125
4,19.75,3.1682722794,58.1242267075,0.3812146845,15.5351789374096,1.9972696388916,1.145413975925,424.923150835,17.318521053,463.191025557068,13.88161553,424.50497204,464.385065431686,11.51265993375,436.010837683986,460.133592470074,13.014200415,449.2886537,452.725816492857,10.35750815,468.401940335,12.37696772125,478.543202291532,12.11424863625,469.98378232,470.466996669124,9.61826901616265,475.46199601571,2.18399962787763,13.6422971298596,0.701100630575,1.3365,1.225,0.489499999999999,0.4565,0.361,13.386115,13.17455,9.398175,8.758915,8.34026,7.940725,7.256035,5.35836,79.261152,99.19875,9.00008,8.8515,8.204,7.97,7.8375,7.2245,8.8445,2.4,-0.995,3.2,2.4705,334.93,362.385,336.57,361.495,0.26,0.22,0.35,0.43,0.581,0.26,1.5495,0.15,0.122,0.27,9.0396,8.38025,6.641,5.426,5.00935,4.9505,4.91825,5.0447,11.315,11.4705,10.05975,8.12235,6.9686,6.31605,6.0479,5.75685,10.67785,10.5669,9.4422,7.7606,6.987075,6.8196,6.22205,5.1009,4.21515,3.7034,3.89675,3.7876,4.0062,3.8245,6.11965,6.0318,4.72575,3.9603,14.486,8.663,6.43949999999999,9.85
