DOY2,HR2,TAU,H,LE,FC,FCH4,WS,USTAR,T_SONIC,CO2,H2O,CH4,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,PA,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,PPFD_IN_1_1_1,RH_1_1_1,G_1_1_1,G_1_1_2,G_1_1_3,SW_IN_1_1_1,SW_OUT_1_1_1,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1
1,5.25,0.00744785,33.7741,70.0382800000002,7.37127875,48.2695725,4.837872,0.393154525,19.59292,795.23995,12.721965,2214.7,2.149636,1.274342,0.5303634,1.595855,102.7262,372.432666666667,377.430833333333,0,0.332236666666667,99.989,0.937654999999999,1.71801333333333,0.809273333333325,0,2.44016,13.7631666666667,13.4229666666667,13.3788,13.3253,13.2243666666667,12.9919333333333,13.1753666666667,12.9276333333333,12.7744333333333,12.9418333333333,12.8735666666667,12.9682,12.7832333333333,13.2295666666667,13.2361333333333,13.2614666666667,13.2392,13.1403666666667,13.0333
1,5.75,0.0047755895,21.31414,37.33017,7.543894,60.541885,5.357716,0.3810507,19.81281,797.62495,12.710445,2223.74425,1.541917,1.29583,0.5256932,1.087736,102.721,371.728333333333,376.641666666667,0.0572166666666661,0.332236666666667,99.985,0.811870833333332,1.58731,0.598509999999995,0,2.54140166666667,14.1101333333333,13.4126666666667,13.3748333333333,13.3220333333333,13.2154666666667,12.994,13.1620333333333,12.9187,12.7713,12.9389333333333,12.8686666666667,12.9516333333333,12.7847333333333,13.2175666666667,13.2293333333333,13.2548,13.2335666666667,13.1136333333333,13.0310666666667
1,6.25,0.0155349025,6.88121049999999,43.67876,11.96828,38.2966175,5.401412,0.400125,19.94024,791.652625,12.23815,2220.1415,1.517587,1.270752,0.5535156,1.226279,102.7301,371.296666666667,375.999166666667,0.0873164297559783,0.332236666666667,99.9706666666667,0.708983333333333,1.61744333333333,0.141506666666662,0,2.36375,14.0956,13.4117666666667,13.3710666666667,13.314,13.2044,12.9887,13.1567666666667,12.8922,12.7605333333333,12.9317333333333,12.8650333333333,12.9485333333333,12.7805333333333,13.2240666666667,13.2116333333333,13.2559,13.237,13.1137666666667,13.0353666666667
1,6.75,0.012169075,18.36151,38.16463,9.35832925,31.8679175,5.198066,0.4451944,19.55868,782.73555,12.54317,2215.98,1.648396,1.215498,0.594985,1.267314,102.7273,372.951333333333,375.27,1.60032553601042,0.172131666666666,99.98,0.634166666666666,1.90597333333333,-0.389933333333335,0,2.24797833333333,13.7321666666667,13.3853333333333,13.3524,13.3065333333333,13.1979,12.9955666666667,13.1590333333333,12.9102333333333,12.7424,12.9154333333333,12.8665,12.9201,12.7955333333333,13.2148333333333,13.1828,13.2399666666667,13.2239333333333,13.0993666666667,13.0472333333333
1,7.25,0.02679817,26.8277375,40.589665,11.80326,22.1240425,5.015984,0.4116351,19.59655,788.20405,12.3310125,2241.11275,1.592769,1.294435,0.6523249,1.438333,102.7281,375.629,374.617916666667,0.973015833333333,15.1429633333333,99.984,0.585203333333333,1.50608666666666,-0.291623333333336,3.79216,2.76983333333333,13.7296333333333,13.3640333333333,13.3318333333333,13.2954666666667,13.185,12.9961,13.1615666666667,12.9669333333333,12.7291,12.9039,12.8526,12.8717,12.7916333333333,13.1973333333333,13.2010333333333,13.2192333333333,13.2106,13.0937333333333,13.0451
1,7.75,0.02066691,31.8109749999999,55.3731249999999,11.2867725,40.02967,5.641206,0.4220635,19.26229,765.4904,12.432925,2230.67,1.592494,1.319409,0.6058793,1.832021,102.7337,376.009666666667,375.657666666667,6.06346666666667,91.2869333333333,99.972,0.517143333333333,2.15749666666666,0.500746666666662,40.9640666666667,4.43279666666666,13.3943,13.3504666666667,13.3224,13.2893333333333,13.1832333333333,12.9932,13.1635333333333,13.0865,12.7572333333333,12.9005,12.8444,12.8541333333333,12.813,13.1803666666667,13.1841666666667,13.2062,13.1989666666667,13.0960666666667,13.0604333333333
1,8.25,0.0265873285,25.2360475,76.6339,7.7070635,36.2678425,5.539473,0.398620925,19.22951,745.412325,14.171125,2240.2285,1.696353,1.380413,0.569367,1.084567,102.7515,376.610333333333,378.568333333333,20.5176,212.556333333333,99.976,0.386423333333333,2.87683666666667,5.04687333333333,100.130933333333,13.2514633333333,13.4356,13.3385666666667,13.3124,13.2785666666667,13.1709666666667,12.9885,13.1639666666667,13.0747666666667,12.7951666666667,12.8961333333333,12.8347333333333,12.8602,12.7932666666667,13.1620666666667,13.1663666666667,13.2017333333333,13.1846666666667,13.0918,13.0506333333333
1,8.75,0.02142474,91.1826949999997,68.5236174999999,9.57464625,56.53,5.093031,0.468258425,19.12141,711.6247,13.52135,2230.695,1.37122,1.174323,0.5570654,1.711497,102.753,376.325666666667,381.821,107.224266666667,406.892666666667,99.981,0.17366,5.62955666666666,10.5528866666667,210.568,74.4836666666666,13.893,13.3188666666667,13.2916666666667,13.2626333333333,13.1614,12.9816,13.1554333333333,13.0677666666667,12.8665666666667,12.8918,12.8217,12.8248333333333,12.718175,13.1489,13.1499,13.1925,13.167,13.0637666666667,13.0144333333333
1,9.25,0.0295606,49.0716275,70.5501,8.72480125,21.5022400000001,4.25193,0.3620189,19.29727,517.1128,12.881355,2223.994,1.35593,1.303167,0.5701951,1.304513,102.7484,378.174,385.21,124.332333333333,573.577333333333,99.551,1.31510833333333,8.58542,16.7819,283.906333333333,81.2357333333333,14.9485666666667,13.2940666666667,13.2656,13.2325333333333,13.1583,12.9857,13.1396,13.0561666666667,12.8490333333333,12.8904666666667,12.8097333333333,12.7899,12.70925,13.1315333333333,13.1301,13.1760666666667,13.1447333333333,13.0452333333333,13.0114
1,9.75,0.028557145,72.60259,101.14465,6.912323,28.792,4.44148675,0.401786425,20.39405,502.8945,12.5923375,2226.81875,1.5226045,1.27799575,0.5668937,1.0866612,102.74865,382.84,392.059333333333,138.0085,758.466,99.452,5.36665166666667,11.2579666666667,34.1411033333333,373.911333333333,82.4062666666667,16.0024,13.2777,13.2475333333333,13.2108333333333,13.1459,12.9903,13.1615666666667,13.5714333333333,12.8279,12.8940666666667,12.7911666666667,12.7503333333333,12.7178333333333,13.436,13.1511333333333,13.1646333333333,13.1309666666667,13.0353333333333,13.0231666666667
1,10.25,0.0258648975,95.62026,82.8257625,13.62588,48.9233,4.951025,0.4152497,21.34811,479.2356,13.02681,2209.263,1.317536,1.237321,0.5791422,0.968533399999999,102.7407,385.330666666667,403.022666666667,152.785333333333,906.888333333333,98.7736666666667,10.8453966666667,15.9828333333333,48.37695,435.301833333333,85.387575,17.4020333333333,13.2874333333333,13.2534666666667,13.2129,13.1345333333333,12.9856,13.1837333333333,14.3388,13.1714666666667,12.9204333333333,12.8007,12.7309333333333,12.7399333333333,14.5508,13.3661,13.2053333333333,13.1505,13.0384333333333,13.0436666666667
1,10.75,0.06774256,127.7941,123.9634,1.257636,42.5389,4.471689,0.4110436,21.75574,476.8109,13.6440925,2234.1445,1.300183,1.22354,0.5739389,0.9297153,102.7183,384.344666666667,407.574666666667,133.118666666667,1024.88333333333,97.4598333333333,15.281475,17.5967666666667,53.479025,492.869166666667,89.3686666666667,18.0875,13.2801666666667,13.2516333333333,13.2202,13.1316,12.9881333333333,13.2052333333333,15.4806666666667,13.6613,13.0195,12.8458666666667,12.7884333333333,12.7529,15.1818333333333,13.7142333333333,13.3177666666667,13.1486666666667,13.0308666666667,13.0572333333333
1,11.25,0.0385666275,157.60245,108.4405,1.68167,21.9726,4.852194,0.4046192,22.47411,444.10585,12.83693,2228.206,1.553442,1.226406,0.5333805,0.8103944,102.6875,385.616666666667,415.215333333333,134.9702,1121.14333333333,96.978,19.8500333333333,21.6976333333333,73.7066333333333,540.8475,93.7033333333333,18.6425666666667,13.2793666666667,13.2556333333333,13.2239,13.1397,13.0037666666667,13.2296666666667,16.3604,14.2464666666667,13.0894666666667,12.8717,12.8229333333333,12.7744333333333,15.8323666666667,14.2051666666667,13.3856666666667,13.1665666666667,13.0327666666667,13.0667666666667
1,11.75,0.01792644,167.6752,182.069775,1.622706,21.58967,5.177219,0.4191929,23.02681,443.710575,16.96738,2221.612,1.399507,1.247788,0.5500639,0.7984084,102.6535,387.334333333333,423.160666666667,138.821625,1196.86666666667,96.5106666666667,26.2322666666667,28.3712666666667,78.0247,576.93,95.4220833333333,19.5261333333333,13.2936666666667,13.2683666666667,13.2419,13.157,13.0146,13.2588,17.3138333333333,14.8779666666667,13.3516333333333,12.8974666666667,12.8252,12.8003333333333,16.5763,14.8033,13.7705,13.2625333333333,13.0468333333333,13.0921
1,12.25,0.02751545,193.58355,134.593775,1.89455175,15.0588875,5.34559475,0.425892975,23.71809,511.35135,15.4500625,2211.86575,1.2996515,1.49327425,0.509920625,0.8005133,102.6078,381.083833333333,430.23,134.3959,1220.39333333333,96.7273333333333,30.9376333333333,32.0674333333333,61.8734666666667,592.573333333333,92.4753333333333,20.3466333333333,13.3067333333333,13.2775333333333,13.2515333333333,13.1681333333333,13.0400333333333,13.2806333333333,17.7958333333333,15.3010333333333,13.6607666666667,13.0216,12.8745,12.8046666666667,17.1167333333333,15.3184,14.1769333333333,13.3276,13.0578333333333,13.0950666666667
1,12.75,0.008812895,184.02005,142.1564,1.7255515,14.8458625,4.7328675,0.39553925,24.392395,511.26775,16.64534,2190.435,1.406978,1.3509475,0.54664295,0.812254725,102.576975,381.740333333333,436.227333333333,145.998666666667,1221.14,96.455,33.7538,34.0180333333333,58.0193,595.925833333333,101.4875,21.1919,13.2998333333333,13.2675333333333,13.236,13.1571333333333,13.0241333333333,13.2795333333333,18.4852,15.8157,13.966,13.0950333333333,12.8524666666667,12.7959,17.5381666666667,15.7697,14.6055666666667,13.5436666666667,13.0481333333333,13.0902333333333
1,13.25,-0.011474175,206.2415,137.164,8.63660249999997,20.919595,4.34693,0.3452825,24.69655,586.530649999999,17.036705,2187.437,1.1996475,1.2095075,0.48276075,0.89169375,102.55125,381.542666666667,437.046666666667,131.354666666667,1166.8,94.8266666666667,37.49605,35.721,54.6145666666667,575.246333333333,90.7349666666667,21.2715,13.3105,13.2708,13.2373333333333,13.1589333333333,13.023,13.2739666666667,18.9236,16.1672666666667,14.2502666666667,13.2428666666667,12.8439666666667,12.8099666666667,17.6297,16.0909333333333,14.9825333333333,13.8125,13.0525666666667,13.1012666666667
1,13.75,0.009936385,187.305,147.06305,2.4092295,21.8119275,4.10514,0.36109125,24.616825,511.0498,17.2418075,2207.27,1.226855,1.284625,0.460145,0.75133275,102.509025,380.547,437.529,140.106666666667,1087.967,93.572,39.2460833333333,35.7152,53.7935,543.592166666667,101.757416666667,21.6522666666667,13.4205333333333,13.2738333333333,13.2363666666667,13.1567333333333,13.0146666666667,13.2894,18.7034,16.4683333333333,14.5078333333333,13.3992,12.8629333333333,12.8376333333333,17.7106666666667,16.3222666666667,15.2780333333333,14.0584666666667,13.0561,13.1240333333333
1,14.25,-0.0178403,166.1523,123.970125,11.7607,37.77463,4.83434575,0.3858906,24.2042375,537.467,17.146325,2207.699,1.89061625,1.3637765,0.464294275,0.871858725,102.51415,380.359333333333,434.751444444444,141.056,1011.73477777778,93.5205833333333,40.0060333333333,34.3498666666666,47.1293666666667,497.150916666667,84.2724361111111,21.7713777777778,13.5025,13.3084333333333,13.2377,13.1539333333333,13.0204666666667,13.3023,18.6128333333333,16.6176333333333,14.7844666666667,13.5794,12.8919333333333,12.8091666666667,17.45,16.4918333333333,15.5178,14.2962666666667,13.0671,13.1121
1,14.75,-0.00593611275000001,143.35,159.94685,3.2711065,12.336155,5.04331925,0.412198275,24.438675,473.9055,16.798025,2233.78425,1.50290425,1.21519175,0.519506,0.7134538,102.5155,376.03075,422.216583333333,120.3825,873.241666666667,92.093,44.1359583333333,31.6891916666667,42.6955916666667,437.366,76.071825,20.65425,13.5242666666667,13.3775083333333,13.2459,13.1600333333333,13.0389,13.3099583333333,18.1105333333333,16.4953416666667,15.005325,13.7637666666667,12.915925,12.842575,17.2441583333333,16.4270916666667,15.74425,14.545125,13.0916083333333,13.1257916666667
1,15.25,-0.0121569,108.9774,94.292715,3.02318525,26.7529,4.793245,0.3828185,24.45465,581.093075,16.3654925,2224.888,1.5338075,1.2455175,0.52101675,0.82462725,102.538475,373.050166666667,420.457416666667,108.919583333333,783.273333333333,93.9329166666667,50.1048666666667,26.5951333333333,37.944425,377.339,72.2323083333333,20.6726333333333,13.5960166666667,13.4582166666667,13.2614833333333,13.169825,13.0466833333333,13.2974166666667,17.8207916666667,16.3252333333333,15.0765,13.8983416666667,12.8881833333333,12.8012,17.0318,16.3153,15.7337916666667,14.7317583333333,13.1101166666667,13.1000583333333
1,15.75,0.00204487,82.03512,97.662675,3.9349275,21.691075,5.14849,0.48941375,24.4049,616.920125,17.0757475,2198.457,1.386245,1.3413475,0.5491955,0.60225825,102.5535,374.681416666667,414.64525,83.7726583333333,560.393666666667,92.7015,49.89515,23.184325,34.0376666666667,276.5905,52.6373916666667,20.388275,13.8779916666667,13.5677333333333,13.2708166666667,13.1689583333333,13.0470666666667,13.280725,17.0734083333333,15.8692916666667,15.011025,14.0075916666667,12.9054166666667,12.8288333333333,16.7016583333333,16.0687916666667,15.6619333333333,14.876075,13.14405,13.111375
1,16.25,0.01831463,27.8687125,150.8914625,5.1587745,21.7584,4.88780275,0.432356,24.2019275,484.38425,16.527,2172.85,1.29071225,1.93170475,0.541808475,1.019897825,102.546775,373.824583333333,407.79025,40.9561583333333,357.377916666667,93.3648333333334,48.9238833333333,19.016575,25.614125,180.925583333333,26.0437583333333,19.7775,14.0610916666667,13.65005,13.2744666666667,13.1587416666667,13.0461833333333,13.2755666666667,16.271525,15.451775,14.8646916666667,14.0813333333333,12.9166333333333,12.8509666666667,16.3425,15.874025,15.5224583333333,14.9102833333333,13.14955,13.1132
1,16.75,0.016870025,8.8498595,198.24084,6.27356224999998,32.2616,4.1273575,0.38447515,24.1529125,584.349625,15.685825,2171.522,1.17290125,1.24511675,0.490487975,0.742779375,102.535525,375.98225,405.717916666667,15.6261583333333,196.217,94.127,45.0786166666667,15.5691916666667,21.302575,96.47345,11.975445,19.2714416666667,14.1042916666667,13.7140416666667,13.3010916666667,13.1574583333333,13.0407916666667,13.3020416666667,16.0238583333333,15.2467,14.7398166666667,14.12155,12.9447,12.8319583333333,15.9903666666667,15.6629333333333,15.36865,14.860925,13.1666083333333,13.09725
1,17.25,0.01583674,8.0925855,76.3079399999999,8.97005449999999,30.61589,3.5781505,0.36991905,23.968875,474.611575,13.9429,2176.6205,1.2306115,1.0634175,0.472202775,1.22863975,102.530625,375.075,396.761333333333,3.29120833333333,47.2568791666667,96.1541666666667,39.5521166666667,11.035625,14.4423333333333,23.0028641666667,2.42022833333333,18.451075,14.0449,13.770325,13.3526166666667,13.1602083333333,13.040725,13.3263333333333,15.3,14.8936833333333,14.6404833333333,14.16265,13.0000916666667,12.863975,15.5776333333333,15.3925333333333,15.232575,14.8234,13.2036416666667,13.11395
1,17.75,0.009048742,30.132495,59.2412549999999,11.5675725,49.59685,4.5262235,0.3607676,22.9746125,466.8226,14.61066,2144.53,1.33932725,1.087417,0.52512785,1.5880225,102.558425,376.28825,391.374166666667,0.0419658333333333,1.55246166666667,97.37925,32.2889666666667,8.8251,11.1902666666667,0,1.76215,17.6412916666667,14.0416083333333,13.7807833333333,13.3971666666667,13.1624083333333,13.0420666666667,13.301775,14.2454166666667,14.2835833333333,14.423575,14.1562833333333,13.0289916666667,12.85515,15.1503416666667,15.094425,15.010975,14.7576,13.2285916666667,13.1044333333333
1,18.25,0.0077687135,17.9932,46.377475,14.93722,44.70422,3.3292255,0.37109275,22.4101125,474.8796,13.71655,2175.992,1.3124035,1.024544225,0.448482775,1.64123525,102.59625,375.431,389.975583333333,0.185456645344697,1.55246166666667,99.331,23.2514333333333,8.81464583333333,8.70295833333333,0,1.86757333333333,16.7959083333333,14.0590583333333,13.7835833333333,13.4234416666667,13.16295,13.0182333333333,13.2757083333333,14.049175,13.8490166666667,14.1891166666667,14.0887583333333,13.0296166666667,12.8311833333333,14.8099166666667,14.8160166666667,14.7486416666667,14.6210083333333,13.2486583333333,13.0875583333333
1,18.75,0.02295108,19.9716075,248.5662,11.8433625,36.441175,3.432872,0.4131825,21.8882375,480.689175,13.4005875,2185.906,1.13805625,1.306648,0.5046351,1.55189475,102.631475,375.081916666667,388.744833333333,0.0309811241411985,1.55246166666667,99.8473333333334,13.0641033333333,7.3240025,5.08698916666667,0,2.13214416666667,15.9716833333333,14.0852916666667,13.778375,13.445175,13.1696583333333,13.00905,13.2622416666667,13.8826833333333,13.5609833333333,14.0043583333333,14.0020833333333,13.0233916666667,12.8178333333333,14.5335666666667,14.6136833333333,14.5840666666667,14.4858083333333,13.27675,13.0849916666667
1,19.25,0.00750637874999999,21.94526,60.68415,19.2239125,35.02112,3.478615,0.4127696,21.391375,499.08965,12.770065,2216.0865,1.3250405,1.1892135,0.522322,1.53321025,102.65015,374.55,385.655416666667,0,1.55246166666667,99.99575,2.77170166666667,6.06903666666667,6.72020083333334,0,2.4183025,15.5318083333333,14.0719083333333,13.7691916666667,13.4598416666667,13.1760333333333,13.0047666666667,13.2551916666667,13.6015833333333,13.3929166666667,13.8056583333333,13.9082083333333,13.039,12.8091916666667,14.1737,14.4444416666667,14.4469833333333,14.3331666666667,13.3126,13.0703583333333
1,19.75,0.02020859,9.59565749999987,68.17634,14.4122925,23.10972,4.44868575,0.38058,21.3842425,516.0489,13.4026925,2178.97,1.4954305,1.25514925,0.592625475,1.78400775,102.672725,373.477666666667,384.667333333333,0,1.55246166666667,99.97575,2.06033333333333,5.85174416666667,6.7817925,0,3.31332,15.6227166666667,13.991475,13.7224,13.4558083333333,13.1863,13.0009916666667,13.2311833333333,13.340275,13.2489916666667,13.6119833333333,13.79665,13.0626083333333,12.827,13.9824333333333,14.124825,14.3316416666667,14.191975,13.3482916666667,13.0695416666667
1,20.25,0.0133388,21.7534200000001,69.672575,14.75238,39.17405,4.2773775,0.4701745,21.2026825,636.8914,12.992385,2182.5885,1.491404,1.15379175,0.56300425,1.779346,102.70675,374.1105,382.737,0.0188412106135987,1.55246166666667,99.9939166666667,2.13610833333333,6.07764583333333,6.40766,0,2.51559333333333,15.267425,13.8851166666667,13.6751166666667,13.4486083333333,13.201325,13.0041333333333,13.2225583333333,13.2167916666667,13.0669833333333,13.4464083333333,13.682,13.075425,12.8187666666667,13.9234833333333,13.9328833333333,14.1702666666667,14.0927416666667,13.3691166666667,13.058875
1,20.75,0.023547305,9.64298575000001,74.1118349999999,14.58371,40.60698,4.779326,0.3799664,21.1256225,747.07625,12.7191525,2193.028,1.41683125,1.24894225,0.4861404,1.8633425,102.743875,373.260166666667,380.739,0,1.55246166666667,99.9829166666667,2.10583333333333,5.1298825,6.06996333333333,0,2.65137083333333,15.1771666666667,13.8336416666667,13.6558583333333,13.4532416666667,13.213775,13.008375,13.2216583333333,13.126525,12.970225,13.3120416666667,13.57315,13.0951083333333,12.81675,13.872125,13.8117666666667,13.9296583333333,14.0170666666667,13.3878833333333,13.05605
1,21.25,0.0126598875,5.52629,69.4400000000001,9.77172800000002,41.5851125,4.1026615,0.371631,20.3378425,771.5475,12.6041925,2226.62275,1.22915325,1.12262025,0.415285125,1.1401065,102.78025,373.879166666667,378.3345,0.00411666666666645,1.55246166666667,99.9453333333333,1.98188333333333,3.59556583333333,5.32723333333333,0,2.65673416666667,14.7391916666667,13.7902333333333,13.63125,13.4466166666667,13.2206583333333,13.0092416666667,13.2318333333333,12.9737333333333,12.8681583333333,13.2180416666667,13.476525,13.090525,12.8117833333333,13.8077083333333,13.7388083333333,13.7488916666667,13.941975,13.4087083333333,13.0614416666667
1,21.75,0.0090402925,26.107225,117.35155,14.7618125,22.7860275,4.0005215,0.363298575,21.0278625,789.08905,13.9284175,2201.065,1.53011125,1.3886115,0.50635675,1.97751275,102.811025,377.014583333333,377.9265,0.0301499999999994,1.55246166666667,99.9583333333333,1.939585,2.07839833333333,4.03498833333334,0,2.9631025,14.6454166666667,13.76835,13.6058166666667,13.43505,13.2298666666667,12.9922333333333,13.2181083333333,12.926175,12.7803333333333,13.175325,13.39895,13.0986833333333,12.8203166666667,13.745325,13.6969583333333,13.6792583333333,13.7950583333333,13.4153583333333,13.062025
1,22.25,0.025054609,27.3659575,104.826589999999,10.5236835,17.6668375,3.93551675,0.37530275,20.69951,819.8888,16.6901,2229.95,1.30788825,1.299102,0.4846499,1.421445,102.84285,379.167,377.736,0,1.55246166666667,99.9531666666666,1.85639833333333,2.52360083333333,3.2267875,0,3.3250175,14.6939166666667,13.7128,13.5707083333333,13.437975,13.2336833333333,12.9873083333333,13.2011583333333,12.8918,12.758575,13.104725,13.3112666666667,13.114375,12.831925,13.6971583333333,13.6618583333333,13.6490333333333,13.6677833333333,13.4289416666667,13.0598583333333
