DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,1.1240768916597,-0.403801186152823,-4.74109316754499,-0.995811263215401,0.10387449381277,-41.9108323470419,-2.62338980261885,0.495963859990764,413.986077433006,7.06371820010911,420.086279737146,6.2334946597908,417.95733818705,420.99701684341,6.27553327740634,418.322246670335,420.873008775082,6.36079935134262,417.982556401785,421.501085598212,6.38908789154868,418.721630724548,426.057605217681,6.36631618781967,420.147138770345,1.03209341148282,3.0982672401591,0.190828704223986,0.91,0.73,0.295,0.11,1.9263,1.493,1.5414,1.3054,1.0897,0.4095,96.92295,88.16,0.20265,2.2125,2.1125,2.65,2.86,0.1,-2.275,0.9,-0.2,319.3,322.6,328.1,326.1,-0.02,-0.1,0.21,0.07,-1.47,-0.02,-0.07,-0.03,-0.22,3.781,4.65,5.023,5.868,6.393,6.857,7.402,9.11225,3.461,3.334,4.734,5.426,5.387,6.288,6.943,8.17,3.586,4.388,4.8745,5.246,5.74575,6.1695,6.25125,7.363,8.08375,3.489,4.171,4.703,5.305,5.372,5.822,6.405,6.995,8.002,3.265,3.846,5.466,5.775,6.595,7.155,7.747,8.41,-4.96,-6.2155,-3.3115,-7.1125
1,5.75,0.594336805799668,-0.659491377744588,-1.851323725532,-0.65890046684049,0.107290824411763,-42.6504214488065,-2.31804695739923,0.517646678849629,414.345364695107,6.65765974263002,419.417713739028,6.24207222936803,418.297054863984,420.453636059705,6.28416070456832,418.242142016755,420.795456629023,6.30778977812287,418.408783718732,421.64286213784,6.35243056252805,418.85032055396,425.370765382872,6.26959044298383,420.231449982143,1.12595028579781,2.95984157478452,0.204121317432802,0.9,0.7425,0.31,0.1,1.7544,1.31525,1.4782,1.21775,0.975575,0.2737,96.93956,86.6125,0.182675,2.135,2.22,2.58,2.74,0.2,-2.07,0.9,-0.11,318.7,323,328.3,325.2,-0.02,-0.12,0.21,0.07,-1.47,-0.02,-0.07,-0.03,-0.22,3.774,4.621,5.008,5.876,6.392,6.858,7.41225,9.1115,3.462,3.262,4.74,5.423,5.38,6.293,6.943,8.168,3.533,4.38,4.8625,5.243,5.747,6.1715,6.253,7.363,8.08275,3.493,4.161,4.703,5.298,5.371,5.825,6.407,6.995,8.002,3.241,3.844,5.483,5.77,6.6,7.154,7.748,8.41,-4.6795,-6.09825,-3.043,-7.49
1,6.25,0.973032387746814,-0.612501043016719,-0.683556500354384,-0.903175829598251,0.129963038356512,-38.9264278824651,-1.67042855414337,0.513013311644791,413.524160152907,6.57921520099639,419.933252466892,6.21863443927465,418.153965704348,420.36054491617,6.31093642061623,418.261263441167,420.261304101178,6.33393848604182,418.549874266739,421.677334603326,6.3797004891516,419.101299762655,426.083735081176,6.34492133840482,419.927297787289,0.952884053158843,2.63973256201895,0.208233396209081,0.82,0.66,0.28,0.1,1.6662,1.4105,1.4289,1.2139,1.070075,0.469,96.93744,85.07,0.1649,2.16,2.315,2.61,2.61,0.1,-2.225,0.9,-0.21,319.8,323.2,329.1,325.4,-0.03,-0.13,0.2,0.0625,-1.47,-0.02,-0.07,-0.03,-0.22,3.769,4.607,4.994,5.882,6.39,6.8545,7.3995,9.1115,3.423,3.225,4.729,5.42,5.374,6.291,6.943,8.165,3.486,4.354,4.8495,5.239,5.74825,6.1755,6.251,7.364,8.0815,3.491,4.156,4.705,5.291,5.374,5.827,6.409,6.994,8.002,3.242,3.797,5.493,5.766,6.605,7.148,7.748,8.41,-5.02875,-6.771,-3.1965,-6.885
1,6.75,0.828142995263546,-0.53497688048054,-1.74954698343521,-0.871570315611718,0.121418948208667,-37.3638034801294,-0.812110494591747,0.456849295485056,413.680925612489,6.92613457588682,420.127937206565,6.16425669746963,418.355047200752,421.036029651365,6.20360174314656,418.394121363641,421.703188374683,6.30456238026589,418.177025411914,421.920826845914,6.50070197570501,419.050840417922,425.380867127038,6.38219208485411,423.817282629651,0.984703608412758,2.58097357019199,0.201139667816394,0.84,0.685,0.28,0.11,1.608,1.31925,1.2471,0.87865,1.047,0.6621,96.9331275,85.4675,0.1758,2.3875,2.61,2.54,2.6,0.2,-2.08,1,-0.18,321.7,323.2,330.2,324.3,-0.02,-0.11,0.21,0.07,-1.475,-0.02,-0.09,-0.03,-0.22,3.782,4.612,4.979,5.883,6.388,6.8525,7.3975,9.1105,3.377,3.224,4.74,5.418,5.367,6.289,6.942,8.162,3.439,4.329,4.831,5.235,5.74875,6.1795,6.249,7.363,8.08125,3.455,4.141,4.708,5.284,5.376,5.822,6.41,6.994,8.002,3.209,3.752,5.5065,5.761,6.602,7.148,7.748,8.41,-4.907,-5.7045,-3.18525,-5.39
1,7.25,1.2158269193064,-0.354758619167157,-2.45423730504094,-1.35149813692141,0.115293478307206,-37.6833987029064,-1.7074317219544,0.535991258630548,413.706376046625,6.84861137661347,420.231956796821,6.32526542353362,418.366686382889,421.159869701586,6.22395049646672,418.285930453856,421.943132077491,6.22420697145885,418.571971031845,422.194151126888,6.38291935843855,418.704373223214,431.63320203964,6.36331623444731,421.474936951013,1.01385150946985,2.87233709300816,0.175102909789253,0.83,0.645,0.28,0.1,1.5873,1.314,1.4325,1.021825,1.098275,0.4909,96.9294725,84.56,0.2043,2.205,2.4625,2.63,2.6,0.2,-1.885,1,-0.1,321.8,322.8,330.1,323.8,0.12,0.17,0.33,0.15,-1.39,-0.01,-0.08,-0.03,-0.19,3.813,4.622,4.965,5.889,6.392,6.8495,7.40875,9.10975,3.325,3.235,4.733,5.416,5.364,6.287,6.942,8.16,3.375,4.325,4.8285,5.236,5.75,6.1835,6.248,7.364,8.094,3.42,4.103,4.711,5.279,5.378,5.817,6.412,6.993,8.002,3.151,3.712,5.51725,5.7555,6.599,7.148,7.749,8.41,-5.2745,-5.9915,-3.2295,-5.8025
1,7.75,0.601440328732097,-0.676098622247759,-4.70188093661216,-1.21429737592948,0.0992838108912392,-33.984026328109,-2.76007705074187,0.53137218292405,414.013329182955,6.74922438317324,420.418794252359,6.31177644223394,417.989240752631,420.79998643624,6.20751705800915,418.335700521429,421.591858802624,6.36116920285703,418.475103311403,422.225916746327,6.48525070982447,418.727690908688,426.709823641021,6.29604115373561,420.257051830669,1.04287471832308,2.90333177049311,0.188091047765677,0.86,0.6825,0.285,0.11,1.7268,1.385,1.5492,1.135975,0.8158,0.5823,96.94346,83.6,0.191375,2.2275,2.465,2.88,2.67,1.9,0.15,2.6,0.28,321.5,321.7,329.2,323.6,2.96,3.36,2.975,2.5775,-0.195,0.17,0.03,0.13,0.19,3.814,4.602,4.951,5.893,6.391,6.8495,7.42125,9.10975,3.28,3.224,4.726,5.415,5.367,6.285,6.942,8.154,3.328,4.258,4.8365,5.251,5.75125,6.1865,6.247,7.364,8.077,3.446,4.088,4.715,5.283,5.381,5.818,6.414,6.993,8.002,3.099,3.739,5.52775,5.7505,6.601,7.15,7.749,8.41,-4.935,-5.0475,-3.023,-6.3475
1,8.25,1.11878944629787,-1.05073150519827,-1.93406988334478,-0.268645618502733,0.0982520945133074,-37.6815911781061,-0.581531996187668,0.448824163176715,413.544279774893,6.72358804360812,419.294950918061,6.40198542668669,418.033635238867,420.737929755906,6.40975967419374,418.01728382174,421.183658791714,6.39575937383721,418.272205417625,421.711759492877,6.52117222661249,418.470088253594,425.363152709039,6.43379754570808,420.952277036304,0.974140675250369,2.96243788292202,0.179705317293157,0.79,0.6525,0.27,0.11,1.7895,1.336,1.4789,0.96595,0.719,0.4469,96.9574425,84.48,0.20335,2.215,2.42,3.04,2.68,7.4,6.1375,7.9,1.07,319.45,322.425,330.7,324.5,14.76,16.98,13.785,11.21,2.9,0.61,0.32,0.64,0.75,3.778,4.567,4.935,5.89,6.383,6.8565,7.42575,9.109,3.276,3.212,4.719,5.418,5.371,6.283,6.941,8.153,3.321,4.241,4.841,5.267,5.75275,6.191,6.246,7.365,8.071,3.489,4.116,4.72,5.285,5.383,5.818,6.415,6.993,8.002,3.073,3.769,5.532,5.748,6.603,7.151,7.749,8.41,-5.032,-5.634,-3.17425,-0.025
1,8.75,0.576859167433215,-1.28288878399726,-2.97108236470346,0.389620521773929,0.10621650444291,-40.1863835276202,0.570936910402267,0.437251081956094,413.717878880836,6.83254367035361,419.965475340182,6.45726801794115,417.859061320268,420.808394498569,6.51439953257529,417.977716591337,420.914709375601,6.45523198977028,418.263374782292,420.915305752131,6.6323197477098,418.335460603645,423.927074767132,6.53103365597693,418.686126761648,1.05261944672908,2.94158993568638,0.17267176352117,0.8,0.6425,0.2925,0.11,1.8222,1.687,1.5336,1.102225,1.2021,0.861,96.97754,82.0975,0.24255,2.37,2.62,3.1,2.88,17.7,15.2,17.6,2.55,323.5,323.8,331.4,325.3,33.44,44.91,32.2375,26.66,8.76,1.39,0.79,1.62,2.11,3.756,4.541,4.92,5.888,6.342,6.865,7.4235,9.109,3.32,3.189,4.741,5.415,5.375,6.281,6.941,8.151,3.286,4.241,4.854,5.274,5.75325,6.194,6.247,7.365,8.049,3.457,4.145,4.727,5.287,5.383,5.818,6.417,6.993,8.002,3.091,3.764,5.5335,5.747,6.605,7.15,7.749,8.41,-5.01,-5.30325,-3.04475,9.58
1,9.25,-0.405740153864865,-1.81003708333358,0.770080069708565,0.510838195081688,0.119666298899855,-32.6065049547556,0.991333031014167,0.475902952593457,413.740310878518,6.99691817469163,419.396302989975,6.40992225740669,417.771744948437,419.548848469237,6.50929489546384,417.741017535962,419.916985740168,6.54535432928937,417.779012140079,420.696020094755,6.67151926321019,417.791880250108,423.187626491494,6.45071700304104,420.338364931079,0.869129556495905,3.45363299994747,0.177707136395926,0.73,0.5575,0.29,0.11,2.509025,2.167,2.3275,2.056025,1.93855,0.9659,96.9996,82.36,0.24105,2.74,3.105,3.38,3.06,28.7,30.13,28.2,3.96,324.2,325.7,331.6,327.5,62.8125,65.04,57.72,49.33,14.31,2.33,1.33,3.01,3.06,3.75,4.544,4.906,5.886,6.331,6.867,7.41925,9.108,3.367,3.188,4.767,5.417,5.38,6.279,6.94,8.149,3.273,4.247,4.858,5.269,5.75275,6.1975,6.248,7.365,8.04725,3.443,4.134,4.734,5.28,5.378,5.818,6.419,6.994,8.00175,3.126,3.724,5.52825,5.743,6.606,7.15,7.749,8.41,-5.1125,-5.294,-3.158,23.69
1,9.75,-1.18860897693975,-1.2238912892323,7.17262101126338,0.190433558126731,0.138807331741891,-41.355368651131,0.844594464039243,0.40175561535457,413.329440974594,7.00736591319552,418.520734965641,6.50991116058486,417.031666509091,418.15211734157,6.68090858522994,417.129979060714,418.503681737008,6.65749354100521,417.027224663208,418.358372798266,6.71006847483494,416.927930998489,421.905207588241,6.79321346927764,416.042478629146,0.766194890318153,3.97449577619959,0.170173147286976,0.6,0.52,0.315,0.12,2.8413,2.753,2.8976,2.9323,2.8548,1.8983,97.02321,82.22,0.282725,3.59,3.745,3.97,3.36,37.8,40.73,37.8,5.28,320.8,331,334.2,329.8,89.68,90.01,83.07,72.225,23.815,3.06,1.7,3.87,4.22,3.772,4.557,4.894,5.892,6.334,6.8695,7.425,9.10725,3.387,3.241,4.788,5.419,5.384,6.277,6.94,8.146,3.351,4.272,4.8645,5.263,5.75225,6.2015,6.25,7.365,8.054,3.455,4.127,4.728,5.273,5.374,5.819,6.419,6.995,8.00175,3.116,3.778,5.52275,5.7385,6.608,7.149,7.749,8.41,-5.0395,-5.28525,-3.071,32.84
