DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,PA_1_1_2,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_IN,LW_OUT,PPFD_IN,RH,G_1_1_1,G_2_1_1,G_3_1_1,SW_IN,SW_OUT,TA
2,12.75,-0.01016,-3.3003825,20.0774,0.7021985,4.5001875,0.274995,2.41939,99.86605,0.270170581,431.49275,4.4117075,1.3453325,1.359815,0.4590975,0.26020425,286.20725,316.73725,503.9985,81.8671,-0.221158,-0.749842,-0.453517,208.125,181.206,0.58
2,13.25,-0.0271,-0.7764325,26.047775,0.49723525,4.44102,0.32629,3.06649,99.881675,0.28190856225,430.7915,4.54022,1.4504125,1.510735,0.51149025,0.3247445,288.12025,316.81575,513.91575,78.9646,-0.2223,-0.75,-0.45337525,241.58425,184.9295,1.3275
2,13.75,-0.02415,-1.25234925,24.403925,0.45268875,4.4028925,0.33798925,3.255875,99.8587,0.301592157,430.8175,4.6457025,1.37736,1.389045,0.5248945,0.26858525,291.02775,316.962,504.3715,76.5256,-0.2205915,-0.74909975,-0.45255025,221.025,182.9295,1.50725
2,14.25,-0.02365,-2.23731,26.16945,0.535552,4.52239,0.298718,3.5809025,99.846625,0.308592194,430.57075,4.956075,1.429015,1.369405,0.4334385,0.3389305,294.0525,317.04925,480.31675,76.524975,-0.2205665,-0.7486085,-0.45106675,223.275,182.03825,2.0335
2,14.75,-0.024075,-1.3603965,21.308125,0.57634575,4.611365,0.26544075,3.67938,99.819775,0.31003017875,431.388,5.0511475,1.275545,1.32769,0.3729815,0.3446585,296.25925,316.80925,377.48975,76.802825,-0.22005025,-0.74809975,-0.44923325,191.93275,132.9735,2.1765
2,15.25,-0.018,-4.38601,21.4903,0.7689335,4.463105,0.2850295,3.888225,99.7753,0.309578842,431.487,4.45881,1.227625,1.236895,0.418055,0.343317,286.888,316.74,327.7865,73.72765,-0.2154335,-0.743817,-0.4365165,177.175,114.69,2.60175
2,15.75,-0.020375,-1.687075,19.7515,0.44667525,4.05913,0.305565,3.5624275,99.786375,0.31527037025,431.5025,4.986985,1.012376,1.0838325,0.4131815,0.25883175,295.81575,316.584,283.37975,74.6099,-0.22018325,-0.746992,-0.44825825,168.375,93.219675,2.9431825
2,16.25,-0.01806,-4.76371,14.291575,0.306353,3.74513,0.2459235,3.1825125,99.794225,0.3166107415,431.25475,4.887725,1.15961,0.938064,0.38569775,0.267457,292.68475,316.2975,233.819,74.856,-0.22013325,-0.747708,-0.446717,156.79175,67.60215,2.9605
2,16.75,-0.01755,-5.33057,11.49975,0.2767475,4.09813,0.28295925,3.6525075,99.8012,0.30353086075,431.06125,4.9874425,1.2512,1.2707,0.460217,0.36551725,293.53975,316.39225,144.57075,75.7596,-0.21942525,-0.747625,-0.446808,114.82425,53.2153,2.7913925
2,17.25,-0.014525,-7.8162725,14.511575,0.835858,4.2171425,0.2502525,3.32413,99.793025,0.31650809325,430.99925,4.970425,1.2127225,1.08527175,0.4557705,0.28803975,291.13525,316.20575,69.064475,77.60315,-0.21919975,-0.7480085,-0.445692,76.719775,29.1943,2.550635
2,17.75,-0.00563,-6.552145,11.78545,0.702791,3.69479,0.2520785,3.538455,99.7932,0.29048155675,431.2665,4.266075,1.17212,1.05465,0.3928895,0.341918,282.695,315.8265,29.17635,79.422,-0.228933,-0.760417,-0.4756,31.5325,14.34125,2.143875
2,18.25,-0.002678,-2.31186,14.67485,0.40905655,2.86703,0.210715,3.37829,99.8535,0.27351843325,431.157,4.23222,1.04403,0.976638,0.362624,0.3867585,283.217,315.245,7.92353,81.826,-0.2295,-0.76005,-0.473483,8.03125,4.49258,1.9562775
