DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,G_5_1_1
2,17.75,429.09125,10.089,428.0565,8.9085,2047.7415,427.563,10.524,424.57625,11.1345,2044.34725,429.3,10.085,428.751,8.21,2043.604,429.66425,10.14725,429.054,8.321,2036.755,430.356,10.371,428.78,8.245,2026.58325,436.823,11.16,433.0095,9.9715,2064.45,2.344,15.561,0.302,427.657,8.8885,1.6365,1.952,2.612,17.7195,15.097,0.521,-9.133,-5.86975,1.194,1.9,1.42,0.99,0.995,0.6,14.853,14.7915,14.667,14.867,14.498,13.925,12.814,95.49175,78.385,9.308,12.8625,13.275,12.6675,12.89,12.48,30.8,31.575,37.9,2.84,357.1,390.9,2.315,366.2,378.2,77.95,68.73,67.7375,49.985,37.15,28.715,4.71,25.96,25.01,22.825,12.53725,11.745,10.268,10.551,9.43525,10.682,10.40675,9.547,11.891,10.971,9.80425,9.27525,9.397,11.69125,10.959,10.292,9.364,11.40425,11.127,10.20275,9.895,11.328,10.228,13.945,10.14925,14.235
2,18.25,430.165,10.07475,428.872,8.94,2041.39125,428.30725,10.287,425.859,10.175,2040.269,430.44425,9.9395,430.1975,8.849,2041.393,431.56,10.16075,431.723,8.36625,2044.1385,433.11825,10.5525,431.15,8.6465,2031.219,439.45525,11.184,437.42175,10.667,2056.189,2.495,15.13025,0.43075,429.194,8.522,2.47725,3.007,4.19475,26.682,18.558,0.47925,-8.28925,-5.677,1.133,2.01,1.4725,1.0025,1.05,0.58,14.688,14.441,14.3955,14.434,13.794,13.537,12.3365,95.514,79.11,8.9385,12.18,12.43,12.15,12.115,11.81,8.7,2.575,9.95,1.42,352.7,387.125,-8.62,362.5,374.7,16.485,15.19,15.025,11.22,10.13,7.235,1.2325,6.6375,6.17,5.3825,11.977,11.418,10.2815,10.5415,9.4215,10.523,10.36325,9.57325,11.60175,10.7885,9.78225,9.301,9.43125,11.43,10.891,10.326,9.378,11.2095,10.94875,10.228,9.889,11.322,10.223,13.06425,8.31625,11.52175
2,18.75,431.191,10.19475,429.192,8.937,2046.941,429.452,10.61375,427.105,10.893,2035.095,432.025,10.2675,430.854,8.652,2038.5155,432.635,10.114,432.36225,8.74,2036.385,434.733,10.4695,433.109,8.735,2030.82875,440.403,11.151,441.97725,9.9835,2048.909,2.7935,15.4355,0.464,430.7575,8.737,3.1375,2.16383333333333,3.9025,32.33275,13.8121666666667,0.469,-12.29575,-2.891,1.16625,2.1,1.455,1.045,1.07,0.59,14.389,13.793,13.8325,14.2595,13.148,12.822,11.693,95.541,79.0875,7.734,11.71,12.135,11.86,11.815,11.74,2.1,-1.8225,3.6,0.8575,353.25,383.825,-11.2625,362.4,373,0.9275,0.32,0.4,0.255,0.86,0.315,0.26,0.1775,0.3225,0.2225,11.67325,11.13875,10.251,10.54,9.41825,10.35425,10.2805,9.578,11.238,10.6775,9.782,9.3175,9.424,11.095,10.7995,10.281,9.384,10.973,10.723,10.227,9.896,11.317,10.214,10.17475,6.4705,7.922
2,19.25,430.873,9.9095,429.29675,9.59475,2034.85725,429.49,10.1505,427.636,10.984,2025.016,431.214,9.9615,430.86,10.549,2044.692,433.015,9.94725,433.2545,6.8305,2045.373,435.35125,10.2065,431.5215,8.916,2026.69475,442.2865,10.819,438.68,9.266,2057.108,2.8075,14.946,0.483,430.36275,9.283,2.971,1.32066666666667,3.61025,33.1455,9.06633333333333,0.5115,-12.938,0.23,1.087,2.06,1.57,1.035,1.0825,0.61,14.1565,13.57225,13.7025,13.93775,12.7995,12.65025,11.701,95.572,80.065,7.82975,11.6625,11.8,11.745,11.5975,11.2075,1.8,-1.71,3.3,0.935,351.2,381.675,-12.02,359.725,370.5,0.25,0.08,0.16,0.06,0.3075,0.14,0.21,0.0525,0.13,0.14,11.482,10.9495,10.19875,10.5675,9.39925,10.05025,10.12175,9.58475,10.99275,10.607,9.78,9.32,9.43875,10.979,10.66525,10.236,9.393,10.8305,10.55325,10.2055,9.892,11.311,10.20925,8.51325,5.434,6.58975
2,19.75,431.22775,10.055,429.1835,8.9305,2048.54875,430.069,10.37825,426.805,10.436,2023.204,431.6,9.97875,431.029,8.986,2039.979,433.49025,10.151,432.6725,8.52175,2033.273,435.057,10.302,433.289,8.572,2029.78975,441.576,10.7835,442.329,10.021,2039.92225,2.89025,15.00225,0.4565,429.72075,9.339,3.0405,0.4775,3.318,32.88,4.3205,0.52675,-13.718,2.324,1.13125,2.175,1.6,1.0475,1.0625,0.6275,13.746,12.9425,13.0005,13.67725,12.41675,12.1245,11.334,95.576,79.6375,8.05875,11.515,11.6325,11.645,11.335,11.1275,1.7,-1.82,3.3,0.85,349.125,379.65,-11.8925,357.825,368.575,0.2325,0.08,0.16,0.06,0.2725,0.13,0.22,0.06,0.13,0.13,11.2625,10.84475,10.18125,10.4475,9.388,9.859,9.9845,9.57025,10.84325,10.348,9.7685,9.327,9.4695,10.9485,10.56675,10.295,9.405,10.71375,10.472,10.2305,9.8925,11.3555,10.214,7.941,4.595,5.3985
2,20.25,431.188,10.185,429.2795,8.828,2041.8395,429.89275,10.487,427.32325,9.42375,2029.6445,431.76125,10.1365,431.6505,8.6745,2032.3935,433.4085,10.258,432.74425,8.316,2038.571,435.2595,10.515,433.977,9.118,2021.401,441.879,11.0105,444.838,9.331,2022.86475,2.861,14.372,0.45775,429.424,10.285,2.49075,0.795,2.735,21.77675,4.147,0.496,-11.264,0.43225,1.09775,2.1,1.595,1.05,1.08,0.64,12.877,13.0095,13.458,13.09125,12.086,12.02725,11.0255,95.58225,79.635,7.96675,11.34,11.6425,11.395,11.56,11.045,1.8,-1.75,3.4,0.86,349.1,378.2,-10.4,359.15,369.45,0.235,0.08,0.15,0.06,0.27,0.13,0.21,0.0575,0.13,0.13,11.146,10.69125,10.15525,10.4565,9.38375,9.7615,9.9375,9.54425,10.7085,10.2155,9.7745,9.335,9.488,10.9455,10.362,10.20275,9.416,10.56575,10.41975,10.18625,9.86825,11.3705,10.21875,6.51775,3.875,4.085
2,20.75,431.72625,10.03,429.368,8.77425,2046.84875,430.38075,10.6335,428.16975,10.84375,2026.884,432.129,9.9455,431.7075,9.081,2029.27575,433.97175,10.095,433.3595,8.59775,2037.963,435.0745,10.497,433.36625,8.29925,2020.1385,441.81,10.8505,443.1005,9.296,2017.04725,2.92375,14.7215,0.44325,429.95,10.3615,3.04375,0.376,3.2855,23.243,4.328,0.5025,-12.6705,3.45575,1.32825,2.14,1.595,1.0275,1.075,0.6425,13.601,13.3275,13.3555,13.1985,11.664,11.874,10.831,95.572,80.975,7.923,11.1625,11.5825,11.325,11.33,10.925,1.8,-1.77,3.4,0.87,352.975,375.2,-7.78,360.75,368.7,0.23,0.07,0.15,0.06,0.24,0.13,0.21,0.05,0.13,0.13,10.87825,10.6855,10.113,10.454,9.3835,9.64875,9.83775,9.574,10.4495,10.1025,9.7705,9.341,9.48875,10.943,10.28225,10.196,9.429,10.53175,10.3375,10.159,9.874,11.38975,10.2165,5.2485,3.268,3.425
2,21.25,430.733,10.2565,429.74,8.897,2028.603,429.84,10.6075,426.907,10.3935,2025.667,431.68,10.471,430.81725,8.6335,2028.98025,433.21725,10.5295,434.0045,8.401,2031.76475,435.873,10.61975,434.8855,8.721,2021.236,441.964,10.84225,444.1005,9.9245,2007.49825,2.8855,14.414,0.5105,430.6155,9.966,2.645,1.16,2.581,25.99375,5.998,0.483,-11.393,5.677,1.319,2.13,1.625,0.98,1.09,0.62,13.482,13.04075,13.0705,13.14725,11.42625,11.74025,10.68925,95.586,82.22,7.46,11.0225,11.2825,10.8,10.8875,10.6225,1.7,-1.77,3.3,0.96,347.25,377.375,-7.12,357.55,366.55,0.22,0.07,0.15,0.0525,0.24,0.13,0.21,0.05,0.13,0.13,10.78325,10.702,10.11325,10.5295,9.3955,9.66475,9.86675,9.59375,10.2855,10.05025,9.788,9.34625,9.4915,10.847,10.12675,10.20225,9.4415,10.50525,10.27575,10.20125,9.9045,11.368,10.18125,4.929,2.777,3.0635
2,21.75,431.102,10.28175,429.04675,9.49,2039.057,429.64625,10.548,427.8555,10.5585,2014.8135,431.45175,10.217,431.296,9.428,2027.29025,432.97975,10.1735,432.729,8.517,2027.968,435.266,10.2985,432.7435,8.4795,2023.534,442.2085,10.798,442.3815,10.2585,2000.39725,2.966,14.599,0.485,430.652,10.47975,2.0395,0.58125,2.44775,20.255,4.3605,0.522,-6.5075,3.069,1.384,2.175,1.61,1.07,1.09,0.6375,13.598,13.048,12.95125,13.047,11.3465,11.48375,10.53825,95.605,81.2775,7.44125,10.9925,11.2825,10.875,10.9425,10.41,1.7,-1.66,3.2,0.9375,349,376.075,-6.945,360.3,365.75,0.23,0.07,0.14,0.0525,0.24,0.13,0.2125,0.0575,0.12,0.12,10.69875,10.70875,10.10425,10.4425,9.369,9.60825,9.834,9.5945,10.169,9.989,9.79175,9.347,9.50025,10.70175,10.07375,10.19475,9.446,10.41225,10.26775,10.21475,9.91975,11.392,10.191,4.62,2.66,2.491
2,22.25,431.329,10.483,430.179,8.534,2028.852,430.216,10.787,426.9695,9.4045,2029.143,432.237,10.3735,433.028,8.603,2029.426,434.0585,10.4025,433.7555,8.5345,2025.089,435.2445,10.56475,434.951,9.02,2022.1525,441.32675,10.8025,442.8865,9.6855,1993.29625,2.88075,14.34425,0.4755,430.90775,10.435,2.6345,0.551,2.808,24.968,3.674,0.55175,-17.126,2.3585,1.192,2.14,1.62,1.1425,1.135,0.65,13.4525,13.185,13.0415,12.826,11.49625,11.249,10.302,95.606,82.8325,7.172,10.865,10.96,10.745,10.94,10.3275,1.7,-1.64,3.3,0.845,348.1,375.05,-6.73,360.375,364.85,0.235,0.07,0.14,0.06,0.24,0.13,0.2125,0.055,0.12,0.1225,10.674,10.673,10.067,10.4485,9.37,9.501,9.739,9.581,10.1195,9.917,9.78325,9.3575,9.5075,10.5595,10.005,10.146,9.444,10.37,10.086,10.1895,9.8795,11.415,10.202,3.20875,1.349,1.799
2,22.75,430.933,10.436,428.8835,8.957,2028.10375,429.77425,10.4675,426.86275,9.348,2015.6,431.97225,10.149,431.3555,8.817,2022.1145,433.898,9.996,431.9605,8.8445,2021.12525,434.758,10.5535,434.493,8.749,2031.5415,440.8975,10.5605,439.335,9.3045,2005.79616666667,2.87,14.595,0.484,431.2285,9.8205,2.554,0.582,2.192,22.715,4.62125,0.542,-12.2605,4.1835,1.276,2.2075,1.635,1.08,1.1175,0.6225,13.70725,12.77825,12.902,12.972,11.6175,11.23675,10.24775,95.6175,83.2175,7.39275,10.49,11.1,10.7375,10.7125,10.18,1.8,-1.6175,3.325,0.9875,349.7,375.85,-5.91,360.65,364.6,0.23,0.08,0.15,0.06,0.23,0.13,0.21,0.05,0.12,0.13,10.491,10.536,10.032,10.468,9.381,9.45275,9.748,9.56675,10.131,9.923,9.799,9.335,9.457,10.53375,10.0305,10.185,9.42575,10.27,10.095,10.18975,9.8895,11.437,10.1905,2.92675,1.1285,1.1375
2,23.25,430.784,9.87,428.999,8.54375,2033.2065,428.7775,9.907,427.07075,9.5265,2028.981,431.98925,9.69875,430.293,8.53,2025.1775,433.167,9.599,431.816,8.314,2021.8445,435.342,9.9605,435.38525,8.2535,2019.8,440.60375,10.02675,441.7155,8.9285,2018.29608333333,2.863,14.389,0.48225,431.0395,10.075,2.2415,0.669,2.71775,20.88475,6.19925,0.52925,-6.528,3.2155,1.298,2.1475,1.65,1.095,1.1125,0.65,13.3975,12.2195,12.5375,12.9185,11.6335,11.392,10.0795,95.5895,84.3,7.3165,10.495,10.9775,10.83,10.545,10.1325,1.7,-1.5275,3.3,0.9325,350.275,375.275,-6.3425,359.3,364.1,0.2225,0.07,0.14,0.06,0.265,0.13,0.21,0.05,0.125,0.13,10.31825,10.42325,10.0185,10.52475,9.4105,9.37775,9.651,9.5785,9.99325,9.8905,9.783,9.3515,9.4995,10.42925,9.99125,10.1575,9.4495,10.23175,10.1445,10.2205,9.94175,11.4085,10.20025,2.62825,1.1225,1.3345
2,23.75,431.4265,10.0235,429.0845,8.604,2034.9245,429.24775,10.1845,427.272,9.3,2027.7785,432.11325,9.91525,432.439,8.987,2032.26475,432.8855,9.77675,434.2335,8.3245,2026.143,435.34,9.945,433.40925,8.5005,2021.089,440.085,10.0175,440.805,8.939,2030.796,2.7695,14.177,0.48725,431.36575,10.855,2.4705,0.4225,2.66975,25.344,6.00575,0.48075,-11.425,1.51975,1.2035,2.0675,1.47,1.0375,1.0525,0.6175,13.19675,12.50875,12.74025,12.8275,10.971,11.5875,10.251,95.579,80.445,7.0065,10.6475,10.9725,10.7775,10.56,10.1275,1.7,-1.475,3.3,0.85,350.8,374.55,-4.5875,360.65,364.1,0.2225,0.07,0.1475,0.06,0.265,0.13,0.21,0.0525,0.13,0.13,10.309,10.35425,9.989,10.52725,9.42775,9.40125,9.68375,9.58075,9.95925,9.81825,9.71475,9.34675,9.4805,10.382,9.96925,10.168,9.44775,10.21225,10.218,10.2055,9.9605,11.42325,10.2095,2.32875,0.68825,1.06425
3,0.25,431.5695,11.19475,427.77675,12.65775,2021.3025,432.502,11.338,427.239,11.57,2009.952,433.15075,11.496,429.3635,11.9395,2023.02475,436.04725,11.641,433.301,14.213,2022.20075,440.62025,11.586,435.331,13.2085,2014.52375,453.5045,11.714,444.34425,12.5045,2019.806,2.7245,15.39,0.534,430.3895,10.0415,3.22925,1.12325,3.259,20.262,7.145,0.4905,-17.356,1.61,1.078,2.08,1.625,1.08,1.105,0.6375,13.522,13.6695,13.08525,13.5695,13.815,12.5865,11.6955,95.539,78.28,8.376,12.21,12.3825,11.9625,11.915,12.195,1.75,-2.21,3.2,1.1275,347.825,380.45,-24.24,368.35,377.65,0.2,0.07,0.12,0.01,0.505,0.13,0.23,0.03,0.11,0.13,11.885,11.223,11.791,11.47675,11.13725,11.3915,11.778,11.881,12.657,12.3085,12.3,11.62075,12.03,11.89475,12.033,11.916,11.893,12.0865,12.018,11.8745,12.01675,13.448,12.205,1.2915,0.9725,0.6755
3,0.75,432.605,11.077,429.4535,11.8695,2019.61725,432.884,11.08625,428.86125,11.775,2017.348,433.493,11.226,431.39475,12.68725,2020.195,435.9765,11.56525,433.31775,13.8935,2018.5,441.584,11.273,437.075,10.965,2012.4385,451.9185,11.429,448.153,11.196,2017.14625,2.73375,15.82575,0.5045,429.514,10.312,3.252,1.1875,3.21625,23.96,4.961,0.443,-13.45625,3.165,1.00575,2.0425,1.6225,1.0975,1.08,0.595,13.331,13.464,12.804,13.7015,14.024,12.611,11.7665,95.5375,77.74,8.16575,12.1325,12.52,12.07,11.965,12.2125,1.7,-2,3.1,1.09,348,381.45,-22.34,368.175,376.625,0.2,0.07,0.12,0.01,0.5,0.13,0.245,0.03,0.11,0.1275,11.714,11.117,11.72,11.46975,11.1415,11.31775,11.7405,11.821,12.55825,12.2505,12.269,11.62,12.038,11.861,11.961,11.866,11.86475,12.038,11.95925,11.8255,12.018,13.44775,12.203,0.708,0.636,0.179
3,1.25,432.25225,11.4365,427.341,12.215,2017.5355,432.853,11.283,427.7485,11.89175,2008.655,432.786,11.321,429.8035,11.60925,2017.2795,435.64575,11.5625,434.4965,14.4205,2019.7955,440.666,11.655,436.538,12.734,2010.211,451.83425,11.945,444.82375,12.4045,2013.083,2.8485,15.6425,0.5045,429.5265,10.41475,3.774,1.084,3.4925,25.447,6.52425,0.4845,-15.568,0.0535,1.097,2.03,1.52,1.11,1.06,0.61,13.20075,13.35,12.7775,13.466,13.9065,12.61825,11.764,95.541,77.63,7.95,12.23,12.54,12.0425,12.025,12.09,1.7,-2.04,3.3,0.98,347.675,381.275,-23.4,366.5,374.9,0.2,0.07,0.13,0.01,0.5025,0.12,0.25,0.03,0.11,0.12,11.6065,10.962,11.623,11.48125,11.13975,11.2685,11.67,11.8055,12.488,12.152,12.268,11.627,12.043,11.858,11.901,11.8005,11.85675,12.02875,11.901,11.8015,12.0195,13.44675,12.19825,0.5705,0.218,-0.105
3,1.75,432.151,11.26925,429.52075,12.21275,2018.3645,433.254,11.312,429.2145,12.092,2006.7085,433.044,11.27775,430.113,12.4115,2013.8235,435.7585,11.57775,435.1465,14.5815,2014.093,441.203,11.539,435.6,11.784,2008.572,450.46725,11.862,448.966,11.255,2011.341,2.712,15.37425,0.5055,429.76025,10.559,4.358,0.767,4.8225,33.21675,2.97,0.469,-15.2015,0.656,1.014,2.0125,1.55,1.085,1.07,0.6025,12.85625,13.1265,12.594,12.955,13.451,12.2055,11.447,95.532,77.28,7.884,12.14,12.4225,11.98,12.065,12.02,1.8,-2.12,3.4,1.05,347.85,378.275,-14.96,367.9,375.2,0.2,0.07,0.12,0.01,0.485,0.12,0.2825,0.03,0.11,0.13,11.5565,10.902,11.6035,11.493,11.1345,11.168,11.6035,11.772,12.383,12.11,12.226,11.624,12.043,11.802,11.852,11.7235,11.859,11.961,11.871,11.784,12.0165,13.4445,12.199,-0.01225,-0.3505,-0.472
3,2.25,431.614,11.52475,427.83725,12.80075,2019.7635,431.8425,11.47375,427.3195,11.7835,2007.911,432.661,11.52325,429.88725,11.97125,2017.059,435.449,11.46425,432.955,14.3605,2019.909,440.9355,11.7555,436.56275,13.1025,2010.37925,449.896,12.126,446.983,13.15775,2014.778,2.69,14.94025,0.491,429.77,10.478,4.44,0.861,4.79475,20.264,6.2035,0.4375,-16.8975,1.652,1.014,2.01,1.465,1.02,1.0175,0.58,12.925,13.1835,12.387,13.20525,13.053,11.94525,11.2125,95.5325,80.06,7.758,11.7375,12.115,11.915,11.775,11.805,1.725,-2.2,3.3,1.08,348.05,377.65,-16.28,368.825,373.95,0.2,0.07,0.11,0.01,0.475,0.1275,0.25,0.03,0.11,0.1275,11.51125,10.9315,11.57175,11.5025,11.13625,11.0965,11.5735,11.77925,12.36725,12.0455,12.14775,11.6315,12.041,11.7375,11.80925,11.69725,11.8595,11.851,11.80475,11.7825,12.021,13.44325,12.199,-0.23525,0.077,-0.8665
3,2.75,432.09,11.677,429.20875,12.3475,2021.9915,432.6245,11.651,429.485,12.064,2010.98775,432.955,11.871,431.94025,12.925,2018.536,437.29,11.6575,432.08225,13.87825,2013.9305,440.1805,11.648,437.3655,11.9535,2011.345,451.478,12.0885,448.07,11.15725,2007.738,2.7555,14.7835,0.464,429.925,10.6495,3.1725,0.796,3.164,22.65675,3.771,0.4505,-9.09675,2.01,1.00175,2.02,1.495,0.98,1.09,0.615,12.90575,12.9835,12.381,12.7975,12.592,11.86725,10.94275,95.51775,79.38,7.835,11.6725,11.82,11.785,11.61,11.74,1.8,-1.86,3.4,1.115,349,376.1,-20.49,365.325,372.05,0.21,0.07,0.115,0.01,0.46,0.1275,0.235,0.03,0.11,0.12,11.3995,10.86275,11.528,11.4975,11.08825,11.052,11.54975,11.76575,12.2185,11.96075,12.106,11.60375,12.0375,11.6735,11.77925,11.6835,11.8195,11.782,11.7365,11.7495,12.007,13.4185,12.2025,0.22075,-0.1245,-0.503
3,3.25,431.30175,11.4955,428.337,12.5715,2019.33025,432.2925,11.7265,427.50275,11.6175,2007.6,433.265,11.819,429.59675,11.67125,2016.698,436.3335,11.64625,434.474,13.15,2017.679,440.7315,11.636,437.551,13.239,2013.385,449.5455,12.03125,446.929,13.347,2011.04025,2.597,14.311,0.488,429.664,10.73,3.00775,1.0005,4.122,17.062,8.5435,0.444,-12.0965,3.496,1.055,1.92,1.4275,0.96,1.05,0.61,12.6995,12.74775,12.252,12.4875,12.61775,11.738,10.633,95.508,75.0475,7.6035,11.4825,11.8175,11.495,11.61,11.68,1.7,-1.9225,3.3,1.0275,348.875,376.75,-22.0075,366.15,372,0.21,0.07,0.1275,0.01,0.46,0.13,0.28,0.03,0.11,0.13,11.218,10.67525,11.463,11.47875,11.077,10.958,11.419,11.7115,12.145,11.8225,12.033,11.60825,12.032,11.68,11.71,11.646,11.807,11.66125,11.589,11.7155,12.0015,13.3975,12.181,-0.9015,-0.381,-0.9355
3,3.75,431.8735,11.625,430.184,12.063,2023.903,432.749,11.88375,429.24175,12.66225,2010.6325,433.47675,11.683,431.82,12.9035,2021.307,436.459,11.5835,435.278,13.3245,2017.85475,441.1605,11.754,437.3705,10.89575,2009.177,451.00775,11.962,448.871,10.683,2012.294,2.583,13.8275,0.539,429.864,10.97675,2.778,1.00275,4.31,22.06175,4.70725,0.3995,-7.2105,1.4815,0.909,1.98,1.49,0.96,1.07,0.61,12.4525,12.489,12.072,12.2955,12.46775,11.0175,10.522,95.50975,77.505,6.9225,11.48,11.71,11.485,11.535,11.675,1.8,-2.28,3.3,1.06,349.575,374.6,-17.215,366.25,372.2,0.2,0.07,0.1275,0.01,0.46,0.13,0.27,0.03,0.11,0.13,11.192,10.5205,11.394,11.459,11.078,10.945,11.366,11.6605,12.11,11.7375,12.033,11.61325,12.0255,11.60675,11.615,11.621,11.794,11.56875,11.5815,11.694,11.99,13.4105,12.186,-1.74,-0.53925,-1.565
3,4.25,431.6385,11.818,428.029,12.634,2021.29,431.835,11.658,427.32625,11.91675,2006.667,433.3735,11.6645,432.087,11.708,2018.14825,436.488,11.5065,434.563,13.334,2022.221,441.0275,11.938,438.04625,13.30625,2014.241,450.826,12.166,445.734,13.4165,2015.32675,2.703,14.437,0.487,430.45575,11.046,3.535,0.8365,3.537,24.389,5.302,0.384,-10.235,3.882,0.983,2.055,1.51,0.925,1.03,0.58,12.6915,12.73,12.152,12.34875,12.514,11.27175,10.6465,95.517,78.76,6.914,11.435,11.73,11.48,11.62,11.595,1.8,-1.935,3.3,1.015,348.5,378.2,-17.435,366.9,372.175,0.2,0.07,0.12,0.01,0.48,0.13,0.23,0.03,0.11,0.13,11.19775,10.4945,11.4095,11.4525,11.084,10.87475,11.3325,11.64075,12.07325,11.639,12.019,11.612,12.016,11.5475,11.584,11.57325,11.786,11.502,11.5455,11.6745,11.979,13.40725,12.194,-1.3725,-0.828,-1.855
3,4.75,431.617,11.831,430.299,12.644,2023.8565,431.77025,11.965,429.611,13.243,2011.045,433.402,11.9,431.561,13.286,2020.399,436.402,12.0135,434.137,13.6575,2017.2315,439.90625,12.057,438.523,11.4485,2012.461,450.275,12.2625,446.6855,11.456,2014.139,2.554,14.368,0.482,430.596,10.643,3.05675,0.828,3.38975,19.199,5.83675,0.357,-10.03575,2.93,0.945,1.98,1.43,0.9925,1.05,0.59,12.84475,12.68475,12.28725,12.334,12.636,11.23175,10.6565,95.527,77.8425,6.70625,11.4725,11.76,11.64,11.57,11.7275,1.7,-1.8925,3.3,1.04,347.3,378.3,-18.4725,366.525,372.1,0.2,0.07,0.12,0.01,0.47,0.13,0.26,0.03,0.11,0.1325,11.197,10.4045,11.416,11.4195,11.089,10.846,11.28925,11.61525,12.032,11.50225,11.98675,11.59925,12.004,11.4875,11.553,11.541,11.771,11.431,11.519,11.631,11.966,13.40425,12.2,-1.434,-0.498,-1.605
3,5.25,431.87825,11.592,429.112,12.49925,2024.84325,431.978,12.01,428.62275,11.4495,2006.548,433.293,11.83,431.00825,11.3485,2019.195,435.51125,11.951,434.85175,13.62925,2021.2835,440.85675,11.9415,438.081,12.992,2015.891,451.755,12.1755,445.9935,12.804,2008.05325,2.58775,14.5695,0.47275,431.743,11.083,3.36,0.7455,3.809,23.406,3.556,0.347,-16.496,3.181,0.9125,1.9025,1.415,0.945,1.015,0.6,12.81,12.649,12.297,12.355,12.832,11.1435,10.68675,95.544,78.17,6.66675,11.53,11.55,11.51,11.4,11.55,1.6,-2.1775,3.2,1.12,349.5,376.6,-22.1825,367,371.7,0.1925,0.07,0.12,0.01,0.49,0.13,0.24,0.03,0.11,0.13,11.08725,10.3705,11.4115,11.372,11.08875,10.82175,11.2665,11.594,11.8815,11.4795,11.95025,11.5975,11.9905,11.4745,11.52525,11.52125,11.75525,11.4,11.488,11.56375,11.943,13.4085,12.207,-1.8385,-0.80475,-2.1275
3,5.75,431.27,11.8175,430.17525,12.5195,2023.4695,430.71175,12.06,429.51225,13.227,2014.47975,432.8425,11.88325,432.3235,13.2485,2019.194,435.852,11.85775,434.4715,13.637,2017.804,441.241,11.90525,437.959,12.2265,2007.22975,450.233,12.3475,450.868,12.038,2004.601,2.612,14.24875,0.4755,431.0125,11.17175,2.74475,1.05,2.92875,17.857,4.845,0.352,-10.37025,2.3255,0.843,1.955,1.3875,0.9925,1.05,0.58,12.8875,12.877,12.2575,12.481,12.6135,11.424,10.58425,95.5575,78.62,6.709,11.4175,11.5,11.59,11.49,11.655,1.8,-1.9925,3.4,1.0725,350.775,375.675,-16.995,366.05,371.95,0.2,0.07,0.12,0.01,0.48,0.13,0.2725,0.03,0.11,0.12,11.0505,10.3775,11.40325,11.328,11.093,10.829,11.2265,11.55775,11.82925,11.4595,11.905,11.5865,11.976,11.3845,11.5035,11.491,11.74225,11.3815,11.434,11.502,11.918,13.41325,12.213,-0.84225,-0.57425,-1.006
3,6.25,431.55625,11.7045,429.82,12.264,2024.4885,431.1545,12.00875,428.44025,11.405,2014.62575,432.6285,11.916,431.1365,11.02525,2017.214,435.923,12.1365,433.00975,12.93525,2014.9265,440.95625,11.942,437.3465,13.164,2014.91175,451.755,12.2965,446.1815,12.76225,2011.597,2.711,14.2545,0.4585,429.856,11.14775,3.259,0.80325,3.7145,30.62675,5.723,0.41325,-11.985,5.0275,0.94275,1.99,1.415,0.99,1.03,0.59,12.792,12.72425,12.2655,12.4555,12.6175,11.339,10.4285,95.5745,78.68,6.851,11.3275,11.4,11.255,11.36,11.605,2.1,-1.5625,3.6,1.1925,352.075,376.1,-17.1375,364.8,372.2,0.94,0.56,0.675,0.3775,1.565,0.42,0.33,0.2325,0.56,0.24,11.007,10.30975,11.319,11.29825,11.082,10.731,11.133,11.533,11.8265,11.438,11.8565,11.574,11.961,11.27375,11.454,11.444,11.736,11.377,11.337,11.43475,11.874,13.403,12.22025,-1.289,-0.918,-1.9665
