DOY2,HR2,CO2_1_1_1,FC_1_1_1,G_1_1_A,H_1_1_1,LE_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TAU_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,WS_1_1_1,T_CANOPY_1_1_1
3,1.25,405.95,0.79357925,-2.5,-31.275,-1.86,79.94,82.6575,-5.3625,0.27,-4.9225,0,0,-0.74,213.2775,281.9375,-68.7475,0.665,1.8925,1.955,0.0825,0.9225,1.5725,-0.0893031,0.11768025,0.1335376625,0.981189,-7
3,1.75,406.2,0.867756,-2.4975,-29.03,-1.91,79.9625,83.1275,-5.68,0.28,-5.38,0,0,-0.75,212.3925,281.065,-68.9025,0.61,1.8475,1.9125,0.09,0.9225,1.57,-0.09856725,0.1101285,0.11984811,1.1050025,-7.22
3,2.25,406.9,0.7221215,-2.4975,-20.04,-1.57,79.97,83.69,-5.8475,0.26,-5.61,0,0,-0.74,212.1325,279.585,-68.995,0.6375,1.9325,1.94,0.08,0.93,1.58,-0.0661131,0.112125,0.12887319,1.02993,-7.6475
3,2.75,406.9,0.646679,-2.4975,-29.175,-2.25,79.885,84.8725,-6.0125,0.26,-5.9,0,0,-0.8075,213.525,278.4275,-67.4275,0.7325,1.9275,1.9875,0.09,0.93,1.58,-0.081320875,0.102885,0.13162401,1.183955,-7.74
3,3.25,407.325,0.52558125,-2.4975,-25.49,-1.235,79.88,83.9575,-6.205,0.26,-6.17,0,0,-0.81,213.665,277.2225,-65.9325,0.705,2.02,2.0475,0.09,0.93,1.58,-0.05996525,0.103036,0.113994355,1.21413,-8.0425
3,3.75,407.4,0.918769,-2.4975,-37.97,-1.205,79.9125,84.13,-6.59,0.25,-6.25,0,0,-0.7775,211.7875,276.1775,-67.6175,0.415,2.0675,2.1375,0.09,0.93,1.57,-0.09387165,0.099937625,0.1165752825,1.1602675,-8.42
3,4.25,406.4,0.7450565,-2.4975,-28.46,-1.7,79.905,84.5725,-7.025,0.26,-6.6825,0,0,-0.7725,210.2375,273.765,-64.6975,0.105,2.0275,2.14,0.09,0.93,1.57,-0.061945,0.09209505,0.1042889125,1.225865,-8.6
3,4.75,406.55,0.707003,-2.49,-31.68,-2.5375,79.9025,84.18,-7.1075,0.25,-6.39,0,0,-0.77,209.3925,272.2575,-66.455,-0.12,2.01,1.9975,0.09,0.93,1.57,-0.0527225,0.09500725,0.12057114,1.107215,-8.7
3,5.25,406.2,0.670945,-2.4975,-26.7825,-2.195,79.93,84.04,-7.16,0.26,-6.62,0,0,-0.805,208.7175,270.37,-66.4425,-0.32,1.9975,1.9675,0.0825,0.9225,1.57,-0.04725545,0.0925308,0.11052554,1.17957,-8.8425
3,5.75,406.5,0.5366265,-2.4975,-31.785,-1.525,79.9425,84.485,-7.2575,0.26,-7.21,0.0225,0,-0.6975,206.445,269.825,-64.4475,-0.5275,1.9025,1.8825,0.09,0.9225,1.5725,-0.0491701,0.0840053,0.101392495,1.216325,-8.9775
3,6.25,406.25,0.29694925,-2.4975,-35.28,-2.7675,80,84.65,-7.085,0.26,-7.36,3.21,0,0.1125,206.22,268.3075,-59.875,-0.66,1.91,1.805,0.0825,0.9225,1.5725,-0.03394665,0.0866285,0.10331485,1.15698,-9.2675
3,6.75,405.2,0.831865,-2.4975,-27.2,-2.6825,79.9425,83.1825,-6.8575,0.2875,-6.37,30.91,13.99,4.8325,206.5975,274.9725,-18.385,-0.71,1.7775,1.7225,0.0825,0.9225,1.5725,-0.062622325,0.092306525,0.1084235475,1.106625,-8.4975
3,7.25,406.95,0.58529025,-2.4975,-26.97,-3.83,80.04,79.7875,-5.805,0.435,-4.7825,96.83,56.6075,20.225,213.97,280.45,11.3125,-0.6025,1.715,1.645,0.0825,0.9225,1.5725,-0.099607375,0.089459325,0.122711395,0.787432,-7.13
3,7.75,406.5,-0.83247725,-2.4975,-23.59,-4.0075,79.96,74.5425,-4.895,0.71,-4,174.9075,100.9175,40.175,213.1375,285.39,41.3225,0.27,1.5375,1.6275,0.0825,0.9125,1.5725,-0.1180555,0.082397,0.12592498,0.396066,-5.93
3,8.25,400.625,-0.637269,-2.4975,5.0375,3.615,79.93,67.16,-4.15,1.09,-3.16,274.2725,153.02,65.255,218.8325,291.275,75.3175,0.98,1.365,1.425,0.09,0.92,1.57,-0.228482,0.1353145,0.19974798,0.5131075,-4.6875
3,8.75,399.1,-2.0844375,-2.4975,34.27,10.2,79.95,59.6775,-3.425,1.2,-2.12,438.57,238.53,90.535,222.6575,297.9075,130.07,1.0875,1.3025,1.3475,0.0825,0.92,1.57,-0.311003,0.274348,0.31775148,0.92335,-3.6075
3,9.25,398.775,-1.9512425,-2.4975,65.655,14.2125,79.87,51.885,-2.565,1.44,-1.87,530.8675,300.65,108.325,227.53,302.49,163.4475,0.9325,1.18,1.0775,0.0825,0.93,1.5725,-0.503263,0.349775,0.439198185,1.455305,-3.1125
3,9.75,398.6,-3.01376,-2.4975,85.165,13.4325,79.875,48.1825,-2.125,1.78,-1.38,594.79,337.855,126.2675,236.08,307.3675,178.135,0.87,1.0375,1.0225,0.0825,0.93,1.57,-0.51757375,0.3856585,0.4667252775,1.5985125,-2.4475
3,10.25,398.825,-3.46004,-2.4975,97.08,20.66,79.9,46.605,-1.5975,1.93,-0.63,751.3675,416.9125,141.32,240.76,310.38,242.4225,1.05,1.185,1.1125,0.0825,0.93,1.57,-0.468039,0.389695,0.54062741,1.59685,-1.795
3,10.75,398.4,-3.86198,-2.4975,100.73,18.88,79.89,42.7825,-1.0975,2.045,0.28,694.92,364.26,134.1675,243.8925,312.4725,220.64,1.25,1.305,1.29,0.0825,0.93,1.57,-0.503632,0.444403,0.60266568,1.7841,-1.4825
3,11.25,398.125,-4.33086,-2.4975,113.13,20.065,79.86,41.675,-0.5875,1.99,0.05,856.4875,466.3475,152.5125,244.4575,315.7,275.7375,1.4275,1.375,1.46,0.0825,0.93,1.57,-0.54900025,0.477772,0.59349221,2.01708,-1.18
3,11.75,398.2,-3.94341,-2.4975,117.41,29.1125,79.905,39.9975,-0.5525,2.12,0.655,731.0225,394.1475,145.1125,245.475,315.84,256.23,1.4225,1.32,1.3925,0.0825,0.93,1.57,-0.63056075,0.45824,0.60894648,1.87381,-1.0625
3,12.25,397.875,-4.76897,-2.4975,108.09,21.465,79.9625,37.9825,-0.315,1.93,0.7875,723.3925,411.6975,152.215,247.3,314.515,241.4025,1.435,1.3075,1.3275,0.0825,0.93,1.57,-0.62546525,0.50398525,0.611499885,1.7941325,-0.7475
3,12.75,398.225,-4.57109,-2.49,135.145,23.12,79.965,37.4475,0.3725,2.1825,0.95,817.3675,431.75,141.19,248.21,319.0075,261.1525,1.36,1.315,1.3,0.0825,0.93,1.57,-0.578175,0.46871925,0.6069474175,1.7186475,-0.115
3,13.25,397.725,-4.52123,-2.49,124.295,22.62,79.9575,36.34,0.34,2.055,1.21,724.885,389.8675,135.9975,246.675,317.4375,244.285,1.36,1.3375,1.2275,0.0825,0.93,1.57,-0.61096,0.49360125,0.6384414025,1.9390975,-0.0875
3,13.75,397.65,-4.51487,-2.49,105.095,19.46,79.93,35.2225,-0.02,2.0725,1,671.025,353.915,124.0975,244.6775,317.4375,193.45,1.545,1.3075,1.3875,0.0825,0.93,1.57,-0.618367,0.49206325,0.65064238,1.91033,-0.4525
3,14.25,397.075,-3.3236025,-2.49,94.4875,30.41,79.855,35.2025,-0.07,1.96,0.85,624.8725,334.6025,116.05,249.545,315.905,197.24,1.4925,1.325,1.3975,0.0825,0.93,1.57,-0.63464275,0.484251,0.609123185,1.981975,-0.635
3,14.75,397.1,-2.64493,-2.49,75.88,24.465,79.835,35.385,0.195,1.84,0.92,487.4225,260.02,90.57,245.64,315.64,147.5675,1.4925,1.33,1.3775,0.09,0.93,1.57,-0.532316,0.460784,0.6191772675,1.75668,-0.57
3,15.25,397,-2.18731,-2.49,55.8,20.0875,79.835,35.34,-0.1975,1.6875,0.535,409.9425,227.65,69.2975,247.8975,313.9875,113.92,1.535,1.4375,1.4,0.0825,0.93,1.57,-0.562257,0.449549,0.56944684,1.67613,-0.8875
3,15.75,396.9,-1.66264,-2.4975,36.655,15.69,79.835,36.5975,-0.3125,1.5925,0.575,308.525,157.1,52.6875,246.81,312.1425,79.6375,1.735,1.6025,1.6675,0.0825,0.93,1.57,-0.57402525,0.40433275,0.5564476425,1.642095,-1.145
3,16.25,396.775,-1.065795,-2.5,25.64,17.6475,79.82,37.57,-0.3075,1.45,0.265,226.95,114.785,37.9925,241.8025,312.2925,55.18,1.6625,1.6875,1.695,0.0825,0.93,1.57,-0.512786,0.407297,0.49097595,1.44472,-1.0525
3,16.75,396.725,-0.404996,-2.5,8.23,12.1575,79.825,39.465,-0.57,1.375,0.045,166.0075,86.9875,24.0225,240.54,307.4675,31.6275,1.7075,1.6825,1.8575,0.0825,0.93,1.57,-0.407007,0.3671355,0.43155031,1.432665,-1.7175
3,17.25,396.95,0.125698,-2.4975,-14.4,9.8375,79.82,45.635,-0.805,1.34,-0.1975,94.0475,45.7275,11.695,238.5775,305.84,-1.415,1.7525,1.8875,1.78,0.0825,0.93,1.57,-0.288353,0.26682675,0.3583193425,0.843389,-2.0275
3,17.75,397.1,0.495309,-2.4975,-25.01,4.13,79.86,51.6975,-1.065,1.02,-0.45,26.7475,8.4975,3.1075,234.7325,305.2275,-65.14,1.8925,2.07,2.0625,0.0825,0.93,1.57,-0.2104805,0.177588,0.24565993,0.864044,-2.535
3,18.25,397.75,0.3587075,-2.4975,-32.5125,0.75,79.8575,59.4425,-1.6825,0.86,-0.9575,1.5125,0,-0.2675,231.155,300.4,-81.1425,1.885,2.0025,1.98,0.09,0.93,1.57,-0.11928875,0.11969425,0.17809943,0.7455345,-3.5075
3,18.75,398.1,0.2147455,-2.4975,-22.275,-1.095,79.92,66.0975,-1.9025,0.75,-1.07,0,0,-0.72,226.455,298.125,-80.315,1.715,1.9775,2.1275,0.0825,0.93,1.57,-0.081768,0.113567,0.14489513,0.840411,-3.795
3,19.25,399.5,0.4236435,-2.49,-24.0675,0.335,79.92,70.1775,-2.4575,0.72,-1.36,0,0,-0.66,224.205,296.1475,-77.955,1.6975,1.9775,2.0275,0.09,0.93,1.5725,-0.129319,0.100205,0.14433191,0.727953,-4.0775
3,19.75,401.3,0.1918045,-2.49,-23.34,0.38,79.91,73.1025,-2.75,0.6175,-1.7175,0,0,-0.6175,226.29,295.125,-76.6025,1.615,2.005,2.08,0.0825,0.93,1.57,-0.0726258,0.10371175,0.1296976775,0.734111,-4.125
3,20.25,401.825,0.493567,-2.4975,-20.535,0.44,79.93,75.6175,-3.05,0.55,-2.15,0,0,-0.7,221.6325,292.325,-76.3075,1.5525,1.94,1.9925,0.0825,0.93,1.57,-0.084679575,0.0981338,0.12896705,0.667725,-4.5775
3,20.75,402.85,0.79289825,-2.4975,-25.375,-1.425,79.95,78.2975,-3.18,0.475,-2.3525,0,0,-0.6875,220.87,291.5175,-75.5875,1.4425,1.8525,1.9675,0.09,0.93,1.5725,-0.08435225,0.107877,0.13440036,0.766189,-4.795
3,21.25,403.3,0.800807,-2.5,-24.48,-0.7425,79.9675,77.8225,-3.31,0.435,-2.32,0,0,-0.6825,217.5375,291.265,-74.3975,1.42,1.735,1.835,0.09,0.9225,1.57,-0.101627425,0.11643175,0.138249575,0.87240175,-5.2875
3,21.75,404.475,1.0597375,-2.5,-21.4175,-0.97,79.945,77.965,-3.5925,0.3875,-2.945,0,0,-0.69,217.0975,288.2775,-74.7025,1.4425,1.7975,1.8725,0.09,0.9125,1.565,-0.1429935,0.120332,0.1383661725,1.06542,-5.7625
3,22.25,404.95,0.91821125,-2.5075,-25.89,-1.305,79.9175,79.28,-3.9675,0.37,-3.375,0,0,-0.74,215.9775,286.855,-74.18,1.06,1.8625,1.995,0.09,0.915,1.565,-0.0851325,0.120201,0.14749447,0.948993,-5.97
3,22.75,405.7,0.743206,-2.5,-29.045,-0.475,79.9175,81.495,-4.4425,0.38,-3.7225,0,0,-0.6675,216.9175,287.26,-71.3875,0.5825,1.86,2.0275,0.09,0.9125,1.5625,-0.0857381,0.113154,0.1409734225,0.9046495,-6.03
3,23.25,404.6,0.32110725,-2.4975,-23.2325,-1.64,79.89,82.325,-4.89,0.3225,-3.9125,0,0,-0.6925,215.3,286.3175,-71.135,0.3775,1.92,1.9475,0.09,0.92,1.5625,-0.0428918,0.11223925,0.13851637,0.96696925,-5.9875
3,23.75,406.55,0.728214,-2.4975,-21.66,-2.2825,80.01,82.1225,-5.03,0.31,-4.44,0,0,-0.72,215.0475,285.5925,-70.48,0.1225,1.7375,1.86,0.09,0.9225,1.565,-0.04788045,0.119043,0.13455594,1.18827,-6.265
4,0.25,405.8,1.05572,-2.405,-24.63,-1.555,80.17,77.14,-1.72,0.47,-0.72,0,0,-0.6225,229.3975,301.8125,-74.77,1.3575,1.605,1.5975,0.3625,1.0025,1.6225,-0.03508285,0.122394,0.13891004,1.04177,-3.22
4,0.75,406,0.996159,-2.3975,-22.365,-2.395,80.14,78.1575,-1.885,0.41,-0.71,0,0,-0.585,227.315,301.08,-75.11,1.3075,1.5375,1.5675,0.365,1.01,1.63,-0.03213375,0.0942723,0.13262994,1.03912,-3.3375
4,1.25,406.525,0.880693,-2.3975,-24.33,-1.5725,80.13,78.06,-1.845,0.36,-0.75,0,0,-0.545,227.7325,300.015,-74.65,1.315,1.585,1.6,0.365,1.01,1.63,-0.040418225,0.0980001,0.13458603,1.1339,-3.4525
4,1.75,406.975,1.304805,-2.3975,-26.295,-1.695,80.1275,79.7275,-2.0975,0.355,-0.94,0,0,-0.6175,228.7775,298.9825,-74.1275,1.3625,1.565,1.5975,0.365,1.0025,1.6375,-0.0336679,0.1015695,0.127642055,1.07907,-3.62
4,2.25,405.5,1.36431,-2.39,-26.7425,-2.98,80.1175,79.77,-2.265,0.3375,-1.2225,0,0,-0.53,227.1325,298.87,-74.1025,1.2625,1.595,1.595,0.3725,1.0025,1.645,-0.036234925,0.107044,0.1224923275,1.0996675,-3.7675
4,2.75,403.35,1.51568,-2.39,-30.3075,-2.23,80.125,79.42,-2.48,0.315,-1.435,0,0,-0.5875,225.84,298.295,-73.77,1.17,1.6575,1.66,0.365,1.0025,1.645,-0.046855025,0.101375,0.13035865,1.10332,-3.9175
4,3.25,406.35,0.949369,-2.3875,-33.3225,-2.18,80.1075,78.695,-2.51,0.3075,-1.575,0,0,-0.64,224.5725,297.055,-74.38,1.065,1.6275,1.6625,0.3725,1.01,1.6525,-0.0453906,0.101045675,0.122334895,1.0626125,-4.22
4,3.75,405.85,0.807859,-2.3875,-25.72,-2.08,80.11,81.2175,-2.5675,0.27,-1.69,0,0,-0.5875,222.85,297.5825,-75.5675,0.9375,1.665,1.6775,0.3725,1.01,1.6525,-0.0394156,0.0900371,0.11162392,1.022,-4.11
4,4.25,406.225,0.78541675,-2.3875,-31.13,-2.875,80.1,79.4825,-2.9,0.24,-1.88,0,0,-0.61,222.035,296.7875,-74.58,0.93,1.5275,1.63,0.3725,1.01,1.66,-0.0344022,0.0926076,0.11693802,1.00021,-4.3525
4,4.75,406.1,1.3767075,-2.38,-28.1625,-3.57,80.1,81.1025,-3.11,0.24,-2.02,0,0,-0.535,223.3125,296.295,-75.255,1.13,1.5325,1.615,0.3625,1.01,1.66,-0.032061825,0.117575,0.11472794,1.08323,-4.5025
4,5.25,404.975,1.14925,-2.38,-39.65,-3.83,80.105,80.71,-2.93,0.245,-2.145,0.3725,0,-0.41,223.195,296.2225,-73.76,0.865,1.5275,1.47,0.3625,1.01,1.6525,-0.0381678,0.102824,0.122162615,0.964728,-4.5575
4,5.75,405.9,1.1800775,-2.3775,-24.2,-5.3,80.105,81.9675,-3.04,0.25,-2.305,17.225,5.2875,1.805,224.9975,296.5825,-49.12,0.81,1.565,1.53,0.3625,1.0025,1.66,-0.0333797,0.093629325,0.124466535,0.98050175,-4.3275
4,6.25,405.825,1.55355,-2.3775,-26.57,-4.38,80.12,78.0975,-2.6125,0.4275,-1.7125,100.3725,51.5775,11.1075,226.245,300.2675,-0.1025,0.8025,1.52,1.4925,0.3625,1.01,1.65,-0.0395838,0.1095155,0.1313235375,0.83193,-3.175
4,6.75,404.05,1.273295,-2.3775,-31.03,-4.185,80.1175,71.5025,-1.2075,0.8175,-0.3725,230.7125,120.7925,27.17,231.0725,306.6725,43.8975,0.82,1.2,1.23,0.3625,1.0025,1.6525,-0.066743,0.103389,0.144998365,0.55910075,-1.335
4,7.25,399.8,-0.7703305,-2.37,-3.72,2.6925,80.1475,65.47,0.4675,1.655,1.4725,360.8375,188.33,41.96,234.1975,312.775,101.6825,0.75,0.85,0.875,0.3625,1.0025,1.65,-0.158115,0.103504225,0.154275835,0.2915015,-0.0125
4,7.75,398.25,-2.2680825,-2.3675,22.32,12.25,80.15,57.195,1.9875,2.455,3.1175,532.2725,281.65,55.63,239.545,320.95,181.9325,0.815,0.835,0.8475,0.3625,1,1.65,-0.22827875,0.1586975,0.2565356825,0.723666,1.32
4,8.25,397.225,-3.30229,-2.3375,40.145,20.9925,80.16,48.845,2.515,2.86,4.01,731.39,390.9425,66.4325,243.77,325.58,247.6725,0.8,0.685,0.725,0.37,1,1.65,-0.338968,0.264874,0.33013936,1.30682,2.38
4,8.75,397.1,-5.0957575,-2.27,63.77,25.19,80.16,44.5375,3.3025,3.32,4.8225,848.59,450,86.245,244.2125,329.27,278.8025,0.8025,0.6175,0.7,0.3725,1,1.65,-0.48533,0.3373785,0.4425420575,1.58186,3.16
4,9.25,396.975,-6.690705,-2.135,102.78,29.56,80.17,40.8575,3.6975,3.7225,5.425,1043.2425,562.7125,95.435,249.68,333.305,379.7925,0.89,0.7875,0.8475,0.37,1,1.65,-0.516903,0.41436,0.5204629875,1.71305,3.7675
4,9.75,397.625,-7.49305,-2.14,119.23,25.65,80.1525,37.8825,4.295,3.3325,5.6725,1022.215,544.22,103.7425,253.495,333.8325,367.6925,1.1725,0.8075,0.955,0.37,1,1.65,-0.416923,0.4199855,0.5944958325,1.56315,4.32
4,10.25,397.15,-8.494395,-2.1,144.8,36.8025,80.1225,35.585,4.685,3.695,6.025,1314.32,690.02,112.4075,257.3275,337.105,445.045,1.195,0.8,0.8475,0.3725,0.9925,1.65,-0.56280675,0.41603525,0.641488085,1.520155,4.47
4,10.75,397.325,-8.19222,-2.11,151.905,41.58,80.12,32.375,5.0575,3.765,5.8,1178.53,620.3625,115.625,262.725,337.6525,421.4075,1.125,0.8575,0.9625,0.37,0.9925,1.65,-0.618901,0.439529,0.615839045,1.6229,4.9625
4,11.25,397.3,-9.40123,-2.12,160.05,41.625,80.125,31.22,5.17,3.995,6.1375,1433.8925,737.51,119.265,266.275,338.345,478.535,1.12,0.83,0.8975,0.3725,0.9925,1.65,-0.6240065,0.4422285,0.65571954,1.5248275,5.385
4,11.75,397.25,-8.70006,-2.1225,168.78,44.345,80.12,30.1375,5.19,4.19,6.08,1301.4825,673.3825,122.15,266.6275,337.96,457.53,1.1025,0.9275,0.99,0.3725,0.99,1.65,-0.61190425,0.477919,0.66155423,1.70766,5.29
4,12.25,396.75,-9.48018,-2.13,164.015,43.2125,80.11,29.105,5.4725,4.465,6.2425,1299.0775,688.24,115.3375,265.085,339.8325,482.5175,1.3,1.0125,1.1025,0.38,0.99,1.65,-0.62921575,0.518361,0.699637935,1.6735,5.4825
4,12.75,397.1,-8.25414,-2.13,169.245,40.95,80.09,28.775,5.9225,4.38,6.65,1298.4325,672.46,112.3475,267.7225,340.3025,454.885,1.515,1.055,1.1375,0.38,0.99,1.65,-0.75428825,0.516758,0.70095792,1.84189,5.495
4,13.25,396.725,-8.723565,-2.1325,152.14,44.345,80.07,29.5925,6.0725,4.54,6.83,1181,598.8275,102.0225,266.4225,340.6925,404.445,1.5425,1.2375,1.2375,0.37,0.99,1.65,-0.68257825,0.527095,0.71944076,1.76881,5.7225
4,13.75,396.8,-7.776975,-2.1275,152.57,43.76,80.05,28.4725,6.315,4.44,7.22,1155.8575,593.2425,93.68,268.2225,340.93,389.57,1.5725,1.2025,1.225,0.3525,0.99,1.65,-0.68404825,0.560458,0.71121375,1.62759,5.7325
4,14.25,396.5,-7.36973,-2.1175,134.395,34.575,80.05,28.7775,6.0825,4.23,7.05,989.5875,525.475,88.595,268.6775,340.96,345.285,1.5175,1.1425,1.3475,0.355,0.99,1.65,-0.708687,0.507355,0.69731987,1.76614,5.51
4,14.75,396.4,-6.44708,-2.1,125.09,37.49,80.05,30.0625,5.9,4.14,6.86,868.305,454.405,73.3275,266.985,337.75,320.2825,1.7825,1.365,1.3825,0.345,0.99,1.65,-0.65803,0.513763,0.69481868,1.87616,5.05
4,15.25,395.875,-5.82555,-2.0975,112.425,30.94,80.065,30.6225,5.5625,4.0775,6.8975,749.0475,388.77,62.5375,265.3725,337.415,276.9025,1.6425,1.335,1.36,0.345,0.9825,1.65,-0.596497,0.53940225,0.6955274175,1.9292425,4.7625
4,15.75,395.725,-5.2457375,-2.0875,101.4,31.165,80.0625,31.2175,5.06,4.3825,6.895,636.445,332.7,51.9025,264.3125,335.56,233.265,1.4425,1.0975,1.185,0.3525,0.9825,1.6525,-0.7102915,0.53189725,0.6684686875,2.0262125,4.7225
4,16.25,396.2,-4.0632725,-2.08,75.0375,27.2475,80.065,33.5325,4.5375,4.19,6.695,479.765,245.475,45.07,263.3975,334.1025,157.15,1.38,0.9275,1.095,0.3425,0.9825,1.66,-0.68704025,0.540404,0.64019081,1.8829,3.8
4,16.75,396.4,-2.49774,-2.0825,42.82,22.69,80.0625,33.5275,4.32,3.8,6.2525,376.2275,194.845,32.47,260.065,332.325,104.6025,1.5975,1.21,1.3225,0.36,0.99,1.66,-0.5274565,0.48245425,0.595534625,1.6922975,3.11
4,17.25,396.6,-1.64781,-2.0775,5.145,15.73,80.07,35.145,4.12,3.6825,5.8975,223.7675,111.045,17.7375,256.245,328.5325,50.9075,1.955,1.48,1.4875,0.3525,0.99,1.66,-0.4131195,0.39569975,0.5119877775,1.2379975,2.7275
4,17.75,396.85,0.259548,-2.0775,-19.91,10.5325,80.08,39.1775,3.62,3.6375,5.9775,108.615,54.72,8.9125,253.345,325.305,2.2625,2.2225,1.955,2.06,0.35,0.99,1.66,-0.301166,0.26188525,0.33308108,1.159875,2.1625
4,18.25,397.3,0.036164,-2.08,-31.8625,2.415,80.1075,46.225,3.0475,2.8475,5.285,28.44,8.685,1.9225,250.1875,323.2125,-57.64,2.2625,2.0075,2.085,0.36,0.99,1.66,-0.160054,0.12577925,0.1772616875,1.0161,1.34
4,18.75,398.55,0.2016345,-2.08,-30.97,-2.26,80.12,56.0975,2.4975,2.2975,3.8375,1.3825,0,-0.585,247.2525,318.9825,-82.5225,2.325,2.1475,2.115,0.355,0.99,1.66,-0.0618641,0.11167525,0.179301625,0.73875,0.3925
4,19.25,400.725,0.220765,-2.0875,-27.73,-1.43,80.14,62.27,1.635,2.01,2.885,0,0,-0.905,243.7175,315.67,-81.635,2.3425,1.9975,1.9775,0.3625,0.9925,1.66,-0.042967675,0.122847,0.152468,0.771336,-0.375
4,19.75,402.275,0.441009,-2.1125,-29.56,-1.6425,80.16,66.355,0.8025,1.565,1.835,0,0,-0.72,240.8025,313.85,-79.9075,2.085,1.99,1.895,0.3725,1,1.66,-0.0539374,0.101501,0.14652959,0.929556,-0.8625
4,20.25,402.6,0.6863485,-2.12,-27.8425,-1.785,80.175,69.375,0.2425,1.255,1.185,0,0,-0.6475,236.935,311.6175,-78.4725,1.92,1.8375,1.8,0.365,1,1.66,-0.0452969,0.1052695,0.140027545,0.808792,-1.275
4,20.75,405.45,0.626029,-2.2975,-25.74,-4.735,80.18,72.6425,-0.1725,0.9925,0.8025,0,0,-0.6425,236.11,309.2,-76.8925,1.6225,1.61,1.58,0.36,1,1.66,-0.040538425,0.11689175,0.1309441375,0.770312,-1.9675
4,21.25,405.7,0.87967025,-2.3575,-24.03,-2.64,80.185,74.05,-0.57,0.8475,0.395,0,0,-0.5775,233.9975,306.92,-75.965,1.695,1.8075,1.6675,0.35,1,1.6525,-0.0410834,0.0986673,0.1227055275,0.861034,-2.3925
4,21.75,405.95,1.1057375,-2.3775,-28.91,-2.48,80.185,75.49,-0.8975,0.73,0.03,0,0,-0.5775,231.595,305.5425,-75.0775,1.6425,1.695,1.6825,0.3575,1,1.6525,-0.0417693,0.1018275,0.13504346,0.948358,-2.595
4,22.25,406.55,0.913015,-2.3975,-23.15,-3.64,80.1675,77.39,-1.135,0.65,0,0,0,-0.54,230.73,304.17,-75.5175,1.4675,1.685,1.745,0.3575,1,1.6525,-0.038520475,0.120848,0.1415063475,0.984509,-2.83
4,22.75,407.15,0.6961455,-2.4075,-21.565,-2.7025,80.16,78.23,-1.265,0.57,-0.265,0,0,-0.535,230.9225,303.4325,-75.4125,1.405,1.52,1.5725,0.36,1,1.6525,-0.0486463,0.10208075,0.14651273,0.8299995,-2.9275
4,23.25,407.7,0.85890375,-2.405,-22.22,-2.96,80.15,79.1975,-1.3675,0.5575,-0.2475,0,0,-0.5,228.8275,302.68,-74.93,1.3225,1.565,1.5275,0.3675,1.0025,1.6525,-0.03607705,0.116872,0.13443822,0.8617405,-3.085
4,23.75,407.95,0.89794125,-2.41,-22.915,-3.875,80.1675,78.89,-1.5575,0.46,-0.5375,0,0,-0.5,229.9675,302.4025,-74.75,1.3225,1.46,1.48,0.375,1.01,1.66,-0.031144375,0.12016475,0.1489159725,1.012333,-3.165
5,0.25,418.275,1.60656,-14.93,-19.4825,-2.6,80.12,78.2575,0.4925,0.23,1.28,0,0,-0.485,240.42,313.9675,-74.6375,4.55,8.115,8.24,7.68,6.4425,5.66,-0.0345942,0.111856,0.13674612,1.09418,-1.03
5,0.75,418.25,1.19539,-15.6925,-15.025,-3.135,80.125,78.595,0.3325,0.24,1.0775,0,0,-0.5,241.5225,312.955,-72.74,4.2425,7.9825,8.015,7.51,6.4525,5.67,-0.027365375,0.0986502,0.1332241425,1.0428125,-1.2275
5,1.25,419.125,1.22528,-16.0925,-15.955,-3.63,80.12,82.1275,0.1425,0.18,1.02,0,0,-0.47,240.6575,312.4075,-72.6975,3.7275,7.6275,7.7575,7.43,6.465,5.67,-0.027749925,0.100587,0.1229569,0.970856,-1.3525
5,1.75,419.75,1.306335,-16.535,-18.33,-3.575,80.12,81.13,0.01,0.19,1.06,0,0,-0.5275,240.8925,312.055,-72.6225,3.3275,7.42,7.5375,7.335,6.4675,5.67,-0.02783445,0.114242,0.13049291,0.900794,-1.535
5,2.25,418.9,1.63901,-17.135,-15.1175,-4.27,80.13,81.615,-0.1175,0.16,0.85,0,0,-0.48,238.7375,312.075,-72.575,3.0775,7.3025,7.305,7.225,6.475,5.6725,-0.0281228,0.108898,0.13468407,1.08547,-1.63
5,2.75,420.15,1.542025,-17.695,-16.8725,-3.9,80.1325,85.4175,-0.285,0.175,0.3675,0,0,-0.4875,237.75,309.155,-72.515,2.56,7.12,7.405,7.0875,6.485,5.6725,-0.02388415,0.092592925,0.1256163275,1.0490875,-1.8175
5,3.25,420,1.5873875,-18.165,-13.41,-3.77,80.11,86.4975,-0.37,0.165,0.415,0,0,-0.45,237.1625,307.905,-73.5725,2.575,6.98,7.0875,6.96,6.485,5.6825,-0.0248493,0.10694,0.11716736,0.97894,-2.1625
