DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,TA_2_1_1,RH_1_1_1,RH_2_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,SW_IN_1_1_2,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_1_2,TS_1_2_2,TS_1_3_2,NETRAD_1_1_1,TAU_1_2_1,H_1_2_1,LE_1_2_1,FC_1_2_1,WS_1_2_1,USTAR_1_2_1,T_SONIC_1_2_1,TA_1_2_1,PA_1_2_1,RH_1_2_1,CO2_1_2_1,H2O_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,TAU_1_3_1,H_1_3_1,LE_1_3_1,FC_1_3_1,WS_1_3_1,USTAR_1_3_1,T_SONIC_1_3_1,TA_1_3_1,PA_1_3_1,RH_1_3_1,CO2_1_3_1,H2O_1_3_1,U_SIGMA_1_3_1,V_SIGMA_1_3_1,W_SIGMA_1_3_1,T_SONIC_SIGMA_1_3_1,PPFD_OUT_1_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_1_2,TS_3_2_1,TS_3_2_2,TS_3_3_1,TS_3_3_2,SW_DIF_1_1_1,T_CANOPY_1_1_1
1,5.25,-0.0496664,-7.74249,2.64739,0.354338,3.29264,0.1928565,6.663,404.814,5.4158,0.5651235,0.4766425,0.2339265,0.206096,98.2067,-0.95,-1.451,81.05,80.3,-1.325,249.17,0.635,298.815,-45.05,2.857785,0.011,-19.37035,-19.044,-21.69,-20.021,4.3195,3.182,1.5495,4.5425,3.4165,2.033,-53.67,-0.0533423,-5.1708,1.70826,0.2520095,5.541015,0.191091,7.745685,9.079775,98.0885,53.6368,393.332,6.153295,0.6031205,0.5150295,0.230018,0.214863,-0.0521306,-3.41569,1.37646,0.15835,7.44228,0.176549,7.03354,8.08826,97.4943,65.0836,384.283,6.941995,0.5835735,0.5314445,0.204051,0.205617,0,4.6792,5.761415,6.02125,6.878015,8.0266,9.7025,6.21615,6.195815,5.570635,5.5179,4.560215,4.27282,2.196485,-1.681485
1,5.75,-0.0528462,-8.037075,2.48863,0.372954,3.36495,0.198818,6.48982,404.625,5.361885,0.576863,0.486964,0.236585,0.200299,98.225,-1.15297,-1.787,81.365,81.1,-1.308,249.265,0.629,297.3715,-45.17,2.86782,0.085,-20.523,-20.185,-22.47215,-21.0563,4.292,3.1365,1.458,4.5015,3.331,1.9655,-52.8,-0.055433,-5.21618,2.12596,0.313071,5.4754,0.19149,7.546565,8.988805,98.09,54.01265,393.419,6.198145,0.5889945,0.4967195,0.2394375,0.211793,-0.0492813,-3.1078,0.9749305,0.09824455,7.50794,0.165495,6.897655,7.87885,97.4997,65.6783,384.554,6.8749,0.558792,0.483359,0.208976,0.194205,0,4.680465,5.755735,6.01445,6.880265,8.027185,9.6975,6.22035,6.188015,5.547885,5.5006,4.53665,4.2485,2.2985,-1.69145
1,6.25,-0.04987825,-7.74216,2.46829,0.3873325,3.412785,0.1929795,6.50073,404.564,5.36859,0.57695,0.468113,0.230819,0.209245,98.242,-1.179,-1.72,81.75,80.7,-1.259,249.225,0.639,297.17,-44.28,2.9183,0.042,-19.57,-19.64485,-21.885,-20.33,4.2715,3.087,1.3835,4.454,3.2505,1.903,-53.18,-0.0525622,-5.4465,2.202715,0.300039,5.446175,0.186954,7.41289,8.93664,98.0902,54.2102,393.631,6.14814,0.601282,0.488521,0.23206,0.207443,-0.0481419,-2.676845,1.373615,0.1570175,7.438215,0.172219,6.72913,7.820495,97.4987,65.49665,385.013,6.88759,0.5613555,0.48834,0.1993785,0.189947,0,4.661615,5.7231,6.0071,6.875385,8.02335,9.69433,6.205615,6.191,5.50548,5.49,4.523765,4.2317,2.37153,-1.94075
1,6.75,-0.05429415,-6.72924,2.55937,0.371096,3.405515,0.203135,6.347285,404.329,5.31719,0.576162,0.4834785,0.2344875,0.2059455,98.272,-1.321,-1.895,81.5,81,-1.2205,248.1265,0.6497,296.9285,-45.06,2.81933,0.014,-20.4883,-20.8845,-22.66335,-21.52,4.2555,3.02,1.413,4.412,3.205,1.874,-53.42,-0.0593336,-5.21233,2.00833,0.296463,5.436175,0.191683,7.322565,8.9103,98.13165,54.6207,393.471,6.15207,0.601464,0.50695,0.238766,0.207322,-0.046985,-2.861565,1.666475,0.126881,7.44943,0.175322,6.5847,7.89732,97.4999,66.0272,384.998,6.92727,0.555711,0.520352,0.213265,0.195495,0,4.606965,5.71055,5.9924,6.8675,8.018735,9.6915,6.19215,6.194,5.463935,5.4838,4.4887,4.157065,2.20825,-1.842085
1,7.25,-0.0532209,-6.349685,2.52035,0.336874,3.35639,0.19892,6.1914,404.456,5.29728,0.583339,0.4720235,0.2353835,0.202982,98.3,-1.38208,-1.953,82.08,81,-0.7705,246.98,0.7625,296.39,-44.64,3.0548,1.322,-20.1878,-20.16,-22.219,-20.96185,4.2325,2.974,1.329,4.3665,3.1415,1.837,-52.46625,-0.0590494,-5.05814,1.68914,0.278591,5.44713,0.193446,7.35703,8.87716,98.1751,54.736,393.969,6.13828,0.598044,0.490593,0.243351,0.212838,-0.057486,-2.43973,1.30544,0.140962,7.423495,0.176833,6.71205,7.853205,97.50015,66.00755,385.212,6.87924,0.576414,0.517224,0.21444,0.185225,0.044,4.550435,5.6828,5.9902,6.8632,8.00453,9.67633,6.18373,6.1865,5.4225,5.4567,4.45787,4.08013,2.3854,-1.94837
1,7.75,-0.0547485,-6.45156,3.15958,0.318057,3.41616,0.203033,6.09953,403.767,5.309135,0.598472,0.482087,0.24169,0.24721,98.3,-1.402,-2.039,81.9,80.8,8.83,247.367,4.207835,296.503,-39.65,9.439785,18.28925,-20.63385,-20.9375,-22.6,-21.64,4.195,2.929,1.2335,4.3285,3.071,1.784,-44.58545,-0.0600419,-5.02024,2.06738,0.2916905,5.54174,0.1949175,7.27925,8.67384,98.184,55.86375,393.575,6.08154,0.6180625,0.504724,0.2438505,0.239879,-0.0536319,-2.91086,1.007945,0.1374385,7.47876,0.174577,6.63985,7.61167,97.5297,66.5356,384.8595,6.78207,0.562094,0.506853,0.218057,0.219455,3.507,4.49813,5.6615,5.97075,6.86103,8.00652,9.673335,6.17355,6.1803,5.38615,5.427,4.4019,4.043915,7.99893,-2.07353
1,8.25,-0.0654829,-3.88507,6.957355,0.170473,3.654645,0.2248825,5.888085,403.839,5.36695,0.660318,0.537683,0.265925,0.229605,98.30315,-1.06405,-1.512,81.1,79.15,60.14,248.1,18.84735,299.78,-23.38,46.64385,96.101,-18.9145,-19.66065,-20.93,-20.1397,4.1485,2.8825,1.2165,4.3005,3.0255,1.755,-7.005665,-0.0745216,-5.254665,4.49237,0.2721995,5.48209,0.2233975,6.835955,8.17417,98.1978,57.0654,393.3875,6.07755,0.675005,0.544164,0.2775555,0.250759,-0.066457,-2.7903,2.1851,0.1246275,7.52219,0.193346,6.19863,7.13684,97.5715,68.45505,384.6535,6.85142,0.626725,0.546213,0.247489,0.251827,11.86,4.44885,5.6376,5.9561,6.868,8.00867,9.667,6.169465,6.176985,5.36283,5.4078,4.361865,4.019815,24.983,-1.4664
1,8.75,-0.08557685,3.762495,13.6105,-0.094053,4.05922,0.262941,6.16273,403.5855,5.55101,0.758158,0.605205,0.303167,0.24219,98.3267,-0.385,-0.489,78.9743,76.55,140.848,250.715,37.136,305.8315,1.518,118.208,239.137,-18.6105,-19.1878,-20.09,-19.6263,4.136,2.8505,1.203,4.282,3.0205,1.776,31.275,-0.0932385,-3.37989,11.3178,0.1030355,5.43965,0.265007,6.74651,7.93961,98.2566,57.9142,392.7375,6.19206,0.733608,0.600638,0.343242,0.225114,-0.0888219,-3.452505,7.23481,0.1226,7.16841,0.2484195,5.7935,6.853165,97.5848,70.156,384.9415,6.91269,0.7300945,0.601781,0.3248525,0.237147,26.14,4.3989,5.602965,5.93735,6.8665,8.00705,9.666165,6.164015,6.16497,5.352415,5.3761,4.29867,4.026815,44.65215,-0.225583
1,9.25,-0.111257,16.3381,20.61395,-0.4699745,4.56469,0.297475,6.58984,402.121,5.66756,0.820256,0.689261,0.3373235,0.292753,98.349,0.32295,0.216,75.3,73,225,251.2015,53.1773,312.8465,27.85,199.61,394.883,-15.553,-16.4207,-16.189,-16.937,4.1235,2.8365,1.2465,4.258,3.0175,1.7795,87.856,-0.116002,8.864065,19.71385,-0.37199,5.59038,0.301474,6.76508,8.176245,98.28685,57.55315,392.004,6.271425,0.79888,0.668297,0.394219,0.246657,-0.1301465,-1.96894,17.46315,-0.0129503,6.75819,0.315958,5.66269,6.826975,97.5888,71.6725,385.053,6.94558,0.804088,0.679874,0.422464,0.241895,41.23665,4.361265,5.584135,5.92635,6.8609,8.01005,9.663835,6.16327,6.16513,5.33877,5.368,4.32603,3.98853,60.6168,1.10208
1,9.75,-0.12292,31.5665,28.65515,-0.875154,4.744725,0.317612,7.121725,401.3565,5.72918,0.876195,0.759351,0.365724,0.3411195,98.3495,1.2752,1.11,70.7657,68.77,305.0265,254,65.28,319.86,65.63,270.67,540.2,-13.59,-14.32,-13.4357,-15.2047,4.115,2.8155,1.411,4.2725,3.005,1.805,143.6545,-0.140077,21.16365,26.35495,-0.899761,5.72377,0.330276,7.00061,8.44812,98.29275,56.9496,390.838,6.31552,0.831048,0.716997,0.4286615,0.27184,-0.154128,8.29613,25.9872,-0.611698,6.40558,0.3396215,5.750915,6.94295,97.59,71.90665,384.826,7.16225,0.8239735,0.7047505,0.483145,0.243799,53.8627,4.345335,5.57593,5.9188,6.864,8.00587,9.66433,6.16423,6.17707,5.32417,5.35047,4.26113,3.94987,68.6527,2.75207
1,10.25,-0.1369035,46.1919,34.033,-1.177055,4.99146,0.328955,7.38984,400.869,5.79347,0.909585,0.813601,0.380534,0.395702,98.38,2.26147,2.126,67.86,65.595,381.7635,257.203,77.19735,327.377,133.5,350.645,676.05,-8.78,-9.89,-7.9,-10.54,4.105,2.803,1.5315,4.2715,2.965,1.852,199.7865,-0.134541,36.1298,30.1588,-1.11644,6.03603,0.3250965,7.562115,8.88977,98.2745,55.5453,390.0565,6.31605,0.8543795,0.7634355,0.4620385,0.307529,-0.15917,25.03425,31.2091,-1.02881,6.52863,0.3543635,6.178085,7.1273,97.58285,70.6323,384.024,7.138575,0.828289,0.731896,0.5244705,0.2887645,62.32,4.35822,5.56667,5.8965,6.85403,8.00383,9.67033,6.14333,6.1765,5.2996,5.34397,4.27423,3.92427,82.515,4.3278
1,10.75,-0.140348,60.6647,39.4989,-1.49268,5.0168,0.336421,8.0829,400.31,5.937735,0.927878,0.872479,0.386806,0.413746,98.37735,3.2357,3.229,64.2047,62.44,443.25,260.623,87.04535,334.02,180.6,410.13,788.3985,-7.0251,-7.79,-5.42157,-9.17133,4.096,2.8445,1.649,4.2725,2.9805,2.06,244.275,-0.157872,50.2732,34.8376,-1.60254,5.90353,0.350315,8.13992,9.248675,98.2368,54.7546,389.602,6.35946,0.888316,0.834942,0.487391,0.317118,-0.178248,36.504,36.2783,-1.67948,6.489935,0.364712,6.641515,7.66124,97.59115,68.9225,383.201,7.20535,0.846287,0.764866,0.568972,0.262096,71.517,4.376685,5.55357,5.8787,6.85127,8.0022,9.673,6.1455,6.1705,5.30533,5.3351,4.2989,3.94143,84.3737,5.73583
1,11.25,-0.1392105,73.7117,44.192,-1.684145,5.01729,0.333147,8.85749,399.923,5.97133,0.941154,0.9185625,0.3931115,0.454782,98.3567,3.774,4.105,61.2207,58.73,495.85,262.57,95.75,339.48,215.4,470.2435,885,-0.9476835,-2.4777,2.94317,-2.84227,4.102,2.9005,1.949,4.2705,3.0095,2.2605,283.4615,-0.158127,66.18545,38.35705,-1.80915,5.9206,0.349497,8.778525,9.9434,98.21305,54.5054,389.074,6.5551,0.90126,0.880143,0.506111,0.339331,-0.187485,55.58545,41.155,-2.13781,6.4169,0.37853,7.10753,7.98491,97.5631,68.24945,382.116,7.22219,0.860001,0.821441,0.596453,0.2888655,83.3613,4.410365,5.54823,5.8699,6.84437,7.99403,9.66767,6.14087,6.15717,5.29063,5.31073,4.31643,4.02057,89.618,6.77557
1,11.75,-0.1440395,83.9676,48.3247,-1.97516,5.03061,0.341923,9.44397,399.225,6.08298,0.989337,0.968779,0.396569,0.467832,98.3,4.406,4.693,58.97065,56.215,532.1,265.59,100.947,345.555,237.5,501.23,956,1.6825,-0.862,5.653,-1.38767,4.102,2.8855,2.2655,4.271,3.049,2.441,307.677,-0.159633,72.9248,42.7266,-1.97456,5.92635,0.35372,9.15633,10.3393,98.1901,53.36295,388.077,6.529825,0.942669,0.907861,0.526818,0.354963,-0.206973,64.7189,44.6042,-2.36068,6.38336,0.3857395,7.591305,8.52076,97.5058,66.9152,381.196,7.17195,0.904566,0.852025,0.627835,0.298509,88.4795,4.50785,5.5307,5.8577,6.8378,7.99253,9.675,6.13963,6.1185,5.30243,5.32307,4.36353,4.03777,99.4533,8.05013
1,12.25,-0.142451,93.3082,51.8871,-2.006745,4.91917,0.340215,10.03925,398.6665,6.09294,1.01397,0.994565,0.401664,0.478311,98.29835,4.976,5.29,56.4137,54.16,556.9915,267.75,105.9,352.17,257.1,516.093,993,10.8739,6.92733,15.12,7.09263,4.0925,2.992,2.6555,4.253,3.1075,2.6075,319.01,-0.162993,80.6303,44.55115,-2.195155,5.75455,0.353215,9.618715,10.4717,98.1054,51.477,387.193,6.55207,0.969084,0.959391,0.54192,0.3482135,-0.2078385,75.9098,47.9417,-2.607835,6.136315,0.3918235,8.12947,8.75122,97.4946,64.9086,381.061,7.14936,0.9054105,0.8980165,0.650221,0.293546,91.836,4.58808,5.53317,5.83313,6.83393,7.99417,9.667,6.1275,6.10437,5.316,5.30897,4.40433,4.0606,94.223,9.187665
1,12.75,-0.144408,91.16635,56.0907,-2.00007,5.067785,0.341811,10.5139,398.169,6.123675,1.02558,1.01223,0.398421,0.474324,98.219,5.7715,6.028,54.20585,52.16,561.86,267.2615,106.314,354.95,260.5,519.46,1006,11.8635,7.97563,14.643,6.8931,4.0845,3.05,3.1575,4.221,3.191,3.03,319.05,-0.1678345,84.9522,46.2945,-2.264555,5.96308,0.361614,10.0802,10.7466,98.06695,50.3684,386.16,6.60832,0.969055,0.977345,0.548199,0.352148,-0.199673,76.72455,47.3261,-2.50649,6.34399,0.381044,8.59967,8.96374,97.4943,63.0104,379.829,7.17101,0.932228,0.906055,0.6575515,0.2966505,91.05,4.71717,5.54615,5.8385,6.8386,7.988065,9.655165,6.11953,6.0898,5.3131,5.31127,4.5004,4.16863,101.5035,9.62083
1,13.25,-0.145257,92.8808,56.28,-2.032565,5.0758,0.343167,10.95765,397.714,6.12934,1.043825,1.03095,0.3997025,0.4914885,98.191,6.382,6.825,52.42,50.22,548.127,269.45,106.877,357.83,254.5,517.523,1007,19.449,14.5933,21.77,14.8703,4.1,3.209,3.606,4.1785,3.265,3.5425,311.967,-0.161714,86.7224,47.1262,-2.0985,5.938295,0.351993,10.49015,10.9513,98.0001,48.7808,385.68,6.61139,0.9775895,1.011415,0.541512,0.3521755,-0.2064505,79.9947,49.9236,-2.48427,6.31092,0.384178,8.97237,9.29225,97.4943,61.178,379.7035,7.14954,0.932426,0.95186,0.664796,0.295958,90.80215,4.79267,5.5474,5.82883,6.822,7.9982,9.66367,6.11837,6.09557,5.3207,5.31123,4.5598,4.28423,99.7385,10.54015
1,13.75,-0.145769,86.74145,57.1794,-2.01508,5.01263,0.343844,11.3903,397.882,6.17907,1.04894,1.02443,0.40172,0.46099,98.1285,6.90557,7.22,50.3365,48.58,519.2,269.7115,102.2,359.9065,234.7,494.843,948,19.01,13.82165,23.1255,13.884,4.106,3.353,4.144,4.169,3.407,3.883,288.43,-0.1644735,84.6888,45.5618,-2.207365,5.959225,0.354766,10.9154,11.461,97.99775,47.90155,385.3775,6.62947,1.01045,1.0056,0.54102,0.3424895,-0.200454,75.60105,50.0688,-2.51953,6.334845,0.38758,9.42097,9.825195,97.4943,60.2204,379.439,7.14856,0.937409,0.954446,0.655155,0.280985,89.45,4.9255,5.53743,5.81387,6.81653,7.98947,9.66033,6.10637,6.0865,5.3587,5.3248,4.6855,4.4147,92.43965,10.6695
1,14.25,-0.143669,76.2602,52.3591,-1.92983,5.12686,0.342175,11.77425,397.502,6.09948,1.04022,1.01378,0.400566,0.4237325,98.1,7.279315,7.54,48.67385,46.475,473.4,271.22,95.85165,358.72,204.1,457.8435,879.5,20.6517,18.53715,25.65315,17.4357,4.105,3.535,4.501,4.23,3.575,4.125,258.475,-0.156648,75.2092,42.95605,-1.94869,6.037305,0.348525,11.2963,11.85615,97.9386,47.16685,385.286,6.539245,1.00235,0.98958,0.531478,0.319638,-0.198588,72.87755,47.5296,-2.27594,6.46569,0.381808,9.88659,10.0816,97.4943,57.79315,379.389,7.06745,0.9584175,0.9270235,0.6468745,0.2624445,82.3,5.06717,5.564515,5.80337,6.82747,7.98807,9.661335,6.1057,6.0837,5.3942,5.3428,4.8579,4.5506,86.3817,10.4823
