DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN
1,7.25,388.24156735,3.67500675,1940.12547845,-1.5980157,-56.901192375,-19.527674825,-25.4802849,-9.3647214,0.2568166,0.0265627,-0.26486835,0.14092395,0.0342481,100.35125,69.19995,-2.47709,0.0362108,-8.8346585,0.093635125,5.780727575,6.34749065,7.093267425,7.977963075,8.97463435,-75.209506825,0.716308525,0.00257152500000001,-0.47775
1,7.75,390.3274401,4.283300025,1939.704736,-2.8670317,-55.41840305,-19.149466,-22.4166034,-16.62249075,0.162084675,0.028777775,-0.3334168,0.16474635,0.03205445,100.362,69.546,-2.24794,0.040024225,-8.575830875,0.09612785,5.687508925,6.264651075,7.046604075,7.95803015,8.9735955,-62.4045777,7.7156078,0.502904325,2.5895
1,8.25,383.065868,4.51785135,1927.40530125,-3.65788965,-75.43910975,-18.418140625,-40.2460478,-3.78294785,0.152003425,0.0324143,-0.1965322,0.1587058,0.03832805,100.38875,67.11845,-1.48943,0.0621569,-5.88313995,0.08612765,5.6232,6.186237375,6.995079375,7.937837375,8.968483,-29.39022875,21.503037625,1.495714375,7.775
1,8.75,382.2838915,4.595842175,1923.26447245,-1.66038665,-49.13931695,-17.784520425,-40.556181625,-27.208541125,0.270670825,0.049077925,-0.26868175,0.1595025,0.064669825,100.435,60.0844,-0.06991025,0.04377,-1.6585695,0.095265,5.6354425,6.176687,6.972470175,7.956434325,8.959898175,-12.095792,48.83107475,2.8330949,18.5565
1,9.25,382.79715575,4.6654967,1911.472224775,-1.579665475,-40.742258375,-16.744848275,-33.9685535,-4.603504525,0.3647518,0.04421165,-0.3014916,0.204823,0.05683785,100.05625,56.552725,0.946184,0.0532417,1.5411484,0.115616,5.65680245,6.162558525,6.968695,7.95533255,8.9623055,-2.77151385,68.537289525,4.611571,26.11775
1,9.75,381.763061075,4.82318135,1896.68907295,-3.5933976,-54.1526772,-15.6788028,-31.16722185,-5.1918924,0.4469912,0.0521755,-0.271756725,0.260820625,0.07222025,100.0952,53.2904,2.0417925,0.064365,2.913876,0.108278075,5.67102,6.2129402,6.9584732,7.9576134,8.955873,0.544225600000004,103.615701,6.1897144,40.404
1,10.25,380.62689425,4.545208625,1898.0115192,-1.689704525,-44.080198,-13.426044125,-27.8317405,0.469873375,0.35800805,0.03979605,-0.223702875,0.272216075,0.08184615,100.1345,46.1789,2.6049425,0.104045825,4.196211,0.11277035,5.5616045,6.177975125,6.900683125,7.81726675,8.920525,8.188732375,128.399532375,6.650952375,49.7
1,10.75,381.502631,4.698392075,1888.0398483,-2.476608125,-47.2255625,-11.89656585,-46.481048375,1.889102525,0.3817292,0.052334,-0.210586,0.273283,0.0904662,100.1694,42.89595,3.536615,0.091076375,5.760748825,0.127332,5.6595801,6.255425,6.941817,7.938205,8.955417,19.72137355,135.94065385,7.1337142,51.405
1,11.25,381.42636425,4.7598049,1883.46051485,-2.904460625,-9.49133319999999,-10.02237125,-13.4190451,6.69917265,0.373131,0.0439314,-0.2179095,0.2839634,0.1018814,100.1664,40.0648,3.931215,0.105987,6.9221884,0.12848025,5.74380355,6.28327145,6.94536855,7.92124855,8.954353,8.8821834,124.79149545,7.7372381,46.90125
1,11.75,381.6106615,4.86982825,1885.16352275,-1.6176531,-55.765301875,-8.0680083,-16.20058745,9.5574534,0.28701225,0.07268885,-0.2301466,0.281950525,0.111318775,100.179325,37.091275,4.7395675,0.1623038,7.404762525,0.112704,5.933215725,6.3293375,6.9910795,7.924872,8.94969905,-3.15718335,154.3644863,7.6770003,60.7305
1,12.25,380.4134037,4.91999635,1871.48670065,-0.79985465,-31.2120002,-6.42376235,-9.71892755,5.2269555,0.426109,0.0574481,-0.19146645,0.29293175,0.10818625,100.1979,34.329675,5.16171,0.2463087,8.4894944,0.1282749,6.11056015,6.412862,7.0084325,7.895776575,8.95516015,8.62963,175.373411025,9.5999521,68.855
1,12.75,380.476629375,4.6839642,1876.712843,-1.219244775,-17.8454559,-5.2535794,-13.2584265,7.850359625,0.366837325,0.0640462,-0.26104405,0.396927625,0.1267395,100.2011,32.339675,5.1374875,0.281250525,9.1643217,0.1217902,6.22418,6.5819095,7.032898925,7.87158485,8.947911575,5.65785187500001,179.238925075,9.713809675,70.59625
1,13.25,380.3820704,4.72162545,1875.21779415,-1.29070445,-32.772409475,-4.2168285,-6.143384575,14.0330593,0.401815525,0.070038725,-0.254840975,0.369222125,0.123416,100.1701,29.36925,5.563645,0.4755547,9.5701346,0.12185275,6.4226001,6.6800299,7.057913,7.8574131,8.9505369,-1.182606,148.1760745,9.1417146,58.35
1,13.75,379.9862652,4.6672022,1871.535596,-0.642663525,-2.48385035,-3.4219648,-26.01856815,15.7957253,0.4799511,0.078856,-0.2186729,0.4046577,0.12127365,100.1732,28.497175,6.1555725,0.52554355,9.9034721,0.11976915,6.6971701,6.8377268,7.083433,7.8500368,8.95097,-2.5824648,135.0005606,6.9382858,49.17575
1,14.25,377.846738225,4.702753,1877.1008455,-0.55494165,-8.5855921,-2.6955875,-45.56110645,4.6776665,0.357906025,0.070615425,-0.26304835,0.32048045,0.10862065,100.1588,27.897775,6.4106,0.543118125,10.345582775,0.132645,6.9683399,6.9584199,7.1328331,7.8675001,8.9413601,-5.1964087,98.4403739,5.8990474,37.253
1,14.75,379.476971125,4.8068834,1864.2211799,-0.5676168,-8.949059225,-2.17724995,-15.3653438,17.60087935,0.3568037,0.0740642,-0.2183531,0.313277,0.107593,100.1219,27.799,6.7807525,0.594486875,10.4588416,0.1074142,7.20021155,7.09811145,7.180413,7.873277,8.95653355,-16.6642607,79.76084115,5.3586665,29.76375
1,15.25,379.234724575,4.899840225,1865.935651575,-2.0273035,-18.5546853,-1.817435725,-14.60524675,10.5873765,0.3594879,0.062687,-0.2467644,0.29443445,0.091688925,100.137375,27.57435,6.9532875,0.6750705,10.7093554,0.099609875,7.33457155,7.3186801,7.20759,7.861840725,8.962531775,-17.191743075,73.5322432,4.12009565,27.8935
1,15.75,379.415505575,5.028042675,1885.2015676,-1.629812,-7.522649875,-1.18064335,-14.895273,9.11541735,0.5017509,0.0543782,-0.265886675,0.27016705,0.09334595,100.160375,29.50745,6.7752075,0.680330725,10.6805674,0.08081925,7.467268225,7.49297405,7.27176095,7.867161775,8.96071405,-32.680334625,44.877102425,3.02847645,17.198
1,16.25,381.2301072,5.16709495,1888.724346225,-0.26573325,-62.3895792,-1.34249485,-25.27293715,9.11704205,0.52441845,0.0546398,-0.216633125,0.218916,0.0710444,100.1828,31.88955,6.606005,0.655018,10.7090316,0.0878479,7.602388,7.56418645,7.35630845,7.865103,8.964018,-62.10640855,23.20093465,1.4647619,8.561
1,16.75,388.3144116,5.50547165,1902.29376425,-2.0962242,-23.2002618,-5.43968335,-20.01842635,-2.46816405,0.32367915,0.037425175,-0.183023125,0.13790395,0.04445695,100.196125,37.514025,6.1072075,0.562029425,10.3403943,0.08641095,7.7199201,7.611712,7.43950845,7.88879,8.9803625,-89.4933102,6.0656075,0.31619,0.8465
1,17.25,388.5466762,5.4391536,1906.6532135,-5.024494675,-16.16047665,-11.185959,-26.27832425,-8.63361225,0.21614555,0.0302031,-0.2013098,0.13817375,0.029404625,100.2276,44.532825,5.25284,0.5154962,10.055891,0.112573,7.727007,7.67406,7.5311932,7.94008,8.9779466,-94.2929578,0,-0.0689521999999999,-4.622
1,17.75,384.293771625,5.796340425,1911.970035525,-1.002902875,-71.0480358,-16.218283075,-38.3526796,-4.5621338,0.1550502,0.0268922,-0.1734745,0.119314625,0.029505,100.237525,53.33825,4.61181,0.3981744,9.2699818,0.110172725,7.77341485,7.7419,7.619328,7.929058,8.98023,-95.404929375,-0.31028,-0.31619,-5.6555
1,18.25,388.547936,5.590789975,1919.1544474,-3.519878675,-74.2786276,-17.34064145,-30.390160125,-3.682844,0.203931825,0.02581375,-0.177525675,0.128749325,0.027963325,100.25875,57.26575,3.97031,0.2985526,8.41997625,0.10168685,7.763956025,7.799125975,7.6858855,7.927486475,8.977655975,-95.09911985,-0.31028,-0.30819055,-5.16
1,18.75,388.59267885,5.411027775,1920.0611629,-5.971081625,-79.980063475,-19.14421025,-30.822911875,-15.68562815,0.101303325,0.025176575,-0.217519725,0.13634535,0.031714175,100.2755,58.469925,3.8378,0.27420935,7.7459233,0.10151785,7.58558485,7.7920467,7.742348,7.94388185,8.970182,-95.5334503,-0.31028,-0.31619,-4.6245
1,19.25,390.0067717,4.7528147,1915.47085395,-3.0423007,-46.612393175,-19.51984945,-40.650993425,-7.8628101,0.1789862,0.0273636,-0.200254825,0.1267406,0.029934,100.3035,62.14655,2.8431475,0.19731525,7.3725835,0.102638,7.475563,7.82374815,7.7734867,7.97414985,8.95518015,-92.74683125,-0.31028,-0.31619,-4.438
1,19.75,391.6862391,5.664532,1915.612569725,-5.3029025,-83.462755,-19.6703426,-48.528454,-19.94302605,0.13238315,0.0278614,-0.175462,0.12088015,0.02852525,100.3395,60.485125,2.565655,0.19122125,6.3000165,0.1015778,7.4665417,7.76454685,7.79712,8.0085083,8.95702,-91.3211271,-0.31028,-0.31619,-4.2515
1,20.25,378.46216895,5.20992305,1920.85141625,-2.003797625,-72.22858525,-19.16003615,-41.17756555,-12.2555395,0.1858827,0.02954615,-0.2184826,0.1100449,0.028964225,100.36125,62.75515,3.007715,0.1602189,6.103336,0.102146825,7.48854835,7.765762,7.81942165,8.01618,8.95208,-91.704049075,-0.295560575,-0.31038075,-4.1195
1,20.75,391.874115,5.561024775,1919.9201283,-4.86521,-73.1670532,-20.9712416,-27.0160165,-6.6247628,0.14014245,0.0278918,-0.16636475,0.1465148,0.03281785,100.3855,60.988725,2.559905,0.139847725,5.7948165,0.11793695,7.453708,7.7629667,7.84344485,8.03828815,8.957395,-91.97359165,-0.31028,-0.31619,-4.38
1,21.25,389.699268,4.5366008,1928.978469325,-2.9340476,-47.87594395,-20.6385695,-29.581430425,-6.5373308,0.170328075,0.02225855,-0.145920425,0.132563,0.02921975,100.395,64.1422,1.9740625,0.142205625,4.589592525,0.1013454,7.402660675,7.69839335,7.875440175,8.06522665,8.961498175,-92.1267605,-0.274766,-0.315238,-4.05425
1,21.75,391.738709375,4.8687089,1908.13001175,-4.17010115,-79.169814,-22.370038925,-35.30260705,-4.949408625,0.1662794,0.02598025,-0.15268375,0.1334038,0.0316665,100.43825,58.5388,0.757328,0.1354044,3.911388975,0.10814975,7.2697095,7.620193,7.915452,8.10377665,8.9633905,-90.795774975,-0.300467225,-0.31619,-3.959
1,22.25,388.7472602,4.7415722,1921.690706625,-0.521427875,-68.465629075,-22.617161425,-37.400119175,-12.24059415,0.1831655,0.02313445,-0.173010875,0.1217612,0.0282148,100.462,60.704,0.826586,0.1486437,3.3679882,0.106568,7.126566825,7.54734835,7.89383165,8.112969825,8.966588,-89.624119525,-0.31028,-0.31619,-3.829
1,22.75,391.804697625,4.465638325,1922.0093313,-2.25345775,-66.65295485,-21.53462175,-41.002037725,-10.40585015,0.233951925,0.033877725,-0.1936617,0.1382272,0.0331529,100.4805,64.706,0.505422,0.099142,3.25808795,0.102485,7.114952,7.501429825,7.860691825,8.1306095,8.9699395,-89.89242925,-0.31028,-0.31619,-3.70175
1,23.25,391.1531898,5.045533,1927.774691,-0.370761075,-74.55731685,-21.6151657,-35.782961475,-4.334345375,0.176774,0.0305445,-0.223772925,0.158895625,0.037581375,100.4785,62.1585,0.3968265,0.11417925,2.9095136,0.1026324,7.10043165,7.478141825,7.821160675,8.145017675,8.975266825,-90.302640575,-0.286261875,-0.31619,-3.75525
1,23.75,391.57771025,4.072174025,1918.81883555,-0.371013175,-52.4538495,-21.88408405,-26.7389236,-4.184348975,0.17306425,0.02757445,-0.167240225,0.131573125,0.0327866,100.4095,63.8107,0.056455,0.093040025,2.3075098,0.09040975,7.030012675,7.452968,7.766043175,8.1663475,8.967307325,-88.712852125,-0.283224225,-0.31619,-3.6915
2,0.25,374.0183173,4.2471326,1893.404703375,-1.36247445,-78.75770255,-41.40813025,-88.57010665,-11.3621363,0.14492475,0.029693,-0.25225815,0.156868125,0.027515625,100.626,50.36105,2.4327175,0.2495205,5.7093575,0.1001164,5.10417525,6.47357475,8.14995825,9.197992,9.651525,-85.07042275,-0.31028,-0.31619,-3.805
2,0.75,373.1680256,3.989463025,1884.785618425,-3.9650652,-26.17606845,-40.84985075,-85.41831685,-6.0658964,0.18563,0.028846,-0.2289798,0.1411883,0.0249607,100.5965,47.29,2.27657,0.1920335,4.54703775,0.1106219,4.7663085,6.197775,7.94324975,9.160675,9.68145,-86.1795775,-0.31028,-0.31619,-3.6075
2,1.25,372.06346195,4.3456756,1877.1401592,-0.893811525,-90.0411457,-40.24336775,-89.189916775,-38.05086725,0.21695625,0.02759175,-0.249844875,0.143011875,0.02540725,100.572,46.9334,1.91289,0.206606125,3.91319625,0.1068605,4.342625,6.02965825,7.74414175,9.10948325,9.6867835,-85.33626725,-0.31028,-0.31619,-3.8225
2,1.75,372.2038321,3.825401,1884.242552125,-1.525309,-43.9403297,-40.800529525,-76.7342002,-13.577506,0.1916884,0.0302825,-0.2767904,0.1463314,0.0300808,100.5675,48.4545,1.33395,0.1749946,3.698647725,0.108990375,4.166305925,5.815663425,7.53906515,9.06587985,9.70060235,-83.9214788,-0.31028,-0.31619,-3.8265
2,2.25,373.45752,4.1646537,1888.61508765,-0.6694323,-68.8620205,-41.469053075,-65.165554,-7.105458,0.225930975,0.0288445,-0.25137425,0.169530875,0.030700625,100.57375,50.185625,1.3386,0.1690642,3.4405636,0.1129866,3.93472985,5.544723575,7.3539625,9.01764015,9.69856015,-81.2922534,-0.31028,-0.31619,-3.79375
2,2.75,371.9166958,3.58610435,1896.834667975,-3.61290475,-54.8551021,-40.8458167,-69.0096688,-8.77709775,0.192059575,0.028789675,-0.2306893,0.160797975,0.0312282,100.542,48.7336,1.06502,0.1690115,3.072041325,0.1050068,3.73138,5.3125699,7.18793,8.96034,9.6936332,-85.028169,-0.3024295,-0.31619,-3.7
2,3.25,373.219437875,3.8472435,1873.8922584,-1.043357725,-30.285997125,-40.396433225,-76.149380775,-9.45818,0.19783335,0.0340535,-0.219636175,0.165346675,0.0264317,100.553,50.7511,0.969236,0.169363325,2.73125885,0.10561615,3.549326775,5.103887275,7.027165225,8.90347405,9.6985325,-82.76443625,-0.278505,-0.31619,-3.72975
2,3.75,372.137407375,4.0012414,1889.251457725,-1.3252435,-72.8520838,-40.819591,-75.17005385,-21.8511939,0.2261141,0.0261637,-0.25309785,0.171546125,0.027792425,100.6265,49.77655,0.6612965,0.1134335,2.78983365,0.105756125,3.25432645,4.87525655,6.902305,8.832677,9.705387,-83.2542254,-0.31028,-0.31619,-3.7475
2,4.25,374.2494115,4.1876013,1873.900142,-0.789373875,-65.264309,-40.7475245,-80.40359135,-12.5947769,0.252317875,0.03148275,-0.2632041,0.167807,0.0267411,100.68825,48.1715,0.275014,0.0943045,2.08265875,0.10758435,3.257674875,4.727008,6.779537625,8.76174575,9.7059705,-82.526408375,-0.31028,-0.31619,-3.63
2,4.75,374.21637975,4.9015576,1869.990285,-1.540255,-48.40025725,-39.9433426,-77.018274825,-6.91303805,0.249901375,0.032896125,-0.2672107,0.1714608,0.0331936,100.7385,49.1179,-0.091125,0.080285275,1.630971625,0.09847695,3.1024868,4.5701934,6.5871134,8.6899934,9.7141066,-81.67887315,-0.2755136,-0.31619,-3.746
2,5.25,373.627920225,4.34806645,1869.25786335,-2.1358691,-42.5820767,-39.8555808,-72.34530135,-17.045471275,0.2800838,0.0282924,-0.23094525,0.171517025,0.025095,100.72225,48.4125,0.12718375,0.0723164,1.5378224,0.100138,2.8609066,4.383893,6.4133668,8.6200934,9.710667,-82.4070424,-0.237383,-0.31619,-3.71
2,5.75,372.373752875,4.38870005,1873.7041454,-1.578464025,-70.856915,-39.296248675,-71.26031165,-8.011825775,0.21278455,0.03250935,-0.223212775,0.171920675,0.030794775,100.72275,48.68805,-0.331651,0.04290475,1.02634935,0.1029305,2.643013475,4.192923975,6.302475975,8.5436145,9.711581525,-80.54612695,-0.31028,-0.31619,-3.9235
2,6.25,371.036361625,3.916524125,1868.534296125,-1.209588,-38.21217225,-39.57431805,-69.26269595,-9.749115775,0.2027545,0.03751885,-0.2268516,0.1897401,0.0318584,100.7405,49.691775,-0.510566,0.0401286,0.691063100000001,0.11082125,2.59846485,4.058997,6.167995,8.47150515,9.698022,-79.7788731,-0.19710305,-0.32819015,-3.7295
2,6.75,371.0868206,4.04998795,1879.8205322,-2.1795049,-58.263621125,-39.41403315,-68.74710265,-8.32563205,0.2014681,0.032341,-0.274873575,0.159053725,0.034839175,100.6985,51.189325,-0.60914425,0.055787375,0.99997875,0.102356325,2.51152145,3.9610549,6.04640645,8.402617,9.686832,-76.22183105,0.14803745,-0.14685715,-2.893
2,7.25,374.938160725,3.923953375,1895.9374668,-1.808878125,-44.80549785,-37.8359749,-55.4847951,-7.6341239,0.278381625,0.024218875,-0.26479155,0.151467375,0.026679075,100.758,48.674925,-0.484993,0.0489352,-0.646655,0.1123115,2.691167,3.9126199,5.9199301,8.3375301,9.646463,-68.2961268,6.8071024,0.4068572,1.792
2,7.75,376.6485141,3.877070775,1895.04499975,-1.890605125,-46.4346205,-33.551895125,-46.6962948,-39.952253825,0.2505,0.0328698,-0.239871175,0.1415321,0.037514275,100.81025,46.85725,0.484634,0.0629688,1.826047,0.10064975,3.124163075,4.15204435,5.840994925,8.233401925,9.587846925,-33.722535025,30.5735986,1.853952625,11.45
2,8.25,376.301339225,5.0331628,1883.735877425,-0.68882135,-54.38660235,-29.079385875,-49.5546286,-6.96589885,0.2643789,0.0467904,-0.28153065,0.1740895,0.06209105,100.87775,44.38825,1.93492,0.0926762,4.10505145,0.10365035,3.66342525,4.6251795,5.901916375,8.1512545,9.6042,-14.2708625,56.722896875,3.45023775,21.5175
2,8.75,376.8456882,5.010492,1866.02562075,-1.2852805,-30.0345056,-24.26562835,-51.1699575,-7.7508045,0.3738315,0.047535875,-0.2672339,0.210265375,0.081190125,100.88825,41.99055,3.08672,0.1649628,5.95858625,0.104913975,4.6557705,5.053297525,6.037922,8.10363195,9.606405,0.588978625000001,91.14691545,4.839999875,35.254
2,9.25,375.357343,4.956360525,1863.707025825,-2.10734295,-16.6994658,-20.7911901,-30.627122525,-0.0335080499999987,0.41383925,0.05755625,-0.3609804,0.2946878,0.098374,100.8965,40.143425,3.872085,0.23110655,7.037764775,0.0986331,5.40157695,5.41036945,6.255775,8.081458,9.5981745,17.0994011,138.34757015,8.632095025,53.6055
2,9.75,374.427251625,5.53705465,1857.9856962,-3.3856736,-13.7883872,-16.4277066,-25.095692875,3.78092875,0.4932154,0.0661928,-0.348494975,0.3353831,0.1201077,100.941,38.833,4.80091,0.2638626,8.603872,0.1136844,5.708913,6.098122,6.40745165,7.90489135,9.5863553,21.14510555,188.67457945,11.19228575,73.0385
2,10.25,374.0801451,5.2184441,1840.47718715,-4.00756275,-8.1169992,-13.7825767,-11.1295841,3.84110615,0.464715675,0.086629625,-0.425046775,0.3704974,0.1357838,100.923,37.603575,5.695305,0.491366275,9.7133992,0.130945125,6.26373695,6.47896695,6.586387525,7.861042525,9.5916525,23.38336285,198.113410925,11.86342885,76.25625
2,10.75,373.498041,5.78944765,1841.642458575,-2.12180415,-15.9341988,-11.61074735,-12.719541,5.87908905,0.48750535,0.061371475,-0.4250892,0.31918175,0.1332265,100.884,35.647075,6.36695,0.4445274,10.63923775,0.12653825,6.7260353,6.92871865,6.764357,7.932725,9.5733653,24.35992985,167.43383145,10.68542875,68.5495
2,11.25,372.993802,6.130224125,1855.17817775,-3.0203656,-2.0763068,-9.7964941,-5.4300467,15.3699626,0.436857575,0.0747447,-0.4530316,0.416954125,0.154595625,100.877,32.177075,6.84355,0.5688314,11.426786075,0.12545585,7.2952747,7.27350665,7.136918,7.91495665,9.5906747,0.707324300000001,201.82243,11.65695245,72.2055
2,11.75,372.627192,6.120529775,1841.614382675,-1.526502375,-21.1892678,-8.97667695,-12.835509,25.188936125,0.439551375,0.0968335,-0.4339945,0.47242735,0.17192415,100.8185,30.8052,6.6863,0.6129896,11.8728324,0.139730125,7.84279635,7.7080803,7.4431853,7.92809,9.51867635,19.96000045,228.47757,12.54076185,90.644
2,12.25,372.9037835,6.102868125,1851.3916187,-4.277708,-15.796151,-7.4826299,-10.611707575,24.7465475,0.4771502,0.0750942,-0.401312,0.4500094,0.1671876,100.757,29.1568,6.5799,0.8328024,12.027522,0.14762405,8.1686203,8.1211247,7.7774547,7.96962635,9.4864247,19.6079577,247.4887855,14.2000952,96.1905
2,12.75,371.612658175,6.00183805,1839.66980665,-3.27686625,0.345540475000001,-5.2870046,-7.684527075,28.82915175,0.5008516,0.0832951,-0.363663,0.47595555,0.170116975,100.7085,28.1596,7.2055,1.0422018,12.40857655,0.127265875,8.494422,8.383702,8.10166865,7.98675365,9.4926597,16.7745771,219.7906543,14.73933325,96.2085
2,13.25,373.19739875,6.039731,1847.0089625,-2.464523,-3.3051928,-3.2003065,-5.464424025,31.79302515,0.6122959,0.0865803,-0.39376525,0.481569775,0.178128075,100.66,27.7228,7.223695,0.98401965,12.7718331,0.1292225,8.964872825,8.66365115,8.31649115,8.03908115,9.496883,21.87302785,221.364486275,14.78323795,87.779
2,13.75,372.99883295,5.8828985,1835.44822805,-2.2761665,-0.4773243,-2.570250775,-0.4823161,37.54126275,0.5728031,0.117487875,-0.3705034,0.505010875,0.179089575,100.66625,28.0216,7.63027,1.083837875,12.944303925,0.1405876,9.421865,8.980234675,8.5273455,8.12817635,9.45891615,13.94480605,159.243457775,9.956048075,56.37275
2,14.25,370.557638,5.8585251,1836.34611535,-2.88522965,-8.080072,-1.7299653,-5.270695675,35.96463875,0.7525765,0.09757495,-0.4181436,0.504286275,0.173695775,100.6185,26.302225,7.6091,1.3700726,13.2508347,0.1274826,9.7008147,9.33909665,8.62642165,8.258533,9.45923165,-1.65059895,150.62317745,9.6388573,56.195
2,14.75,372.62738035,5.823669,1797.181397525,-1.657133025,-7.421012625,-0.2527092,-12.413917875,31.62850375,0.557149975,0.087864775,-0.36860025,0.4591099,0.163626525,100.61,26.05725,7.35565,1.37735725,13.073945525,0.122459625,9.7441453,9.5987747,8.85506135,8.375982,9.43788835,-4.6654581,126.39280385,7.20866635,46.271
