DOY2,HR2,G_1_1_1,G_1_2_1,H,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TAU,RH,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT
2,15.75,-0.0702250000000011,0.907475,8.0817879546,6.7766928982,0.4668113522,1.93218562036,1.74228507932,0.69281862836,0.756037519999999,0.44360165426,-0.009408,90.105,4.571175,-0.25225,-0.552475,0.187925,-0.465725,41.74625,367.0975,266.1125,303.81,316.615,639.5675,597.5425
2,16.25,-0.033650000000001,0.9227,13.93155089875,7.1337234373,0.485923290175,1.822753003305,1.745046800355,0.6880219856425,-1.2317428675,0.5149858598725,-0.006282,89.6525,4.463825,-0.2456,-0.548425,0.180575,-0.44715,27.26425,255.45,198.985,301.6975,316.145,445.405,419.025
2,16.75,-0.033650000000001,0.9227,10.051312839375,7.4390385585,0.565740351875,2.0450614047125,2.0729384342375,0.7462752767375,0.385735325,0.5920078695625,-0.011325,90.8525,4.1914,-0.257175,-0.589975,0.185675,-0.434975,16.0585,183.005,131.51,306.3525,316.06,305.4575,282.6475
2,17.25,-0.033650000000001,0.9227,5.0238937935,7.544884471875,0.51206884175,2.0421432783625,2.12294182745,0.7504590069375,0.7806169875,0.45925035515,-0.0113625,92.16,4.06055,-0.268575,-0.557225,0.177575,-0.457075,12.257,75.568,62.02975,306.12,315.2775,133.94,127.8525
2,17.75,-0.034125000000001,0.923225,0.571109759125,8.032285866,0.5964443535,2.6727277908375,2.307383925225,0.7230584927875,-0.167663,2.2526964649375,-0.00672625,93.7675,3.7297,-0.27225,-0.580325,0.1741,-0.474425,10.918625,25.491,20.2445,304.0675,314.0675,41.374,40.573
2,18.25,-0.056175000000001,0.923225,16.53442133735,7.931023551925,0.490940930775,1.8486047677225,1.79718480521,0.693675274965,-0.352852867499999,0.7137843475875,-0.00735975,94.3575,3.71845,-0.24875,-0.584,0.190575,-0.491825,9.89679999999998,1.465625,1.839875,299.21,311.2975,3.650175,4.029125
2,18.75,-0.0892500000000009,0.91135,13.80534617875,7.7834622577,0.499596994,1.8180822180525,1.8923155873825,0.671536062995,-2.26054099500001,0.661822188195,-0.005926,94.105,3.783575,-0.278,-0.5819,0.1741,-0.497075,8.78075,1.0684,0.8126,295.2275,310.2625,0.485525,0.3354
2,19.25,-0.0754750000000009,0.882375,2.326172259475,7.438878746875,0.4513374727,2.0228503999175,1.9680440644375,0.669721492245,-0.437919155000003,0.645608103155,-0.00330397500000001,93.9625,3.4443,-0.2759,-0.58,0.180925,-0.522,11.01175,1.1142,0.589,295.3575,307.9175,0.2012,0.2348
2,19.75,-0.0389000000000008,0.871925,2.6039781255,7.3323748265,0.49273296,2.03996148145,2.24487435495,0.72874250235,0.00291274999999999,0.79153200115,-0.004755,94.705,3.65245,-0.268,-0.576725,0.198075,-0.535825,12.56175,1.098475,0.65605,292.6425,307.37,0.310925,0.3044
2,20.25,-0.0389000000000008,0.975525,2.58496891355,7.867516815,0.4748742793,2.08871451451,2.131532553275,0.731460109585,0.159445894999999,0.68941738363,-0.004955,93.6575,3.784325,-0.266825,-0.556325,0.17935,-0.5208,6.191475,0.8805,0.8447,292.3425,307.0425,0.2012,0.320675
2,20.75,-0.0514500000000006,0.975525,2.7257409352,7.59553779,0.5048625868,2.00740761614,2.29609187994,0.7056020242,0.0291382999999989,0.7737697513,-0.00746400000000001,93.415,3.753675,-0.24525,-0.578425,0.162675,-0.52765,7.16585,1.2268,0.962524999999999,293.28,304.7675,0.169,0.289675
