DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,390.531125,1.454625,412.279725,2.3192,1947.845725,390.8182,1.488,410.23385,3.5449,1959.89275,390.62925,1.500375,415.27645,2.1035,1934.054,392.758375,1.501375,416.15175,3.3705,1931.469875,391.714075,1.53815,417.71255,3.3542,1938.041,394.863875,1.554,416.3526,2.2258,1915.07405,0.5001,-12.459825,0.0367,407.2896,1.7426,-3.79525,-2.0416,-5.721375,-81.787375,-40.66985,0.074525,-154.207525,-37.531275,0.177875,0.39675,0.31,0.2545,0.27475,0.19,-12.52475,-13.19755,-12.45065,-12.07175,-7.667575,-12.3946,-11.93615,93.69,39.047,0.137,-8.63025,-8.88875,-7.722,-7.28775,-5.85,0,-6.41625,0.5,-1.546,198.4125,267.105,-102.2505,252.25,278.45,0.07,-0.55,-0.29,-1,-0.5,-0.2,0.05,-0.24,-0.3,-0.41,-0.57895,-0.5886,1.73225,2.6098,4.0537,-0.777825,0.13545,2.251,0.691,1.398,3.6515,6.0004,4.4465,-1.874025,0.211925,1.334525,3.01075,-0.488725,0.097225,2.47425,3.58455,4.5869,5.518825,-23.6466,-16.765125,-31.86835
1,5.75,390.388,1.4346,410.36405,2.7548,1939.28725,390.03675,1.44255,410.515575,3.025,1948.0205,390.239175,1.46925,415.22045,3.3806,1934.9065,392.546,1.502,416.3196,2.6054,1940.229225,392.478675,1.571525,416.6358,3.3375,1944.621375,394.7469,1.5454,415.49645,2.6441,1905.7637,0.4974,-12.645,0.038,407.2748,1.7373,-1.93195,-6.12335,-3.1305,-104.4978,-27.550175,0.0771,-256.811125,-31.228825,0.1835,0.3945,0.3095,0.20725,0.23475,0.17,-12.3102,-13.114575,-12.333275,-11.9905,-8.005,-12.1545,-11.72,93.7456,41.37025,0.1601,-8.51375,-8.971,-7.80775,-7.36525,-6.045,0,-6.3135,0.5225,-1.65,198.3,266.7675,-102.039,252.3,278.15,0.08,-0.56,-0.29,-1,-0.50775,-0.19,0.05,-0.23225,-0.3,-0.41,-0.5809,-0.5706,1.7415,2.6104,4.07985,-0.806175,0.144875,2.2514,0.676,1.397,3.655,5.9853,4.442875,-1.923725,0.185425,1.32125,3.001325,-0.52755,0.10245,2.476075,3.57555,4.581,5.5216,-23.5264,-16.7296,-31.751475
1,6.25,391.461,1.4095,410.905125,2.79155,1944.919375,390.4142,1.4439,408.4839,3.40255,1958.347,392.245275,1.440275,417.47665,3.40665,1933.230825,392.4884,1.421625,417.785325,3.36325,1927.58445,392.932875,1.562125,417.617175,3.2057,1941.2487,396.5495,1.556,416.349,3.0341,1901.194375,0.435,-12.964,0.031,406.03595,1.94475,-11.438725,-5.582125,-25.657475,-109.852775,-31.066375,0.07,-211.12275,-27.6534,0.182,0.356,0.27475,0.25,0.2345,0.174,-12.59225,-13.3078,-12.550125,-12.1672,-8.253725,-12.4051,-11.9866,93.802875,41.11,0.144675,-8.8395,-9.426,-8.28,-7.708,-6.08825,0,-6.07625,0.52,-1.57,198.31,266.18,-100.8745,251.495,276.715,0.07,-0.56,-0.29,-1.01,-0.508,-0.19,0.06,-0.24,-0.3,-0.414,-0.590625,-0.56155,1.740125,2.603875,4.083825,-0.8314,0.1462,2.252175,0.658575,1.394375,3.65585,5.96025,4.439525,-1.97725,0.1538,1.3032,2.9876,-0.5598,0.09945,2.4812,3.56045,4.57015,5.523375,-23.270375,-16.6354,-31.364
1,6.75,391.000075,1.40405,410.0942,2.2184,1938.8906,390.82275,1.43075,409.334275,3.215175,1945.900075,391.608025,1.40615,411.309875,1.94245,1936.150225,392.395,1.4892,415.73975,2.4895,1934.34635,393.17175,1.57575,415.4313,3.4805,1947.22435,395.2743,1.548675,413.7764,3.396,1909.59025,0.4939,-13.0211,0.0381,405.983375,1.666925,-1.58815,-4.843775,-2.9518,-78.5757,-28.07745,0.07365,-225.2624,-26.9002,0.1563,0.36,0.29,0.257,0.26,0.17,-12.804125,-13.547125,-12.67955,-12.1757,-8.5956,-12.504825,-12.0586,93.8404,40.293,0.1443,-8.921,-9.492,-8.302,-8.102,-6.1765,0,-5.9225,0.52,-1.468,198.43,265.675,-101.1375,251.695,276.22,0.07,-0.55,-0.29,-1.01,-0.508,-0.2,0.0545,-0.24,-0.30525,-0.41,-0.598,-0.554775,1.74355,2.6035,4.080125,-0.8576,0.1462,2.2529,0.6219,1.394875,3.6556,5.93475,4.43545,-2.01695,0.1388,1.298,2.9774,-0.6398,0.1015,2.48485,3.55335,4.56435,5.524975,-23.3923,-15.96595,-30.948
1,7.25,389.940225,1.3734,410.902775,2.073425,1941.4668,389.8248,1.4081,409.84955,3.3547,1949.271375,391.223875,1.480525,410.592425,1.856475,1929.001625,391.1347,1.51775,415.34515,3.20225,1936.79335,391.821325,1.58595,417.649475,3.21265,1932.8986,393.327975,1.5349,413.738825,1.96505,1909.7261,0.5301,-13.20255,0.032925,404.997625,1.49325,-12.497375,-7.9917,-19.275225,-45.9399,-39.2077,0.0739,-236.427525,-28.63465,0.19695,0.428,0.33,0.23675,0.25,0.19,-12.9604,-13.717125,-12.8366,-12.3544,-8.831625,-12.682425,-12.3274,93.846,41.50275,0.14,-9.3785,-9.792,-8.856,-9.104,-6.262,0.1,-6.0325,0.62,-1.8605,199.395,266.15,-101.52125,251.4025,276.89,0.14,-0.458,-0.208,-0.918,-0.418,-0.178,0.06,-0.22,-0.28,-0.374,-0.642325,-0.559925,1.74385,2.6027,4.07725,-0.9156,0.1334,2.252575,0.571725,1.3876,3.659625,5.915625,4.4321,-2.0593,0.127,1.2925,2.968,-0.6742,0.07765,2.48805,3.54615,4.5585,5.525575,-23.429925,-16.5128,-31.266725
1,7.75,389.4568,1.3758,410.339825,2.83095,1945.0578,389.6102,1.40295,408.807025,3.43655,1938.929375,389.6184,1.402,410.885175,3.429075,1933.8705,390.55325,1.5045,414.75575,2.5004,1938.216,391.2446,1.6742,413.595675,3.4734,1937.6216,392.644625,1.5235,411.2254,2.42535,1921.971375,0.4309,-13.1952,0.0342,404.9847,1.58925,-6.811475,-4.957,-6.356,-66.428925,-14.68075,0.0701,-192.238775,-35.608375,0.1871,0.412,0.309,0.267,0.2545,0.18,-13.0409,-13.688775,-13.0228,-12.3414,-9.002525,-12.970875,-12.8656,93.8982,40.50375,0.13405,-9.3155,-9.944,-8.844,-8.994,-6.23875,0.72,-2.646,1.4,-1.4715,200.51,266.39,-95.293,249.9625,276.6825,1.5255,0.97,1.078,0.576,0.484,0.472,0.21425,0.3,0.3385,0.316,-0.697725,-0.5765,1.7448,2.60175,4.0742,-0.957,0.1136,2.252825,0.58465,1.35835,3.6541,5.91225,4.4283,-2.06015,0.1114,1.2876,2.9578,-0.7052,0.0572,2.4916,3.531325,4.5527,5.527175,-23.027625,-16.257875,-31.3486
1,8.25,389.4781,1.33785,410.3646,2.8499,1953.317,389.359625,1.3241,405.7564,3.03085,1947.430525,389.95425,1.3384,410.9952,3.20455,1933.25235,390.0194,1.42345,413.7321,3.1076,1934.7878,390.7119,1.432,416.603425,3.23075,1927.55425,393.651,1.41455,412.5438,3.1192,1908.740875,0.4994,-12.9688,0.03175,405.5587,1.490125,-2.17505,-2.57895,-2.27055,-125.7457,-25.29885,0.069,-183.111375,-55.473,0.1815,0.376,0.30475,0.254,0.2635,0.19,-13.059875,-13.774,-13.0325,-12.3451,-8.9936,-13.17285,-12.7542,93.868675,38.637,0.1382,-9.02025,-9.773,-8.674,-8.722,-6.1205,3.6225,0.667,5.1,-0.5735,202.155,266.385,-84.647,249.515,276.2,8.263,6.0425,5.886,3.512,3.21375,2.28325,0.6085,2.215,2.04425,2.408,-0.738775,-0.5772,1.74805,2.600375,4.07115,-0.9898,0.1054,2.253125,0.589375,1.323925,3.63855,5.907875,4.4245,-2.0456,0.11,1.2817,2.9478,-0.6866,0.0589,2.49545,3.5236,4.54685,5.52805,-23.5622,-16.65425,-31.7236
1,8.75,389.8765,1.445925,411.302,2.09115,1941.363,389.602225,1.382175,408.565525,3.4849,1936.53475,389.692025,1.416325,411.65105,1.817425,1931.963,390.5408,1.43285,413.52785,2.35435,1942.61195,390.482125,1.443375,414.32745,3.4197,1941.89575,393.033175,1.4542,410.814,3.1374,1937.5507,0.4481,-12.94985,0.03,406.92295,1.597975,-2.2623,-4.64,-3.922625,-89.30725,-20.725,0.06395,-139.5037,-29.743,0.163,0.37,0.29275,0.24,0.24425,0.17,-12.7919,-13.57905,-12.83415,-12.32245,-9.23575,-13.064625,-12.64075,93.8321,38.8875,0.125025,-8.46,-9.342,-8.1785,-7.712,-6.09275,7.76,4.455,9.02,-0.12375,202.15,266.725,-69.24375,249.8825,276.4025,17.23875,13.578,12.9565,9.072,8.9225,6.308,1.16,5.78475,4.8145,5.3265,-0.758,-0.566,1.748,2.601,4.0618,-1.020225,0.10835,2.252,0.60195,1.28345,3.61945,5.9014,4.421425,-2.02435,0.109275,1.2765,2.9334,-0.66765,0.066725,2.499675,3.508,4.541,5.5319,-23.9837,-16.6101,-31.7397
1,9.25,389.672,1.3734,411.374075,2.1423,1947.069125,389.3004,1.40215,411.16965,3.213575,1954.380725,389.4736,1.4242,412.1702,2.192,1934.14045,390.09,1.4736,413.132375,3.0055,1930.4392,390.5785,1.449,417.5516,3.3228,1928.711175,394.09675,1.564875,415.36975,1.967875,1902.7441,0.344375,-12.63775,0.046,406.847,1.5356,-3.3857,-2.656025,-4.712125,-71.7919,-12.043,0.07525,-132.172575,-21.20155,0.19675,0.3235,0.2845,0.25675,0.25425,0.18,-12.7263,-12.6084,-12.56045,-11.708075,-8.855,-12.33595,-12.069625,93.827675,37.30575,0.108825,-8.317,-8.798,-7.91425,-7.6155,-5.3525,11.535,8.76375,11.97,0.91125,201.9,270.4875,3.855,253.115,280.27,28.19,24.4835,23.896,18.4855,16.0225,11.0575,2.41075,10.4085,9.806,10.426,-0.6926,-0.53075,1.7598,2.605875,4.0586,-0.9665,0.137725,2.2557,0.64585,1.26345,3.60745,5.9049,4.419625,-1.99345,0.1187,1.2726,2.923325,-0.632475,0.078975,2.504475,3.508725,4.5352,5.5339,-24.1498,-16.4255,-31.5098
1,9.75,389.69975,1.3685,412.66205,2.7476,1941.655125,389.244325,1.343975,412.213375,3.193925,1940.3808,389.74225,1.3836,415.240975,3.414,1939.82165,389.6567,1.4091,413.272475,2.5233,1937.13645,389.6625,1.42825,412.688,3.3119,1938.83875,393.908125,1.66475,413.819,2.5985,1929.53615,0.35835,-11.9593,0.0413,406.8458,1.534125,-2.197275,-4.16025,-3.0052,-79.4622,-29.8351,0.0736,-151.8898,-27.1624,0.19995,0.333,0.28425,0.2565,0.27,0.1815,-11.8275,-11.92545,-11.941,-10.88825,-8.81935,-11.627125,-11.47975,93.8538,36.58,0.128,-8.416,-8.40375,-7.4405,-7.047,-5.4815,20.835,18.3905,21.235,1.65,203.68,276.74,13.061,258.4275,283.0325,48.365,42.4685,39.0095,32.0075,26.4555,20.563,3.162,16.766,15.824,15.875,-0.584875,-0.5274,1.7704,2.6126,4.04945,-0.91155,0.1634,2.26025,0.697625,1.257775,3.5987,5.90325,4.418375,-1.9278,0.1312,1.2707,2.90835,-0.58365,0.1274,2.514275,3.502575,4.53035,5.5295,-23.062,-16.1356,-31.03975
1,10.25,389.0988,1.4244,412.609775,2.16385,1945.8152,388.763775,1.363075,411.254625,3.0492,1941.334,388.917625,1.42225,413.84495,2.625425,1937.192125,389.4508,1.4244,415.05705,2.8286,1940.4556,389.517475,1.3828,414.882975,3.184325,1930.8465,393.847625,1.52325,412.8613,3.0109,1934.5485,0.473675,-11.082675,0.050075,406.730325,1.4773,-1.762675,-6.734875,-2.4247,-95.162,-31.42865,0.100075,-194.78575,-41.036,0.223375,0.4315,0.33425,0.32,0.31,0.21,-10.82825,-11.1004,-10.51,-10.26435,-8.4555,-10.3005,-10.04535,93.88245,33.37,0.158,-8.26,-6.89,-6.555,-5.974,-4.9135,28.33,28.839,27.4,2.062,205.3,281.5,20.2915,262.235,287.415,69.9035,62.4695,58.6765,44.105,35.288,26.839,4.404,29.228,20.50275,22.45,-0.5146,-0.508725,1.8178,2.6288,4.0522,-0.8713,0.18935,2.273325,0.7674,1.32365,3.59885,5.900425,4.419125,-1.8123,0.14835,1.2705,2.899,-0.494625,0.20175,2.531,3.4896,4.52025,5.52585,-22.870925,-16.05135,-29.828225
