DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,PPFD_OUT,APAR,FAPAR,WS,USTAR,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1
4,0.25,-0.2675,-57.1375,-2.185,-0.34052375,-3.2,42.4925,-76.29,0,0,0,0,0,0,0.40175,0,96.0315,-90.98,1.3,2.8525,3.6525,4
4,0.75,0,-56.535,-4.2875,-0.36429625,-3.3425,40.9,-77.25,0,0,0,0,0,0,0.4535,0,95.85925,-88.0225,1.2,2.855,3.65,4
4,1.25,-0.2775,-56.18,-2.1,-0.343304,-3.5475,42.325,-79.1,0,0,0,0,0,0,0.4045,0,95.74825,-85.795,1.1,2.8,3.6525,4
4,1.75,-0.715,-55.355,-1.8625,-0.294991,-3.4475,43.125,-76.6,0,0,0,0,0,0,0.49175,0,95.66475,-85.6275,1.1,2.75,3.6525,4
4,2.25,-0.475,-53.1525,-2.395,-0.2977685,-3.6475,47.345,-76.35,0,0,0,0,0,0,0.4165,0,95.3995,-81.05,1,2.705,3.6525,4.05
4,2.75,-0.2,-53.115,-3.5525,-0.31795,-4,47.4,-75.895,0,0,0,0,0,0,0.444,0.00375,95.0815,-80.9225,1,2.65,3.6,4.05
4,3.25,-0.6,-50.9425,-3.4025,-0.283823,-4.295,48.01,-76.6425,0,0,0,0,0,0,0.4065,0,95.06075,-72.97,0.9,2.6,3.6,4.0525
4,3.75,-0.3975,-49.66,-4.0875,-0.296972,-4.6475,48.13,-75.0475,0,0,0,0,0,0,0.394,0,94.91775,-77.7375,0.8525,2.5525,3.6,4.0525
4,4.25,-0.8,-48.2775,-4.7175,-0.30047375,-5,47.6525,-75.895,0,0,0,0,0,0,0.38725,0,94.794,-75.89,0.8,2.5,3.6,4.0525
4,4.75,-0.5025,-51.2875,-4.5,-0.289102,-5.29,47.955,-75.175,0,0,0,0,0,0,0.3835,0,94.586,-74.89,0.8,2.5,3.6,4.055
4,5.25,-0.9975,-52.005,-4.4,-0.308836,-5.19,48.075,-71.905,0,0,0,0,0,0,0.328,0,94.4605,-69.915,0.7,2.5,3.6,4.055
4,5.75,-0.9,-44.95,-1.5,-0.301156,-5.445,47.955,-56.135,0,0,0,0,0,0,0.334,0,94.463,-60.1475,0.7,2.4,3.5,4.0525
4,6.25,-1.4,-36.955,1.05,-0.31517,-4.7425,47.16,-10.435,0,0,0,0,0,0,0.32725,0.01,95.7025,-50.5775,0.6575,2.3575,3.5,4.055
4,6.75,-1.0525,-26.6175,5.5875,-0.345464,-3.7425,44.855,2.2575,12.105,0.8,16.9575,1.8,6.29,7.64150000000001,0.53175,0.01,96.708,-47.3425,0.6575,2.3,3.5,4.1
4,7.25,-3.075,-18.9,6.425,-0.3968325,-3.5,41.4675,6.17,24.515,1.9,49.1275,3.51,42.78,49.738,0.721,0.0135,96.87,-35.53,0.6575,2.3,3.4575,4.1
4,7.75,-1.905,-10.2875,15.23,-0.407502,-2.76,36.3,9.94,31.42,2.66,60.465,4.72,45.6725,71.53025,1.101,0.06,96.985,-35.22,0.76,2.3,3.46,4.1
4,8.25,-1.4,-5.8375,16.8175,-0.45994275,-2.18,33.54,17.6775,39.4,3.16,78.8875,5.72,57.0625,76.4685,1.15725,0.03325,97.0055,-30.06,0.86,2.2,3.46,4.1
4,8.75,-1.92,-3.2,22.58,-0.457301,-1.9,31.02,27.58,51,4.06,107.225,8.24,96.625,84.0625,1.021,0.0375,97.03575,-24.98,0.92,2.2,3.4,4.1
4,9.25,-1.685,-0.4,24.455,-0.48524875,-1.38,28.26,20.98,57.3,4.24,125.55,8.8,112.7,84.3375,1.16625,0.02375,97.051,-24.36,1.16,2.26,3.4,4.1
4,9.75,-1.125,1.16,24.615,-0.41572375,-1.08,26.96,38.02,61.08,4.3,117.025,7.94,102.825,84.4475,1.0525,0.07,97.06,-19.48,1.36,2.3,3.4,4.1
4,10.25,-1.245,0.11,26.8925,-0.453178,-0.54,25.12,26.78,63.98,5.46,140.5,8.96,117.925,84.7875,1.12,0.01,97.111,-18.7,1.76,2.3,3.4,4.1
4,10.75,-1.93,4.355,29.925,-0.45216,-0.4425,22.7875,24.2025,68.99,5.5575,128.725,10.1875,117.575,84.8425,1.07525,0.01,97.11,-18.825,1.955,2.4,3.355,4.1
4,11.25,-1.93,0.135,34.125,-0.45949375,0.115,22.6,39.5525,72.975,6.3725,168.7,10.86,150.175,84.795,1.211,0.01,97.073,-30.28,2,2.8,3.3575,4.1
4,11.75,-1.36,0.9375,23.6,-0.49514,0.2575,22.06,39.76,81.69,7.4,169.45,12.5575,147.425,84.7025,1.25175,0.01,97.1005,-31.67,2.515,2.8,3.3,4.1
4,12.25,-2,2.85,31.45,-0.486584,0.3725,21.73,41.3275,79.945,6.3575,171.05,11.4575,149.65,84.5125,1.48975,0.01,97.084,-51.4025,2.8575,2.9,3.3,4.1
4,12.75,-1.795,-2.265,21.3,-0.512048,0.602500000000001,20.5575,34.7025,68.9775,6.215,160.9,11.69,143.475,84.64,1.56,0.004,97.0295,-38.99,2.9,2.9,3.3575,4.1
4,13.25,-1.3575,-11,26.5675,-0.5250725,0.455,20.255,37.66,67.275,5.9,149.225,11.36,138.025,84.57,0.9945,0.01,97.01525,-39.9925,3.155,3.055,3.4,4.1
4,13.75,-1.1575,-4.56,21.47,-0.5317035,0.63,19.8575,36.87,72.0925,6.4875,147.95,11.2175,135.325,84.7025,1.34625,0.01,97.01,-46.5275,3.315,3.1575,3.4575,4.1
4,14.25,-0.8,-11.165,25.34,-0.56110625,0.63,19.415,19.9075,52.93,4.6725,92.6625,8.3025,86.735,84.42775,1.1435,0.01,97.0715,-57.595,3.515,3.1,3.5,4.1
4,14.75,-1.1525,-15.49,22.5225,-0.51210125,0.73,20.0175,25.745,48.7375,4.015,102.25,7.4575,92.6,84.2575,1.36075,0.01,97.0585,-57.9775,3.6725,3.1575,3.6,4.1
4,15.25,-0.565,-18.3,13.9,-0.481832,0.51,20.155,18.22,40.55,3.475,80.7825,7.275,66.325,83.97,1.148,0.01,97.12,-66.3,3.6,3.3,3.6,4.1
4,15.75,-0.2,-17.08,12.28,-0.487448,0.28,19.86,13.46,29.78,2.4,60.45,4.58,55.8,83.6,1.169,0.01,97.161,-80.875,3.56,3.46,3.6,4.1
4,16.25,-0.21,-30.29,8.9,-0.438088,0.7,20.04,8.36,23.56,1.8,39.1,3.64,36.5,83.1875,1.1945,0.07,97.171,-100.9,3.7,3.56,3.6,4.055
4,16.75,-0.00749999999999993,-29.37,9.5,-0.41454,0.3,20.38,0.0575000000000001,13.98,1.1,26.36,2.1,21.45,75.9595,1.087,0.07,97.19,-108.16,3.56,3.615,3.6,4.0575
4,17.25,0.2,-46.7975,5.84,-0.383944,-0.1,21.4575,-14.3675,5.9575,0.6,0,0,0,0,1.46625,0.074,97.20475,-142.89,3.455,3.665,3.6575,4.0575
4,17.75,0.1,-57.775,2.94,-0.36595,-0.19,22.105,-42.525,0,0,0,0,0,0,1.446,0.03,97.12475,-156.93,3.2,3.705,3.7,4.055
4,18.25,0,-66.35,0.525,-0.348104,-0.5,23.8525,-75.5975,0,0,0,0,0,0,1.168,0.0135,97.01475,-156.96,2.905,3.6525,3.7,4
4,18.75,-0.22,-71.16,-0.58,-0.329452,-0.6,25.965,-84.68,0,0,0,0,0,0,0.94975,0.01,96.999,-155.15,2.6575,3.6525,3.7,4
4,19.25,-0.1,-66.41,-0.4,-0.34195375,-0.545,28.675,-83.59,0,0,0,0,0,0,0.95625,0.01,96.945,-142.735,2.51,3.555,3.755,4
4,19.75,-0.1,-65.87,-0.46,-0.325085,-0.9,30.82,-81.745,0,0,0,0,0,0,0.74,0.01,96.989,-134.43,2.355,3.5,3.755,4
4,20.25,-0.4,-71.6425,-0.475,-0.365608,-1.135,32.355,-81.29,0,0,0,0,0,0,0.6145,0.01,97.01,-121.875,2.155,3.5,3.755,4
4,20.75,-0.345,-70.315,-0.8,-0.34970875,-1.6,33.14,-81.645,0,0,0,0,0,0,0.59,0.00375,96.8325,-115.635,2,3.355,3.755,4
4,21.25,-0.1,-64.1,-1.28,-0.31908125,-1.7,35.33,-80.07,0,0,0,0,0,0,0.49725,0,96.676,-108.575,1.9,3.255,3.755,4
4,21.75,-0.3,-64.05,-1.5925,-0.30792625,-1.845,36.915,-78.025,0,0,0,0,0,0,0.447,0.01,96.607,-103.995,1.8,3.1,3.755,4.055
4,22.25,-0.1,-65.8325,-1.3,-0.3237,-2.135,38.24,-77.345,0,0,0,0,0,0,0.547,0,96.556,-99.44,1.7,3.055,3.755,4.055
4,22.75,-0.1,-60.8075,-1.97,-0.36305625,-2.19,41,-75.9,0,0,0,0,0,0,0.487,0,96.508,-94.31,1.6,3,3.8,4.055
4,23.25,-0.2,-60.03,-2.7,-0.31122625,-2.445,41.64,-77.25,0,0,0,0,0,0,0.48,0,96.5005,-90.72,1.555,2.955,3.8,4.055
4,23.75,-0.34,-60.8575,-1.48,-0.34817,-2.69,43.295,-77.18,0,0,0,0,0,0,0.38,0.01,96.4615,-91.725,1.4,2.955,3.755,4.055
5,0.25,-0.1225,-49.4,-2.355,-0.20812125,4.03,44.465,-72.94,0,0,0,0,0,0,0.2465,0,97.4395,-88.55,7.865,9.3,9.7,8.865
5,0.75,-0.6,-49.605,-3.7,-0.2104575,3.625,46.1875,-71.875,0,0,0,0,0,0,0.288,0,97.44,-85.2425,7.6625,9.0625,9.7,8.9
5,1.25,-0.2,-49.075,-3.82,-0.221215,3.4625,47.525,-72.4625,0,0,0,0,0,0,0.306,0,97.425,-88.66,7.525,8.9625,9.6625,8.9
5,1.75,-0.00749999999999993,-48.94,-3.25,-0.22700575,3.365,48.44,-71.335,0,0,0,0,0,0,0.31025,0,97.421,-83.85,7.355,8.865,9.6,8.9
5,2.25,-0.6975,-40.4675,-3.94,-0.214116,3.3,49.025,-72.455,0,0,0,0,0,0,0.285,0,97.431,-85.6075,7.155,8.81,9.6,8.9
5,2.75,-0.4,-40.2225,-3.52,-0.19657425,2.955,47.76,-70.105,0,0,0,0,0,0,0.27,0,97.42,-85.7475,6.955,8.755,9.6,8.9
5,3.25,-0.4425,-38.7,-4.6625,-0.2198825,2.8525,48.1525,-71.1,0,0,0,0,0,0,0.335,0,97.42575,-80.65,6.7525,8.7,9.5,8.9
5,3.75,-0.64,-37.88,-4.47,-0.246945,2.5525,50.5575,-70.37,0,0,0,0,0,0,0.3,0,97.45,-79.5,6.6,8.6525,9.5,8.8525
5,4.25,-0.71,-38.91,-5.285,-0.250248,2.205,51.2575,-69.495,0,0,0,0,0,0,0.22525,0,97.45,-76.95,6.3525,8.505,9.4,8.8525
5,4.75,-0.6,-37.5325,-3.78,-0.2651,2.0525,53.4,-56.9375,0,0,0,0,0,0,0.275,0,97.429,-71.395,6.2525,8.4,9.4,8.8525
5,5.25,-3.29,-26.7875,-0.5625,-0.249472,2.205,55.0875,-23.15,0,0,0,0,0,0,0.325,0,97.45625,-59.67,6.2,8.3,9.3525,8.8525
5,5.75,-3.6,-22.63,1.31,-0.237786,3.105,54.705,0.0525,8.9525,1.0525,10.8,1.505,2.52,41.916,0.3,0.00725,97.482,-48.02,6.305,8.2525,9.3,8.8525
5,6.25,-2.815,-14.185,4.22,-0.2603015,4.2,48.435,6.52,19.8175,1.835,22.43,2.3725,20.84,84.133,0.567,0.01725,97.517,-37.34,6.6,8.2,9.3,8.8675
5,6.75,-4.6875,-11.4875,11.965,-0.26748425,5.11,45.31,13.49,34.12,3.31,56.37,4.61,52.7,85.094,0.644,0.03725,97.514,-31.36,7.07,8.17,9.2,8.87
5,7.25,-2.3675,-8.25,12.4575,-0.29230375,5.2,40.98,24.37,44.91,4.07,97.58,6.18,89.56,85.426,0.812,0.01,97.564,-23.365,7.3,8.2,9.2,8.87
5,7.75,-1.9825,-2.75,22.56,-0.302408,5.4,36.1725,27.02,59.6825,5.245,114.7425,8.1175,105.6225,85.5815,0.86,0.01,97.59725,-15.95,8,8.3,9.1725,8.8725
5,8.25,-3.1625,2.43,24.4425,-0.2994695,5.7,32.7625,32.0525,57.6525,6.0175,120.735,8.7,114.575,85.7435,0.907,0.01,97.61725,-8.1,8.2725,8.4725,9.1,8.8725
5,8.75,-3.4475,3.325,30.825,-0.30833125,6.14,30.08,37.52,75.8,6.92,163.09,10.18,153.745,85.83725,0.9695,0.01,97.657,-5.7325,8.8,8.6,9.1,8.87
5,9.25,-4.075,5.1475,27.54,-0.33049625,6.545,28.635,47.4525,89.385,8.935,178.4,12.015,162.3325,86.00175,1.1945,0.01,97.6845,-2.025,8.8725,8.8725,9.1,8.8725
5,9.75,-2.1,6.8825,28.84,-0.34381,6.8725,27.535,52.6625,91.43,8.48,199.98,12.76,188.4525,86.089,1.0245,0.01,97.69725,-2.54,9.1725,9.0725,9.0725,8.8725
5,10.25,-3.7625,7.38,29.86,-0.37265825,7.2725,27.1175,61.4825,94.6875,8.9725,200.535,13,188.0975,86.0945,1.05,0.01,97.70175,2.6625,9.9625,9.245,9.0725,8.8725
5,10.75,-2.295,5.895,31.6125,-0.37352125,7.6175,25.9075,71.29,111.3175,10.5175,230.8725,15.045,208.4925,86.12425,1.0845,0.01,97.6945,-10.36,10.145,9.445,9.0725,8.8725
5,11.25,-2.195,9.155,33.02,-0.371092,7.89,24.635,53.9625,103.64,8.9,200.6975,14.215,180.5025,86.18425,1.1445,0.01,97.69725,-18.0575,10.345,9.6,9.0725,8.8725
5,11.75,-2.9075,11.37,32.0775,-0.40837525,7.845,23.6525,64.2,111.595,11.7525,232.8,17.59,206.15,86.2125,0.95175,0.01,97.67725,-28.005,10.4,9.6725,9.1,8.8725
5,12.25,-2.95,8.885,27.975,-0.40412,7.7725,23.03,60.0375,109.4575,13.1525,228.47,17.6175,204.625,86.17675,1.03725,0.01,97.6845,-34.83,10.545,9.9175,9.1,8.9
5,12.75,-2.34,10.3625,34.555,-0.402433,8.245,21.9725,52.9525,110.0425,10.65,202.4025,14.77,182.69,86.14775,1.03625,0.01,97.6835,-37.655,10.7725,10.1725,9.1725,8.9
5,13.25,-3.15,11.06,27.12,-0.388768,8.445,21,60.6425,105.015,9.8525,214.77,14.0175,193.0625,86.12675,1.37175,0.01,97.63725,-38.6225,11.0725,10.3175,9.2,8.9
5,13.75,-2.565,5.425,25.415,-0.387,8.145,20.3725,39.2625,87.7725,9.2075,185.1475,14.9725,164.8575,86.0625,1.1805,0.01,97.659,-50.3325,11.2725,10.5175,9.2,8.8725
5,14.25,-2.39,7.4,26.235,-0.372373,7.87,19.97,42.63,92.8,8.33,221.42,13.56,205.47,85.917,1.23,0.01,97.64,-64.27,11.04,10.64,9.3,8.87
5,14.75,-1.49,2.3875,24.5625,-0.37018,7.9,20.05,37.54,71.7,8.31,145.31,12.87,136.98,85.895,1.251,0.01,97.645,-62.235,10.98,10.84,9.37,8.87
5,15.25,-2.1,-1.2825,17.875,-0.373393,7.94,19.74,19.28,50.56,5.51,108.31,9.32,97.23,85.701,1.478,0.019,97.635,-84.53,11,10.87,9.4,8.87
5,15.75,-0.98,-9.545,15.7,-0.3688865,8,19.7,15.1175,45.17,4.2725,89.015,7.5725,80.5425,85.5275,1.45725,0.01,97.629,-87.625,11.1,10.945,9.4725,8.8725
5,16.25,-1,-9.88,17.1975,-0.32595,8.1,19.16,9.245,32.4125,3.2,70.2475,7.1175,56.24,85.248,1.151,0.01,97.65175,-112.075,11.0725,11.045,9.5,8.8725
5,16.75,-0.345,-16.6325,10.6125,-0.374529,8.0725,19.2075,-0.982499999999994,25.4175,2.7725,34.02,4.5175,28.8,84.19975,1.31725,0.07975,97.63725,-116.0625,11.0175,11.045,9.5,8.8725
5,17.25,-0.9925,-19.505,11.54,-0.321572,7.9725,19.4725,-0.429999999999998,14.945,1.7175,22.08,2.5625,16.825,83.7775,0.998,0.01,97.6045,-133.24,10.9175,11,9.5725,8.8725
5,17.75,-0.0800000000000001,-31.2525,4.97,-0.28434025,7.9625,20.625,-9.35,10.575,1.2,0,0.75,0,0,1.32,0.06975,97.6275,-149.75,10.5625,10.9625,9.6,8.8625
5,18.25,0.0449999999999999,-45.145,0.480000000000001,-0.2783,7.5725,22.4,-38.185,0,0,0,0,0,0,1.20775,0.03,97.57,-146.1575,10.245,10.9725,9.6725,8.8725
5,18.75,0.2,-50.63,0.285,-0.26948,7.2725,24.445,-75.465,0,0,0,0,0,0,0.94175,0.01,97.57075,-145.065,9.9,10.9725,9.7,8.8
5,19.25,0.1725,-48.395,-2.525,-0.27009225,7,27.6075,-83.5275,0,0,0,0,0,0,0.55725,0.000250000000000004,97.587,-142.7475,9.69,10.8725,9.7,8.8
5,19.75,-0.1,-51.6525,-2.7375,-0.26495,6.7725,31.005,-82.6,0,0,0,0,0,0,0.61,0,97.627,-133.4525,9.49,10.7725,9.8,8.8
5,20.25,-0.5,-53.5625,-2.64,-0.26335325,6.5,33.5875,-81.175,0,0,0,0,0,0,0.48,0,97.63625,-120.765,9.4175,10.645,9.8,8.8725
5,20.75,0,-51.875,-2.505,-0.23929,6.27,34.45,-79.21,0,0,0,0,0,0,0.44,0,97.597,-112.48,9.24,10.51,9.8,8.87
5,21.25,-0.38,-49.415,-2.2,-0.27084,5.8,36.1625,-78.675,0,0,0,0,0,0,0.34725,0,97.58625,-105.835,9.045,10.345,9.8,8.8725
5,21.75,0.0275,-53,-2.2625,-0.25305025,5.5725,37.7,-75.5325,0,0,0,0,0,0,0.38725,0,97.59725,-102.18,8.8175,10.2,9.8,8.9
5,22.25,-0.74,-53.0075,-2.305,-0.2419745,5.2725,38.345,-74.44,0,0,0,0,0,0,0.34175,0,97.59,-98.88,8.4725,10.1,9.8,8.9
5,22.75,-0.2,-50.7175,-3.425,-0.224474,5.0725,40.235,-73.9225,0,0,0,0,0,0,0.29675,0,97.57175,-94.24,8.3725,9.9,9.8,8.9
5,23.25,-0.1075,-51.0625,-4.24,-0.2451045,4.67,42.96,-74.09,0,0,0,0,0,0,0.2635,0,97.55675,-92.83,8.2,9.77,9.8,8.9
5,23.75,-0.3,-52.845,-3.3175,-0.230327,4.48,42.8,-74.43,0,0,0,0,0,0,0.3365,0,97.52675,-92.1975,8.07,9.6,9.77,8.9
6,0.25,-0.5625,-41.705,-3.9,-0.200822,9.5175,53.4725,-65.1825,0,0,0,0,0,0,0.2925,0,97.80175,-86.225,13.8,15.945,16.4,14.8
6,0.75,-1.46,-42.63,-5.55,-0.21816675,9.3725,55.19,-66.74,0,0,0,0,0,0,0.263,0,97.801,-85.755,13.545,15.845,16.3725,14.8
6,1.25,-0.45,-38.5,-6.91,-0.200858,9.245,56.7,-64.8925,0,0,0,0,0,0,0.197,0,97.78725,-81.55,13.4,15.6,16.3,14.8
6,1.75,-0.00499999999999998,-38.06,-4.0475,-0.193898,9.39,57.6225,-65.8375,0,0,0,0,0,0,0.24675,0,97.747,-82.78,13.3,15.445,16.2725,14.8
6,2.25,-0.405,-41.8,-4.0175,-0.1893845,9.2725,57.5625,-65.3275,0,0,0,0,0,0,0.2165,0,97.74675,-79.0125,13.1725,15.2,16.2,14.8
6,2.75,-0.74,-39.185,-4.88,-0.21214225,9.2175,58.99,-64.4275,0,0,0,0,0,0,0.23725,0,97.74675,-77.865,13.0725,15.0725,16.1725,14.8725
6,3.25,-0.8,-37.415,-4.4775,-0.17812175,9.045,62.0725,-64.6,0,0,0,0,0,0,0.24375,0,97.7295,-77.5275,12.8725,14.9,16.1,14.8725
6,3.75,0.0375,-37.03,-3.5,-0.17692875,8.6725,62.3175,-65.21,0,0,0,0,0,0,0.23675,0,97.757,-76.565,12.645,14.7725,16,14.8725
6,4.25,-0.7,-36.625,-4,-0.17304875,8.3725,63.0175,-61.155,0,0,0,0,0,0,0.2965,0,97.76,-73.9,12.445,14.6725,15.9725,14.8725
6,4.75,-1.36,-33.78,-3.86,-0.165338,8.2725,63.6725,-36.2275,0,0,0,0,0,0,0.237,0,97.74675,-65.6425,12.245,14.5,15.9,14.8725
6,5.25,-3.025,-27.95,0.4375,-0.19779875,8.9725,62.795,-8.065,1.87,0,0,0,0,0,0.25,0.000750000000000011,97.75725,-53.1275,12.245,14.3,15.8,14.8725
6,5.75,-8.6025,-24.6,5.2,-0.226974,9.5725,61.4725,1.1,14.4175,1.6,11.185,1.7725,5.58,63.3485,0.28,0.01,97.7835,-39.875,12.39,14.2,15.7725,14.8725
6,6.25,-11.985,-17.7,12.195,-0.240674,11.1175,58.28,5.505,17.15,1.845,30.45,2.145,28.4675,88.90725,0.444,0.01,97.79075,-28.1825,12.545,14.1725,15.6725,14.8725
6,6.75,-17.1725,-9.76,16.0125,-0.248009,11.9175,53.8,6.89,18.5,2.2,35.125,2.5725,32.775,89.5475,0.547,0.011,97.8125,-24.3675,12.9725,14.1,15.6,14.8725
6,7.25,-23.4,-5.4,21.39,-0.253598,12.5175,48.1625,12.7325,26.0625,2.845,33.075,3.045,30.2,88.985,0.489,0.01,97.7935,-18.4,13.745,14.1725,15.5,14.9
6,7.75,-27,-2.245,26.53,-0.293448,12.99,42.6,15.645,28.4125,3.2725,58.38,3.8075,55.1175,89.59725,0.54,0.01,97.82075,-12.15,14.3725,14.3725,15.4,14.9
6,8.25,-29.7,-2.895,33.3325,-0.343406,13.2725,40.27,29.2575,54.1625,6.4625,99.8975,6.5175,95.88,89.82175,0.699,0.01,97.8235,-7.7825,15.0725,14.5725,15.4,14.9
6,8.75,-31.385,-3.505,37.2425,-0.33966125,13.4725,37.845,38.4425,57.69,7.79,126.155,8.39,117.9125,89.88725,0.709,0.01,97.7745,-7.95249999999999,15.7725,14.9,15.3,14.8725
6,9.25,-37.12,0.540000000000001,40.64,-0.36607525,13.7175,35.9725,46.2775,74.4325,8.4725,139.1325,9.035,131.845,89.89725,0.81175,0.01,97.76725,-10.6375,16.1175,15.1,15.2725,14.8725
6,9.75,-37.015,3.9,47.8125,-0.371808,14.18,33.4,47.75,70.465,6.545,178.2625,9.79,167.95,89.95625,0.92,0.01,97.789,-14.4525,16,15.3725,15.2725,14.8725
6,10.25,-37.865,3.7725,46.4775,-0.4118775,14.615,31.845,50.635,72.98,6.2625,191.2975,9.4625,181.3075,89.797,0.74,0.01,97.789,-4.31249999999999,16.5,15.6,15.2,14.8725
6,10.75,-39.37,7.05,49.74,-0.43043225,14.48,30.0725,71.0825,100.4325,9.7725,221.48,14.2975,209.7,89.90675,0.959,0.01,97.809,-17.005,17.0725,16.045,15.2725,14.8725
6,11.25,-39.6275,10.8175,58.09,-0.4168085,14.4725,29.345,61.98,100.6225,9.445,191.08,12.1725,180.595,89.85925,0.967,0.01,97.809,-10.58,17.4725,16.445,15.2725,14.8725
6,11.75,-40.52,10.7075,66.1,-0.439778,14.8,28.2625,69.9675,108.495,11.3075,235.2125,13.7075,222.5075,89.48425,0.79175,0.01,97.81625,-39.1625,17.8725,16.8175,15.3725,14.8725
6,12.25,-38.6225,5.765,66.74,-0.43534625,15.0725,26.9,79.015,117.6775,13.135,266.3975,16.18,251.145,89.731,0.83725,0.01,97.79725,-39.5375,18.1,16.9725,15.4,14.8725
6,12.75,-38.725,13.035,54.92,-0.47691975,15.4625,26.6,101.045,146.345,18.0525,298.25,18.9675,280.225,89.664,0.79625,0.01,97.81175,-29.1375,18.2,17.1725,15.4,14.8725
6,13.25,-39.64,8.2425,59.105,-0.505258,15.8725,26.2725,69.8875,119.8175,16.1725,256,14.935,240.55,89.5765,0.74625,0.01,97.81725,-38.4,18.545,17.4,15.4725,14.8725
6,13.75,-38.64,7.435,47.275,-0.4546385,16.29,25.1725,69.445,127.1625,14.3775,239.725,15.8725,220.075,89.55,1.0345,0.06,97.82725,-65.6225,19.045,17.6,15.5725,14.8725
6,14.25,-35.615,1.905,53.1925,-0.477521,16.2725,24.6725,55.1425,91.9325,11.2725,206.2475,13.2425,194.7875,89.7315,0.861,0.01,97.82725,-57.82,19.1625,17.8,15.7,14.8725
6,14.75,-31.58,4.585,49.8675,-0.46789125,16,24.39,57.695,96.925,12.545,197.8,12.99,184.1775,89.71725,1.03725,0.01,97.8045,-78.25,19.2075,18,15.8,14.8725
6,15.25,-31.22,-3.705,47.765,-0.44986,15.8725,25,39.1525,72.2775,8.38,156.4275,11.205,147.58,89.5535,1.1,0.01,97.80725,-71.16,18.99,18.2725,15.9,14.8725
6,15.75,-27.8425,-3.82,28.995,-0.436643,15.945,24.6175,30.0525,52.4125,5.8,89.175,9.0075,81.775,89.43175,1.11725,0.043,97.78,-93.51,18.7,18.3,16.0725,14.8725
6,16.25,-23.4,-11.625,30.805,-0.44113875,15.6,24.9725,26.99,46.8275,5.245,89.025,7.7175,83.675,89.1675,0.84425,0.01,97.7545,-108.19,18.6725,18.345,16.1725,14.8725
6,16.75,-18.1,-11.71,28.4675,-0.42591,15.2725,24.9175,10.7525,34.4,4.2,44.66,4.6175,41.4,88.162,0.9825,0.063,97.73725,-114.58,18.5725,18.345,16.2,14.8725
6,17.25,-12.86,-17.825,21.46,-0.3728155,14.7,25.2725,1.16,22.345,2.7,15.345,3.9725,14.19,72.4515,1,0.0615,97.7345,-126.75,18.445,18.245,16.2725,14.8725
6,17.75,-9.5475,-24.42,13.5625,-0.341681,14.445,26.125,1.115,19.7525,2.4625,28.3,2.4175,25.92,87.8,1.15,0.06,97.74725,-134.1825,18.1175,18.1725,16.3725,14.8
6,18.25,-3.9975,-40.28,6.51,-0.29275875,14,26.3725,-8.7925,2.315,0,0,0,0,0,0.90725,0.01125,97.74725,-134.8425,17.8,18.1725,16.4,14.8
6,18.75,0,-45.7875,4.355,-0.2521055,13.4725,29.635,-48.985,0,0,0,0,0,0,0.593,0.01,97.74725,-133.935,17.4725,18,16.5,14.8
6,19.25,0.2,-47.685,-1.1,-0.23502575,12.68,33.5,-71.81,0,0,0,0,0,0,0.54,0,97.7445,-129.62,17.0725,17.9,16.5,14.8
6,19.75,0.5975,-44.225,-1.8,-0.199298,12.2725,37.2975,-77.2925,0,0,0,0,0,0,0.4495,0.01,97.73725,-130.7575,16.6725,17.6725,16.6,14.8
6,20.25,-0.235,-46.92,-2.735,-0.216506,12.2,39.3075,-74.81,0,0,0,0,0,0,0.44675,0,97.7445,-122.3025,16.3,17.4,16.6,14.8
6,20.75,-0.145,-47.6,-2.9375,-0.237736,12.1,40.845,-73.1375,0,0,0,0,0,0,0.37675,0,97.769,-112.0375,15.9725,17.2,16.6,14.8
6,21.25,-0.05,-45.4625,-2.12,-0.20053,11.945,43.5625,-71.0125,0,0,0,0,0,0,0.26,0,97.78725,-104.285,15.7,17,16.6,14.8
6,21.75,-1.2375,-44.135,-4.36,-0.210766,11.3725,45.4525,-70.5375,0,0,0,0,0,0,0.234,0,97.777,-101.4575,15.445,16.8725,16.6,14.8
6,22.25,-0.3,-38.855,-4.13,-0.22054075,10.98,48.0975,-69.255,0,0,0,0,0,0,0.2735,0,97.777,-96.46,15.0725,16.6725,16.5,14.8
6,22.75,0,-40.95,-4.975,-0.19321625,10.445,48.925,-67.4125,0,0,0,0,0,0,0.2365,0,97.7945,-93.18,14.9,16.5725,16.5,14.8
6,23.25,-0.94,-43.48,-4.84,-0.188279,10.2725,51.5,-67.555,0,0,0,0,0,0,0.23,0,97.792,-91.02,14.8,16.4,16.5,14.8725
6,23.75,-0.5,-43.195,-4.915,-0.1971775,9.9725,52.445,-65.8925,0,0,0,0,0,0,0.22675,0,97.797,-86.555,14.5,16.3,16.5,14.8725
7,0.25,-0.2,-52.97,-4.7775,-0.19489425,12.4175,65.4875,-61.075,0,0,0,0,0,0,0.14,0,98.0375,-84.3375,17.6,19.125,19.525,18.3
7,0.75,-1.2625,-49.27,-4.6,-0.18426775,12,66.6525,-59.6,0,0,0,0,0,0,0.15,0,97.9875,-80.3125,17.325,19.025,19.425,18.3
