DOY2,HR2,G,PPFD_IN,TS_1_2_1,TS_1_1_1
12,0.75,-3.5052,0,2.3214,2.0146
12,1.25,-3.50725,0,2.3227,2.011675
12,1.75,-3.51,0,2.322,2.014
12,2.25,-3.5108,0,2.3198,2.0132
12,2.75,-3.492325,0,2.321425,2.0154
12,3.25,-3.491625,0.0306000000000004,2.38275,2.072625
12,3.75,-3.493,0,2.3198,2.0134
12,4.25,-3.48175,0,2.31985,2.0124
12,4.75,-3.486,0,2.319375,2.01225
12,5.25,-3.48255,0,2.31785,2.012125
12,5.75,-3.482125,0.0327000000000005,2.380375,2.071375
12,6.25,-3.472825,0,2.317425,2.01025
12,6.75,-3.4773,0,2.31755,2.012125
12,7.25,-3.47155,2.64425,2.31405,2.0106
12,7.75,-3.4719,34.2352,2.37465,2.06405
12,8.25,-3.4608,124.9516,2.381,2.0698
12,8.75,-3.462,268.3165,2.377875,2.06625
12,9.25,-3.45755,327.582375,2.25885,1.9655
12,9.75,-3.452,436.7395,2.3073,2.00685
12,10.25,-3.461275,531.954125,2.259825,1.96785
12,10.75,-3.466525,611.812125,2.254475,1.964825
12,11.25,-3.46305,646.508125,2.2522,1.95385
12,11.75,-3.5408,678.415,2.3388,2.0188
12,12.25,-3.53515,701.123,2.337525,2.0187
12,12.75,-3.534,667.65875,2.28415,1.969275
12,13.25,-3.53525,637.8229,2.3377,2.01535
12,13.75,-3.5375,572.48075,2.2285,1.899
12,14.25,-3.5407,489.290875,2.3359,2.01615
12,14.75,-3.5416,374.446625,2.319975,2.019425
12,15.25,-3.55105,262.5725,2.255475,1.966675
12,15.75,-3.5503,126.977125,2.20705,1.92525
12,16.25,-3.55455,31.83525,2.3187,2.018
12,16.75,-3.5546,2.608,2.48,2.141
12,17.25,-3.555625,0,2.327125,2.0115
12,17.75,-3.5506,0,2.327,2.0104
12,18.25,-3.554625,0,2.3245,2.008625
12,18.75,-3.56015,0,2.32395,2.00695
12,19.25,-3.55145,0,2.324575,2.00585
12,19.75,-3.559125,0,2.324125,2.008125
12,20.25,-3.55625,0,2.32285,2.00695
12,20.75,-3.5514,0,2.322,2.0072
12,21.25,-3.5388,0,2.3203,2.0139
12,21.75,-3.542075,0,2.322925,2.0153
12,22.25,-3.53225,0,2.32275,2.0155
12,22.75,-3.52815,0,2.317275,2.014125
12,23.25,-3.5241,0.0358000000000005,2.3747,2.0548
12,23.75,-3.51575,0,2.316125,2.01455
