DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,CO2,VPD,NETRAD,H2O
4,1.25,0.1515,20.7475,1.7585,3.14775,3.117,0.13575,-5.866,0.00525,7.6,0.2795,-10.3595,25.1185,21.346,73,346.30125,7.065,-31.38625,17.374
4,1.75,0.1385,20.5245,1.73175,2.774,2.90375,0.15775,-8.63325,0.3235,8.951,-0.19875,-10.7155,24.8225,21.33725,72.1735,345.89775,7.3275,-36.7505,17.134
4,2.25,0.13125,20.32075,1.7695,3.2325,3.0895,0.1545,-6.5025,0.01975,10.549,0.14025,-11.7175,24.50675,21.31025,72.85125,345.9625,7.415,-36.5565,16.654
4,2.75,0.132,20.3275,1.88375,2.89125,3.152,0.2115,-6.5485,0.08625,7.992,0.199,-12.083,24.22075,21.31825,73.3595,346.7805,7.3175,-35.70175,16.5125
4,3.25,0.135,20.221,1.90025,3.016,3.33275,0.17175,-8.0055,0.146,8.5365,0.4455,-12.4235,23.97225,21.29175,73.6805,347.41675,7.0975,-41.129,16.33025
4,3.75,0.148,20.11575,1.92575,3.775,3.6685,0.11525,-9.354,0.098,11.964,-0.3765,-11.841,23.71975,21.2725,72.04275,347.12825,7.3325,-41.41025,16.2755
4,4.25,0.1435,19.836,1.91775,2.9195,2.974,0.1405,-9.842,0.0795,8.5635,-0.02075,-12.6335,23.46925,21.27225,71.6295,346.5225,7.35,-41.228,15.632
4,4.75,0.1585,19.61475,2.011,3.21425,3.205,0.10925,-10.8545,0.11375,8.896,0.096,-13.2135,23.169,21.2655,72.51075,347.07975,7.65,-42.3085,15.526
4,5.25,0.17225,19.694,2.027,3.488,3.594,0.09875,-9.026,0.1975,9.692,0.74625,-13.6425,22.934,21.23,71.5215,346.3885,7.7025,-42.38575,15.3805
4,5.75,0.151,19.6285,2.05875,3.2345,3.1735,0.058,-9.752,0.117,7.84625,0.25775,-14.2415,22.69525,21.2195,70.85225,346.155,7.4825,-43.01075,15.0875
4,6.25,0.168,19.58575,2.14775,2.96775,3.239,0.03475,-11.597,0.6575,9.33,0.915,-14.7845,22.46,21.19125,71.0725,344.86325,7.485,-42.87325,15.1695
4,6.75,0.18625,19.73725,2.04575,2.449,2.688,0.00525,-10.74,1.04675,10.736,1.89675,-14.9175,22.28125,21.15425,71.93725,344.48125,7.5025,-31.53225,15.13725
4,7.25,0.174,20.89275,1.887,0.796,0.8305,-0.059,-5.633,4.8875,18.8875,2.7325,-14.602,22.1595,21.087,68.4175,342.91175,8.9975,8.618,15.74525
4,7.75,0.197,22.523,1.454,-0.64875,-0.663,-0.22675,20.775,9.51875,44.1035,6.16575,-12.72,22.5165,20.97475,65.573,338.84025,11.5,76.748,17.04725
4,8.25,0.196,23.021,1.481,-0.776,-0.593,-0.15625,36.4715,4.927,55.725,6.8265,-8.6685,23.2275,20.852,66.952,334.78375,11.82,168.177,18.16575
4,8.75,0.24625,23.46275,1.75225,-1.59725,-1.5165,-0.00975,71.154,2.21375,82.38925,2.54975,-3.129,24.233,20.743,65.21925,334.87,11.875,273.91025,18.33925
4,9.25,0.2775,23.904,1.72375,-2.975,-3.045,0.05425,86.828,2.489,105.083,1.47825,5.239,25.5625,20.72175,63.8855,334.67475,12.3425,361.023,18.4095
4,9.75,0.29825,24.458,2.23275,-2.734,-2.863,0.0285,132.77925,2.2455,134.985,0.925,12.268,26.615,20.683,61.1675,334.544,13.6375,430.2695,18.5915
4,10.25,0.3045,25.112,2.80125,-3.688,-3.71225,0.006,158.178,2.783,155.1615,0.504,17.0745,28.006,20.58125,58.036,334.001,14.7575,533.17475,18.22
4,10.75,0.37025,25.553,3.178,-4.66925,-4.855,0.019,188.0095,2.25,179.9405,0.859,22.876,29.507,20.39925,57.02725,332.999,15.89,593.9215,18.264
4,11.25,0.42275,25.7855,3.296,-5.281,-5.689,0.0145,197.765,1.749,191.18,1.2055,30.3375,30.62325,20.48875,57.37,333.6885,16.885,648.7885,17.9755
4,11.75,0.443,26.165,3.882,-5.6295,-5.683,0.0135,242.836,1.4235,198.079,1.5635,32.5645,31.12875,20.54425,57.321,333.162,17.08,701.366,18.356
4,12.25,0.47,26.458,3.9655,-7.1405,-7.34375,-0.0015,289.267,1.346,187.2585,2.2595,34.418,31.94625,20.77225,57.479,332.697,17.64,725.7035,18.697
4,12.75,0.52275,26.73925,4.01125,-7.3125,-7.42975,0.036,282.2855,1.533,197.75475,1.6265,35.8245,32.95225,20.80075,57.4135,332.0465,18.275,738.89575,18.466
4,13.25,0.52475,26.80525,4.00825,-6.089,-6.25725,0.0405,251.113,1.216,202.58225,1.5755,36.58,33.815,20.7645,56.10775,332.1025,18.4725,724.042,18.823
4,13.75,0.53825,26.946,4.03525,-6.831,-6.90375,0.0305,305.30125,0.754,207.8785,1.71625,35.1295,34.522,20.87475,57.15675,333.3035,17.715,694.9195,19.1455
4,14.25,0.557,26.99975,4.54925,-5.8055,-6.391,0.066,276.388,0.36,184.8535,1.2915,32.554,34.9795,21.08325,56.59825,332.8925,17.9475,655.711,18.8455
4,14.75,0.528,27.1625,4.577,-4.9395,-5.14025,0.0155,252.26175,0.9255,203.25975,1.4845,31.7995,35.41625,21.12325,57.59525,332.266,18.945,638.37475,19.033
4,15.25,0.50825,27.19825,4.10175,-4.7885,-4.81225,0.082,235.045,0.526,184.113,0.741,28.521,35.5435,21.15475,57.8185,332.516,19.02,538.85775,19.1715
4,15.75,0.524,27.102,4.357,-4.4435,-4.26025,0.118,163.98775,0.0735,164.489,0.8595,25.17725,35.45825,21.223,59.131,331.55375,18.355,479.992,19.30875
4,16.25,0.5595,26.9725,3.887,-3.7605,-3.7105,0.0765,168.985,0.2555,144.60675,0.78375,21.5665,35.06525,21.26775,57.9545,332.901,17.775,375.2745,19.089
4,16.75,0.542,26.5575,3.9285,-2.515,-2.4405,0.099,140.8855,-0.197,134.2375,0.81,17.80925,34.70675,21.263,58.767,333.347,16.6,295.858,19.629
4,17.25,0.47375,26.1145,3.67275,-1.536,-1.8315,0.133,105.839,-0.356,104.81875,1.204,14.1185,34.05675,21.30925,60.338,333.838,15.9725,219.555,19.754
4,17.75,0.44175,25.87,3.58775,-0.983,-0.923,0.206,90.237,-0.167,80.921,0.857,9.57625,33.5535,21.3545,62.38875,334.2245,15.5275,143.13725,19.62325
4,18.25,0.385,25.165,3.369,0.087,-0.1315,0.3145,48.8175,-1.0395,46.1965,0.87125,7.85325,32.796,21.39425,64.5055,334.371,13.77,44.664,19.38
4,18.75,0.37525,24.17875,3.182,1.4625,1.24425,0.40275,34.788,-1.28075,27.30425,0.791,4.43425,31.96875,21.4135,67.203,337.046,12.46,-8.3675,19.099
4,19.25,0.30025,23.6325,3.0085,3.33275,2.997,0.3405,22.19225,-1.42875,16.117,1.0235,1.69,31.22375,21.456,69.54625,338.46425,11.0475,-29.131,19.3815
4,19.75,0.28775,23.297,2.2825,3.46,3.262,0.342,11.6225,-0.82975,14.6235,0.67575,-0.38825,30.306,21.4645,71.44975,339.54675,10.0075,-29.478,19.8075
4,20.25,0.226,23.10525,1.793,4.3445,4.369,0.20025,6.842,-0.53725,14.7055,0.5585,-2.30625,29.44275,21.43575,71.7765,340.6795,9.155,-39.011,19.70825
4,20.75,0.17125,22.883,1.5755,3.8015,3.817,0.22675,3.6055,-0.3175,11.099,0.2155,-3.6905,28.734,21.43075,71.5795,341.67175,8.8275,-36.684,19.563
4,21.25,0.19525,22.5415,1.754,3.3945,3.3975,0.1665,1.7535,-0.14025,12.186,0.446,-4.691,28.154,21.404,73.84475,342.5875,8.675,-32.50825,19.42025
4,21.75,0.144,22.27975,1.626,3.71325,3.68275,0.33675,1.382,-0.28175,11.78575,0.41475,-5.94225,27.56825,21.407,74.74325,344.22075,8.185,-37.43925,19.06575
4,22.25,0.148,21.94625,1.55025,3.5865,3.574,0.23075,-3.444,-0.26675,13.1735,-0.22825,-7.816,27.07725,21.39925,74.74025,344.9025,7.98,-38.179,18.91925
4,22.75,0.1575,21.905,1.5675,3.2825,3.204,0.23225,-5.13075,-0.03375,10.49,-0.37425,-7.65,26.699,21.39725,73.9175,345.681,7.75,-39.0225,18.71425
4,23.25,0.152,21.5125,1.6255,2.7645,2.918,0.2415,-3.70125,-0.09425,10.1835,0.34375,-9.137,26.365,21.41525,73.1945,344.631,7.61,-35.5015,18.43025
4,23.75,0.14,21.3425,1.512,2.98225,3.05175,0.29475,-4.887,-0.04975,7.6695,0.324,-10.081,26.028,21.401,73.343,346.96825,7.555,-35.7365,18.1255
5,0.25,0.151,21.4985,1.76175,2.92275,2.8235,0.28825,-2.941,0.21475,10.98275,0.559,-9.954,26.2875,21.6725,74.44175,344.1075,8.295,-35.951,18.041
5,0.75,0.158,21.56225,1.6775,2.94725,3.1755,0.134,-6.01325,0.3065,7.68275,0.29675,-10.8945,26.07075,21.65925,73.23075,345.11175,8.3125,-40.747,18.15375
5,1.25,0.15775,21.19625,1.56325,3.3435,3.572,0.1945,-6.19975,-0.2765,8.7505,0.0665,-11.8035,25.79725,21.67,73.36875,344.333,8.2425,-38.3885,17.986
5,1.75,0.18025,21.05675,1.719,3.318,3.171,0.19325,-5.851,0.17975,10.17425,0.07075,-12.794,25.4625,21.63975,72.5175,344.861,8.0275,-36.878,17.91725
5,2.25,0.158,20.80525,1.804,3.238,3.408,0.13875,-6.603,0.232,8.353,-0.25325,-13.4745,25.10725,21.659,72.99525,344.6105,8.1825,-38.443,17.477
5,2.75,0.154,20.67725,1.85425,3.284,3.122,0.18375,-7.857,0.21225,9.5515,-0.03275,-13.9225,24.808,21.662,71.833,344.627,8.0125,-43.382,17.51725
5,3.25,0.164,20.55625,1.88725,3.189,3.296,0.1335,-8.112,0.251,8.934,0.0045,-13.9855,24.48925,21.6265,72.18825,344.1025,7.9575,-43.49625,17.32025
5,3.75,0.14725,20.41075,1.90125,3.26675,3.17775,0.124,-10.503,0.27875,10.828,0.877,-14.52,24.31025,21.61675,72.742,343.495,7.95,-41.091,16.72875
5,4.25,0.17325,20.154,1.88675,3.62275,3.33225,0.13975,-10.67925,0.3265,9.35975,0.563,-15.54875,24.1025,21.587,71.46875,345.432,7.8,-41.6355,17.125
5,4.75,0.1475,20.07625,1.87575,3.33525,3.34825,0.07475,-8.5885,0.0025,12.4465,-0.2545,-15.67625,23.799,21.5685,72.09825,344.29725,7.93,-39.336,16.95875
5,5.25,0.17525,20.1285,2.0695,2.94775,2.96875,0.10425,-9.732,0.5735,11.1645,0.422,-15.6995,23.64125,21.5255,72.063,344.30975,8.265,-43.63825,16.45775
5,5.75,0.16625,20.056,1.90475,3.16925,3.14025,0.09725,-11.183,0.2185,8.27975,0.42025,-15.87625,23.445,21.486,71.86275,343.52725,8.1625,-43.62525,16.28225
5,6.25,0.1655,19.95525,1.84025,2.94,2.828,0.176,-12.17125,0.352,9.871,0.26725,-16.08625,23.21025,21.488,69.88975,344.17375,8.1075,-39.237,16.0055
5,6.75,0.16,20.1405,1.873,1.70075,1.82775,0.02525,-7.9685,1.914,12.062,1.1175,-16.129,22.9535,21.45125,68.5775,342.58675,8.665,-22.15,15.8055
5,7.25,0.17175,21.78125,1.551,-0.84225,-0.705,-0.15575,4.8825,8.8595,26.727,4.3495,-15.204,22.87775,21.38375,65.012,339.71875,10.9975,19.2505,16.42
5,7.75,0.1735,23.41325,1.24725,-1.5655,-1.3625,-0.2475,25.01125,8.171,49.374,8.0405,-12.255,23.16925,21.256,64.73225,338.724,12.9175,94.125,18.0785
5,8.25,0.22525,23.9575,1.49925,-3.06775,-2.96,-0.081,52.048,2.841,69.5645,4.62225,-3.4975,24.06975,21.111,65.10575,336.5205,12.6575,191.642,18.7075
5,8.75,0.268,24.37575,1.799,-3.74025,-3.7115,0.0815,76.26675,2.619,98.093,2.03175,10.1945,25.10775,21.0925,63.6755,334.89675,13.2,289.647,18.7395
5,9.25,0.29025,24.79975,2.123,-4.64,-4.6165,0.032,96.0825,2.0685,119.0995,1.1975,24.987,26.3685,21.06525,62.97775,334.68075,13.85,370.6245,18.742
5,9.75,0.31275,25.19,2.22625,-6.401,-6.3155,0.0495,138.5635,2.2195,139.9995,1.22225,33.10575,27.80125,21.01675,60.65275,333.96325,14.64,469.24325,18.65425
5,10.25,0.3125,25.65225,2.427,-6.229,-6.09,-0.0245,163.521,2.467,156.426,1.159,48.6945,29.1335,20.9855,59.05275,335.19,15.86,534.05225,18.886
5,10.75,0.3515,26.284,2.665,-7.10775,-7.05325,0.00275,187.0015,1.86625,176.8985,1.4815,59.2495,30.23675,20.91075,58.4715,335.35125,16.54,593.5155,19.3755
5,11.25,0.394,26.68875,3.06925,-7.353,-7.339,0.0175,213.592,1.7045,194.016,1.60675,66.915,31.469,20.98775,57.50825,333.699,17.635,625.4835,19.17325
5,11.75,0.422,27.115,3.383,-8.029,-7.8895,0.0285,239.557,1.854,204.76,2.08125,67.8635,32.68325,20.9425,55.86,333.44975,18.5875,675.376,18.9615
5,12.25,0.45625,27.34525,3.71375,-7.91975,-7.87825,0.0455,240.455,1.3195,209.211,1.825,67.644,33.79775,21.034,54.705,333.8155,19.08,732.445,19.2135
5,12.75,0.4835,27.816,3.782,-7.9005,-7.99925,0.031,254.2735,1.4195,206.782,2.068,68.33025,34.4105,21.0965,55.13975,334.2045,20.025,714.19325,19.198
5,13.25,0.5045,27.84525,4.01925,-9.02,-9.04025,0.014,280.54925,1.35,199.923,0.8695,60.49325,35.123,21.1975,55.69625,334.105,20.945,731.189,19.4645
5,13.75,0.49075,28.209,3.8705,-7.434,-7.54175,0.01625,261.7785,1.32575,208.32925,1.69725,64.7975,35.84925,21.1245,56.0565,334.145,21.21,709.81925,19.8715
5,14.25,0.5495,28.32975,4.526,-6.994,-6.9745,0.01175,239.57075,0.88375,211.3425,2.86625,59.25175,36.08675,21.388,57.25,332.1835,21.0425,649.1725,20.146
5,14.75,0.6165,28.26825,4.961,-6.5535,-6.4845,0.0415,229.227,0.8415,219.457,1.919,50.1775,35.465,21.481,57.87975,331.8465,20.5675,618.2465,20.2375
5,15.25,0.605,28.0625,4.9585,-6.133,-6.13725,0.081,230.8775,0.47,196.36225,0.898,43.6855,35.49275,21.5285,58.691,331.8915,20.12,555.189,20.278
5,15.75,0.6125,27.995,4.68875,-5.38375,-5.39725,0.067,207.93125,0.5505,167.4965,1.236,41.04325,35.43025,21.59925,59.7095,331.9355,19.825,473.97675,19.968
5,16.25,0.5605,27.7785,4.79,-5.344,-5.0945,0.1025,200.58975,0.159,162.46625,0.867,38.29175,35.09425,21.5955,59.821,332.19375,19.61,420.408,20.01
5,16.75,0.574,27.352,4.56725,-4.902,-4.923,0.0955,195.6095,0.10425,135.18175,1.349,33.8785,34.9455,21.60075,58.3965,332.68575,18.915,327.102,20.165
5,17.25,0.52275,27.26975,4.24875,-3.10725,-3.13975,0.148,139.25375,-0.035,106.554,1.2755,26.726,34.5795,21.6455,60.47875,333.85975,17.72,257.548,19.97975
5,17.75,0.51725,26.6085,4.2695,-2.59825,-2.60225,0.16375,123.611,-0.55775,90.4355,1.06025,20.2835,34.05275,21.65725,61.159,333.749,16.925,155.784,20.0195
5,18.25,0.5075,25.89,4.093,-1.5255,-1.542,0.23075,85.3395,-0.7425,55.8595,1.216,12.736,33.367,21.7195,63.344,333.935,15.785,72.0645,19.88075
5,18.75,0.44275,25.13925,3.5425,0.692,0.72275,0.25125,47.599,-1.13025,38.26575,1.103,5.9695,32.70325,21.74575,65.85625,335.29,13.8475,4.075,20.0285
5,19.25,0.38475,24.13075,3.1185,2.806,2.542,0.33675,26.318,-1.4885,18.762,0.761,2.9085,31.79025,21.77675,68.03325,337.009,11.8325,-37.35725,20.03
5,19.75,0.348,23.55825,2.68425,3.602,3.314,0.21,9.357,-0.9255,13.074,0.7725,0.5555,31.0035,21.79775,69.47375,338.399,10.8025,-37.5065,19.871
5,20.25,0.28775,23.30875,2.303,3.37525,3.23625,0.18775,5.7005,-0.5295,11.212,0.116,-0.67825,30.211,21.77475,70.831,340.6085,10.225,-41.265,19.705
5,20.75,0.26925,23.1165,2.27525,3.48875,3.278,0.238,5.66875,-0.2815,9.788,0.0205,-2.20375,29.58875,21.768,71.705,341.5375,9.9425,-35.1145,19.48
5,21.25,0.24475,22.8655,1.97525,3.348,3.37525,0.193,-1.2025,-0.3935,10.544,-0.0325,-3.64825,29.0005,21.73425,72.733,341.8035,9.55,-39.62675,19.092
5,21.75,0.20175,22.52575,1.81375,3.305,3.20025,0.254,-0.492,-0.208,10.574,-0.2795,-4.9285,28.51775,21.734,72.71275,341.70275,9.17,-38.99625,18.89675
5,22.25,0.20825,22.2455,1.66575,3.93325,3.509,0.278,-0.55,-0.36775,10.514,-0.01925,-6.564,28.01875,21.72575,73.3655,342.1985,8.8225,-40.2885,18.62025
5,22.75,0.18175,21.997,1.727,3.22575,3.1195,0.27725,-4.1775,-0.244,7.019,0.22625,-7.9375,27.585,21.71925,72.892,343.4555,8.7025,-37.965,18.52425
5,23.25,0.1865,21.82075,1.608,3.2815,3.13175,0.174,-2.7055,-0.20525,11.309,0.63325,-8.708,27.1625,21.69975,73.961,343.708,8.51,-36.3035,18.46175
5,23.75,0.168,21.7535,1.72975,3.0175,2.96275,0.17325,-3.79025,0.00125,7.931,-0.073,-9.3875,26.711,21.704,74.2635,343.789,8.4575,-37.5815,18.40225
6,0.25,0.177,22.207,1.57175,3.99175,4.0215,0.16675,-5.56225,0.082,12.8825,0.57875,-10.14075,28.10275,22.24275,70.76075,339.17525,9.0075,-33.44775,18.63375
6,0.75,0.16675,21.94825,1.5795,3.8145,3.664,0.14675,-6.6935,0.1595,8.928,0.40675,-10.2365,27.92525,22.238,70.68325,339.194,8.8925,-34.13225,18.54775
6,1.25,0.143,21.82475,1.6835,3.6005,3.7735,0.233,-6.299,0.161,8.279,-0.1605,-10.4065,27.49975,22.223,70.8285,341.06125,8.815,-35.10925,18.306
6,1.75,0.155,21.4325,1.7,3.3895,3.3285,0.303,-5.7245,-0.13775,5.874,-0.40975,-11.26075,27.1465,22.21575,70.77125,341.82075,8.83,-35.0745,18.06725
6,2.25,0.14675,21.2485,1.7515,3.74225,3.95025,0.2215,-5.2435,0.07325,7.29625,-0.09025,-11.76575,26.88025,22.2025,71.18875,341.9685,8.7925,-33.755,18.1085
6,2.75,0.14725,21.1105,1.76225,2.95125,2.834,0.23225,-6.4875,-0.14875,9.105,-0.37975,-12.047,26.4845,22.1905,71.62175,342.8615,8.5775,-41.233,17.5185
6,3.25,0.15625,20.89575,1.7585,3.511,3.478,0.12,-10.9985,0.2765,10.10025,0.00875,-12.6995,26.2445,22.1895,71.79,341.94925,8.6525,-37.377,17.6915
6,3.75,0.1565,20.663,1.78025,3.264,3.4215,0.2035,-10.9735,0.0325,11.87475,0.016,-13.363,26.10475,22.17825,71.60525,342.392,8.6425,-33.5295,17.218
6,4.25,0.16825,20.73575,1.85,3.602,3.522,0.186,-11.162,0.42425,13.983,0.292,-13.9135,25.88025,22.163,70.30225,341.95825,8.8275,-40.1515,16.5705
6,4.75,0.15025,20.54225,1.951,3.396,3.247,0.15925,-13.8595,0.40925,14.353,-0.23125,-14.146,25.66275,22.15175,68.251,342.72225,8.95,-43.341,16.522
6,5.25,0.15675,20.39925,1.872,2.833,2.8715,0.0825,-10.691,0.09575,9.1665,0.30275,-15.1675,25.34925,22.1365,67.67225,342.24875,8.7675,-42.672,16.3395
6,5.75,0.16575,20.669,1.9365,4.115,4.26825,0.05075,-12.5985,0.83475,14.76775,0.1435,-15.212,25.07325,22.08575,66.8455,341.4975,9.0675,-42.0555,16.082
6,6.25,0.13825,20.401,1.808,3.26325,3.27925,0.10875,-11.644,0.23725,10.938,0.34575,-15.267,24.776,22.05525,67.10825,341.76875,8.95,-37.7455,15.72425
6,6.75,0.16025,20.78725,2.0285,1.683,1.467,0.00725,-9.48775,2.07525,14.94925,2.14325,-14.4835,24.50125,21.997,66.035,341.31025,9.4775,-19.8265,15.76
6,7.25,0.16875,22.51675,1.577,-1.345,-0.976,-0.15325,4.91375,7.262,36.9405,5.38075,-13.1005,24.38275,21.91275,62.1805,338.335,11.8575,24.0935,16.8885
6,7.75,0.215,23.7255,1.388,-3.98475,-3.71725,-0.16525,23.5005,5.38475,56.2005,7.3255,-11.45725,24.56,21.8325,63.61925,332.87425,13.1075,90.27375,17.9685
6,8.25,0.2415,24.137,1.50725,-6.464,-6.31575,-0.0135,50.28475,2.9475,71.6525,4.7625,-7.49125,25.11725,21.7335,62.95375,332.4735,12.865,180.55925,18.4895
6,8.75,0.2465,24.54825,1.49025,-7.124,-6.9825,0.0495,76.2525,2.5705,97.057,2.992,-1.2385,25.7175,21.61075,61.98075,333.5285,13.47,271.299,18.9135
6,9.25,0.2975,25.04525,1.816,-8.30375,-8.3145,0.1075,100.663,2.14375,119.485,1.5085,9.05075,26.61125,21.54975,60.21525,333.575,13.9975,351.574,19.037
6,9.75,0.34875,25.5245,2.285,-10.1505,-10.23775,0.0865,132.297,2.353,155.795,1.1895,20.7225,27.70175,21.52925,59.52225,333.6845,15.035,439.27275,18.80975
6,10.25,0.3675,25.979,2.555,-11.3425,-11.25625,0.0785,163.1165,2.04225,169.93925,0.981,33.0875,28.90925,21.50525,57.82675,333.17825,15.6525,516.5665,18.76075
6,10.75,0.36425,26.32875,2.7525,-11.54325,-11.5115,0.04525,174.85675,2.32675,191.65825,1.223,47.08375,30.40875,21.48925,55.74225,333.02375,16.8625,575.188,18.8035
6,11.25,0.42075,26.99,3.00725,-12.2525,-12.16925,-0.01575,207.7255,1.98075,201.427,1.8375,59.2265,31.7935,21.55075,55.34325,332.1525,17.93,638.73375,18.96925
6,11.75,0.46125,27.4485,3.27925,-12.81625,-12.80025,0.01575,234.524,1.70575,218.031,1.81,71.10975,33.32875,21.6345,53.98775,331.425,18.425,701.319,19.16775
6,12.25,0.4825,27.7485,3.70525,-14.03025,-13.98275,0.042,253.3255,1.4745,230.77975,1.6885,72.4835,34.51225,21.6415,53.2775,330.95725,18.995,719.168,19.28325
6,12.75,0.50675,27.96825,3.66275,-13.33075,-13.285,0.05325,257.336,1.31525,239.3565,1.496,72.801,35.65125,21.74625,53.7475,331.87675,19.73,701.152,19.3455
6,13.25,0.54675,28.251,3.8545,-12.997,-12.97,0.08425,250.9075,1.186,235.808,1.935,65.378,36.4895,21.83925,53.07925,331.78625,19.945,727.466,19.2185
6,13.75,0.548,28.53325,4.235,-12.906,-12.77775,0.0035,258.063,1.4565,227.9755,1.6735,65.491,37.33475,21.85825,51.96975,330.29075,20.645,705.42475,19.3465
6,14.25,0.5545,28.6615,4.2745,-12.33425,-12.389,0.03625,242.27175,1.486,229.299,1.803,61.4655,37.292,21.88325,52.8345,330.62325,20.44,679.16325,19.676
6,14.75,0.624,28.74175,4.68375,-10.4275,-10.721,0.0565,243.42525,0.6445,228.209,1.679,59.18375,37.5225,21.9605,53.5575,330.91525,20.765,649.7195,19.91925
6,15.25,0.57725,28.8625,4.61475,-11.1295,-10.7495,0.066,239.95825,0.94625,218.102,1.13625,48.50125,37.59375,21.99175,53.70225,330.48175,21.235,575.2355,19.95825
6,15.75,0.59925,28.711,4.74375,-9.8025,-9.072,0.0405,211.75775,0.49475,201.0005,2.01025,47.699,37.802,22.09025,54.2995,330.63775,20.1825,540.6325,20.091
6,16.25,0.6085,28.45425,4.739,-8.0465,-8.043,0.07725,198.2045,0.505,180.489,0.8045,46.6155,37.529,22.11275,55.75975,330.216,19.9225,455.1035,20.09525
6,16.75,0.59425,28.0975,4.80125,-6.7025,-6.74925,0.07875,167.46375,-0.08825,151.2575,0.88625,40.08025,37.57625,22.1525,57.35125,331.01525,19.3075,361.82725,20.23575
6,17.25,0.58825,27.833,4.49825,-6.083,-6.30975,0.113,137.75875,-0.2535,127.543,0.77,30.9695,37.056,22.2545,58.27025,330.82825,18.245,276.0085,20.20575
6,17.75,0.58575,27.2455,4.2965,-4.47025,-4.6075,0.123,111.39675,-0.60425,102.77525,1.05675,24.7195,36.529,22.25475,58.0925,332.08475,17.275,200.4315,20.21825
6,18.25,0.551,26.49575,4.2975,-2.549,-2.63575,0.1525,78.684,-1.09225,77.41,0.783,16.1355,35.85475,22.27825,60.70625,332.705,15.5125,99.9445,20.22575
6,18.75,0.458,25.8425,3.748,0.2105,0.0345,0.18225,37.47025,-1.09325,44.65475,0.30525,7.3455,35.02525,22.31075,62.575,334.05775,14.51,24.3345,20.0695
6,19.25,0.41375,25.08475,3.2965,2.968,2.941,0.165,19.604,-1.238,25.08325,0.48775,2.88875,34.269,22.30875,63.7035,334.6235,13.2675,-17.4675,19.80175
6,19.75,0.40225,24.4835,2.91075,4.119,4.094,0.146,7.45675,-1.1685,13.5435,0.09825,0.76775,33.30175,22.329,65.60475,335.7655,12.0075,-39.27075,19.62925
6,20.25,0.311,24.105,2.51075,4.286,4.207,0.07825,1.1815,-0.5805,15.887,0.171,-1.2255,32.3295,22.31525,66.947,336.186,11.6,-35.791,19.54575
6,20.75,0.2785,23.83625,2.11725,4.024,3.9835,0.08225,1.4565,-0.364,13.76375,0.1365,-2.51375,31.52375,22.31425,68.06625,336.17375,10.935,-27.7005,19.43175
6,21.25,0.261,23.58825,1.93825,3.7815,3.667,0.1645,-0.259,-0.41225,11.196,0.04325,-3.352,30.84725,22.2885,67.64925,337.087,10.34,-31.565,19.33625
6,21.75,0.22875,23.391,1.8845,3.391,3.38525,0.114,-2.113,-0.17525,10.19075,0.383,-4.51475,30.26125,22.26175,68.6085,336.41025,10.1125,-27.15725,19.36725
6,22.25,0.20875,23.29275,1.78,3.6555,3.674,0.0795,-5.48,-0.10125,7.58525,0.04075,-5.7255,29.77,22.27,68.24575,337.5735,9.705,-35.4355,19.161
6,22.75,0.2095,23.02,1.73225,3.7395,3.60525,0.28525,-4.3485,-0.14725,7.15925,0.1185,-7.23875,29.3215,22.27325,69.38,338.6385,9.72,-38.2095,19.17675
6,23.25,0.20375,22.68675,1.648,3.39675,3.34825,0.24275,-4.269,-0.22825,7.32675,0.1035,-8.10625,28.87375,22.294,70.61825,339.82225,9.41,-35.7115,19.01675
6,23.75,0.18925,22.5625,1.5965,4.10425,4.223,0.17575,-6.01375,0.08375,9.101,0.31,-9.1555,28.45925,22.2785,70.74875,339.31025,9.2925,-31.24825,18.75975
7,0.25,0.142,22.39375,1.494,4.087,3.9375,0.24075,-5.20975,-0.3625,11.264,0.3305,-9.362,29.55475,22.44125,68.673,342.55525,9.56,-36.976,18.8825
7,0.75,0.133,22.1765,1.497,3.75,3.825,0.16525,-6.6705,-0.1605,8.264,0.065,-10.082,29.23625,22.39975,68.585,342.299,9.35,-35.6945,18.79075
7,1.25,0.14425,22.1055,1.50925,3.338,3.1755,0.23875,-2.438,-0.12975,7.691,0.0875,-10.997,28.86675,22.38925,68.759,343.05875,8.98,-35.44075,18.95075
7,1.75,0.148,21.82625,1.56825,4.061,3.756,0.20725,-5.6915,0.09225,8.609,-0.06375,-12.354,28.50875,22.394,69.847,343.6405,9.12,-37.0815,18.56875
7,2.25,0.1405,21.68625,1.664,3.968,3.569,0.1715,-6.402,-0.00725,7.6885,0.036,-12.70875,28.20925,22.41225,69.554,344.41625,9.04,-36.1945,18.391
7,2.75,0.149,21.6775,1.664,3.32275,3.17625,0.21825,-10.6455,-0.0415,7.417,-0.41025,-13.12275,27.9365,22.39975,69.058,343.76675,9.19,-39.8995,18.23075
7,3.25,0.1505,21.376,1.68575,3.5,3.58675,0.14025,-16.427,0.4875,10.999,0.018,-13.60925,27.59475,22.38275,68.746,345.13625,9.44,-42.8355,18.14075
7,3.75,0.13925,20.996,1.74075,3.1075,3.2305,0.194,-9.2605,0.20625,8.9405,0.57525,-13.887,27.3255,22.37875,69.219,345.002,9.54,-40.57225,17.78625
