DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
3,11.75,0.777,6.931,3.4725,-4.282,-4.1575,-0.0625,299.9415,5.3795,90.2795,-0.426,-1.428,0.431,0.688,28.05,77.8,385.295,6.955,635.1,1685,908,102.8,242.4,356.65,4.055,283
3,12.25,0.774,7.235,3.33,-4.658,-4.6225,-0.035,316.0555,4.2515,93.618,-0.253,-1.433,0.43,0.69,26.88,77.79,385.1825,7.205,651.8,1741,932,107,245,360.35,3.894,269.5
3,12.75,0.804,7.607,3.568,-4.5145,-4.523,-0.024,311.223,4.0815,92.521,-0.027,-1.39,0.425,0.7195,26.79,77.76,384.844,7.45,655.6,1724,932,103.4,244.7,361.05,3.921,286.6
3,13.25,0.808,7.764,3.548,-4.446,-4.37,-0.0295,299.741,2.163,90.531,-0.2625,-1.381,0.437,0.7345,27.37,77.74,384.399,7.63,647.3,1709,925,98.9,248,360.3,3.8725,289.1
3,13.75,0.819,7.965,3.678,-4.665,-4.621,-0.026,290.127,1.924,82.241,-0.6725,-1.3655,0.4375,0.735,26.85,77.71,384.3905,7.63,629.15,1656,892,94.7,248.8,362.3,4.029,297.1
3,14.25,0.8305,8.355,3.505,-4.308,-4.196,-0.027,283.88,-0.021,94.431,0.185,-1.364,0.436,0.7355,25.99,77.7,384.512,7.98,581.45,1541,842,89.5,249.1,363.5,3.81,294.5
3,14.75,0.792,8.44,3.538,-3.953,-4.06,-0.009,257.755,1.588,83.867,-0.335,-1.374,0.435,0.736,25.67,77.68,384.493,7.96,530.95,1411,764.6,81.6,248.6,360.4,4.059,300.3
3,15.25,0.788,8.5,3.587,-4.1105,-4.0885,-0.0345,232.327,0.4625,85.8,-0.277,-1.403,0.435,0.731,25.86,77.68,384.21,7.93,459.65,1255,677.6,68.86,248.7,359.5,3.77,268.6
3,15.75,0.795,8.585,3.5325,-3.453,-3.388,-0.013,206.171,-1.3865,70.151,-0.285,-1.468,0.435,0.734,25.29,77.68,384.48,7.9,392.3,1103,589.9,56.67,245.6,355.8,3.853,247.3
3,16.25,0.783,8.37,3.682,-3.042,-3.068,-0.015,160.975,-4.393,62.394,0.337,-1.474,0.44,0.746,26.1,77.67,384.1885,7.68,296.05,902,473.3,43.21,242.4,351.1,3.86,212.7
3,16.75,0.757,7.9615,3.5115,-2.134,-2.214,0.027,104.1395,-5.967,52.2775,-0.0235,-1.496,0.437,0.75,26.62,77.67,384.27,7.48,189.55,663.1,354.6,33.18,241.6,348,3.955,181.2
3,17.25,0.714,7.645,3.398,-1.48,-1.452,0.059,51.2625,-9.292,42.235,0.015,-1.52,0.435,0.75,27.65,77.66,384.447,7.26,83.4,417.9,231.7,24.92,238.1,344.1,4.051,149.5
3,17.75,0.611,7.072,3.048,-0.293,-0.463,0.104,3.9515,-10.83,29.6095,0.457,-1.555,0.436,0.751,29.44,77.68,384.6455,6.91,-2.134,214.3,121.6,18.55,235.5,338.8,4.194,112
3,18.25,0.514,6.213,2.687,0.599,0.239,0.223,-22.89,-13.6415,15.8305,1.0595,-1.615,0.433,0.751,30.62,77.68,385.0335,6.49,-82.5,54.12,30.85,6.779,233.3,334.1,4.202,47.28
3,18.75,0.339,4.779,2.391,1.287,0.575,0.404,-23.45,-16.962,4.9015,0.634,-1.692,0.433,0.75,33.74,77.69,385.917,5.635,-111.5,2.543,-2.31,1.479,231.5,328.3,4.2465,2.927
3,19.25,0.2405,4.055,2.4445,1.336,0.7085,0.418,-21.401,-12.956,3.3255,-0.571,-1.849,0.433,0.749,37.7,77.69,386.798,5.24,-110,0.446,-4.6595,1.958,230.9,323.8,4.2095,0.374
3,19.75,0.223,3.4175,2.4265,1.0245,0.683,0.191,-19.844,-8.942,1.966,-0.698,-1.972,0.433,0.74,39.85,77.72,387.088,4.76,-108,0.468,-3.9595,2.433,227.2,321.1,4.173,0.374
3,20.25,0.22,2.7285,2.391,1,0.619,0.144,-22.207,-6.054,1.7485,-0.375,-2.154,0.434,0.734,39.85,77.72,387.418,4.44,-103.9,0.457,-3.661,2.585,227.9,318.5,4.117,0.374
3,20.75,0.192,2.5865,2.4175,0.8335,0.546,0.126,-17.2595,-5.327,1.6995,-0.097,-2.334,0.436,0.73,41.81,77.72,387.835,4.38,-102.6,0.447,-3.48,2.555,226.3,316.7,4.138,0.374
3,21.25,0.199,2.2845,2.475,0.706,0.55,0.0795,-14.282,-4.019,0.6865,-0.153,-2.464,0.433,0.725,41.79,77.73,388.364,4.245,-102.8,0.447,-3.497,2.632,222.9,315,4.0335,0.374
3,21.75,0.215,2.2485,2.4735,0.674,0.551,0.061,-14.232,-3.0975,1.407,0.005,-2.984,0.43,0.712,44.02,77.73,388.584,3.99,-103.7,0.457,-3.183,2.745,221.9,314.9,3.9935,0.374
3,22.25,0.214,2.122,2.483,0.734,0.622,0.007,-17.879,-3.152,1.11,-0.522,-2.989,0.417,0.709,45.14,77.73,388.615,3.91,-102.6,0.452,-3.153,2.755,219.8,313,3.923,0.374
3,22.75,0.203,1.532,2.535,0.695,0.5925,0.025,-16.032,-3.293,1.084,-0.231,-3.022,0.42,0.707,45.58,77.74,388.6845,3.79,-102.3,0.441,-3.277,2.747,218.8,312.1,3.913,0.374
3,23.25,0.2055,1.182,2.442,0.715,0.6415,0.0335,-16.875,-2.361,1.271,-0.1935,-3.007,0.411,0.709,45.77,77.721,388.672,3.69,-100.5,0.447,-3.165,2.67,219.4,309.3,3.908,0.373
3,23.75,0.1535,1.005,2.391,0.6465,0.4275,0.0395,-11.188,-2.985,0.746,-0.034,-3.003,0.41,0.71,45.58,77.71,388.878,3.54,-98.5,0.446,-3.117,2.631,219.4,309.6,3.904,0.374
4,0.25,0.203,3.565,2.532,1.053,0.944,-0.004,-17.2845,-2.6435,1.17,0.128,-14.08,4.7845,5.996,41.88,77.7,392.1385,4.705,-104.95,0.463,-3.259,3.1535,222.45,320.15,4.281,0.373
4,0.75,0.156,3.178,2.512,0.899,0.745,-0.0125,-13.4695,-2.596,1.6775,0.184,-14.89,4.5485,5.8325,41.4,77.695,392.32,4.56,-104.15,0.463,-3.1205,3.0375,221.1,319.35,4.3215,0.368
4,1.25,0.134,2.918,2.45,0.869,0.6585,5e-04,-13.1085,-2.862,1.257,-0.0945,-15.42,4.3485,5.674,42.56,77.67,392.43,4.32,-105.7,0.457,-3.4995,3.118,220.45,317.4,4.3545,0.368
4,1.75,0.143,2.4285,2.398,0.842,0.6475,0.011,-14.5555,-3.3825,1.2175,-0.0015,-16.09,4.1925,5.5415,42.21,77.65,392.5255,4.24,-104.45,0.463,-3.3615,3.096,220,315.45,4.3875,0.368
4,2.25,0.1285,2.68,2.375,0.9015,0.682,0.0055,-14.98,-2.5805,1.2335,0.115,-16.555,3.9885,5.4035,42.28,77.645,392.1805,4.19,-104.05,0.458,-3.1145,3.0945,218.3,314.7,4.3465,0.368
4,2.75,0.1515,2.327,2.413,0.712,0.5245,-0.056,-11.9475,-1.996,0.809,0.017,-16.685,3.8015,5.258,43.34,77.645,392.2965,4.24,-103.6,0.458,-3.2455,2.9555,218.55,312.7,4.246,0.368
4,3.25,0.126,2.158,2.397,0.8155,0.708,-0.0145,-10.4815,-2.3905,1.095,0.268,-17.035,3.626,5.145,45.15,77.635,392.012,3.88,-103.05,0.457,-3.0605,2.9935,218.8,313.15,4.236,0.3735
4,3.75,0.113,1.942,2.418,0.8985,0.5745,0.044,-12.1625,-2.9215,0.843,0.197,-17.95,3.441,5.0195,47.44,77.625,392.368,3.85,-102.4,0.4575,-3.2095,2.962,218.05,312.1,4.2575,0.368
4,4.25,0.1175,2.0175,2.3695,0.697,0.479,0.015,-10.324,-2.7585,0.889,0.1715,-18.215,3.2995,4.8975,48.03,77.62,392.196,3.68,-100.85,0.457,-3.1605,2.9045,218.6,311.25,4.2715,0.368
4,4.75,0.113,1.79,2.397,0.7875,0.611,0.049,-10.313,-2.344,0.915,0.191,-18.175,3.12,4.776,48.16,77.62,392.394,3.53,-99.6,0.4545,-3.1325,2.8895,218.35,310.55,4.164,0.368
4,5.25,0.114,1.332,2.327,0.675,0.534,0.032,-10.074,-1.427,0.861,0.25,-18.425,2.9455,4.6625,48.83,77.625,392.1345,3.395,-99.25,0.4545,-2.936,2.903,219.05,310.6,4.179,0.368
4,5.75,0.1315,1.388,2.396,0.471,0.463,-0.0295,-10.064,-1.297,1.064,0.202,-18.545,2.856,4.5745,48.7,77.64,392.5465,3.405,-94.4,2.6725,0.177,3.2335,219.05,310.85,4.168,2.466
4,6.25,0.136,1.558,2.505,0.333,0.4,-0.152,-12.677,2.901,1.531,0.965,-18.59,2.7955,4.4895,48.63,77.655,392.205,3.445,-65.06,48.04,23.625,6.621,218.2,313.05,4.242,41.485
4,6.75,0.1685,2.735,2.49,-0.468,0.125,-0.445,-6.1305,10.8825,3.988,1.887,-18.225,2.731,4.409,46.06,77.6705,390.807,4.01,-14.545,143.85,73.26,16.195,219.3,316.85,4.386,97.4
4,7.25,0.2955,4.1375,2.5175,-1.292,-0.269,-0.525,0.178,19.08,15.721,2.1745,-17.55,2.696,4.346,42.335,77.685,389.853,4.56,108.55,453.1,228.75,23.8,220.4,324.3,4.6685,129.95
4,7.75,0.4795,5.2805,2.8065,-2.25,-1.726,-0.356,44.668,23.26,38.526,1.3655,-15.78,2.7485,4.289,38.405,77.69,389.223,4.965,210.55,670.05,354.9,28.285,222.35,334,4.6835,155.55
4,8.25,0.6545,6.05,3.176,-3.912,-3.673,-0.224,109.403,19.124,63.4075,-0.2705,-13.17,2.938,4.2505,35.855,77.7105,388.87,5.695,319.85,894,479.55,38.3,225.9,343.5,4.638,170.05
4,8.75,0.7065,6.7425,3.347,-5.152,-4.959,-0.165,173.214,14.018,80.0335,-1.515,-7.6495,3.2115,4.2345,33.495,77.73,388.658,6.325,416.05,1113,596.7,49.945,228.9,353.45,4.4925,187.3
4,9.25,0.734,7.327,3.398,-5.62,-5.496,-0.162,222.17,11.148,93.2225,-0.4005,-2.871,3.9945,4.2485,31.875,77.7455,388.297,6.725,508.85,1304.5,710.7,59.785,232.75,363.25,4.266,204.2
4,9.75,0.7755,7.9345,3.55,-6.014,-5.9125,-0.107,257.338,8.811,101.549,-1.331,13.025,4.919,4.354,29.255,77.76,387.8535,7.265,590.9,1491.5,813,70.2,235.6,374.6,4.154,205.25
4,10.25,0.773,8.64,3.5745,-6.553,-6.4305,-0.075,293.595,8.284,109.557,-0.741,14.56,5.898,4.5515,28.245,77.765,387.6155,7.785,654.1,1661.5,894,78.83,241.8,385.05,4.162,219.6
4,10.75,0.7965,9.09,3.625,-6.786,-6.7335,-0.0685,339.829,7.469,126.2945,-0.022,27.39,7.114,4.7975,26.65,77.77,387.506,8.4,704.9,1788,955,86,245.3,394.6,4.096,233.7
4,11.25,0.804,9.83,3.6425,-6.93,-6.906,0.0135,360.592,6.4265,132.657,-0.408,46.815,8.835,5.189,26.335,77.76,387.259,8.735,741.7,1834.5,1006,90.7,248.35,401.5,4.059,241.25
4,11.75,0.859,10.32,3.6385,-7.144,-7.213,0.007,381.6615,4.634,146.302,-0.212,62.18,10.57,5.714,26.38,77.755,387.164,8.89,759.9,1859,1029,95.6,249.9,406.5,4.042,255.25
4,12.25,0.877,10.45,3.77,-7.062,-7.143,0.0055,371.0775,3.584,138.649,0.0765,68.185,11.19,6.396,26.18,77.745,387.0685,9,778.6,1918,1053.5,94.65,250.8,408.5,4.047,261.9005
4,12.75,0.883,11.08,3.918,-6.7,-6.775,0.001,382.844,3.233,146.558,0.223,61.475,11.095,6.88,26.2,77.73,387.0365,9.17,775.8,1902,1050.5,94.7,255,410.6,4.0925,269.3
4,13.25,0.871,11.305,3.9035,-6.692,-6.577,0.008,367.873,3.4325,138.784,0.135,52.38,10.8,7.23,25.735,77.74,386.94,9.465,755.35,1862,1020.5,90.6,256.7005,412.55,4.106,300.1
4,13.75,0.88,11.34,3.79,-6.602,-6.578,-0.003,358.8165,2.839,139.872,-0.3465,42.5,10.515,7.4775,25.055,77.72,386.9595,9.63,723.25,1813.5,985.5,86.2,258.9,411.3,4.049,296.6
4,14.25,0.893,11.635,3.85,-6.386,-6.429,0.003,355.2855,1.8835,136.106,-0.461,32.585,10.375,7.6655,23.895,77.7105,386.936,10.08,678.65,1725,936,80.05,257,409.3,3.952,303.2
4,14.75,0.8865,11.88,3.641,-6.1125,-6.1235,-0.004,319.942,1.2475,126.782,-0.185,26.095,10.105,7.7825,23.685,77.7,387.085,10.315,611.6,1595.5,857,72.015,259.3005,404.15,4.064,271.7
4,15.25,0.921,11.915,3.595,-5.742,-5.719,0.001,306.294,0.1175,123.2155,-0.416,23.6,10.01,7.836,23.595,77.665,386.986,10.355,546.85,1419.5,769,63.55,256.05,399.05,4.098,248.3
4,15.75,0.8995,12.01,3.539,-5.1935,-5.159,-0.008,251.749,-1.432,108.641,-0.436,23.045,9.87,7.895,22.82,77.655,386.8145,10.355,463.3,1239,672.05,54.975,254.2,394.15,4,238.35
4,16.25,0.91,11.9,3.6165,-4.6775,-4.6665,0.0055,213.2435,-3.073,97.932,-0.175,23.595,9.7,7.947,22.69,77.65,386.7685,10.36,375.45,1081,569.95,45.985,253.2,387.8,4.029,231
4,16.75,0.8595,11.92,3.443,-3.802,-3.8125,0.004,156.6425,-5.6025,87.058,0.008,21.345,9.48,7.957,23.215,77.66,387.012,10.01,268,858.5,443.5,36.71,250.3,380.3,4.071,205.6
4,17.25,0.841,11.475,3.4135,-2.884,-2.8805,0.04,101.688,-5.42,75.621,0.226,16.745,9.25,7.933,24.465,77.66,387.2985,9.84,163.25,625.85,321.55,27.96,248.6,373.9,4.084,176.8
4,17.75,0.7405,11.05,3.2265,-1.5725,-1.6255,0.088,40.7825,-8.533,58.881,0.831,12.23,8.97,7.8555,24.355,77.66,387.3355,9.715,49.02,376.55,193.55,22.07,243.6,366.5,4.128,133
4,18.25,0.6785,10.55,3.122,-0.212,-0.3895,0.175,-7.583,-12.668,44.12,1.199,10.11,8.66,7.7515,25.53,77.665,387.6565,9.15,-42.86,163.15,92.9,14.985,240.05,359.7,4.16,85.05
4,18.75,0.512,9.49,2.825,1.4285,0.895,0.342,-33.4175,-16.741,22.499,1.79,3.9825,8.325,7.6505,27.835,77.6805,388.37,8.495,-104.25,33.75,14.54,4.8435,237.65,353.6,4.352,26.43
4,19.25,0.3695,8.27,2.565,1.97,1.1365,0.5435,-28.612,-16.072,8.697,0.604,0.918,7.97,7.5465,30.56,77.69,389.198,7.485,-119.8,0.669,-4.0645,1.8985,234.9,348.15,4.402,0.5045
4,19.75,0.3025,7.505,2.567,1.9315,1.32,0.3625,-26.683,-10.906,5.565,-0.566,-1.656,7.605,7.441,32.37,77.705,390.0785,7.115,-117.25,0.4795,-4.445,2.417,233.9,342.6,4.316,0.374
4,20.25,0.265,6.815,2.573,1.6085,1.1745,0.297,-26.806,-7.4605,3.663,-0.611,-4.111,7.231,7.3295,33.89,77.7155,390.6355,6.655,-113.75,0.479,-4.186,2.783,232.3,338.8,4.368,0.374
4,20.75,0.262,6.187,2.63,1.508,1.155,0.2225,-22.444,-6.447,1.9255,-0.1065,-6.3115,6.9015,7.181,34.675,77.7305,390.9535,6.325,-112.15,0.48,-3.9985,2.915,232.1,335.5,4.448,0.374
4,21.25,0.228,5.662,2.522,1.275,1.06,0.097,-20.228,-5.8095,1.8775,-0.1215,-7.3455,6.492,7.058,35.53,77.74,391.272,5.995,-110.65,0.474,-3.7655,2.9545,228.4,332.1,4.408,0.3735
4,21.75,0.227,5.552,2.532,1.2305,0.794,0.0895,-16.078,-5.56,1.4265,0.0165,-9.885,6.1645,6.928,37.13,77.745,391.5555,5.68,-108.45,0.4715,-3.656,3.0545,226.95,329.3,4.404,0.373
4,22.25,0.1655,5.1275,2.578,0.9965,0.7185,0.043,-15.734,-5.507,0.999,0.0935,-10.895,5.996,6.781,38.19,77.74,391.64,5.51,-108.4,0.469,-3.594,3.098,227.65,327.45,4.405,0.374
4,22.75,0.178,4.583,2.577,1.0925,0.8515,0.107,-17.929,-4.9515,1.232,-0.019,-11.75,5.7105,6.6085,39.59,77.735,391.964,5.255,-106.8,0.468,-3.4975,3.012,225.45,325,4.323,0.374
4,23.25,0.184,4.38,2.547,0.94,0.8645,0.0415,-14.1695,-2.825,0.993,0.045,-12.62,5.4045,6.4805,40.195,77.73,392.117,5.04,-106.55,0.463,-3.39,3.132,223.4,323.6,4.347,0.374
4,23.75,0.175,4.0975,2.548,1.046,0.8095,0.0195,-14.034,-2.7535,1.231,0.017,-13.45,5.1055,6.3155,40,77.72,392.06,4.95,-105.25,0.469,-3.187,3.107,223.25,322.55,4.287,0.374
5,0.25,0.104,8.97,2.445,0.7145,0.597,-0.0125,-10.0265,-3.467,0.606,-0.157,-12.955,10.575,11.63,37.22,77.93,392.607,7.72,-103.5,0.485,-3.229,3.315,250.7,346.6,5.4065,0.379
5,0.75,0.092,8.52,2.388,0.838,0.497,0.048,-8.951,-3.739,0.485,0.034,-13.945,10.315,11.435,37.26,77.91,393.0905,7.3,-102.8,0.485,-3.365,3.182,249.4,344.1,5.4085,0.373
5,1.25,0.089,8.35,2.462,0.6895,0.459,-0.008,-7.9465,-3.252,0.301,-0.229,-14.675,10.07,11.26,38.38,77.88,393.018,7.015,-102.3,0.485,-3.227,3.252,248.4,342.6,5.4215,0.374
5,1.75,0.084,7.825,2.453,0.702,0.558,0.006,-8.08,-3.9255,0.323,0.034,-15.265,9.785,11.06,38.21,77.88,393.0385,6.825,-101.7,0.48,-3.232,3.203,246.9,340,5.4115,0.374
5,2.25,0.085,7.657,2.34,0.808,0.509,0.042,-7.083,-3.6555,0.423,0.083,-15.73,9.52,10.89,39.3,77.87,393.2785,6.755,-100.5,0.485,-3.248,3.138,245.7,339.4,5.447,0.379
5,2.75,0.086,7.43,2.457,0.598,0.473,-0.041,-6.965,-2.958,0.35,0.294,-16.059,9.27,10.73,39.51,77.87,393.205,6.48,-100,0.474,-3.057,3.277,244.8,337.5,5.4745,0.374
5,3.25,0.086,7.308,2.3725,0.78,0.581,-0.027,-9.605,-2.365,0.434,0.34,-16.329,9.08,10.55,40.1,77.86,393.195,6.36,-98.6,0.48,-3.028,3.232,244.4,336.8,5.45,0.373
5,3.75,0.0885,6.932,2.3785,0.625,0.493,-0.015,-7.282,-2.337,0.244,0.2505,-16.86,8.82,10.37,41.52,77.86,393.328,6.25,-98.2,0.485,-3.138,3.024,243,335.6,5.412,0.374
5,4.25,0.087,6.777,2.452,0.578,0.437,-0.097,-7.765,-1.432,0.294,0.124,-17.13,8.61,10.2,42.3,77.85,393.3165,6.145,-97.9,0.48,-2.956,3.118,243.2,335.1,5.456,0.374
5,4.75,0.077,6.6935,2.4525,0.636,0.501,0.009,-8.428,-2.15,0.45,0.219,-17.48,8.47,10.06,42.47,77.85,393.3075,5.91,-97,0.474,-2.938,3.184,242.5,334.2,5.437,0.374
5,5.25,0.089,6.488,2.49,0.555,0.47,0.011,-8.734,-1.909,0.374,0.017,-17.64,8.34,9.94,43.155,77.85,393.492,5.995,-94.5,3.424,0.225,3.439,242,332.9,5.503,3.229
5,5.75,0.0925,6.644,2.317,0.184,0.281,-0.277,-7.319,1.044,0.565,0.654,-17.71,8.19,9.82,44.15,77.86,392.9585,5.92,-67.6,55.58,26.965,7.403,242.3,333.6,5.5395,43.46
5,6.25,0.119,6.977,2.225,-0.891,0.105,-0.929,-9.021,11.853,3.798,3.586,-17.73,8.07,9.71,43.72,77.87,391.1995,5.94,3.265,210.9,111.6,16.23,244.3,338.6,5.7575,96.1
5,6.75,0.1775,8.5,1.905,-2.446,-0.704,-1.266,-2.869,23.821,15.001,6.558,-16.54,8.01,9.57,42.48,77.89,388.8975,6.555,95.8,429.4,218.7,19.15,245.6,347,6.202,124.9
5,7.25,0.3475,10.38,1.885,-3.232,-2.5,-0.762,10.805,25.246,41.7825,4.6805,-14.79,8.06,9.4,38.77,77.92,387.5705,7.355,197,669.6,334.8,23.88,248.3,359.2,6.187,148.8
5,7.75,0.4755,11.39,2.113,-5.099,-4.556,-0.333,75.307,17.356,75.425,0.45,-12.55,8.24,9.24,35.25,77.94,387.1715,8.525,297.6,884,451.8,32.445,253.6,370.9,6.237,168.3
5,8.25,0.557,12.115,2.4435,-6.255,-6.18,-0.137,136.658,14.877,89.558,-0.895,-9.38,8.44,9.17,32.22,77.94,386.94,9.51,389.6,1072,566.2,43.715,256.9505,381.8,6.081,178.65
5,8.75,0.59,12.9,2.54,-7.184,-6.932,-0.083,191.735,13.909,99.0115,-1.109,-5.665,8.77,9.265,29.35,77.96,386.69,10.415,481.05,1243,681.35,55.125,261,395.5,5.908,191.3
5,9.25,0.655,13.42,2.782,-7.457,-7.459,-0.008,250.037,9.46,117.7195,-1.4895,-2.653,9.25,9.41,28.69,77.98,386.365,10.96,556.7,1426,778.7,65.71,265.2,407.4,5.855,209.1
5,9.75,0.686,14.075,2.7735,-7.618,-7.656,0.006,291.81,8.513,127.723,-1.981,19.67,10.07,9.55,27.035,77.99,385.9835,11.635,624.8,1612.5,867,76.1,268.8,420.5,5.684,227.35
5,10.25,0.739,14.865,2.807,-7.9845,-7.917,0.017,342.153,7.222,133.829,-0.8175,34.86,11.355,9.655,25.195,77.99,385.899,12.06,677.8,1806.5,939,84.4,274.3,432.7,5.53,239.35
5,10.75,0.755,15.28,3.091,-8.363,-8.373,-0.002,362.172,6.1335,142.48,-0.737,47.56,12.83,10.035,24.475,77.99,385.83,12.75,717.95,1947,997,91.85,275.6,441.1,5.559,262.2
5,11.25,0.76,15.7,2.992,-7.862,-7.842,0.031,400.486,5.993,147.275,-0.768,59.36,14.98,10.55,23.78,77.98,385.8935,13.06,748.9,2028.5,1041,97.05,280.5,448.8,5.397,269.8
5,11.75,0.7635,15.9,3.278,-7.521,-7.535,0.041,384.498,3.291,142.1015,0.117,69.16,16.73,11.36,23.73,77.9655,385.931,13.3,757.65,2054,1057,100.35,283.8,454.25,5.389,259.9
5,12.25,0.835,16.08,3.282,-7.299,-7.31,0.034,392.617,3.312,142.707,0.334,73.72,17.68,12.12,23.33,77.95,385.94,13.64,778.1,2075,1081,102.5,285.6,456.85,5.424,266.9
5,12.75,0.8195,16.43,3.282,-7.138,-7.1435,0.025,389.8095,3.163,141.53,-0.891,55.195,17.375,13.005,23.21,77.94,385.8445,14.13,769.35,2069,1078,100.7,286.5,456.6,5.463,290.8
5,13.25,0.852,16.18,3.33,-7.144,-7.126,0.023,407.929,3.304,145.1265,-0.6795,42.48,16.94,13.4,22.78,77.92,385.83,14.58,747.8,2043,1053,97.3,288,456.7,5.405,296.2
5,13.75,0.8655,16.66,3.355,-6.791,-6.832,0.006,392.236,2.625,133.7585,-0.394,32.885,16.735,13.56,22.09,77.9,385.84,14.825,727.45,1993,1021.5,91.9,286.4,455.1,5.37,324
5,14.25,0.872,16.64,3.45,-6.529,-6.5215,-0.011,381.006,1.8035,128.796,-0.582,30.395,16.495,13.665,21.03,77.89,385.862,15.01,687.9,1896,968.5,85.85,288,450.9,5.292,294.7
5,14.75,0.838,16.765,3.4935,-6.0665,-6.0745,0.005,362.9775,1.227,129.829,-1.201,24.86,16.1655,13.695,20.765,77.87,385.798,15.205,635.4,1771,905,77.72,287.85,445.25,5.245,284.8
5,15.25,0.876,16.985,3.44,-5.599,-5.703,-0.007,339.346,-0.177,124.559,-0.6235,22.75,15.79,13.76,20.585,77.855,385.778,15.44,570.05,1584,822,69.385,287.3,440.4,5.132,308.55
5,15.75,0.851,17.035,3.4595,-5.188,-5.22,0.014,302.536,-1.152,120.915,-0.8,18.905,15.67,13.75,20.5,77.83,385.748,14.985,494.8,1406.5,730.15,60.785,287.05,434.15,5.156,261.25
5,16.25,0.8665,16.79,3.3185,-4.668,-4.704,0.021,244.594,-1.64,101.556,-0.3255,19.92,16.066,13.745,20.485,77.825,385.806,14.89,405.2,1193,626.25,51.4,283.9,426.8,5.111,237.75
5,16.75,0.833,16.72,3.346,-4.12,-4.251,0.0225,200.406,-3.114,92.814,-0.0385,18.89,16.19,13.72,20.605,77.83,385.8945,14.845,307.6,955,510.8,41.15,281.05,419.85,5.071,210.4
5,17.25,0.793,16.345,3.1665,-3.182,-3.254,0.037,137.274,-5.061,77.2495,0.296,16.33,15.965,13.685,21.49,77.825,385.851,14.52,196.8,718.5,382.3,31.89,280,409.4,5.149,186.05
5,17.75,0.7695,16.0955,3.15,-2.322,-2.262,0.068,75.725,-7.834,62.9795,0.393,13.645,15.565,13.63,21.685,77.8205,385.968,14.08,97.3,523.65,268.8,25.55,275.9,402.6,5.149,148.65
5,18.25,0.6985,15.98,2.8,-0.782,-0.914,0.136,17.203,-9.89,49.106,-0.025,12.18,15.225,13.63,22.74,77.82,386.31,13.5,1.429,305.7,156.85,19.73,270.95,395.1,5.257,107.6
5,18.75,0.589,15.15,2.667,0.972,0.637,0.296,-19.159,-12.5275,30.456,1.232,7.147,14.77,13.59,23.61,77.84,386.9535,12.775,-67.57,114.8,56.89,11.07,267.4,387.8,5.451,65.511
5,19.25,0.417,13.85,2.2425,2.331,1.588,0.568,-33.048,-15.666,14.3725,0.945,4.64,14.37,13.5,25.685,77.85,388.2585,11.815,-119,15.24,4.3125,2.87,265.3,379.8,5.445,13.46
5,19.75,0.313,12.97,2.2175,3.005,1.84,0.788,-29.203,-14.944,5.5325,0.048,1.255,13.915,13.38,27.17,77.865,389.92,10.93,-121.8,0.541,-4.657,2.293,262.1,372.3,5.436,0.3905
5,20.25,0.222,12.21,2.09,2.575,1.568,0.651,-22.2925,-11.7025,2.3145,-0.86,-1.716,13.435,13.24,28.63,77.88,391.0505,10.145,-118.4,0.502,-4.542,2.661,259.8005,367.9,5.389,0.379
5,20.75,0.157,11.64,2.112,2.201,1.315,0.385,-15.5675,-8.2675,1.0865,-1.028,-4.106,12.94,13.06,29.81,77.91,391.588,9.645,-115.5,0.502,-4.24,2.953,258.2,364.5,5.388,0.384
5,21.25,0.127,11.24,2.183,1.425,0.924,0.187,-11.73,-7.63,0.4375,-0.573,-5.27,12.575,12.89,31.16,77.93,391.8185,9.27,-113,0.501,-4.048,2.947,257.0505,360.8,5.343,0.379
5,21.75,0.121,10.76,2.267,1.408,1.025,0.145,-13.718,-6.091,0.4915,-0.757,-8.175,12.26,12.68,32.72,77.95,392.1805,8.665,-110.8,0.491,-3.961,3.217,255.5,357.15,5.344,0.379
5,22.25,0.101,10.38,2.198,1.358,0.923,0.023,-13.9645,-4.987,0.6485,-0.671,-9.39,11.86,12.5,33.48,77.95,392.475,8.415,-109.4,0.485,-3.793,3.3095,253.4,353.7,5.329,0.374
5,22.75,0.103,9.85,2.245,0.922,0.659,0.066,-9.84,-4.4135,0.4345,-0.1725,-10.57,11.6,12.28,34.45,77.95,392.67,7.945,-108.2,0.496,-3.678,3.213,252.7,352.15,5.404,0.379
5,23.25,0.098,9.61,2.2925,1.193,0.67,0.042,-9.326,-4.3995,0.432,0.0085,-11.57,11.22,12.13,36.18,77.95,392.6015,7.895,-107.4,0.491,-3.58,3.258,251.5,349.3,5.451,0.3735
5,23.75,0.078,9.095,2.401,0.809,0.656,-0.021,-9.066,-4.4955,0.4515,-0.149,-12.59,11.02,12,36.61,77.94,392.71,7.7,-104.85,0.491,-3.526,3.2695,250.9,347.8,5.442,0.373
6,0.25,0.064,13.17,1.339,0.4475,0.291,0.0395,-6.1435,-4.9885,0.2,-0.084,-11.835,15.4,17,28.655,78.135,394.632,10.345,-107.95,0.513,-3.4235,3.9155,266.1,366.4,6.755,0.384
