DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,424.6005,2.56375,414.9155,2.78275,1981.13175,424.636,2.51925,415.30475,2.695,1982.30275,425.13,2.4,415.339,2.634,1981.03475,424.7985,2.3215,415.1975,2.6085,1981.925,424.95175,2.0355,420.6895,2.7765,1982.533,0.90275,-11.4285,0.12625,415.4535,2.325,0.0685,-0.0755,-0.0635,-0.862,-1.08,0.13225,-26.712,-3.9315,0.416,0.7025,0.6,0.53,0.2725,-11.3155,-11.65725,-11.6835,-12.405,-12.78125,-15.35875,77.9205,75.19,0.34525,-16.365,-16.14,-14.24,-9.595,0,-3.31,0.6,-1.0075,-0.52,215.125,252.9,-45.345,264.025,270.15,-0.41,-0.32,0.015,-0.03,-0.28,-0.56,-0.06,-0.08,-0.29,-2.76375,-2.46925,-2.063,-1.51225,-0.73225,-0.267,-0.0615,-1.8825,-1.61875,-1.401,-0.59475,-3.93975,-3.4985,-3.004,-1.9205,-1.1925,-0.4875,-0.06575,-2.293,-1.944,-1.386,-0.79025,-0.69,0.17375,0.395,0.717,-4.2445,-4.05675,-3.55425,-2.8695,-2.42275,-1.7335,-2.337,-2.43975,-1.9405
1,5.75,423.5535,2.56925,415.03725,2.69275,1981.8175,423.693,2.5165,417.378,2.5355,1979.519,424.126,2.4305,415.6315,2.7545,1979.8625,423.8645,2.34075,415.08025,2.5015,1981.7565,424.54,2.10075,423.445,2.21125,1982.7645,0.9395,-11.408,0.117,415.2165,2.2895,-0.1025,-0.0965,-0.143,-2.0685,-0.801,0.1315,-30.20575,-3.248,0.4235,0.69,0.5825,0.51,0.23,-11.4445,-11.645,-11.78275,-12.687,-12.9995,-15.401,77.91325,75.01,0.33775,-16.6,-16.2,-14.4975,-10.37,0,-3.405,0.7,-1.05,-0.49,213.5,254.1,-44.725,264.375,268.9,-0.41,-0.3175,0.01,-0.03,-0.28,-0.56,-0.06,-0.08,-0.29,-2.77875,-2.476,-2.066,-1.528,-0.7335,-0.269,-0.06,-1.8795,-1.628,-1.3995,-0.602,-3.945,-3.5115,-3.007,-1.9085,-1.171,-0.4925,-0.053,-2.297,-1.951,-1.38875,-0.7905,-0.68975,0.172,0.38525,0.723,-4.23125,-4.058,-3.561,-2.87375,-2.432,-1.733,-2.124,-2.3895,-1.875
1,6.25,422.6505,2.555,414.7335,2.823,1981.442,422.7685,2.5385,414.77625,2.828,1983.302,423.7295,2.4175,415.7625,2.65225,1985.25,424.319,2.277,416.149,2.522,1982.55025,424.54075,2.079,422.34325,2.19125,1978.197,0.891,-11.673,0.137,415.186,2.354,-0.0065,-0.038,-0.1455,-2.3175,-1.33725,0.134,-30.574,-3.872,0.376,0.7,0.57,0.505,0.245,-11.57,-11.717,-11.712,-12.1065,-12.59925,-15.148,77.92375,74.715,0.342,-16.76,-16.38,-14.1,-10.1325,0,-3.525,0.6,-1.11,-0.56,212.4,254.15,-44.52,264.25,269.625,-0.41,-0.31,0.015,-0.04,-0.28,-0.56,-0.06,-0.08,-0.29,-2.786,-2.47925,-1.96625,-1.54225,-0.73525,-0.263,-0.0605,-1.896,-1.63,-1.40675,-0.596,-3.95375,-3.52,-3.00925,-1.9105,-1.17,-0.4675,-0.0535,-2.309,-1.953,-1.389,-0.79625,-0.69,0.1695,0.38525,0.7225,-4.2985,-4.06,-3.57625,-2.888,-2.4255,-1.728,-2.124,-2.338,-1.8915
1,6.75,421.269,2.4345,415.43275,2.843,1984.26175,421.663,2.478,416.573,2.702,1982.6525,422.1155,2.382,415.728,2.714,1982.631,421.645,2.2715,417.10675,2.854,1982.29325,422.866,2.033,423.911,2.249,1981.111,0.86,-11.699,0.117,415.209,2.221,0.06725,-0.0455,-0.03175,-1.77825,-1.4015,0.13,-35.72825,-4.964,0.394,0.705,0.585,0.51,0.22,-11.67125,-11.90125,-11.70375,-12.08,-12.5925,-15.45325,77.96675,74.6875,0.3425,-16.995,-16.45,-14.5725,-9.895,0,-3.475,0.6,-1.085,-0.57,207.9,252.3,-44.455,265.325,270.775,-0.41,-0.32,0.02,-0.04,-0.28,-0.56,-0.06,-0.08,-0.29,-2.79625,-2.492,-2.07625,-1.5405,-0.741,-0.2695,-0.063,-1.8925,-1.63225,-1.414,-0.6415,-3.95575,-3.5135,-3.005,-1.924,-1.168,-0.47175,-0.055,-2.32,-1.95275,-1.387,-0.79875,-0.69,0.16575,0.38525,0.717,-4.3,-4.0615,-3.5785,-2.895,-2.4375,-1.726,-2.16,-2.2825,-1.891
1,7.25,421.84625,2.3235,415.068,2.6395,1979.8245,422.0155,2.2755,415.524,2.5505,1980.984,422.275,2.247,415.907,2.605,1982.9715,423.65225,2.194,415.716,2.8545,1983.40375,424.84075,1.8945,422.94875,2.30275,1982.462,0.852,-12.063,0.133,415.553,2.1635,-0.0475,-0.0905,-0.0665,-1.149,-1.2085,0.139,-27.8645,-3.295,0.435,0.65,0.57,0.48,0.2225,-11.752,-12.09975,-11.71575,-12.7335,-12.7635,-15.47,77.942,75.1725,0.3565,-17.1875,-16.805,-15.01,-10.065,0,-3.5,0.7,-1.02,-0.46,212.1,250.3,-43.86,265.125,270.475,-0.38,-0.29,0.05,-0.02,-0.26,-0.54,-0.06,-0.08,-0.29,-2.8055,-2.5005,-2.075,-1.5245,-0.739,-0.26,-0.06,-1.90425,-1.634,-1.387,-0.63175,-3.939,-3.507,-3.0015,-1.92,-1.1825,-0.495,-0.067,-2.3215,-1.95325,-1.3865,-0.8015,-0.6925,0.16725,0.3875,0.7165,-4.30025,-4.043,-3.5715,-2.89775,-2.43475,-1.72925,-2.22475,-2.423,-1.91
1,7.75,421.4535,2.356,414.3845,2.622,1982.5685,421.461,2.23,414.606,2.479,1981.481,421.454,2.242,414.77825,2.461,1981.225,423.674,2.144,415.035,2.507,1979.895,424.19075,1.831,421.977,2.664,1981.161,0.85875,-12.09875,0.125,414.6565,2.341,0.08125,-0.104,0.0175,-1.37475,-1.37475,0.1305,-32.375,-3.144,0.39225,0.6625,0.56,0.49,0.23,-12.004,-12.5455,-12.2465,-12.876,-13.3905,-15.73475,77.967,74.185,0.349,-17.1725,-16.8725,-14.955,-10.01,0.5,-0.91,1.5,0.39,0.17,209,251.3,-41.67,265.075,270.15,2.3225,1.7075,2.22,1.62,1.355,1.0425,-0.01,-0.04,-0.28,-2.764,-2.505,-2.07725,-1.52025,-0.741,-0.2665,-0.06,-1.897,-1.6325,-1.376,-0.63375,-3.96275,-3.499,-2.987,-1.925,-1.1815,-0.5,-0.069,-2.32725,-1.952,-1.3855,-0.809,-0.69375,0.168,0.3875,0.7155,-4.33175,-4.03875,-3.5685,-2.9015,-2.4305,-1.72925,-2.244,-2.422,-1.99275
1,8.25,420.90475,2.2775,414.462,2.626,1981.818,421.199,2.2815,414.82475,2.5725,1980.396,421.1695,2.291,415.164,2.46225,1980.898,421.45025,2.2255,414.66575,2.38575,1984.05775,422.3105,1.893,419.528,2.314,1984.101,0.862,-12.084,0.122,414.935,2.241,-0.1375,-0.057,-0.0745,-3.18425,-0.952,0.137,-30.8355,-2.592,0.414,0.675,0.61,0.525,0.25,-12.071,-12.55525,-12.306,-13.069,-13.318,-15.8245,77.9585,74.97,0.35925,-16.6075,-16.035,-14.45,-10.055,9.6,9.54,10.8,10.955,4.685,213.55,252.9,-26.06,265.45,270.1,23.695,18.76,19.045,14.835,10.84,11.21,0.19,-0.02,-0.22,-2.772,-2.49025,-1.995,-1.5265,-0.738,-0.2565,-0.0595,-1.902,-1.63175,-1.363,-0.588,-3.97225,-3.489,-2.97425,-1.90275,-1.1835,-0.447,-0.06,-2.32925,-1.95625,-1.38375,-0.803,-0.6945,0.171,0.3835,0.7205,-4.376,-4.056,-3.57,-2.907,-2.432,-1.72875,-2.27575,-2.40925,-2.076
1,8.75,421.30475,2.329,414.5175,2.61,1981.3085,421.156,2.308,414.60175,2.5895,1984.2695,421.79025,2.214,414.585,2.864,1982.708,421.325,2.192,414.6885,2.573,1980.732,422.03075,1.909,417.23,2.204,1980.08375,0.789,-11.917,0.108,415.212,2.1415,0.0935,-0.104,-0.104,-2.2475,-0.037,0.138,-21.955,0.70775,0.356,0.65,0.575,0.51,0.22,-11.955,-12.4365,-12.026,-12.4615,-13.009,-14.541,77.997,73.58,0.403,-15.76,-15.63,-13.79,-9.76,29,34.9,34.5,37.44,14.08,209.8,254.1,1.5,266.4,271.1,70.52,53.96,54.5625,41.76,29.995,32.96,0.38,0.07,-0.07,-2.813,-2.4955,-1.9945,-1.535,-0.7405,-0.256,-0.06,-1.90675,-1.6345,-1.38925,-0.59,-3.94075,-3.4575,-2.993,-1.91,-1.18075,-0.48925,-0.0645,-2.3155,-1.95175,-1.3795,-0.796,-0.689,0.17,0.3905,0.7175,-4.404,-3.988,-3.559,-2.925,-2.445,-1.728,-2.15,-2.3055,-2.01425
1,9.25,421.8755,2.327,415.0725,2.67975,1982.173,421.7845,2.328,415.6395,2.67075,1980.57725,422.10725,2.337,416.165,2.768,1980.5,422.0465,2.293,414.798,2.97,1980.932,422.6825,2.116,419.2775,2.45325,1982.05925,0.67,-11.616,0.123,415.4685,2.18975,0.104,-0.062,0.158,-2.468,0.304,0.138,-11.485,2.564,0.398,0.58,0.51,0.47,0.2025,-11.4675,-11.644,-11.468,-11.911,-12.179,-13.897,78.00775,72.68,0.444,-15.3625,-15.42,-13.515,-9.24,51.8,66.38,65,72.15,25.88,209.3,256.4,21.23,266.4,273.2,137.1525,111.45,100.1625,68.26,56.71,60.06,0.6,0.16,0.07,-2.815,-2.50075,-1.96525,-1.531,-0.74525,-0.256,-0.06,-1.9055,-1.632,-1.374,-0.589,-3.924,-3.45375,-2.997,-1.912,-1.18575,-0.4935,-0.0655,-2.307,-1.94675,-1.379,-0.8055,-0.68525,0.173,0.39025,0.718,-4.405,-3.977,-3.548,-2.933,-2.446,-1.72825,-2.198,-2.50925,-2.0315
1,9.75,421.37625,2.327,414.8035,2.67275,1981.11925,421.63975,2.322,415.334,2.733,1980.571,421.53575,2.3705,415.233,2.784,1982.772,421.4885,2.377,415.346,2.843,1981.4285,421.981,2.202,418.55375,2.2065,1980.06075,0.67725,-11.11575,0.12125,415.78025,2.219,0.1835,-0.07925,0.2675,-0.40175,0.1525,0.17175,5.376,2.319,0.399,0.61,0.53,0.47,0.23,-10.936,-11.289,-10.858,-10.915,-11.192,-13.14625,78.03325,70.6525,0.506,-14.6625,-13.99,-12.355,-8.77,66.975,98.47,100.55,108.695,42.66,213.6,262.8,38.17,270.3,274.1,212.335,185.76,179.7425,131.98,82.2325,95.41,0.78,0.29,0.205,-2.81675,-2.508,-2.0005,-1.5315,-0.74725,-0.2585,-0.059,-1.8995,-1.634,-1.371,-0.588,-3.93225,-3.46,-3,-1.907,-1.19125,-0.49875,-0.0655,-2.305,-1.9475,-1.37775,-0.8055,-0.6885,0.173,0.39,0.71775,-4.436,-3.967,-3.536,-2.942,-2.445,-1.7275,-2.165,-2.508,-1.896
1,10.25,421.5445,2.29,414.618,2.6215,1981.439,421.614,2.33825,414.75325,2.53925,1982,421.574,2.365,415.48425,2.571,1980.30375,421.505,2.2785,414.98625,2.83,1981.2315,421.682,2.3235,420.22,2.912,1981.977,0.8205,-10.78,0.15275,417.925,2.22325,0.272,-0.15175,0.174,1.2825,-0.58475,0.173,16.8765,2.1615,0.40525,0.67,0.6,0.52,0.27,-10.5125,-10.5285,-10.265,-10.355,-9.973,-12.427,78.04,69.085,0.568,-13.7975,-13.58,-11.265,-8.28,80.675,129.92,126.5,139.085,56.05,217.2,266.8,53.12,272.9,274.8,265.24,229.1375,221.8775,172.41,116.7525,128.51,1.02,0.43,0.275,-2.80675,-2.5065,-2.0265,-1.5325,-0.731,-0.2605,-0.059,-1.89025,-1.6365,-1.36675,-0.59,-3.94,-3.483,-3.003,-1.903,-1.19725,-0.525,-0.066,-2.302,-1.9595,-1.3795,-0.808,-0.6885,0.177,0.38925,0.7215,-4.48275,-3.97625,-3.53925,-2.94325,-2.44675,-1.727,-2.128,-2.48125,-1.89
