DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,WS,USTAR,PA,G,TS_1_1_1
5,6.75,-2.725,-9.725,25.725,-0.228,11.45,80.95,33.6,68.925,13.475,104.4,2.3,0.18,96.28,-14.275,15.3
5,7.25,-4.7,4.7,34.8,-0.264,12.55,77.6,71.8,119.725,24.425,198.725,2.66,0.2575,96.3075,-7.5,15.4
5,7.75,-6.2,15.2,48.8,-0.282,13.525,74.225,98.625,161.025,34.025,281.25,2.98,0.255,96.315,-3,15.425
5,8.25,-8,25.95,60.1,-0.3,14.25,70.925,129.975,218.15,45.3,373.7,2.845,0.27,96.3425,1.9,15.6
5,8.75,-8.9,35.475,72.775,-0.276,14.825,66.275,173.575,273.325,52.175,445.4,3.14,0.27,96.3325,10.325,15.725
5,9.25,-10.45,56.625,92,-0.264,15.125,61.75,234,350.35,73.225,625,2.93,0.27,96.3375,15.7,15.95
5,9.75,-12.325,59.125,99,-0.303,15.725,58.8,244.1,379.875,73.475,700.475,3.1475,0.29,96.34,21.55,16.225
5,10.25,-11.3,75.875,103.8,-0.312,16.15,55.8,319.3,479.575,98.4,804.975,3.03,0.2725,96.335,28.675,16.6
5,10.75,-11.8,89.5,114.85,-0.318,16.5,54.75,354.275,529.075,106.725,941.3,3.2375,0.2675,96.34,36.825,16.925
5,11.25,-12.15,74.1,137.05,-0.3,16.925,54.35,335,488.6,97.7,914.45,3.03,0.265,96.3425,40.625,17.3
5,11.75,-11.675,76.95,137.175,-0.309,17.525,52.95,339.825,501.325,104.325,922.1,3.08,0.2525,96.35,43.125,17.8
5,12.25,-12.1,74.7,149.175,-0.318,18.05,52.725,362.875,537.325,121.25,986.125,3.1925,0.28,96.3625,45.15,18
5,12.75,-12.1,71.625,147.65,-0.312,18.325,51.325,350.45,535.025,99.375,935.775,3,0.29,96.345,49.85,18.225
5,13.25,-11.7,58.3,144.8,-0.342,18.525,49.75,336.625,483.35,96.1,913.15,2.9375,0.275,96.3325,45.025,18.6
5,13.75,-12.2,71.9,162.6,-0.321,18.15,48.525,283.65,420.75,82.175,774.775,3.09,0.2925,96.2825,41.5,18.9
5,14.25,-11.3,54.1,145.1,-0.342,18.55,46.925,255.275,372.45,78.85,701.8,3.04,0.275,96.305,35.35,19.025
5,14.75,-11.65,55.3,152.725,-0.327,18.65,46.325,330.45,486.7,98.375,836.275,3.13,0.285,96.2075,27.6,19.225
5,15.25,-10,43.5,137.1,-0.348,18.825,46.65,303.25,457.425,94.95,803.85,3.205,0.3,96.195,26.45,19.3
5,15.75,-9,27,132.575,-0.336,18.5,44.975,230.1,352.95,74.125,613.55,3.125,0.3,96.1825,22.1,19.3
5,16.25,-8,15.2,114.075,-0.339,18.45,44.875,199.025,302.675,67.95,541.6,2.8875,0.3275,96.165,12.35,19.3
5,16.75,-7,9.35,96.4,-0.324,18.325,47,156.325,270.25,57.45,459.625,3.1725,0.31,96.135,5.3,19.3
5,17.25,-5.1,1.3,76.025,-0.288,18.15,49,107.375,188.975,39.925,317.8,2.96,0.275,96.095,-1.725,19.225
5,17.75,-3.6,-21.225,57.7,-0.276,18.075,50.35,68.275,121.1,25.65,197.55,2.65,0.24,96.125,-5.85,19.1
5,18.25,-1.7,-28.3,42.775,-0.24,17.525,52.825,25.4,80.775,17.05,122.95,2.38,0.21,96.1225,-11.525,18.9
5,18.75,0.425,-37.8,22.55,-0.228,16.575,58.85,-11.575,32.875,6.3,53.25,1.9675,0.17,96.1225,-16.275,18.625
5,19.25,1.8,-39.5,10.3,-0.195,15.325,62.75,-39.275,7.225,1.225,12.825,1.5025,0.14,96.15,-18.7,18.325
5,19.75,2,-44,5.3,-0.192,14.275,66.225,-49.25,0,0,0,1.5325,0.095,96.185,-23.55,18
5,20.25,2.4,-37.625,3.85,-0.204,13.85,69.55,-49.6,0,0,0,1.455,0.11,96.205,-25.275,17.825
5,20.75,2.7,-37.1,2.975,-0.198,13.6,71.275,-50,0,0,0,1.51,0.115,96.215,-26.25,17.7
5,21.25,2.3,-38.575,2.25,-0.204,13.15,73.975,-47.9,0,0,0,1.59,0.1175,96.225,-28.075,17.4
5,21.75,2.1,-40.8,2.3,-0.204,12.925,75.175,-48.075,0,0,0,1.6675,0.13,96.21,-28.825,17.225
5,22.25,2.1,-41.2,2.075,-0.216,12.5,75.8,-48.475,0,0,0,1.7225,0.1275,96.2025,-28.175,17.1
5,22.75,2.3,-39.6,2.725,-0.21,12.25,77.1,-46.75,0,0,0,1.7525,0.14,96.1975,-26.9,16.925
5,23.25,2.2,-41.2,1.7,-0.216,12.025,77.75,-45.575,0,0,0,1.6975,0.15,96.25,-28.5,16.825
5,23.75,2.4,-38.625,1.25,-0.228,11.9,78.2,-44.925,0,0,0,1.725,0.15,96.255,-29.675,16.625
6,0.25,2.675,-34.25,0.3,-0.144,16.3,80.325,-39,0,0,0,1.3775,0.09,96.32,-23.35,21.325
6,0.75,3.2,-32,-0.2,-0.138,15.725,81.325,-39.7,0,0,0,1.4875,0.11,96.3,-25.1,21.2
6,1.25,3.5,-32.5,-0.2,-0.144,15.875,82.125,-37.8,0,0,0,1.415,0.11,96.2925,-24.5,21.025
6,1.75,2.9,-31.85,-0.4,-0.15,15.825,83.5,-38.275,0,0,0,1.3825,0.09,96.235,-23.6,20.9
6,2.25,2.75,-29.8,-0.65,-0.144,15.6,83.825,-36.55,0,0,0,1.4175,0.09,96.2625,-23.425,20.7
6,2.75,3,-25.35,-0.8,-0.147,15.275,84.425,-36.1,0,0,0,1.3225,0.1,96.265,-22.275,20.6
6,3.25,2.95,-25.7,-1.1,-0.144,14.9,85.275,-35.7,0,0,0,1.1925,0.09,96.2875,-21.425,20.5
6,3.75,2.375,-25.125,-0.4,-0.132,14.55,86.575,-34.875,0,0,0,1.1775,0.11,96.3125,-21.85,20.4
6,4.25,2.7,-23.3,-1.15,-0.132,14.825,86.25,-33.575,0,0,0,1.1325,0.1025,96.2925,-22.125,20.225
6,4.75,2.675,-24.35,-1.1,-0.144,14.8,87.125,-31.85,0,0,0,1.255,0.11,96.315,-22.35,20.2
6,5.25,2.375,-23.8,-1.9,-0.141,14.85,87.225,-25.15,5.8,1.1,9.925,1.1725,0.1125,96.39,-21.775,20.1
6,5.75,0.625,-19.775,3.625,-0.12,15.4,86.725,-3.875,22.875,4.525,38.9,1.215,0.12,96.39,-19.675,20.025
6,6.25,-1.25,-12.525,16.625,-0.153,15.95,85.525,17.625,46.775,10.725,79.625,1.43,0.135,96.3925,-15.05,20
6,6.75,-4.2,-3.525,37.25,-0.192,16.625,82.325,52.9,98.5,20.8,161.2,1.69,0.16,96.41,-10.175,20
6,7.25,-6.3,2.95,47.725,-0.18,17.625,78.125,78.725,118.35,26.25,202.525,2.05,0.2,96.3875,-3.825,20.025
6,7.75,-8.65,7.4,59.4,-0.264,18.45,73.525,100.65,172.45,38.275,302.05,2.24,0.24,96.4125,-1.875,20.025
6,8.25,-10.45,17.275,80.375,-0.264,19.3,68.525,146.1,228.8,50.725,387.95,2.4725,0.255,96.385,3.95,20.1
6,8.75,-13.05,38.4,111.375,-0.264,20,64.075,196.75,292.175,64.3,534.8,2.74,0.2575,96.3775,10.8,20.225
6,9.25,-14.375,35.2,109,-0.279,20.525,60.975,229.55,339.625,69.95,600.6,2.4625,0.26,96.4225,13.875,20.425
6,9.75,-15.1,50.775,146.05,-0.288,21.025,58.175,267.925,399.15,85.65,738.95,2.49,0.26,96.395,18.625,20.825
6,10.25,-16.2,54.2,163.7,-0.273,21.3,56.95,316.05,492.075,99.1,869.625,2.62,0.2525,96.405,24.95,21.2
6,10.75,-16.8,69.7,158.575,-0.264,22,54.725,316.075,481.35,102.7,881.75,2.6325,0.25,96.4325,27.175,21.525
6,11.25,-17.175,72.425,183.55,-0.243,22.6,52.225,394.025,584.525,116.45,1056.025,2.5925,0.25,96.41,30.925,21.8
6,11.75,-16.2,59.8,212.1,-0.258,22.725,51.75,464.2,673.325,130.1,1223.2,2.52,0.27,96.3825,38.6,22
6,12.25,-16.25,71.575,210.65,-0.252,22.925,50.625,435.375,645.875,128.95,1153.8,2.685,0.28,96.3725,40.425,22.2
6,12.75,-16.2,76.45,216.6,-0.276,23.1,49.05,445.7,641.575,132.1,1194.2,2.525,0.28,96.3525,44.25,22.525
6,13.25,-15.45,74.5,220.55,-0.264,23.5,47.175,471.75,679.475,135.425,1282.05,2.655,0.28,96.3325,43.9,22.9
6,13.75,-14.9,63.85,227.7,-0.276,24.05,45.675,444.65,639.325,127.7,1133.5,2.59,0.28,96.31,45.225,23.2
6,14.25,-15.6,70.375,231.75,-0.267,24.125,46.525,475.725,687.55,134.125,1257.25,2.6025,0.2875,96.295,38.4,23.425
6,14.75,-14.3,57.45,199.225,-0.303,24,46.5,341.75,493.95,103.6,929.7,2.4175,0.265,96.2775,32.2,23.7
6,15.25,-12.9,36.3,164.5,-0.276,23.9,46.05,335.325,491.325,102.775,930.55,2.46,0.28,96.245,25.175,23.825
6,15.75,-11.9,26,180.125,-0.264,24.175,45.85,322.5,485.825,103.8,896.475,2.67,0.275,96.225,21.575,23.9
6,16.25,-10.675,23.25,179.4,-0.261,24.325,46.525,304.2,474.8,101.4,855.025,2.63,0.2525,96.2075,17.525,23.9
6,16.75,-9.15,9.6,148.05,-0.258,24.25,47,234,383.4,83.875,706.35,2.63,0.26,96.19,8.525,23.925
6,17.25,-7.65,2.125,122.075,-0.282,24.225,47.25,180.65,303.125,69.5,552.1,2.6025,0.26,96.18,4.1,23.925
6,17.75,-5.025,-23.725,87.75,-0.234,23.825,49.65,112.675,218.575,49.95,364.6,2.545,0.24,96.165,-0.5,23.65
6,18.25,-2.7,-30.675,57.6,-0.216,23.5,51.85,57.7,125.275,28.55,209.475,2.0275,0.1975,96.1625,-5.825,23.4
6,18.75,0,-33.5,30.1,-0.144,22.6,57.6,16.125,77.85,18.5,125.95,1.8175,0.14,96.1875,-8.7,23.325
6,19.25,1.8,-37.45,15.7,-0.132,21.7,64.75,-20.7,26.55,5.325,51.4,1.5675,0.13,96.21,-14.925,23.025
6,19.75,3.7,-36.4,8.55,-0.132,20.35,69.2,-39.35,4.05,0.7,8.025,1.41,0.1,96.2025,-19.75,22.525
6,20.25,3.85,-33.45,4.35,-0.12,19.275,71.65,-42.275,0,0,0,1.465,0.1,96.2125,-23.425,22.3
6,20.75,3.7,-35.85,3.725,-0.114,18.65,74.075,-42.6,0,0,0,1.32,0.105,96.2325,-24.25,22.125
6,21.25,3.2,-34.275,1.9,-0.114,18.4,76.7,-42.375,0,0,0,1.355,0.1,96.265,-22.075,22
6,21.75,3.9,-35,2.025,-0.132,17.7,77.5,-40.8,0,0,0,1.2075,0.09,96.33,-22.275,21.9
6,22.25,3.6,-36,1.5,-0.132,17.4,78.925,-40.075,0,0,0,1.335,0.0975,96.3425,-23.425,21.725
6,22.75,3.125,-34.875,1.4,-0.147,17.025,80.525,-40.75,0,0,0,1.36,0.09,96.335,-24.125,21.7
6,23.25,3.4,-36.625,2.3,-0.156,16.8,80.075,-39.8,0,0,0,1.4325,0.105,96.3325,-23.975,21.6
6,23.75,2.5,-32.55,0.15,-0.111,16.625,81.375,-39.075,0,0,0,1.4275,0.09,96.3325,-23.75,21.425
7,0.25,3.4,-34,2.25,-0.12,20.45,75.575,-33.65,0,0,0,1.76,0.14,96.5725,-18.475,24
7,0.75,3.35,-35,1.175,-0.108,20.05,78.4,-33.875,0,0,0,1.785,0.13,96.56,-17.7,23.8
7,1.25,3.15,-31.25,0.95,-0.084,20.05,78.65,-33.675,0,0,0,1.595,0.11,96.5525,-18.375,23.65
7,1.75,2.95,-30.175,0.15,-0.096,19.675,80.2,-32.375,0,0,0,1.47,0.11,96.55,-18.975,23.625
7,2.25,3.1,-28.75,-0.725,-0.096,19.575,80.525,-32.075,0,0,0,1.435,0.11,96.5725,-18.225,23.6
7,2.75,2.8,-28.6,-0.9,-0.105,19.625,80.975,-30.75,0,0,0,1.47,0.11,96.5575,-18.675,23.5
7,3.25,3.1,-27.6,-1.3,-0.096,19.425,82.425,-31.025,0,0,0,1.4625,0.11,96.5625,-19.375,23.425
7,3.75,2.9,-26.8,-1.9,-0.102,19.025,83.075,-30.65,0,0,0,1.475,0.115,96.57,-18.6,23.325
7,4.25,2.95,-24.725,-1.2,-0.084,19.025,83.375,-29.7,0,0,0,1.4425,0.11,96.58,-18.525,23.125
7,4.75,2.8,-23.55,-2.15,-0.084,18.925,84.025,-28.775,0,0,0,1.295,0.11,96.585,-17.975,23.1
7,5.25,2.65,-21.625,-1.1,-0.105,19.05,85.2,-23.85,1.425,0.2,2.225,1.26,0.1025,96.6075,-18.825,22.925
7,5.75,2.225,-21.9,2.6,-0.087,19.1,84.775,-7.75,16.425,3.05,35.275,1.35,0.1275,96.6225,-17.6,22.925
7,6.25,-0.225,-14.3,10.975,-0.087,19.425,83.325,16.625,55.525,11.825,94.5,1.36,0.12,96.655,-13.85,22.85
7,6.75,-2.55,0.55,27.25,-0.126,20.125,78.325,60.525,112.55,24.575,191.9,1.89,0.18,96.6525,-8.8,22.85
7,7.25,-5.5,8.2,50.6,-0.18,21.025,74.125,105.075,187.525,41.075,323.65,2.29,0.22,96.69,-4,22.85
7,7.75,-7.5,19.575,76.2,-0.204,21.6,70.35,167.175,285.975,62.725,511.1,2.48,0.24,96.7025,0.525,22.925
7,8.25,-9.225,33.825,90.45,-0.216,22.6,66.275,209.75,336.325,73.85,595.25,2.6625,0.27,96.71,4.525,23.1
7,8.75,-10.4,53.725,109.8,-0.204,23.125,62.075,296.825,463.525,98.5,880.975,2.695,0.26,96.7,9.625,23.225
7,9.25,-11.7,66.35,126.8,-0.216,23.975,58.625,361.525,541.25,112.175,1066.125,2.5825,0.275,96.7,14.2,23.525
7,9.75,-12,81.35,163.625,-0.24,24.825,56.2,424.675,611.125,126.55,1154.225,2.6825,0.2875,96.69,22.125,23.825
7,10.25,-13,81.65,169.4,-0.24,25.575,53.05,457.925,672.55,127.45,1260.95,2.8325,0.295,96.6775,25.875,24.1
7,10.75,-14.4,84.425,170.125,-0.216,25.875,50.875,496.7,710.4,134.325,1353.175,2.84,0.285,96.6825,31.075,24.5
7,11.25,-13.5,82.1,187.7,-0.24,26.325,49.325,478.675,691.85,133.15,1305.4,2.86,0.2825,96.6725,37,24.95
7,11.75,-13.95,94.475,188.475,-0.252,26.75,47.825,548.85,787.175,142.325,1494.5,2.8075,0.28,96.6525,40.9,25.4
7,12.25,-13.625,96.575,200.4,-0.27,27,44.225,576.55,805.45,146.2,1515.075,2.7275,0.2725,96.64,41.925,25.825
7,12.75,-12.65,88.9,202.2,-0.252,27.3,42.475,544,764.1,140.375,1436.2,2.75,0.28,96.62,41.375,26.225
7,13.25,-11.525,77.5,184.5,-0.264,27.55,41.1,478.9,683.325,132.975,1303.875,2.825,0.29,96.5925,38.675,26.625
7,13.75,-11.55,68.8,199.6,-0.252,27.925,40.35,508.675,731.325,136.8,1375.925,2.7925,0.2975,96.57,39.425,26.775
7,14.25,-11.9,64.6,193.55,-0.264,27.9,41.8,497.7,720,133.4,1344.2,3.03,0.29,96.55,34.9,27
7,14.75,-10.55,59.2,197,-0.252,28.3,40.3,474.3,674.9,127.3,1307.6,3.13,0.29,96.54,32.4,27.3
7,15.25,-11.1,49.2,170.825,-0.24,28.525,39.275,410.8,604.425,116.925,1127.35,2.85,0.28,96.51,26.95,27.375
7,15.75,-10.25,30.525,156.8,-0.252,28.4,39.55,378.8,566.05,110.575,1082.2,2.95,0.28,96.4925,21.325,27.375
7,16.25,-8.6,24.175,143.15,-0.228,28.7,40.475,323.275,484.1,102.05,931.125,3.0025,0.28,96.47,15.2,27.35
7,16.75,-7.4,11.95,121.7,-0.228,28.55,40.5,273.175,429.45,95.05,799.825,2.965,0.27,96.46,10.025,27.4
7,17.25,-6.025,3.7,100.9,-0.24,28.525,41.2,195.3,323.475,73,596.7,3.1,0.27,96.4325,4.325,27.325
7,17.75,-4.025,-30.4,78.55,-0.204,28.325,43.35,127.55,227.9,52.5,401.975,2.7575,0.26,96.42,-0.8,27.125
7,18.25,-2,-31.15,57.6,-0.168,27.5,46.9,80.55,165.2,38.975,293.2,2.52,0.2225,96.4125,-5.325,27
7,18.75,0.1,-33.85,33.125,-0.132,26.6,50.075,29.225,102.75,25.15,161.175,2.26,0.17,96.4125,-8.825,26.7
7,19.25,1.7,-36.95,14.65,-0.108,25.45,54.825,-13.45,30.1,7.525,56.8,1.66,0.12,96.4325,-11.75,26.5
7,19.75,3.15,-36.55,8,-0.096,24.125,60.8,-33.7,3.4,0.575,7.6,1.6475,0.13,96.47,-15.025,26.225
7,20.25,3.2,-40.2,4.3,-0.09,23.15,65.025,-36.4,0,0,0,1.5525,0.11,96.47,-18.3,25.9
7,20.75,3.6,-38.1,4.65,-0.093,22.45,66.325,-36.15,0,0,0,1.6025,0.12,96.49,-20.85,25.525
7,21.25,3.5,-38.075,3.675,-0.096,21.625,69.225,-35.525,0,0,0,1.66,0.1175,96.5325,-20.3,25.25
7,21.75,3.4,-37.925,3.15,-0.096,21.4,70.45,-34.7,0,0,0,1.5525,0.11,96.5525,-20.25,25.025
7,22.25,3.5,-37.75,3.625,-0.111,21.2,72.175,-34.9,0,0,0,1.64,0.12,96.5725,-19.4,24.925
7,22.75,3.175,-36.35,2.95,-0.12,20.95,71.375,-34.825,0,0,0,1.635,0.12,96.5725,-19.425,24.7
7,23.25,3.5,-36.45,1.8,-0.12,20.725,73.725,-34.025,0,0,0,1.685,0.11,96.565,-18.75,24.525
7,23.75,3.4,-36.65,2.3,-0.108,20.625,74.25,-33.675,0,0,0,1.6575,0.13,96.58,-18.85,24.325
8,0.25,1.8,-32.55,0,-0.084,20.4,69.1,-33.625,0,0,0,1.52,0.11,96.6325,-17.425,24.15
8,0.75,1.5,-31.55,0.3,-0.084,20.4,70.35,-33.95,0,0,0,1.535,0.12,96.62,-17.45,24.125
8,1.25,1.55,-29.7,-0.8,-0.084,20.025,71.8,-32.25,0,0,0,1.325,0.12,96.6025,-17.3,24
8,1.75,1.55,-30.125,-1.2,-0.084,19.925,71.825,-32.175,0,0,0,1.4025,0.11,96.6025,-17.075,23.9
8,2.25,1.8,-30.9,-0.925,-0.096,19.6,72.475,-32.1,0,0,0,1.495,0.11,96.5925,-18.075,23.8
8,2.75,1.175,-29.6,-1.6,-0.084,19.6,73.75,-31.25,0,0,0,1.445,0.11,96.58,-17.7,23.6
8,3.25,1.3,-27,-1.2,-0.072,19.525,73.9,-31.075,0,0,0,1.1975,0.11,96.61,-17.6,23.425
8,3.75,1.4,-25.1,-1.5,-0.06,19.225,74.375,-30.575,0,0,0,1.1675,0.0925,96.6075,-17.375,23.225
8,4.25,1.5,-24.775,-1.025,-0.078,19.1,76.95,-29.9,0,0,0,1.1975,0.1175,96.625,-17.4,23.125
8,4.75,1.35,-24.225,-1.175,-0.06,18.8,78.7,-29.55,0,0,0,1.12,0.1,96.615,-17.075,23.05
8,5.25,1.4,-22.8,-1.3,-0.06,18.8,79.7,-28.725,0,0,0,1.12,0.11,96.615,-16.775,23.025
8,5.75,1.15,-23.225,-0.975,-0.066,18.5,79.8,-22.475,2.6,0.4,5.65,1.1,0.11,96.64,-16.95,22.925
8,6.25,0.95,-18.85,3.05,-0.072,18.7,79.25,-4.75,27.9,5.85,53.525,1.22,0.11,96.6625,-15.475,22.825
8,6.75,-0.3,-9.8,14.5,-0.093,19.7,75.225,32.375,76.875,17.125,126.2,1.445,0.15,96.695,-11.05,22.8
8,7.25,-2.1,2.6,27.2,-0.12,20.6,68.975,67.475,145.375,33.4,244.6,1.92,0.18,96.685,-6.25,22.9
8,7.75,-4.2,15.775,39.2,-0.156,21.4,62.875,136.925,227.9,53,411.625,2.1625,0.22,96.7125,-1.75,22.925
8,8.25,-6,34.1,52.45,-0.18,22.425,59.425,184.775,323.225,72.8,610.95,2.35,0.23,96.7125,3.3,23.025
8,8.75,-7.425,53.65,66.7,-0.216,23.425,55.875,214.65,375.75,81.875,679.725,2.47,0.24,96.69,9.275,23.3
8,9.25,-8.075,66.975,77,-0.21,24.35,52.8,253.725,399.975,82.975,764.5,2.38,0.25,96.695,13.95,23.625
8,9.75,-8.6,76.9,72.425,-0.21,24.7,50.3,306.35,482.625,95.2,918.5,2.44,0.26,96.7025,16.85,23.85
8,10.25,-9.4,89.85,80.9,-0.204,25.325,47.5,363,540.3,109.45,1025.6,2.4,0.25,96.7,21.925,24.225
8,10.75,-9.7,89.25,96.175,-0.189,25.7,44.65,344.525,561.175,111.5,1071.9,2.29,0.24,96.6825,29.7,24.525
8,11.25,-9.95,99.125,106.05,-0.189,26.325,40.5,392.35,652.425,122.9,1207.425,2.25,0.2325,96.6825,31.675,24.75
8,11.75,-10.35,115.1,121.875,-0.204,26.475,38.4,505.925,733.375,141.375,1404.225,2.05,0.24,96.6525,37.675,25.225
8,12.25,-9.8,123,122.6,-0.216,27.65,36.65,480.85,740.1,137.1,1382.5,2.27,0.24,96.6325,41.075,25.475
8,12.75,-9.8,117.7,121.425,-0.216,27.8,35.1,503.325,745.025,139.25,1401.425,2.0775,0.23,96.61,40.825,25.85
8,13.25,-9.85,111.65,119.25,-0.225,28.45,33.325,511.225,787.125,150.375,1522.8,1.9875,0.2125,96.6,40.95,26.2
8,13.75,-10.1,106.075,116.1,-0.216,28.4,32.15,493.375,740.625,141.9,1368.425,2.18,0.24,96.575,38.375,26.525
8,14.25,-9.05,96.4,118.95,-0.225,28.55,31.35,437.125,658.575,127.125,1261.325,2.28,0.23,96.5725,33.2,26.8
8,14.75,-8.625,80.05,105.475,-0.234,28.4,30.8,413.325,604.925,117.15,1169.9,2.29,0.24,96.55,28.425,26.9
8,15.25,-7.8,62.725,88.35,-0.231,28.6,31.1,345.3,527.9,105.5,1029.5,2.2,0.23,96.54,24.2,27
8,15.75,-7.5,45.625,88.95,-0.219,28.875,30.9,341.65,526.45,108.375,1010.175,2.18,0.2275,96.52,17.5,27.1
8,16.25,-6.1,33.5,78.175,-0.207,29,31.2,278.9,438.4,92.825,835.475,2.37,0.23,96.5,12.95,27.025
8,16.75,-4.7,14.85,68.975,-0.228,29.1,31.95,196.3,339.25,71.7,635.15,2.35,0.2275,96.4725,6.575,26.95
8,17.25,-3.5,2.8,50.625,-0.204,29.1,34.225,137.35,259.725,60.05,473.325,2.33,0.2425,96.46,1.05,26.9
8,17.75,-1.8,-16.375,38,-0.168,28.525,35.625,72.025,178.25,43.4,299.275,2.25,0.22,96.46,-4.075,26.8
8,18.25,-0.5,-24.3,23.6,-0.144,27.45,40.4,25.25,89,21.9,147.2,1.9225,0.17,96.45,-7.7,26.6
8,18.75,0.5,-32.15,9.525,-0.12,26.25,45.55,-12.15,34.9,8.85,61.35,1.6175,0.14,96.455,-11.2,26.4
8,19.25,1.025,-36.9,3.35,-0.099,25.15,51.5,-34.65,3.6,0.6,6.8,1.47,0.1075,96.46,-14.45,26.2
8,19.75,1.375,-38.05,2.35,-0.075,24,55.65,-38.2,0,0,0,1.46,0.09,96.485,-17.2,25.9
8,20.25,1.525,-33.7,2.325,-0.084,23.35,58.3,-37.4,0,0,0,1.505,0.095,96.505,-18.45,25.65
8,20.75,1.15,-36.8,1.6,-0.078,22.6,60.1,-36.15,0,0,0,1.625,0.1,96.54,-18,25.45
8,21.25,1.8,-39.325,2.6,-0.096,22.2,59.75,-35.4,0,0,0,1.6775,0.12,96.565,-18.05,25.3
8,21.75,1.875,-38.125,2.45,-0.084,21.85,62.7,-37.05,0,0,0,1.61,0.12,96.58,-17.65,25.1
8,22.25,1.9,-37.35,1.9,-0.084,21.2,65.4,-36.8,0,0,0,1.63,0.13,96.605,-17.25,24.9
8,22.75,1.6,-37.15,1.1,-0.096,21.05,63.55,-35.8,0,0,0,1.54,0.12,96.62,-17.3,24.7
8,23.25,1.925,-35.375,0.05,-0.084,20.7,67.1,-35.5,0,0,0,1.54,0.12,96.635,-18,24.45
8,23.75,1.6,-33.75,0.1,-0.09,20.65,66.9,-35,0,0,0,1.47,0.11,96.64,-17.45,24.3
9,0.25,2,-28.5,1.575,-0.084,15.2,72.3,-47.175,0,0,0,1.48,0.09,96.645,-26.3,20.1
9,0.75,2.2,-29.325,1.7,-0.084,15.525,72.975,-45.75,0,0,0,1.565,0.12,96.64,-25.7,20
9,1.25,1.9,-28.35,0.875,-0.084,15.075,73.875,-45.075,0,0,0,1.435,0.11,96.63,-25.7,19.9
9,1.75,1.8,-28.775,0.5,-0.072,14.675,75.4,-45.35,0,0,0,1.41,0.0925,96.635,-26.275,19.775
9,2.25,2.05,-27.75,0.3,-0.084,14.6,76.425,-44.825,0,0,0,1.495,0.11,96.6175,-25.025,19.675
9,2.75,1.6,-29.85,0.425,-0.084,14.575,76.4,-46.325,0,0,0,1.45,0.11,96.6075,-25.05,19.575
9,3.25,2,-28.65,0.1,-0.096,14.125,77.35,-46.425,0,0,0,1.485,0.0925,96.6,-24.5,19.475
9,3.75,2.1,-28.475,1.175,-0.108,13.975,77.625,-45.875,0,0,0,1.365,0.12,96.5975,-25.2,19.375
9,4.25,2.1,-28.4,0.6,-0.108,13.8,78.25,-44.75,0,0,0,1.385,0.12,96.595,-24.525,19.275
9,4.75,1.9,-27.875,0.1,-0.108,13.5,78.75,-44.55,0,0,0,1.41,0.1,96.6375,-25.125,19.2
9,5.25,1.825,-27.9,-0.1,-0.093,13.375,80.15,-44.25,0,0,0,1.435,0.12,96.65,-24.45,19.175
9,5.75,1.9,-26.85,-0.3,-0.117,13.375,80.55,-44.65,0,0,0,1.42,0.105,96.67,-24.775,19.1
9,6.25,1.625,-25.025,0.875,-0.108,13.375,81.175,-35.55,5.3,0.8,10.325,1.475,0.12,96.6775,-24.45,19.075
9,6.75,0.5,-20.75,8.15,-0.108,13.825,79.275,-5.7,35.8,7.2,63.225,1.49,0.13,96.6825,-23.2,19
9,7.25,-1.3,-6.65,22.775,-0.132,15.05,75.75,34.85,90.325,19.6,149.175,1.805,0.17,96.705,-18.1,19.05
9,7.75,-3.3,9.4,40.8,-0.168,16.7,68.875,76.55,154.3,32.8,269,2.095,0.2,96.7175,-11.25,19.05
9,8.25,-4.925,27.6,56.225,-0.204,17.4,63.05,115.525,225.45,46.6,403.325,2.285,0.23,96.71,-5.45,19.15
9,8.75,-5.4,45.775,71.55,-0.228,18.65,58.35,168.85,322.8,61.7,513.6,2.5125,0.25,96.725,0.95,19.35
9,9.25,-6.15,67.4,88.45,-0.252,19.3,53.625,218.425,454.575,94.4,796.45,2.5575,0.265,96.7325,4.85,19.5
9,9.75,-6.8,88.55,101.1,-0.252,20.05,49.8,265.65,490.5,90.9,855.8,2.54,0.27,96.735,12.9,19.9
9,10.25,-7.225,102.125,115.8,-0.258,20.575,47.2,322.1,593.625,110.5,1061.725,2.4875,0.27,96.7425,20.225,20.275
9,10.75,-7.5,129.025,125.75,-0.264,21.25,44.525,380.65,698.225,131.9,1292.875,2.3875,0.27,96.725,28.3,20.6
9,11.25,-6.95,116.65,133.8,-0.264,21.675,41.9,383.65,679.8,126.35,1225.4,2.3,0.27,96.7,33.475,21.1
9,11.75,-7.325,131.25,146,-0.261,22.275,39.175,410.975,778.95,139.975,1357.8,2.1175,0.26,96.67,36.775,21.4
9,12.25,-6.95,123.75,151.3,-0.261,22.475,38.425,426.475,740.15,134.55,1304.275,2.215,0.2425,96.6375,39.55,21.875
9,12.75,-6.85,126.05,147.2,-0.276,23.05,36.975,405.425,668.4,125.275,1234.3,2.145,0.2375,96.6375,38.85,22.2
9,13.25,-6.6,117.85,146.5,-0.288,23.575,35.8,409.775,656.4,121.9,1207.65,2.215,0.24,96.62,38.5,22.5
