DOY2,HR2,LE,H,CH4,FCH4,CO2,FC,WS,USTAR,PA,RH,TA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,T_SONIC,TS_1_1_1,TS_1_2_1
4,0.25,14.485,-0.71,2965.1975,88.555,436.515,4.1,1.4425,0.16,99.905,97.135,25.45,-27.47,-0.99981,2.13475,423.9275,453.2291,29.6459975,27.87708,27.7
4,0.75,14.66,-0.62,2929.95,98.56,438.5175,4.075,1.3925,0.15,99.88,97.2,25.3,-28.29,-1.00851,2.18017,422.173,452.3683,29.4537075,27.87661,27.69656
4,1.25,11.7,-0.65,3041.755,83.08,438.7425,4.115,1.395,0.1425,99.855,97.21,25.29,-26.86,-1.0766,2.197,423.3534,451.7206,29.4561,27.87823,27.68664
4,1.75,14.68,-0.465,3079.8075,97.6225,444.78,4.1225,1.3975,0.15,99.84,97.3,25.15,-26.33,-1.05552,2.12476,422.6552,451.0107,29.3257225,27.8946925,27.6968625
4,2.25,10.35,-0.365,3167.3775,83.665,442.9925,4.835,1.3325,0.1425,99.815,97.3,25.09,-24.2,-1.04144,2.09333,423.738,450.8651,29.1820825,27.879165,27.696995
4,2.75,11.775,-0.465,3085.73,82.9875,445.955,4.24,1.3225,0.14,99.8,97.345,25.03,-22.76,-0.91961,2.1259,425.5469,450.4862,29.0922225,27.8782825,27.6967275
4,3.25,9.86,-0.505,3080.055,100.21,444.265,4.405,1.2725,0.14,99.795,97.39,25.05,-20.97,-0.92114,2.11435,425.8725,449.9616,29.060935,27.8867325,27.6960575
4,3.75,11.53,-0.56,3098.695,90.6875,444.59,3.88,1.215,0.13,99.79,97.41,24.98,-19.13,-0.87774,2.31134,425.5002,449.6819,29.0321775,27.882055,27.69775
4,4.25,11.38,-0.54,3050.62,84.115,446.26,4.34,1.135,0.14,99.795,97.43,24.9,-19.69,-0.90678,2.26674,426.8325,449.4919,29.102895,27.88507,27.699645
4,4.75,11.555,-0.31,3206.91,81.865,449.95,4.43,1.2325,0.14,99.79,97.41,24.8925,-18.91,-0.92062,2.18383,426.0146,449.2429,29.02153,27.88497,27.7
4,5.25,11.9225,-0.33,3233.465,77.14,454.765,4.08,1.2025,0.1325,99.81,97.475,24.9,-18.19,-0.87943,2.08468,427.4581,448.8055,28.943535,27.8765325,27.6994275
4,5.75,12.6125,-0.375,3189.32,80.17,454.8925,3.955,1.24,0.13,99.84,97.4575,24.875,-17.41,-0.84323,2.1889,427.6972,448.5456,28.81108,27.87634,27.7
4,6.25,11.195,-0.42,3173.17,90.6225,458.435,4.57,1.2825,0.1425,99.8775,97.51,24.7875,-16.36,1.19896,2.62382,428.2342,448.3613,28.76396,27.8759,27.7
4,6.75,21.505,-0.0575,3440.755,121.055,461.8775,5.665,1.28,0.17,99.9075,97.63,24.8,8,48.43408,11.96694,430.1451,448.9417,28.7463475,27.8751275,27.70261
4,7.25,66.75,6.71,3396.3175,225.35,458.975,8.545,1.34,0.22,99.95,98.04,25.18,87.08,153.2847,30.84684,429.105,452.7435,29.2733375,27.8480925,27.69738
4,7.75,137.95,18.7,3021.125,244.71,436.68,6.23,1.6525,0.27,99.98,97.575,25.915,176.21,271.8518,50.17708,425.5648,456.0272,29.9627275,27.828505,27.69732
4,8.25,180.245,35.42,2797.645,173.6925,429.1025,-0.63,2.145,0.3225,100.0075,96.6,26.4875,274.25,397.2924,68.79469,424.245,461.0277,30.5295175,27.8276,27.701785
4,8.75,244.39,66.27,2635.575,211.54,418.3525,-3.0275,2.2625,0.35,100.04,93.7,27.27,372.21,509.0576,84.67283,426.3697,467.1053,31.145695,27.81944,27.72622
4,9.25,271.51,85.45,2477.33,184.73,409.845,-6.925,2.37,0.4025,100.065,88.9,28.48,466.03,615.0917,98.84881,429.9028,473.4924,31.650085,27.844615,27.7475
4,9.75,322.625,105.2825,2437.5425,203.3525,406.66,-8.75,2.2925,0.4,100.09,83.7,29.605,542.62,703.5026,110.3667,432.4098,478.4101,32.3377375,27.8422,27.746755
4,10.25,357.22,115.545,2366.5075,173.875,398.84,-9.6525,2.285,0.4,100.08,80.145,30.785,603.88,772.5012,119.9837,436.4731,483.028,32.871265,27.82778,27.74583
4,10.75,358.8325,122.825,2314.6375,166.665,400.2675,-9.94,2.2375,0.3925,100.065,76.35,31.57,648.1,826.7848,125.8798,439.9513,486.5075,33.3647425,27.819595,27.75596
4,11.25,386.52,122.52,2295.0325,185.1825,400.5925,-9.85,2.45,0.4,100.035,72.88,32.18,680.91,865.2008,130.6211,443.2264,488.9201,33.630775,27.8151375,27.75534
4,11.75,405.645,122.28,2251.68,179.27,398.95,-10.26,2.245,0.42,99.99,70.17,32.55,706.57,889.8384,134.4311,445.3305,491.4066,33.973265,27.815135,27.755155
4,12.25,404.25,116.945,2219.5575,228.645,398.8225,-10.4875,2.31,0.42,99.94,69.145,33.145,705.34,896.8005,135.2581,446.0464,492.2746,34.2152125,27.812975,27.75907
4,12.75,428.37,115.015,2211.165,189.8675,397.05,-9.94,2.4125,0.4425,99.905,69.125,33.4,689.98,873.512,133.4675,447.7151,492.8854,34.39808,27.807235,27.757765
4,13.25,382.79,109.475,2202.675,231.315,396.1225,-10,2.45,0.4125,99.86,68.58,33.895,665.83,839.9438,129.0029,447.7577,493.3069,34.52606,27.80441,27.752625
4,13.75,360.21,99.855,2193.4625,186.52,396.86,-8.71,2.155,0.39,99.8,68.8,34.1,616.8,788.8537,122.9818,448.1364,491.989,34.3664075,27.813455,27.742185
4,14.25,378.25,92.05,2186.9525,201.695,395.355,-7.91,2.2625,0.4,99.7425,69.6775,34.425,584.38,742.7717,115.568,447.2457,493.1411,34.4943625,27.8174925,27.7348175
4,14.75,334.83,77.395,2180.5125,178.61,396.2725,-8.02,2.4,0.38,99.71,68.68,34.56,493.79,651.4545,102.9418,446.2223,491.8745,34.4415325,27.818185,27.73415
4,15.25,309.24,61.56,2181.37,183.9325,393.755,-6.49,2.295,0.4025,99.69,71.625,34.75,435.18,576.8964,93.27525,445.6276,490.4173,34.49118,27.816885,27.716625
4,15.75,266.33,46.78,2193.24,196.785,390.335,-5.04,2.275,0.39,99.68,71.7,34.86,358.37,479.8924,79.15305,442.0636,489.0324,34.5171,27.82755,27.72077
4,16.25,200.5425,15.975,2186.97,161.91,388.825,-2.945,2.2625,0.3725,99.66,75.8,34.475,255.97,366.4282,63.0775,438.9064,485.2517,34.28178,27.821215,27.695475
4,16.75,137.3325,3.45,2204.58,113.315,388.775,-1.5425,2.0425,0.3225,99.66,78.55,33.8225,155.97,246.9247,46.05386,437.719,480.7874,33.738935,27.8326325,27.67376
4,17.25,86.57,-0.39,2239.89,92.48,388.54,-0.115,1.9025,0.25,99.69,83.73,32.2,61.99,132.1827,28.79635,436.768,476.5377,33.5397175,27.842255,27.67536
4,17.75,43.22,-0.8975,2272.2,74.2175,386.255,1.0025,1.8625,0.2,99.71,87.505,29.94,-2.7,38.5071,9.97811,433.7377,470.5635,32.767435,27.83774,27.67623
4,18.25,29.0875,-1.2525,2327.15,68.84,389.21,2.385,1.8425,0.18,99.71,90.025,28.45,-24.46,1.9512,2.28507,431.5896,465.133,32.1820625,27.845775,27.6820825
4,18.75,24.12,-1.94,2393.03,64.24,396.21,3.65,1.8225,0.1725,99.73,92.935,27.3,-28.06,-1.0444,2.32624,429.2361,461.9319,31.64506,27.8509775,27.6819325
4,19.25,21.2,-1.0175,2436.99,62.51,401.5575,3.21,1.845,0.16,99.735,94.45,26.63,-30.15,-1.05617,2.47875,428.094,459.9102,31.16899,27.84989,27.68682
4,19.75,21.52,-1.435,2518.915,73.745,405.2575,4.2975,1.79,0.18,99.78,95.485,26.195,-32.55,-0.86421,2.49733,426.1071,458.9227,30.86299,27.86469,27.685705
4,20.25,23.8375,-1.42,2558.7725,92.27,407.61,4.7825,1.815,0.19,99.82,96.005,25.935,-31.92,-0.90864,2.3618925,425.808275,457.0811,30.683415,27.89011,27.685
4,20.75,15,-0.93,2565.9425,55.425,410.4875,3.6475,1.6475,0.16,99.87,96.25,25.815,-30.9125,-0.8413475,2.43222,425.4267,456.138625,30.60676,27.88611,27.6859975
4,21.25,15.08,-0.9075,2630.86,65.8775,415.5125,4.445,1.6975,0.19,99.89,96.555,25.705,-31.12,-0.8884325,2.5775175,423.6085,455.70595,30.373735,27.85519,27.68435
4,21.75,16.1,-1.5175,2712.73,68.8275,416.8325,3.92,1.765,0.19,99.89,96.7,25.645,-30.49,-0.8983425,2.4375325,423.63705,454.748675,30.225095,27.8506425,27.68438
4,22.25,14.8625,-1.36,2692.64,80.02,419.415,4.315,1.6725,0.17,99.905,96.835,25.5,-29.145,-0.90828,2.3482025,423.670175,454.4689,30.1102425,27.8758,27.69353
4,22.75,14.1125,-1.02,2772.68,65.8775,425.2325,3.825,1.56,0.15,99.91,96.9,25.5,-30.3575,-0.9416525,2.37369,423.5844,454.051175,30.10139,27.88774,27.69281
4,23.25,16.29,-0.89,2798.67,70.4025,428.2075,4.02,1.4975,0.15,99.92,97,25.5,-28.4875,-0.9249925,2.4043725,423.735125,453.763275,29.90469,27.87634,27.69602
4,23.75,14.07,-1,2919.4575,93.99,433.8725,5.01,1.4875,0.1625,99.91,97.09,25.445,-27.345,-0.8556525,2.20328,424.499175,453.418075,29.715105,27.87634,27.69308
5,0.25,10.08,-0.74,2854.56,79.075,434.44,5.135,1.84,0.2,100.125,97.06,23.015,-20.59,-0.7539725,2.03543,411.449525,440.5651,28.2167,25.86105,25.76826
5,0.75,11.175,-0.6125,2957.99,70.615,439.58,5.19,1.8,0.2,100.09,97.16,23,-20.0025,-0.80671,2.02342,411.80825,440.03675,27.97487,25.831545,25.7682
5,1.25,7.6375,-0.57,3004.27,81.015,445.35,5.215,1.84,0.22,100.085,97.1,22.9225,-17.815,-0.74277,2.132185,414.13435,439.38535,27.89352,25.79335,25.768965
5,1.75,9.81,-0.355,2933.145,70.625,447.15,3.695,1.73,0.2,100.0575,97.12,22.8,-18.67,-0.6809525,2.1397125,412.4656,438.7786,27.8879,25.7856325,25.7692225
5,2.25,8.9675,-0.955,2949.98,71.36,446.045,4.535,1.865,0.21,100.03,97.175,22.7,-15.62,-0.694205,2.0318225,413.413125,437.89205,27.5648125,25.76935,25.77242
5,2.75,6.725,-0.315,2891.8725,74.61,448.3625,4.29,1.7625,0.19,100.02,97.31,22.68,-12.7,-0.66348,2.16165,415.1611,437.4547,27.3482075,25.76654,25.777405
5,3.25,8.7525,-0.4,2943.34,66.32,450.0075,4.48,1.55,0.175,100.035,97.22,22.6,-12.88,-0.62713,2.12317,415.9737,437.0076,27.2216375,25.75342,25.769095
5,3.75,8.69,-0.51,3219.9775,68.24,456.03,4.22,1.5525,0.17,100.035,97.1,22.6,-12.03,-0.59913,1.97586,417.6899,436.6426,27.1210125,25.73226,25.76935
5,4.25,5.325,-0.29,2882.055,81.46,457.215,4.08,1.51,0.1625,100.045,97.1,22.48,-13.34,-0.65492,1.89202,416.6543,436.3909,27.01569,25.715745,25.769525
5,4.75,8.75,-0.255,3013.025,69.565,455.61,4,1.5825,0.1625,100.05,97.1,22.3825,-12.29,-0.61571,2.02438,416.9896,435.9171,26.9514175,25.6996625,25.7694175
5,5.25,8.3475,-0.29,3078.905,67.595,460.51,4.42,1.61,0.18,100.07,97.2225,22.33,-11,-0.72056,1.88769,417.9975,435.6394,26.803325,25.6779325,25.7693725
5,5.75,9.995,-0.4,3147.195,77.635,462.93,4.4875,1.46,0.1675,100.1,97.2375,22.3,-12.2175,-0.5957925,1.9306475,418.846775,435.4304,26.8718125,25.6613075,25.7693725
5,6.25,6.27,-0.28,3122.9275,61.335,465.09,3.6275,1.395,0.1575,100.1375,97.2,22.3,-10.625,0.008545,2.1241475,419.971325,435.081325,26.7825175,25.6469725,25.7693725
5,6.75,9.28,0,2935.2,63.585,471.27,4.64,1.5275,0.17,100.1625,97.2,22.3425,4.1775,27.9482,7.389485,419.16495,435.588025,26.74934,25.6334925,25.76935
5,7.25,20.71,1.035,2921.51,119.53,475.6225,7.295,1.62,0.2075,100.2,97.5,23,60.65,120.5754,24.46755,419.0203,438.1903,26.85777,25.6167125,25.76935
5,7.75,73.56,15.8575,3104.92,199.2975,470.795,8.69,1.73,0.2725,100.23,97.74,23.73,148.01,236.1896,44.09616,418.924,443.4985,27.3588775,25.60513,25.76986
5,8.25,127.0425,36.66,2987.89,237.8475,438.03,3.55,1.86,0.31,100.26,97.66,24.33,231.42,347.34065,61.666935,417.4679,449.10265,28.09065,25.60005,25.7824
5,8.75,154.92,50.22,2828.3,199.03,428.56,0.3,2.0275,0.34,100.29,96.365,25.1075,319.69,448.68705,76.84285,417.4489,454.6465,28.7794,25.58634,25.79948
5,9.25,211.855,69.4575,2640.19,171.7675,422.325,-3.4625,2.19,0.365,100.3,91.975,26.15,398.82,540.64545,87.796605,419.39425,460.1273,29.73819,25.570045,25.80178
5,9.75,238.35,83.28,2501.335,153.61,414.02,-5.32,2.435,0.395,100.32,86.605,27.5,472.385,636.05555,99.67848,421.96445,464.71925,30.431355,25.538865,25.8
5,10.25,286.0075,107.1725,2425.8675,163.97,408.21,-7.925,2.465,0.415,100.3,82.93,28.41,524.7,683.34715,106.3727,423.6842,469.4653,31.183215,25.53508,25.8
5,10.75,289.2725,108.285,2371.1675,149.44,406.125,-8.175,2.555,0.4125,100.29,79.53,29.375,576.925,741.9812,112.81085,426.7279,472.10265,31.59226,25.520275,25.799175
5,11.25,318.575,115.25,2323.64,163.5,402.54,-9.14,2.39,0.415,100.275,76.825,30.305,617.105,794.38025,119.076,428.71605,476.97985,31.991365,25.511495,25.8
5,11.75,326.97,119.155,2304.66,150.8,400.48,-8.8,2.475,0.44,100.24,74.68,31.38,633.65,814.15285,121.875175,430.63335,480.9563,32.471825,25.527065,25.783455
5,12.25,350.97,111.465,2283.205,148.34,401.73,-9.08,2.505,0.435,100.195,73.325,31.815,623.265,800.1169,121.2605,432.42745,482.0696,32.766885,25.528675,25.77941
5,12.75,366.1375,112.9675,2271.03,170.1,403.13,-8.9375,2.48,0.43,100.135,72.7,32.25,600.24,779.16925,116.4346,434.2426,483.27745,33.020625,25.526985,25.776105
5,13.25,356.2475,100.385,2249.07,161.285,403.5075,-8.585,2.395,0.43,100.1,70.49,32.53,579.125,755.327525,112.31305,434.74755,483.43085,33.21223,25.542445,25.76956
5,13.75,333.54,92.105,2241.845,173.02,400.94,-7.515,2.2975,0.39,100.06,70.64,33,541.0375,710.382425,106.698,435.75655,484.43845,33.257375,25.553285,25.769065
5,14.25,334.79,83.665,2253.495,194.27,400.56,-6.74,2.2125,0.39,100.015,70,33.35,492.6675,654.035225,101.138675,434.852075,484.590475,33.557095,25.576905,25.774375
5,14.75,299.64,67.1725,2260.4625,189.19,400.39,-5.9625,2.295,0.37,99.98,69.675,33.6,428.15,576.545625,90.16352,433.847375,483.4545,33.4695625,25.5932425,25.767795
5,15.25,254.11,45.13,2268.4,177.7475,404.0375,-4.81,2.2,0.3725,99.96,73.1,33.7925,351.1825,484.05595,77.897325,432.47075,481.229575,33.37823,25.6120725,25.76067
5,15.75,235.55,28.16,2263.08,156.51,401.355,-3.74,2.1225,0.3525,99.935,74.09,33.5125,273.405,395.737225,65.608155,430.42135,479.1906,33.382115,25.6344725,25.753215
5,16.25,158.65,10.69,2276.99,139.025,400.2975,-2.105,2.065,0.3425,99.94,76.1525,33.2,183.25,290.924125,51.4093075,428.025175,476.862475,33.14526,25.660255,25.74586
5,16.75,100.63,1.81,2301.7775,128.73,399.6625,-0.1575,1.8125,0.29,99.94,81.2425,32.295,94.0525,181.6935,35.61787,425.773825,472.863125,32.7938075,25.688495,25.7351675
5,17.25,52.07,-2.33,2294.7325,86.42,399.1825,0.61,1.77,0.23,99.95,85.57,30.2,16.13,81.3957525,19.772605,424.03255,466.59385,32.31623,25.7162825,25.7262825
5,17.75,25.7675,-1.47,2327.2625,60.635,397.47,1.215,1.78,0.16,99.95,89.295,27.7,-21.78,12.85776,5.0333525,421.06245,459.97395,31.768065,25.7365,25.727725
5,18.25,16.275,-1.36,2395.8675,61.995,399.6075,2.165,1.865,0.14,99.96,92.2725,26.1,-28.56,-1.1918275,2.0232875,418.06545,455.071825,31.321505,25.76495,25.72515
5,18.75,13.79,-1.12,2405.33,62.31,404.225,3.355,1.89,0.15,99.97,93.9625,25.1,-26.51,-1.2470025,2.50286,417.447225,452.08065,30.8189275,25.795305,25.7281725
5,19.25,14.42,-0.79,2540.42,62.3,403.65,4.075,1.875,0.17,99.9875,94.965,24.59,-26.8875,-0.932225,2.53932,416.047675,449.971475,30.2816775,25.82701,25.7382775
5,19.75,13.1275,-1.61,2543.99,68.18,410.2025,4.07,1.9325,0.1525,100.0275,95.755,24.2,-28.8275,-1.00836,2.2326325,414.921,448.078225,29.74896,25.847925,25.73434
5,20.25,11.2025,-1.05,2571.05,69.63,412.245,3.96,1.9725,0.1625,100.0625,96.275,24,-27.78,-0.93007,2.3302325,414.775425,446.7775,29.5746425,25.86226,25.73558
5,20.75,8.61,-0.76,2596.29,63.5725,414.81,3.945,1.8825,0.16,100.0775,96.5,23.85,-27.085,-0.99563,2.2789025,413.1822,445.408725,29.41858,25.8822325,25.7358325
5,21.25,7.29,-1.695,2625.02,62.335,417.49,4.17,1.855,0.15,100.09,96.6,23.7,-27.6875,-0.8330725,2.2807175,410.856375,444.641575,29.08713,25.89203,25.73877
5,21.75,7.0075,-1.11,2690.915,60.93,421.1,3.99,1.845,0.14,100.11,96.715,23.5,-27.1,-0.897275,2.337935,411.37865,443.65515,28.877935,25.8859475,25.735515
5,22.25,8.4875,-0.86,2761.435,61.67,425.31,4.42,1.845,0.165,100.12,96.8,23.4,-24.315,-0.87552,2.205395,411.39575,442.87155,28.67658,25.87359,25.73264
5,22.75,8.34,-1.17,2780.4075,67.1,427.015,4.7775,1.825,0.165,100.12,96.88,23.2525,-24.79,-0.86907,2.195685,411.5276,442.1091,28.549435,25.883005,25.73826
5,23.25,8.505,-0.7475,2855.41,78.375,427.985,4.8025,1.835,0.17,100.1275,96.7,23.2,-24.11,-0.859605,2.054275,411.1802,441.2925,28.42018,25.8647725,25.7391525
5,23.75,8.855,-0.79,2878.3625,78.55,431.705,4.65,1.905,0.18,100.13,96.9,23.1,-21.85,-0.720425,2.060385,412.1252,440.91655,28.31426,25.86078,25.74436
6,0.25,3.245,-0.335,2919.3175,66.355,441.9875,3.8075,1.995,0.1475,100.4125,96.365,20.69,-22.575,-0.852625,1.9305125,396.609325,426.1403,26.3372425,24.3,24.4151125
6,0.75,6.435,-0.6275,3007.06,68.925,445.03,4.32,1.995,0.1775,100.405,96.41,20.59,-16.995,-0.67927,1.9083325,398.432425,425.538075,26.198235,24.3,24.48703
6,1.25,4.62,-0.78,3080.35,68.935,451.3,4.0225,1.91,0.16,100.39,96.435,20.275,-15.33,-0.705805,1.888845,398.810775,424.973425,25.83657,24.2,24.49469
6,1.75,4.8125,-0.1825,3110.55,62.3925,453.16,3.695,1.7875,0.1575,100.3875,96.58,20.04,-15.8625,-0.712615,1.777165,398.203275,424.493575,25.8312775,24.2,24.475
6,2.25,5.165,-0.565,3004.76,60.97,456.36,4.045,1.67,0.14,100.37,96.59,20.05,-13.5825,-0.7753525,1.9986125,397.874325,423.579,25.54896,24.16206,24.4
6,2.75,5.245,-0.49,3108.98,68.92,460.0875,4.46,1.68,0.16,100.3575,96.8,19.9,-13.0325,-0.60327,1.82632,397.08415,421.579775,25.30485,24.075,24.475
6,3.25,4.54,-0.4425,3058.74,67.89,465.6375,4.75,1.54,0.17,100.34,96.85,19.8,-12.955,-0.57218,1.9222925,397.1602,420.8048,25.17327,24.1,24.45
6,3.75,4.17,-0.2625,3211.58,66.14,466.69,3.7875,1.61,0.14,100.34,96.7075,19.66,-12.0525,-0.52784,1.954015,397.697625,420.991175,25.05131,24,24.475
6,4.25,5.155,-0.1775,3350.85,48.95,466.4025,4.245,1.58,0.14,100.35,96.715,19.8875,-9.7225,-0.410055,1.7701325,402.5361,420.25415,25.07634,23.975,24.475
6,4.75,5.375,-0.305,3269.095,60.96,468.6825,4.37,1.5725,0.1625,100.3675,96.815,20.05,-9.055,-0.3311225,1.8642475,402.852225,420.9794,25.008055,23.9,24.475
6,5.25,7.67,-0.3,3320.29,65.45,470.915,5.1425,1.5125,0.15,100.385,96.8,19.88,-8.955,-0.4295125,1.8348675,402.639225,420.502675,24.9374025,23.9,24.5
6,5.75,4.16,-0.01,3246.2,62.0575,474.125,3.77,1.54,0.1525,100.4175,96.9525,19.775,-9.5675,-0.3420175,1.86092,402.638875,420.424875,24.7971025,23.826265,24.4991
6,6.25,10.64,-0.0575,3481.71,63.12,472.73,5.5675,1.6175,0.1775,100.4375,97.0225,19.575,-8.88,-0.27308,2.059465,403.009825,420.954075,24.687545,23.8,24.49273
6,6.75,8.465,-0.2925,3310.585,58.94,471.39,4.405,1.6,0.17,100.4675,96.95,20.005,-2.435,12.154305,4.180355,402.8494,420.9186,24.7844975,23.72045,24.439855
6,7.25,16.26,0.21,3252,71.05,480,4.81,1.6475,0.1975,100.5,97.12,20.47,40.11,88.84285,18.267775,404.86915,422.9307,24.5772225,23.7,24.415825
6,7.75,35.34,6.8625,3300.345,167.73,492.5025,11.3275,1.62,0.24,100.515,97.4,20.975,117.46,192.76625,35.708745,405.01775,427.5488,24.975135,23.69059,24.40572
6,8.25,79.0925,23.01,3244.85,210.995,476.06,10.6075,1.61,0.28,100.55,97.585,21.715,195.7675,299.78715,52.833525,403.85265,434.22215,25.92502,23.6,24.3961775
6,8.75,122.07,40.89,2819.17,205.91,449.1,5.02,1.84,0.31,100.57,97.6,22.8,276.0625,398.0976,67.430085,402.13175,441.4105,26.7615,23.6,24.39063
6,9.25,157.75,61.375,2642.915,210.15,431.8225,1.0175,1.9625,0.36,100.59,96.6,23.9,352.685,489.2236,80.385095,404.081,448.90495,27.670325,23.6,24.3830275
6,9.75,214.86,81.575,2473.02,155.2275,422.055,-1.635,2.2,0.37,100.59,89.93,25.1,417.7325,571.96045,91.70477,408.95665,456.91235,28.8138,23.55786,24.375275
6,10.25,244.76,91.59,2427.75,167.97,418.37,-3.095,2.265,0.41,100.59,84.1,26.775,475.48,640.4066,100.68235,410.4911,464.42185,29.81951,23.50417,24.3617125
6,10.75,263.505,100.925,2324.34,155.0975,416.02,-4.0225,2.41,0.43,100.6,79.4925,28.335,521.435,694.0406,107.40755,411.45295,470.54825,30.741695,23.50295,24.343695
6,11.25,306.42,113.265,2275.26,163.5,414.3375,-4.5625,2.6025,0.44,100.5725,77.1925,29.6475,549.4,734.87675,113.50605,414.786,474.8899,31.39609,23.506315,24.308405
6,11.75,306.52,117.63,2226.49,151.34,411.72,-5.34,2.66,0.48,100.5425,74.66,30.825,571.24,757.16045,115.2114,415.61925,478.8789,31.88789,23.534915,24.308215
6,12.25,311.005,108.55,2200.22,154.95,413.07,-4.9775,2.615,0.48,100.495,72.925,31.8,576.36,764.04125,115.11575,419.228675,481.8684,32.36226,23.6,24.303785
6,12.75,313.3975,115.92,2202.075,159.04,412.665,-4.9025,2.815,0.46,100.4425,71.6275,32.3,567.24,750.962425,112.92665,420.11375,484.010525,32.700025,23.6014375,24.3
6,13.25,337.33,104.81,2182.99,171.45,413.1,-4.2975,2.805,0.495,100.4,68.33,32.9,542.0225,722.99685,109.6837,420.9242,485.70955,32.944875,23.662755,24.3
6,13.75,300.705,95.0775,2186.17,175.88,412.83,-3.975,2.825,0.435,100.35,68.475,32.9225,507.31,685.3365,105.24675,422.2118,486.09895,33.114605,23.7159075,24.29622
6,14.25,300.6525,80.2725,2184.22,188.13,414.415,-3.88,2.55,0.445,100.31,66.225,33.2,455.49,626.3078,97.216745,421.801425,485.3404,33.20726,23.8,24.29253
6,14.75,261.9975,60.02,2158.64,167.805,415.95,-3.43,2.385,0.43,100.28,65.42,33.48,394.075,556.332925,87.46744,422.12155,484.683425,33.233825,23.866365,24.2563475
6,15.25,240.48,39.43,2178.2975,155.7375,417.365,-2.53,2.3825,0.4,100.255,66.04,33.5,320.5075,470.577325,77.0242225,420.58985,482.113875,33.20235,23.9,24.247905
6,15.75,210.76,26.755,2155.71,154.79,417.5375,-1.505,2.4525,0.38,100.25,68.75,33.5,241.8475,377.32515,64.8116075,420.040975,479.434825,33.152185,24,24.24425
6,16.25,136.325,12.1525,2181.63,135.36,416.4675,-0.7525,2.0425,0.31,100.225,71.72,33.1,157.0675,274.364625,49.70875,418.204,475.61885,32.95369,24.039805,24.23572
6,16.75,80.325,3.26,2175.1175,103.1,416.105,0.305,1.8725,0.2425,100.225,77.44,31.555,72.7625,168.58125,34.03139,414.88575,470.5485,32.8014175,24.1,24.225455
6,17.25,34.77,-0.83,2186.27,58.7025,412.4475,0.715,1.765,0.18,100.23,83.92,29.375,5.9175,74.935695,19.57816,412.5794,464.0174,32.2731775,24.2,24.218965
6,17.75,18.755,-1.3,2260.3575,60.98,410.8625,1.2425,1.8825,0.14,100.24,87.8525,26.885,-23.9525,10.56398,5.289165,410.15065,455.6179,31.557925,24.2,24.218215
6,18.25,11.79,-0.855,2311.43,69.06,409.05,1.8775,1.96,0.13,100.27,90.96,25,-30.5375,-1.104605,2.500645,408.0531,448.7194,30.6419525,24.225,24.225775
6,18.75,12.0975,-0.59,2345.9975,65.7725,410.375,2.785,2.0025,0.13,100.27,92.2475,23.7125,-29.3575,-1.076355,2.59402,406.66835,443.8047,30.1758975,24.3,24.20804
6,19.25,12.295,-0.67,2344.23,57.74,410.02,3.1,2.06,0.145,100.3075,93.795,23,-28.46,-0.83787,2.457645,403.9653,440.2363,29.6567725,24.3,24.233305
6,19.75,11.225,-0.685,2458.5675,61.85,410.895,3.535,2.0325,0.15,100.345,94.42,22.3,-27.5475,-0.828065,2.30873,403.2177,437.5981,29.2256975,24.325,24.2642575
6,20.25,10.055,-0.51,2552.835,62.885,414.28,3.7875,2.045,0.15,100.36,94.8225,21.975,-27.58,-0.813525,2.245065,402.809,435.19295,28.770065,24.3,24.27883
6,20.75,7.865,-0.8,2540.65,62.59,418.9075,3.905,2.025,0.1425,100.38,95.255,21.6,-28.1975,-0.838835,2.22013,398.7246,433.2495,28.419695,24.375,24.3
6,21.25,8.1175,-0.555,2658.21,59.63,420.1825,3.9,2.09,0.17,100.39,95.8025,21.3125,-27.4875,-0.77104,2.1255,399.175,432.0212,28.1697675,24.37222,24.25845
6,21.75,7.7475,-0.66,2582.4,63.82,422.165,4.1625,2.0125,0.17,100.41,95.94,21.09,-27.5675,-0.7004,2.035515,398.28415,431.0996,27.7837775,24.325,24.2623875
6,22.25,6.555,-0.4625,2606.5,56.525,427.545,3.585,2.055,0.165,100.42,96.1125,20.6725,-25.2325,-0.768,1.890955,397.6634,429.68375,27.49175,24.35,24.27592
6,22.75,7.5975,-0.48,2671.8,65.1,431.33,3.87,2.03,0.16,100.42,96.2,20.765,-19.6825,-0.59665,1.908555,398.21835,427.85335,27.09286,24.325,24.35518
6,23.25,5.3525,-0.38,2722.51,68.05,433.385,3.7875,2.07,0.155,100.415,96.29,20.665,-18.8425,-0.659875,1.799895,397.3533,427.18705,26.84184,24.25,24.373725
6,23.75,5.315,-0.39,2838.83,68.98,434.03,4.07,1.985,0.17,100.415,96.32,20.7975,-18.34,-0.68514,1.820315,398.26515,426.4896,26.6889,24.25,24.4
7,0.25,4.685,-0.475,2301.77,14.4175,441.45,3.53,1.855,0.135,100.31,95.4,16.7,-29.1775,-0.57028,1.957805,383.6327,412.1439,24.798275,23.4,23.6
7,0.75,4.8925,-0.545,2308.24,8.9575,455.8625,4.1225,1.885,0.16,100.29,95.5,16.4,-28.075,-0.73981,1.898545,382.77295,411.95805,24.42789,23.375,23.6
