DOY2,HR2,USTAR,TA_1,WS,FC,H,LE,G_1_2_1,RH_1,PA,VPD,NETRAD,PPFD_IN,H2O_1
5,9.25,0.51975,19.47125,2.70675,-4.811,231.501,232.549,7.79975,60.2515,86.8675,15.9175,564.41,1583.41325,9.5305
5,9.75,0.54825,19.80075,2.879,-5.485,268.0065,245.465,9.30975,59.9635,86.8735,16.99,623.44,1707.75375,9.724
5,10.25,0.5545,20.1075,2.8975,-6.1485,308.484,273.5315,11.01075,60.31075,86.878,17.015,670.285,1810.0505,10.059
5,10.75,0.568,20.40525,3.03975,-6.352,334.34,270.43175,11.13975,58.04725,86.88475,16.7525,703.935,1883.15,10.18675
5,11.25,0.6025,20.799,3.174,-5.5955,349.745,265.91125,11.893,58.909,86.881,17.0175,725.88,1936.23425,10.5
5,11.75,0.623,20.816,3.2375,-5.5595,378.392,272.57,13.442,61.448,86.87975,17.19,734.895,1954.16,10.789
5,12.25,0.6305,20.847,3.299,-5.7475,385.425,276.17475,17.551,60.03525,86.8805,16.9,736.2725,1947.3,11.079
5,12.75,0.636,21.1145,3.228,-5.4635,386.4185,271.817,25.00475,60.7015,86.883,16.74,725.78,1922.5555,11.04875
5,13.25,0.64275,21.10575,3.262,-5.10825,375.5015,269.437,33.20525,60.49475,86.8835,17,706.2975,1863.2985,11.1605
5,13.75,0.636,21.199,3.2555,-4.912,364.49125,248.54975,40.07275,59.6915,86.8785,16.9825,666.13,1780.66925,10.98625
5,14.25,0.605,20.93575,3.1175,-4.96,339.58775,239.197,45.0215,60.14575,86.8695,17.1375,613.08,1666.927,10.79075
5,14.75,0.614,20.7835,3.0955,-4.5495,318.9135,229.58,47.435,59.857,86.8555,16.52,555.955,1543.85,10.84975
5,15.25,0.59175,20.64525,3.03025,-3.857,277.898,221.4275,46.79325,61.37325,86.8465,16.705,486.84,1380.762,11.01275
5,15.75,0.53675,20.284,2.9115,-3.09825,236.372,192.716,42.692,62.169,86.837,16.57,411.1,1219.3,11.048
5,16.25,0.526,20,2.7755,-2.781,179.562,166.08675,37.006,64.473,86.83,16.4325,329.185,1016.889,11.243
5,16.75,0.49525,19.886,2.64625,-1.766,132.675,144.78875,31.624,66.9525,86.8255,16.115,252.5225,829.455,11.2965
5,17.25,0.459,19.414,2.454,-0.612,81.886,113.98275,27.42725,69.1635,86.82275,15.05,168.84,623.9625,11.398
5,17.75,0.38375,18.86425,2.1345,0.328,33.4845,75.548,23.75675,71.30875,86.81625,14.3625,86.237,420.35925,11.693
5,18.25,0.3065,18.11275,1.8565,1.3585,1.7005,41.642,20.38775,73.345,86.8115,13.14,17.75,236.255,12.066
5,18.75,0.205,16.9625,1.481,1.412,-0.888,12.892,17.0445,76.25625,86.81325,11.79,-20.222,87.61175,12.34275
5,19.25,0.165,15.917,1.158,1.502,-0.099,3.26,14.0955,81.48125,86.81525,10.2625,-30.659,12.4725,12.224
5,19.75,0.124,14.967,1.166,1.61175,0.568,2.4455,11.2245,83.5885,86.817,9.285,-32.674,0.33775,12.221
5,20.25,0.1225,14.24125,1.11875,1.531,1.10725,1.39,8.78325,87.29975,86.8255,8.855,-30.508,0.01325,12.2055
5,20.75,0.12075,13.744,1.26,1.37125,1.169,1.575,6.549,88.09625,86.83,8.56,-28.19775,0.00125,12.157
5,21.25,0.13,13.6795,1.313,1.269,0.951,1.116,4.8685,89.338,86.828,8.5,-24.98,0,11.80575
5,21.75,0.147,13.64125,1.38625,1.6075,-0.077,1.80725,3.1895,90.27575,86.822,8.6275,-24.028,0,11.661
5,22.25,0.16625,13.52175,1.51275,1.8515,-0.787,2.353,2.1085,90.58825,86.81325,8.36,-20.493,0,11.46
5,22.75,0.162,13.3865,1.53925,1.51975,-0.197,2.198,1.15775,90.38675,86.8085,8.38,-21.388,0,11.233
5,23.25,0.172,13.10475,1.652,2.035,-0.535,2.799,0.33425,89.3335,86.8035,8.37,-21.588,0,10.9835
5,23.75,0.17,13.124,1.5945,1.9675,0.245,2.38875,-0.49,88.769,86.795,8.4225,-20.612,0,10.834
6,0.25,0.14725,15.783,1.4905,1.03875,-0.11475,1.731,-1.138,77.8075,86.793,9.8125,-45.49225,0,12.6355
6,0.75,0.137,15.5505,1.5155,0.99075,0.7425,2.384,-1.69,76.63975,86.77425,9.33,-45.262,0,12.51125
6,1.25,0.15,15.24825,1.579,1.467,0.002,2.454,-2.21,75.76825,86.765,9.5125,-46.7005,0,12.33175
6,1.75,0.1605,15.21275,1.5425,1.32,0.61375,3.0625,-2.576,74.50425,86.75075,9.5475,-45.6765,0,12.23225
6,2.25,0.1525,15.249,1.542,1.316,0.256,2.7565,-2.908,74.25025,86.73925,9.76,-47.49125,0,12.0225
6,2.75,0.15025,15.08925,1.582,1.177,0.4725,2.95,-3.231,73.1775,86.72975,9.83,-47.1225,0,11.86925
6,3.25,0.153,15.149,1.5315,1.252,0.537,2.591,-3.506,73.926,86.7295,9.7725,-43.7685,0,11.651
6,3.75,0.147,14.99725,1.64,1.05425,0.281,2.449,-4.097,73.24,86.73025,9.995,-44.56575,0,11.3085
6,4.25,0.14975,14.89125,1.597,0.96,0.5935,2.6315,-4.607,73.65475,86.72675,9.9675,-45.43325,1.034,11.16425
6,4.75,0.152,14.91925,1.519,0.946,0.5875,2.753,-4.766,72.223,86.732,10.17,-42.134,23.06475,10.99525
6,5.25,0.165,14.97175,1.597,1.10775,0.31725,4.499,-4.96,71.88975,86.73825,10.19,-6.30725,134.2825,11.227
6,5.75,0.1835,15.33225,1.621,1.0475,-0.395,11.6445,-5.072,71.7305,86.7515,10.3875,56.33225,300.9275,11.267
6,6.25,0.2185,16.131,1.5595,1.132,-0.648,39.234,-5.418,70.39525,86.767,10.85,124.775,500.945,11.90575
6,6.75,0.254,17.448,1.56975,1.374,10.50325,96.62,-5.09,67.34425,86.7965,11.5225,201.63,704.81,12.64925
6,7.25,0.29475,19.17725,1.759,-0.854,44.835,168.939,-4.156,62.15325,86.81775,13.5275,281.1825,902.1925,12.74925
6,7.75,0.351,20.44125,1.8995,-2.815,77.04725,189.952,-2.15,57.50425,86.84225,15.475,359.92,1102.575,12.6635
6,8.25,0.407,21.278,2.2005,-4.2195,114.60725,228.9865,1.28,54.064,86.8585,17.1025,437.405,1284.75,12.3675
6,8.75,0.457,21.93625,2.399,-5.482,167.387,254.24575,7.328,50.70375,86.86425,18.1575,508.52,1449.25,11.7745
6,9.25,0.4855,22.36025,2.65525,-6.103,201.25575,281.33075,13.2,48.26225,86.87075,18.59,574.1175,1600.7,11.74325
6,9.75,0.5215,22.547,2.68275,-6.712,244.625,301.627,16.839,47.73875,86.88025,19.17,631.105,1725.75,11.8125
6,10.25,0.54725,22.6975,2.8775,-6.947,274.405,304.95525,16.02575,47.296,86.885,19.2875,676.74,1827.6,12.144
6,10.75,0.564,22.931,2.999,-7.231,304.576,321.086,14.118,48.495,86.89475,19.555,708.29,1903.2,12.57825
6,11.25,0.5845,23.083,3.036,-7.278,326.221,329.003,13.4015,50.111,86.908,19.6375,733.88,1952.675,12.973
6,11.75,0.59475,23.33925,3.077,-7.4975,343.8585,341.7295,15.6465,49.13325,86.90275,19.78,745.66,1980.1,12.925
6,12.25,0.598,23.28325,3.196,-7.253,350.4315,338.88825,21.8595,48.46225,86.8865,20.04,747.725,1980.6,13.2355
6,12.75,0.604,23.518,3.184,-7.295,366.14975,336.176,29.163,47.965,86.88,20.3,739.75,1967.275,13.238
6,13.25,0.59775,23.704,3.178,-6.462,345.27,330.963,37.12375,48.7815,86.876,20.365,719.04,1923.925,13.147
6,13.75,0.604,23.872,3.182,-6.459,330.456,322.72,43.292,48.796,86.876,20.58,681.8075,1849.7,13.162
6,14.25,0.5785,23.822,3.11,-6.1175,318.429,302.17,47.7655,48.925,86.878,20.605,634.7,1742.6,13.101
6,14.75,0.57825,23.9465,3.03725,-5.87,288.89575,289.10525,49.16075,48.98725,86.87075,20.93,580.9625,1614.20575,12.97
6,15.25,0.546,23.651,2.95,-5.4055,260.73175,270.7835,46.9555,48.775,86.863,20.775,515.821,1468.5,13.071
6,15.75,0.52575,23.68675,2.78725,-4.89875,219.3,250.544,40.149,48.1405,86.861,20.49,450.75,1302.525,13.0235
6,16.25,0.502,23.55,2.673,-4.09375,184.73875,228.088,33.3645,48.316,86.849,20.115,370.94,1132.8,13.107
6,16.75,0.45975,23.289,2.568,-3,135.757,192.7335,28.278,49.016,86.837,19.38,290.97,939.63,13.155
6,17.25,0.4195,22.892,2.325,-1.89575,90.1395,158.79,24.86975,50.801,86.834,18.55,207.45,733.24,13.407
6,17.75,0.369,22.47025,2.0575,-0.56575,46.9575,120.098,21.503,52.5165,86.83075,17.66,125.53,526.03,13.49275
6,18.25,0.314,21.7745,1.81075,0.606,10.19825,76.925,18.091,55.404,86.8265,16.64,53.8955,333.21,13.5795
6,18.75,0.218,21.0075,1.42025,1.065,-0.9545,37.06825,15.067,59.361,86.8255,14.895,-8.34725,169.11,13.9075
6,19.25,0.149,20.01525,1.132,1.099,0.046,10.47225,12.2135,63.798,86.822,13.355,-47.998,39.78725,13.96625
6,19.75,0.1125,18.71075,0.956,1.154,0.56275,5.57025,9.587,67.47675,86.82125,12.16,-47.78775,3.42175,13.924
6,20.25,0.0985,17.83,0.96025,1.3095,0.78,2.632,7.153,70.492,86.829,10.915,-53.6615,0.1385,13.8705
6,20.75,0.0955,16.935,0.9755,0.7905,1.173,1.91725,5.403,74.0155,86.8365,10.15,-54.013,0.039,13.829
6,21.25,0.101,16.573,1.084,0.8655,1.446,1.5495,3.84525,75.2065,86.838,9.75,-51.5275,0,13.786
6,21.75,0.11025,16.28475,1.212,0.962,1.5005,1.495,2.709,77.61675,86.83325,9.6175,-50.52725,0,13.74575
6,22.25,0.1265,16.09425,1.3685,1.1175,1.0835,1.6075,1.6605,77.53125,86.8285,9.8425,-47.438,0,13.6285
6,22.75,0.137,16.18575,1.4355,1.11375,0.4925,2.1675,0.803,77.69875,86.8225,9.66,-46.45075,0,13.36325
6,23.25,0.142,16.0265,1.46825,1.1255,0.03,1.858,0.0785,77.238,86.8165,9.775,-45.97125,0,13.249
6,23.75,0.146,15.953,1.4925,0.9655,0.8975,1.70325,-0.71575,76.745,86.804,9.62,-45.28225,0,12.909
7,0.25,0.119,18.69475,1.3215,0.6945,-0.0545,1.0505,-2.217,64.104,86.9245,12.065,-47.19925,0,13.759
7,0.75,0.123,18.764,1.3365,0.74725,0.264,1.2545,-2.7925,63.307,86.912,11.975,-46.757,0,13.533
7,1.25,0.1245,18.489,1.26725,0.5975,0.718,1.454,-3.152,62.472,86.904,12.145,-46.376,0,13.448
7,1.75,0.11975,18.559,1.336,0.658,1.463,1.572,-3.549,61.747,86.89,12.225,-46.358,0,13.058
7,2.25,0.1195,18.425,1.393,0.63975,1.25175,1.41125,-3.814,61.737,86.885,12.4625,-45.818,0,12.809
7,2.75,0.1265,18.398,1.4415,0.5525,0.8725,1.5005,-4.1225,60.975,86.879,12.54,-45.742,0,12.672
7,3.25,0.12125,18.318,1.391,0.57025,1.184,1.476,-4.346,60.261,86.877,12.89,-45.86,0,12.40175
7,3.75,0.124,18.29,1.455,0.618,0.8855,1.87375,-4.555,59.496,86.875,12.8025,-45.366,0,12.33
7,4.25,0.123,18.214,1.361,0.5905,0.552,1.66475,-4.8105,59.901,86.88,12.49,-45.977,0.2265,12.159
7,4.75,0.1165,18.147,1.371,0.57375,1.02525,1.84875,-4.999,59.269,86.887,12.525,-43.223,11.4945,11.891
7,5.25,0.119,18.06075,1.32575,0.43,0.887,1.7325,-5.18225,60.04275,86.897,12.395,-22.7165,86.12275,11.941
7,5.75,0.131,17.98,1.445,0.35625,0.793,4.064,-5.3215,59.5605,86.9065,12.42,37.7125,235.9275,12.05825
7,6.25,0.1485,18.45,1.404,0.40825,0.2335,15.9675,-5.39125,59.84775,86.918,12.555,104.5325,428.71,12.5705
7,6.75,0.205,19.285,1.3375,1.03825,1.07125,73.26275,-5.18125,60.3,86.942,13.2125,177.5125,631.7825,13.6205
7,7.25,0.25075,20.96375,1.392,-0.0175,21.6065,164.74675,-4.66375,57.23875,86.96725,14.5775,258.23825,834.025,14.5165
7,7.75,0.302,22.4135,1.577,-3.0015,52.172,212.457,-2.656,52.014,86.993,16.78,335.92,1028.7,14.6245
7,8.25,0.37975,23.5385,2.0335,-5.291,81.3115,256.6765,0.508,48.114,87.0095,19.015,414.54,1209.5,14.35
7,8.75,0.43925,24.41725,2.29925,-6.765,113.1225,275.7485,5.82325,44.05075,87.019,20.94,488.445,1376.475,13.7965
7,9.25,0.482,24.95825,2.44,-7.325,161.015,304.452,9.6425,41.76625,87.022,21.7125,553.53,1522.45,13.3595
7,9.75,0.516,25.3565,2.61575,-7.737,192.2775,328.07625,11.85825,40.145,87.039,22.485,611.8275,1643.8,13.11325
7,10.25,0.526,25.70175,2.7815,-7.74075,221.355,337.639,11.47275,38.90675,87.048,23.335,660.3225,1752.175,12.91525
7,10.75,0.5455,26.104,2.774,-8.395,254.10425,353.766,10.469,38.462,87.054,23.62,696.49,1836.45,13.317
7,11.25,0.5565,26.1695,2.7945,-8.5685,279.53975,360.78975,10.707,39.2395,87.04675,23.8625,719.32,1888.875,13.44575
7,11.75,0.5625,26.45125,2.84525,-8.5,289.3175,382.49075,12.35675,39.401,87.042,24.155,731.52,1926.175,13.60325
7,12.25,0.567,26.621,2.857,-8.2275,302.0525,375.829,17.5715,39.462,87.034,24.5225,736.14,1939.95,13.563
7,12.75,0.571,26.7985,2.898,-8.513,300.0945,383.0025,23.36425,38.355,87.0335,25.3525,729.2,1928.125,13.683
7,13.25,0.572,27.00925,2.911,-8.2535,303.9725,372.712,30.69275,37.805,87.0285,25.645,712.86,1900.025,13.6235
7,13.75,0.577,27.084,2.886,-7.8675,298.143,372.55875,36.0445,37.55425,87.022,25.81,679.41,1838.25,13.09975
7,14.25,0.56375,27.13225,2.875,-7.5065,269.1975,349.1815,40.3615,37.172,87.016,25.725,633.1525,1745.375,13.114
7,14.75,0.54475,27.0215,2.8265,-7.0845,250.5695,342.06125,42.292,37.401,87.0025,25.63,580.575,1625.5,13.0835
7,15.25,0.523,26.891,2.78575,-6.433,225.883,327.589,41.197,37.1085,86.998,25.6875,523.04,1485.35,13.03025
7,15.75,0.5125,26.868,2.66425,-5.7055,187.581,295.54275,35.67825,37.473,86.9845,25.37,455.9775,1324.725,12.9955
7,16.25,0.4785,26.7535,2.5525,-5.00675,151.1695,266.87375,30.321,38.41875,86.974,25.035,374.25,1149.6,13.0105
7,16.75,0.434,26.503,2.369,-3.99525,106.41,232.098,25.04525,37.9435,86.96125,24.5075,297.625,958.8425,12.954
7,17.25,0.3905,26.1425,2.206,-2.73,73.40125,178.36,20.953,39.138,86.94925,23.72,218.7975,762.3475,13.103
7,17.75,0.3405,25.5795,1.9485,-1.397,30.3325,127.64,18.028,41.382,86.951,22.76,137.415,553.25,13.3615
7,18.25,0.267,24.9405,1.65,-0.289,4.123,82.4875,15.477,45.30175,86.944,21.49,66.4195,361.02,14.07975
7,18.75,0.182,24.01,1.23375,0.345,-0.177,30.98225,12.861,49.562,86.9415,19.505,-1.865,187.02,14.861
7,19.25,0.105,22.847,0.9495,0.527,-0.148,11.24525,10.60575,54.905,86.945,17.7725,-30.83275,46.5875,14.95
7,19.75,0.087,21.77275,0.871,0.593,0.456,5.23925,8.906,58.788,86.95075,15.81,-42.0235,3.2785,14.803
7,20.25,0.078,20.669,0.793,0.515,1.347,1.727,6.864,61.82025,86.9515,14.18,-53.35075,0,14.62075
7,20.75,0.078,19.739,0.85725,0.647,2.084,1.41,5.2095,63.9805,86.95725,12.89,-52.25925,0,14.6985
7,21.25,0.08675,19.36875,0.8925,0.4395,2.27775,1.068,3.37375,66.697,86.965,12.77,-50.67975,0,14.62125
7,21.75,0.09,19.07775,1.0115,0.426,2.263,1.2465,1.9075,66.831,86.9635,12.73,-48.614,0,14.445
7,22.25,0.0975,19.135,1.1035,0.254,2.3675,0.825,0.7085,66.15925,86.95275,12.795,-47.641,0,14.4195
7,22.75,0.109,19.0945,1.21825,0.49,1.22925,0.958,-0.0225,66.55875,86.944,12.8675,-47.8675,0,14.236
7,23.25,0.11325,19.00025,1.26,0.544,0.14125,0.8375,-0.75425,65.48975,86.93725,12.6325,-47.86025,0,14.026
7,23.75,0.118,18.833,1.294,0.5835,0.7265,1.345,-1.484,63.997,86.934,12.3625,-46.97575,0,13.92
8,0.25,0.123,18.62225,1.368,0.57625,0.37275,0.959,-2.429,58.67375,86.934,13.5975,-44.526,0,12.39525
8,0.75,0.1195,18.454,1.37275,0.594,0.894,0.969,-2.86675,59.163,86.92775,13.44,-44.591,0,12.3425
8,1.25,0.1205,18.3195,1.3745,0.66125,0.73025,1.127,-3.2075,58.9575,86.92025,13.455,-44.6415,0,12.33175
8,1.75,0.118,18.3975,1.348,0.60025,1.511,1.22925,-3.62725,58.559,86.90275,13.6875,-44.426,0,12.34925
8,2.25,0.11725,18.412,1.376,0.4975,0.69,1.031,-3.8605,58.71025,86.90325,13.595,-43.697,0,12.09875
8,2.75,0.115,18.367,1.285,0.6485,1.251,1.398,-4.125,58.60775,86.9005,13.3225,-44.7825,0,11.8095
8,3.25,0.119,18.1965,1.238,0.4985,0.98775,0.835,-4.369,57.71175,86.90075,13.63,-43.785,0,11.5945
8,3.75,0.1145,18.082,1.39925,0.418,0.904,0.997,-4.54725,56.95575,86.902,13.54,-43.5695,0,11.56175
8,4.25,0.127,18.091,1.41925,0.5635,0.973,1.3105,-4.6945,55.6475,86.90375,13.59,-43.107,0,11.3865
8,4.75,0.128,18.041,1.3505,0.647,1.19175,1.305,-4.785,54.60625,86.914,13.665,-43.936,0.477,11.35425
8,5.25,0.1175,17.953,1.36425,0.48,1.004,0.869,-4.90825,54.59,86.921,13.5575,-38.979,17.4915,11.355
8,5.75,0.1205,17.6815,1.43425,0.403,1.026,1.696,-4.948,55.0375,86.938,13.4975,-18.3185,83.58325,11.339
8,6.25,0.137,17.85475,1.403,0.40175,0.957,6.645,-5.037,56.18275,86.9555,13.74,52.58925,285.205,11.66425
8,6.75,0.1605,18.74025,1.3315,0.219,0.41,24.79025,-5.004,56.87725,86.9775,14.28,122.19,495.855,12.3
8,7.25,0.225,20.05725,1.332,0.02625,7.361,102.614,-4.487,57.61675,87.003,15.0275,197.425,701.685,13.15475
8,7.75,0.2895,21.735,1.3245,-1.928,44.92075,184.8745,-3.016,54.09725,87.036,17.175,279.1375,911.99,13.51275
8,8.25,0.37175,23.06575,1.9295,-5.089,82.3685,202.267,-0.791,50.786,87.051,19.515,359.0725,1101.4,13.3695
8,8.75,0.449,24.0925,2.2675,-6.511,123.0975,234.55675,0.7955,44.2735,87.065,21.4,436.03,1275.375,12.901
8,9.25,0.506,24.9425,2.4205,-7.25025,175.5,269.4955,1.85425,40.054,87.075,22.63,504.04,1428.35,12.0305
8,9.75,0.528,25.264,2.599,-7.572,209.79925,278.6055,2.942,38.338,87.086,23.54,565.665,1561,11.977
8,10.25,0.56275,25.749,2.69575,-7.4325,257.26,303.475,4.8045,36.764,87.09275,24.335,617.92,1671.1,11.9725
8,10.75,0.567,26.104,2.7705,-7.32325,287.998,304.58875,5.949,36.63625,87.09425,25.05,657.03,1749.1,12.04675
8,11.25,0.575,26.336,2.866,-7.4915,313.3,316.425,6.704,36.545,87.086,25.38,681.92,1807.15,12.106
8,11.75,0.607,26.60775,2.874,-7.503,345.563,327.723,7.569,36.3055,87.077,25.9,696.04,1834.75,12.16225
8,12.25,0.597,26.83775,2.922,-7.353,349.05,334.381,10.814,35.42075,87.07,26.04,698.305,1836.95,12.20975
8,12.75,0.618,26.888,2.921,-7.3225,344.859,327.863,17.0995,34.742,87.063,26.645,691.4,1829.55,12.3575
8,13.25,0.5975,26.965,2.941,-6.81,339.5425,324.729,23.645,35.186,87.053,26.71,671.96,1793.205,12.2115
8,13.75,0.604,27.08,2.9675,-6.51475,335.959,315.3155,28.244,34.782,87.046,26.89,644.93,1739.175,12.028
8,14.25,0.59875,27.161,2.944,-6.345,309.61,310.613,31.491,34.698,87.029,26.9275,595.53,1644.125,12.08975
8,14.75,0.58375,27.022,2.851,-5.8495,282.76875,294.228,33.76725,34.7005,87.01275,26.8175,545.355,1519.9,12.09
8,15.25,0.553,26.873,2.7625,-5.4,244.279,264.194,33.76875,35.38625,87.00375,26.7225,484.6075,1374.1,12.102
8,15.75,0.5315,26.7205,2.621,-4.89975,205.22875,245.014,30.965,35.6045,87,26.34,415.52,1202.55,12.33925
8,16.25,0.488,26.432,2.4475,-4.25925,167.924,201.947,26.916,36.337,86.9915,26,335.35,1023.35,12.29725
8,16.75,0.451,26.083,2.313,-3.1965,116.212,171.611,22.264,37.266,86.9815,25.05,255.04,836.2575,12.404
8,17.25,0.3885,25.665,2.063,-1.9465,67.191,134.082,18.251,38.3695,86.971,23.98,170.755,629.445,12.53625
8,17.75,0.32325,25.0535,1.7865,-0.72,19.021,87.84825,15.164,41.0535,86.957,22.7925,89.558,421.0675,12.867
8,18.25,0.226,24.033,1.36875,0.063,-1.34625,43.91325,12.62275,45.6875,86.9535,20.6325,20.109,233.08,13.2075
8,18.75,0.1265,22.847,0.994,0.40775,0.3425,10.348,10.36975,50.05,86.9455,18.88,-31.058,82.961,13.455
8,19.25,0.095,21.826,0.845,0.4775,0.647,2.698,8.304,53.65425,86.95,16.7275,-51.61475,10.047,13.7195
8,19.75,0.08,20.543,0.7995,0.471,0.961,1.694,6.4025,56.4485,86.9535,15.4275,-52.51675,0.047,13.47425
8,20.25,0.077,19.976,0.7795,0.562,1.706,0.99025,4.521,59.0295,86.955,14.3175,-53.102,-0.004,13.3715
8,20.75,0.08,19.38,0.88825,0.539,2.009,1.1295,2.92,60.7705,86.964,13.8125,-50.107,-0.006,13.3745
8,21.25,0.082,19.167,0.97675,0.437,1.76475,0.8855,1.664,61.27675,86.971,13.89,-48.259,-0.002,13.0595
8,21.75,0.0955,19.108,1.0785,0.356,1.6905,0.70425,0.6945,60.63375,86.958,14.1,-47.636,0,12.9365
8,22.25,0.1,18.994,1.096,0.4035,1.36125,0.7575,-0.127,60.085,86.955,13.82,-46.789,0,12.944
8,22.75,0.118,18.905,1.224,0.509,0.839,1.092,-0.734,59.55425,86.95,13.7625,-45.894,0,12.731
8,23.25,0.122,18.856,1.26,0.47525,0.48,0.8725,-1.2745,59.08825,86.95,13.805,-46.098,0,12.5395
8,23.75,0.121,18.718,1.342,0.5295,0.494,1.00375,-1.882,58.535,86.939,13.65,-45.22925,0,12.4505
9,0.25,0.15225,17.65075,1.40175,0.7565,0.05425,1.18925,-3.35275,59.496,86.8115,13.9575,-47.46025,0,10.521
9,0.75,0.1475,17.7155,1.438,0.891,-0.322,1.2795,-3.671,59.6275,86.81,13.61,-47.373,0,10.3865
9,1.25,0.1495,17.6345,1.418,0.96575,-0.40875,1.222,-3.876,59.4555,86.802,13.83,-47.345,0,10.309
9,1.75,0.154,17.4555,1.421,0.65775,-0.0595,1.4175,-4.188,59.076,86.7945,13.975,-47.2815,0,10.245
9,2.25,0.14,17.3165,1.38,0.78525,0.0075,0.9385,-4.375,58.663,86.789,13.87,-47.6735,0,10.1385
9,2.75,0.14325,17.4015,1.469,0.8445,-0.128,1.41125,-4.498,58.012,86.785,13.92,-46.3495,0,10.0085
9,3.25,0.15525,17.352,1.471,0.918,-0.101,1.216,-4.7745,57.807,86.7785,14.1175,-45.3535,0,9.957
9,3.75,0.162,17.263,1.517,0.724,0.064,0.884,-4.9345,58.1815,86.7805,14.17,-45.093,0,9.935
9,4.25,0.15225,17.181,1.492,0.9195,-0.479,1.21625,-5.0425,57.08,86.7765,14.235,-46.145,0,9.8185
9,4.75,0.163,17.099,1.536,0.94825,-0.28525,1.568,-5.171,57.036,86.7865,13.93,-45.915,0,9.7935
9,5.25,0.16375,17.216,1.61175,1.05475,-0.487,1.4685,-5.1555,56.795,86.796,13.925,-44.528,0.9045,9.672
9,5.75,0.162,17.0885,1.55375,0.74,-0.082,1.846,-5.241,57.094,86.808,13.775,-37.245,23.9295,9.638
9,6.25,0.179,17.22,1.613,0.819,-0.0275,3.763,-5.2205,56.6025,86.827,13.835,-3.019,130.925,9.6435
9,6.75,0.2165,17.5425,1.60325,0.1455,-0.5525,15.2805,-5.173,57.183,86.8425,14.46,64.8245,344.835,9.7905
9,7.25,0.259,18.64,1.63975,-0.16,0.205,48.989,-4.891,56.763,86.86,15.24,139.99,555.595,10.477
9,7.75,0.30525,20.07625,1.588,-1.4015,29.403,112.092,-4.3665,54.343,86.878,16.5,218.4375,760.8775,11.21175
9,8.25,0.36375,21.739,1.717,-3.515,82.149,154.216,-3.6075,49.953,86.8985,18.6525,298.575,954.575,11.136
9,8.75,0.427,23.1185,2.0885,-4.808,125.45925,181.443,-2.6665,46.249,86.9125,20.865,373.56,1131.3,10.8345
9,9.25,0.487,24.071,2.313,-5.14725,186.59425,200.09975,-1.4165,42.947,86.924,22.255,443.195,1286.7,10.747
9,9.75,0.5165,24.6545,2.47075,-5.138,229.05,211.533,0.225,40.608,86.937,23.36,502.45,1423.15,10.768
9,10.25,0.55325,25.1515,2.64275,-4.9335,273.599,222.908,1.881,39.691,86.944,24.065,556.07,1532.8,10.9025
9,10.75,0.5795,25.3005,2.70475,-5.25325,308.553,229.0045,3.3215,39.063,86.9405,24.4175,593.9,1609.2,10.747
9,11.25,0.60325,25.579,2.80825,-5.1955,338.319,237.2055,4.7705,39.714,86.9345,24.85,619.205,1658,10.9405
9,11.75,0.62025,25.648,2.84725,-5.04625,354.28,241.19975,5.752,39.257,86.927,25.01,629.125,1677.8,11.126
9,12.25,0.62075,25.841,2.90325,-4.85325,374.7095,238.4915,8.638,38.377,86.918,25.4125,630.54,1681.3,11.016
9,12.75,0.622,25.9515,2.8905,-4.673,363.41575,240.207,14.372,37.9755,86.905,25.5425,620.4,1653.7725,10.836
9,13.25,0.629,26.0955,2.926,-4.15925,369.97625,233.921,20.6885,38.4,86.8935,25.7875,599.22,1604.6,10.819
9,13.75,0.63125,26.109,2.937,-4.27375,344.839,221.641,25.394,38.2235,86.885,25.925,565.785,1520.1,10.9175
9,14.25,0.60925,26.065,2.877,-3.8085,310.66,208.826,27.66,37.92675,86.8705,25.78,515.56,1409.3,11.00175
9,14.75,0.586,25.8725,2.754,-3.538,279.71625,191.49125,26.52075,38.403,86.863,25.24,452.992,1272.775,11.073
9,15.25,0.56,25.7665,2.698,-3.32525,231.50425,179.027,24.1175,39.17425,86.84975,24.9575,384.1175,1117.9,11.1455
9,15.75,0.515,25.466,2.638,-2.67525,178.8205,157.3975,21.62475,40.423,86.839,24.4925,303.985,930.195,11.29575
9,16.25,0.47925,25.17475,2.3905,-2.1515,125.2585,131.16225,19.5265,41.3605,86.83,23.905,222.85,742.655,11.35575
9,16.75,0.437,24.734,2.15675,-0.9105,71.8305,103.0215,17.0975,43.0535,86.825,22.895,144.2125,551.32,11.48275
9,17.25,0.342,24.14425,1.87225,-0.073,22.26,66.39425,14.53175,45.8925,86.8235,21.4175,65.74075,352.475,11.72075
9,17.75,0.25,23.1725,1.451,0.33025,-1.356,29.944,12.005,50.003,86.815,20.0425,-3.9955,168.82,11.9465
9,18.25,0.13875,22.10675,1.052,0.61,-0.0525,6.055,9.67325,53.8455,86.8095,18.28,-48.999,39.0075,12.078
9,18.75,0.10475,20.891,0.88575,0.609,0.4475,1.823,7.6845,57.0535,86.807,16.475,-54.965,2.704,12.095
9,19.25,0.095,20.02725,0.9475,0.704,0.75275,1.2505,5.6835,59.107,86.814,15.45,-54.82,0,12.012
9,19.75,0.093,19.33625,1.01075,0.35,1.8085,1.076,3.8865,61.569,86.822,14.78,-52.29425,-0.00575,11.86825
