DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1
10,19.75,0.291,1.2785,1.9335,-5.126,5.317
10,20.25,0.26,1.297,2.306,-4.063,5.421
10,20.75,0.26,1.272,2.507,-4.841,5
10,21.25,0.27675,1.3635,2.77775,-6.423,5.041
10,21.75,0.346,1.51575,2.43475,-5.61775,4.836
10,22.25,0.316,1.364,2.694,-5.426,3.253
10,22.75,0.304,1.347,2.982,-3.333,3.397
10,23.25,0.30625,1.281,2.8475,-3.74575,2.904
10,23.75,0.322,1.39075,2.92275,-3.36625,4.79125
11,0.25,0.40475,1.57575,2.19325,-6.9395,4.22325
11,0.75,0.36675,1.41075,2.34225,-7.552,2.781
11,1.25,0.44475,1.5695,1.994,-4.6855,2.7105
11,1.75,0.426,1.657,1.793,-4.349,3.212
11,2.25,0.466,1.77225,2.0845,-5.28675,3.67075
11,2.75,0.4955,1.689,3.1875,-4.735,4.827
11,3.25,0.50275,1.69775,2.09275,-4.83325,5.37875
11,3.75,0.4755,1.574,1.648,-1.907,4.922
11,4.25,0.4795,1.597,2.205,-2.4655,5.003
11,4.75,0.429,1.476,1.885,-1.795,4.085
11,5.25,0.4325,1.4865,2.1095,-2.7865,5.7955
11,5.75,0.466,1.552,2.7,-2.203,4.9425
11,6.25,0.49,1.719,2.194,-3.68125,5.606
11,6.75,0.43425,1.63575,2.07175,-4.05725,4.8905
11,7.25,0.4295,1.455,1.71875,-3.70725,5.76475
11,7.75,0.45475,1.5645,1.4375,1.89425,12.845
11,8.25,0.58025,1.9595,0.898,27.70325,27.81175
11,8.75,0.653,2.072,0.266,66.153,43.515
11,9.25,0.71775,2.27975,-0.587,109.69,69.164
11,9.75,0.744,2.242,-5.485,139.695,91.379
11,10.25,0.83725,2.501,-6.77525,174.8705,95.69575
11,10.75,0.842,2.741,-8.019,196.501,127.902
11,11.25,0.8095,2.4755,-8.60075,213.3725,154.27275
11,11.75,0.818,2.517,-9.545,221.678,162.221
11,12.25,0.8095,2.4305,-8.8545,236.306,158.979
11,12.75,0.8555,2.836,-8.3215,215.0075,167.545
11,13.25,0.83475,2.64625,-8.346,204.578,170.3705
11,13.75,0.819,2.64625,-7.492,180.76,144.54075
11,14.25,0.817,2.723,-6.414,167.977,149.96
11,14.75,0.75475,2.535,-5.90925,122.896,143.10475
11,15.25,0.75925,2.40975,-5.04425,95.29925,118.2755
11,15.75,0.741,2.25875,-3.066,53.42875,104.9695
11,16.25,0.68,2.236,-2.0085,11.7485,76.6575
11,16.75,0.65325,2.2715,-0.713,-4.4725,47.04675
11,17.25,0.52425,1.78675,0.388,-7.16175,18.07425
11,17.75,0.3645,1.45725,0.6705,-9.8795,12.0725
11,18.25,0.404,1.498,1.0635,-10.718,9.394
11,18.75,0.392,1.6285,1.3545,-11.9565,5.708
11,19.25,0.4415,1.6105,2.076,-7.044,5.832
11,19.75,0.3945,1.613,1.5565,-9.0745,5.5595
11,20.25,0.472,1.6555,1.7,-5.8105,4.0105
11,20.75,0.43425,1.57275,2.139,-9.634,4.049
11,21.25,0.5035,1.64925,1.775,-10.149,4.14075
11,21.75,0.435,1.6965,1.802,-6.575,4.793
11,22.25,0.4235,1.61675,1.56,-7.75675,3.962
11,22.75,0.3915,1.4815,1.4985,-9.178,2.6805
11,23.25,0.3655,1.475,1.693,-5.166,3.151
11,23.75,0.409,1.544,1.328,-9.865,3.839
12,0.25,0.40425,1.49775,1.05225,-6.25775,4.71975
12,0.75,0.4235,1.64575,1.2085,-4.444,3.68725
12,1.25,0.41225,1.72775,1.55275,-5.69525,3.6545
12,1.75,0.364,1.425,1.689,-5.805,4.317
12,2.25,0.41225,1.51825,1.57225,-6.02425,4.03925
12,2.75,0.432,1.598,2.177,-4.494,4.84
12,3.25,0.4075,1.593,1.36125,-5.787,3.77925
12,3.75,0.4105,1.56725,1.4145,-6.65725,3.17775
12,4.25,0.387,1.447,1.566,-6.677,4.071
12,4.75,0.389,1.529,1.764,-7.103,2.064
12,5.25,0.39725,1.6365,1.84725,-6.14525,3.109
12,5.75,0.3605,1.39575,1.7735,-5.771,3.26975
12,6.25,0.3635,1.56525,1.8095,-4.68975,4.49625
12,6.75,0.342,1.5105,2.28,-4.133,6.223
12,7.25,0.3485,1.39925,1.64475,-4.033,3.2625
12,7.75,0.332,1.336,1.781,-2.96175,7.06975
12,8.25,0.343,1.411,0.989,2.747,13.992
12,8.75,0.43475,1.5895,0.252,30.265,26.4445
12,9.25,0.5495,1.8195,-0.84375,55.3725,45.5735
12,9.75,0.62,2.016,-1.346,90.082,54.305
12,10.25,0.67,2.0585,-2.8745,125.3605,71.052
12,10.75,0.69025,2.15025,-5.06325,137.927,106.2185
12,11.25,0.7145,2.08925,-5.53275,165.44,125.14275
12,11.75,0.703,2.2915,-6.959,172.52625,136.97875
12,12.25,0.784,2.4205,-7.098,166.639,133.241
12,12.75,0.7375,2.3895,-7.096,158.0295,136.723
12,13.25,0.70375,2.23,-6.88775,156.763,137.191
12,13.75,0.658,2.163,-7.093,132.7,132.174
12,14.25,0.74025,2.2955,-6.3155,119.261,132.38675
12,14.75,0.676,2.2725,-5.68225,86.94075,120.8305
12,15.25,0.671,2.2975,-4.597,59.6275,113.1855
12,15.75,0.636,2.0765,-3.2915,27.9715,95.1775
12,16.25,0.5165,1.6865,-1.597,-0.014,68.372
12,16.75,0.384,1.378,-0.529,-5.781,39.097
12,17.25,0.247,1.2665,0.073,-5.948,19.51125
12,17.75,0.259,1.293,0.3505,-7.6855,9.8705
12,18.25,0.252,1.2995,0.7515,-6.375,6.6635
12,18.75,0.268,1.401,0.6965,-5.699,8.9445
12,19.25,0.284,1.349,1.0835,-5.914,7.589
12,19.75,0.3005,1.317,1.1205,-6.0805,8.701
12,20.25,0.3445,1.514,1.1655,-5.252,5.545
12,20.75,0.315,1.4185,1.1415,-4.347,5.081
12,21.25,0.3385,1.43775,1.001,-5.856,5.1905
12,21.75,0.3405,1.583,1.353,-7.5075,3.532
12,22.25,0.381,1.569,1.449,-4.932,4.994
12,22.75,0.402,1.508,1.242,-4.488,3.3
12,23.25,0.4045,1.508,1.0395,-6.481,3.2365
12,23.75,0.443,1.5615,1.1895,-5.202,4.041
