DOY2,HR2,PA,TA,RH,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2,H2O,FC,LE,H
4,0.75,98.305,2.0661,80.157,0.0157745,-0.0113395,2.23365,0.1492,0.50092,2.1272,4.5708,-8.44,-15.384,399.02285,5.3774,0.293545,0.18361,-10.22
4,1.25,98.28,2.0231,80.066,0.014984,-0.012981,2.1613,0.11963,0.568755,2.00495,4.2462,-8.065,-12.889,398.81915,5.6409,0.33068,0.20478,-13.567
4,1.75,98.28,1.9014,80.49,0.016682,-0.013739,2.24235,0.135845,0.39421,1.9543,3.6079,-7.0279,-10.316,399.77395,5.5872,0.35857,0.212465,-13.9912
4,2.25,98.26,1.5422,79.673,0.0202735,-0.0107875,2.0639,0.14813,0.352165,1.90765,2.7812,-6.6022,-5.2626,400.1635,5.5821,0.29164,-0.084342,-13.4343
4,2.75,98.27,0.94899,80.709,0.0174415,-0.0106095,2.09,0.095816,0.264205,1.8583,3.156,-5.202,-6.1735,400.4848,5.6102,0.285005,-0.073248,-11.0087
4,3.25,98.31,1.0767,81.935,0.0174375,-0.0112085,2.115,0.12276,0.195265,1.80415,2.9376,-5.3597,-8.7083,401.0943,5.4644,0.259045,0.00134,-9.0375
4,3.75,98.34,0.59229,84.343,0.01742,-0.0022555,1.8168,0.096589,0.171415,1.74795,2.6019,-5.3647,-7.776,401.263,5.4266,0.27142,-0.035562,-7.53365
4,4.25,98.345,0.40886,84.816,0.0170295,0.170775,1.97095,0.0720275,0.14958,1.7259,3.0202,-5.2224,-7.3808,400.4748,5.4137,0.379375,-0.15442,-7.9848
4,4.75,98.345,0.32523,86.081,0.0224745,2.61495,1.89645,0.103164,0.200905,1.7005,2.7537,-3.7891,-6.5637,400.2235,5.48665,0.33646,0.044679,-10.57655
4,5.25,98.34,0.089688,86.822,0.459665,8.1686,2.18445,0.130215,0.188515,2.6022,2.576,-2.3198,-2.8926,400.37395,5.6167,0.316025,0.602305,-4.53815
4,5.75,98.325,-0.032044,86.036,11.985,19.769,2.92705,0.191745,0.849815,3.18745,3.4379,-0.18607,-0.71637,400.08395,5.6601,0.58732,1.9374,-2.8172
4,6.25,98.3,0.49442,81.122,72.191,32.5525,3.27585,0.21653,0.836305,3.4378,5.0532,6.3701,0.12978,399.3539,5.691,0.74585,6.4033,8.43675
4,6.75,98.265,1.8464,80.843,179.16,47.187,3.69625,0.2523,0.798935,3.33405,6.1715,8.8333,7.6395,397.5248,5.3987,0.735085,11.7139,27.2721
4,7.25,98.255,2.7387,77.206,338.415,59.8815,3.7378,0.25777,0.751605,3.22275,7.2447,19.686,12.897,397.2499,5.5069,0.91221,18.2348,45.1291
4,7.75,98.245,3.7697,72.861,516.84,69.3095,3.91325,0.265805,0.715675,3.1293,7.8595,29.289,26.581,396.1823,5.9511,0.8806,27.6601,62.0927
4,8.25,98.235,4.622,70.672,745.13,78.7195,4.1157,0.2647,0.29349,3.0539,8.446,31.488,38.406,395.0475,5.958,0.988805,34.0009,78.9452
4,8.75,98.22,5.483,67.975,930.2,93.6535,3.97685,0.290765,0.31579,2.8762,8.8815,42.992,87.391,395.0959,6.1093,1.17595,41.2038,100.66915
4,9.25,98.2,6.3033,65.101,1068.1,110.02,4.37415,0.30546,0.29009,2.8238,9.6507,53.235,97.348,394.886,6.2071,1.36845,48.396,124.88665
4,9.75,98.185,6.6471,63.966,1296.05,119.84,4.2545,0.29751,0.415135,2.8035,10.24,67.225,106.43,394.4062,6.2115,1.4822,55.823,150.1251
4,10.25,98.205,7.3116,63.16,1399.6,121.665,4.6589,0.32433,0.60718,2.8319,10.898,64.996,101.55,394.3362,6.3439,1.44775,51.4912,154.3515
4,10.75,98.27,7.2975,59.999,1532.65,130.235,4.3156,0.314095,0.77096,2.8887,11.1895,73.326,76.362,393.8265,6.229,1.5293,56.2095,163.53065
4,11.25,98.28,7.742,60.119,1627.35,130.545,4.5234,0.33765,1.039985,3.2341,11.8475,79.572,88.745,393.5766,6.05625,1.45425,59.74485,164.2804
4,11.75,98.265,8.8601,57.654,1682.1,126.39,4.86415,0.34836,1.2618,3.0848,12.302,78.495,94.978,392.74695,5.6426,1.6028,65.2923,193.9361
4,12.25,98.24,8.9716,57.304,1620.2,125.32,4.4629,0.33317,1.7344,3.37685,12.8615,73.3875,71.572,392.5671,5.35895,1.62765,59.7535,170.1599
4,12.75,98.24,8.9376,55.5905,1694.05,131.14,4.8452,0.337435,2.63265,3.7161,13.021,72.7155,64.855,392.4771,5.3892,1.59055,55.2502,184.7503
4,13.25,98.23,9.22915,52.6115,1609.8,121.47,4.9745,0.35353,2.7926,3.8779,13.776,64.057,60.563,392.3672,5.3637,1.5189,52.0293,163.22235
4,13.75,98.215,9.45825,50.551,1600.95,103.97,4.9,0.36746,2.9286,4.0173,14.105,48.0545,40.09,392.2572,5.55725,1.4039,48.21745,156.32845
4,14.25,98.19,9.8022,51.1345,1403.6,100.52,5.2047,0.37828,3.0351,4.1085,14.104,40.942,29.0395,392.2772,5.62135,1.2181,47.2544,136.128
4,14.75,98.225,10.03925,49.2655,1310.2,84.163,5.2166,0.36648,3.10735,4.2004,14.134,33.187,19.1575,392.0073,5.37965,1.171,47.7226,116.1481
4,15.25,98.265,9.9146,51.7765,1215,75.001,5.411,0.33683,3.14835,4.2885,14.135,23.857,11.844,391.9474,5.42605,1.1345,36.4357,75.099
4,15.75,98.26,9.81105,51.26,1065.3,58.8955,5.06645,0.32842,3.1893,4.24265,14.138,19.936,2.42695,392.035,5.5323,1.0827,31.1919,51.8943
4,16.25,98.295,9.64235,50.497,910.5,48.345,4.6832,0.33055,3.2289,4.4174,13.832,11.557,-3.0452,392.0873,5.43705,0.91133,28.7477,25.59505
4,16.75,98.285,9.20775,51.7755,699.655,34.816,4.3251,0.28373,3.26305,4.5109,13.321,6.51285,-6.4789,392.1273,5.6137,0.71324,22.1101,2.9655
4,17.25,98.25,9.0547,54.792,544.345,20.601,3.5218,0.2568,3.27315,4.5895,12.708,-1.39658,-12.898,392.4971,5.7448,0.60416,13.0462,-11.6847
4,17.75,98.275,7.84535,55.964,396.715,9.3233,3.0375,0.20244,3.28975,4.3671,11.702,-5.68965,-19.344,392.71755,5.8955,0.56998,7.94715,-13.27835
4,18.25,98.29,6.8428,59.8075,204.48,2.3208,2.5809,0.132765,2.9349,4.4228,10.588,-11.6675,-19.5685,393.8964,5.95825,0.34296,1.3108,-7.7679
4,18.75,98.315,5.8104,61.141,76.038,0.21573,2.3593,0.1068895,2.9561,3.9411,9.63,-14.057,-24.7335,395.71185,6.1457,0.396855,0.57677,-7.49265
4,19.25,98.27,5.21005,65.6515,15.3185,0,2.3275,0.0886125,2.24195,3.7716,9.1287,-14.338,-23.9245,397.2388,6.30055,0.56241,0.13296,-11.0745
4,19.75,98.24,4.95475,68.085,0.935235,-0.0057973,2.2587,0.07686,2.18055,3.8622,8.6964,-14.2185,-21.1415,397.4673,6.27895,0.293595,0.186955,-10.0549
4,20.25,98.225,4.73925,69.8415,0.027672,-0.0075368,2.3951,0.10588,2.10045,3.6873,8.4564,-13.414,-20.9465,399.329,6.2221,0.38582,0.094986,-11.5334
4,20.75,98.25,4.2307,74.1975,0.0157475,-0.0084679,2.4262,0.076178,2.02205,3.7101,7.4088,-12.9655,-19.5035,399.6236,6.20585,0.28519,0.319625,-9.27425
4,21.25,98.245,3.27635,78.1035,0.0182325,-0.013464,2.4354,0.0920105,1.9371,3.3814,7.2455,-12.8885,-18.0235,400.2784,6.02285,0.44,0.0002726,-11.32005
4,21.75,98.26,3.34255,78.05,0.0154255,-0.011273,2.4571,0.102549,1.8406,3.1771,6.8994,-11.5505,-18.289,400.1243,5.9554,0.22778,0.006889,-13.43365
4,22.25,98.235,3.49775,78.2255,0.0156425,-0.013274,2.6462,0.11329,1.21445,3.2024,6.4406,-11.74,-17.456,398.80335,5.9075,0.48325,0.032314,-15.3731
4,22.75,98.275,3.2036,77.534,0.018444,-0.011402,2.733,0.14591,1.1287,3.0879,6.0366,-10.536,-15.4525,398.3224,5.8871,0.48761,0.211035,-20.4048
4,23.25,98.27,3.002,79.348,0.018654,-0.011241,2.7276,0.131025,1.04,3.1366,6.0219,-9.8156,-12.736,398.11025,5.86635,0.43723,1.3183,-14.3726
4,23.75,98.31,2.6364,79.438,0.017678,-0.016201,2.762,0.13717,0.87036,3.0081,5.6161,-9.4258,-15.0565,399.711,5.7692,0.47582,0.293255,-10.44995
5,0.25,98.695,8.50625,84.441,0.024286,-0.0096366,2.898,0.089533,9.7412,9.4181,10.181,-14.238,-12.988,403.8844,8.73735,0.78312,0.131815,-8.4079
5,0.75,98.715,8.19075,86.1305,0.02599,-0.010279,2.6961,0.085349,9.6687,9.3032,9.3828,-13.532,-12.344,406.1488,8.8602,0.822995,0.1354,-4.34425
5,1.25,98.7,8.06055,85.766,0.027264,-0.010153,2.5992,0.0880315,9.5878,9.2171,9.56565,-13.821,-13.284,408.1438,8.8352,0.55107,-0.24471,-7.0159
5,1.75,98.68,7.47165,87.085,0.024986,-0.0099524,2.4787,0.091273,9.5358,9.1544,9.2833,-16.283,-13.867,408.0154,8.91475,0.78432,-0.1383,-7.73765
5,2.25,98.685,7.4271,86.911,0.024949,-0.0090828,2.5859,0.090444,9.4738,9.1085,9.0128,-12.107,-12.981,408.9064,9.1711,0.55666,0.0737105,-6.50295
5,2.75,98.695,7.22275,87.9955,0.027955,-0.007215,2.3792,0.1061995,9.3667,9.0746,8.94155,-12.835,-13.07,408.24095,9.1111,0.8765,-0.07295,-6.0212
5,3.25,98.705,7.05305,88.1225,0.027262,0.014781,2.4592,0.098903,9.2523,9.0337,8.65425,-12.432,-11.051,409.6559,9.0628,0.35969,0.019174,-3.4362
5,3.75,98.715,6.716,89.5955,0.047203,0.58629,2.7242,0.0825235,9.1276,8.9877,8.4903,-10.966,-13.306,409.89005,9.44415,0.67398,0.395875,-6.2473
5,4.25,98.73,6.66925,90.65,0.61068,4.1743,2.69345,0.11891,8.9275,8.9274,8.64945,-9.3725,-12.652,407.9176,9.7287,0.87296,0.078534,-5.6141
5,4.75,98.73,6.82095,91.405,10.751,9.2981,2.7484,0.168,8.7406,8.883,9.089,-4.1952,-7.4457,406.7305,10.137,0.804035,1.03683,-5.46745
5,5.25,98.73,6.6002,88.093,51.794,18.419,3.0902,0.17758,8.5475,8.8648,10.025,0.54051,-2.2099,405.95355,10.411,1.2394,3.3533,2.2198
5,5.75,98.725,7.10895,85.7165,129.45,24.552,3.39985,0.227515,8.3703,8.7901,11.052,6.0498,1.6147,403.90615,10.4355,1.30945,7.2587,8.269
5,6.25,98.71,8.17035,83.427,274.16,28.816,3.9045,0.246355,8.2158,8.7351,11.335,11.203,5.4087,402.9256,10.767,1.4075,16.8386,21.96235
5,6.75,98.665,9.08055,81.0205,422.74,44.163,4.21955,0.24515,8.2271,8.649,11.515,20.337,11.654,402.30095,10.771,1.19815,18.823,45.7553
5,7.25,98.615,9.3251,76.219,435.77,53.846,4.449,0.26498,8.3041,8.5661,11.545,23.502,15.885,399.7667,10.3465,1.4904,38.13625,53.96755
5,7.75,98.61,9.8465,73.984,687.33,61.279,4.3435,0.267175,8.5233,8.4829,11.866,32.083,20.869,398.55405,9.3893,1.37215,53.19,71.48605
5,8.25,98.6,10.4505,71.6905,893.53,76.488,4.6961,0.34604,8.6732,8.4671,12.269,45.066,22.921,396.0303,9.5723,1.5178,58.8381,86.4264
5,8.75,98.585,10.637,69.423,1134.4,74.3715,4.78175,0.31245,8.7739,8.42735,12.853,50.731,23.399,395.16555,9.5872,1.5226,68.51435,109.41505
5,9.25,98.59,11.084,66.887,1161.9,87.181,5.1772,0.35133,9.1572,8.3843,13.494,52.429,25.821,393.19385,9.5223,1.3818,76.34905,105.54135
5,9.75,98.59,11.619,64.7265,1330.2,117.8,5.3028,0.37165,9.4539,8.3929,13.478,57.012,32.085,391.82535,9.4863,1.4953,90.7228,136.5424
5,10.25,98.61,11.9365,63.597,1390,114.39,5.3869,0.35888,9.6818,8.5432,14.19,62.895,34.858,390.8524,9.3916,1.4052,96.4546,126.81385
5,10.75,98.63,12.7385,62.727,1590.8,119.01,5.4767,0.36072,10.053,8.6598,15.027,47.959,33.85,390.358,9.1761,1.475,99.46735,128.0657
5,11.25,98.645,13.4135,59.5255,1615.7,115.01,5.5475,0.36558,10.37,8.6794,15.7565,61.319,32.162,390.2871,9.2101,1.3864,78.6426,128.9522
5,11.75,98.675,14.095,60.328,1624.35,103.07,5.4118,0.35762,10.806,8.7289,15.5505,54.851,29.778,389.8579,9.26015,1.4839,88.8084,119.5155
5,12.25,98.66,14.6035,58.358,1676.7,86.084,5.5156,0.34137,11.309,8.7416,15.532,48.886,21.802,390.2375,9.1851,1.56475,86.3535,118.7834
5,12.75,98.655,14.4165,57.6145,1454,97.718,5.2006,0.35623,11.663,9.0163,15.738,37.494,22.462,389.7555,9.1897,1.4323,74.3502,110.073
5,13.25,98.645,14.5265,57.203,1415,92.022,5.0266,0.361705,11.716,9.23295,15.6985,24.3345,20.2135,389.35675,8.9075,1.46045,68.8304,87.1122
5,13.75,98.67,14.886,56.561,1448.85,74.944,5.1745,0.36628,11.787,9.25,15.849,23.789,20.786,389.2613,8.80995,1.39495,79.25115,91.05875
5,14.25,98.655,14.6535,52.7285,1499.05,74.5185,4.73945,0.334345,12.033,9.34525,15.9215,21.916,17.602,389.0987,8.53525,1.33155,68.72975,83.8743
5,14.75,98.65,14.813,52.3765,1288.05,74.8895,4.8013,0.33433,12.0185,9.4155,16.505,21.25,18.2585,389.3167,8.68155,1.3799,72.9039,71.0168
5,15.25,98.655,14.713,51.691,1139.05,64.9535,4.6419,0.31275,12.0615,9.4948,15.975,12.715,13.786,389.2808,8.5264,1.4438,76.1307,55.9947
5,15.75,98.65,14.587,52.057,1022.875,57.9125,4.56175,0.30594,12.119,9.5808,16.036,6.8083,12.8225,389.3791,7.9601,1.3722,65.7236,54.8433
5,16.25,98.655,14.703,50.762,879.38,47.6525,4.33025,0.28405,12.135,9.7767,16.123,5.9284,8.78295,389.1677,7.9656,1.2356,52.26335,38.39045
5,16.75,98.655,14.713,51.509,746.69,35.9055,4.38915,0.29262,11.9865,9.9204,16.367,2.2988,5.73525,389.53105,8.0149,1.3424,44.0694,20.336
5,17.25,98.625,14.654,50.635,597.145,28.254,4.25785,0.29743,11.8535,10.00035,15.949,-1.9835,4.0913,389.5686,9.2016,1.0872,34.12745,9.62595
5,17.75,98.645,14.507,51.292,523.405,18.074,4.10105,0.26566,11.7455,10.00945,15.853,-5.6796,0.891185,390.0567,9.1564,1.0557,23.0167,1.4936
5,18.25,98.625,14.098,50.533,350.395,9.75755,3.7619,0.2171,11.619,10.01535,14.918,-9.39115,-1.40535,390.64975,9.2688,0.99925,13.7708,-4.8664
5,18.75,98.59,13.066,53.142,207.855,2.5744,3.23795,0.158,11.455,10.0088,14.417,-12.3245,-4.75595,391.80165,8.9139,0.96647,5.4561,-11.2338
5,19.25,98.55,12.901,58.612,102.055,0.4024,2.648,0.120955,11.325,9.9972,13.8585,-12.32,-6.107,395.4392,8.9646,0.8352,2.4043,-10.2501
5,19.75,98.52,12.421,63.67,41.771,0.0028822,2.6881,0.11071,11.206,9.9962,13.0865,-14.3725,-7.666,397.99565,9.119,0.66854,0.73315,-9.5456
5,20.25,98.495,12.159,66.365,7.3592,-0.0100967,2.8477,0.11326,11.0905,9.9938,12.5755,-14.0635,-9.198,398.281,9.1223,0.78477,0.33986,-8.5897
5,20.75,98.535,11.336,70.108,0.36183,-0.0130705,2.8778,0.12529,10.9335,9.9776,12.0925,-15.785,-9.70345,401.5948,9.1985,0.757435,0.485775,-10.9502
5,21.25,98.565,10.612,74.312,0.029885,-0.0138145,2.7796,0.10436,10.852,9.95785,11.9375,-15.4905,-10.571,401.2986,9.0315,0.61702,0.39464,-9.5897
5,21.75,98.565,9.7724,76.212,0.0261745,-0.011307,3.0495,0.11542,10.7575,9.93655,11.9875,-16.045,-10.828,401.3559,8.9898,0.77014,-0.14629,-9.1678
5,22.25,98.58,9.3475,76.942,0.0269365,-0.0118045,2.8214,0.10863,10.5865,9.8835,11.045,-15.543,-10.688,404.81825,8.7457,0.56019,0.1358,-11.6038
5,22.75,98.62,8.9838,79.923,0.025278,-0.011613,2.7771,0.11405,10.369,9.8552,11.1055,-15.681,-11.761,405.7669,8.765,0.74829,-0.1249875,-7.3037
5,23.25,98.635,9.2444,81.973,0.0243895,-0.0095376,3.0873,0.10331,10.266,9.816,11.047,-15.671,-12.029,403.8272,8.7912,0.7932,0.2741,-11.4405
5,23.75,98.68,9.1037,83.517,0.0250775,-0.0098748,2.8448,0.10439,10.177,9.7881,10.608,-15.1875,-11.8295,408.6934,8.7006,0.57644,0.085563,-7.0561
6,0.25,98.58,14.033,89.05,0.032088,-0.0011737,2.06285,0.094218,15.0685,14.4625,15.385,-15.133,-14.216,402.1389,13.738,1.455,0.84391,-4.5831
6,0.75,98.665,13.9045,89.997,0.0320615,-0.00170655,2.0171,0.098561,15.005,14.4295,14.909,-15.4425,-15.3025,398.54205,13.927,1.7741,0.536335,-4.3758
6,1.25,98.665,13.6895,90.62,0.0364095,-0.00144745,2.0499,0.097879,14.835,14.393,14.5345,-15.6625,-14.904,401.0632,13.924,1.5527,0.42014,-5.6293
6,1.75,98.705,13.3845,91.304,0.0327465,-0.00098211,2.1175,0.11892,14.6495,14.3575,14.397,-15.1635,-13.844,398.8338,13.7945,1.8146,0.45909,-4.0573
6,2.25,98.71,13.0835,92.1545,0.03463,-0.0020935,2.0332,0.089982,14.5305,14.327,14.263,-14.525,-13.2665,403.07,13.663,1.3986,0.72298,-3.4781
6,2.75,98.73,12.826,93.0335,0.0338625,0.00030592,2.04755,0.12529,14.437,14.293,14.491,-14.461,-12.263,403.8698,13.503,0.82698,0.137392,-3.22265
6,3.25,98.755,12.8395,93.1175,0.0470685,0.22649,1.87625,0.094,14.3325,14.2455,14.393,-13.9935,-13.059,408.877,13.627,1.07173,0.696025,-1.9572
6,3.75,98.745,12.5235,93.252,0.31518,0.886875,1.9053,0.088009,14.23,14.207,14.018,-13.0445,-12.4535,406.3351,13.7565,1.3333,0.52716,-3.93265
6,4.25,98.775,12.3355,93.56,4.9005,2.5985,1.98995,0.0899375,14.125,14.161,13.66,-11.3245,-10.648,404.22175,13.7455,0.921405,0.88718,-3.3106
6,4.75,98.845,12.48,92.469,33.5085,6.13525,2.1347,0.11994,13.9765,14.108,14.261,-7.45735,-8.01305,404.4585,13.4625,1.0258,2.4113,-4.0387
6,5.25,98.89,12.899,92.463,99.315,11.393,2.3148,0.12901,13.847,14.0595,14.673,-2.2205,-4.59305,401.71865,13.821,0.92385,3.28525,-2.511
6,5.75,98.915,13.277,90.354,202.09,20.4715,2.5659,0.15568,13.792,14.0055,15.599,3.75565,0.1866525,397.1227,13.498,0.83033,9.4154,4.5662
6,6.25,98.885,13.7325,86.555,302.83,34.192,2.7804,0.18884,13.7495,13.9405,16.353,10.143,7.2451,394.9055,14.136,0.81706,24.02305,13.06175
6,6.75,98.83,14.8565,83.969,438.485,42.3645,2.9347,0.20268,13.7085,13.894,17.0535,15.478,13.3,393.5311,13.7615,0.55433,33.48845,21.5917
6,7.25,98.8,15.251,81.326,574.555,55.6315,3.23945,0.19722,13.676,13.819,17.2045,24.242,18.6775,390.9611,13.731,0.96327,51.55555,32.0821
6,7.75,98.79,15.887,79.048,696.08,66.677,3.188,0.22169,13.668,13.7625,17.559,31.7185,24.347,389.8031,14.3695,1.056975,56.81,58.20235
6,8.25,98.83,16.4325,76.759,881.77,72.886,3.4197,0.228245,13.668,13.772,17.821,30.766,24.674,385.70015,14.3625,0.95278,84.8014,58.06645
6,8.75,98.825,16.732,75.227,957.175,88.7165,3.7105,0.23091,13.8255,13.602,18.573,38.7855,32.825,383.7785,14.288,1.062,109.0049,77.13665
6,9.25,98.865,16.979,72.757,1173.55,96.038,3.78445,0.25703,14.203,13.5725,19.14,44.9945,33.1495,382.88255,14.4035,1.3343,123.57695,85.91415
6,9.75,98.88,17.1985,69.5775,1224.05,99.78,3.93175,0.26404,14.5555,13.553,19.5445,48.416,40.103,382.7838,13.883,0.90347,131.26035,92.7916
6,10.25,98.85,17.9145,68.22,1480.1,106.045,4.02,0.277115,14.955,13.6395,19.682,50.933,42.5685,381.012,13.947,1.31165,140.4178,96.55075
6,10.75,98.825,18.3035,66.183,1487.65,109.16,4.1228,0.28431,15.1175,13.745,19.738,59.049,49.455,381.8553,13.5635,1.0899,144.0796,103.9899
6,11.25,98.775,18.6285,65.3975,1583.55,117.35,4.04775,0.28646,15.3125,13.581,20.053,61.214,50.7925,380.96275,13.4615,1.1115,169.2066,112.3369
6,11.75,98.765,19.0635,63.324,1649.15,116.57,4.161,0.2852,15.5265,13.824,20.408,60.682,46.839,379.862,13.36,1.1274,152.81765,107.7595
6,12.25,98.695,19.608,62.5905,1680.5,108.72,4.272,0.27626,15.7765,13.8945,20.597,53.03,45.358,380.00025,13.546,0.97925,155.83955,95.71465
6,12.75,98.685,19.9925,60.9085,1711.2,106.09,4.19815,0.28696,15.8735,13.936,20.832,49.3335,44.658,379.2079,13.288,1.0583,163.6735,104.0278
6,13.25,98.645,19.912,61.127,1652.8,103.28,4.1091,0.28509,16.0945,14.0025,21.198,43.9045,36.724,378.6917,13.268,1.3907,172.4646,94.4684
6,13.75,98.64,20.015,60.191,1474.2,96.2875,4.31005,0.28234,16.36,14.0515,21.347,38.0195,36.898,378.627,12.959,1.1677,148.055,80.50305
6,14.25,98.665,20.2145,60.1625,1380.9,83.8065,4.35105,0.295105,16.4485,14.123,21.2915,32.302,31.303,379.0305,13.265,1.07,144.6457,74.3536
6,14.75,98.675,20.4255,59.6425,1328.55,82.956,4.1646,0.29476,16.494,14.246,21.201,24.01,24.5785,378.78035,13.03,1.1733,136.6776,70.1371
6,15.25,98.67,20.4295,59.4055,1193.4,84.6615,3.9647,0.27976,16.461,14.3785,20.958,22.787,22.4165,378.8701,13.2005,1.3586,138.6237,53.59335
6,15.75,98.68,20.3125,58.6325,1155,73.39,3.73795,0.2766,16.5045,14.554,21.0875,13.053,18.5535,378.739,13.634,1.1236,122.3104,52.3022
6,16.25,98.685,20.0295,57.4505,1159.4,67.1365,3.8378,0.25883,16.544,14.645,21.0325,10.3695,14.614,378.5186,13.092,1.2117,103.3113,33.6955
6,16.75,98.705,20.153,57.546,995.17,57.487,3.5525,0.24559,16.585,14.683,21.2175,7.3707,12.5345,378.2776,13.5415,1.23155,84.8291,28.1654
6,17.25,98.7,19.9345,58.3955,825.41,39.5955,3.3288,0.22132,16.5745,14.713,21.0625,3.4291,6.71125,377.5715,13.138,1.27085,76.1568,13.8233
6,17.75,98.705,19.8265,58.5015,668.055,28.005,2.9139,0.19337,16.52,14.757,20.8115,1.38794,3.6876,378.1069,13.287,1.3778,63.2857,6.0163
6,18.25,98.695,19.4505,59.977,441.13,16.135,2.7253,0.17209,16.4615,14.8025,20.503,-2.98855,1.616,379.0508,13.401,1.07485,36.9712,-0.75609
6,18.75,98.65,19.1685,61.9835,297.87,10.072,2.64555,0.17658,16.405,14.8265,19.7235,-5.60865,-1.011185,381.0237,14.604,1.4508,22.56495,-2.0963
6,19.25,98.615,18.891,65.6745,178.9,3.6617,2.43325,0.14878,16.3145,14.828,18.9335,-8.67675,-4.60265,384.9595,14.5455,1.24145,9.28695,-2.5991
6,19.75,98.61,18.121,69.222,101.072,0.67001,2.05225,0.11729,16.2055,14.8285,18.3965,-11.5955,-9.413,386.8007,15.17,1.3926,5.478,-4.6779
6,20.25,98.61,17.296,73.936,35.3555,0.0133495,1.9001,0.10814,16.1195,14.836,17.7805,-13.784,-13.0925,389.2372,15.0655,1.7239,4.7962,-5.3083
6,20.75,98.625,16.744,78.3885,5.6348,0.000322015,1.8482,0.0999465,16.0345,14.846,17.312,-15.6425,-14.813,391.7219,14.675,1.76275,2.3285,-4.7948
6,21.25,98.62,15.893,80.8715,0.398475,-0.00027364,2.0587,0.10247,15.9595,14.861,16.9625,-16.698,-14.954,392.99935,14.6065,1.5987,2.6291,-5.097
6,21.75,98.595,15.5985,83.205,0.0484155,-0.000643295,2.0785,0.1006735,15.8415,14.876,16.5945,-17.166,-16.3035,392.31215,14.3805,1.40785,0.715195,-5.7959
6,22.25,98.6,14.926,84.9525,0.033912,-0.000965965,2.03665,0.100895,15.672,14.8835,16.6015,-16.552,-14.928,394.21075,14.281,1.64825,0.42257,-6.99335
6,22.75,98.58,14.5475,86.127,0.034749,-0.00048295,1.93505,0.1082,15.5495,14.884,16.122,-16.856,-15.8715,395.0776,13.7605,1.7758,2.1475,-6.60965
6,23.25,98.555,14.523,86.8835,0.0332805,-0.00045092,2.01205,0.10665,15.4865,14.8665,15.987,-14.232,-14.7455,395.60465,13.731,1.9662,0.92509,-6.6673
6,23.75,98.605,14.4535,87.366,0.0324475,-0.000867295,1.9989,0.10094,15.3885,14.8475,15.8815,-14.724,-14.0165,397.3566,13.762,1.9094,0.96954,-5.8645
7,0.25,98.88,15.58,89.4635,0.0317715,-0.0027693,1.49105,0.10729,18.724,18.4145,16.651,-20.4065,-19.7335,394.0935,15.1015,4.2917,0.30383,-13.3397
7,0.75,98.91,15.138,89.906,0.03093,-0.00273325,1.3842,0.10129,18.5995,18.3105,16.333,-21.8305,-20.509,395.7605,15.0365,4.5225,0.291305,-12.3211
7,1.25,98.98,14.6865,90.5065,0.031472,-0.00280145,1.4174,0.108245,18.4785,18.2,15.6505,-21.914,-21.421,392.89855,14.8985,4.2876,0.58217,-15.04035
7,1.75,98.995,14.3005,90.5705,0.0358615,-0.002251,1.2383,0.088201,18.2815,18.115,15.919,-20.915,-20.7965,405.4007,14.9275,4.2533,0.31847,-9.6412
7,2.25,99.025,13.898,91.175,0.036283,-0.00286655,1.40825,0.098439,18.0845,18.06,15.9385,-21.1605,-20.4305,400.5635,14.921,4.4799,-0.0821425,-10.78195
7,2.75,99,13.8385,92.0535,0.0363165,-0.00093275,1.50505,0.11944,17.9295,17.98,15.606,-20.894,-19.2505,407.4416,15.637,4.4737,0.42162,-9.4752
7,3.25,98.985,13.8265,92.7925,0.0389655,0.021306,1.50295,0.10617,17.706,17.913,15.3345,-20.314,-19.361,406.8658,15.286,4.0974,-0.20508,-8.9187
7,3.75,99.025,13.776,93.3925,0.093299,0.70306,1.49935,0.11134,17.562,17.8375,15.3945,-19.41,-18.954,409.56595,14.7325,4.0554,-0.065439,-11.1712
7,4.25,99.04,13.617,93.473,0.754505,2.89105,1.48875,0.120615,17.4405,17.7645,15.528,-17.301,-17.8885,405.87695,14.748,3.4598,0.54743,-10.54495
7,4.75,99.075,13.5235,93.585,16.616,7.51125,1.66005,0.16004,17.3235,17.675,16.529,-12.4905,-15.0915,393.457,15.213,1.6245,2.9386,-8.7679
7,5.25,99.075,13.8505,93.271,61.8995,16.893,1.87145,0.211405,17.168,17.593,17.631,-5.4869,-8.81935,395.0877,15.699,0.046658,10.1663,-6.8388
7,5.75,99.045,14.5645,90.927,165.105,28.6655,2.1853,0.223655,17.0245,17.4755,18.492,3.15235,-2.1165,392.286,16.038,-1.16015,24.8789,0.0062931
7,6.25,99.04,15.7635,87.6205,311.265,37.401,2.5136,0.26176,16.9635,17.3785,18.797,9.312,4.8148,386.5517,16.145,-2.8482,29.91115,9.73605
7,6.75,99.005,16.68,84.839,476.23,56.003,2.70505,0.288705,16.9665,17.263,19.472,18.445,13.914,383.597,16.676,-5.3,62.8185,19.5137
7,7.25,98.98,17.6395,82.8715,635.715,64.369,2.7466,0.31252,16.9685,17.167,20.155,25.3085,19.141,378.93685,16.836,-6.7195,77.026,23.2597
