DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
2,13.25,-2.199,40.587525,131.66,-1.3725,-0.701,-1.948,-1.983,-1.8495,-1.5672,-2.1296,-2.0778,390.995,5.0798,86.878,3.0784,0.37533,3.31,2.196,2.61385,63.32,829.435,331.7,422.4,54.087,266.565,326.03,288.433335,0.307,0.4335,0.6925,1.002,1.687,2.884,0.62051,1.39634,1.2909,0.7898,3.235
2,13.75,-2.258,40.701,120.26,-1.3185,-0.649,-1.95,-1.926,-1.834,-1.5672,-2.128705,-2.077405,390.72,5.185475,86.87,3.1606,0.34362,3.335,2.312335,2.8293,63.6735,722.5,313.17,368.17,50.2625,266.63,326.536665,251.935,0.2925,0.4445,0.7185,1.053,1.752,2.9225,0.65344,1.4142,1.316365,0.79749,3.24047
2,14.25,-2.079,34.74361,102.08,-1.3135,-0.6415,-1.946,-1.921,-1.8295,-1.5672,-2.1121,-2.0775,390.68,5.0766,86.855,3.289835,0.322805,3.36,2.52,2.9237,63.9815,666.23333,290.03,334.233335,44.7605,266.145,327.05,215.39,0.319,0.444,0.713,1.0285,1.7255,2.889,0.634975,1.42205,1.28025,0.797255,3.3233
2,14.75,-2.023,30.02,88.87,-1.259,-0.6365,-1.947,-1.901,-1.8245,-1.5672,-2.12113,-2.07751,390.68,5.19094,86.833,3.16675,0.28806,3.31,2.592685,2.848,64.08,576.3,255.27,285.715,40.378665,265.985,325.555,178.685,0.3115,0.457,0.726,1.0705,1.7745,2.9425,0.6399,1.37695,1.2368,0.766675,3.32
2,15.25,-1.645,24.607,66.619,-1.2265,-0.623,-1.944,-1.894,-1.814,-1.5672,-2.1296,-2.0774,390.3,5.1264,86.838,3.1589,0.251345,3.265,2.536,2.804,64.703,458.8,211.82,228.025,32.593,264.57,325.35,124.685,0.318,0.453,0.756,1.048,1.742,2.913,0.614,1.33898,1.22575,0.755605,3.271
2,15.75,-1.05,19.12718,40.135,-1.2245,-0.67,-1.952,-1.89,-1.823,-1.5672,-2.10345,-2.07742,390.66,5.1265,86.8225,3.04505,0.212005,2.99,2.176335,2.498,65.381335,324.73333,166.13,161.995,24.327665,264.495,322.686665,71.818,0.337,0.469,0.756,1.037,1.703,2.892,0.5966,1.2992,1.16125,0.72682,3.18
2,16.25,-0.64,11.69,15.473,-1.237,-0.7,-1.957,-1.911,-1.831,-1.5672,-2.1036,-2.07755,390.38,5.23125,86.836,2.699275,0.17639,2.61145,1.9813,2.169,66.61,211.8,124.27,102.645,17.2415,264.2,320.873335,26.9685,0.343,0.471,0.776,1.035,1.708,2.881,0.57,1.2784,1.0448,0.67344,3.0307
2,16.75,-0.23,6.67,-1.623,-1.265,-0.761,-1.958,-1.919,-1.834,-1.56725,-2.1122,-2.0774,390.66,5.2476,86.87,2.351,0.1573,2.35,1.540485,1.8273,68.78,100.5,77.785,48.7275,9.517,264.23,318.495,-7.8,0.336,0.465,0.793,1.034,1.704,2.864,0.509225,1.16535,1.00092,0.6249,2.932
2,17.25,0.12,3.001,-10.7535,-1.2945,-0.849,-1.962,-1.908,-1.829,-1.5673,-2.120815,-2.0777,390.725,5.323,86.846,2.0235,0.16391,1.77,1.103,1.35,71.735,30.8,29.65,11.388335,2.246,264.87,316.231665,-40.001835,0.327,0.459,0.805,1.024,1.693,2.863,0.48,1.13525,0.9936,0.59691,3.039
2,17.75,0.446195,1.48315,-17.355,-1.33,-0.91,-1.968,-1.908,-1.838,-1.5674,-2.12948,-2.07795,390.895,5.291,86.847,1.779235,0.169,1.373845,0.755835,0.91767,74.406,2.6,3.3023,0,0,264.1,313.755,-54.790335,0.313,0.446,0.801,1.014,1.687,2.851,0.439165,1.0971,0.91279,0.54715,2.98585
2,18.25,0.6775,1.5817,-20.687,-1.3745,-0.983,-1.979,-1.934,-1.84,-1.56755,-2.1302,-2.0781,390.565,5.303,86.856,1.6913,0.16132,1.23,0.600665,0.65,74.9015,0,0,0,0,263.55,312.715,-55.366,0.303,0.44,0.806,1.005,1.68,2.839,0.4096,1.013,0.8902,0.52931,2.95865
2,18.75,0.665,1.06321,-20.268425,-1.3695,-1.044,-1.977,-1.986,-1.851,-1.5678,-2.1304,-2.0788,391.23,5.2698,86.89,1.5704,0.16963,1.24863,0.596665,0.66367,75.97,0,0,0,0,262.96667,312.035,-51.433335,0.291,0.432,0.798,0.997,1.666,2.836,0.42047,1.0525,0.8998,0.52699,2.93685
2,19.25,0.5825,1.088,-18.8315,-1.366,-1.052,-1.984,-2.013,-1.891,-1.568,-2.130445,-2.111765,391.34,5.335365,86.891,1.4205,0.1744,1.01537,0.4245,0.56733,77.6565,0,0,0,0,261.7,311.473335,-52.6515,0.28,0.42,0.787,0.991,1.654,2.825,0.40051,0.99055,0.89557,0.5024,2.978
2,19.75,0.6825,0.796,-18.4095,-1.374,-1.072,-1.99,-2.019,-1.921,-1.56793,-2.13095,-2.12065,391.06,5.33735,86.89,1.31595,0.174245,0.9352,0.345,0.52767,77.685,0,0,0,0,263.875,310.66,-54.0765,0.269,0.412,0.757,0.984,1.647,2.822,0.38388,0.963985,0.8615,0.50039,2.9243
2,20.25,0.68,0.98146,-17.4095,-1.374,-1.094,-1.989,-2.071,-1.931,-1.568,-2.131,-2.12895,391.02,5.3205,86.88,1.2012,0.1706,0.7963,0.2615,0.252,78.115,0,0,0,0,260.36667,309.916665,-54.206835,0.259,0.4,0.739,0.98,1.64,2.8,0.39,0.9458,0.840765,0.477735,2.842
2,20.75,0.622485,0.69494,-20.2405,-1.362,-1.109,-1.99,-2.061,-1.961,-1.568,-2.131,-2.19975,391.075,5.3069,86.89,1,0.17217,0.72,0.194335,0.156,77.871665,0,0,0,0,258.565,309.445,-55.018335,0.25,0.401,0.74,0.972,1.63,2.795,0.3717,0.96747,0.821105,0.4757,2.835
2,21.25,0.56258,0.7,-21.0985,-1.346,-1.119,-1.997,-2.076,-2.027,-1.5681,-2.130955,-2.36255,391.37,5.31,86.873,1.012405,0.17535,0.58665,0.069,0.03,79.248335,0,0,0,0,259.5,309.425,-54.534665,0.241,0.393,0.741,0.966,1.628,2.789,0.34554,0.91639,0.85005,0.46048,2.834165
2,21.75,0.52692,0.56865,-20.55,-1.352,-1.134,-1.995,-2.08,-2.047,-1.5681,-2.131215,-2.3886,390.89,5.23188,86.89,0.7982,0.17984,0.34,-0.0931685,-0.029,79.23,0,0,0,0,257.64,308.28,-58.692,0.237,0.392,0.72,0.962,1.628,2.785,0.364375,0.958355,0.86715,0.48849,2.7533
2,22.25,0.573,0.3801,-20.561,-1.35,-1.141,-1.997,-2.088,-2.044,-1.5681,-2.13135,-2.3463,391.37,5.247995,86.89,0.773945,0.17559,0.34274,-0.133665,-0.164,79.0775,0,0,0,0,255.03,308.245,-58.215,0.229,0.389,0.705,0.959,1.623,2.781,0.35779,0.91268,0.81835,0.46285,2.7948
2,22.75,0.531,0.797,-18.3245,-1.3495,-1.159,-1.997,-2.099,-2.045,-1.5681,-2.13215,-2.44963,391.575,5.233,86.893,0.71157,0.18039,0.242475,-0.262165,-0.26433,79.418,0,0,0,0,258.035,307.386665,-57.1185,0.222,0.384,0.698,0.955,1.621,2.775,0.341,0.91195,0.831825,0.45131,2.751
2,23.25,0.55,0.49995,-18.66,-1.356,-1.168,-2.001,-2.119,-2.044,-1.5681,-2.13265,-2.5114,390.98,5.1828,86.8915,0.56865,0.18525,0.163575,-0.3305,-0.33133,79.782165,0,0,0,0,256.26667,307.52,-56.5185,0.22,0.377,0.687,0.955,1.61,2.769,0.352,0.9028,0.85286,0.457585,2.7
2,23.75,0.6495,0.7028,-21.909,-1.3645,-1.182,-1.998,-2.121,-2.05,-1.5681,-2.13209,-2.5799,391.245,5.219,86.8855,0.4558,0.1836,0.093005,-0.468335,-0.28,79.816,0,0,0,0,256.77,306.728335,-54.523335,0.216,0.371,0.6965,0.953,1.611,2.7665,0.3521,0.91,0.87725,0.459645,2.6733
3,0.25,0.669,1.32615,-22.767265,-1.706,-1.197,-1.58,-1.949,-1.734,-0.52257,-1.0658,-0.51961,394.05004,5.56718,86.769,2.34009,0.17081,1.675,1.037,1.291,75.8,0,0,0,0,255.72,310.83,-58.148,0.403,0.623,0.9065,1.164,1.594,2.471,0.38761,0.92852,0.89281,0.492485,2.93
3,0.75,0.73,0.896,-25.26,-1.707,-1.161,-1.582,-1.949,-1.732,-1.21925,-1.5976,-1.43775,394.1,5.52215,86.762,2.2099,0.17423,1.4811,1.0105,1.169,76.22,0,0,0,0,256.35,309.96,-59.07,0.385,0.598,0.904,1.138,1.582,2.465,0.38858,1.0137,0.91912,0.5161,2.89
3,1.25,0.67,1.0391,-23.660295,-1.7,-1.1605,-1.591,-1.954,-1.7345,-1.5673,-1.59925,-1.6975,394.4,5.555,86.752,2.1658,0.17797,1.48,0.767335,0.96,75.79,0,0,0,0,257.015,309.91,-56.2,0.3795,0.588,0.878,1.117,1.5875,2.47,0.37,0.89742,0.8932,0.48766,2.9025
3,1.75,0.72,1.324035,-23.9,-1.703,-1.18,-1.5885,-1.9525,-1.737,-1.5676,-1.599,-2.044,394.4,5.4775,86.787,2.00475,0.18,1.4,0.689,0.894,76.3,0,0,0,0,257.66667,310.09,-56.83333,0.3745,0.5915,0.876,1.131,1.591,2.4655,0.374,0.881705,0.904405,0.47991,2.86585
3,2.25,0.732,1.64901,-24.2965,-1.698,-1.1705,-1.5855,-1.9535,-1.7435,-1.5677,-1.625045,-2.0523,394.43001,5.45205,86.7145,1.88105,0.17832,1.35,0.706,0.911,76.982,0,0,0,0,255.915,310.06667,-56.4,0.377,0.586,0.857,1.122,1.5935,2.469,0.39,0.92805,0.905005,0.476705,2.975
3,2.75,0.65337,1.282,-23.795,-1.704,-1.173,-1.5835,-1.946,-1.746,-1.5677,-1.828415,-2.043605,394.565,5.4361,86.7,1.8783,0.1787,1.19005,0.5735,0.798,77.45,0,0,0,0,253.52,309.18,-56.049,0.365,0.5805,0.863,1.1205,1.585,2.4665,0.391,0.9405,0.9196,0.4938,2.9103
3,3.25,0.6445,1.442,-22.81944,-1.698,-1.1875,-1.587,-1.9655,-1.747,-1.5677,-2.130225,-2.0611,394.65807,5.4613,86.7,1.6865,0.183845,1.1632,0.4585,0.677,77.238,0,0,0,0,253.695,309.27,-56.1,0.361,0.57,0.853,1.1125,1.58,2.4645,0.3985,0.940435,0.86955,0.471165,2.9547
3,3.75,0.705,1.9915,-22.831,-1.693,-1.1795,-1.59,-1.9625,-1.7465,-1.567885,-2.1303,-2.03464,394.543345,5.408,86.7,1.54665,0.18215,1.18981,0.394165,0.61567,78,0,0,0,0,254.9,308.753335,-55.4835,0.363,0.567,0.841,1.1185,1.5655,2.4625,0.38248,0.95784,0.890695,0.474825,2.8967
3,4.25,0.58,1.68588,-21.77383,-1.681,-1.198,-1.602,-1.973,-1.749,-1.5679,-2.13045,-2.06105,394.760555,5.4195,86.7,1.4318,0.17753,1.06,0.3115,0.556,78.187,0,0,0,0,254.11,308.3,-54.63,0.361,0.575,0.847,1.124,1.57,2.46,0.40521,0.96957,0.908,0.4983,3.06633
3,4.75,0.558,1.5556,-21.34,-1.705,-1.217,-1.605,-1.987,-1.747,-1.5679,-2.13045,-2.06082,394.91,5.437,86.744,1.40535,0.182765,0.92,0.134335,0.41,78.078,0,0,0,0,256.325,308.35,-53.3,0.361,0.583,0.865,1.127,1.574,2.466,0.387855,0.9307,0.890475,0.47945,2.963
3,5.25,0.697,2.148,-22.80325,-1.71,-1.212,-1.5955,-1.991,-1.746,-1.5679,-2.1306,-2.0774,394.72169,5.359,86.748,1.223835,0.1819,0.81151,0.138,0.34767,78.593,0,0,0,0,254.76667,308,-52.984,0.3625,0.584,0.867,1.13,1.5825,2.464,0.37089,0.962545,0.867085,0.472435,3.005335
3,5.75,0.57,2.1345,-22.940685,-1.69,-1.214,-1.591,-2.005,-1.7535,-1.5679,-2.13045,-2.0615,394.72,5.2765,86.777,1.2937,0.1885,0.6967,0.0501665,0.306,77.997,0,0,0,0,256.898335,307.66,-52.645,0.363,0.5785,0.859,1.125,1.574,2.4635,0.37,0.93537,0.8792,0.4708,2.8888
3,6.25,0.372,1.96573,-19.00876,-1.711,-1.223,-1.598,-2.011,-1.771,-1.5679,-2.1307,-2.0696,394.440195,5.29361,86.7805,1.2932,0.17955,0.78433,0.1505,0.364,77.737,6.95,5.83,0,0,253.94,307.1,-47.27667,0.354,0.577,0.8625,1.119,1.574,2.462,0.347,0.8699,0.8389,0.4338,2.80721
3,6.75,0.11603,2.82,-13.78,-1.708,-1.216,-1.597,-2.009,-1.77,-1.56793,-2.130225,-2.068945,394.67,5.30882,86.7975,1.25965,0.179935,0.96613,0.1048335,0.42067,77.255,50.75,35.258,25.772,4.792,252.631665,307.63333,-16.443,0.355,0.568,0.857,1.117,1.572,2.465,0.34919,0.90085,0.840505,0.453695,2.7055
3,7.25,-0.12,7.77095,-4.096,-1.656,-1.171,-1.593,-1.996,-1.759,-1.5679,-1.953,-2.0699,394.58,5.35252,86.793,1.4358,0.1751,1.442,0.1815,0.68933,75.387,147.05,100.452,79.75,14.5805,255.67,310.23,19.1,0.359,0.562,0.851,1.102,1.568,2.46,0.38255,0.91624,0.872,0.482555,2.7327
3,7.75,-0.781,18.828,7.7151,-1.549,-1.121,-1.569,-1.959,-1.731,-1.5678,-2.10365,-2.04346,394.615,5.31579,86.7935,1.6777,0.19878,1.7499,0.337665,1.0163,74.135,274.95,155.446665,152.36667,25.1,256.4,313.1,64.8,0.363,0.57,0.8405,1.102,1.572,2.457,0.4395,0.968445,0.93725,0.56758,2.764
3,8.25,-1.47328,30.82,31.596,-1.374,-1.064,-1.511,-1.865,-1.686,-1.5676,-1.64219,-1.97372,394.28,5.34,86.8,2.187035,0.236565,2.18,0.72483,1.3957,71.7,427.3,201.385,227.83,37.127,258.18,316.2,120.4,0.38,0.584,0.8345,1.11,1.572,2.458,0.473,1.0597,0.959,0.57435,2.835
3,8.75,-2.47,36.986,64.547,-1.337,-0.937,-1.469,-1.816,-1.569,-1.567425,-1.59855,-1.9914,393.96,5.382,86.786,2.4267,0.28525,2.82269,1.23115,1.8533,69.18,595.7,238.47,317.4,43.853,256.16,320.4,190.43333,0.412,0.597,0.8595,1.117,1.579,2.468,0.54,1.1117,1.02309,0.6485,2.9283
3,9.25,-3.17,42.413,100.37576,-1.239,-0.843,-1.4535,-1.7455,-1.5325,-1.567225,-1.5982,-1.7576,393.17,5.365,86.79,2.7018,0.3299,3.1856,1.727,2.2817,67.91,755.6,298.87,391.5,51.053,261.53,323.865,258.89,0.4285,0.6045,0.845,1.103,1.563,2.4625,0.563,1.1902,1.1304,0.69338,2.990295
3,9.75,-4.06,53.15,130.99,-1.223,-0.67,-1.394,-1.6405,-1.513,-1.567,-1.5977,-1.6017,393.495,5.42,86.8,3.1815,0.386,3.51773,2.0085,2.61033,65.801,869.8,338.27,454.36667,55.928,265.983335,326.87,315.5,0.4465,0.6065,0.856,1.0995,1.558,2.4485,0.61154,1.2963,1.2336,0.7591,3.23
3,10.25,-4.642,62.55,166.91,-1.201,-0.497,-1.36,-1.5445,-1.4705,-1.5668,-1.5976,-1.5582,393.15,5.4265,86.8,3.52485,0.4205,4.28075,2.23665,3.0753,64.218,1001.3,375.2,510.53,61.523,265.695,329.69,371.8,0.488,0.6215,0.893,1.1265,1.584,2.435,0.64763,1.36685,1.3027,0.7851,3.29445
3,10.75,-5.0375,66.35249,191.81,-1.166,-0.313,-1.294,-1.482,-1.415,-1.56659,-1.5974,-1.5581,393.08,5.4327,86.8,3.8549,0.453145,4.473915,2.76,3.335,62.224,1120.5,388.73,566.96667,64.79,266.68,331.84,425,0.531,0.653,0.9295,1.116,1.586,2.463,0.67056,1.416,1.3559,0.8405,3.4263
3,11.25,-5.821,78.25713,210.24,-1.095,-0.061,-1.231,-1.416,-1.334,-1.53205,-1.5972,-1.5578,393,5.344055,86.798,4.4167,0.4877,4.82494,3.23535,3.666,61.017,1182.35,426.5,604.27,68.14,267.92,334.63,454.97,0.625,0.702,0.991,1.133,1.597,2.506,0.69149,1.4715,1.41925,0.851065,3.48335
3,11.75,-5.4667,78.037,211.12928,-1.02,0.274,-1.21,-1.3835,-1.2205,-1.4973,-1.5968,-1.5575,392.93,5.37165,86.8,4.5843,0.4699,5.235,3.591,4.09185,59.7445,1203.966665,447.055,603.9,68.42667,264.86,335.635,452.72,0.7275,0.79,1.074,1.203,1.63,2.5465,0.71803,1.5219,1.451685,0.8823,3.635
3,12.25,-5.75652,78.122,214.92,-0.961,0.545,-1.195,-1.343,-1.076,-1.44505,-1.5965,-1.5575,392.86,5.398,86.7895,4.92255,0.503,5.4,3.895,4.389335,56.682,1220.3,434.61,608.67,70.207,268.781665,337.035,470.33,0.803,0.798,1.1365,1.21,1.599,2.538,0.742585,1.58535,1.480125,0.897095,3.8431
3,12.75,-5.83417,82.888375,220.08,-0.907,0.6095,-1.2055,-1.3295,-0.779,-1.42775,-1.5525,-1.5575,392.61,5.34755,86.759,5.03699,0.48365,5.56,4.1913,4.58735,55.4865,1202.6,448.355,600.03,69.98,269.055,338.065,459.13,0.8015,0.873,1.161,1.2035,1.65,2.6285,0.763,1.6208,1.5193,0.9346,3.8578
3,13.25,-5.864,78.608,211.29,-0.938,0.569,-1.2065,-1.331,-0.6555,-1.41845,-1.21559,-1.5575,392.425,5.395,86.7415,5.43317,0.47635,5.90185,4.385,4.745165,54.6775,1154.166665,442.61,575.96667,68.537,270.415,337.85,433.93,0.8165,0.89,1.159,1.237,1.7095,2.682,0.778635,1.6327,1.5556,0.9362,3.9827
3,13.75,-5.71,73.69,204.49684,-0.969,0.493,-1.207,-1.306,-0.793,-1.45355,-0.98473,-1.5575,392.365,5.462,86.7,5.573425,0.4574,5.9,4.495,4.955015,54.541665,1071.4,405.43,536.76,65.3385,267.78,339,397.09,0.808,0.902,1.145,1.218,1.681,2.674,0.786405,1.68645,1.5444,0.94452,3.93
3,14.25,-5.346,65.155,180.545345,-0.9945,0.279,-1.209,-1.321,-0.96,-1.4361,-0.550065,-1.5575,392.16,5.551,86.7,5.6303,0.44188,5.87814,4.729835,5.074185,56.246,960.5,383.196665,473.53333,59.0675,268.28,338.86667,349.46,0.829,0.873,1.14,1.221,1.668,2.588,0.795,1.67945,1.52935,0.95191,4.02
3,14.75,-4.435,56.63,154.68,-1.0705,0.234,-1.2205,-1.2965,-0.851,-1.4617,-0.53236,-1.5573,392.38,5.52785,86.7,5.5111,0.3881,5.66,4.70285,4.91565,57.18,869.1,326.335,427.6,54.090165,267.57,337.52,306.19,0.862,0.9115,1.1595,1.258,1.713,2.642,0.788,1.6852,1.57215,0.95965,4.01
3,15.25,-4.3,48.73,129.19584,-1.069,0.189,-1.218,-1.236,-0.914,-1.4274,-0.53222,-1.55735,392.18,5.58,86.7,5.50251,0.35628,5.43621,4.553185,4.835,57.04,734.53,300.27,363.27,45.97833,269.38,336.581665,241.75,0.823,0.9,1.177,1.258,1.696,2.643,0.8,1.681655,1.5173,0.9492,3.9631
3,15.75,-3.228,42.9705,94.083,-1.163,0.053,-1.211,-1.26,-0.969,-1.4014,-0.53226,-1.5575,391.895,5.66642,86.7,5.308,0.2893,5.285,4.38685,4.722165,58.046,575.2,266.13333,279.42,36.814,268.051665,334.965,174.065,0.835,0.881,1.172,1.283,1.737,2.585,0.7593,1.6296,1.4353,0.9146,4.03115
3,16.25,-2.57,34.36726,55.35,-1.229,-0.099,-1.234,-1.256,-1.084,-1.46245,-0.53236,-1.5575,391.93,5.6655,86.7,5.08075,0.23113,5.03,4.08035,4.421,58.9815,429.4,207.015,206.9,27.9965,264.73,332.061665,107.6,0.796,0.88,1.146,1.303,1.729,2.565,0.728,1.58075,1.38575,0.87755,3.899245
3,16.75,-1.79619,25.4295,25.591115,-1.2575,-0.228,-1.255,-1.356,-1.269,-1.4452,-0.532445,-1.5575,392,5.7545,86.7,4.8139,0.18891,4.865,3.7885,4.09175,61.623335,285.03333,155.18,135.07,20.18,263.72,329.801665,45.4585,0.739,0.877,1.131,1.298,1.694,2.557,0.6985,1.4919,1.25589,0.8287,3.7533
3,17.25,-0.81675,15.4515,0.137885,-1.3065,-0.335,-1.3315,-1.4075,-1.372,-1.4539,-0.53252,-1.5576,392.2,5.8175,86.703,4.4078,0.17,4.29905,3.41085,3.6905,63.9225,150.1,102.8,71.85,12.528,262.81,326.12,3.2,0.728,0.862,1.122,1.3045,1.684,2.5475,0.64609,1.4091,1.1685,0.7908,3.7167
3,17.75,-0.02,9.55,-14.92146,-1.5305,-0.527,-1.3825,-1.4755,-1.442,-1.5148,-0.949615,-1.5578,392.43,5.8088,86.701,4.00543,0.1793,3.64,2.7425,3.219,66.594,56.2,48.063,24.814,5.0205,263.03333,323.33,-35.5965,0.7075,0.8495,1.1335,1.31,1.698,2.5375,0.617605,1.3479,1.1188,0.75889,3.57
3,18.25,0.4,4.4071,-23.985,-1.699,-0.626,-1.421,-1.505,-1.479,-1.54975,-1.51735,-1.5581,392.53,5.794,86.74,3.6619,0.18115,3.36,2.41935,2.6162,69.653,9,8.38035,0,0,258.4,320.16,-59.286,0.704,0.833,1.123,1.306,1.708,2.528,0.57,1.26895,1.098565,0.72072,3.516
3,18.75,0.746,3.24036,-27.02,-1.7025,-0.807,-1.455,-1.568,-1.509,-1.566905,-1.5976,-1.5581,393.14,5.765,86.743,3.46891,0.17541,2.99,2.262,2.3545,71.067,0,0,0,0,257.97,317.65,-64.065,0.685,0.825,1.099,1.288,1.715,2.516,0.55,1.2489,1.0769,0.6777,3.475
3,19.25,0.76,2.14865,-27.9215,-1.702,-0.907,-1.492,-1.659,-1.54,-1.5672,-1.5976,-1.5583,393.04,5.773725,86.757,3.2672,0.1809,2.63,2.178,2.176,72.58,0,0,0,0,256.59,316.75,-60.458,0.648,0.797,1.08,1.266,1.68,2.501,0.52,1.1897,1.0397,0.64285,3.419
3,19.75,0.807,1.74,-26.995955,-1.716,-0.991,-1.504,-1.734,-1.581,-1.5672,-1.59775,-1.60134,393.105,5.732,86.764,3.206635,0.1788,2.53,1.98635,2.064,73.43,0,0,0,0,258.565,316.31,-62.9965,0.593,0.762,1.048,1.238,1.662,2.492,0.48,1.1726,1.01344,0.611845,3.2933
3,20.25,0.81,1.50497,-25.413,-1.7185,-1.058,-1.51,-1.748,-1.629,-1.56721,-1.5979,-1.55925,393.299905,5.73842,86.782,3.0844,0.1861,2.4034,1.8465,1.95435,74.529,0,0,0,0,258.77,315.29,-63.201,0.551,0.725,1.001,1.215,1.633,2.48,0.458,1.0999,1.0059,0.58109,3.2935
3,20.75,0.774,1.66,-25.94144,-1.7125,-1.088,-1.512,-1.789,-1.646,-1.5673,-1.5981,-1.64505,393.455,5.7597,86.793,2.9881,0.177,2.22,1.605,1.795,75.1185,0,0,0,0,255.73,314.49,-61.5135,0.504,0.685,0.975,1.19,1.628,2.478,0.47,1.07445,0.98325,0.582285,3.18865
3,21.25,0.734,1.31709,-26.06058,-1.7035,-1.0925,-1.5395,-1.819,-1.686,-1.5674,-1.5984,-1.72335,393.41,5.7,86.787,2.87445,0.18235,2.21,1.6232,1.7425,74.6,0,0,0,0,254.05,313.65,-63.27,0.476,0.6545,0.9545,1.178,1.62,2.4745,0.42,1.04895,0.93792,0.524835,3.080545
3,21.75,0.689,1.28,-24.981715,-1.7155,-1.106,-1.566,-1.8645,-1.6995,-1.56745,-1.5991,-1.7403,393.37,5.68,86.785,2.7373,0.17819,2.0826,1.51165,1.6485,74.86,0,0,0,0,255.84,313.41,-61.922335,0.4515,0.653,0.9535,1.169,1.6225,2.475,0.417375,1.02634,0.93768,0.534975,3.1077
3,22.25,0.696,1.511,-24.0785,-1.7165,-1.112,-1.562,-1.868,-1.714,-1.5675,-1.5989,-1.83605,393.64,5.7012,86.79,2.7076,0.185135,1.94485,1.404,1.51965,75.337,0,0,0,0,255.983335,312.635,-62.055,0.446,0.657,0.951,1.177,1.626,2.474,0.445425,1.04635,0.916245,0.53569,3.05665
3,22.75,0.791,1.0162,-27.05,-1.714,-1.145,-1.567,-1.899,-1.726,-1.5676,-1.59895,-1.89582,393.94,5.7392,86.7965,2.5049,0.1809,1.90239,1.32985,1.51415,75.947,0,0,0,0,258.08,312.51,-61.101665,0.435,0.664,0.95,1.17,1.617,2.473,0.43,1.0342,0.91142,0.5336,3.15505
3,23.25,0.74,1.26505,-25.497,-1.713,-1.148,-1.572,-1.913,-1.731,-1.5677,-2.005935,-1.9051,393.925,5.715,86.7825,2.4109,0.17666,1.8002,1.287315,1.41315,75.41333,0,0,0,0,256.2,312.13,-59.97,0.415,0.64,0.926,1.159,1.61,2.474,0.41187,0.9665,0.8993,0.5118,3.165
3,23.75,0.7,0.79,-25.46147,-1.7095,-1.148,-1.574,-1.951,-1.731,-1.5677,-1.90818,-1.9052,393.96,5.6285,86.771,2.45265,0.176095,1.74544,1.15535,1.30185,75.006665,0,0,0,0,255.01,311.27,-60.5,0.403,0.633,0.908,1.163,1.6,2.473,0.405,1.0187,0.932,0.5119,2.978
4,0.25,0.87,1.66006,-25.775,-10.01,-3.239,-7.169,-6.1745,-7.13,-6.79125,-4.7921,-5.19395,392.27,6.423,86.843,2.9057,0.1737,2.525,2.0627,2.3093,75.974,0,0,0,0,251.8,316.93,-71.556665,3.095,4.152,5.0215,5.117,4.565,3.961,0.4075,0.974,0.88654,0.51814,2.8557
4,0.75,0.785,1.12134,-23.452,-9.74,-3.287,-7.271,-6.285,-7.1745,-7.009025,-4.84625,-5.90335,392.39,6.33865,86.844,2.806,0.17826,2.41,1.9347,2.139,76.201,0,0,0,0,253.085,316.04,-70.666665,2.9505,3.968,4.9555,5.093,4.577,3.962,0.377,0.96125,0.87361,0.498435,2.827
4,1.25,0.844,1.195,-22.253,-9.59,-3.322,-7.64,-6.4325,-7.305,-7.314125,-5.49325,-6.61372,392.33,6.2563,86.8255,2.7257,0.17985,2.16865,1.882,2.071,77.083,0,0,0,0,255.47,315.63,-68.8925,2.825,3.8705,4.8885,5.0625,4.585,3.9625,0.3489,0.936035,0.8938,0.480425,2.7527
4,1.75,0.8,1.0155,-22.836,-9.34,-3.3285,-7.825,-6.478,-7.28,-7.47033,-5.8574,-6.75265,392.72,6.1445,86.8145,2.6691,0.17935,2.21495,1.7833,2.04,77.173,0,0,0,0,253.9,315.23,-68.66,2.701,3.7785,4.8,5.0315,4.5855,3.96,0.373385,0.94425,0.8974,0.48426,2.6827
4,2.25,0.717,1.77165,-22.217,-9.38,-3.3335,-7.8905,-6.5395,-7.3515,-7.64365,-5.85895,-6.7612,392.81032,6.1445,86.8,2.53879,0.17736,2.12905,1.625,1.96,77,0,0,0,0,253.31,315.13,-68.412,2.588,3.678,4.71,4.9955,4.588,3.958,0.39059,0.95292,0.86363,0.504,2.79
4,2.75,0.7425,1.466,-23.751,-9.6,-3.3355,-7.82,-6.7505,-7.26,-7.878915,-5.85935,-6.76975,392.41051,6.11,86.7925,2.3726,0.18183,2.01,1.52067,1.856,77.2,0,0,0,0,251.845,314.37,-68.08,2.4515,3.591,4.612,4.9515,4.585,3.963,0.35204,0.92265,0.7982,0.4835,2.7035
