DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.219333282512744,-0.0207033816009035,-1.13312161582012,-0.77889617998605,0.0882303695644617,-31.1201701120434,-1.67550168121147,0.354213154172037,416.393075809507,3.43001497338882,423.213702387957,4.0618304601852,416.129862036843,423.47363944252,4.07793318059939,416.402685355827,423.827576247246,4.07426641864195,416.482794127459,424.031084605082,4.11898720902125,416.029033390805,2.46811373383943,-1.38677827238138,0.1686984159176,2.005,1.3825,0.5575,-1.97675,-0.685,-2.438975,-2.4446,-3.6409,95.2090775,67.6075,0.672775,-1.95,-1.915,-2.265,0.1,-3.74,0.7,-0.2525,230.2,302.4,229.85,300.075,0.05,-0.095,-0.045,0.025,0.17,-0.2625,-0.1275,-0.13,1.065,2.399,4.561,5.90225,6.63275,1.499,2.6195,5.027,5.891,6.67175,1.0675,2.36575,4.513,5.76525,6.442,0.56225,1.9165,3.781,5.32925,6.3155,0.919,2.3625,5.779,6.159,-20.49025,-23.089,-22.58,-80.5
1,5.75,0.234130360418993,-0.00826244171226424,-1.60494774034413,-0.577198995747173,0.096757309165942,-29.7183659447178,-2.80368521003364,0.382269037244497,416.635745465485,4.457487659889,423.199371675898,4.02042606387216,416.692089820144,423.382680714542,4.04191677715848,416.874204959547,423.44308115512,4.06013402841553,416.222132383051,424.225744478352,4.02535577711155,416.854805281214,2.09026344524272,-1.42510362126106,0.165136932120251,1.8675,1.3925,0.54,-2.179525,-0.75175,-2.603425,-2.65205,-4.20725,95.2249575,66.825,0.7369,-2.045,-2.285,-2.4775,0.075,-3.7025,0.7,-0.2325,229.75,300.95,229,298.8,0.0475,-0.1275,-0.045,0.03,0.17,-0.26,-0.135,-0.13,0.97075,2.35675,4.51175,5.888,6.6155,1.39275,2.51375,4.96825,5.882,6.6825,1.0665,2.3385,4.44,5.73925,6.45125,0.48075,1.90225,3.717,5.31175,6.31625,0.8325,2.289,5.749,6.142,-20.645,-23.5915,-22.9545,-78.8575
1,6.25,0.215511642408144,-0.0208465070155939,-0.607677356206853,-1.00640327672008,0.10982334905095,-29.7070466150688,-2.44098064796184,0.398974347746464,416.754604466527,4.14718899253418,424.743049497632,3.79461775687189,416.623594483516,424.852901043077,3.84126740802787,416.379137983168,423.956793213261,3.88854915849537,416.710435580924,424.750050621402,3.91704399259835,416.791416353511,1.88716508880635,-1.45328190672467,0.153565423995073,2.16,1.345,0.55,-2.511875,-1.153,-3.00865,-3.176125,-4.55335,95.25368,66.205,0.6909,-2.315,-2.1675,-2.7,0,-3.65,0.7,-0.21,230.825,299.95,230.425,297.9,0.05,-0.165,-0.0375,0.0525,0.17,-0.2625,-0.1275,-0.13,0.8645,2.311,4.44225,5.86525,6.5975,1.282,2.4415,4.9375,5.864,6.6925,1.04,2.31875,4.37975,5.73425,6.448,0.39425,1.78625,3.6575,5.2765,6.30025,0.75325,2.1645,5.721,6.12475,-21.34475,-23.963,-23.459,-78.97
1,6.75,0.193812633819548,-0.0757723896031818,-0.564247308282488,-0.765106742614526,0.103302899406342,-32.8141156550601,-1.91384871829471,0.367424698947104,416.781386239451,4.0561610319501,424.70925003831,3.78935330858835,416.420026866066,424.528321879282,3.80302969280507,416.401174933946,424.769204019239,3.82069140238315,416.705003839986,424.628068139229,3.88543131862854,416.764222888889,2.28424972042193,-1.47213056993769,0.156887098282789,1.855,1.325,0.5475,-2.725575,-1.145,-2.963825,-3.15925,-4.7961,95.269905,66.06,0.67705,-2.105,-2.0025,-2.3925,0,-3.53,0.6,-0.195,231.2,300.925,230.975,298.3,0.05,-0.2075,-0.0525,0.0525,0.17,-0.2625,-0.13,-0.13,0.81425,2.22075,4.38325,5.83675,6.5865,1.19325,2.421,4.92725,5.846,6.69025,1.00925,2.22175,4.32375,5.7175,6.436,0.36775,1.69725,3.61725,5.2715,6.28975,0.6855,2.09025,5.695,6.10575,-21.45,-23.799,-23.509,-78.8175
1,7.25,0.284601916219711,-0.102300406978164,-0.463844986604358,-1.30980123682056,0.0985595060001416,-31.7330844597473,-1.54117444945221,0.380390105359985,416.6978310217,4.30913860945125,425.011583021496,4.15439735235976,416.431463577982,425.823153595984,4.12607053272743,416.580201848577,426.157441187273,4.08608885784109,416.734518429043,426.299699646415,4.04561182992776,416.658187528038,2.26086649205399,-1.77135675985107,0.154619950357621,1.7375,1.3675,0.52,-2.663625,-1.45875,-3.15235,-3.4982,-4.48145,95.30849,64.705,0.7477,-2.09,-2.42,-2.545,0.1,-3.415,0.7,-0.12,231.35,299.9,231.575,298.55,0.21,0.0575,0.1375,0.17,0.2,-0.16,-0.0325,-0.1,0.752,2.10425,4.31375,5.80825,6.5755,1.11475,2.37925,4.87975,5.82625,6.6795,0.91275,2.1875,4.274,5.697,6.42025,0.26225,1.6345,3.5795,5.266,6.264,0.64825,2.036,5.65975,6.097,-21.578,-23.8345,-23.4565,-78.52
1,7.75,0.193165859933485,0.00819007269024264,-1.01176051794784,-0.500624766425059,0.0867511293361865,-27.1861783029624,-1.160816692737,0.372019997848834,416.37198524389,3.69464101485111,424.227987600809,4.01184325179872,416.635073809011,423.941703001562,4.07680899186933,416.773432654603,424.194438746629,4.10803420245281,416.71640661048,424.40657037528,4.18089632863599,416.91037795283,2.1782894041746,-1.99349848213816,0.145084995701472,1.88,1.4,0.58,-2.7937,-1.8415,-3.40125,-3.40415,-4.48615,95.3440525,66.54,0.738,-1.8675,-2.1275,-2.515,3.4,2.6,4.575,0.5975,230,300.575,230.45,298.775,9.34,8.91,8.89,8.8325,1.4675,4.185,5.6175,4.395,0.73375,2.0505,4.239,5.78975,6.564,1.0495,2.3,4.7955,5.7945,6.654,0.85775,2.178,4.229,5.67625,6.4035,0.23475,1.63075,3.53925,5.2275,6.2385,0.60275,2.014,5.626,6.09225,-21.8185,-23.81625,-23.57675,-67.6475
1,8.25,0.231074886228576,-0.0242176962548334,1.63843065158655,-0.317757817999328,0.121835555569409,-25.481929812192,0.793471398291183,0.382244020730945,416.455319706221,3.61343147234966,423.197396337675,4.26370934613636,416.724311189479,423.138027909662,4.30927601583557,416.593207210105,423.206473166919,4.21394129344261,417.130092084274,423.348241399085,4.2691495670629,417.095816561644,2.21424430436893,-1.97190615038153,0.119377575014108,1.8575,1.54,0.5675,-2.7545,-1.5595,-3.173875,-2.809,-3.54365,95.35507,67.86,0.802925,-0.94,-0.5275,-1.42,17.575,21.3925,21,3.1225,231.225,305.5,230.75,303.55,45.2675,44.86,43.48,43.355,5.07,22.42,28.34,22.875,0.74675,1.9845,4.16825,5.7735,6.56075,1.0345,2.254,4.7475,5.7665,6.64,0.8265,2.169,4.1935,5.6505,6.39,0.2,1.58725,3.5005,5.204,6.21225,0.66625,1.95775,5.59375,6.0865,-21.555,-23.904,-23.908,-22.7525
1,8.75,0.179251550120581,-0.133498901534741,4.02504438163253,-0.0248406231310174,0.149474469214826,-7.74425428199891,1.75580836206365,0.45419555175233,416.485308923758,3.93027960078299,424.538873532623,4.27904392770047,416.312207416822,424.31737647596,4.36427657400951,416.571396347985,423.926730154257,4.39198905992424,416.958679989091,424.21324689732,4.49776288838179,416.780615791209,2.07070909450983,-0.920603772393875,0.132569806031161,1.7975,1.54,0.75,-2.14365,-0.70975,-2.101,-1.9137,-1.7874,95.384595,67.06,0.885325,0.2925,1.585,0.455,30.675,52.66,48.875,7.215,233.15,314.025,232.35,314.275,105.455,107.7975,102.635,98,10.32,51.1925,61.6925,51.3425,0.8275,2.0555,4.12825,5.75725,6.55975,1.1535,2.274,4.708,5.737,6.625,0.8655,2.16725,4.163,5.62575,6.3755,0.2915,1.63325,3.46925,5.17725,6.1885,0.786,2.07275,5.5655,6.08,-20.482,-23.24575,-22.86975,15.205
1,9.25,0.0841132431504097,-0.233797120515325,9.95174768334163,-1.35073216211941,0.171781535183966,9.90682152613999,2.14023466867121,0.46326754781037,416.161292691213,4.38002624813717,421.653354509626,4.12203016294525,416.588669249721,421.442515992542,4.15863680053835,416.574954714569,421.429656980116,4.19891052592487,416.694248761649,421.441375765887,4.35296265159835,416.630312938559,2.2848752177283,0.200474562604768,0.154441290693758,2.405,1.94,0.9075,-1.1818,0.245,-1.3073,-1.0527,-0.69955,95.426805,64.615,0.908025,1.905,3.075,1.8825,41.8,85.6975,80.7,12.035,234.2,320.725,236.25,322.975,175.3975,173.8975,168.8325,166.3375,17.38,86.7,104.2475,87.505,1.03875,2.1215,4.1025,5.7435,6.559,1.4305,2.3905,4.6825,5.709,6.61,1.11325,2.2625,4.13075,5.60325,6.361,0.644,1.751,3.454,5.1235,6.1565,0.98,2.16875,5.5385,6.07325,-19.6485,-23.03975,-21.4855,40.8575
1,9.75,-0.0234227128453457,-0.252288644060052,14.1118424948568,-1.66948935864058,0.204599473176248,22.5406762981775,2.79164352654156,0.58570478830999,416.124106195007,4.30281179668509,423.351102115906,4.16919221804744,415.707411940365,422.970550602756,4.29319850589773,415.65504830111,423.197716396934,4.27576765371469,415.594948266599,423.433174048001,4.4512838541334,416.144521397004,2.77107848701997,0.88835512563645,0.203486979323208,2.945,2.44,0.99,-0.453625,1.00775,-0.49025,-0.322,0.318525,95.454175,58.9575,1.1071,3.56,4.945,3.025,50.475,127.76,122.575,17.395,238.95,328.25,238.55,329.35,274.825,267.69,245.535,242.69,31.4,129.6675,142.815,131.4375,1.309,2.28075,4.09375,5.731,6.55825,1.7395,2.6495,4.676,5.683,6.594,1.3805,2.3535,4.097,5.569,6.3495,0.8635,1.82125,3.452,5.07125,6.132,1.338,2.362,5.51175,6.06625,-17.41375,-20.525,-18.364,66.52
1,10.25,-0.0529378042461316,-0.115344374584619,19.6315083287711,-2.11308399391692,0.26184760988203,38.3117503508555,2.78590530596153,0.611894510213419,415.428178596922,4.24119253189071,422.066767485482,4.30026413460761,415.334241681598,422.073496102899,4.54273018641528,415.327214046823,421.879497889014,4.46984703804884,415.249636346154,421.847769719024,4.63807865602841,415.362946963455,2.75337098659249,1.39800968355314,0.2731448054814,3.075,2.6,1.125,0.20945,1.3575,0.31175,0.6205,1.818275,95.488375,53.795,1.24825,5.065,6.85,4.445,53.55,201.02,193.25,30.9675,240.8,332.95,240.375,335.475,397.455,393.945,377.83,383.51,46.85,197.8175,220.04,201.84,1.8735,2.5305,4.1455,5.72425,6.54825,2.5865,2.895,4.7055,5.66,6.578,1.65425,2.58675,4.0855,5.58475,6.347,1.4525,1.9945,3.492,5.0455,6.1265,1.907,2.6225,5.48675,6.0585,-15.899,-18.766,-15.2015,107.135
1,10.75,-0.0828117120524714,-0.303229106489482,30.1481180163469,-0.759338427807148,0.278378817581195,63.3487391853843,2.806624961029,0.752614741319405,415.183164314331,3.75626740346206,422.534602040441,4.43974895756208,414.782669287905,422.332127330256,4.52116984596159,414.642385812292,422.64154107942,4.54997722839573,414.645141914086,422.319447577903,4.65920788178574,414.889667964848,2.84471705233499,1.69675944173628,0.293409066157518,3.6525,3.12,1.1775,1.2083,2.083,1.41015,1.775325,2.94665,95.495205,52.38,1.452825,6.98,7.9325,5.24,53.525,253.9725,231.75,36.865,244.55,341,244.575,344.175,509.3675,501.75,488.8,495.73,56.7,235.935,276.3425,247.0175,2.6825,3.0075,4.21025,5.7345,6.54025,3.432,3.352,4.749,5.631,6.573,2.6455,2.84,4.08575,5.583,6.32225,1.963,2.382,3.5375,5.0085,6.1105,2.24375,2.818,5.4645,6.051,-11.89475,-13.401,-10.4305,137.3075
1,11.25,-0.32031702619362,-0.130789816413409,29.0305326920553,-1.00790386731539,0.312735659362681,91.8591019283422,2.34858578774003,0.788527996819426,414.306425121521,3.75602307698913,420.33008821363,4.02727877479628,414.589201128776,420.201978687271,4.10275264238075,414.714820219269,420.156587561425,4.10414741653422,414.3588980625,420.572343067288,4.15087609215525,414.623949115485,3.21433930361392,1.94569210774456,0.376968936574791,3.5175,3.04,1.275,1.699625,2.11575,1.91835,2.487,3.011925,95.47418,50.345,1.729,7.86,8.545,6.155,59.05,320.1125,295.6,48.555,249.2,347,248.15,348.3,612.705,621.6275,611.365,609.465,69.04,294.8225,333.7175,295.925,3.481,3.467,4.2875,5.7245,6.53075,3.9185,3.96,4.8145,5.65,6.558,3.1575,3.28475,4.12875,5.5965,6.2985,2.8685,2.907,3.56225,4.987,6.0925,3.0925,3.13325,5.44325,6.04425,-8.4205,-10.574,-7.094,175.1375
1,11.75,-0.446770259610026,-0.0943015718511725,29.3710307800614,-1.1964964127063,0.307119472977566,82.2533011390363,1.95390059668671,0.820691597974897,414.372028698621,3.4807194785306,420.228882600564,4.61944737174774,414.4598671657,420.378776903268,4.63082999292421,414.342819431945,420.407196130766,4.70424109633873,414.441412780919,420.461330642526,4.82588145968067,414.445386510248,3.48530794087462,2.08668614157949,0.404370917165417,3.4025,2.81,1.24,2.257425,2.6215,2.36275,2.9372,3.89455,95.42341,47.2125,1.97825,8.62,9.5,7.2,60.8,303.895,291.15,47.58,249.1,352.8,247.9,354.05,603.6775,589.625,584.85,581.905,67.9,345.045,388.435,340.045,4.036,3.791,4.35,5.7305,6.5195,4.818,4.1955,4.9005,5.6205,6.56025,4.009,3.738,4.252,5.5755,6.274,4.14875,3.7345,3.573,4.967,6.071,3.7825,3.473,5.43,6.027,-4.859,-7.917,-1.381,191.41
1,12.25,-0.431782508838456,-0.0517531355109208,26.0692921070574,-0.215696119767621,0.31184990892463,93.7112137774422,1.83687030684043,0.878457877996149,414.28707620335,3.42554786033124,420.924756365331,4.93256551338725,413.747255010052,421.031443192677,4.96882264712153,414.3404869493,420.952939420822,5.03640265415036,414.28775058427,421.17873439857,5.13375457832366,414.352075472246,3.65552411316762,2.29433502386797,0.400592423574236,3.3,2.9025,1.235,2.4951,3.426,2.77455,3.53425,4.5604,95.371355,43.9725,2.32055,9.87,10.385,8.02,60.725,327.1675,308.9,49.4775,249.25,357.425,250.4,357.625,654.81,642.8175,640.065,637.555,73.61,365.81,423.9675,357.245,4.59125,4.21175,4.48325,5.764,6.51825,5.1675,4.73175,5.025,5.634,6.557,4.53125,4.2775,4.45,5.60025,6.262,4.6115,4.345,3.7925,4.962,6.0485,4.68475,4.094,5.415,6.01825,-1.251,-2.292,0.956,209.5925
1,12.75,-0.41901436300002,-0.0805207704941419,26.0701573667199,-1.38301309003145,0.298718318271893,116.230593683668,1.41802898231187,0.964155035265422,413.674209755501,3.31382578921023,420.458301560492,4.95375802747338,414.2610015,420.430125051563,4.92325014681571,414.066058871458,420.505254501883,4.95952051931711,414.319187075117,420.351027257107,5.14864675160853,414.388160374671,3.55787249498001,3.09813622785924,0.475724933217382,3.4525,2.9025,1.325,2.9128,3.87175,3.36045,4.1507,5.325425,95.31088,41.61,2.5079,10.495,10.405,8.57,60.8,368.0375,347.075,54.73,251.75,360.625,252.35,363.8,720.775,724.455,691.365,694.385,77.84,410.2475,462.9075,406.3525,4.8435,4.67325,4.577,5.7795,6.515,5.435,4.96525,5.1535,5.642,6.549,4.8775,4.70425,4.568,5.5875,6.2615,4.942,4.7535,3.85925,4.9675,6.0285,5.56675,4.8005,5.40575,6.00675,4.477,3.971,4.487,242.59
