DOY2,HR2,USTAR,TA_1_1_1,WS,NEE,FC_1_1_1,SC,H_1_1_1,SH,LE_1_1_1,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,VPD,NETRAD,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
3,8.75,0.6905,-4.487,3.636,0.547,0.6915,0.0155,143.21075,25.445,12.3505,2.619,-1.00925,0.493,0.425,85.7,97.6,394.76525,1.13,273.37,713.57875,394,59.652,40.3,269.42,295.28,439.8275
3,9.25,0.702,-3.87225,3.774,0.56,0.6735,0.02825,190.0725,22.414,16.56075,2.296,-1.053,0.495,0.432,83.225,97.6,394.37875,1.315,342.34,885.1025,475.7,75.7095,49.6175,269.85,298.57,531.2525
3,9.75,0.75,-3.00425,3.993,0.68,0.707,0.01275,226.17975,20.089,18.04,1.974,-1.045,0.498,0.4325,79.5,97.6,394.119,1.5225,390.38,1027.49825,536.4,92.94075,58.7175,270.79,302.72,625.6425
3,10.25,0.767,-2.25825,4.131,0.62,0.68025,0.0315,255.877,18.61425,22.78575,2.17325,-1.04175,0.497,0.4335,78.34,97.5,393.992,1.8,433.61,1129.3455,592.3,107.18,66.035,271.8,307.58,659.9925
3,10.75,0.77475,-1.614,4.14,0.577,0.63425,0.0495,272.872,16.931,23.231,1.989,-1.063,0.5,0.4355,77.655,97.5,393.9035,1.88,458.96,1237.009,640,117.95,73.2,269.56,311.04,695.225
3,11.25,0.77875,-0.893,4.156,0.635,0.6685,0.0315,313.4,14.451,24.5895,1.944,-1.0585,0.5,0.433,77.9875,97.5,393.81,2.0775,488.17,1292.631,674.4,129.55075,79.725,267.24,314.46,739.1125
3,11.75,0.829,-0.14,4.273,0.65025,0.661,0.0195,315.4365,12.3785,25.53275,1.8435,-1.0515,0.5025,0.4425,77.365,97.5,393.822,2.42,492.27,1323.743,678.9,132.8,81.4,270.49,316.23,711.36
3,12.25,0.8665,0.246,4.276,0.64225,0.702,0.0335,320.322,10.304,26.8115,1.375,-1.045,0.54475,0.43,76.1,97.5,393.97375,2.68,495.14,1335.48675,691,134.41,84.8,273.66,318.31,738.4625
3,12.75,0.851,0.41775,4.332,0.66725,0.696,0.037,297.1185,9.5285,25.659,1.4005,-1.01525,0.5605,0.436,75.6175,97.4,393.98575,2.8775,478.68,1303.57425,672.1,131.68,83.5,273.47,320.15,691.2
3,13.25,0.821,0.578,4.394,0.692,0.704,0.043,301.606,8.561,27.779,1.2835,-1.07,0.5415,0.44,75.41,97.4,393.52875,3.02,460.27,1263.566,644.4,126.72,80.55,269.86,320.94,674.6825
3,13.75,0.836,0.853,4.367,0.7075,0.683,0.0475,269.7185,6.7315,27.563,1.3795,-1.0745,0.58125,0.424,74.93,97.4,393.661,3.12,423.45,1188.243,603.4,113.85,74.1,269.42,322.56,599.3575
3,14.25,0.836,1.47075,4.515,0.754,0.77875,0.06575,259.05075,4.93025,23.796,1.28575,-1.02125,0.5535,0.434,74.305,97.4,393.769,3.1925,379.18,1086.004,552.7,100.36,66.99,275.05,322.68,566.59
3,14.75,0.84125,1.402,4.49675,0.65875,0.642,0.06,227.8855,3.3855,21.044,0.969,-0.99175,0.54475,0.433,73.6,97.4,393.72825,3.22,320.4725,946.79125,481.375,82.397,56.035,277.0125,322.95,514.1305
3,15.25,0.822,1.075,4.54925,0.663,0.6395,0.054,192.693,2.326,19.219,1.004,-1.02375,0.544,0.4345,72.9,97.4,393.834,3.29,264.545,806.0715,412.675,64.063,44.51,279.4775,321.5725,454.805
3,15.75,0.79925,1.127,4.4695,0.672,0.644,0.067,146.206,1.1025,20.018,0.782,-1.03975,0.54325,0.443,72.23,97.4,393.786,3.38,194.85,661.0975,333.975,48.515,36.5825,275.8575,319.625,358.305
3,16.25,0.755,0.836,4.16225,0.652,0.5565,0.06375,99.56225,-0.88625,14.12425,0.975,-0.9935,0.54,0.4325,75.96,97.4,393.8545,3.46,114.7675,455.7265,246.075,33.9745,30.115,278.4275,318.3575,246.81
3,16.75,0.71875,0.764,4.09625,0.64,0.53775,0.083,57.442,-2.7895,11.087,1.1395,-1.0285,0.5415,0.43,75.64,97.4,393.936,3.37,42.72725,260.93675,129.975,24.1745,24.045,275.8575,317.215,182
3,17.25,0.679,0.69525,3.81275,0.561,0.50025,0.13025,21.76,-3.762,7.3305,1.0895,-0.9735,0.5585,0.436,77.9325,97.4,393.8795,3.25,15.3105,142.28775,68.445,14.62025,13.3875,275.2275,314.93,109.925
3,17.75,0.628,0.3245,3.559,0.4915,0.42875,0.17175,0.61375,-5.2505,4.11775,0.75125,-1.0225,0.54775,0.438,78.5475,97.4,393.958,2.9975,-5.0345,62.335,25.6825,6.5905,5.58,275.8125,312.1075,56.28275
3,18.25,0.5635,-0.178,3.2805,0.517,0.3995,0.1875,-2.5495,-5.7785,2.452,0.4025,-1.01175,0.5465,0.4315,78.99,97.4,394.0065,2.72,-15.76125,15.54025,4.323,1.42675,2.174,277.4975,310.1975,10.15625
3,18.75,0.50625,-0.641,3.2855,0.52075,0.4075,0.219,-2.1265,-4.556,2.326,0.356,-1.0665,0.53425,0.43,80.3,97.4,394.0015,2.39,-15.6815,2.496,-0.482,0.2155,1.743,274.6275,306.455,5.92075
3,19.25,0.551,-0.471,3.393,0.54475,0.447,0.245,-2.4835,-3.9925,2.0595,0.34225,-1.01925,0.54875,0.444,82.025,97.5,394.3885,2.185,-15.643,2.14,-0.6025,0.181,1.65575,276.17,304.8675,6.156
3,19.75,0.5655,-0.85775,3.47075,0.586,0.488,0.244,-1.099,-3.2915,2.373,0.71025,-1.014,0.5505,0.4335,83.875,97.5,394.4595,1.905,-14.95925,2.13,-0.6515,0.13975,1.506,275.8925,302.4,6.1965
3,20.25,0.5835,-1.111,3.51075,0.5885,0.469,0.2035,-1.681,-3.191,1.7915,0.30025,-1.024,0.55,0.43975,84.525,97.5,394.8275,1.8075,-15.14375,2.091,-0.614,0.138,1.4,275.3975,300.7475,5.9145
3,20.75,0.59875,-1.667,3.465,0.585,0.4995,0.214,-1.857,-2.5835,1.30425,0.3785,-0.9605,0.5535,0.448,84.875,97.5,394.6975,1.645,-14.0105,2.106,-0.665,0.143,1.385,274.525,299.5975,6.29325
3,21.25,0.603,-1.959,3.4755,0.60975,0.49675,0.268,-3.2415,-1.426,1.77375,0.363,-0.98275,0.54625,0.43775,86.05,97.5,394.757,1.4375,-13.416,2.1215,-0.62,0.127,1.401,271.88,298.37,6.2975
3,21.75,0.58975,-2.21825,3.284,0.568,0.47425,0.262,-2.163,-1.5735,1.52425,0.33225,-0.952,0.5495,0.4475,86.175,97.5,394.8775,1.3825,-13.36075,2.131,-0.568,0.121,1.411,270.3675,296.2375,7.34775
3,22.25,0.545,-2.4125,3.153,0.535,0.446,0.195,-1.435,-1.0935,1.116,0.3205,-0.943,0.54275,0.46425,86.875,97.5,394.96025,1.3275,-12.93475,2.1325,-0.565,0.1345,1.34625,270.7825,294.5625,6.88125
3,22.75,0.54725,-2.701,3.122,0.5505,0.46525,0.18425,-1.332,-0.861,1.11375,0.3245,-0.9805,0.539,0.4435,86.925,97.5,395.1015,1.29,-12.302,2.11275,-0.51575,0.121,1.316,270.48,294.17,6.38
3,23.25,0.5355,-3.026,3.109,0.564,0.4405,0.204,-1.4985,-0.9285,1.29,0.0465,-0.98275,0.561,0.4415,86.975,97.5,395.171,1.19,-10.659,2.121,-0.494,0.136,1.30575,272.33,294.5,6.676
3,23.75,0.5105,-3.46,3.076,0.549,0.473,0.229,-1.223,-1.0215,1.081,0.0325,-0.944,0.54725,0.434,86.8,97.5,395.146,1.125,-10.496,2.12975,-0.44075,0.128,1.36875,271.945,294.12,6.676
4,0.25,0.5805,2.55075,3.25725,0.978,0.75175,0.196,-2.76875,-0.978,2.73,0.33875,-0.492,0.81325,0.684,90.05,97.5,394.481,2.6175,-9.45525,2.09975,-0.5595,0.1205,1.777,304.4125,318.645,5.771
4,0.75,0.58625,2.20875,3.1125,0.932,0.794,0.202,-2.145,-0.5705,3.4175,0.37425,-0.473,0.80675,0.67675,89.775,97.5,394.543,2.3575,-8.36675,2.106,-0.542,0.109,1.68975,303.64,317.255,5.81875
4,1.25,0.55225,1.753,3.11275,0.823,0.699,0.161,-2.0095,-0.593,2.7145,0.51025,-0.43,0.80275,0.676,90.35,97.5,394.88275,2.16,-8.47675,2.066,-0.53425,0.127,1.80225,303.7075,316.4325,5.76975
4,1.75,0.5625,1.516,3.1605,0.901,0.748,0.184,-1.767,-0.40775,2.916,0.63075,-0.453,0.812,0.685,90.85,97.5,395.046,1.96,-7.8515,2.1095,-0.4545,0.12,1.722,303.3175,315.69,5.82575
4,2.25,0.554,1.373,3.133,0.9745,0.722,0.288,-1.966,-0.38425,3.2695,0.7055,-0.434,0.8135,0.6815,90.925,97.5,395.083,1.76,-8.3925,2.11475,-1.76825,0.139,0.162,303.6425,315.0125,5.88675
4,2.75,0.538,1.143,3.0225,0.97775,0.7915,0.241,-2.7095,0.064,3.153,0.3685,-0.495,0.81725,0.686,90.875,97.5,395.16075,1.73,-6.39625,2.17475,-1.61,0.14,0.138,305.255,314.5825,5.832
4,3.25,0.54,0.892,3.116,0.93675,0.799,0.14,-2.174,0.32075,3.1345,0.571,-0.44775,0.8145,0.69675,90.75,97.475,395.268,1.69,-6.204,2.17525,-0.9225,0.1265,0.675,306.21,314.95,5.78375
4,3.75,0.51475,0.95975,3.08675,0.89575,0.8165,0.161,-1.9655,0.40875,2.88175,0.64925,-0.383,0.809,0.68525,91.1,97.475,395.41525,1.645,-6.1085,2.143,-0.479,0.13375,1.4355,306.295,314.98,5.81725
4,4.25,0.535,0.7995,3.0955,0.834,0.741,0.115,-1.41275,0.27625,2.848,0.451,-0.4145,0.81075,0.687,91.4,97.5,395.439,1.6225,-6.77925,2.272,-0.383,0.1395,1.576,302.7225,314.5675,5.86225
4,4.75,0.529,0.7435,3.012,0.862,0.7475,0.143,-2.425,1.365,3.3285,0.998,-0.442,0.804,0.6885,91.75,97.5,395.6595,1.52,-5.943,5.4985,0.958,0.39075,1.75675,302.8225,314.72,7.739
4,5.25,0.56175,0.735,3.11075,0.811,0.767,0.115,-1.19525,3.67525,3.872,1.75525,-0.422,0.81925,0.6915,91.875,97.5,395.5325,1.3575,-1.85375,34.23575,17.6,2.3365,4.191,302.7875,314.79,34.5225
4,5.75,0.55625,0.8855,3.1835,0.659,0.6895,0.0435,-0.7065,12.067,4.2425,3.2895,-0.4615,0.811,0.688,91.4,97.5,395.6165,1.3475,12.63275,122.94,73.85,6.94425,10.4575,302.805,315.705,90.46025
4,6.25,0.596,1.05775,3.2995,0.58825,0.771,-0.0165,15.8095,19.56925,8.297,3.85375,-0.473,0.8135,0.686,91.325,97.6,395.3175,1.4675,61.6855,265.768,154.125,15.095,16.6475,304.7,317.4025,140.5275
4,6.75,0.6135,1.5065,3.372,0.6155,0.894,-0.0385,38.83475,22.7975,12.54,3.3455,-0.473,0.81175,0.68375,90.725,97.6,395.029,1.78,130.32,422.552,237.5,23.561,21.12,305.19,319.63,191.34
4,7.25,0.665,2.06525,3.548,0.55225,0.754,-0.017,78.469,24.01725,20.193,2.42175,-0.49625,0.81875,0.6865,89.6,97.6,394.73025,2.37,218.29,607.49525,327.4,33.061,26.68,308.48,323.37,248.775
4,7.75,0.681,2.591,3.699,0.5165,0.6885,-0.015,111.884,20.6955,21.396,2.21175,-0.514,0.81375,0.68675,88.25,97.6,394.407,2.94,293.55,796.73,414.6,45.377,32.54575,312.22,326.73,366.315
4,8.25,0.72,3.768,3.83,0.49825,0.638,-0.012,166.587,18.06925,26.912,1.90775,-0.38,0.809,0.686,86.725,97.5,394.057,3.37,373.75,980.5275,511.8,59.712,40.36,308.94,331.45,418.61
4,8.75,0.7395,4.244,3.835,0.4425,0.559,-0.008,207.65275,16.44275,30.109,1.88775,-0.42675,0.806,0.692,86.225,97.5,393.911,3.7,442.97,1147.85225,596.05,74.768,49.635,310.56,333.81,518.28
4,9.25,0.76575,4.728,3.948,0.4755,0.5625,-0.01125,237.396,15.155,36.52,1.7515,-0.453,0.8085,0.69575,84.1,97.5,393.7715,4.19,494.32,1283.625,656.5,93.722,58.16,313.13,337.07,580.205
4,9.75,0.785,5.294,4.09,0.478,0.54925,0.001,258.326,14.93825,39.3395,1.93675,-0.498,0.799,0.68675,82.9,97.5,393.60325,4.76,538.19,1404.695,713,106.985,66.305,309.28,339.45,655.53
4,10.25,0.804,5.958,4.191,0.504,0.57475,0.00375,278.94325,13.98525,43.62,1.9195,-0.4495,0.8155,0.69175,81.1,97.5,393.405,5.19,580.34,1498.645,758,115.6725,71.4,309.59,341.42,727.14
4,10.75,0.826,6.519,4.228,0.537,0.51675,0.01225,291.968,12.017,44.578,2.1035,-0.4435,0.82525,0.68675,78.95,97.5,393.453,5.55,603.38,1559.64,785,125.74,76.3,310.33,345.36,738.185
4,11.25,0.832,7.022,4.234,0.5195,0.5335,0.0095,300.4465,11.027,44.3305,1.514,-0.465,0.81,0.69175,77.15,97.5,393.347,6,616.31,1597.404,804,131.37525,77.6,310.07,348.71,795.015
4,11.75,0.8655,7.41025,4.329,0.43425,0.488,-0.01075,308.34,10.39175,44.463,1.879,-0.4685,0.809,0.6925,76.42,97.5,393.249,6.5375,620.54,1589.831,810,127.52,78.925,309.85,351.53,821.305
4,12.25,0.86275,7.812,4.609,0.398,0.461,0.01525,302.387,8.641,45.991,1.36275,-0.331,0.8155,0.68725,74.9875,97.475,393.0445,6.5925,622.66,1631.484,814,134.515,80.5,310.44,352.58,843.4275
4,12.75,0.875,8.16,4.533,0.3495,0.446,0.00775,302.13925,7.68725,46.14575,1.622,-0.425,0.8205,0.68875,73.5925,97.4,392.776,7.08,608.73,1609.583,795,133.2525,79.75,310.18,353.04,822.135
4,13.25,0.865,8.3025,4.509,0.43375,0.436,0.017,294.936,6.83525,45.45225,1.645,-0.394,0.80725,0.69225,73.01,97.4,392.7755,7.1975,580.46,1550.941,770,125.45,77.85,311.08,353.67,802.165
4,13.75,0.87675,8.5175,4.649,0.3725,0.38175,0.044,294.403,5.21325,41.47375,1.36375,-0.32775,0.811,0.67675,74.38,97.4,392.73,7.48,540.7,1465.946,723,117.4775,73.45,310.52,354.54,719.445
4,14.25,0.846,8.86,4.602,0.42,0.458,0.0435,266.01925,3.974,37.34375,1.373,-0.361,0.80825,0.6825,74.2825,97.4,392.744,7.47,494.95,1363.289,674.5,102.65,67.11,309.1,355.48,677.7
4,14.75,0.848,9.13,4.597,0.3645,0.4405,0.04,249.49,2.876,38.4715,1.422,-0.367,0.817,0.681,74.17,97.3,392.65025,7.46,440.8475,1229.07725,609.95,85.8145,57.32,310.6375,354.5725,584.23
4,15.25,0.823,9.19,4.522,0.4605,0.431,0.043,212.8095,2.2735,32.969,1.3305,-0.423,0.82,0.669,74.53,97.3,392.56125,7.27,371.9,975.045,535.9,67.65475,48.655,310.49,356.21,463.7875
4,15.75,0.808,8.9625,4.382,0.4155,0.414,0.063,182.375,1.084,31.396,1.613,-0.33325,0.81075,0.6755,75.2275,97.325,392.54975,7.3175,237.93,892.276,393.9,53.98525,42.115,312.06,353.05,408.53
4,16.25,0.818,8.76,4.463,0.404,0.3815,0.06325,142.71575,0.04,24.586,1.811,-0.3915,0.81475,0.66975,75.48,97.3,392.51325,7.67,185.08,562.251,329.2,42.309,36.24,311.26,350.58,337.26
4,16.75,0.771,8.4725,4.247,0.468,0.44775,0.0975,103.516,-1.233,21.826,1.353,-0.384,0.81825,0.66975,77.95,97.3,392.398,7.3275,106.96,498.195,243.2,31.117,30.13,312.53,347.82,252.43525
4,17.25,0.704,8.29,3.941,0.46875,0.40425,0.14625,62.428,-2.969,16.93625,1.6705,-0.27325,0.81625,0.66825,78.5425,97.3,392.325,7.04,58.273,295.168,151.5,20.774,22.37,310.44,344.78,188.175
4,17.75,0.68175,8.004,3.852,0.57425,0.4725,0.2285,26.337,-4.4675,12.298,2.1745,-0.353,0.8105,0.67275,79.0375,97.375,392.48075,6.8475,18.964,195.469,90.3,13.125,14.22,309.31,342.78,127.685
4,18.25,0.6155,7.237,3.689,0.729,0.50075,0.3165,1.5995,-5.564,8.9225,1.774,-0.365,0.8125,0.6735,81.8,97.375,392.541,6.42,1.443,78.759,38.14,5.8,7.35,310.67,338.47,71.81325
4,18.75,0.56325,6.36475,3.373,0.773,0.5345,0.4165,-3.36,-5.307,5.753,1.3255,-0.4355,0.814,0.6645,82.475,97.4,392.696,5.85,-9.941,25.6785,9.8775,1.579,2.471,308.38,333.77,21.54
4,19.25,0.531,5.68975,3.356,0.929,0.63675,0.428,-5.227,-4.82675,4.09825,1.3355,-0.4455,0.79875,0.67475,83.25,97.4,393.014,5.2475,-13.663,4.167,-0.3315,0.28,1.598,306.06,329.87,5.102
4,19.75,0.56225,5.243,3.296,1.014,0.7,0.46075,-4.058,-2.883,3.868,1.21375,-0.491,0.807,0.6725,84.7,97.4,393.47925,4.965,-12.734,2.162,-0.69075,0.098,1.658,305.25,327.67,4.75175
4,20.25,0.597,4.75575,3.351,0.97,0.756,0.3655,-4.889,-2.1425,2.972,1.09225,-0.512,0.821,0.669,86.975,97.4,393.51825,4.6775,-9.953,2.0485,-0.741,0.125,1.63025,307.16,324.9,5.103
4,20.75,0.57,4.1565,3.42,0.9455,0.7905,0.3515,-4.25775,-2.01275,3.4385,0.947,-0.5645,0.8155,0.6725,86.7,97.4,393.611,4.21,-10.88,2.047,-0.6915,0.115,1.77425,305.59,323.71,5.10325
4,21.25,0.604,4.02925,3.331,0.9545,0.8645,0.267,-4.19625,-1.6145,3.506,0.9775,-0.567,0.8095,0.6795,88.175,97.4,393.874,3.9775,-9.206,2.1345,-0.66175,0.113,1.8485,306.78,323.12,5.104
4,21.75,0.57625,4.03125,3.332,0.89025,0.77625,0.2735,-3.068,-1.573,3.77775,1.259,-0.524,0.8185,0.676,88.925,97.475,393.9155,3.7,-7.783,2.0635,-0.523,0.119,1.799,309.81,322.74,5.105
4,22.25,0.561,3.53975,3.26325,0.89425,0.75125,0.2575,-3.21275,-1.531,3.47375,0.775,-0.494,0.809,0.682,89.975,97.4,394.122,3.4725,-7.66075,2.07375,-0.5545,0.11825,1.7025,307.62,321.725,5.105
4,22.75,0.561,3.22825,3.2005,0.91,0.805,0.228,-4.1615,-1.301,3.768,0.593,-0.506,0.815,0.685,89.925,97.4,394.2505,2.995,-7.73925,2.10075,-0.582,0.11225,1.755,307.1375,321.14,5.105
4,23.25,0.542,3.24025,3.236,0.8205,0.75525,0.235,-2.268,-1.415,3.532,0.233,-0.433,0.821,0.681,90.575,97.4,394.2885,2.8975,-7.478,2.122,-0.5865,0.107,1.7705,304.89,320.47,5.1065
4,23.75,0.555,2.9,3.107,0.87025,0.79625,0.2385,-2.4865,-1.302,4.05075,0.457,-0.367,0.819,0.683,91.1,97.5,394.4025,2.68,-8.52,2.085,-0.5455,0.104,1.805,304.73,319.77,5.606
5,0.25,0.45275,9.235,2.768,1.7525,1.38225,0.5425,-2.8065,-1.168,4.935,1.05275,1.471,6.11425,5.21775,91.1,97.4,394.524,4.27,-8.928,2.08,-0.6825,0.097,1.83,326.62,347.3,3.161
5,0.75,0.45225,9.265,2.756,1.627,1.289,0.5055,-2.587,-1.302,4.542,1.2455,1.241,6.05475,5.2085,90.4,97.4,395.12,4.1,-7.696,2.081,-0.65575,0.088,1.754,324.45,346.2,3.51
5,1.25,0.466,9.0525,2.724,1.56175,1.26475,0.4625,-2.68175,-0.858,4.53525,0.68,1.0055,6.00325,5.24325,90.7,97.4,395.37325,3.7525,-8.366,2.098,-0.62375,0.098,1.85775,325.69,345.86,3.4475
5,1.75,0.46525,8.84,2.84925,1.54675,1.25725,0.4625,-1.843,-0.588,4.032,0.999,1.0765,5.933,5.219,91.1,97.4,395.2385,3.445,-7.7295,2.08825,-0.433,0.1225,1.7685,325.13,342.29,3.5605
5,2.25,0.45025,8.53,2.775,1.38525,1.18525,0.47325,-0.45575,-0.392,4.867,0.9425,0.82875,5.882,5.198,91.4,97.4,395.31525,3.36,-6.573,2.147,-1.232,0.105,0.73775,325.96,342.4,3.5375
5,2.75,0.449,8.0925,2.785,1.54,1.3125,0.371,-1.445,-0.433,4.068,1.25075,0.7235,5.857,5.225,91.7,97.4,395.654,3.23,-7.195,2.11825,-0.7665,0.107,0.606,326.57,341.12,3.758
5,3.25,0.4715,8.05,2.894,1.414,1.20525,0.37375,-1.952,-0.2975,3.6395,1.028,0.6375,5.782,5.218,92.5,97.4,395.7395,2.825,-7.498,2.18625,-1.01325,0.117,1.062,325.25,340,3.78625
5,3.75,0.43925,7.533,2.82,1.39825,1.1325,0.3735,-1.9935,-0.067,2.774,0.96075,0.413,5.755,5.212,92.6,97.4,396.1775,2.615,-6.165,3.31725,-0.1985,0.183,1.71625,325.4,341.07,4.0705
5,4.25,0.485,7.0515,2.8585,1.08575,1.13425,0.15,-1.6215,1.51325,3.8195,1.391,0.4165,5.715,5.157,92.625,97.4,396.445,2.3725,-3.15575,16.3895,6.1145,0.557,2.623,325.2975,340.725,11.27
5,4.75,0.503,6.935,2.88825,0.738,0.94125,0.025,-1.4245,7.726,5.33325,3.481,0.33775,5.7105,5.1355,92.65,97.4,396.35,2.365,3.3955,69.65575,37.3075,2.143,6.40525,327.145,339.86,55.799
5,5.25,0.522,6.8845,2.9465,0.3735,0.8745,-0.068,1.0615,17.523,8.06925,5.954,0.98,5.66525,5.10775,92.9,97.425,396.305,2.5925,26.1905,176.0945,97.575,5.96575,11.5225,327.9675,341.3125,110.04
5,5.75,0.5545,7.1085,3.1205,0.1715,0.85625,-0.176,16.646,27.494,16.41225,6.631,0.896,5.62975,5.032,91.1,97.425,395.351,2.88,79.719,317.783,171.3,10.73975,15.5275,328.465,343.5975,164.8275
5,6.25,0.61,7.9165,3.3705,-0.316,0.5445,-0.2,40.77225,25.633,26.3975,5.134,0.751,5.57725,5.038,90.3,97.5,394.606,3.465,153.645,487.6265,259.375,15.84825,18.1175,324.7825,349.025,228.7375
5,6.75,0.638,8.8375,3.40875,-0.5415,0.0225,-0.19225,80.00675,21.9445,35.90325,2.923,0.949,5.53575,5.03375,88.6,97.5,392.84875,4.0375,230.665,660.552,346.525,21.7605,22.03,324.7325,354.7625,307.835
5,7.25,0.69825,9.96,3.61325,-0.8875,-0.517,-0.1605,123.481,20.423,47.39725,2.0155,1.2565,5.512,4.993,88.05,97.5,392.22025,4.625,309.98,841.4565,439.125,26.927,27.355,325.195,359.42,345.53
5,7.75,0.71,10.875,3.6985,-1.07425,-0.884,-0.11625,173.432,18.33975,55.597,2.37725,1.91425,5.469,4.97625,85.875,97.5,391.309,5.4675,389.605,1016.9945,526.75025,31.867,32.47075,327.4825,367.63,428.6375
5,8.25,0.7395,11.4225,3.82925,-1.288,-1.149,-0.1055,213.611,15.519,66.8605,1.963,2.5165,5.4075,4.91,81.8,97.5,390.972,6.2175,459.8675,1182.823,604.675,35.903,37.3725,325.995,372.6625,518.2535
5,8.75,0.75775,12.355,3.9195,-1.708,-1.59575,-0.054,252.46,13.483,75.84525,2.035,3.259,5.40325,4.8735,78.2025,97.5,390.5565,7.055,522.485,1334.20175,677.35,39.357,42.53,330.3775,378.6325,553.6025
5,9.25,0.787,13.25,4.11075,-1.81675,-1.71675,-0.039,277.0775,12.875,88.79375,1.613,3.673,5.39225,4.8905,76.46,97.5,390.245,7.92,575.3075,1461.3415,738,42.584,46.295,331.8925,383.8375,622.4725
5,9.75,0.8005,13.74,4.188,-2.239,-2.072,-0.048,298.967,14.196,92.03975,1.659,4.123,5.40325,4.87925,75.04,97.5,389.88775,8.88,620.63,1562.55975,788,45.469,49.91,332.3925,388.58,652.0925
5,10.25,0.83175,14.61,4.261,-2.349,-2.208,-0.04125,319.76275,13.42225,103.994,2.5645,4.86075,5.41625,4.876,72.7125,97.5,389.73475,9.35,653.575,1646.4005,828.75,47.5655,52.82,333.0025,393.905,707.7
5,10.75,0.853,15.1025,4.28775,-2.595,-2.555,-0.047,331.78625,11.8885,105.003,2.3755,5.4745,5.43475,4.84675,71.02,97.5,389.467,9.8625,674.865,1697.699,858,48.29625,54.355,334.145,397.0375,736.4175
5,11.25,0.853,15.5,4.29675,-2.7995,-2.68975,-0.039,346.3865,10.75925,112.94625,2.132,6.2075,5.463,4.8435,69.5875,97.4,389.3545,10.54,689.5125,1743.72725,877.75,49.02375,56.13,335.2825,400.5425,762.66
5,11.75,0.8915,15.94,4.45175,-2.639,-2.538,-0.00975,357.677,10.44,113.83,1.915,7.19575,5.52675,4.82525,67.36,97.4,389.348,10.99,696.1575,1755.931,885,48.3755,56.405,335.2775,403.51,754.245
5,12.25,0.865,16.2555,4.6125,-2.54075,-2.509,0.02425,355.35275,8.859,117.21775,2.059,8.38,5.59575,4.84475,66.295,97.4,389.2285,11.62,683.76,1728.708,865,46.608,56.07,338.52,402.8825,817.1425
5,12.75,0.8645,16.68,4.5535,-2.64925,-2.5825,0.01975,348.02425,8.42,110.003,2.16,8.801,5.656,4.809,64.175,97.4,389.2,11.665,666.4325,1710.117,855.5,47.283,56.595,338.3425,405.57,756.565
5,13.25,0.884,16.8025,4.53925,-2.238,-2.23975,0.02425,341.173,7.14775,102.422,2.16975,8.069,5.818,4.8565,62.605,97.4,388.882,12.29,636.7575,1650.0335,822.5,45.942,56.8,337.72,406.775,709.98
5,13.75,0.8535,17.125,4.561,-2.25075,-2.26,0.053,338.032,6.217,102.5755,2.426,7.918,5.882,4.848,63.9405,97.4,388.646,12.58,598.8075,1594.03225,783.5,45.05925,54.09,338.4825,408.065,677.535
5,14.25,0.8635,16.96,4.513,-2.061,-2.069,0.0395,304.74,4.97,94.96275,2.09375,8.4435,5.956,4.8865,62.355,97.375,388.366,13.1675,550.03,1473.878,724,41.6395,49.6,336.87,406.62,649.445
5,14.75,0.8365,17.23,4.402,-1.7605,-1.748,0.06625,269.984,3.7905,82.0295,2.15875,8.578,6.0375,4.911,62.415,97.3,388.4485,13.58,493.95,1338.25,660.7,37.962,46.11,336.77,408,577.415
5,15.25,0.841,17.475,4.509,-1.741,-1.7,0.06325,246.222,3.39,84.29475,2.195,8.4575,6.11,4.954,62.15,97.3,388.526,13.6175,436.84,1179.032,598.7,35.474,43.37,337.04,407.27,495.2
5,15.75,0.847,17.17,4.519,-1.6365,-1.58,0.065,218.4235,3.164,72.8895,2.444,7.865,6.165,5.035,61.3725,97.3,388.648,13.925,276.73,786.302,413.1,31.94525,40.67,338.37,404.11,475.42
5,16.25,0.847,16.6725,4.405,-1.314,-1.357,0.10075,179.306,1.443,66.633,2.447,7.359,6.177,5.0545,62.7325,97.3,388.719,13.8775,242.07,872.735,402.1,28.395,36.13,337.29,402.73,410.69
5,16.75,0.814,16.845,4.43,-0.92025,-1.0465,0.157,140.941,-0.175,54.5495,2.16,6.8545,6.2445,5.1165,63.0875,97.3,388.85375,13.71,189.64,630.093,322.3,24.628,31.0975,335.09,400.05,323.05
5,17.25,0.76425,16.6025,4.202,-0.2815,-0.45975,0.17,99.75225,-1.387,46.4965,2.878,6.57675,6.3075,5.149,66.5925,97.3,389.062,13.0525,78.264,505.891,180.1,21.3805,27.555,338.7,395.24,256.36
5,17.75,0.73,16.435,4.018,0.069,-0.118,0.24825,50.81525,-2.558,36.776,3.481,6.171,6.4025,5.202,66.67,97.3,388.696,12.99,45.1,270.898,140.6,13.572,19.4975,338.15,392.24,193.02
5,18.25,0.647,16.14,3.636,0.6035,0.2275,0.406,24.46725,-4.597,28.2,4.433,5.63025,6.459,5.234,68.9875,97.3,388.7,11.9,19.011,193.023,103,9.276,14.0025,335.58,388.23,137.945
