DOY2,HR2,PA,RH,TA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS,G
5,18.25,101.6089,86.2,-2.013,44.3,614,540.5,288.7,227.5,272.9,296.6,-0.555,5.01408333333334
5,18.75,101.595,86.8,-2.102,35.5,524.5,468.2,242,191.3,271.8,295.5,-0.913,5.000875
5,19.25,101.5983,87.6,-2.267,27.8,437.6,390.8,205.2,161.6,273.8,294.9,-1.12,4.930625
5,19.75,101.6083,88.2,-2.335,21.29,360.191082245255,322.6,172.3,134.9,272.9,294.1,-1.351,4.98416666666667
5,20.25,101.596,89.2,-2.424,15.96,283.6,259.931178021368,135.5,106.9,272.4,293.4,-1.53,4.58591666666667
5,20.75,101.5704,90,-2.684,9.8,225.8,200.9,107.6,83.7,272.3,291.5,-1.845,4.52579166666666
5,21.25,101.5797,90.7,-2.847,3.9,171,147.9,81.3,62.3,271.5,289.8,-2.131,4.467875
5,21.75,101.5996,91.6,-3.088,0.95999999999998,124.3,107.4,58.34,44.89,273.5,289.7,-2.628,4.30225
5,22.25,101.6067,92,-3.478,-1.37,90,80.7938948244762,41.93,32.61,270.8,287.8,-2.838,4.1315
5,22.75,101.6169,92.6,-3.758,-3.09,67.48,59.8,29.69,23.1,271.8,287.1,-3.122,3.91575
5,23.25,101.615,92.7,-3.903,-4.527,49.28,43.45,19.45,15.31,271.5,286.2,-3.365,3.8185
5,23.75,101.6133,93.1,-3.823,-4.943,36.02,31.62,12.85,10.38,273,285.3,-3.464,3.61954166666666
6,0.25,101.4025,93.35,-0.1725,0.2,68.6,24.21,31.195,13.785,286.35,304.1,0.144,6.35333333333334
6,0.75,101.39745,93.45,-0.2905,-1.28,61.7139520796877,20.66,27.76,12.14,285.35,303.75,0.0925,6.0795
6,1.25,101.39735,93.9,-0.3635,-1.51,55.9,20.44,24.98,10.565,284.75,303.35,0.0105,5.776125
6,1.75,101.4055,94.2,-0.5095,-1.58,55.84,19.3,24.85,10.13,286.65,303.05,-0.027,5.42116666666667
6,2.25,101.41375,94.15,-0.5275,-0.07,59.78,20.63,27.31,11.13,286.4,303.05,-0.0555,5.330375
6,2.75,101.40875,94.3,-0.5635,2.74,70.47,20.72,32.185,12.28,287.05,302.85,-0.0365,5.190625
6,3.25,101.4051,94.6,-0.525,7.58,80.2,26.12,39.02,14.46,286.3,303,0.033,5.25525
6,3.75,101.4028,94.2,-0.387,11.508,95.45,31.665,46.96,18.795,285.95,303.4,0.083,5.331375
6,4.25,101.41505,94.05,-0.3775,16.881,119.05,40.6399278479256,59,23.425,287.05,303.7,0.233,5.45958333333333
6,4.75,101.4089,93.75,-0.186,22.45,155.5,52.89,74.22,30.38,285.15,304.15,0.333,5.6135
6,5.25,101.40705,93.25,-0.1165,30.028,201.85,63.18,98.7,34.045,287.15,304.25,0.381,5.9615
6,5.75,101.4042,92.85,-0.112,38.354,250,69.4869716941862,123.75,38.555,285.8,304.8,0.5545,6.485
6,6.25,101.408,92.1,0.0015,49.2,300.95,85.45,148.96,49.825,287.6,305.45,0.9265,6.9355
6,6.75,101.40955,91.75,0.124,61.5,358.3,107.2,171.9725,66.955,287.95,306.1,0.968,7.855625
6,7.25,101.40785,91.25,0.1725,74.4,434.15,114.55,200.05,71.755,288.3,306.95,1.1015,8.7605
6,7.75,101.416,90.65,0.217,85.793,499.7,133.9,236.5,71.465,289.7,308,1.386,9.56666666666667
6,8.25,101.4136,89.95,0.444,92.69,591.7,137.337387262384,278.2,76.675,289.6,309.2,1.781,10.195
6,8.75,101.41765,89.8,0.5925,109.195,649.75,143.7,311.75,78.665,289.5,310.9,1.953,12.07325
6,9.25,101.4205,88.6,0.8075,127.8,723.212885314309,160.6,352.82,82.5,290,312.85,2.2325,13.342
6,9.75,101.4166,87.5,0.902,146.675,811.5,182.1,402.2,88.7,288.8,314.3,2.559,15.6
6,10.25,101.3978,86.6,1.136,166.53,891.5,207.3,445,98.2,288.1,316.2,2.994,16.394
6,10.75,101.4079,86.1,1.273,182.4,1007,242.6,501,106.6,287.5,318.6,3.336,19.2225
6,11.25,101.4157,85.7,1.413,179.375,1060.04310472473,253.5,490.9,122.6,288.4,319.2,3.633,21.10425
6,11.75,101.4167,85.5,1.511,202.015,1022.5,237.7,517.5,125.2,288.9,320.5,3.837,22.5453333333333
6,12.25,101.4239,85.1,1.612,217.52,1093.81837393997,264.2,577.2,128.6,289.7,322.5,3.947,24.41925
6,12.75,101.4239,85.3,1.839,230.075,1197.69151635483,269,589.1,128.8,289.6,322.8,3.863,25.89
6,13.25,101.413,85,2.005,231.005,1194,262.3,595.8,127.5,290.3,323.3,3.993,27.053
6,13.75,101.406,84.6,1.9605,241,1179,261.7,578.4,126,290.05,323.3,4.154,28.6059166666667
6,14.25,101.4068,84.75,2.0105,234.87,1175.70869565217,228.55,575.45,123.4,289.95,323.5,4.257,28.62875
6,14.75,101.4134,85.2,1.8095,233.04,1123,156.55,558.6,119.55,290.7,323.5,4.279,29.8725
6,15.25,101.4204,84.9,1.86,217.56,1077,187.249784931317,545.1,113.4,289.2,322.5,4.143,29.14975
6,15.75,101.41705,85.55,1.7765,211.8,1059,167.85,527.8,105,288.4,322.55,4.1215,26.824125
6,16.25,101.4221,85.8,1.739,211.04,980.503489702517,157.5,494.7,102,289.4,323.05,3.8425,26.0625
6,16.75,101.4161,86.35,1.6885,189.44,942.5,153.45,477.45,96.3,288.35,322.3,3.695,26.582375
6,17.25,101.39905,86.4,1.6275,163.45,832,143.2,420.85,93,288.6,321.4,3.3065,23.40275
6,17.75,101.4033,86.5,1.4275,143.61,753.2,132.9,379.95,88.1,289.05,320.05,2.9115,21.18975
6,18.25,101.41775,87.15,1.334,128.27,660.6,127.7,332.75,83.5,289.6,318.4,2.783,20.3215
6,18.75,101.417,87.95,1.1505,120.27,570.25,119.8,285.65,75.525,287.75,317.6,2.739,18.531375
6,19.25,101.4274,88.65,1.015,94.13,477.3,113.9,240.4,73.895,288.95,315.7,2.385,16.47125
6,19.75,101.42475,89.2,0.808,78.013,412.9,109.15,208.6,75.455,288.45,314.2,1.915,14.5075
6,20.25,101.42535,89.5,0.671,65.37,344.3,101.826975163036,173.45,63.65,287.95,312.75,1.694,13.66125
6,20.75,101.42125,89.9,0.5695,53,294.1,90.9826626890523,147.15,54.745,286.15,311.95,1.381,12.873875
6,21.25,101.4187,90.15,0.4075,38.64,234.612289675596,78.975,120.35,50.155,285.65,310.6,1.176,11.6264583333333
6,21.75,101.4162,91.2,0.3555,25.14,183.5,66.36,94.15,38.855,287.85,309.5,0.96,10.66275
6,22.25,101.40145,91.8,0.2655,18.205,145.26769417149,44.325,74.615,30.27,289.2,308.45,0.751,9.485
6,22.75,101.3955,92.25,0.1205,12.07,112,35.48,56.265,22.455,289.6,307.15,0.567,8.52825
6,23.25,101.40355,92.55,0.028,4.3,89.2974798088572,29.99,43.88,17.915,289.8,306.1,0.3905,7.586875
6,23.75,101.40195,92.95,-0.0435,2.32,76.88,24.2381684473429,36.17,13.56,287.7,305.3,0.3205,6.965875
7,0.25,101.2288,95.7,3.265,0.559,33.655,5.861,15.28,1.611,306.9,323.8,3.757,0.8385
7,0.75,101.23,95.95,3.1945,-0.6105,31.2133948041459,4.40675940058276,12.58,1.413,306.9,322.9,3.557,0.04
7,1.25,101.2366,96.3,3.106,-0.849000000000015,27.55,3.31392382405994,11.46,1.344,307.8,321.7,3.464,-0.467333333333333
7,1.75,101.2375,96.2,3.111,-0.618499999999998,26.785,3.6123422367143,11.71,1.3,307.4,321.6,3.484,-0.9305
7,2.25,101.2285,96.5,3.086,-0.06645,27.7263208372594,3.4035,12.16,1.293,307,321.2,3.431,-0.982666666666667
7,2.75,101.2281,96.3,2.949,2.2515,32.4382083725939,5.10551713611767,14.48,1.58,307.7,320.7,3.24,-1.02975
7,3.25,101.2294,96.3,2.847,5.674,42.26,6.619,19.67,2.5015,307.4,320.45,3.259,-0.815625
7,3.75,101.2462,96.1,3.076,9.589,54.0534802799839,6.886,26.58,3.3835,307,321.35,3.518,-0.531375
7,4.25,101.2331,95.9,3.169,15.7505,66.7917721093014,6.906,32.89,4.237,307.8,322.3,3.613,-0.0582500000000001
7,4.75,101.2224,95.8,3.239,25.067,83.3362360344595,7.7445,43.5,5.877,307.7,323.1,3.858,0.7975
7,5.25,101.2276,95.6,3.208,34.2299999999999,109.65,8.58849035659776,58.9,7.193,307.9,323.6,3.919,1.8415
7,5.75,101.21945,95.3,3.27,48.6,138.8,12.76,74.01,10.115,308.05,324.3,4.0245,2.951
7,6.25,101.22085,95.35,3.4465,65.459,172.7,14.62,93.15,13.765,308.85,326,4.29,4.445875
7,6.75,101.2103,94.8,3.623,81.23,214.65,18.905,118,17.27,308.9,328.2,4.646,5.83566666666667
7,7.25,101.2289,94.35,3.8305,99.9535,263.6,20.9,139.2,20.27,310.25,330.15,5.002,7.25483333333334
7,7.75,101.2316,93.6,4.1225,117.585,299.1,23.3275815179686,162.25,23.465,310.55,331.4,5.275,9.28425
7,8.25,101.22835,92.6,4.437,138.1,339.509462915601,26.1917913140003,185.5425,27.075,312.25,334.55,5.5635,12.06
7,8.75,101.235,92.4,4.383,154.52,389.75,29.225,206.2,30.55,313.1,336.4,6.023,14.46
7,9.25,101.24,91.3,4.668,179.2525,462.45,35.3322741778826,248,35.91,313,340,6.302,17.4025
7,9.75,101.25515,90.2,4.819,202.335,502,37.47,268.4925,38.8,312.3,341.95,6.7795,20.075
7,10.25,101.2539,89.7,5.059,226.825,558.45,41.995,300.7,43.8,312.4,345.2,7.189,22.44
7,10.75,101.2613,88.8,5.123,243.715,618.61611926235,46.0545712501735,319.7,47.42,314,347.5,7.551,25.135
7,11.25,101.2599,88.1,5.388,259.6975,694.75,52.325,354.445,54.02,312.9,350.2,7.99,28.5933333333333
7,11.75,101.261,86.9,5.5055,277.62,727.6,58.75,386.5825,61.095,313.45,353.75,8.22,32.22125
7,12.25,101.2644,86.5,5.656,296.78,699.865998115494,59.0206313306508,398.7,61.01,313.2,353.7,8.61,33.325
7,12.75,101.254,86.6,5.796,315.085,832,59.7122512834744,420.3,64.48,313.1,356.2,8.99,35.4
7,13.25,101.24265,86.15,6.065,324.345,856.549946156953,62.52,431.05,63.46,312.65,360.3,9.28,38.5558333333334
7,13.75,101.24855,86.15,6.042,313.54,827,57.77,420.95,63.78,311.4,359.8,9.32,38.44875
7,14.25,101.2455,86.2,6.058,318.43,835.702873872661,61.19,429.1,65.02,311.7,360.15,9.55,38.3541666666667
7,14.75,101.2225,85.95,5.995,318.74,859,61.73,438.5975,66.675,310.9,359.5,9.27,37.86125
7,15.25,101.2289,86.2,5.991,301.5,793.9,56.465,416.1,63.38,309.9,358.6,8.89,37.27
7,15.75,101.2254,86.05,6.1135,305.725,796.8,58.98,418.5,64.385,309.2,357.9,8.845,36.425
7,16.25,101.2172,86.3,5.827,269.355,726.4,52.4131816289718,373.8,58.75,309.1,356.2,8.41,35.37
7,16.75,101.2161,86.8,5.839,241.625,655.843209045632,48.1,328.2,51.04,309.8,355.5,8.34,33.83
7,17.25,101.21635,86.9,5.675,226.49,620.9,45.22,320.6,49.27,308.75,353.55,8.165,31.6633333333333
7,17.75,101.21605,87.45,5.542,199.245,546.2,40.181717774386,280,43.495,309,349.8,7.856,29.8475
7,18.25,101.20975,88.55,5.245,170.6075,467.735502759456,35.06,242.4,37.42,309.2,347.6,7.4365,27.13
7,18.75,101.2014,88.65,5.1325,149.505,396.1,30.5626085749965,211.855,32.595,308.9,346.1,7.1525,24.17125
7,19.25,101.2,89.3,5.32,128.285,363.3,26.9599646177328,188.9,27.75,308.4,343.9,6.883,20.805
7,19.75,101.2,90.2,4.836,101.78,294.985856104455,21.82,150.5,22.59,308.6,341.3,6.438,17.51
7,20.25,101.2089,90.4,4.746,81.16,239.487939157356,19.615,129,18.12,307.8,338.1,5.99,14.692
7,20.75,101.2225,91.4,4.67,59.925,182,14.65,96.4,14.2,307.7,335.6,5.602,12.0175
7,21.25,101.2138,92,4.508,42.315,146.7,13.43,78.6,11.06,306.6,334.1,5.408,9.39
7,21.75,101.2084,92.5,4.238,30.0565,113.076273724593,8.7,61.28,8.34,307,331.6,5.055,7.0255
7,22.25,101.2,93.1,4.109,19.885,88.6406636155607,7.94428146246704,47.3,6.53,306.6,328.9,4.675,5.31475
7,22.75,101.2,94.1,3.757,10.8295,67.9,6.9015,34.29,4.586,306.1,327.8,4.556,3.843
7,23.25,101.2139,94.6,3.508,4.79700000000001,51.5882312558891,6.7145,25,2.969,305.5,325.8,4.263,2.67725
7,23.75,101.2259,95.2,3.453,1.677,40.92,6.5955,18.17,2.213,306.3,324.8,3.949,1.748
8,0.25,101.18135,94.75,2.689,-9.188,0.004,0,-0.6085,0.2305,307.8,318.3,2.881,-2.83225
8,0.75,101.16735,94.7,2.5645,-9.463,0,0,-0.7615,0.1985,308.2,318,2.858,-3.19225
8,1.25,101.16705,94.5,2.607,-8.625,0,0,-0.7885,0.2125,308.45,317.8,2.876,-3.392125
8,1.75,101.1617,94.5,2.6805,-8.476,0,0,-0.7445,0.226,308.3,317.6,2.846,-3.3465
8,2.25,101.1441,94.9,2.492,-8.4845,0,0,-0.708,0.163,307.6,317.4,2.719,-3.4445
8,2.75,101.13255,95,2.453,-7.3865,0.013,0,-0.5525,0.1805,308.6,316.8,2.6805,-3.754375
8,3.25,101.14445,95.15,2.519,-6.9395,1.829,0,-0.443,0.209,309.7,316.65,2.816,-3.61375
8,3.75,101.1579,95.2,2.511,-6.23999999999995,6.3865,0.004,-0.013,0.381,309.4,316.7,2.723,-3.26033333333333
8,4.25,101.1542,95.3,2.468,-4.55399999999997,8.22722395342576,0.023,1.373,0.542,309.4,316.3,2.672,-3.31975
8,4.75,101.1547,95.6,2.5075,-1.4275,15.42,0.543560011100319,4.312,0.9075,310,316.25,2.7325,-3.01125
8,5.25,101.1473,95.8,2.4915,2.1945,24.77,3.3275,10.335,1.2795,310.05,316.55,2.7765,-2.320875
8,5.75,101.1373,95.7,2.5715,7.805,38.6167196123301,6.557,18.34,2.29,309.95,317.45,2.9695,-2.23733333333333
8,6.25,101.14,95.3,2.724,15.675,55.7455502086418,6.773,29.14,4.017,310.5,318.8,3.233,-1.30025
8,6.75,101.1657,95.5,2.716,25.013,74.55,7.7655,42.02,5.664,310.55,319.6,3.3715,-0.209666666666667
8,7.25,101.1489,95.2,2.785,36.178,97.0010771974694,10.6,55.93,7.359,311,320.6,3.475,1.06633333333333
8,7.75,101.16385,94.55,2.852,52.8149999999999,130.6,13.43,72.535,10.095,311,322.3,3.6925,2.272125
8,8.25,101.1507,93.7,3.06,67.54,172.283715843316,14.61,93,12.78,311,324.1,3.989,3.91233333333333
8,8.75,101.1363,93.3,3.145,80.4,190.1,16.2,109,15.03,311.1,325.4,4.202,5.6855
8,9.25,101.1638,92.7,3.3905,97.61,229.1,19.5651678923269,129.2,17.985,312.1,326.75,4.4375,7.447375
8,9.75,101.16215,92.2,3.4605,116.98,269.1,20.78,152,22.125,312.4,329.35,4.7475,9.251625
8,10.25,101.16,91.2,3.562,130.075,301.5,21.94,171.65,24.25,312.2,331.1,5.062,11.31625
8,10.75,101.1458,90.3,3.639,146.895,349.105734284561,25.585,191.6,28.46,311.9,332.8,5.404,13.795
8,11.25,101.151,89.5,3.725,158.74,375.307265446224,28.2,210.8,30.56,311.9,334.4,5.599,15.47
8,11.75,101.149,88.6,3.833,173.51,405.3,28.97,229.9,33.71,312.3,336,5.842,17.7066666666667
8,12.25,101.1435,88.1,3.867,182.77,440.800609099475,31.34,236.5,35.97,311.9,337.9,6.052,20.1025
8,12.75,101.1482,87.6,4.017,189.295,472.495904563199,33.48,254.1,38.48,312.4,339.6,6.423,21.33
8,13.25,101.1377,87.5,4.212,192.46,463.280495356037,33.49,260.7,39.52,312.2,341.1,6.565,22.6625
8,13.75,101.1266,87.3,4.119,197.215,475.15,33.185,257.5,39.75,310.9,340.7,6.587,23.08
8,14.25,101.1257,87.2,4.171,192.605,469.7,33.035,259.1,38.55,312.1,340.2,6.415,23.4
8,14.75,101.1263,87.35,4.311,187.08,453.6,30.83,248.1,37.16,311.7,340.55,6.2175,23.19375
8,15.25,101.1323,87.1,4.223,181.06,429.038841028402,30.515,245.5,36.24,311.1,340.6,6.262,23.615
8,15.75,101.1398,87.6,4.066,171.1,409.2,28.4765367004301,230.05,34.165,310.4,339.9,6.254,22.6016666666667
8,16.25,101.1295,87.6,3.993,155.23,384,27.17,209.2,30.71,310.3,338.45,5.866,21.5783333333333
8,16.75,101.1328,87.8,4.0605,138.03,337.19312155068,24.42,186.35,27.305,311.7,337.6,5.5545,20.30875
8,17.25,101.1324,87.9,4.088,120.64,304.232171220891,22.8418391841265,172,24.5,310.1,335.9,5.517,18.2475
8,17.75,101.134,88.4,3.966,106.115,275.222311212814,20.595,150.9,21.93,311.1,334.4,5.378,16.565
8,18.25,101.1268,88.45,3.9815,87.17,228.4,18.11,128.35,18.225,309.8,332.2,5.0145,14.47
8,18.75,101.1371,89.05,3.9095,68.86,194.8,16.08,105.1,15.46,309.15,330.95,4.9525,12.8541666666667
8,19.25,101.1373,89.9,3.783,50.04,148.95,13.8,82.2,12.19,307.7,329.7,4.688,11.028
8,19.75,101.1329,90.35,3.589,37.605,119.654426908063,11.1386517274872,65.94,9.39,308.2,328,4.568,8.99
8,20.25,101.131,90.2,3.374,23.749,89.6,8.05786651866241,48.75,6.6615,307,325.85,4.1015,6.75525
8,20.75,101.1384,90.7,3.27,13.7795,68.72,6.909,34.36,4.59,307.4,324.5,3.993,4.861
8,21.25,101.1466,91,3.1855,3.80000000000001,43.21,6.713,20.86,2.4405,307.15,322.35,3.7485,2.99583333333333
8,21.75,101.14105,91.9,2.99,-1.601,26.65,4.123,11.395,1.389,307.2,321.5,3.6145,1.41133333333334
8,22.25,101.1492,92.4,2.782,-5.655,14.42,0.7125,5.026,0.987,307.1,320.1,3.351,0.10375
8,22.75,101.1561,93,2.594,-8.1845,8.19736959886929,0.032228319689191,1.491,0.561,306.8,319.4,3.021,-1.08633333333333
8,23.25,101.1472,94,2.555,-8.41,5.222,0.00496683779658665,-0.002,0.408,307.1,318.7,3.019,-1.75066666666667
8,23.75,101.1289,94.2,2.6,-8.77,0.83524162067573,0,-0.447,0.287,307.6,318.3,2.933,-2.31075
9,0.25,100.9567,93.6,0.825,-11.1,0,0,-1.536,0.086,296.7,307.5,0.799,-2.337
9,0.75,100.9584,93.9,0.764,-11.277,0,0,-1.386,0.055,297,307.5,0.772,-2.532875
9,1.25,100.9612,93.65,0.7995,-10.323,0,0,-1.3795,0.1015,297.45,307.25,0.6845,-2.33475
9,1.75,100.9523,93.95,0.709,-10.404,0,0,-1.3935,0.0785,297.1,306.95,0.589,-2.439
9,2.25,100.9597,94,0.681,-9.82100000000001,0,0,-1.3625,0.0115,296.1,306.35,0.6175,-2.7805
9,2.75,100.9454,94.8,0.589,-10.409,0,0,-1.3095,0.004,295.75,306.35,0.569,-2.6525
9,3.25,100.94725,94.8,0.68,-9.2105,0,0,-1.192,0.0305,297.7,306.65,0.6645,-2.7145
9,3.75,100.9288,94.9,0.722,-9.56,0,0,-1.24,0.002,298,306.7,0.65,-2.590625
9,4.25,100.92525,94.7,0.7665,-10.2415,0,0,-1.2635,0.001,296.8,306.25,0.669,-2.669
9,4.75,100.93385,95,0.69,-9.733,0,0,-1.16,0.002,296.75,306.65,0.6435,-2.53325
9,5.25,100.9273,95,0.7195,-8.903,0,0,-1.087,0.047,298.2,306.6,0.641,-2.3345
9,5.75,100.9164,94.7,0.713,-8.125,0.019,0,-0.794,0.148,297.1,306.6,0.662,-2.39275
9,6.25,100.92885,94.8,0.735,-6.166,6.369,0.007,-0.0775,0.403,298.25,307,0.7385,-2.3755
9,6.75,100.93165,94.9,0.768,-3.18250000000003,13.135,1.6,2.357,0.8485,297.8,307.1,0.799,-2.18066666666667
9,7.25,100.9319,94.7,0.781,2.4425,23.9197041997577,6.7165,9.29,1.607,297.8,307.4,0.8215,-1.913
9,7.75,100.9267,93.9,0.846,9.65,42.04,7.739,20.4,3.659,297.5,307.9,0.921,-1.473875
9,8.25,100.9437,94.2,0.9435,17.389,66.1150006730381,12.48,34.08,6.223,298.7,309.1,1.14,-1.00066666666667
9,8.75,100.9377,93.85,1.007,28.593,90,13.81,51.03,9.2,297.2,310.3,1.358,-0.254958333333334
9,9.25,100.9343,93.5,1.127,43.124,124.120404159375,17.115,71.83,11.905,297.95,311.45,1.5725,0.443
9,9.75,100.95695,92.8,1.396,56.99,165.4,19.48,94.15,15.35,297.7,312.95,1.8725,1.8925
9,10.25,100.9744,91.8,1.465,72.01,197.716280791493,22.85,108.9,17.54,297.9,314.8,2.192,3.164
9,10.75,100.9547,91.45,1.577,86.62,238.4,26.8,130.3,22.62,297.1,316.7,2.45,4.99766666666667
9,11.25,100.9529,90.25,1.6945,97.3200000000001,257.9,29.1,147.1,24.88,297.4,318,2.613,6.18033333333333
9,11.75,100.9462,90.7,1.817,110.63,277,28.67,161.3,26.52,297.8,318.9,2.847,7.757
9,12.25,100.9487,90.5,1.883,114.59,292.3,29.295,165.55,26.675,299.5,319.55,2.984,9.158625
9,12.75,100.9595,89.8,1.935,122.14,315.15,32.125,177.5,29.54,298.95,320.65,3.2295,10.5565
9,13.25,100.96565,89.3,1.976,118.575,312.5,32.320666712918,178.7,28.71,297.9,321.3,3.24,11.63
9,13.75,100.9715,88,2.137,122.43,333.55,32.2347772998474,181.95,29.115,298.55,321.9,3.2945,12.0625
9,14.25,100.969,87.5,2.18,119.65,308.900666307713,30.7943943388372,176.1,28.18,299.1,322.3,3.437,12.05625
9,14.75,100.951,87.05,2.1505,109.775,288.4,29.3277327598169,160.9,26.095,297.8,322.65,3.327,11.881
9,15.25,100.95185,87.2,2.157,99.855,283.4,27.905,157.15,25.07,298.85,322.15,3.294,11.705
9,15.75,100.9424,87.5,2.095,86.02,246.174263023287,26.56,136.8,22.25,298.4,321.3,3.116,11.0458333333334
9,16.25,100.9428,87.2,2.075,70.85,204.95,23.178576384071,112.7,19.13,295.7,319.8,2.91,10.143
9,16.75,100.93365,87.55,2.025,59.635,170.3,20.6413542389343,98.35,16.18,294.45,319.45,2.7745,9.2265
9,17.25,100.93955,87.7,1.957,46.148,139.6,18.745,77.965,13.06,296.15,318.5,2.682,7.526
9,17.75,100.9359,88.35,1.802,32.899,112.65,14.55,61,9.99,296.1,317.5,2.295,6.13125
9,18.25,100.9202,89.4,1.666,22.186,79.125,13.34,46.73,7.654,295.4,316.1,2.216,4.766
9,18.75,100.9224,89.45,1.4695,10.087,55.44,8.04793284306924,28.18,4.508,295.3,314.8,1.899,3.38025
9,19.25,100.91965,90.05,1.3725,-0.036,35.48,6.867,14.535,2.0165,293.4,313,1.659,1.723125
9,19.75,100.92605,91.35,1.2795,-6.45050000000001,17.86,3.574,4.033,0.9845,294.05,311.5,1.4925,0.46775
9,20.25,100.92735,91.8,1.163,-10.754,7.099,0.1885,0.327,0.5515,293.55,310.05,1.3125,-0.301875
9,20.75,100.9238,92.3,1.025,-11.707,2.492,0,-0.708,0.295,294.2,309.3,1.005,-0.88625
9,21.25,100.9181,92.8,0.882,-13.7635,0,0,-1.4425,0.225,292.85,308.5,0.8835,-1.29275
9,21.75,100.9171,93,0.808,-14.038,0,0,-1.6965,0.137,292.2,308,0.8195,-1.803
9,22.25,100.9335,93.45,0.811,-13.462,0,0,-1.637,0.011,293.5,307.8,0.842,-2.00175
9,22.75,100.9419,93.5,0.8,-13.077,0,0,-1.593,0.044,295.15,307.75,0.8355,-2.29716666666667
9,23.25,100.9455,93.9,0.7895,-12.144,0,0,-1.512,0.067,295.35,307.6,0.665,-2.33341666666666
9,23.75,100.9478,94,0.752,-12.0935,0,0,-1.492,0.0455,296.85,307.5,0.613,-2.28279166666666
10,0.25,101.01415,90.75,-3.0545,-10.6125,0,0.0321106317269321,-1.5105,0.0025,273.4,287.2,-3.155,-3.1475
10,0.75,101.0113,90.55,-3.069,-10.88,0,0.0215,-1.785,0.0025,273.85,286.4,-3.2485,-3.2809166665
10,1.25,101.01805,90.65,-3.049,-11.1025,0,0.0378245856939087,-1.7255,0.003,273.95,287.35,-3.163,-3.2544166665
10,1.75,101.03115,90.5,-2.9365,-9.8945,0,0.0609201140666019,-1.5335,0,273.15,287.3,-3.1545,-3.28383333333333
10,2.25,101.02965,90.8,-2.976,-10.09,0,0.139173260267518,-1.5295,0,273.85,287.2,-3.115,-3.333375
10,2.75,101.035,90.7,-3.0805,-10.0175,0,0.0614071719592063,-1.6575,-0.0025,275.3,287.5,-3.1195,-3.394833333
10,3.25,101.03175,90.9,-3.0685,-11.2545,0,0.0554281954230609,-1.749,0,272.85,286.75,-3.202,-3.4974166665
10,3.75,101.0225,90.6,-3.1155,-10.4505,0,0.0658085563640904,-1.777,0,273.05,286.65,-3.2255,-3.477
10,4.25,101.0112,90.7,-3.0845,-10.584,0,0.0713889264220897,-1.5525,-0.0055,273.45,286.85,-3.2425,-3.4728333335
10,4.75,101.0152,90.6,-2.973,-10.543,0,0.244939578621063,-1.6205,0,273.95,287.3,-3.09,-3.4533333335
10,5.25,101.03475,90.7,-2.9985,-9.6135,0,0.26389496557236,-1.841,-0.009,273.6,286.7,-3.0695,-3.491
10,5.75,101.0254,90.7,-3.1025,-9.963,0,0.254369606100181,-1.707,-5e-04,273.95,286.65,-3.229,-3.495625
10,6.25,101.0194,90.65,-3.1495,-9.82750000000002,0,0.0894979370709033,-1.6785,0,275.15,286.75,-3.183,-3.510125
10,6.75,101.02155,90.5,-3.1365,-9.9205,0,0.0736662943138615,-1.606,-5e-04,275,286.95,-3.167,-3.478625
10,7.25,101.0142,90.9,-3.0805,-10.2075,0.008,0.630617889894547,-1.5515,0.0045,275.45,287.2,-3.2415,-3.56191666666667
10,7.75,101.0109,90.6,-3.1015,-9.62100000000001,4.41454250235564,6.6895,-1.0025,0.118,275.15,286.85,-3.1235,-3.6775
10,8.25,101.0079,90.6,-3.0465,-8.7325,7.81927988289137,13.45,-0.1245,0.728,276.25,287.05,-3.1875,-3.71950000016666
10,8.75,100.9966,90.4,-3.078,-8.2305,14.98,18.025,2.985,2.198,276,287.3,-3.1355,-3.7247083335
10,9.25,100.97825,90.4,-3.0415,-6.3835,30.045,27.277974885528,11.12,6.287,275.75,287.8,-3.0485,-3.6628333335
10,9.75,100.9806,90.2,-2.889,-4.0025,52.165,41.5,23.755,13.21,276.9,288.7,-2.95,-3.622875
10,10.25,100.99005,89.8,-2.8565,-1.2,73.32,55.97,38.315,21.7,275.55,289,-2.8,-3.4311666665
10,10.75,101,89.9,-2.749,1.055,98.15,70.51,51.65,31.33,275.6,289.7,-2.6835,-3.373
10,11.25,101.0063,89.8,-2.558,3.915,122.8,81.6,64.825,40.68,276.65,290.55,-2.5065,-3.32716666666667
10,11.75,101.00485,89,-2.502,4.775,142.65,97.4,73.305,48.7,277.3,290.65,-2.2985,-3.24883333333334
10,12.25,101.00875,88.8,-2.502,6.56999999999999,161.05,108.65,81.95,53.06,277.15,290.7,-2.276,-3.13625
10,12.75,101.00645,88.5,-2.567,6.225,168.7,113.9,88.1,54.945,276.3,290.45,-2.3495,-2.92991666666666
10,13.25,101.0083,88.6,-2.5645,6.73,170.65,117.4,85.75,56.245,275.35,290.75,-2.302,-2.728
10,13.75,101.0173,88.5,-2.4885,6.61,163.45,110,83.75,54.465,276.75,290.85,-2.2545,-2.61829166666667
10,14.25,101.0323,88.6,-2.569,5.27000000000002,156.9,104.1,77.73,50.6,276.8,290.4,-2.366,-2.52
10,14.75,101.03065,88.5,-2.5775,3.17,142.458402880603,90.4813362009158,76.175,45.33,275.75,289.85,-2.2885,-2.45308333333333
